,MGH258,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1
SYTL3,0.024755344236010723,-0.022695317385715542,-0.022848813418917806,-0.03604334750980345,0.002847814828295662,0.039860023699076076,0.1586860137775554,-0.03949908511711647
IL1A,0.023242131643869082,-0.008707631697541874,-0.04790549962644276,-0.04937955335028301,0.09557229455981538,0.02725000574658151,-0.02782491136655485,-0.04794269399193969
HLA-G,,,,0.023778991707753085,-0.06423693265988094,,0.04260057440930161,
PGF,0.03324920352349402,-0.0182158691975731,0.018783106605915287,0.07804835769091124,-0.06259582338341564,0.05239550453607422,0.06793099542399245,0.07741388942414014
LGALS8,0.05711964162041523,-0.008275011718510616,0.021405023827504685,-0.07780231849892004,0.06857742594506329,0.06482159771407862,0.04823513007612175,0.016611445295502736
DKK3,-0.002424286047244656,0.011774950780440059,-0.018313961615553008,0.07754994947333288,-0.022084231961055047,0.018377847857466642,0.016582226351580964,0.058527080194344085
COL16A1,0.03796349921103156,0.00461142883995265,0.10907716218972748,0.05936736141018637,0.04982626466898977,0.02852601140008983,0.0669224271971725,0.033416660414063104
TPH1,0.036894083516122306,,,-0.021728432161565087,-0.06156492710031914,,0.005076748234640433,0.04203203358265315
TNC,0.031053356514290503,-0.03281715605623475,0.04297029622279458,-0.09944362488272886,-0.01003912656389319,0.0889469946053073,0.03645644232008076,0.01217501950477917
TNFSF9,-0.028714099641102084,0.10411016683255844,,,-0.062466634886681846,0.048890382261156405,0.0005494019742890266,-0.02516776258531183
C4A,,,,0.08862103530355032,,,-0.017628506404569023,0.05974008505507523
CNTN2,-0.1241829324431211,0.015104270740553922,-0.10992070288092123,0.04921729478312197,-0.003289514154732073,-0.018180082342412418,0.01629345921702831,0.06174446407863395
F7,,,,,,,-0.017444526856520093,
LUM,0.022346289215842825,-0.022205487154693098,0.008842809203750811,0.05378246927902008,0.0037704009894523475,0.07888600178812559,0.029516013393893082,-0.006538433768540159
IZUMO1,0.04066318384642159,,,,,,,
BTC,,-0.026063106180538403,,,0.023011201808104027,,-0.016881405334263567,0.08360860447394425
APOC1,-0.12201100831873483,-0.0520020769311425,-0.029404399961160944,-0.11096928013214405,0.04315482961363132,0.08036842349238994,0.020847913245420072,0.07953285967440407
PKM,0.010913222634498702,-0.02139952423420852,0.09183022470842139,-0.06543287417467974,-0.025120331455914923,0.028740019338186592,-0.03259819631117185,0.03782873697168243
TNF,,0.004943156855013635,0.0657060687378584,-0.012689833822969548,0.07162748850109873,0.006621222063832935,,0.0029092496139591683
GNAS,0.13800345125255123,-0.04796350724749899,0.033853518353170665,-0.195828103674575,0.04432132185731374,-0.034163550766925024,-0.04477833794463114,0.018027552053056506
BMP8B,-0.038712283446328634,-0.009779382859342057,0.003987379178571811,0.04945517823640303,0.0056703791283973255,0.0985745006814022,-0.008575224828495789,-0.01138782668378594
LIPH,,,,0.08152063511477294,,,0.0007521102707724462,0.053499465283295605
CCL28,,-0.011566944932580649,,-0.07006239034253593,,,,-0.024910801949114
PTPN11,0.024482792879700153,-0.053676369286656006,-0.06754348863478783,0.04903136770392423,-0.023382373756935432,-0.04567247121707278,0.023088306260267952,0.017919228056968505
ADAM12,-0.02435771670812399,0.014255513451598876,0.04849727683137926,-0.015174664548386011,0.04422403071455634,0.13777698970307298,0.014647991652314748,-0.049586102472311135
EPO,,,,,-0.02635883716427275,-0.02162663876839443,-0.01668973832481317,-0.026490567587903233
EDN3,-0.028519307185366508,0.027323125257852268,,,,0.039643146318804265,0.04954687522054185,-0.048133168436268504
CCL22,,,,,,,-0.01464451883086508,0.05787684342059753
CCL2,-0.006277247294320612,0.028203831845013093,-0.0007988950381512644,0.04053537431512756,0.10263135668764203,0.01604627308129941,0.004628445722372943,0.031816985312192375
DSCAM,0.028520357999893362,0.03801527762386128,0.021383640175787585,-0.04309810353575296,0.09269427864804769,0.01666071854598825,0.04498391357815075,-0.01885442802211942
ANG,-0.01996756636797433,-0.0265736666540904,-0.005508285207463495,-0.039645537999258566,-0.056253944981704586,0.01579855768819773,-0.040005141500015676,0.09950507854833725
FBLN2,0.15382236276661215,0.04643930822851039,-0.0203954142740007,0.0774406650618065,,-0.05019049069922669,0.03316181865072026,-0.024161835145992586
VTN,,-0.015424144073409798,0.025276019494988318,-0.012643980419650853,-0.021102032169173217,,-0.021610958516902888,-0.00230405379405636
VEGFA,0.03476801186493448,-0.029711353580536105,0.04538239573596209,-0.16610452540699627,-0.14895433958814566,0.05463795783172344,-0.06391744512417236,-0.09457139757183448
F10,,0.00020101718078112388,0.02975001084888767,,-0.05783486969641253,,-0.016343107280792975,-0.026763257642525358
SERPINA1,-0.0566705737392977,-0.011166572329305085,0.04155887248423095,0.00815560332693813,0.05988652024761732,0.03131490902549226,-0.0024801056267670044,0.01604271355880964
VWF,0.10876807864807159,-0.048602020548854666,0.04989789961382217,0.13895943466753194,0.06856891998113696,0.06141704547808217,0.04935315856465887,-0.017819228169525067
GDNF,,,,,0.056981251790652845,0.037324625960123856,0.04262053593354676,
VASP,0.017821018841829867,0.03366810268436394,0.0438167965635329,0.10311270550906838,0.03503845437480601,0.05574964734665018,-0.036540250968850795,0.014468201750707807
ADAM15,0.05097764581374706,-0.04253066082883111,-0.03786044983891289,0.08017870259367701,0.022832957731270434,-0.011597622685523171,-0.015137360286523021,0.02363438399502873
WNT2,,-0.013123566525075769,,0.018218493923591726,,,-0.020039762038926597,0.03521703997771716
CALCB,,,,,,,0.09174216732271388,
OLFM2,0.004467497597304708,-0.003246418050515408,0.024716881892732138,0.002140416525229639,0.06750419609673138,0.10980834271917764,0.0029172947513478194,0.0705001941792054
MFAP2,0.1337088112767364,-0.027808887533840282,0.03470934600931201,0.1095538885391047,0.12964373566675597,0.05552556736968637,0.011286404699376786,0.0132841637334051
HLA-C,0.09322314023181769,-0.03214143775333276,-0.0021042625227314514,0.0900025818428388,0.10606099469814141,-0.05776380835415552,0.006753645761081168,0.05682488600938479
THBS1,-0.031576683007922816,-0.03835843539674116,-0.022193668481288547,-0.029059706580499552,0.12262418087730229,0.10977442806157993,0.021358613043729237,-0.08080560183955848
HSPA4,0.002166703318729202,0.019880493864118366,-0.04156104986988552,-0.054600213712402604,0.06826154458182168,0.011557929087850869,0.009867776625138231,0.01761932545570009
LMAN1,0.045064055573069736,-0.01481650481492779,-0.01518753065763377,-0.024669075669147313,-0.06945651124113014,0.020648339242965906,-0.02253214647222291,-0.027789313998511624
LYPD3,,-0.01532649646054956,0.03287385111143912,-0.03442461914890379,-0.06031261989805416,-0.0018234094938284144,-0.02658146275772844,0.023349862351358525
APOE,-0.023910092694876584,-0.01609858032202729,-0.1209893476413849,-0.09999399118471264,0.042988358240352964,0.041555406303403715,0.01626962688459854,0.0036074013394634752
SOSTDC1,0.15190055049005388,-0.023652687712454136,,,,,-0.03554545105839389,0.012443364676445265
ANXA1,-0.05779060695869775,-0.08924629299475507,-0.04198278935620703,0.004581348224258757,0.0478890021584579,0.056868875980464084,0.024242236878426075,-0.009040498774869449
WNT2B,0.03347258351439318,-0.007909886617888532,0.09082569808845802,0.12396691273106128,-0.06664206285038184,-0.030797057353227384,-0.03142657594888319,0.07610963009157526
AMH,,-0.013010063270981897,,,0.010486152797444734,0.06978527521107779,0.022715271901442593,0.02885841340966272
GDF10,,0.0077065013224246765,0.09630781170104936,0.15068767870823477,0.027158212220744885,,-0.036120012715392315,0.018927340091598733
EFNB3,0.036734476493482146,0.0024080936992064506,0.0383722479867638,0.04564973904299319,0.07355131181065654,-0.018980210818713247,-0.006508353819485056,-0.0016462859459057133
LTB,-0.010222189824936593,0.045018375357560064,0.08940689045472612,0.11726692018092724,0.025378637449728025,0.055364652301060434,-0.02476680801323806,0.01933004555679723
ANGPT2,0.013357831410190807,0.015717394470337234,0.03243379649480525,0.07288770781596274,0.041395373950533734,0.10157566136864284,0.01414243989033026,0.009475745098749664
NRTN,,,,,,-0.028004982336230118,-0.014861014433905502,
ADAM17,0.00016916818456376307,0.013289629330917844,-0.08861351704565923,0.16312456274948486,-0.05905840083749398,0.009452622437666923,0.043870544724981995,-0.004928344127493792
LRPAP1,0.020927996982892813,0.037595678226754595,0.05315952574339108,0.05345354399162729,0.026272787002259695,0.03908297253885062,0.013313811403599557,0.04212963570090614
NID1,0.06874246778538473,0.05197579710592716,0.019017980693181516,0.05568622016125348,-0.014636469603695622,0.11241793845790526,0.024748313265731993,-0.04146410437891096
MST1,-0.006743683040734375,-0.014933278348673156,-0.044104450392695865,0.04009563133340616,-0.027908154104708382,0.12189648670852807,-0.02802046775533644,0.0062178506589636775
IL13,,,,-0.021381104323362717,,,,
DCN,0.06795198921469658,0.039615793584011155,-0.02074328680476695,0.0773457307589512,0.13959540658348085,0.08890625281251865,0.0376227007960771,-0.02522774265337289
IGFL2,,,,,,,,0.09080788966653688
COL7A1,0.05674195849519651,0.014950687640102015,-0.027292901999005033,0.04655314559323514,0.03979480178195755,0.07592207932702795,0.04050430774674836,0.06610124464588184
CALR,0.04380000009410285,-0.03540312079480004,0.04020320788147321,0.05005280579191985,-0.020111762738546788,0.0023722258460894216,0.007172668064206821,0.00035836520545808075
PIGA,-0.047726895731793936,-0.017760309278717783,0.03328728073646672,0.1193225471266505,-0.001788249422240981,0.02677929992294197,0.037240531322472084,0.021319051164407337
CD200,0.03751892166925893,-0.014656481936555128,0.09000922556082325,0.09369048294768206,0.04176289507710818,0.047649744493941874,-0.003252705673544474,0.05389212290807996
GRP,,0.07519884566034661,0.01124689047267404,,,,-0.016300103795761432,0.10207005560134384
CDH1,0.023292973625646998,,0.03185922411081523,-0.029176337900830164,-0.0008865827944144117,0.0324969266822937,0.02425767176134237,-0.03634703332811499
LPL,0.05538285200462362,-0.008068817805555953,0.12593354915505955,-0.10555196831285728,-0.013474285531859824,0.05504242055445478,0.044280037597352793,0.03753139207923649
SEMA5A,0.0771581821105377,0.016466831662664914,-0.11559649837992694,0.10925198269024175,0.0694229075355269,0.07197450292082937,0.011408219627433833,0.030103331277100506
SEMA7A,-0.06615942288411983,-0.031546599266713896,-0.03299172042816239,0.021091561566777786,0.021433781304397093,0.03512493962937925,-0.009022488615825682,0.015526156518573694
SEMA4G,-0.0259637208589732,-0.01779991301344357,-0.06495483879200545,0.045383059637105726,-0.05042595819577356,0.02244027260582885,0.04785555280097172,0.014533573635758574
SEMA3B,-0.068076017723499,0.02996769523632179,-0.14179283849332538,0.05855502019854754,0.047287060644609816,-0.015629974429912968,0.03220834062438061,0.08580876195406405
RPH3A,0.036454272014814215,0.004253789382059963,0.08299546266016042,0.08313974031537831,,0.02366268120397855,-0.02071130355377564,0.06765898685088635
JAG2,0.046113959142790074,-0.007629049169373522,0.01001775190279186,0.029437508777654133,-0.03671567983480945,0.0037306445947830375,-0.0007687614618823007,0.05208558042740897
CGN,-0.007535981462350544,-0.012187848546040778,0.03985881597626925,0.0011781378942300053,0.03224074413875504,0.0272618811969746,0.0175778134675768,0.03759071650419807
GDF15,0.0837892056556531,,0.12516518665793216,-0.026778323506201435,0.08281029930809398,0.05565600162088808,-0.006714173089971234,0.06233711865160587
SEMA4F,-0.016538337793653036,0.034175973561815697,0.02274790257586719,0.0017491580471607046,-0.052218213082870724,0.02530815034184578,0.01784701595734711,0.0531416066310122
NXPH1,0.11481045367012609,-0.028636054776956705,-0.01733055372149573,0.06758099830121993,0.04795084335112022,-0.016542805250577886,-0.003709015820572977,0.008509688576642787
ARF1,0.07551334663652128,-0.02052183187499176,-0.020110078271329573,-0.0009168620839721731,0.05178484651496671,0.021343975902784258,0.007583588752819621,0.0003004107968199921
DSC3,,,,,,,,0.038118938101219746
EBI3,0.02483076693456113,-0.02868876588821281,0.019662195981826894,0.04847214942810463,-0.037006333312190005,0.1080421310713974,0.012569375969678252,-0.016593695504445487
TIMP1,0.09387286243769631,-0.02824677982431655,0.07909283321770849,-0.017396342342515265,0.02954708686475414,0.06405172144864096,0.003840861010628774,-0.03776405979365679
SEMA3C,-0.005825166512313756,-0.0206942561227595,0.06354808132773852,0.09859514805719337,0.06988115890931608,0.005339225728161387,0.03776730021931688,0.07562857600965779
GNRH2,,,,,,,,0.0007473700474847028
GAS6,0.013668640488901975,-0.0262570648280715,0.03862638727469645,-0.02760874117847448,-0.13249108374785745,0.02167346948320155,-0.03166444167489406,0.0273756035156727
MEPE,,0.01944795725863583,0.13008591885475623,,,,0.07816762986190622,0.04440717500572272
SERPINE1,-0.02590613039500807,0.02942582269704881,0.05907687615730076,-0.0758623381369632,-0.03670173959214028,0.17763201160109904,0.008794392481769029,-0.07003625599967678
RSPO2,-0.030338104761779547,0.021649035109405333,,,,,-0.03388369772538806,-0.020516048369379095
SHBG,-0.004094882053630476,-0.019752992007675104,0.11005674389606981,-0.04659547065780272,0.0824516382931547,-0.035136392246656815,0.03997644019102625,0.010659198172923249
LGALS3BP,0.038213878176000124,-0.07114389925458622,0.01294178465148329,0.10450553577079505,0.06289525049644162,0.005989363726073821,0.03155991669785102,0.0889480191091583
LAMB1,0.12346840523025927,0.019341970821056584,-0.045846579729038606,-0.031017316305710467,0.07038895716494278,0.008906140047353055,0.02744850243570883,-0.04440758764761934
SPTBN2,0.006479134297606903,-0.0429243968532068,-0.04584933644279297,0.04315561734818612,0.03655732478257139,0.07317371166283629,-0.018948370246606155,0.0652309711553045
COL1A2,0.04985991359863387,-0.03634887909190468,-0.034393242028532035,0.0420694916215316,0.04383413198481362,0.01997810250765055,0.008700288207104874,-0.07391716329282043
DEFB1,,,,,,,,-0.0418846878382937
CEACAM16,,,,0.14005498914908673,,,,
WNT11,,-0.02378690291459954,,,,,-0.035015275303144196,-0.03515631016342511
LGALS1,-0.05437708558142485,0.01784810978870708,0.05657637113565034,-0.11193399031148239,0.0757314138786838,0.00927655300403938,-0.03681479278020121,0.011806077913229419
BCAN,0.061676799259885874,-0.018288072596442925,-0.01977306184162481,0.07656832449153321,0.06882672793751733,0.10131170712725729,0.01665393079442742,0.042735184448251425
ANOS1,0.029415847552146497,0.040766033250308656,-0.07011333563089216,0.20568685953302843,-0.02185643057723051,0.010606320673123561,0.0340257527644792,0.07217211308813193
EDA,0.004513646598795264,0.019138475755859186,-0.0589838521130104,0.07421993866648698,0.05984373961355277,0.022293875290675683,0.06764040850383304,0.0006938350947355838
FGF22,,-0.014212021731130932,,,,0.04440439474261544,0.036666636367084136,-0.04181611944212551
SHANK1,-0.009584011692654557,0.015639917283464956,,,,0.06716081120742376,-0.03044281471297538,0.04448613101356557
RAET1G,,,,,,,,0.13289243781884905
TGFB1,0.013594712396013477,-0.02757077394825556,0.02001459979476618,-0.0718494050831892,0.03334615733284041,0.07265185561807404,-0.016035728484782397,-0.01590561605263733
MSTN,0.036145196278517554,0.025874623432915484,-0.043558949977643334,0.0031678694227942838,-0.09490937500713474,0.025386318279193715,0.0339292175060879,0.06246968374884085
WNT4,,-0.008762938070939929,0.0336788677335864,,,-0.0444741881192464,0.057756257519937695,-0.003715516236981809
TNFSF4,0.011459511707475039,0.051290249964415696,0.014594186802706724,-0.06612367777575268,0.027199423873409942,0.014922683593144895,-0.00017877134675645204,0.01668178852717531
NTN1,0.020595165115312206,-0.008655044642588457,0.032146835765499156,0.050188154693871286,0.1719941337874627,0.10061703267127507,0.0012161552039546167,0.023621205360260633
CXCL12,0.0014683969431618011,-0.0014753847897924484,0.007124296373357191,0.02444236902896945,-0.06580229053054959,0.08103286251075824,-0.014325721649492031,-0.009772727110078358
GNRH1,-0.026142222089206205,-0.019674696280709954,-0.018317105469552623,0.0016121512942988457,0.022400257218969242,0.03774500984643802,0.009471889621501306,-0.011658051421979133
FGF8,,,,,,,0.020188518830846037,
RIMS1,0.012484522236412356,-0.0010024913289526788,-0.05908723215952707,,-0.060971470590521944,-0.07393073029658376,-0.003511796160171202,0.06874027126421044
FGF14,0.040568863799057046,0.07341310323618995,0.026208643858269456,0.03216809390178091,0.14780624735856196,-0.03601030689887726,0.05139835771850288,-0.0030690317342252278
IGF1,-0.04350683419237476,0.0018056914559371551,-0.07110751385749205,0.1680805356302594,0.004470460886713239,0.04877130565084471,0.0651173321977613,0.035207878052287485
TNFSF10,-0.003737198634240496,-0.03768220873858907,0.021090078899579486,0.09168239824143795,0.007815361841767888,0.018343634027095254,0.01683089703144382,0.07564319594316261
GDF5,-0.030338092787047532,-0.014212021940807304,,,,0.05426948817465592,0.021104545066605616,-0.003534373322410185
CHAD,,-0.011943156530539435,,,,,-0.007016252447859128,
RGMA,-0.0325431519333971,-0.009812809870020527,0.05358790176575787,0.04774090209049617,-0.019783483064443805,0.06091652816491893,0.04495801717542024,0.04596024503194902
CLEC3A,,0.011146738820422407,,,,,,
WNT16,0.0673690718299637,-0.006028468135261908,,,,,0.00958841467450678,0.09681682345705911
CX3CL1,0.0017734361545548806,0.02919859108012442,0.022226965043897793,0.044280634000548776,0.11738158373646165,0.07177684094309283,0.027236016294270225,0.04685850670640934
FGF1,-0.053592862625138855,-0.042129900342091756,-0.15479385078256605,0.06132020360532914,-0.0025874912227770363,-0.0037970073548839857,0.05046495827936992,0.04822420822330863
ALOX5AP,-0.017610709195501017,-0.03508363734154986,-0.07498579507470106,0.027921225535226735,0.049009456042456656,0.050017786896214604,0.05640872699250447,0.017217499019588932
IL1RN,0.042074566316102374,,,-0.003087789167321643,0.020121052286054597,0.03759817223680059,-0.041407105008228334,-0.03618874781243232
PCSK9,,,,,,,-0.014424934110954284,
NPW,,,-0.04976119134771168,-0.025237475523407105,-0.021415527618356748,0.07292182917465717,0.013471951789008896,0.018662242718206185
CXCL9,-0.010166266317031226,-0.014212019618238786,0.13709386080584618,,0.049264375485701964,0.0063659317641304785,,-0.030976917580764665
ANGPTL4,-0.030234839365455995,0.02800151134349089,0.0747861949729902,-0.06965945581228458,-0.13664281915571988,0.0029381470102272053,-0.03800593720705784,0.00011502010232104292
UCN2,,,,-0.031078076084897006,,,-0.016300103795761432,
OBP2A,,,0.07875865750105869,-0.013034451591006387,,,,-0.029755840856878584
COL4A3,,-0.020446062703907156,,,,,-0.02279754404548067,0.05756001434306831
NRG3,0.04291200656986739,0.022830957617804973,0.07694623731621975,,-0.018153408724201698,0.0062110820543436395,-0.0448598480781478,0.027800354573564643
IL23A,,,0.04133754114146567,-0.024828724178958074,-0.09244164672932638,,,0.08861465566587433
COLQ,0.10865245893104195,-0.027832671062446787,0.07198583277437032,0.12497289703023426,0.002181045092336421,-0.004645145150992271,0.08684300106741326,0.011941289713564597
SCGB1A1,,,,,,,-0.016689738224355107,
TNFSF12,-0.009474909172229755,0.04965056233043468,-0.012030585672511359,-0.023113138379883935,0.03893379871919688,0.13010469299321467,0.026634946706828613,0.06099300692816522
DKK2,,-0.009779381756573552,,,,0.03716832246999197,-8.973074401771079e-05,-0.0052661221897222195
FYN,0.038108261699965215,-0.006007606953198656,0.04118465658301525,0.12675426214535973,-0.0284046035191136,-0.0033499617797595415,0.028833237151919065,0.046600649705824865
ACE,0.12235708791926422,-0.014829462179677561,0.04898811665543248,0.04509341432859778,0.1112857152541699,0.06922123881511619,0.0248308055022186,-0.0019472999903508829
IL18,-0.04761329973903705,0.016675141205607074,-0.05181068877995082,0.033482868454399545,0.04598829695070627,0.050831163764058315,0.02899513020927651,0.09397385425308874
CCL27,0.01357271159062933,-0.010074170226366875,0.02677025042354389,0.006918896772548528,0.08504414745226548,0.1038333411909022,-0.039296209279275025,0.03220053178589067
SERPING1,-0.04764048841003659,-0.08356845404422418,-0.032809670705589405,-0.03872015835495831,0.010602232704111302,-0.012391573384741077,0.052557815625365475,0.03182568537609751
AZGP1,0.010655137166639262,0.01022617784292767,0.03640312951773783,0.20378108147380805,,0.01421146360007804,0.04218067328986324,0.06638787061712684
INHA,0.004208576560020858,-0.015521229579864699,,-0.06945398982359999,-0.07797368110393559,-0.028245095285440492,0.08153753823862579,0.12508506939467096
SEMA3G,0.05984534734578678,-0.003383649315798126,0.05656900505598129,0.12853024185174233,0.0060441339228082015,0.029730176506116514,0.008074520017423046,-0.017248260229321345
OXT,,,,,,,-0.013975917496678272,
COL6A1,0.0976734306644687,-0.009606614327858944,0.03643754771287586,-0.07227541646028796,-0.08608133669897716,0.06515785764932791,-5.761504807076876e-05,-0.056091673101481734
FGF17,,-0.00460386877518681,,,,,0.030752010690981255,-0.028348190024009248
TNFSF8,-0.0333653379856081,,-0.032357237679829245,-0.05991772872708918,,,-0.014861014433905502,0.0836677737976584
FGF20,0.05472762823220136,-0.006035871636473457,0.02021689556673052,,-0.01257035074056033,0.1192759631945896,-0.030068542587409368,0.15392254733525415
ICAM3,0.049466491665669965,0.005059283811248854,0.11087388001903883,0.023463799551662265,0.15015858288612954,0.034995399015962964,0.012632678452961307,0.04174744117664597
LAMA4,0.05900959043737254,-0.034343597472801385,0.047202269924448606,0.0630048665577987,0.07228522501162798,0.04143912981362524,0.021833482693197598,-0.03180752556836356
DLL4,-0.012966678764405633,-0.014106692368513146,0.07836431859351918,0.03774283195010258,0.05507731110705938,0.10470428002544362,0.018775211292337467,0.06289155412868873
SEMA3A,-0.0020175793383612976,-0.03937625677190151,0.01668699885031793,0.02175399472472866,,,0.020418267714739917,0.05111157584893473
RLN2,,-0.03392893858245294,,0.05382129392268295,,,-0.016300101998331113,-0.03271699172962468
C5,-0.030001077355642974,-0.025475956505183465,0.09766783179991322,0.1023632905564277,0.0700448974072602,0.06304924241007304,0.014980087054978922,0.012201475433235751
COMP,,,,,,,,-0.01765505940512494
C1QA,-0.11282894771195724,-0.0053512227244598195,-0.1278667674447365,-0.021888063427468057,0.08818934160497273,0.01088571956687981,0.032108650684407276,0.00923854389523753
UTS2B,-0.028294499387531334,-0.024579822863547093,,,0.1030759978442359,,,-0.011420597899761435
COL9A3,0.01577352138438017,0.007354184176387249,0.13159044362764633,0.11362882497806893,0.08973333213957814,0.006532166262699871,0.031803307638417225,0.032084223848828836
DLK1,,,0.013415299410114385,0.03704150000749905,,,,
HGF,-0.017399223988710938,-0.0091496085803685,-0.02665883300971404,-0.05943944284399745,0.007206869908798438,0.02399398698344694,0.0100641937030659,0.03344028482749972
P4HB,0.06896043196436476,0.012336697936649087,0.061905365361695525,-0.03781282527020067,0.08567184196718604,0.00516872896858377,-0.017042415536810344,-0.0907484906214188
ADCYAP1,-0.015119295368566257,-0.019279105100451648,0.08980736037427671,,0.039991076189736,-0.024694896380912157,-0.021514223925420062,0.005192909834089787
GREM1,-0.02422249862882294,-0.011438932769726561,0.07504376090286002,-0.044202889807269316,-0.005173372178697769,-0.0027535874933132852,0.03550549550530151,0.017033623002063028
EGF,0.12274450002771171,-0.017533608056185822,0.02836416375215291,0.07893648064167012,0.08183105293468895,0.11581596944060144,0.05440402126105841,0.0659197265072958
VEGFB,0.07183417064472954,-0.019643127311581098,-0.008448501591160552,-0.0411430858406006,-0.06756237809038261,-0.0014372047979123869,-0.0208442582040514,0.06170895363220692
FARP2,0.03790852277967425,-0.0089063113179269,0.025969769235648813,0.01567714858827373,0.02791291357696058,0.09220114877300556,0.03523884944102084,-0.026508759137279236
BMP3,,-0.005482513542278891,,,,,,
IHH,,-0.013747661572802881,,,,,-0.016101960756460712,
LAMA2,0.03518907313339041,0.005248989306199078,0.0746039489948518,0.014942654354196274,0.004030738767881476,0.02813875465099156,0.012872661693916274,-0.007004028490805807
SERPINC1,,,,,,,-0.015901496706378873,
NRG1,,-0.030057406214457745,0.2433417023274985,-0.09667378044368022,-0.0384836197561528,0.10057504078008701,0.06934703964539665,0.005238334954349272
SPINK1,,,,,,0.050572345901101816,-0.01954613937552004,-0.04560615318863582
EFEMP2,0.08555820148785571,-0.03026101995933241,0.07038334510357418,0.04430727526594919,0.07920787804369517,-0.012360939387733524,-0.013526970987391026,0.002301097560700452
SELPLG,0.009270018681336709,-0.03345893410187041,0.023273161250166655,0.00014797661190024932,0.03039356939438199,0.12626764045760372,0.0050380978827913835,0.08060083493361797
GDF6,,,,,,,0.0030350963030244824,
HLA-E,0.022379744210998313,-0.009825598882764434,-0.1409415539312279,-0.05912278730938546,0.07272534670301255,0.02357814941866,-0.014971299705395378,-0.021030125183354082
PTN,0.1299244107930718,-0.029011478934785038,0.15666161656397531,0.17363486398796557,0.10614572549448156,0.18319051287336208,-0.009777362311626007,0.05467824762010844
CD274,0.03726555392511116,0.0075432434553077,-0.008766425452023137,0.0029006277093302215,0.06144228084189937,0.06061481181496624,0.029201986551418917,0.06277199200834188
FGF10,,-0.012780224245012092,,0.08195309772605383,,,,
CD14,-0.048480599428475435,-0.030188707989252685,-0.04166810771787574,-0.019146143668113916,0.06657688925235122,0.011403477778883965,0.0031534840886413592,0.029266158208453526
SFTPD,,-0.03094586670349656,-8.617194630948859e-05,-0.017638165303825802,0.01941225892217723,-0.021796447572607902,-0.04300998544834491,0.03138214630172143
SLIT1,0.0465888826667891,-0.003003533399734667,0.021261457577378542,0.03050440564790613,0.1343738484321237,0.038067956550290515,0.033499034409743104,-0.011620475298296658
CNTF,0.04300845693008826,-0.011438931781086589,,,,,0.029000816714607774,
BST1,0.02934616805039373,0.058184427796615555,0.015119187219205674,0.057739403893026835,-0.03661190250832227,0.05723433899309557,-0.030144800057409347,0.0453091657013647
AGTRAP,0.014438773732566862,-0.006637233444050734,-0.008294760055443271,0.06823486480559611,0.028909777853212464,0.04835892274664911,0.0006120909118349365,0.07355665971831653
LAMC1,0.016528769297018714,-0.015136203997082591,0.08121557437982985,0.014149376568230416,0.04946116802332531,-0.015510427969162001,0.0527478815507005,-0.029975447894003242
COL6A3,-0.025449561185239545,0.06826130402622477,0.054911377694188676,0.05641109032586357,-0.06532120779125619,-0.013367533970828611,0.0186543459790456,-0.035862871216652506
FN1,0.11475373054765989,0.01635938736979969,0.02398686045129692,0.021123613375975316,0.00851906071838856,0.0638350171142495,0.0012506348749608718,-0.07663203309306652
MIF,-0.0790474767030975,-0.002546665461079026,0.08908435111000174,-0.1337040183743563,-0.06543825696846257,0.06280488129102442,0.008545304288434278,0.07705164126334534
JAG1,0.09512953167517299,-0.014535821925276384,0.047656766759135036,-0.06709125618647044,0.0828955216309298,0.07794594530291413,0.02873061206370104,0.0013287477382734484
NID2,0.06909931469704039,-0.01305629073833458,0.027498446255615705,0.04145154041285856,0.023093601326353436,0.1107901257699881,-0.007423816998594376,0.013019687311893211
EFNB1,0.019911980807360646,0.003202950176737473,-0.0016247215666187393,0.06481227202334457,-0.009603968126515176,0.0393590068705963,0.013860088809375767,-0.012083292321555032
COL4A2,0.0977312902416167,-0.025626587991214866,0.035365799977438946,-0.016845749629985578,0.039299632129486284,0.01587508433984727,0.034361269843219716,-0.04130169064180488
SPP1,-0.14483606997234713,-0.060755604977012385,-0.02602892327386683,-0.07452412549952313,-0.11330686017207546,-0.08922955099368853,-0.03426348843567416,-0.057606871507693426
PODXL2,0.0689125821416283,-0.03403067613712333,0.0006763659576001837,0.04805432118996015,0.12329197936343779,0.10610866180593789,0.05068211715000407,0.05347247826283083
IFNE,,0.1396069891226878,,,,,,
FGF9,-0.03336534332131161,-0.03230015994057166,,,,,-0.029029254355001876,0.008780378988783822
ITIH2,0.08965208350304561,0.025943910612933087,,,0.05019371739344286,0.035818819100113024,0.048927748383920805,-0.021387047618271274
ADAM10,0.04445896054543846,-0.019051426073711783,-0.0027038824573816255,0.010464945840022338,-0.007930469159527928,0.0607431363652283,0.03514140761094049,0.028236056264111853
CFH,0.030123456712632835,-0.006534377463747853,-0.0019842928960782857,0.05846618743060427,-0.010866578742869781,0.047394099794610164,0.04411816782752181,0.011543728542878445
COL4A5,-0.07041433931659784,0.061758801455127944,0.028748520393873933,0.10147684052306247,0.09559908056473107,0.018517770707596675,0.003835400516404445,0.061157102504223335
