,MGH258,UKF243,UKF296,ZH8811Bbulk
SERPINC1,,,,0.022104809460934224
NRG1,,-0.009537799826522551,-0.030465121352654195,-0.032263977575243755
SPINK1,,-0.05280314668397915,,-0.02062000374357442
EFEMP2,0.02791454903180872,0.03200872067792324,-0.022577536333979933,-0.05398703187551426
SELPLG,-0.02178090866334011,0.09294319072841922,-0.019705097865343486,0.06243975239026036
GDF6,,-0.026386526013123933,,0.024297165129929115
HLA-E,-0.06642395554544009,0.07637415374670008,0.012305710447377343,-0.07000513947789767
PTN,0.13108759189600108,0.1344391474793669,0.01718158938154218,0.08062653334461752
CD274,0.04195928829748306,-0.0585878338787915,-0.013752755437200762,-0.05027756034055622
FGF10,,,0.009094373942395866,
CD14,-0.08860789705600498,0.028038850043901137,0.07505575923815368,-0.013069859971386287
SFTPD,,0.010926311964714093,0.007692484889776015,0.02339441299212095
SLIT1,0.019594966329689312,0.12508788916071914,0.02259080310681995,-0.011173187365991509
CNTF,-0.018029827265872014,,-0.011594095723665975,
BST1,0.06503755231138247,0.05751717583969985,-0.021777674374537412,-0.012983310211847074
AGTRAP,0.03339343362440416,0.03616483702873564,-0.020748413389688077,-0.04565773247595093
LAMC1,0.0571643179729495,-0.008261109688990425,-0.009215276990411789,0.008210997066023174
COL6A3,0.06391608416058275,0.06621911354599627,-0.03197451558472298,-0.11073313150665676
FN1,0.13556071136309106,-0.16195656208642537,0.030229134369793305,-0.09799690854824328
MIF,-0.021176724581836254,-0.13273059413836324,0.041828421220052016,0.023809045495869784
JAG1,0.03522871249162764,0.007619792077697724,-0.006861948455175534,-0.03570562990560095
NID2,0.07041239651315745,0.02143945032809007,-0.03715503111912528,0.0275931659307267
EFNB1,0.020462001349921637,0.14024727646920745,-0.03392830846698801,0.01886482079007928
COL4A2,0.10299750627518,0.05042998213014552,0.08311859142398152,-0.05432234704969426
SPP1,-0.13475700078255148,-0.13083542710948792,-0.009402037192055582,0.011696644039137049
PODXL2,-0.01690498757492495,0.05799692676562432,-0.02640660176340755,-0.003543792786995422
IFNE,,,0.03140785011512682,
FGF9,-0.03884775951219364,-0.006436503868963201,-0.012571677160936804,0.05550069549084459
ITIH2,0.03037606132646407,-0.020924352295183437,-0.016838008586404128,-0.005468251275372144
ADAM10,-0.08212403403063674,-0.007844409905844703,0.010373583679068588,-0.056437291644811004
CFH,0.005427422164821238,0.014524142310955843,0.004633737514110468,0.05499301308613444
COL4A5,-0.03621780027761619,0.05230580052462225,-0.01077362077361405,0.08171470509378345
LTBP3,0.05791838708855559,-0.03886227672676268,-0.008001116593068503,-0.038298239608070155
GNB3,0.05646033873783028,0.03021863658314791,0.06764057114890307,0.0023031065751756745
COL6A2,0.0669098557997671,-0.0022673564562047457,-0.010744947852279283,-0.0858289241014308
GDF9,0.016305774563751225,-0.028645306397053677,0.014766990037547008,0.04124505362758995
NCAM1,0.0395581711216151,0.035433213120905686,-0.009332456137032282,0.045116696306168026
APOC2,-0.07507825240267117,0.05353356070635908,-0.005260558100923856,0.028815661913751983
BST2,0.06282348847330918,0.048884421829965094,0.011109788020069934,0.02899691323263574
COL5A1,0.12469867292570153,-0.04600598852988959,-0.021406178734498606,-0.03439617724672895
CALM3,0.032972396684105475,0.11343881057655344,-0.004016671350941722,0.10310624787944819
THBS2,0.07664839919511911,0.17042719315080065,0.0011543388900986233,-0.059900794676676375
SERPINE2,0.0964643980309334,0.04118996376876122,0.013246517654210302,-0.025350807769544403
EFNB2,0.04287196442707382,-0.040128089879587464,0.025075161003229225,-0.01809234737900114
PROK1,,,,-0.0017304769243854641
LACRT,,,-0.016405527849136275,
MMP9,0.09811992391984936,-0.027674771377580495,,-0.026567195528525947
NPPA,0.026119288408265186,0.2220030819513939,0.04076569010104869,0.04485761617513284
APOB,,,-0.012105160034846234,
C4B,,0.02613440851524085,,
NTNG2,-0.01649696599094064,0.09555508877197717,-0.031974516067561784,0.03551126553488333
LAMA1,0.03556515594386146,0.027180634721302197,-0.0069274118250803405,0.010886282633189187
UCN,0.028763424958927333,-0.04278515395512612,-0.01714615455436537,-0.044711510463625224
ARTN,,0.08402646031173473,,-0.02100293509271014
PDGFD,0.01683847678769101,-0.01167104502974529,-0.018033507717172353,-0.018327027424056674
EDN1,0.1178781655816979,0.02940173678611049,-0.007051139029891994,-0.004276284200471952
ARPC5,0.05537883528130488,-0.05680056019603102,0.05918380126346768,0.042558659811684454
GSTO1,-0.07892071528671234,-0.039694416603283815,-0.004010869768242051,-0.013502836966653638
PROK2,,,-0.005520383414486112,-0.021819910186410968
SYK,0.03181716568102021,0.04567380423853636,-0.05164947543761715,-0.04194411388389128
ST6GAL1,-0.11670982417320823,0.17935426257875933,-0.017344791261520297,0.0736337443294633
WNT3,-0.04940093734768317,-0.11992413134110794,0.01928611286191983,-0.018236166804913377
HSP90B1,0.027104359531688764,-0.021378605048579344,-0.04248511006701584,-0.08971305656535236
ZP3,0.03965407643112072,0.03333236672088266,-0.01210516111215807,-0.030878610914486054
NRG2,-0.0008843795159881377,0.06922665343039885,-0.022341664345440625,0.013375980771502465
MELTF,-0.05079233871255208,0.051543656157838805,-0.0283062035569915,0.010454586162927909
NLGN1,0.07826017591978104,0.019605722956665784,0.018015167315572796,0.012664719970897118
SLIT3,0.07093754125567917,0.10990549126285583,-0.0017838436903860858,0.08619617082886202
CCL8,,0.06843225661260516,-0.010923418650649237,0.008810819500562336
S100A4,-0.042918383747670354,-0.09664387615185857,0.053977579144686184,0.009835688478764294
TNFSF13B,-0.003085588304295047,0.01529741964775548,0.07116403153951852,0.02100124574753464
HSPG2,0.11099285935986954,0.0244782477899183,0.006050069723706474,-0.035605098595652813
FAM3C,0.099574816889016,0.04194633153842306,0.02478122676457704,0.04729757972315448
FLT3LG,0.12650812676408849,0.042448332684495334,0.025640068933305584,0.01255100946160016
A2M,-0.11385799621307444,0.009220218972040086,0.011034979460228732,0.025294610425357477
VCL,0.0037709655566576902,0.03358895769779409,0.029656224233607916,0.031997254607736336
FGF2,-0.05601296258319841,-0.03238642219802874,0.04131663241842184,0.031562962776842646
AGRP,-0.002185141791806372,,,0.08427630609999519
CNTN3,,0.002761867789999155,-0.035939727257988344,0.09646821701165739
RNASE2,-0.00559709026747616,-0.0024889282125173445,0.04980059512487497,0.03075547469156369
ADM2,,-0.025968182526611015,,
GAL,,-0.0312521290093144,0.036310124255726085,-0.0487656068777387
CXCL6,,-0.02735785990734508,0.026410658361138876,-0.05971217063421423
PDGFC,0.11305137624679293,0.12286078586055184,-0.0248094278043289,0.019813843775402965
COL8A2,-0.005026759253484857,-0.0007642323142356935,-0.04556440715793646,0.013811413222008065
SPON2,0.007314100590995266,0.06705918561701033,-0.016546670266786096,0.04827314476546856
LCN2,,-0.02361963829045733,,-0.011429229525126304
SEMA3D,-0.044771063097359,,0.004876298004089443,
BMP6,,,0.1072194024162717,-0.02624909484319472
TIMP2,-0.00821768157481755,0.07162295593384363,-0.028259388203726685,-0.0313129558026674
EFNA1,0.02463372610439828,-0.00984323294963541,-0.035014653417007324,0.02292487807728213
TFPI,0.04139476664849249,0.10323867729450616,-0.016872872355663877,0.0058480802693918746
GPC3,0.16553694640323924,0.03600449544599244,0.09716143813472353,0.00046785646577029023
NMU,0.0615418811833241,0.15014552553801197,0.02441849244909547,0.014392847346959592
SCGB3A2,,,,-0.030097017804745142
LAMB3,0.030957637749408216,0.1484320172367719,-0.032193979854827214,0.05731310445523557
LGALS9,-0.03662874741939136,0.08254566397086378,-0.015320766792551588,-0.007705420504812299
VIM,0.10397614548269425,-0.0952660418321832,-0.01448227993250613,-0.03688813271393317
PLAU,0.005170179755139962,-0.02769219864311156,-0.018214464038558587,0.003079409712740409
TGFB3,0.06680570797482976,0.02586986350083073,-0.03784802397907671,0.0091933598022147
APLN,0.05203898125717682,-0.16049039530977474,0.047148069437274974,0.03979638963163766
SHANK2,0.0926198420404783,0.09227853602715809,0.0017440997683828743,0.07143287847126116
LTF,,0.014617059685364754,-0.03299832586125761,0.00426405702181163
PYY,,,,-0.023836958804915563
PENK,-0.033432257073625675,-0.006247708850163129,-0.035221591181566064,
CTF1,0.008527088664710695,0.0974890080200852,-0.008543061595604974,0.06512058889928991
COL3A1,0.11231416613983161,0.04411392159221921,0.04494805204061688,-0.059247739565010955
S100A10,-0.04585560526713189,-0.09993900594852208,0.019868517648862428,0.004039385026285298
FGF13,0.010865616436780905,0.09257479121904799,-0.023568510575069243,0.058906951251013404
SEMA4A,0.029186387848427687,0.0750459742532835,0.001752334499337993,0.04357868905200693
EFNA4,-0.013956655189466021,0.0024369356388994224,0.019972207607152175,0.014249475993657971
HSPA8,0.05925721938110848,0.025342659988858506,0.024025230288933868,0.015045224131391593
NPB,0.00968067651076636,0.003467819133327463,0.05073156662965919,0.04214760585197017
ULBP1,,-0.017403728728471166,,-0.020299664649013317
SEMA3E,-0.015207350109145487,0.07932565920449186,-0.03422497515289909,0.0173961046676955
FGF3,,,,0.07831733712641122
ADAM9,-0.026871452238374085,0.012666844231472416,0.016869615956256617,-0.025228053559544047
ASIP,-0.012935811080847922,0.03739638719350727,-0.010784511241467435,-0.025143085581122958
IBSP,,-0.029664408210795048,,-0.04409046199516029
FAT4,0.10940260220407723,0.018039106460614476,-0.04080150987984286,-0.005878235469768443
MDK,-0.015885827415396923,0.11537386769104777,0.014063098390443687,-0.021657258641348563
BMP5,,,,0.02052079833654271
CAMP,,,,0.020739860220886332
HSPA1A,0.008869029003543288,-0.07410296441237905,0.0020785350324467496,-0.07291727836321756
SOST,,0.009085177453076602,,
SEMA3F,0.13433267147729097,0.013540333425394522,-0.01631082198157881,-0.012229172918753884
ARF6,0.02332776660694069,-0.02303950857478933,3.144517823703105e-05,-0.015007497288464289
IL6,-0.021231050844963833,-0.05000271528698528,,-0.020166202738188258
CALM1,0.04911823937615155,0.10262531667944441,0.02199273243455211,0.09000785736821451
VIP,,0.11960080261052762,-0.018647578961530745,
NMB,0.03325646643502846,0.011115160632703536,-0.011228520913069777,0.025953892247428646
CCL26,0.057502567637293195,-0.02073855736773987,,-0.04821620773011168
FBLN1,0.11352188736255496,0.0675225059033988,0.0013038273406334663,0.0199448491766003
SAA1,0.01900098067944024,-0.0397024160108891,0.07960282045540053,-0.07202912920773265
MICB,0.024234673559495854,0.03483020243014302,0.010049845416274118,-0.00433009997100872
F13A1,-0.040769223415973485,-0.04766734557899124,-0.004095506344255726,-0.04937410494810516
CXCL11,-0.026661840295184418,0.10047031977819984,0.0019356386157966803,
COL5A2,0.1392237710715476,0.11951334077444664,0.008460477103430217,0.027563331352455332
EFNA5,-0.016995599413551808,0.10678815599948059,0.008124748505306964,0.033424778736006605
AREG,,-0.0232525004121065,,0.06530854301172788
EDIL3,-0.08430192592115125,0.05628557018256302,0.016510793041534036,0.0618650159423676
CD86,-0.050003178120945846,0.020711578035247948,0.04514821177572688,-0.021531585353895627
AHSG,,,,0.05962159329088778
WNT9B,,0.007376234321825139,0.09199981160703516,
HRAS,0.0955303520545718,0.040603451385915215,-0.045921585622335566,0.011218857562499279
C1QTNF5,0.005906917188533862,,,0.00917594143113999
RLN1,0.022643761048648247,,-0.017505899973493437,-0.022442367262261724
COL4A1,0.09716761021780781,0.010175539394617546,-0.0030472308488759996,-0.01718885761104944
CCL3,-0.011772114851411667,0.11068158355487893,0.0038952912920227423,-0.008767715758602274
BGN,0.029444877345291092,0.0606740280098442,0.018207478224119715,-0.04215872435096305
RETN,,,0.03895758041291631,-0.005163353948875209
S100A9,-0.08753535585101438,-0.053964832364695195,0.027562279958974388,-0.028676925681556
HCRT,0.030441146716602363,-0.009699331777953662,-0.01970184607401022,-0.020503498442347126
FADD,0.0020758859546789305,-0.03638034348043602,0.009226296923949877,0.002126429359354031
ACTR2,-0.013562976267222252,0.08622683604341087,-0.00617078607290712,-0.10454336305482657
BMP2,6.730606040437575e-05,-0.06501485593746327,-0.03273970156512045,-0.005302295578703681
PDYN,,0.07100992235930921,0.011865010664123737,-0.02324858019794144
CD55,-0.04329049820939856,-0.008898801823072173,-0.03215016578026642,-0.038505357138485734
OSTN,,,0.09071884009875726,
PDX1,,,,0.08728858783261002
CD6,0.017281503440728783,,0.11491386520938955,
IL16,-0.04570180206921713,0.1064284725525136,0.028399346748710287,-0.0445992295151539
LAMA5,-0.008573571644802123,0.03860179835041823,-0.03558193242600374,-0.030946634322048375
RGMB,0.0008856259980490632,0.019607806264263606,0.09027980734205407,0.07689284270323796
INSL5,-0.018195254245065906,,0.04029569319872852,
IL12A,0.0658935238564246,0.0933312891827799,-0.014298044677570189,0.0742051169860405
S100A8,-0.09833744701997908,-0.038654195491075384,0.011928421976219749,-0.013113047750665095
TAC3,,0.017491437595282825,0.006206185561336929,0.028758353769061298
MFAP5,0.025532221851365017,,-0.029019085037104275,0.04239209101962441
CXCL16,-0.014665356899814993,0.025406301716651255,0.050615388164231896,-0.014282472421656717
AGRN,0.1263252874026521,-0.011960009270318876,-0.013282721153642194,0.034780316873395244
COL4A6,-0.024554277578215714,-0.00022821017290454668,0.004478403182847113,0.060690624784407995
FST,,-0.03527310946006103,-0.02563230892737215,0.021090757444810527
MEGF10,-0.06482320893909059,0.022413848561508416,0.025784472555406526,0.045065583156071294
C1QB,-0.1402255762031133,0.08592582309866478,0.0631135539617026,0.012403551889360402
HLA-B,0.07099933804631639,0.025661419620028558,-0.0027383893302272058,-0.10226033091894571
PDGFA,-0.03608484653592371,0.10349598764863864,0.006725224749908621,-0.05365816609615828
LAMA3,,0.08708611240993831,-0.023353485570563687,-0.01766826954249258
DKK1,-0.033432268180879715,,-0.01492799594194801,-0.017840500687456316
INHBA,0.05173521291874606,0.00457860066660882,0.021118517703165196,0.015088236709248434
IL7,0.059609827295117414,-0.02572047948415207,-0.02806562438245679,-0.0337093329174186
FABP5,0.059094646755058426,0.11986729141604457,0.03818405044670507,0.11195658255382737
CCL4,-0.05907619386308146,0.1270934656289218,0.05555809135070197,-0.009923600254603584
FBN1,-0.02412170491932201,0.12560187454274263,-0.007519646539093409,-0.04868505368978165
TCTN1,-0.0135030902237537,0.02810300549575179,0.021832748747394277,0.049900859038350634
NCR3LG1,0.02294640321303994,,,-0.026602860626640724
BMP7,0.02336358020701305,-0.0018487412804046803,-0.007589706505295511,-0.0058776087134198105
NLGN2,0.03150045979933922,0.04488604253421737,0.08603264568082102,0.003618933990168656
CCL25,-0.03244825113509516,,,0.01587153961881817
NPNT,-0.03116853410832289,0.1131026507448748,0.03231585228068129,0.006656321908438401
KITLG,0.006753372020258089,0.06734713276259392,0.013733465078357569,-0.0015509870338423627
MADCAM1,-0.033432268180879715,-0.03552724806825529,-0.014927996780347282,-0.020744520332467462
F12,0.008795415157908134,0.03996892388306117,0.006250607249391338,0.10576715332719969
S100B,0.06743601032442638,0.11782128338329804,0.04455905780695461,0.09572736540700712
IL27,,,,0.008816301267124798
CD99,0.09449964339065657,0.03136200269499074,0.02020149553919789,0.021812130334484814
PDGFB,0.09641769986782063,0.041592581853474475,0.03098540440974383,-0.008597108408204905
CLEC2D,0.06757374059639089,0.08713116153771458,0.06132181328185293,0.03074218365155134
F8,0.08220047860784221,0.04215207426762609,0.0029045530366769512,0.025927699072053577
C3,-0.15496660305948864,-0.006256033577475659,0.0005280226308082985,-0.015777440383000184
DLK2,,0.05008341124039959,-0.02110502955888414,0.03581488943838792
TSLP,-0.0329437032170816,-0.0025691015796489953,0.005771235174706801,0.02549737913224436
OSM,-0.03143531635107657,0.087469632684394,,0.03369947378444604
PRND,0.08121329704020659,,,
SLPI,-0.0028372838259679884,-0.1262428514181457,0.025546019060072794,-0.03591361628392093
AFDN,0.03492017142773636,0.024362695849435557,-0.04554424628473663,0.007273981926783392
KISS1,,,,-0.01984555984214124
ULBP2,-0.013478975000196252,-0.033283935983768095,0.02270858234561428,0.08191007853763624
ICAM4,,,,0.0754747759919473
TDGF1,,,-0.015233962027873747,
ANGPTL1,0.08704916411968115,0.06028747653567487,-0.04477580812108309,0.06492182039760029
LTBP1,0.05187598354748416,0.032725945259918746,0.0008855982669794384,0.07149276219261454
NTN4,0.0718241523644455,0.026172515415960416,-0.05920876474882261,0.041818984286422486
APP,0.13750769339025476,0.11280641091881191,0.00507856383739516,-0.023716409467789617
RIMS2,0.02738702222934786,0.02971149763882086,0.030631249210957678,0.0016067324463279803
WNT7A,-0.03438980704904737,-0.010266990909860994,-0.0229325804261162,-0.07029588830733506
GAST,,,,-0.019845560201235204
GPI,0.07643414776709044,-0.012556486499276659,0.05241579094700563,-0.05989487485097002
IL1B,-0.04170674123608411,0.03810055354902334,-0.02376830064019653,0.0028881873245026344
SFTPA2,,,,0.16995084126007837
HAS2,0.013739731281800107,-0.012553056334564733,-0.011788399984172132,0.016585688711909703
IL11,,,,0.003965599445202107
SEMA4B,0.011644015704251874,-0.02216524882412766,-0.0018626444344118493,0.02709436098914248
FGF12,0.03312694837688284,0.02689025510403797,-0.04541212471357415,0.026318203115164453
CP,-0.005215278095730451,0.029245462945371895,0.03769974965229571,-0.051421284861824755
NLGN3,0.09587034794165539,0.14665104999164633,-0.0002401591252914989,0.06630591673236451
GZMB,0.02461467961949946,,-0.012953581834988532,-0.024601661727533544
PROC,-0.014046431907869056,-0.034240683624835816,-0.01021082131970223,-0.020963668268587563
TNFSF11,,,,-0.0008138858853180563
AGT,0.044384923984391984,0.06594698902561043,0.003496868266532696,-0.0947088385068002
PTHLH,-0.012529239555445717,0.04669431754587773,0.022213276880294633,-0.0034121255833986478
COL1A1,0.04848326272227617,0.028887565620493872,0.08705355272886858,-0.08271281889935383
LAMB2,0.022544316711305783,-0.0031866871747069994,-0.06365874033046229,-0.0608196192481395
DSC2,0.04822224402171551,-0.01654467330297871,-0.023910381286818508,0.05699551440446494
WNT5B,-0.03756029735726044,-0.029658172870491162,0.06376094581013021,-0.03377987155512644
LEFTY1,-0.023556881097288457,,-0.018292247125643164,-0.009272020907763625
FGL1,,,,-0.013512416271201222
CXCL5,0.03755057801311061,-0.02767476551203513,-0.01586683785156105,-0.059679651736778166
S100A1,-0.035504806250792505,0.09221668991551825,0.021818089860301777,0.08951352904304555
NPTX1,0.04501348612709334,0.020375151037754086,-0.037996740028393663,0.03613445983836219
TGS1,-0.009861554448364304,0.11568865683252415,-0.015401043467897,0.0019200958965520894
SST,0.05160698972332602,-0.021870387607308812,0.0712753472849169,-0.002552950441781738
IL34,-0.02874428232996981,0.0907019598044954,0.005098842640170174,0.0021559547247002042
DHH,,,,0.01860246636507351
XCL2,-0.03342444588128436,,,
TF,-0.1047486828147742,0.05372302030730612,0.006060497430203846,0.0633413794042847
IL33,0.09314055220763061,0.03051677030505705,-0.028611653549482162,0.0116575633099567
RBP4,,-0.03501742642527294,0.04072429122303781,0.05246297717207484
CCL19,,,-0.02207109016585533,
CCL20,,-0.04300294180408142,,-0.09312911738891201
NAMPT,-0.09675247926240181,-0.11659986535781373,0.029032853960973912,-0.07821373855674471
