,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
FAM3C,-0.006933100225886164,-0.12372236493091543,-0.018478458748750787,-0.05894273857622945,0.008873479484571404,-0.03878541443083969,-0.0021570294174462325,-0.056886420735577314,-0.019039839265091195,-0.10068749492512291,0.008307736177152983,-0.04071357532703589,-0.021141593402834686,0.09715344026184508,0.031644955510274526,-0.05903933911774067,0.049799246774718864
DSC2,0.0009292174147674275,0.021059176765387443,0.003250043008366396,0.08576005711649655,-0.034561049648148115,-0.006059538463580178,0.05842500714165349,-0.04575419852659614,0.04478914787280432,0.11625400896254054,0.06351079578157023,0.009627000395526879,0.05787966573721948,-0.033110336124792514,-0.005863149114525137,0.05820983962219311,0.05360122724149509
BDNF,-0.05091471112377764,0.011094666428754564,-0.01674770626982416,-0.06394145108933015,0.02938676565107188,0.005907944528152049,0.03154081100160791,0.02511763035219544,-0.037694602948725536,-0.03156090507552008,-0.03902524199464993,0.029751853000560727,-0.030628776821250595,0.05075509953992836,0.09695129779972211,0.02341585256535917,0.03557087499320719
NXPH1,0.06838948285460171,-0.0430614683120804,0.011403070095863485,0.1722309864099708,0.0719522545920048,-0.006268591138368227,0.014233047102153685,-0.01988480651770294,0.06089725291843384,-0.08330398998520949,,0.005154687486063814,-0.07176204854106927,0.0567761417022577,0.03354939946060007,0.006369442447681734,0.03107184732304494
RAET1L,,-0.018835868367031695,,,,,,,,,,,0.045564542436153745,,-0.03918495425823417,,
HSPA8,0.014017918399856371,-0.08878053748437652,0.012178981362886601,-0.04487241795592189,-0.027218171346821047,-0.0029419529713745835,-0.013607604379198406,0.0008715917429394039,0.03242262809969136,-0.002693500679583379,0.09442769310924533,0.012287303109302431,0.04031272357178811,-0.033505427019275974,-0.011104996156314901,0.07946773742358701,0.1410138279016096
LAMB3,-0.011353506773536293,0.026087957052917114,0.022980490148660573,0.000834293727486018,-0.011219119019083972,-0.03040761005335468,-0.06519265622827572,0.039562326573441636,-0.03367834516079325,-0.036805446402732415,-0.051444647297869094,-0.0017978957588493877,0.03972713556165101,0.012831484295712106,-0.03997709519321528,0.03753583022129492,-0.03714701786723758
PON2,-0.0041511935435061854,-0.14028010758306406,0.012197562766987795,0.138868840873796,-0.034264843585626314,0.006791604915781846,0.03610028232836948,-0.026575473000170182,-0.003984102944615641,0.0772783251618326,0.15671703425611686,0.033963507154511866,-0.0679184109753177,0.022435326423803685,-0.01958636289429164,0.012191127149328025,-0.04778547869246778
CFC1,,,,,,,-0.030218909637268688,,0.0228071388742163,-0.03886535552996046,,,,,,,
TF,0.08559718684478335,-0.035088388439756174,0.030921879585277097,0.14566346993188203,0.023760047785629214,0.07113115384979181,0.031207520720498896,0.11507130184167944,0.03503849373899126,0.11334783109001506,0.03291154693489917,-0.06935732997877869,-0.0409844994248815,-0.020455798057442142,-0.05148127916363258,0.06546570014553649,0.14993893350319337
HLA-E,-0.024447760348276407,0.07629802868540247,-0.016981133370186842,0.01906347377037782,0.005918596356509641,-0.06581745187781395,-0.0736507767875541,-0.11660542870848109,0.04484067356496521,0.10063028967331168,0.03841561037912667,-0.05701990519282847,-0.057439915407942334,0.010849079871345582,-0.04005698452640419,-0.023254467624087113,0.009395806222769155
OSM,-0.02905403340638357,-0.048320055617148826,-0.032095655686717905,0.09973844639246594,-0.03157152265688284,-0.03074876681960022,-0.02515827073112505,-0.07116303253965983,-0.01777451829274775,0.14770031932666433,0.057931459718887905,0.03626682162579484,-0.002535783282167435,0.009905090193741644,0.03110471406335303,0.026419513824128556,-0.06204186523615404
ULBP2,-0.04732401022924953,0.0014860203044109177,0.004418484787867915,0.07823169426481749,0.004268851554958705,0.047739014098089734,-0.04618476480904297,-0.053504298644288247,-0.02840467882955046,-0.060548950176511615,0.013144076648519125,0.005184373831404523,0.04117175762939387,-0.02554568960401076,0.008429285706489095,0.044134561077594094,
VEGFA,0.05568089920971235,0.021586372219465837,0.0016787923552755645,-0.13791388610777772,-0.01283574703174012,0.08269490701152833,0.036488820700633244,-0.050678503742780254,-0.011195201228353274,0.0852814994714722,-0.020498945031311753,0.07250742978766915,0.13413977077938988,0.008463878848722475,0.11924553367561481,0.022884466764339563,-0.04677558461046263
TGFA,0.0007542953429117703,-0.03163136975234307,-0.0716514923438957,0.04905049174305473,-0.016389542480421924,0.0005306527950872762,0.03729699031136897,-0.017147091342595226,-0.04721921838742983,0.06634429278183275,0.06716044980159379,0.05666906364834301,0.0342867560531683,0.029130274607165708,-0.027617512543419112,0.05122626299806663,-0.001941245790026327
HLA-C,-0.05349014719180826,0.08803449147672812,-0.03651989578715748,0.04866615301638206,-0.004526526287844235,0.01683726036288555,-0.03109321126502095,-0.11886411842323115,0.03667134890823009,0.16484038010718693,0.029586875215221037,0.10428990418821726,0.06907011685576617,0.018538943798686557,0.03246439671429521,-0.02780499969153714,-0.03912261682362501
CD200,0.07037603707460395,-0.010592128652008365,-0.0033245469102283864,0.1252066857404783,0.005912999239184162,-0.042993062029701025,-0.04724939159939898,0.021964414443602028,-0.006931736281111659,-0.12003004555523222,0.12168319223877833,-0.04105848648274171,-0.07552818225963938,0.07109243602941667,0.055854196172196696,0.001852292245910575,-0.0036332852450460325
BMP2,0.046277697650005084,-0.026427355115075487,-0.021087605214960555,0.04266232952733788,-0.05122653814845261,-0.022195937005120042,0.11292544229098381,-0.06117452718284061,0.015635320894017868,0.07591215406537642,-0.0037398824707758336,-0.0017862322330082611,-0.02918286838215824,0.07764888657385668,0.02405426072027352,0.009556635303273936,-0.029624380180580043
TNFSF13,,-0.024631147047219103,,,-0.013082993262434636,,-0.01577359923809547,,,,,-0.030313156865711472,0.02407021678126075,-0.02242929863694024,-0.026496719009630108,-0.02752246148759379,
CSF3,-0.04474988174128663,,,-0.03789407849387717,-0.022606977648596416,0.003473442500884344,,-0.01584748603643629,,,-0.07265640417035839,-0.02208179496414566,0.0009144519390723048,,0.1750726965161073,-0.017783608740797964,
APOA1,0.04630706127875907,-0.03732189769674406,0.028169282440804362,0.052034202795044414,-0.018726038905598392,0.013264020252763038,-0.022735579428210046,-0.03436581916988312,-0.019326123805361948,0.0019455988744517994,0.07274611487935798,0.060772378925509025,0.01769881757228206,0.1130040572074226,0.03901215190749617,0.014572810512913936,-0.047955441348692354
IL15,0.10488193627891555,0.030578913563940345,-0.014018950527571454,,-0.024074536256181604,0.003848488829382309,0.02494381295295485,-0.0036368990356348218,-0.028494811103794152,0.001032617729775855,-0.09711107674652736,0.12652753253309787,-0.058639106553877086,-0.015958657330847757,0.004665976945925893,-0.03386104358530257,
IL12A,-0.04999650644875002,-0.06848039523737431,0.09078561469800614,,0.07169750508020437,-0.018749842981257803,0.030170638254135164,-0.02767391445226971,-0.03150513765982306,-0.03678017568203682,,0.01378198939461269,-0.04317601056601631,-0.034855174345801425,0.032445382514168855,-0.03525225507387157,-0.08279795674523803
ANGPTL1,-0.03512867786759718,0.006475081550217096,-0.051344208874889885,,0.009655551883381042,-0.011645030191970614,0.01601891273730562,-0.05936501325071114,-0.028464547652047777,-0.06520548919874881,-0.03421846459294878,-0.031249175341854344,0.0007200707429173566,-0.03771672202061154,-0.022611666474607002,-0.005880369443470587,-0.01446957839225316
PTH2,,,,,,,,,,,,,,,-0.0143512757562755,,
FBN1,0.07318259870645377,0.07244389178208542,-0.04697579334270147,0.03296558169542029,-0.012527414743681528,0.024796000161355726,0.011763180659339864,-0.0439481041616935,-0.021618367623689506,0.009067430690200681,0.10428716480491729,0.0053861140738693395,0.015006733963436776,0.002353157921323569,0.019176921051865883,-0.03495208499633635,0.011975083925792492
CD274,0.03375490204401311,-0.030546220177048836,-0.03137215683462898,-0.04542840905605096,0.032578981096688574,-0.004375188052990086,0.009399477630316875,-0.04439669179584088,-0.014504280145475694,-0.0314907345491294,0.06503362447840597,-0.012291052845758344,0.00030722437724098393,0.025964234109646465,0.020269809942397136,-0.04204425793696826,
NPPB,,0.0402486518423483,,-0.026889116102429313,-0.022967417587166996,,,,0.030118008317427124,,,-0.008131061521344544,0.09255104278349637,,0.059988704645611485,0.13349377900892404,
PMCH,,0.009461419805564607,,,-0.0217745545067999,,,,0.0641106694999609,,,-0.02406594972040268,0.009495287499333878,,0.0609304344420157,-0.040780138307280694,
MFAP5,,0.07815158375601321,-0.01530031601886634,,,,,,,0.03605190732842956,0.03437812211632775,0.0012332608529901264,-0.031057686523793784,0.06617988584099128,-0.029024420403836907,-0.018707769310802373,
GDF10,0.07667231372504446,0.15945337078888297,-0.018246903735742694,,,-0.021606364879665944,-0.0356227248234467,0.019374703725958446,0.017688074601848233,-0.05086162758176909,,0.07612385374109405,0.026363174707781562,-0.0224292868297184,0.023309833774547373,0.07490341109984876,-0.050874655465733616
COL4A6,0.0745181545994896,-0.026155768349322102,0.013700159639015032,0.03925074426355512,-0.01641308797493702,0.0076487164455386995,,0.012733965753395787,-0.02194687856985649,,,-0.0015817826577052838,-0.0644740474319173,0.1693784861947318,-0.03998339077398949,-0.0023653491024185585,
TFPI,0.05246913386883347,0.026747180917528503,0.00473356193389734,0.12590706383709083,0.009247591820981813,-0.012202846199038279,0.0058176016797791595,-0.06614713313847541,0.06071412803472602,0.0670395809237263,-0.03631331503033643,0.03560613646512749,0.049312502109731905,0.12583463304192286,-0.0198736058516524,-0.0008837145530859072,0.12254613897047752
CNTF,,,,,-0.012386929380949069,-0.011645028236346661,,-0.019824697659773495,-0.012031461732182523,0.007091924270311776,,,,-0.01660307484627789,0.11657418001101807,,0.007035180743591386
FGF11,0.022550755528583686,0.026245400438080133,0.05310901770344695,0.004307216543897035,0.0020525770634990254,0.04151691792199894,0.0058252817724490265,-0.02641947366220352,-0.05104720482254468,0.023975768780941736,-0.03891971728826907,0.06821627303650114,0.11499699510315235,0.10587654523879686,-0.02955122138833948,0.11446212875237552,0.18353651364247311
JAG2,-0.018560004736414826,-0.00022536992565567687,0.00826817422938027,0.06411337563254126,0.019072640377155017,-0.04315469447875017,-0.021926774113740135,0.08156606112477985,0.03744483424292926,0.0014839497757520301,0.13208383085327607,-0.03061891896399549,-0.01588050385283306,0.024126268855673153,0.03156225013606346,0.025326047494964782,0.01221388210021241
CCL18,-0.039454077277147705,0.011303330772545608,,,,,,,,0.07210072892317566,0.0917506949893273,0.02571993469470975,0.0980527882044826,,-0.004166130491432405,,
NLGN3,0.034734696388923944,-0.15150373010522153,0.03324037630930188,0.16745738744675956,0.038808518392359166,-0.03794694357832344,0.013701914453112302,-0.0653597503313992,-0.03154542741155909,0.04075351064381048,0.10538201814129508,0.004424290280602723,-0.08935983824327726,-0.06605958979210307,0.044168397784355,0.051422618287585924,0.003388079097932667
CNTN2,0.007187379872069289,-0.023720131716241433,-0.010360504250422647,0.04859450169831802,-0.04464250228503111,-0.09269710324821481,-0.0027254807131179815,0.08368002170765318,0.022485478173062935,0.181666194567172,0.04735995164580648,-0.00871781525231275,-0.014226661562596297,-0.024668465156469057,-0.029691774536852223,-0.01898340402624776,0.0743775578990895
FBLN1,-0.016291149163724053,0.06027930138167778,0.0003109490196761479,0.0703456195555442,0.01704021687951075,-0.06778936049033686,0.020314895663946765,-0.009134587769384025,0.035024662112736325,0.016832113391235453,0.17893261219457077,-0.01658199961791376,-0.0256034932135011,0.0317845170264892,-0.013564272852461076,-0.03412297531164531,-0.0658290743452163
NTNG2,0.04259950460360383,0.012821682883860893,-0.0017424048949849704,0.029243456818879524,-0.039675186472521794,-0.05052041698607799,-0.038831356147999235,-0.01707668094702391,-0.005748461619841878,-0.005173193039497648,0.09641429810826839,0.062066005490777246,0.06823584500206782,0.06957997437592972,0.04739868153876017,-0.004261229379864596,0.048877926295410865
CLEC2B,-0.028486952456936658,0.03726562542536,0.031135797829109222,-0.10188368640412002,0.014616622856654155,0.08457841998717053,-0.04364262282024461,-0.0404296915884911,-0.023964486304636712,0.02150069621268061,0.05916478582835473,-0.029731174469741162,0.053240492095217876,-0.016969574874188553,0.018725742639720794,0.07308019794819495,-0.08981849419496978
EDA,0.02189437650259616,-0.018835866975044045,0.01860241955621324,0.015572944498658295,-0.018276203339742125,-0.014352428911865922,0.052072139368253764,-0.018948265641612245,0.16500237453069397,-0.043677468578363986,0.03586380165143766,-0.038578036343855544,-0.033672235343720415,-0.03262448787175781,-0.01629511209945398,0.08246863701278635,0.022159548288000416
SCT,,,,,,,,,-0.011679503624727043,,,,,,,,
C1QB,-0.03159960801374544,-0.08622971699907286,-0.04404538574673361,0.009324878215218522,0.006079926420336974,-0.06353765199785107,0.014627217460783735,-0.0789742446092553,-0.006693310915933584,0.15620441501236573,0.024048040641171636,-0.10843861116475802,-0.15836444317115786,0.019007719767231514,-0.07123997567651977,-0.006016049928547881,0.08936298533652853
PSAP,0.07974264720971094,0.0376730730930905,-0.007323529281796043,0.09037561935295568,-0.011081591811065999,0.03544316471007377,-0.07376316385630452,0.07891815474191999,0.04328597194045776,0.03730275892471076,0.1852879086958768,0.10681304887433413,0.1381719605867844,0.09606418457167021,0.010285651467732103,0.021118558107856233,0.028107398505296876
APOE,0.052894450301317134,-0.10881012699655124,-0.00769699861390348,-0.01176578676716414,0.04587882618826257,-0.09907663141220253,-0.026826667240662544,-0.07608382037711879,0.03873890533037505,0.15551045894871196,0.07094319029817471,-0.06351942259133436,-0.13051804381003146,0.061665438803825676,-0.10426959937696734,-0.026076357400482628,-0.007089312176375627
TIMP3,0.13170084994992454,0.008953672192907608,0.012404753472939251,0.016028255285229318,0.03332133035690387,-0.0015047148759050224,0.02817166350640429,-0.06320497819337552,0.07713369740867569,-0.01144891529627401,-0.12195540667243704,0.018897573254477783,0.07996250051126386,-0.0059645313947183295,-0.03451434779201293,-0.027070559130983742,-0.002897081585992878
COL8A2,-0.04908669045446708,-0.019670022975000957,0.00568733402546737,0.020327230844730072,-0.017436234797556193,0.029425206015197224,-0.03201343024999182,-0.031349363390182614,0.03547352634806407,0.00655512148492641,-0.061498872611417024,0.012004863196185248,-0.05273096735170041,0.009731224449215618,-0.05513149014783857,0.10900632728709944,-0.03357006239778955
PTMA,-0.0002555694414558761,-0.013679078381756136,-0.0093459621810397,0.005635163293184052,-0.029255754029658805,0.059062025740898014,0.07619259003695061,0.07015234198672378,0.018020187158168617,0.12315335291730062,0.11180457826829163,-0.10415734953750441,0.005631508664616922,-0.03577568962192887,-0.027718644101567342,-0.014243996472101046,0.1375309659241545
APOC1,0.03889947827506397,-0.12369787264159432,-0.07872442478925133,-0.07523944834180883,0.009941862668078923,0.025943230453804082,0.09095865367549129,-0.07765099466315223,-0.013219567198644592,0.12467990304057884,-0.029765383686828416,-0.056188087446551106,-0.07946675936608956,0.04376322014472325,-0.08134425192273775,0.03638134449719659,0.061288571666798415
PF4,,-0.021536984215182797,-0.013917716235501778,,-0.011265769728481255,,,,,,,,-0.024483342662364023,,,0.00472380054130886,
WNT16,-0.02932118206681156,-0.012544235350264719,-0.013917715008039497,0.11942556189622243,-0.024292737018399867,0.11910252338418525,0.07142550576959178,-0.021043935523757353,-0.006281944623887389,-0.026300529868835434,0.09767516702470105,,,0.11023090044406408,-0.022337008310900266,-0.023575518082516792,
LAMC3,-0.014706029721039033,0.0321200478192423,0.043722583440034414,0.04210206285866771,0.004228352343729157,-0.03720890397975157,0.011381901630610987,-0.09766903848539715,-0.0115455642117022,0.0321351733386248,0.1284933097320105,-0.04650026311091761,-0.021421768531410923,0.02791969118904064,-0.017106026882708607,-0.03932039607757136,-0.04896574354224895
C3,-0.014525178697114671,-0.05473293704436986,-0.055456224400932376,0.03430875226325274,0.0041380005688466575,-0.01215228264456249,-0.06816332514754381,-0.07685794848640715,0.07649799366674356,0.15559330961719856,-0.06752561265342452,-0.17044124559346543,-0.1746106966327374,0.02564160058346802,-0.1335636805696934,0.014732677275689887,0.05266589907778152
S100B,0.03722169019356855,-0.151048429245499,-0.029425056239517123,0.18317443754309462,-0.019700542902160736,-0.07767575219166287,-0.018619147596600032,0.001182618778869448,0.04391717894849787,0.07608904655448219,0.0550675321023179,0.0014055366199857214,-0.08150973824456333,-0.037450522223031975,-0.0705147105028321,0.0015120310879449378,0.18559479139050106
F7,,-0.02076175232843939,,,,,-0.014744182812755684,-0.014526305202362526,,,0.004071194868819957,-0.024449442456655753,,,-0.02622018803210096,,
CD5L,,-0.02463114247797486,0.002675004406016965,,,,,,,0.03188035165064094,,,,,,,
COL6A2,0.05178493570260288,0.0870741601217906,0.056935859559480384,-0.028525291265089663,-0.006452157240378488,0.005651584422302898,0.024728322020892517,-0.05813452117498019,-0.03848274908488616,0.055977966419896975,0.19263228903165425,0.0700270333695292,0.11606621681839872,-0.004357421529868448,0.07109367777598219,-0.056630503287588826,-0.00521521101185125
MICA,0.04139819432928588,0.05313594035084765,0.012040682337850422,0.032436924470413346,0.036543426139613665,-0.0006703827861085776,0.011641312478177084,-0.0692047248324882,-0.010780850826983058,-0.03848823865658721,0.031448723938997405,0.06679555003645635,0.021424986944652537,0.05102280423396414,-0.016086039391776826,0.03593908272151536,-0.03590167304089945
NPPA,0.05866094612242114,-0.07135105118313287,-0.026243323411301128,0.10155958228658057,0.023306875885815016,-0.017360929995424334,0.023245612309047845,0.033836552205354,0.020511176949004662,-0.03731153709517425,,0.12258845532804713,0.08642779758233544,0.024213434762103702,0.008871007545528293,0.09057436635598952,
COLQ,-0.017116407286688225,0.002049952302849596,-0.034195715284603835,0.05828334845723052,-0.005389217696521315,-0.02353739739851475,-0.02589893803362751,-0.05510935079196803,0.016552734030518622,-0.040654537696249174,0.02477546801468161,0.015212961758104592,0.07983180638673722,-0.04066481782622877,0.032510171419582415,0.0469078118952588,0.049791874636124944
SLPI,-0.00400240847085434,-0.07000437038141301,0.0060482759033613455,-0.01134218281828886,0.008136424968235178,0.029496279271661055,0.08089883342057524,-0.11118475111078531,0.021561271990870604,0.09426925076713218,0.022900919174887856,0.042427599132705315,-0.03706115533451448,0.019172616060966395,0.018466197533578952,0.06181649313468352,
CD59,-0.07048856323541577,0.002079673692002251,0.07488752317955476,0.09207899349136253,-0.00025822906308261,-0.011810656317183704,-0.007365268409930906,-0.019640230684389467,0.02810292117302262,0.08937576325658983,-0.03494970175085052,0.030059311994382554,0.014466542901964611,0.012510781875091333,0.033820581603495325,-0.04159430636330108,0.02578187835396654
PDGFD,-0.01867129743471221,-0.0034696199914689887,-0.0054267292764548685,0.042253693392411786,0.012617302975724744,-0.04076422574000505,0.006271006028731976,-0.03249697185600946,-0.012113213263307917,-0.021289847849511444,-0.0035865599365468804,0.016977776002142505,0.013627238563360617,0.08074026752513994,-0.051404888776507694,-0.023184235148872277,-0.03972145432173197
FGF12,-0.003130810040903949,-0.10907119403692196,0.02758501191114719,0.06081551608249594,0.04673988506740662,-0.06689664691124779,-0.029502427916651735,0.02806233022466321,-0.012303311305348077,-0.1303294224322317,-0.045474937808953446,-0.0323898024111786,-0.05869991282482581,0.05469521817151821,-0.0291847583527831,0.02600654459179248,-0.0745537365696525
TAC4,,-0.03603153265889185,,0.13097596413166052,-0.02321407660681078,,0.01585285035192955,-0.022109844237040353,,,,,,,,,
PDGFC,0.10564717687453584,-0.039677935141777976,-0.04065911536685136,0.02297758716401617,0.031787597895761306,0.0001765822381825083,0.02762628107583353,-0.10555980654722283,-0.02765603436831737,-0.03524980953495796,0.01633540676948734,0.04063842900255524,0.001674536646510024,0.053031268637042356,0.008595998829313991,0.03581970824410829,0.05365013316077677
CCL28,-0.006539380544867017,-0.029935134766565664,,,,,0.029320891025563494,,-0.017707540283007656,0.027672276182907032,,,,-0.01777123129039554,,-0.017783602188022343,
GNAI2,0.03523527072283237,0.01740633374946941,-0.029941375021590295,0.025144232471246787,-0.010313281099381472,-0.02711180417821078,0.031090116341962883,-0.03327779647392047,0.01469853971980023,0.15186659160855087,-0.010377391834075708,0.01012990893513483,0.03088133410865969,0.019954191041501278,0.005018128984429719,-0.0170414952466011,0.021895533330094117
IL1B,-0.0023690665659080227,-0.05501424933003435,-0.03620086293673141,-0.0031772491766153743,-0.0009554648150433075,-0.024330612412529037,0.003067484715903,-0.043288163339937985,0.0036762579147507288,0.1264427360002883,-0.012361809944954229,-0.047843471985666054,0.016688049747308028,0.07242093234575571,0.05464817339061916,-0.00784891199433944,-0.018224995882274532
TRH,0.07124694399682893,-0.0007304392783433863,,-0.024556857326836826,0.08455245242968017,-0.010951601657227696,0.023911681179659403,-0.0172176640102366,0.0022909242499437104,-0.06052430143290459,,-0.11521918912863424,-0.06038408768719058,0.15629799692306384,-0.023011156183886522,-0.021486803875061557,
LIPC,-0.055231099118039015,-0.00012297094115664163,-0.020946906760837488,,-0.02024542724678635,-0.01740256532511239,-0.027038215622133002,-0.03738800940729246,-0.03196189028760034,-0.04293280173502836,0.061703475836661796,,,-0.030127672429358293,,0.004821400157572288,
UTS2,,,,,,,,-0.02703102692384194,,,,-0.017688308814192154,,,,,
RSPO4,-0.0314949640768745,,-0.02473470703162898,,-0.012970105159132399,-0.01797480045682685,,,-0.017095559943871828,,,,,,-0.0024945719929924813,0.06590809165714694,
CP,-0.01985975000829714,-0.040751881891980375,-0.03499993345403045,0.12115049968013959,0.01151761939548223,0.04250702421244511,-0.0347723575950422,-0.018471500687999465,0.06518034700167348,0.07390922045639593,-0.10222900026313017,-0.026582586564372387,0.08920385344063894,-0.054033526350337646,0.031032612471133314,0.04775729358802943,0.020913634814799187
CCL25,,-0.044014970363663794,,,-0.02047011102613317,,,-0.020501112262940782,,,,-0.010150737168448002,0.023814930921991714,,0.03363794384834349,-0.014460647540285275,
MADCAM1,-0.04294415479375979,0.018727241815950035,0.06574678311878955,-0.018928760639537197,-0.03435494956990995,-0.013668935786221631,-0.011367788385863973,-0.02654483686734606,-0.023951077628583298,-0.05210119539802419,,-0.02308232432641787,0.010905841240806903,-0.022612175590628485,0.10496897909554208,0.08106078799180941,
SEMA4D,-0.016507862824573907,-0.008554136180530941,0.024638754760314338,0.11180494753219684,0.042353499270783475,-0.035829356478335024,-0.007253070663439318,0.017297080317901517,0.06209906622337963,0.11132919686841394,0.10148381924516153,-0.030330288087413195,-0.06480184236189465,-0.014201675324036588,-0.002618005508483198,0.01575610206124391,-0.01336333589682743
SERPINE1,-0.04694670855115377,0.0521281615796013,0.02121066964289358,-0.09008917114913642,-0.007107996436801001,0.056351754792602224,-0.002823081073316027,0.0277025116481087,-0.08051950433314042,0.13992482031457945,-0.12070989659542847,0.033588813238741855,0.09050356903346801,0.03075309452008641,0.0681887336554781,-0.03759482756330617,-0.0035192828216116423
TNFSF10,0.05867642715983948,0.008563227268937542,-0.02970804855664073,-0.017196903907226783,-0.008753749182723461,-0.04428124213766471,0.028367255734665062,-0.07582598562134343,-0.007130988042342446,0.028690835983147638,0.1506195594119138,0.052766865296209546,-0.06197249331653236,0.03957260919863256,0.06474686022685373,0.04002836650057208,0.05941339581944455
FGF14,-0.004539173093252208,0.015386651271687,-0.005133081051557195,0.0824607474265684,0.048542076249195903,-0.020014935793641633,0.00603921445386421,-0.0939619667250124,0.04468263943329604,-0.10442922864499225,,-0.02999201004847172,-0.027856964587621696,0.021261919851978974,0.022262805207256212,0.009974851768758305,0.05251640172973449
BST2,0.026657484591856004,-0.07823540975444068,-0.03543061816705198,0.08928456472856189,0.012651612193684157,-0.01585908462182687,-0.061311744490192416,-0.10785499032761191,0.03527040310511925,0.05552241887451126,-0.10817000927042786,0.007328839322250152,-0.038373408676997636,0.023967891823362602,-0.0409514894178962,-0.007000491359604121,0.045229700605558205
PTPN6,0.01968466030065649,0.01123242663904287,0.026481507265331345,0.004908506639828951,-0.010017411728404604,-0.012086289431421295,-0.023638909797957873,-0.03171183996608786,-0.004646884720355444,0.12027241079965756,0.013574167767069314,0.036030675574989394,0.019198510103815614,-0.038152801091287214,-0.008332157269815753,0.0381107671233017,-0.06187265577750577
FGF22,0.0856725288520973,-0.02678467645126557,-0.018877565114071727,,,-0.01853131663909516,-0.027788527578941465,-0.014526311726636236,,0.02117631139052437,,0.06337481166916996,-0.0041870231356665386,-0.024031216165798768,0.07515557314398656,0.010940944238020814,0.07523223361899252
TNC,-0.009582994444844683,-0.05797358563009702,0.0026236599550783207,0.1361721348943574,0.04833676034324467,0.08615149569971779,0.008030560683025682,-0.06830104817413413,-0.013920287002375915,0.11651508659664843,0.02597207704433254,0.06487670913318773,0.006561786742476218,0.06933167324648014,0.04813872419683129,-0.03081558164128253,0.021741804260366118
CXCL3,-0.01785752805066216,0.03240513562305472,-0.028613500056008333,0.024297861639071855,0.020141826055326356,-0.009636016593904638,,-0.01876846951395865,-0.03030629776721339,-3.5881561244667614e-05,0.004299162231647122,0.10347057556022222,0.004951998652167425,-0.018219041160611925,0.04946550529338709,-0.01091882465428019,
CRH,,-0.024631145327610758,-0.0187217484110349,,0.02382551268172007,-0.011128821056154987,-0.01766096093794757,-0.02532718447888594,0.006894583520958494,0.0049120284959070495,,-0.003182911469931249,-0.0617538930479124,-0.03180919498941574,-0.003789166039281034,-0.018817953905866,-0.05849488156637021
GREM1,0.03730769869101219,0.005272711138301351,-0.04031552269987023,,0.07026519276665198,0.0035064708230162457,-0.038512526478068916,0.0037492805163389367,0.07596821569325553,0.07521743439810122,0.010244400613735553,-0.026405964147796293,0.0035139762766944714,-0.04882807466510287,-0.017174883549762574,0.01882320070785556,-0.06996794495922165
MST1,0.08763420482429685,0.011409951656674815,0.02568297335801509,0.04236342972091902,-0.010426040466140386,-0.055413616459508465,0.040284082345249925,-0.06746867531948611,-0.06835692887336085,0.03475252085885069,0.037408709199429575,0.04607770666456068,0.030736380220510513,0.03406378101154881,-0.016872067568207607,0.06252756395420216,0.02937559337415393
ITGB3BP,-0.06147209333938965,0.06179185707336572,0.044064126916841265,0.017935418147104504,0.022906142119738175,-0.07555990271970302,0.024949869749411498,-0.040175679966274414,-0.020930084933370244,-0.043298002995078785,0.04534169594102796,0.06519663808080921,0.06102627244450334,0.04728581599910697,-0.018360780838350584,0.021257204511563713,0.09524364613001553
NCAN,0.03137215648365866,-0.11122226707366198,0.03765702693866328,0.07951814433240985,-0.039505847423869485,-0.022061552126557613,-0.018773909336586524,0.015183425263620688,-0.011430246846592279,-0.0231170476575712,,-0.05115672798191629,-0.04590431275167125,0.023242619650234032,-0.008339954933590434,-0.025159276218901832,0.017488376272535154
DLL4,-0.04521323590532874,0.03634855473017992,0.008026979566574069,0.012033149681446743,-0.03541945801869097,-0.022227422085015047,0.011029299361781928,-0.09322292226682563,0.03161512676359337,0.04511182417075546,0.08287641417932691,-0.008878371977721115,0.007800683325581565,0.12887658854383024,-0.03498858947735021,-0.03470576954595357,-0.010133326146005393
UCN2,,,,0.020693173439826507,-0.012206967786657698,,,-0.015634647739519645,0.012129337016898946,,0.058157566818869404,0.03396586508025688,-0.016517639772280452,,-0.0245000503586536,,
VTN,-0.0055610327251137985,0.05855582588095267,,-0.091253808197568,-0.0002188689946209427,-0.015701791688657242,0.09127218431161316,-0.0244866113236753,-0.00518156572405347,,,0.058233837944967906,0.013351862422342809,,0.004303543298898854,0.022885508288574535,
CD70,,0.02999094262013695,,,-0.014394969842391095,,,,0.013153235701191058,,0.04595701440237355,0.1334856638653533,0.011650148577439418,,0.008498410800627727,-0.014407458017229877,
GNRH1,0.014831262342508958,0.011203487386196996,0.028346043594155504,-0.008714498991806655,0.00955350159453482,-0.023374694299602736,-0.015267201728295267,-0.04043416234966604,-0.0270884124940861,-0.040852268241084115,0.03692457152128052,0.09264394951453575,0.031653865988827495,0.09454135014093296,-0.0027792744315692907,-0.049259672467616526,
