,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF275,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SEMA4D,-0.01916483806490895,-0.04275914667409607,0.0083336621739004,-0.025233506023802907,-0.037949739844192414,0.056079519798610394,0.0018255358161868957,0.026023530960463285,0.04029171802902196,0.09910602862845161,-0.11359270725658036,0.013079687106703127,0.015660641058457145,-0.011238199164348291
TRH,0.06665078899814135,-0.04818293035476533,-0.024543654255378786,-0.01934468134182726,0.21327306404193053,-0.016221423036025303,-0.035921792622176894,0.055497944297000244,,0.026846234617256385,0.15714419606308466,0.0037274434511560695,-0.016190493921197008,0.08314327875111056
SEMA6D,-0.005627900204874259,0.023933477103514497,0.04057632376024896,-0.041014096573745246,-0.058615516159049794,-0.047879781351343825,-0.004491755932769591,0.07964973411380141,0.10205814555952511,0.020396844288535717,0.001585065380150891,0.04407673695777847,0.07625302872102621,0.04776107585648426
CEL,,,,-0.021228462830781798,,0.013874885227375653,,,0.03838741517195121,0.0020390780044325187,0.10891145306860144,-0.03448735031963877,0.08032748082492341,0.1375023482570754
PDCD1LG2,0.10261391864049571,0.008135787012707675,-0.02907705167947207,-0.026137772308265216,-0.028121263432952757,-0.03606692811880705,-0.03713815780201163,-0.016140349033229317,0.04541009733454186,0.09460422011883209,0.0718334813204436,-0.024126431174553372,0.050931655456424196,0.07815850994522373
SPINT1,-0.034718542286823424,-0.03822869525758865,-0.03524378575675646,-0.025488502045428088,-0.03252122032262515,-0.03395187993484465,-0.028149083928262694,-0.024653091811375216,-0.015108706780936933,-0.016394750169636187,0.11566230530960285,-0.07127550810532834,0.11038231075622879,-0.03993352239143559
CTHRC1,0.10874083736796059,-0.0029567182674456248,-0.011196524253171986,-0.022728568554655548,-0.014155893000714279,0.01414015634121235,-0.02183014894169794,0.031540343771002885,-0.0535373895472158,0.01192155162430734,0.062260152671189534,-0.01148962373246573,0.014713076099058487,0.025268406452903083
PODXL,0.04161064981356985,0.009874179514267853,0.040650774679174724,0.027744622676760974,-0.06107187709757695,-0.01957753725901357,-0.013282629557330642,0.0009733974275280538,-0.06673035038113319,-0.000469928483598629,0.06454798352007611,-0.03310981319566774,0.05072468488164577,0.03433718042829193
JAM3,0.04038251654176636,0.014872737735504918,0.02941595813308612,-0.008249847067381915,0.004948185905014925,-0.06791212703474608,-0.017147578424225606,0.002622676924076525,-0.0613072180838,-0.023064912441366017,0.0021150557592632606,-0.009528400986380702,-0.058218307458928364,0.002031076478025983
TGFB2,-0.031045461280956924,-0.010872918137528565,-0.01278777606015801,-0.0008220582773013976,-0.038365518715541724,0.028382479743619134,-0.02609954570641397,0.09100508594426977,-0.027021937147530626,0.0063637568567963135,0.04096011359086389,0.04234795218088693,-0.036488740224627725,0.006934299269210091
COL18A1,0.07329310114345979,-0.002713408413430603,0.0026783680465086424,-0.011131366176134671,0.002005325319713519,-0.03116556171149173,-0.044061941818023705,-0.0259567634529138,-0.003366792427510161,-0.10788754207732995,0.08649196700295174,-0.06517296304629011,0.005577925500470101,-0.003766669669906088
NODAL,0.06844242741346927,,0.008102947276427745,,0.02877888139345962,0.011253279798981945,,-0.011917347492164857,0.08496968104212961,-0.030306988835166665,0.053250478087146766,0.07803778969171625,-0.022158163286376226,0.010876817776834097
INHBB,0.02900955455089258,0.015474857161541587,0.013509855586858913,0.07582679526391321,-0.004295482732649917,-0.007785103424816632,0.017725444079447903,-0.009398607672837705,0.024309453162514354,-0.010287953396679633,0.05102560570689897,-0.07723516205263538,0.011365079434167867,0.053827118292737466
LCN1,,,-0.013931311120401193,,,,,,,0.031326092143363266,,,-0.01637270868339244,-0.021346839577735897
ARF4,0.03285580820875563,-0.03501304699746838,-0.002891289077004618,-0.016325867566438834,0.07745466987311848,-0.012360775471687084,0.02579513660277822,0.01990648611801429,-0.00273881697510572,0.10567039914460047,0.032642101184807024,-0.0023721695324296667,-0.012755566691300362,0.07991095549433831
CXCL14,-0.006447160474453162,-0.07708715221299152,-0.028033114104477775,0.09934134866587448,0.07156637208227257,0.007614493759712935,0.041687124139847626,-0.01739771273952286,-0.08816944090003528,-0.09555767743876575,0.12256783209470029,-0.02826496712232792,-0.0020651844099151776,-0.009463847854353141
LIF,0.054426917777375634,-0.041886258217186334,-0.029867260312117217,-0.06395955889468288,0.03766808089613192,-0.054250693842734406,0.017636981889154316,0.01220298625999383,0.09419895402655375,-0.01630036828953701,0.08228941192496465,0.012484066740872931,-0.061561073417583045,0.053909051122837746
IL17B,,0.16739759708727575,,-0.01934468134182726,,,,,0.052561108290702256,0.06565035428324191,,-0.019382641470029216,0.004896083405326527,-0.024135536863871317
MMP1,,,-0.01920661288110878,0.021372865745340905,,-0.016221419497368657,,,,0.006337588310536501,,-0.014035572188501273,0.018599791266019204,0.039877769286890685
MATN1,,-0.023252514102490882,0.01978322545047469,-0.030903075057401187,,,-0.01303248588929365,-0.015277652719305375,-0.04381688302168314,0.0364451981182717,-0.020596021570017203,0.14652997600355488,0.0016537525191279766,0.0706916638760177
ADAM28,0.006119417465722716,0.022095585144954296,0.07065690049538903,-0.007097586933076369,-0.03662426506877735,0.0070104273443846,0.04381152814047091,0.05576300297598142,0.029923692765547818,0.022789812854049057,0.015448344117768471,-0.025455738294810754,0.01113450190930807,-0.022400170715052705
TCN2,-0.06539337799916105,0.004184847147298458,0.009663070706198047,0.0724338710642777,0.018743729867665607,0.0034394452202204267,-0.006512062585381564,-0.039374534099457896,-0.028868091773219584,0.02112521688911022,0.113902920137829,-0.012191260390774296,0.013578580258513724,0.01774411842562984
THPO,,,-0.009143027596677927,,-0.02367630396145189,,-0.006388088940025015,-0.015277654474287828,0.006390839675706551,,,-0.01732816181564588,-0.001287573933020696,-0.03296144300797109
CUBN,0.05588876516933311,0.11903293548027644,0.0015937969306844344,0.005355747519138297,-0.03476460281064566,0.015408903131411376,0.06809751641199886,-0.018744717294525946,-0.05051987346977771,0.009435357497224454,-0.015729966096108657,-0.024794682463001486,0.06866167839693217,-0.025871019554026688
TIMP3,0.044050072458135324,0.04684713054815678,0.0640975314619577,-0.01976449286094691,0.07000845113564486,0.01533515548100518,-0.02303673110131574,-0.003611625363292966,0.01462871988297995,-0.08223577708648584,0.03876282864958909,-0.0712828266245312,-0.02731864932033925,-0.055905487963519664
PIGF,0.016051449455281988,-0.012442421452144595,0.05201473037150735,0.04534279245341283,0.005713538423848036,0.042234220051264516,-0.016825247138502888,0.01842318515510923,0.015985266578452284,0.063386004937487,0.05993197782210423,-0.012134162026608431,0.016578883441580178,-0.0027390958571464692
CRH,,,-0.01632218961865923,,-0.013163500814762403,-0.016483918964033468,0.007827091863349319,0.04515152529089323,,-0.011696915906682861,0.02184329421748815,-0.03210809387729614,-0.024278631478260114,0.018049390547664322
BDNF,,-0.028250510153072433,-0.02789898414591913,-0.03803543679228716,0.03807072059040998,-0.03593754934437131,0.05948467024105782,-0.017206562805143412,,-0.0245445230779037,0.08607048378547401,0.009727461007151885,-0.0032866832564159114,0.09457387475720411
CCL5,-0.04262229074369654,-0.06028021745807049,-0.029337768128732372,,0.014458859210711588,-0.045131624409961296,0.01785500717878064,0.011466819507390504,0.12292958812868408,0.036558074762296555,0.04514028868864561,0.03244917832569462,0.035681518391200914,0.0015699645254939486
GAD1,0.0020756078085319117,-0.052553365752143394,0.03420496642538251,-0.06695919438613804,0.043149137210395844,-0.021988927692414426,-0.0027360239961119618,-0.015030227288134594,0.0814196961839619,0.03461430831147427,-0.003339415308196005,-0.04753625161689125,0.0255220962887397,-0.04858462373762128
COL14A1,-0.01899933137479073,-0.07432564653508734,0.03308403357664445,0.03390396672872814,-0.010259817432592935,-0.01425385098352725,0.03879196068259589,-0.0058837176698586634,0.024108284852780396,-0.01739063454608843,-0.004393721396068226,-0.04549474683707531,0.015973388644167617,0.06847469645624855
HLA-A,-0.009471222869173786,0.10789148281181613,-0.0009935194734821673,-0.04837327274670962,0.04364829149767228,-0.05194707591541821,0.025959024320934748,-0.004832776126596831,-0.0012711497308616317,-0.16486376975326758,0.051010897808683515,-0.08024437682836812,0.022816750118556342,0.033109314511751836
CD5L,-0.028276375705064444,,-0.016322187730306213,,,,,,,,,,,
FGF18,,,-0.014768629758043121,-0.01934465973939677,0.09800859250707852,-0.022490826515932122,-0.01396482207019918,,,0.012633640364253754,,-0.02425446748216546,-0.016190495220147632,0.11972003520314142
ADM,0.06797693941276353,-0.04828393614371624,-0.045029684809121645,0.0038644146929036364,0.05170076178727046,-0.06499062462001295,0.04132879476920799,-0.044458666136176564,-0.01485967041169135,-0.10395772090003973,0.049159303892800994,-0.03568160108284653,0.010723685898558231,0.07105257833083778
CCL15,,,0.025518134159632985,,,,,,,,,,-0.014042015247513319,
GNAI2,-0.008666884051345946,0.02539912180176103,-0.015757816505191993,-0.07573596773547119,-0.04313079040633405,0.024216632004702355,-0.0033954765619403694,-0.03731765249985311,0.047451236280244766,-0.0045105670451987935,-0.023181100449433993,-0.029397016165927957,0.05177623012263132,0.03675188890707278
HDC,,,,,,,,,-0.050006959563225484,,,,0.02536324159599989,-0.021994947140900077
COL11A1,-0.02700071530272521,,-0.00812542430792878,-0.005420027159962532,0.05761744793903117,-0.0396429423373016,0.01578019488077684,0.032013659983831974,,-0.030000404733788878,0.11557823181570284,-0.04691289698476128,-0.008980462395388106,0.04870235564755891
NUCB2,-0.02769941533952917,0.042466072962652625,-0.012050645668534754,-0.05167293011685932,-0.013273123783878285,0.006782288877951161,0.005036823838961971,-0.0016501403432456405,0.04300798118804725,-0.05831484181329984,0.02689937762991318,-0.03955110118749033,0.014629948944737712,0.017977300312258318
FGF16,,,,,,,,,,,,,,-0.02167316108210011
CXCL1,,-0.011760818537510612,0.034931953983800904,0.08972645157387647,0.016883448248365907,-0.02164503057387302,-0.02948909169556258,-0.020725979031618963,0.06460560392796838,-0.0622561284368565,-0.014912926028979834,0.021344674741883365,-0.03532436831997521,0.05743790824652669
VCAN,0.04399013151606193,-0.004346337350097709,0.05108694813806956,-0.07824794795293097,-0.06034373155540251,0.036463027947248206,-0.02591650143039623,0.018887803498138286,0.09527500871962606,0.11106174455376895,-0.016341630212347837,-0.022718402384178542,-0.07356326696988347,0.016407199803341106
MMP7,,-0.10961385519369478,-0.04530302390000263,,-0.020791817683327163,,-0.012870838183200764,-0.02361317145242072,,-0.08618607231497466,,0.026919356227393904,-0.02876852733965037,0.05366421270548716
PTPN6,-0.03727747494255134,-0.044482943425398894,0.026735614084216902,-0.01962186416631866,-0.028496401748663913,0.03451972160438253,-0.0004854520607338478,0.04364088580064711,0.03704819523938393,0.04888388992512346,0.03619811148340025,0.043019369212456554,0.02907177303671377,0.03676164990860596
PTGS2,-0.025788544003602698,-0.00875882312154343,-0.003920200248206597,-0.016069777710112577,0.03265443528195549,-0.0632420895519159,0.011471619613506847,0.016757220185251852,0.08095899323119142,-0.08667874768608248,0.014187386234276,-0.015478054170164457,0.0034222771536595803,0.03335469334142329
XCL1,0.0014638787086162415,,-0.017886198363639957,,-0.011379007902806397,-0.017248523724981833,0.03318167616494571,,,,,,,-0.011704888170744644
CD58,0.007303033692433374,0.006156491572799818,0.039987057707670505,-0.0360334448970096,0.008766452117459798,-0.01668090246745489,-0.019733797180296147,0.06361219264614124,0.08065348259098551,0.05713138991211279,-0.005423587295847823,0.03636470496324174,0.01779665692892509,0.006850980260966415
TNFSF14,0.038101461389390065,-0.04233889597248631,-0.01802218874935618,0.02766424923980806,-0.04784134070218067,0.0373837904223502,-0.016516190165487384,,,-0.03092882223825911,0.02829530404973058,0.11222834154374499,0.017753969703973208,-0.006049524134266437
CNTN4,,-0.008604367366783518,0.025416786855073915,-0.022238782784566365,-0.020450124400804577,0.023879733975516296,0.047902083525242466,-0.00498335235449639,,-0.010591546178524449,0.07257320830547168,0.0020647051101889786,0.17387368798906416,-0.04476576679620098
NTF4,,,,,-0.014393946683674207,,,,,,,,,
INSL3,,,-0.016022732674480532,,-0.010458300906306882,,0.05968504254266892,,,0.09127170209277254,,0.056096291528402877,0.06863192149648666,
BTLA,,,,,-0.016600501862579463,-0.017982160184928556,,,,,,,0.07111286914241317,
MFNG,-0.01996373078493716,0.0014006580688087217,0.0008660916537461092,0.01579510323972094,-0.00992170758082944,0.05316453940571292,-0.005828494494373008,0.05513544760770484,0.0010414354299394671,0.027078622188190578,0.012463233057491422,0.02176052759372554,0.032712173272900776,0.05170921293211418
ICAM1,-0.06559034191226266,-0.06397387627873753,-0.0069634907109168255,0.023187904550015737,0.029077485601966574,-0.016272278401109903,-0.060778534763639626,0.03982987156286822,0.0921699785216629,-0.06451449008088647,0.020289312893028495,-0.02066448671549142,0.0004887769387335281,0.04083288136404461
PROS1,-0.04424007466610574,-0.008846778343547882,-0.015434131699547382,0.08836748066259226,0.0032582266084984113,-0.038205230044542966,0.04013848047888531,0.06673684871102589,0.07280016943626154,-0.06355557088212374,0.03893112971032591,-0.05385526315204719,-0.028912507834610766,0.009192597518551504
CLCF1,0.013934442865260209,-0.06681397512858989,-0.016247781879632963,-0.03322113983174338,0.01216244782254326,-0.007581047664052738,-0.0029447401765951404,-0.0036533742027730328,0.09722033948226459,0.02766016219357444,0.03297374462150915,-0.002737774369504839,-0.006865717873458375,0.06272808637747729
PSAP,-0.09537354703713617,-0.08006541769353759,-0.023393600413665203,0.043504081778871766,-0.01988626203266251,-0.00847932977161822,-0.06926428955536176,-0.008430685840417356,0.049586095026074924,-0.08539983530857854,0.11424749855217811,-0.048535333380960645,0.014842193718700141,-0.07997792376437911
EFEMP1,-0.024026872719365367,-0.04018426396984738,-0.04759446776340497,0.11507846141091067,0.01714759723391341,-0.006124146875176898,-0.05539815279007736,0.02745071616415511,-0.01313870144083998,-0.026732978923192312,0.0347506191488313,-0.01760366754552606,-0.012672275724858052,0.0711063893241083
C1QTNF1,0.006410666466159314,0.0032051816110861813,-0.01595224667580785,-0.07760410933335131,-0.012350129736812212,0.009429956241693072,-0.051198067779865734,-0.024500503750831147,-0.05885268344485087,-0.07190364155159247,0.059799803221402235,-0.057106364448935576,0.012399035662612192,0.04274070023872076
ALB,0.03180003036018415,-0.014556972365595246,-0.02477156282674959,,-0.018567220150936533,-0.024976587715222674,0.05151079476684292,-0.03305317892036621,0.04677925985729259,0.038791864417111854,0.014431754236807972,0.03603036605740288,-0.02174079813071324,0.033812804183923746
CCL13,,,,,,,,,,,,0.059053964990145064,,
EFNA3,0.03494915824017276,-0.028181476895285055,-0.025255371619234586,0.004226991143754054,0.04218431754735825,-0.028668563444422007,-0.002741771711977118,-0.03416527173974841,0.06599971463082863,0.048762457722303275,0.0015382879821090446,0.027084209374915402,-0.005267905359963327,0.02430250734769084
DRAXIN,0.005957008512202614,0.08443696252130681,0.012808124142468154,-0.03733538635049094,-0.015631973807938623,0.020815009731184293,-0.018955216945621873,0.023072581545169737,0.047295504838526084,-0.049058521552748306,0.047801169473889044,-0.009050410974460445,0.03481698731112409,0.041419301562336884
RAET1L,,,-0.012481864364389207,,,,,,,0.029930621076729915,,-0.02462206296844641,,
NPTX2,0.023926030923531703,0.006771950038007695,0.0008629804408226099,0.0026229619222678897,0.0052266384690169395,0.06703637283083004,-0.009017261347136941,0.07681953661906926,,-0.027871504602149655,-0.033791978088860065,-0.017457901497508258,0.05504144746696141,0.013717774798760612
FGF11,0.007283661569945468,0.04853965519118501,0.0164682084922869,-0.01767246761652565,0.043763678850588905,-0.07063781804591845,0.015839067307373098,-0.05415610361129649,0.04210044004931023,-0.024505331952210743,0.023835048343861572,0.01582897375584144,0.014532915834779558,0.06345538202613789
CD59,-0.010496497681897705,0.023359581105312898,0.020767297754568387,-0.0649124592494562,-0.05481188941317494,-0.02820331809842306,-0.020816963633665937,-0.018841399399143068,0.03240549467381087,-0.0759725078867855,0.09608261474010646,-0.02676983518548238,-0.04642905665849116,0.029295409225921817
COL9A2,0.043063926558041435,0.09483065578177026,0.05277491456348103,0.024972285632218233,-0.05270510418271835,0.009422435560756072,0.005347366651762675,0.07656231993903967,-0.023988633933398246,0.11559646034398428,0.009858657095610809,0.05068776078403693,0.04136898204383855,-0.0013650901653350779
DLL3,-0.07862277266557836,-0.02462689954358179,0.03670006472873829,-0.010359825137756025,-0.04802063856213963,0.05629376991334785,-0.0258984757568401,0.02348354443353684,-0.009995075560910897,0.15253496892913082,0.003208118867518995,0.057875374678981864,0.10323505649157147,0.011642733520996767
FGF5,,,,,,,,,,,,,0.07866928825013045,0.07521432747789358
LIN7C,-0.007553176381361166,0.05127793744327033,-0.04046390838110662,0.006041639465096771,0.000710086298032076,-0.028783402533089038,0.028677625770667008,0.021444585385370793,0.06697519906800879,0.026677332459214914,0.052437644954065714,-0.007642903164961353,0.048441524947429405,-0.009945369231521856
GDF7,-5.415448834346928e-05,-0.02325252992659578,0.054246924610573885,,-0.018660662125999285,,0.00042751481807327626,,,-0.024535399849200362,-0.03365340038456255,-0.01647558535066472,0.03334245171123443,-0.03362220880210117
PSPN,-0.050977514864792454,-0.013224548568721859,-0.03221626365703467,0.02209358400432295,-0.015236878195322911,-0.005068894180156652,0.03236766239806587,0.049649980961575364,0.05771159965422229,0.047514001127236506,0.14080864352860495,0.06975285499212389,0.060525580070543546,-0.02566023362581613
ANGPT1,0.04328001092254808,-0.07243149394047366,0.06570626598675464,-0.0227285672153191,-0.010670495110828243,0.0327611214746257,0.0011397984648240686,-0.024212299439681943,-0.017520988779077852,0.020402570056205813,-0.005050986009682804,-0.008524673043620822,0.08695949340652978,0.003886153962904084
PNOC,0.0008504492794818192,-0.04428274704891284,-0.002043209877537932,-0.07134866156161537,-0.020355818118262325,-0.00890014032984533,-0.012593937103292948,0.08605564739865745,,-0.026091052123326262,,0.09517135022538481,-0.019843743380754172,-0.07332856700493495
L1CAM,-0.004326004885777089,-0.0648164245877288,0.060989402966910675,-0.010292183188631614,-0.004296859545822017,0.057426905877193894,0.03128014560086577,-0.0315397974605368,-0.05327265043829095,-0.06083926706474772,-0.0015240202289688487,-0.02557464095469581,0.044659901850653605,-0.05617984057189425
APOA1,0.13932612694589833,0.04466930029054466,0.005323360380431547,-0.020876050447388998,-0.01628707571431159,0.0656326304476434,0.03766140563140238,-0.010137750805882617,0.03370690827289874,-0.01212832828921166,0.13011803505925604,-0.045739879198511094,0.08601019807575369,0.09513078571084979
PSEN1,-0.029506782920756806,-0.009118444837925616,-0.019981873046858393,0.05944102064150579,-0.02216049697170362,-0.003040329262709968,0.012189930245469353,0.002635477920392026,-0.10743888936230309,-0.00389911848683895,0.0384954722835302,-0.055483565495,-0.020605705198751642,0.048383704832783224
CALM2,0.057973241920494314,-0.04865963381096482,0.014488480656520003,-0.02006607459148303,-0.031761710719111935,0.09075364539535283,-0.0009171289873567566,0.016788598766830937,0.00645955469352481,0.08760346224105618,-0.055733224328669694,0.08981839622040035,0.04699470766532752,-0.06913588881753459
CLEC2B,0.009905492805616423,-0.0452455616874867,-0.07176775630671438,-0.09211301671681213,0.07311133231651568,-0.06317255259604859,-0.015222282115898485,-0.05697693322681841,-0.024424893323120783,-0.04599821090210139,0.04427666687616632,-0.0632087918089175,0.036626338431950636,0.051720932255654
NTNG1,-0.014536725085846566,-0.04697748590320276,0.012424286716240494,,-0.01703633784132591,0.011476558941511237,-0.020240830592096724,0.05596283432489409,-0.038790691573696336,0.09819465267624189,0.04044397136754793,0.017490675219594704,0.01653715236427148,0.009023378319169521
LRIG1,-0.0005017826411736105,0.08009689492914193,0.057012726255197106,-0.019648096853502658,0.006176984590172943,0.03487288458841221,-0.009637850231547292,0.05706969050406457,-0.022363113674585985,0.07341922379924666,0.15571171241311266,-0.008284917010902374,0.015345386162655506,0.04623176113087459
CPAMD8,-0.01908188179781684,,-0.02507735613917308,,-0.012370303835366652,-0.021899813055498808,-0.01646257268395402,0.019051592003883875,0.12226598573840716,-0.012414697602776994,-0.015747211065656925,,0.0429607366025058,-0.02384066601306752
GHRL,-0.030443770597779668,,-0.03325578684068444,,-0.032995922898792544,-0.03708894467549874,-0.028864730113643756,-0.019498423114779742,-0.025279302178534142,,0.0839986956381172,-0.017821544312888397,-0.027655792401085764,0.07458445943036135
NPY,-0.027993865328012006,0.06643344192427318,0.04336400432651116,-0.017887139692685423,-0.048264580518635115,0.039132519029461334,0.023046409412071683,0.00838510493533351,,-0.017369590513079406,-0.03002341520737871,-0.005058373825217131,-0.007203008999206197,-0.017834909480949675
MMP2,-0.07312788400123751,0.0692174137965759,0.030165964494596034,-0.08689191505393568,-0.020872985877647864,0.018594532584421723,-0.016755674158147892,0.024755943074513464,0.004322572392802813,0.02490787112974691,0.0449163226024854,0.004511235015104982,-0.016593436332519772,0.014658898697502415
LHB,,,,,-0.010773600432014384,,,,,,,,,
PPY,,,-0.02104688993880348,,-0.018753696197255032,,-0.012031462357391609,,,-0.02127148069731797,,-0.025386055996676763,0.032349955412205623,0.02123931668481755
ALKAL2,0.03885488475943345,0.008117322811052605,-0.023407775954370665,,-0.010617076821669158,,-0.029021826787594428,-0.013199652774187366,,0.12685393916597634,0.035589959242259044,0.06883399414340834,-0.005978452089254023,0.04506002015047879
CSF1,0.008626503635845198,-0.026257738713157994,0.00957503584190465,-0.015541436731818186,-0.05978259043701326,0.0570818699086482,0.044127536200248944,0.07212930644236885,-0.02007776086158535,-0.012624764043184156,0.04604274749193326,-0.006850833350046517,0.04036910403835753,0.053229635673855184
SEMA4C,0.06562389233785834,-0.10746854683380586,0.02185116551741098,0.04821516490782897,0.01575772659498528,0.01334337155558137,0.02500464391655077,0.05701523283249851,0.06838023702042825,0.033834218754656954,-0.06004863452748001,-0.005486595334355253,0.08019417126193973,0.00483583730531177
BMP8A,,,,,,,,,,,,,0.05490521215951622,
ICAM2,0.018261983346307967,0.08925492126190367,-0.03400709123771129,-0.038660195655376824,-0.01853718340366523,0.03724378237987829,0.003615221943667567,0.004058102399887759,0.05390768001174591,0.031829601483162655,-0.011140527363058483,-0.038991371019890725,0.044574596829877564,-0.05955466878854905
SYTL3,0.02086778071722548,-0.056806405058089926,0.026567645648874177,-0.0020176261562559156,-0.048743455202396285,-0.017596205208998655,0.01964273721225652,0.035813738351870836,0.03532541324652869,0.008782577913917787,0.09227791998299388,0.003745669832021437,0.027550551493760414,0.0390603049966596
IL1A,-0.02217283997046735,0.09193078216549683,0.0021925794007820495,-0.012360318932034648,-0.028766474812983448,0.09956830070233912,-0.040661437314818034,-0.017645259121777012,-0.0044737879652585084,-0.0083231508024955,0.07782629410749543,-0.026279402714338262,0.061979820408529604,0.12827752899949174
HLA-G,,0.05851513124998334,-0.0014198528455048552,,-0.011379006875186412,,,,-0.04381684711571349,-0.049430317123806224,,0.07640855379346163,,
PGF,0.050684082309018406,0.0745088379987976,0.01753143554742171,0.0036810890083289966,-0.03389416237630423,-0.0013619509442723903,-0.02668197099014133,-0.020504560231181256,-0.09929602614256434,0.026024107709554087,-0.0032682478366195386,0.01095764383757116,0.017368366017352765,-0.00886028665577567
LGALS8,0.0010152889571468683,-0.06801722045716634,0.045938550058873914,0.020466653196139592,-0.01524723154889661,-0.011641333625652426,-0.0013240986288726717,0.037576201670303906,0.08316134806396631,-0.03742388206660513,0.10245097307727964,-0.0045542836258272105,0.02290201181116525,0.021372032526326357
DKK3,0.029856475875491773,0.00668555631499029,0.047843339189237874,0.07811794930793749,-0.020964391598400765,-0.004690105673540712,0.009201198859812014,-0.014966202747135861,-0.0405650748930765,0.02408415162249057,0.03924439560717177,-0.05794626985578629,0.04329642003174431,-0.08871153026669332
COL16A1,0.03478823218597642,0.10025335725755748,0.014331283084827872,-0.062166041237133825,-0.05143526053591225,0.024553696411885387,-0.011863241945319002,0.02358835166784458,0.0418941881761534,0.04786897187071521,0.032372584762741845,-0.05504607125214241,0.016580148208582945,0.006168239533484453
TPH1,-0.02148318816066846,-0.03096811480654637,-0.014102528704364457,0.05485488475837241,-0.020706853908060242,0.04783281939263605,0.08717244868263946,0.1856045257078565,0.007768987535467653,-0.0632396476812615,0.04035055523600397,-0.037447889592278266,0.012482144945319356,-0.04963665638727972
TNC,-0.0029841634314022964,-0.037396996944670045,-0.07904429767317943,0.03679607448991326,0.05403424835728783,-0.03148439372854757,-0.013580390641245344,0.04082546012351543,0.023650301564321265,-0.07924083557961313,0.10452487499992605,-0.022766529169933537,-2.480040196857382e-05,0.0603036070763323
TNFSF9,0.006144550341504064,-0.04364302546774362,0.030356791222835744,-0.029581137903851883,-0.018660663381224372,-0.04085776421417105,-0.03782133623699564,-0.031194047809543907,-0.042609303983349736,-0.04073129543148961,-0.035864104307381746,0.03390735456119982,0.10959568251622298,-0.006459964346395942
C4A,,,,,0.07699796144741487,,-0.0142626951421068,-0.0161619821956179,,,0.04366449917980455,-0.01664934752010749,-0.02323919019950248,
CNTN2,-0.04036309015966641,0.019239454042986475,0.02557681353249164,-0.0796213745252254,0.014807875732640778,-0.03222508636563614,-0.0028393337578914114,0.016144033636565063,0.034370851580488415,0.08761042862674803,-0.06755595879814393,0.068987663658916,-0.05126012590851145,-0.05153805739518945
F7,,,-0.013758079610717754,,,,,,,,,0.07251102801607204,,0.04059874242266528
LUM,0.0880556851793238,-0.05537292327020215,0.025891035831440493,0.07099927346676362,-0.031291443566558746,-0.009528149869252262,0.02189678601718047,-0.016629485073628852,-0.03675886721086253,-0.023924854303036765,0.07027304335950485,-0.0459372826429031,-0.005167241381379645,-0.015579751771742036
IZUMO1,-0.018233333893213195,,,,,,,,,,,,,
BTC,,,-0.012481859165291542,,0.015453620804668099,-0.0074257197372232546,,,0.005036543858162346,-0.03197693898771781,-0.024074219057079,-0.01594374347931729,0.0037217331342050894,-0.007545005986228626
APOC1,-0.10215949222774041,-0.05798823515040003,-0.01489582444451712,-0.005383138426255528,-0.04019918794379661,0.031052340672471368,-0.05435101006120261,-0.0035597993985795177,-0.034594003524390626,0.06511631303214818,-0.028509984612382834,0.07804980579488653,0.021952200375532957,0.03684814780108541
PKM,-0.06486652769595233,-0.017207756119937676,-0.01635950079822113,0.03480303281518342,0.021146119793487555,-0.07852378890007437,0.03963021905216069,-0.009976527924173263,0.027219532362284374,-0.10699131926156571,0.024077372001188063,-0.04447096517048734,-0.025668872444298826,0.04084758210967858
TNF,,0.03737208009689018,0.010982774604168757,,-0.00672333043921986,-0.012624463968398541,0.009443248091626128,0.006688792241304986,0.014147554340282378,-0.028621106669746127,,,0.026595531643639033,-0.0008842193920931425
GNAS,0.01175681961855745,0.07270148846015702,-0.00856784023502507,-0.06756693702899202,-0.0563160925300116,0.0001963531201022978,-0.039445877799428694,-0.015297825265064336,0.10350987756306465,0.012250041779284425,0.13188796732843563,-0.018161904303568843,0.04064316587775614,-0.0996902880423146
BMP8B,0.00016858832449037945,0.07938471081904203,0.004992081140851062,-0.0030792625409838664,-0.01649662888266748,0.026977409454089427,-0.0370440178697113,0.020984486132816362,0.004211887804336693,0.0006839664276938342,-0.01641919492003722,-0.02521543431133485,0.07734953691238292,-0.03501190810688422
LIPH,,0.0942957911314041,-0.014102525232432148,-0.019061511718797598,-0.016181370776514676,,0.012263487065256708,,,0.046673928408745444,,-0.02616396078184826,0.05237329500085491,-0.022831132807789346
CCL28,,-0.023252509515799855,-0.019836955992959433,,,,-0.001990782525010046,-0.01458088744322261,,,-0.01939428195512106,,0.017672001633657442,0.009372802334260869
PTPN11,-0.011080722885396823,0.015216322997699044,0.027352798539946932,-0.014402732243982109,-0.007745989793381122,0.03859126232871468,0.005203604323538176,-0.02129370013805812,-0.00046075858196978624,0.005050341126833827,0.0016398694421920592,-0.07983781316485081,0.05278001060681535,-0.0360833855034753
