,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM16,,,,,,,,,,,,-0.04968906177769855,,,,,,,,
SCT,,,,,,,,,0.018485542639134135,,,,,,,,,,,
WNT11,,,0.0036719823595281497,,-0.022970734964478247,,,-0.041362928277854705,,-0.02411589706769008,,,,0.013773159289814908,,-0.03319156062092476,,-0.020745671612834183,-0.06413564621984164,
LGALS1,-0.07028325050141453,-0.08287181120750436,-0.09479278326508793,0.04430442772778442,-0.05108963286993792,-0.10976620960805297,-0.06450590616925855,-0.10881948762607246,-0.051199066382959096,-0.027780903428804182,-0.3678669651782634,-0.11395577553696563,-0.018612566664779135,-0.002596028987118463,-0.02573879242238204,0.02422224907682091,0.007793233617041159,-0.06970995671408407,-0.28030566000744195,-0.05896076977127441
BCAN,0.14572385488029752,0.12020720874340403,0.0761989711226873,-0.02791414611136196,0.007643325081672079,0.19306317784466362,-0.2820038871087828,-0.29805757731177884,0.09112099292622802,0.10849570042501752,0.33957054019441424,-0.2856243428349041,-0.059640990784454034,-0.005391423832146383,-0.10872603402377926,-0.20477448411523433,-0.028924571749723325,0.08476164366575639,0.1491517159027994,-0.010537011027361466
ANOS1,0.05156262614509094,0.10585160098220793,0.06557301610012722,-0.08169324518182679,0.06288115540325345,0.07374367730210914,-0.12556011451485866,-0.20171199351981906,-0.036183251006042354,0.010550204769821256,-0.0506232520068972,-0.1240129076602833,-0.05561782243387177,0.053391134570528076,-0.06280875576271866,-0.019154234237607426,0.042990027157942416,0.06701211347024756,0.13210523023659304,-0.03523234526315005
EDA,0.030179093388698498,-0.04997653808552318,0.14211794082833853,-0.004010679309407727,0.004967596120704688,0.057064588566730225,-0.03620484847503379,0.009935946073600736,0.03616818673735005,-0.032249135199878626,0.0092275167684387,0.003318013030636966,0.01997852188090069,-0.036093259378588746,0.0594804078927597,-0.038090255559878966,0.1300600673163523,-0.005284838344621332,0.0003471835342338459,0.015688259620938325
FGF22,,-0.003567623827505485,-0.010627791235170329,-0.031579151779195576,,0.031163169316623437,0.0038571680447033493,0.05185012363109863,,0.05439447781994618,0.030771565296675504,0.017520184331396058,,-0.011417698555967712,-0.06834046542054244,-0.014555947557809158,0.1495393687463473,-0.014976901146066193,0.01305451210090477,-0.018115112076546383
SHANK1,0.03555996140142929,,-0.01568194819650106,-0.025594985625126614,0.013245633675278671,,-0.02325458094523365,0.10043244865284436,0.021324747623131562,0.07037887126043975,0.05022942006102729,0.04511822718678156,,-0.004915501372652954,,0.05645660902658952,,0.09530885818898045,0.03108617486530194,
NPVF,,,,,,,,,,,,,,0.02314210729240927,,,,,,
RAET1G,,,,,,,,,,,,,,,,,,-0.019491463722311773,-0.0337842683823742,
TGFB1,0.1050073711243249,-0.03679540888314848,-0.0077471044644253275,-0.026072509302647668,-0.008749875572405976,-0.008095303351691306,,0.019015846131757067,-0.011452538769017558,-0.013530118542873401,-0.11758959862563774,-0.053734760663223455,0.04396803180213403,0.01874373275578589,-0.014226796733359057,0.09852470809061006,-0.08552219394029403,-0.060052840304145615,-0.03687092140711548,-0.10667561918170201
MSTN,0.08428602585854376,0.0778926966988606,0.06128447711961655,-0.0352015029492071,0.025893663185675635,0.07158036535653756,-0.004098053430590166,-0.1751369352930118,-0.04025841361554231,0.06252421654648704,,-0.07793042289246038,0.22106776543412732,-0.004006628457782653,0.010182856823807072,-0.056524836821022946,,0.06474442395841748,-0.0006506669954963471,-0.07447962133656616
WNT4,,0.17751273191231567,-0.005255971929911457,-0.007829029640453723,,-0.02302787494660571,-0.0728600353531707,0.08621184257489035,0.003657943592525555,0.003366439335815403,0.027168336186574358,0.008490540368399115,0.09531949697297663,0.05521103310492229,0.07338030251030316,0.03951520717830382,,0.08920780461708556,-0.01964541263017109,-0.010658541119923478
TNFSF4,0.06954822029352083,0.029349671412363165,-0.03608273045996315,0.028387257137745165,0.0037843220528538356,-0.010877194113023224,-0.013641734238620232,-0.0568808545306575,0.009687852789995934,0.029719939871437923,0.020558749179909998,-0.036954702755853115,0.0405557835221528,0.09691090789780703,0.02756215502329404,0.03369248978272322,,-0.028127716654060938,-0.01373527366240665,0.05745300335624321
NTN1,0.07272450111320825,-0.058370639353672586,0.03819417592657078,-0.0027009943441261737,0.06021949386390096,-0.02471200543116456,-0.18640312521057,-0.22581910648304238,-0.018762537019481322,-0.003219747870021309,-0.03782813258991189,-0.0737041813871093,0.0214663921411983,0.028715269227509253,-0.03888761859907846,-0.029172001880068032,0.004605263103053045,0.010246645715890788,-0.031166787282163457,0.024269678631071965
CXCL12,-0.0770384789051125,0.18684451950964057,0.03371059871162825,0.05586342259915542,-0.003805847864599257,0.1340247836819281,-0.021816504883375526,0.07647865618856795,0.00587915095644416,-0.0881866289589897,-0.1232467666187687,0.08945404734309416,-0.026647833624940963,0.01988700245377068,0.0852783002466691,-0.024522248264513363,0.0727666004421027,-0.005204938648524794,0.10481850898127489,-0.10608096474359503
GNRH1,0.001414507078778211,0.02702511117504218,0.0005504976458242622,-0.025213893907008653,0.010973400852161426,0.037069364871169776,-0.032124283157483786,-0.08630767053249776,-0.04981930076265706,-0.005702117023578434,0.018609410565235483,-0.09455400977702738,0.0950845315749037,-0.020085154868562098,-0.029313084344331396,-0.03453928033436651,,-0.0038104715872173027,0.09167301880441105,
FGF8,,,,,,,0.07056588933132205,,,,,,,0.056782329603784785,,-0.009470643015116315,,,,
RIMS1,0.00480798328835963,0.1807971420942761,0.02215236919250874,-0.035088566264917395,0.03860678220298778,0.07278883617954017,0.08491610775956725,0.1793555812440012,0.021947446677201585,0.017436388842700448,0.3369508754054641,0.2727819480308756,-0.044282021962800726,0.01676425288014635,0.13578787925966557,-0.028941265864373216,0.06754055861005778,-0.03370861132340708,0.11875533246514221,0.17502430396537227
FGF14,-0.018586713658267237,0.06545539895984474,-0.031764014134323504,-0.010730190958257571,0.10110786241036981,-0.00020374136877819127,-0.014749904651242925,-0.03378224008874999,-0.00542220201448787,0.08240596857928865,0.3253561737431339,0.3175595971223071,0.00020386601032038748,-0.0006418690776581343,-0.04002825585496211,-0.09239015098820111,-0.02761869930510533,-0.028455281384636936,0.11018712802158631,0.16811733516717953
IGF1,0.04531744939904693,0.0645822916887202,-0.00884780489970359,-0.04468554819588091,0.03717795094598122,0.044725865569356406,0.015890978188843358,0.10751158645317449,0.07380057712095171,0.025926386442249164,-0.07053889209742,0.02031276037101773,0.04660192022487228,-0.006287559725733142,-0.04363572367910624,0.08444735484397121,0.09288228283351407,0.0006596400711470625,-0.02398395445252445,-0.030578548211895956
TNFSF10,-0.004453403700946144,0.008296592300071865,0.012969679615875758,0.0007950095136251468,0.007092076544351941,0.04125824687342255,-0.0014211937808733433,-0.17570116044101047,-0.037307518758797745,-0.030137751171681132,-0.030351593523681296,0.014063481680763537,0.0024559670234873205,0.031844935372316995,0.005495432654760509,0.05428803864076252,-0.022913279106613144,0.0054229306851862145,-0.011281319098868698,0.07928833725424797
GDF5,-0.0035565075214613793,0.0037557159854110424,-0.029911472999761053,,,0.08705392122144315,0.007506184939508315,-0.037696900833982194,,-0.013175032058234953,0.018847792000873175,0.06149298236770333,,0.004519562279723906,0.08139360352360912,-0.05437378422257491,,0.06272134936091028,0.0334518894223325,
CHAD,,,,,,0.014331874759998508,0.02001154897171066,,,0.029273433090287463,,,,0.034119769121556696,-0.003450990783288304,-0.0398595548852751,-0.012867879417289894,,,0.08596267399346029
RGMA,-0.02381636345732246,-0.04947598034145934,0.06342304244808927,-0.006547827284063374,-0.09848887752988125,0.02707873578479063,-0.1412642731775906,-0.23660847960701856,-0.03253467159768049,0.008030915459703566,-0.06137534711922457,-0.18717372094589363,0.08100386703044156,0.01572395333427119,-0.03879816618410629,-0.029496733844420656,0.02548746671867733,0.07119106630857155,-0.020429085337487513,0.01854885733067308
CLEC3A,,,,,,,,,,8.175817508727955e-05,,,,,,,,,,
WNT16,-0.009472986546397895,0.019688697242920803,-0.024215120475984567,-0.023282114616087212,0.007856717032174441,0.012793133144757253,0.0016567538964352474,-0.03504520316511204,0.0812583268826621,-0.021791611845935876,0.14456647246751045,,,,0.02728091529096927,0.057880823136355106,,-0.03662111519971368,-0.038993289006728445,
CX3CL1,-0.020408388576984425,0.010514167107317758,0.010931052219048849,0.058339638710647845,0.01563148902490593,0.023631793482704038,0.039272659485205065,0.09290906735794704,0.000983109483892198,0.06860879564278761,0.3309932932212964,0.17000259864310063,0.04528073651862121,0.08634537654291825,-0.05560547135584714,0.059359592370047586,0.027297546808731605,0.017260526798503508,0.07608119704318501,0.14925295345392225
FGF1,-0.04238919317450392,0.12402923310617356,-0.004726765097776884,0.013452701389175465,-0.001889730002011821,0.08813504078007404,0.03189008305209221,-0.06836074105218541,0.063132127421942,-0.08665929005785247,-0.33087170116126674,0.019768396662358356,-0.03447965090177933,-0.022104068772349966,-0.032351829941686706,0.04174661051365139,-0.13991961340495393,0.07444746222331543,0.14383146345242165,-0.19934374350527473
ALOX5AP,-0.0151145396107529,-0.026519518537530384,-0.059826499337318435,-0.004549434630057129,0.006231648777327019,-0.16575959300567142,-0.034861327948178755,-0.28521868373036513,0.05366830041347989,-0.04380315218199275,-0.4278091240903376,-0.13204768792444685,0.04570646883845548,0.07061512704431872,0.004824808484125712,0.148875453497738,-0.023877461600399365,-0.047212094035940885,-0.13847549939302134,0.05050365006688759
IL1RN,0.05166007028323887,-0.040173529553839765,-0.03471541909650858,-0.028375826036379715,-0.02532731550803062,-0.12667489866669732,0.005752056544975682,-0.03850964655623611,-0.03585187102093769,,-0.1094405564517242,-0.029858989828382615,,-0.02621588044575404,,0.020551537459293365,0.2772549749228542,-0.01008350954752788,-0.13479089181129073,
PCSK9,,,,,,,,,,,,,,-0.017483842493065067,,-0.0034245807327857305,,,,
FGF23,,,,,,,,,,,,,,,,,,,,0.10432668098084005
NPW,,0.16681155906213505,,,0.011916417860773748,0.060008898115709745,-0.02171595338651946,,-0.0101900676475145,,,-0.02270581526167189,-0.04046901103357221,0.0633745160908445,-0.006296487876132197,0.08957647509857551,,-0.039373383833825736,-0.020474310499986756,0.041377372348010186
CXCL9,0.06236169022759367,-0.023773177978263865,-0.024822265536225626,-1.684021092994288e-05,-0.00918770042798713,0.079162972521484,,-0.04657519882350217,0.008038951019317373,-0.041095442312921775,-0.027928222641162626,,-0.017287674280416894,,-0.05068427261468249,,,-0.05755378149685021,0.03709552690960649,
ANGPTL4,0.0007398787391172084,-0.15075862763835543,-0.07479241900358428,-0.026745676189905844,-0.06018955747532733,-0.1776170616486489,-0.07694671301423202,0.056696299672101075,-0.040931705951909425,-0.06499610853005836,-0.14861772711938223,-0.1707344911943648,0.015191059120081129,0.022074315309410376,0.02763144767976184,0.08885550872133098,-0.06746676257375263,-0.07658413794476245,-0.22111463624682903,-0.04994518073338598
UCN2,,,,,0.07488328328405769,,,-0.04080739140997608,-0.033657371518094815,,,,,-0.030231421347979764,,0.05021619806603879,,,,
OBP2A,,,,,,,,,,,,,0.0030249475671596786,,,,,-0.017558864969361068,,
COL4A3,,-0.05107567729312207,-0.030594808393336233,0.016230961238895097,-0.007833212344591431,0.06966993947677508,,,-0.0017885108337875471,0.009948139265797637,,-0.03765582411312804,,,-0.010515625014365971,-0.02233145063348269,,0.07600651105777609,0.052137070156383324,
NRG3,-0.00583460294737517,0.11853187500823481,0.0111432264715878,-0.0018013960895344016,0.0105676135064452,0.0764190286418462,0.06508187055836087,0.2553025596057559,0.03490538152481242,0.03636340876534844,0.21505159366601725,0.16439493326276994,0.11197225680090064,0.07796882832484739,0.033018581395654174,0.051769271829226936,-0.009753238887134747,0.07763355187487406,0.06599092190199682,0.2009200597891279
IL23A,,-0.009444051556925574,-0.042326206512064965,-0.03105580994649114,-0.02077035964592216,-0.07111988091074252,,-0.01784340959352297,,,,-0.04581476660453932,0.00828481014117757,-0.017483836393968086,,,,-0.025347622783691993,-0.06470871677539783,
COLQ,-0.018944647774305195,-0.0453682645413036,-0.014872987992747912,-0.003078375495352362,0.0022698582589091667,-0.003332735144623047,-0.023079509126228075,-0.0407468985487939,-0.018710719987995117,-0.04494767005612728,0.1396461176284799,-0.02335257214179864,-0.007577082803538451,0.04328247679947015,-0.07667585979925229,-0.010568666459502041,,0.07229888533567536,-0.023312726189991827,-0.01621108198190056
SCGB1A1,,,,0.0035083353169570466,,,,,,,,,,,,0.04478579440988644,,,,
TNFSF12,0.08573846316416106,0.04871466545608687,-0.005236528534165808,-0.0416736110836359,-0.061136210597840634,0.04266905617240962,0.06779573698703616,-0.12895292437911154,0.03658294668017622,0.004897440541594167,-0.05586107990336071,0.08695838262636701,0.04229902131061878,0.002951404058943567,-0.005620489058394939,0.04626053617666624,0.07222500985747807,0.019778829440841285,0.07425116562010609,0.07757598305973241
DKK2,,0.043558867174687974,0.05684147061217159,0.01974002145342497,-0.013396458678720214,0.014156142794505455,0.0016493657482982826,0.0943605649070168,0.05590670618301424,0.007609782513279112,0.10589471844465523,,,-0.020638454992804114,,0.037153182672491,-0.053959341079607155,-0.0037750994625609315,-0.00709216970461246,
FYN,-0.016031818516342125,-0.04648634711639775,0.03443131965954473,0.0030151645650411773,0.07469656710193325,0.10880855376889563,-0.25366656868479553,-0.1713820276854854,-0.035388390073601686,0.024093377335075206,-0.01567495742970995,-0.06680242951003335,0.022536791570940486,0.014263871083007387,-0.10234891176830196,-0.12429078647998254,0.07568968761407346,0.068525530234701,0.015095721697750166,-0.0731330109506296
ACE,0.014096118524745373,0.08364898066387759,-0.005474222905603719,0.023371301933243743,-0.05692676887650471,0.10100099699241916,-0.09167446556585651,-0.11150094196516985,-0.03631839747125433,0.06875397138780645,0.03146987690871927,-0.03252844961319602,-0.02727846768697281,-0.03377311888108451,-0.043646216512094854,0.005208994327304993,,-0.04212640064530981,0.08108762984355376,0.022350415040154944
IL18,-0.039319854972878945,0.11533981895258538,-0.03635436885568954,0.0505019555458007,0.02261491308632151,0.13516822812899507,-0.06617365961816574,-0.23248061564014033,0.016328391376368344,-0.024514045372532274,-0.2717148853361175,0.03058788178658131,-0.023629387726214923,0.008696967465345776,0.05930758542196151,0.08882368609917377,0.15289766488546985,0.041817454064080516,-0.013203650411981965,-0.0977139693004316
PPBP,,,,,,-0.015505198116538601,,,,,,,,-0.021407276269948653,-0.04958271641100297,,,,0.018778260203228717,
CCL27,0.062198841601002315,-0.04058792335043873,-0.03301893407538526,,-0.021631791038151868,0.015827641945754416,,-0.011148571487071124,-0.010287342070391406,0.01981791403343375,-0.024271009169328547,-0.038172736562988814,-0.034992597633648606,0.06083145691274451,0.018109838646388213,-0.033206408010483614,,0.028749340189941498,-0.006341766098191479,
SERPING1,0.13155818263707078,0.03549778598615539,-0.06600366499528157,0.040510677805648675,-0.004589173114574447,-0.09960880606814006,0.001520333406235652,-0.21686451708081134,0.004635476238949565,-0.05130015077750271,-0.33406119012405167,0.14555616884874506,-0.023724211647515436,0.0031399067721513295,0.011268498946731488,0.03523494810197058,0.0362153976613938,-0.06392496263911462,-0.09374481514913713,0.07594941671821259
AZGP1,0.0106128452754128,-0.031714294159448465,-0.04184512340015037,0.07414416256383267,-0.02310999987090644,0.0835970071847894,-0.18076130903919238,0.008649603459138644,-0.014999247470115037,-0.05219162422010391,-0.05792838752460445,-0.11626147473282798,0.0026101422062616616,-0.025538403311602568,0.005023272773087484,0.24070362901820266,0.1300783846725742,-0.03213759967945622,-0.07967116694763485,-0.08150029267534933
INHA,-0.003093417596960277,-0.033065949223330116,-0.0022669320970553847,0.03311304921808234,-0.04963409817217416,-0.046006532234426606,0.018042104854901486,-0.07896582767421702,0.03969796420075201,-0.011760554514060589,0.11459073011029897,-0.07854714062364156,,0.058190164415110913,-0.051178555497512684,-0.06840931267540952,,-0.007392632670496912,-0.00130926694205602,0.023489302960518828
SEMA3G,0.0476121020858248,0.017889529149680075,0.04592839748890903,-0.0016791107232257563,0.033656601935192675,0.0067672422313962855,-0.0022969015457146597,0.011161396768521568,0.06381703232316695,0.027326523065010017,0.10363476652221826,-0.04249225386731428,0.05761045390751348,,0.0011749206214635172,-0.004909287021556488,,0.016992810415772556,-0.041610666107386826,
OXT,,,,,,,,,,,,,,,,-0.04079021922251004,,,,
COL6A1,-0.009439879759235667,-0.06721558299965646,-0.09483346703515787,0.04386591266224325,-0.03559788031024626,-0.14284668133769862,-0.22725053425724515,-0.3002194087106821,-0.11834343483504373,-0.04883584997503998,0.03969638596296309,-0.26785908149425225,0.005962770021896571,0.03819145608478466,-0.04933282329233739,0.15002966529716014,0.1146331031060416,-0.08559210873828643,-0.06175402965252195,0.12585178844705763
FGF17,,0.17145562846277243,0.0008622468922208369,-0.025909332806495752,-0.000873014719937319,0.0627649897833528,0.06777088637009508,0.07332069147220216,-0.00038496227249735756,0.02077714837433322,0.15853077073082555,-0.03953284722975165,,0.028702648596680893,,-0.029791851032153715,,-0.01672821289613466,-0.0319506028288002,0.037093118646555706
TNFSF8,-0.0363398982052067,-0.025642132282924418,,-0.022933558717487243,-0.0168408660023484,0.07743183505832613,,-0.0385096468852206,-0.016718507339749337,,,,-0.0427911619916427,-0.02322850614287107,-0.045824774552243014,0.07006558632110105,,0.021645512559280745,-0.05204521756685149,
FGF20,-0.027469669031594743,,-0.047466202245712595,-0.015938208370039564,-0.03436633743147758,0.038107246224265784,0.023529105439056938,-0.0028471566661065506,0.031266053327389576,0.036845558082568126,-0.001594702619781632,-0.0363550156175433,-0.03019553613466406,-0.025259036525982145,0.0810910371608738,0.04385858731106208,,-0.028798781507843527,0.06811242342673139,
ICAM3,-0.02155472789398756,-0.03366710713073829,-0.0807716792151171,-0.06164926664916353,0.017771376081239264,0.009354940946248919,-0.01632330192362794,-0.06556255108029134,0.07374219861436664,-0.0011009554678599832,-0.014685796670071258,-0.1048940399877966,0.05850347662136069,0.035684143774843836,-0.022790950856988283,0.03305128044367897,0.04074678961991777,-0.014173536304351133,-0.024846468271003383,0.06771596166236571
LAMA4,0.04987772577097366,-0.007307844454946913,-0.05865653391788374,-0.020764167430155755,-0.06835375038092653,0.006003781341699185,-0.1297361603591729,-0.2646954983915256,-0.024583390953279594,0.02366015935877581,-0.08093624303047806,-0.049866408752489565,-0.038600253394749075,-0.01978370088377225,-0.04130703104671845,0.13736816592134915,0.008611449759607852,-0.07327651906455179,-0.09616464574967779,0.15781243094336703
INHBE,,0.015987620932091537,,,,,,,,,,,,,,,,,,
DLL4,-0.04338135026053697,-0.012268035706614545,-0.029061415152401265,-0.03167388777377656,-0.014938304210006668,0.07679539942611557,-0.047641005166698745,-0.14990928848786117,-0.01759234797770564,-0.030010985348466253,0.015148566550648272,-0.006317667822425934,0.00193464650050216,0.07188514957232081,-0.027455290116313185,0.02961265890131107,0.0003896458484693026,-0.030469403608642063,-0.08899607921913703,-0.004411139588081162
SEMA3A,-0.055218059160647,0.11442310411819494,-0.05363688115916466,-0.004808203415430439,0.0432236814731571,0.02962405203548427,0.031208879196009568,0.011889364076191886,-0.027010756744663505,-0.029903688720474168,0.20101261914143959,0.1412086708053989,0.034973447890615995,0.01861913142545407,-0.031031859128834036,-0.02889198403526589,0.03889729961150833,0.06574365253651294,-0.021824252677075755,-0.002181690985137582
RLN2,,,,0.042539089122377235,-0.01699567971391594,0.11335029335862945,-0.05205699153473219,0.011561577784478912,-0.028068654972518536,0.04008787633542834,-0.056685572099082385,-0.02864199595271387,,-0.016062455579200226,-0.04064999376921986,-0.03768482506656928,,-0.019306234454852685,0.04048404192291131,
C5,0.020569181196187055,-0.034128424245009656,-0.05440485072438985,-0.06826681755050641,0.03380655611259884,-0.006931244067033448,-0.08100132891083188,-0.16495690851044892,0.0005662861609056581,0.00528648231043363,-0.02629396295435001,-0.0437690966640616,-0.031721889426297945,-0.00037783671863338033,0.07123274044764814,-0.0017258431713992745,0.01944022805609548,-0.008282135436661672,0.004929049960395339,0.05528025343317522
COMP,,,,,,,,,,,,,,,0.021020076774234515,,,0.01171646681463815,,
EDN2,,0.10121238093726134,-0.03730616197479738,,,-0.014078356542120732,,-0.05263315581930699,-0.03408470088770523,,,-0.06485885175643505,,,,,,,,
C1QA,0.011189417333716006,0.13484538848365316,0.046745131442404116,-0.010945981423922243,-0.058609994733089255,-0.030326653805539356,-0.10273959037336028,-0.28714139409570055,0.02163467866861657,-0.04900572471524666,-0.4615331799636273,-0.15105832764400728,0.08935776928798451,-0.0306016577637786,0.0026033455766670873,0.2127576784125088,-0.04828193321793666,-0.00174713097050466,0.06115047413950716,-0.13240288450846432
UTS2B,0.03091379406238724,-0.027574952531811314,-0.031511683688810084,-0.016531845047481352,-0.016995679616273802,-0.00954634689176189,-0.008238736637420838,,-0.001110299635384941,-0.030799346464617704,,,,,,,,-0.020570754683518197,,
COL9A3,-0.09361949832552743,0.014926400875859346,-0.000858604390717196,0.03978246093114926,-0.015807379492833496,0.09733891971223728,-0.20467155628083827,-0.26415964626368,-0.04719915627724295,-0.04907206498014833,-0.13901461515324984,-0.24434798681982042,-0.00955405211829838,0.07447941846424365,0.015506137106897978,0.05373807285033352,-0.06375488806298463,0.052232124938612415,0.13772090565569445,-0.044918924688006776
DLK1,,,,,-0.028287445572471606,0.06734262301960904,0.0050590142381607755,,0.021468462580198813,,,,0.04239185199988653,,,,,,0.029407621786982727,
HGF,-0.030159595454595817,0.16620739833954995,-0.00528394269960761,0.0009391882783332583,-0.001045807144773376,-0.033898055643086615,-0.02334179919354424,0.06604438542287885,-0.010471137137272164,0.027735194351701666,-0.14162341323363148,-0.04362494305119503,0.06440369527995063,0.006076226326540085,-0.033254104232861174,-0.010281015985524193,0.01333738609377981,0.0017547677167461938,0.06234490979697714,0.045696274441050844
P4HB,-0.07788601375681695,-0.0729042706340055,-0.07399392099845996,0.04957532266764868,-0.06459570954384405,-0.19803280674660934,-0.2295911496565338,-0.259625018489823,-0.12937758636604738,-0.031828543813398925,-0.21215133351969528,-0.16953396615904526,-0.02957417601183056,0.009236007082263931,-0.013472229992945308,0.11734542033466278,0.05031901553161345,-0.042637219389150056,-0.19201143969410622,-0.0515304069726822
ADCYAP1,-0.03389484318402466,,0.005090656889422925,-0.004864931876159813,0.010109278458477193,0.02000313666535198,0.03388264783991003,0.19124065725118433,0.04934617084965104,0.07728005762109577,0.11264692416910023,0.16426274044414033,0.008944961540480434,0.017360732890549152,-0.030791899777207282,-0.05540493097999692,,-0.015213240497966577,0.04862241797928518,0.06299072921031597
GREM1,-0.05012495950740775,0.23383807920707658,-0.017303176915017364,0.012077470045380182,0.06332444046067608,0.07344498354002138,-0.06424318581227839,-0.04536862182318286,0.012682760740359471,0.027539126031324263,-0.25909046995700424,-0.03445760700824438,0.0806691720697326,-0.011568373371240951,0.08045971209308056,0.00016523027636191958,-0.051320800808719653,-0.07299413804549687,0.03563137839703218,0.0005634958812369304
EGF,-0.030668544398214502,0.020901879153284467,0.07698985643018774,0.007098213455352359,-0.029099979291159234,-0.03849184139225166,-0.056490527985494275,-0.08330938715423218,0.08617924394856667,-0.013240341401609136,-0.01949334425109391,-0.031194259519798838,0.06265989972548171,-0.019639001093049384,0.01544825088484468,-0.05989726149248989,,0.04855665719434767,-0.009527783762808772,-0.043487972834856344
VEGFB,0.09514596059938667,-0.10490291170821686,0.010403603214528927,0.0011575750607327052,-0.0657034618059388,-0.052471539663337396,-0.1002738289123576,-0.20858762819036916,-0.01775257801474284,-0.030665160166249098,-0.11924425369694676,-0.18358905444998289,0.04647156919668721,-0.04630569264475931,-0.014844137568224449,0.0060868991562130345,0.00046073582144085266,0.026318167060724443,0.0057925539055468525,0.014389136519425649
FARP2,0.010802264302663556,0.031110605127590656,0.09564894792192136,-0.002568764359749828,-0.026013578500883174,-0.0014583459036700294,-0.11816760068700122,-0.16235479080579476,-0.004320487307702473,0.036500679038424536,-0.021863948613682717,-0.01199572597149563,0.060498352247132535,-0.023223576044876824,0.025042913822633652,0.01001308256574752,-0.019161779953590606,0.004028832390664344,-0.016985100488641356,0.10467058364083114
BMP3,,,,,,,0.022752812767126873,,,-0.008164835296533059,0.04423572006729856,,,,,,,,,
IHH,,,,,,,,,,0.019163297299001264,,,,0.08057420057638158,,-0.010048614004367996,,,,
LAMA2,0.016215566195725957,0.050369129260136855,-0.0336520333635933,0.028141696625028672,0.005581844782027062,0.04318052163865955,-0.08655887540889108,-0.1406172414503667,-0.051969323681987846,-0.0033270062227322653,0.05112997674143189,-0.10183321491554806,0.031168434532052175,0.044253033721059695,-0.013535938403830987,0.06564236054752338,0.009529312559748508,0.013036699427137683,-0.06882429512291674,0.04145181429733283
SERPINC1,,,,,,,,,0.016483458952988556,,,,,,,0.02506806143500196,,,,
NRG1,,-0.035211115538768205,-0.00595519695077813,-0.035539227393707476,-0.009674920495060356,0.01824677833853891,0.11028767988349325,-0.006349193195355054,0.014895603403417699,0.05478573043663155,0.20976365755710094,0.05027865420914204,0.06920959532093164,0.04457498915307942,,0.16520524604849907,,0.034507372324796545,-0.006885768469310068,
SPINK1,,-0.06470865595369005,-0.03511295472929702,,-0.005164144511710503,-0.053707466717164525,,,,,,-0.02864199595271387,,0.0039561636630556975,,-0.006573077364455951,,-0.011781307550050637,-0.1398467692258693,
EFEMP2,0.03620725507819209,-0.04359095001833848,-0.03631671433550803,0.05765347086949879,-0.07809411529719108,-0.039985328566452594,-0.11780233800470252,-0.2252585027091695,-0.14934108908915486,-0.012657463791150948,-0.11684019212548781,-0.21984565851334806,-0.06994632861662688,0.07025216360540551,-0.036123987530288386,0.07217218822662835,0.06325288987840186,-0.04147839743917098,-0.11454886599991114,0.07313106262581874
SELPLG,0.07294525953208862,-0.005025873818916399,-0.018354015393220957,-0.07085753433197861,0.01821316272896425,0.08739992017679543,-0.05876160847407328,-0.12489592781380739,0.02408462716273526,-0.03911057768354161,-0.17790279208659146,0.02786832674621107,0.011773374619751576,0.054243971163931544,0.004180530529746914,0.04972135642057394,0.0222200435964146,0.05063444774580502,0.064682225540686,0.04736340452350395
GDF6,,-0.03233588793136031,0.03049713277627556,,0.04138934412198029,,-0.060828553696948354,-0.04945613672818328,,,,,,0.07850621906681891,,-0.032466312205341734,,,,
HLA-E,0.1461593353231572,0.058018844108376724,-0.035035849268294866,0.010634285369656844,-0.0674380468603352,-0.0246293549513778,-0.08243849221704792,-0.2762442639937102,-0.007786346948918144,-0.12625303951861583,-0.37775131043533405,-0.14397208134766584,-0.015965129277962592,-0.03146321631194471,0.08825473143659134,0.1390151627139625,0.04581797480172856,-0.011800480294836926,-0.01965377316024539,-0.07313935068397956
PTN,0.03158158159506148,0.05401931820122211,0.04184583876546053,-0.04808798228484703,0.042648543433046686,0.09097706977228623,-0.26294305740328283,-0.31646682605676135,-0.11607454263508973,0.0020890857242675713,-0.15702429624717848,-0.33090888212405745,0.07784184363208527,0.08296292301873763,-0.06290812176974842,-0.08698562853566293,0.022340564528141794,0.009440401982083848,0.016468886765215112,0.08884942355475792
CD274,0.024769073088419868,0.009557897546409035,-0.018427719020148246,-0.026048297941517966,0.0068480953731296515,-0.0491040262264961,0.024987840207444795,-0.12406227729059593,-0.03666474957372308,-0.022166313818904153,0.035050268644043196,-0.04713731351139104,0.023414470166265317,0.030288769282809925,-0.031102585761180798,-0.023570197528257845,-0.06380626717582989,-0.0007061799411569664,-0.08127878451473923,
FGF10,,,,,,,,,,-0.027756745853147323,,,,,,,,,,
