,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL28,0.091800211692807,0.020527213641770792,,,,-0.005341951003821633,-0.02486768661119999,0.08048311326986084,,-0.018702478601752642,,,-0.01378319390865574,-0.02689258969449061
PTPN11,-0.10692465304883848,-0.027489634490360872,-0.017927234610125152,0.06271611064619008,-0.02213484092805899,0.04443699261216228,0.004543161245993399,0.007982572021231944,-0.01296147965421181,-0.09659939863848747,0.034944783461894835,0.03684476636367441,-0.005304760168348403,0.008618675107716502
ADAM12,0.06552662087835812,0.011779143066296132,0.009135503468809642,0.09714584567372897,0.08104379515201894,0.05313568528189915,-0.011362373478207144,0.07420560708409576,-0.0014882069740997739,-0.022666730857559176,0.05297044583863606,-0.04091402591319409,0.01494537580069568,-0.029275518254148578
EPO,-0.03630320073193611,0.00383810698617507,0.0017668615949565868,-0.02465287234649104,,-0.0019459727570423362,,-0.006404987302528851,,,0.17624479834143705,-0.014371076930025106,-0.014657281229254339,
EDN3,-0.007967201603342433,0.015386308356822108,0.006414997353292977,-0.025255817240735036,-0.023974352395132972,-0.00771483244423022,0.0012980425771590125,-0.02196440896193304,,,-0.009267588402776188,0.0031217623055503694,0.17726383092910403,0.02642446298632407
CCL22,,,,,,0.02979327094461346,,,,,-0.020713063767610063,-0.012609994394499852,-0.02264934045215067,
CCL2,-0.0005062046661628006,-0.009589044499788212,0.009233020971782482,0.04827085969963524,0.02209662234518893,-0.0034494433647386928,-0.02875638075348429,0.04114909054180563,0.0940929507459149,0.10246181265909787,0.08316185340144874,-0.049021389082164274,-0.028982823537063843,-0.03915547215275011
DSCAM,0.06268180094267968,-0.01809291293493872,0.007131656269391222,-0.021119010121557858,-0.017429592302414143,0.05128057163991465,-0.034514174789121346,0.08329160236434767,-0.002003635523015383,-0.054633162310036225,0.026432775931976876,-0.08325495736267438,0.005202588472189426,-0.054931156082111604
GPHA2,,0.07082858825103588,,,,,,,,,,,,
ANG,-0.022013900482697756,0.004489684482006023,0.009386334244422858,-0.019191455624347736,-0.05000475819889969,0.06092648285162019,0.00196351452430475,0.023640850156762303,-0.047875087884124284,0.08313711542603823,0.02823415327057204,-0.037613465763333874,0.07612694271546312,3.183471289282778e-05
FBLN2,0.008697624671711689,-0.04936809376916342,-0.014927606170441799,-0.04696137414500203,0.02622971089150776,-0.05406132451940194,0.03145239359045965,-0.03951704868639805,-0.027764574832132335,-0.0177449450594924,0.030731375850182343,0.03383128984378829,0.042607027527254586,-0.03548284548701696
VTN,0.017743924376590756,-0.03682064311525839,-0.036381091808478254,0.03566739178336147,0.029187327561685024,0.011120520910878841,-0.02427310366632717,-0.018064700621617434,-0.02294149332631665,-0.05678877726981411,-0.01592701229850624,-0.01860860496034586,0.04485565856031365,-0.028813364411141813
VEGFA,-0.07942437697790189,0.02321574485535928,-0.022802790877597647,0.019676136211549608,0.0009011816016690161,0.04303386869329785,0.04657418697513865,0.0832372391805819,0.10875661873373915,0.10793085968018225,-0.014099933787607639,-0.05890960266053924,-0.08789843188126317,0.005459779644992402
F10,,,,-0.02319045332403997,-0.022001079474795505,-0.019646377326127458,0.034601261605307417,,-0.02488533203727896,,0.04780762998540268,0.034786995750089277,0.056464056036836636,-0.023401514136552046
SERPINA1,-0.003124434163138639,-0.0174981736787298,0.02602599203101304,0.06693486052099455,0.09538199133734722,-0.019018606675349294,0.012633807991160073,-0.016920139029240524,0.020013544060435977,0.08409281098235029,0.0032011613415128403,-0.029720182875441318,0.021896524177212683,-0.0526258205513884
VWF,0.030648655196444014,0.01987217989690425,-0.02523996748198766,-0.048920011103669205,0.05048100980593751,-0.005519570895162646,0.006771322693022466,-0.0808447690981262,0.010740584170280138,0.04010105633762397,0.0668968195896577,-0.005419510127013402,0.02012175595725558,0.01998054674215221
GDNF,,-0.0254531550896607,-0.023013266178307352,,,,,0.0865991969094124,,,0.03078769457840598,-0.020123869275345877,,
VASP,-0.06383775023797066,-0.010524777098910715,-0.05275120456737345,-0.003770037995238137,0.0386136420804017,0.008442763941663399,0.06708556232492766,-0.036757624230774305,0.033581875382129533,-0.011215111983110653,-0.017498755246232022,-0.020638254298329592,-0.0006406617620898946,-0.0834088969534632
ADAM15,0.018977001179918112,-0.042710691752867236,0.028190621934952295,0.06467144756851603,0.029828665449354374,0.04683019520183936,-0.03654018085000611,0.04095917004702224,0.09376199527174511,-0.062073989780343446,-0.007622166872551315,0.024143132014715973,0.04322487213551068,0.0027688564947942564
WNT2,0.09754192690589046,0.00010931663640711071,,0.03585366113879017,-0.034731038899919776,,-0.02821425549001969,0.030908089995771246,,0.04171578753932082,-0.023262668364902175,-0.017255690671473416,-0.023550090536757808,0.005792096076535859
CALCB,-0.025050685182860313,,,-0.030022687989200943,-0.014957011144075934,,,,,,-0.027550815904411108,-0.022448247297101945,,-0.027383286130301724
OLFM2,0.049486744200005935,0.07535992190409772,-0.0006218039693613181,0.02115445174530001,0.006562081687848639,0.028617042908696048,0.035578308289088485,0.06178317239819184,-0.022322891430181995,-0.0647208427595648,-0.035162445050371596,0.04067983539349844,0.0433243855221526,0.04374152406480731
MFAP2,0.0045968616386757,-0.011800726289161845,-0.01979138951919119,-0.021142343053311512,0.07774081215003938,0.051979337894433146,-0.03362686314429859,0.008145564380498628,0.11827898441819006,0.006379210542476651,0.11136622810657114,0.0437848981003365,0.0148133355217168,0.01706649058011433
HLA-C,-0.03575117874351093,0.012605004298721864,-0.009071553071371146,0.046606649617032876,0.10809257835629701,-0.057611812674058266,-0.019570388979097637,0.006414589565409748,0.0891452904966936,0.04070652461644569,0.009368128605030602,0.07531327740814102,0.0617181874524584,-0.05708611529348298
THBS1,0.031018269762817307,-0.031436511740523906,-0.034226063141079725,-0.0007364164384437706,0.06785298055419195,0.022438013252034594,0.004579202387176452,-0.04876660784205526,0.08766592326485302,-0.10731244255819018,0.012107247354202646,-0.000534772003085244,-0.09326577125960198,-0.02931659160011291
HSPA4,-0.03429029007087256,-0.015051853327151256,0.014351511920522387,0.0410671218175809,-0.04284459279973401,0.0051600415722889035,-0.0171216857796978,0.017030026534173633,0.006429917918564933,-0.07323351813527569,-0.039402019184831834,0.047000289449826226,-0.032789895035435244,-0.07371262141935708
LMAN1,0.010776288017982383,-0.002081350249494078,0.02452836629838073,0.032893532642706294,0.06671741460284476,0.03901188269069317,0.026804480764181685,0.03134996091140679,-0.004335537020338416,0.018971106556526406,0.006392072759349344,0.003277241386155633,-0.08169237816622657,-0.08430887699238875
LYPD3,,0.025784804377488667,-0.006330918733199116,-0.02485534266717272,0.0766868492037899,0.06421009057082457,-0.01494416629292671,,-0.03724807719445556,-0.00850597999823864,0.06166437290420304,0.04091133160741106,0.05526746046306039,0.03393955898056773
APOE,0.016663476886953216,0.07520745480272319,-0.007729908933544869,0.00660561989578315,0.03865022113357426,-0.003938201351888427,0.0005932710430706985,-0.039367538127100615,0.03827817139145474,0.03396732787371536,-0.0109757634690834,0.025684554912479663,0.05899225279454771,-0.037867739492869354
SOSTDC1,0.06586685422773243,-0.009235377820804486,,-0.031030070886489146,0.016658495957035082,-0.010598235271921937,-0.0017964569871845209,0.042032951895727054,,,0.030225071180776913,-0.007800985311179043,-0.024443134718133985,0.02189166186589742
ANXA1,-0.013931797233410585,0.013961854521033911,-0.007240739374959446,-7.02886433724412e-05,0.08658473597556594,-0.016677614696210544,0.018327025739123787,-0.035961923771926904,0.026304230706829163,0.14634430780093027,-0.028126968225935134,0.03176854690606592,0.021661654485313733,0.030211308723503597
WNT2B,0.06535491692002732,-0.029105721174612326,0.02057033020451001,0.0052914623329895945,0.007780762712962854,-0.03020287035828784,-0.03405056627849494,-0.025502691685017394,0.0966017475365044,-0.0496417585149778,-0.012784361161281095,0.08194775735191007,0.0004835092287211856,0.029677888747097977
AMH,-0.00241119927154058,-0.02796327828022097,-0.028824770269510615,0.005919729935641707,0.02075100389137009,0.05095498483145639,-0.0279702357105006,0.0003145063422862521,,,0.005286438974634588,0.004953213377610164,0.08430439328022744,-0.03321487302902318
GDF10,-0.023357763308848905,-0.03107712826861481,,-0.023508266986725715,0.00743594586520733,-0.024130038969742272,-0.002796926180733848,-0.015943218703340818,-0.02597069212889949,0.028653195791346016,-0.02339083966675887,-0.00427862802598034,0.01788170104396451,0.006122515529983595
EFNB3,0.05169266281206472,0.013263029424310483,0.048556585196437255,-0.027138157060091508,-0.02295053687929568,-0.03268314421597821,0.008768399528193405,0.03124895397066419,0.03175634547735563,-0.05857303676792993,-0.011687064006821362,0.03010272567593522,0.06627467351824476,0.029318312057019347
LTB,0.10981970229400498,0.037417619046314576,-0.006783182084250082,0.0060660206932667,-0.024477220702990826,-0.031175423982491964,0.03374157596876777,0.11264643405757478,0.02672934603617152,-0.003038960991754399,0.03421663436835726,-0.006864231209140078,0.058988696192753216,0.05001353844375015
ANGPT2,0.0489773340636722,0.007964849829183216,0.020168046433255545,-0.04617083398058226,0.05260417983593858,0.04132860389663155,-0.002428514204205225,0.05769667586393079,0.06962407247346408,-0.041298316347291385,0.029143841420117646,-0.0038066925909946547,0.008141158215691861,-0.026798546780391296
NRTN,,,,,,,,,,,,-0.012796412833528368,,
ADAM17,-0.008312392238822694,-0.03439987239881707,0.042635927205116095,0.024967741890234537,0.011140198708155741,0.029820249588302653,0.0323301829903939,0.003760821837730222,0.014441683518293556,-0.07924757670239471,-0.00406815811321244,-0.041814712441231056,0.04899531653349017,0.007961469167535125
LRPAP1,0.05699781445138756,0.049154676529112484,0.027265174882735624,0.06610405116265353,0.032996643825926444,0.004723829122336371,-0.004549096301226075,0.09712734829504721,-0.017427670756193565,0.03571375569936976,-0.0013999454296597681,-0.03916073609607297,0.057199793329017895,-0.0052980474525743445
NID1,0.020736059652417364,0.0160057827393476,-0.038453144377445826,-0.07157357006024447,0.08500710957538535,0.06663486019046361,0.001654910518863234,-0.03253705532360241,0.0247773426100727,-0.09092788564140462,0.013977355742725343,-0.037034037224707404,0.003478957340756767,0.033528698446676566
MST1,-0.020414968444732826,-0.010557557767152228,-0.025080240711701,0.004322821133350903,0.09313055501313891,-0.006460941783592935,-0.003690258786084126,0.010870255312532077,-0.03427306630152907,-0.03949956411232359,0.009587499598617726,-0.013304145726332681,0.00462035197255891,0.021956100204412764
IL13,,,,,0.010074815387433036,,,0.0006531208036270669,,-0.01588669061646025,,,,
DCN,-0.0407694917012018,0.012394792914382577,-0.02682278017013779,-0.028721759673749778,0.024755880887542842,0.003177210392225528,0.022787036847209296,-0.010473860477919905,0.04417380178888316,-0.09922898271100239,0.05278557243345381,0.03904421235339933,0.03918902862696271,0.01581149172639446
IGFL2,,,,,,-0.021240543011968642,,,,,-0.022442363306025972,,-0.038726989139563114,
COL7A1,-0.03525857944119696,0.04159551417538958,-0.03980867557771181,0.08081251903915666,0.058210497353574336,0.02141320055259247,-0.009432394989835165,0.07484162846007993,0.011242389044318023,-0.06128575150507244,0.03567035906754124,0.00523498962513093,0.05592758944236036,0.0341519715132359
CALR,-0.009981078849875128,0.027859647436524672,0.012213238549446871,0.04030158697332136,0.03749099850335295,0.05120571172805003,0.02012639702073512,0.0012407011519335225,0.08673354364894949,-0.05664762395970006,0.014045483452492992,-0.004995236827524794,-0.011822424758800501,-0.0701080198544962
PIGA,0.06003651456854476,0.005314233257014141,0.013465832872298321,-0.0203102209494187,-0.01098001681377619,-0.002873927429328676,0.0004162767063515138,0.008989153556110028,0.0012486753379822918,0.005090128856113752,0.08466123190729878,-0.001307683829816128,0.055357247212183276,-0.019171704034523063
CD200,0.06468167122462568,-0.006781689382354005,0.010425723747016731,0.036833528951237676,-0.006780687851054298,-0.029499988764007386,0.0022471759786308106,-0.028775126338067475,0.05079259311575014,-0.08802758516567757,0.004088958411082566,0.04968429159055464,-0.0137839079023778,0.02469689001673104
GRP,,-0.008943168435693705,,,,-0.006342055073155998,-0.018395052748147376,0.008251942637110472,-0.03957756864575609,,-0.021157610340003005,0.012746592078601215,-0.017391809755771776,-0.02656123391087702
CDH1,,0.03540288538318776,-0.0007263040599263205,,0.08809440514558083,0.03857303520483449,,0.0039710190149446776,0.09971870487822335,0.08572763728918904,0.013637464569398424,-0.004693307873968702,-0.0009583303371335241,0.05838383048313009
LPL,-0.004087062614361473,-0.012252755103537316,-0.0350120817048405,0.05994187899623406,0.08339472655354672,0.06507117513579308,-0.008869096967660844,0.04105652778103068,0.07262509477685829,-0.01677079663656359,0.018277175204270874,-0.0006667566201502492,0.025457825122288568,0.04134782372865712
SEMA5A,0.014992637217689111,-0.024124089652475467,-0.023291939024645474,0.023744633139975078,0.053109030282919176,0.031767948117196264,0.029347456178145978,0.024337058110219724,0.047184672435303235,-0.05163417789635606,-0.006412226309788363,0.01641742554100887,0.0428903562575605,-0.00011845788357348853
SEMA7A,0.0011066372777798217,0.004839778105471032,0.04432784633830942,-0.029920693110591038,0.008924399317630723,0.03770373373548171,0.010636752957578143,-0.0017671675413581068,0.08818465122538942,0.038190300792680626,0.06476043935899754,0.018476878611411653,0.006365636906126122,-0.056643787587222265
SEMA4G,-0.021981308613868673,-0.03646008267966713,-0.009257125535503292,0.022224501504129378,-0.01780057816981759,0.0021332035566547247,-0.00011916645351295557,0.09024323408295036,-0.009725113274066983,-0.08459356748498423,-0.05049888243569209,-0.015896826470372324,-0.024968011414944095,0.04768789520595508
SEMA3B,0.02183734859379505,-0.0006109185649346409,0.01742833536925693,-0.02921586940461528,-0.027508396640294596,-0.006396243386720854,-0.03969099147337092,0.03724724634836924,0.03203113104425411,0.1501502689802128,0.00817265040917322,-0.03019924250064226,0.046309935686731835,-0.0511801366356262
RPH3A,0.06630085292052636,0.007824582975019168,-0.020379030041001972,-0.051986638349120394,-0.06561040138058673,-0.08018767525499633,0.02091090182213843,0.038011440202231274,-0.002709102403979098,-0.043495509764051074,0.04144071162283908,-0.005282568815823579,0.0017514089292470748,0.022108930485023454
JAG2,0.00663896169777989,-0.024548830868911006,-0.04640570561178171,0.027527652001623947,0.01806481233257593,-0.0006247242046797324,-0.06455596275165425,0.0017614650635430513,-0.011817467686269097,0.0760445312862591,0.029982242142989095,0.0019257165761756671,0.013069364864893955,0.06428082846023893
CGN,0.0037458881118476095,-0.004138358200667293,0.027519459162749796,0.031621852090860984,0.03421298696954181,-0.020426556587049647,-0.0262025625499448,0.09211638443400366,0.15966865588491988,0.21393708062340883,0.064204651290646,-0.004354772132823673,0.027186866985380743,-0.04429029172648022
GDF15,0.04049417102945586,-0.04663019610387925,-0.012367610943864335,0.02771180979627792,0.11009311735654297,0.016481404777419974,,0.008208481794056754,0.06993929623665385,-0.06636816544727406,0.008245560781134849,-0.022985621780424563,0.05131233656718751,0.0023421592836498895
SEMA4F,0.10865896157476614,0.0011005320593108576,0.06496588945673783,0.010386745210405975,-0.05383556683885803,-0.020570969756332342,-0.03148826843670901,0.06604364772365597,0.06573795451777076,-0.03145705734251429,0.052705058615671874,-0.022055793605342582,0.05729941948979986,-0.07455209448945363
NXPH1,-0.012750201608422341,-0.00426407071954661,0.031128063152206176,-0.03523090092999784,0.030930906253155067,-0.032126677571503295,0.0019623839534968447,0.037129848365184154,0.053356793006340185,0.002229485457620988,-0.0026675309914956963,-0.03690298542211672,0.013040423257268988,-0.013506214292889182
ARF1,0.05307605167259121,-0.0361513263446905,0.01544990189245324,0.03464931457771795,-0.03665076564339157,-0.05274050624784989,-0.04248080419940266,0.04884829363275732,0.06187501081505148,-0.02253398207223494,-0.003974948056366406,-0.007202150507581582,-0.04532308754389232,-0.02148486419183729
DSC3,,0.03756231143492075,,,,,,,,,,,-0.01465728567831847,
EBI3,-0.00057554268457413,-0.009232124244843175,0.04172256370354906,-0.024274435921092064,0.01692227739138576,-0.004601382643319929,-0.04358025495038528,-0.03330211489442019,0.02363313543684622,0.1599966878286852,0.03266440355699247,-0.019048574357741984,0.06260234294353619,0.024298005240240148
TIMP1,-0.05369225219073491,-0.06882232463221694,-0.03338735562477109,0.027396639037047754,0.07134945955572834,0.06568929600612829,0.049776391555904805,-0.014224752656167064,0.1451384843973964,0.13419419495987758,-0.0018270990873159223,0.01126262130121181,-0.01906540014140827,-0.027865380664229666
SEMA3C,0.09542129976213086,0.024345681058555807,-0.022246451760840443,0.04157609852472658,0.014666235223326265,-0.01896654469298143,-0.017398047859866015,0.05042467532006597,-0.031476431910422216,0.02295813813646373,-0.01790776493341221,0.030141463910430034,0.00696054945400729,0.023073569961454588
GNRH2,,,,,,,,,,,,,0.08869235641341329,
GAS6,-0.01589572340231762,0.02695493979224476,-0.007028564303045985,0.03514816576053654,0.039561173755599074,0.001103476049388835,0.006212475303905021,0.0964494674822331,0.05592595798470536,0.006294015411470823,0.014847641474073593,0.0786800569958843,0.022802836946586892,-0.08034420781699551
MEPE,-0.024217605506140598,0.03191231248945876,-0.0033902463763829213,-0.046718850953812584,-0.023847207919496162,-0.03557752147211159,-0.04496290667925832,0.004714693054192057,-0.0270503585764517,,-0.03224123141596178,-0.02165934478699654,0.12824899904394482,-0.050336237996342355
SERPINE1,-0.0431561670877196,-0.055094954845782584,0.02364959188079896,0.020284604524852774,-0.06259529760175504,0.06626209044174851,-0.02594501818474072,0.04445797173610464,0.15753833552569702,0.01724637107686191,-0.030755470249980082,-0.021184605260051566,-0.08640879744770454,0.026694385283901754
RSPO2,0.07814551581219581,-0.0028754181519757777,-0.023442190169182878,-0.040838229610864404,-0.04747305722805426,-0.042397015264747435,-0.04265537128439353,-0.02406270912240648,,,-0.001268123317141932,-0.01637168548370107,0.030258533689906462,0.004842458828763995
SHBG,-0.015616352914011502,0.039199520009952596,-0.037510064364608124,0.10576436448263714,-0.03211039315328752,-0.004253087600480763,-0.014596564398147119,0.11657703899185032,0.03294121903831375,-0.055864611966843,0.06271761457661633,-0.020366674515151284,-0.03072983376638465,0.01825054806460362
LGALS3BP,-0.004328873650189728,0.05969081118209948,0.021987291931791077,0.039835098637934815,0.05179436489473087,0.005902515501778787,0.017128499816065186,0.019379834353070655,0.015001917549441015,0.008813173815736998,0.007227300136341835,-0.031494200809314046,0.036441584952204724,-0.024041213509778087
LAMB1,0.06829480583614352,-0.04265765413538237,-0.01135256850823261,0.0030555383794527457,0.0684298458166343,0.008133493134384337,0.06694921501220505,0.04669329357072527,0.04254808264488412,0.033854973157457155,0.022826059329664108,0.006139630341910847,0.008801272299874633,-0.012249496967879206
SPTBN2,0.07167132334073573,-0.041188573763059046,-0.004019977173190488,-0.017896383597413315,-0.040859196594214664,0.027485252953039722,0.01209046755162289,-0.012572396938649573,-0.02979123496861587,-0.04732411765323012,-0.014668553136148463,0.046475313077007356,-0.04496776525712171,-0.058242948724208515
COL1A2,-0.024559416530911215,-0.028817866165724768,-0.0328218063498713,-0.058232790404534066,0.09052341649937205,0.036883412998153946,0.004569373648994318,-0.004932213844966225,0.05300607605923887,-0.059482607396506834,0.025198628737793716,0.006366289312849836,-0.028660840430226823,0.004868443461605787
DEFB1,,,,-0.020218277743500282,,-0.018924072888835023,,,,,,,0.022661680379301073,0.1360222658976798
CEACAM16,,,,,,,,0.05577853821415383,,0.044813396874731216,,,,
SCT,,,,,,-0.017393555031355767,,,,,,,,
WNT11,,-0.03246187681934967,0.03563935241102374,,-0.014761249881248968,,-0.045355648535962585,,,,-0.030058366298061356,0.019691215815535717,0.06552911238654337,-0.019811611081326827
LGALS1,-0.029420951851203792,-0.018484064974522027,0.019212928684075526,-0.0027186525202538567,0.03796492572020066,0.02118834704578563,0.01298842987831554,-0.008626173243215008,0.0533821767369715,0.10133822700280064,0.01146303621470921,0.008750474601639519,-0.025467868203801754,-0.05329636209812897
BCAN,0.052262135790097114,0.07024758798810861,-0.001414767547481116,0.017671305096411884,0.09270688585696081,-0.052634250194687794,-0.06157551958968326,-0.01365054339451846,-0.0785476976514515,-0.0714024756331381,0.016905767777557788,-0.04546907691664717,0.09500707241430367,0.06550772615638879
ANOS1,0.03606590824977037,0.0027048882839566042,0.012017974666244272,0.12054677523293789,0.07439676796615373,-0.0373427947168414,0.008280493293165148,-0.0029116435141236436,0.08124463671788824,0.00691115457120518,0.029183872872601234,-0.023788700020820393,0.028624813160691584,0.02646113039251936
EDA,0.027542673656794015,-0.02376522435782567,-0.043520487087248476,-0.00691479833197042,-0.017649485618319468,0.016132912798281523,-0.017121143897620924,0.024718278222963748,0.048468035025486564,0.06939494133832884,0.013485459074425306,-0.028815814892766432,0.02105487909187515,-0.019977616327825413
FGF22,-0.03669720882714853,-0.03379424191408146,,-0.029334371175002195,-0.013530627802866128,,-0.012116001954494832,0.05126315111959504,,,-0.00256247258800558,0.014157897714186504,-0.02809124961593073,-0.027545219566545646
SHANK1,,0.055561322913007735,-0.014833931019149078,,-0.012873532991649032,-0.025459346516193592,0.08090908937837407,-0.024506939536212843,,,-0.012334346801517806,-0.04205300217818489,0.06802461477342252,-0.02988651979560709
NPVF,,,,,,,,,,,-0.01932275311543433,,,
RAET1G,,,,,,,,,,,,,0.026947573052640755,-0.0182455567227178
TGFB1,-0.011122493605022842,-0.0004089661237242067,0.018089700507148573,0.001361901752240517,0.02181744255001985,0.0017293211914578114,0.030579057193073543,-0.017947194019571105,0.06598877199386877,-0.10616287005913168,-0.0059214891340173305,0.03643868717877105,0.05745831282602731,0.0607428147147493
MSTN,0.050404182644116675,0.044824706609995435,-0.042764904910294235,0.06745564717274191,0.022925666976935277,0.03718633136738233,-0.008521104067436032,0.008394629189310433,0.0966944435725201,-0.02228974099688204,-0.009466484724201578,-0.004456140877719522,0.06226595518338506,-0.024671772915053486
WNT4,-0.026646539593257957,-0.021872740103002927,,-0.03233077659124765,-0.015341487138831158,-0.02672725521432471,-0.02348735007614811,0.032953082146432326,-0.030036687060837185,,-0.003711509147712172,0.04352598028716543,0.047592489721312733,0.04512192341215836
TNFSF4,0.04696589409483232,0.009892621489121014,0.0364964888348887,0.06091233359687792,-0.024352338415531645,-0.026953242063496505,-0.028456319935398322,-0.016776079939872266,-0.03479570914288361,-0.02190358424425269,0.009961620782391704,0.0038264199560983365,0.00731608397345674,0.035045237144820364
NTN1,-0.030242255975885795,0.03552601881158597,-0.025045832073702957,0.01733437581414111,0.10490661213306754,0.03148500679375101,-0.017190142944800493,0.03392958191368518,0.1663697074856848,-0.025884295526647148,0.06430002170981086,-0.032655398563918164,-0.009273698135235648,-0.05276867189575099
CXCL12,0.06493826642339308,-0.04959819413275319,0.021544879976003194,-0.04725005022831096,-0.005256386523364549,-0.01774606322029869,-0.002330511569537135,8.82698185514977e-05,0.04704278957939276,-0.04740509466855147,0.012459347395276056,0.0033074664807927604,-0.00173148936105682,0.02325023464076777
GNRH1,0.005190360368261711,-0.025166871917013754,0.015352638709935515,-0.03700125425735723,0.06946585593329459,0.12061496774571599,-0.00034601725359727865,-0.018325737384460708,-0.017425699894137385,0.04233248765036947,0.036014570027151284,-0.020245593015279964,0.006253614732612868,-0.025024388396194294
FGF8,,,,,,,,,,,-0.02667097970881503,-0.02589119585700557,,
RIMS1,0.05638069794934589,0.016537095936284503,0.00012802731118445853,-0.04254105625404304,-0.019971656686486986,-0.022336233045685137,-0.03171638146839696,-0.03269482550345389,0.013072572371266957,,0.017598462358771216,-0.0439638410898797,-0.031606674716249936,0.021486972382584502
FGF14,0.035871388914084444,0.05326705304181654,0.0058526640862549915,-0.02752061141208772,0.06821931580170686,-0.017433673049400834,0.014733075264767427,-0.04620466448199869,0.09561536534557492,0.07220388413015487,0.005038049616677591,-0.04746257074013858,-0.011626097803999477,-0.0018330284927807006
IGF1,0.0646640011832429,0.05302496264904562,-0.017362972020318338,-0.05818054628683021,-0.03694511817166882,0.018850647439478285,-0.007495718722596054,-0.010776422187529716,-0.034369584528504735,0.01843643421462045,0.02870651808959649,0.06558421857659098,0.02728753958473838,-0.01708896598624823
TNFSF10,0.04524203735576548,0.03241140681775946,-0.003762783372763539,0.039282035154272255,0.10950834248898025,0.014653895074146269,-0.02857031872216831,-0.047968875478603734,-0.050341755919357134,-0.07625400751986146,0.10630939697768939,0.01855087406248656,0.059629715189676365,0.057577390570319964
GDF5,0.0001890099494481548,-0.03353165420710487,,-0.026803310904154564,0.058418991236586205,,0.04649881864252781,-0.01779413634810081,,,-0.021625997149031257,0.005105844222519463,0.02070713166082219,-0.03086600769590103
CHAD,,,,0.023761516008318852,,,0.01966175937187067,,,,0.07998238770606192,-0.02000149394153583,,
RGMA,-0.006170864942110244,0.021906641403697743,-0.0012593662530662136,0.015971745909943526,0.10715442822571516,0.015436332097166959,0.01622344567315967,-0.02198757302440644,-0.014928869225696912,-0.038711886841614446,0.0003140456292167496,-0.031477000959443405,0.08783583273568601,-0.02238459603415345
CLEC3A,,,,,,,-0.0210003802513005,,,,,,,
WNT16,-0.007851153845662207,-0.03288771835149425,0.005452860244149113,-0.01761649385326304,0.04563377252519711,-0.010870726707079352,-0.021927332522735214,,,,,-0.012796411144532505,0.01893694923363946,0.008697181150932615
CX3CL1,0.1007794754595361,-0.006982557555927892,0.02099177914880749,0.017043474559392185,-0.01232119116575437,0.06807921265083403,-0.021171284316492515,0.017933391328165776,0.006848504462611603,-0.002867834772657015,0.01592123557713734,0.0014353761147768134,0.04074574913984925,-0.03035698295889259
FGF1,-0.025630875603457972,-0.0454304870968316,0.04228065207605332,-0.044397955316688484,-0.014593447490238672,0.0034492574687608273,-0.015998059338710176,-0.02191724056717526,0.05261521125177426,-0.08044520783086617,-0.014466302034742869,-0.03297868936545662,0.009886092612358047,0.0023502891256664002
ALOX5AP,0.0014031765195850897,-0.018526916917360976,-0.011258841212329783,0.049813558790625156,0.08940447602999359,-0.030913666247930384,0.06299324393702273,-0.04663573056170295,0.12341637489280433,0.0473374055066643,0.0025853379437588138,0.05988884270369932,-0.0061257661455129545,0.021718687354641077
IL1RN,-0.009026239176974368,-0.04479697090624602,-0.0016801039483445202,-0.016409503070554568,-0.013742994979384056,0.016234718484538304,,-0.019110352378011192,,0.032795191047476004,0.006774869320561781,-0.012636269749444063,-0.026865871431271497,0.01104498164343734
PCSK9,,,,,,,,,,,-0.02048745689748491,-0.012420916001472897,,
NPW,0.12409033099422698,,-0.026261149027395507,-0.032009866767204194,,-0.01223081127916516,,0.10614549224127279,-0.03128378785986119,0.2035471699820419,0.025555223047718633,-0.03533180508491283,-0.013049851209194703,0.043714429869827987
CXCL9,-0.035087878987797805,-0.02573726383212087,-0.034027629351056965,-0.028094208285753652,0.12244657202825424,-0.034459560387504334,0.00750776988768642,,0.11554035778726889,,,,0.03202077362351922,-0.03962186264433851
ANGPTL4,-0.036020774284941603,-0.04504028995353998,0.03064520511665725,0.015259952947076782,-0.0026452472164404414,-0.02514373799515825,-0.011820967533181096,0.04653807731246388,0.05926044311573941,0.13013643604194092,0.023211570602319143,0.008095602936185704,-0.07203895733590611,0.001240534250486262
UCN2,,,0.014251874424482915,,0.011935501996145632,0.025957846763830703,,,,-0.04742950391326383,0.02504546700392498,-0.0140355733000328,,
OBP2A,,,,,,,,,0.022157003825051605,-0.01835306247655881,,,-0.016463963114605615,
COL4A3,0.058085670912648435,0.007196750550359406,-0.02469669371311333,-0.0431349283677284,,-0.011362249983476982,-0.0041409425444837045,0.0054342890232474215,,,-0.016212142659328736,-0.019630341286187066,0.09830776711205419,-0.02187117034889862
NRG3,0.010645681796017626,0.026438196368136064,-0.016729998964298838,-0.01864797052875201,-0.05577154429857021,-0.040152860489969716,-0.0008094411694622219,0.03710397008113742,0.008476991757043072,,-0.041216135821791566,-0.016957708819677977,0.027686909045110047,0.060051011253231694
IL23A,-0.04229878592066989,-0.006586007223111651,-0.008857634850960593,-0.009793266545149195,-0.017815500897797598,,,-0.006842943460147526,-0.027050352895155914,0.014287568075607892,-0.026311793412180512,,-0.02376704458299775,-0.00396624335089343
