,MGH258,UKF243,UKF248,UKF255,UKF259,UKF266,UKF269,UKF296,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL15,,,0.216443608185595,,,,,0.017785383064223708,0.033123936666186266,,,,,,,-0.04105148722268278,
GNAI2,-0.027378358250686314,0.07666047831427177,0.12450368048025609,-0.009016315636638676,0.04838375563067345,0.059463225484348,0.16650698146596382,-0.026813105052818097,0.011857128775534145,0.009741461992206919,0.07071159184623745,-0.05099937284693347,-0.04911005371212193,0.046095041413628156,0.05170526816079864,0.10663726417412497,0.08790712165937131
HDC,,,,,,,0.06729426080434055,-0.019163689432309533,,,,,,,,0.0659879624777548,0.004459378640998188
COL11A1,0.0011692403975214992,,0.026231236234166316,-0.009469111209857864,-0.008295526990555293,0.025487917097516046,-0.0434317104042492,-0.048756114235250926,0.11294168737089352,0.07821008015028014,-0.006900617873897839,-0.0012714883999214643,-0.026754424425972,0.007941481447731982,0.03102202890800937,-0.0054829038699888725,0.09041311957800867
NUCB2,-0.04583190695567177,-0.012614544931494576,0.01225929689061092,-0.026317627644311118,-0.043220025568609724,0.045913559912686946,0.08691555872680562,-0.01382953652105839,-0.06697021904447688,0.07107860581621984,0.017027654973557304,-0.014790078502641121,0.0004468131899144558,0.009401041568119285,-0.018121273166909327,0.029997886073086264,0.009315059001195117
FGF16,,,,,,,,,,,,,,,,,0.030117908597317476
CXCL1,,0.01844575172598537,-0.007469214935258902,-0.01758501317198937,0.04497558095369562,,0.016989598070358092,0.005844354613389904,-0.026640005610872555,-0.027084578809134795,,0.020732256955550026,0.03681770570123287,0.001221336319996349,-0.017244219145421767,0.128989468939087,0.07842553761383711
VCAN,0.06977816858381933,0.03333561879191536,-0.06923135877522113,0.12585143278532643,-0.022344323697962826,0.034542490982331926,0.07214801009607591,-0.004007379480515523,-0.04080338696076503,-0.07237002470007098,-0.03108656779544351,-0.02975659890755901,0.013784984164667967,-0.023943211890329427,0.03415244687095327,-0.06976077428202407,0.0406404425975396
MMP7,,0.008398860692650115,0.06884262342744586,,-0.025643991034793746,-0.013283164585493768,-0.01743679816844287,-0.005728219026843059,0.08220050958193362,-0.051628449872495284,,-0.007173067655772551,0.003104078247406788,,-0.007579331356320749,0.0786253417885625,-0.05962045610921986
PTPN6,0.035058227696231764,-0.0026628317354360836,0.06773265358121264,0.03172833149504531,-0.014102599873778925,0.04708691725674937,0.16299580743632722,0.02136782787509741,0.04051716075781385,-0.03065908359349382,0.061691752022602436,0.046391483729137956,-0.022374833480653306,0.030665753230684187,0.09656833049228625,0.08884767975473672,0.0656404813151043
PTGS2,0.035841796251344725,-0.04525438141391263,-0.0025360529881411093,-0.04392569709284513,-0.019466923224482492,0.09072100458792684,-0.06769575972489052,0.028831143451286893,-0.034542974658595835,0.06330162949700033,0.0795913806175037,0.04117921680241753,-0.012421877164293826,0.0007729648126733581,0.08664296277486373,0.01116365696937773,0.026647119057361442
XCL1,-0.016311316960891976,,3.3193533544307224e-05,,-0.014034519785079191,,,,,,,,,,,,0.08836677064969518
CD58,0.015354458463305538,0.00933429199107441,0.06289364888844198,0.03729311875098206,-0.027868202517204423,-0.037109315563888516,0.09677441067389547,-0.008087632500400814,0.06252455764849864,0.06943585426131892,-0.00236851063744454,0.05016844321725952,0.05726894988015665,0.10403322492150849,0.014491593945587916,0.11982100663635353,0.025692209292216692
TNFSF14,-0.026682687902479903,-0.036996856775255944,0.06374424550822402,0.007766437615317557,-0.04769464211109237,,0.09557379424551134,-0.013991937529049061,0.014261454451512374,-0.03496668525829295,-0.0315435569954926,-0.020366212684789036,-0.037263817650714175,-0.03574574186646181,-0.027528336530505543,0.05692659656404694,-0.0772056823943719
CNTN4,,0.008860923514909445,-0.012508191837712151,-0.020516171689300252,-0.025222557006893194,-0.04935714492732451,-0.05568102217328197,4.569837836710019e-05,0.04826629587423952,,0.06052937668819542,-0.045789645459086786,0.0777797977029457,-0.0004094079749952205,0.04351580107709653,0.09250868457693934,0.012677459675687223
NTF4,,,,,0.014575464503547759,,,,,,,,,,,,
INSL3,,,0.007078098920023176,,0.12181264296039039,,,,,,,-0.04684584077137454,0.03263186752143473,,-0.016810746642207223,0.0918833605598345,
BTLA,,,,,-0.02047455049004366,,,-0.01786818278440422,,,-0.029638524352972307,,,,,0.0759929945189066,
MFNG,0.030311172762505556,0.026002341949731674,0.12694181314752442,0.19951166842511042,0.009763150508929296,0.09067253387403022,0.06790235650388306,0.06428222878887155,0.042047469320257075,0.07614081544525257,0.05682774388680796,0.026713675080328667,0.030565744013371563,0.014507287681634274,-0.0015886875024420366,0.11110303236368195,0.002268613729908476
ICAM1,-0.037601873009000926,0.016922722747272946,0.004992460147155095,-0.03123174412901187,-0.009335840919811714,0.09775376321255556,0.05541072973046228,-0.02123007488704011,-0.022121581642366297,-0.09308399600109049,0.016256733139712255,-3.0934348667538044e-05,0.02732861407475476,0.09005257032951,-0.003366213756185953,0.02765167497757643,0.022278887421847388
PROS1,0.023106505383497535,0.04894839346657195,0.07800853990376021,-0.05636567968883559,-0.03260597914161233,-0.029538361389188368,0.13188142674372036,0.012431680678941683,-0.007643086737150524,-0.0688645408129573,0.09299770227989594,-0.019805176340620213,0.023071305298701064,0.12270011987330001,-0.015067069882033919,0.04228628725394208,0.005442693974387868
CLCF1,0.0466114326982816,-0.011658692436734747,0.0375208977340824,-0.05640695489185529,-0.029969396241692994,-0.012348027944536051,0.013287035035212755,0.0074867487159038905,-0.015568492798435155,-0.048108867228449904,0.027611406098660134,0.07789133434920364,0.0430956408184972,0.041785685610322726,-0.04414722745692603,-0.024772391207254305,-0.02065589186719616
PSAP,-0.10333939526195882,0.04587327254318735,0.054070199444702385,0.045488708023581896,0.006982399853625486,-0.019927897508282215,-0.0284540255399671,-0.031264873384005715,-0.07246177853991094,-0.11030016076900476,0.03715597023372034,-0.01123651336579657,0.004691615037049221,0.04510868203388737,0.013789407936649845,0.14971451716819836,-0.04594421438568554
EFEMP1,-6.214002387110938e-05,0.0012523054477270076,0.04391959889888738,-0.01403274882252545,0.005870731620264145,0.0025720363778811857,0.143902218099293,0.05458197060042057,0.04560291158707741,-0.008045847222882674,0.07872074764076303,-0.0186318322053225,0.004343373302931482,0.04629902189999116,-0.04877142513519579,-0.023307238754706066,-0.07381666074454096
C1QTNF1,-0.0012027334457876593,-0.05579314884184191,-0.0019765287284943373,0.03249797609994582,-0.019645116382786085,0.019043408409800563,0.12749683147532143,0.08620445234925268,-0.012330503910677009,-0.022629509439539296,-0.05838222096984186,-0.017964676933708693,-0.014646221039291711,0.08733101148626106,0.0452684999860119,-0.03805978688718384,0.020396491623394793
ALB,0.013695201531759089,0.043261809301472796,0.05855920536519977,,-0.02290024058230706,-0.012706135270760924,-0.029248035111364357,0.019738088156650735,-0.033712116074044424,-0.04028433287238088,-0.009047130908017622,-0.022589955468996857,-0.03964782368754348,0.005827720708412173,-0.04822236691688423,0.039094491838140774,0.024035662679201777
CCL13,,,,,,,,,,,,0.02761742819803353,,,-0.049958732950700364,,
EFNA3,-0.03324466431673059,0.006959317365358088,-0.046371764948483794,-0.027183641339309263,0.08412061753725851,0.010013679396350127,-0.09890177195398366,-0.00587532273111311,-0.04044976796710854,0.046816509046550964,0.07194058202160604,0.019432190238553523,-0.006093908268285164,-0.030503427244836057,0.04428627578342651,0.02026561979113285,0.0697442294189181
DRAXIN,-0.024563113228669886,0.06707509102026459,0.026833333747134532,-0.05685511332513993,-0.000876701772977472,0.023093152862509403,0.058961659566150695,-0.012760404480174178,0.00961416704683591,-0.005328500720783069,-0.03138200599216662,-0.05627379955962085,-0.0033563205640313736,0.010018976424894301,-0.02908065714632503,0.14983111849883313,-0.013943037378524837
RAET1L,,,-0.022463380093707658,,,,,0.058155816398412524,,,,,0.002483008816887042,,-0.018778386808867346,,
NPTX2,-0.016805650134678527,0.003077209899694148,0.0007926591154280173,0.061535845228243964,0.006992099032717801,-0.019633062739252496,-0.151215667347676,-0.027615579031327407,0.04586998527217888,-0.11004165872324831,-0.05686364350906249,0.09942693887866752,0.07993373729221445,0.05585812700512228,0.0719185156577007,0.19851273944688014,-0.005122207387389434
FGF11,-0.002355976007563106,-0.03936897644052116,-0.010335852221451818,-0.026328832761518848,0.03403944293176871,-0.01864384178681087,0.1291612508139041,-0.02892269172971336,0.0045329557752443895,-0.09565951368306737,-0.024814716775987556,-0.04293534079315172,-0.038614142349530534,-0.0025841757424469817,0.0023832680366164625,-0.020585286823196162,-0.004543437383579161
CD59,-0.012052377677658904,0.03693887799746341,0.08597562382546052,0.11719849195675815,0.07683376289698843,-0.04532618253527815,-0.03801077299838349,0.011029165724101729,-0.009574994142081131,0.09423979072644746,0.07059926991429784,0.05087644743569475,0.012082302253470786,0.049052106642001506,0.09252280422792448,0.19671650227868842,0.10713554879440833
COL9A2,0.00019985932178130878,0.08269134649127649,0.05200835539392561,0.09739330987220761,-0.05587060820161675,-0.02825086051587455,0.005971635170489182,-0.0006411510239997943,-0.03432597868704329,-0.007873455522492674,-0.00937187661629413,0.06726833116385042,0.03078871875274705,0.0038523415554398374,0.029741844310127465,0.053368668833099875,0.04683409390067688
DLL3,-0.044360751548936234,0.00094705177441163,-0.018770240981705995,0.12411220461526046,0.002738902043005354,0.025275904250017973,0.08865133465994002,-0.04914775826747441,-0.04109384523698682,-0.03994449244008609,0.08243118686367376,0.011866590644940622,0.03326733001631215,-0.042874926593687794,-0.04031943406523066,-0.0181516628515181,0.010219899221673878
FGF5,,,,,,,-0.023290045708713437,,,,,,,,,0.02463365327952008,0.025242759638432314
LIN7C,-0.03359640294959393,0.035918490215857315,-0.025272974757878507,0.07284828278098586,0.012467163289118875,-0.029312663422992314,0.039317450891563466,-0.02964163001479629,0.016423581146965693,-0.0026772438954047253,-0.018339023208756532,-0.05174591788415367,0.04180651872000726,0.0018612089439484934,0.02256949136535343,0.023221876511752563,-0.0075686212820206085
GDF7,-0.01689533744133883,-0.01813871756024749,0.045612986320835575,,-0.023015489052030998,-0.018149862653081716,0.10265098364495454,-0.013991936985322346,,,0.05710377361178227,,-0.006593109575973647,0.060959670346074246,0.07944341333072569,0.054104745314073624,-0.04783675990485807
PSPN,-0.0072757963185270036,-0.05523540490556871,-0.010627826188511979,0.046076127915498255,-0.05407547762829858,-0.0305226277735606,-0.008562147472400685,-0.014576857645966269,0.0164138458344414,0.023841707456277197,-0.06478777859461994,0.058270218271315906,-0.014337529921608362,0.022929110305034615,0.019220070238135278,0.0902594607474971,0.05073181135704687
ANGPT1,-0.03247977325680901,-0.031999978815926845,0.06756966889377826,0.053733796470449915,-0.03880680993462237,-0.021870677964677367,0.06641591270352484,0.010951161321030132,0.10627805087113733,-0.053868350072186696,0.044814562707846485,0.010990440233371469,0.007139743581430779,0.02669902648209299,-0.006965237335159871,0.073215168888783,0.07177374794591836
PNOC,-0.003958705286728343,0.07387006794284832,-0.051465341513246374,0.08891108168545768,0.01718376149557657,-0.025286002742815034,-0.04564818697597573,-0.043614004903053366,,,,,-0.025022225778725937,,0.02313157678484858,-0.019323655485600985,-0.04673221773290974
L1CAM,0.013642211092583815,-0.03682171432275605,-0.06465414433758224,-0.019115769172106188,-0.03792030124483047,0.016448762750554916,-0.08949627442386757,-0.033353870088521906,0.004013747795353781,-0.031029370531721407,-0.01857619483630233,-0.07473261778769512,0.010139980862344394,0.010560557581039631,0.005219512511806404,-0.027739722099147702,-0.07937591516350698
APOA1,0.07868029856784305,-0.038965558449859064,0.03531598487236651,0.023445559451890165,0.03896362572586081,-0.002797049650762512,0.1562030965911463,-0.01003565430407264,0.053506321258293674,0.020854686255884734,0.07319209455127024,-0.011118942889481325,0.008028962282470015,0.09029472633079226,0.04402653378813764,0.07669694150100977,0.016957939404191994
PSEN1,0.03113546301578856,-0.0418926926850652,0.03872916660213265,0.018939699173772848,-0.03256806612189443,-0.04559022696601487,0.0011944051975754976,0.02467713852302022,0.029787446656011986,-0.00741989488814583,-0.032951016047984345,-0.009731513852987336,0.014428707833566248,-0.03745704161697999,0.01685780106604232,0.018391337357656624,0.04424050789771032
CALM2,-0.03357548824479801,0.07926272639754926,0.029849131227339818,0.05162281359532894,0.03946069392147018,-0.06391925071347893,-0.14010648035187673,-0.0631603762057735,-0.030449189965897468,0.14218585891515065,0.0262904509285011,0.08282007487049713,0.06445209450493393,-0.04173538526874065,-0.030709512625731628,-0.04594700389731766,-0.08334278378333869
CLEC2B,-0.08365417658205766,-0.016955456338003726,0.01595360800619424,-0.022234347624215802,0.01906114675188901,-0.006243307475757574,0.1689760469784659,-0.037682188361578,0.02551332215039877,-0.12433890042782536,-0.018681302014804536,0.02039467681816131,0.009122975674408024,0.08493279517485103,0.09183959667934048,0.17017492469526047,0.02147509602240727
NTNG1,0.0003758362918346604,-0.019444426286024236,-0.03365218740088058,,-0.03862240170353409,-0.03976717663475911,0.04266121321287545,-0.03598861360974049,-0.06023400180842541,-0.04573665037280849,0.0013517717121532306,0.001780962029363133,0.025889010864057035,0.007793078403377194,-0.039210332749586116,-0.021874384218705713,-0.034302541683167875
LRIG1,0.08094079712608701,0.034448941536007624,-0.05234043634632096,0.07052099491314463,-0.004254395156123653,-0.03139677329800124,0.03222800982405938,0.06160130310992569,0.005925801915763409,0.03071364516859421,0.007225878176152717,0.00866602633849953,0.04212119813122121,0.09698722529143325,-0.002429302636866702,-0.08655685705804689,-0.02979151327289403
CPAMD8,-0.014866446980871736,,0.032829726088294556,,-0.015257153822880868,0.00818084510047075,-0.002805594203453909,-0.0142074928169524,0.028225428213761825,,-0.07100286244983663,,-0.026434393057834106,0.03586276015959977,,0.10505736490602863,0.08656566351530355
GHRL,-0.023718347398079688,,0.060609911449962244,,-0.040696160570891406,-0.013507634308480971,0.033630273864633436,-0.012760404480174178,0.007925850445765032,0.07477296553308552,0.016062234689363655,,,0.043685726414489166,0.020968255383960258,0.06839698482683135,-0.03620169689645993
NPY,-0.021809657930915806,0.04484917778532553,0.046656006829545536,0.13995186907211032,0.04122697879318324,-0.05070433632107391,-0.06653044604560178,-0.052578281426311706,-0.03110975354365129,-0.03960726937767629,-0.005845384408852917,-0.0058672250099396734,0.04421472556127997,-0.06279462731444306,0.015544630140616645,0.028532166526759682,-0.018682735365787184
MMP2,-0.020196617842619963,0.009731989457660437,0.11507218557928897,0.15820966732089575,0.03405150093158397,0.014743544457877967,0.130851282840216,0.08703951074878714,-0.012296537551602678,0.02255137764605581,0.06433666949119476,0.04793936950738524,0.03272514666118635,0.07735918407786338,0.061951459364349946,0.24569256245353518,0.1113110812376453
LHB,,,,,-0.013287828755471085,,,,,,,,,,,,
PPY,,,0.09097819666545912,,-0.010482217279891255,,,,,,,0.001519257117039083,0.010357453683606702,,0.04571047091168574,0.03955560570016442,0.07805395184956523
ALKAL2,-0.02226262668621542,0.027343182719334502,-0.026075288757424098,,-0.013094777329109013,-0.025723077016392988,-0.023888719769171236,-0.033928430865357996,0.08677692859530943,-0.036805733469150954,0.11674632980565666,-0.0018286224560106487,-0.02817314028720072,0.04661754888681945,0.05115803713508545,0.0829046806732711,-0.022444525949427307
CSF1,0.008530774272116735,0.007504450689663367,0.03112974865696673,0.06492687382417185,-0.0007012716378917259,0.004993612171134924,0.06997744049210834,0.0017821904064585126,0.0015090897640596995,0.05081519085625544,0.00013940583909233695,0.02866664854595382,0.016690053996391205,0.02383938725666399,0.04725008088735989,0.00489147192171505,0.049661820924763386
SEMA4C,0.02852686089618545,0.0736838696087202,0.08084321190103923,0.013630010557062502,-0.026707814283019538,0.04240398778902775,0.0640822820464224,-0.034213770882660303,0.018489104302434133,0.037910066002564295,0.016018701638043743,0.023627946645576815,0.01583642079305742,0.06257054481297464,-0.021846002548992705,0.1591789825775563,0.08410775741122095
BMP8A,,,,,,,,,,,,,,,,0.16045243026551817,
ICAM2,-0.02720903297739369,0.13157617574082126,0.09588866735212348,0.10088558914854574,0.032838097760525736,0.039810362213565945,0.15031203240771765,0.013761654278720566,0.12577030044562187,0.15461806622721536,0.09284780912598992,0.10645960788546875,0.09330030315557228,0.062042727147806405,0.05877159318908107,0.22335360765424928,0.08436111977121737
SYTL3,0.06442075158458593,-0.03136345155963135,-0.03499139731308037,-0.014528406544300857,-0.015113931804383642,-0.01745192303237568,0.08377878968769747,-0.008686177585599626,-0.012466104171328863,-0.0603770565025601,0.012806145218763231,0.020522864214634045,-0.0006859893661745586,0.02350542703361213,-0.018526816572424644,0.1095783296549571,0.06900008364383355
IL1A,-0.017274572462450722,0.0453761414573151,0.0885740243597911,-0.04785601073824723,-0.007107442331306495,0.025118560220908158,0.10304622294518268,-0.028057190933683092,-0.05816713853377062,-0.09411982532726472,0.02664418692552156,-0.01956329760304148,-0.007588525794093885,-0.01997614833965358,-0.02872244423171405,0.0396914571170729,-0.015540042283801429
HLA-G,,-0.028687788148883866,-0.03456577811401269,,0.0066863619398802145,-0.009803002093596592,,,,-0.03225226313556337,,0.06647762708329702,-0.05322656357292832,,-0.01899775116530177,,
PGF,-0.024304262177337922,-0.03250838195123232,0.18257349916861454,-0.013439558594478804,0.026054195254769028,0.041226613472226364,0.16407037232898702,-0.023073052538919208,0.06797604558106424,0.18999347049437867,0.12057515581363389,0.05265753542489312,0.09765830311358217,0.05089055014566528,0.05238461512048503,0.25315985929793877,0.12180056918994411
LGALS8,0.004133782896276125,-0.05843892815508171,0.03822910107666997,0.009279323077612664,0.04673462963684666,-0.030172735993981768,0.031138426113099426,0.03759648098604474,0.009961552698931982,-0.1529195995586374,0.06602767506087774,0.03978744580598838,0.043938132670966225,-0.047659876136715226,0.04701584287600874,0.036038217824952534,-0.04268104918470332
DKK3,-0.009546128913014944,0.09383532869930028,0.022621136852415062,0.06708136233879237,0.00326224834376481,-0.024686402807779752,-0.08837053300077939,-0.04395742073123012,-0.005869256142754497,0.11220639635686097,0.03726755720972061,0.08046442816058338,0.05978558483475746,0.08276196631414502,0.03024989175965322,0.11472634253790212,-0.008013728708195738
COL16A1,0.07459626837761191,-0.007722434045542338,0.08803895710979953,0.09266195267503155,0.01841022332698511,-0.014985634535216008,0.010300978689384947,0.040621543697390225,-0.08290648770693278,0.059652612547852805,0.019314283043426646,0.022300257919743122,0.04508634660477353,0.0695638319917479,0.021694568414165387,0.13228580302196657,0.11395191501680993
TPH1,-0.027695412998687885,-0.02415745252763987,-0.011404055158279336,0.10047177631235982,0.019045315491527926,-0.010387647752542445,-0.02504570242659626,,,-0.04194090247296219,,0.07461958734633746,-0.02979232056587082,0.02100239125182031,-0.07056538462580075,0.08288067932605774,0.03665726809991982
TNC,0.0780893640162124,0.012154335453061403,0.08033827756819872,-0.05867544390970985,-0.02576823110597293,0.025195959195352065,0.12204938197205709,0.014689739468208134,0.04303647542623769,-0.15844956387851128,0.042851027560932654,-0.07203382723592183,-0.008415237809239567,0.06074676148116714,-0.01872919787346382,-0.0053197385517568556,-0.14540104913832055
TNFSF9,0.10888363407213233,-0.03404483361307883,0.04397404281479502,0.04962569727988356,-0.023015490600187167,0.04217185405930312,-0.056538287959143105,0.018660939692533143,,,0.019051059879147698,0.020685642006000482,-0.051255970528682256,-0.014749831124605563,0.03508261588885779,-0.029499611638716054,-0.011974433782436367
C4A,,,,,0.05686717401564873,,,,,-0.03787503985082421,,-0.034812364849291136,,-0.020819107116722607,0.005047557832057077,0.03306040211193914,
CNTN2,-0.05889016745019017,0.09052487974809714,0.06433650936448335,0.15150433871196417,-0.022101931702522396,0.00033255748621562346,-0.040415920802466816,-0.06810234619063825,0.017216957794326575,-0.07814194748677783,-0.013831778781464599,0.018734763153145702,0.04624745761036809,-0.051008820307755796,-0.008981260418961228,0.08971290189995197,-0.06827240668521185
F7,,,-0.024760161033056192,,,-0.009021701714964449,-0.021068968392200446,,,,,-0.032587327802160435,,,-0.025733119124317073,,0.11326103229461758
LUM,0.028668578829792818,0.04421906693719804,0.164242907683411,0.14240026593770497,0.11085751481558914,0.1827531993319018,0.23935882312492485,0.025388379481000964,0.07863515279965692,0.19785241322475122,0.06816588780143375,0.19428026557002995,0.12381137808410604,0.0829901478163155,0.147103396429581,0.1859747164417064,0.11269697721493
IZUMO1,0.11725490052591912,,,,,,,,,,,,,,,,
BTC,,,0.057059709503682436,,-0.01804551398490518,,,-0.04018220089004827,,,,0.024518617399068764,-0.04009798823970016,-0.030414876998277548,0.04136688608556005,0.01270546077653604,0.010095753750516972
APOC1,-0.07597169442596473,0.001995791465559391,-0.0439539051469909,0.11286004768901783,-0.049327658251051974,0.027860390009157836,0.2206649460952733,0.05641026667839931,-0.05341458647078459,-0.009833959017613364,0.08801094044392595,-0.012107727359241252,-0.020513090502872713,0.09796965568613934,-0.03349927279827774,0.005018460074466514,0.10313983226124053
PKM,0.060773767029886745,-0.10318156045998067,-0.00611867328991981,-0.04636494209482239,-0.021222918361426975,-0.021365629666779046,-0.026563818106891252,-0.05150670551100853,-0.12326679683310753,-0.12074338654084672,-0.036555040290342164,-0.051597024533522134,-0.05661531005601169,0.11152856845675253,-0.09068520696985803,-0.06691240917744215,-0.10469274747545826
TNF,,0.04768606777063823,-0.001655887923290676,,0.0018557403434916121,0.06519338254743366,0.022302332813910614,0.12176161250308895,-0.0606056207278107,-0.03770286023031443,0.05869560617397644,0.030909063421281944,-0.027448636020588543,,,0.11517118585167826,0.00198492942967793
GNAS,-0.010290084601148526,0.06822087207866208,-0.0901624940312445,-0.08698740173106374,0.010657462014863183,-0.028884047072251035,-0.10450499993437405,-0.0014271696427404484,0.06804928076304888,-0.06161695907523035,-0.008985201511416581,-0.05757058478846292,-0.06719591196436253,0.11116088089935294,-0.06388818449175027,-0.016388592652561124,0.0026210008957713894
BMP8B,-0.034434262415020074,-0.001769578253332518,-0.010543756639664503,0.010592624705662024,-0.020346436738461655,0.0019399689089534306,-0.016250866040150417,-0.012387013326921964,0.04052043794902316,-0.03810990858604752,0.05912903864094459,0.045198652161063536,0.03265004074082764,0.03460822060590944,-0.05376242216344929,0.20222987051677696,0.01020481516084255
LIPH,,-0.024817012656815383,0.030066588247799383,-0.0175850113231854,-0.01995760704733217,,,,,-0.03225228173780346,,-0.0312690939485934,0.05116594348960854,,0.01829092947818473,0.014601914836829748,0.009532935492609163
CCL28,,-0.018138701638295614,0.045352325781281365,,,-0.019400899938901203,,-0.014651221155001252,,-0.029332630565043198,,,,-0.024502339981884853,,0.08742847967630817,0.014583430773943105
PTPN11,-0.05925648221531516,-0.008167090574871931,0.009000624831576914,0.015244200827511233,-0.07682705090585239,0.017186998003612265,0.018221785376480098,-0.009431609322833136,-0.07974780939004031,0.0592900198976307,-0.05015011275048904,-0.08576300748172574,0.026120004128149438,-0.015361354514874961,-0.00723661638590508,-0.04532559434850599,-0.0882041342672215
ADAM12,-0.05865689007856988,0.07887758566834664,0.17895760147121398,0.06027926195162479,0.06383607675194874,0.04083153218379321,0.13157602913609825,-0.014159494446710273,0.060333784178895865,0.024250731521979547,0.08208336734563415,0.058966491510610494,0.056770279328797905,0.09115716758504883,0.0891970753754754,0.1717928713189779,0.07386102259438525
EPO,,-0.03703070354660173,0.008241531538202432,,-0.020346437308183307,,,,,,-0.0301932015520385,-0.03395903460107801,0.007883008723804555,,0.012862590248913747,0.04698811537447705,
EDN3,-0.020878161099673907,-0.025033491172801882,0.028463387515083628,0.08064001768566752,-0.02532848637799002,-0.012939782972000219,0.015025690517561977,0.04287511704900165,,,-0.023136823699909704,0.06483224793270002,0.02165524074618094,0.041964947282007115,0.039739557026425947,0.07165060879794669,0.23427956286594126
CCL22,,,,,,,,,,,,0.09249335366110158,-0.00043494442909007336,-0.030414878344322206,0.11078689305474605,0.02663416004636466,
CCL2,-0.0038101637597539985,0.023694440320504096,0.10524558925392759,0.03093948519869937,0.00829712394486012,0.025746320219678574,0.09602806823331639,0.057996896735728116,0.10333058785520097,0.04677524635062491,-0.016930359889605343,0.07462026565216544,0.025374945753899338,0.030693626899239452,0.010442320472482839,-0.0024936695404785807,0.03210952226746196
DSCAM,0.01313329171716938,0.01145855410868468,-0.041481510057734004,0.08272028891425719,-0.049876070567203,0.018752566516813875,0.08794140295086873,-0.02585375507061351,0.06379877096120014,-0.005901990313091752,-0.05297858527968358,-0.01033033327079017,0.05281095585786365,-0.02271019810056154,0.0179442368918685,-0.01092359801855666,-0.0022467513967599903
GPHA2,,,0.019711659015145367,,,,,,,,,,,,,,
ANG,0.008974063071549786,-0.037173720298699676,-0.048218509385885136,-0.06597692199748051,-0.02739826251599906,0.017282425509043485,0.09880625716066757,0.018683533130945763,0.04435077059542218,-0.04063506817541115,0.060694772203846226,-0.0010885183297016428,0.0016453812902873638,0.10138053870806818,0.0007079685198329989,0.054054857473806,-0.056455628842109404
FBLN2,-0.019575844646554874,0.06364170422127419,0.049409880735364856,-0.024113137240998513,0.02918056657478065,0.03017177052206881,0.025765364623881706,0.05719067673464347,-0.05778691674425096,0.013115670193283187,-0.041661225651168525,0.05358425687657302,0.1709740969742459,0.04005262082420041,0.18799710957955926,0.1161739630914699,0.16612309991933472
VTN,,-0.023481639387588883,0.02072496699059539,0.02900996202967631,0.028855757014556078,-0.010387644355772264,0.052634875632285145,-0.019536925892125856,-0.022593477037016335,0.05210874198836146,,0.019431369023236677,-0.022349453949773147,,-0.0017444282923295533,-0.006682355171418528,-0.03847231968304814
VEGFA,0.07912737110882533,-0.11449202012274118,-0.11328669095776993,-0.14835628518645438,-0.031259367524750795,0.03510998666706431,0.024387743857691505,0.06432875407476787,0.01648952126339354,-0.1061316803787506,0.051886623900208664,-0.10961363165900032,-0.09238119157476754,0.0007227677952178937,-0.05218766645286634,-0.20570089831765473,-0.03893619743601611
F10,,,,,,-0.018063877536983085,0.046713753872779346,0.030718610989418648,0.15979284995282333,,,,-0.0053988708071562325,-0.02631459764734308,0.05435669247560707,0.027567619715814663,0.009276045214701153
SERPINA1,0.07021035177971408,-0.020343024839616048,0.08879183820350732,0.11808553810271025,-0.02839131272771596,-0.0031117673743985583,0.12954995123819824,-0.012134168524727533,-0.04199774064363848,-0.07276999837079828,0.07731786349603702,-0.013258512692200186,-0.0330402122617912,0.04152361123600454,-0.01443566368501396,0.08442194977601346,0.051547370320907
VWF,0.07493244951649367,0.16003037076665344,0.19398483183831317,0.14999218112158164,0.071689176755547,0.05566259197813512,0.17722034649768345,0.012001167288744681,0.08914384244103897,0.2211048877052933,0.12570340525480406,0.17161219675054848,0.14892172902968584,0.09343278938250398,0.17733736810291847,0.22857526941687709,0.14977860349720049
GDNF,,,0.05075672499473551,-0.03130565922663143,-0.016549411912314873,-0.01616877120410512,,,,,-0.025785343777160914,-0.002350742401597198,-0.01455502743166381,,0.010882657965455143,,
VASP,-0.04367039299618863,0.04001731464378336,0.081912197291161,-0.03220179971601198,0.10559331641756958,0.007763554167240035,0.1566008950926635,-0.032031744044747575,0.057304466650157065,0.08860803309806886,0.06435212055893874,0.07040491622286998,0.08998610887049899,0.07464509303022972,0.023891800226268575,0.20237455679727093,0.049162022970547774
ADAM15,0.03709121922482249,0.05043253561519054,0.08559383486169532,0.05473920917224581,-0.04278677959995508,0.04080845935694869,0.0634003936746974,0.0085095175244333,-0.007588974895958636,0.1567926440339678,-0.015492546651379956,-0.00518154119354649,0.08793071746026974,0.006461862471621032,0.04621870864863617,0.12037686106940611,0.03097639178244206
WNT2,,-0.021091351602758154,-0.04439620466490044,-0.011608658843429353,,-0.017093837811772778,-0.05408082316099436,-0.0166229092143139,,-0.035711338968424995,,-0.0421228111940115,-0.03264315526515834,,0.044088064194386274,0.09152194664848663,0.012813516243944516
CALCB,,0.16089780761536485,,0.0011297626201660898,,-0.010528988802942578,-0.023290045455612935,,,,,0.0005218710918128194,0.004507987890256112,,0.04069752603332305,,-0.024825404728063327
