,UKF251,UKF304,UKF313,UKF334,ZH1019inf,ZH8812bulk,ZH881inf
VIM,-0.03886447983933352,0.07715360440174886,-0.042552527109923285,0.06705590033973173,0.05270903446081918,0.01837956165470548,-0.0034425808449648097
PLAU,-0.0767716545447811,0.03719680625273086,0.026729839982876404,0.02388309939268624,0.01612013621969091,0.056898770182874724,-0.07451584804855801
TGFB3,0.04565651271860236,0.05104344444201603,0.10690727455115022,0.053624896108551055,0.05972831616808072,0.01442401515246157,-0.04509395538167579
APLN,-0.014914034791483507,0.021175800765633468,-0.027923522677636158,0.050374743607851935,0.07072666604628187,-0.0008736170525071617,-0.052393656677925476
SHANK2,-0.01096583804670137,-0.10007839480652227,,-0.01320610322248398,,-0.01863906572334406,-0.052035158580984925
LTF,,0.1284972196990353,,-0.001906689816613375,-0.03214403881150588,-0.0019869097908711358,-0.07821433263464034
PYY,,,-0.020580802166631745,0.03387738489899992,,,
PENK,-0.03161486183868438,-0.012846931775548694,,-0.025302562348683947,,-0.02187907206377618,-0.0688787628145976
CTF1,0.0505209711277603,0.03050195415522864,-0.017275882605468463,-0.02580629762855344,-0.00134220573673646,-0.04057919432658966,0.10476870116761483
COL3A1,-0.04152270214677915,0.04643820981673075,-0.045993146391937516,-0.04324051083938814,0.11277914840610583,-0.032631787087032016,-0.033670279192279245
S100A10,-0.023763072525285686,0.08951921347554068,-0.0952006343280665,0.04919621031198246,0.045514539155862926,0.06837773937063062,0.009738088213013639
FGF13,0.013987932720458778,-0.12388630263184747,0.04961321464251094,-0.031878159625574456,,-0.017348289106011962,-0.08546088901008948
SEMA4A,0.015061171317104905,-0.08177196165466033,-0.017107376817356214,0.03240907231392015,-0.009975079915948974,-0.019098707080734068,-0.051629416104591805
EFNA4,0.03361956267673087,0.05066077303537332,0.0400876515566608,-0.017664493789297034,0.01582270726836537,0.011694188865445548,-0.03561116822833792
HSPA8,0.024517863881201037,-0.10282259324262029,0.1555617547148846,-0.05470237668452631,-0.05243407988572319,-0.016206694220095706,-0.010249752202674843
NPB,-0.02863822674835141,0.04165078388686935,,-4.526860129841422e-05,0.10935822826435802,0.050013495812412295,0.04987249688404515
ULBP1,0.013314176645475158,,0.020905839180483447,-0.015801324976729883,,,
SEMA3E,0.04803022737437263,-0.03136448241307818,-0.004905030618538727,0.08632349329944328,0.009279806060364309,-0.0029604333543051826,-0.03694064963552748
ADAM9,0.03248210820004536,0.11140243812350821,0.07775604752399358,0.05687927823243536,0.10761683232761601,0.056454394987653915,-0.03564233722458116
ASIP,,0.1156079217389769,0.05180460460217033,-0.020286126470265918,0.041512748303989294,0.043007535405852226,-0.04693992246339733
IBSP,,0.10054772311980001,-0.014121221401095724,0.022752412272650714,-0.04333895751002988,0.06534211266771241,
MMP12,,,0.028938851009049214,,,,
FAT4,0.005514669871027073,0.044220909782271355,-0.028763131236531108,-0.018560932234153428,-0.03882250879964368,-0.06673225504215022,-0.05238516133660529
MDK,0.04296601163727892,0.09373540024160847,0.076958668421161,0.03274237973058318,0.0011319288778069436,0.010295830132734243,-0.028343359867880176
CAMP,0.04670104937051707,,,,,,
HSPA1A,0.011021803606237836,0.09333037199178648,-0.0790780470831455,0.014281295450450935,-0.02140926946562824,-0.042137441774100996,-0.01795074908014165
SOST,,,,-0.019498418857678734,,,
SEMA3F,-0.018772667673558494,0.06069693381906746,0.03919149861058918,0.012442188139841064,0.021200812668242804,-0.011929487012779367,
ARF6,0.016715235099194672,0.01834174692041904,-0.015801356719899008,0.0022467382292741065,0.00592308322005484,0.03627157179183435,-0.0004880946704983772
IL6,6.308562189943285e-05,0.01640345983053771,0.06008476164344417,-0.020130848999742382,,,0.0004775397391819215
CALM1,0.0016398734944885272,-0.16434486938623452,0.0029456421910400723,-0.07217021821902733,-0.036534358357035585,0.07907021183074629,0.0633839240829266
VIP,-0.029573435583844503,-0.030821774402243172,,-0.029680855064516152,,,0.03138436239783052
NMB,0.01660141929322942,0.07381081939676042,-0.07107768223435243,-0.0024290853560625524,0.07154371817136874,-0.11680349882902527,0.0022380046554387853
CCL26,-0.0003751738822844167,,0.0015635315090905659,-0.022356715536116567,-0.023960854793449497,-0.021000051644994577,
FBLN1,0.004619210548347608,0.07397564228404595,0.032830874160679764,0.001912046513612599,0.04417893777722913,-0.0007027635510109246,-0.03322496087421506
SAA1,,0.06393525341975939,0.18785957162719763,,-0.008496856506314036,0.05412033428806496,
MICB,0.01704806330221139,0.027306627281672144,0.04052360497368994,-0.03573658767993315,-0.005418582657219559,-0.018784564548741684,
MMP13,,,0.06234763214441793,-0.013492009113325258,-0.023136848781313186,,
F13A1,0.01200538418134575,0.012828531156948035,0.10457261813896702,-0.028895688686916478,0.050275458047745095,-0.021074513656990607,
CXCL11,-0.048837217014657125,-0.011326803255766734,,0.024368156957268464,,,
COL5A2,0.004389398192309278,-0.026239103412694913,-0.10197279274558627,0.011278756920118331,0.06391096270246047,-0.04813540816759243,-0.031678303697108466
EFNA5,-0.003249013004591422,-0.10511575884359795,0.004677862167454374,-0.022116572136631003,-0.022786335988783744,-0.05164862608337928,-0.019794164155018733
AREG,-0.005700107681646637,-0.0024658669415018953,0.06210286268908351,,,-0.023949273459432083,-0.039245647868632466
EDIL3,0.009719280676574195,0.20251852071744803,-0.059084972450347925,0.008642254353626075,-0.06022227733730432,0.010167694203223785,0.10321771863057479
CD86,0.060388236678757444,0.08396576493655995,0.053840805872940975,-0.005728868774914532,0.04429946773907132,0.0005257749168639434,-0.015733952977356216
HRAS,0.03125686788305588,-0.049397243893616334,-0.05461355739869104,0.007740676136950116,0.0752633468164868,0.05335753625221791,0.1357079474930172
C1QTNF5,,,,,0.030379846119334853,0.01574753514036655,-0.03654842207288024
RLN1,,,,,,0.043289806980039765,
COL4A1,-0.012066837419679333,0.07104807330657481,0.07561969077505705,0.018586002672474955,0.0949543281649635,-0.035273928502351976,-0.03982902217111422
CCL3,-0.013432205844746052,0.07888623423677663,-0.0009276047394255751,0.04679691286278525,0.0030874535982501226,-0.026282060010178455,0.0064565464242914835
BGN,-0.034427015189617896,0.08283677175115578,-0.10824114479780754,0.013937008045617186,0.1005647346527002,-0.005279018676805244,-0.0027023196842515373
RETN,-0.023943861535309776,-0.05143978328557484,0.03862898537331834,,,,
S100A9,0.016084344473608667,0.11930332801050936,0.023796017121311464,0.04051852716659782,0.021367563980705873,0.011546322614801558,-0.00909334718919665
HCRT,-0.04102617684324517,0.05934089409405529,,0.06867769637024229,0.05806110188161276,-0.02069344128514411,-0.06098644346912952
FADD,-0.02134523609378018,0.020246511463422597,0.0857217303384283,-0.013344475000399633,0.015880967656184138,-0.0012288317518048069,0.07349533738692833
ACTR2,0.031319027619497515,-0.029517078872572343,0.09304632827173831,0.04485151597114039,0.007516446566977766,0.0727589826928893,-0.026282588519068326
BMP2,0.02964378014724661,0.0863674520708093,0.037871031040790086,0.07831164666546449,-0.027026392658707214,-0.015643862214178305,0.05621055743296965
PDYN,-0.06369529695374793,-0.019830970197009166,,-0.03012192003940243,,,-0.04221053980274899
CD55,-0.03071457696591076,0.0683274277498083,0.028860799629777133,0.04950217922817691,-0.025844305012755066,-0.04549378185155185,-0.0537483893236742
OSTN,,,,,,-0.017348286815429975,
CD6,0.016571785394252938,0.12400827742891445,-0.034224776461225445,-0.01782746222852792,-0.005997733989571256,-0.022306829027329583,
IL16,0.08544250772029556,-0.0292992371019981,0.024316576650101746,0.06295517144522716,0.09712301399139736,0.11073664024864364,
LAMA5,0.10045297249561728,0.02590543817317689,0.026533304466410147,-0.02138943325019038,0.10046712386882657,0.025488241228337715,0.053493596768868446
RGMB,0.0036226748339088883,-0.1077145641803923,0.03385128941629431,-0.017143497718051095,0.007304346071325159,0.007553204060745396,0.020093656586169007
INSL5,,,,,-0.025785346945149598,,
IL12A,0.012453945001835146,-0.03965787664033201,,-0.02426792517616891,,0.06839966655127008,-0.015645587276790746
S100A8,-0.0057253028541344115,0.1388133621701918,0.01552575362156811,0.0022019082305580343,0.022296613518948627,0.07360181761661062,-0.04462422238935656
TAC3,0.04890645450078089,-0.0981633817090529,,-0.02904848589136783,,,0.03801621616514812
TAC4,,,,,0.07265163055780477,,
MFAP5,-0.026722528753964643,0.0019995456890566574,-0.023217629362061513,,0.011265672436518505,-0.02394927734817257,0.04649792427819694
CXCL16,-0.007706093289192986,0.08748064189388519,0.07609692733895486,-0.03984905615756566,0.013924525786004938,-0.007725119180306196,0.0058733785489469776
AGRN,-0.03143355084330858,0.059885171565947685,0.0357959477592072,-0.007629823918992193,0.08163143592586328,-0.030275443975993997,-0.08698590476695801
COL4A6,-0.016481588642002366,,,-0.014585023356046915,-0.01669907365208085,-0.02059709038608705,-0.05579895175924469
FST,-0.03474656127486216,0.0521273886367057,0.10983863039454438,,0.0601455284441194,-0.06136855777955664,-0.045406314518788536
MEGF10,0.001961140619131912,0.09611016906352651,0.003862828974386853,0.033180928643653476,-0.019785922389420268,-0.015756148771395924,-0.012461647050106625
C1QB,0.07892673151658212,0.12655896013651313,0.0899719865212904,-0.03717961395435885,0.0710836821767416,0.036922464299200125,0.051430172620493445
HLA-B,0.005054599954869294,0.17179975387640056,-0.013512582790517166,0.05004392957900024,0.03608600274640212,-0.017706204175727196,-0.0978487083865151
PDGFA,-0.013588516085246388,0.048295398382220904,0.021076699318982803,0.038229310733729434,-0.04594233323413281,0.015773282467652746,0.03467120496404538
LAMA3,0.026686223129203344,-0.05701573158112508,0.1342734981141692,0.09121934381138384,0.05388891855233648,-0.019614792412780437,
DKK1,,-0.04802363115259628,,,0.1729583290781914,-0.017613502969436572,
INHBA,-0.02394385805528452,0.023766815634509605,-0.0017157977850495157,-0.02855370654250868,0.045061866920115226,0.012119279304956416,-0.06650912937204896
IL7,0.018986848847411267,0.061822868221762896,-0.010274788815544566,0.059498227328670834,0.07345651825588519,-0.01838765661570684,
FABP5,-0.09741170487605312,-0.03372830644860591,0.10010126805226732,0.003165866164866256,-0.050976068540403,0.0687675471470409,0.07516822971062398
CCL4,-0.013367087545815611,0.0859219420945092,0.03943687979478085,0.003956967438443504,0.011364660880646355,-0.0005668529735795735,0.040229751352930304
FBN1,-0.022610836992201476,0.039944967294766744,-0.021557856297245975,-0.020750074359475353,0.16420346549463694,-0.04259293953008323,0.00023030633827681764
TCTN1,-0.010446373711188162,0.0526399346001271,0.045280241505845864,-0.012843511766783463,-0.006988260722565168,-0.061382332400396915,0.11686863702913088
NCR3LG1,,,,,,0.009483553480877932,
BMP7,-0.015055624061171185,0.060560449448306346,-0.04308203611692562,-0.04419201387412484,-0.00987462890218873,0.03415093512022205,-0.018942308121199042
NLGN2,0.021214491492894047,-0.02257639966887906,-0.02582419070881263,-0.02008695375531732,0.016423283630323502,-0.010689378585709614,0.011302744149316752
CCL25,,,,0.0027602664809653703,,,
NPNT,-0.0142193364529531,0.0452355893071325,0.1340272904995162,0.012375740077121115,0.042901720516822076,-0.02966445559408604,-0.07539944866960659
KITLG,0.020431764666496068,0.03523455566048166,0.05987338709445877,0.04217389820595919,-0.018393135266068547,0.08798509020545699,0.08087024644193092
MADCAM1,-0.029750291948087353,-0.01586754988064983,,0.0029729393922921484,-0.040369706875141395,-0.024344498507899038,
F12,0.03828523643349143,-0.10921189529766899,-0.015952704638255693,-0.02411461657853827,0.1547906064743155,-0.037248902218337994,-0.056795204596965264
S100B,-0.04630047788366763,0.18362422612034696,0.0657715052416001,-0.046292908196980495,-0.04203405954432318,0.02807647430667181,0.09414408913804752
CD99,-0.02242021956826729,0.13043696889251577,-0.07793062049975408,0.0027958799648169887,0.047847655393316736,-0.038202234389248885,-0.021545195413341222
PDGFB,0.04597825113819996,0.02353799844877957,0.07728973318450312,-0.02003321465337949,0.02389648809813079,-0.06442521591301355,0.007823704297748278
CLEC2D,0.03339873850856374,0.06337274954138604,0.050896974992379856,-0.03050167038246452,0.1161734936480972,0.036266500831358385,-0.054698822768634546
F8,-0.014662052037077978,-0.030397296372479912,0.005400075991029655,-0.028651026797358235,-0.0070589844974398575,-0.017297186423202614,-0.09102388509273845
C3,-0.02483539782522476,0.1469810838643458,-0.08088176324289024,-0.024259039484585264,0.113015119171482,0.03994152501717531,-0.0310015153394133
DLK2,0.1307707580946914,-0.05900119481573897,-0.038002997817167476,0.006198054654253899,-0.0012523595878711862,-0.019614800247677016,-0.04011087240210515
TSLP,-0.024666546435425166,-0.016695224719245557,0.08512291008439783,0.04770353137261023,,-0.016649908746599044,
OSM,-0.014707559101960553,0.040460114823988154,0.03438519466541805,0.04363653715549277,-0.042330635395647985,0.0810358758053686,-0.08123777318295429
PRND,,,0.08197732947999233,,-0.032070227793106795,,
SLPI,0.02669563210153588,0.009125887839086692,0.008701509850592381,-0.009445719083161053,0.07987087853131412,0.05332260721526758,
AFDN,0.021798810878473875,-0.06863571596287253,0.05685992415515129,0.007994310125171213,-0.009842314206329932,-0.034724991689055434,0.06032103595046598
KISS1,-0.03960332667792042,,,0.06002516450280693,,,
ULBP2,0.04676250195781709,-0.03710438029603154,0.12830192990688974,-0.00248990808641875,0.010786492930521032,-0.027502749567619417,
ICAM4,-0.026293140560564626,,,,,,
TDGF1,,-0.009643403658647484,,,,,
ANGPTL1,0.006153481498905238,0.01802366158105637,0.11762337219229353,-0.022214612776161966,0.10137816870221854,0.038013980992388896,
LTBP1,-0.03292159446510951,0.03074425435422318,-0.05941172501822944,-0.050409672711168696,0.018737864007461986,0.014119160962382332,0.010732800591964015
CD160,-0.028013421861668254,,,,,,
NTN4,0.010788768182973913,-0.021876534011807284,0.10906838853773788,0.04257839217596666,-0.008608772870457995,0.018421420011359543,-0.035790924561943126
APP,0.037336659111206885,-0.11747911350553789,-0.01714666756694043,0.00507743956346251,0.05692738316306202,-0.08346930053955266,0.04785176154751118
RIMS2,-0.023535561883993625,-0.049743874028114185,0.012618398049125713,-0.03245982803386993,-0.022430766675686224,-0.005456698946796202,0.046141104740192895
WNT7A,0.019669632765726867,0.017617344085184432,,0.05969607394635591,-0.03207023757675664,-0.03754965437216765,-0.041942599956504414
GAST,,,,,,-0.021222903719311507,
GPI,-0.0041443565673219915,-0.1690686533098401,-0.03433543113763307,0.023374816925294032,0.05380054094913636,-0.0034800363759342045,0.004401856766561907
IL1B,0.020691548838794257,0.06368715061231053,0.08635311435045831,-0.04121138818908793,0.026632172255735224,-0.03613668249760046,0.13020971365509582
SFTPA2,,,,-0.013717285913813158,,,
HAS2,0.0008071001038044453,-0.05035737482584522,-0.029801684615997737,0.08333063548797455,-0.002743489103679393,0.043892502724443595,0.18660521263226962
IL11,,-0.042451106078156664,-0.0196408505061411,-0.015406037981882753,,0.06675005938412296,-0.03654836836405625
SEMA4B,0.04088168467290594,-0.06263086273038812,0.010168751420408243,0.02313880632677573,-0.024469686935387175,-0.001105347510889906,0.10681870908475574
FGF12,-0.014113243828716237,-0.1490880775228925,-0.043154452164759646,-0.03029869588134502,0.050344166979769726,0.00042663446052387886,-0.1264613543408842
CP,0.030978008686299765,0.12540502209829682,0.0020470753005632832,0.005407034777455255,-0.014293621275726004,-0.06492505910853545,-0.05584588933492332
NLGN3,0.058787326924158986,-0.056521367303956016,-0.00327790990802618,0.010100869259964118,0.019518646611672207,-0.023830987158089244,0.02614262541927175
GZMB,-0.024666546435425166,0.09931271344334776,0.025685626379966953,,,,
PROC,0.03833615982227782,0.07689306437495089,,0.05835431656029965,0.028213486670843804,0.01388525834824922,-0.033670279192279245
TNFSF11,,,0.11179791565996966,,,,
AGT,0.0025125323983383433,-0.0016528302317142932,0.06385618573085645,-0.04991731005549441,0.04405916225350738,-0.032552578886025196,-0.028661842410353994
PTHLH,0.03990279711614152,-0.0255914059706582,-0.02521326025806573,-0.018217218221686666,0.0300147100736889,-0.028502602041679606,-0.004994778875059349
COL1A1,-0.026307913246016557,0.021030437095338837,-0.07745181939903223,-0.007816325978505421,0.1017941083736634,-0.032534164617266007,0.19732820553137848
LAMB2,-0.02634617108318509,0.05015900828995244,-0.12488278449876543,-0.04198469569632469,0.13739324653260807,-0.04904105187069875,0.022842125694632738
DSC2,0.03656860619111225,0.0351117527466287,-0.0004745284834038308,0.005093459952490847,0.03834172837474251,-0.048754936599576346,0.01805715479994734
WNT5B,0.05035133030874665,-0.03372448615808635,-0.09583469618110176,0.0355844819979064,-0.0032062429585712677,-0.042529769363641654,
LEFTY1,-0.029250448721890938,-0.05043830192471028,,0.001442884863575329,0.06988743647438167,-0.029888241168124396,0.06814119598152237
FGL1,,0.06106595398566926,,-0.015801323719475163,,-0.028716209750750323,
CXCL5,-0.0608487744634075,-0.015439069429731793,0.006499788912141513,,,-0.012088577853891289,
S100A1,-0.010517031781843796,0.08248758347926068,0.044614686366129336,0.026466007123686557,-0.05707458513903807,0.005741712303642065,0.008674942335366205
NPTX1,-0.03238116636361972,-0.15190657660768553,0.10243857270881426,0.04001369427255363,-0.046168855965883174,0.15673746621334217,0.05704376478147719
TGS1,0.03505511843530895,-0.03522800951964858,0.15032990046957537,-0.010673958893938183,-0.020399685209731934,-0.051558724167957995,-0.09102387445794567
SST,0.009650725289020461,-0.006856718568207268,,-0.013085074910180388,,0.02061684768780068,0.0075603191024343225
IL34,0.07221004457398078,-0.06697966906507435,0.05947307432085399,-0.03558175824573284,0.039695441503149166,-0.044641629865196146,0.01793370557655747
DHH,,0.02470282028394348,,,,-0.031023610623261796,
XCL2,,,-0.010500538913172316,,,,
RSPO1,,,,0.07775623072939702,,,
TF,0.031820372112381215,0.21291007775044174,0.02672848719729969,-0.00455210902720816,-0.0350966983452313,0.009535889622819314,0.05943970141857019
IL33,0.012648088112474073,0.09856429072078138,-0.020250776621500727,0.00628171147414019,0.01828952895128327,0.009804316067364574,0.10998108037622471
RBP4,-0.003426732636762058,-0.1053244625030465,0.10120586280468565,-0.0009185113726013973,-0.007062319903309027,0.01996650953878009,-0.07149239644802988
CCL19,-0.023199623493054152,0.0718198652112647,-0.0036571626062179173,,0.23095370898521497,,
CCL20,0.06545513479325829,0.11963009782009464,0.07547206068420813,-0.014372788524088532,,-0.01961480308640998,
NAMPT,0.006337430460556543,0.006860181626724283,-0.026544695023376867,0.010081285520997985,0.06155418931696918,0.04641709733924159,-0.02172000210393186
