,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL12,0.008926426572014902,0.01387997508008945,-0.04618596660708087,0.01362299458136787,0.061932527095824856,0.026528675656802017,0.010416891486818701,0.04478593654462502,0.003464288978308989,-0.07725935624751629,0.003163474339839207,-0.0061539837731216535,-0.006668815640394061,-0.06630057514539836,0.005362657049555577,-0.07666958275496565
GNRH1,-0.01206434461021654,-0.02805026029503876,0.014572548368809862,-0.0024058599133390006,0.037047389795558654,-0.028387106139065525,-0.04043416919760417,0.02796639738899964,-0.018325722505041116,0.01931596680927726,-0.037160959543253415,0.044002774346388725,,-0.052438011433332,0.07462515696533027,
FGF8,,,,,,-0.02033252487310918,,,,,,,,,,
RIMS1,0.07148701251755687,0.004935253297837175,0.02819146167357039,-0.029889727254655753,0.06786259047747491,0.036908158460321,0.025782848315540494,0.08148337132259735,0.040710714620306315,0.19905406436524928,0.16579942665778216,-0.02776493058812972,-0.05881216939721838,0.0041169195572548405,-0.005771189466379455,0.20801522290162022
FGF14,0.04620921656202555,0.02664530275229312,0.005120515771895591,0.053834955513603504,0.018697429473017956,-0.02861785247739466,-0.0601770603029118,0.07344451209945502,-0.016908276214281686,0.21243293129003826,0.06555424705804304,0.025441295568519543,-0.0033061093456672836,0.025416493934953092,-0.08805135358788921,0.20060266425817025
IGF1,0.05063148423477853,-0.025875652871931505,0.09390203893277016,-0.04627297848980751,0.039163610121236994,0.00399762005964767,0.020826073936883297,-0.0340597483040841,0.048746996913411944,-0.03970137937485343,0.05105478944535144,0.0418685232035971,-0.04728319713874953,0.07445256456866903,0.0015317261298781611,-0.03513978271147378
TNFSF10,0.04018797995259356,0.028099069467121162,-0.048297684667232416,0.0010558396501054665,0.052630878617696636,-0.06012117774775865,-0.07013230547305999,-0.02840872031437232,-0.03498678644760169,-0.010212166395004411,-0.005903564159581804,-0.00565877784520909,-0.03616434960003563,0.05728072297532936,0.02362321586438034,-0.08977398043779114
GDF5,0.047791190860859714,-0.014854638605182654,,,-0.017493924308932606,0.035723892154711445,-0.025602082114971152,,0.0671000812167072,-0.020751268477870934,-0.010926732180472838,0.037690671220138625,,0.07849624405746744,0.040772387599933006,
CHAD,,,,,0.13872232086087968,0.02937898210253091,,,-0.020365666471118548,,,0.037181785027460536,-0.04073406810829447,,,-0.026188418595243117
RGMA,-0.02654325866440223,-0.009433981849338866,0.0018478328419565856,-0.013009090301705255,-0.05160356348864498,0.012939585803117352,-0.09691561751842376,-0.005087672433444029,0.014361877717255101,-0.043254819474186676,-0.08149683924452904,-0.005884332099691872,-0.04202118447770327,0.08765120438201499,0.03860840090623861,-0.06884085704178193
CLEC3A,,,,,,,,,0.06296992994672522,,,,,,,
WNT16,-0.02289093029461935,0.044447494733763436,-0.010966475485638191,-0.02605954803201574,-0.011497893344586447,-0.028309136643613213,-0.04157124463864616,-0.022504664515509688,-0.05428645578518256,0.027141084356729146,,0.11330437629016572,,0.008748672084386804,0.06746590582464461,
CX3CL1,0.0546946015162101,0.05199216462906374,-0.04637792650666925,0.01833623983073131,0.036475576051873904,0.08896746994257124,-0.035440683299548054,-0.07161213579028428,0.03740722848216772,0.15494028447853073,0.12841135302170026,-0.002652412401908908,0.08207659239833436,0.037192086892554224,-0.06663907074303337,0.04604770060153478
FGF1,0.02879992288893081,0.0032135293354302523,-0.00372419939818998,-0.0019677387227473074,0.04793869131572866,-0.024375583759455647,-0.0036082571233327716,-0.03520244277098291,0.02463655594438978,-0.1367855822498826,-0.0013543464013162875,0.08736790189890811,-0.014324570428932926,0.1467490376877096,-0.028896291038661766,-0.1468246240291301
ALOX5AP,0.054673740313274814,0.024645227387228595,0.0008157389218606225,-0.0468461386755868,-0.023118551380399564,-0.046634622870715736,-0.11451135914726801,0.01958723298680013,-0.013119521629853562,-0.2559199782097049,0.00531466374716255,-0.008710241997575667,-0.0003839165165571995,0.03062254500368801,0.018068319179029287,-0.07099962360347888
IL1RN,0.06504929386115497,0.050167204370386756,-0.023625753625683355,0.019871811304087505,-0.036510368334394604,0.010433620077321123,-0.014754308953504118,-0.01899750119863609,,-0.016591475578414554,-0.011734972590073325,,0.05318985407152487,-0.025541814991743465,0.01106450006991075,
FGF23,,,,,,,,,,,,,,,,0.068130120454785
NPW,0.026476321981359137,,,-0.01888504863586892,0.04862686878253833,0.054972478156510636,,-0.002905817256335265,,,-0.013070204481010506,-0.017119447901923594,,0.07841886135954446,0.019781067889555737,-0.03349412568448521
CXCL9,0.03129296539710724,-0.035005081685454985,-0.01737411613602131,-0.04633993736091982,-0.018336464290841833,,-0.017844486627768132,0.05244855940285551,-0.043421139790574,-0.04704639551153911,,-0.020081412204663713,,-0.02249874308468582,-0.007722465304202738,
ANGPTL4,-0.059225557813878824,-0.010057290880336628,0.04830808521849604,0.018736310665852657,-0.07164906129615421,-0.022931168169759878,0.04498879370426657,-0.03554436179683473,0.04434285198637379,0.04025225754524787,-0.07358147746888154,0.06754560866176722,-0.1285686494649558,-0.1231729115273658,0.051756356578703845,-0.05155326474239338
UCN2,,,,-0.013094780679539444,,,-0.01563465038740683,-0.02049943301327642,,,,,,,,
OBP2A,,,,,,,,,,,,,,-0.013805672968418529,,
COL4A3,-0.0368943711848265,0.05376754033735886,0.03421217946047276,-0.04043647732743531,-0.031468147798566666,,,-0.01576453174327599,-0.02903711272629316,,-0.01479923019378703,0.02678436507261172,,0.013801374976660341,0.007537810655998466,
NRG3,0.11055664952948664,0.0012239507859118485,0.03414993804046103,0.03423230831052723,0.07016801950632603,0.012912731773900774,0.07992811315065981,0.07462974393929224,-0.04209124905886012,0.13397110403214152,0.15765073870436228,-0.05962582012124286,0.015771779288133503,0.11779153634876738,0.006168449283479408,0.22487325602501163
IL23A,0.10035589059061771,-0.015873524204242366,-0.014628086154575868,-0.020601941254294008,-0.031795273750868554,,-0.019126500795630545,,,,-0.01800580104735573,,,-0.012030425043279046,-0.0012681845348214444,
COLQ,-0.013574967421311012,0.04743980116093947,-0.026944543207405136,-0.022376475199485504,0.023753145654966723,0.04930576162424351,-0.055109360125299114,-0.009163165724225115,-0.010486138049568394,0.06534718256575708,-0.02360008371205009,-0.03868323102068396,,0.11414428726865632,0.08842265580015511,0.08555750712647935
SCGB1A1,,,-0.0111283374263885,,,,,,,,,,,,,
TNFSF12,0.009828352191133132,-0.0068800453112809025,0.060400886832412834,-0.045123510741816954,0.016299208428133243,0.00013844227915437026,0.07954479557062312,0.052031107593309915,0.002929653626216134,-0.018538523774618187,0.03667986337477313,0.0725187182563418,0.004416043278344899,0.01227331124769798,0.00981266123962571,0.05132104125062158
DKK2,0.02723175616830765,-0.016626756993363037,-0.013058952490877825,-0.013287832248429872,-0.012709191646438859,0.007910748045360346,0.04192383610519371,0.03301512443260375,0.0012754675367070986,0.0049138422351347215,,,0.05439952082001784,0.014746422478639649,-0.01662865478042714,
FYN,-0.010511981904649784,0.04247754762915455,0.002841446081157801,0.05102305736874416,-0.0068189544470331825,0.006114946905418275,-0.06316348661550454,-0.004498495842931435,-0.043200876757190074,0.028999089298023927,-0.03933492190577322,0.04086358739137799,-0.04909320874693909,0.11917700695681514,0.039302348908033545,-0.09341701788309324
ACE,0.10780246392368084,-0.006295221006820048,0.052155272105762956,-0.009887675164655751,0.014248680610873936,0.002430886543417376,-0.040577503876749424,0.043498399978741775,0.050000655499646746,0.07082213760729444,0.04132597068832073,0.03667472787170339,,-0.05454182629708223,-0.04514017219629649,0.010302674383021316
IL18,0.03892225972408948,0.05899376029952826,-0.04992393346602748,-0.03553735706766176,0.014627881046392944,-0.06892545758454176,-0.13248357800918278,-0.03747121970649873,0.005824029988671434,-0.13065308039783324,-0.00016936337478583058,0.05589427845893596,-0.04559506603222956,0.03558770796844987,0.012057199399985147,-0.06761888776258453
PPBP,,,,,-0.012031227088646308,,,,,,,-0.019709831770319236,,,0.024047307749125328,
CCL27,-0.05306901174868355,0.05266586299012714,,-0.0017205267962026125,0.08056672735264751,,-0.023472933195947867,-0.02940238425676753,0.011972367602386923,-0.03689518369452073,-0.03151674525023752,-0.021161092790287297,,0.03915938594499515,0.03947749514550924,
SERPING1,-0.007553497343241327,-0.04693527770086504,0.012795913594102782,-0.010105753031483942,-0.07683249940241856,-0.014271019275108,-0.07640915659279224,0.049368951247812515,-0.005560292465493475,-0.19314285911943896,0.062445115994643044,0.059826677147691285,-0.05997086750044183,-0.056047478984661135,0.009131033902476661,-0.050723105836644806
AZGP1,-0.019827671242557434,-0.013199998742255706,-0.050535738256155725,-0.03530490527244619,-0.06287451111052532,0.0848555541885199,0.12104377560455917,-0.04578118216717038,-0.029756922168960455,-0.05732119439921621,-0.06357084472848962,0.02204807168973541,-0.041500195685648306,0.017404413650156398,0.08820275351342426,-0.03283014385424183
INHA,-0.04214109007130938,-0.020192765694985106,0.002486319323725259,0.03322156686420373,-0.027798820691680385,0.0621419199841085,-0.03748900841656718,-0.03732434743356544,-0.008273915127788085,0.02116976612638184,-0.012109689894695028,-0.01711944780045257,,0.000783747631288471,-0.006970793499568051,-0.030227291945033503
SEMA3G,-0.015848900933092075,-0.010007301693453638,-0.028029098538560716,0.10644650423405365,-0.003680565124076134,0.055349984740468934,0.02401570997962943,-0.03250876625748419,0.014048355990307954,0.050472374996293874,0.0040706204501929225,-0.01579400476443365,,-0.05248136123858368,-0.03034314694159311,
COL6A1,0.012693894297823522,0.03335077666311287,-0.0664173529210403,0.03722711248291654,-0.1021514181802576,0.0005016286541057674,-0.11915878569993611,-0.09666461443285881,0.0006627820470771573,-0.07065148656907916,-0.07135700599634372,0.002565790034711435,0.043174344516616565,-0.16962452047527174,-0.07576157936539409,0.05033645284376899
FGF17,0.09533156782987884,0.005016675584702982,0.014137564988046032,0.05945402804260007,-0.005170098211472988,0.16293296938494364,-0.006303784934064237,0.039235700502430824,0.05807581512358233,0.06063741872318461,0.006492197485206342,,,0.11706927809789465,0.044554629966761884,-0.03270533078660273
TNFSF8,0.10318192527275777,,-0.010802296682277694,0.08548338854837054,-0.012031223970079078,,-0.01475430907954887,-0.016782976213382688,,,,-0.015328584956891928,,0.0404836380841688,0.002740694975099949,
FGF20,,-0.004783347759598168,0.0015953587007865443,0.10379562382974133,0.07801341797223868,-0.010610702795344823,0.00955395064197783,0.04111194204359681,-0.056404535748843375,0.010771976901381878,-0.014287995482621038,0.1175134157801887,,0.039591595646091424,-0.04078593868930454,
ICAM3,0.018939304608731677,0.053945736994943795,0.024210389315462762,0.02575702174886884,-0.03721186521271521,0.08067091391960579,-0.039360270660601215,-0.04790273638563676,0.016137377320012913,-0.028170667778317234,-0.037580469269449336,0.03833436147943101,-0.006215819800350703,0.07539637150727686,0.06140754988308339,-0.006205207569878343
LAMA4,0.045865036556354065,0.03919119919222729,0.0028218698051874136,-0.02384712954421682,-0.05858744738351445,-0.017438989510048103,-0.1260404342332178,-0.01960125031751072,0.006165827823536188,-0.03998241002492458,0.004932270260094699,0.06071616941975467,-0.0056720051311345545,-0.13813564371191286,-0.018021636667620855,0.0787966911788771
INHBE,0.010486904991096448,,,,,,,,,,,,,,,
DLL4,-0.025133223575274515,0.01415580792755187,-0.026501257242325275,-0.04408968132647478,0.0006982320443576872,0.0172063726789168,-0.0932229380550791,0.03485161491723464,-0.011581861149255258,-0.009037570828875593,0.016085506487258445,0.046937432397554074,-0.009026470602258727,-0.00026760652811015146,0.027802287256677903,0.08118215466426279
SEMA3A,0.11435162860818497,0.01576990967693005,-0.020336924438061958,-0.004251107492397619,-0.0017542333234927192,0.012188239745168012,0.01521563816466853,-0.013343702175971655,-0.007724937709251106,0.1937018208220752,0.08060848077506651,-0.016643769702712488,-0.011737799027332272,0.09098971502716775,-0.050385685669766714,-0.042514662138005144
RLN2,,,-0.011600950098276016,0.05080274590556332,0.08243195736657369,-0.00039014036003643976,-0.018948266407921428,-0.017095556973977324,0.079222530489827,-0.02006451827897156,-0.011256678118112168,0.01642386790352497,,0.02421229868310781,-0.03710811033350315,
C5,0.03710499442216908,-0.04290463059288332,0.018362441450539276,0.0352299977090601,-0.027919836949701616,-0.016741431246081174,-0.04626373932411206,-0.032703764698344934,0.013681891279343926,-0.05979120083198757,-0.0012027223814164694,0.03716964261948874,-0.04159744451862572,0.08221993460333973,0.11158908149534344,0.09513222878409548
COMP,,,,,,,,,,,,-0.018356391514964925,,0.07127546204608427,,
EDN2,-0.02505065106965667,-0.01189505776632928,,,-0.015823070856900483,,-0.02016548869182556,-0.020759703182687144,,,-0.029666597537268764,,,,,
C1QA,0.0884915795501289,-0.025761184622676684,0.019725701527747136,-0.05208249984780113,-0.01116213028959426,-0.06476018660996248,-0.05991509669670814,8.316101874659285e-07,-0.02794932813987019,-0.22314601512861476,-0.060043699303514,0.010427904790304542,0.04602562061388413,-0.02568353878174614,-0.07217355149461677,-0.17526464353118884
UTS2B,0.09326701541643072,0.013876728072216656,-0.013196371476597754,0.017440800691728837,-0.01319601880068032,0.01176258778527745,,-0.014777270616870552,0.015618181620116923,,,,,0.02535591478894338,,
COL9A3,-0.023844183873229688,0.056378651196674456,0.03560192883063913,-0.012460853232143751,0.04607140057775315,-0.0164961830765333,-0.0995417978965415,-0.0748596346865354,0.0640565135428253,-0.013270816346004449,-0.08076204986767847,-0.0047285271276497195,0.06234388301217685,0.10809963988841241,-0.07783758010003186,-0.0022892357074149766
DLK1,,,,-0.006701417960783808,0.12335871259419841,-0.04458442322164976,,0.01992827635825798,,,,,,,0.02820017231293142,
HGF,-0.005393366560985867,-0.04038148632047455,0.011237268889736125,-0.033627160019479,0.005767503631806604,-0.030321466935388473,-0.013740574639484941,0.026598177570783973,0.007612340932372152,-0.06179455693499568,0.08308606353855069,-0.00602182302691826,-0.05867738265369332,0.06494948473946331,-0.00924162227033987,0.16943790977304785
P4HB,-0.040850864496114705,-0.00934931740640923,0.040343835224542185,-0.029654097097983487,-0.10503856482598917,-0.0045290709777994,-0.07216277000114396,-0.0790408206917746,0.030813565959400865,-0.17170850944007218,-0.04219389213517018,0.0003852324834177851,0.03324671957923047,-0.13679453648228102,-0.017187015282219515,-0.012113367657238382
ADCYAP1,,0.11118260455454493,0.022134138839536372,0.05064661133953869,0.09438001347576905,-0.02291875681413216,0.03636585315018469,0.03189254865143166,0.042121979355255544,0.07887663415679191,0.004365417057279082,0.0018599747276881763,,-0.03751750704127545,-0.017264639235203556,0.1485706613938191
GREM1,0.03770100166135759,0.0032322886553406145,-0.008576445326808738,-0.014570483489965343,0.08583529519313655,0.08526051776348165,-0.026256625745147862,0.05155989575821594,0.050727264694397575,-0.13952326883258273,0.00959649451085915,0.019475042012688328,0.006006988533218927,-0.09470717647374602,-0.010819462035231597,-0.04581052245496554
EGF,0.08555504258750966,-0.010074631684648654,0.11503952264884094,-0.03273705246091894,0.03511852044022093,-0.047673113366594404,-0.004535066215744743,-0.037499253641595114,0.03205391083939203,-0.05768327222501776,-0.020488399990061128,0.02808050595892726,,0.06180497066453809,0.10842682232408853,0.07055999367663617
VEGFB,0.009299784206724244,-0.002549459772218873,0.014189708538643474,-0.03829486012147747,-0.0843779607399677,0.02005834857640552,-0.06501887197015871,-0.05724928946569951,0.03553970488606905,-0.04012047290124838,-0.06380736096172944,-0.028428482293777407,-0.09965768283484366,0.08658739193211759,-0.045551918944063,-0.056746099489982584
FARP2,0.015364517865899572,0.031747012351720665,0.05263345350933464,0.00795130774501715,-0.019127831270381757,0.007754168194105504,-0.06525944076369052,0.002994806943360921,0.04100735867474044,0.047323040352382065,-0.01149040284019139,-0.012585353819360923,0.04964980445260101,0.04246199360002229,-0.01716969651215971,0.041065883883650595
BMP3,,,,,,0.025348545089636743,,,-0.009513937569021724,0.005654162421164622,,,,,,
IHH,,,,,,,,,0.014442603194644785,,,,,,,
LAMA2,0.02389290938009958,0.04398619760335354,-0.019595265653452244,-0.002303426668803339,0.012807833868415908,0.02288757048556653,-0.06284965271219206,-0.05391780445705416,-0.029031453585385208,0.035214254038405966,-0.022960969650772083,-0.012704182881934577,-0.06391302637086203,-0.02763171737172909,0.002560120565198989,-0.0695877832843464
SERPINC1,,,,,,,,-0.015810344628567022,,,,,,,,
NRG1,-0.0164751533315394,0.05387416524213076,-0.029554228617684804,0.011792243781232841,0.03561764139177717,0.0063092794859624735,-0.03249697187756484,-0.010212023654119797,0.050773082085841734,0.11462029924014527,-0.02273582850181633,,,0.0566036097075804,0.07138367788822655,
SPINK1,0.037889633899403564,0.008767475525768401,,0.0006730695446873107,-0.021515226352941577,,,,,,-0.011256678118112168,,,-0.007904312949285407,0.039357055060065455,
EFEMP2,0.05861192414043907,0.02333122671755018,0.0156912314107268,0.014437608000811212,-0.040934247937571194,0.02067071923532119,-0.054321229418576526,-0.0727324376094408,-0.03300523200887525,-0.08178220442240589,-0.05772458422073254,0.06395725043068902,0.00040564186533180674,-0.050306248478348636,0.015456817447428882,0.02338210732166014
SELPLG,0.07456963491733566,0.001469901882099382,-0.023133606521226834,0.04114986121362845,-0.00781346050937008,-0.053565649473072255,0.011297640420759243,-0.004676458429347504,-0.005642145604376621,-0.08494378846662641,0.020162486995644092,-0.016088371854236637,0.04440251893176233,0.07546887819092192,0.07748540461502894,-0.021517321094395445
GDF6,-0.023357737286260356,-0.020192763723917265,,-0.018885050269782308,,0.06492754307280438,0.1265135317694744,,,,,,,,,
HLA-E,0.09856287196848482,-0.025775820772204992,0.01593211225796609,-0.009659145852869935,-0.04126865910109325,-0.023110993620317388,-0.13381327765079676,-0.005456067338919929,-0.06690562153691491,-0.2290719130949262,-0.05547837090431172,0.005739288088985784,0.03975668442872718,-0.08376373462286275,-0.004659857331924747,-0.0382403426527028
PTN,-0.017268612970934755,0.014377300341546554,-0.028693394240793986,0.051071361361740536,-0.04890754315630607,-0.02489762575583231,-0.13752862625783174,-0.09261593792511318,0.02848400999990448,-0.13287649288041387,-0.11034385928786879,0.010008916019738334,0.04818453867408694,0.06499767606527854,0.01630118403579914,0.055391650828970226
CD274,-0.040417212856268855,0.001984631237688447,-0.03196145003384429,-0.017536615915361705,0.06856443905808673,-0.04910570355350205,-0.02246177765952808,-0.021638739407860052,0.007984216765595025,0.034796967275078416,-0.018525579237783276,0.006592775969076347,0.08891990758378016,-0.038355335345625366,0.043686600247023914,
FGF10,,,,,,,,,0.0069760783312838425,,,,,,,
CD14,-0.04276902352893847,-0.038431091861089374,-0.05501865142998319,-0.01687590686357583,-0.11817266946494867,0.013249997937261072,-0.055418657913540684,-0.023584454563831646,-0.03884725501144201,-0.21056472498018386,-0.08916080926539473,-0.0008899376217113215,0.07366078983946257,0.006121904379800002,-0.06452331216339353,-0.14649792499273062
SFTPD,-0.0017736474576673833,0.017580398544753868,-0.018408409694009333,,0.09475166561902475,-0.031600580430725576,,0.055569019086314196,0.042025819785173876,,0.07226116309775178,0.03265970809559194,-0.034193183771007975,0.09566623276660911,0.04736844865215676,0.042882843761221506
SLIT1,0.1516624506393072,0.01225024925810703,0.04411850598775822,0.013019300051439062,0.08079023743792355,0.08543748632520702,-0.03033732941108146,-0.010666666201165352,-0.010250176004409787,0.20350576339008963,-0.004520358139899502,-0.00561430557799781,-0.0005499067654008654,-0.009978483598705741,-0.08472365071247746,0.13120895090321227
LPA,,,,,,-0.017390186849307883,,,,,,,,,,
CNTF,,,,-0.013287830882437617,-0.012031225068165854,,-0.019824701017288407,-0.013477027677307563,0.007477060759735715,-0.07544773465427107,-0.013070204541609367,-0.01579401099684792,,,,0.06932538099526159
BST1,-0.024535270655293366,0.021144325029037243,-0.03558371947680575,0.026145679854946167,-0.03736477722598856,0.003914921914354461,-0.10430681825202423,0.062107412311492007,-0.04109739387987468,-0.05057726895928013,-0.02720992131149647,0.07588930864964304,0.0033067348130141373,0.06293280577590077,-0.009406606396303247,0.16379143119555867
AGTRAP,0.0108551738837763,-0.0012965882624930566,-0.045621373038143655,0.053029834290944676,-0.015890595436870894,0.0522930351266671,-0.08050691818547055,0.028621208740313223,-0.002763708768219936,-0.12432210076684135,-0.06158018575760134,-0.032850781512624855,0.04072331363369627,0.0678444675909264,0.031488182253370474,-0.0184980043063421
LAMC1,0.023404731853678338,0.003494522731901488,0.001208788488037184,-0.010755898668353069,-0.052211653457982204,0.06859012035356327,-0.11479958443118388,-0.03080135668691412,0.027811691244302342,-0.02612242157822936,-0.052706560998071,0.017423249781576538,0.08688907451817801,-0.13342993438725886,-0.029998595135010672,0.05762004163416903
COL6A3,-0.03564521184364818,0.02481761954621178,-0.016944647012760588,-0.022779016556583043,0.03850085675632543,-0.007802531031564517,0.07647982272820854,-0.02794213451513326,-0.007955301550254474,-0.06115396239128683,-0.014899814762039013,0.020021852911543202,-0.033581543708009524,-0.1009561748897288,-0.015982511384220254,0.01828889903850222
FN1,-0.060765330181256315,-0.005917969103014402,-0.006595260275460234,0.03165321049478834,-0.06852141645728065,0.015058434780978031,-0.10395174848164897,-0.049534842112682234,-0.0008349999607447135,-0.10761060297855753,-0.046979876598668154,0.03557988287810276,0.00981928551275351,-0.17827983072076187,-0.037028771191504974,-0.07376864692072164
MIF,-0.05706628313996747,-0.031125458902925257,-0.022473237665347364,-0.01676435930974299,0.03077712155677907,0.01743238389820589,-0.0005204978204371148,0.02831942195461641,0.055609235931020996,-0.09158348357741013,0.03055426651094654,0.0426050811926795,0.00408007040218236,0.0887777474549382,0.05515680572125061,0.010802776410848742
JAG1,-0.05507539807743902,0.06081271683780543,-0.011467024543056344,0.05315933310211594,-0.029288713943282682,0.00035155378837149856,-0.07740842500769742,0.012085885286291577,-0.03038502042315536,-0.04139045157445535,-0.09358597269611875,-0.035865209981541385,0.016066231671366334,-0.15100523174766503,0.006592105716765415,0.0004893426754851289
NID2,0.11063172060797276,0.0384072728892652,-0.020244310563009255,-0.051189000165844975,0.013547841423474167,0.054276389951938106,-0.06720689849592364,-0.035475306195748825,-0.021017744710936183,-0.05412745160845955,0.019812234300134395,0.008051021172412727,0.042538334852800674,-0.09124913004699606,-0.020722446819701725,0.07680723913230547
EFNB1,-0.0015126081278600057,0.02156952783909024,0.08325432030906349,0.013477689855307989,-0.04645245217662133,0.0026428855816556826,0.0029217659608424297,-0.01272176843347172,-0.010817142088716947,-0.0012978026491403895,-0.016413020634507287,-0.044346615993212296,-0.019421496693716216,0.02180433411974306,0.07273933313564324,0.05795688272885366
COL4A2,0.019314494188907773,0.013485330615641833,-0.026006006782140705,-0.04084597898234052,-0.007479990294557907,0.012150318854020764,-0.0748244669928919,-0.011311050403962117,-0.013366950826656765,-0.10790857325772248,-0.05982202557588028,0.03336145462183992,0.03236041061005528,-0.17029516236931488,-0.045775185451577674,0.08649911827148005
SPP1,-0.06333775908671276,-0.07446188093352853,-0.024560419089817084,-0.015816139740646554,-0.10889968251229844,0.0156721477008726,-0.11479507173480581,-0.017655130839847575,0.0036993448839494473,-0.23966838042630345,-0.11574886750836628,-0.026325087691039747,0.09430111635956394,-0.1561918782414166,0.01043570510554305,-0.18907811830306118
PODXL2,0.06369385742836021,0.06603983665821508,0.04572813996796246,-0.00808899066836457,0.005928213101489834,-0.013883273823838027,-0.02654485082274138,0.024958189474939184,0.03260971194102803,0.14492067225649288,0.011586452104410467,-0.012955200791333468,0.03203236509036247,0.15159971251080587,0.03441903307421816,0.10294892161849414
IFNE,,,,,,,,,-0.023984222140334993,,,,,,,
FGF9,0.11765744827666307,-0.037944325673691194,-0.03502804113051797,0.0356061034387272,0.1165719447363094,0.02576601925539964,0.04420686626950855,0.0015173202815871674,0.00878506552872033,0.23157873839963444,0.08608567929944812,,,0.0008667740012988954,-0.07008151203651707,0.14547410859037996
ITIH2,-0.018522541525662187,-0.020103647199133316,,-0.017753055023030404,0.2430474121161088,-0.016696479954244947,-0.01930322698520924,,-0.014926723965269445,-0.008672356148693997,-0.018319232472464277,-0.04612932834903964,-0.029916051479893832,0.043761917033196374,-0.011701103112826728,
ADAM10,-0.021398858517035775,0.029618732135544456,-0.024614119167416695,0.05440070423602803,-0.009750692300645942,0.06865140493310191,-0.08981574133674328,0.024179276067911912,-0.029621199721806702,-0.0037141449985243274,-0.04112828494210426,-0.007107679114024911,0.02528028747904296,-0.09442658532132026,-0.10120930566131087,-0.10223394836027071
CFH,0.017081018189663923,0.004260360519044192,-0.033061665856479065,-0.0032868035206104775,0.08244620940677395,0.004730334898893637,-0.08251171379767637,-0.044616000107667815,0.017338242010195546,-0.0006863250086355452,-0.027572309639972162,0.014382049674366607,0.04442860196141047,-0.02836175130900704,0.027500770841388023,0.06917747610749214
COL4A5,0.0016984311314249994,0.03945731463310993,-0.0596422383718748,-0.0054557241567463445,-0.016218582302959396,-0.032502003532578747,-0.03636192106694162,-0.047139708264665035,-0.010183655774905744,-0.09126939413814117,-0.0674962945968187,-0.028339866527015225,0.05199752221430788,0.09256881345898622,0.114997975636218,-0.013394114216681349
LTBP3,-0.0536542905591402,-0.060720477581569614,-0.029938251241584803,0.00650874709921668,-0.007411171111419332,-0.034208129856968715,-0.056484885303621835,-0.0636242996167454,0.010423818849747952,-0.008914084690674074,-0.07604699000156827,0.00025829500902934446,-0.010421560193551551,0.02064442961330759,0.02105719976918805,0.09407178106078018
GNB3,-0.007590172659609343,0.040556579924290986,0.013385354323100816,0.07053022060780334,0.004049218603357092,0.0476526893504941,-0.05738134528078386,-0.011352702852486586,0.0008509233719237529,0.0583367995059304,-0.0007550650927055412,-0.026985611473500575,,0.07027626563301612,-0.03814114648622962,
COL6A2,0.011397332802699223,0.008279236788538397,0.03197758876944438,0.04060856463922092,-0.004982226653162288,-0.013271816599056756,-0.09273560592248573,-0.03283299358910518,-0.0033728969080603155,-0.04152707302750271,-0.051850173621478805,0.0013159481536411306,0.04866196877394261,-0.1716988394144089,-0.07825520049699991,0.06457414637599831
PLG,,,,,,,,,,,-0.07094328034297577,,,,,
GDF9,-0.04591132780414275,-0.018528363823222486,-0.02901357142609004,-0.0006779613726275791,0.0128185470773725,-0.016140406458347523,-0.0542294952654684,0.010792279103473685,0.0007919935425851551,,-0.03958855291571243,-0.023186953674705323,,0.01988274862747745,-0.01661226676234424,-0.045032809073283706
NCAM1,-0.00437691418531359,-0.00258095217630394,0.008547188047915762,0.013268164607859432,-0.010471835554805908,0.06297693843318838,0.025117712974562643,0.0675220780808921,-0.01929787701813406,0.041355914675437574,0.006750733342434097,0.005897584650963337,0.07729851575994354,0.1020897606493318,-0.12130496370235751,-0.015103528922946674
APOC2,0.09487949094811714,-0.02966130019547965,0.028946640206762266,-0.04076168941614398,-0.016541280449477468,-0.021523294710330883,-0.03341234668750119,0.05895753266564677,0.026219344564597197,-0.13760249442439734,-0.05354130123149898,-0.058028190557087134,-0.08118031343900835,0.12918546086435734,0.005994419419925786,-0.01866259459630391
BST2,-0.022371928834696537,0.002876889058047762,0.05253518406286492,0.0599112341370146,-0.07789115766847228,-0.034020324562339756,-0.11709372069874163,0.04085590019229063,0.017659657339363637,-0.014393261453561498,-0.14169732175493024,0.04204013282182366,0.01463556354757006,0.04166823900065013,0.027604190742730593,-0.08055714203874237
COL5A1,-0.0437894867573699,0.001991936824550961,0.0131062532159508,0.007358808054765581,0.021516861685194476,0.02518949006789841,-0.05087882450946102,-0.08963077279162468,0.03458245917352334,-0.09442502454053012,-0.011944173988112454,0.029887959773235377,-0.036164299149257194,-0.1202085851870976,0.054723518030792874,-0.035023477980882095
CALM3,0.06021845495005615,0.03300924793350228,-0.05907709629347361,0.061495458862489326,0.12628427876380782,0.005572815816769449,0.10917842432289511,0.07200846602395562,0.026881515832882653,0.24264077173608894,0.13645148489063597,0.01385778811278656,-0.09995136545843095,-0.006175362714083054,-0.10734184752487484,0.20935160612662457
