,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCK,-0.02397789465127451,-0.007990395733536226,-0.04465636842918591,0.024319988933410842,-0.0489366340378604,0.12670336221931855,-0.12585775732933116,0.047329624898369525,,0.023876509248213287,0.034895818805046365,0.049176378455121246,-0.03738291871099171,-0.009216111792625842,-0.0199139040786756
SEMA6A,0.09985085470587633,0.011606225750604292,0.0346072166184126,-0.04549309189535918,-0.03885375943274893,-0.12551214326177254,0.032292389949705305,-0.01824329452241327,-0.027230260446344735,-0.005226922765851329,-0.08364241482987368,-0.020710234128707553,0.025253784390956355,-0.005363655808594643,0.023312425293037523
IRAK4,0.0593530896685945,-0.026622229234160324,0.01718387717368757,0.0029425939070860684,0.010232581641111058,-0.08530869741441995,-0.0008893062699981318,0.0017751948732085327,0.028677426546399754,0.057448014400561215,-0.029395776519721604,-0.013160388402851145,-0.015150407503436594,0.07773010602516948,-0.06083704299820966
GSTP1,-0.023292508015121706,-0.005220390396632216,0.03353788319254381,-0.006776804205502224,0.012038851521358534,-0.1413413953568508,0.018081439431742438,-0.033140082958629316,-0.12489772293004793,-0.024113319462424666,-0.09897544656851937,0.07639584044276097,-0.0035426468316540802,0.06275397211816139,-0.01586619071957189
VCAM1,0.01676536578659142,0.0123199518392121,-0.0012924435354360225,0.013449616390203213,0.0917296158334756,-0.09032701211544408,-0.02833210704249427,-0.009275477775108157,0.06893601377083791,0.003002215172554293,0.013365022438052683,0.046297397662863705,0.013235009513455454,0.09548076195666462,0.04688053706530021
NXPH3,0.06872016147011731,-0.005997215757542798,0.03786060487165321,0.03229331488895663,-0.0231069558993279,-0.04633540966858271,-0.0017745056842096655,0.040091970901347564,0.03763777800488051,-0.004747402335306355,-0.045634861127147236,0.04677754247037215,-0.0330539405589176,0.09628357984518193,-0.055051596294035804
MTMR4,0.006880559913963878,0.031482199037757216,-0.02806962996117871,-0.009251858177967512,-0.018925749523551562,-0.032389366425773274,0.02523876156824037,0.05738425872613259,0.014472379958080912,0.017695299646990847,-0.034497389298749126,0.06237313304438973,0.001616540236830983,0.05335161666606667,-0.03240634956932514
LAMC2,0.05801262640067306,-0.02192884536798503,,0.058214398641039104,,,-0.004746875148105857,,0.04579145885423126,,0.08098143896224785,-0.016303435980369818,-0.01647533768374634,0.0012228612724930817,0.01277492590223042
IL10,0.10138004797333153,-0.013898710220518425,-0.02521821341047729,0.0036002821513199646,0.004361969482797548,0.011529850974634893,0.05383078021215555,0.04509833857829332,0.03687474765761759,0.11865163720615225,0.09078125984118163,0.05468408705361462,0.0008024908018506298,0.02298867925243766,0.09907141119427912
SEMA4D,0.006509313409463343,0.03247202302067544,-0.04385500591582807,0.001414620841263447,-0.00647497460979195,-0.03575900944333173,-0.031549938759185256,0.034341028759519825,0.05047406570567721,-0.05523828553141788,0.021146674077652618,-0.006807160952171135,0.05742499315727552,0.10748489893934914,-0.03368824557776171
TRH,-0.013838434374020164,0.058361057312807114,,0.07332493114413079,-0.01906318548442805,0.033762333647453464,0.05216327831969237,-0.0001077932290976089,,0.055661703621940506,-0.06345875064310579,0.0009360253602567439,0.08764016997925829,-0.02941801254136678,0.03460223129792781
SEMA6D,0.013163674047111803,-0.018537611963182266,0.009204036088051865,-0.03883478193233439,0.018143344571185372,-0.0939076112044102,-0.00652367525230273,-0.03386825052622454,0.01744594360766885,-0.011380495527258467,-0.004181712354122636,0.022461314585356305,0.07005343873236136,0.03816033573823795,0.03200411640769935
CEL,,,,,-0.027131845793254637,,,,,,-0.0009643308890370955,-0.020267961954043415,0.012707999651071307,0.07610160077792795,-0.027719196599821826
PDCD1LG2,-0.0024462314601048007,-0.013869684812202852,0.0510097812718185,0.0029511148230688495,0.009019674534294947,0.00264102004476651,-0.05044193101043531,0.11177648395371449,0.003285564378194186,-0.0068670385024466995,-0.02277532477111432,-0.004681974125130324,-0.03747005190395865,0.07052863889210897,-0.03864875552030718
SPINT1,0.04936404004708018,-0.013588702988727717,0.055290423174170406,-0.00845189149786014,0.02967247662469039,-0.01619515857151801,-0.01789314409600009,-0.03145976946258323,0.006147992944834775,-0.025649036643119037,-0.0662445883363543,0.036180763232951205,0.06280667931383861,0.14149178900442785,-0.018502057441534506
CTHRC1,0.03281382104570149,0.03945087072745728,-0.01341498249218153,0.0782188796908427,-0.062374471388330736,-0.05380482111092909,0.02052563789360926,0.1655006820485028,0.0628388419226539,-0.009575228508222433,0.014026779110522709,0.0511465757311107,-0.028970284142406703,0.036647388737705774,0.01811678005208596
PODXL,0.042623994678489624,0.05348978365306277,0.03412398959569857,-0.055305410202420156,0.002212046061550621,-0.07697332574201078,-0.026182525998511376,0.07739589592796707,0.03833043534704941,0.01521768548917518,-0.083649846638962,-0.03390133471739987,0.013191070631889172,0.05199383247479556,-0.01769946152777917
JAM3,0.0044986791010778225,0.03498688740815411,-0.0072413937488818424,0.02388157997147701,-0.002909218103592353,-0.14601184328587782,0.04094312763281175,-0.0023824155217119863,0.04225803292398662,-0.0032869006242934287,-0.04894373543124774,-0.011471034914542851,0.008479361179229579,-0.016262131271037913,0.039393611546806706
TGFB2,-0.0559113499322308,0.07494101739503341,-0.05455809443095238,-0.0005749737696013215,-0.043649876277707854,-0.09343303248261603,-0.03781845334029918,-0.042819219920765664,0.048823811009365066,-0.024546965569070142,-0.06040193289470008,-0.014248998475553696,-0.04157661132349076,0.0197152358968027,0.013443261925451318
COL18A1,0.027328564568243462,0.056348481358352326,0.06457100135424464,-0.05893009348250936,-0.02829149912900304,-0.052852314926523744,0.10024168932048141,0.013630266307131536,0.016691552739952622,0.009098007480394056,0.027375595328986882,-0.021797359170187856,-0.0027130370373714173,-0.01769945250604322,-0.027835565208273655
NODAL,,0.03900477547608212,0.0024280877488192,0.014654334513920663,-0.03030544182190372,-0.06817440159840903,,,,-0.014352392860703212,0.12085326367056538,0.03855429631270948,-0.018840784314527907,-0.029242289898026477,0.012169862999607466
INHBB,0.0846226103554305,0.05957489298841611,-0.019204660662584597,0.007176961173578618,0.061898694566829705,-0.05248692605288841,0.00583088273547502,0.1110361856219958,0.043065109821868154,0.007130451416104956,-0.028389320217599726,0.011721846186256605,0.0497305279193502,0.04452112855596479,0.009330276027582362
LCN1,,0.008401020538394375,,,,-0.032616523805457334,,,,,-0.022973640749605784,-0.014481555113045405,,0.02573630169070906,-0.018198534661169226
ARF4,0.027189762502743922,0.0943970619303409,0.005970528798253224,0.036182486046199475,0.027730915569310153,-0.028267386631833934,0.030487387690691956,-0.02325138929984505,0.002081613488584442,-0.030766847271451014,-0.04577260803629809,0.03703607185717594,0.008485791266147437,0.01044713223973058,-0.022589395717281795
CXCL14,-0.04358906822438866,0.026090900328793628,0.0022797388920610295,0.01995249603290506,-0.025797207578892766,0.065775413679508,0.06982126370793207,-0.013509866940571488,0.018068102976189823,-0.03187233831414073,-0.01704683466299816,-0.05647420781784875,-0.02130085515508097,0.10393463957609461,0.026491736208325053
LIF,0.04834952291136616,0.06058930016916525,-0.021459426068404223,0.030805268512699345,0.10471179742288204,-0.034803215517995575,0.14559679774727888,0.05256629383191387,0.07428231705129176,0.012440300910107496,-0.005914907074896023,-0.0506936637738944,-0.016203113425033912,0.06520653050662006,0.00783064802311079
IL17B,-0.03808406536142108,,,,,-0.0036620466317888937,,,0.025295623668465963,,0.02421291915307445,0.029611028746177683,-0.02343968641108531,0.053583811230740165,-0.02057594533296604
MMP1,,0.09345423499831504,,,0.05744840424781648,,,,0.03563014482660053,,-0.0023258757203989716,-0.02386923558125553,-0.01697340433229013,0.04103239433472721,0.042849246363154674
MATN1,0.01060461502818196,-0.028791940719477715,,,,-0.021941659953808458,-0.020841881079544395,,-0.008862661450179537,-0.01589484505296425,0.003017469552438269,-0.01001854843463056,-0.009063413764060073,-0.03577858950651415,-0.018751065596283294
ADAM28,0.05732479917628659,0.014772177868535819,0.008823250096408787,-0.02256057627213603,0.03699105500685976,-0.04425737918180806,-0.0033154376449448146,0.07932620618527611,0.048186230634897395,-0.01593688823820844,-0.0659219069537985,-0.020011691110097006,0.0019575567504044214,0.05757609579780315,-0.009454831738196596
TCN2,0.009164165108273866,0.05879343851105315,0.013082847935572019,-0.0008872912451253375,0.03884439454919546,-0.03350353434581167,0.0036986111756380684,0.06805412490693903,-0.037541238691353736,-0.01163099803123102,-0.03279319974572349,-0.008273617200291723,-0.03989456111823327,0.08481558834862828,0.007525642017626543
THPO,,0.055753842168121515,,-0.0007694767745197097,,0.007228336134662121,-0.023344726820020218,-0.028094050416768972,,-0.01589484687884514,,,-0.020955176809483115,0.11777812200138618,-0.0281001766504275
CUBN,-0.07335173991053591,-0.013965016557487714,0.0262844054874092,0.001408933828487327,-0.015380938609192728,-0.04988511109508836,0.03189828765576864,-0.021603425989151298,0.06677406618924936,-0.032032173836093095,-0.022672373793415825,0.0014542408756183886,-0.015596947112732119,0.07379184181760687,-0.006856304125608009
TIMP3,-0.0014932393341934383,0.02108963872939232,-0.022724760595134508,0.07898163734110569,-0.05086149895559566,-0.0793999029220041,0.04510736498072571,0.059228936044796766,-0.031898296197570494,-0.01612918966150884,0.044598721332596715,0.06004852817550534,-0.017822565103884244,0.0076814555292472105,0.0198516046867114
PIGF,0.06512767281195789,-0.014475471033462193,-0.017511241049157498,0.017616231798592695,0.009547579325870484,-0.13194632397259903,-0.02740516932366915,0.013598260708347128,0.06531588934497326,-0.02751858857304455,0.035243439129551836,0.03227710046438891,0.027892038720663804,0.013600232843600445,0.019594060462731752
CRH,,0.026575422899364636,-0.005968208509871551,0.019754671312678357,-0.01937166696311297,0.031379997444935144,-0.03280998586802178,-0.002140819527598154,,-0.006395160484976484,-0.02744962853110826,-0.02005024553931011,0.08191676235606146,0.11265765668147763,0.07255117802964539
BDNF,-0.02250329932542891,-0.010870981281586322,-0.019038265720434853,0.00043084519769395085,-0.004919426454872252,0.17246499698496398,0.015244581006702035,0.04890792009550607,-0.04366508626269603,-0.01790167997052674,-0.02046454349487714,-0.0156808957871702,0.0018763555713800257,0.0686312561542769,-0.033098422209399944
CCL5,0.062418538599633235,0.0575244000865323,-0.02578002175638141,0.10844437703860021,0.058907023513458716,-0.009027153124828545,0.03074788365703985,0.0592380841979946,0.06772154940090652,-0.02156327123532367,-0.024546180456836725,-0.007945303104425755,0.01888807067011977,0.06578396965641865,-0.06262963855032949
GAD1,-0.06628783837456338,-0.03097957366003102,-0.01625226705251824,0.012022986209536811,-0.06667952917292251,0.16352050137969146,-0.09066698618500707,0.030078087358655605,0.020673006177150788,0.01665750137398763,-0.010811254297702324,0.06206606157280228,-0.0031731440756224472,-0.004157532836531983,0.05001611862710222
COL14A1,-0.007198615761484188,0.004484197512022327,0.011787628164230549,0.021498297612419393,-0.051854915286979254,-0.057859827532247596,0.07352526206674577,0.03137550742056956,0.005546351616813535,-0.013912510819896749,0.04134109907354234,-0.02785324536732603,0.03302574900736058,0.05577957770435527,0.03459240972367895
HLA-A,0.07670428279606505,0.06201346778777024,-0.032591814110298455,0.04578351163850886,0.06601701410545671,-0.11824213673577205,0.09159943972376515,0.010287492727124837,-0.08256043253646678,0.06545369810764355,0.04074748972278496,-0.030280023414137828,0.021251770915636795,-0.00022036776858000862,-0.01406195828530842
CD5L,,0.06577617667287683,0.023017178697896525,,,,,-0.009623007792350473,,,,,,,
FGF18,,-0.02324684793353582,,0.03343756784698956,-0.012030060779032736,,-0.022332896682680636,,0.023073000445351877,,-0.02363524736216385,-0.022605760140352565,-0.029331250476304003,-0.0007478552659398412,-0.006209378185362336
ADM,-0.0329399562762911,0.023091557735253745,-0.017791270640813223,0.038846272243571685,0.1100226142372612,0.024787517745554075,0.15092367164421067,-0.03395666745123537,0.04905035545538256,0.06179104465893263,0.09630905894977829,-0.006788736052008575,-0.018890701331068117,0.07387716574555882,0.00528103173810872
CCL15,,0.012474415699397537,,,,,,,,,,,,0.08855906832345506,
GNAI2,0.040500021600944465,0.07960322748546034,0.058948023251725594,-0.06616966897220684,0.08597462906492347,-0.12984816552346817,0.07869914654713946,-0.008967685732347385,-0.05675085576858414,0.021995187842921645,-0.06684366784404332,-0.03100811124046695,-0.04399862522830695,0.0005263229996819962,0.009040832503748687
HDC,,,,,,-0.04586935496830483,,,,,,,,-0.022727693333227644,-0.01875105710410315
COL11A1,,0.012524820640564982,0.07427540305055347,0.07424319256501614,0.0005289516584625527,0.082330891654359,0.019215618435201746,0.04575039811445261,-0.050275501741451865,-0.04037148860418158,-0.03768086403015696,-0.0093671402784762,-0.039092134379042166,0.004127547484495275,0.04765640430908027
NUCB2,-0.012082357216865574,0.027464782222441468,0.021645465935306293,0.05465932827672772,0.015333740015071843,-0.0022487792111655137,-0.004643258459442966,0.0021976498840930144,0.01948735265061482,-0.03627282656818335,0.06207613211091892,0.020545665816414434,-0.03497913907874488,0.01855715191445139,0.056400589421235964
FGF16,,,,,,,,,,,,,,,-0.01847672915390579
CXCL1,0.05289956123360826,-0.010732439142349778,0.007109282743958589,0.008273164553773376,-0.014039948492689735,-0.029107335190511497,-0.04088559643151367,0.001281797791785612,0.04826532749513559,-0.021563274891193352,0.1028984118678753,-0.008620829821712635,-0.04841701213139402,-0.015162634760616476,-0.019626056723047586
VCAN,0.007833587995055978,-0.018547697658117555,0.08107349757574152,-0.0372209670152202,0.023030951793673957,-0.08204266510775199,0.00031470705971254037,0.06143384071478749,0.07490726311106517,0.042715735862965135,-0.10347104699902837,0.0030184287734706773,0.021154690258100663,-0.034866144509875525,0.03252677744300982
MMP7,-0.02578146328723154,0.022873074168142153,,-0.041499648029115155,,-0.023807372511922026,-0.006480663183832181,-0.01725396952119693,-0.03500070728034635,0.046726497218690106,0.018224931185471638,-0.005646359624548814,-0.02782336477779072,0.023296791577934503,0.044753746652857286
PTPN6,0.03887990240494484,0.021879403737407595,0.0010544721247273492,0.011140495293239166,0.03708948544710894,-0.03473096159982608,-0.06987785641876412,0.06739133968285783,0.07595487859333991,-0.022209446129123844,-0.039756639714080666,-0.015940559100466482,0.013819409641373251,0.08301001620898059,-0.0029958190114076303
PTGS2,-0.015432567913088792,0.03026079466698221,-0.020375302652564434,0.09970859126124501,0.09143130061719264,0.15487142349350702,0.08455691829725066,-0.02930160372053876,-0.0351133048652418,0.0019310224723679548,0.057025137768074004,-0.00240419878536407,-0.07967266924812998,0.06423310249374047,0.007765384039738041
XCL1,,-0.002666092595967373,,0.015948421845356775,0.08729469189716653,,0.02469321995744396,-0.022632298714161905,0.03381865927571994,,,,,,-0.03337090376639599
CD58,0.05349764401314387,0.04180217922150346,-0.023925359791537332,0.02117469155842522,0.0606845388026956,-0.13194212314427287,0.019240252710546305,0.07090632577586595,0.09881051398248095,0.005851096415779763,0.04155380228658741,0.022663045042922336,0.032665968840207865,0.04110865761428803,0.020598948075160016
TNFSF14,0.05362470337788252,0.008840047674266906,0.0571985539299978,-0.019705350529306317,-0.007714469143246369,-0.018145952055477015,0.04536950709675392,0.007330180304143449,,,-0.018906954743158014,-0.02464497018773665,-0.00851664326094466,0.035276603632610724,-0.026611975855160636
CNTN4,-0.036772654301182386,-0.015575313041605579,-0.01863978925003828,0.010158539626839363,-0.04773926398861337,0.20300299303882968,-0.04148559646282632,0.020262056533182433,,-0.0119007395335569,0.05095317317104835,0.07987973906452762,-0.03333256868921813,0.06400932597630689,0.0008575970325194678
NTF4,,,,-0.028729749857384308,,,,,,,,,,,
INSL3,,-0.011864593571352338,,-0.02087435611473,,,0.025001433686042195,,,,-0.021026891721342405,0.0998644794755125,0.11347295220967425,0.08317496200682585,
BTLA,,,,-0.02396305886935513,-0.0211323787225504,,,,,,,,,-0.008647898623156272,
MFNG,0.11382789651891981,0.049475966666395484,0.03877451086440405,-0.04131361909352692,-0.03727756343500688,-0.0838451990075691,-0.006605849880600877,0.10725975423472207,0.0034617871893187053,0.009180644230242993,-0.008986169555597253,-0.018804070672522235,0.00759069047375614,-0.020196910130768665,0.017496182764141142
ICAM1,0.0753042259238448,0.023493374269943086,-0.05522692397187226,0.044055619193543595,0.10823513235932262,-0.082253214136586,0.10405515398986255,0.02971523466027617,0.0634060000918091,-0.009314011030616198,0.10046328119626748,-0.012210619348077939,-0.0027244688719830924,0.05408651902843618,0.027288364200861507
PROS1,0.07948869787130226,0.02273778452340175,0.056102320742354446,0.04792574682115869,0.08177050038472115,-0.03361881998589311,0.044971949301087374,-0.022868186565382326,0.09979178135051135,0.019821601186126327,-0.06998450299494288,0.00037914801911666116,0.05756921752904556,0.03161566172604143,0.013118485420219693
CLCF1,0.04428664915715515,0.10237093400662176,0.015624171740200265,0.04298985736907006,0.0582947334258163,0.08819626358625152,0.1347162130561939,0.002277162112202779,0.01990189554765834,0.07500407886191024,-0.013779333378667354,0.033024967663495,0.0062966909835799,0.0913374269411167,0.020725150380714392
PSAP,-0.030060290343313825,0.06212855356018623,-0.050714526455496456,0.050086132366237754,0.01344662081014137,0.050157490946914796,-0.10957260832044351,0.08308135561319327,0.10495339167351281,0.008710571580456804,-0.012192324751482395,-0.006033961860497889,0.04786738382853976,0.06132424480818526,0.045800772184090593
EFEMP1,0.031553902054186365,0.04125837866585537,0.08052535448223633,-0.007576649170845506,0.0381351713942102,-0.07315540896011384,-0.04720394666333552,0.0483542231168992,0.049537347284196814,0.03657320901717525,-0.10343306465835239,0.004020605086774812,0.011309488789807462,0.0918579141648918,0.02750272654234627
C1QTNF1,0.03985160317210652,0.0966624299057373,-0.026462875858435334,-0.07437216202489202,0.05297347060161819,-0.08471903132541088,0.08298682444390403,0.03807000390398609,-0.04097493846891133,0.0415617219851739,0.03348813200461383,-0.054143131388073994,-0.04386924513960866,0.04657384980806353,0.02460878804593782
ALB,-0.028463588199677994,0.023612242765395842,0.01124835118900091,-0.021011885618272524,0.049233864703020616,0.05505964611953425,-0.014995514627946942,-0.05030397565987399,0.046676772676112234,-0.014812802576302955,-0.031168973656194168,-0.03279671629103966,-0.03158559419804718,-0.03950287589628769,0.1033073347123495
CCL13,,,,,,,,,0.019987647752830375,,-0.014035218496364372,,-0.02749160289554652,,
EFNA3,-0.02446241623879756,0.011306603524531857,0.04351642635991565,0.0676315771590396,0.04873733721978182,0.1259202628948353,-0.007798080678042688,0.043504287893114404,0.1037319547181711,0.04941296550845688,-0.040781263568125246,0.02406611228839622,0.03756392874124626,-0.01780138694926299,0.006869323306201992
DRAXIN,0.01334637222134895,0.033641104972958163,0.04076912215863261,0.04169399740760085,0.08304189625289118,-0.09341726427212525,0.09066728098354632,0.045900235896279076,0.08052893577539572,-0.017095894757514683,-0.04369303498436105,-0.024400402810066515,0.02266130189352967,0.08196532989361942,0.03744869380864517
RAET1L,,0.10329711382362976,,,,,,,,,,-0.01448154562244058,0.0070418707459436415,,
NPTX2,-0.0230182612558689,0.004776955980798308,-0.015466216131096918,0.04227741569499169,-0.03078851846788547,0.15041073363231894,-0.14773168748371382,0.015886734914451393,0.04674198408891358,0.032036257593311114,0.0075641984672591735,-0.008631907266699818,-0.02516619644452635,0.05168258995687466,0.007597910687458551
FGF11,-0.006423022325298738,-0.0064656303655919066,0.06978136079841955,0.00491168540914328,0.0743372484446292,-0.10048409136139903,0.04672617956538957,-0.04609291745482536,-0.02249763313032991,0.046971167456396776,0.02759883580817697,0.04030366068513334,0.023486093767292073,0.09033945198065878,-4.8509746718251976e-05
CD59,0.09609844220535195,0.028458693533744236,-0.03118590072396751,-0.02901578081505108,-0.029145884019630523,0.05624455830600803,-0.085107462936356,0.05169823708610085,-0.06007729859947001,-0.01113585273343523,0.003698871171234835,-0.020362968755895806,0.003207062301354716,-0.011960242440963317,0.04029118954011376
COL9A2,0.06532615330463885,-0.005164651174510374,0.022658595648797283,-0.004653252385349925,-0.03807789299199231,-0.08346807175505103,-0.05855298098841275,0.028873720550231546,0.07508090551511823,-0.04010013555939286,-0.06360013831002478,0.03221185305776348,-0.025683174915663434,0.0700900667717474,0.0702017563402608
DLL3,-0.0334908829210541,0.001145966553937235,0.05804056213216588,-0.02635896536866258,0.03683812969973671,-0.0567786867503926,-0.11074235523485196,0.06977854537189755,-0.03148420647469931,0.009682214700074765,-0.009126059846656289,0.03758606160779114,0.04090802797149872,0.016623168673187957,0.016016720590587997
FGF5,,,,,,0.0731245766642379,,0.11144007298779615,0.04642950435883785,,,,,0.03295062855065749,-0.0316949014233114
LIN7C,0.010084316264871593,0.016442937961709033,-0.0014171936573239134,0.009776307568010133,-0.003494235469156776,-0.017249962309099847,-0.006395495349913951,-0.008941916225477603,0.009748173616557733,0.012795921935669028,-0.0492616068397636,-0.022401804968234917,0.004446141510321422,0.027364685857340913,0.06884117381277109
GDF7,0.008630198218461066,0.02278831505755615,-0.020001820250824563,0.027385652373237333,,-0.04201764274208545,-0.04906057128463091,0.059645378627560884,,,,-0.01241428618718015,0.01885663806248119,-0.014099912909975414,-0.02866349044512772
PSPN,0.07058062784620765,-0.0521193600459729,-0.03603798716979002,0.03587731999043645,0.06124862338922654,-0.042489217093559566,-0.007980446393363054,0.007838626923002117,0.04737605727777381,-0.04870307631855676,-0.04085859118539315,-0.019848787172788058,0.02755984721812299,0.07764111020414453,-0.07484646993973267
ANGPT1,0.021920835734026912,0.006283191270191332,0.016281712322057725,-0.0007223162487526107,-0.019015173621151783,-0.10106696842587487,-0.035824130800530686,0.01373044783767694,-0.004750363493574413,0.001666886792898777,0.049654035589912826,0.007789175229381109,-0.01667052750040147,0.026377686261787804,0.019051340461643675
PNOC,-0.04607297855317707,0.029988561646185328,-0.04185757607302452,-0.01288349890384783,-0.06278330666792833,0.18591503383694344,-0.13642071149584836,0.07922863752731654,0.0401187886938936,0.002871348034541825,,-0.013201406538078607,-0.007157667239464277,0.0341568071145318,0.03780731743249264
L1CAM,-0.08364371337878107,-0.021705630405126845,0.02971261972421273,0.0009993681018782754,0.0006892510165351083,0.11063416733415825,-0.05601676437900216,0.05280423348449547,-0.03536822929124528,0.03790598934778673,-0.04251660417758649,-0.036776886849131524,0.05498602890708899,-0.023616436978722975,0.022458610280652238
APOA1,-0.025267412503673033,0.05808268581298867,-0.004236594931055258,-0.03250836073411162,0.058743458129088766,-0.043553777295117654,-0.030906826027013393,0.05750136003699095,-0.04459485536043433,0.023905086559767977,-0.04223390026631491,0.07150034003429935,0.07395877260337426,0.09025435102928907,0.029829473435453013
PSEN1,-0.014724511764955303,0.05719826743160313,0.01118144906267559,-0.01623090766692772,-0.017710356394232026,-0.055844813897627306,0.03522476634448592,-0.025484801589169756,0.022205714037971846,0.015532135818662182,0.0040662735098251175,0.02370406909757027,0.01193952116077814,0.0006514588324296794,-0.01850115378205348
CALM2,-0.07021965179392312,-0.0723307641124483,-0.08697397387631552,-0.13793324978341034,-0.0813754790693331,0.11594117274195787,-0.13899489507504564,-0.016546587630091942,-0.0043390791391093,-0.014160015191901605,-0.09314145142035438,-0.016399742588435275,0.015188785885477072,0.04382778617434691,0.0008586117034150386
CLEC2B,0.027385109934194594,0.02713307479708158,0.06302867193928906,0.08340100493633303,0.04088819697168568,-0.08257255031432714,0.05995867376074344,0.06549598120349896,0.0600957713554823,-0.034123635552479326,0.08817555387595147,0.005977795370820859,-0.05787840300871342,0.04438304111067928,-0.03780477540896104
NTNG1,0.0032143987155227316,0.052587698685578076,-0.02401255915385738,0.05159878931828491,-0.007916723633537865,-0.04817211002370329,0.008123608182323374,0.060600534916308124,-0.039175476304057356,-0.007688213960876068,-0.018897971991285213,0.014288816591079306,-0.010189355211551912,0.10003941149566631,0.039993730969733424
LRIG1,0.06664297832410977,-0.004361065222275796,0.015511595231149068,0.0068824167973329945,0.008480193073470811,-0.04754861032098064,0.055810026514232176,0.007814622361463118,-0.009373061075253057,0.014251162641219943,-0.1101564947494555,0.05863199899141649,0.022786427915043435,0.07357003372673802,0.03709894645089731
CPAMD8,,0.03377514242742078,,-0.000625853713665675,-0.025736348618990632,-0.028766581206853336,0.016029283583862783,0.06214276176634686,,-0.005897637725428065,,0.04352564755626491,,0.08787552062474356,0.15300952080169095
GHRL,,-5.5188854542765353e-05,0.026746199994094406,0.0003059473096328887,0.056510100561010725,0.05352122900162696,-0.0084197362806941,-0.018507107450897054,,-0.020286127710896922,,,-0.021551830832824827,0.0300318518949548,0.009387124557486774
NPY,0.0010853179783333528,0.06343879408714997,0.02360908243842997,-0.016835847589851568,-0.014781159458912762,0.16596965728954371,-0.034441746426053854,0.029936094038853,,-0.0026564588869192407,0.07591950426791368,0.005922517177899779,0.11667114564671392,-0.044114088743708375,0.09537114301758123
MMP2,0.009255048363425037,0.06019562544460015,0.044475221297532896,-0.02322196476868736,-0.0013294694641009866,-0.10975571587349348,0.04393129045807858,0.09723272228639282,0.0630568681084845,0.000753992056390253,-0.0315224369561471,0.040228412235640755,-0.011873748280268537,-0.017440376469481444,0.04114597745498967
LHB,,,,-0.02150368153205996,,,,,,,,,,,
PPY,,-0.0006258403931782118,,0.012039094208934335,,,0.040285151925167205,,-0.03889612694217426,,0.03127239936137828,0.04073281436073351,-0.03414587754758632,0.04425431608203055,-0.036383458985879566
ALKAL2,0.040722424306013076,-0.018640773844131053,0.06571015720567984,0.03490773570057877,,-0.03261651851925769,0.036026033131952434,0.059557970533168796,0.05523872599947363,-0.01544093718445766,0.007834004741437415,-0.03139012676778462,0.021450049366775508,0.009344303869331683,-0.010416772936184213
CSF1,0.08040446840665767,0.033648944652462806,0.005102858650504108,-0.011871963205319285,0.12325191351492436,-0.08294066188750936,0.026771630161713973,0.010645758578881505,-0.001764380936186737,-0.06464315108962058,0.02272421882879375,-0.022836953649483866,-0.010700325044760128,0.10388744018805453,-0.011518759050165979
SEMA4C,-0.009547300056304941,0.09244795397928035,0.009449498540737773,0.0438610430427615,-0.006766228081903696,0.03407494521883016,-0.010819230169745956,-0.0028111814793868027,-0.05096926005748838,0.058660743953036894,-0.023544157335046303,0.010354661714059899,0.07484570372152755,0.08279337313437528,-0.06695838584057105
BMP8A,,,,,,,,,,,,,,0.06090098548853229,
ICAM2,-0.015280255232534597,0.027402455538878746,0.05170228027415183,0.01945863169031886,-0.03468113748054572,0.01138743221333067,-0.012581923516352502,0.031462520107852096,-0.009018782282305966,0.00425883973794332,-0.04381789484917336,-0.017362711815405468,-0.004940094902264838,0.024834355018159733,0.02505414610956032
SYTL3,0.09892048413763371,0.02812387019544201,-0.01749699998693961,0.05862489044890647,0.010697400904602786,-0.02671803451667289,0.11799761776555268,-0.047217725938434554,0.02429799789249935,0.003942372190374542,0.0747213079637216,0.02004902891932356,-0.013340080752765222,0.02734486067252726,-0.03159884352128696
IL1A,0.0629501959257771,-0.0074462777069973715,0.07907308423793748,0.05180190884824761,0.0569644962999596,-0.020605707378387753,0.13995460171353924,0.03803498743395022,,0.059755670452508486,0.12670054521052326,0.05697536568112664,-0.008758548725318503,0.009908967563811474,-0.032205137066943904
HLA-G,-0.02284462537149527,0.07150276673424885,,-0.022712048914308825,,,,,,,-0.0008492290735005956,0.02506852670384309,0.0765255196431306,,
PGF,-0.01559052607575197,0.04065504216741019,0.06995279498779677,0.009531142132795399,0.04597211441439367,-0.04107288641905398,0.014846564663453528,0.1336641857236473,-0.025396117087059418,0.03247263011848446,0.009936362457702201,0.06267038347856235,-0.02541459600134921,0.044643385627015184,-0.006489547440810851
LGALS8,0.031981567083157844,0.01359049953516191,0.006790696537935229,-0.027663656866975243,0.09759753404597529,0.021293568985936647,-0.04888839672935218,0.061323005208557366,0.13492537947585356,5.998066838517947e-05,-0.03892308708932423,0.017017199364050675,-0.0006425171743379806,-0.009417033997878525,0.019055134257327185
