,UKF248,UKF269,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk
IL6,0.05565842534984472,0.07611533870765486,-0.04270999512387102,,0.07297855470606798,0.08109772213534798
CALM1,-0.062000388764051895,-0.04956016536652128,-0.03903009684815674,0.04869760828410472,0.023333639964535136,-0.07179658506591188
VIP,-0.0038842473798527226,0.028509726012444593,,,0.0013424855608577312,0.03214758921015401
NMB,-0.00029392767567127526,0.019127121759955023,0.05888751652675201,-0.00817334264453,0.007101449455834109,0.04723512136460039
CCL26,0.036483861937690897,-0.004533915348903487,0.09747283559567281,-0.01855521305462908,0.06183368545947995,0.024840750191292667
FBLN1,-0.016858430657261135,0.023915375715140075,0.04066052211531843,0.008585284758278517,-0.07406457694026757,0.018860111826656503
SAA1,-0.01468447590776672,0.041042271197959904,-0.058724678624676216,0.0596999408213662,0.01358939362570023,0.020336640718621974
MICB,0.05920334186021456,0.12958896884189802,0.03475856758120392,-0.030259145731559266,-0.024845234200216306,0.0268056199276922
MMP13,0.07725888125814127,,,,0.015841241716039855,
F13A1,-0.03274436908720304,-0.019017318217485472,0.027706554913548148,0.0016421912989152301,0.08546101496514708,0.05021774290490345
CXCL11,0.022653882980946918,0.06616231101585117,0.12568771861327513,,-0.0015216308107843363,-0.04057355646640855
COL5A2,-0.02101268622063889,0.07500990050431953,0.011184286158731457,-0.03383814987439707,0.006218458914550174,0.12761686955874366
EFNA5,-0.03943939604266745,-0.0435751213993188,-0.06288561113110881,0.055505543645186214,0.1014664649691022,0.050256053383491484
AREG,-0.0258981499030434,0.02079217618119862,,-0.021161084699011016,0.03200259991566536,0.09004687499566613
EDIL3,-0.0055014905041329805,-0.07415826269156507,0.03789445254165967,-0.08237244843925308,0.06276514168408298,0.057084945192485304
CD86,0.04769133681671123,0.025243794681592168,-0.047508248927685355,0.027850450043519364,0.05570213361793294,0.04354880757260134
AHSG,,,-0.033647158747345515,,,
HRAS,0.05533153144229019,0.023275304988716865,0.03439432045845778,0.04592729058724038,0.03947673151551776,-0.012825150726186771
C1QTNF5,,,-0.04626218556361897,0.04419903202807228,-0.038660774479986594,-0.04870989136125718
RLN1,-0.012858812392880675,-0.02637628791436268,0.03205189159102253,-0.014849537087068642,-0.02706476380121815,
COL4A1,-0.06435582492450397,0.05676631120103908,0.12401045086763446,0.050625281034312436,-0.00782008769335904,0.07946372222615487
CCL3,-0.07156147498120227,-0.024533292375520876,0.051809417163445295,-0.00901196963388755,0.03304403301017536,-0.07388459415476399
BGN,-0.016869004485147124,-0.007119492876566226,0.11246567609444555,0.09229048665744957,0.002832430877083421,0.07598337883002718
RETN,-0.017332503111561114,,-0.038464559977248035,,0.005938476025936208,0.03323456819126442
S100A9,0.052668039593048756,0.08695034803694579,-0.1089833825689052,0.071315059407111,-0.05344759431799239,0.06284586317583117
HCRT,,0.028809615341903117,0.081736004067892,0.0485093592842224,0.06453200107392142,-0.0254541477065119
FADD,-0.03161938761285933,0.07625284697982541,0.008495115603921941,-0.0139048380178519,-0.0038374993493319213,0.006640680034495623
ACTR2,0.0035995229508141223,0.018074256067476084,-0.1191155695535145,0.0813220977868455,-0.05478405759968507,0.04059912611562441
BMP2,-0.04571229972035555,0.04667651625224274,0.07009494837594303,0.02288061415304125,0.05949844599975078,0.07045100372334463
PDYN,0.038806716548552514,-0.06469819442756826,,,,-0.04278453459562897
CD55,-0.03645016961645734,-0.0019095041702184808,0.0036475000805234704,-0.06212478137249949,-0.0018217475298506806,0.014259174285954397
OSTN,,0.05713363575747114,,-0.015328588873725074,,0.06853733993651717
CD6,-0.011929297220657383,-0.026376287293941467,-0.03582819076245571,-0.019709854631426157,-0.0038040667120960918,0.017829297944542254
IL16,-0.014097876538310242,0.0639837176165847,-0.04996440297903146,9.518288425431346e-05,0.030910631502192965,0.055981867212806326
LAMA5,0.021168050115117448,0.1155474626021033,-0.00014354805460716448,0.056913953687257095,0.03708970951489015,0.10387004784640794
RGMB,-0.04071104611804267,0.05185540664226134,-0.04842957167683603,-0.03932459956579851,0.012058702274669465,0.07166737479888328
INSL5,,-0.03500135996301617,,,0.02908870921979109,
IL12A,0.011043857378091897,0.025954561953191846,0.045734482724208866,0.058741721920467845,-0.005207596876913553,-0.01787924671641469
S100A8,0.054365705421088206,0.1180865594212474,-0.006055042044014949,0.050132682863389066,0.005794070440916962,0.02564910915631599
TAC3,0.009533268107293366,-0.017381770225628496,,,0.1133087438244624,0.0509745961252761
TAC4,-0.02217307949738897,0.04813482400647577,,,,
MFAP5,-0.0135827540614579,,,-0.02116108813502201,0.05894291462050087,0.03310918942201903
CXCL16,0.07508242501021443,0.08151851915864117,0.026020538328827014,0.010810091393664232,0.010750082867669914,0.04016830705965927
AGRN,-0.07750063751748953,0.0821782178837445,0.0990000872187432,0.02133041790259329,0.025853083795619958,0.10090025885155568
COL4A6,0.0029574435844163024,0.06257212153018388,-0.049013833152577534,0.03767938053004624,0.11049663626606808,-0.016599089464967187
FST,-0.00036915054794715906,-0.0009598140991630853,-0.04912415072098092,0.0009056816410810748,0.08507482194369617,0.10222317108668053
MEGF10,-0.01933911766338714,-0.0847750015787399,0.0923987401332749,-0.03252136624317512,0.0012347801080466933,-0.062407695830512956
C1QB,-0.016939249121892628,0.05119738384024835,0.06534041630570174,-0.012657908631424086,0.059314950206562245,-0.04113941218464776
HLA-B,0.06340548331123355,0.09563410171566214,0.07720094090852081,0.08302039905281862,-0.0012832246315271744,0.09023381472323394
PDGFA,-0.02180811142433694,0.05287411659343236,-0.004902391871079552,0.003273427444748433,0.005345642018845663,0.07316900483617944
LAMA3,-0.022974346499159002,-0.030521838483613766,,0.011667804464877711,0.07013588599043279,0.0684673805668328
DKK1,0.018674310346372583,0.006430050300815458,-0.021384663024164707,-0.015562928404232595,0.11855012312144463,0.08115438384716878
INHBA,0.05214572037772308,-0.034579845404148664,-0.03196174713464569,-0.03094375259291538,0.017529376321943704,0.0673912691087619
LEP,,,,,0.051627042097106585,
IL7,0.00010784826633634956,0.12828114768611973,,-0.016246954619329384,0.025977289629782147,-0.005781386708466333
FABP5,0.030247999325423,-0.00913221497978652,0.10860903671676288,0.08743411735922052,0.14594442810117067,0.08671649698593875
CCL4,-0.046944748654160325,0.02155456560100392,-0.029190567263414763,0.004042314844133523,0.0010346562348433985,-0.04345728966397495
FBN1,-0.03363131825617085,0.07183588403109413,0.12575984100875692,-0.0037788099816117543,0.0027402009106231584,0.08269296214810828
TCTN1,-0.01132197229397408,0.043180784304358295,0.061087721375620574,-0.02115636411224188,0.04590267423165927,0.021469976447234484
NCR3LG1,,,,0.046700332276213535,,0.019384411872376883
BMP7,-0.06424634561259722,0.014666321146639683,0.05633899262240476,0.023323427742613447,0.026685682691173253,-0.023992518306368216
NLGN2,0.020755240032949176,-0.007143584664327719,0.173027296242663,-0.029459573634265587,0.0513125701816657,0.014252265071512935
CCL25,0.020677241781539412,0.0062078932820762754,0.17053042175701094,,0.05494543394022863,0.10201361151174111
NPNT,-0.001396151887509223,0.06560200984946842,0.06762835859854822,0.05860828469315404,-0.04796850665966539,-0.06207167342958031
KITLG,-0.030662768367641948,0.030657821815550643,0.04774995612471527,0.016688266288166432,0.03805430644986929,-0.015998929699374345
MADCAM1,0.04645532433628172,0.056074177769306406,-0.030828415386679863,-0.02151029741061777,0.008279456244502667,0.013284566946405953
F12,0.01986906690962905,0.0077331497784594305,0.11565674110494366,0.0951945283740315,0.0495150890989618,0.166875142543168
S100B,-0.09136012561709422,-0.018528677126336504,0.0898654205241759,-0.036325879614288875,0.016057912851344426,-0.07153313613974643
IL27,0.05038585900518613,,0.10126420399336848,,0.013001777932708718,-0.02005801184524032
CD99,0.04740272165312561,0.05841427267510975,0.08435224366933614,0.028950386736210903,0.1417548868496279,0.09491833231764212
PDGFB,-0.039202113176271904,0.0009384203797731415,0.12880923882207437,-0.05359847923584272,0.02730930902874665,-0.004303809035840343
CLEC2D,-0.01692880079980661,0.03676445757017032,-0.04973631211464255,-0.007501317979659881,0.014972739298159031,-0.01120488893332456
F8,-0.009762550406719368,0.01909460074511369,0.14970660582532122,0.023586338114630342,0.06279328258364465,-0.037100205094147395
C3,-0.009510841688233872,0.06085911474480537,0.004215816419323021,0.025141541571468383,0.09193774108023993,0.009795217970085522
DLK2,-0.03102388494480278,-0.0034529750044614595,-0.001301980122995431,0.04052571193345585,-0.002144245448767311,-0.020091714364321722
TSLP,0.08629291211277156,0.08337513135057088,0.07814127965354387,0.005287674697109303,0.01734431472425678,0.046240819152077096
OSM,0.0011314912466211693,0.07239408294437062,0.03792730049062096,-0.022206776435275574,0.10989697976939156,0.13191272753403113
PRND,-0.014102527920379518,0.08764732287385012,,,0.04538293678395304,
SLPI,0.10392944574110487,0.07892625925521919,0.04608585106412029,0.004946201036441904,0.09307885149549688,0.07979600065886032
AFDN,-0.04452715484417903,0.0420088897038903,-0.03301984113612778,-0.00036339709373097264,-0.03300762761447158,0.017531248688271887
KISS1,,,0.02103082040989147,,,
ULBP2,0.008847954566144078,0.01100695700533222,-0.07309090483323656,-0.02430086299034994,0.006902961023311532,0.04179680836030941
ICAM4,-0.012671677488297901,,,,0.021731444172576112,0.021868173708641185
ANGPTL1,0.0210317592365417,0.03364274302158723,,-0.008315338825688462,-0.005918429600645451,-0.022538046616829226
LTBP1,0.03096511791080002,0.00021524588044487426,0.09409818393729823,0.06389533638332723,-0.008113436776475086,-0.004816426439794135
NTN4,-0.0031589086920124857,-0.0287140879680141,0.14274739767962005,-0.024285207978173948,-0.029666061119135452,-0.0008926980419680323
APP,-0.0634371568387085,-0.03825065552527789,0.0256567653459203,0.01638980353424769,-0.022902002588481685,0.02650280620916144
RIMS2,0.04958414004425255,-0.0352854425008749,0.13773286427482945,-0.022860190686553712,-0.009122646813465234,-0.030817647812344667
WNT7A,-0.003481149982563785,-0.004514913263570831,0.07327321136318328,0.012646524220366983,-0.0008319270866207295,0.01598463636233507
GAST,,,,0.007435680164955638,-0.026408469313354332,-0.031032771173778236
GPI,0.02934249971226161,-0.02675865510939876,-0.059679281773276485,0.0545806360983176,-0.03495338910608377,0.02869160607730582
IL1B,-0.018762678007836042,0.05518113866589698,-0.044846711870885445,0.06288668715894101,0.020742853107845065,0.09439023672552646
SFTPA2,,,,,,-0.01898300644891615
HAS2,0.051364372293463675,0.15694821738701042,0.0716170219053189,0.0639709870585402,0.12486307826709761,0.1360899813880675
IL11,-0.019206615686975632,0.06082151587162891,-0.05042633313640013,-0.019709857755858148,0.038727954774302055,-0.025824165855083434
SEMA4B,0.013155917802053179,0.06243407438537715,-0.04786631663555685,0.021463329881298898,0.07384645631400481,0.11198900046500884
FGF12,-0.044953646743575444,-0.02826132758503217,0.11059549644090887,-0.037692081413782344,0.07181398677261622,-0.011445491553381924
CP,0.07340613739053448,0.011706327677425776,0.05837150883972405,-0.047119368289168136,0.06317004084595715,0.010804603177456431
NLGN3,-0.048925705809631306,0.06126243401999545,0.12846478917869514,-0.004796232560606676,0.043883118504338584,0.07718215625213812
GZMB,-0.026368152359453573,,,,0.024972324222518657,0.0022365700280228377
PROC,-0.012397939163435363,0.03277785728282717,0.07801858433393194,0.012538975310545975,-0.021528209272926424,0.00714992095893972
TNFSF11,-0.013043375227359912,,,,0.03374769256989361,0.10428204603653814
AGT,-0.020699685731849878,0.07722253676894404,0.11401806377459839,-0.017606074565069258,-0.012357790757383663,0.09453094738444393
PTHLH,0.02742609392636402,-0.03804097650991046,0.03211554097940409,0.022258145331751574,0.01142413545034286,0.013939024243368691
COL1A1,0.0230547121794502,0.08773547496777104,0.1326406081008067,-0.06309258115631852,-0.020761021874494034,0.0892400397502134
LAMB2,-0.020719331576923235,0.04955838681997703,-0.07706395410829246,0.06370448002205624,-0.029127039822664406,0.04343740270367957
DSC2,-0.005595826949860946,0.0012875775616813918,-0.06750318412865565,-0.01795711172608968,0.08128624118930437,0.06688470094375587
WNT5B,-0.027326756595732356,-0.03529142416143788,0.032814346532143664,-0.03757842814137571,0.060456002470990686,0.043962940008595214
LEFTY1,-0.03040275993750179,0.02010377868195147,-0.009423727775100236,-0.026408634229948217,-0.019261931963715565,0.06847800414753001
FGL1,-0.02466892563592053,-0.026928011634679238,,0.03469464838865228,,0.14054481945880687
CXCL5,-0.020928689541053685,0.014551257341018772,0.05251900716104701,-0.03529979779648796,0.07702474032129888,0.05777685492554959
S100A1,-0.011984677949736615,-0.06065818357614924,-0.056042372806675234,-0.07462745085289738,0.007803352037006543,-0.00031629382315645385
C4BPA,,,,,0.09552596972067506,
NPTX1,-0.012248357233331194,-0.02986218750110758,-0.11056203317713818,0.08225276387001572,,-0.06382861215846457
TGS1,-0.01570886748377442,0.039522844094278184,-0.019382382686361332,0.02868304419815136,0.14272544668535359,0.03981657031088302
SST,-0.002075275389177389,-0.04842380971933726,,0.07947958410730681,,-0.021622557339239568
IL34,-0.05286622981481519,0.021309032128750526,-0.037542449653579814,-0.03944442457845302,0.0398554197207034,-0.040610092093401176
DHH,,,,0.010120871259673822,0.011530521125779774,
XCL2,0.008713551660129552,,,,0.046328230177201994,-0.022538031378670675
TF,0.046956431626856,-0.05497803482393899,-0.021742746004024587,-0.07031583979278988,-0.028959817456182303,-0.029898725015694006
IL33,0.04269533643832432,0.05683828695395163,0.07660900817333376,-0.006095414423543854,0.07491504449586164,0.10181466079569937
RBP4,-0.028576054738211707,-0.018214528153202954,-0.06131380992065149,0.07492669533482886,-0.016194336161345496,0.004072166388926537
CCL19,,,,,-0.04467934412658808,-0.02901803335702151
CCL20,0.05666903794232753,-0.019403925042984833,0.10006626995678818,-0.017331235962921233,0.05479827884812866,0.04331173037652869
NAMPT,0.05429045434926611,0.054838840928257554,-0.030172071905317118,0.11356333222432533,0.016897231841239205,0.14748885222114547
