,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
COL11A1,0.05332525762135701,,-0.005152633558876831,-0.016053475725083408,0.04365739835559796,-0.05375871666163083,-0.001896027431393211,-0.0068653034518183905,0.11118729091181147,-0.020021639699445003,-0.007607730987565595,0.12190658638420958,0.1739273249815539,,-0.026508759153705472,-0.03780898670066251,-0.06128230606452621,-0.026066200071735227,0.10412573394172563
NUCB2,0.05237931257264597,0.02929031656560438,0.012406243369279025,-0.004111049833556062,-0.009026491378008854,0.08411266205705054,0.007356933649536035,-0.008574552855445667,-0.04780344956230384,-0.031144048695592084,-0.005716410118377718,-0.0009192048788777246,-0.04997206257299039,0.040604963936261014,-0.07125461047748485,-0.0467513531494906,-0.04532654783912408,0.020690523350264754,-0.08828329175212414
FGF16,,,,,,,,,,,,,,,,,,,-0.030187407644184726
CXCL1,,-0.042151973377286406,0.07039464461697185,-0.021152576829371352,0.017884589234048176,0.09218011301250625,0.023835853590562596,0.03208647783793541,-0.04529638381928516,0.051440471291999176,-0.004942246353791441,0.0067949889622409025,-0.0526827348607402,0.045633201256209135,,-0.06457082315949007,0.0007794824450274242,0.038336453946443416,0.0725183524167442
VCAN,0.0084000920696965,-0.018556962162719657,-0.021691609389879216,0.031524101243182084,0.03908283830068913,0.2057349274088357,-0.012060126597711808,0.07744998654278251,-0.02752808250667712,0.0018516110630243721,0.032104099798820784,-0.07200365945805451,-0.001228966001939769,0.0053208041539292384,-0.02086732381146951,0.09830477504016512,0.025478502655748615,-0.09908975742720265,-0.062489169250012994
MMP7,,-0.005084883288360917,-0.0545273046776165,,-0.006697181307782607,-0.008152343283920876,0.02160784484594765,-0.016563459262733955,-0.019538273329895894,-0.004735697442485447,-0.02399891443129517,0.030867251492677997,-0.01893349175232686,,,-0.08365037270876144,,-0.0699431874040888,-0.07732948018834825
PTPN6,-0.049243069144506504,-0.022537612034267573,0.040140943079131186,-0.0378013187873776,0.07536857819577208,0.15996966299305299,0.009073471212417906,0.00852470537128118,-0.04482628424452715,0.06415250336978218,-0.03743324561316502,0.09733035808977891,-0.016746996711169023,-0.006006594651322868,-0.024751958642121145,0.034426895532813175,0.03407720284639552,0.06685799905213657,0.09655221072439096
PTGS2,0.005913517828772093,-0.05423527926610614,0.035749227761180495,-0.002073532203594704,0.02563614117104712,-0.18037887102496816,-0.04722741387464279,-0.03433707643308598,-0.002644075960636557,-0.008200921145250369,-0.02547120048171071,-0.013176759962092307,-0.006318653315851206,0.08476980524359594,-0.05307384830445995,-0.08013127512970077,0.04803766530485209,0.049466492936906366,0.019910422168717076
XCL1,0.0300052218471728,,-0.02285749622434666,,0.05898633856536303,,0.02357769882760609,,-0.004117215657646698,-0.013126200447538814,,,,,,,,,0.11494068067660751
CD58,-0.0009109472162340554,-0.038808074350395454,0.01346193480329004,-0.020186505910725988,0.029784479183417697,0.21280826894896954,0.027168753418361394,0.0020740375889033162,0.028658606540852026,0.04340140081358083,0.03644309440900109,0.10714161411808715,-0.017540027341422126,-0.020026435968282907,0.03239894663226833,0.025906910491113353,0.07684668159793455,0.03449485229517727,0.06776918262994085
TNFSF14,-0.030880619197872144,-0.03838593903048902,-0.023031283837838347,-0.007149358590797039,-0.04288357797303393,0.026175480232831064,0.010267660965857836,0.007125396396580581,0.0703696075714112,,,-0.04279110529697085,-0.035958618563620204,,-0.005993829577347636,-0.025437657447960164,0.007990346725618384,0.01371802775310694,-0.017818261303062004
CNTN4,,-0.031408126747932266,0.05536839055995911,-0.01726962507352752,0.0017038857800879157,-0.10900175774871305,-0.009551610158969655,-0.01742455701867947,-0.0059865802916374035,,-0.04883168652830775,-0.039926280293117435,,,-0.02655717338309208,0.05181870159770024,0.04400362827371329,0.03185773780761446,-0.030548939614336194
NTF4,,,,,0.040149313281281865,,,,,,,,,,,,,,
INSL3,,,-0.00387207795877818,,-0.029462922665218945,,0.08194383731287398,,,,,,,,,-0.014765387275481438,,-0.012468798873155948,
BTLA,,,,,0.00550214066685392,,,0.010654559190228783,,,,,,,-0.001619686649582933,,,0.015581377296096034,
MFNG,0.02589666604450664,-0.033618967005090365,0.0037497821290211997,-0.04124575407509784,-0.012171864341673869,0.1403497405109627,-0.012087731284114561,0.020818416258330658,0.019173901315750173,-0.008495918332195053,-0.020549816908490108,0.004055783892331903,-0.07366216070179683,-0.007043064065337255,0.009882120319731047,0.013749895069966725,0.0708675292675537,0.05782974220344437,-0.022487065149667206
ICAM1,-0.0015860774303564811,-0.03013613604133543,-0.037136823734739935,-0.060550415824111775,-0.0480319798885695,0.20039715319116796,0.061119724209688364,0.000323594986125801,0.07992277403718598,0.05053807385750337,-0.010370839813099985,0.03293598612449749,-0.06498213651729892,0.1719082209307993,0.030352941577793138,-0.05148597641165978,0.06571172406542625,0.04319036746128033,0.06865171811623302
PROS1,-0.024813666035457652,-0.05045641464259283,0.04999902164539842,0.037743882541898005,-0.004389414704300982,0.22303784370997184,0.010800561763615402,-0.03634456267989818,0.05552138470068682,0.06215154490004983,-0.03706910595905632,0.10211437337707881,-0.008084616324782707,-0.11205857178401969,0.06167378525659183,-0.06049230207331169,0.04147662245880544,0.01515085560792147,0.01079071822136682
CLCF1,-0.030965433000493595,-0.060189469481023404,-0.028113501233189106,0.017910338010712137,0.05775056430168289,0.011986692507459729,0.017272901482483376,-0.04715880526317636,0.018246723917435967,-0.016643792149785775,-0.004614751024900037,-0.003836564923182255,-0.04543621549898665,-0.051752870919137425,0.04440465618983715,-0.020040067280788675,0.03147410644774019,-0.03866826971025094,0.09109880910848632
PSAP,-0.0396285342978139,0.0071445100132873154,-0.023821053126527162,-0.06462355806886524,-0.015726268392292225,-0.20438330025215057,0.009262456210329992,0.016741154712931788,0.007700104595169897,-0.016057794173367244,-0.030897454414835233,0.0023491630014203214,0.012208375810315149,-0.05030120310036823,0.07498895372468925,-0.06913026508126777,-0.015688336989343347,-0.003955089957027106,-0.05480444645421131
EFEMP1,-0.07487927589931331,0.00488140898263574,0.0032461990512878034,0.03844671136762473,-0.004442688048288743,0.1865090598900041,0.02138790803736591,0.0356970401641488,0.043218406926346285,-0.01479834772706441,-0.019498130037549476,0.04078399754163986,-0.07161891372175412,0.04557602265692333,0.1267427223128355,-0.08741352298217261,0.003964789030751414,-0.06591737676455167,0.015558715748084255
C1QTNF1,0.017414963991762226,-0.023443989130788823,0.0019307462025968099,-0.00460027612433056,0.019758253012256893,0.14157154033818006,-0.008263934675119195,-0.04602632834959255,0.016464720186126682,-0.03737191110495035,-0.06964946356361293,0.1022604997691368,-0.06518440295497835,-0.07067635762408979,-0.0031424760114901066,-0.09905695430580216,0.051089581846766555,-0.08114439833281148,0.020460672405675853
ALB,0.02015737233325758,0.09953895061888107,0.055999949192479165,0.016822837294292046,0.00689286873799519,-0.014749172722286746,-0.030477082516760064,-0.036736353997407135,-0.004623247359795407,-0.013758518994329222,-0.023477037574914133,-0.04550210753535985,-0.0783578302145005,-0.05320754896139669,0.051519745107629536,-0.033851598442774154,-0.024756800287179838,-0.02975087330471794,0.014323374432475522
CCL13,,,,,,,,,,-0.0106800288439425,,,,,,,,,
EFNA3,0.06416641060026786,-0.026607642830275304,0.023960449566078734,0.03330699838578161,-0.0048305890144837264,-0.12757312086158007,0.019157654967524907,-0.0057887980532942765,-0.030971137059000533,0.01923064277180242,0.007434690168890226,-0.05459608906712326,-0.052138297882468564,0.04231747040346835,0.05952525094509521,0.02025968005681678,-0.0013114777668620063,0.13452210500017917,-0.07372051288419426
DRAXIN,-0.002361450726686629,-0.015941774452993794,0.0017856438596995136,0.05957760779018384,0.026685751743981908,0.16403126582803879,-0.013793633940820497,0.0102413140056322,-0.0068679524611175375,0.004300197075477517,-0.010250200760315001,0.02151923216815392,-0.13983285337507245,-0.01636731246532774,0.03350014976792797,-0.03301989582297704,-0.004141585794928251,0.057301882247813574,0.030437324621924625
RAET1L,,,-0.01595107925012256,,,,,0.006517295092565739,,,,,,,,-0.014947333839501049,,,
NPTX2,0.004538576480982629,0.09660791623229582,0.060430004883623656,-0.03788075910907701,0.007724984421555864,-0.22988807262052519,-0.023155320954595972,0.0065904968902964906,0.07159495136755131,0.018549356829637233,-0.010011389263808259,-0.054081732756601476,-0.0441942534533948,,-0.009682976927050602,-0.056156116202937985,-0.023348965290789843,0.038170866245304726,-0.0944395366704694
FGF11,0.008010019267590011,-0.03708022413036712,-0.011345704225281129,0.011095583833970012,-0.03012079130189842,0.268792220292226,-0.052037048921783055,0.005893820027447734,0.05224116406540338,0.05325029092771394,0.05713957751648654,0.030964669726610976,0.003239541600319323,-0.008578692852525337,0.030093134349521246,-0.02361644822228848,0.002706781350166292,0.07013191619504396,0.016816695481965478
CD59,-0.027103148171174606,0.024104636523299406,-0.0213663080580478,0.04516533738472865,0.0065415420440935535,-0.13108986094681122,0.015317596638814589,-0.041239482272834686,0.05060233399011155,-0.017147685967481636,-0.008321344548580863,0.05280096404758203,0.17626129891591158,-0.022718448250084386,-0.02221643448466622,-0.07566658721572767,-0.03137921899183234,-0.028376993929531278,0.021748891496926364
COL9A2,-0.029018655833875237,0.02353531455493495,-0.03625805330759823,0.016729499521144595,-0.018232434026431852,0.06188827114184783,0.032589212214311734,0.018086963830988574,0.002565877918613784,0.023871833590768915,0.00904704802583794,-0.007188825007521717,0.14301848884501503,-0.08436633279719355,0.0010538377127453818,0.035617324840586585,0.04226145659922369,0.15082825043864953,0.08853864774148623
DLL3,0.02562726599856982,-0.005759999515840984,-0.006466588540918758,0.0469197743251495,0.04197581032280534,0.13598663934564742,-0.02168658149846777,0.0754466439673139,0.005847167661370545,-0.01763043640210285,0.0314542322330043,-0.057142422611345875,0.028960486646930204,0.06721005247512382,0.012179514595971127,0.11380068688767268,-0.01065104861187271,0.1320084064736149,0.051992147465046934
FGF5,,,,,,-0.04540546060894874,,,-0.018790982028914445,-0.02104236532864698,,,,,,,,-0.013622195384545469,0.1160240737057319
LIN7C,0.03664108755875158,-0.04891056317934989,0.0029193908901891824,0.008483163039386796,-0.02355729375576124,0.09670357333214351,-0.043100321827230406,-0.007509762668419722,0.023950002083628057,0.05579922028611939,-0.0022653134058249003,0.033200694461308244,-0.01775586794135291,0.05503260278424804,0.046674120535350715,0.019711271687823204,0.01124863085476237,0.007419836236424021,0.029403566851944552
GDF7,-0.019553445426952108,-0.01898586472325626,0.06427742061416529,-0.018531536590153292,0.013832039447468898,0.03580730517049825,0.03492339713279233,-0.014930465337257429,-0.03454074771767896,,,,,,0.11822083932115714,0.05099197845742449,-0.007652135047811867,0.0393114542530455,-0.04683060856522616
PSPN,-0.020637165517077474,0.01945841202640259,0.061392387666027684,-0.023482587200901725,0.033735452341304685,0.08046604654187324,0.00879322021456825,0.028080752379443033,0.015726941598169362,0.036254152718932925,-0.017883895379839632,0.021027099811938475,0.029776491500682074,-0.03664285013230819,0.07552352119864299,0.04807312583983309,0.048259785810278746,0.03990107737726299,0.03759252416365264
ANGPT1,-0.039255966757506006,0.010138273415524918,0.015909199599918752,0.03245886872343261,0.012121106592038236,0.1810452862171589,-0.02122238474787349,0.019183249982520877,-0.02408113075970954,0.08583180240192106,-0.024607829727940008,0.08546600783996296,-0.0048606423814608,0.05581929098171682,-0.01362156763955618,-0.04641903854695554,0.012246293764427237,0.06619100848893592,-0.05193353832514147
PNOC,0.006839124339410345,-0.004229573922626618,0.012914129995988887,-0.03878073059577674,0.050260843354231234,-0.1422161267747639,-0.005727145466999598,-0.011835585793299365,0.12369351659629917,-0.013758518994329222,-0.030723185806677194,,,,,-0.013626020027161803,,-0.02514850755854547,-0.04175550453266677
L1CAM,-0.02936251243550247,0.05864677805053659,0.05789490661641239,0.09325623728474147,-0.030776168558913887,-0.12339694887859229,-0.04224658587461123,-0.009351437901344416,0.04041594376020358,0.06745869510013448,0.012309144256920817,-0.023249327942901604,-0.06035582506703061,-0.010319419303082479,0.035331916892507885,-0.04368706368726622,-0.02525953445613441,0.003722216507899766,-0.08370839341885095
APOA1,-0.01628340888754453,0.017498314498748252,0.030079707037732502,-0.025663690367281944,-0.04588363411153578,0.03993527766834486,0.012078439171840365,0.03390369221329827,-0.008024295855910128,-0.03085788129498922,-0.011947046729764798,-0.0652302392338756,0.0016413974092958819,-0.04303787883834521,-0.04304773414231014,5.8664006856243166e-05,0.016633104625914955,0.051757721410002934,0.07096400484967966
PSEN1,-0.03754475314154787,0.08931684779735914,-0.054118607095889844,-0.028024052963025025,0.04193838780753376,0.0012733228686173008,0.015759627927946468,-0.0188870632238937,0.057887703867597826,-0.06971536910023282,0.013810806199826107,-0.1064331048291345,-0.01758036593408884,-0.09723783380900589,-0.04443152162551099,-0.017725170080294932,-0.009912178836812176,-0.038383070175081135,-0.02558852934620365
CALM2,0.07820374700785328,0.06915199311788645,0.009057654505875222,0.027932029217993135,0.018558694612479235,-0.3132332108311507,-0.02589704452480385,-0.04146048061079623,-0.02095865893805075,0.05520904245104379,-0.0006641087511109913,-0.03768101934101218,0.2020219573825523,0.006094231772419391,-0.10988273444131051,0.07779389769962598,-0.04524189617590115,0.06235999869120464,-0.04484345576941432
CLEC2B,0.009054169901093227,-0.04271760554112598,0.033175674487088684,-0.0070106927037089746,0.04199510552103157,0.20678805510916368,-0.027453760968574756,-0.020974538124361872,0.07681538345972777,-0.016727921299775128,-0.05790770408893361,0.07286017581248722,-0.006171382973489728,-0.06242310984821403,0.025218775621250727,-0.054307942047183734,-0.021991787150592378,0.08804264334648589,0.017154368529431568
NTNG1,-0.019348024119100315,0.027032069203905322,-0.010386549437699516,-0.027518473749773054,-0.023768810910459487,0.007767491173360659,0.013573302748723317,0.007170564237809615,0.041832461636459047,0.047065801166244634,-0.010145804370296486,0.1588655050976302,-0.088963237788892,-0.053828543967770204,0.056401487294594696,0.05211045269754783,-0.05763568141612579,0.0858977038301832,0.016043635381685965
LRIG1,0.05161021323010779,0.05658618111663284,-0.05836155710216707,0.005779688463878986,0.03254227569757708,0.17640801644400828,-0.06867504923182506,0.039249683721582565,0.057148873892060296,-0.02632485012913288,0.09289736407233658,-0.05378878667869457,0.12566511791126275,0.08210875360365451,0.16317142576144136,0.09613360641001255,0.037731450161980644,0.08964142866263673,0.0808580068289911
CPAMD8,-0.017205353887866315,,-0.020849428364871296,,-0.0009536713768355966,-0.01869116507735064,-0.012794233862160878,0.050734566548822524,0.08524113930485328,,0.018858151728029977,0.009095041144821766,,0.15111481843119834,0.040131073880628136,-0.014395025142733517,0.01941716414653351,-0.03745123968136481,0.014179972890090318
GHRL,-0.027449905222437027,,0.061586493849033336,-0.009865091571412342,-0.033466441570844815,-0.012789993227688059,0.011418132812174346,-0.0186779415657806,-0.0209573178784829,,0.01354122207848637,0.01338781096488357,0.1474113371134775,0.0940762603808565,-0.04587005748709706,,0.06661621123123863,0.03616822501897479,-0.029271797172003265
NPY,0.04848594492818303,-0.02898508238192525,-0.024062158316511047,-0.005475133721200753,0.07033985721122074,-0.10916666389127845,0.001428905970510556,-0.030022758127305704,-0.01618007893320137,,-0.04697752655527788,-0.04198963209644465,0.013102550227091274,,-0.03891338799492322,-0.06551611141961206,-0.014493520437628016,0.011203439600597095,-0.07616178844538506
MMP2,0.015168440891423392,-0.04054182852142382,0.04390429288264836,0.04583552459692421,0.025795745845889992,0.2147839072302564,-0.041379896420691176,-0.0015702987499297578,0.08960821953225617,-0.03632552759436261,-0.00019228595918223968,0.05698941633152744,0.11558759157833727,-0.030798139109558673,0.06286907096395232,0.055137635694590494,0.09834982083567184,0.013044204592913297,0.060296122505786795
LHB,,,,,0.017937452716566438,,,,,,,,,,,,,,
PPY,,,-0.026896671809723653,,0.00644683150869137,,0.028516261279302534,,,-0.012726016545476199,,,,,,-0.03613257336959898,,-0.01847045772523612,0.12363459686772345
ALKAL2,-0.025765159025733286,-0.024816088652410865,0.014962176285410394,-0.01487459432520783,0.03490886062786019,-0.0012436215152487376,-0.006399013321171213,-0.04145038481706467,0.09680355907621291,0.12860309127056394,-0.04312011325320226,0.11781081993578349,-0.007682591433259384,,0.015463423976792552,0.07298076055206112,0.01559787678069738,0.046962340363905355,-0.03952541932613505
CSF1,0.009065832631401904,0.0018560516186433061,0.010262157882045982,0.054922045116908964,-0.043080217807170064,0.14991231684972925,-0.013228980452540895,0.011333993424039257,0.0023208528295081774,0.058487423567564874,0.03617553166970033,0.028121840216410246,-0.1891307863991767,0.008187590797809775,-0.001889282578879621,-0.043562385650683606,0.021080171186519503,0.027410963091733208,0.0684569283344024
SEMA4C,-0.020666158633066242,0.014223580137414947,0.04748503432281764,0.04377133318288052,0.08463300806494296,0.11104848888552979,-0.006400422177935201,0.006929144460205448,-0.010184012194798923,-0.01961342352579431,0.026420087636532752,0.06599578404297202,-0.022435896036769317,0.04496516188990351,0.09750343789664402,0.009244986880561188,-0.09710482140774696,0.04435944823320381,-0.018445339713467065
BMP8A,,,,,,,,,,,,,,,,,,0.020666955760428922,
ICAM2,-0.0011778025279556457,-0.015396925190453633,0.05831195443863551,-0.012675074388276038,0.012232055157763115,0.11467216531100267,-0.005640691903486337,-0.026158122293511547,-0.004699183391425016,-0.005196638843759298,-0.01600284409144924,0.049844325522486445,0.03780102852385278,0.017626890525503928,-0.018619353883222958,0.053619548773082414,0.08020895185682761,0.06234761537551884,0.04226306403623618
SYTL3,-0.03638232696299029,-0.046382854908781655,-0.05328114636963926,0.034223912570890413,0.011397267474210023,0.08539827243468576,-0.017562290918188173,0.010730997989129628,-0.023140827256421533,-0.02258128653843329,-0.017420444360351978,-0.049618811619265867,-0.03832578533594678,-0.06538210832959823,-0.06032034311678202,-0.020170317444635693,-0.017050400323447564,-0.009231916767133289,0.10122304870028055
IL1A,-0.019992344698129536,0.02874375301871151,-0.022231258532292117,0.014753111401804478,0.028961819991908867,0.09589854691528252,0.011887785657346814,-0.024524209636798557,0.02471215651963456,,0.015660157263158413,0.031535883760191785,0.014522597953183404,0.09721114613994265,0.062340831312465414,-0.03376084977920657,0.04226997647214653,0.06962572278965666,0.01798472180056786
HLA-G,,0.04662193770357742,0.030940690764185874,,-0.01293638710683697,,,,,,,,-0.0453731830838274,-0.060803171735576776,,0.013992739079397307,,,
PGF,-0.027242278704981113,-0.04088922398695031,0.06586498639908861,0.03830151316597431,-0.025815914592675918,0.18291193754709115,-0.003044155448830213,-0.047703202076884395,0.007767517301009916,0.016358015676449063,-0.05422679113250901,0.01505261726395027,0.11235618979078855,0.03271537231191204,0.050288571280615466,0.051589354434864,0.014190284834800403,0.007722765365745118,0.020937388504310317
LGALS8,-0.0072133714688403195,0.025125874043534894,0.015367669514554474,0.0188086247350386,0.06923517247566353,0.061357716609420035,0.0052098643843433825,-0.0022977430858080856,0.07135806381002634,0.04448034894941702,0.061977489004145,0.03759441676228615,0.018944468061816926,0.04053921025213784,0.08037591232657675,-0.0008742193099148799,-0.01764007533593023,0.06152760654228077,-0.04788368409307268
DKK3,-0.027595086932286978,0.01807449783338506,-0.028793424607470287,-0.06008019077552662,0.041049578051777516,-0.17689084262901603,-0.016448612404406718,0.004282069125245396,-0.04072126986642907,0.04307697230860043,-0.036152696976861055,0.02939639206280573,0.1524194961212875,-0.0847183758130173,-0.007439335129926633,0.025994287064789408,0.0006164245976277207,0.07309048703952133,-0.06750492658525793
COL16A1,0.02633729388886277,-0.02818662867373178,-0.005579583709255292,0.012069670592279178,0.051302372687776196,0.08703113557140617,-0.023848994633669126,0.03556416538371265,-0.04837220515705943,0.012158935182905981,0.06816667509368847,0.0023076159354230973,0.08075281548930792,-0.036644123760738063,0.04454377973483868,-0.00880215415324712,-0.0005665632681761788,0.09495016057086926,0.11367538923184985
TPH1,0.02773257491392867,-0.025285697526567452,-0.018022191751436604,,0.015026456718286707,0.026996358808295703,0.04925214401283548,,,,-0.018686340451230823,,-0.0815800555871304,-0.058273997221957446,,-0.03902699263723985,0.020053498510474818,0.006861078855557446,0.09987199726188195
TNC,0.014167757963696397,0.0007248867247282425,0.00398136915105359,-0.0006921042504432194,-0.05022168688107145,0.275892009526757,0.0013648408011279138,0.029661604575845532,0.02654935943239118,-0.03359082783920355,0.01522489898299996,0.023571658762954965,-0.21688910271699494,0.03582036148141116,0.16192787294213312,-0.09238639556076232,0.08426667546221622,-0.07037524092360589,-0.03873620031211094
TNFSF9,-0.017205345721925426,-0.003765005449001007,0.1211669243672051,0.01493681079745063,-0.02338159079340016,-0.10209451813602796,0.02206623969403649,-0.008929438727148662,-0.05904003815496439,0.023679478056594847,-0.008830787748754251,,,-0.05912750455985935,-0.05690776600705322,-0.01941654479476926,-0.021083426376482105,-0.008600228814427508,-0.03544518117464596
C4A,,,,-0.014658245976429734,0.01403658811918671,,0.05874156820353379,,0.025254976914057696,0.2620949785292298,0.06369341495664933,,-0.007408527947732789,,,,0.009361132729829767,-0.022865973322632183,
CNTN2,-0.03373094295523674,-0.03387748815424091,-0.0151807971684908,-0.03751883807132479,-0.010093928732345471,-0.07426987533171801,0.022631504944278274,-0.06372015851994542,0.02382939371236097,-0.015979428419596133,0.03762708898392267,0.01214325209905193,-0.01936445050891693,-0.0232105825335363,-0.08424191750960999,0.04517665823590616,-0.046623047168313024,0.04333976626905597,-0.10086503669975799
F7,,,0.02034244809791737,,,-0.03161431138059281,,,,-0.013758520924992699,,,,,,,,,-0.04104500102227657
LUM,-0.03866318486034947,-0.015243748818724147,0.06263513812519453,-0.02161135614806736,0.0006233219184904488,0.22460540213705807,-0.007817571463840661,-0.02247923166969506,0.05843895763436998,-0.01072385772744811,0.05859070852870631,0.10135896685021945,0.14534095581987194,-0.01963246474508699,0.08053306624142967,-0.0012644153450660299,0.057785618135187865,-0.04863729765555477,0.0696640325839479
IZUMO1,-0.01644025288031351,,,,,,,,,,,,,,,,,,
BTC,,,-0.015951072605985397,-0.02293755151177353,0.06331122655504666,,,-0.009568495103129845,-0.00794242754394223,,,,,0.022336324192555133,,-0.021835627079489682,-0.00467735400529318,0.048071088579828836,0.06994527442250814
APOC1,0.008323673222835162,-0.024199168838585125,0.01207295078534276,-0.03454929232059668,0.04216762442516005,0.32280170470314384,0.020189666205384614,-0.06231444176282868,-0.01722164442158677,0.07077993198301745,0.02401362784940142,0.12004291844983929,-0.06511422569631158,0.004776322453425054,0.03235704947142891,0.05584942592499389,0.0979502079715713,0.055715994668143164,0.07559753243147553
PKM,0.013352406746625666,-0.01699045953839204,-0.017246440188458625,-0.0058547559706768944,-0.08112747381170761,0.13255610810830154,-0.013768311668269851,-0.022117006822626354,0.05949157348442802,-0.04011649502831585,-0.007234685251382092,0.02543164324019563,-0.1891633703364222,0.04291058388012379,0.10842308858422813,-0.08342563215273176,-0.026500832728876513,-0.0867875249466155,-0.025622937678032965
TNF,,0.05188749480642186,0.02168579446737907,-0.03254740187509436,0.07728507023485079,0.054207111678332386,-0.009511757036152849,-0.013154489610788975,-0.004266797289036259,-0.019585448694086904,0.0566178164028909,0.0776622639164338,0.05439152291742394,0.006433231197250949,-0.03272520042431469,-0.014947337916389716,,0.0336472476998998,0.02999769279255192
GNAS,-0.046142529982301325,-0.03468657372634323,0.02941033073708979,-0.011482695626055597,0.025210705393885906,-0.16131681029031208,-0.08625109608344012,-0.0019761925206483308,-0.04469119169912322,0.012167227770838965,-0.011090368392521118,0.06450216683975145,-0.17360205301383816,-0.05527158614425208,-0.04351860605817077,-0.016934887542745435,0.01948060446858404,0.03373854653376247,-0.07327888147220851
BMP8B,0.036684907364118086,-0.055121802236519836,0.00702658799315682,0.03287138455315756,-0.046473983236965694,0.023045819160722812,-0.011410557771848726,-0.02863434279099593,0.05999034843365272,-0.008381516007521846,-0.03046983514514499,-0.0019823775780984953,-0.030266422914072624,0.06737039702121167,-0.034052536283121076,0.011956871344834755,-0.016463023214738054,-0.024849158019750003,0.026418014721038625
LIPH,,-0.02597606162467896,-0.0180221873145139,,0.0005845999776434119,,-0.02163033466081715,,,,,,0.10728718108051195,,,0.0787979589612051,,0.06809593995649035,0.10541506358763211
CCL28,,-0.018985848057688617,0.0729999716579156,,,,-0.03330715696546229,0.026549109261297398,-0.028089581633818715,,-0.014819079715205845,,-0.057055463543151906,,,,0.04642039614103004,-0.024910802057042103,-0.014939143818302837
PTPN11,-0.03561082788382419,-0.02160090669010424,0.027450442163638174,0.03513012061541587,-0.0066398549884931594,0.03991668911552542,0.02834034081458898,0.036019377469495704,-0.021591123328577478,-0.03448167086501049,-0.004874739995159542,0.014908193525357,-0.04404526521085209,0.09654334174246543,-0.0414190179769727,0.006587614401729254,-0.07100403765510141,0.06890798777186923,-0.07694973786080837
ADAM12,0.002397886920604721,-0.06801215204382298,-0.0014626854661796214,0.055884189439768535,0.026998765833214537,0.17895053550661932,0.03717618811834738,-0.014324182576740998,0.10021591634313536,0.014108656696123266,-0.048259855454992895,0.04197518220935563,-0.0443838081852696,-0.02467436565967024,0.06226834904434811,-0.04451701409240506,0.030712468190355287,-0.04773723782343313,0.08639129480076886
EPO,,-0.027851717522272255,-0.024215960090962836,,-0.006039382845399015,,-0.022630688189841448,,,-0.012509778131857625,-0.000510092516596985,,,-0.05812802714210898,0.2100021533832646,0.005930062958136653,,-0.0264905677026758,
EDN3,0.05112971793319923,-0.02620265051148199,0.0239289214231465,-0.010652507876501106,0.024524768479574285,0.02683346918918716,0.06099797954143528,-0.023447086479657753,-0.017853890733562555,,-0.01887915844765941,,,,-0.03009441523998195,-0.0004525588225633171,-0.007464474078048469,-0.048133168644809425,0.1480734176850621
CCL22,,,,-0.018531536141404747,,,-0.026734201860112664,,,,,,,,,-0.015827780833897243,0.08541103102829158,0.056473457380487126,
CCL2,0.03274939334005308,-0.006090300286374571,0.02104861122951253,-0.060268046454364996,-0.005452896620143006,0.10600697480796449,0.040232050914120916,-0.00121264396108771,0.03056188486710202,0.037432276491393385,-0.01662017076580042,0.0682294022187632,0.020916258512289943,0.010561395750044538,0.018561380525877805,-0.04321214336144499,0.0012489913359851933,-0.12660575647157496,0.08958609812862087
DSCAM,0.05428194401235404,-0.03521723616462132,0.015558318214218428,0.045139797464354994,0.06017368072308254,0.09267346597703073,-0.04579366542671787,0.028274352296808358,0.019298812922266394,0.1284188583426951,-0.004165859933709046,0.013291778516758971,-0.13164024465802707,0.02985041054002532,0.12246261004320892,0.07681998672728993,0.0412011446844153,-0.01593188520367763,0.043929167412276884
GPHA2,,,-0.020086643516725382,,,,,,,,,,,,,,,,
ANG,0.05297035372940677,-0.08660371922827566,0.001181911038968271,0.02692321578913844,0.01855734560438736,0.11040590449090337,0.04619958997128162,0.018980174262661024,0.008793456730010562,0.01852240285488081,0.0029466800706510164,0.034881581278914255,-0.15961635384678585,0.02496102785786515,0.12450115445943002,0.023545138864129102,0.05476567250754366,0.049544910908123685,-0.009233748624539236
FBLN2,-0.022655671205852584,0.01640420198387318,-0.018503608952114226,0.004521112690490597,0.0013048558795731718,0.016463855405986584,0.0031394192386888548,0.0005927387018695709,0.06836920052387653,0.024184145733292497,0.05365854292682618,0.012795153952635887,-0.019367017319252687,,-0.0541893840059708,-0.027600524003635492,0.010863679543175048,0.04637101395551809,0.09354718683479162
VTN,,-0.024578321340098404,0.025987279759152403,,-0.029462766439268786,0.08604017711952809,0.05801343412106326,-0.01213559100037086,,,-0.015527226156466184,-0.030494995314978637,-0.05446844097280997,-0.019709132190459364,,-0.012170544291653556,,0.11971572425628893,-0.05178336672469226
