,UKF243,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8812bulk,ZH916bulk,ZH916inf
IGF1,-0.011611312397599823,-0.03755225351877351,-0.035920581481327984,-0.006661076962689767,0.0020434670908038815,0.039802185892792656,-0.011423739211938412,0.024316984708472454,-0.002081396041123322,0.032926927957060495
TNFSF10,0.02631030701320304,-0.0417574099190899,-0.015845886903048237,-0.06743323719114686,-0.002556199452866122,-0.042783176009219555,-0.023793038618161073,-0.06490761029005647,-0.02259531672315618,0.02416493448414161
GDF5,0.051186377429550074,-0.015346904289289476,-0.015519701326261902,-0.025317508265467824,0.012152961207886233,-0.05853696935574137,0.11776694363085075,0.014969857855046858,-0.03248065339837627,
CHAD,,,0.031413737231058454,,-0.003542722851689468,,,-0.020115890681123,,-0.047078864391118726
RGMA,0.023813970477878775,-0.029052600159569883,0.012632048985045854,-0.08195592629386436,0.0013156155306309162,-0.020299275297069867,-0.07518454959285667,-0.005791900038272584,0.04171565769152452,-0.0950714408578593
CLEC3A,,,,,0.003892770775897596,,,,,
WNT16,0.0002886208884929008,-0.03198410746957078,-0.018078047832732834,0.0015381865392147117,-0.01853060906027878,0.03656691258379327,,-0.016617867834036317,-0.023705845935798955,
CX3CL1,0.048451708890169906,-0.04971947501591206,-0.05835153775924715,-0.05138626428135372,0.00019670993847102,-0.00933718214672288,0.0504122773135742,-0.010885391772857755,-0.016406042461267176,0.013847123915896053
FGF1,0.020935877193678704,0.004583136338651682,0.07510856970610663,-0.09878754123475943,0.04767566234719226,-0.021380061093392425,-0.00944243518375704,-0.0250081664995764,-0.020171929234755193,-0.09218186589441639
ALOX5AP,-0.013033287581677717,-0.08209749268098203,-0.005904737008443797,-0.15814528313812304,-0.004552082427596394,-0.06079575777356672,-0.0566903893002632,-0.053955575623422736,0.002090078340572552,0.008017771965427198
IL1RN,-0.028868129951803094,-0.01363314518437028,-0.018416454388193927,-0.014590310944404505,,-0.01063117867777044,0.023800680053973722,,0.01514914680835877,
FGF23,,,,,,,,,,-0.04119681360023477
NPW,0.018292752208145184,,-0.019076683050593596,,,,-0.018294983973131312,0.03455932962755994,-0.02952018304426035,-0.031059470467213406
CXCL9,0.0059603060310848095,0.014107751829768892,,-0.017646140484307207,-0.030027137828084974,-0.04641820378089044,,-0.021770462479926218,-0.006105452714002887,
ANGPTL4,-0.012384455954642992,-0.04707429195840813,0.0026180771138456078,-0.046914346839451976,-0.03787914792738701,0.02311632374243562,-0.03171916402179267,-0.009970048316130114,-0.025111460460532066,-0.07418456888450717
UCN2,,,,-0.015460867152652605,,,,,,
COL4A3,-0.01598829702414927,0.015455608201231116,,,0.05129993335217709,,-0.02071518311770757,-0.03121751839554014,-0.018713196417614538,
NRG3,0.05540192791179309,-0.027642257743180753,-0.008541733645834656,0.055228323616071016,-0.0023045706789490577,0.06027855478053585,0.0787694982128832,-0.003006750631619953,0.0018215449486893762,0.0694835826314175
IL23A,-0.03844351465467212,-0.016399554588371758,,-0.018913904728853684,,,-0.025203572144825066,,-0.020957159163171767,
COLQ,0.009286370827361598,-0.014671581195631242,-0.0164494571455602,-0.05449680515089917,0.018726056143747383,-0.004153415149358978,0.021544311871752212,-0.030290055188798817,0.04168812661645529,-0.0444837169387516
TNFSF12,-0.08580416352198808,-0.04625891865457199,0.020125266457858816,-0.0497068675324023,0.014107329618962666,-0.004291797119830484,0.0341250799027616,-0.06155641631371871,0.02999092663576632,0.08045391247270944
DKK2,-0.03371020015317521,-0.01717774864811525,-0.01152851538521378,0.05570135809602888,0.02344056869275026,0.009123927296120634,,,-0.02646350481744916,
FYN,0.012307339041915916,0.001362611525000852,-0.03447378758702092,-0.07829259576552804,0.021983636628424133,0.04209283519086002,-0.016625031141794304,-0.040008670613731166,-0.03675834556139339,-0.058740951109682624
ACE,0.05589140994492487,-0.019788980420767276,-0.07187471268755073,-0.018124968221457878,-0.00355169144641236,0.0030561084360629627,0.026286518216784283,-0.04967958939408253,-0.038874931453764056,0.01835143311325105
IL18,-0.0804466659307252,-0.01798249578880336,0.007658265214063168,-0.13101098833382974,0.009301487094189091,-0.10799309308445071,-0.018868146774003607,-0.024933225089041656,0.0674000380432085,-0.056489004565080124
PPBP,,,,,,,,-0.021367628365386585,-0.01749648004029486,
CCL27,0.007818162886739439,0.207000758164662,,-0.023212025394437487,-0.02159207739405624,0.05541280105355726,0.0062928815449871545,-0.022940955144489128,0.061652075038042584,
SERPING1,0.03763726321506021,-0.0732594094366664,0.005959462885025664,-0.1450412476495909,0.03200370920321415,-0.03478472624184413,0.07160702397072458,-0.029244086012063932,-0.008840161563089545,-0.08921363491760875
AZGP1,-0.03452304124664141,0.02135297726874555,0.03399207261810843,0.03775692838377382,-0.00496994044665559,0.03736643149313222,-0.012892018315638331,-0.02712306726472473,0.019638073332773145,-0.08219122389880257
INHA,0.05478296637096653,-0.020861930787657405,-0.02428874854475894,-0.03707230826728805,-0.0568856389861301,0.028215990360065106,-0.0552069247226281,-0.01855936685221035,-0.02818034372943386,-0.028030099675224154
SEMA3G,0.04391793600643389,-0.03059048641409392,-0.03214353340538519,-0.002171909828709605,-0.007067395540374709,-0.010579811473562364,-0.023375794865120345,-0.017122440624570447,-0.031943421970678065,
COL6A1,0.0037075052889099873,-0.11149712438492305,-0.024710623375774877,-0.14631670585338027,0.05103576702133542,-0.05202123644511741,-0.05936260041544619,0.040268489342447,-0.014736936333544974,0.06527184258496471
FGF17,-0.022265287583599414,-0.031386053321994824,-0.025694035485119362,-0.005637019420078076,-0.003320188708671634,-0.020627198686383068,0.07287964959592604,,0.08689049693990444,-0.03032801229851077
TNFSF8,-0.016834326593766418,,,-0.014590311069048238,,,,-0.016617874294561626,-0.019702459645609332,
FGF20,,0.011391197606925288,0.007532808668312661,-0.006638488024634344,0.03256670293698487,0.01897769605162282,-0.019999583689949647,-0.018274665676945443,-0.014584999750776501,
ICAM3,0.006508574606497996,-0.01803833087856762,-0.034469066534626815,-0.008639096293900224,0.04612595133550423,0.04423579146438092,-0.008864590137468417,-0.028264080058262215,-0.014053696011545155,0.05103435588952712
LAMA4,0.066960538949278,-0.03533407924000554,-0.05070823094655721,-0.09824077147216932,0.011689181486909068,-0.05845032889504505,0.006472303287540614,-0.02218568788482935,-0.007518328831790787,0.08404242069177797
INHBE,-0.026478325884929297,,,,,,,,,
DLL4,0.026493467836951185,-0.048166227250213425,-0.058554647155755236,-0.07907117426767132,0.0833107163200835,0.018080519761961355,-0.042401429546390826,-0.03644150868323644,-0.038957395971613656,0.00839281789851759
SEMA3A,-0.04293058389250107,-0.05808996663485737,-0.041629205990016946,-0.02154046240945301,-0.017637569205111718,0.08029602387346887,0.07569738316974067,0.009393110508375796,0.04635764166014484,0.04309495226178378
RLN2,,,0.0618477832834336,0.0024942678664274564,0.04252507824084984,0.01655410993807635,-0.01575650526820511,-0.02766987277761369,-0.017134585528211763,
C5,-0.0607622976602811,0.014929748603509914,-0.007091402121264319,-0.07723038229938077,0.02753015577044861,-0.0444578157789787,-0.006719789857048443,-0.03748629625156602,0.033386300119407915,0.09471422996612322
COMP,,,,,,,,0.1621119585193934,,
EDN2,-0.022767463626746545,-0.012289246336274649,,-0.01994134400240622,,,-0.04152574102954714,,,
C1QA,-0.020342480808991616,-0.012263180611489254,-0.03806561005793854,-0.0936807186635934,-0.0012880287246785286,-0.06287340900929762,-0.10059099602819296,-0.10361264223839807,0.06598975894506025,0.0071863974830876365
UTS2B,-0.018103243193907128,-0.013150878907847658,-0.01407862601583495,,-0.024707217353678826,,,,,
COL9A3,0.0352035814213792,0.037210346547396016,-0.026016184210202093,-0.1446611148896534,-0.061710947916433626,-0.0008603197451848619,-0.09459262342913337,0.018632838864325277,0.06897892354146022,-0.12076429582059814
DLK1,,,0.024653657166982087,,,,,,-0.05647288885065633,
HGF,0.055473385863779985,0.010247335041529394,-0.03349872355650473,0.03243279118853299,0.05033285263355153,-0.024463284342290934,-0.009477764634165744,0.054231494319223715,-0.011039244912686852,0.19810970147060722
P4HB,-0.027273519159987627,-0.005182728932280419,-0.003972965803092908,-0.13191238022079382,-0.01833968587145528,-0.01542907941093369,-0.05083655314397226,0.023987260810851705,-0.0385431867832733,-0.09457267912180593
ADCYAP1,,-0.03449412916496782,0.09712522803743176,0.2337473711367685,-0.05342210654197843,0.0005106226330784055,0.15432141764295287,0.03282391326069883,-0.035310281672923154,0.07337893793587294
GREM1,-0.01810323196984494,0.0032582403096901593,0.008249158293827075,-0.044807864063205,-0.01278493258177036,-0.020960972031824194,0.010007108207642997,0.06725137247602621,0.035762690010851673,-0.05839630819450349
EGF,0.04276097653160358,-0.04383309564036474,-0.02253101944574397,-0.04365696804587075,-0.034608601909076525,-0.0467436830619934,-0.028678583414503113,-0.03634015860588992,0.1299339406024164,0.019072878474394053
VEGFB,0.0018568186757559357,-0.09103124656260099,-0.03832070791834383,-0.11525334945229085,0.0073539856791950565,0.008594324339624782,-0.05135722420421732,-0.019256199375267204,-0.018160068773510205,-0.060323262916799916
FARP2,-0.006986387089461235,0.11461110970311962,-0.04301148517857267,-0.04508477769177541,-0.050224456244721924,0.011820036568900641,-0.020661387639088934,0.03906014345804114,-0.019072601726989963,-0.029643227284686338
BMP3,,,-0.02196541188932013,,0.01851569973560193,0.039038238373760116,,,,
IHH,,,,,-0.024832990672826977,,,,,
LAMA2,0.04670617575699838,0.005831744670117991,-0.057329233458285035,-0.10461323348251508,0.07809856083627278,0.05647047453341018,-0.01837538322968373,0.0035938071182943076,-0.024646350966398996,-0.041864101452812955
NRG1,-0.03132722879513131,-0.02280771786834855,-0.020581697553795523,-0.032135759522145035,-0.0004964690466224473,0.035790080078152375,0.022404917754750803,,0.021845230869388645,
SPINK1,-0.04248190578493697,-0.03677203186102873,,,,,0.13412205784848624,,0.011516949872642552,
EFEMP2,0.03433040948279904,-0.02736610012821348,-0.02224852717469037,-0.1049065680428698,0.07125151833115187,-0.049614722896153124,-0.10156719370328605,-0.023804553149787213,-0.0073437571368678446,0.03652977019247535
SELPLG,0.07358077584566718,0.02971117968736897,-0.003756982052733258,-0.026393185233620567,0.021305654227384434,-0.041283848919314074,-0.030654138066090224,-0.041588414635160074,0.12428527651456678,-0.12177970196965836
GDF6,0.03271242697193314,-0.020861928751270638,0.07019729387388882,-0.018737653484288554,,,,,,
HLA-E,0.03456030224504676,-0.09084976566521288,0.023156973726363494,-0.11387002405146927,-0.008649334046566764,-0.06195631701935471,-0.070790810495762,0.015623597344049922,-0.034768537551156796,-0.019965887867580613
PTN,0.0715164620841878,0.029475159659836582,-0.030333537471488835,-0.1455853660083226,0.010740602441740264,0.005995729583023781,-0.10602591578226582,-0.0628493422422589,0.02741234022406407,0.03910144460718817
CD274,-0.038232038940196146,-0.03309363051816452,-0.006413741566314261,-0.018872111192269725,0.04395448169005215,0.04922218293938265,-0.025931130284965184,0.06096888872909374,0.017675617007213096,
FGF10,,,,,-0.04057218409246908,,,,,
CD14,-0.0073712550911534235,-0.01051059215789795,0.0013903931356411849,-0.10916562329827449,-0.016818173433078537,-0.014384288050551869,-0.08308076455037294,0.007634325606645376,0.012003312638306285,-0.08625466828694438
SFTPD,-0.023014875185322387,0.05219715139569889,0.004580279628894356,,-0.003988160506866611,,0.05321586215814727,-0.036077401277255026,-0.034178707535039474,0.02154413467038441
SLIT1,-0.002563502825925659,0.02333228044830337,-0.028289626815160996,-0.10236486478840924,-0.0012878601269101725,0.027951491188931782,0.03279656950914004,-0.022000295102308644,-0.00642777377675821,0.12762251155091664
LPA,,,-0.014078629545402599,,,,,,,
CNTF,,,,-0.019604344272145278,0.06299915455213553,-0.007451851748713702,-0.00010825875225595142,-0.017122447381193916,,0.08227222731538542
BST1,-0.01993654430730109,0.04061160701787004,0.04366468756834247,-0.10314742064263743,0.09458234617680653,-0.030107884782421268,-0.02864308302356532,0.018938551552583307,-0.007984735884856025,-0.040627827385163656
AGTRAP,-0.0007781450817537933,-0.026587456546231247,-0.02953587044713838,-0.06230280361915759,0.06694150836728015,0.032068144272685645,-0.027584729769867547,0.034498542825325086,-0.03547416776942568,-0.050808416428596376
LAMC1,0.053552577934818324,-0.005291932238008209,-0.03722973958666319,-0.10619014204786595,0.01840403689439178,-0.025652375619583168,-0.05619679585405369,-0.060433914590065176,-0.05379618678281922,0.09837461318988514
COL6A3,0.004871930047621262,-0.07092678621489765,-0.011995204804894334,0.07607054885280448,0.027551026302741703,-0.12535624113471458,0.03966512285861317,-0.04784867406817521,0.021286504951396258,-0.07187751239511354
FN1,-0.05397078550963831,-0.08418613905639238,-0.030531894212792513,-0.11275300437969722,0.04056816561955972,-0.09988909741664725,-0.09766399030197388,-0.030003004422697804,-0.0950346000921921,-0.008515445814366605
MIF,-0.08288396769329864,-0.030387993550486082,0.014625505492313307,0.14631917268039388,-0.007192544327154533,-0.018166824277632897,0.0472305167350856,-0.06939998663701744,0.00886095635976243,0.04794568158917516
JAG1,0.015554406040014974,0.024031203141773993,-0.005733217489525405,-0.12127160780481035,-0.013981622505539597,-0.042020066286131384,-0.10953614942307718,0.013195677108621212,-0.11450402256608577,0.010254646918616373
NID2,-0.014328528380741478,-0.027463565521762892,-0.029973592157138837,-0.0844631424690964,-0.007870585257239077,-0.08456656482247413,-0.023406982566267484,-0.06005332514266269,0.04214709514862684,-0.021531523983385616
EFNB1,0.05297396631291259,-0.0037779165457081784,-2.5226007708113348e-05,0.05367789963596332,0.014546864358639331,-0.010556995437297939,-0.006456205953329486,0.025632346529501686,-0.0041579354552872165,0.04317820538101599
COL4A2,0.04475935379318164,-0.030985806486933064,-0.010222987013861914,-0.11662561993905148,-0.0022275650259959735,-0.045049948094666184,-0.0463883569605695,-0.0333354861144365,-0.02437340353589028,-0.01709926669303322
SPP1,-0.05855773412921603,-0.10858932167761104,-0.026366481399882947,-0.15087115719506597,-0.0014209771276251376,-0.04078578879653002,-0.13154608545381155,-0.013049201080485509,-0.04323998943927684,-0.08061395850885646
PODXL2,0.02861373043851678,-0.02656923099319272,-0.00721188953736207,-0.026249797852080776,0.021521265797271743,0.025040310352372093,0.13415221989811996,-0.003624768836512063,0.043787612790981756,0.07299282096666852
IFNE,,,,,0.00639414103513946,,,,,
FGF9,0.04183763412241272,0.05784961997425015,-0.07841384080466618,0.15379029961782434,0.01108092898690202,0.010143011487665632,0.05840520017119675,,-0.008617931873193653,0.24616917493080884
ITIH2,-0.016834344516148177,-0.004474444924159701,-0.02239080146570568,-0.019088666560539515,-0.009022801925856413,-0.06383721688252762,-0.025642296948814758,-0.030162200057558514,0.020520555885577413,
ADAM10,-0.015017604795803356,-0.06172264400462197,0.028594099773668457,-0.050353079654544795,0.029874728911528432,-0.03276194655990268,-0.06906096332937053,-0.03728606489239053,-0.014331736850331506,-0.03790201122508447
CFH,0.08376363025411018,-0.04481560240778797,-0.011291038334125017,-0.01094104317251951,0.02066896011513681,-0.04205035028294921,-0.0026712692517970645,0.04213661119306747,0.01984144691381358,-0.0051598098724622175
COL4A5,0.10656942878844408,-0.01952314286152807,-0.02241945151618266,-0.1193048872054151,-0.02694137125044631,-0.014419181885831309,-0.047772486776016275,-0.06029512253545645,-0.0004969532055672288,-0.0294107849326563
LTBP3,0.0012890230944332375,-0.008578740438065037,0.03223063989633578,-0.05494462192011543,0.026702752717858835,-0.037654966474160584,-0.032899082375240876,-0.0483463313488092,-0.07791904012371949,-0.06885708853079728
GNB3,0.005354416297936605,0.02031839627757833,-0.03688725419882426,-0.07108617818435252,0.05256186050061994,0.11365815578411498,0.018723292143309336,0.09678412402607825,-0.012687767961964316,
COL6A2,0.019549699349713054,-0.03943667098040838,-0.009504473138280843,-0.09170482536936995,0.05152137502751127,-0.07197594313322948,-0.008756309633096902,-0.02571259298600244,-0.06300301041867533,-0.048275273988359235
PLG,,,,,,,-0.042010208912315376,,,
GDF9,0.04703823627622084,-0.04416228197261851,-0.02855487912883282,-0.006735329688498298,-0.00481352699796203,,-0.030979706406502928,-0.02513721145974619,-0.027086467270791295,-0.04175941825271181
NCAM1,0.03414182206461567,0.08296759457894384,0.07916045999933637,-0.0363081022210297,-0.019260814791904862,-0.031177913645410647,-0.009264115439411164,-0.00525611895975409,-0.07260701199771323,0.02106737866415682
APOC2,0.03800643283328431,-0.03064424166045284,0.018667668408340745,-0.09648558751774468,-0.020894739313535724,-0.05795452079288547,-0.00882122647228162,0.0950329245459361,-0.03767700215751729,-0.05440278846982115
BST2,0.09253292386710939,0.0390732249082346,-0.008721904962789113,-0.14485878090177456,0.0397923632832784,-0.044355205776758486,-0.09864867068891,-0.01499455863396107,0.007328576713840134,-0.13482820513351562
COL5A1,-0.07382134519067626,0.006802662909412682,-0.047000161806841065,-0.005538249682210695,0.007331293362568762,-0.05020314679043788,-0.07620030859652509,-0.015348065768762926,-0.10152850586250049,-0.032477655641872466
CALM3,0.047925080612545974,0.014431270139615133,0.03050078804040492,0.15800174968087194,-0.020524119978991194,0.040315982615209835,0.13306707518161698,0.03448674671608257,-0.05233765740650665,0.15645332598480563
THBS2,0.0721502072755656,0.01431539558136674,-0.04112166513703421,-0.12654007979535098,0.023909268106202565,-0.018256350178004296,-0.09336148669393965,0.11391493169691241,0.051513723486034634,-0.06293678817847793
SERPINE2,0.06078953431069852,0.029396399041368104,-0.04534224995274814,0.023324773214957302,-0.05193300741093548,0.023185697824969473,-0.0034075922435580345,-0.05019502488798112,-0.05097737211486616,0.012093997033123529
EFNB2,0.030326991792970465,-0.014825365936631758,-0.027118103772584674,-0.06936258238883794,0.004140917277583604,-0.06614769230590775,0.07689722402696277,0.0414034821807543,-0.023981960817432167,-0.028524910230791206
PROK1,,-0.020115339979521082,-0.020338191668332083,,,,,-0.017122430667455696,-0.019540665560320813,
LACRT,,,,,0.04515794877365868,,,,,
MMP9,0.10925819182688762,0.015525319631016764,-0.04039443347538862,-0.07414574441043457,,-0.052415944779836,-0.01643423582119669,-0.056218688294769545,-0.07547818748616299,
DMP1,,-0.014732543250885367,,,,,,,-0.016578314939569974,
NPPA,0.05669931443080433,0.0073245561048415455,0.07635632868040974,-0.025986350386308924,0.03666503773879332,-0.02087253689535542,-0.018399399276190245,-0.032253116352463536,-0.02887666842371706,
APOB,,,,-0.015031573381013899,0.0005113095991718681,,,-0.018788966818242908,-0.019540665253512085,
C4B,-0.024452149479642495,,,,,,-0.02733489402460858,-0.0190159827952733,,
NTNG2,-0.0040695417090523935,0.009318764038864995,-0.04917595614473449,-0.018682127862337704,-0.017496079123372917,-0.07688061954068745,-0.02208932575500404,0.0034478570986425376,-0.0005210347462929977,0.035390713351179756
LAMA1,0.0570166759418773,0.009196845710873773,0.019192469950104218,-0.12021165142743478,0.06095653230839813,-0.04923466792008008,0.037427215446597564,-0.04085996890417253,-0.016192200681074295,-0.056518633980567376
UCN,-0.0024539097711713427,0.0008511146902453289,-0.025818537949609244,-0.025181912730612904,-0.03092501939510507,0.008286470276756799,0.029652898577845935,0.022089910019528532,0.054122433032568015,0.054421283772645164
ARTN,0.08024354802564093,-0.019539397249036545,-0.023084332696027436,0.04748754371315378,,-0.013753412119308089,-0.01829498533030097,-0.023692768972451286,-0.028180348257179005,
PDGFD,-0.037495295608719996,0.07401465451509054,-0.0013551868695915593,-0.019005588581166955,-0.03509404993747556,-0.0010772566441007937,-0.04421700300600595,-0.03181582188607191,0.0828238855737054,0.01664424726274513
EDN1,-0.057042224207700915,0.04743460868261916,-0.02470195535941438,-0.020191124467192574,-0.009564774728019518,0.021396319304390364,0.012651164196554264,-0.03305401508603549,0.02196120505477072,-0.07005872556412164
ARPC5,0.053314136255017436,-0.04139410946166067,-0.01003683650261211,-0.07405637334095454,0.054547127667585356,-0.059953468160630255,-0.09028365999584537,0.04202638253479332,-0.08797160295120236,-0.13559000676872685
GSTO1,-0.06650605741563208,-0.04098199262521028,0.037119311676333436,0.15342422689830795,-0.004516546949693552,0.01899461132281622,0.08868987266420295,-0.004802525983224333,-0.020380234192682777,0.0998405288184639
PROK2,,,,,0.03488100618537462,,,,,
SYK,-0.018168529288698585,-0.038297534755907935,-0.0418617602111952,-0.05295509329369224,0.03371696037890753,-0.05031219248956275,-0.02127729216306011,-0.033299470467005016,0.02056443946591767,-0.035632357777823614
ST6GAL1,-0.02587435262407686,-0.05889942279672744,-0.004795454671783033,-0.06790987692748168,-0.04119056450892703,0.006877286632950072,0.054841697838905634,-0.07860722284541855,0.04366972160251553,0.0065168998241740515
WNT3,-0.019095030257632872,0.052009632323296064,0.11255802153961351,0.04454234954615193,0.02481264402224543,0.13641108167202443,0.10603222310174533,-0.04506600838345006,0.002746564603566632,-0.05695989207466286
HSP90B1,0.009584398703017465,-0.010283499713402809,0.0035472531976317705,-0.09041876557252057,0.0294492242248799,0.010684908537190606,-0.07996935684794637,-0.03205662385675152,-0.0913499017184718,0.028083210053102527
ZP3,0.02481110172615726,-0.02167560204018562,-0.0021212762651306154,-0.0690097922398511,-0.035585604251250395,0.007393720306170678,-0.011493797324280783,0.049492859743648095,-0.02314139873585597,0.00032344703807821005
ANGPT4,,-0.01152498403012271,,,,,,-0.002101081161028338,,
NRG2,0.019989545478946946,-0.03191803349519965,0.050349085274939163,-0.02500430736263644,-0.04963630879038341,0.016719381315856468,-0.010667458561365752,-0.017052606082940666,0.004456011043695854,0.0477568687592418
MELTF,-0.04247880168504243,-0.02191286019521016,-0.032644815642104225,-0.022666821165870803,0.001683954472142225,-0.021932718124439456,0.02286648851037608,0.02338331931059974,-0.05790838021437768,-0.00417590699754547
NLGN1,0.04466930979991861,0.005166693507113597,0.025828210683162028,-0.03770403361892899,0.01624803110981317,0.046662747129919045,-0.025358866608221016,0.029881741120145525,-0.0397908653991903,0.11307752208902364
SLIT3,-0.02239997111714186,-0.00037377553961254233,0.032579024123279746,0.030625664245946854,-0.009493211211954958,-0.038515101219060974,0.09824987428575613,-0.024060929075877913,-0.0035211552673255985,0.06960889133796662
CCL8,-0.02617239945631477,0.03879790677259877,0.03825375774894525,-0.01960434469781243,-0.009715121479290201,0.006202952691376712,-0.01707050171299346,,0.10508356623672024,-0.048582714887372806
S100A4,0.004183612267046502,-0.05861621683585485,-0.03718857275231688,-0.12291924960553682,-0.0038501538643476068,-0.014350311933153193,-0.048863862945633364,-0.002136085949024517,-0.004835291597082536,0.022892445216558432
TNFSF13B,0.030340340678298418,0.03220838463703799,0.030658159321437773,-0.07096794766660856,-0.05367571826068317,-0.02609102452981585,-0.029618588834461678,-0.03168088636666433,-0.0317881660233596,0.2616773343865275
HSPG2,0.03647001496193892,-0.017365385747598498,-0.006977858937987894,-0.11391209665755624,0.0008248602647583259,-0.06600739528389318,-0.021309790655650022,-0.04346641903443136,-0.011539811952566367,-0.051487744007396245
FAM3C,0.041896712545167,0.053409994071549435,0.0221964343845573,-0.04154860574411962,-0.0043776920952429835,0.0806527590990156,0.01454799008854193,-0.009466342140528508,-0.011376877000751956,0.03671295699381123
FLT3LG,0.06616669114307558,-0.00792212162891018,-0.028895848031670644,-0.05138521823213826,-0.06584670804561998,-0.038863525401429504,-0.05552497824854739,0.07175078336834086,0.0006939418518265717,
A2M,0.04316120456792916,-0.05305436402652254,-0.05350378020613038,-0.12438853039675392,0.03344803175636891,-0.03393891632311899,-0.036511744656223546,0.016874908115628223,-0.07123218163432075,-0.10228631185065837
VCL,0.005667783656319148,-0.03631108213695064,-0.021991386084282027,0.0909584623667651,0.014285990566473042,-0.03638100007219243,-0.033056318117968865,-0.014671589328870438,-0.0425711000734348,0.06994912257330804
FGF2,-0.02355442644177713,0.01916077564855685,-0.03204031121252177,-0.02007683419364396,-0.030195426142206314,0.023823537864823555,-0.01890390149006187,0.06749685069306728,-0.011603034692000545,-0.01785575693371675
AGRP,,,-0.014712626244799321,,,0.14350989546054346,,,-0.014584996147823649,
CNTN3,0.033349548262683326,-0.0334793588041175,-0.01715028677044647,0.10022098793873678,0.04543259207849702,-0.006487561705787538,0.17459185344377393,-0.026848142430131703,-0.006510055177648454,0.06740024265137622
RNASE2,-0.06018628590897796,-0.03811150999232,0.0021797518364218256,-0.06667615885829845,0.0377499655302844,-0.01605142551677505,-0.043647296278264164,-0.05431624232491282,-0.02867952109941438,-0.050533664399279865
ADM2,-0.012619993517575919,-0.01639955521097621,,,,,,,-0.015611076622077757,
GAL,0.11437972949260446,-0.0011648426221052047,-0.03126872488353916,0.04302840706432082,-0.002231010486008899,-0.0018481329094399304,0.10483771808719977,,-0.008617075374312253,
IL36B,,,,,,,,,-0.020957139321161743,
CXCL6,-0.022010317567190785,0.04268347598806429,,,-0.02134867239897394,-0.0025632499538905994,,,0.047060295727528595,
PDGFC,0.032890554873538556,0.03219201188592899,-0.0040377014640562295,-0.11232506286588456,0.025981627544208966,-0.00792128466022696,-0.034665271170003245,0.005770968825209973,-0.01966324974590233,0.024276313283028005
COL8A2,0.037783134643659545,0.02264709264034599,-0.042315795703065574,-0.08826049703797183,0.019247291718765054,-0.029943066680378563,-0.04584371707758285,-0.0004924960660710014,-0.05460053264137268,0.09733819299761537
SPON2,-0.042532640732370786,0.0012492570833295756,-0.018109922625945934,-0.05868438548253449,0.0008153744499747385,0.028425789074176505,0.021754436479242585,0.005127015007290428,0.0241915194121442,
LCN2,-0.019002792665648825,,,,,,,,,
SEMA3D,,-0.011681630953026073,-0.02575001240580938,-0.052909587100940715,-0.00436003596851622,-0.02812715725735435,0.12763246943278334,0.02072765400162929,-0.028891700383549636,0.11459148747711287
BMP6,,-0.014093590107513067,-0.019238486493246377,-0.01668614379150733,-0.042861387233254424,,,-0.02255677686665876,-0.01600441721999991,
TIMP2,0.09506559540711848,0.006992152465764037,0.029416008627369466,-0.09037611489803224,0.04853516472772674,-0.033415744838425444,-0.00441704162310209,0.008012511234176433,-0.029637384401838968,-0.01301460915778058
EFNA1,0.03535522436205753,-0.0289588737306666,0.0005110520163609723,-0.12774207176819455,0.042915750345724035,-0.00667031847593003,-0.04774578966663265,-0.10186840449030374,-0.034594101447097014,-0.10761680255184425
S100A12,,-0.01684819867096918,,,,,,-0.01832713651668341,-0.013712877806541948,0.1307538471781724
TFPI,0.031165403877503373,-0.06257631119634997,-0.008110624005914358,-0.08683585367479058,0.003114081276643771,0.028257900706922703,-0.04722014475548418,-0.03846621413652282,-0.05880001387515395,0.0003429336400253882
GPC3,0.05873608323237988,0.05643219710767303,-0.023187524751466276,-0.02201747603038813,0.03466304264089025,0.08524345777635146,,0.06619066744094428,0.10323585797266466,
NMU,0.09035117239170626,0.05296078958472557,-0.035195806191518096,-0.03845076647132232,0.028138667506387383,0.04449052577426442,0.0225111957053006,,0.18197019240354928,
SCGB3A2,,-0.019245841879240833,,,,,-0.025496799454509472,,-0.016004431545811795,
LAMB3,0.01613205194555069,-0.006703409028615991,0.01869978388355582,0.17646312686009286,-0.01508372294304704,0.0350530342138363,0.041693439093640615,-0.020381246096422414,0.05593070056403388,0.13975683704962838
LGALS9,0.1104136135207598,-0.03803179933086542,-0.031680998645223564,-0.1026600745970781,0.047502894844924294,-0.06949995770001403,-0.023564857843320006,0.02475492655823691,0.045253633888595546,-0.09144373898241373
VIM,0.002017475575806437,-0.10204552117235587,-0.03537968558008105,-0.14642465221675766,0.050151466715109,-0.04291828341966085,-0.08543219052970781,-0.08750194673566246,-0.0727109669661484,-0.04312940066730567
PLAU,0.0031841647368650553,-0.05905823388792228,-0.02533082856804007,-0.08249864676066666,-1.682222789480044e-05,-0.027211918567710526,-0.08915735909694686,-0.0481236322670509,0.022248184623068795,-0.046569113395198126
TGFB3,0.02210358806691636,-0.022572495285417587,-0.049778106278120945,-0.0565534505814297,0.07391611946485085,0.005708151484555446,-0.08443049886191781,-0.020847863927050653,-0.02409347781149245,0.0016617347910981553
