,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
BTLA,,,,-0.029935216697793164,-0.012933591951594672,,,,0.1012800566976229,,,,,,,,,0.08964668557404211,
MFNG,0.05768118120829911,-0.008827853872900929,0.0038240934331999726,0.0182641977991352,0.051766331184350256,0.03490847106300671,0.015948396111910308,-0.03082490154023132,0.04756635414651288,0.04674254774644593,0.0867877224513331,0.022701710849345608,0.021234549020620466,0.03327139734978904,0.012587552701084722,0.1049102750776987,0.004015279719657339,0.04454816821329241,-0.05778589560388142
ICAM1,-0.007192269566662172,0.054877572978038656,-0.004849975777558837,0.036068575476295536,-0.08295457522570795,0.05600628110556024,-0.0026102814830074013,-0.03563215343971305,0.01356126895818363,0.05931802819227821,0.047197180854568574,0.14647404862868543,-0.04800796647700345,-0.030595942791285916,-0.008690558403932819,-0.08545489469332414,-0.0469999535707625,0.0450643486332353,-0.0560199777606085
PROS1,-0.058283982504473225,0.04060406326761593,0.015711569378843084,0.018863456632099474,-0.05965437974456651,-0.04125612396907031,0.04819428169854673,-0.006396758306676479,0.0035322281867613357,0.03161201378398189,0.003915368505519671,-0.0013917406594012953,0.053848685234660486,0.0056753287483069315,-0.005343245247385857,0.030826379610811496,0.11210288923623861,0.005124221141355005,-0.027667982650352873
CLCF1,0.08189399264056528,0.12431762836341238,-0.04633720876710624,0.04896793063601225,-0.013197831026406188,0.0037298372786778527,0.022647120791200386,-0.0014698818926361247,-0.03098273699966664,-0.04057960989856625,0.02994118798918661,-0.0519777652189435,-0.05766253277558164,0.06815101667354051,-0.03854275367459603,0.01687354425610985,0.04947543507861434,0.032449251611591914,0.01695088420034961
PSAP,-0.10979052061599717,-0.03542942018597026,-0.013006536566823216,0.0030077534163731406,-0.056068762021723645,0.022388162447948803,0.003016551374708432,0.022591816284650117,-0.04983649477774198,0.07729412495113176,0.024068112551082068,-0.0871500505902326,0.07500599973399708,0.03252963116405035,-0.0418878650816619,0.053749047108113866,0.013843505124970913,-0.021222118331927102,-0.10095234038110525
EFEMP1,-0.0058507631518849,0.04154123339720116,0.03291311663825293,-0.01609148164064687,-0.06510353049597058,-0.006140397098089693,-0.011391495599891424,0.039307314624039094,0.017584426313492857,0.036764510968995835,-0.013021393298668879,0.035782599301196066,0.01839171664300993,0.08284796481454747,0.04617065142647564,0.02569437022605154,0.05568036167865597,-0.023726053813185207,-0.020938583198763384
C1QTNF1,0.02536530085227261,0.008929289807001963,-0.019557713660208163,0.012567476459117434,0.03943900583774272,0.011583862587650283,-0.031641971372059,-0.05177830372200732,0.00844194319818492,0.030979142284497847,-0.011525998655771679,-0.0037509496510365337,-0.05176275709701055,-0.04362942757188913,-0.022364581259133556,0.008923150000192327,-0.028430492009609575,0.03041279186924546,0.01750637636334756
ALB,0.10612279302739688,0.06305694398718126,-0.028144465253190563,-0.02476123723023082,-0.030550265469174123,-0.017831396534810827,0.060158670477986696,-0.022875344950627752,-0.012884647563852998,0.06666109927289025,-0.026785962319072074,0.13801342065465433,-0.020507622037418242,0.009581057687820587,-0.009717669223375658,-0.017162419538602765,0.033813875574644645,-0.034016246033857805,-0.03335641262641361
CCL13,,,,,,,,,,,,,,0.10445881989691971,,,0.007272529653721866,,
EFNA3,0.07262173773552176,-0.08165459225640709,-0.020612732020357315,0.07142437065474326,-0.002383024656685125,0.06352771661089292,-0.04120509846313535,-0.005966260113524394,0.007936626952789665,0.007418008592622753,-0.0332890820524807,0.09402368192173895,0.05343024178906077,0.027685495983882074,-0.017663941546694265,0.006183214344410708,0.02368708832057338,0.07788968128063412,-0.01698225991845646
DRAXIN,0.1414366306781266,0.03638359162031101,-0.011602873647218313,0.020621643431325113,-0.035879554573632975,0.014249331080569956,-0.04533371437252291,0.0007049188087587343,-0.010345739720449248,-0.01673404048027559,0.041932800330818414,0.02197061470185847,-0.0365864201989509,-0.035392494747815105,-0.08230279974713367,0.02292190763471748,-0.07366947625247146,0.007151054675386442,-0.06803738001685025
RAET1L,,,-0.014181398257167814,,,,,,0.05583106331866527,,,,,,-0.029129632145817663,,-0.010696819248256986,,
NPTX2,0.051847514272481354,-0.055121267990314374,-0.015588177476484865,-0.04719974682542852,0.025146620931901943,0.07152761389608084,-0.009992391259833599,0.053971736234189896,0.0033299057112935386,-0.003843140616494056,0.06676857962122902,-0.032922485244054514,,0.007653929185973671,-0.01343209768208773,0.12925926869348084,0.07845460723091313,-0.006633795321295658,-0.0649555855109327
FGF11,0.0829942530437814,0.08028152028919111,-0.03361432245730728,0.009663878543604365,-0.023045853860157162,-0.02825839691658464,0.025906554309619207,-0.013092652173152143,0.026303879841668484,0.008973625606584795,-0.026356657366227134,0.019222719670970126,-0.03469462358777825,0.006889273435706226,0.05016432141089124,0.03661042102449661,-0.012500425448080969,0.09722563115557158,0.06451404706980043
CD59,0.02331392268893342,0.005432760009101109,0.03111313638460342,-0.006497752022990107,0.03928990263134465,-0.005368896345134109,-0.014005656079778276,-0.0053424241356583605,0.036146455403392154,0.05243679366415828,0.014423581123421311,-0.0675134632408634,-0.03171182038695908,0.0491888600348961,0.043980834595696294,0.03826648311840794,0.09115462011525227,-0.0890308717457926,-0.046089979086004186
COL9A2,0.022565345905662903,0.03706656408951156,0.017005049031752255,-0.047596149841892144,0.07706428593392041,-0.005944958922937438,0.04920267782876549,0.09556437625392769,0.02739000041873638,0.026506691888504883,0.006746026006718087,-0.009747697497175396,0.0339391796363958,0.06453453675291708,0.05276882662580666,0.011266785999852001,0.004144421246676678,0.05727979478082805,0.0328072931944266
DLL3,-0.08889326808407594,-0.07021214873449111,0.04498365838117835,-0.08860518896092173,0.014718085349546835,-0.024985331546287036,0.04598770509015875,0.03516365448627961,0.06734695558952264,0.06684877532980864,0.0018283434004157232,-0.029972150362689458,-0.029243154119740974,0.034473308292497125,0.048125608477236605,-0.09628356667460494,0.007641094650743394,0.1357511798430549,-0.044337208913456674
FGF5,,,,,,,-0.015879188648558643,,,0.08193725969438555,,,,,,,,-0.06590053357290356,-0.013340644785389648
LIN7C,0.02048156274775445,-0.041908556783994966,0.028538894621396277,-0.03735968943292346,0.02363628499257529,0.02441714825540086,0.035369472105853575,0.038628589713224554,0.040326082759208556,-0.038364927883008514,-0.017537463228886045,-0.0427888782059085,0.08068446134512225,0.0061577747624196036,0.025745869713441616,0.014366624887041643,-0.030826753034892806,0.08881579917145241,-0.06329685350912988
GDF7,-0.02405731468313981,-0.03520078164649811,-0.03344325036653147,-0.015797614955067003,,-0.025470954867307365,-0.02840527357264179,-0.030506170764562655,-0.011344228034462464,0.06831928823467685,,,,,0.0258257687573056,-0.04500639574777003,-0.022300120506119216,-0.0023969794137652773,0.06433373592473005
PSPN,0.02657054784076562,0.05445213729387178,-0.022819181040724317,0.005844217214303771,0.016249669934423543,-0.03337715611305074,0.015008046906813424,0.03323878920158497,0.05829299485795072,0.02044661249353352,-0.012493949618529501,-0.016386372058108105,-0.08705966507529343,0.03385821276519545,-0.050180055873622904,0.03161972709795624,0.028371955522463674,0.035181842531043214,0.00834639921530054
ANGPT1,-0.03415579733512301,0.07183830355359189,-0.020276770339864015,-0.034573609154235185,-0.017909483814913,-0.018208093679465288,-0.02414354383461761,0.06200027695627169,-0.01517150819106139,0.027528330934514136,0.19032699894759172,-0.02492471514237798,-0.05642698361989865,0.0036101901441988435,0.06919575029376711,-0.019573229233781846,0.04409771470458461,0.0584257719131862,0.026696131686156404
PNOC,0.14771678126168827,-0.014231417753109606,0.01445310183790968,0.013902018549204217,0.052472981970379695,0.059594845363823076,0.00871777899819435,0.05821098911210134,-0.014732274352793784,0.03719625950081333,-0.010999679544331557,,,,0.004449517061249752,,0.1019106520139375,-0.03104806240387672,-0.0709790774438955
L1CAM,0.003394160493964828,-0.07990361094308539,-0.02590648885311452,0.027051661953917033,-0.04109156745812749,0.013477754041966621,-0.05052245138806193,0.02390611125966329,0.005313294498771146,0.0993910345906668,0.004610965936357301,0.09932192401010384,0.05778964020291866,0.005202452857731405,-0.006833146301931846,0.029476613757909307,-0.08841643868795529,0.028586239675833694,-0.12972882779480407
APOA1,-0.03011782777956707,-0.017758012102787504,0.011306104663441034,-0.00832156183280656,-0.014653706543164889,0.05483456006870591,0.012086865138666424,-0.017259962109567734,0.042653572839219965,0.009587143545349997,0.019267353593682375,-0.07159009089138403,-0.018956281349512587,0.026900088756096747,-6.106941136721017e-05,-0.01013679170969495,0.04713117499329657,0.05906400557274635,0.016622002250421066
PSEN1,-0.010864223767110666,0.004583095406069364,0.04827857070346049,0.009258363957455593,-0.02009177755364876,-0.06433711632496587,0.0027350084615944616,0.015095695479313826,0.02162685002461542,0.032776496416519016,-0.03295807814277515,-0.10448366201223783,0.06792495909877634,0.024171848740380916,0.013971123887976783,0.04351180171443962,0.03885750488383059,-0.011834512778213483,-0.050525100142560356
CALM2,0.0637251666211481,-0.005420818380269009,0.011973543207257532,-0.1265084302084979,0.04908193372684776,0.0266221269903495,-0.042465852168432905,0.04090040580745073,-0.053617324867519266,-0.001413821149109384,-0.012242649246353163,-0.05938912101867214,0.04407669699116147,0.0721959444554839,0.05557131021701653,0.011727257658290923,-0.03164680700542354,0.16191140668041518,0.048793961814924666
CLEC2B,-0.032617918286147414,0.003052455882100572,0.023115385508798898,-0.02253932756348575,-0.05301361760603984,0.024059449340511373,0.03236810804240273,0.03390864292687506,0.02453131401394924,-0.014970183044742172,0.01107551814689602,0.03728006362355283,0.030333497718420675,-0.03754797101556339,-0.004310707871934438,-0.027475713110017272,0.023409554838511704,0.030856921479796625,-0.08733195175886234
NTNG1,0.002617496081270817,-0.022154765055133852,0.010350080001523883,-0.028392473998847197,0.019493654662658465,0.009563694160606833,0.026628268386360905,-0.0061583359614255945,0.004320651433829815,0.018362568393222155,-0.03744815963015835,0.11074183019087747,0.035669170174795636,0.004473170601215284,-0.0033558290864699677,0.04469257695025258,0.04338176734383145,0.03246621512386387,-0.05981163138171485
LRIG1,-0.011159668232522763,0.08645646946081735,-0.00027082416851628667,-0.01025863498408506,0.013607946602088382,-0.046114805311986175,0.029476715627589318,-0.011694932671129726,0.008784194548144417,-0.05494830337472503,0.01088914885893175,-0.09215344575063705,-0.02354987574847933,0.08078468527459434,0.08987149794709137,-0.021411239482934556,0.019977257997343657,0.08827284918747122,0.08205431848990431
CPAMD8,-0.021168372308680225,,-0.003717804661601267,0.028918219757608808,-0.015751347055256618,-0.023769094319177012,-0.014364863099499579,0.013783229470074817,-0.006933700040562098,-0.036205478157239714,-0.007837933203127496,,-0.03879358000066569,,-0.02805328305637288,-0.04505772135753582,,0.020386462095079688,-0.02553680793063961
GHRL,-0.03377261620851164,,0.0015831250800385178,-0.01091191526344911,0.08743174504871283,0.0014341444536620643,-0.005670374629994115,-0.04075126431404785,-0.010345739720449248,-0.03401890825047155,-0.015801325134025185,0.08156369667263948,-0.0017802227216907299,,,0.01758778958030607,-0.024121909924524804,-0.04327100748190267,-0.022510961902470008
NPY,-0.03105482833932083,-0.028847289961611643,-0.013367042748168929,-0.057057647663359204,0.004978152744631916,0.009635745518874672,-0.08353498546521859,-0.0021631658018031867,0.019404690984531937,0.037155132670706165,0.004121185448973544,-0.06074648736029335,,0.04314610154841325,-0.03108748723554207,0.012847866562616248,0.028372661478442432,-0.01546771261065226,0.021744442207205325
MMP2,0.007520058352994746,-0.043948805387825696,0.026179431382823585,-0.05547885699494811,-0.00043641564751993557,0.014245583991083634,0.05311830159506037,0.04321120946109237,-0.011537684021693306,0.04804259206869317,0.012858588785617367,-0.07461509153932074,-0.014973108060374257,0.04307516336629701,0.09222247815117397,-0.015645193413080214,-0.0387991148178949,-0.026538049074371843,0.014086477009012409
LHB,,,,-0.019427729728749028,,,,,,,,,,,,,,,
PPY,,,-0.0089792302768301,-0.00734178512657037,,,,-0.016986034536966947,,,,,,-0.0300478787877159,-0.006609166929706929,,-0.04890753790968302,0.03986554872985873,0.11993248595408491
ALKAL2,-0.03169981172161245,-0.020896067114536784,-0.02659498480616047,-0.019145475117846728,,0.010095872675726817,-0.01628736553510942,0.024584488543272765,-0.02750811821064305,0.04583139846843025,0.012060362879382842,0.04316978452317958,,-0.010173278373663287,-0.00966647926823005,-0.015075542704057131,0.02103995294832195,0.026651456408863933,0.004608461293490484
CSF1,-0.03232896694305785,0.053112148129626384,0.014320679051886538,0.00828758382261966,-0.03342364001509329,0.001108635975132118,0.04405638957237049,-0.03499896210763906,0.07384543755388902,-0.006060714877048779,0.0086690753188539,-0.024293231877750978,-0.029406694079746547,0.012779990657120155,0.03928439594295889,0.03470293985329,0.04133407591786155,0.07607357504890003,0.029292284202643445
SEMA4C,-0.0061501455751988565,0.03963000543480195,-0.009123564308429411,-0.016260683787532218,0.05190201051544177,0.046830818565666246,0.09114068965943796,0.04474968479839187,0.05162069952503922,0.04247918023001008,0.023926916378896747,-0.11290966433255595,-0.06875078119240553,0.0991740879082289,0.05452696136383052,-0.023429577315256685,0.027639158250754622,0.046573862408872874,0.046461566863997196
BMP8A,,,,,,,,,,,,,,,,,,-0.027000775884249095,
ICAM2,-0.03396262072684137,-0.014598106378847694,-0.03318562408474911,0.006252001857159296,0.04936130779164738,0.011475405318294505,0.0201930217791833,0.024463782018889886,-0.006216533210115346,0.04493180068373162,0.13635821333098236,-0.06083263805988141,-0.01819680132282352,0.0463545108284388,0.0029023831600368875,-0.034699859553537174,0.003085068383175413,-0.00326063966711647,0.029488735165434234
SYTL3,0.0751713839903067,0.0505728234539963,0.015184619692435284,0.03543586895566672,-0.02392957215807376,-0.02449148802951889,-0.030663537690394184,-0.01996038435442188,-0.010701340471499102,0.09331193161607952,0.03976091325823018,0.02511431743346193,-0.05725055187360514,0.007809851635083183,0.009900794464882477,0.09679186452460033,-0.0141205555480447,0.040238661377212194,0.025355707548966103
IL1A,-0.0054727851900652534,-0.013812515933752201,-0.015300257731213478,0.008224103739255056,-0.016488887149133234,-0.025470951521348557,0.019868086823256373,-0.04428219814853914,0.051347933567960066,-0.04950935418244182,0.036002862555155384,0.03440126982574086,-0.07371211756273281,-0.012221210019703655,0.023956525011938932,0.01949306111857879,-0.013929287534464504,0.018067937083579032,0.23649322332658254
HLA-G,,0.02481224400124962,0.04180692920221636,-0.0205194420888101,,0.03879702804390496,,,,,,0.018997530422400846,0.07600817042941481,-0.02414659370226635,0.017796562061789086,,-0.04044447693765631,,
PGF,0.008404124876565673,0.02525273741537736,-0.012867391937889137,-0.017339075755872194,-0.0025593449735484925,0.08721485160388087,0.014425787287630342,0.0645197534412536,-0.0031069579830898843,0.026685320001378056,0.0737732407740684,-0.026609287136015958,0.05798722565242556,0.01667942503824844,8.581820913581988e-05,0.05541963768831029,0.015949192567395624,-0.014557166181320743,-0.01103196927498913
LGALS8,0.046713259223070056,-0.03777462900622621,0.04702552202227659,-0.05926352718898838,-0.049701726659376035,-0.024002305216238418,-0.00594174577499898,0.009689070851321232,0.040371432197699404,-0.016443499831315374,0.02975571923396361,0.09239508170722699,-0.12177826121656707,0.07218631130108649,-0.038573624969302236,-0.020040208291342804,-0.016663972789447916,0.06368209956523414,-0.0818927349328943
DKK3,-0.04855030840987092,-0.03816697285673086,-0.032596371238952794,-0.07986467492422267,0.06845623996109174,0.04974636002858732,-0.02561064410929752,0.014606942956119093,-0.03398176722345994,0.06889803851904408,0.004541865441279335,-0.042137554520392355,0.027466926350515487,0.04056997142132909,0.06694177426270953,0.003399386166737859,0.06724323918695092,0.0222505668144134,-0.05758627497284471
COL16A1,0.06447482419295313,0.0323475277127399,0.06478101556222488,0.007119299021294235,0.012826329893421171,-0.026657784917604784,-0.019813095335762806,-0.02499289581987677,-0.016829863244595546,-0.007577592107153585,-0.036022410132266494,-0.11393321704603437,0.08856931975925962,0.08233245625956782,0.008016715092307497,-0.03517821668200527,-0.0002512073130878583,0.02418582480731905,0.06079948740542412
TPH1,0.09537624855439981,0.11381113490835043,-0.016022732674480532,-0.03734008549853631,-0.015461989034859944,-0.014577702990913325,-0.01707619807370291,-0.01079479728059488,,,0.12048243065501615,0.09161176915102642,-0.002066273604831404,-0.006174875216851543,-0.027694482553279696,-0.034839009141860854,0.012056462612667771,0.0756305826086113,-0.012703666535273508
TNC,0.106019234120525,0.06414390779575752,0.01339305723020613,0.06571838763771141,-0.07233697870566116,-0.03124949492922985,0.022890139193260814,-0.04868471706594362,0.018261501585672853,0.016953313318672534,-0.04095579186502157,0.04938154877893451,0.0016884721127644624,0.00424768232715286,0.02228349757565973,0.027775576321162856,0.061344162682528555,0.01491961009017015,-0.009996547143665487
TNFSF9,-0.021168362261826314,-0.06606888002003798,0.02129468745966779,-0.016132089357948465,-0.015939779365309343,0.05849152875277445,-0.038547890871415524,-0.007440625414876902,-0.017280509733760056,0.023014771870635435,0.05498446931216113,,-0.03305478003916592,0.05122461917154016,-0.031996477394250045,0.06777844451583145,0.02120876176446147,0.0070607946893897445,0.054505089849018105
C4A,,,,-0.023032700940195217,,,,0.007837939503163712,,-0.03670743668543204,-0.013097507115316771,0.025883851006123434,,0.045309945921460135,,0.018452377534508888,0.07739705701248366,0.03357213678610348,
CNTN2,-0.08427581729978548,-0.028935924458980168,-0.037594831246368136,0.00015273527597639777,0.03312042852150578,-0.029444530940224117,0.010013230452443457,0.03700835760347206,-0.027926528478018044,-0.04308572315272461,0.028216680218190626,-0.04255948808127542,-0.012485678150886814,0.02067991489902427,0.008832650476390737,0.011793159744941543,0.018354489834596838,0.04169442039406252,-0.04198487255497911
F7,,,-0.015631383302806487,,,-0.012660776646106023,-0.014364854750160621,,,,,,,-0.021535168171750683,,,-0.02230012266248638,,0.001240921599166518
LUM,-0.017782703915884476,0.013766477662329992,0.033876848140437045,-0.011491202384822638,0.05930686641600324,0.06161400459240778,-0.01738692838011565,-0.0023462270542528875,-0.014935606149632732,0.031623869717721485,0.048801699101573885,-0.02488501691183629,0.06145639751668246,0.04641680660391979,0.049077930955398925,0.010271185650216385,0.06640283818107683,-0.07605072039640408,-0.052530244987219574
IZUMO1,0.0032236846159305506,,,,,,,,,,,,,,,,,,
BTC,,,-0.014181392350159661,-0.029981278979383234,-0.03460968822040464,,,,-0.01641811044615942,0.009024443658018275,,,0.007332937434040873,0.02517516450807043,-0.03231847144706677,0.03232501933770206,0.01333618736109337,0.024717422498061616,-0.01946608416822525
APOC1,-0.08800361514075321,-0.06473593835242052,0.051017848061877646,0.027757991242145855,0.05526187933137707,-0.01119678531184268,0.02777949389865522,-0.00846859405278882,0.03711966126623585,-0.04890919515982609,0.027872843502286988,-0.15497121988593074,-0.06895557717732863,0.01723996795748265,0.02117504047048675,-0.008542913389812024,0.030619245138905068,0.08842228372728429,0.004531922128020549
PKM,0.005223316516973055,0.03646726318186371,-0.03419507959298926,0.03086850892378187,-0.09916506018994972,0.04778075224044944,0.019399833009565902,0.03031206077282772,-0.029180465332139163,0.03838440730577514,0.002235900346379062,0.06376473890077125,0.14139384142487563,-0.020621751501283158,-0.02026484752941945,0.08595701668730513,0.05212210275927134,-0.00882683782480178,-0.07543274750811546
TNF,,0.03203791597759052,-0.027014966273517165,-0.002684326686012535,-0.03340446770151478,-0.006326559632215686,0.10409969951354117,-0.03311900998825928,-0.015125242824933625,0.010718705634011201,-0.009207009187025456,-0.056608539568852624,-0.05772442096803965,0.031466714936732726,-0.02912964009093139,,,0.1313435244790334,-0.024566729279930342
GNAS,0.0588926445993835,0.03357547696084896,-0.002694165349441705,-0.11373835223876229,0.05408675983841,0.07018698168354531,-0.0146189630415626,-0.05013761341062379,-0.018688618941653613,0.059696115697599667,-0.0466923643428288,0.07273832195606811,0.0819896900457461,-0.07399522645327372,0.020204106758863607,0.0610851461872073,-0.05961450770576647,0.060182766946997646,-0.023781902459944878
BMP8B,0.09120738298425708,0.0022561470904036572,0.05744059579130325,-0.029747905483442475,-0.0338376360139252,-0.021575943817199253,0.02033516332918277,-0.02155402514986479,0.1029505633992334,0.0014104322470129044,-0.03960798301907519,-0.08613975136482147,0.00017976791288516896,0.04845688557100661,0.024368244902433615,0.0028216182241081076,0.014838637607852046,-0.01565945625679783,-0.018464732303756764
LIPH,,0.07489415758505219,-0.016022728729809022,-0.029179409434254133,,,,-0.016235194641469015,,,,-0.04946599085748544,,-0.014536685875973154,-0.032477042641413864,,-0.014192524351107171,0.05384550730811414,-0.01314761721850438
CCL28,,-0.018959506713903965,0.008017046698448254,,,0.0008509902265125236,,-0.024999528891607663,0.05886771382693771,0.04311958904403049,0.04517323560040595,0.11114621607145392,,,,-0.02593695492703953,,0.01810618041576161,-0.02323700855715552
PTPN11,-0.01916802724231319,0.08926668283217007,0.04999303814881235,-0.04598672983753572,0.03284308996450973,0.0039462042788592005,0.09049767819977185,0.031856847641743555,-0.005769666492477972,-0.004610902758682588,-0.03227654820754874,-0.008909389836440785,-0.06577838353957022,-0.09301655219233473,0.01231316261726242,0.039165673424229094,0.012547228761282487,0.016550491276271662,-0.06231811733317654
ADAM12,0.008320310167530365,0.05556373419450287,0.02254185780088718,0.015222012158456335,-0.014157451876034217,-0.005404244019613139,-0.00011841082742818013,-0.01879876121694546,-0.01148007842121408,0.01133615482658023,0.020668173445602435,-0.061242128563908795,-0.03366502758456737,-0.03858612491654722,0.04628995299115819,0.021836862064532354,-0.08398681814452572,-0.0427347335209513,0.020099836640360875
EPO,,0.019908898720423198,-0.02152933784884725,-0.029747906316415152,0.07308294137551048,,,-0.01698603527841071,,,-0.014899821417153033,,0.07642342929495292,0.00814391097244257,-0.033729884624753736,,-0.0213352425611375,0.05165279786946528,
EDN3,0.001999642766302516,0.05907749836052097,-0.027910833992013443,0.02982601301357588,-0.016997283753543646,-0.018159290479071926,-0.02545249559588681,0.01566343676101946,0.04015815425157123,-0.05462637493813848,-0.015053565399877735,,,0.0737317879857415,0.037860272366094405,-0.024429846364310663,0.07486102989334815,0.0020848628654379234,-0.0011976036979847533
CCL22,,,,,,,,-0.008766378074552468,,,,,,0.06363287378652785,0.15295555849075382,-0.032195673119845086,0.042956526918922495,-0.01017742623535065,
CCL2,-0.0018239533646811665,0.015817288853516343,0.04333590348473137,-0.024985349613603384,-0.09054303799409893,0.002613665670543945,-0.0279731117056688,-0.005080021727654022,0.02956869335868368,0.04387445295232072,-0.011665445834243044,-0.036106603165319606,-0.009645346330601033,0.020978833040591446,0.049584092326846796,0.06799168267857078,0.03671294038820624,-0.002397533577486198,-0.06707728608418945
DSCAM,-0.03639082563777461,0.003275911139653019,0.0007381336437308921,0.03374971284381828,0.03660094185704093,-0.01670497092764365,-0.03997404424861644,0.030108157437536632,-0.006972236586059093,0.04032868870358648,-0.04613153357552702,0.00681025507763576,-0.05068158794650236,0.07351669935293156,0.0076172745556150855,0.011553623804377003,-0.024567507279560304,0.09988580543018523,0.000395146647312044
GPHA2,,,-0.017858145326326538,,,,,,,,,,,,,,,,
ANG,0.09599142520286735,-0.007665255387950862,-0.011942283797363987,0.06819856863262053,-0.041660602689961995,0.046009700520670285,0.053726337966199716,-0.004382307726524854,-0.00175399367197571,0.01276289107374574,-0.010138721266214517,0.046218893503108614,-0.019018148652079705,0.05780466506728253,-0.043418677123566736,-0.05323453257958095,-0.034745725729887614,0.0346652374977984,0.059191922175320225
FBLN2,0.15960866116400405,-0.029147009469933424,-0.00532763955342371,0.06264143488045051,0.04060920094540241,0.03871239242837342,-0.04773623481737655,0.0018603246889160494,0.0574847626973401,0.009324539607657625,0.003802339791122377,0.02091144012800981,,0.04691063272469681,0.020062249103107964,-0.021435198435204993,0.03195740254887729,-0.05559326854889489,0.008078671559715984
VTN,,0.10200833457834353,-0.00734032867261695,-0.00510353449389802,0.07307611601338496,0.01045579521379256,-0.024214458534922337,0.0016807993626036348,0.0025888987616151694,,-0.012380854531894367,0.11761535847399719,-0.049259853437962686,-0.03714761562002467,-0.006431236088595305,,-0.013132218339119194,-0.00041116286005714515,-0.014803729175537357
VEGFA,0.07319069678009356,0.032769352158836806,-0.026090783223677687,0.062403084889811986,-0.08853647007433306,0.01737620839951502,-0.015731651672540595,-0.04840484740432141,0.07340209581574944,0.019017735791711444,-0.009468551530143022,0.10371391414878804,-0.0009479358366179964,-0.06238310638495033,-0.04321252548364883,0.11614081147391185,-0.024875712085164852,-0.042253168327909846,-0.014726816496611337
F10,,,,,0.12337078903001877,0.04761092268712727,-0.023357560162946052,-0.0034190579675567496,-0.0014920789051098332,-0.03948264799653272,,,-0.030603839951947296,,0.020275777592195086,0.008898953351979296,0.017308337496259818,-0.03936306384612833,-0.03234334512732085
SERPINA1,0.004426038878332594,0.008405893637007122,0.029444563555411526,0.02446751368530528,-0.012287662218639049,0.008463233068475825,0.04422328580760263,-0.007728402695050904,0.03311634970793042,-0.006309095177002105,-0.03762900893940387,0.1269799850015426,0.051052553574456656,0.011532379848031946,0.03430055652571879,0.05934002033649596,0.01617668141080364,-0.017413521416983664,0.002840941675620091
VWF,-0.007799462597006044,9.15342277014535e-06,0.016743433764524012,-0.042465960580514,0.11624395733739316,0.019421289641967515,0.019269872457987555,0.05710535505361725,0.029535024350623856,0.05224317443988653,0.039040725298558815,0.013752663586103905,0.0033008950272256916,0.06153223853577123,0.006037892776323928,-0.03333410022423009,0.06118216989903959,-0.061189639252515325,0.03863907479639751
GDNF,,,-0.025092753824724555,-0.02419639112746786,,-0.022690752512645268,,,,,-0.014899820256802731,,-0.04464147229244035,-0.05882443091139145,-0.008712220916946617,,0.019079730245329118,,
VASP,0.030879406257284026,-0.02882821629070725,0.026169392260328994,-0.010108796738317882,0.029071720977887464,0.053625011387272416,0.012501885283125836,0.0026209183779133493,0.026895317393700574,0.08353069325801919,0.03442600758001735,-0.04670204503482914,-0.05067594536060503,0.0456763222633175,0.06508560783182363,-0.07753887581225759,-0.033517660645538606,-0.03348555377872583,-0.005799437955857495
ADAM15,-0.01906387192995902,0.0004533495722605006,0.02437598414857235,-0.009222968333375473,0.029297983384220863,0.03750310354221736,0.02256299700969072,0.01492933469968258,0.003907718606952484,0.002465258788558423,0.03733110895067789,-0.019749528792977863,-0.014479519714339126,0.05322721351533867,-0.008769425786703337,-0.030309767149302877,0.008023069794908733,-0.026713812238877466,-0.010411287684332278
WNT2,,-0.040930791271887354,-0.0032913124803060708,,0.22759069979733326,-0.023988962326324234,0.00440582321035302,,-0.013477338621604704,-0.028887665857678078,-0.013944022678440715,0.06839144895313265,,-0.040310735615411264,-0.011325236501560363,,-0.025617728429709254,-0.020560361472011658,0.08087516013741376
CALCB,,-0.028328230141005176,,,-0.0014083592723035773,-0.014776056641541548,-0.015879188475994333,,,0.10640546034132202,,,,-0.03527926669719404,-0.04102810105837317,,-0.03332657694952807,,-0.03784657133143182
OLFM2,-0.014205640703783407,0.04692811153573037,0.013342959365001307,-0.06127099130355182,-0.011906342550278363,-0.03288692407198061,0.04786452389727494,0.040245067475724504,-0.00739010632924649,-0.052690835939915956,0.02095751525676314,-0.018133982490173586,-0.013378929941913071,0.00709907276730199,0.027299350967931596,0.04511775159989366,0.030560726642012256,0.1226219923665182,0.009921552403455589
MFAP2,0.05014463704220546,-0.04447641453645095,-0.001682165309216426,0.018965171076013972,0.14572759448484807,0.01580794764601611,0.014166963732395614,0.05011780842337766,-0.02855853195604717,-0.040190827797147985,0.06503101772500355,-0.057601169468388703,-0.07706971401452377,0.03887481721573439,-0.02790593190006286,-0.019520698693408618,0.011884182165490665,-0.06692347209479262,-0.03355996847640049
