,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LIF,0.010018247285955755,-0.03284218534017954,0.08563376806438061,-0.0006128463637447232,-0.01976289668181095,-0.011974034408853331,0.017409896707477036,0.01901445163958853,-0.010701054042827117,-0.02185261857756241,-0.020777067440979884,0.06458374903637443,-0.003683464622526354,0.06252379733101389,-0.13091604602945917,0.016711618916242624,-0.05202459835735709,0.0026944218157278926,-0.020614110164154778,-0.031083487980829907,-0.03302690673077896
IL17B,,0.021716182443464,,,,,,-0.03874745105347203,,,,-0.026184623856935544,,0.01956983093055715,-0.005294815587202827,0.10130669283841812,,,-0.028457491246490194,0.013976583566552979,0.01187034505201138
MMP1,,,0.0371785669811564,,,0.05071489808854784,,,,,,-0.08529180438156855,,0.1644434100451988,0.061365430456347805,,,,0.015460581942542047,0.0859193135155273,-0.02308829488033645
MATN1,,0.02856547604953392,0.010263675845063765,,,,0.07298072442797329,-0.029730251489898777,-0.024782461867969455,,,-0.02056101485922616,0.12015149856960386,,,-0.021305538524691345,,-0.019751759131029712,-0.02932849978499453,-0.046841911002178445,0.016150258834905645
ADAM28,0.011684700039685431,-0.03579135534233327,0.012164507290737009,0.08253095789345102,0.029164020930682204,0.003974455292081415,0.05392933258496701,0.011828338325430171,0.059287811874373174,0.0796637288439421,0.010103454497629043,0.0841201583711719,0.033087906899009825,0.004559085731612354,-0.03201790736877574,0.022049451021839115,0.048118913825284576,0.043475057254203774,0.042525920673580554,0.09319715694274348,0.09697418206310078
TCN2,0.07909972876768671,0.08609944785054939,0.2666074100542842,0.03019334058864133,0.025622590704307717,0.057641109272479084,0.054798436169924164,0.11272006605445033,0.023408976494319084,-0.0077499243748709356,-0.010360880792838593,0.028635891018202984,0.09174010760596187,0.06487185073900245,0.16310829121030718,0.1282214097231182,0.10365169386721897,0.05890950623872573,0.12325297221520724,0.13767311475584562,0.13808231343301006
THPO,,,-0.026808105618224862,,-0.04060717179560703,,-0.0510928252870052,0.00037919207680467187,-0.027994131192857527,-0.010175659745347537,0.02603728242404472,,0.02360052279599426,,0.04306816906181137,-0.019355034102652036,0.029070629832909232,,-0.025441115131237316,0.039967567688323664,-0.02858769799995958
CUBN,0.04592728759321077,-0.011332686794621365,0.16336392959557458,-0.015919905618984143,0.02993569002652933,-0.012363166526176327,0.0017765679956545924,0.04359926862031068,0.00018067501918759977,0.05583022593797052,-0.02793858801553462,0.16134621974377356,0.045041847164266784,0.07715731251559407,-0.0133245605938578,0.04986768534317734,0.10009995072847346,0.05516789447027983,0.08738520588710608,0.007551530807431964,0.006410176856456136
TIMP3,0.05934558388229828,0.08634665427153185,-0.037101872737069524,0.0036224437676554452,-0.002592912795439284,0.12319042834920794,0.08029390111927294,0.0771818600256129,0.004188677590621488,0.07165003945470556,0.08195545104961158,0.03157446299008109,0.10982179977834707,0.07315977341866152,0.17080993430504962,0.07301941183569459,-0.02188466943320105,0.07632339743343641,0.18715635994408772,0.2390267917083866,0.24766313135843418
PIGF,-0.023800929482236315,0.04083027806300562,0.06855127346656693,0.0331763271359918,-0.0010928789136874673,0.017490296421137284,0.025834380124966874,-0.006641687790628756,-0.022999444684789393,0.03752155858053958,-0.002386693235055137,0.07540083385339662,-0.033583131458715866,0.009462072177617764,0.0856909162249989,0.08914709110986666,0.0025784913409020714,0.001943238940987383,-0.012971219703328403,-0.04430442618917597,-0.06116116949668066
CRH,,,0.08140250524154075,0.015606479445437842,-0.022576688485118224,-0.02078673654466066,0.031017280666418075,0.033945041033552364,-0.003659106723988004,0.0033193146796152958,0.022088059664090404,,-0.008002938879762486,,,,,0.02568452702451561,0.04183054180265433,-0.02800395263013869,0.09739510009526346
BDNF,,0.08628796142221958,0.0010994658559708413,0.03080127430970304,0.006307828437536665,-0.03613882704741104,-0.028879661805932703,0.04131344300959246,0.020282061707246606,0.017447507652368993,-0.03606268605098248,0.017818779306768857,-0.019094498147435985,-0.04983139592473543,0.01025836743033973,,,0.04593202763749429,-0.03328931925256864,-0.01740756181568377,-0.12535411480555314
CCL5,-0.02059609520536302,-0.007261320161534395,0.1436920409364586,0.0010061272599846795,-0.02036656855595125,-0.04254036481259661,-0.018972321622992606,0.07519145516160274,0.0279639943407147,0.023906490442261615,-0.06814580299232514,0.05480094161210092,-0.007615691278332744,0.02711907096961845,0.03336217390931133,0.04154773787617688,0.05075570357841142,-0.032840833326103436,0.03167356627379151,0.21619139622962252,0.14748148111516493
GAD1,0.008409947278693677,-0.004097776952226275,0.08101813499645649,-0.048825910664657426,0.053882446378598715,0.06607792180684531,-0.03091659332591071,0.023681708184263555,-0.0024470828364947894,0.027344517444411204,0.12610808887455835,-0.030802727410488076,0.12101360711298045,0.04568622211813351,-0.037468189407569436,-0.0609786411666665,0.017361014184785643,-0.02553534420094213,-0.08158998705786295,-0.009835863601807713,0.04320728446391273
COL14A1,-0.039597675046057525,0.015388210599951616,0.19766493598917326,-0.008623782538091191,-0.018064227005688147,-0.04607646937346653,-0.006160188466105141,-0.0027363529632095603,0.12002462937747338,-0.02978585721607762,0.005660935654859252,-0.0879886095517401,0.0023938245732165503,0.004069896851111917,0.21450411841531083,0.022819170155437447,0.05390918940215131,0.01494644502890112,-0.030205832186336604,0.24942664365564773,0.06099914461254957
HLA-A,0.021943722974047033,0.13356630810173756,0.05889891578076236,-0.016022058993588124,-0.04203884886956154,-0.004143246330145178,0.12765438634992066,0.07650974423519542,-0.052036931794833326,0.015083100801751346,-0.09834078706265631,-0.01405334923179264,-0.023788863005617653,0.006475197238318337,0.12903300229973114,0.24538603391983815,0.1413672955736962,0.1090169486538107,0.06687201319208136,0.11827534632577301,-0.042453443574167346
CD5L,0.03525159459559358,,0.0690466714405158,-0.005053859736613115,,,,,,,-0.03791708685886316,,,,,,-0.017150915671445634,,,,
FGF18,,,-0.047668580446874456,,-0.01793701016775719,0.034992968675034354,-0.005787709844015784,,0.08564193044020067,,,-0.02134914108957738,,,,,,,-0.035610280318566105,0.029249840523326683,-0.0117733106046966
ADM,0.07280918937373627,-0.2079779231391941,-0.13714457727271126,-0.020216470762515305,-0.042811214264313995,-0.07652350392538264,0.058770257084971106,-0.013378442247321709,-0.03158280899790833,-0.0168885034459728,-0.05661802777315691,-0.09335144991761012,-0.1097932256973038,0.01369704412894422,-0.13381450947447263,0.04302903811733886,0.03859617324604542,0.07854453758740347,-0.08831524931040108,0.045424406452853866,-0.0810062251274997
CCL15,,,0.06113782983000761,,,,,,,-0.03165107535738617,,,,0.06102153349533168,,,,,,0.13673067020057028,
GNAI2,0.028563071517611862,0.1794701642523578,0.21697344000845992,-0.0439890789551764,0.03329739994922693,0.009307548300359772,0.06030243594369555,0.030300434183524013,0.012293819884633012,-0.026101726667296203,-0.04503449008261991,0.024065013730187948,-0.016465378344325453,-0.005540343237413243,-0.07211115944515607,0.092363957214876,-0.07365120071168249,-0.046607612646541036,0.10041068494486668,0.06266646574293544,0.03616861043714081
HDC,,,,,,,,0.010512222476780762,,0.015187642452862169,,,,,,-0.03448586553785201,,,,0.05804972152219044,-0.024848104484707367
COL11A1,-8.664453499939249e-05,,0.07837056955682221,0.02244312565001128,0.016571188375366305,0.020187853779267028,0.08427603607561883,-0.02713497638477577,-0.010134754147983793,-0.03968182368980006,-0.034488030171961157,-0.09405505484509882,0.055482461813236975,0.023434105140571836,0.11935486175148925,,0.001965515854908416,0.03779524454948714,0.03822204052692549,0.10773441832329912,0.007871565950894551
NUCB2,0.009017223288990637,-0.008312746718312333,-0.017297982656058444,-0.05945965273933317,-0.013425049857557155,-0.0251575524258464,0.023613797116981354,0.08591727240436024,0.0038957496539871617,0.03754754608422155,0.07186725653512024,0.05236536301244744,-0.023876314637147445,0.027574684760610507,-0.023336020200225523,0.05788885841581682,0.0486899644448888,-0.042418894089488256,-0.01511592111057701,0.025041926564354097,-0.019611100710869713
FGF16,,,,,,,,,,,,,,,,,,,,,-0.0373340685093813
CXCL1,,0.07142923936013408,0.036359160841121445,-0.03115068651081107,0.013134427964251908,-0.047803737831034976,,0.019612862255836545,0.1278449284274123,-0.020693285337698864,-0.05173068174414578,0.039811799839709804,0.03586658474905594,0.06471940398136032,0.021035744738211248,0.09600650258361207,,0.004094658041511365,-0.03270136901849939,0.06445289268584369,0.15253309297698744
VCAN,0.01304288843906516,0.04373973737022845,-0.07117351536919975,0.02498666763534267,0.012157103380914542,0.059494130354980655,0.07119681976069556,0.026623157411398767,0.027323168981702766,-0.010280318262711176,0.04333959059412296,0.11984739885942454,-0.051245083826852,-0.06793466435578059,0.057419316261506884,-0.0660457913438603,-0.05462368522128656,-0.013145842710046488,0.02135571205554224,0.0821031726862859,-0.012754007174826979
MMP7,,-0.025995935348143612,0.0941868622886224,,-0.03565999633998751,,-0.006024042163071757,0.01618558360770789,-0.024475073995362383,0.034057001039566326,-0.022313662024133884,-0.004897117303685965,-0.02620405153890221,0.027323378832782474,-0.04148603919779789,,,,-0.030107953174802204,0.0831947287745054,-0.13044580072055267
PTPN6,-0.01708797945658815,0.084354704214694,0.09851745600283907,0.04150347332590865,0.08123400675430577,0.027540315829905845,0.043373983717063476,0.10938173649086874,-0.026080585924034505,-0.015830925343986262,-0.04452738704755795,0.03910615285621699,0.011065839506001542,0.093213656508361,-0.029498895326676974,0.12881990228882756,0.04736012382003313,0.03617847313033313,0.06808268924212678,0.040601129423173996,0.0880657468613772
PTGS2,0.025997350155434314,-0.02725380252160883,0.04038019381519333,0.0015366386934143373,-0.025594974834895173,-0.06473137761192307,0.034847503216333835,0.015772360773810903,-0.012507190192780264,0.0389143958735102,0.021081640133697177,-0.011709129624903261,0.06372701073575933,0.06790577561403162,0.13915102008704822,-0.0023997436548211207,0.035813385449613176,0.12125301934693915,0.052728552581882825,0.042460010626310746,0.011502424847632113
XCL1,-0.01156177165935772,,-0.021128265186941088,,-0.01951610899763487,-0.021750927023957818,,,-0.0053726468281905726,,-0.009904867665874374,0.0035127677413907773,,,,,,,,,0.010156284362266909
CD58,-0.00791898812352979,0.023735280699664532,0.1418801897918404,-0.044061947216173965,0.04937433986353108,0.050349048165488124,0.03251214461203603,0.046994173753505564,0.028386603424016277,0.01781664442978216,-0.04173345829520366,0.10674459212845579,-0.03668653922852279,0.003148981334862132,0.13050781050962393,0.023924332489861214,0.11468699564907535,-0.02718852108556892,0.029539045284114523,0.05708752796984608,0.0013703891887528205
TNFSF14,0.047615382128732044,0.05318780612194325,0.0792123235717017,-0.024850252350756538,-0.027137662775115076,-0.05518213582556688,,0.012761530206780069,0.028852069564772487,0.008829898288835984,-0.06355735629646266,,,-0.03365946456994399,-0.024110730210834146,,0.04394526692618238,0.06556643840425384,-0.02975535797800998,0.049824817026660244,-0.04825231080014382
CNTN4,,0.011763424339057063,0.027310529679811527,0.00925294702447844,-0.017966201176932425,-0.03041685424790581,8.633368079141324e-05,-0.02104735911571889,0.00906307033613258,-0.002968156979372483,0.09017215154105124,,0.06298649065759929,-0.0566493472316539,,,0.11703308129100512,-0.02478692990546053,-0.05773954178824057,0.05121383672993191,0.006142617317594242
NTF4,,,,,-0.024687023225939516,,,,,,,,,,,,,,,,
INSL3,,,-0.001516686547004417,,-0.017937006649517338,,,,-0.007748630647379708,,,,,,,,,,-0.029755355103163295,0.00204679741006031,
BTLA,,,,,0.014686303119554643,0.0245526465041449,,,,-0.02581128069699623,,,,,,,-0.052509475109812756,,,-0.0027775443574031716,
MFNG,-0.013588786220595585,0.011875715327143944,0.19443024569075074,0.04940036427787836,0.022371417384920704,0.06862090144457358,0.04504849277068261,0.014278275882825164,0.06567179593965648,0.020303552776554597,-0.08184055121630394,0.09255246247958425,0.010968249422512727,0.08197394255622678,0.0288143969752693,0.15177466744881293,0.10261741233117369,0.023860343368065876,0.0069014221725297266,0.04490820890924424,0.0757116846890532
ICAM1,-0.007918626597615984,-0.0025297094629586616,-0.056930965081311985,-0.02551974135606675,-0.05446932615050123,-0.02561984164411231,-0.0016051573368553588,-0.006503385426043635,0.03648820086589615,-0.007529440423152575,0.060835199600781716,-0.009284433444791011,-0.030605244614192725,0.04285676772885784,-0.13702657097934398,0.07629106638677764,-0.008263248044612556,0.0014552277277225275,0.03605826871586224,-0.0507530535143744,-0.11141868068827099
PROS1,-0.0472392555443146,-0.01965273725838819,0.11010715328810856,0.007662444803680941,-0.10041548070125683,-0.05866732784195599,-0.0005064433745157595,0.05287298722038415,0.050756012031224804,5.270637077617616e-05,-0.005610018569062449,0.053911035502140686,0.04394984804374903,-0.038416361862266164,0.03957019581879767,0.09007072576112878,0.1003185351621935,0.05159760259822263,0.03153179865592518,-0.03425789108617504,-0.14688506684023012
CLCF1,0.07618057219840928,-0.012527302766880057,0.06304647318273307,-0.02789153262537295,-0.018872830799076225,-0.05476282349809887,0.029979189475219714,0.04062803533244963,0.03591055539297875,0.02475630092251952,-0.006976640139248807,-0.04148902147452359,0.005150723818844547,0.10280531258917427,-0.05473951426241432,-0.046635853012790524,0.1320425452187884,0.03597244852109813,-0.049023411609040494,-0.008869095218308995,-0.1387441930542196
PSAP,0.022075615013919435,0.02914291424943931,0.06372934939063025,-0.009540738346649076,-0.07787775745463546,-0.07356668664670146,-0.09417392599653852,0.011115386442355435,0.03071429405995453,0.014999491412792332,-0.051334660690326765,-0.013471688245693817,0.09475747742840959,-0.0579178487215972,0.036935147995453756,0.08982151872755682,0.033283549014787445,0.04145206414692444,0.018632867844944057,0.03599009899879155,-0.008012501393390298
EFEMP1,-0.006085641403794698,-0.0320522393839777,0.028862547369390337,-0.01135364002895607,-0.047768855052130584,-0.06216316823020308,0.014873355406533614,0.05130007236480837,-0.019171213655640548,-0.01599012800369389,-0.032543239694906696,0.04233709992197394,-0.08602271225226589,0.006859286551743256,0.024188461474662602,0.06011872700617695,0.020293740805279722,0.04345590257150656,0.008921338288307247,-0.05270617184396362,-0.12605698396514647
C1QTNF1,-0.00925294556237431,0.07207356651489263,0.04194999239507583,0.012396225017340657,0.023998507434059124,0.033886323808103,0.12197743142100147,0.01599370137974432,0.013556189936497366,0.05687088848319152,0.008909691983172107,-0.0952646472172088,-0.004968697655782153,0.007704542716958803,0.0884655149462486,-0.007728877606119174,0.03542620438091889,0.07503519992560592,0.06518859551823065,-0.07080938021692978,-0.07175755282617956
ALB,-0.04311885186055131,0.045017171869171015,0.01773126464854897,0.02098199850117955,-0.02285078362683503,0.041870973629303185,0.008111624553084645,-0.022748037890647,0.018637187909404957,0.05141480527019401,-0.011191252549906496,-0.019463530463344408,-5.2037418873177e-05,0.0915386158860829,-0.0395646202330271,-0.002403266253138509,0.06872659721351865,0.02186332285680707,0.009698979135067108,0.06049528032036246,-0.042827632233462073
CCL13,,,,,,,,,,,,-0.026744299836842077,,,,,,,-0.03337681379482992,,
EFNA3,-0.029678207163508847,-0.011102016263236026,-0.0766225624391748,0.013568953727434564,-0.001971774805954924,-0.004523899542701394,-0.05895647595297778,0.0024627853554563283,0.006960047155091131,0.011245614435698291,0.019894228562964147,0.003976598344687224,0.006838406277643389,0.025730653198840603,-0.14548619663584336,-0.045329000115444974,-0.0506133664470049,0.009451244603468,0.0015288983734197074,0.013156964741677544,0.012334614807666329
DRAXIN,-0.038140942568946644,0.06569623025757149,-0.06323403201921499,0.026005005127246083,-0.03547254645530711,0.012682713910452085,0.06578898774057979,0.0019432862038881856,-0.03946334589659139,-0.0023439784672851555,0.03973705374245079,0.04318064516478989,0.0013239974937193136,-0.0046452903665053615,-0.0058002994006065385,0.015047542402705028,0.010069428289387816,0.05884699978141143,-0.06918162193940959,0.09692076815033994,-0.06689891252249262
RAET1L,,,0.010417255430259764,,,,,,,0.004238924890077536,,,,,,,,,0.007638614319785006,,
NPTX2,-0.02618656674089657,0.10179465794452879,0.049782969450208825,0.016468296576347175,0.04423236894694877,0.03000609316236609,-0.060197662887548374,-0.032953965909497285,0.06646240810488607,0.05503804410130671,-0.05399572458407307,0.1669731253014804,-0.03319096134307886,0.0028010725500984194,-0.058611684043343694,,0.11022445358894013,-0.0012402039498838051,0.01757802323475551,0.1498479263455007,-0.08148459221874609
FGF11,-0.01824069073753109,0.015335940435877802,-0.08774403501328533,-0.000831188132519456,-0.10601388429694748,0.013060271805143632,0.024961184113367087,-0.0012402833198632774,-0.053711446545643804,-0.041779946162175716,-0.030757870237590888,-0.028470825066490454,-0.03750001448935773,0.037613380879715885,-0.07047003395747728,-0.1102297494763392,-0.026735615011863736,0.06698798141576874,-0.05101192549076424,-0.04793845359731334,-0.010644608845499386
CD59,0.011246796400433225,0.2347315613436348,0.1877947253962526,-0.027131796618664213,0.012860380027395691,-0.02054343633816707,-0.014724070814385813,0.023363651446801015,0.05813299503087738,-0.017941283958373,-0.060663295495034096,0.05490314509471426,0.1344803532881677,0.08116851249561491,0.2769398140987725,0.15737973524608054,0.1508243269443213,0.011064184653744527,0.1267303217876946,0.18414631052505856,0.12025837988392143
COL9A2,-0.05956463752392827,0.16131330101597974,0.1892555846850767,-0.007768982606919758,0.020328578508754462,0.03139020461440544,0.06018903596292002,-0.06622269194531616,0.05426240322059011,-0.0009991116200145855,0.039040545302940176,-0.021774909709766074,-0.0025952613913530417,-0.037488119938578174,0.09045391127619776,-0.06253970341213974,0.006936278714078017,0.06185138793400003,0.007381490416386221,0.05392857702890231,0.09949541364869174
DLL3,0.00793185822264106,-0.007082369961676277,0.060879013847896235,0.0445218560694313,0.039186550811603604,0.028963097980780252,0.054556047565052966,0.11321858380593852,0.03598508672040658,0.031918333317883685,-0.025914243997098952,-0.02494095012230746,0.061287154279622086,-0.05601814846241432,-0.003244054044824244,-0.07604445486295273,0.034298024764610434,-0.04427731016699309,-0.04464907692981529,-0.026824407644312216,0.0040070482042582276
FGF5,,,,,,,,-0.013828584694639164,,,-0.021460218874776314,0.027776276280730514,,,,,,,,0.06640215967323738,0.04760915022903548
LIN7C,-0.006871526707721399,0.025809247908724266,-0.024469067628245886,-0.0016460796013549437,-0.02842551177911935,0.0035698146342100284,0.04216625674195862,0.011603121363051746,0.03348082888996365,0.00487753511055875,0.050837894463673344,0.025444959690528242,0.014555636964990199,0.01814392087893856,-0.05787687051970065,0.016187772668221898,0.03559118612725795,0.0148525809981993,-0.08152603515234447,-0.00995810250724289,-0.008323630542569538
GDF7,0.01756768862713559,-0.0298212481271148,0.009305545572965937,0.024074914373669744,0.022930729982811083,,0.09461674418526507,-0.010624185709523561,0.01786937698675605,-0.005653248044061742,0.10440831446091929,,,,,,-0.04699028676825081,-0.03227389600832638,0.07076943373156838,0.03860072362829056,0.06081414364084014
PSPN,-0.005132261992385304,-0.030935590558740667,0.037068249023463146,0.07521102131323497,-0.024527953819275028,-0.0582268373003337,-0.02917624243348622,0.0008924341104163259,-0.011055694506621559,0.01346501007647137,-0.04965851224490113,-0.01986395158914459,0.03983819379326826,0.035944102621303674,0.14629899796164014,-0.04129492695084148,-0.06999699073286343,0.08495515446924888,0.021364409787471166,0.03423410723386845,0.009496107164031896
ANGPT1,-0.04113342887695278,0.005826244434876408,0.07496368366507,0.0247956819082396,0.04110936839850628,0.07980833974261627,0.0027188713334919115,0.04367161470152584,0.020093481476673544,-0.026021587733488612,0.011521549446702976,0.06042065395475281,-0.001856058577513411,0.10076584565218805,-0.029745173230054194,0.17087441178288088,0.042089565429595556,0.04716516480005719,0.08692068531676396,0.09067678419307991,0.019360130631631143
PNOC,-0.04189571976622118,-0.023820075004004404,0.004945196985684926,-0.020475464809913323,0.03450267484262028,0.034680276753314324,-0.016986078038882246,-0.02513767857275637,0.026223314012099107,-0.03233199097888171,0.11847095396105556,0.05828370081409927,0.04123976400640327,,,,,,-0.02867748242449163,0.11112821836457153,0.027945138364192736
L1CAM,0.09176407627221571,-0.0038869233147931204,-0.04662657517249096,0.068611623578896,-0.04090150965819557,-0.0694314294776709,-0.011265583805577446,-0.06191737704676203,0.013984177562380165,0.018707286435832825,0.03562246507418472,0.016318352514664954,0.07252788069784444,-0.06023308718095461,-0.028942957714927324,0.06841448113288194,0.06153592815097897,-0.013991477280681543,-0.08134589868216546,-0.03991713980698437,-0.00835854418997775
APOA1,-0.00919106169585654,0.018599594329475624,0.02189923279241226,-0.04137346110684436,-0.027933924258444633,-0.019784711049889377,0.0032095142604047773,0.0424439881024608,-0.021263637982134605,-0.03271100958308072,0.04602618623587114,0.022828737174786812,-0.030448625786634834,0.051564453463833405,0.0005492709380860745,0.018257529274998914,0.08314374011717333,0.13782827689090996,0.0011178523869722085,0.0055451708916205746,0.024826881788560046
PSEN1,0.09052652890527747,0.003928968813764024,0.07981581255901879,0.023819877729819056,0.032326581391800814,-0.00021344384774580756,0.021956744899110012,-0.02243126948664529,0.028128400200222094,-0.017750725185171855,-0.006466541248416587,0.055342398049390215,-0.006972160038962353,0.017639390602487724,-0.049285121780262856,0.08071742905339525,-0.09573955340124204,-0.03460771700607814,0.021175333460915165,0.03219261118165013,-0.010843290952628658
CALM2,-0.036771169153781175,0.14811535511187,0.03239385262980882,0.049435032475858565,0.020166898449476063,0.06511960756050472,-0.035036480091329925,-0.058806778343646365,0.035055098839776457,0.003820931382271345,0.07571869157532912,0.06227575453085406,0.09127607716615055,-0.019486978901528916,0.12377184180430142,0.002343642063892621,-0.018470387908246556,0.019806696720815156,-0.028019659105967147,-0.14642933815394568,0.029392558701265756
CLEC2B,-0.03737292641626701,-0.08879997710251827,0.03186050874097577,0.04934020775417361,0.04665043364941588,-0.048092957737632176,0.0015131782295423016,0.05089515881122374,0.037522984466334716,-0.0030107790598441833,-0.049883716724100455,0.016245192684285963,0.0022655441033671087,0.11508752325334183,-0.0282625405600763,0.03678427318195768,0.07549449296489749,0.052901169037603425,0.05697260270847971,0.1335285392387806,0.06719771320930229
NTNG1,0.0021425363296606516,-0.039211397491919854,0.04361515174881049,0.019131759527161556,0.025253655837675783,-0.021843345147997798,0.07630060196857633,0.028472668542408038,-0.05576211448801791,-0.026955592409480474,0.1766883252295369,-0.03189510670846845,0.002788795034663334,-0.03894582866739542,-0.013716192232206293,-0.051255197194876395,0.053793806125142736,0.055159491749641076,-0.011874965545846449,0.004091786623555507,-0.06598348386394318
LRIG1,-0.007185143114943578,0.11599373654999251,-0.0021373853064464102,-0.025374368104377563,0.02346259960229934,0.0463745665400631,-0.010711857617764052,0.0035259636696185603,0.016835435291603463,0.03539944940969782,0.004583823354264729,-0.04390089521346294,-0.0032067982234756467,-0.07098508125917055,0.11803685031859759,0.0938342574184868,-0.020167945224319122,0.0451869490867806,0.06777472912899689,-0.12342097762811254,-0.10315050409272002
CPAMD8,0.010824016760412511,,0.006034862283699956,,-0.021216278259665763,0.026016723177975532,-0.008215909230714552,0.05414290091865202,0.08879417616917913,-0.03741054419041355,0.033237321797195005,,0.09197728300386829,0.01618211559334539,,-0.03655551696955333,0.019810556540935498,0.052585062054558436,,0.10897343666252769,0.18943694551595724
GHRL,0.020281718053546925,,0.099918905846982,0.09216274777345079,0.0018696035032050252,-0.029008817202996133,-0.037846130200724415,0.0023753775705256984,-0.0019844752221564316,-0.018432897503850222,-0.023934280178037493,,-0.021637825535486523,0.05758704640372928,-0.009380257217756335,-0.05361326285703955,0.019849635817373187,-0.03972693772987842,0.0023720446251772483,0.022832095834898532,-0.03620169356353481
NPY,-0.011625019743807145,0.06743601438414805,0.05266339507040449,0.039884741590571114,-0.002823110523791577,-0.016554623440929714,0.013685961038944795,0.05090209436450922,0.04763699640486097,0.06387037391661815,-0.02703205272036263,,-0.042833346781400335,-0.012003199148595886,-0.06971607688823145,,0.004696304757523824,-0.01626409750500072,0.01088742019483951,0.048587770597953966,0.07345168291572024
MMP2,0.029325600788368992,0.21457914053908791,0.28005391897510484,-0.030507391578936307,0.06568607644048292,0.10517538195565551,0.0896292834579156,0.07156178598843785,-0.04537759877565737,-0.010798874144619176,0.034292023650949396,-0.10908509927040154,-0.04284359663669109,0.007135298268870726,0.18886426514287463,0.07574188548609573,0.06257847070776433,0.04014063520046966,0.08137298918109748,0.21702346241221745,0.14841512877101098
LHB,,,,,-0.018477776105270377,,,,,,,,,,,,,,,,
PPY,,,-0.002234169763447376,,-0.032164419097019316,,,,0.001448740930333253,,,-0.018002897754619614,,,,,,,0.01398720122561438,-0.04758834916096623,-0.003286506491724579
ALKAL2,0.024524205607558403,0.0507216861447425,0.007771258009614773,-0.004694618161966669,-0.01820932283884393,,0.015260088744552121,-0.02835686648783446,0.06378606297512165,-0.04901092983214555,-0.037552714330212116,-0.0458987740034995,0.03607289039179336,-0.009701787941325984,-0.002285915227479244,,-0.054621735764407174,-0.006155665491547412,-0.06183721027291043,-0.023172835017446755,-0.08222237753294313
CSF1,0.05720703471155307,0.03441343445718675,0.09455892131813944,0.05340590208558852,0.03240771785543716,0.01136596050462519,0.04108162783240106,0.031412695848166604,0.03921126091685213,0.009839035574247776,-0.03280653179966204,0.11177999512259511,-0.018612502789233116,0.04593926317008559,0.01067996197648843,-0.08563569523362992,0.05096003700459077,0.05249347523784951,0.08377640728967087,-0.006513373144820021,-0.01642290766746787
SEMA4C,0.0865600258014296,0.06872593451968924,0.10192125420341412,-0.058786109832996924,0.02875602317142093,-0.007085555990159305,0.051394748442338385,-0.02759727907834631,0.05889369381918469,-0.01981428972361512,-0.044843661598516625,0.07697480420401419,-0.04484233118250387,0.04757806344522827,0.14048693563941175,0.1556144196443948,-0.07598158941947668,-0.01248224273595194,0.010899143696423122,0.17008266306109443,0.000911807508837927
BMP8A,,,,,,,,,,,,,,,,,,,,0.13752466873303817,
ICAM2,0.029739269473889864,0.19831176141509943,0.21407984842115443,-0.031477782283926475,-0.00447012850692098,0.028638703373291538,0.024528199638407414,0.09479588477173587,0.03840698299023527,0.09296489248581072,0.09142551390392342,0.1460408710134235,0.0057632198882027,0.12615459071917645,0.26361561058921196,0.1376737834370151,0.1571018558953815,0.06018873773070345,0.22734653294620652,0.20150945260914174,0.19520625547168916
SYTL3,-0.031127548547679212,0.031058484228741134,-0.05745528654563989,0.03155924604042421,-0.06682391889741619,0.02867559769061641,0.045964692350889055,0.11284320396317926,0.026273187368894203,0.007551354473259889,-0.005088937442469026,-0.04674721252798424,-0.02533024978691081,-0.06483473536695543,-0.050315601668962824,-0.013716704288759289,0.04916383710634409,0.037260443678341935,-0.054753058807532125,0.12582901698503976,-0.007105667491831979
IL1A,0.017850786358058063,0.06161852904522278,0.0424918036359195,0.05161404751585146,-0.023726083115873913,0.02972881241495425,0.02320259891609076,0.10863735293369003,0.009667020692400795,0.023473182970404592,-0.010106028250043152,,-0.032585444468236656,-0.014419105491429319,0.08108790736443368,0.18346570194975476,-0.030551339140762118,0.07067849897556888,-0.03858327947006825,0.014852660502171317,0.01489051879829132
HLA-G,,-0.011219077129950416,-0.061993007631371194,,-0.019516107235166315,,0.025162061992379352,,,,,,,,-0.019360005417916035,-0.04157402140128287,,,-0.04387089707522749,,
PGF,-0.02700585812694915,-0.022079028720683912,0.27271068985438696,0.02089308228725471,0.05077106878830291,0.10982031954587827,0.15124288602017386,0.08871134430157053,-0.0009506325561201283,0.0034155552522352525,0.008626420781535256,0.18948390481531976,-0.058573446560264586,0.08856446631791508,0.2536893076425099,0.22180144487332418,0.14438085096592226,0.03299039155294082,0.12543642704178148,0.1803279448315502,0.12640887588469651
LGALS8,0.012050370498392228,0.05507981437356262,0.039869747058012675,0.011760798292176784,0.031214747386186546,0.007165480393464914,0.022967501627853576,0.06320980486805905,0.072844947327272,0.0349770373111821,0.06855679677642464,-0.025340046410952093,0.04085369908314501,-0.04385939887913779,-0.036317202912692845,0.09165220287789586,0.08454994405763748,0.062174221300253726,0.002377406836264002,0.04250092853753245,-0.027674051716597137
