,MGH258,UKF243,UKF248,UKF259,UKF296,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
PDCD1LG2,0.056577471524415134,-0.05900918771572903,0.029907847210620384,0.022353607491821248,0.0053882574921626635,0.06454968291418836,-0.08033354999465087,-0.05930070921946254,0.15279418911857015,0.0014190190793959602,-0.04942440430040718,0.03371543493931434,,0.03531227993621611
SPINT1,-0.03791738487567112,-0.012464372974394853,0.025417665868447962,-0.010153466707528862,0.049214449932192386,-0.024811338262692686,-0.05498058947147747,-0.0024501131945469184,0.16639473392906762,-0.02673821734988173,0.02887191818975243,0.026532073118476506,,0.08516015668588198
CTHRC1,-0.05528448277472611,0.020137647480400197,0.023149973950104197,-0.04335483067372912,0.018501949884626168,0.004294878515441233,0.0357091896439218,-0.09910494021391202,0.013395857870925232,0.03544612872146076,0.05257567418630764,-0.024679713203690824,,-0.025865819467911885
PODXL,0.08357960651089877,0.06329917475412301,0.015727205879712318,-0.023991167829406062,0.012645485082658541,-0.02289388862302657,0.05227917457250896,-0.026669610981742354,0.09043854107704156,-0.017675647408686268,-0.03559370339573995,0.06650824977657761,0.08363303639783572,-0.02405846069851897
JAM3,0.09148945588850475,-0.01852213316809192,0.05441518854331937,-0.060590818703255625,0.010482219461361337,0.02299572980567326,0.07284323053839255,-0.000584787840687833,0.03925001780825403,-0.04147868773311842,0.05141462331719363,-0.04133364693870548,-0.059775586410912636,-0.04818747388752285
TGFB2,-0.007177693061394664,0.013018991299242983,0.06983651686814679,-0.04611542447879856,-0.043044655327765476,0.056818889014143885,-0.033576392912522464,-0.013673053592981,0.03183246061900029,0.06635466840319547,-0.06755783435308882,0.06992125715757055,-0.009119175430306232,0.022565720534047196
COL18A1,0.019576800018676184,0.031198630060106432,0.04165512257328179,-0.018006094072866966,0.02227010292945852,0.03400050469892745,0.019728832236859357,0.013584320968939662,0.03723338164363436,-0.07788526648708347,-0.022442683611602912,-0.05001813476194617,0.009169274744322688,-0.0809500397270378
NODAL,0.021355582843194703,,0.04010815497187975,0.007598853772181169,,0.09490894953443743,-0.042679746657455934,-0.00568437120096628,-0.02697447795531418,0.01697253581401166,0.08683161142713643,0.03356659534011263,,0.08306712673091529
INHBB,0.0004951841164717992,-0.05984490971350137,-0.037313751834588876,-0.006596862600852796,-0.020842409091645617,0.08237305811441889,0.006617942665941289,0.04290574839710371,0.10450076971510602,-0.013380838005759135,0.0781766684251929,-0.07985137977465921,0.01414254496469537,0.16036460032736105
LCN1,,,0.08724206705155955,,,,,,0.057102847128674424,-0.00020317843987372857,,,,-0.047519945133424515
ARF4,-0.018790937618876978,-0.00354262106609501,0.08761484126725078,0.0279291476280986,-0.03333706444762747,0.0742597098673038,-0.05779104711867802,0.055478858371667064,0.10622968005582877,0.06319270693533859,0.020744799078879456,0.01914864595949198,-0.004888253046328525,-0.0644913680366366
CXCL14,0.04186697960515197,0.10890402608842695,0.06239699293147381,-0.015116939074224045,0.014303779321277089,-0.13621534521177237,0.07165692260109649,-0.1052922995622513,-0.007720365335769783,-0.05230221210121822,-0.060811443171435796,-0.06773801969983873,0.02276832419196332,0.08153171204818299
LIF,-0.004003085441462131,-0.023578055199451598,0.013201343620740493,-0.007153255368758328,-0.012423088092373786,0.05428350376778875,-0.03606709546760524,-0.010098442411794542,0.028252060083549538,-0.11056051505411868,-0.008915580817313603,0.023793148867813595,0.03887954652123561,-0.05454641161710706
IL17B,,-0.024096571848260195,,,,-0.049503711195117456,-0.04119776708442628,,0.03218923265367112,0.024453525484593258,,-0.046393331413262955,,0.0688034960908755
MMP1,,,-0.014987365896897281,,,0.020844305474290163,,,-0.022054990735465248,-0.035618746189453813,,0.002295658546987375,,-0.009499278456773824
MATN1,,-0.018985852831703474,-0.03304871400618684,,,,-0.045017136810086456,,0.07780822428829526,0.059929558654123694,0.05113002714650704,0.03382407097381929,,-0.0007591839106291184
ADAM28,0.015370357931989464,0.006943550610110967,0.022117799820782668,-0.07121873565583035,-0.01888523621444885,0.02305301965599121,0.02196643439431063,-0.03468242297600072,0.0240909259866918,0.055282361170336275,-0.049395021889354816,-0.010516415937771974,0.14136362582694764,0.033640994425917455
TCN2,0.07421543675101692,-0.006689240773585663,0.02120314093412373,0.03977660789049283,0.013881397684257167,0.06580099976373276,0.11790224335739767,-0.05829463392012865,0.10910604195621965,0.07577499750593923,0.03244646358088963,0.01503083995369611,0.1905172442192227,0.02129297592472843
THPO,,,-0.035084542426482256,-0.022607730478212903,-0.012927402889908833,0.09543721664771354,-0.020634253570490525,-0.01287715334743417,,,,0.04658585732712171,,-0.003050933662479603
CUBN,-0.010072250767663039,-0.09542792830628251,0.0003467419152271779,-0.014613465461502204,-0.0062987827278504745,0.013993733749378505,-0.09251598603962316,-0.07145862729170732,0.06765604804108591,0.08505557658844584,0.052614560528584944,0.011876501585604687,-0.014500933145174035,0.09845857723927225
TIMP3,0.043200112237579066,0.031621214287387935,-0.002187116682947658,-0.0524365364499992,0.0827533431757817,-0.03061174076723548,-0.007252110081014909,0.09641182894832015,-0.01642225631327514,-0.03513177615834665,-0.0659020179491003,-0.08195074999944384,-0.07016310837555519,-0.07482835828311299
PIGF,-0.025765417506090835,-0.035254824599116934,0.02552114610185368,0.005215269629332981,0.030802743615509328,0.10704853740046684,-0.031046994965465313,-0.012088696333202916,0.09279851159949312,0.09566037947545705,0.06591489333071902,0.030962392558875704,0.12519009198622727,0.1045722290745496
CRH,,,0.029111819513077564,-0.017644386439141308,-0.02338944294916148,,,,-0.04463620500702154,0.045763446001891445,-0.044973698476107916,0.02138691585275792,-0.04748008064712011,-0.006900529928947332
BDNF,,0.032114174266872006,0.06447570116264395,-0.019020607171693255,-0.0210297222658969,0.042277892209770886,,,0.07151623228294907,0.019382035695971724,-0.03729609533240665,0.0397860602282075,-0.05078701837250655,0.004933294081144672
CCL5,0.0031781316165031205,0.03188823250577585,0.012778452573924374,0.0005796464099143931,0.07336395353516771,0.14394116177614633,-0.04497341673199391,0.019721469970020618,0.031580484955607245,-0.017580724234071,-0.011432896795122348,-0.04771461530029751,0.12150704367099542,0.039531573105269634
GAD1,0.013646426816430106,0.08910522041952453,0.028547254554098223,-0.026581093172114514,0.014409891330254637,0.08087315404297016,-0.047413688858680705,0.007062596184742961,0.0796951042541246,0.04605806187177901,-0.07806581059999028,0.03866432916021792,0.060112820721413364,0.12982721335088895
COL14A1,-0.0345021647006504,0.003319230117104021,-0.059644751716656494,-0.01931724306365658,-0.01693308867259219,0.03935479123722609,-0.006179115292854147,0.02424723678556,0.16124249105331165,0.03618812777274002,-0.05315476450867982,-0.06027449649571798,,0.05004022335722656
HLA-A,-0.08422009357726136,-0.011625602364894511,0.005837423900572474,-0.0008125118793380872,0.007744404036973385,0.02561103608485748,0.04837155583995868,-0.07008051695990318,0.01072568602950935,-0.09207665743455261,-0.06111295286691798,-0.12894999281665379,0.18052731217064757,-0.046757008314226196
CD5L,0.09159215853921848,,0.03997950517147446,,,,,-0.0016950856127520618,,,,,,
FGF18,,,-0.026683801428536612,0.10754308143547366,,,,,0.11886628174799421,0.0006384848514098025,,0.02349032317708503,,-0.010535733707112546
ADM,-0.001814787629375132,-0.010901019210741311,0.010294262032959831,0.0671480458447359,0.03619151859104388,0.08569314144073323,-0.04180178400486238,-0.030235534830368067,-0.022898609423128345,-0.05088148781688847,0.018253879678308806,-0.0198844123182588,-0.02580569915442634,-0.004823662858424221
CCL15,,,0.0897379519684643,,-0.021473931924684844,,,,,,,,,-0.0407553696231944
GNAI2,0.048319638451440855,0.00016430013625714962,0.049575365940972116,0.010348781771790234,-0.016389229577972664,-0.006902853519421114,0.0456635320490505,0.12907181184406116,-0.02165451929372048,-0.0016887070400403374,0.030334763585941914,-0.043588309879826925,0.04245938678041887,-0.02864390081097758
HDC,,,,,-0.015737450266795055,,0.06238661968181587,,,,,,,0.12944724101794888
COL11A1,0.020871469672717458,,0.011801520170742355,-0.012694293468283387,-0.022155001889132282,0.08717099058580549,,0.01688003615372344,0.08212914350963206,0.038402420571150224,-0.01910912288808892,-0.03282436010889885,,0.0011910162967449474
NUCB2,0.029678737270250662,0.020140334152623986,0.011737972205090786,0.05233092270805409,-0.0483543315930183,-0.067848899045433,-0.019876168684328867,-0.07631524776132824,-0.06134930725860818,-0.012687617055270004,0.029966687564400817,-0.05930322650286209,0.06774163885405299,0.028591967578818003
CXCL1,,-0.03966557271654069,0.02836361315820218,0.034448209891037064,0.08490815649311345,0.016652398321233743,-0.061393103015652144,,0.0326043315216839,-0.06709413173145634,0.051816772160566155,-0.060569406104318366,0.030306593569570658,0.15087775785325347
VCAN,-0.03659186899823606,-0.03516365083069989,0.0066477799252239456,-0.05468235688914905,-0.03325231793361687,-0.1037601424893745,0.09483284359058237,0.0718717167049332,-0.0015759116578717984,0.008042514897411398,0.035207426874842636,0.013504788168079008,0.06297083421355246,-0.15152476790309424
MMP7,,0.0037322142532000145,0.030697618714522153,0.054750758855342044,-0.022725526161213393,0.0763841960537823,,,0.07920827808559866,-0.07601777056702277,,-0.016258778316085288,,-0.08351868338533161
PTPN6,0.03701471999484407,0.06252087469483732,0.05346739028706322,0.016144627884420216,0.003603847911657977,0.002314790104246613,-0.04243136855841159,-0.0013225635641623194,0.037579321577521,0.04697961787146228,0.04259485349633766,0.033038973281528376,-0.010327508317357703,0.128573404645856
PTGS2,-0.03857465442562417,-0.005219099498535239,-0.002438534172940372,0.028426068671566204,-0.025089054439487862,0.09727856991698752,-0.008303374400634077,-0.021996848267093833,0.004689746458979589,-0.08014040294013224,-0.017992691387928587,-0.0277081297738856,-0.05439235022266488,0.016677299460856252
XCL1,-0.01738051713206981,,-0.010881092482553211,-0.015252448080224695,,,,,,,,,,
CD58,0.02261234234346675,-0.009947439339056407,0.04530276557035772,-0.013054521661004015,0.023656668131696295,-0.033771530020653584,-0.13680922718928865,0.011042320084646,0.14168561877860755,0.02818392077385652,0.00031851381577682714,-0.006949518004840105,0.054517433320617675,0.07639625058301559
TNFSF14,0.02117817668586066,0.006060056781282962,-0.011451864253187817,-0.012026814805473534,-0.011490345936637088,0.07764897125577674,,-0.046525445736768346,0.008638981802052612,-0.014473996585668112,0.07689959518675396,-0.022302047667656127,0.01740374290136214,0.03649716852242768
CNTN4,,0.05980667032077154,0.042944466273741405,-0.00488785122820845,0.00034900914100373766,,,-0.011264350686275473,-0.014450390505330365,0.05155724494634738,-0.017553121228535983,0.006984020512783136,0.02850792991447248,0.04026837497967408
NTF4,,,,0.0408122558859657,,,,,,,,,,
INSL3,,,-0.01692703903941948,-0.01401833032750347,,,,,0.011427116507675797,0.05842241350372351,,-0.024648453340929705,,-0.0033710304209438402
BTLA,,,,0.016232463711705895,0.0994186882880229,,,-0.04371560115110493,,,,,,-0.046309371135968905
MFNG,-0.042487418567309795,0.03561346900672068,0.07281458298224032,0.0009648933674709215,-0.03201481003789609,-0.0395992842502798,-0.008323483257544707,-0.005303476455527491,0.09166930215970107,0.09684740174384861,0.02633878621543773,-0.013243135594985469,-0.008100173767153324,0.0327812826175313
ICAM1,0.010832253592605477,-0.05887224420225231,0.009123654125041583,0.002321767570142803,0.05004972958429591,0.06931583301309835,0.0065305909482422375,-0.01581743244285117,0.09413123788895336,-0.02753870210038259,0.009814024285675965,0.004504530138734698,-0.07211279957276025,0.05595679881901005
PROS1,-0.028634496729191057,0.04312184518538611,0.051876823698662804,-0.05284813865209773,-0.0047465387911459715,-0.06854036831056948,-0.0026594296743017356,-0.02939914194566205,0.09828739663083096,0.07524732348411148,-0.023512621971927765,-0.057783666118706285,0.09027445425538169,0.04153062667098197
CLCF1,0.06078551732512102,-0.07353915158998478,0.03789122712861534,0.048019204769251325,-0.03138180502668567,0.10182973530849189,-0.04817213839671626,-0.06500318805410689,0.02816093895377345,0.012696693451941196,0.0003322015766696332,0.025515553198399307,-0.05566298019862905,0.006632468731928168
PSAP,-0.03812563651234214,0.06161401207417022,0.04374096896682157,-0.06391385798413027,-0.0070187128751794895,0.0674919536913602,0.030004047194063153,-0.021988503706697828,0.16304099669082298,-0.029082814031041574,-0.03694145026030357,-0.04781246661367921,-0.012011342394356089,0.023903824723529744
EFEMP1,-0.01729656555570682,-0.05777083887027549,0.04428220795627233,-0.04065548708378918,0.004383029750961746,0.06004351374601409,0.09370447591839373,0.007454708047110913,0.10100688958385468,0.098006216774939,-0.07764338253300748,-0.012915654023604554,0.03687557403079882,-0.0476879433006194
C1QTNF1,-0.015175257739599088,-0.06296452858581565,0.0070759732724618605,0.01813628863216101,0.007603497637607749,0.04755194607317524,0.03461192981260963,0.008284619013325886,0.034475502691533835,-0.1283214756897124,-0.029880598071523032,-0.04091020979404053,0.13943134653029568,-0.010591558600291914
ALB,0.028117628213955123,0.058087908394770675,-0.014031689142487843,0.12975146296197956,-0.013050606138855511,0.0819045610702321,-0.057639706560494025,-0.005213245134871049,0.1266926213129434,0.041368381560812205,0.04065481432228148,0.0026633136290441788,-0.012610258389295746,-0.02768779899092338
CCL13,,,,,,,,,0.007640696934588202,,,-0.054413144521068456,,
EFNA3,-0.019873082672470427,0.010595095599191345,-0.005952263985106858,-0.03532085307261894,0.02103276191320513,0.04376207523999583,-0.006329981396414935,0.05488577498236581,0.1532737621758068,0.03004993429726114,-0.005414242407783301,0.07453901515942211,0.11528671002499696,0.13045021495045717
DRAXIN,-0.05024846974325117,0.056993627499748595,0.013491594352290524,-0.04692696942993533,0.04289071944602425,0.10781180695329522,0.03247177817615892,-0.026846017774436876,0.02211478048524719,-0.06863510526519266,-0.01048255386919762,0.03693167666085477,0.019614100940104486,0.04230812328584557
RAET1L,,,0.03670230398919654,,0.07751583378290337,,,,,0.017547073757891638,,0.017932431767443646,,
NPTX2,0.11288108444209068,0.039585818801146616,0.032665861412590605,-0.022025317149607346,0.020344364497861513,0.10443918099272476,,0.04908553917879267,0.059108028713474724,-0.028107838249864372,0.0082083467652877,-0.033921437774804934,-0.0326981422307832,-0.025674552182036736
FGF11,-0.006594762167890276,-0.05076857478142706,0.018475250934183278,0.04609791636768278,-0.023751659318314966,0.10282201054588799,-0.04366029547076677,0.021173996652460135,0.05304109204018195,-0.018447706470196227,-0.01779547737944477,0.0059865175510580865,0.04378804844601006,0.10020392314911068
CD59,0.023302613640379704,-0.0043769285256934605,0.028226449927494863,-0.0010512478255669895,0.022241854167072545,-0.006767630336844149,0.03465901710573576,0.02607235294944243,0.04774189942844289,-0.007402620784154398,-0.05078152100875136,-0.08510483232574698,0.029579597005210092,-0.08439531454189095
COL9A2,0.043086915152000076,-0.0052722487749464276,0.005691378150362043,-0.011275558161686213,0.0028985117974181227,-0.05281088920803527,0.0657245631238787,0.02666873454585279,0.006239035933477336,0.08550423054659445,0.031804023458779404,0.09357109192246181,0.009698817987827483,0.15987313696847497
DLL3,0.02529784541740963,0.09792121322727923,-0.015918951049169537,-0.04640663830160201,-0.01439341739410968,0.0929345023575774,0.08513572272148041,0.11782640675013113,0.03914018090876356,0.10240331794078203,0.10159577010584285,0.04710074214076157,0.1804039954673926,0.1680453857346133
FGF5,,,,,,,,,,,,,,-0.0016926994282574048
LIN7C,0.028075633438596082,0.008206909891356763,0.03170153693854083,-0.029144683861067944,-0.03639707996832769,-0.11137874748817099,-0.019562798940987433,0.07164794670098411,0.008650797301042384,0.029957582309354254,0.047620646278233675,0.05258858442983908,0.0314281007681996,0.1009578581168086
GDF7,-0.01800281991670843,0.042550266963168694,-0.03981489260929452,-0.025012793966794206,-0.011490345490122227,,,-0.034740339307863306,,0.01335047783449855,0.03846345956535559,-0.03943514575053099,,0.015266492232131121
PSPN,0.08643600562272634,0.021896759679500836,-0.006972348105897091,0.0331437273991563,-0.01574186615263274,0.0015198251210777071,0.0231755569166299,0.012469126733340684,0.039771218202291875,0.03890235855548333,-0.04003586252446001,0.018250195436105305,0.045056996186130974,0.08566829986171508
ANGPT1,0.07982527168242845,-0.04269338903820965,0.019246606958267225,0.01417400747567361,0.014379503735077952,0.09759866541142377,0.06845105276751229,0.11440119332220641,0.017064169400949396,0.10711486249984499,0.020978708186538297,0.005695805988013763,0.027599966339494162,0.07459782260052535
PNOC,-0.0070100491175928165,0.06324493958718458,0.06559664028246255,-0.012367638090460521,0.045847558835744116,,,,,-0.0378706813183245,,-0.013560404591068685,-0.0027750112729020863,0.08859503158309097
L1CAM,0.16648342555977416,0.0071632073888600305,-0.0025084602311628294,-0.013029985413627465,-0.02975594319402571,0.007253960331326957,0.013369494845943781,-0.03812184713199834,0.07097090404004261,-0.06376138069633544,0.008699237861491347,0.09915631581331277,-0.0532634437515719,0.02698611545866304
APOA1,-0.01043332873431521,0.017383150606276866,0.07323695105468282,-0.021831233340646412,-0.018596020984796062,0.035100948639169405,0.0070800820316827846,-0.05037118757984504,0.06934642336323922,0.09970855480118798,-0.03680806426705417,0.02654942294811016,,0.1319121283476392
PSEN1,0.03912859871127067,0.029558771152727113,0.002406419949578695,-0.03586792629358505,0.03416796855123903,-0.11312627281151852,0.0703951931761639,0.05731774321674488,0.01623376776882984,-0.03710003170633899,-0.021177009290524,0.0418621270191675,-0.01932374125922159,-0.044420693414175
CALM2,0.009243794676321582,0.07643587515302099,0.02188607491120068,-0.04138627040421152,-0.010718276633913795,-0.05497208023849837,0.1104249443632492,-0.03799222409382589,0.08630659156253519,0.11184037358149192,0.05794177626460214,0.13263242221698707,-0.011204583987427878,0.1415839742413701
CLEC2B,0.03285874553556738,-0.017353662047220234,0.02907656741121751,0.011610995362660026,0.06040728542830362,0.0059978276559733345,0.017080350888781314,-0.06295084934786084,0.055781437386013044,0.03854809768133283,0.06672742302538061,0.05829162299387416,0.10134264932778644,0.05638559476722194
NTNG1,-0.06274100900939494,0.12840029838085337,0.011021442864579154,0.01433362286116661,-0.023242330815926047,0.08577023723918198,-0.03985326543348169,-0.0008992426297419423,-0.0005880932831524551,0.06924057285462491,-0.03192676601381421,0.04622458931996178,0.025499112878308194,0.10963296377402358
LRIG1,-0.07110426791425736,-0.03299962260338087,0.020299757579473502,-0.06940493046971358,-0.0034166588136684507,-0.05150388832000735,-0.06279326485525111,0.10601865203266071,0.060481858457177254,0.1402317649594308,-0.0646522909947932,0.09926033991556386,-0.041089372132183485,0.17725885469673006
CPAMD8,-0.015840936514418574,,0.002647608650207598,-0.01658118340343193,-0.021267679404716522,,0.047564763251822226,0.020958754248097032,,0.07532444787613231,-0.004024178883979339,,-0.061310031973514645,0.029981298748687712
GHRL,-0.025273075392078244,,-0.005468764572795066,0.008184963236471698,-0.010478996312284128,0.0006340014323562728,-0.024478091577393557,-0.040792499876192996,,,-0.04349237091091028,0.03600334979633256,,0.022859578324667142
NPY,0.03872165037106712,-0.02949556443461777,0.05299896014973078,-0.04017169659866164,-0.0493474661694061,-0.03573768559745499,,-0.04412622248622692,0.07785154235281597,0.006681227277153743,-0.023218512104402646,0.08123207975455426,-0.01876805915930592,0.06338407145550987
MMP2,-0.003587837738376392,0.0672906911741858,0.04890930640322353,-0.03439633087038285,-0.005534531602556912,0.0678644906922571,0.04948150228801985,0.0064307404323783995,0.11100737096842113,-0.017985643447107992,0.044631190026219514,-0.012131272483218561,0.05125214029402777,-0.025551332063741373
LHB,,,,-0.014440958529069889,,,,,,,,,,
PPY,,,-0.0027270118376045375,-0.0023188348381938608,,,,,0.11161484692358489,0.04513736212402741,,-0.049872904709852346,,0.07302028720429993
ALKAL2,-0.02372193278153809,-0.024816089997330634,0.03260916269228627,-0.014231153925671109,-0.027862431984195257,0.0804137565581823,,0.11520787921608308,0.0863131040004851,0.061967164423226175,0.0216059854708504,0.11165142976245412,,-0.014583280133988545
CSF1,-0.009387517634686501,-0.09238828476163433,0.025402660670939756,-0.007568035580555465,0.038442746913533755,0.026559771233418735,0.030537564837186892,-0.0016739924835711911,0.12387744945960577,-0.014594314902290184,-0.0019165512569007765,-0.07554659376503542,-0.07982595993525536,0.07253375125798776
SEMA4C,-0.018255636094522097,-0.03302481458662297,0.030388879549802388,-0.00446840347297805,-0.012240434478002228,-0.04756885165455666,-0.03131856131920493,-0.0032619192656336603,0.10926301957877924,-0.015759435995418146,0.056983826345632614,-0.06392388064561269,-0.022823097835240554,0.07032420619886365
BMP8A,,,,,,,,,,,,,,-0.04022972055151838
ICAM2,-0.00849779281656825,0.04118956244776708,0.011398516065315034,-0.05163894219449859,-0.02706403473633232,0.10941725394145627,0.1262788837819946,0.011431216416830519,0.08767850335289896,0.0851671224337179,-0.014642026848118798,-0.016887591279716934,0.19098028787524912,0.023184471559390678
SYTL3,0.056405380312799236,0.06483689028850072,-0.05533560198194536,0.012751306731559782,-0.011713657998068179,0.032947397276953096,0.0057218553747291475,-0.007346953737507753,-0.021177384841771986,0.07932054921027025,-0.020371181643387515,0.03873787888987321,0.008706109606261381,-0.008114493658711667
IL1A,-0.018406913638712566,-0.009015908702235146,0.022703969875116286,0.08486908487251561,-0.029538841940867238,0.019130066538984983,-0.12103475066637577,-0.030692898690711935,0.059974891964554196,0.02515614856311394,0.011783838734252537,0.015022085243839552,-0.09569541821604553,0.10950764305503666
HLA-G,,-0.010942735762819159,0.0036145217050929266,0.003425099191711229,,0.040608935473199846,0.10687475273960362,,0.04314972546512731,0.08867462613395662,,0.011762627526842163,,
PGF,0.025098467567521404,-0.04579610519187766,0.010337136163035448,-0.025631025814161063,0.027745959102268302,0.04581579021469116,-0.008743029580012789,0.008266250055445255,0.0025635575424214564,0.08618584877332308,-0.007786913497353897,-0.02723778097835809,-0.0057318654419160585,0.05978535427522673
LGALS8,-0.05668407308116194,0.014746790416498382,0.047995290417090025,-0.010008383282687302,-0.03619897980366433,0.03585761871495228,-0.008854870503160603,0.020107546142668846,-0.011561344953654167,0.008837560077956785,0.006417017597777896,0.05270239639146194,-0.09397680907313985,0.059589425637757626
DKK3,0.013090624062887989,0.07447851225652197,0.03197851320512901,-0.044481336541220516,-0.02463212765813778,0.043541992836469055,0.037749628097011156,-0.016642543367114654,0.11574088984763334,0.039854058847456145,-0.02374645150891487,-0.006459964753243583,-0.006082139983370729,0.07486120032199713
COL16A1,-0.062497589374604874,-0.023479019938832793,0.040177064110161226,-0.023944347498997955,-0.014692414472091816,0.009880230261519225,0.015691003461301138,-0.006577688837704255,0.047385289131862,0.03858252917070512,0.04800174464618748,0.012817506363472111,0.03502549073460199,0.09925705343868195
TPH1,0.18467108915693836,-0.025285698896937898,0.041891651175631886,0.05395693908029027,,0.02990979897869887,-0.043144564351344616,,0.062111441656644624,-0.048698898956132726,-0.030383390514397788,-0.0019187398887399666,,0.01924284344874768
TNC,0.0031811889081115223,-0.06828971929884099,0.08766041890402336,-0.06446740590655102,-0.01940420934867379,0.11966779989027838,0.14828315713238013,-0.01868119624379641,0.03365050789774485,-0.08842829848528246,-0.029386017371015753,-0.026757179615842838,0.07744233076104032,-0.019532612544114064
TNFSF9,-0.01584092899605237,0.07447554700858491,-0.04530949269252721,-0.025012795649300767,-0.017503088485450357,,0.04723054907639601,0.02740890977212194,0.030366799104006595,0.05862330905484503,0.03031443823453923,0.022409734988836673,0.004070737542244926,-0.02785673232453868
C4A,,,,-0.017120594312037794,,-0.02860765750498591,,,-0.020706369953599747,,-0.03634925861675594,0.03544731329367411,0.05567821353046336,0.023173150754943295
CNTN2,0.015444523100140557,0.03601829910454211,-0.019104340242952267,-0.0038969438437902763,-0.021141229528194874,0.13836727546120295,-0.025283834064800618,-0.07548889473075539,0.09377746661908017,0.036605996332143675,0.028256269412911778,0.04016347169220498,0.017034357256909834,0.0875524964604453
F7,,,-0.024857950289562596,,,,,,0.06638159221231514,,,0.07091006188546897,,
LUM,0.010738938668988028,-0.018851210495295416,0.04717664949853034,-0.04621582967789593,0.01573700708138563,0.0824804768398857,0.032179434540181594,0.05087889258796006,0.05048529682268316,0.04129870004793864,-0.03258390432692302,-0.021506207886454364,-0.05150142481151682,-0.09257853986109134
IZUMO1,-0.015136509475791432,,,,,,,,,,,,,
BTC,,,-0.02255208891293453,0.02887510769773656,-0.019681084739712102,,-0.0034910878236508874,,-0.015430916066313534,-0.004340038590683334,-0.014200993863328315,0.027851101228674457,,0.0646076353416532
APOC1,0.028931081737583207,0.11759746364480433,0.05251415878902474,0.020050452500255247,0.021524230886991444,-0.06168684718607998,0.06423439299466482,0.026212251413308314,-0.0024262393204735385,0.12286467381853344,-0.08755437645573153,0.028795002020763027,0.17898572720518768,0.12067338449032668
PKM,0.013623420138630656,-0.05058194293586451,-0.014515310135787277,0.029523003997870674,0.04623469903182772,0.09704278196964235,0.048169830627948704,-0.014629759220686283,0.014664463420706639,-0.06050174026158638,-0.02462204401978816,0.0004567250404215267,-0.018457750275999902,-0.023473869906063302
TNF,,0.03716570539541497,-0.020039214256514136,0.06555563774595011,-0.015320061017154503,0.009020508338958708,-0.03564794545568876,0.013687098587654569,0.08755182246836218,0.005143526702664473,,,,0.09241227236832056
GNAS,-0.01933682457119036,0.10010042518057348,-0.03189631368476139,-0.09396885327141441,0.04828854938374109,-0.015955538036054127,0.033553095789718296,0.007099616090888109,-0.08385506578580285,-0.03928195144406719,-0.051575090802659714,-0.029292760498213787,0.10937045907365443,0.05839749809042081
BMP8B,0.026305127471081897,-0.00019042923973827488,0.03149089564906212,-0.022112118884245212,-0.010172363044972836,0.0807353976424228,-0.02442296426681387,0.06324478352719548,0.07284598611480893,-0.028532938246672617,0.03438334693486922,-0.0099534233708622,-0.0016292080389421425,-0.01059027575603046
LIPH,,-0.025976063032464018,-0.012393088175997963,0.08519221411181119,,-0.07274584385025787,,,-0.00071636928208572,-0.009447671189439835,,0.031316183810917525,,0.04937819068259162
CCL28,,-0.018985849086635715,0.0016160256221980224,,-0.012031757511468923,-0.06571508146118152,,,,,-0.025126005165153138,,,-0.028576731181522375
PTPN11,-0.04998411895314032,0.07535455466343917,0.022652242150295664,-0.026027255070607935,-0.005637021873364648,-0.18176620868655258,-0.01880477579575776,0.06532802270990272,-0.04455328512473244,-0.02200810317017277,0.05996607030082027,0.031121855267349886,0.0002984841267272794,0.04281986052644441
ADAM12,0.07423465734571805,-0.09138460972539864,0.049995753511748425,-0.039279895242055565,0.08655708331529097,0.0362364198409563,-0.02133854464489877,-0.012364208024894244,-0.02428067525054269,0.00935244821423314,-0.019858369887229554,0.025898629228429178,0.009377237447178985,-0.06660892278587842
EPO,,0.01216305992640607,0.004600482185551507,-0.0092302128017791,,,0.020082720593036053,0.08772268297597789,0.006993942249297676,-0.00914109859981613,,0.0033616599994134265,,-0.04135870801978652
EDN3,-0.02224671604071093,-0.02620265193154714,-0.028038642832659614,-0.027526515288516608,0.036483260363561316,,,-0.0341258608128799,0.011115776207951901,0.06155212857598502,0.019343673316918632,-0.005533597759383027,,0.04039760445879255
CCL22,,,,,,,,,0.003376171979841995,-0.023587069112925116,-0.031189037085516656,-0.009624561007666104,-0.027783090531941366,0.02256548764748173
CCL2,-0.026350850486804592,-0.09224666206701021,0.06123095479047523,0.014545475834671652,0.07929854413018371,-0.02103833663817427,0.04629653299505533,0.05761774793689575,0.0762325221439794,-0.07730911037103685,0.05904678501776879,-0.011010711055689373,-0.2070326484339811,-0.05891407059209656
DSCAM,0.04666077843420998,-0.019508199525500855,0.0031926057302767556,0.018231268349863865,-0.017115841950965875,-0.18334997891477584,0.040454362354586215,0.07123626269107698,0.04094387445283534,0.14458828829952783,-0.016769213930035966,0.03874248615242117,0.010506967732176043,0.05521108179811227
GPHA2,,,-0.028399078967368683,,,,,,,,,,,
ANG,0.004375619205128676,-0.023661042951708174,0.0007959407542358056,0.041021977314804045,0.018284636599369627,0.07284507828601512,-0.001237584025200277,0.05428157803151463,0.09792648494540579,0.06243919770897969,0.03126055697466617,0.07114332200065022,-0.0419209717119501,0.10786033704850782
