,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007nec,ZH1019inf,ZH916T1,ZH916bulk,ZH916inf
PDCD1LG2,0.0032776710571359884,0.05743365119952509,0.038091986307415324,-0.014624074406141364,-0.01097697131660099,0.007798523660040823,-0.04243789211758833,0.0021464161542068113,-0.0635995365890855,0.053576585865247016,0.07282884681736634,0.03645039423140641,-0.03044501837885263,
SPINT1,-0.0352451337940823,-0.03930266435468191,-0.03213560043912247,-0.028238566478444516,0.058575361163834244,-0.003924405902757058,-0.07150628485294544,-0.006701369777027058,-0.05854271276862853,0.0006874885764584125,0.0018348606524993402,-0.014675703134155765,-0.028318705620185798,
CTHRC1,0.055841110330741066,0.12011386241887137,-0.0480363333418739,-0.024760915418469667,-0.03016937240114445,0.1082265413794365,-0.07002906616526876,-0.008982723998777765,0.033501773615689213,-0.1317351428531307,0.008618341980909102,-0.01202918524039016,0.02145398158861204,0.0016587545273656673
PODXL,-0.03270038514655059,0.13407639351635445,-0.006181497736352155,0.018196232018578905,0.019174090446798887,0.10342959058683229,-0.10934486288330895,-0.07313356164026318,0.04800320461129181,-0.12256280647185146,-0.012661925703230445,0.02004853874826192,0.0008901519905146864,0.1099102707325947
JAM3,0.010284175928747271,0.029367263417340413,0.011461656575404273,0.06108734680858769,0.011252564797741782,0.030201895302633185,-0.14510944327053726,-0.07105587623056346,-0.29082189511042233,0.04424565231927457,-0.00492290535354775,0.009708958245121448,0.07283329256311168,-0.06368160015733033
TGFB2,-0.029109648376060865,-0.015091619824598959,-0.011490559034878544,-0.017457814378622167,0.07398391416726748,-0.0050318199270494674,-0.1328436191600252,-0.022463906916271995,0.016759845709394466,-0.05437059657309971,-0.03756545895380077,0.0798139297664655,-0.07123596011034673,0.020127970507950316
COL18A1,-0.021990225464097988,0.09292718128322924,-0.03833730385577417,0.0009877933107689126,0.023462428578275962,0.1264903747135728,-0.07868071569084871,-0.09178343733123309,-0.13895026333485602,-0.01458838845833963,0.03786328540719835,-0.06573938245964898,0.03617405979959267,0.02233857305825934
NODAL,-0.02664019868026186,,0.00020658202211182249,-0.005636983197339545,0.0071232087962521526,0.09930900174799255,-0.03811660750510192,,,0.04679505052237563,0.04242211192560073,-0.00970525982302452,0.04787769998628993,
INHBB,0.0015456245920569777,-0.08193711091434185,0.016630429949878987,0.05174279187160124,0.018548204716387316,0.0699890287596153,0.012388695523189023,0.009652936906905316,-0.06791036280525267,0.041750952546697195,0.04571093709596837,0.10143039987355519,-0.04795852001632838,0.024921611478218714
LCN1,,,-0.012702694621064966,,,,-0.025162042650775755,,,,,-0.0192241256738369,-0.02394863703000597,
ARF4,0.024456976593999123,-0.03709355915781077,0.015915572412853452,-0.051786005194652034,-0.015857484597149214,0.06630250984140236,-0.07155442409870258,-0.04440676498137444,-0.007318508083061204,-0.06776690930147393,0.055491743166176645,-0.003526467621592716,0.052995333183833974,-0.056961009391098924
CXCL14,-0.09153313125253865,-0.07202587592522944,0.009003433113585632,0.06985993312195023,-0.011287940831435398,-0.014663081954249884,0.03758323132671542,-0.0652701044372945,0.08474410086518491,-0.0807142345457559,-0.02218359605226118,0.08169987942576715,-0.09998779911775255,0.12855285361761645
LIF,0.04137494583673408,0.01738472031917823,-0.0703304034679827,-0.031472969000188866,-0.025456383483499486,0.02535500042789737,-0.05156754621295505,-0.07339484742643135,-0.05266539970781795,0.03662860405672061,-0.049404208889812576,0.017619972207747886,-0.08437642170024896,
IL17B,,0.04676885152695858,,,,,-0.041555487246696825,,,-0.023886198362734076,,0.03205922320503793,-0.027077226573625105,
MMP1,,,-0.017512762153194347,,-0.031779569030793625,,,,,0.0877854843230195,,0.017891960569629457,0.00882130555783901,
MATN1,,-0.053776096341113765,-0.01667826746361154,,,0.009354089810965287,-0.026380691078360823,0.052894966068275685,,,,-0.02312043745251209,-0.024675748473826264,
ADAM28,-0.02365553847062354,0.04033937584236352,0.061532170058340996,0.004502006246805373,0.009161640743806666,0.027720112818803436,-0.06864373880064614,0.003074674930687101,-0.12805919197797697,0.09306209243535311,0.00493064258521645,0.007982030350988089,0.01515919967619719,0.018447123065622073
TCN2,-0.04709016236446441,0.019083088303782015,-0.007140204090237692,0.004874298983959335,0.053697575646073865,0.040768176855042706,-0.08050970386775981,-0.04437394685573106,-0.09670684981466693,-0.049666310734708695,0.04325013191199433,0.04051580549498731,-0.024329731886236505,-0.012750724999283019
THPO,,,-0.021732473074199222,0.007850640488791964,,-0.05714732987401839,-0.03428775667653715,-0.032125302418524876,-0.00018223703577181126,0.015686685772097437,-0.01968917187061958,0.04320012677552286,0.01772817523249817,
CUBN,0.028276678144873696,0.2244312551184774,-0.046787988116030584,-0.024839757930104886,-0.04006241904943355,0.10781279011045605,-0.052194209390370214,-0.01612377531358135,-0.04020128513673348,-0.04748195795065392,0.07661690278566935,0.08816543302997773,-0.06922574409181273,
TIMP3,0.005135059292058283,0.0470938919444552,0.03185568242829996,0.017483944751179734,0.021773961053775416,0.012848386371332968,-0.0892309045704786,0.009743919754063402,0.09318362432681156,0.0017782884610105095,-0.05685863349788932,-0.048043615366869914,0.049526328925405254,-0.012020366851266501
PIGF,0.12011883852584262,-0.012973796671228712,0.02022411823859466,0.06110544271730133,0.07068973464460698,0.03717142608479216,-0.05592930107259803,-0.009349790701329042,0.034305264907746075,-0.006021127993357287,-0.015142852832719818,0.07663118690273221,-0.001230458718668054,-0.03661757588402965
CRH,,,-0.014882719112440159,-0.011430025969478168,-0.015752491222593354,0.0018477535040245451,0.03356593967776631,0.026002739081454496,0.033968091559423166,,,0.06360208245620916,-0.006192637406333593,0.05071726846297508
BDNF,,0.020526922343812846,0.00845317645955999,-0.030654662948532287,-0.04228220241626175,0.04286296243766247,0.16511868025864862,-0.015140596686419634,0.022746537045011575,0.08049139388810793,,0.021734739090431963,0.05772120533647456,0.08535049230428729
CCL5,-0.07434058028891852,0.04931466308076657,-0.0010203596174173483,0.009060413264403034,0.03259235350718447,-0.021468733817629863,-0.026717521711208413,-0.0033612722904584596,-0.10387316025669864,-0.02745024606953158,-0.04943485674373212,-0.04254671591625727,-0.007172517959489915,
GAD1,0.03146222026790695,0.008393438721345335,-0.010768689101544432,0.061816351414237906,0.017119199974467834,-0.0070513697265993935,0.1489197761500563,0.14976888905985722,0.33679203814358655,0.04054341296303823,0.06744895729272223,0.037876548004295636,0.042749816174432964,0.16593178476668582
COL14A1,-0.026456151039478605,0.031052695026322834,-0.007389799852756927,-0.0339739339064435,-0.07006625784309374,0.07996946445223763,-0.03612371455762527,0.04279094967033523,-0.06162882847204362,0.08282289843981569,0.037731908245770246,-0.034221834406272515,0.05511449064971054,
HLA-A,0.007501944124180297,0.11376245290379082,0.026043727718364093,0.03605766029476398,-0.05221828476599975,0.018506226809325718,-0.16320193019174153,-0.07999438646368297,-0.3296077577658453,-0.009591723887591042,-0.04755641656955698,0.016410000420723384,0.04686804399124321,-0.04708245762743929
CD5L,-0.05862176986140893,,-0.014882717390622918,,,,,,-0.05455950814407252,,0.015481266656132439,,,
FGF18,,,-0.013466169276290758,-0.009081070156387242,0.036236786138493814,0.005610194790929267,,0.005670847437811627,,,,0.02387290004021088,0.07155515855196261,
ADM,0.0928428340650496,-0.1578079137126426,0.03634085457257457,0.03594391318887443,-0.0033810493226933114,0.1042588021190026,-0.06495210304932501,-0.07828446366600218,-0.06156450707433582,0.061918061686686295,-0.043693908198635695,0.026883691535944595,-0.037971249070530476,0.06578084853999565
CCL15,,,-0.011210738470487923,,,,,,,,,-0.016487526349622746,,
GNAI2,-0.029913018361748048,0.09497352524656846,0.0072772062537675725,-0.0034047855787056177,-0.01718618832403314,0.06340727839305965,-0.16565385101906555,-0.01921333550181076,-0.19112482923604773,-0.03458759171034751,0.029783144348603286,-0.042679073834037275,-0.056849286452354264,-0.08784006333812211
HDC,,,,,,,-0.048820663296275435,,,,,0.04471891150514164,-0.004205666479490504,
COL11A1,-0.038614802776579145,,0.011113186474532345,-0.04071157404104444,-0.05517632522157507,0.10027415258692154,0.07358076862231307,-0.0039027661104119285,0.14057489553484118,-0.04862499402033887,0.015925790298513758,0.03785313324540781,-0.049587391605097966,0.22962274129619414
NUCB2,-0.011686440181005356,-0.07384139063236957,0.016640060135184577,-0.0034447432674082176,0.014921553340238545,0.04056830314762422,0.024007588933274378,0.013474001013943979,0.006357154047693834,-0.06908919627296202,0.02317964210227493,0.02960739847120522,0.05257017569491993,-0.006778391150214718
FGF16,,,,,,,,,,,,,0.10423256444033009,
CXCL1,,0.016670821655762343,0.07949883133727653,-0.030062838010602264,0.0009778869169046393,,-0.022376811936236394,-0.017194150142808975,-0.04591931089540872,0.061401837768905836,,0.11268618108865111,0.03674396576680226,-0.028821661149687226
VCAN,0.017494682844143787,0.061240789533092574,0.027867139135677736,0.015253105392632941,-0.04937712416098685,0.1202722638175139,-0.12957648445166833,-0.065016093693003,-0.055830925552183844,-0.04638597646814268,-0.057455473762970284,-0.060721867198024145,-0.07797207561144213,-0.11613224239684801
MMP7,,-0.12932647175331213,-0.013369635860996312,-0.001948352606360474,,0.012557846415859535,0.06501991733373737,0.025003782310213187,-0.03210748835904414,0.1659881329843599,,-0.06822929014211168,0.004024176853871849,
PTPN6,-0.06700193971556681,-0.049042537380171725,-0.005593692058242503,0.04389426400794015,-0.004995121489548536,0.09188914391973342,-0.06874764438864682,-0.007286956308483528,-0.12774498637582263,0.032106071807792215,-0.061987496977218635,-0.015640306004255776,0.001933301779063423,-0.08060881734136369
PTGS2,-0.00045937646851686663,-0.09329264394375496,-0.02604898736843837,0.04188436181172341,-0.06220749956422298,-0.030671844757316127,0.13718350618465544,-0.022596395852831852,0.010709928954196734,-0.017487115978550283,-0.014735562198121424,0.05641807276157112,0.014658915978598875,0.12116274387797693
XCL1,0.01995927463429094,,-0.01630879633521294,0.10507762401112392,-0.025757012490326952,,,0.01399126498882178,0.014181316869821306,,,,0.0027891811790496106,
CD58,0.011844428105386,0.08671392021221204,0.043528820254273036,0.006752195154931964,-0.001796464594327178,0.07286778929032549,-0.10906057537598837,-0.07330935154036361,0.03158689773649414,0.0880537177894209,0.03474510698026373,0.017758329698601593,-0.0666429553960307,-0.07174902036432756
TNFSF14,0.02794714295326337,-0.0021235716566603566,-0.01643279359047661,-0.013033699949573067,-0.05999333358941621,,-0.038268710235201245,-0.026731020026305886,-0.09145370559136203,0.10141708095497948,0.01504154653629789,0.024267481480797548,-0.016652336864525285,-0.03129725130356025
CNTN4,,0.023467190852536214,-0.01728996357578969,-0.01775708880711415,0.020981002404863072,0.037427534051410576,0.054877159190509846,0.04475575046919665,0.22380372835137313,,-0.0026226905128176534,-0.013060823999999624,0.017167025549281397,0.090448228639431
NTF4,,,,-0.012498436906174184,,,,,,,,,,
INSL3,,,-0.0146096715807912,0.022413891953561558,,,,-0.02210241468258765,,,,-0.022575163367460172,,
BTLA,,,,-0.014414415288588165,-0.04590994258843297,,,,,,-0.026092514936620164,-0.02182905420328599,,
MFNG,-0.012542410246947347,0.08778566387988698,0.007214161057018261,0.04250380656254927,0.024746227686654132,0.02479834882608266,-0.055689494783797436,-0.007658914706116107,-0.11872657559778481,0.01093002637224607,0.09939942281418179,0.04456451574909612,0.007082495434796417,0.05975263368900455
ICAM1,-0.019469050779934424,-0.01828670666603072,-0.024169925198426326,0.012012677480767764,0.026748692889624455,0.027684269938455065,-0.06295766404428382,-0.059005778266240635,-0.08985750657704258,-0.026905957145061977,0.0017077840862599089,0.06097567435566099,-0.04071329946052664,-0.07311654172405277
PROS1,-0.005269672728205661,-0.033671280601270275,0.027400789006731218,0.032722909786903655,0.00955536482787505,0.08741002675091654,-0.07908869484055707,-0.040750149401603285,-0.048612956598522654,0.0023586709511032086,-0.011164358607084972,0.04391657992281076,0.03862088486368094,0.0069008244386815154
CLCF1,0.009439098808944313,-0.02121788222984742,-0.053170519608566336,0.00013176965019798584,0.009151553195909429,0.09726716866067166,-0.038156931516418226,-0.06691448998064886,-0.07385177966091415,0.028664162513531117,0.05386685620214687,0.04253731310839414,-0.01846981632138168,
PSAP,-0.16839466025723346,-0.035594808171339226,-0.041913108344786024,0.07607217953956717,0.005177752090681845,-0.09034965659881608,0.08586655037642824,0.033153588624766986,-0.19845775370250035,-0.0018814985687207561,-0.012899496145011888,0.01682981556069076,0.06285154705116319,-0.07931932312264693
EFEMP1,-0.11140387836262337,-0.15547931863907122,0.0001396770261480444,0.03748798236697641,-0.014402197232146734,0.038467411113793044,-0.150355201306667,0.03183530887967793,-0.26011704027413035,0.013742872636773417,0.031018475915746867,-0.03856914331134085,-0.011720284013487165,-0.08640165451104456
C1QTNF1,0.0843187996978453,0.042325834276613274,0.010669327898548159,-0.012591102629463495,-0.028218043896990234,0.06020446035224366,-0.11226690679647165,-0.05934331824805095,0.009404299893223295,0.035718523080132215,0.021235745703029038,0.083112729494078,-0.04055779043316466,-0.04475453291566878
ALB,-0.04507706223937612,0.008033287111166642,0.040410636129756046,0.10954862761585761,-0.024940210164137753,0.00696860119879682,0.02156255698691493,0.02169085375038174,-0.0860778746501739,0.006019883423135056,0.17656309044198812,-0.025527103889553263,-0.020573813696536547,0.12078818725659078
EFNA3,0.12760890458660762,-0.03415206656346627,0.004246629650603123,0.018659328843050247,0.036052567399221684,-0.0020927775911765813,0.14555276548197957,0.05086377278330227,0.22607166624097844,-0.09821622013807531,-0.029672146946262513,0.06436373338922582,0.07129431137463399,0.16552872170434083
DRAXIN,0.06698147296021875,0.10898875908299373,0.033384232583676,0.04303180742108673,0.0032349183682953476,0.11768093954089665,-0.08227946180049944,-0.12102825959838538,0.03318072788202568,-0.023825890285506204,-0.000284139237539575,0.012090840938494532,0.06658755453896131,-0.040679449835738374
RAET1L,,,-0.011381076048915577,,,,,,,,,,,
NPTX2,0.026614377832242048,0.02222523373308587,0.05871336087574724,-0.03298891202771741,0.003706867504566037,-0.054256200438921154,0.151730519360017,0.10996976514790191,-0.11154949711600431,0.039108046592661705,0.015217247298351314,-0.056246161947211826,0.09082079324568487,0.06767409539547127
FGF11,0.061546436238298884,0.04776795937458552,0.03168464087076852,-0.019256442667864755,-0.03188151303516465,0.03555547060853331,-0.08212837680198908,0.011726458170985197,0.07577468562160518,-0.0620356594703046,0.024543001584360957,0.06612985093339849,0.01001523697254074,-0.0025675981215282657
CD59,-0.1286509988027571,0.129938453396214,-0.0306967448716412,-0.031080583228222273,0.03998459130834841,-0.02146974945861107,0.06887418541897669,0.057556233668309184,-0.095007872762583,-0.02255303703922029,0.05646413865487932,-0.05090749187678497,0.032740812860827764,-0.017943403832202446
COL9A2,0.06288711942336532,0.11333782394607442,0.05836182085204129,0.015981622025818668,0.02454676226326538,0.07920755915576741,-0.09533903393558657,0.0152862395362662,-0.10874630053541737,0.01951749995197706,-0.021912916140203183,-0.010938771748853842,-0.07240081361070107,-0.07193973647977019
DLL3,-0.13493127472687172,0.026736714791303906,0.03840191109276698,0.020775806518530483,-0.009515075145191836,0.060137747243689935,-0.055572320035093284,0.09302597942140947,0.0814859105855088,-0.02506637570616937,-0.048281887675878134,0.018369226561672284,0.15416670765067852,0.0233416606347776
FGF5,,,,,,,0.18344631800042915,,0.003938513875424695,,,-0.05783405627427043,0.00838433314214947,
LIN7C,-0.010400687730329625,-0.0259520118949425,0.005921307273803574,0.02473994996986579,0.031008550437935843,0.018162170694450218,-0.09044456814926384,0.02151330409443455,0.0687309234798769,-0.0001208011018544019,0.0416769808169267,0.00846449495717142,0.026349303544047787,0.02255680143513644
GDF7,-0.03101411811107497,-0.0003518269096533741,-0.0012950990202587925,-0.016203277206366728,,0.07794503573136605,0.01339588676367618,0.05818884937936969,0.10770630558509596,,0.02869026389532735,0.02027281189794259,-0.024183437112475042,
PSPN,-0.05751890286519451,0.10414085994926277,0.015126100507251578,-0.038070012420643486,0.018547108277799183,0.00994434095464438,-0.01060404610943412,-0.04331257711561972,0.03870179258984874,-0.022820025846222475,-0.006824620611250733,0.09212919190298219,0.04985554923875964,0.08897098721188398
ANGPT1,0.020903767855498738,-0.028507621818866586,-0.04449428038210125,-0.012900408101020788,0.024574450426197218,-0.05164076222732668,-0.0826903827734015,0.1108125015748018,-0.16170801577620247,0.09655511339291852,-0.07401875091393782,0.006666020982185172,0.0650414584753341,-0.0627054322443933
PNOC,0.12602181966039075,-0.004401149201478686,0.04029482074544949,-0.0041359108572133155,0.05975524540487716,-0.024856736795345433,0.17946141323222609,0.08799989846809855,0.3098094092465864,,,-0.023299664335806443,0.10367695130074665,0.2582817548625958
L1CAM,-0.005092186046817732,-0.008127376282188709,-0.0010795392488471421,0.026585192738500126,0.011272844511249689,0.01848467234438101,0.16528838045469355,0.12676730172363593,0.21058194610656808,-0.027559762232464636,-0.01558806377987283,0.028846303198908026,0.11047946807644937,0.10750205971189851
APOA1,0.0157308936893783,0.05147930531626351,0.016283076470121317,-0.014142263596980589,0.009931893275335802,0.0716799156527159,-0.05250102173881099,-0.0287811888054721,0.08447822267592911,-0.03204819421169053,0.08664429897654288,0.012087149185455328,0.008564089161067408,-0.026144557757266703
PSEN1,-0.03578934468001178,-0.16380801342266346,0.06471958503447453,0.04660233540537285,0.01865882274784104,0.019896978666327333,-0.07553423876244283,-0.024019835575262133,-0.21177900005840294,0.06861310977753063,0.02510821359484287,0.026722074552394618,-0.06289454370887931,-0.10209932839968645
CALM2,0.013927301522283289,-0.038664663221175434,0.03316977624042267,-0.0028412906053254423,0.07727124998904226,-0.06419068807530275,0.19236963419085037,0.1450663237948863,0.3032216690866684,-0.04876606142876379,0.025067028427646926,0.07748558872756198,0.04274923903593067,0.03400086012210346
CLEC2B,-0.009406673065101304,0.002029511845036318,0.02369121685783369,-0.01708305353181892,-0.07324829582402986,0.040012388072128445,-0.06466721448083301,-0.07841119028491847,-0.07685818545722024,0.060875045754480994,0.010368083892315867,0.04698599094695735,-0.04552869104022437,-0.04896764044097663
NTNG1,0.05006863700126673,-0.06622125328494505,-0.010482723980156554,-0.04530124826881472,0.0838267004920883,0.06291162494813003,-0.00866950810266719,0.016528054041893392,0.13171312903914428,0.03992906113155362,-0.012834373764633892,0.06591784016091679,0.042738188792393134,-0.022730294359130147
LRIG1,0.08528563729581809,0.08202033376465825,0.03618136879751543,-0.006587404221436736,-0.031421003201740176,0.01439471971447218,-0.1420946704952773,-0.037914907869990175,-0.15206040976292523,-0.07442246978992806,0.07686038095046988,0.06441307111021656,-0.08541532864007105,-0.02499055332451294
CPAMD8,-0.027289762288420647,,-0.022865758591315618,0.04299513665700204,-0.019849951130919384,0.021763548927945416,-0.022192001439550673,0.04551935103911235,-0.014012300377445717,,-0.10448144237866815,-0.023654434092438104,-0.008241565602618357,-0.07447402928678083
GHRL,0.022971352009638884,,-0.01831573269995109,0.011475675979682841,0.04707223737629395,0.006389045703915537,0.12454213683154117,0.005189997148763196,-0.03443942197238995,0.017456404955404205,0.10268530311829867,-0.007104343683716658,-0.02357724421922478,
NPY,-0.04003514634614871,0.021440535585549904,-0.04690377851064947,-0.015127763567500757,0.11198772223401098,-0.04063784230547825,0.06504790087227713,-0.025143537895183622,-0.05012473395060859,-0.06463834844554532,-0.03860816257360878,0.00042508347314100764,0.03971621371184087,-0.020012188829711144
MMP2,-0.0260808952243301,0.1698001943779104,-0.006549364194231234,-0.037404042188912676,0.0581088811140746,0.055216155812262774,-0.10879214143521553,0.002673470516326836,-0.10878841727962066,-0.12114659024854728,-0.016631245913144632,-0.0376611811355927,-0.008409754163333612,-0.0378355110658158
LHB,,,,0.020978059870142,,,,,,,,,,
PPY,,,-0.019190743305148875,-0.016284059808613915,,,,-0.017917705236781344,,,,0.0046345951744237645,-0.004763046479506096,
ALKAL2,-0.040866643587696275,0.05807545076920533,-0.021343420381391583,-0.009218935410823964,,0.02555304535306416,-0.00962645238775636,-0.007936712332773615,-0.09691826336185035,0.029536717878465728,0.005911008133758335,0.0023032535864097804,0.0014629748373572984,-0.04760054574673595
CSF1,0.053349442308447174,-0.07508301482633625,0.040457003043541155,-0.026590063392752418,-0.023861978820089766,0.059247083836045225,-0.10128868826138812,-0.04563482520430566,-0.18250878467262116,-0.0581786661889156,-0.0684880527334196,0.04632423534481221,-0.06711982832050023,-0.11238116783490175
SEMA4C,0.042757999167541326,-0.031750887658166,-0.01603400991238847,-0.0237666733525854,0.029998821073651042,0.06210186739335749,0.0760911557916003,-0.0037647892641776023,-0.05620420734518769,-0.09309165838669674,0.012270019972513976,-0.005243360612996913,0.046695919384678375,0.056941382516848986
BMP8A,,,,,,,,,,,,-0.02026242432541586,,
ICAM2,-0.015412896946555541,0.055904278630739254,-0.05938109485847655,-0.0021607142358994517,-0.027642323251553254,0.02146529082423482,-0.022233663122445953,-0.013707625048435016,0.022222450368102116,-0.1236472303472133,-0.0019207645942486149,0.0020429626226845868,-0.028973122681792748,0.000928613433773882
SYTL3,-0.06132908204426894,-0.03208812429091018,0.018356836181371284,0.029119936511268887,-0.003134065381001925,0.08519819371655517,-0.03582595489359337,-0.05863605332890722,-0.0014709227369351294,0.13508228181655518,0.07141055351658274,0.03902428865208774,-0.028170498840350607,
IL1A,-0.03171026518582011,0.07329454084672464,0.018915466037031325,-0.029713597419792875,0.0006568781601310056,0.009078806258991507,0.009790199681476887,-0.05556364881581744,-0.059869024395154895,0.0317504640453812,-0.027818449177634732,-0.015076603198733973,-0.016298365036737233,-0.0503095597152254
HLA-G,,0.10612590057031004,-0.017512758443495167,-0.009880528433924734,,0.019710245611107253,,,,-0.029271249956167006,,,,
PGF,0.06173354620671238,0.007879926323530505,-0.03164211442985977,0.022095245875200557,0.01585374931752726,0.12368983977308437,-0.036401027940082126,-0.046418418408511804,-0.030355368595726875,-0.025693313949116458,0.012979183169957694,-0.0014955896783233101,0.006810416483547419,0.11554448881638027
LGALS8,0.009849471294457597,0.017529172400085048,0.06025177810354414,0.008698725046635353,0.007131602810109442,0.0825611788316621,-0.004178118376849804,0.05171454291874803,0.11755164722227888,-0.030818433082660773,-0.008416731950062444,0.01785770602070571,0.06656958309111283,0.0498366245432365
DKK3,-0.05978733718834303,0.12121556708139558,-0.009704857366373276,-0.014962803853089355,0.012264480665563529,-0.10748696652719694,0.14708885978086308,0.057955630448958975,0.24988491059234805,-0.08077031000352254,0.002763345367392238,-0.013767643730284666,0.10188044321450378,0.12100864846049404
COL16A1,0.08558108099342834,0.16196450177784258,0.04446247604470087,0.040609750607035366,-0.003973021652356263,-0.025629635906398062,-0.07994163349216242,0.0018360991610815419,-0.056380620709664285,-0.06538273749555988,-0.01774713138009247,-0.019759519924909236,-0.05373438106298365,-0.05823476309084834
TPH1,-0.00432014361912132,-0.027169265782043466,-0.012858812352127396,-0.017980010123894313,0.007322106758091388,0.0630184316146062,-0.01159714168454988,-0.02063873309890115,,-0.06844679551920717,,0.0229846449256537,-0.04623701791142253,-0.025002802109501787
TNC,0.07753265624031039,-0.0773585172306384,-0.03565952283048283,0.01944520989096735,0.007969770002369451,0.055318794505250464,-0.1570100137259449,-0.11723515529841044,-0.25990679147753204,0.06073087892504838,0.06324423746838843,-0.004176718332362393,-0.010897543371315084,-0.13478690818988032
TNFSF9,-0.027289749336255456,-0.09024508192879103,-0.02286575621747505,-0.016203278296293755,0.06887611383791563,0.007751718485853302,0.13822307156081293,-0.006133839460008316,0.007116561629341949,,0.10329760999695722,0.008037009611996318,0.10496790725909885,0.03614978263112132
C4A,,,,-0.011090713654139153,,,,-0.021240540829298372,-0.0371611837812831,-0.021092250809862732,,0.002799814095158018,,
CNTN2,-0.13084943597249568,0.05097056948871057,0.05437671198209503,0.031080548123042742,0.012096298193784591,-0.05978520537828331,-0.1033351953919405,0.01966760914305505,-0.3200260686094491,0.06291203732717758,0.01719266554542289,-0.029477348769602875,0.09823707559117771,-0.13650522972367013
F7,,,-0.012544740574440282,,,-0.008532550086509987,0.06621233423594654,,,,,,-0.033060081941470955,
LUM,0.024705918163627577,0.15284786102797168,0.002211512480194687,0.0027230656482502883,-0.015433921155317335,0.044557166316238725,-0.07340773753001513,0.018135389736033403,-0.04995517779005113,0.06032499885145842,0.07622638887299164,-0.08112986843180163,0.000784508517385401,
IZUMO1,0.011078884005341568,,,,,,,,,,,,,
BTC,,,-0.011381071308331624,-0.025391011028372833,0.09294194197569554,,,,-0.020431276510011802,,,0.018840555493978846,-0.005595682831677326,
APOC1,-0.16541706703267456,0.031588939126425374,0.04108547636004542,0.05954403706935065,0.06854053917808109,0.06802834547861798,-0.17487145004069202,-0.01526310086782425,-0.3359026593971368,0.07041659187067359,0.033672960546007664,-0.034790042481210384,0.022455930601678997,-0.11268012679478315
PKM,-0.010564934762390926,-0.07204619642734628,-0.015090304586868173,0.04894534569570518,0.017795254844290512,0.011097692771004116,-0.041520688763415754,-0.019403238976626477,0.32388008961451165,0.0788001625730058,-0.029363456648642892,0.013835447739003144,-0.011186437442190337,0.07144094603296279
TNF,,0.05984153049454764,-0.006084341041129626,0.07689482785311116,0.014463312756021626,-0.022023439480782673,-0.008558122430521248,-0.04845877549934543,-0.09569655992734823,-0.038390663156030874,0.02028229074089444,0.059350968830787075,-0.025730387640029887,-0.07037082719204196
GNAS,0.06742024021168062,0.14070914798165254,-0.013947548959602343,0.00689616289648939,0.021772874234796975,-0.04141022502284382,0.17084372862898614,0.0562440149532441,0.3294154715757873,-0.03277839775474718,0.030030709698605506,0.030741829157068808,0.07605918004418055,0.13662701456317394
BMP8B,-0.0004347999786556879,0.10669443814952363,0.021647756910577985,-0.014324221131682009,-0.006184553129983445,0.0633171472913375,0.08131427406817249,-0.023577287953301312,-0.10701538529888194,0.05297875811012052,0.024294336469148182,-0.041654841566015836,0.0684494493894544,-0.0661637290071382
LIPH,,-0.011718583542654527,-0.01285880918638833,-0.014050478729024655,,,,-0.017125682360678688,,0.035548105745490256,,0.06361955972990468,-0.04102894734243007,
CCL28,,-0.020056971244488513,-0.01808751466479428,,,-0.0038349584516576382,,0.01778748420886136,-0.046159959996990164,0.05339783354281019,,-0.01573381630251552,0.02610546800248543,
PTPN11,0.012828698776085874,0.05106231764228884,0.027976412937745585,-0.014012382135054501,0.01652239950154834,0.06528165390204026,-0.1146569954164693,-0.05622500328370107,-0.05062223407098208,-0.02230019664414258,0.02239777057669164,-0.022753484758767484,0.02888471455491599,-0.09613832867891602
ADAM12,0.003355891583215675,0.10366968240065247,-0.010922293156008006,-0.028867946295390235,0.02914444331206615,0.05687925730945428,-0.11228687220049757,-0.09517510006780605,-0.022180947714258773,-0.057209206820871196,0.07533885979549247,-0.04470525364668517,-0.0007773299038645959,
EPO,,-0.05408575954616026,-0.01727805868625692,-0.014324221532775284,0.02763053716729738,,,-0.017917706018892716,,,-0.015216434977275501,-0.016731606032950912,,
EDN3,-0.012056277115844774,0.03091456337444977,-0.02239943611281123,0.07863199508476636,-0.009173773580898435,0.020935582398025575,0.05281600849737072,0.0026571274006503645,0.08418479502639922,,-0.048467586579630684,-0.030401206343388016,-0.015841183627570102,0.10003462649518234
CCL22,,,,,,,,-0.020244674688720994,,,,-0.025854715852432486,,
CCL2,-0.09306615679344897,-0.007058697909583424,-0.04994737357596684,-0.056119727820053575,-0.00806214636236277,0.03486307537884268,-0.03159534427102971,-0.05615734206375094,-0.22848283228332414,-0.02798964829671105,0.09509195518467488,3.9238371869518115e-05,-0.06337883143259963,-0.11199396490323626
DSCAM,0.029569339202780005,0.07828080036351304,0.030338324016592484,0.0021646419546406453,-0.013386872131198633,-0.011722680836793748,0.0011274981934291698,-0.016114937913725844,0.08565273143274986,-0.05994968229135638,-0.01418376908441922,-0.028184862696386384,0.007399677244306227,0.045186956897675934
GPHA2,,,-0.01433179622811742,,,,,,,,,,,
