,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1
GDF5,0.00028662051289819767,-0.017397525856973274,,,0.07171641067900059,0.056401827205328214,,-0.02220229841832096,0.05039916661568107,-0.011653885909252109,-0.014287998967740885,,,,-0.000504040739832473,0.025190910368026054,0.019475368005635478,0.06562803908340602,,-0.0037884558889284387
CHAD,,,,,0.04050912649706668,,,-0.01865783253446714,,,,,,,,-0.036402936886526224,0.10939886995509242,-0.01891072756460399,-0.04872932044501219,
RGMA,-0.053271129627743725,0.014970003189275617,0.0384617511606994,-0.07032329043803948,0.08053704430131653,0.08700695668236165,-0.005020191999820294,-0.012461064969243586,-0.01019345718862049,0.1102148821448714,0.03285107985868462,0.1020348553624634,-0.03409402311240492,-0.03779314745868554,0.12411973171474014,0.016088395677489008,0.03259215808414838,0.056054685545559424,0.017080196075286196,0.021053724803562882
CLEC3A,,,,,,,,-0.030169082961988065,,,,,,,,,,,,
WNT16,-0.04024287655324847,0.07283901967920921,0.04299818845457957,-0.005025039453287674,0.00983664712202827,0.0636846938202909,0.03986024039720519,-0.00013087329510737684,-0.051512441588593874,-0.029278668451931836,,,,,,,,0.004881173124091962,,0.012747804924602889
CX3CL1,-0.039825579560831305,-0.07093607009264975,0.020422641229945686,0.04174259231602451,-0.031749682591619824,0.007184439424241536,-0.054337186368482795,0.05994200622674985,-0.07967597333211868,0.07022042729699618,0.06562964813214177,0.05875221109490177,0.03940390546774952,0.016089368722498165,0.07217981264466605,0.04107266353435204,-0.003711323972253907,-0.02628738634779432,0.04968064021684767,0.07058822525515364
FGF1,0.06148984328172509,0.040226341298684014,-0.06504420599091557,-0.0517066008419394,0.044130623235525204,0.05700884512994858,-0.0377555737994244,0.029024238547915974,0.04305118761182625,0.0020041343562520798,0.04389717147293527,-0.008151552357693704,0.015214854360389562,0.06752590935746232,-0.06751189247456542,-0.04225038697692764,0.049295172084263095,0.035809719419931316,-0.03718252123616365,0.08788333561913339
ALOX5AP,0.07325569436858421,0.022586585862673616,0.05694145322673632,0.05569191081283479,0.03198701115968102,0.08606294777109955,0.008574967250170094,0.04119719039405827,0.1446192024883043,0.15719239956130876,-0.02334897079662057,0.06973740466940453,0.058089247228403064,0.027865756610751764,0.008264387639102075,0.024400278826092397,-0.01376971813434101,-0.0032383078110029082,-0.02352405229767095,0.04520871290307863
IL1RN,-0.019211515873254877,-0.03831467167364302,0.0021256745038852943,0.15406280315954068,-0.023575833049995634,-0.020080923339458434,0.039004871242056746,,0.059613327072225344,-0.03800724420307139,-0.015344869214702364,,0.27972883023667283,0.12437689005984011,0.0015600527188799436,-0.008676108705026268,-0.027352466220675404,,-0.04924798503162214,0.005182623871838996
PCSK9,,,,,,,,,,-0.013910339191542135,,,,,,-0.015747217868251232,0.08521148975546601,,,
NPW,,,,-0.019942386415187755,-0.00893767324003804,,-0.01814971651775268,,,-0.02669245916467926,0.021590287942831972,0.13108638258417393,0.03626893915494294,0.0513668011517135,0.015817484821514113,0.019042137660115917,0.011427337616324498,-0.04083287294150911,,0.019215751463826022
CXCL9,-0.015150234050024226,-0.0018362479468632148,0.0072677155371952485,0.015748358098967512,,-0.024286719841195924,-0.018885862916246606,-0.009186770431156713,-0.034351816839874746,0.010722908545988705,,0.14455364598688233,,0.011653802180863919,0.10610241872722323,,,-0.03686530327064246,,-0.022216338325934996
ANGPTL4,-0.001399935579310038,0.03061792292885046,-0.04505072667453834,0.08434133832648978,-0.041035349349724214,-0.05523655775168631,0.05941099602503115,-0.05597021295742447,0.03353861884831162,0.01570903563288045,0.03311177531829781,0.054405395310009055,0.08045429881898757,-0.04908283919572231,0.012407383575273257,0.06519473346007869,-0.10884350063991309,0.013704466247681898,-0.014514457841686966,-0.030830586032674252
CCL11,,,,,,,,,,0.17497884077417267,,,,,,,,,,
UCN2,,,,-0.013827932422557674,,-0.021279086459294067,-0.020499434217664887,,,-0.013644989430181059,,,0.049795011849161554,,,0.005679646021729669,-0.028017887840529297,,,
OBP2A,,,,,,,,,,0.10388421908186754,,0.08806364326995593,0.11511896847889945,,,,,,,-0.01734507119699894
COL4A3,,0.036082289284710405,-0.04377460489378725,0.0219296251053073,,,-0.004881353676121788,0.004030016750411221,,,-0.01935174965760336,,,,,,0.11258794824274904,-0.021937837326032196,,-0.02805745900497521
NRG3,-0.0075593293881204195,-0.026590491050854606,0.025419893443679578,-0.02061334748271721,0.01574948294180414,-0.08149199699649406,-0.019788078478304206,0.04874777412354935,-0.059103062533194535,,0.02897809978113293,-0.0197747803579768,,-0.04594844237490316,-0.017643479633182385,-0.06026356102661975,0.012437782010128283,0.0012653917900052002,0.06108528940292724,0.0406295390644366
IL23A,,0.019666257771511132,0.02210313496453689,-0.021755404569929783,,0.04895927048423774,,,,,0.019226943171232247,0.011608789286596267,0.008289914992804194,0.0633560796163142,,-0.015747212374961704,-0.0006240589597008185,,,-0.025038994412507773
COLQ,-0.03505268611897398,-0.02297969839638708,-0.0025862895077414416,0.01668419474795594,0.017882644779349314,0.03413781594268733,0.08679327512435726,0.010766422576369011,0.011913803191515018,0.06167393436010969,0.08080042127432914,-0.022741896258325497,-0.061719628570317604,0.067549721035014,0.13087903028117573,0.08540193470969469,0.09881754315544182,0.019036280917901986,,-0.038858835309082615
SCGB1A1,,,-0.02106521338728725,,,,,,,,,,,,,,-0.020283894412295635,,,
TNFSF12,0.07855654076296548,0.020426044930964175,0.011000979752341489,-0.04011820300261097,0.06589096096388565,0.054436659000003586,-0.012034748203796325,-0.004881423510910733,-0.017264602553682996,0.07973581565082044,-0.0114283822496871,0.04481622331301242,-0.010316675999340004,0.0795671071396468,0.12114110066296374,0.02514284121523411,0.02511377742859776,-0.02571654861150393,-0.09708220153834271,0.043750059139927584
DKK2,,0.016428842022619076,0.09695682124599715,-0.014031792579822979,0.04678336481980724,-0.03789674298101356,-0.021017031508498457,-0.015277541296407272,-0.06150453083705652,0.1287517468709795,,,,,0.051026077305539194,0.02740439495750455,,,0.014886338808601487,0.06604599992477359
FYN,-0.0019025127643843278,-0.012200744458781708,0.01423034572428076,-0.08566885625917073,0.007718080853959896,0.07605070301353281,-0.026695118081333027,-0.020082300690709935,0.013952300713900297,-0.046349813326775895,0.05603961541045741,-0.007014921162899415,-0.024994960694988494,-0.02139351598358943,0.11838218347318843,-0.03724964036322996,0.08580282529348376,0.03347216112757368,-0.012135535163336292,0.06013657172476595
ACE,-0.017656063039461246,-0.012250242273386598,0.042368234580022354,-0.014761635097894313,0.10874013613162273,0.09406264137194004,-0.022978519561088692,-0.011115615718802157,-0.05945838753951754,-0.043666864912755655,-0.02631727820491852,0.02663036482685886,-0.05938539868491583,0.050496651585716416,0.14092934282843367,-0.04443173270686826,0.04150822788156906,-0.0322637551542044,,-0.015454855520635127
IL18,0.08550977895839894,-0.008627270654971087,0.02043791287983947,-0.01695761905381189,0.10719442903466396,0.06078897674217357,0.0030674520003445057,0.010354966112892935,0.12656821693865633,0.09440645245576818,-0.00576703045315794,0.08290703373283288,0.0023502833144741463,0.05569504040603428,0.10960060948058856,-0.032298485600536754,0.05684190273398173,0.013229155086167016,0.07095436776715161,0.0627016214618398
PPBP,,,,,,,,,,-0.020120739466375787,,,,,,-0.019280947167216712,-0.019093327634110337,0.0018600416060589266,,
CCL27,-0.021867504055849526,-0.012330322431636698,,0.04078879803456915,,-0.031947153441443395,0.009389596975648907,0.002531226602907524,0.06694917215050247,,0.019448207010462935,0.029482281868385904,0.09170774509185864,-0.05126243026975386,0.07388577700792955,0.16599100835923858,0.07963582962287924,-0.00021804128308215622,,0.05961288784799748
SERPING1,-0.0041439625791345296,0.07657865695369458,-0.013873870933856945,-0.014505533287189643,0.01582948464396448,0.08094432165526484,-0.013960553650935377,-0.041935529187663294,0.10927704712275664,0.1969341585133929,0.012732151060685622,0.01956158961039239,0.017498004840998727,-0.04250577659177735,-0.0016168755656270812,0.03490373476008192,-0.016180352266045965,0.041641259180272075,0.04541660704068729,0.05016118567912749
AZGP1,0.010135996600848863,-0.01843200752851565,0.029257809710162126,0.11934175330803999,0.002884962419346849,0.04324046128126117,-0.010996351108929908,-0.011318548700595286,0.01605804238965719,,0.06591086271896854,-0.0031844213339935596,0.05174828686377681,,0.10409655381707322,0.10977216615604087,-0.00022757725397947812,0.0018507069475765614,-3.24895281291245e-05,0.01481129548423001
INHA,-0.029974447431591583,0.037897961638040455,-0.01179888349677656,0.017074633297709686,0.019548973127156824,0.01982689085135191,0.009598868988975284,-0.024247568177610854,0.0011605192252998533,0.018584407741265494,-0.025203620531754,,-0.05319518681113029,0.06592219852320104,0.07546576792441687,0.047278337281042776,0.041214672677326786,-0.028614837989688703,,-0.007974482559575486
SEMA3G,-0.03317774332481046,0.037758840668738206,0.02822386372982559,-0.026069201389556148,-0.022659658149853646,0.007086010143677237,-0.03250876816744838,0.039420922431959445,0.003971479326386769,0.07658064313500045,0.10283625288819706,0.02494237771068943,-0.058085086087560536,-0.03854206478788567,0.07449226203673363,,,-0.03767145958668703,,0.001728378280774363
COL6A1,-0.0458184351292061,0.02909246295896372,-0.029829015458365367,-0.03456932455703168,0.11029378705649907,0.07413103034721517,-0.004208491380897984,-0.059693759849240934,0.03323002353232972,-0.21640085660468014,0.07943443631718698,0.1852076061040576,0.016632284151369064,0.0010488214799360901,0.031409649199822684,0.060569119541430495,-0.08730823518336879,-0.05534709196860841,-0.0004341951454035367,-0.03274445704022962
FGF17,,0.022069719238276747,0.004975880744576102,-0.025954812941826905,0.011325551553202914,-0.005748740639842245,0.047134375324115796,0.08169505041266648,-0.06059651709690384,-0.022857482256719065,-0.020316372854942196,,,,,0.007677538661836445,0.10812499612030708,,,-0.01652453300303326
TNFSF8,-0.023741588936546494,,-0.020448039627678046,0.01627819981428039,,0.05688997348252529,-0.016782977199420835,,,,,-0.05159265742174419,0.005764393917912827,,,0.06024478746665341,0.0049314000471413835,-0.03656135206600715,,-0.004143818474841607
FGF20,-0.016328585937585564,0.018209825859614854,-0.020521360847217437,-0.04389082506124508,-0.020610305546577813,-0.019738105491570634,0.0640151669378215,-0.01325560010770488,-0.01458209183228794,,0.05241168748668354,0.09539094643948248,,0.09584801307240406,-0.03333623104473555,-0.02275012208983964,0.07748984219768479,-0.03837581873791318,,0.001249959695222938
ICAM3,0.011109592043557137,0.07015781276652971,-0.02979025671979749,0.06578614596279801,0.03245470156392186,0.09682379347728305,-0.02570172976836534,0.01060891692652875,0.07432341817416954,0.1049464518496015,-0.01507643045349502,0.04137837603444505,-0.020802620055796233,0.020974699304407755,0.08586491800949629,0.05729216419061884,0.08132552232362948,0.025498216874903695,0.12620637275633992,0.015711569085506704
LAMA4,0.010925966007451212,0.025004540189922486,-0.014292738948914812,-0.007602254845357949,0.1116039674034932,0.07678096121410637,0.03806306601640588,-0.0049343649118561055,0.03214309907521327,0.05917185099168463,0.044444664687417965,0.07119520896540839,-0.03308465170414486,0.0932361985398207,0.09125292444932137,0.03497541722353622,-0.06610255268702668,0.015274590620107494,0.12053296644339566,-0.05172608559852628
INHBE,,,,,,,,,,-0.026467798238155024,,,,,,,,,,
DLL4,0.0046385234249891145,-0.014844974133381143,-0.05016514304438602,-0.02492837415195046,0.06975688286957522,0.06897431522119286,-0.04188492108664998,-0.022037750502050563,0.08531372530785285,0.047764813726048044,0.038736793531289324,0.02050651383135749,0.036576920322522716,0.03972529985744464,0.11525272269759981,0.015064767985307547,0.0052381586463446615,-0.03900706528110992,-0.043835001693107646,0.035570296372623496
SEMA3A,-0.05815205842422627,0.021342368537699805,-0.0384964650616226,-0.0285477879533966,0.024176614376002388,0.0678568002470001,0.06494014369906063,-0.00626927127283748,-0.07603043257928496,0.051802462748037334,-0.006873762691781168,0.10631816295076574,0.06360395818884,,,0.06347952166232425,-0.025564960214091745,0.03510177720627493,-0.01183227889618517,0.08414786305772182
RLN2,,,-0.006953652340406032,0.047830067103687514,-0.02421227122642584,-0.010857708657755248,-0.017095557978380308,0.0036395468451273444,-0.03261577796769454,,0.031450579064246545,,-0.04711741698893853,,,0.015218073737659998,,-0.02544004472705308,,-0.019071165006946292
C5,0.061264695559763174,0.029462920496963634,0.043652312708518354,0.002985732180428692,0.06654453778503575,0.10435930359281245,-0.03400280967256715,-0.020107126676356005,0.04486542458451422,-0.013161846778171324,0.035921514262300024,-0.050631261801158955,-0.0349566553611993,-0.038182646567610744,0.02772485820325107,-0.01150135304007558,-0.0206833894970651,0.06268932006755981,-0.049762159729609186,0.04882789562854548
COMP,,,,,,,,,,-0.031264854925768006,,,,,,,,0.006830555912060639,,0.02941791777106771
EDN2,,-0.013931309980688675,,,,0.028728644621787206,0.03152044618181406,,,-0.02097708908225917,-0.004601479193190818,,,,,,,,,
C1QA,0.020085219088551966,0.038619750094380324,0.02825571822759346,-0.04538461816024708,0.027047880315339914,0.08646626543535471,0.012285873039072045,-0.001966662194718023,0.16937173830888844,0.13038481189939896,0.04402993353250597,0.14467048562042506,-0.030099400296416584,0.07211182976996265,0.11008156129246342,-0.036794894785485775,-0.032131408610116596,-0.008701217941066808,0.05736354081565176,0.07701102243916552
UTS2B,-0.020133360372788456,-0.014908072112033521,-0.011629613123704344,-0.017801708410260388,-0.01802275994750803,,-0.01477727148506892,-0.022669205909887094,,,,,,-0.05281334237756996,,,,,,0.02074865595835259
COL9A3,-0.04143480105331717,0.03433476142947068,0.04064830190649031,-0.03221287937086517,0.04214093523487171,0.09363626368940128,0.025789225448419797,-0.02502822964321036,0.08727405938324732,0.1675848465501955,0.051434566057658865,-0.07357439425065163,-0.015434524116486744,0.07434213936707057,0.00650765704555888,0.12273864363447386,0.14310822561959674,0.03253774924571666,-0.0435857482468465,0.057892947568701524
DLK1,,,,-0.029628992139277232,0.07696795796012222,,-0.014179383996437698,,,-0.010158557385408547,,0.15641984244626658,0.015975625436386486,,,,,,,
HGF,0.02044926198626744,-0.029491612993115694,-0.011883887479893065,-0.019182948248029446,0.07547066131884994,0.0007254245335976036,0.030360637546443706,0.018029354732557085,0.06096232635395049,-0.057155904019405436,-0.022419346718257255,0.06661597008554367,-0.08288724460411875,-0.0023117739364499693,0.05145327881946515,0.0006534741789712021,0.0029852876668902753,-0.07219355217228467,-0.042456161406812555,-0.04180379906460708
GIP,,,,,,,,,,-0.027790917988404707,,,,,,,,,,
P4HB,0.012508926086109606,0.006292938969718567,0.04038417316695782,-0.022845169083497083,0.054576278426401094,0.05938476168657211,0.014069555330704041,0.005411847455959976,0.05138643972655863,-0.0652970653114787,0.05923328774167936,-0.006380618561255274,0.051147535309377,-0.06631124415141128,0.0012881379162625294,0.019065528933303162,-0.1178968471632468,-0.007808092831065001,0.06812038527927959,-0.06315159591227011
ADCYAP1,-0.022144185143273733,0.010471937823930235,0.012539307939684347,-0.02761608341704159,0.01231664399022642,-0.024669312149172975,-0.028337732099247403,0.008240765482908212,-0.03855169439154843,,-0.021689515489666154,0.018179064648215705,,-0.02628899346959227,-0.011201473971621854,0.048967591434304944,0.007127250145615929,0.007006425770038007,,-0.029216544880288055
GREM1,-0.012229565742414596,-0.019596116115229174,-0.008274015654471346,-0.015386257012921525,0.034016083107197635,-0.005970574140259702,-0.012737751329206093,0.01355333257834247,0.13132901626688678,-0.11898237497071817,0.037711907287252246,-0.050751751304830256,-0.03410253367222195,-0.059517710240878,-0.07913169313404363,0.03366969008477694,-0.05087600255705929,-0.011445114814518506,0.08651565968954611,-0.032536875003951735
EGF,-0.002203147838827122,0.02873270778173447,-0.056759839145238106,0.0048759341609010305,-0.015485312612865228,0.007821813967594328,-0.012267336007423503,-0.02739134516078582,0.007925277228664094,0.1977109146371461,-0.013996890290958493,0.10560123748165297,-0.05953423447727388,0.06192679218319855,0.012224865298980632,0.006458187676700121,-0.015399746451770164,-0.04970152054081983,,0.05774186050704352
VEGFB,0.028614583401817262,-0.0470760803413215,0.011886961988804144,-0.011102990629109763,0.06328671728961387,0.04701797061690831,-0.013799886328263488,-0.017922511753513837,0.037214584874578856,-0.07994520436884824,0.008618332782858102,0.0351720063051084,-0.005469791200049055,-0.05095654633417196,-0.028719836182159633,0.013352141912756655,-0.015225250474033988,0.0029437095445086774,0.09731415535359951,-0.008964454369651922
FARP2,-0.039991700660280974,-0.0786423929980515,-0.00996950581028822,0.024013993317828657,-0.011179145593898352,0.07788444996401804,0.019293852249086814,-0.007317567864716458,0.06014787330022074,-0.03602134220485428,0.06664580676945703,0.07332318706836985,-0.0005608448659246289,-0.003867986210205111,-0.029161873766033287,0.0040846813281154555,0.025377503617890738,0.025558199803179422,0.04671074734030752,0.021456075171530482
BMP3,,,,,0.05264145437565442,,,0.036509894267920236,-0.007485968288098589,,,,,,,,,,,
IHH,,,,,,,,-0.03760782799211612,,,,,,,,0.026530551482896906,0.06913219430120472,,,
LAMA2,-0.02838641476791961,0.04731100572751354,0.014094423703954098,-0.01788352819269878,0.09065631270781392,0.08871263835149562,0.0029227213611588794,-0.07865564318722579,0.05383230887381764,0.11433814620284473,0.0460337202076507,0.09849727804363465,0.0981406557174656,0.09867909864203649,0.04305295639217291,0.0012265851675380113,-0.02354578286746773,-0.005396319825556126,0.07215282759374544,-0.034659663414460376
SERPINC1,,,,,,,-0.01581034555746085,,,,,,,,,,-0.01539974767685395,,,
NRG1,,0.015924564202617612,-0.027189334247023314,-0.031132396355323055,0.00022212230389136864,0.007580565488616695,-0.016505223862928617,-0.009852454408059845,-0.04314779775103028,-0.02330129487266723,-0.006090761050029102,-0.018212723494286022,-0.03982928733415629,0.0484456664584104,0.12692572256081505,0.024848109398161376,0.0907197875844445,,,-0.0059815019622557475
SPINK1,,-0.005956770855807521,,0.1283562904558523,,,,,,0.06423457629955377,-0.014719442434876094,,,,-0.05150743772155513,-0.00572083745356829,-0.042051417725900146,,,-0.026584426831791765
EFEMP2,0.005487130441448392,-0.06285111126590637,0.014760212257495745,-0.021808881196025344,0.013226361974415611,0.08976769951690132,-0.029877595025395384,0.009065401739192703,0.051406719292475846,0.06398129766510181,0.05266281406469564,0.08108298014135078,0.03288015268373046,-0.013787166881200446,0.08951830224546442,0.06607196579695425,-0.027802793459123818,0.024256391441806625,0.029298688138563986,-0.0006065671110742478
SELPLG,0.07564245195634288,0.030283506467973214,0.0473043678259724,-0.026867333235017686,0.027621919019764612,-0.004622843982151653,-0.01727181323099584,-0.013612540298987846,0.05277273112311847,0.0072851238458068535,-0.026698056058950554,0.03219523593394132,0.061085280654114255,-0.038502900581656146,0.06213074709669137,0.03160125592077345,0.018939341365173567,0.00048243062297953504,0.0817861742557879,0.09127842460244788
GDF6,,-0.023649456465944286,,-0.005256622810302132,-0.01568402756853715,-0.025788990009403247,,,,,,,,,,0.025742683851995064,0.018537376254643263,,,
HLA-E,-0.0008185524983552961,0.02354918322392443,0.012905958439903787,-0.07573896971240045,0.06660829553331464,0.09578460037732074,-0.08372399024808551,-0.02408113811710575,0.15943777631431708,0.04430176646860392,0.0175801434507644,-0.005943503515109547,-0.0026573314648905676,-0.023832989304377734,0.11351916223420458,-0.020355528455470312,-0.05897285937058224,-0.09187612570076134,-0.0055967965334926305,0.04260808917572966
PTN,-0.06324963199423962,0.0307404972929418,-0.00873200739802535,-0.0953020366961967,0.0690323870726672,0.14400528046480765,-0.0027903872711702487,-0.056681958201012225,0.01835696319551682,-0.10514572218664613,0.08122372687280892,0.11150725279524598,-0.09001329779337393,0.09725305756555314,0.05946430638362711,0.0574114671060148,0.03633105159460185,-0.040470262184431054,0.03835110525389012,-0.008178648452542065
CD274,0.009440023180217359,0.010480210083648009,0.0612265541287588,0.06533579109047863,0.018348377406457658,0.042580140284309016,-0.03762013422591549,-0.02119729162508725,0.027885622562062607,-0.03785608767433994,-0.02422439322703297,0.2507135408693715,-0.028796475281192887,0.05578521282596602,-0.007465223434750232,-0.02037210352691987,-0.05029362920872274,-0.0186393352878464,-0.05884317781436986,0.022328955427222984
FGF10,,,,,,,,-0.019965516076644964,,,,,-0.025664240374805147,,,,,,,
CD14,-0.03725061059216238,0.08864427848644423,0.03345229289289981,-0.030202861745827717,-0.004004464412890343,0.03288334326170454,0.05898823303083683,-0.01928398618253186,0.151015625600176,0.1368922169115802,0.017996046049436172,0.03831500892325846,0.046967418631425596,0.0433811511588,0.07866491953560553,0.03078211550751541,-0.04356570054049954,-0.0001749544624020303,0.047174457963319275,0.07766039409758375
SFTPD,,-0.02247870665360504,-0.006271385084616235,,-0.04074800404657989,,-0.006096625413031221,-0.010417147756323223,,,0.01644897403962912,-0.04831293060624367,0.009578058674680116,0.005792350383198214,-0.03887887603151522,0.02844380668355697,0.04556300850403087,-0.03478703906940526,0.008570486830364652,0.09964244766992598
SLIT1,-0.08466186211085674,0.008419205851292553,0.045046017299730026,-0.04918137249353126,0.020035592073685115,-0.019528609414155535,-0.002593391605122507,0.061700869127422495,-0.1574523594370043,0.08641510218634611,0.029366087816601435,0.04935984745884725,-0.045609960791856946,0.07729894247906596,0.03369349016172587,-0.0030065324258288033,0.0751162123483577,-0.01347383390771031,0.04543285767676215,-0.0521025763371091
LPA,,,,,-0.01802276446588577,,,,,,,,,,,,,,,
CNTF,-0.025968407336565306,,,0.006978128843047233,,-0.026981833077401075,-0.013477028469113693,0.11057071130814662,0.053715056407413,,0.002790261570789826,,,,,,,0.12630004257591648,,
BST1,-0.0010838144210823658,0.001369790565158067,-0.057527536182885405,-0.028505482196866466,-0.01538306268405043,0.12037381277715385,0.005612901738664343,0.0662870396028886,0.015316083680359617,0.020111295822294175,-0.02544427275451871,0.10042250502050479,-0.07007559610226635,0.0640222223962882,0.07678989646854112,0.06435561905957796,0.013695267210914061,-0.014405927897705124,0.03450227632098354,-0.002526476884247931
AGTRAP,0.019832460547024765,0.005512639883448236,0.03693972893038215,0.05332812880891583,0.015453121389845437,0.07145019469916761,-0.025642520616532515,-0.01683560311508661,0.04930951545851863,0.0723031813238137,-0.003461888911783646,0.0947669421228339,-0.04601125118689227,0.023287677725185925,0.06572044424320925,0.05245285327582342,-0.002629133331395819,0.011579383419719447,-0.07564414526225345,0.007989213932041984
LAMC1,-0.006132892751745293,0.04673480922204519,-0.038232078978816635,0.01907828261649893,0.08450563565496973,0.11111808991133629,0.02911954289436831,-0.03327982469823157,-0.010374615260999483,0.0996499827004784,0.03391842217791258,-0.04912909643873633,0.021255237182351935,-0.016595121460950782,0.08899392467945408,0.057013558047145196,-0.04818736075531229,0.006765699676038917,0.06356479395808036,-0.011004990562175325
COL6A3,0.0005549471672228276,0.05051384272525873,-0.010287321846314135,-0.036438365094283595,0.027483494997342504,-0.0121468651098587,0.0345534924079498,0.05249021400117267,0.032610869807902856,-0.21851475497952544,-0.03071065569954267,0.07454154905571723,0.01747537277100302,-0.08696013208050574,0.051026732762410126,0.020542486048599425,-0.07272850260425501,-0.002534705017378102,-0.04708720300254514,-0.02456260153780568
FN1,-0.0791364254017188,0.041549696099980674,0.025734303671313838,0.017647679609080556,0.1292078303011057,0.11365518003543439,-0.03471722870102004,-0.008499099091574586,0.06728937209576674,-0.22699017234392826,-0.0172698340642667,0.0019882450292174436,-0.0021133083494988643,0.01817154351768402,0.10208953978702923,0.01304563042848515,-0.08640638055202984,-0.022318801426566903,0.05506898074063418,-0.06377463406434668
MIF,-0.03340875063273901,-0.03626266642182276,0.03819206101690096,0.08803327467452597,-0.03150288274646064,0.0035556138271431183,0.03094106905821152,0.050932378889531144,0.0731929210445885,-0.04442050770474896,-0.013156360964345071,-0.032046085598150906,0.1044136712858233,0.0022515521535593636,-0.018077200733235325,0.04768499770147391,-0.0015138834652716254,0.06150516235560535,-0.01186068916139935,0.01506330477141896
JAG1,-0.026705032104759562,0.010070487664843033,0.03748880057011428,-0.0306254431463957,0.07611298778969189,0.10869522134163838,0.006356229459527109,0.026624180095739577,0.0026094223504681867,0.0072190532343696795,0.021635603340970675,0.03661095219762948,-0.030864773561433894,0.008317285957326979,0.10581997481578365,-0.0029499870191330145,-0.04574234726278519,-0.02017516132321571,0.013683559844327911,-0.05230805966288362
NID2,-0.03886657972401807,-0.019380039245168273,-0.0033688329446782132,0.01010442144132329,0.09245539557077763,0.10552646673299217,0.01795975213656143,-0.01244050794354258,0.020344913983871754,0.009150752879191868,-0.020625711046033435,0.09308481265695291,-0.002709634546525651,0.11306134160334372,0.1337969942183748,0.03429804594125812,0.07602281631386751,-0.029340546040688968,0.021010343496643075,-0.010826006017369317
EFNB1,-0.021439620477338318,-0.024122197445437445,-0.024014973467180786,0.0018918823006340863,0.011696266529418088,0.01717560389829438,-0.017693172597025617,0.02874578653034642,0.04284030922774209,-0.00616415894727018,0.010103636947716679,0.10615292679785954,-0.11212317760796503,0.0007912669423669653,0.07488465554222766,0.05002576506032317,0.011005015223309676,0.017454309314231163,-0.012020772802036025,-0.0035930442341148396
COL4A2,-0.069054103538241,0.0026252909491805134,0.039040745705937456,-0.04162080740077771,0.13513931476428015,0.1152841765317626,0.032327287827782804,0.029003036033951365,0.07201265757153792,0.10646519992462386,-0.0015182664513207788,-0.0066366961997794014,0.014245742829076912,0.014144599792400105,0.11893114714624411,0.015711416998416904,-0.03158263899018756,-0.03630952622691366,0.04713377770080271,-0.047331007867307893
SPP1,0.06275342310307541,0.0017018682768174843,0.005920770905811071,0.11220124426120531,0.03336705926311266,0.10218191895663103,0.06472908731188089,0.018207516528412213,0.1748876744714084,-0.05951975444465097,0.0013770875969802176,0.14214114785931325,0.1021584654985595,-0.02482250167223086,-0.06520606861788124,0.0009100751454262798,-0.05469358656243771,-0.08433076166441346,-0.041663747806099584,-0.060339420832363065
PODXL2,-0.04984856828809631,-0.006673588623516785,0.0857367622292695,0.020659220404439897,0.10249652419267201,-0.01462981732676533,-0.0073880901627742905,0.017170830696052946,-0.09734214010331511,0.061105890745088286,-0.01094511608635299,0.003892223990118382,-0.056277529689147426,0.027222022020285425,0.10021233079135743,-0.019707913691361066,0.08286187521131098,-0.06113570177460799,0.10954678843441414,0.06148440353971188
IFNE,,,,,,,,0.008375174601923642,,,,,,,,,,,,
FGF9,-0.02374159273324352,-0.03582687406482515,0.019295090386668347,-0.0227707130148945,0.01456524153177217,0.018813859849788048,-0.022537924498874092,-0.015454097066846906,-0.06669088500217422,,-0.03191730551345486,,,,,0.041816398462462365,0.04356948705307746,,,-0.026992831874613883
ITIH2,-0.021130549638852563,0.006158218234988384,,-0.018747014643474467,0.026225562408032886,0.0028861769036767565,,0.012136339614426717,-0.009735824056337786,,0.06203447875894801,,,0.01635513820542548,0.015584399729516286,0.024884161301136597,0.1054195656369662,-0.029341028824636003,-0.03578795162657435,0.06315500812735317
ADAM10,-0.00818415327183159,0.04183998137017277,-0.0421593559042406,0.009995257364276361,0.03539330907948316,0.07723235168287589,0.045580201009672826,0.02417542733537744,0.0810973681207913,-0.011498202665531866,0.07524629972783065,0.05660782668617545,0.0209095272539408,0.06500545385585227,0.07708062997656627,0.021485421453213745,0.041120671507561775,0.021375651934151918,0.10312569188731986,0.008633527455974364
CFH,-0.019608686700587488,0.018215060252182946,-0.016198963333106962,-0.01669028243035531,0.09914739349798601,0.04819843600496412,0.02308324310969307,-0.0034637059872663135,-0.0050464105996188375,0.05997484463272252,-0.018180999655973976,-0.002894057318620035,0.013490779042562953,-0.040719930133623614,0.0881041542852379,0.014792795427534653,0.05336037796114984,0.07917679340398398,0.08696827212154119,-0.016017529011838692
