,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH916T1
BMP2,0.08444994678825228,-0.03185328030398775,0.0966431965376271,0.06869518175592677,0.05704138625964967,0.05462543032756988
PDYN,-0.07920915958446606,,,,,
CD55,-0.011632066147414521,0.058817641149364684,0.011199612764470953,-0.002892902790585268,0.055498018789335114,0.06962030502596857
OSTN,-0.01486082964477135,,,,,
CD6,0.021188877459379033,0.05311331738506941,0.002628901433022079,0.010062037318011407,0.028263312576012847,0.16407973806360496
IL16,-0.02542242166092727,0.111366223040852,0.1328640114691532,0.05397656724168682,0.00562313334079399,0.05579046628878921
LAMA5,0.05170279220057667,0.02057915356277942,0.030161058037177575,-0.12025711366173353,0.11065599538258497,0.08737240145002792
RGMB,0.0025626969650702253,0.010001716584504028,0.04911605222919142,-0.040798173089035154,0.06402045530857418,0.0014058250552773932
INSL5,-0.0255397420459638,,0.18491054426657308,,0.02078545586052079,0.11145469067405828
IL12A,-0.012814928242617363,,0.023636845873624204,0.08579993837281658,,0.006545533511327581
S100A8,0.10389430781266275,-0.008072582198648126,0.14532637391505068,0.07341053191036977,0.04289762172649879,-0.03497805241183515
TAC3,-0.05158502866329326,,,,,0.005260964826798449
TAC4,-0.019246213752756938,,,,-0.031855508625039504,
MFAP5,,0.014153553985675337,-0.0492231770061115,,0.09842902077252141,0.07785346161079085
CXCL16,0.038297235972138764,0.03010133539899704,0.03439824711458865,-0.06688397068725681,-0.047450648325477594,0.00934252870169809
AGRN,0.06083135417564654,0.04365097401918236,0.12472470172297166,0.12787842509080366,0.0763006475615215,0.17464333864839163
COL4A6,0.09083005998206016,,-0.0697277066051667,-0.06554115934093131,0.033598967791980724,0.029558397999634726
FST,0.026386162610867115,0.01646394559545909,0.1441654522833668,-0.04774441054598586,0.06382248466224318,-0.016971293035662874
MEGF10,-0.020454567657028428,0.1259040164535361,-0.03793074090667985,-0.06791323882979185,-0.029810777708024625,-0.049476757401818686
C1QB,0.10043894068369513,0.13114999162894087,0.053667405935750846,-0.015460773457976787,-0.04155422414150511,-0.06724775912334015
HLA-B,0.05940919151587017,0.06432696766331375,0.07420208503147967,-0.08976229901174143,-0.04095853779689309,0.10437512488877321
PDGFA,0.05918195648623334,0.001076975116279652,-0.04728788299782498,0.03408288469612045,-0.00968957134735742,0.12626302190849858
LAMA3,-0.014135812956423075,0.01260289433215539,,,-0.038400038314011446,0.0909801790963223
DKK1,-0.02739651109746026,,0.08792688351492348,0.061889085057926785,-0.010532075186337683,-0.026019426002158154
INHBA,-0.05108321352444209,-0.005668023590082961,0.01367660710417029,0.09925773151126767,-0.07496469856031417,0.06953896236595568
LEP,,,,,,0.003005452197855008
IL7,0.027775877480667774,0.007572909163866624,0.10589462388641144,,-0.00837445633291534,-0.01373058741081659
FABP5,0.05817199140373751,0.16877228464027988,0.11566373100986778,0.0012567199752816732,0.0001335908745338205,-0.02856255773995102
CCL4,0.06669028153233354,0.07900129226349809,0.0942054063204908,-0.12787518576895107,0.036282890760546964,-0.05293672334254897
FBN1,0.05403515899753206,0.0225609956890259,0.09051569672202393,0.003242165498336846,-0.016965939164572282,0.08049747101106071
TCTN1,0.037863346261548234,0.019475270708992472,0.07820955797309957,-0.08715672665016594,0.03671844535085702,-0.004826284367433627
BMP7,0.04839667163493517,-0.008409802721091743,-6.601415947671942e-05,0.09798623010071097,-0.04010504600660876,0.029304958132725146
NLGN2,0.04815662276045012,-0.002391764732936558,0.029304091373396547,-0.024070315272137977,-0.02060500082370668,-0.006014067509881495
CCL25,0.06930337676883025,,0.006555706642508089,0.0033609870687853934,,-0.029571684128736623
NPNT,0.06745939629638013,0.035309382828382266,-0.010285512170564233,-0.0033304826342099377,-0.029336388426026063,-0.014007161222716
KITLG,0.006979486389014791,0.05877609041376527,0.07923941788060668,0.04997382183888874,0.04434668961243812,0.09436383359225337
MADCAM1,-0.023106793467369678,,0.0278445448981614,-0.06427935830198271,0.07752248019052774,0.030726939615749602
F12,-0.04781506688357113,0.013118837671500764,-0.04362429639171432,-0.05176236947077011,0.11363645012787155,0.005494751777018527
S100B,0.07192973792743658,0.05296339538799429,-0.1210480094554001,0.06478200985155494,-0.003061345900410716,-0.042700067333735624
IL27,,,-0.01417963188490829,-0.041032024497289356,,-0.03405116913724714
CD99,0.12035412359456985,0.04481001622001129,0.1914225103872622,-0.07223269643484993,0.07794535184880416,0.03004646216735081
PDGFB,0.023396714541308188,0.07145836879692011,0.07692908848566209,0.0817138292776389,0.060230032090726825,0.15917514526063176
CLEC2D,0.04650674745213684,0.04834842954176701,-0.027165140994269244,-0.05890524148811888,0.022188595529033697,-0.0030159315081284828
F8,0.019318715959517837,0.0880598893102248,0.08935813328300911,-0.03986794975384395,0.042630641808425754,0.08339048669000056
C3,0.05909173523142603,0.051484302205226644,-0.10918195388391104,0.007944501090108665,-0.07885257252156132,-0.09286606715151216
DLK2,0.02970872615509006,-0.024703096960360462,0.030643703815912166,-0.05433359020554811,0.03946718263399797,-0.0212625818154565
TSLP,0.01588874118897661,-0.02269173593740821,-0.0008902161871100397,0.13135399991127045,,0.033023439798606016
OSM,0.07614311801484724,0.10541148209939366,0.06324941348012457,-0.09345817167397075,0.05850275515155592,0.02040893231216155
PRND,-0.015533292828522406,0.13443804621662986,,,0.0032352379135407584,0.17959313458159992
SLPI,0.07777738422807078,-0.03305679798298763,0.09169212246188986,0.03474631475731332,0.08426795387543506,-0.06536568816275266
AFDN,-0.005812508230599963,0.008688859542746882,0.007034142354113909,-0.05250868189078123,0.08697995891916704,0.022214247775773705
KISS1,,,,0.13630363363083553,,
ULBP2,-0.009665086350315282,0.008152520959091148,0.25122833394047595,0.051431755308457,0.0827301475940372,0.04167586016842025
ICAM4,,,,,,-0.02275821868691997
ANGPTL1,0.04781730178198614,0.0405530023568431,-0.04990190188661178,,0.10545913162918014,0.0031585329469295304
LTBP1,0.01876455610315081,-0.08043865933196886,0.022866959383599485,0.11185744510089507,0.0026530538023186515,0.04627525546631664
NTN4,0.00016798463204397622,0.1723051101542655,-0.05149130507883044,0.26478623434163107,-0.03465862311260576,-0.001040839084075008
APP,-0.05010149613848918,0.00148075832643636,0.03544336887640205,-0.04452804527601501,-0.028649282183166726,0.13376522165105564
RIMS2,-0.0595409694503745,-0.02453363451394044,0.08983108987189965,-0.05286645130873736,-0.025070446978915677,-0.023472861757151745
WNT7A,-0.028273263380326125,,0.024728650166097037,-0.05687880244076488,-0.03584430271127633,0.040779551224256735
GAST,,,,,,-0.026152015007251308
GPI,-0.04369810502285559,-0.004256286329118041,-0.09938357412478521,-0.02737641667118606,0.019362370745445407,-0.03960139681230559
IL1B,0.11170489722144734,0.14790476449556306,0.11419730160153839,0.029265032465957807,0.005699248228369432,-0.06059346679380128
HAS2,0.02190280595978141,0.0393584349053053,-0.08332156622159763,0.041856843418155244,0.015501584945750841,0.010807279172825993
IL11,-0.023678103250332663,-0.018178058084358042,0.02521622084932214,-0.06049348129327462,,0.07372312727753096
SEMA4B,0.07026532757194265,-0.038547473908444624,0.0884629794220213,-0.03257075823396041,0.05474451518642993,-0.018234130788322263
FGF12,-0.03774692472077018,-0.011205594873735217,0.06090666974492169,-0.0058002644491762095,0.11866450268860483,-0.0016535797580789003
CP,0.0022345149056082997,-0.08217405888675905,-0.025345003193458882,0.03479745310044754,-0.011958719532994459,0.0019594074610189863
NLGN3,0.0620595089689098,0.11849508406244241,-0.07452252391138452,-0.0059976693853427115,0.027588156343355527,0.019715072591541635
GZMB,,0.01532911114811785,,,,0.17444003335412447
PROC,0.06246130735166784,,0.059858570126518774,0.021944718444025353,0.051709832739005715,0.0643696106131515
TNFSF11,,0.06842439882370181,0.16481233675151216,,,0.1620736186029422
AGT,0.09776162435262112,0.09543672654810086,0.01558872340924608,-0.023393919853816593,0.005336355180043644,0.0026416260119400212
PTHLH,0.008576451614839503,-0.06374215440502101,0.12085404381816635,-0.03141032058787118,-0.015523881794827612,-0.002952041635857754
COL1A1,0.04928951754837748,0.005459201166703949,0.12159185125592911,0.12767738943269238,0.0914346073093302,0.09867387556797859
LAMB2,0.08292915557699915,-0.0785408159093293,0.09579909099976978,0.007797396873264289,0.0962916930924821,0.08756356416799625
DSC2,-0.03982819035213716,-0.012424246769328542,0.1143726846021229,0.026841271793397396,0.031170225548085802,0.006014658375723118
WNT5B,-0.025751395673488203,0.04104353939588979,0.0034771924082464523,-0.03164631133172078,0.03882627472024322,-0.013769115638182443
LEFTY1,0.06561172739338476,,0.09033043980610034,0.016821728434453835,-0.0015519224101469623,-0.03930069676130025
FGL1,-0.019648792837967076,,,,,
CXCL5,0.009902436627041175,0.08097703659010355,0.018871081175741006,-0.0418183237255834,,0.11037257498716678
S100A1,-0.043582541998971575,0.014910591766647874,-0.07634384791086425,0.04662412655521586,-0.0474062366334725,-0.030153015098454108
C4BPA,,,-0.011348483911383525,,,-0.019099850383786348
NPTX1,-0.06432642411183617,-0.017879118081822264,0.035608075256625404,-0.08696178632293243,-0.03739387707536402,
TGS1,0.03901270029629783,0.09480716375444331,0.025665792852852958,0.05612207117517905,0.08594042206895934,0.0705088196502534
SST,-0.09024942560199739,,,,,
IL34,-0.04948979375899075,0.019925902798421543,0.04376169295110178,-0.008878226383537528,0.09494541464799691,0.12110756928078756
DHH,,,-0.0012970259337110076,,,0.04386474873985639
XCL2,,-0.02363600846218605,,,,-0.019936736213190077
TF,-0.06110370289403207,0.010063346654063537,-0.15621300422562437,-0.032479805838302345,-0.10469499752293815,-0.024317954252908076
IL33,0.07424157681329459,0.003839126891265086,-0.06470168556641634,-0.055856123302881366,-0.005138043921003692,0.023373959590310737
RBP4,-0.05671830459512691,0.027988326051747746,0.08175762581929157,-0.058224825418012514,0.1074216549405275,-0.02285339289309553
CCL19,,0.029621119520591477,,,-0.02210668223759686,-0.03651364313797377
CCL20,-0.014158628144754661,-0.027516113928593017,,-0.06427924665909263,,-0.06565177632798012
NAMPT,0.05111695750687707,-0.018063045110135786,-0.03867200104411046,0.03771928136300048,0.016267860608752124,-0.14131993265692744
