,MGH258,UKF259,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
NPTX2,0.0348811307915233,-0.03909471756291396,-0.002249107243399227,0.07789430585125288,0.06615278658297169,,-0.04389022529699339,0.0430305387586009,0.07496324388519574
FGF11,0.0247950369896841,-0.004932647492292264,-0.051985888763156504,0.05354525297594016,0.028023128536882182,-0.08447694863269062,-0.04052933246825997,-0.012461556988334318,0.0759716579368424
CD59,-0.013946111193019027,0.008751532049331089,0.06455800981225723,0.060972441426039505,0.027574350475499214,0.04926946036658092,-0.02912864655368812,-0.03868266597307676,0.10171512443046468
COL9A2,0.012132647967830631,0.0017560623467558535,-0.016898322476105523,-0.01365752285725038,0.0903084678565384,0.10713200182948142,0.025237032523854667,0.025983810833483556,0.09661536912598462
DLL3,0.03053952229872946,0.004949044295924247,0.0678532762365153,-0.0008763393965692269,0.16846615571586973,0.05957905853030224,0.04400899718454866,0.04873216599394327,0.08414730580980838
FGF5,,,,,,,,0.02844243819315039,0.003897426990680269
LIN7C,-0.01065501107274651,-0.025005508232212214,-0.04248906195838187,0.07061960489255606,-0.05593216437471757,0.014209092821663256,0.01048991219357233,0.04839673248185939,-0.024682104586098857
GDF7,0.07871984087135091,-0.018660662454072722,0.0028395969442948452,,,,0.0338104741498849,-0.04672772803267359,-0.04068569958837061
PSPN,-0.04222468810463479,0.05858424331525224,0.04198281776393849,-0.0013315029240472034,0.1418494029183666,0.0646460899381658,0.03084567207119429,0.052730867977839574,-0.028897545668536723
ANGPT1,0.03605265791211843,0.0016962865595132716,-0.02836413886316691,0.11746680830153565,0.10685268879844191,-0.06647384539886884,0.022421715671920403,0.06704926023718782,-0.0474007119385698
PNOC,0.05147251991423396,-0.02053047116167023,-0.01945684295879638,,,,-0.024782364498616233,0.016163640165644023,0.0237036523378816
L1CAM,0.006729708648257766,-0.020268915198766727,0.010675572219035681,0.0315932804752682,0.08090280281902178,-0.030171307542997114,0.01037986012311101,-0.04114753577274696,-0.005350460245360698
APOA1,0.011610180552719614,0.01961552134419725,-0.015014212030646991,0.09810377220050134,-0.018442864264919968,0.22927038227606572,-0.042887043488891656,0.012908481976200509,0.1559999467989675
PSEN1,0.016008750194174855,0.04698518287502649,0.02172226089944829,0.04495654060185457,0.03558924173949217,0.019049919872896597,-0.02079428812115496,-0.00280155124067458,0.022499975903469548
CALM2,0.10775723101605282,-0.03931113856773061,-0.07061579447333727,0.06782696666289004,0.00044005844507698065,0.0832334334460096,0.045160326217715464,0.05095522034392887,-0.00017151898111147573
CLEC2B,0.07067023193653847,0.031060994459192425,0.05003916797549246,0.05456355476817037,0.03904282721783836,0.003005506168985361,-0.041336995858984614,0.02085564704923424,0.08231823240572592
NTNG1,0.031017302454147862,0.050700061842504224,0.08033403751482929,0.03364779169763889,0.043972967730073774,-0.035450414821018746,-0.06332691432302812,0.07367168398145235,0.027700384975400213
LRIG1,0.05972319579044646,0.02842156864422095,-0.0408814040536208,0.014500278035848529,0.09515890713658796,0.00024155483774015562,0.05639885035418609,0.023258517682273154,0.004000374253671642
CPAMD8,-0.023418668932563894,-0.012370304052849185,-0.012789556733474204,0.029716067758524718,,-0.04570080259479823,,0.09987306875849448,0.02672742759105107
GHRL,-0.012182905828310407,0.07240495862713502,-0.02242463012750694,-0.04149238245991957,-0.07046524828870328,0.024096619974740944,0.01033094750533199,-0.011394256048868978,-0.025430879133101214
NPY,-0.034356101311480564,-0.047281067950307766,0.020146329756512763,0.038702742807894784,0.07815529592515515,,0.025487780571234787,0.019599097148225903,-0.02507166494367517
MMP2,-0.013137262225742847,0.04165546755216395,0.003768820591483068,0.10927111834115673,0.13931176913748466,0.0068038605765204435,0.02873793682157918,0.016649883343509017,0.0931392518155041
LHB,,-0.010773600621425246,,,,,,,
PPY,,0.0117992146742748,0.13576291352084624,,,,0.049370543005759764,0.04679256849787278,-0.051643622576918964
ALKAL2,0.018395299035006685,-0.010617077008328176,-0.022546676472431547,0.034972243005080124,-0.05516136811089864,,-0.023499586524903665,0.052966749435110774,0.028784437612044838
CSF1,0.02423456723182674,0.023855392120339804,0.06307832119936914,0.08565889206829416,0.04559606212174841,0.010322169988348548,0.0681660098133159,0.042443615816730305,0.03649091109857721
SEMA4C,-0.012006660726592603,0.00019625222020161034,0.01200667409723833,0.0422166076290989,-0.04188312084192499,0.02199858284651736,-0.021385889042652952,0.08275951391354863,0.06731720735296344
BMP8A,,,,,,,,0.027555186676447775,
ICAM2,0.08567259033034351,-0.005158611680712398,0.0829330823256523,0.07505798865918717,0.015797783046732218,-0.012118180255968603,0.05647365717325301,0.056694184507368246,0.010870220937900682
SYTL3,-0.012840005154608708,-0.002055411824905034,0.027672510401988284,0.0704569168567201,-0.05300107432974667,-0.08909973441510015,-0.02045348599771629,0.01652596595858351,-0.04382266432221172
IL1A,-0.027212116921429774,0.007820956190435126,0.0654680072665162,0.03777431387536558,0.04592785144048061,0.0867355538419698,0.025709795321519253,-0.010679417021421807,-0.04571280439192652
HLA-G,,-0.011379007075240937,,,0.04578652327373422,-0.04004376677456557,-0.01767003959060693,,
PGF,0.006383774741015016,0.04771885540186363,-0.03927392114297315,0.12118757930890398,-0.09591638332535588,-0.040253810498186895,-0.015612857147061385,0.0768935002673913,0.03745841293373111
LGALS8,0.03748430784786604,0.019189954701613523,0.020765998602012996,-0.004610718716311054,0.08497965037285757,0.10776972263753962,0.07691961032084815,0.04040916744177285,0.038493084591732354
DKK3,-0.019033235024743637,-0.01911317679043766,-0.03466020898269272,-0.003995073327586577,-0.06246930848522272,-0.05705015154929337,0.0646509911446753,0.05313676381640469,0.003086032775889098
COL16A1,-0.005023551458403944,0.017700637395880407,0.00636070039344452,-0.005322539996596825,0.07935442003291598,-0.027296646890114677,-0.058156024622338744,0.05449567506510516,0.07413648835777491
TPH1,-0.009920586276674243,0.07759736070957372,-0.021617846813481993,,0.046148722754385064,-0.038378102443829866,-0.02462564417637053,0.08845379786590454,0.06185197954771863
TNC,-0.04675191095537539,-0.055979464849629464,-0.006138504139491522,0.10673085109061584,0.07110625786643804,0.033125527702529814,-0.0001226353435868611,0.06484011408176407,0.016424879835373288
TNFSF9,0.054227697508104696,-0.01866066370929783,0.06226106861841495,,,-0.03894020550200513,-0.0205137317804739,0.0264252958548318,0.06904641617015346
C4A,,-0.012772728704125708,-0.011080500733036661,,-0.039640810098118935,,-0.02112431256342985,-0.03959438514305615,
CNTN2,0.056264339063137846,0.0078049071893591445,0.10008651701159067,-0.06715516053592246,-0.04781152587716279,-0.0695099879520905,0.05930919796527781,0.08217160398367512,0.023537900300393273
F7,,,,,,,0.10480715355805743,,-0.0356592543287323
LUM,0.015689232798297807,0.025871728992237837,-0.009767905786630757,0.002371751803519892,-0.0016820768266230255,0.03126109046462445,-0.042009546531677565,0.001118533859999329,0.07109564957046684
IZUMO1,-0.022377269417469568,,,,,,,,
BTC,,0.04975999327975304,,,,0.025059878304532664,-0.02022905824276233,0.05866798815053667,0.05679838816797825
APOC1,0.009204331103315347,0.04497634957711982,0.040411824900308924,0.106569118844929,-0.13764321445630928,-0.05057367237845772,0.04871453266024136,-0.0027402573420011508,0.11100751401416137
PKM,-0.03674910339410842,-0.03728248542715559,-0.09146059068212196,0.04760288258318937,0.07393593358694606,-0.050965974401950255,-0.025374864919309452,0.03556883771908807,0.034393923456295314
TNF,,-0.007504338131014741,-0.02527937032101893,0.010370807125795972,0.030734213872017194,0.08318795065597613,,0.07149539983090296,0.05015411216888871
GNAS,0.0020242466699060013,-0.008862109952767662,-0.07111735482913015,0.11437587944340208,0.013820182223178898,-0.10612309989834035,0.02306918219688419,0.04051158497306592,0.007191048884370422
BMP8B,0.06347554660452356,-0.01649662917269501,0.07056993682376463,0.08155132103229593,0.041247199028189484,-0.028321963499273937,-0.01599275613414213,0.13517564933386006,0.06095149125060616
LIPH,,-0.016181371060999646,-0.008933912628510106,,-0.039994665871996495,,-0.021350280151593477,0.016610194445746344,-0.0001232156203596037
CCL28,,,-0.01375675572752653,,-0.03154600584132978,,,0.015141178603472107,0.020627354221331544
PTPN11,0.00563085255211138,0.007791319356387184,0.01852600853780827,0.042795500393654255,-0.14330363423203854,0.03041573176044271,-0.02582472079999846,-0.012679541895842946,-0.026031050365105203
ADAM12,0.049990743819239056,0.07687672257905888,-0.03436341091464179,0.06494854824572395,0.015230753571195573,0.09940507953877958,-0.026659081519052816,0.02811718737552604,0.06457163526128294
EPO,,-0.016496629634618,-0.009347085663789773,,,-0.01842667477481166,-0.019999382867956963,0.07681912277812529,
EDN3,-0.03288874223566006,0.007393235619206763,0.004298438664904819,,,,-0.032931865209506916,0.08573664753988701,0.0036745402347087676
CCL22,,,-0.004298475048241027,,,,-0.017548587839753018,0.007820332773832128,
CCL2,0.013165591350025405,0.006340803278215214,0.07487293001139293,0.1048622251634225,-0.062064015365793423,0.1016058759266878,-0.05850328617312397,0.010212865289675112,0.036628146256532094
DSCAM,-0.016182961130839786,0.0193631892443889,0.0009792616231145104,0.10304044163787955,-0.006506213245084556,0.013215895328735574,0.0063403548252281275,0.06418841818687236,0.03256144877734911
ANG,0.018843407735017772,0.0009953935606224777,-0.04036641324011918,0.045361048845877584,0.11708566606966415,-0.006876558640703862,-0.021680649197157273,0.0005234393678453235,-0.007224191295540345
FBLN2,-0.030837242109216453,-0.025013641557015985,-0.032707243263738334,-0.03729580021433842,-0.009654207256790701,,-0.060632667115251324,-0.07945101079256889,0.04341806217535727
VTN,,0.019835721360541854,-0.015356212048444196,-0.024917342044005624,-0.02628356429255549,-0.02636837258503292,0.04766341543907718,0.0031611777394051055,0.04799431518089429
VEGFA,-0.02610467804066242,-0.039356217365537,-0.011940321124899667,0.09387889010484601,0.006064861671937803,-0.08041325374579743,0.005644753634210638,-0.07188747425880192,-0.03676672107048241
F10,,,-0.010248877407486002,0.07597350905706701,,-0.008887244729651227,-0.0346376417190916,0.07224135132488067,0.1176231296451502
SERPINA1,-0.05164410055287347,0.037651485263849566,0.03342480563325085,0.05237722406456343,0.04852424361915878,0.04528662601448855,-0.01963811639079158,0.019621707523260413,0.031147703505695568
VWF,-0.00723396754401505,0.025128899175929448,0.03328218097253284,-0.047725863298754514,0.016047037093233178,-0.019807740368808488,0.017931110912282368,0.02625521726455411,0.038311008790552464
GDNF,,-0.013418050288262979,,,,0.003216108688977997,0.02451028162875069,,
VASP,0.03806781440444789,0.025740204716743136,0.024512681039374654,0.06005944808577838,0.07865513565495598,0.024811249337517587,0.034526628170278996,0.04692758432045514,0.005074818886501734
ADAM15,-0.003307411224711772,0.0019838474493022776,-0.0020523795498469943,0.02842468538174646,0.05642469636429825,0.05632172433116582,-0.010756170783448432,-0.011117367206460003,0.006633736440883762
WNT2,,,,,0.02458860022078615,,-0.024013730221485032,0.00857671069812878,0.06456197728781628
CALCB,,,,,,,-0.007636731403009847,,0.04414555220653628
OLFM2,0.01377234768258701,-0.002413559145709339,-0.07307340489571353,0.03495863911293492,0.019861597295580225,0.025889587196973218,0.0025047974109677737,-0.006393216697688445,0.02790759697856328
MFAP2,-0.002088508139182082,0.015240127778419266,-0.0009652869351249292,0.07599029189362566,0.0260830484463656,-0.0378184249356983,0.040948958723082074,0.056726025035983486,0.09199277700083751
HLA-C,-0.04060485319334293,0.003633217147181538,0.13154902494306975,0.0578620899968518,-0.010603386734658066,-0.013952545996797343,-0.024601271694090678,0.058954361389354074,0.0436957598347223
THBS1,-0.032864020937056496,0.03975935139834597,-0.03518149906984297,0.0007998020765354243,0.02185279807857153,0.03136728186468418,-0.12006265891250562,-0.027782295215672097,0.029110049459334108
HSPA4,-0.020362578035069624,-0.009598699263536433,0.059229358416321584,0.058020492813216196,-0.053126091191351095,-0.041670380895063315,0.014078733865048798,0.037322601495333146,0.009325766194692374
LMAN1,0.02475588568140869,-0.07093711555650581,0.019533051389657132,0.1031905193395859,0.03613493127097164,-0.057615998713613455,-0.052079926122440535,0.014109387231377068,-0.015394955073750364
LYPD3,,-0.01209497747144399,-0.013086671760778316,0.11175498776895298,-0.028102994071438753,0.017049960492195152,-0.008907990880445702,-0.0065839683555243165,0.03503626357184581
APOE,-0.04513328538637255,-0.02426295616188478,0.028535337355708637,0.035383098517104326,-0.009844642397547008,0.045935869422272894,0.0400416123663787,0.01842527155192483,0.09029068648140734
SOSTDC1,0.0162918368040424,,-0.02260750206402251,,,,-0.00182887111722725,-0.018825869179957582,-0.03564582349330224
ANXA1,0.024714049303582994,0.018898792349121042,-0.010812711016601967,0.00765830992477091,-0.00979955024323935,0.03172039223781121,-0.03142388501618536,0.001223421367652016,0.01109696410245119
WNT2B,0.03307786536033086,-0.015637056120866084,-0.0009376314936545071,0.02328069803620729,0.022636763809942364,-0.055871219222327746,-0.0502907952514404,0.030909675518290144,0.04535983190695261
AMH,,-0.016806489527701127,-0.013473350801845595,,,0.005418768356199308,-0.05241359775991084,0.022781147655227967,-0.002795102618502234
GDF10,,,-0.012587858165070446,0.2126623151948781,0.14549444173564682,0.020192230920699168,-0.015385289001609835,0.04457395874873431,-0.011547773660598821
EFNB3,-0.01257103242391465,-0.0032842132249200785,-0.017100505726197337,0.15643472905807007,-0.02996868583221875,0.10360120750518365,0.027376074680922548,0.10900895116883952,0.02821646816935062
LTB,0.0015902114587567978,-0.01859007470350147,-0.016263206860943416,0.08924564686025228,0.018798008093692805,-0.032890862669590196,-0.0237109355340597,0.07733280679120269,-0.008367248959967225
ANGPT2,0.048709150798639925,0.042627686558710215,0.00429941436080466,0.04293499613247838,0.01019112614307349,-0.04998580762292006,-0.019438829796529344,0.08640933898790597,0.1013553298200935
NRTN,,,,,,,-0.017808015421550236,,
ADAM17,0.02686644346043864,0.018543572845645596,-0.027006171023168834,0.0334469259174923,0.0936123939780687,0.03446839073705915,-0.057888165746501775,0.005959392683801036,0.0180287391577779
LRPAP1,-0.022354185850553203,0.03144484850492685,0.0060955751474434175,0.01089967581933644,0.06614670319335925,-0.041985601899580414,0.006164765198334783,-0.0022038133476526204,0.021534893450710454
NID1,-0.024236025404486532,0.06070150847786137,-0.017808287784212874,0.03559216722356979,0.02796672760928413,-0.04518618595498473,-0.02451567454486579,0.009662652069887761,0.060854394483710876
MST1,0.008294407051822635,0.025837615180832555,0.0074239387532944985,-0.015444426289090206,0.10566757712519,0.09088563715416448,-0.012511637602671056,0.008443383903861276,-0.017754132458382456
IL13,,,,,0.06898202602855183,,,,
DCN,0.025269590339223456,0.05365820574685032,-0.014809578866848225,-0.026763152882525468,-0.03576081777118195,-0.027474914464951865,-0.03774029841181772,-0.04158481469549212,0.03912358276342133
IGFL2,,,-0.011080501905488436,,,,,0.0162130864975938,
COL7A1,0.06019002042125843,0.009381638771352679,0.037339345789441356,-0.02149606987063998,0.058019001751339824,-0.056308892997226904,-0.018059135434330516,0.10660673668924607,0.021567188363943925
CALR,-0.11033035465716433,0.015195454327873394,-0.011891931675738245,-0.029708714499186207,-0.0392779093433349,-0.03173386740432008,-0.03563855663358706,0.03238014599783896,0.07017923327353424
PIGA,0.014167090365354705,-0.01914260094972682,-0.04330007835918199,0.0950867168989919,0.11250050493758963,0.017286070312229063,-0.03973431152038184,0.027225168685455776,0.039243479700039954
CD200,-0.026833977209178926,-0.010968669628511172,0.020647373077333105,0.04799034075836931,0.13304144743020582,0.00895334956976869,-0.040446421383515264,0.052481293520364215,0.017649210356993815
GRP,,,-0.017203819994093712,0.031813860114492755,,,0.07646768891413364,-0.028808161025419134,0.005650987978478559
CDH1,0.03305283197573472,0.0031277227415358257,-0.03547841514641415,0.12780409320178465,0.0632677836736652,0.07655932432737214,-0.052853108535816366,-0.004144583321895116,0.010560347781563565
LPL,0.024058387342853354,-0.003636175488362132,0.019844773536362565,0.11277010376875657,-0.0523914796357624,0.12893698708368279,0.03237118486586649,0.05575330962480616,0.10485795366180338
SEMA5A,0.046842087009551336,-0.00900069046947217,-0.00766859248603801,-0.027159781218367405,0.07591167019160434,0.028548028563725538,0.007417836652349913,0.042075652333196045,-0.0031873721637200644
SEMA7A,0.04736688916844382,-0.011978460847269725,-0.0012379922454107968,0.060699247596043025,0.04929524608135995,-0.05346835949299737,-0.02496293071217825,0.10774696919203831,0.03435268653596186
SEMA4G,-0.040341809433237244,-0.01244702443948913,-0.017018419854647922,0.0319309579318687,0.1280846081198838,-0.07363008675938244,0.018445602949448685,-0.012369136888674904,-0.04325758221284271
SEMA3B,0.027613794971551225,-0.019661278649879856,-0.0018629767621673188,-0.07994391345612464,-0.005969081420503739,0.05164188501972194,-0.007464128339638511,0.010363228033976832,0.05856903525251494
RPH3A,-0.019445770828904363,-0.019635799539285754,0.03022883326813938,0.06568121816886441,0.041608317872822605,,0.031176668097209724,0.09728561192034527,0.06548743569224373
JAG2,0.05330064893478464,0.0496289728042709,-0.010546514826973661,-0.025397257632766606,-0.025714033627955785,0.11239792459423784,-0.0021471042338819923,0.038296659505195174,0.04387068596614549
CGN,-0.0430351071119295,0.010234776643443924,0.007136229923376941,0.054236018643154395,0.03919506274054296,-0.0204909573735834,0.06778099607445938,-0.0017128385029976986,0.07558482695470493
GDF15,0.030662653137024275,-0.006931685396417995,0.020642950863393218,0.0638972370708399,-0.009503256185369627,0.005242921101223465,0.006501419710575925,0.06330571139883263,0.0691133911364116
SEMA4F,0.06587053668143823,-0.029292196011418282,0.008692101504669633,0.046695760492556575,0.021380433279362617,0.09585979271645176,0.033499371880958834,-0.009136143163018183,-0.030361431852006755
NXPH1,0.010019703231031081,-0.02535421632745127,0.04333770663477275,0.12113363875975312,0.07996366776016811,0.05603760470935762,0.006678659449780451,0.09629193125500851,0.09418232462960116
ARF1,0.005118204662628099,-0.01584526788048645,0.013390680310976111,0.052035119047385295,-0.039681760283307534,0.001178577991877488,0.014189106369950215,0.0011397846942158463,0.0049809223248616485
DSC3,,,,,,,,0.011812007952398425,
EBI3,0.10632610571775909,0.05877255464444195,-0.0031063321988565613,0.007220428656847111,0.07221212944865613,0.0163143818504512,-0.02692109694056701,0.10841394277910608,0.06435563961393871
TIMP1,0.04152802776620833,0.037836741713923636,0.008898308159194665,0.10517378013885596,0.04123492304268815,-0.0010632904535981759,-0.0710200034291119,0.01720672228737935,0.05949117713074057
SEMA3C,0.03409918428734021,-0.025230914522020767,0.07902761197955926,0.12381946765744975,0.06256223535207782,0.13992192113443386,0.001366994924574745,-0.009752552481327701,0.07359630219485035
GNRH2,,,,,,,,-0.026309212717250355,
GAS6,-0.012404704511478511,-0.005656076266259664,0.032870359227552805,0.0723126916381913,0.0628138416042744,-0.04251940287855365,-0.033763823934337626,-0.019592281562529755,0.052440983371733474
MEPE,,0.004629879389054705,-0.0329859990691511,-0.034097196044635444,,,0.08408260050432365,-0.020796515644193735,0.01742406384861472
SERPINE1,0.018467332188470836,0.013156541941694761,0.02785450805958326,0.1830230738344342,-0.0701923538644245,-0.05880822287085322,-0.039412854740111365,-0.01606521270448772,0.02636532386798814
RSPO2,-0.005528063819336941,-0.013668137504689273,-0.022117146824511224,,,,0.04643745418638882,0.028204172567519056,0.05102478522599601
SHBG,0.040465237786676544,-0.02187051268866487,0.09933022590915229,0.1886525293259917,-0.02305428076898916,0.01750389860797022,0.024483064486841705,0.0579047102124936,0.02061363045833538
LGALS3BP,-0.07329428564982253,-8.48981852267404e-05,0.13711959294780557,0.02269503185930702,0.07537813198734898,0.018928767609204568,-0.005047998072502486,0.09529142180637701,0.07793488257154704
LAMB1,0.029179668820904014,0.07149473874716812,-0.015446415944903449,0.02975922048812617,-0.0004801308069147839,0.007869263031821793,-0.009520493920678868,0.03623412331009602,0.08285938895704802
SPTBN2,0.10405778540226986,-0.014885515778032297,-0.0005866774275725195,0.09750854532800034,0.11440926919889197,-0.054069048117448365,0.06459102791366285,0.020931093461120737,-0.01006012967696502
COL1A2,-0.009210811153445514,0.0601305977650393,-0.03908619228684042,-0.0028114340940926866,-0.0556078693161301,-0.028681906492724646,-0.04012614099290899,-0.029441924490411372,0.07331586334822172
DEFB1,,,-0.009872074625690275,,,,,-0.04345916956591331,0.027493355916516794
CEACAM16,,,,,0.05208394521415037,,,,
SCT,,,-0.00907365313398797,,,,,,
WNT11,,0.15318782863599611,,,,,0.03886589089455111,0.08736327151017861,-0.014341093663866792
LGALS1,0.04919539632454661,-0.023637361247140075,-0.016744684860887794,-0.0034534310884149007,0.04523492212437327,-0.05091157465567369,-0.042950288322778835,0.043824031599645576,0.023546874647498474
BCAN,-0.07332897834224576,0.04589196949133075,0.12506415293027712,-0.10466229297470524,0.018974307177925587,0.12931141596692697,0.05135433745526226,0.022504206344259887,0.0525687544093447
ANOS1,0.040899451497658966,0.013253448667144774,0.07785011112402701,-0.06175209192402016,0.03389096516184535,0.05804448462529247,0.04998197936930528,0.03947383240207557,0.05191416350351591
EDA,-0.006896194666275588,-0.0253749328661939,-0.014217521168930087,0.17792150183242325,-0.011299081462542894,-0.05320600949211342,0.007284205453842356,0.050183635093632925,0.011222447842455277
FGF22,,,,,,,0.02135517375757016,0.11825913075583806,0.005614340330107419
SHANK1,0.03715142606519422,0.0035373898584128882,0.007405237454851997,,,,-0.014522969609532763,0.006425251137867438,-0.036191950385329574
RAET1G,,,,,,,,0.027644740397318908,0.11517774017061402
TGFB1,0.04144436588596262,0.01229675041284467,0.0038200649633295847,0.1035886097681235,-0.06845098922018487,0.06816619764107387,-0.04053851170251889,0.014909697386151827,-0.006289304836980344
MSTN,-0.022309066849158343,0.038310555458833835,-5.972464397632486e-05,0.14504991234641473,0.09086040192098958,0.07277429265977384,0.06119968189941392,-0.011882468262372872,0.05612559161613223
WNT4,,,-0.013942741584521873,0.04408488798516558,,,-0.0276069387087709,-0.0529811741107509,0.01617676219470344
TNFSF4,-0.04038631621102944,0.05587696819762583,0.012705628338176225,0.10231182923242198,0.14353322622469525,0.12483705414166552,-0.012439907596812804,0.09573907234524352,0.018033482205848744
NTN1,0.09620297885254832,-0.0017255630260500198,0.0022697808865871274,0.12348047308749802,0.03930985142739534,-0.028893079214609367,0.032797522493250596,-0.0013097379580256777,0.15274387353345562
CXCL12,-0.035971339858039256,0.04115283524493431,-0.04540495172880995,-0.0049604661958284,0.061054974898625575,0.036230923552671296,-0.03144609419982287,0.025788415287247266,0.05804769398642846
GNRH1,0.06261419237782492,-0.030321515043389796,-0.02104463227369969,0.07300422124272202,0.03056878861913942,0.013873356817347629,0.025196994907644852,0.1468150060448984,-0.039072551256278655
FGF8,,,,,,,0.05553041017599803,,
RIMS1,-0.031620407526506175,-0.030758001570572742,0.009462509820084,-0.008932594671378717,,0.0009294115525325364,0.05373433609731754,-0.003134521472783902,0.031007776768019316
FGF14,0.009099440309643218,0.006890663974054357,0.037484844107863534,0.07210562484425996,-0.016928588198653095,0.0655563312895836,-0.012529262226814842,0.06332947777882374,0.05247731642649363
IGF1,0.05613827024224103,0.013005017513501829,-0.0005431723802888269,0.05318098557216372,-0.011318768873010213,0.06981300944351128,-0.013780371762116711,0.0348825569678473,0.013304761100345229
TNFSF10,0.0787770360352546,0.016405145486322367,0.005579770757634066,0.15948365992057748,0.011050283844979263,-0.01391994967983093,0.014536199581759269,-0.009525832454675942,0.0901963003850751
GDF5,0.05355026724670137,,,,,,-0.023645103877994098,0.06018259892782958,0.022012074595422454
CHAD,,,,,,,-0.02783490320284563,,
RGMA,0.02408026197351379,-0.005035038725626365,-0.0518908274661386,0.022057409761562917,0.009782377859560603,0.022630569194061024,0.08644937712137178,0.05604308734982502,0.037938800687235597
WNT16,0.15152644799083145,0.006896050195981268,-0.015608264076111208,,,,-0.017808013071073988,-0.007297404665045244,-0.018847178730322576
CX3CL1,0.035823129511075455,-0.028332133105789005,0.04041148006503083,0.05323725493690908,-0.024926940454646992,0.060089715604618024,0.0702448966238632,0.09037920947990948,-0.05638058824642373
FGF1,0.03508028471619447,0.03300635584363145,-0.048091614090482265,-0.046802944145498,-0.03705099207161353,-0.06061705751439523,0.012682919428088683,-0.03510004192775207,0.0025910360009746745
ALOX5AP,0.04314437664529508,0.0632338251412637,0.035948805559736514,0.059855353068421005,-0.0519985054366565,0.09734805079612163,-0.0654272912902329,0.020216973108650046,0.02072879469310307
IL1RN,-0.022019841016364,-0.027191581872037712,0.07803699482591867,,0.040145797384912106,-0.07330889018397133,-0.01868179995220001,0.004311327280699257,0.02152674158630597
PCSK9,,,,,,,-0.017285458556358563,,
NPW,,-0.01531175173254259,-0.012587859351412904,-0.013800616532701558,-0.059837093570516656,-0.028545554306320997,0.011084275795490801,0.05055629683148242,-0.019178468972330793
CXCL9,0.030403541959075187,0.030130739261658084,0.0002471192037171028,-0.023682776975753467,,-0.06499629988404329,,0.11751912370872038,0.133629389775034
ANGPTL4,0.09317209719227136,-0.04687932287478885,0.005505366712943442,0.003226627941894788,0.024659292796874024,-0.11171951495161755,-0.026185920440482065,0.07436009476968392,0.023954432358327404
UCN2,,0.06988034039404725,-0.014217522045763495,,-0.058083666846222126,,-0.0006743469709692601,,
OBP2A,,,,0.0939165894285251,-0.08869435219253231,,,0.06365005433476978,
COL4A3,,-0.011384109886696917,-0.018391872789315297,,,,-0.013152422057199496,-0.005838911970401147,-0.0341491832272754
NRG3,0.00967677719629208,0.03227094679764121,-0.014775022465885917,0.0032698801213648025,,-0.034838736061563735,0.0017665943472687012,0.10848326922495383,-0.004335448443139093
IL23A,,0.0527623047200465,,0.09703563861687393,-0.06249485298764221,0.06644869027011265,,-0.028290349606715188,-0.038244127417626714
COLQ,-0.040176661780804396,0.03193731470234204,0.0176038345267849,0.026742736697409054,0.14114756187943,0.01058363215913587,0.06454760854820732,0.009467811813441005,0.0433426262953157
SCGB1A1,,,,,,,0.05603559622004258,,
TNFSF12,0.04891996479226038,0.0851883261578854,0.019340668796613836,0.06758958892851538,0.007992562182671303,0.10293208580435464,-0.05567458411999959,0.009983680197004918,0.045409993471833256
DKK2,,-0.010773601507448273,-0.014576505167693385,,,,-0.0230201684248878,-0.02040491972031999,-0.014783993151418016
FYN,0.06614634945679149,-0.01698174788086643,-0.04884142077695487,-0.05965003526119861,0.1484933836028044,0.009991071689260445,-0.031091885455471455,0.05285886563528433,0.08397580634100586
ACE,-0.015180667006027377,0.09970279240591585,-0.03973483873155256,0.03489245392674989,-0.013109095706810209,-0.038426833750180925,-0.03719156020769979,0.06820437615340716,0.06396216075632356
IL18,0.0417023739249979,0.010700792872209352,0.0002937896437684052,0.054190561448185716,0.049358058460907926,0.060932584184581064,0.03691085642941294,0.024933482408308623,0.07774619551393731
PPBP,,,,,,,,,-0.03192883189993049
CCL27,0.09198021748735395,-0.0250136452772663,-0.020392224804357574,0.009867256070140376,0.1576755240107939,0.025816894437641756,0.012381409692986664,0.003076187891369136,0.09241779241484596
SERPING1,-0.005615864115144278,0.07621895680020287,0.12870151723117565,-0.03988649813991785,0.004859065052272286,-0.048559869276339214,-0.029693234188846482,0.06420176273412616,0.06469938762084931
AZGP1,-0.014659380883705999,0.003173932060945686,0.11555441633303196,-0.004207169036675913,0.10159518088861116,,0.010041721606687443,0.04352855040847024,0.04890481413819888
INHA,0.018688477010397442,-0.00869872734545596,-0.025886556576309797,,-0.05869252710616453,0.004261961520452572,-0.014893453522787542,-0.028930520066232156,-0.010214094391446106
SEMA3G,0.07153061583410589,-0.02001591641201683,0.026710247283976148,0.09139069007144941,0.03257846446814702,-0.03637566137563381,-0.001220285997375707,0.03106513984063021,-0.03136213555583806
OXT,,,,,,,0.07259058826128606,,
COL6A1,-0.005679567833433025,-0.019460903394662214,-0.04321207135849681,0.04692794503410458,0.06739282285650963,-0.003967887548597483,-0.02458767863320026,0.052196439320516354,0.12899863174178486
FGF17,,0.05148754246946189,0.03334799911133655,,,,-0.030154828268984097,0.0061202269607633425,-0.04852154758433424
