,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ANGPTL4,0.00397025151361577,0.008321806917955471,0.07838294318105239,-0.053014385682890984,0.04067814177885014,0.027987990865953834,-0.0026998530355634115,0.024708424222197715,0.025087681871845735,-0.02650935870640627,0.06264813070006467,-0.07901361466827397,0.06935399412907536,-0.039287845983359666,-0.05829629315694691,-0.015015848328151405,-0.011786104775003935,0.0263529396222584,-0.03114603990256711
CCL11,,,,,,,,,0.07915297106235664,,,,,,,,,,
UCN2,,,,,-0.02020995381388335,0.011524742161541075,,,-0.024645013885265937,,,,,0.016540588381169525,0.045490290244151695,,-0.01782154727571516,,
OBP2A,,,,,,,,,0.12334751982481418,,0.09016138376873194,,,,,,,0.18367090711645453,
COL4A3,0.01802067827831523,0.0040189419626980825,0.046085488289898245,,,-0.028697838108226043,0.03289610995908257,,,-0.017119628151800407,,,,,0.07739338453839324,-0.01803699304404279,0.006257787585166215,0.038726262389233365,0.0019526299959600252
NRG3,-0.005653728816173215,0.07548756310072756,-0.004899670460815796,0.029220271750018,0.00273781938700622,0.03212927860095291,-0.03556668803719686,0.07104497585266979,,0.04802518979891304,0.01841459027348276,-0.04564280701638022,-0.005515679377658976,-0.03138871028393736,0.031810314628069526,0.02974863631616898,0.005359684253394749,0.07488658123972881,0.039193723961027174
IL23A,-0.03987120582155513,-0.016037856399875258,0.03859459080907202,,-0.024723654710708823,,,,,-0.020828963025079382,0.008041406973204159,-0.047608741788801985,,0.002266972697313336,0.060604735945418375,,,-0.021119142944053072,-0.028800457422721023
COLQ,-0.03191365857687137,-0.025517716813534208,-0.036092465580517694,0.04096491425544209,0.01214436492321357,-0.01097801156047588,-0.0026290473854912256,0.05668188224110847,0.11023814428791166,0.03569381921664474,0.0684947048609499,0.006338900643044151,-0.0031597574603846592,-0.015123488571255556,0.09158268842629233,-0.03773978133416578,-0.009932514689756242,0.016311075831510858,0.05062087281870965
SCGB1A1,,-0.005950633359164212,,,,,,,,,,,,,0.048533781688903425,,0.0616881979942502,,
TNFSF12,0.032534263343710706,0.018940064767473664,0.011272919287136368,0.0318005846450587,0.051405036306587326,0.02503638603044908,-0.011928883237954734,8.516319569827067e-06,0.0337142154413142,0.05240852028986437,-0.040149732662030264,0.04059978867825659,0.07623376743430643,-0.03210702271519625,-0.001895438390968974,-0.04558656576415805,-0.01818997172441152,0.08395026446331341,0.024106601353078565
DKK2,-0.041763180104024036,-0.02471974077449598,-0.036544827655260514,-0.03461834783319881,-0.024355120202692596,-0.009209114868530687,-0.013513119265096761,0.05865176640515684,0.0391116158751401,,,,-0.026897217280569898,0.05432295703385891,,,-0.0210037319307969,0.05986515371213477,-0.0026971937035028862
FYN,-0.01386444902927487,0.012511020714064177,0.06343273170430813,-0.09889355849523161,-0.02190435103886776,-0.019136780172780078,0.036466727408661234,-0.03910485955736325,0.019003856404794354,-0.02228505603737727,0.05444612164195173,0.01531865345349694,0.03445304248317355,0.028231127043658075,0.09569664980854128,-0.07389817269775717,0.02674463257110466,0.016390679925091436,-0.06468092412067326
ACE,0.0429663643195738,0.01339159194849255,-0.012793187168728255,-0.05900707270429367,0.06701901178453606,0.020014280125090624,0.06510463741351255,0.05158111165023745,0.07216867259785034,-0.0039021096427302505,0.1418036786848593,0.05498787065551153,0.20886217451180186,0.031122317796376312,0.03086967299637445,-0.050250380962416595,0.03454750297317363,0.15340356837891211,0.013453191639468893
IL18,0.07252084519079723,0.04403372618569368,0.009046467685810246,-0.004231491638383809,0.03307170516077593,0.04287253327260657,-0.015432873289884557,-0.047844758168831464,-0.009861394105406833,0.019929840260055585,0.008298383857715166,0.0855306283841822,-0.022973583722538497,-0.0713880989097539,0.022083356763294183,0.006600435535212819,0.005293047451386813,0.05207443521558413,-0.0822875481452185
PPBP,,,-0.0028683885432182407,,,,,,0.015935043957006262,,,,,-0.02404547482411862,-0.025549197178980864,-0.02977045725530307,,,-0.007390883195965665
CCL27,-1.1669370863763669e-05,,0.011501097179179902,,0.031899838203360543,-0.033790747301800705,0.06751137580662614,-0.029157277580186776,,-0.026142075416388712,0.309652618548419,0.024110105414242,-0.0484082220514351,0.1271756242083824,-0.006872645397917264,-0.03196249545556352,0.002802740158533944,0.02015428138304678,-0.039113358011139306
SERPING1,0.06008122498903745,0.011200893277666801,-0.047607858221182985,-0.0023319707154930273,-0.01686652583697124,0.059914799858762934,-0.03890449963676544,-0.06266979096991414,0.064268539757649,0.01901862361374288,0.07909371526919774,-0.019584041003082038,0.05745255335227692,-0.0025854293865627117,-0.053447706215112425,-0.08781289704054965,0.01620831697650912,0.021358374946214093,-0.024348286025578574
AZGP1,-0.005432234876934475,0.041127035190979856,0.007128823358215238,-0.05880824383325296,-0.04392189199667676,0.057263608011632425,-0.026859611530201888,0.03989334213463866,,0.031237261662119348,-0.022837679118853458,,-0.053601473683079895,0.022104762481566783,0.009952686846404496,-0.004357938027197568,0.02575539875761079,0.059286321567967135,-0.026710937549670515
INHA,-0.0011607540433716218,-0.03228007501656403,0.06217600184501113,0.015336477798606776,0.004206857845661628,-0.016872747444041818,-0.008146947801804428,0.039236639552828544,0.0006654066543631969,-0.0302560772731358,,0.05201326032709666,-0.0211337293082386,-0.03718009964522523,-0.01966315722920831,-0.025857845714606562,-0.015847552474126985,-0.03682901101633213,-0.021980202093322538
SEMA3G,0.000949783380447699,-0.0205280456338274,-0.01063888833650309,-0.03316382826000183,0.060865445403919125,-0.0002751937486014692,-0.026195414851786707,-0.03296871527036608,-0.03482123358295778,-0.01931843486826544,0.05211867322207082,0.10037376823960714,0.2034555454318623,,,-0.023855847640347948,0.07232348889404933,-0.0060666514854718296,-0.01796136298534911
OXT,,,,,,,,,,,,,,,,,-0.015280422597880244,,
COL6A1,0.03639498002042804,0.008777749168221527,0.025959988771898965,-0.04446413976423282,-0.020389809152214732,-0.012232111857603192,0.02065458649901784,0.047685909109127934,-0.02864945686798927,-0.006047987112115166,0.09098464056292992,-0.04130427364492029,0.13303447779165772,0.026079644514001295,-0.040025433516047655,-0.08399867291952208,0.03968380522251107,0.09805210946571147,-0.01406226627661537
FGF17,0.04697121343780313,0.06410808530283169,-0.0014725813907872825,-0.03380593050586401,-0.01572987656178477,-0.041241364563509686,-0.027186429803075902,0.10007130922186061,-0.03863567169994843,-0.017972987188436835,,,,0.0040976590399008335,0.018382787158243957,,0.004233382184754708,0.022812803823801353,-0.011087658500047975
TNFSF8,,-0.0038948906396739534,0.009502717509846796,,-0.019071990589160804,-0.02324094869943129,,,,,0.02214165198623774,,,-0.026091150159273886,-0.023642286802300416,-0.023152860387709015,-0.0162481340375146,0.07104573790302846,0.021343802933284625
FGF20,0.009978581513292431,0.0015478763575098818,0.003163959094560931,-0.021182829924541572,-0.030721405514387432,0.027627730215937465,0.043546632456941105,-0.04264008605049873,,0.10439778093547718,-0.02074857850070014,0.03596123106585097,0.07924282425285951,-0.013035049768895622,0.04237625752137864,-0.023402761690026908,0.0013747742496345284,0.02841339577282841,0.009909358257777714
ICAM3,0.012962335653511391,0.025603606759645833,0.0030556045762468245,-0.018301726303354193,0.016130005782898794,-0.016240309674519175,-0.022855257921479456,-0.06949357002762019,-0.04042114046104649,-0.046701701261911734,0.026958917746152607,0.08100041076045399,0.0674006022342111,0.0222966595466993,0.024172434828072697,-0.09938173436543887,-0.0017461042144619981,0.10730977316846949,-0.01925286758610153
LAMA4,0.04439754025354403,-0.006618309869647128,0.02528939072281266,-0.02379134660462755,0.003530358373517046,-0.001030931213691464,-0.018194204198545727,-0.08047854376171663,0.009064618018169796,0.04662569658875896,0.15840783519909943,0.10580461860004749,0.17939152243443685,0.026427828868921904,-0.028857697304659136,-0.03072022691624568,0.08329220784030525,0.11585226203115057,-0.014212196454773307
INHBE,,,,,,,,,-0.03604736959588758,,,,,,,,,,
DLL4,0.03453120268075063,-0.04358665451581628,-0.015527684872377368,-0.03815186533826907,-0.013463545612340077,0.010209165129868901,0.038207233541324034,0.01664033008613781,0.05161506581333252,0.06869368764793239,0.12449823563822131,0.09837697506836841,0.15744969228533826,-0.03056156693372054,0.005577609029117374,0.03990877692403683,0.060947078212082575,0.15205242921582432,-0.041448562569041225
SEMA3A,-0.026954084014580108,-0.003185314639328511,-0.026110216505586148,0.00015213169527093142,-0.017789202247768178,-0.007872420268060017,0.017526759106957494,0.12150962334501367,0.06544577759418291,-0.026893105382286706,-0.03363431152537086,,,0.07125853029666902,0.08346819878110602,-0.018437547421474153,0.017520972390814404,0.002437147731950706,-0.03236079111593097
RLN2,,-0.021959837848217017,0.01773948289327085,-0.024884852983725454,0.10111990787839158,-0.023673808362046814,0.056053158594349964,0.05755570608218719,,-0.013021632955441948,,,,-0.01804196696360518,,-0.03855106194752088,-0.0178215453105136,0.08092822658536038,-0.015184196483041647
C5,0.03330087571308542,-0.007061577929732844,0.01413531986434546,0.03322725039117057,0.06102921352459769,0.07435136991847985,-0.018552177029517038,0.009772979532607258,-0.005629872979884481,0.008719979394564023,0.03202036060596974,0.057791875439126214,0.054019001474847825,0.01410014288633025,0.04731152734155113,-0.03891542157898856,-0.015862180179111045,0.14388892083325325,-0.0598884557942248
COMP,,,,,,,,,-0.014148236811552275,,,,,,,-0.027726171147782464,,0.003852238877529472,
EDN2,-0.02987807183573317,,0.02702824896530936,,-0.011714766648301513,-0.02874789254003282,,,0.031709337800317594,0.00515334714462544,,,,,,,,,
C1QA,0.06248446482460219,0.02822682114379006,-0.011668298637777814,-0.05862097351736889,-0.037376645213003504,-0.005616928938697018,-0.03679272395644864,-0.05976547702472983,0.005246255052582078,0.019567697841735135,0.002126828985798763,-0.0016686599178377677,0.05224836075254349,-0.042655756306030725,-0.0551549277774258,-0.05739150065170421,0.035019996464170186,0.00702675630636139,0.038429778566748576
UTS2B,-0.031972904925169784,-0.02497986590374074,-0.03794468178796928,-0.018523406063831644,,0.06320184202577236,-0.0010086853975786426,,,,,-0.05246204374810477,,,,,,0.04128150676015468,
COL9A3,-0.016190883436176383,0.00912821899742263,-0.0008588156543563967,-0.044096450360690945,-0.01295474409876848,0.00016006366267276782,0.053424253882157866,0.0013662903644119089,0.08751728508444297,-0.04724869356653207,-0.10212037062758439,0.07764305818928914,-0.008091672354242203,0.09696013938889099,0.07130123143453658,-0.049004006475465774,-0.02562523181185153,0.0662494235264977,-0.0032202825082290882
DLK1,,,-0.03090442724052701,0.04833890561997251,,-0.02009917082749335,,,0.020393859159966672,,3.187113881269517e-05,,,,,,,,-0.0094651079542338
HGF,-0.024065332401530085,0.0019329913362408722,-0.06485598000197586,0.020060951947022655,0.038265337344255405,0.004605386079538374,0.022293546211754882,-0.03907099150662886,0.0378434333396473,-0.019833394189865957,0.0833283231081052,-0.02987083827831766,0.020384831944737163,-0.013775129938737436,0.01305620645308098,-0.011987408990766746,-0.034819544168374246,-0.01257603537062419,0.015617176421365172
GIP,,,,,,,,,0.01758641457018255,,,,,,,,,,
P4HB,0.030959988697013947,-0.027035239165005758,0.05969038729978988,-0.0561849490059919,0.011845223029630394,0.04296796912392412,0.03249104961301036,-0.10773626508095784,-0.039364158521767695,-0.004921398376070757,0.07532765792908672,0.025015577893479034,0.15238221113498363,-0.03198234699178193,-0.10075518812486169,-0.05155548946282042,-0.02185386736791195,0.06115696588425982,-0.03705204783498899
ADCYAP1,-0.02974495606247896,-0.031031987727989093,-0.0261134206612242,0.04221330574356033,-0.03371937789678596,-0.02473212539060757,0.040395243691972824,0.11228286188422303,,0.03453307518615756,0.019687190077146532,0.04035347600763307,0.2260520638428115,0.04177738934245896,-0.0718867434374729,-0.024590665755148396,0.00027478035045781654,-0.0244903509485807,-0.034368911196263535
GREM1,-0.04202721537341333,-0.02492414203470234,-0.031853938116511424,-0.05528928046079327,-0.02933182564975677,0.02288239626862763,0.055074319115738214,-0.05067590697114363,-0.02558809649860753,-0.035468494023737245,0.03294046845328389,0.07015858251274205,-0.10506288572046586,0.01706186018733308,-0.017546544609222278,-0.055526792571650906,0.031368609465854506,0.11978218285402799,0.10399892544821195
EGF,0.052376201097437805,-0.01890001508337808,-0.016500656506376398,-0.029644314846930822,-0.028162058582005538,0.026689024614723528,-0.024227885024678285,-0.03423938166080165,0.13921088310719912,-0.023700813127594308,-0.021784795918159773,-0.018921742111527817,-0.03782454650514272,-0.02205928023719057,-0.020606735826377596,-0.008343562463213987,-0.022438111035105728,0.02403303221053793,-0.030689690251215766
VEGFB,-0.009677047636333903,-0.029018708182421128,0.04725310036166789,-0.0053630191448063875,-0.04894321077317919,0.008138620229448503,0.0007660962899388585,0.036485066813043136,-0.07077304275549391,-0.005682505165521222,-0.024365315459989427,0.009966556572736365,-0.03131802239418172,-0.041473150212907504,-0.01134645489718369,-0.014949214817779546,-0.003760861433051381,0.017377599338053523,-0.06706343814072616
FARP2,0.027163363631286127,0.052071179846207856,0.03646458906172881,-0.04474601536517253,-0.04718930563786503,0.06572354205483358,0.02926447659569746,-0.024641274325096565,0.036979516092585735,-0.004687590380347088,0.06845866197514995,0.04004117876343618,0.021000387883544892,0.04217731435379321,0.057460845787886246,0.019511315287026914,-0.038034585739007004,0.05541661542655492,0.03410231872558887
BMP3,,,,0.02319122756779414,,,0.03276120063448138,-0.005407970477427241,,,,,,,,,,,
IHH,,,,,,,-0.016997432361250238,,,,,,,0.01292082317409687,0.08671219954163932,,-0.0176049096649062,,
LAMA2,0.00837326797002795,0.01755212868908124,0.026106831299137982,0.009953349334471224,0.05047398868941717,-0.05325854589175728,-0.03960832007879637,0.04045057733263249,0.03678437634209317,0.018282926881968174,0.09076619538014108,-0.03208455594942771,0.12023924444997258,0.0016705017201465574,-0.006841820182003626,-0.03918509499018181,0.059875891050924494,0.10521554312781527,-0.030120179101222024
SERPINC1,,,,,,-0.021894055247474755,,,,,,,,,-0.020606737465688866,,-0.017385734401338632,,
NRG1,-0.023352053603620016,0.02052949585765227,-0.022192083378666533,0.0032982460100125562,0.019622114751889776,0.03844198087995516,-0.003868375508364008,0.037620535994452885,-0.03846374148610327,-0.0004967614732759493,-0.0214444558340536,0.17345992211422778,0.016975309143389,0.04845955525041882,-0.03527301768342068,,0.016419163103458763,0.06942653687285567,-0.024889305199179597
SPINK1,-0.010540086354633571,,0.07869498454677146,,,,,,-0.0021859998533562443,-0.013021632955441948,,,-0.028567676993429013,-0.012411419468932542,0.005746984244388219,,-0.021370566181862505,-0.032686934911968404,0.01453186910993708
EFEMP2,-0.011499711192381922,0.05672680196504033,0.046023416517393945,-0.005693817829787109,-0.019409094141514534,0.019817063008774286,0.046842004692280705,-0.04380893877783013,-0.005729773925689613,0.0015391793011397122,0.13258051767587942,-0.006445610888315464,0.06754395420943678,0.02612048678271898,0.012731407097790798,0.01349750795989031,-0.023774127062210604,0.06539111226765203,-0.09404906273315258
SELPLG,-0.05904542369370743,-0.011324931661814495,-0.04018698795449299,-0.007277859738418861,0.01958617968359593,-0.04836833911470821,-0.009891038702792383,-0.05452111602405389,0.040897684458536095,-0.03711114019681885,0.06727563813544263,0.07695850258196849,0.14249587446482787,0.004879439601592683,-0.019316221675600105,0.030652259574765917,0.03304511377896,0.0365478581629803,-0.06038316678520513
GDF6,0.0334047208790913,,,0.03773879573276647,0.03857955528164331,,,,,,,,,0.014042976909790134,-0.047554035967433926,,0.04428383420384086,,
HLA-E,0.062416551360169326,0.010621081413590677,0.00198045153901753,-0.0826872486381941,0.02299342702237135,0.040011590752010155,-0.021895393469861295,-0.05256569782661994,-0.03326585175034135,0.026956584473881905,0.05091798731256847,0.07719766262862265,0.13500468503767016,-0.056610887766831125,-0.06507434329064307,0.03580111231231426,0.03521750920191211,0.08754784444155211,0.04573288310877913
PTN,-0.024694924030058837,-0.010319542053597992,0.010681537910030434,-0.0696246083639051,0.021441824554769076,-0.010091689120251074,-0.001558840933067744,-0.04709833815853584,-0.08025036724281809,0.015226785075894927,0.00570396353644481,0.07339295229392089,0.12828458212899402,0.08990197891209246,-0.02120999467263315,-0.09047412858265996,0.0064334796944610735,0.010166649585809201,-0.10284952195069659
CD274,-0.04044756101729928,0.04446762152922947,0.06828284146367737,-0.041326061718908486,0.03990300874298626,0.06768950881237858,0.04245268015643054,0.005503898304754466,0.019172123464700614,-0.0060076279896554684,-0.020886785561140982,0.09435519880067321,0.038822809745819094,-0.030665691920839473,-0.025471637031363053,-0.05456332433185896,-0.03475221299724607,-0.006187752617247552,0.019497849220994547
FGF10,,,,,,,-0.0176596740731021,,,,,,,,,,,,
CD14,0.0403538136960977,0.04047439417655548,-0.0009949907829559864,-0.06408724088465054,-0.014878648952942834,-0.026953423592062396,-0.0035515983303860865,-0.09441575257411607,0.051384309458653736,0.012468921171762213,0.0645183680669725,0.09358852364008677,0.056016859188619775,-0.04175105924577421,-0.08091827883044202,-0.041114983114951834,0.03359511882571373,-0.03229038722971414,-0.02436902104940948
SFTPD,-0.03391734943393723,0.012468634506690774,-0.02921772132358793,0.005408903717938362,,-0.021985950255975537,-0.042760902267164766,,,-0.02201698082627802,0.08344942930124219,0.05410535952370603,-0.02955006389143649,-0.008400637293320891,0.07211100670615193,-0.0279384236831362,-0.04702451583129283,0.15511558909028914,0.018842509562343738
SLIT1,-0.0528677595991586,0.0038996237162392425,-0.03986011014232931,-0.0249594018601263,-0.017735535143796773,0.033365612775133245,-0.00472630040086354,0.09534691396627301,0.026744428980877914,0.005550853981459008,-0.002242810825821662,-0.0025451376115159627,0.09521728151059751,-0.044405449412210765,-0.025069614496182707,-0.03715270223072796,-0.02358187716993034,0.02400895392887141,0.11525008103752597
LPA,,,,0.02107881522077192,,,,,,,,,,,,,,,
CNTF,,,0.05753890048957315,,-0.02562617532248497,0.010490976780775983,-0.01580628032229393,-0.04179907324051669,,0.028808885149570945,,,,,,-0.023855857054016452,-0.01782154727571516,,
BST1,0.021089952774579136,-0.033507541248243046,-0.008309013895590257,-0.0033136995541512516,-0.0248350609438222,0.04621253733747952,-0.02968959668229599,0.04593888182694572,0.03308888854202062,-0.009387224366229137,-0.05318327859556325,0.07132655883711365,0.09153788608619193,0.011559030356822195,0.054809057533057516,-0.01920128756185412,-0.011457279544082459,0.08863823652715148,0.011332481170415206
AGTRAP,0.029961554127150715,0.02399747851990723,0.005116442062258754,-0.08271556974198208,-0.02760734672055344,0.04768386820745855,0.011866803331758838,-0.07380627587095186,0.058626735499000084,0.016202740537498293,-0.022785153848315656,-0.012770520305111522,0.10949747343396964,-0.012632509020367104,-0.01538591414744654,-0.02475811992408658,0.02464104843712229,0.008835403696693873,-0.0015755535718885406
LAMC1,0.027682582850083123,-0.025066214467664282,0.026092282850850693,-0.09012810134245279,0.05807509370779823,-0.01530944594007656,0.014322950165370187,-0.09082498076991362,0.026103163717818054,-0.01607247923192057,0.12832010676855624,0.05172134232913898,0.17295167473295212,-0.003287806365727951,-0.054834218005680245,-0.04662726116758093,0.0451573805710313,0.11338714402889757,-0.0460867500501085
COL6A3,0.07538289985646822,0.01125362805975745,-0.0255583262798823,-0.02647685464465696,-0.012984832198600145,0.08106460731339718,0.014087207092689472,-0.030788051042967807,-0.03233066034312589,-0.0408618006680734,0.08616253508641684,0.005885072760981736,-0.051029442961359424,-0.011244621713164447,0.012959818768208354,-0.01536610740069614,0.04219505884031895,0.12208791192639644,-0.009511823938954792
FN1,0.04130724425168846,0.03043038468419565,0.054624570931515126,-0.04910055106252309,0.03753289569141691,-0.034592398575649996,-0.01642031657648584,-0.048616809291600456,-0.0401937542103917,-0.04171263837938992,0.14697163338899563,0.0576856825274247,0.21618856076969106,-0.049753649063043894,-0.0272285589507418,-0.01435985968780856,0.05053662510745896,0.10032874362339061,0.031515554937710986
MIF,-0.07203818220123431,-0.01568444531747887,0.08037201088216786,9.971579450421013e-05,0.006402208572305554,0.004219214506667148,-0.015115131904686678,-0.015973670479760654,-0.043168045826889455,-0.02726565853964702,-0.011480234057917225,-0.1359179699519695,0.056237748670537595,0.045963054818374975,0.014236190303709931,0.02089937896249105,0.0015935413769504188,-0.054639451073122396,0.013564133111979378
JAG1,-0.00788777496257377,-0.012252535740025617,-0.018518421660698014,-0.044425195992191795,0.043713149274194986,0.009306040556551591,0.012108688329401615,0.0026147401832187873,0.04184345291015794,-0.018547063618474934,0.10353602262835254,0.020282404931592484,0.10620637376608788,0.004302984631967529,-0.0262315506072927,-0.0763085978518226,0.07644354854344487,0.06507251825621456,0.032032321213405664
NID2,0.051845399304679136,-0.029066159188658142,-0.0032981720220069816,-0.004452388186463269,0.013456236459321938,0.06996177471665552,-0.02600883086601389,0.030814077674198144,0.023090279124127384,-0.03366541016516931,0.11637363794643368,0.07584417235631757,0.18793034844518067,-0.024077997760381217,0.05996068253961409,-0.014187954552236273,0.0641893867462209,0.13114758645582067,0.019652459412422663
EFNB1,-0.021830710119986548,0.05716680830586254,-0.006221108673324705,-0.008308287293663914,0.02058334787182617,0.026238482525576468,0.0998121792415577,-0.06236023520611595,0.03996333479222458,0.003821999567562774,0.012841396178376959,0.009107083342212711,0.013647304898015848,0.03940929364179464,0.0219308191863478,0.030725096734561284,0.06152753087663604,0.08324370093414844,-0.03869963411538044
COL4A2,0.054945914618606734,-0.03949991250856155,-0.021476508381090182,-0.10020775500254978,0.021258022893347404,0.02313850865648905,-0.0338070784509599,0.04573648613860205,0.06220871858808973,0.009587238654425253,0.16374176065950766,0.09352923723854145,0.19664770049574853,0.009600718274483142,0.02860675544931365,-0.026873105384520174,0.036464814903778175,0.10924132732379935,0.0015839162723522027
SPP1,0.009000664573572641,0.015857866605583942,0.03428916315616186,-0.12977005680318376,-0.013963293635100616,0.05396869909529542,0.026513623610666587,-0.08437575053974541,-0.0059362425884113236,-0.02825583191525957,-0.009852467543286551,-0.038899499223532946,-0.12143050289389018,-0.05784280731196731,-0.13786941963225804,0.00045485643101461187,-0.060385274570422184,-0.10431245047958596,0.009772537247375484
PODXL2,0.02998423297335178,-0.03283198600639647,-0.020276427268385015,-0.00837307632826611,-0.02331229020397945,0.013265757900718428,-0.022720025670118098,0.016351665328563962,-0.03198352819297669,0.016056144073840987,-0.0037287086527377326,-0.011299538898927559,0.0720469341134491,0.010303685757398812,0.05960388833650448,-0.0645836463484169,-0.040591152736434905,0.07304189780165074,0.11342696084452358
IFNE,,,,,,,-0.017659672695231995,,,,,,,,,,,,
FGF9,-0.004556043229924874,0.04947995742040156,-0.008336592961121323,0.04392380645619963,0.029614405298846506,-0.013705547468487414,0.016714157242193682,0.08254059234522018,,0.05800489640618994,,,,-0.024939149217848847,0.039351544349754325,,0.005148859626593422,-0.034417961812906316,0.005046252305356251
ITIH2,-0.007105034346311114,,-0.05272584635011564,-0.02945982847881662,-0.024952097818842913,,-0.03171029475169446,-0.04763117828292737,,-0.02119153792787398,,0.012038629624005705,-0.047619751481658465,-0.017996194456794665,-0.01918047886764579,-0.026101753465649573,0.06868472183232928,0.053493393974638315,-0.07027870906500162
ADAM10,-0.04318811281126874,0.04393037168342146,-0.0030904483053564315,0.009579524371085434,0.05439587893957362,0.022169290772709207,0.017232232514334395,-0.038521563029469214,0.009335198986983142,-0.0034064202764393127,0.004050600406746694,0.06545087590083054,0.048223099387808985,0.02727697751294634,-0.005831356720560477,-0.08137356306734049,0.005229933433437285,0.018842552736669356,-0.034501508765357805
CFH,0.005199046529324511,-0.006668704770255153,-0.016426932618196607,-0.01408062228889367,-0.006910817597769792,0.036502772867373766,-0.006178604213539188,-0.013593262875256275,0.02343520316308874,0.04203741391169547,0.06377119860135241,0.0029789761465547045,0.09944102807490542,-0.006849075191871938,0.09309634526753388,-0.005332469939608783,0.03876003905950571,0.10489785905512726,-0.03544802708883121
COL4A5,-0.013891049792922064,0.001558907552311939,0.027823848651690825,-0.08301726489087441,0.013767530006573292,-0.03459617605484644,-0.04593179968428213,-0.04375683347959323,0.005670192921955475,-0.013267628258045134,0.034485345085076835,0.020184585859907837,-0.008852237557215014,-0.0024615191880804715,0.04506448492869607,-0.00611890249169603,-0.03232433285632261,0.03752177234683953,0.058559035466047904
LTBP3,0.044108927102983586,-0.03357389998344131,-0.013797105951373973,-0.0034652551481179615,0.0160802816188759,0.019269825278349223,0.051420064084583904,0.03367510799500183,0.06523279151571881,0.008252923312900094,0.07303403892461796,-0.16233468835840748,-0.04103562265375161,-0.002588108002077828,-0.03415779293645405,-0.055885762687575634,0.009286058792566197,-0.05358211761112699,0.045915031199803454
GNB3,-0.014540670866604186,-0.0019871464869016314,0.031774038066443896,-0.03182031227423466,-0.013685100904817341,-0.009175698542624542,-0.011060943088002035,0.043626212309417926,0.0947085237917097,0.012537794444493064,0.045080349467450806,0.0064458651454677674,0.03177490592454768,0.0865899415663788,0.014168762985523905,0.008355427898788946,0.005888428809826244,0.07243589422271664,0.007740198047282947
COL6A2,0.040251206058424284,-0.025681377644738324,-0.05534949230543911,-0.035645228115351715,0.05092280928439459,0.0153900451248989,-0.019958506217368527,-0.005379881492117344,-0.014259488153366872,0.006300851958481499,0.13876307610259606,-0.07671065852533913,0.19127779591309482,0.023498875882389914,-0.011046471667410457,-0.02853303055693382,0.04011863268227308,0.10633974392654265,0.010592550426957356
PLG,,,,,,,,,,-0.004534034415743344,,,,,,,,,
GDF9,-0.0017813263449604204,-0.04885996168028148,0.02840705672868296,-0.03756997455661389,-0.04424179496431952,0.010676217711391284,-0.024227884895726852,,0.07897287814737704,-0.014309015122208852,-0.028079188503087254,-0.052169925434297014,0.057085286307475266,-0.03699737522456415,-0.013369482785528993,-0.03502243049547485,-0.0397081078813222,0.09959924547512039,0.037501304993045534
NCAM1,-0.03653158421141797,0.012192560965588494,0.06707095216569228,0.07151395626794776,-0.02574671211579731,0.00020879767759252995,-0.0011855011652017518,0.005103789311220732,0.06908955365913563,0.012125655795653735,-0.05323257806164272,-0.07279562818580672,-0.10846257292093306,-0.004087796496070272,-0.03529506351760518,0.00938764347921394,-0.026591229724778717,-0.07968595207586082,0.09561639812078387
APOC2,0.05449550375173869,-0.029047900806216408,-0.030807174713729096,-0.0326794549892004,0.041189196574867276,0.005596578960603742,-0.004493023381958013,-0.07083642536141052,0.03916911192401975,0.00010937077144749412,0.03536758807810352,0.10093716775346552,0.08520202931764831,-0.030774480585935817,0.05476147537338492,-0.06586176681284132,0.00943152108937427,0.021589539866008155,-0.029308384662808745
BST2,-0.0036656270695047143,-0.024444543519273495,0.005692927597360097,-0.003682187962741106,-0.0196851690359931,0.0898325995367251,-0.014462533929827924,-0.07024537268615666,0.05626189469196764,-0.026970166413078714,-0.05206080923381999,0.03325860204251251,0.11381520172421992,-0.02246907786018321,0.007147020895263013,-0.023725561204865995,0.02715055145437262,-0.014610312578641815,-0.005666838459286649
COL5A1,0.039564908502129105,0.005484276714054293,0.045051656035066175,0.010467844833551832,0.020691192839450166,-0.0371307954332839,-0.009227698529421046,0.011185129967161613,-0.07349933739694792,-0.016394190261280545,0.12233889616226445,-0.041478576607414476,0.1238907024820139,-0.012676274714677938,-0.06645985821687639,0.02410094177151169,0.012015404077150417,0.11369442670723758,0.015452419549694223
CALM3,0.008588209893187404,-0.013824205264936863,-0.02993485294834437,0.07364986577635127,-0.011589968993037122,-0.003891351114350895,-0.004845240589509205,0.09700189750299269,-0.05932256098418874,0.017147343142292312,0.009080236347763709,-0.07647775051116813,0.03232180405727591,0.09590672645133587,0.1078483556614096,0.015952055379416793,-0.03977299277343998,0.023396675964708503,0.14927112263967407
