,UKF243,UKF248,UKF251,UKF260,UKF266,UKF296,UKF304,ZH1019inf,ZH916T1,ZH916bulk
TNFSF14,0.06160889418990665,0.01766593974567028,0.0013284132446245009,0.058103532357086776,,-0.010740764267010105,-0.007274291082434123,0.07367892838464518,0.05581996404660764,0.046872493386051615
CNTN4,-0.03140815142954649,-0.032813628095913074,0.05065707837822507,-0.03366931526520469,-0.016572478168555137,-0.03678089361296309,-0.03760187480358069,-0.017188241504025085,0.01380284929411688,-0.022010273094431623
INSL3,,-0.016593375567580945,,,,,,,0.06235055461689825,
BTLA,,,,-0.01881398332967391,,-0.013716323330395639,,-0.035540206337722174,0.0779554802819074,
MFNG,-0.014132482180166314,0.05363976276981311,-0.03908205050930929,0.08099952606503266,0.026133003427515032,0.04206280500467839,0.03374108191438662,0.046120375682185216,0.013055996594096307,-0.0365177777112193
ICAM1,-0.019020988821636928,0.012179350638162178,-0.006707583021147164,-0.056618558826941764,0.009708955906325097,0.017163398699733528,-0.050568318865062384,0.05506072803981043,0.031155319541225066,0.021287161086393704
PROS1,-0.04540236763591649,0.046235792212544986,0.015107178693843995,-0.019028434638768802,0.049835828372743,0.013095868499270684,-0.044278281051256016,-0.011294400948765531,-0.000590530342794562,0.08786973482121875
CLCF1,-0.06209064932754875,-0.04012415419528073,-0.018336160122254617,-0.04097270695371821,0.11467700799635308,-0.010275525989986488,0.041024629247168,-0.0014283412354165652,0.053490785762564344,0.05499469856904734
PSAP,-0.03835552529864814,0.0727339580385466,0.02784911318537818,-0.014680978690625008,-0.06303749733450871,0.001206325562583,0.00518386112935155,0.010749630433599645,0.13382016586712814,-0.024236609674470912
EFEMP1,-0.02559189184354406,0.07354922035417277,0.012881113352278647,-0.053461149598021854,-0.009344349610557925,0.07033038630425542,-0.019628115816592594,-0.027042935914903574,0.06111656434064518,0.13524273526144276
C1QTNF1,0.014427075911626182,0.027543832409696767,-0.007900963856172076,-0.02190482885473807,0.04064018195946846,0.014416336341802847,-0.01207831190291551,0.0019040549744680701,-0.037455522505627066,0.15829430101178998
ALB,0.06301921957085493,-0.025653791630366154,0.010070989421045713,-0.027037390412345066,-0.01485903035898637,0.034183739690018373,-0.010336005160760709,0.08352279629217282,0.05179964975750052,0.024214763271497276
EFNA3,-0.05195861057879163,-0.029089856877194405,0.015576169290947626,-0.02142854591436108,-0.02159108523625391,-0.016418245605837635,0.007846654403032711,0.06774797427040886,-0.04261371077591553,-0.03587472243245085
DRAXIN,0.10286866009626908,-0.08919359126423379,-0.06520981230260679,-0.026307783778341684,0.0566803419106452,-0.009795390823372642,-0.024216251200703556,0.06750006058789641,0.1408081481763906,0.022739699602634552
RAET1L,,-0.012926400720133712,,,,-0.011732184976668402,,,,
NPTX2,-0.0021579362455204946,0.0030477910366228187,0.018823551405642652,0.02596566168138226,-0.030723163229252788,-0.009114360010066755,-0.005180287426126078,-0.006738998435752236,0.11909206201121762,-0.020824004011395336
FGF11,0.03493291427539367,-0.0903119756446982,-0.03690923825374419,-0.08533898454046764,0.0556830609011774,-0.02220220131710143,0.03629464741548084,0.08768092596593954,-0.00979573380664689,0.05947097725781875
CD59,-0.022488455248034327,0.13656943460458698,0.01452302315811442,-0.017716906295095074,-0.02446098072822187,0.02347683037193111,-0.006347387366902332,-0.05612492044069664,0.06823740561639519,0.006541890792998607
COL9A2,0.0508362036081528,0.029646452704548663,0.017517079462317453,0.02122927634238969,-0.0200111157082783,0.09550299517106145,0.06743988548512235,0.001042351274955239,0.022240874490770318,-0.008395909962878693
DLL3,-0.0142892080784954,-0.031081532427294424,0.02258667109293654,0.030947396700274157,0.05469524302061265,-0.03355893092068337,-0.012546943753655936,0.061173852387125686,-0.038836057614281244,-0.08854912788842516
FGF5,,,,,,,-0.01701268346845379,,0.03511813298303202,0.04472380545196762
LIN7C,-0.0516444177490354,0.024415473272899144,0.03105900360357516,0.010364012224315787,0.04353546744548234,0.025742689252800016,-0.012088622714734935,0.014876188572655892,0.027102773319899805,0.035247027388942864
GDF7,0.10422261781843617,-0.030483655263192633,-0.020701069249612212,,0.05026000166890824,-0.010740763849623988,-0.0312719583670709,0.158479511406458,0.0070067610666153584,-0.037730814142091014
PSPN,-0.039118199332896994,0.07497673184414239,0.067593039685967,-0.031563426044693164,0.10494261828708752,-0.002560109716355886,-0.047834620105957806,0.03609153540581583,0.0456385534894836,0.0441391273797631
ANGPT1,0.010407423171492399,0.04889803802616547,-0.027161718910306047,0.006961353009335766,-0.01037153065132753,0.025585469221223865,0.029090431670979116,0.13593002433287216,0.08158931554898882,-0.031611141708276544
PNOC,-0.03615722282207537,-0.014562132939417853,-0.004110025868569748,-0.012198564147972431,0.0017497808188601833,-0.04630252914131578,-0.03364450457605449,,0.10062503838528747,0.027367320930416602
L1CAM,-0.05292313739615415,-0.030637925500547725,-0.02512126212858602,-0.02605417367784954,-0.002042736720489052,-0.014974117958958257,0.023745662680358784,-0.02411221192277178,-0.03983558619996735,0.0007283480693440536
APOA1,0.028363115738638787,-0.043357435413657164,-0.028668201846575245,0.03550038672340392,0.04702865278612233,-0.017382895067171906,0.0019809046870554272,-0.051720388521140206,0.0328149626819001,0.0019779756525296994
PSEN1,0.010179766271667218,-0.020657922472198845,-0.05831734874520886,0.07961247891105717,0.03374042001709812,-0.012433786543688327,0.022729923705922656,0.007983874010838898,-0.02553284923183974,0.0622224185042133
CALM2,0.0185112836652874,-0.015435950420209817,-0.015038366231309415,0.04598136969104556,-0.05654653476575401,-0.0647632369793065,0.013140322555804532,-0.0802568150239495,-0.09644885983846935,-0.05890336484239469
CLEC2B,-0.025384229549071286,0.08559699448450926,-0.020610826135359955,-0.07414120371182731,-0.006752797913684312,-0.015438710959453799,0.03126483110830711,-0.03165237198270291,0.0745666196811375,-0.022531885637856488
NTNG1,-0.03835749899496597,-0.009942008939694246,0.010140566612656422,0.06392608509366422,-0.03870091262317579,0.01521859286887009,-0.06215770866947805,0.01727748261016861,0.08005509578438308,0.017351380048483085
LRIG1,0.05937211677627848,0.003049598696410523,-0.025642640936484905,0.02903856441027103,-0.02731125026308166,0.05738620335457987,0.040716798996454515,0.11303321940881493,-0.09135249137151061,0.05612448256594701
CPAMD8,,0.07132632900234097,,-0.022912859940735004,-0.029562370959907852,-0.01988026576850493,-0.023931258716658556,0.015238015454744954,0.06886126535482853,-0.03418396944082124
GHRL,,0.0291589495991958,-0.026257070694327374,0.019091623503742446,0.007769363485108246,-0.009795390823372642,-0.01897400651364438,0.06094898428394191,0.006362482297433601,0.0031721559645585856
NPY,0.0074500800477253675,0.019675423476273116,-0.04092047759504981,0.06347482231203656,-0.026457764501853897,-0.019645332685775112,0.005439121303523111,-0.0358740360596666,-0.006251277100513944,-0.04106600736041221
MMP2,0.06219854893551736,0.07300753312075187,0.05870022787340288,0.029301988330372515,-0.017777047713205624,0.013439485048607518,-0.000166481744800193,0.022822060041995773,0.11241020087715455,0.05133170444722205
PPY,,0.01111198233778481,,,,,,,0.07952386574776185,0.025839996444819116
ALKAL2,-0.024816108153768956,0.0035125619640538125,-0.016615999741199493,,-0.028782992324159408,0.05566719208979995,-0.003799876040017696,-0.006443671355718544,-0.011796647947605668,0.12331350923615796
CSF1,-0.008069205921530296,0.04722631834158695,-0.03535524368966052,-0.02826202758825416,0.008710021981231416,-0.022522651030082975,0.11577835770621422,-0.07507572634333169,0.011403867769533182,0.0907232765695519
SEMA4C,-0.005793656636094682,0.08642308193492661,-0.018284812070167317,0.029591306675037787,-0.033099629272850546,0.015633591662513997,0.12125834426694894,0.0074430925896307185,0.12366544094074872,-0.004144143564386257
BMP8A,,,,,,,,,0.055320065702411735,
ICAM2,0.01819077129395157,0.11179924519020192,0.0109186034409737,0.022583256043392296,0.04714823525509823,0.05231116951718321,0.0674463471677696,-0.02367063603536219,0.13885814991509046,0.053428544302890964
SYTL3,-0.03187638148140964,-0.007195213049438827,-0.028942960192757418,0.014472223808699117,-0.020408932270499437,-0.022067276873257755,-0.024116506580667666,0.008143122309402121,0.03693560309684584,0.051709365387066546
IL1A,-0.005673941951374551,0.011444241044299044,-0.023549150840697523,-0.010963226467326878,-0.02122512620865809,0.006002018369090405,-0.013894824822978978,-0.07167840408097366,-0.06837171885341413,0.029075274926291663
HLA-G,-0.011049244309673115,-0.019890644116827033,,,-0.011463997715588268,,,,,
PGF,0.005940657253097949,0.11389836867363559,0.03338156709866347,-0.023925338823706354,0.03398061417522798,-0.0017200396188424645,-0.03129615155429433,0.012728482949518482,0.15945450615032414,0.006353913953085356
LGALS8,-0.030303626919971776,0.023054722392556747,-0.01379974736515611,0.039976581575212854,0.06549398886598065,0.02504587304799533,0.04170894337535251,0.017080591680437626,0.01992228953258697,-0.008854186430421487
DKK3,0.03048665989969225,0.037321618701869334,0.0009765432947497428,0.046626828670786394,-0.0606902971244274,-0.026665998767991566,0.009424017968288446,0.0798145766232195,0.08936558432188957,-0.0973382071881435
COL16A1,-0.0028423082871101043,0.05321969437842785,-0.03080406640161809,0.03634916255078016,-0.008237271291051774,-0.013207059495835904,0.05742736089840989,0.0479547140372669,0.1601936598132482,0.03983562758536429
TPH1,0.06910111559498693,-0.014604784339741024,,-0.022491942302972415,-0.01214770424085382,,,,0.11872676066266157,0.03155902811347607
TNC,0.009726692949976795,-0.024306599353513314,-0.033575721741574256,-0.015956247549348063,0.037519794518688004,0.010421724248992627,-0.030484787617410882,0.021590780719868852,0.07390323444000263,0.06670149680908234
TNFSF9,-0.03563488495245591,0.025237396051604355,0.018372137322288658,-0.03390562238227471,0.0034961142414712478,-0.016361260870955352,0.008436606928398994,-0.023323159097000307,0.03413887428694564,0.018067073351889663
C4A,,,-0.01637432295804087,,,,-0.02047353012155885,,0.011270484795321303,
CNTN2,-0.024080227926335077,-0.04318292391282758,0.013059155721199879,0.004194302125377348,0.05573470837739285,-0.003784727045454764,0.07562581659720642,-0.03585568386477427,-0.022937405126031662,-0.05153766217452701
F7,,0.032663522524991516,,,0.02369079420812614,,,,,-0.04225331799104061
LUM,0.020422019789526662,0.13244495134600656,0.016377086551294728,-0.027730537283664973,0.0291991870804637,0.08308086957091909,-0.017476141420119752,0.04173369053521634,0.13740231951008156,0.03504455848097234
BTC,,0.04037453095395629,0.0009462185581881761,0.034495539230945324,,0.04585173370534834,-0.024951634638418877,,0.025707736426016408,0.02555289778867914
APOC1,-0.032842566597504536,-0.004859662752640414,0.01828904578403076,0.00887739903874016,0.07921287270262574,0.03487077230505576,0.06111382225227975,0.0048872224909193,0.014566556731794158,-0.023973780676738818
PKM,0.030881950767698934,-0.007387858076927284,0.015048648188234265,0.004587339166319215,0.035937005564306124,-0.07085802021712272,-0.027333514518219044,0.014059902021494467,0.038907279828453295,0.10812615154857477
TNF,0.19121958965666905,0.021169167029123682,0.026806408003214946,0.020035313700399026,-0.025919168387507432,-0.014320644900411645,0.014686889020554266,0.025432055123007755,0.053332006981659165,-0.0328854070268693
GNAS,0.05204087097216455,-0.08499989148640295,-0.0366418119781088,0.04583443333796494,-0.020215061364837174,-0.01720636651290688,-0.03759371689294801,0.005600172432645953,-0.031162447557031923,-0.08755984759634934
BMP8B,0.09189324049259497,0.060638788404644456,-0.04535941156305752,0.005977512859681427,-0.03185387596566087,0.1974940848629312,-0.06319204241632974,0.08550302138932847,0.21067488498032722,0.0034925537313396826
LIPH,0.08648211332125672,-0.014604780744157305,,,,,,,-0.04655608260272918,0.11794813617810594
CCL28,-0.01898586297743793,-0.020543440847203866,,,-0.022688138843222454,-0.01124685643592886,-0.02543130318373563,,-0.027066248920573792,0.08043161611736718
PTPN11,0.06785524948422732,-0.06386481473077207,0.00828517763040239,-0.0558495818183799,-0.03441001326846072,-0.015497115113508665,0.08065959067083303,-0.055342486361510186,-0.02756326453506007,-0.07341728890639662
ADAM12,0.01659079289455293,0.10868863730503127,-0.019498654081991654,-0.03600634882756559,0.037514019641094444,-0.010869387579554884,0.10863101602003407,0.003591633546027869,0.11111510797711083,0.039048500957492384
EPO,0.059279630711939695,0.06645052606775356,,0.051003766321240034,,,,0.10614227755445009,0.04275481255924702,
EDN3,0.018466644396011894,-0.02544083580979329,-0.047474590969797816,-0.024725274648043825,0.08302413443087077,0.0015426435514383245,-0.030467797092772742,-0.027743874104576606,-0.009674729652413378,-0.011815407146714193
CCL22,,,-0.02070106874832757,,,,,,0.00473391814287606,
CCL2,-0.051692281500262574,0.1426592750846492,0.024209099249867413,-0.037097118444401236,0.003750017349822808,0.01880791938770337,0.052487435688494094,0.009008711866136842,-0.021441813786231705,0.08402124445206144
DSCAM,-0.05760638136031819,0.003732780808085354,-0.03275710866801673,-0.011921435867729546,-0.031013317622405882,0.02742377285483952,-0.038953440924405204,0.008434501346381146,0.014094736167300927,-0.006170725746051236
GPHA2,,0.06889452237874027,,,,,,,,
ANG,-0.008715142020880718,-0.04048905695538653,-0.0133906657212148,-0.000554996859779482,-0.010058906364778344,0.05720548883684431,-0.0553942294000136,-0.019020884796666002,0.06290951413716438,0.058048613925671844
FBLN2,-0.008763883689296616,0.09465987951946224,0.01454746969854248,-0.0002007366918026738,-0.01343369002167034,-0.03409738006525108,0.002733284391857551,-0.035827683381523076,0.014472137998673598,0.07599048185942606
VTN,-0.02457834065461055,-0.002565942362292048,,-0.024333210649329588,-0.012147700268543579,0.02264455970775277,,,-0.0379415248411891,0.025818121806468322
VEGFA,-0.03381610054067071,-0.12216735177454885,0.026950169061555163,-0.024233205813439365,0.0582317491614663,0.03240991793572639,-0.01643034028103206,0.039978475921949926,-0.14596863300303614,0.10553082891068717
F10,,,0.004806592858493046,-0.022703297311033342,-0.003558918097452691,-0.028786931650208084,0.07146531664321859,,0.06872268598298417,0.006416942442139666
SERPINA1,0.07862305329564692,0.050140531263502625,0.05939899721592421,0.01960521501535052,0.0301974175284739,0.02515509967440718,0.006112677133155798,0.0465595538612159,0.09183346026711511,0.006717363993779879
VWF,0.08146487533093512,0.1529477881059843,0.03793422168424113,0.030439662549589023,-0.008498134520526628,0.019675200713230902,-0.07641456526509953,0.047419725507819706,0.11247120068630606,-0.038896264788673474
GDNF,,-0.02287214456769904,,,-0.018908366475695076,,,-0.030919772773285746,,
VASP,0.01783508607472182,0.06790116083764096,0.02362174670873379,0.005102469913842671,0.06691751359542865,-0.010209872794703641,0.015325473649608639,-0.042717362161504804,0.11799001141991734,-0.00019338001673205757
ADAM15,0.03497138616137152,0.08556280912176946,0.04079653528691788,-0.04635798712568841,0.020473098435855378,0.009050040070511899,-0.01895735872392057,0.005084334573217318,0.04457692132949265,0.05013291229947907
WNT2,-0.022076415364454878,0.028250112953874525,,-0.01955300575973095,-0.0015088130426064974,-0.012760402119590517,-0.028802829554201603,,0.0432385489339342,0.08693191556575164
CALCB,-0.023106347223534388,,0.013148509548941832,-0.01641945473991748,-0.012312993757619746,,0.03541227713327523,,,0.0023641891036020953
OLFM2,0.026362582016688556,-0.02799702253562508,-0.05415001146628213,0.01760699871271339,0.06160226479897289,0.06685951894521826,0.008276642491497834,0.13732439084847137,-0.03674072764775175,0.04285333919665345
MFAP2,0.046722980080554304,0.1222110602423141,-0.030172782417348498,-0.029486386331813424,-0.005982434176584468,-0.027039340773122738,-0.022416387463030207,0.035177163395476024,0.163059926015284,0.035590210974394895
HLA-C,0.013761353710087574,-0.0034387780853180586,0.030449279556989527,0.020449163493034904,0.010199430497921377,0.01590449263325609,-0.013529932621407025,0.023869394550225707,0.10174666555198794,-0.01983506535392975
THBS1,0.017377657493396436,0.11947527008182339,0.007028677233957064,-0.06114425277998884,0.05178224807922946,0.007602609350895948,-0.02012045357411798,0.02674742725646856,0.05428112533450103,0.08408557238853648
HSPA4,0.017465001642288515,-0.002515152013963402,-0.007340880771584192,0.04502496760734837,0.10019242466654028,-0.023496402405928075,0.0019498117589805233,0.039401791159684015,0.0054045638286382616,-0.02610374344646561
LMAN1,-0.03245554639535771,0.03288964366109678,-0.0007019957006750557,-0.03810097190539595,0.026054162248542973,0.041542148277558956,-0.025358901021896058,0.031665438313060026,0.017742282431819616,0.005779631217322101
LYPD3,,0.08771059827324332,-0.019082077295245792,-0.009313531937859929,-0.015267202043419416,-0.01490237105495711,-0.023203258865582728,-0.020335650962680224,0.05271922563228937,0.03381360398479288
APOE,0.048611190622970334,-0.0410836439932947,0.02767697777388754,0.07800642654704959,0.0022699659239048538,-0.002122269188265936,0.06486605097941016,0.146293723543359,0.05587601064368129,-0.0865248977662378
SOSTDC1,-0.006805708052128736,-0.032900719852774776,,-0.03037823000157186,0.10016551551037221,-0.02299815418646417,0.04064977696264795,,0.09841044006725266,-0.05818515362506471
ANXA1,-0.026303666475208296,0.08161041669741613,0.013262940064314895,-0.028076013700563326,0.017876156932083404,0.032465443189146306,0.03805238396515389,0.009416011898657005,0.04070439504254801,0.052884505777358336
WNT2B,-0.028419517509843156,0.018453705570502466,0.022437156332460167,-0.024292326100815363,-0.031817820338416604,-0.021173125874969518,0.04863262752629,-0.05097005166247332,-0.0009193156291685425,0.017010926021276164
AMH,-0.033603206807137034,-0.027206349661427966,-0.0004185060479209616,-0.03021580461551832,0.04338938450022353,0.03201619470219726,,0.11147180815785147,0.029733333799377554,0.034589535192549085
GDF10,-0.02154482344254064,0.023182964022329822,0.03934282709650999,-0.0007757587062157703,-0.025490120492125762,-0.002656428544427055,0.01454650962795296,,0.04958178897936391,0.03370243802210885
EFNB3,0.022133686889912057,0.01070070390303604,0.03299527070815048,0.061037935930433294,-0.020455256391015825,-0.03199098543372687,-0.024278804161292522,0.06216275455333162,0.07414093393700757,-0.02450844661612615
LTB,-0.02620266536185688,-0.016700982616186258,-0.010712630580205098,0.030160091789078896,-0.01263743508938181,0.01978284980815406,-0.015432914096282972,0.00018966412613781412,0.13792797554754005,-0.01748517520735881
ANGPT2,0.03483211038683897,0.1416930393541104,0.006555153179887678,0.0855798323156735,0.06019888881310211,0.028621195827760175,-0.015205750586883744,0.02513336808520175,0.1165443018691814,0.037664764741665586
NRTN,,,,,,,,-0.03166896341482471,,
ADAM17,0.005368510412634237,-0.013810121715958948,-0.016316903603494963,0.004827724332472814,0.07886528797687642,0.057809559853716136,0.05093376787867578,0.017057455052788457,0.015655669736733362,0.08428087401993493
LRPAP1,0.010217517746401793,0.07067204133892589,0.019228012936188595,0.10168322721792825,-0.012751485012774216,-0.046409169154831696,0.013012513441480784,0.07057342591258128,0.015006725746946722,0.026530109675151868
NID1,0.04416071254770984,0.14623318521100964,0.017648564368763768,0.01366370835839163,0.05792971542944376,-0.014263667848187422,-0.0418317406942527,0.07012330348538465,0.13620002390690725,0.049635958932587265
MST1,-0.030994988592598156,0.01013324733900376,0.00020552496801482613,-0.013616025330402752,0.1428149870521228,0.008356104270684379,0.09201675265078918,0.08161646292890955,0.036058448157802715,0.01928529559898628
DCN,0.03444571186018542,0.11300602484870464,0.0779119126491685,0.006811485757561312,-0.04183435691572046,0.03277060732254344,0.047407006870921614,0.030778158078763333,0.06895159823180673,0.01872758756847944
IGFL2,,,,,,,,,0.09919380665645725,
COL7A1,-0.0020275595989537017,0.05336107799673762,0.019884486604474144,-0.021402100867063577,0.13281362737887537,-0.022932682245614594,-0.04474015225263723,0.04057872992612173,0.1104892624478869,0.05413154093842393
CALR,-0.031853573021590594,0.04763979212913288,0.07645616917781636,-0.028037340181657936,0.03402676759862286,0.025841747234482612,0.048071283516500064,0.0139935934555524,0.11097874164722257,0.11574813782381835
PIGA,-0.03479884788696542,0.040995646131964984,0.0016269792845611457,-0.014572259762347016,0.05873149331079994,0.006080418392015109,0.11374123804719657,0.13099270486394032,0.04955868550545283,0.11785379779800792
CD200,-0.05324318290110168,0.023958114654754625,-0.029150249671453365,0.014529851052574306,-0.020708120022166914,-0.0128285463943036,0.04667940056736814,0.12002941237380527,0.09018653937784839,-0.0032824078405448045
GRP,,-0.014142419777307033,-0.018222042390840312,,0.05226813792575256,-0.015647211447712334,-0.02132614769683164,,0.09327852843790711,0.06334220379982515
CDH1,,-0.03245415816669768,-0.02788012103914257,,-0.019018961596691728,,-0.002557812426213994,0.02742014081572094,0.04448377905627384,0.03972135192462355
LPL,0.06108136244597917,0.07574622494724577,-0.012754087282671708,0.031106440683198493,-0.003510940072809275,0.012256237145744291,-0.08756916107776014,0.048377465326858216,-0.06214100696141309,0.1218407593349441
SEMA5A,0.0227142616785085,0.012901570025006682,-0.016658102141317438,-0.007101219085681475,0.06235830286145176,0.01800292969324425,-0.0050538332150513576,0.04468867721268048,0.028967535393589806,0.04267917197922092
SEMA7A,0.007603310073400294,0.028617470484289982,-0.03402817297499394,0.044266491665991295,-0.0171026517461268,-0.012046193020443212,0.008526351461984157,0.0004184528332821887,0.16398605497175284,-0.022225780820788372
SEMA4G,0.11538190190182314,-0.03787161999457972,-0.02966859051683075,-0.006385160372187027,-0.019541004986410117,0.0544764299222208,0.025290266054379958,-0.037866418184351505,0.16586503140175599,0.026611122362127048
SEMA3B,0.013199676681596013,0.050304231316444264,-0.01868499178988984,0.015692126733327413,0.03929448075478241,0.013878632620785241,0.06699788827849891,0.07204478140618054,0.044031000694333564,0.019510777277771774
RPH3A,0.0887467744116309,-0.07898739098538331,0.0192748136075569,0.06598809234744488,-0.03949302995751053,0.005935793908736775,-0.006761576619619192,0.1472142229671659,0.0251618462373895,-0.07685578385318677
JAG2,0.0477010592879585,0.11352269733957543,0.022192114027354718,0.03744260812326559,-0.018436751418345,-0.03324087629834172,0.09502396247667966,0.013736392847848587,0.1447721205924843,0.059283460445959064
CGN,0.038361225646260315,-0.0033214925640206137,-0.02480976103406232,-0.04796502810406851,0.01707744399258645,-0.011850577975353317,-0.03921494625037605,0.009734030376060028,0.029711689239101897,0.07440547180512161
GDF15,-0.021450596021899315,0.0010146947036431006,0.08914778548917313,0.024492690904227985,-0.014747514167574008,,-0.04519101293560462,-0.025965598251486293,0.04693266562487214,0.0659341848774128
SEMA4F,0.022308560688644685,-0.001274499837792737,0.03675140906368369,-0.06900745275424292,-0.020871667808409697,-0.03785783434794692,-0.04277184108245412,0.0056681342766548015,0.057288352922508015,0.05236504872409689
NXPH1,-0.03213647858247099,-0.029502520075098324,0.052852069182421024,-0.05140776645347049,0.010121281320157164,-0.0038099678322122,-0.0775110548675792,0.033885946368865175,-0.01888659955148827,0.028042279445612918
ARF1,-0.027940447061570197,0.06730671375905067,-0.06877604930629189,-0.027641244411290452,0.02576756734246508,-0.0023356315179693804,-0.03552260056902711,-0.015723918055778628,0.05942850171603541,0.02148981326092892
DSC3,,0.20791673311609968,,,,,,,-0.028782715044021353,
EBI3,-0.0019030204397464691,0.0435091826344635,0.05180360807235487,0.06757729287903615,-0.018370307315467974,0.013973105816904186,-0.048718281771770795,-0.016422515993345706,0.05209690427347481,0.009868597725833256
TIMP1,-0.008563214016693802,0.09629093606752386,-0.024389604710554725,-0.022900257216851905,0.039786990192155494,-0.018206571127903765,0.010078757286241007,0.04870496390006985,0.13150389746823019,0.06481635536751203
SEMA3C,-0.08621796053985048,0.062116158775081316,0.005993494192085556,-0.011899577163038461,-0.0015502026985125658,-0.0034220295515010432,0.0673670939816181,-0.03253126125521253,0.06836373406356608,0.046730303348258895
GNRH2,,,,,,,,,0.08069300549563035,
GAS6,-0.037301993902615044,0.012485263481287806,0.001294206621881744,0.04632388037186011,0.05293983967204946,-0.003173970669750081,0.08533433254379817,-0.08003095202634032,0.00620815242184785,-0.029976849083757594
MEPE,-0.022337927991300136,-0.032987642362502234,,-0.029657508067101726,0.01647867656352823,-0.025142801540117814,-0.03869944491968004,,0.08487498629451265,-0.02421966678625757
SERPINE1,-0.05922987967523503,0.10710786208047034,0.014130215625468174,-0.03514361918981522,-0.00935718201538485,-0.0342326384080921,0.019452627437315007,0.043244934666182476,0.01579927758195924,0.1182123839935893
RSPO2,-0.04491671187599164,0.06523841986960806,-0.028522790113424432,0.028297451845983798,-0.00855284050217212,-0.0033885441672709678,-0.04601123039789791,,-0.0067658732005462085,0.05076844381771192
SHBG,0.08219916149044072,-0.015956350764266967,0.009382233199444902,0.005642532301945609,-0.013566869467620101,-0.004100990122676243,-0.019586664881716346,-0.04207941115741383,0.14290493868154527,0.03174163835224213
LGALS3BP,0.025319711699807124,0.06148538508108524,0.03216666671244287,-0.01110457066866305,0.030374650248028358,-0.024129912285932576,0.002874727213038393,-0.12222937388407264,0.061164895076912605,0.14360502047050078
LAMB1,-0.002433145841036402,0.13535389849409057,-0.02604521344839148,-0.0006894888326139911,0.053078976048663726,0.060713376990466986,-0.035293820656960434,0.010084091431390602,0.1294734540152468,0.010541789613156457
SPTBN2,0.07598499197586611,-0.037611270216771124,-0.013186822231538777,-0.01811096324911057,-0.03152743011635006,0.009945773806738258,0.013801412764546704,0.10205487295705962,-0.02498212243390083,-0.014321281605785876
COL1A2,-0.002943851888476838,0.1593259966852633,0.02547069204271301,-0.002757597575913461,0.04142638484588266,0.02612915513541581,-0.07131945167713777,0.004923441353383259,0.11099470509322613,0.04600749242425092
DEFB1,,,0.06491660826114924,-0.01979355747444137,,,,,0.062496889939139544,-0.04082741504170863
WNT11,,-0.017656689899770057,,,,-0.010041409129222835,,,0.028842625548689174,-0.008176674424051242
LGALS1,-0.0019293941547660265,0.026558930291719563,0.05747917496210755,0.04374078435083693,0.008701721146579983,-0.052749421648793475,0.019467156997934783,0.020532396297254098,0.09630084950771654,0.06545513805513026
BCAN,0.11860982511284306,-0.044507585535557524,-0.10761622292408166,0.04049780805312714,0.06592082492242403,0.018166847079232887,-0.008841867979854381,0.17442779280583384,-0.04952193250100829,-0.025386429268622245
ANOS1,0.07268298183936886,-0.0321523487394253,-0.08901549025417523,-0.029169932017302853,0.013751230464329545,0.07859116943510885,0.008747731605822503,0.0863250049219991,-0.04355446245606183,0.027860014227435614
EDA,-0.015642123317257204,0.09229597007571345,-0.022809033859152027,0.0017653853437387195,-0.02325177460132135,0.02242362452417507,-0.02396662645706674,-0.02159605773541796,0.03028439240053667,-0.008500099459110613
FGF22,-0.017149453340886106,0.11121548986770413,-0.00800970766643693,-0.028718151426901935,-0.01988429913198994,-0.013818736840711266,-0.02683558076302545,0.11623948567171473,0.038402403405549956,0.027172728795107133
SHANK1,,-0.017656688766232397,-0.01800096191350307,,-0.010739008387681883,-0.017299808456161945,0.01922417222166424,0.06721082482735195,-0.008205320748700624,0.05809998936292936
RAET1G,,,,,,,,,0.011455162706895533,-0.03375623314083308
TGFB1,0.0248723182341319,0.0022552088450238533,0.06037553944813598,0.011225084538348166,,-0.004083966945056184,0.0675394628731928,0.019556195074355586,0.12532656768898862,0.06088865147919029
MSTN,0.004923137388259365,-0.03049636113897732,-0.0270771841751901,0.09254221420411582,-0.012189306389624812,0.050349958072789726,,0.07897338365870475,0.03973519051268428,0.020823411329161545
WNT4,-0.02457833754458502,-0.011897038221363204,0.11876298026305518,-0.03165161210914271,-0.021918050853824617,0.05488244250666312,-0.030263951512982463,0.10806242450253392,0.06795396022173711,-0.011150146191235253
TNFSF4,0.14718230216842712,0.10017096174527183,-0.026413475544857706,0.015618546016089684,-0.013109889009738123,-0.012869880098301653,-0.03263915884461767,0.08483790881915795,0.038790373514444136,0.017081014511497288
NTN1,0.06760947592136982,0.023307166530110345,0.0017608241831133507,0.029095052652480677,0.018156952639623355,0.03274051967953857,-0.020286222431519257,0.06009370546105389,0.019892120034642122,0.17029780214436108
CXCL12,-0.05840131372953859,0.12443073937629168,0.03224653330103736,-0.008785916890224869,0.008763652676763808,0.007797246707316026,-0.02434373679149328,-0.05615433539800687,0.15894694844064275,-0.00680129924579791
GNRH1,-0.00881602085632528,-0.01186165835571032,0.018272702486398135,0.0031652142984392455,-0.010924566089781321,0.040827160788851236,-0.022416387321103938,-0.007313660554156934,0.05511680441760801,0.07427294186412434
FGF8,,,,,0.032848354577505685,,,,,
