,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
JAG2,0.09081458994154476,-0.00065760227590149,-0.012180780817110545,-0.031424974136929504,-0.044770721560655174,0.017367026886212028,0.04369332550530651,0.008841530194539454
CCL18,,-0.04554532083053103,-0.0527620453662606,,0.01369312628459233,,,
NLGN3,0.007852603321409992,0.036269416971202006,-0.019650151022864795,-0.049768395039649145,-0.01311045132126871,0.035168905840272734,-0.0015465433635622257,0.12287037015261572
CNTN2,0.1143642945103978,0.05239962462213019,0.01321980838260825,0.022043490284326058,-0.0476916499378887,-0.036888563814436025,-0.05244419998179351,-0.08337467659759908
FBLN1,0.108852571295808,-0.01493522494995046,0.0839756515903908,0.05110692025502119,0.0324755325553978,-0.0026903074341653762,-0.021015682354430618,-0.002880326249571812
NTNG2,-0.039120068097799734,-0.029062215284031568,0.06728857505965861,0.024324836813654084,-0.06172070087682071,0.02290229942862839,-0.05184274783553966,-0.013584309730929235
CLEC2B,0.1262371165301873,-0.0021649002263982972,-0.012599806324823926,0.0036379197905114426,0.04270980264413533,0.001382973418100891,0.030434533154247004,0.038917025845320044
EDA,0.15819874645534723,-0.011145217111109178,-0.038531418929770446,-0.03414463724556741,-0.043385519615242306,0.002201589906078724,0.012166344742010555,0.055151807524445075
C1QB,0.0665721832509025,0.15782154770429888,0.04889103201632604,-0.07727270044486535,0.008796688183799386,0.06553900519413115,-0.036739999953089277,0.02849810510362346
PSAP,0.015429123110563353,-0.08367904447223169,0.02148355399272551,0.014809099917654875,-0.04232864290925803,-0.013643855513601755,-0.007584959510531858,-0.04665143862590501
APOE,0.01139804071184832,-0.029203505718470968,0.02542378339481212,-0.11629757073556342,-0.07115995831319391,0.1235370956353588,-0.054363773863848025,-0.025855114778517724
TIMP3,-0.024308132875695866,-0.05651323803076116,-0.01906799426115407,-0.0394532291763714,0.036844054195403604,0.03351666750204846,0.030028434236253104,0.04345971763302428
COL8A2,0.02221771906700417,-0.012634529925102726,-0.009107567605194936,0.02291261722044946,0.02272780104119892,0.004276479372840366,0.010029157964679323,-0.005149405570708873
PTMA,0.03462016991344497,0.04158719603349991,0.021970298268658768,0.10109090251665905,0.04179536864620284,-0.041395243121127925,-0.03040014794421603,-0.07848678188650243
APOC1,0.06613076621447694,0.04709273409733848,0.09246272438982328,0.03019859020034794,-0.0451779977834377,0.05892128490820357,-0.04524656592676711,0.07374368357109849
PF4,,,-0.018822380889338727,,,,-0.005167858692298306,0.07552862886190531
WNT16,,,,-0.016864628784150168,0.005934838217215341,,0.05586620708793777,-0.005167679000960239
LAMC3,0.016288280942242547,-0.0023790937288595136,0.02927593827282886,-0.014011924349519585,0.043665128509741115,-0.027860450064157806,-0.042373130666981576,0.030593063717265695
C3,0.04613881033976548,0.11549712846364882,0.056929149916498195,-0.04430172865873436,-0.017356425574025346,0.005228968195957877,-0.05263810362015737,-0.09359803686193631
S100B,0.0069175193297586115,0.05782790818354727,-0.03548015410959639,0.06837162331789702,-0.06692026907776705,0.061268688368443035,-0.027212667028042904,0.051091781658271274
F7,,0.020929611810472527,,,0.08251869534553131,,,-0.025661413799135887
COL6A2,0.03594762201630806,-0.06470201326821637,-0.03054607036378273,0.016864332276656815,0.05382736763364884,-0.007073981534219549,0.0032955465085353934,0.0247227613640639
MICA,-0.004159791224082069,-0.004796348122695153,-0.03749069579981033,0.09668684799997557,0.026291093570021504,-0.03255873849654185,-0.049619981345937335,0.02406745862911122
NPPA,-0.03569939463823073,0.06726916171335076,-0.03071586021071408,0.039439214632057414,-0.0068491768860917245,0.07407922364204594,-0.02215177781904384,0.09331707585672648
COLQ,-0.024875836433691137,0.0008041450122106334,-0.06805273179012468,0.007096868691953231,0.030195107503584145,,0.03188031977729749,0.018923853713505308
SLPI,0.043306554998065856,0.04859772356541132,0.03802908457462712,-0.020722264279382237,0.06820247994383283,,-0.03228992312930743,0.009799821933948273
CD59,-0.005816417613524381,0.06510829568077961,-0.00731686802163113,0.05786628655213687,0.005229423583533184,0.021751829069917475,-0.04271664935505857,-0.05756344752992883
PDGFD,-0.023170432121743606,0.014447593324815286,0.05496263878904974,-0.031983472330161154,0.01986099988504725,-0.03778094212238003,0.026774120266264485,0.07898045255600525
FGF12,0.031059007180677545,0.00868674502568582,-0.016646739130912542,0.007613899241614835,0.08125755729885539,-0.06751788811750487,-0.023385323568296323,0.002847552691007056
PDGFC,0.10341374642852566,0.004708280436796157,-0.08336321703832134,-0.1065576898348648,-0.05252248431162242,-0.06585323957691401,-0.0021426340488808196,0.035213783730109485
CCL28,,,,-0.018599288001174025,,,0.0374551545008709,0.10321718260288594
GNAI2,0.0032769501393417324,-0.02484725481103836,-0.009006520040254937,-0.022964214469009762,0.014461711801267563,0.12442689331907059,-0.06714864840799593,-0.03467857848934448
IL1B,-0.009244001747816238,-0.01037677564718576,0.029453032952867768,0.03220952931853269,0.017336795525195993,-0.11100618423569454,-0.021224847490715907,0.13998023848517258
TRH,0.06000316972241868,-0.0019895859103505552,-0.0525643966766384,-0.04315883957573478,0.09013246576361891,-0.035050587776659516,-0.018807303577069674,0.06406226229664976
LIPC,-0.032988733927048784,,,-0.03153148181811735,,,-0.02936783550661252,-0.009561931233193766
UTS2,-0.05671043618972353,0.05311190950195351,,,,,,
RSPO4,,,,,0.021644403384117803,,-0.030634109905343265,0.00900250649539323
CP,0.009064917189105653,0.0204748198291135,0.012458866215832068,0.06597023013246979,0.017511384670391518,0.0361588895577519,-0.04436681199766799,-0.04954579494188771
CCL25,-0.012107021217039375,0.02265605455283131,0.005313526898771825,,-0.017673399779628052,,-0.025254681353181693,0.020407533124812548
MADCAM1,-0.03932041776216391,-0.030258516642829792,-0.005750746526023851,0.129723712521345,-0.013668494601722017,,-0.0012325280620339063,-0.05062731760585021
SEMA4D,-0.040328407551159455,0.07944011962479551,-0.03148435829923728,0.032051245931001816,-0.049900127833112796,0.0458906583216952,-0.0188506079531568,-0.032126997794263694
SERPINE1,0.008894499441658568,-0.10163642442658526,-0.0004673855250781891,-0.03635941499555581,-0.009686263556768028,0.007581737949696917,-0.011107706754778587,0.08637417147620628
TNFSF10,-0.009833607136638702,0.06801885804822032,-0.040721116975489434,-0.009758838576958239,0.0015154173742454998,-0.01311767193495,0.028356921006548713,-0.0031435282384635406
FGF14,0.026847278341875995,0.0590000734640694,0.07658558222872719,0.05274144676100281,0.021611870164313925,-0.09755634540845323,0.03155101981155236,0.043590057245843396
BST2,-0.05166463323860426,0.10917009746163146,0.09100840780326504,-0.030174603371224802,0.008389376117091346,0.07731856377089498,-0.02578005322113786,-0.019630539785199276
PTPN6,0.07072056416183732,0.053907696677077184,-0.007136458438692393,-0.0058578304682468975,-0.001247661501087987,0.043758123209605496,-0.046105398772533515,-0.02248948833309028
FGF22,,0.007538238466839258,-0.02361235644032036,0.05360226667006617,-0.04258654143803341,0.07653028426181635,-0.003766227968045802,-0.0053548476572452645
TNC,0.027696684261920474,0.043420604197256595,-0.020544564128422534,-0.06521990648065223,0.04769616564247844,0.005377046989270145,-0.026672994353721318,0.01163740953314719
CXCL3,0.06064250038275428,-0.031945562912354154,0.012315525577657853,-0.0190679637282422,0.017405655819827663,-0.0464682189263429,0.030987952881200757,0.02096287767318197
CRH,,0.019595008066591528,-0.05338818952687677,-0.0017244999484694412,0.03943776853971045,-0.04084805894132176,-0.028202696895468084,0.053699877449616386
GREM1,0.011180432301140294,-0.017652546972397747,-0.003689173999165249,0.02831845008034968,0.012427797497001902,-0.04278189869592949,0.04682746298633604,-0.0293358399603064
MST1,0.017132606193983855,0.024393940908926846,-0.017202666600965522,-0.02080080416085308,-0.011534947087591795,-0.010514989490828658,-0.020174200382753478,0.050311189526905706
ITGB3BP,-0.03912634865508902,0.0005287559646558616,0.01707261069804519,0.000673415218168836,-0.034781613774799346,-0.010081757994198507,0.017621345795935748,0.04466383461708776
NCAN,0.057382398854007075,0.07710046282999285,-0.033652393176842564,-0.006107995943197164,-0.06986242705982436,0.016769110042827988,-0.021212154150872624,0.011380671564260186
DLL4,0.03008489176789315,0.0010115538439984975,-0.04186869998735766,0.011630068249432019,0.009465021225796176,0.037632748025782974,0.02131626686567902,0.03469905512998368
UCN2,,-0.04235851015547577,-0.03931058376178168,,0.0011481808035951155,,,
VTN,-0.029121512482277356,-0.028364847384958158,-0.01759274964814077,,-0.02627414529843541,,-0.02699526017148439,0.022243886024488933
CD70,,0.006446910326740161,0.02000991432144442,,0.023939778224043466,,0.20945838387052518,-0.025923974531776736
GNRH1,0.10035955359569296,-0.012368533730006837,-0.008969469337768203,-0.018360808051607478,0.06002974738991412,,0.08957849789276924,-0.008112478563598901
CKLF,-0.11154279810178916,0.10085237554003368,0.0047306802186305955,-0.027049220210193268,0.003597314472740095,0.029510781605660397,-0.0024245817371448698,0.061711045066586534
NTN1,-0.04945442858962885,-0.024151782949756017,0.03110651960413888,-0.03555336867728221,-0.0016747806039730825,0.04578881059040648,-0.004454209571856221,0.07098597644957995
WNT7A,0.049239427251408355,0.008706334729493684,-0.0011332420041905431,-0.061276909717249556,-0.05095697836488912,-0.03377462089148207,0.0012535991032011672,0.0829073498017188
DSC3,,,,,,,0.032713665113367076,
HCRT,-0.016690098553192156,-0.021176113512712147,-0.011788669899118745,0.06355508913131654,-0.0483767533118587,0.10516304051881666,-0.00447918011553297,0.06726244711505527
CXCL1,-0.034337222847723954,-0.04276807961683074,0.06167977927887148,0.03835566577250231,0.042200520761244344,-0.027114902940438675,0.09192381806072689,0.07173835730173166
EFNB3,-0.027186392591266165,-0.012118137166750968,-0.025059289626107293,-0.0793814681304192,0.018025945275382625,0.026246300911050527,0.007032261992338768,0.0770093149625695
CCL27,-0.012697278218512527,-0.05568059008954127,-0.038064485154277114,0.12620311228719838,0.0046541470624949155,,-0.04774393808937614,0.009400305979157914
CCL7,,-0.017256404510682544,,,,,0.008546471645009417,-0.043904099328130865
BMP7,0.023356703491551993,0.045394575067979406,-0.03245468501310092,0.022220062831802598,-0.05907169894727031,0.029818816393501167,0.023665865377400015,0.07272463001750192
FGF5,,,,,,,-0.04938933162574865,0.02711594283948019
NRG3,-0.0392752821720485,0.00884322571288752,-0.049048858994793026,0.06143107391521846,-0.017381521322163196,-0.05981814744843688,-0.019969310914960913,0.05171576319086067
RETN,-0.010951160191600078,0.0005156099372563388,-0.02117753742874451,,0.015122040782191015,,0.031023453426773016,0.014363489793155658
OLFM2,-0.08043154095528726,-0.025739599020125282,0.013976474550988589,-0.0509934455229555,0.0018207915788328237,0.04874083499444373,-0.04951609496785502,0.03808762346466547
NCR3LG1,,0.050456416318993516,-0.015399435212216988,-0.017875036290257558,-0.011029449168243407,,,-0.036336709188448946
LRIG1,-0.05494520336296922,0.09506123401505054,-0.008151287571266094,-0.03716209976264341,-0.06344233131073765,-0.0005165760198880732,-0.011655508039039371,-0.03629677581800982
SST,,0.038847183263478635,0.024870723725935556,-0.036210429485866336,-0.0017506356141190904,0.03635201663032013,,0.03369646065653102
TNFSF12,-0.0014747470182228815,0.055896791414214025,-0.008886243675018647,-0.07729259389319841,-0.010144824478608493,-0.005706801648953166,-0.011764554705777409,0.07263020423956894
SPP1,0.08175768834459664,0.059529670371747716,0.0458414734570936,-0.025227378261861187,0.013166731326543933,0.07377462255023369,-0.0341633160435531,0.03473258714757668
HSPA1A,-0.020856737753674862,-0.04082938026747742,-0.028343668682869718,0.0519650628890548,0.043833731688140004,-0.08993622316695538,0.0045671608490591865,-0.05770281631931556
VWF,-0.037706431018320864,-0.0010277650489948435,-0.043669560992661116,-0.06032982730055086,0.002449437764431539,-0.003050701286186222,-0.016003057512360492,-0.06415783482154244
S100A9,0.022241541790646586,0.0792334378025555,0.0038986056037587716,-0.030259821363943007,0.048840799893377126,-0.02815286886903447,0.05064558212530595,0.026628880535570512
DKK2,,0.03260728210469908,,,-0.020969833136834305,-0.0446593867022831,0.012297318018175352,-0.01403526717735292
NTF3,,-0.01736434687377808,0.06691498001297089,,0.056121791039912314,,,
NRTN,,,,-0.02347439568183779,-0.02529424002080921,,,
CTHRC1,0.011968188376738215,-0.030039026256650076,-0.01174738644939077,-0.00014386148118901055,0.04272379716747573,,0.04208168475632074,0.02825370465897254
ALKAL2,-0.039559338880103684,0.013819891312307701,0.0755130533280639,0.025932964227089857,0.031939019269347724,,0.04200136753773128,0.05332929715355192
RAET1G,,,,,,,0.05915933327919642,0.01879590719526255
CEL,,-0.03561954819326528,-0.03024005796299066,0.004601575653722245,0.050529467997895025,,0.015240610020650571,0.03267103082591148
CCL19,,,,,,,-0.01790524330411168,-0.03311414049018696
AGTRAP,0.013566663484803367,0.0672777605639569,0.023271075198241693,-0.0017890683131592273,0.0025627778029800275,-0.04109582749585953,0.009797137050100185,0.04311641616056639
HLA-G,,-0.05040066743337678,0.0034364133490690195,,0.021057570130318535,,,
CCL23,-0.03521060384879944,,,,,,,
TCN2,-0.08068065570789158,0.08881497881409861,-0.08921883543559317,-0.039711999235567896,0.042784431442581435,0.07052610329944073,-0.04286827472868779,-0.02590438921364687
TSLP,0.029095029466787072,-0.03994406372347997,-0.00441976724563165,0.06886350616966475,0.061397885462521284,,0.06553271104729652,0.03122418290130844
LGALS1,-0.0055860002969187845,-0.07254249101282968,-0.016475571015280535,-0.007159377406451304,0.0081346347116027,0.05768153262542857,0.023927622181727684,0.013016586749043966
COL16A1,0.008988789258900688,-0.04872858920264598,-0.04876742318264294,-0.0655354418490489,-0.017504061371465922,-0.019664694495096953,-0.04277174928521546,0.07991761753050747
IGFL2,,,-0.024789513045868957,,,,-0.043735925136115426,
PDGFA,0.002383823974806835,0.014924539369225436,-0.031148603286729366,0.00945431556965122,-0.007824352180831783,0.020195926837229015,-0.0019868866302174704,-0.006212711345483814
LAMC1,0.0618185629494863,-0.028656306184850936,-0.06736189227048583,-0.047138148968409684,0.047295468988766666,-0.031136516500482506,0.019761295121013444,0.035765176479430415
EFNA1,0.07267114787324523,-0.029908766818764098,-0.039378592171356176,0.06996405524498864,-0.01886266801740489,0.07695287680687384,-0.05184583301157586,2.1345649710419938e-05
SEMA7A,0.005221513676535122,0.01679656604828526,0.04301420509489992,0.00850309724656802,0.013992036406724343,-0.019022143745536887,0.002945673785606843,-0.009192231001601934
ICAM1,-0.009864444932123073,-0.05635427257549477,-0.01910719835807585,-0.0153316591810805,-0.012497281930264208,-0.029263543211890376,0.003811162138165028,0.01786937620429853
IL10,-0.048172005125073664,0.020495118327103552,-0.026813205747504246,-0.018834963745296696,-0.03369890888518453,,0.0031635368458681826,0.018074811126348123
PIGF,0.024942217665185777,0.04459267738542453,-0.0006972411360271493,-0.01977149981178142,0.010784871508500656,0.10469253432458074,-0.021231024476014212,0.06429789930992319
FGF20,0.1498635370105074,-0.023461436579051923,-0.03868826577772041,0.002004106057925828,0.024619206109264446,,0.12462973045160249,-0.012117858424758928
TGFB1,-0.028064432170635457,-0.04251106195503989,-0.03988865883572824,-0.07051432403132425,0.014809281571544958,-0.009965681795523281,-0.026706757243036817,0.07737146442911265
OXT,,,,,0.025363287179812014,,,
NGF,,-0.03584635559784878,-0.00011609620964481859,,-0.014061189983016796,,0.07227095346507278,-0.0003128248647373507
SEMA4C,0.013510101773766301,0.06341677368093737,0.005669910383850586,0.05653687350154169,0.047174124476407175,0.0004970216463526128,-0.014811645554739393,0.04116791266747286
PROC,-0.05482784420092591,-0.03469945801821073,-0.005705192750019638,-0.008311519090690823,-0.004600024332425317,-0.036710134650874,-0.032125703187493894,0.023515990583553557
CDH1,-0.028333480881838454,0.030428992541524605,0.0028006697695194625,0.08150722498593618,-0.02760789650508298,0.00021140711933632068,0.13273135439547795,0.12581510944171248
QDPR,0.011563279790908666,0.04917254335391627,-0.04463478976882632,0.017692002540163086,-0.023289339040251048,-0.03729883370532772,0.022511174825649946,-0.06136014197050405
IL11,-0.029767855595828518,-0.04366564930893012,0.06411378809849524,-0.021684939968751638,-0.05832277300418978,-0.03984806648772623,-0.0011976408462700341,0.08939960717721313
HP,0.08875992055436148,0.0981123468337245,0.040397117292956274,-0.025865691986003542,0.033917202419568894,,-0.008051585629850139,-0.025769436570385156
NID2,-0.01786249598288916,0.0707679071402067,-0.027994789076022583,-0.03849218606230059,0.009888433037837405,-0.04865311065421178,-0.01679683705640484,0.005940326830728437
SEMA3D,-0.03206166919286206,,,-0.038580250115057876,,-0.036164289588510166,,0.049740604021521036
LAMA1,-0.05213709588883426,-0.0004246215994686683,-0.06287006150751984,-0.028450970209459445,-0.05632324289298293,,-0.008059400290381179,0.022986408942977116
RNASE2,0.11444081290360834,0.10735965980682344,0.0015738616491502075,-0.08485982293358794,0.026450813424567753,0.19777594005093044,0.025314392047555055,0.07885564897899056
FGL1,,0.0051660428555504595,-0.0176619716398314,0.06597300293947814,-0.01759314885143507,,,0.014290110280779622
PTGS2,-0.04452363246467939,-0.04144279294659371,-0.03292585490620506,-0.003221562747608549,0.01694849154220974,-0.07857259155084936,0.042780042082952816,-0.0006796643942610057
NLGN2,-0.02814720869717316,0.09390429403084509,-0.04942417447009155,0.020345243697364814,-0.0409274948838497,0.042572552891484636,-0.003473162868505792,0.02445223760595723
NRG1,0.06579605454357855,-0.011252697927860749,0.00967794901855624,,0.039517227440045676,,-0.0545037064054109,0.05052030607337965
CALR,0.03838735014696193,-0.007121535762134036,-0.030706937842598255,-0.06980692202283555,-0.01995805624862836,0.02915791523109525,-0.047932329813602764,0.07459292719634142
CXCL9,-0.04926884297339752,,,0.18453008707834725,,,0.06683776156375763,-0.0010371174043942032
C1QTNF5,,-0.04804039783301469,0.028136563205306383,-0.05958278374203204,-0.017194123290373568,-0.03984812504554659,-0.03008681409852489,0.08681796012122114
FAT4,-0.012965388332474344,0.03482063802000299,-0.02364089729756305,-0.005735226824469529,0.055025031635668235,0.07296160759322809,-0.025382952753074225,0.06192298402825091
IL16,-0.03213420685224899,0.026089388178916255,-0.04341092395672652,0.024656404758787748,-0.01736964115076279,,-0.013613342068514871,-0.028268091939743195
TIMP2,-0.019123883614082602,0.0011766210993492546,0.02273937774401471,-0.03810202189034549,-0.014229531685651301,0.11672862990084365,-0.048231106510598684,0.11580211780459959
HPX,-0.03206172814133759,0.005709650375576335,-0.019151750844975602,0.04945014948335074,-0.022923160618896175,,0.039495897512566436,0.03530282266170679
PGF,0.007186178481381491,0.023556788791066617,-0.008042791791474185,-0.03394565604936378,0.05633703093342065,0.15248942098243712,0.00991441108815433,0.00044484586777988097
NMU,0.01541598410189862,0.031262911807680295,-0.007612667947213596,,-0.01505296324905157,,-0.043573501793748685,0.011076085277344602
PPY,,0.06375394387102587,-0.0025695878047308205,,0.051913613165174614,,-0.044681402744264236,-0.0004773405978633383
UCN,-0.0034219973039276456,0.0015841170152937779,-0.03144086167372752,-0.03727714609716192,0.10736615870183286,-0.036710134650874,-0.039848948781655555,0.07594538773560355
MDK,-0.0671056119366627,0.09368272425287694,-0.021992987956965023,0.03087353182970407,-0.006306812723116205,0.02635921803941977,-0.027702334122678248,0.11468721585796382
CTF1,-0.028277795546701515,-0.038713667169865996,0.011894944522899853,-0.023864476270846688,-0.012146118474342143,0.04106766754677477,-0.026560211647436886,0.009429164642498327
LRIG2,-0.026714097162358643,-0.00032971339987038635,-0.043666646366634525,0.0650764627363873,-0.024537740685266943,0.05998792350036862,-0.012831890268834275,0.08031355800167564
ANGPT2,-0.03584874544579178,-0.002036195633208962,-0.017100617444529894,-0.08710622094907583,0.028960543860671196,-0.026968239333877604,-0.03521093225234588,-0.009951872132306791
PROK1,,-0.022505783994788982,-0.0238520554315794,-0.017376683938811362,-0.02601631402818162,,,0.015141995834848236
NTNG1,0.04046566249949165,-0.0006311105174783809,0.0052707171701578525,0.0404985553023606,-0.009271916032730617,-0.03170535651501954,0.02176230803508818,0.05335368491765924
INSL3,,0.016477807544839948,-0.021343643765672157,,-0.016566221686446347,,-0.022334245020273834,
SYTL3,0.007886669723172368,-0.042718858484641374,-0.047933536372879525,-0.05715563483881165,0.07298130377651318,0.004186320413117399,0.00996202303505246,-0.004963761639977479
CNTN3,,-0.04872620636346071,0.03526672857669005,-0.0272468141009511,0.03499870254867785,-0.03830664010062731,,-0.015804585175818665
ARF6,0.006595776332987159,0.006059032976017262,0.02462432103266335,-0.014061673895116188,0.002349333712726429,-0.04337175432584428,-0.08902734032885076,0.07279638790322719
SEMA3E,-0.021469694448773596,0.07047379551286558,0.00986151244646501,0.028492827591088444,0.0066493150306021175,-0.09075255672529252,-0.033783699019278024,0.08995496968872409
PROK2,,-0.019555766727639052,0.044546848871122535,,,,-0.015309702778461127,
SEMA5A,0.006704334751110775,0.021216715071793967,0.04973325975104902,-0.05159853761898266,-0.05042995580094435,0.023745899244819266,-0.009268543582118862,0.08881273445537519
HLA-B,0.05231980686569034,-0.018437879014570897,-0.002396886566571941,-0.057131930691069796,0.03589323287462522,-0.004550705687627617,-0.03299957047969382,-0.020058048930693875
APOD,-0.027191886830270403,0.05411998693596607,-0.02983369258627413,0.12185467984157554,0.03426458717801168,0.037686782875724224,-0.01279386432828834,-0.055089140537256207
GDF7,,,0.003725136009209717,-0.032273908743810066,0.022699193264091297,,-0.03185873221719332,-0.04493990072845049
INHBB,0.022494783763402894,0.011678841072007258,0.011389768040465124,-0.03637412306932826,-0.020037150454498727,-0.04509324168012783,-0.026958024444477483,0.07469507502762457
MATN1,,-0.028196351871778054,-0.03821619727083953,0.08182874869010978,-0.03599960028805661,,-0.02287370003198413,0.038724078662753
HDC,,,,,,,-0.05520986772819605,0.05711066477445227
PIGA,0.008876800262604283,0.018297468677987223,-0.004956583710624588,-0.03659315771771107,-0.021007233226968125,0.016116661987901546,0.037089168078360484,0.060756789870845075
KITLG,0.03196510124551753,0.0019073580689116401,0.023929477620505617,-0.039365333607805524,-0.010410717591970455,0.0024839907292213527,0.0003853724688969365,0.028116675526662478
SEMA6A,0.047534200796998057,0.06770456494830418,-0.0526137069091421,0.010050896179933166,-0.008349834957168513,0.11955655858075986,-0.05423855510778395,0.06467739052039675
BGN,-0.022187751219935374,0.012129089735780566,0.004191747909350554,-0.01496640561318356,0.014507119121197056,0.07697885690282112,-0.0370946264088994,-0.020548633715768306
ANOS1,-0.031245734573321565,0.10476559976787374,0.050039547547295296,0.01640893847361462,-0.052512429838628846,0.06969507752365878,-0.020626642627673233,0.03744000310785733
AGRP,-0.04345272672386542,-0.023187525736219496,-0.01852227762849123,,-0.026719900485695097,,,0.04326056313924303
MIF,-0.022393407569314072,-0.06497978059220179,-0.04704155304637798,0.08140239151903288,0.0821339570520895,0.028376981819951987,0.026652576252734667,0.050794557345497836
PTN,0.015450462858995276,0.13696575661635887,-0.0662663934877591,-0.04435972853974508,-0.02725650616905552,0.008604847700685788,-0.07048153298866923,0.15003019545646776
BMP6,,-0.040964405936098375,0.029537028589053944,-0.022891725474188444,-0.0019055601630670084,,0.027526184117154136,-0.001461044391951949
ULBP1,,0.04338890888184522,0.013888129853189414,,-0.014228851949913935,,0.05343943365264282,0.059399072866557386
TG,-0.0032386161975431925,0.021566749468315896,-0.030813436859130405,,-0.0315269428678129,,0.02542498004138062,0.05930468477591362
VEGFD,,,-0.021606665090733116,-0.023087395779263734,,,,
FGF17,,0.011595364204456676,-0.04280016534440825,,-0.02940299847136546,,-0.017713813837253012,0.0944199711049449
PODXL2,-0.012866091334592324,-0.022941006512704597,0.020445465844688312,0.0017178858071844366,0.02684500200061825,-0.025511216576677962,0.019543502505559456,0.01714340179327978
AHSG,-0.03344364493461536,,-0.022378365895293073,,,,,
RSPO2,,-0.034699480725920266,0.01601146819006539,0.06126535865236968,-0.015099354766537806,-0.06853502857161602,-0.013166512068823138,0.01033027219615174
GAS6,0.012601574405331106,0.022476794662199113,0.0928722969379621,-0.0033268983515906863,0.01677928790143449,-0.010663712296143388,0.022917283016496804,-0.05511930652193998
ANG,-0.010890378686831553,0.006196978203480326,-0.009481828553107807,0.04507659958548807,-0.043765463492978975,0.1207471794104293,0.051717013287056246,0.03716694609830476
F13A1,-0.03265518832616055,0.08346714218750005,-0.0196856676199373,-0.02508932255687368,0.08733499842056897,,-0.026690523134345376,0.0004689590061114479
TGS1,0.07111106929524115,0.03486916142268299,0.004388206785273495,-0.06091902326512305,0.040741478436997804,-0.08796924439933124,0.007174227409365153,0.04123392327905345
PTPN11,-0.011964650892572967,0.02006543380349554,-0.011017174100150098,0.012631862073049808,0.004347611163504795,0.01758350335939513,-0.07869118997303087,-0.06255691035271231
IL23A,-0.011986541168877802,-0.024497335170781332,0.04134094443572785,,,,-0.026841066286942272,-0.030342553504278162
CXCL11,,,,,,,0.05494627645916079,-0.030269170019522534
CXCL16,0.0028003236793303172,-0.01857115178078522,0.07928899962885363,0.034726645279495726,0.05985643091907955,0.004947632916290908,-0.03785214742837059,-0.018265097123904787
NPTX1,0.015286677030779143,0.0686168571261072,0.013088678235544597,-0.017122451527959423,-0.01120468525458349,-0.07551627347402634,,-0.06053165552288391
HLA-A,0.02460393046443688,-0.04075880192639681,-0.03472479381017003,-0.07561530640046353,-0.027840675562331337,0.025018954087505554,0.007802950450871848,-0.04053251462008173
RAET1E,,,,,,,-0.018158582813493605,
ASIP,0.11076566334471731,0.00814785358591896,-0.0024403905786072235,0.0597161427499569,0.024003943874452784,-0.030856492515598924,0.0317549976062357,-0.008809167301020831
GNRH2,,,,,,,-0.017937490181803274,
CD14,0.016177427675548438,0.13381189442838393,0.022571621875281684,-0.01401442305451555,0.008335549546971566,-0.09053004943997794,-0.021922071796853192,0.03000820998295493
RGMB,-0.03599244284222571,-0.021939282632838404,0.0014354822076096006,-0.04420270914545643,-0.007954553079305492,-0.08900036805036994,0.035116784244146326,0.0514613381470914
SPINT1,-0.01902012380176556,0.0991123548850791,0.002146497225534845,-0.038580259333281054,-0.019440441363767495,,-0.004250316252589397,0.009141525468959733
APOB,,,,-0.019067966708603754,,,-0.01679123863387433,-0.012694108226393788
ADAMTS3,0.001998450789095034,0.08707728363422229,-0.002153561604464333,0.06343521585878747,-0.035010875646795135,0.01576588041272168,-0.0024347265493543206,0.05160400167163281
LEP,,,,,,,-0.016311575338321223,
EFNA4,-0.0722914268694855,-0.01627629864737504,0.012206470363659915,0.052112606013630325,-0.025557872319815003,-0.038826253066442606,-0.04108355174284356,0.024937541331575625
CUBN,-0.04031849305609123,0.024881806149297934,-0.04019010164225239,0.0018180696357115774,-0.011946219686275494,0.0025512480955916174,-0.030476138388445855,0.04403260107231932
ADAM15,-0.022734087066816722,0.003579109987729308,-0.05264169809647118,0.014933883205714418,-0.010496314981510553,0.010855191711698393,0.05415999372983401,0.01684802839463653
TNF,-0.0005008342484770727,0.09252425249956689,-0.02160665682384847,,,,0.006414567654149106,-0.013167323214139257
CXCL6,,-0.04515895568277522,-0.027403328523079036,,0.03126885189915372,,-0.0311832170826945,-0.008724491326970306
MFAP2,-0.0371315809876103,0.007430783740763782,-0.009873779830169956,0.024644826714767313,0.0025707993388077027,,0.007844944332487723,0.021112025021129435
S100A1,-0.02836872180047503,-0.007132528171811962,-0.012205542416560784,0.14401253053763982,0.01109803971657806,-0.061575211609066205,0.07725236886776962,-0.004749672948593573
CALCB,,0.08533978558910008,-0.030432236613126624,,-0.018434949806298253,,,-0.013704105758472486
BMP5,-0.0360651802547732,-0.027251904342070733,-0.017532964391428388,,0.04645447941857099,,-0.00804762698191212,0.08703188479637382
MMP7,0.013345879533593945,0.09795164820171925,-0.0063001386732460685,,-0.029643193815797376,,0.02958035238674701,-0.0025946466229434017
F8,-0.007679481978430334,-0.010585487463836854,0.007745531457185985,-0.03395441687390025,0.027332765699087627,0.12690519112700435,-0.036585789340284995,0.05231292100191954
