,UKF248,UKF259,UKF260,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TNFSF9,0.029075277652382096,-0.010870551610488643,-0.0001841160658258287,0.08996883844709194,-0.027167042050725614,,,0.023814705081261604,-0.027249336581558748,0.007653278697453667,-0.011225929925078017,-0.023876843731396015,-0.060339601111823245,0.012406007348220775,-0.05850605041201251
C4A,,-0.016136975348199113,,-0.011243783034103408,-0.013612930652700934,,-0.03014529204247097,,-0.028602406722254902,,-0.030235726987121146,-0.015612749113563333,0.10780340876910231,0.1335004264985,
CNTN2,0.023160318413175143,0.001068184617473053,-0.02858851818776425,-0.0035359294917540534,-0.014413921787771969,0.024571760389850487,0.01621456680473692,0.017496043602911255,0.014113129077307681,0.07733845146054845,-0.015447374509312151,0.019886903202491923,0.0520456970329761,0.026986466040121528,-0.031935690976914205
F7,-0.01835965847186702,,,,-0.012410596882493562,,,,-0.02408706608965594,,,-0.015449806975426755,,,-0.028923214715166474
LUM,0.060728290836857546,-0.0012501876410778191,0.03491976917126488,-0.009766566015469208,-0.018359961458252052,-0.01567875355569829,-0.05720999535492322,0.021002585408637718,0.04289495396029225,0.03781777910860072,0.011436564675274406,0.07106595077130665,0.06971205637012626,0.029345421674567333,0.10675903026025503
BTC,-0.01665658855398501,-0.0288563453905263,0.01762931773591444,,,,,,-0.026071778266243368,-0.051259421890411355,-0.02594339484381173,-0.014951076405424509,,0.002514321841823473,0.0777524717275253
APOC1,-0.00019130998373039827,0.008291208614295227,-0.017784144381512046,-0.03401801187189548,-0.02750138550364387,0.13261019385094347,-0.00926474893659753,-0.021374031055320625,0.05023025399907582,0.09169330957814659,-0.04122246234036729,-0.037967733984570026,-0.054752646244151104,0.025009817508365964,-0.056149351981944776
PKM,-0.05925365470999029,0.01666299176850488,0.00624305600278036,0.008471560729638283,0.010022999677574354,-0.05032053895494003,0.11617472090162549,0.005377503976254177,-0.06257689077272778,-0.08847857069699819,0.04114844171536781,-0.017586276294013718,0.1068579574869026,0.030157522545258584,-0.07452817656439276
TNF,-0.03370343643791818,0.04018438702858572,0.04145209545409156,0.00719175475069981,-0.017666659797968182,-0.04055941007063626,0.023795182914424545,-0.03756329955919072,-0.02530523403652107,-0.035089072441361245,,,,0.10193070184123304,0.09119609516355061
GNAS,-0.036733261603766665,-0.036067361017218205,-0.020951508021782382,-0.018187210359867038,0.004330220326993285,0.052896599990321,-0.0030195624504641013,0.012960627979860842,-0.02965249260422915,0.007552804715769977,0.06458469706021004,-0.0363635814247451,0.029262108526252446,0.030027588366020274,-0.03749368647266388
BMP8B,-0.02857947162883188,0.006478097582642119,0.02633539518852271,-0.02920309909792816,0.02351725499021027,-0.0021398487764697533,0.08919758714134574,0.05838039468546362,0.05464630566074449,0.021496015522593767,0.051634754711478915,0.014163836592662052,-0.07292002130507612,0.004193696865900918,-0.05390466385222566
LIPH,0.054035966773589905,-0.020443430057906907,,-0.009065562799080747,,,-0.04496385525134546,,-0.007747549099584899,0.10428745718792141,,-0.02453497682181061,,0.025428108626950247,0.03396785960394883
CCL28,-0.026471698627799318,,,-0.013959475332400205,,,0.016170721812549735,,,,-0.020900097040778852,,,0.018436036380489046,-0.018898875372121208
PTPN11,-0.019669434790219723,0.025394328790845723,-0.007000847580922731,-0.02701267836487793,-0.032135806329100215,0.027974143567154854,-0.010834178101666717,0.01136324353661518,-0.015946950460667873,-0.04699740990590118,-0.026428052159829504,-0.039967133564276135,-0.09143760676018191,0.04059255138573837,0.004958683769779544
ADAM12,0.023654463557263205,-0.023044543048028044,0.04951642335293055,-0.025250745657350675,-0.032681111761515204,-0.017427946780669487,-0.0031873927868446288,0.05444324991011145,-0.005159379935687759,0.014579664810768432,0.04315456377231618,0.039792926914322506,-0.0586176073117717,0.02270237910306186,0.054759271843503717
EPO,0.0017492573319677325,-0.02084172551603752,0.04332670783542719,-0.009484824353784277,0.022278113632037123,,,0.016293866948359444,-0.02790129667318303,-0.04063044930669097,,-0.014781325839879123,,-0.02201981403377536,
EDN3,-0.032782343688439936,-0.02594505135375454,-0.022877029398350228,-0.01470100995837188,,,,-0.02349276562910679,0.019705945823225095,0.024510018522512222,0.023048188626453796,-0.011430520465276378,,-0.029108613637183416,-0.022138275622175758
CCL22,,,,0.05295789423621628,,,,,-0.003446497069415881,-0.03715592377540581,0.03400421847905309,-0.012969969953659273,0.02023821362727863,-0.009101155530732031,
CCL2,0.038118547045098865,0.01874317009663485,0.026721599349368724,-0.0376247988577229,-0.018134528643666412,0.11042132980746593,0.02603556925191515,0.0761018671466405,-0.010729692824817888,-0.03719066954237197,-0.008961141483688977,-0.018994014820859734,0.03363656180629336,-0.00862399758804768,0.05553011061514219
DSCAM,-0.01825022408884364,-0.026647449932179795,0.030889492734869687,0.028246712745719812,-0.016601584759305545,-0.02188532467628255,-0.05125302086821176,0.06940449141645615,0.0671263399974117,0.053565823297405564,-0.049572500186416776,0.014549608791518934,0.045626579049128146,0.07466056137176708,8.86861531923698e-05
GPHA2,0.10728919763962075,,,,,,,,,,,,,,
ANG,-0.00664426926633014,0.07405166003510905,0.0019574241998008123,-0.008953080419523245,-0.051293287055540954,-0.05318320654248581,0.1338622838261152,0.11864783357211861,0.022922317472163233,0.0388711518930366,0.01376166172435957,0.03272665629956639,-0.062437569955729834,0.05719710232667572,0.02883075397794404
FBLN2,-0.01716490054245582,0.03454804892362549,-0.0395450582897263,-0.033189217325229094,-0.03331423965059568,0.07856499081626232,0.010415319071680716,-0.042302151009952764,0.06407317963385135,0.02460498029196829,0.014194070295500958,0.09529369860171578,-0.00014546927263494537,0.07667717846930076,0.02860084140248191
VTN,0.025244082970255603,0.05406657814777902,0.0443931639163416,-0.015582501247763775,,-0.020392485070628824,-0.039039281433598104,,0.035237305762231844,0.0008094133214494184,,-0.019139821927317627,,-0.01251847324607439,0.017834594723707357
VEGFA,-0.08724103171629193,0.06827899127387829,-0.04723052319353191,0.0390299840198612,0.013757187185503054,0.01568476348279259,0.12153157160889426,0.05305141951258484,-0.07656999306645379,-0.08409270887392635,-0.03138814618203026,-0.04089559460898601,0.10552246409010227,-0.04951786068395859,-0.04096595221922132
F10,,,-0.021006197399917954,-0.010399904904055344,-0.011693163748912713,-0.022120345647496233,,,,-0.03985247806127419,-0.022445923321002505,0.09507336392389752,-0.036548333703739576,0.0074680943799006,-0.029636475902937595
SERPINA1,0.0051366092657291395,0.00013599668566871892,0.10663777088910383,-0.0003085185875280722,-0.024006406422669366,0.0569543012153426,0.09758820522551481,0.02971947265759167,-0.04098151588148494,-0.03499042477201949,0.030925368660319422,0.01928406511183291,-0.08233965584767745,0.07491412011403413,0.015416860642583931
VWF,0.033117339974739854,-0.05738528858757242,0.062013451775867305,-0.03535382564361548,-0.046865112514683165,-0.04691425926154318,-0.070735834388058,0.09132573543168916,0.035515393864992285,0.0845560419146667,0.07409151582264939,0.05189796691568943,-0.0004906457902162628,0.02937845205719099,0.07700199933522427
GDNF,-0.029472400581326916,-5.251524506622396e-05,,,-0.026313718308249488,,,-0.026182031115409884,-0.0028039663791387666,-0.0020807288335426733,,-0.02069834225830005,,,
VASP,0.048401468611007525,0.016495591413785447,0.021871241440264713,0.00596160204774141,0.052740796844725386,0.023696379607962666,0.14149225805727028,0.06797676672416869,0.03472468009632511,0.03301186187530076,0.02571507964386597,0.07571550847999148,0.13177848017832422,0.018110943442676993,0.011240959317010345
ADAM15,0.043902906931092264,-0.006259033886011436,0.03446730807963355,0.024647012821221028,0.025420070363366406,0.02303492407668194,-0.00559367135942222,-0.02073633410369221,-0.009785453998068863,0.0380122494573716,-0.07150542724990444,0.0013676415565049382,-0.00529730668081087,0.059254286469862257,0.06839108314000096
WNT2,-0.032919784084056596,,-0.01809139408798706,,,,0.0440126996989469,,0.014602534044993046,0.015615580428946039,,-0.017748286203542404,,0.01172357736686093,-0.004014397749542724
CALCB,,,-0.027194919459531886,,,,,,-0.030289020202628667,0.03141694338191229,,0.040884540874766506,,,0.02550689719057405
OLFM2,0.04436440900811533,-0.05019395338956945,0.038956256236610955,-0.034538554975572476,-0.044461017560997,0.050827581083664364,0.050790838371612274,0.07636547031326318,-0.013909932863678982,0.011517760426482334,0.03293832343277043,0.026385015176314752,0.05083910543850904,0.04208485079118436,0.04647781795618795
MFAP2,-0.027616035161242832,-0.03963759745479462,0.16166975025469305,0.041257637421569786,-0.05886587027246453,0.0074640039552473685,-0.04570470864988042,0.14721107952673707,0.019858166231724685,0.07738751430574106,0.022621400602058493,0.1035298700181409,,0.055871402976328,0.040124759612751526
HLA-C,0.020128245586445076,-0.023699437371005886,0.044435120125578875,0.01647575685030894,-0.034801676444074,0.10840901794917136,-0.007682876165512369,0.03482266595254146,0.027301441353259907,-0.023552472288429722,0.03905308378132815,0.031949723142033835,0.05969536380056272,0.007804857193592031,-0.02027899002178606
THBS1,-0.02179594387281513,-0.018275773995981303,0.03932289421227028,-0.015564279818983087,-0.011612181225490001,0.02501850954737044,-0.014920397470379083,0.07707219551552982,-0.023151838038655916,-0.04464288262465909,0.11621168821433359,0.04106312931232358,-0.008258738636355912,-0.03352742122685461,0.0805145026468058
HSPA4,0.030845681453230345,0.05876784370052486,0.02365192536036115,-0.008700493044975334,-0.0039891372281998195,-0.01596139603157337,0.023244013273705635,-0.04313026812745544,0.019554124439296716,-0.04615107831593058,0.010566593730317108,-0.02347321856343379,0.02693725547033861,0.03025143017606644,-0.007331508319759357
LMAN1,-0.010939496146812064,0.054059850212236735,-0.00837600717641703,0.03555376721205316,0.015125856602149766,-0.027244498923464873,0.050239382019309865,0.08342164047893669,-0.003223780818080405,-0.07500416049232767,0.037276089119454174,-0.025673914763242347,0.007156026515059776,0.03913672504350878,-0.07429039474880995
LYPD3,0.006864273694215273,-0.01528070922156763,0.01098471634064483,-0.013279517005762067,-0.047995200070000583,0.10176687723514237,-0.04978628445798118,-0.012524207546423234,0.03186029730160648,0.04754887143799202,,0.04272560289496264,,-0.026890315888279608,-0.032785200116606884
APOE,0.036284968306557315,-0.04351079444610927,0.07554398814842951,-0.055883180254135155,0.01381395825225251,0.06601231729924543,0.004425182545271783,0.02712310355502132,-0.021657796275409924,0.030302254960118083,0.05973880877546112,-0.08510829013202316,-0.013982913429496294,-0.013683609510063602,-0.029934960162807098
SOSTDC1,-0.04239493992550181,,-0.028107419258567762,-0.022940646300670484,,,,,-0.042343364848192025,0.05117646242608064,,-0.03993333608808889,,0.0081776666815044,-0.044980854406990345
ANXA1,-0.010046012157054671,-0.039184197558941675,0.0018102195993450585,-0.06120529336321193,0.02819645362607484,0.05575415151656024,-0.014164481654356118,0.07340325401191182,0.033443098491603165,0.04796808612081396,0.07099892785799154,0.005554798187894114,-0.03173385938718955,0.023835792031279984,0.047750039406893145
WNT2B,0.021479112599131704,-0.03832280610210527,-0.00901038995543963,-0.025889078109020944,0.12147621356753753,0.2133037460713041,0.028047678217213927,-0.04316006745476199,0.035739053695793076,0.0015597017112868568,0.06711589000789905,0.0012612086116416395,-0.03597294684910479,0.05251025241850833,0.11004900422706375
AMH,-0.03505733505679386,0.005368628908416954,-0.027957135373568368,-0.013671894150653438,0.0602915381183306,,,0.03567670254908182,-0.017787472995767127,0.09283467564687449,-0.02090009437557222,-0.012232569232155105,,0.04903380263584849,-0.04206444841132035
GDF10,-0.02178136880069571,,-0.018873754155564543,0.0747956645500875,,0.04125223146736438,0.03887917670439113,,-0.04302396369935243,-0.010541230167837406,-0.026378266290975946,0.004368528296702086,-0.04292865987417904,-0.00354192538100699,0.02183098625520071
EFNB3,-0.014098427904724348,-0.031455307293302676,0.008903856758963033,-0.011437781574601,-0.009510995371940547,0.13089564184075808,0.0433566099199001,0.0007345426194590867,0.029997593166724158,0.041732692476884506,0.012586526407331766,0.027005897119476235,0.04440052108427936,0.03710253743237054,-0.0750940044006401
LTB,-0.01784173313985137,0.07212252950081481,-0.03206848224712651,-0.016502861539279563,0.10209085762120039,-0.004909825993103667,-0.06998209936176138,0.019048181985246694,0.01881003630454802,0.07318436266073304,0.004467062846369382,-0.03154788250569057,,0.008079828392685088,0.008208102219117809
ANGPT2,0.020510897141478596,-0.0028306560996749033,0.09235506178066061,-0.009916195893448623,-0.005702769579192857,0.04269852377349617,-0.07466506060108602,0.045110511016288365,0.048621255908161534,0.04932825450224051,0.010779250009900062,0.057984667028507,-0.04916354520896941,-0.04120282338626657,0.10514462904893203
NRTN,,,,,,,,-0.02681642557981858,,,-0.02637827575405473,0.04249537026205436,,,
ADAM17,-0.010831017149515782,0.025641774826666363,0.011509050216241304,-0.03956312459900075,0.038375481476365075,0.10697020567151877,-0.023234986231063046,0.05772092286859172,0.0005736972774774145,-0.005530424608474472,0.08041083934131407,0.07725991632232451,-0.05765803222966771,0.005921656263441489,0.026937669225585475
LRPAP1,0.04427624330853032,-0.056782255454971904,-0.02309458190909504,-0.011991655340547153,-0.008726603658308463,0.022701277452327768,0.03514644512364592,0.04894673599757967,0.03879043687313243,0.09596370168787567,0.003903196754336958,0.02272986461895358,-0.04451065691791994,0.05263500430965537,-0.025613316337836256
NID1,0.08258675996327661,-0.02804689593922215,0.04968108579010119,0.020368306289516375,-0.020609517571338117,-0.002970622713377305,-0.10715539393953634,0.10948576447957546,-0.027748224169206158,-0.0380812028386606,-0.015884463121605876,0.03373270574282438,0.07550250280618394,-0.02259086664615216,0.10783322207472139
MST1,0.0010849541037982796,-0.02062375689081388,0.010999874325783343,-0.0071605253791281,-0.057847966086408034,0.04292433290567758,-0.013820878907431456,0.031722028042914734,0.05237698363973266,0.05545581022983997,-0.03606084457689426,0.009282516640073056,-0.03931472245237544,0.10380794574874591,0.052303963757927945
CCL14,,,,,-0.017405919560092027,,,,,,,,,,
IL13,,,,,,,0.019479155840013487,,,,,,,,
DCN,0.012500200693926966,0.02594081208648077,0.024378518866248367,0.004572640530347547,0.002358315937326253,0.01548863711410448,-0.1522280643344172,0.02137654570319183,0.003190995456384183,0.007059766468610317,0.026004818556703235,0.05485512463847449,-0.005580509559389186,0.018028976381740364,0.047643264241712044
IGFL2,,,,-0.011243784223832437,,,,,,-0.009796147107028547,,,,-0.013593878682789605,
COL7A1,-0.03431347288011376,-0.01297084833921517,0.04835454101985308,-0.03711330178372665,0.04521718929291533,0.06803533458617506,0.03567805041788748,0.05157428939226868,-0.07845805473980991,0.02145969891413009,0.04509514468452334,0.04305433477584871,-0.050372431412963686,-0.004598784988629297,0.09489808342844329
CALR,-0.009907713869396593,-0.025686084386707306,-0.01584663889357486,0.03038211960630038,-0.08073244827917173,-0.053237229696773636,-0.012990202355253977,0.019373669443820223,0.01879928041721316,-0.12181101552736578,-0.006248402124147927,-0.004277083297667078,0.011690183273497648,0.0014860643956769125,0.020516882517830667
PIGA,0.022522650763200064,-0.0039691845787095115,0.008960930983454192,0.03703875379072257,-0.026019252155220694,0.1125536556855085,-0.0025588790820714356,-0.004805480932403242,0.0753208959249867,0.07383219001017766,-0.04227542525354201,0.08041857664085815,0.04410511810660483,0.017670204212183762,0.013842455745678169
CD200,0.043680984482471576,0.01379107338060243,-0.017898574697510345,-0.02736312168732732,-0.02381209243168517,0.05176591040459765,-0.0632560203176232,0.04115861923336074,-0.0376259262390676,0.06206468542875765,0.060230957176646276,0.03315465868336972,0.08078168077006692,0.012245078942895622,0.03236027804632288
GRP,-0.034926923337160846,,,-0.017457335551147774,,0.09277631431755673,,,,0.01757493485035233,-0.02886640682908309,-0.014436244639665278,,0.005918425630516839,-0.03363805282678082
CDH1,0.05073375617187992,0.0012513640432970721,,-0.0360012252073382,,-0.005534992740134492,0.0672630850065385,-0.027254154328195185,0.04486544162270262,0.010987832977953289,-0.04023358871264905,0.07597138643293692,-0.06929530700976834,0.03386901811627319,0.007082929581001873
LPL,0.009442992587512382,-0.042370319032694614,-0.007564532773727428,0.009401633724584123,-0.012121615440000951,0.02338569634161385,0.09166703697744302,0.026354660914192436,0.07634469416566825,0.08910457697624823,0.056277522643707945,-0.012906642359121279,0.11548699543176592,0.012588105275021485,0.0003717388211450829
SEMA5A,0.07241096036279715,-0.009849124410013269,0.018062165138257973,0.030243436902343955,-0.017650052715995044,0.015430679709341238,-0.006417480276871828,0.02775919812546266,0.010903463378163935,0.061518476617848976,0.017197096225489348,0.05732596540626022,-0.10448447968671007,0.010780509821270544,0.00788264539422373
SEMA7A,-0.004388723816349144,0.019874504157568813,0.08281221631434756,0.03622258499904121,0.009213803277786916,0.018531931649959532,0.0652818842233132,-0.009444781050234153,0.013212427969795458,-0.041883968984109794,0.009336799361754036,-0.023505733674530894,0.06230030697604406,0.0011905319366460668,0.0705124085619808
SEMA4G,0.09912506459778772,-0.04615399470605071,-0.036647411404601433,0.0022592797204912664,-0.03316547165381674,0.09980137689507634,-0.014352723685703683,-0.027374304893188314,-0.010074674762236861,0.07393729157248767,-0.042593602488863465,0.030452078113115143,-0.017095408509306454,0.10805104245897723,-0.03675383472100433
SEMA3B,0.0022136237445031333,-0.015204374189630799,0.01710214427325525,-0.010798316101610148,-0.012232424049863747,0.014911073719593188,-0.05513745664154296,-0.01927847704461776,-0.027496994710282083,-0.0013269069233013894,0.030873844142552006,-0.08206465303989031,-0.03401618293702584,0.05626368184011229,0.022924532304149692
RPH3A,-0.019811602838924098,-0.000930109855094066,-0.045818882442687996,-0.029605179839050134,,0.00020342594903282552,-0.08354464055855107,0.050566767040498416,-0.028715299169144573,0.06215886561566837,-0.007183217745713814,-0.007293626766653819,-0.03683278411946347,-0.012749580101333813,-0.05292944686266173
JAG2,-0.003023627537083174,-0.0021479752479149072,-0.0368921189794667,0.014756123437705111,-0.0354257789038592,0.09600575866082164,-0.052399824643139026,-0.05344308138791592,0.022106480441534716,0.020529438290324848,0.0016656585241029307,0.023972749486468044,0.0009444924821161339,0.06404676092756446,0.013440839603940536
CGN,0.017120587074307997,0.012723965215393127,0.06457512892253575,0.030418347181041035,,-0.035849446920570974,0.023050372558186198,0.04426978023989957,0.022060812947694446,0.039414742675179526,0.08287764077323896,-0.00972004760188467,0.03881217268535077,-0.02307446151121513,-0.021348304270512992
GDF15,0.006401400253680133,0.038455908116948,-0.028777040190049594,-0.02206741901522194,-0.03477366273975264,0.053199294761773076,0.11004849013918427,0.07678167564591182,0.010179555666531183,-0.005911250814771429,-0.000689211043107869,-0.02422926062514159,0.02363396895423752,0.09700903864933208,0.046375511572329366
SEMA4F,-0.0033702956935195835,0.032869476864566656,0.08167652906650931,0.01939502874182371,-0.028587227063610988,0.11229112689156447,-0.025490582806901828,-0.014971071644647725,0.026059604061320355,0.08779616601279086,0.08134141243362489,0.0336490356067013,-0.03200325374749368,0.08206236943246735,-0.012196550000429577
NXPH1,-0.02220788841806953,0.018074560035115414,0.012540459990070542,0.015092626787576995,,0.05841748480403969,-0.0023453159565836037,-0.027397008837860216,0.027891498371086804,0.05010977445146522,-0.013628370199616862,0.03133234873239503,0.05892446654520988,-0.009880261702245529,-0.0031174204313354566
ARF1,0.0222105083631634,0.04027976232471534,-0.02421888860335306,0.015026092740931165,0.05817502624914863,-0.028254455512198372,-0.023256810715531828,0.01996801753745157,0.0031137976210365128,-0.035185377692874054,0.05612428475574346,-0.00696157611160069,0.06823944593833264,-0.008330058026314934,0.03455650650925841
DSC3,0.04915983064460409,,,,-0.03477366198565012,,,,,,,,,-0.022019820717659178,
EBI3,0.01524467817332814,0.022506629717204223,0.01427920808186731,-0.02893816864796041,0.028709672408869017,-0.05915124474267431,0.05884041732687303,0.020537944483714002,0.0097331848633933,0.06612205601730085,0.0027054107228574554,-0.044694850434407525,-0.06753449459613566,0.0384788437499831,-0.009456680458469003
TIMP1,0.012130652098728397,0.029687432191581133,-0.006501732893688178,0.023474108687351947,0.030286583499838402,0.06539131812952033,0.14123963200042697,0.042053534677179115,-0.07373479884355057,-0.10519734594232037,0.016012605875718382,0.013989326046647163,0.11259233725425039,-0.019745737126896555,0.02328433511222871
SEMA3C,0.023547491353306468,-0.022705301442789223,0.0005240491582641869,-0.03276207633105104,-0.03145362541224241,0.05975115227125961,0.051898121212523074,-0.007459341605756428,-0.06290190386692958,0.02391696686024495,-0.03598696341693531,-0.024868438158158843,0.057014203806988996,0.09853184932710782,0.045882863846046694
GNRH2,,,,,,,,,,,,,,0.13730043480964024,
GAS6,0.010941876664757818,-0.006598214523166043,0.008885647496094277,-0.003980273096635876,0.030391177894299414,0.04416716427294932,0.01709979582641269,-0.013108660241849179,-0.014687786944466376,-0.012821264593466917,0.00502450268449603,0.033542121463784456,-0.02318115009198279,0.040168891710173696,0.0034104908043547967
MEPE,-0.033742339590164636,-0.045562835943190716,-0.04231850890192804,-0.01658706573150208,,-0.02404481807610442,,,0.04978893652984248,0.001883132833318099,,-0.022277650751837137,,-0.01565937422598529,0.001377067087649528
SERPINE1,-0.009688463722808873,0.05250843676489047,0.007588876193529422,0.012882227580077373,0.04019211778924177,0.054766599622660735,0.08753148096351082,0.026724644101564103,-0.10661681602089976,-0.10137169894343827,0.017882752950991093,0.055245816488774094,0.11888057497290921,-0.026268486092371635,0.044419068472377664
RSPO2,-0.007549454338164609,-0.01726822851077412,-0.03699176987539571,-0.02244306518447938,,,,,0.05425236866328467,-0.016284816389526495,0.039224115138869926,-0.030009216860776556,-0.07033853968275844,0.013281850766171804,0.061842626591381976
SHBG,-0.0043086575236732216,0.03609070145356865,0.0901723880677835,0.08525321361091892,,-0.022451397568122654,-0.03840396665683441,0.005646618206507847,-0.009981293744441198,0.13000747585593586,-0.003913371454830488,-0.0035562936127644003,,-0.027344336480488462,-0.040637412357124196
LGALS3BP,0.008533406062366133,-0.03485811698453475,0.029721071852780983,0.00914689635567939,-0.04049756190186759,0.10185599633852618,0.02451380639126284,0.0854315393566654,-0.06059259791245392,-0.06645381844172285,0.05715781541340787,-0.011892608496764108,-0.04655977989990124,0.03075162045272928,-0.01983257917191276
LAMB1,0.011868320452882023,-0.038512042391681996,0.00713249339808098,0.04094935716837138,-0.05276562460900363,0.040259162678369355,0.012111920410306959,0.03168365459509494,-0.01911206767572287,0.0042910853063145935,-0.00809446420043472,0.049328371937137155,0.07794873774104812,0.0007947958098628405,0.08543955280493407
SPTBN2,0.02074765966859326,0.011627739907041005,0.03776235524595847,-0.034971237758310826,-0.026254541143879616,0.047623875654226246,-0.01948829817652729,0.015495863228114888,0.018282293749565744,0.06318460988688457,-0.026110883149149798,-0.03142509036500315,0.1358110082461481,0.020179587027329717,-0.012604301477374449
COL1A2,0.015512565201951848,-0.011036155746855967,0.015489361553762243,-0.03676528493907757,-0.0687852105587583,-0.029700110812960777,-0.09696488877373138,0.024311072543626515,-0.0018056833270112046,-0.07370422573910637,0.008333163568820025,0.04537128194720558,0.07277176488856113,-0.04826718382478323,0.07126980845125319
DEFB1,,,-0.018313964260718758,-0.010017549555029827,,,,,,,,,,0.00635170461306781,0.11875238772250044
CEACAM16,,,,,,,-0.04769191886388615,,,,,,,,
SCT,,,,-0.009207362521180349,,,,,,,,,,,
WNT11,-0.022751912752475376,-0.02333910714664005,,,-0.015903179479566435,,,,0.0038971089709945055,0.032322630635324597,,-0.007179695450239796,,-0.013954945380623194,0.07601325173970472
LGALS1,-0.037116758408652896,0.047905934325842545,-0.034621129483120815,0.01091040795238054,0.003224502662950657,-0.025099729920282858,0.1299133469367365,-0.03712899759119074,-0.049050060451052806,-0.0800201949813738,0.021785946275428646,0.03487065421265244,-0.07595131745717687,-0.028879495457243703,0.007224049128229362
BCAN,0.08018276450009201,-0.0576595629355493,0.05146159646175029,-0.02908755865031178,-0.016045079447283374,-0.06285185149891376,-0.1485069860445387,0.039041510386308105,0.08551548391047428,0.09414993932044205,-0.009048818630530982,0.028296346085114745,0.09861834458331199,0.02487021868282942,-0.027802471269407172
ANOS1,0.028516781621817342,-0.05827420349427661,-0.0011224238560284673,0.018512316822525403,0.02645817306548415,-0.042456803987823324,0.0033285121567820227,-0.007857395590031289,0.03541084459101313,0.042461073483502455,-0.03486606385662493,-0.015898657889104807,-0.03425944752323167,0.0636156481945823,0.040524848291726076
EDA,0.10747098490512708,-0.03205851119281304,-0.019578321439008443,-0.014427030615105797,-0.016738072209046304,-0.03117790840893432,0.03213373170588108,-0.04421530462147884,-0.04871821650929661,0.09181507158038636,-0.03836847043873429,-0.02963841550257974,-0.047232375225327916,0.052185891800334464,0.0054689314227297035
FGF22,-0.023685742135122523,,-0.026571433636693193,,,,,0.012816338006784863,0.08293006061182448,-0.03834631578593606,-0.028262236964107897,-0.004661081606813922,0.05151566217478571,0.05757540670162664,-0.03488420583221862
SHANK1,-0.022751911291830705,-0.028140184601464103,,0.007516735821525529,,,,0.029014091512304916,0.006250203221208047,0.10333225513787173,,0.07258355633615036,,0.04554116624376236,0.018332477677192836
NPVF,,,,,,,,,0.06365132261678345,-0.034661928816670795,,,,,
RAET1G,,,,,,,,,,,,,,0.003307351671966181,0.020327199724029445
TGFB1,-0.006778177255618485,-0.035958039535292904,0.07593362018951026,-0.021936406250918264,0.03683679837005991,0.07516070522730012,-0.16386029910439956,0.047657897824508806,-0.03918101314370472,-0.008152703141610818,0.05325229553420134,0.02422211579777974,-0.07638481361316492,0.01874781410901001,0.06699637106719188
MSTN,-0.029134437559313907,-0.009689369783421383,0.04862715819497832,-0.024325699143115893,,0.11175156812903424,-0.025743355623218663,0.001777035221478349,0.029451114009946416,0.05607826389354128,0.08064950223538789,-0.02239511598970318,,0.02155215880513156,-0.031245174958044963
WNT4,-0.015330188000234713,,-0.0292856144586173,-0.014148201877693648,,0.09022075737356912,,-0.026816419854007515,0.033334545104895,-0.023242724061948574,-0.02036088718744894,0.08993529922614303,,0.031177519768554266,0.06657899310492008
TNFSF4,-0.024961346531358387,0.024562012291867764,0.022970672208561863,-0.024207741263400268,0.011187355953638631,-0.005905902587497248,-0.019131426882574572,0.13586262470072355,-0.004450708432683284,-0.03137715169889653,-0.031368901648273086,-0.030399179440897282,,0.0024445274972638223,-0.0404711308942037
NTN1,-0.003912767824954676,-0.04004470973033905,0.05873868894368673,-0.020641960192427776,-0.003610847349832717,0.14748475277375317,-0.04767427948709578,0.01198446873173059,0.011570565298760266,0.05513510466732176,-0.014125519655884218,-0.006012285746152425,-0.044954739857968246,0.021591102616390044,-0.010739841612310898
CXCL12,0.03159848058961708,0.010317821516755496,-0.022192523781086368,-0.04607403927067529,-0.08533757691607617,-0.03172339129947454,0.06122939615193152,0.030713172010751598,-0.0761259943235485,-0.020210334929225377,0.028019807111644132,0.042613720248530974,-0.05419879344600361,0.009062271891732069,0.08035620685744463
GNRH1,-0.029265350903448995,0.025494437943933985,0.009889897124775634,-0.021354746055156158,-0.038422970379168926,0.012532490056605445,0.06398871572506745,0.0860252372178275,0.08118861020776454,-0.010909121873798769,-0.020632116132697522,0.050397760454938795,,0.0384818654561144,0.031237502563217313
FGF8,,,,,,,,,0.033193291375882394,0.014566703446513512,,-0.026630307819656158,,,
RIMS1,0.018845594995705137,0.08202677025168877,-0.03585200648766947,-0.00022852940420099087,,-0.030427947124848958,,0.10326702556776776,0.004620762712512627,0.001572359838979365,-0.014989347904674337,0.02117705789923347,-0.05592483230142926,0.036762990680898944,0.021520049031002048
FGF14,0.004444769810730112,0.014096180781241042,0.05436868710899437,0.003687565712381793,,0.061050792649924766,0.03107358877913493,0.02748106235808819,0.01868894835672267,-0.0061794406109857624,-0.03588643259004252,0.09230594935918186,0.04768165995959503,0.006593590673678519,-0.04740710968780859
IGF1,-0.007696815489443737,0.0018861234683661768,-0.03089415387766601,0.11001608991866649,0.016234611515897012,0.12727394759102842,-0.09149897831243214,-0.01743980822420239,0.0008267938451412127,-0.0007638545818802329,0.005451746338802047,0.030180903623483555,0.053831921476955015,0.07255483541315716,0.04848597786652216
