,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF9,0.0225450273737447,-0.030820950004504907,0.0326867411625545,0.07022450575263857,-0.05118324780513797,0.008947219688332602,0.009736123531956966,-0.0015646636878296285,,-0.04640869565353292,-0.05674845188757908,0.014354345376036024,0.07957568554546861,-0.0028436764312273033,0.05016550608063773
C4A,,,-0.018824902894466606,-0.033527188765554015,,-0.01939173535466742,,0.08241136899532843,-0.05280265464828141,,,-0.022485114485085937,0.11514933300397218,-0.03724657584232518,
CNTN2,0.06551422755342032,0.03595015495959184,0.03574951495149527,-0.032524482584171795,-0.059818595991367324,-0.053767859571624464,0.041553530179463276,-0.03132165610251708,-0.1089398792170164,-0.029949993771199005,0.004564077061650882,-0.0804979830932674,0.045010121219671136,0.10579095331834634,0.03582422186175611
F7,,-0.016909164008703095,,,-0.02174874512950596,,,,,,,,-0.018898294259066035,,0.0022832850284906538
LUM,-0.004565348931526026,0.044109171950107225,-0.027754458586605926,-0.02750050003791052,0.10004105096256376,-0.041322234549589436,0.018668786023181415,-0.029998062192563173,0.07011749891573557,-0.010986670631793897,0.18772748107564763,0.05251070785143148,-0.08328472383446132,-0.06635271553573027,-0.06673624508704108
BTC,,-0.01534064416919287,0.04004985616372767,0.019978857398198564,,,-0.022835114184465932,,,0.01278572629474958,,0.02327833942426792,-0.01828824410873826,0.05152737890598506,0.011321841992899487
APOC1,0.03177122186243805,0.022509250072908157,-0.020083984044310756,0.03823436955382831,0.1444528958003035,0.08969792045401759,0.022718975367681176,-0.07428704514367235,0.06696418602324407,0.08056963786091076,0.0762248369964216,0.0457518913818285,0.1517815493713235,0.09575868197752639,-0.014791281808588422
PKM,-0.053272350533776755,-0.0669093816474598,0.03970545958252467,-0.04968704781941669,0.053355391398939175,-0.038026007823760845,-0.07236951331707585,0.038307220805085924,-0.052352633810854615,0.09210691145026327,-0.004524824182575728,0.01668137090108271,-0.04989603280715292,-0.012838047576797818,-0.0035637816878155066
TNF,0.07037981149549402,0.012391962761942975,0.034006929192197256,0.0367893284490594,-0.03191898214474773,-0.007770238236050845,0.05521195664314974,-0.002949472217024378,-0.01787428793691539,0.019760734337654507,0.0313793158520081,,,0.10557843539965503,0.010761701428193956
GNAS,0.08473707472460358,-0.03288732794074754,-0.008286478589960159,0.010736311587035304,-0.05711885258983155,0.06557550418701377,-0.06683820994003176,0.007361320074255229,0.001439368731892196,0.031812940614202805,-0.08858396612518277,0.017942196591273614,-0.1020250652958964,0.0018438666441628782,-0.039687638913512756
BMP8B,0.015658725649522143,-0.006606780414048085,-0.025091399007042277,0.039901898153419345,0.024070144131304084,0.021037418090886353,-7.344013150920617e-05,-0.0030601417281235907,-0.06552072342027361,-0.12425950446919697,0.09141757263443881,0.03908028296987726,-0.09333799923102304,0.029268604557788607,-0.07163756778637209
LIPH,0.001298419148576678,-0.01733249979933998,,0.05749125357466884,,0.02393950931359405,,,-0.04496380996370754,,,,-0.030011327154793408,-0.00999561363559164,0.056334381458505015
CCL28,-0.02503346182089279,-0.024380317007111556,,,,0.02312599838155477,0.03194676734314,-0.012799910334171723,-0.0408934424294182,,,-0.023245351255751934,,-0.02147698806852034,0.16176215718933282
PTPN11,0.0010386006134836194,0.013229483821590286,0.035914750912003954,0.03639541844629922,0.06758366173486334,0.019087308423177067,-0.009168945251478034,-0.012367511567433856,0.01575741368421784,0.07367341136550594,-0.07820243268302372,0.004186655326663574,0.11405483453809806,0.01636657522435708,-0.02146314089817712
ADAM12,0.040115905629479295,0.05972641000258211,0.006005417164790555,-0.040932876866338834,0.04152155676842727,-0.09843956925690894,-0.037304322241962125,-0.01954426366436888,0.06597661553382433,-0.02499530752681949,0.1416452687397329,-0.010319762270145328,-0.02069133527257883,-0.05382866129617427,-0.030883616987269314
EPO,0.0168388549125399,-0.02328924431272671,,-0.014863508309024704,,0.02743086438606013,,-0.01614024095767829,,0.01840394467729206,-0.04617598273068764,,-0.01808060422408326,-0.02283899190302722,
EDN3,0.11878399135564634,0.03772037357299703,0.07757198014144422,0.06519377097342517,0.029810423234395582,0.023625765142141687,0.011025072426270219,-0.016306784224036707,,,0.028849930663094683,-0.04331895200435906,-0.043096947254017935,0.06682255047717803,-0.017021608126005425
CCL22,,,-0.02379918913273771,,,-0.02472251791897089,,,,,,-0.021963447897556537,0.031015214926746044,0.025416230519810335,
CCL2,-0.0059252489214369755,0.06578917993404067,0.010225927440931601,0.029209873213644075,0.00513087624857676,-0.00039734936252596576,0.030129562177707014,-0.0073705305156315905,-0.11971189454617519,0.015880206039579407,0.11224960056511828,-0.010316634381318496,-0.12925989840620467,-0.0549761134537134,0.016338830830991174
DSCAM,-0.0013490957638323169,-0.03384110786651106,-0.04836626029201722,0.0678356468971107,0.06951585803812206,0.00014464909624776467,-0.00955344338126019,0.01352050697325032,0.00933037102223709,0.049642999526547396,-0.04223908113489464,-0.018806821384257395,0.05351737354657172,0.012255422466814202,-0.012889435216364391
GPHA2,,-0.019317951736228904,,,,,,,,,,,,,
ANG,-0.0773511712334345,-0.02769774375813677,0.03928788163671732,-0.038836993399223835,0.08005803841884665,-0.032001356660006364,0.02526710292350109,-0.03428753867629778,-0.09206755761965481,-0.10481668523023316,0.02092557583295416,0.05495542625201528,-0.02397943351527377,0.04970574743176667,0.019677011385260634
FBLN2,0.049063440292957505,0.0027755577344141485,-0.043279528658496144,-0.0017728158417781687,0.010166737291433444,0.02893628231902823,-0.040111764027825944,0.0311913996311001,-0.08806695247430991,,-0.017160326028644375,0.07001830306102386,-0.10217178270113243,0.04875132181595111,-0.033050281703819503
VTN,0.004423827850232925,-0.032764464948554735,,0.01437524433720453,0.027852238381822537,-0.03003985843493944,-0.017815167123800338,-0.013411568488779956,-0.010492340950205526,-0.054983186351917054,,,-0.023411942131308195,0.08917033086314231,-0.010369669890610878
VEGFA,-0.12235873445036724,-0.10878344697770133,-0.02449185385745465,-0.04256313102519389,0.07598085550398645,-0.10676534731482798,0.0061429330517511,0.0010414259089273341,-0.09697327231426327,0.010635444608332231,0.019969003621330347,-0.027894073920289485,-0.08324094834579127,-0.07158792888123983,0.007128097082600882
F10,,,-0.02716526911675691,,0.010467302239698635,-0.02842404687606276,-0.012691246198518325,,,-0.04296759175152545,,-0.02584016034089378,-0.031314440816166376,0.013700340345303732,-0.046661108575226304
SERPINA1,-0.0060947247725623415,0.01161591977987156,0.0227499270572439,-0.04139681631890266,0.05337797711477003,-0.029550159306833246,0.027229881424750392,-0.004473577858730785,-0.14127071286025195,0.08074079433452867,0.0507181654792218,-0.02717327454380015,-0.09893399188174438,0.005562501771689043,-0.10337879958050704
VWF,0.019654066374387973,0.06864205605337374,-0.016873252092171394,-0.024598406375362668,0.07972739152633544,0.05785602875651308,-0.0015319300658466297,-0.012227767244153982,-0.04938856709174433,-0.07056907569861187,0.058676849043404554,0.013823228616401801,0.054511148449695596,-0.024185619823878693,-0.03571060356945531
GDNF,,0.024115316221293752,,-0.02719541534512859,,,,-0.01614023970072809,,0.06708493318469817,0.03729197159024258,,-0.025318333316032317,,
VASP,-0.00583108763763585,0.034899000793443435,-0.002286132868841151,-0.022460375647006422,0.003940904122000592,-0.0069543339794757575,0.0056233032588795225,0.01230696882543439,0.09850675322060827,-0.01961672283441626,0.101407808667683,0.035419773078894254,-0.08088117237878553,-0.012991413728131243,0.024992699621339366
ADAM15,0.036906651913216855,-0.011219647687126797,-0.0757175571307682,0.048087512813214855,-0.015741205719777017,-0.007628508722187409,-0.007917604337486846,-0.019670165194331957,0.16289990946896185,-0.014321967170477632,-0.011095073022725284,-0.01954103359087922,0.005054945122693016,-0.009079427412156232,0.03983882879818087
WNT2,-0.00786487575498254,-0.01871755903797205,,,-0.0485503183847963,,-0.011648082847612864,-0.015104871370489678,-0.04978617860217051,,,,-0.021709807494821567,0.0021414329797813858,0.049274591662452634
CALCB,-0.03046645083913365,,-0.03443124124007792,,0.09290239400726119,,,,,,,,-0.02824269029242042,,-0.036035291911644576
OLFM2,0.10174060594502585,0.06879733874698309,-0.012092082734540068,-0.012848350480372084,-0.014186577860387647,0.01861243880075747,-0.010267410061597532,0.05752999335038307,-0.0071772155441621535,0.054353979681202626,0.041339896572133446,0.02337696962469933,0.06855441538982761,0.10429623400089899,0.024712262755648074
MFAP2,-0.008570107351275192,0.05364752748008338,-0.011889609937083993,-0.05138370199489937,0.04256282976910108,0.041206205129699136,-0.02621717831423457,-0.001330150039485079,0.04710399390041096,-0.0016573636167817225,0.0781960987046437,0.015611019312586643,-0.028823420614814105,-0.007727496490124588,0.003348299538548427
HLA-C,0.015023573005063592,-0.06228691761757194,0.08283657108002755,0.0047319653954840946,0.09150183893971413,0.04018143288344366,-0.0025635394497221698,-0.05057527447529128,-0.007950248069295,0.015529039569887243,0.029422571088541447,0.07589329720107948,-0.04122544807421288,0.035154003917765825,-0.05485750403842804
THBS1,0.06819788917853707,0.04021032222583556,0.011778775478875512,-0.06868746958146162,-0.020843136913529292,-0.028841660945752027,0.04417678196640773,0.021769433171324765,-0.019404125871520368,0.007055501805331261,0.17742340681618698,0.00657949546099366,-0.08386426167503944,-0.12851693943698053,-0.08631678522744922
HSPA4,0.024034063539467805,0.0007857975820710129,-0.00044345275147102136,-0.0413961573594696,0.005794326034127544,0.016670729305220528,0.023301058854927198,-0.0132697802625011,-0.030433203223200412,-0.03052059525690993,0.08460035026285308,-0.031311076406730275,-0.02304955118434188,0.004273876307155706,0.06437243081299364
LMAN1,-0.07717400465832157,-0.06392728167865253,0.07380503075904461,-0.0014812226176412705,0.10983018334823573,-0.07039981927794163,0.030701599487736955,0.02033480709650388,0.07435186859305437,0.06704067480760768,-0.020130912718652513,0.03365790558503973,-0.027231835950670556,-0.0822407403818603,-0.05269372523790447
LYPD3,,0.012459344942161322,-0.02193789954114153,0.047169254531022387,0.0709540734756406,0.0018598263548098995,-0.016412783730469564,,0.1580061797188221,0.04164645575514116,0.007739010295442548,,-0.028796671251888957,0.014982017756787437,0.012089101656798757
APOE,0.11777452254910027,-0.021200569706562714,0.010894406440796742,-0.02713618408084996,0.037175806322964106,0.0706592428633593,0.007803719860660806,0.005557663020484716,0.04876720585149209,-0.02083825974783783,-0.03371906735720752,-0.022030690554574902,0.17621101592352473,0.07458410591500844,-0.035894044217124894
SOSTDC1,-0.020838872717464,-0.029354725555588955,,,0.05020152381270798,0.020359876289550532,-0.036400997652436075,-0.024542652558173512,,,,,-0.03219168421648845,0.031104634656191246,-0.032951856020533375
ANXA1,-0.042172766703212926,-0.0014056471475003241,0.05188731398725645,0.031353422815446626,0.042330916083281746,0.1037366238674471,0.030059836819082066,-0.034801183689807225,0.11325734146808729,0.013450483013970043,0.07451816089042426,-0.03810300255324382,-0.06253376484034424,-0.007446359716630437,0.1006503545051252
WNT2B,-0.05563345860879785,-0.012566056145584054,0.013662939920182061,-0.002167211739339394,0.0776566625626297,-0.02409730012813259,0.03690730689231554,0.07522707322778967,-0.007374844024391873,0.04905910117371171,-0.019225509597982728,0.04727074961025165,0.006557311502905838,0.0024453923369528803,-0.07755274361510979
AMH,-0.06191957061029869,0.022960833671689666,-0.02945763265014999,0.007213596501912695,-0.00846637595836247,-0.03197490646858621,0.012428904846139083,-0.021282375008866653,,0.014614126361350068,0.06466856799071602,-0.03684756002712752,0.011955826514579222,-0.013886359722443899,-0.033979815578303235
GDF10,-0.008344619371534955,-0.0026318449600098042,-0.024680495824002203,,-0.017337979944715826,0.030466571809085175,-0.030175348628718332,0.04801981261217541,0.08528292133165814,-0.041520563493391574,,-0.034855435019254574,0.0013547515151656993,-0.02992244284171549,-0.039517489796157095
EFNB3,-0.011033912030233198,0.025213034454264163,-0.007329249601967666,-0.031225500434977106,0.05562870486589689,0.025800583764139184,0.031047907779281226,0.025951574174675092,-0.040045249165950224,-0.03082586214681495,0.10867760732803734,0.11046252645033858,-0.06707520638934178,0.03948705375973384,-0.027200962617109765
LTB,-0.034549044397990884,-0.012588063019134805,-0.017515401439383127,0.020936719949513207,-0.02936121122358547,0.03854274127091774,0.047691235226832523,0.01733201889586526,-0.03882525883166777,-0.0025630704518846657,-0.013196470887536933,-0.05338673437554658,-0.016773962704290317,-0.04308606489269845,0.06138928595495209
ANGPT2,0.018841861953808797,0.06338074132961416,-0.056188382600053856,0.0006022059432979963,0.0893205690628188,-0.023945262060271897,0.046848665809375,-0.03869235650809731,0.035332772846707695,-0.08825440922209109,0.13438628095160082,0.021314063665802144,-0.0005932804810335508,-0.0020150233711149225,-0.034927158715929205
NRTN,,,,,,,,,,,0.02705902073979535,-0.03583579430948449,-0.016099480717942417,,
ADAM17,0.01855801832628663,-0.019293564968400987,0.0008233870684110657,0.027340555770616087,0.0655701929676417,0.02981572850677947,0.01385943840188659,0.010640115042043334,0.059446014420973026,0.0006192074983126296,-0.0076529737477577615,0.022120116197862437,-0.11776513867153204,0.044689873763061674,-0.06871060331468731
LRPAP1,0.03231263821888073,0.02457454735645594,0.044427663975768826,-0.01866330587246016,0.06038590283878814,0.02679674638540257,-0.028059598174430184,-0.0029649158648273875,0.09311061661593313,0.07428742788690149,-0.005257550739297918,0.05962243273671349,0.015662805023381715,0.03735395925160406,0.014961075336431847
NID1,0.07734393862267842,0.06246723444160635,-0.034431317000625836,-0.0074119931680777466,0.12154662187966045,-0.037131333498962533,0.02332192093733625,-0.003820333553341642,0.11245989776190592,-0.018044219724206226,0.0904779581850664,0.006242372282060264,-0.0699917004905243,-0.0775188772414879,-0.03987695329497762
MST1,-0.04638861958861148,-0.00870610944180898,-0.048705760187250695,0.06840689572678402,0.09795627145301293,-0.03730679414956818,0.009727239387844443,0.041138802832974726,0.047062490048034304,-0.0951486655167198,0.01202269162484297,0.023425451139154195,0.04612563106441366,0.10973266157363037,0.013418979805353235
IL13,,,,,0.039216046854057246,,,0.0180533475527488,-0.013834573133018545,,,,,,
DCN,0.0881582336057725,0.09311807793215315,-0.01863014112756291,0.0002578312486508599,0.0485854658423713,0.02921299091493846,-0.0005218440419365453,0.03445957027451324,0.1159893483226422,0.047183273714529614,0.1103473215860582,0.0259002821851566,-0.11437130537175588,-0.06271044420956319,-0.09173918684176068
IGFL2,,,,,,-0.03316633478649635,,,,,,,,-0.006636269458015651,
COL7A1,-0.036981497082971056,0.01902796833720145,-0.043842452128753664,-0.026747058039206826,0.006991177556246438,-0.036092700601950294,0.012429639592703337,0.008231487155307783,-0.07362724058748249,0.01045833704707071,-0.038032195209805886,0.020765810226065568,-0.04507332723456184,-0.007851155329015676,0.027416279268488924
CALR,0.03430101917872535,-0.017063426797334386,-0.04196553857423894,-0.05383773687778399,0.04622431531267506,-0.08771646882621693,0.030316725239367313,-0.030340544972563364,0.0037505771508753068,0.018658764246647738,0.09606049300298289,0.034110261267303404,-0.12279058244857387,-0.04809964210359404,-0.08428330986717501
PIGA,-0.03908584267999743,0.02041168301320397,0.01776479269350751,-0.07032491110812744,0.08796096003574455,-0.09418772349026819,0.007283850794623171,0.02662709959663243,-0.009553921064475546,0.038976066997603316,-0.03218853330305577,0.014532798598245286,-0.03452431682557233,0.0021481904280493064,0.02255481738370955
CD200,-0.045237446776062826,0.020387919123975126,-0.0006850192889349818,0.003335656583557549,-0.018469008864487053,0.09899248149306991,-0.004583548483778641,0.05713817749480782,0.06083068947277826,0.03069152237776246,0.09378322717760294,0.02896073749658676,0.03009416873504719,-0.008807642877631063,-0.0015154427917418113
GRP,,0.021829848838226234,-0.02094915187793909,,,0.009670184920177115,0.003167452207255176,0.003869990922955632,,,,0.030951790261077194,0.02446129434801456,-0.027099937292481682,0.005538886975735958
CDH1,,0.013749063432202856,0.00517139362961426,0.019198150818087636,0.07773411352440966,0.03163377084188729,,0.03675083711357072,-0.0358973772085915,0.03207451590765042,0.025847823679646203,0.05695315426054126,-0.04111703801250923,-0.008457385509177497,-0.03674075938955679
LPL,0.04250567140271828,0.036596431018384855,0.013961180119923583,0.0015897937325563944,0.15164156637137838,-0.13753685799014248,0.01702070749665434,0.02862476359775907,0.024320104181016853,0.0342294455213397,0.034274656519604055,0.049565887763376545,-0.1380613675124711,0.038728085004355636,-0.017925988238457643
SEMA5A,0.1293842484501386,-0.0015612332014779743,-0.05151294093213772,-0.010991994418567496,0.08875183093015702,0.0210870895550906,-0.025969398243662827,0.020988968645104092,0.11508656100911704,-0.05112057179432948,0.08239267207524281,0.0542138191551039,0.0086919200588974,0.049391460209396505,-0.016785854654229174
SEMA7A,0.0025397093911463976,0.007318194039685474,-0.011534916611139187,-0.014363262367347222,0.02336447301273369,-0.08913919289522211,-0.004733292982960181,-0.04402769158231875,-0.04195479925235864,-0.04660769766874645,0.008851280759658187,-0.019576816775178165,-0.02226219772422867,-0.023001018160926714,0.008522218225328265
SEMA4G,0.047456382675699633,0.03044860437408283,0.04347414432409676,-0.04344703696998059,-0.002122785398872242,0.041608631595612136,0.03103553757593979,-0.009900796387317433,0.08517402331606369,0.06076186334225638,-0.05378188687624125,0.02353615491711967,-0.042094634099329,-0.02121232216708451,-0.029764734196153993
SEMA3B,-0.01649782140588576,0.0012515602471301866,-0.009766056065560375,0.03161951908455564,-0.07605996342697495,-0.027353157249586306,-0.026367324438397982,-0.008153305799103394,-0.02505515315507211,-0.0418866792048919,-0.04296965845602709,-0.012250052024801249,-0.06342313762858803,0.02059236020703113,0.12090955810068886
RPH3A,0.09662539922775706,-0.03037739620085992,0.07478401522575935,0.0494858551961704,-0.009594969324683698,0.001301479084239658,-0.05030205346566255,0.05831203450196489,-0.004367601029351126,,-0.0007467262231352176,0.030926963501872982,0.0008334894012863846,0.0033083280064723055,-0.01649150180725603
JAG2,0.020280292331112733,0.059976707313975246,0.07867346686127434,0.0017701965138830172,-0.0029479499954629873,0.030784481219352355,-0.0341400332101361,0.105317890828702,-0.018234432185139884,-0.056016447094986536,0.061147315539405354,0.041101393506041604,-0.11636578886068097,0.0011098811735221733,0.03098063432304557
CGN,-0.023726877890651817,0.0186213836172165,-0.004881455238498307,-0.0055057639478113185,0.058459740506659925,-0.021660085277058254,-0.01663370673063223,-0.003903052859014851,-0.051959086262767025,0.16197385892292895,0.08500144124696288,-0.007077320386073473,-0.0016391398251487446,0.06161875458283801,-0.03254568952138197
GDF15,0.011651514801515734,-0.0012465138558601233,-0.00221571909739549,-0.05033507027551648,0.07298004785524602,-0.053548694223805544,,-0.06016067530545886,-0.05860751284818718,-0.1088332296048197,0.03741245195309021,0.005701564369977198,-0.0504416527709415,-0.03285434053817285,-0.017959497190630315
SEMA4F,0.0047690076755588845,0.016139921701282093,0.03187546135680546,0.022153466131676028,-0.02572309189221293,0.010380511385630498,0.005470600476338041,0.013333913554899822,0.020974005393359182,-0.03537407062934687,0.021135494400333753,0.05409761278896863,-0.037419990299844406,-0.042220587935930344,-0.010620317749418575
NXPH1,0.07064279725552476,0.021085520240951394,-0.03646705362228696,0.12166679273669527,0.07871299027465126,-0.022035409468618653,0.0641302775741063,0.020031763959427785,0.031450633019239206,0.03468192547609889,0.03903975268486406,-0.02083076853018711,0.014088381433691828,0.07887522294382637,-0.10026426673213368
ARF1,0.005414299624054613,0.02290512349718099,-0.06867596213702229,-0.014075726405093166,-0.022594651862367084,-0.02480055032952364,0.0009552426295257508,0.04340643260348244,-0.036222089149768495,0.008337515510908432,0.09915586354728816,0.06667356478848084,-0.10705156246066064,-0.08000134976895706,-0.02348889987681357
DSC3,,0.008624734150222748,,,,,,,,,,,,0.05035827361637835,
EBI3,0.12048576613333362,0.002595917137742562,0.03887383884527747,0.06610346590847588,0.0679351290723841,0.030209928838117444,0.038931211840810005,-0.019614292795885876,-0.011847148249455328,0.10875315111373904,0.13673000004999225,0.02993692800727214,-0.009181916544993748,0.07185108728868833,0.016157201601404908
TIMP1,0.06494307796697296,0.04490718349018767,-0.017606470689260037,0.013514991513522166,0.04874174947815751,-0.13603365400061643,-0.02623425941686717,-0.04867098815659551,-0.00760420499653951,-0.026919257482311793,0.14522512405909196,0.06514189906722184,-0.14666745045967267,-0.09940199001778109,-0.07810653224695213
SEMA3C,-0.051458251203984395,0.03660915154533866,0.04240945535674559,-0.013308980874996603,-0.013704214578832074,0.014640929348266397,0.0023499567285940283,-0.03404895684110154,0.06627089448078788,0.09005205082725395,0.06646346605792368,0.007205037559987961,-0.09968416902910447,0.06033791607107529,-0.030800677877992323
GNRH2,,,,,,,,,,,,,,0.009906729920606141,
GAS6,0.02690141263728371,-0.028008283036083676,-0.061149580643730474,-0.015314464936458381,0.07206671692458173,0.02075934149337064,0.014572380412476603,-0.01866772279914741,-0.09504416010495523,0.0015257960412431166,0.013309558564366225,-0.0324015221238639,0.012149863563959015,0.07536114010978362,-0.06277486457637141
MEPE,-0.008319884141814931,-0.02002420968212901,,0.015648814459161723,-0.028371184603081183,0.09926976345212825,0.02484951181955085,-0.018617420188685212,,,,,0.11815105377454944,-0.0047881354884311295,-0.02511262217764381
SERPINE1,-0.10529157004365106,0.04703683200053854,0.04027095823486935,-0.027189714350030404,-0.025040077550113164,-0.1704466812221335,0.004325218807339263,-0.010960408462589697,-0.024204109629950846,0.031238031619563296,0.07560291256082055,0.04292228398096798,-0.1340835203816223,-0.06963797285669648,-0.03129289854555466
RSPO2,-0.012973870297316562,-0.012544372795956675,-0.03279150872621545,-0.003961159762627818,-0.005607243285665456,0.07342039655075329,0.00914355346977506,0.04051080048766936,,,,-0.07415133876039708,0.14771748563050707,0.0769931133549472,0.055106966377076974
SHBG,0.09502823791249265,-0.0002734117835739672,-0.0211650207829287,-0.011495878232797662,0.04411096951980628,0.05651918734948206,-0.03465167047031404,-0.013006856843660203,0.0870175204254098,0.0551669355689126,0.00024983529994941324,0.020235451063243332,0.03158571103383626,0.13065765511560493,-0.010242176215424618
LGALS3BP,0.037102500097337524,-0.01269578054811518,0.020200996808316746,-0.03287639422655914,0.09388986361369485,-0.029708458565646436,0.014528359996219995,-0.06047773694881134,-0.029892983955804232,-0.028113072854645406,0.0977064376566844,0.05640144733546751,-0.0042995556259128815,0.0010604285860084629,-0.054179325148009945
LAMB1,-0.03478559099217093,0.041382945865361384,0.014946649154067031,0.03670853675603552,0.07089582384975068,-0.021455132637553477,-0.024235029415569247,-0.02565615118970208,0.10239973459349043,-0.010594204144301775,0.1353274120568382,0.02804838439604206,-0.14718453530355796,-0.0632132922605025,-0.07496741843333642
SPTBN2,-0.033750343992557615,0.04110036670234644,-0.027788075017732443,0.01323820875495792,-0.029299851670949163,0.04043560038984354,-0.03900686943951015,0.034206784294072805,0.05672865385572141,-0.03115340896918057,-0.007576632009409427,0.0424242827069679,-0.04378576064768384,0.10221171711089067,-0.02229723918864513
COL1A2,0.06899084636940497,0.03357024559956692,-0.024134338257913685,-0.007602014822876582,0.09517365190490538,-0.04267506978099437,-0.04760746066881802,-0.01460826875596495,0.0743838168302986,0.054314681408850915,0.11192657467934834,0.0541540392813297,-0.15206343531788627,-0.11794143437823028,-0.1178612215850244
DEFB1,,,0.054409742863980586,,,-0.0255960962225944,,,,,,,,0.028956729831942987,-0.03130525537790899
CEACAM16,,,,,,,,0.00513972757391492,-0.02252575932559979,,,,,,
SCT,,,,,,-0.008188221429372231,,,,,,,,,
WNT11,,-0.020954410716997787,,-0.035048718947979125,0.1538655602557167,,-0.035867867004204204,,,,,,-0.0379333289852856,-0.0013683253201950717,0.025077720114383285
LGALS1,-0.09855299873634826,-0.006772561608886451,0.013394014419233102,-0.04958930343593149,-0.00879234897145073,-0.028898488136559108,-0.023278399843874364,-0.03255933392572677,-0.16497854068254464,0.06824464923419521,0.10916887189805459,0.037813421154830835,-0.11804114350459259,-0.10361309381397843,0.017920328299103123
BCAN,0.16510527737959763,0.059047311406547,-0.05637312040268289,0.06137921048986245,0.17502078813703073,0.10044547448955528,0.0038601315964122184,0.027566166956350762,0.10593273470924827,-0.1015934008673243,0.04265563760559608,0.004978158124037613,0.1363226361229531,0.10718749145032484,0.022732907499540173
ANOS1,0.1082514653114168,0.026381931566337592,0.017004531220103657,0.05343593402848407,0.07525630757358223,0.003812950360638635,-0.03365921747533683,0.03850515263734253,0.10135916802783695,-0.049609582165952244,0.032311182794234644,-0.08269427095881982,0.13498414161108557,0.1133961549533988,0.046755253407702195
EDA,-0.00387286605388202,0.02894603537008206,-0.010779280562875264,-0.030488423197342487,-0.028369292421212267,-0.038440915016762736,0.0544747066198651,-0.01584792833157799,-0.0537786154502367,-0.05610547810716409,0.09444541092667585,0.03370674728076727,-0.03625388319938832,-0.05066075023854325,0.033646158265406165
FGF22,-0.001701884270572354,0.00975267986073452,-0.025533519204824877,,-0.021748754897631038,,-0.03412688734510878,0.10873114550116818,,,-0.017820785122037112,-0.00638428994386745,-0.027105823387515247,-0.005139367805445851,0.026636601490739934
SHANK1,,-0.020954409371750526,-0.020694984513071512,-0.03773102516997923,0.018011466862029372,0.054036019034898984,-0.006653796548216375,-0.018194406036654242,,,-0.036476014830760614,,-0.038382153479913174,0.08899630506866982,0.05832168475503428
RAET1G,,,,,,,,,,,,,,-0.013322078810836234,0.06164491892680605
TGFB1,-0.05387097934473075,-0.020601163017883152,-0.030069106839863954,-0.0335373347464328,0.06552474329890717,0.010117437312032261,0.011211313975583092,0.04048921993372229,0.04265701541216228,0.007774616932873324,0.06799857352961766,0.004471231544664075,-0.037657792484144297,-0.030534541903035468,0.01988334173290518
MSTN,-0.042172901758597836,0.025658958300823344,0.003860392859719596,0.044046386455882804,0.15277884972154213,-0.009735609529099217,0.009234982135565898,0.061742966606681944,-0.04560229413065872,-0.0356817846920752,0.006131472477968945,0.0283830115020965,0.07003422427151407,0.10388889479431357,0.003956583183410438
WNT4,0.07942586602348849,-0.014119035143133594,0.02808813307307974,,-0.024659479841498595,0.043128944158747774,-0.04211136716359262,-0.018044109796899795,,,0.04492181536024372,0.06827666076855539,-0.10347423038059636,0.016580881822370407,-0.04982809188870253
TNFSF4,0.06315369177550748,0.009906326919976515,0.012944540881166507,-0.017204159522558833,0.1646870824338615,0.005052562700714778,0.06694897193573372,-0.026963212956969265,-0.024580715967129636,-0.030176813103508133,0.22700273826953712,0.01166959676748339,0.011419843559715885,0.011059941140344042,0.018219466289915696
NTN1,0.08752669471615367,0.08068869074632817,-0.016583832099582196,0.016627681913816722,0.07474093237452119,-0.04593039391935402,-0.011954305250795863,-0.02022163532128486,0.01034293384415433,0.12795044136721365,0.09326371950700278,0.030833689552405657,0.09433940848736976,0.027854091013174074,0.06295511703352591
CXCL12,0.06982109129956789,0.027863164041154326,0.022120973290726688,0.03523116130753199,-0.011391920201021692,0.011257180680737642,0.07634001282930813,0.007985036434895175,-0.013565496811139353,0.04337284782851906,0.09571609406786566,-0.0013860520268703705,-0.007117616455393227,-0.02923404658234198,-0.044032375090027026
GNRH1,0.056786642396003985,0.018722173542258486,-0.023891504899812066,-0.03116722281799698,0.016955286841494988,-0.007965883958883764,0.011915042524662673,0.0036549067755547835,0.07109530897540944,-0.09119789801314108,0.07028388435475952,0.0580661481928057,-0.0254714769375674,-0.03311319760125587,0.012273501628402647
FGF8,,,,,,,,,,,,,-0.021141469859848154,,
RIMS1,0.011453686624395549,-0.028412556008644094,-0.008915618700033922,0.047358198448371,-0.049111355683001956,0.021621595369146675,-0.042973914386448306,0.016318352983038915,,0.12533930893183992,-0.02333377019047244,0.04613284383356802,-0.09802143106876922,0.027378886535946813,0.035476610032275195
FGF14,-0.021578526060695987,0.027061766600029114,0.014130937598748393,0.01118901159712109,0.10446656530869199,-0.0019682761197265097,-0.008025392631325658,0.006723660204742492,-0.018209939603237017,0.013880341955563813,0.028008985607297265,0.022262032117364817,-0.07383784501323523,0.046690638688059144,-0.06640839789401873
