,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
PTPN6,-0.017091281496753315,0.11196961820499679,0.05738358381196534,0.009945711716794871,0.014871734826052245,0.04285887111601421,0.05618315231808608,-0.02154434352654294,0.008057258460081379,0.07042167587005121,0.07248064595420903,-0.011277155319252555,0.019116878481464636,-0.011453215049309047,0.06473511893217986,0.14872917159542012,0.04021035641278515
PTGS2,-0.04499108343635956,0.011047843135433364,0.04249608787303816,-0.01948934029420673,0.02269177283054408,-0.06077103115684627,-0.031645819125059954,-0.03421985085282763,-0.010913901586842658,-0.03912198195978693,0.0008155837643262547,-0.02904538289593987,0.05365277676761522,-0.011640767786026742,-0.07721669486523117,0.15675139839078073,0.04277713762802643
XCL1,0.02560275517324444,,-0.030894235808638336,,-0.016585461924629,-0.02325415055794069,,-0.030261845476065745,,0.03168427996674976,0.08157978431089641,,,,,,-0.03505681772552741
CD58,0.021127735032507883,-0.01713439419855551,0.0552789152723966,0.04805068979077555,0.023490562391049512,0.05319958197541628,0.07569939657565868,-0.025255754656292373,0.0817184344294635,-0.02446984876757088,0.027862677705388722,0.07989090634439272,-0.07231996335242952,0.015299151544335856,0.01581439498893646,0.02454297692232056,0.04337631951570578
TNFSF14,-0.033161002478339405,-0.03169606305458333,-0.019911064358182604,-0.022776396827217833,-0.012566131355070963,0.005598890742252929,-0.02964711850574951,-0.007022642330089209,0.041619476469789835,0.01582096340267253,,,,0.008836512394861214,-0.001168935645680788,0.03343718679265719,-0.04701802296965626
CNTN4,,-0.027591065715926053,0.02483946512941496,0.01861798759522933,-0.01023412629277559,-0.040931761957441755,-0.000895350502695876,-0.0005650247760530502,0.004772069384327101,-0.0033474970627637127,,-0.026135762526582472,,0.027054467954148096,0.11496549233321986,-0.001385319943145422,-0.014511271021740981
NTF4,,,,,-0.007258765967821922,,,,,,,,,,,,
INSL3,,,-0.027675533474483854,,-0.015243486335490329,,,0.07186342206523388,,,,,,,0.031162131656872934,0.023923388766332404,
BTLA,,,,,-0.0006645723624096229,-0.024243226085006633,,,-0.013912823887923725,,,,,0.014832171106473934,,0.02076729548747007,
MFNG,-0.003552811123894983,0.04556652519871437,0.10161979155126578,0.08056518128049005,-0.001976293274619652,0.07250649378003578,0.06037973775864622,-0.0029354974044064805,-0.007627352097370248,0.0741703712215897,0.06626017808117406,0.05103564852326019,0.021711225128577833,-0.004249075140802907,0.10176199481555036,0.07969376569767281,0.0346634126852701
ICAM1,0.032440349540507465,-0.06021394734291314,0.05783865589404827,-0.03372610395637331,0.012856507817024443,-0.05933255819735841,0.027055615709451267,0.03461403179871494,0.034871364300641146,0.024472781566137133,0.0074519313319526765,0.033997523675667676,0.0597478657890754,-0.004588434310685949,-0.0170689047774134,0.015531428757278557,0.010360364044449906
PROS1,-0.06921114503773769,0.08594960590245913,0.05350142024106862,0.012817790167032229,0.039049252018543625,0.020425021734801145,0.06934134629144409,-0.07407033511850894,0.01947598090949717,0.04693170543089571,0.041152199761032654,0.007990574743337437,-0.05376823689868406,0.07935974635328451,-0.025470253212939668,0.039570374527981185,0.030058838241654447
CLCF1,-0.0454972337961628,0.036079269369462395,0.07345079320069405,0.09310810611970083,0.09253564055247827,-0.04021941133133566,0.021352039930548468,-0.031735590527125684,-0.010331200117765433,-0.020895644504549383,0.05974059272384062,0.04954781272834913,-0.04911160966112488,0.04336092208621746,0.04445531161063731,0.05943499835357863,0.06726356524735928
PSAP,-0.02611064844040567,-0.021624437912132748,0.04234580037882348,-0.01927348826138076,-0.05614826447310109,-0.03778324139816966,-0.07837983921926246,0.044480199697024644,0.05693552283086931,0.09537768199765018,0.011206259870168265,-0.02203349577803898,-0.04420521614304253,0.037087389984171396,-0.04954258700099565,0.061328884456611624,0.03587949910433712
EFEMP1,0.04485072135278162,0.04801831421330866,0.02044367664199016,0.04261790878162009,0.0034184443601342294,0.0591659196503997,0.04308300830343163,0.015594246325416736,0.06276488978870164,0.10752653525259863,0.031171587879019174,0.12560831590141894,-0.028245171950676714,0.021999295555882648,0.02984145741383248,0.02743795833654987,-0.016777019720368318
C1QTNF1,0.02465713511365314,0.005469195910664961,0.013377425248568022,0.08151405707308483,0.021130404491500193,-0.03461252758900891,0.08282455142460647,0.007239817664045177,-0.02417761915326778,-0.0031263889770169295,-0.02544927538715329,0.00793989986868475,-0.05374051184448294,-0.00975725811351233,-0.06252262929709759,-0.015317659385256041,0.031496447308810925
ALB,0.0010250598600116572,-0.03543217145003747,-0.011610997248813667,0.03694846490519648,-0.005603272996180357,0.05430341036287671,-0.023866476496958226,0.0011923323456792274,0.1001859537236342,0.053920331701413575,-0.013867051044959824,0.02148816179260141,0.07157841045471462,0.016813324630898706,0.09516889367354846,-0.028999954535912486,-0.0500214810921014
CCL13,,,,,,,,,,,0.006091133202626035,,,,,,
EFNA3,-0.07181312278136273,0.04464762634191695,-0.020691037129466395,-0.009122716610625296,0.07418711942371702,-0.01708378545031134,-0.027596916542765956,0.010613366364068046,-0.012145813838299453,-0.06182065635591863,-0.009268688457843613,-0.05945215016026425,0.04962353778419203,0.07544867874171335,-0.03600406996592239,0.07635554350487289,0.09510350945668557
DRAXIN,-0.03936660219235107,-0.05822330500941582,-0.02485173832454317,0.022585349180790183,-0.06847839137822037,-0.059033288627694566,0.04180773454308155,-0.0322520109206968,-0.009935719956160934,0.003027555671054574,0.013559716680487902,0.022875311647158086,0.004621543799353134,-0.013072459374182237,-0.045429065240365496,0.07552802758168553,0.07705438426052576
RAET1L,,,0.009816480541842604,,,,,,-0.011900260694439595,,,,,,-0.01709637988920439,,
NPTX2,0.04826772860292447,0.028768407399471743,-0.003599825513726365,0.089032490736505,-0.01866991483952715,0.041858611098714124,-0.0563416632570796,0.039207323474909184,-0.019937338587272844,0.053553963039463706,0.04391716798861032,0.014618061817942587,,-0.047230589352315167,0.06133595682706928,0.15370565504899328,-0.027892175724175072
FGF11,-0.060598544095956636,0.10660031978411452,0.0005872353869188478,0.05527533444873027,0.03354895964156417,0.027265714891729048,0.010486362935373018,0.03154332549313022,-0.022520270877877484,-0.01594078341590576,-0.025741163640409345,0.03912259753242504,-0.06149792005054812,0.09784806964649286,-0.007391457225008514,0.0512602824018814,0.039093792691415684
CD59,-0.017578276282367914,-0.035922549757604325,0.05990068297407584,0.023018651673109982,0.0035301796674895324,-0.04097111083621988,-0.038099426947719554,0.04002260749699969,0.028980451596346175,0.07388777891561563,0.044279897289653807,-0.02164375376866997,-0.02552637387383373,0.0433260307928001,0.007043268202951253,0.030342620143160203,0.02467507209457088
COL9A2,0.03038263957973029,0.003022842870033917,0.010841387735650371,-0.03061669971601615,-0.03411429702130363,0.03418310502571029,0.02934472994993731,0.0512001299675426,0.01696159871809499,0.017312306788475642,0.08555821011309021,0.0032410413568832778,0.046147130265653764,-0.02467852688817814,0.1461425340471064,0.01304776169893682,0.07084649965762507
DLL3,-0.025327829550036412,-0.01940406343042058,-0.02649701124418365,-0.04532447783428272,-0.02604819778300258,0.02537895175017457,0.08104296277951943,-0.0133669912495517,-0.03333181507965186,-0.0385370944717547,-0.0004194842452384546,-0.01580989036018407,-0.028901699912617613,-0.010436936137588566,0.0964493165590657,-0.04156517175488034,-0.012917682445319701
FGF5,,,,,,,-0.01900474087929809,,,-0.015044926688399955,-0.06687836409920644,,,,,0.07880422837346467,0.04024416434087305
LIN7C,0.012554261709738819,0.035786699250212994,-0.006878329375956347,-0.06800054812969676,-0.028336732500070346,0.024958565281439936,0.025564429212348173,-0.03682028450472612,0.05167677424620647,0.0098356473453529,-0.00956839664683079,0.025977232427517497,0.05464567811553938,0.001329468008197152,-0.0019184638311905283,0.027546134632291427,0.028169454520781814
GDF7,0.00158173654785915,-0.025033490884634406,0.055620789586857323,-0.019132097717469355,-0.005059850011543958,,0.08039148096953054,0.020148671165226922,-0.010894636431502515,-0.027654915340527254,,,,0.14529570546976547,0.1762285630751161,-0.0070993924136833605,0.037561062246040874
PSPN,-0.0008262971816414695,0.024306728037130534,-0.0034966218083784676,0.003031464067005061,-0.01144487241119454,0.07838998741321165,0.003867405050672374,0.03685192153384694,0.08217673493947751,0.0111270125470646,-0.02584667322257936,-0.006896470447610918,-0.02254354756813379,-0.01403468110617604,0.0354541613683666,0.08621253065422463,-0.008917675413887197
ANGPT1,0.09023432390488455,-0.03882782963405616,0.08361058519222127,-0.016460377268046243,0.0022042908862001265,0.04496416822273617,0.03978049287210615,0.058210918543249494,0.011005407790955303,0.01605567688477862,0.05613714052113098,-0.005590390884920903,0.009528658256879808,-0.03746527987321779,-0.0412607822869104,0.11070119187245271,0.04741908966748792
PNOC,-0.02965265471011974,0.06218199451905256,-0.02448586566632614,-0.03200565357822876,0.005987313182520026,0.028120104480446377,0.005488874818305336,0.030934274258143483,-0.01915566252521509,-0.015140540842277504,-0.027720614871759884,0.01771980459896619,,,0.08956510621122331,-0.021807564419531914,-0.029661009440692963
L1CAM,-0.031530790927633404,-0.02439906305860676,-0.048033538833960394,-0.026012134306243096,-0.02894434193647228,-0.050422149091617414,-0.03798976990552081,0.04780912048741525,-0.035217514578972646,0.018552767773367496,-0.025247474747762354,-0.06926299949142654,-0.05004073679973566,0.02200257310156041,-0.06256899109259606,-0.03540157223633712,-0.009094729780040651
APOA1,0.0760957923163052,0.02870890448586714,-0.007265516759598626,-0.026495386904861817,0.02406453445257416,-0.040295424380623474,0.10156545079201919,0.01424007200110273,-0.017631923067596932,0.10559903774867489,0.029489276174007453,0.05259033690059561,0.0544385390326448,0.06377556583758376,0.027660068334347625,0.06881510038624375,0.04965007524365379
PSEN1,-0.03620652380415205,-0.06419318029860333,-0.00431501678950364,0.010012311135191932,0.010699986626339664,0.06893677557489751,0.012515859066844392,-0.004026341289510513,0.06142548819864569,0.09622642401862419,0.03466118282477205,0.02909630104254215,0.017045678053893305,-0.020533722165154564,0.03513697264828835,-0.03837267042549998,-0.005102896162653166
CALM2,0.011010262986703214,-0.025345922565082002,-0.022193060828191585,0.021921675779651862,-0.05566333542202535,0.057179961027185165,-0.041740180638044154,0.059135244397897364,-0.03581238325075554,-0.0220217601549674,0.08902512935920416,-0.0446557411269915,-0.022039472411980864,0.018810308833315765,0.07223734155774983,-0.03807067947811942,-0.095417017249563
CLEC2B,0.013612403911740385,-0.027507156355933565,0.04502416714394754,-0.005157944451159889,0.020078219966657047,0.00776365241422156,0.04092658222108357,-0.013716630220518326,0.046682394484045674,0.01712795691581792,-0.01041578902903252,-0.015143200987430083,-0.05268935369025396,0.036777839342357795,0.024445848945564366,0.11677155736141777,0.05160342741210506
NTNG1,0.006131720427651308,0.04220876337614623,-0.04030691975477289,0.0019035726944333128,0.01749475842177644,-0.016635520074872574,-0.05592064339275563,0.0581587524295609,0.04562776360749816,-0.013077512875240678,0.08857238673489885,-0.06699794811184671,0.13200615291406248,-0.0273405932493154,0.0777827076599518,0.05226807725719919,0.0034418398957034085
LRIG1,0.0180136619737516,0.04809875003650093,-0.06869852280308925,0.01991873945946396,-0.04044870187779908,0.05434070625014463,-0.015290618062465658,-0.007235177326586066,0.030214104898392016,0.09289672871713135,-0.014977802475370753,0.04586406386018972,-0.041680624998914645,-0.017861149618631278,0.09976635169934703,-0.02657897321699154,-0.020492836536183685
CPAMD8,0.08397877522057859,,-0.011602244433535646,,-0.018030324349011605,0.04418303233386528,0.0057090694947038965,-0.023566267319984607,0.008095914042269291,-0.03393939743996328,,-0.03921414764996656,-0.05182692080253117,-0.07435084959861592,-0.01646466326352124,0.0021005067128429863,-0.0014106819521245192
GHRL,0.018637635271894114,,-0.0034032899741358092,-0.024266999749676343,0.003279231515036491,0.02969477271786633,-0.03656194788561888,0.05053062698117446,-0.009935719956160934,0.10711073409020397,,0.022043352838562204,-0.07106393235971295,0.009876150694056918,,0.04576097600179799,-0.0008399784203210993
NPY,-0.008784496987944845,-0.05526361135464931,0.08202702544585422,0.009225259819046384,0.008393097024564833,0.013914766583401387,0.01621443556144726,0.016743609860080458,-0.027370692996690184,0.019415394621256757,,0.023435660529721212,,-0.03172135712119303,-0.008527838635114613,0.06289686103259343,0.003398956972987178
MMP2,0.012319448886338336,-0.046466991995990886,0.10689423468651889,-0.023130357562602233,-0.034586639414421735,0.014684655418848355,0.039765403864551394,0.03044879740808321,0.035092838480316586,0.04066992929338433,-0.09386458620250776,0.07550638172092153,-0.048103727214653266,0.03505528033689781,0.029619483587230475,0.08090758527076207,0.11106323966857023
LHB,,,,,0.05981766813368631,,,,,,,,,,,,
PPY,,,0.04225274255629848,,-0.027334431690562558,,,-0.017223107445471418,,,0.0035134985017911758,,,,-0.01227733846163193,0.010503211352487092,-0.008082107040246972
ALKAL2,0.10983282648239928,0.1609295205637977,-0.02361521179063453,-0.015356643025964923,0.0950833583869892,,-0.019493260546990326,-0.03429604557017964,-0.015278374335021421,0.07361946142987137,0.0124591681640683,0.04179902231028388,,0.018624516663532893,-0.01346090345913828,0.03847868678994588,-0.07426054362286393
CSF1,0.025652400899683216,0.10174113501773403,0.036632521302813296,0.03516629581901863,0.0015560352565559118,0.02408019158158798,0.059442428269238276,0.013352071121288542,0.023301710457433882,0.02598695970341611,0.05230607443846598,0.029965350674779727,-0.02971838018542452,0.03860624434278002,0.012713890377600628,0.01645300115401682,0.01813952691618465
SEMA4C,-0.01736459193035869,-0.02441272575720461,0.06546923504692165,0.0255385969692083,0.040524428057776396,-0.0034532662030407574,0.022070110801478585,-0.010236929162642794,0.018220330418940833,0.017013306288156768,0.008033633275680192,0.01074489337639277,-0.032946785946663316,0.020752131964671502,0.03833541111912368,0.10244868439844171,0.031582123104096464
BMP8A,,,,,,,,,,,,,,,,0.0533691642807749,
ICAM2,-0.001652789444516145,-0.03989467566181678,0.041032951465195866,0.023280151573360944,0.027405160306438654,0.0004617929014734352,0.06707430523674171,-0.02245272157270001,-0.006303753509993216,0.007570005156268988,0.10507593557101191,0.028014013105538475,-0.031567035405694964,0.055349045114965,0.0801153342032711,0.10869946651805039,-0.00022579479821423714
SYTL3,-0.05048899641963953,0.04854902146877056,0.014865618389355866,0.024785937173905623,-0.01947396950369188,-0.03235540721824003,0.09465708473231847,-0.018083976293529522,0.10084146788738639,0.008489066007826493,0.025240075771048608,0.07269283865408234,-0.06126091778071913,-0.03652394545396368,0.04746285345182084,0.05416004078147938,-0.016913524530768984
IL1A,0.0688300539283255,-0.0329869896194941,0.06949876315009317,0.003136570752462377,0.010748066766219238,-0.046652887863744136,0.009336065207922782,-0.027161391474555728,0.05787989569912405,-0.03711080923669062,,0.10922751492720244,0.019631549947853735,0.0011000341995611007,0.030319997485974543,0.0018704335347154248,-0.0007675152815288949
HLA-G,,-0.03959240672556173,0.0525474232326964,,0.017472701572751864,,,,,,,,0.040758523075913246,,-0.020046061020395235,,
PGF,-0.022989727781498718,-0.0028707266393914396,0.12705689218963206,-0.014567176674916065,-0.018054074777198992,-0.047420310459769494,0.05742611530558168,-0.03583135200017135,-0.017965526791620962,-0.04734015988435609,0.047580963075315834,0.05522109890126307,-0.006605783204623295,0.09625233190539434,0.08073602644568757,0.11160295147470378,-0.028778640545372637
LGALS8,0.06909710943468038,0.01294156008893362,-0.015991328187181315,0.015120146067349089,0.00825145220911953,-0.016107692643369247,0.010450141940905494,-0.018084865714091344,-0.01998462244102089,-0.016982089354826636,0.008806748224116784,-0.01785875477518124,0.11837210168912121,0.0311816006162865,0.02738695238742882,-0.024543574781343388,0.005558490422951109
DKK3,0.004428817943876097,-0.008129223915673127,0.02345849740390984,-0.016211476380303718,-0.016823231767518456,0.0599335532566898,-0.04660803026923486,0.04843989772001501,-0.03789832271003471,-0.02640146479631725,0.07321377575658776,-0.08370451374208303,-0.04610273056071462,-0.02485312671342693,0.05230964701484821,0.008168768002495323,-0.06623894136869764
COL16A1,-0.08452767643832085,0.016697849164614097,0.033841316992935425,0.03427418492161705,-0.024260825576901505,0.05691015582789469,0.00838322057862017,0.0101460434338433,0.054884641805986185,0.06125635138701679,0.07871026826616526,0.07144232230157407,-0.03587840744672206,-0.01803435916421357,0.05877484499607665,0.07238307940683013,0.08262941748951069
TPH1,-0.03441960804116608,-0.01522722792533699,0.048915673981500096,,0.030203571510167178,-0.028982551583420363,-0.020437361553970235,-0.025062562384829328,,,,-0.030412863475800137,-0.04352262461434744,,-0.01592367004363542,0.017739905285348898,0.04537737516248884
TNC,0.00022591839619241178,0.05372506677018051,0.030699972811415316,0.027520471333697116,0.04612267700309042,0.009494738750955276,0.060914691528700105,-0.05275577705109334,0.013219045885382098,0.05715731614255781,-0.092240195893395,0.10370671504755141,-0.030305316992384007,0.06640536753287632,-0.03904807817788341,0.03122365296635452,-0.003293533636661792
TNFSF9,-0.018475876680761935,0.00312884591349471,0.042469314063250246,-0.025679808069365,-0.027198831799851792,-0.027400562090388873,-0.03669048308772428,0.08041660803605576,-0.01659565290193648,0.07123094813956686,-0.019960861239760833,-0.011494443673891975,-0.04416007667262324,-0.029318207148008812,0.029620005254715105,0.006563505847450696,0.022693142423707468
C4A,,,,-0.015133283363926156,-0.01861687799858681,,,-0.02041712998782673,,0.04062969885765963,-0.01751573403686708,0.04086735683667554,,,,0.010734749700781802,
CNTN2,-0.01754939032268665,0.009141174164275807,-0.029708189584264032,0.0633974395647915,0.004537317243252486,0.03469566411881587,0.0007244230380323195,-0.011374440528675542,-0.011678549650502655,0.01875315205103003,-0.006323563153919979,-0.056236123702661685,0.0938959438754262,-0.04931923756507158,0.0416677210536906,-0.012377188797295238,-0.03957704653349273
F7,,,-0.008577535126315783,,,,0.005820430578521546,,,,-0.027720618761653753,,,,,,0.05891742206352045
LUM,0.024691714828179234,-0.038610022073493316,0.1187707345363159,0.09510167032584203,0.029232894514229574,0.025315588010235784,0.05855868975869941,0.030319784952323268,0.05615614880871352,0.01929807427647946,-0.05005051753351394,-0.007896061355898943,-0.051007225239871085,0.1948552185571876,0.13745890460103966,0.06570285818233888,0.06666036792298594
IZUMO1,-0.017654285460252966,,,,,,,,,,,,,,,,
BTC,,,0.011333366607101955,0.032571225286803,-0.042621364983088605,0.02589336849939418,,,-0.005030435416091728,0.07401492641673778,,,-0.052628569286602686,,-0.02497503432240298,0.036615564013414134,-0.015144822053713966
APOC1,0.04109650341926138,-0.004400270063084621,-0.026635410043076305,-0.04708034268606105,-0.02665837431719134,-0.03546262025478787,0.07840929671900912,-0.01195740987070327,0.06047547468539307,0.04629347152064169,0.096117864624602,0.12125032427469232,0.002886848944765788,0.07041457788514578,0.120556138755977,-0.0006342306017858254,0.010870136855310977
PKM,-0.010346515902933189,0.05045871634228206,-0.05973994791300771,-0.043863453090213465,0.01798341685223034,0.010785707643517816,0.008831460159366962,0.004620344384621175,-0.029351238820710036,0.02810785673194363,0.05438652790766765,0.03655844184953018,-0.008128461474315675,0.002380531846976297,-0.049834009701981506,0.06698340005022642,-0.03228134342107474
TNF,,-0.03867665072906044,-0.014154614288393283,0.004491177917836003,-0.013054621441717984,0.001081532088738135,-0.02523188596781329,-0.01333496142199128,-0.014525802991199486,0.05160265351092411,0.07090340007624403,-0.012980248102710519,0.01686432632923822,0.10895499425048731,-0.01709638455224585,-0.0011518678997505828,0.07226080697902058
GNAS,-0.04672723337695812,-0.05963918959398825,-0.09951785513204267,0.010072505929154738,-0.05571421565001352,0.012899831749921776,-0.018890588543970563,-0.033185221361399626,-0.03278228199934011,-0.06992775874612518,-0.06703721308942646,-0.002019760709980708,-0.009157170228731717,0.06487148455534673,-0.024604684747764637,-0.08671880446179996,0.03223462735667555
BMP8B,-0.0080713433992289,-0.004650244314358595,0.00546021861865962,0.015108388222649328,0.059213159563530314,0.024727336189549913,-0.03966581619325062,0.05115613007857148,-0.009644983879684202,-0.04410039014313953,-0.0007347238643796829,0.020778819832935624,0.02262312831368735,0.011296454320124013,-0.056083097748239184,0.12460236534864806,0.038817147976556506
LIPH,,0.12345260213738495,-0.02435882299693818,,0.060727332032840864,,,0.0007194613893796045,,,,,,,0.15348449816595797,0.11644973566992087,-0.019472314283157544
CCL28,,-0.025033468910532004,-0.03426371460901945,,,,,-0.025348445586241518,-0.011407979318997747,-0.022489814302325866,,-0.02411872187557563,,,,-0.005487572904458934,-0.04338944461385746
PTPN11,0.01547298571665214,-0.06801460390597906,-0.012175611491738533,0.04951083860465829,0.009508508783068028,-0.03090845135592983,0.044570874568716015,0.058494374756344863,0.00857102783601492,-0.04747254240933177,0.011999853002565756,-0.05651691973868565,-0.04063492223589392,-0.0398347997148986,-0.015488292210044847,0.04623664097320009,-0.06712450363684486
ADAM12,0.03277801670282847,0.017339336039267222,0.11489062915352362,0.10779544212027903,-0.0008865560988383795,-9.062934996446415e-05,0.03804407101175859,-0.02714052089028114,-0.011025102829766167,0.07476630568898308,-0.0053439113384510985,0.012923862592286882,-0.012214019220006823,0.14357719655313603,0.06554133136880577,0.043252779990525514,0.016954069572991937
EPO,,0.002618380440926277,0.10832267041174835,,0.04795734032549123,-0.031099748852919513,,0.09523190390543271,,,-0.025204656247327133,-0.006580514456094948,0.020745875118191984,0.014448910776664126,-0.019796299461564568,0.08724879111663982,
EDN3,-0.025947189222458703,-0.0345490617516601,-0.042431915085944565,-0.0073615992903484475,-0.029932242275738638,0.0024167382157440497,-0.01803358922237842,0.09963390334642327,0.0301287940741588,-0.026943766659021477,,-0.03072668347797578,,-0.024532320169744326,-0.04889395135356142,-0.0030782871590921334,-0.01602961219273753
CCL22,,,,-0.019132097254177985,,,,0.013382088413506554,,,,,,,-0.018103412745373474,0.03947855344315994,
CCL2,0.06111633047138847,0.04715409410059544,0.1102626379616512,0.012349509421540344,0.003539130277747639,0.010070733989794668,-0.04868036964153387,-0.030234298587161645,0.030353832582006877,0.03599378807380821,0.06271036452378712,0.0489778990669835,-0.11459031363210045,0.10683410442379643,0.029480706672125368,-0.0004224998589917769,0.009212417646622987
DSCAM,0.051958621720145905,0.02157271104206916,-0.009446250870406937,-0.01205667536741936,0.003242189608802021,-0.04237542176419664,0.06969220315719908,0.0012032892719316425,-0.026538096742903708,-0.021045580469854542,0.07200413200862604,0.014625384781338294,-0.012359761696512728,-0.010432432990579457,0.05152708229934515,-0.023691752876874174,0.030188468533828568
GPHA2,,,0.09929007494331943,,,,,,,,,,,,,,
ANG,-0.031064189067658277,0.0671489919665536,0.02274322482571908,-0.013797950738836141,0.07181835254114147,-0.03565177938524211,0.00501694122947419,-0.0014871893786765585,0.010889357434674644,0.032573735633646565,0.05399939142552342,0.09741526346681663,-0.03412579122278717,0.10863495356330316,-0.06659230152278392,0.0793203292969188,0.018945417836065886
FBLN2,-0.024328682148235168,-0.02911632729921322,0.0005789804389227058,0.012829824416483724,-0.03645860833299701,0.0007903389218680091,0.0053862925200238165,0.06229410783989767,-0.00439075644347717,0.05063875454636498,0.04180325836814898,-0.038574409716601414,,-0.04417402058271379,0.03011833902348944,0.025895360083603564,-0.010547909811823665
VTN,,0.003529167360103765,-0.022014749283552126,,0.005776307870870952,0.03125502907294639,-0.014821883212120582,0.06276510715627834,0.0040557963550673735,,,0.0034205388001773717,0.033421108176075597,,0.015168822943881326,0.03550013767098478,0.030510540380280938
VEGFA,0.03889718075154941,0.10371351899589745,-0.10196507112567964,0.032082039209170424,0.00838686307728653,-0.07531010684049673,0.015268523762554624,-0.062218776213620416,-0.029858689473340513,0.020882162834259053,-0.08414073606890493,0.06165562095276626,0.00587104035572161,0.017349138439474027,-0.12714224034903024,-0.08051034048558897,0.032198817330088635
F10,,,,0.008050048392221778,,-0.029254898335027073,0.06750543036284605,-0.01888476588734412,0.011163888872109637,-0.02470710323723191,0.05379705390774581,,-0.040885702980124415,,-0.02377470099408397,0.011076289982963958,0.03448225603108489
SERPINA1,0.04319847147152719,0.04540470134409435,-0.003185176072154728,-0.012209437421451402,0.017363185496014805,-0.014788650872126722,0.05028777669241301,-0.061850134178126966,0.00343342748062679,0.06810140326004496,0.07977846940388438,0.059518819930921354,-0.055883357858149976,0.03826128812811408,-0.023407937864207973,0.0037098123767439263,0.05482034920266048
VWF,-0.01914157502005994,-0.09549920986638362,0.11045691092983989,0.00910987254401949,0.04125276446209395,-0.012226409049555754,0.02836813407063645,-0.0009064891917746127,0.08119617464269852,0.055763047816375214,0.10521697199539007,-0.011188984027911035,-0.0325933934342026,0.07135360014341219,0.0667393353066166,0.08853811901492575,0.006154859182481891
GDNF,,,-0.01935748660216774,,-0.004833718461578619,,,,,,-0.06342643750902303,-0.01821024322458674,0.08306687543453846,-0.027340585615073208,0.01451359523451702,,
VASP,0.007727330898197973,0.04050208089755576,0.07839213705253116,0.03887973911731874,0.03138507554280244,-0.000317918056956282,0.019564471722154274,-0.013022975601110475,-0.044191158663319866,-0.02004600025207509,0.023497157336334496,0.07272850239843397,0.060943615660923704,0.03093473753529024,0.0035903659732103876,0.17838627975188445,0.05805946796562072
ADAM15,-0.017212834619883297,-0.004509933472822564,0.0831458233181761,0.0464822951453342,-0.06561563685017693,-0.004635255275369868,0.011955990166192452,-0.030604329256872134,0.0032295434055528345,0.01503587481728673,0.006946878235662799,0.0378312126577694,0.004103854640756579,-0.0009568520640210212,0.039012319917939006,0.027770695878153707,-0.0017926157034790942
WNT2,,0.012010820986369972,0.01872745020426235,,,-0.025195511815243557,0.004497722775730966,,-0.01294320811434464,0.12306829589715063,,-0.028461933094843024,,,-0.02033179116780936,0.07510700533607881,-0.017364738774085467
CALCB,,-0.030466459467430693,,-0.02767917227402851,,-0.03787380404322785,-0.019004740672767386,,,-0.01705231215822211,,,,,0.10056671260844752,,0.06302022488256535
OLFM2,0.02837131514477227,0.009069563306864028,-0.010531954733608313,0.07560090045341686,-0.005141260187876626,0.03923376813143591,0.027866635055873158,-0.0006102507130199814,-0.01366150378313277,-0.04307737785500314,0.061045978228305764,-0.06031299320711204,-0.0240491436517032,0.0023348140953554867,0.01227127208426457,0.01814237090920452,-0.01134571448109851
MFAP2,-0.04403111150251042,-0.022983216079865247,0.13425117504996617,0.009835571821593815,0.0899819936807546,-0.03612950461663494,0.08953544215976712,0.039340659496365546,0.03999263529996431,-0.019823616105326194,0.09862822042527285,0.023536379981621763,0.08098606462167125,0.04277006166275422,0.1264140142884593,0.13080551129889342,0.057429023670869654
HLA-C,-0.06850675123792833,0.11732632225395333,0.019062099530871447,-0.0011997438751184123,0.02030818419448977,-0.01605942825419309,0.045713233858053974,0.03974538300722315,0.06464112749990104,0.07533022360556256,0.10548974112470313,0.13286410243146932,-0.13417056908521202,0.12319180577273744,0.006070779203722761,0.04215166682642945,-0.0027662728791742887
THBS1,0.08664361792299498,0.05553120751394542,0.04281739910114054,0.08413150204062646,-0.011247871483944098,-0.03352589313754367,0.004480271929442141,0.01652306344529564,0.0089523637185686,-0.04815086811555023,0.03375339108750065,0.019907634003726294,0.018096541011666873,0.10758734949479105,0.00280453044457317,0.05591535368034078,-0.02111989038262186
HSPA4,0.03597881174004632,0.0415256954105481,0.03776329872850353,0.0746921162664693,-0.012490455144001641,-0.09977412412333676,0.008853892149297257,-0.004237058119930679,-0.019463638017247393,0.04205913365469169,0.00948231132531971,0.03145780099332011,0.07759966559791094,0.04288615531780938,0.040853073949542976,-0.03848636144124434,-0.041200508876055114
LMAN1,0.010650835099999728,-0.025139881168406365,0.08619716053768658,0.01817307514606629,-0.01180865719979777,-0.07185234480541479,0.03817008093155803,-0.02207924288780182,0.008796062815559976,0.01717422694094009,0.01794231525072538,0.046298149504918604,-0.0345981485384542,0.05840492543387244,-0.03312717625124657,0.03413258871393361,0.006491344577680085
