,UKF313,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT3,0.010993146967557259,-0.028967501104806823,-0.016886572614518064,-0.03689758795915112,-0.026509865399066204,-0.0112399074280443,-0.034466390285845534
HSP90B1,0.07240706615462002,-0.12634732518719868,0.049412486679569045,0.011875859688648596,0.12276003696624221,0.021771826711230024,0.07744755820109354
ZP3,0.06501827001036882,-0.043657527320390056,0.0956945114196462,-0.005917326273114999,-0.022997532169179893,0.08832607083529145,0.009352512878696742
ANGPT4,,,,-0.01266238605715096,,,
NRG2,,0.0885701586188195,-0.0002346432403546464,-0.04154417319959587,-0.016227502751406404,0.0012374201881644974,0.10774353591830965
MELTF,-0.026607763226762265,0.008512131740223085,0.08383950217665372,-0.012718473251621096,-0.03631807096742618,0.06887346435351421,0.03146405405499407
NLGN1,-0.03167582325686454,-0.04845929581318651,-0.0028524495987737367,0.056547316804951814,0.0012480609665058348,0.03834024178542064,0.09818564607642673
SLIT3,-0.025646669809906767,-0.01072902374619351,0.018510483733749028,0.034728371106611235,-0.03618127917183926,0.06614476936732092,-0.06127378293847915
CCL8,0.0009820721919357618,0.04172950312707027,-0.004759430304892188,,-0.00012846095005998213,-0.039730707281026484,0.1134175136642954
S100A4,0.05139220382978228,-0.07585229603464189,0.05913530419374998,0.00470532039737226,-0.0032696796385185706,0.035005980543407506,0.0631257125051334
TNFSF13B,0.01491866896465762,0.012311053559763929,-0.02608700550258429,0.041334513940785876,0.002029794434299172,0.06695615595964412,0.08515020505935869
HSPG2,-0.02741754752897851,-0.0469910332383625,0.021193250138189366,0.021026094469915657,0.01714925814767921,0.03458482445121031,0.019357660836368872
FAM3C,-0.016710144372232772,-0.001450934841657639,0.022401815951496117,-0.05435311255173501,-0.0031980272683054156,0.08574945010470446,0.0542914197379512
FLT3LG,0.0006097403962940474,-0.045374486804770804,0.11084456589066916,-0.00015815877029681663,-0.012126386629189682,0.058692907137689036,0.013245477801735376
A2M,0.1480338992471897,-0.037577451140777846,0.019905360084641666,-0.0660073951840428,0.055203745636329286,0.07112829963555224,0.07702577523242117
VCL,0.04847324001606599,-0.1088282030078191,0.015789253086455436,0.038981269777920644,0.03481762411205565,0.03867323490891053,0.026063403055937004
FGF2,-0.0012978445615563414,-0.07343502443751425,0.008714195467931368,-0.0038503783817791944,-0.037206046729759544,0.07241452029245604,0.07693557044998303
AGRP,0.04562728047030363,-0.03574827035740986,-0.014305272192000394,,-0.01351765766452986,,-0.02592472703500463
CNTN3,,,0.06391147315860286,-0.03400215079334083,-0.06092492118234341,,-0.031940995879073064
RNASE2,0.08851933483576054,0.07677698294357185,0.001112124088046142,0.0006373603775353452,0.002576207504293816,0.06940212574218861,0.0934940723500977
ADM2,-0.0072824270730111945,,,,0.13590912694989118,-0.027495353287589414,0.13929779570749692
GAL,0.019038750221474672,0.015177623605329808,-0.002177020955705718,,-0.017395264173165826,0.017765385640096845,-0.008328452588966157
IL36B,,,,,,,0.1301471967288196
CXCL6,,,-0.011684133227753772,,-0.004186035070958108,-0.023540018848784223,0.027252431955854434
PDGFC,-0.01153407355857641,-0.021594777098064472,0.012526228381847391,0.04149134339720904,0.0292425611625399,0.02736257967134421,0.09778228826807692
COL8A2,0.001091458353852999,0.042985343112774195,0.057629454936530905,0.06278049681098624,-0.010085165522530465,0.032743606226670434,-0.03081557655928457
SPON2,0.12274587668807695,-0.033462921246008186,0.01091067674135831,-0.02274942654559543,0.04030400142662375,0.041441934066586576,0.03908347109300105
LCN2,,,0.1765451804250738,,,,
SEMA3D,0.0004840451456953357,0.0018540954451928412,,-0.02567475702227067,,,0.07031553612277128
BMP6,,,-0.02260032570240713,-0.028567299597274637,-0.009888197693764639,0.0315521869271497,-0.028447737906652625
TIMP2,-0.046178397708457226,0.08071322616884276,0.03938352934764179,-0.02447474144320699,-0.04125202216728219,0.01625336649615357,0.05040688391624198
EFNA1,0.04289054074878441,-0.0799402445116839,0.052368505173001824,0.0034432889016759445,0.07274292810869301,0.04720555210667326,0.08479150893735873
S100A12,0.03071658400016414,,,-0.023210621035406796,,0.02522680918837411,-0.024374542879260247
TFPI,0.0672194006826676,0.011304537255016997,0.04657979826054606,-0.027179474750742685,0.010288919598355359,0.04295494152297154,0.014718596524023608
GPC3,-0.025920452045988574,-0.011162312374065387,-0.010426093493470439,-0.01013616421723281,-0.0773247262762032,0.033082749644140264,0.048313397059461013
NMU,-0.041913164174352806,0.020250995554912683,-0.009378492160310174,,-0.026380266579324352,-0.011226749655993056,0.08875215819428117
SCGB3A2,,0.14174300154053213,-0.025913366122593536,,-0.02266931618671066,0.1480237843976005,0.00809238749778236
LAMB3,0.023769950924484355,0.08830590107507877,0.04558584908839419,-0.03045197829722136,-0.0380625515279193,0.08785713857410148,-0.03276213618554673
LGALS9,0.08749864441328765,0.039601096498471614,0.024741729382705063,-0.028512772433371067,-0.01671718718232343,0.0038697758300804486,0.09124222255173715
VIM,-0.10706956761837359,-0.04331655554526045,0.0561794910693844,0.07521489391112714,0.08647203989642709,0.11299651414635259,0.09469022194983939
PLAU,0.007629230137291178,-0.010020243974476949,0.033392989336651385,0.06993278147701273,0.06372562023055636,0.07339378845092784,0.031849522884013666
TGFB3,0.11396544387722152,-0.024018221511296525,0.006647001594396358,0.013348355369428262,-0.048940301764344454,0.032154460303115445,0.0005102537630906366
APLN,-0.0049002097471335425,-0.019770008640147708,0.042327331010019974,0.004137047661927752,-0.003639454833156266,0.009420196701771513,-0.005074487969241348
SHANK2,,,-0.02700583847407901,-0.022611799029546634,-0.016137157109454056,0.006537062930778474,-0.04721763260370328
LTF,,0.027927774997687744,-0.018208445677424388,-0.013214874226926264,0.05432488713350557,0.029686571178553983,0.06753463314740593
PYY,-0.0027309514210286058,,-0.020523489894190443,,,0.055609367305661725,-0.025924733439227732
PENK,,-0.002431439267541101,,-0.026542380814692238,-0.01821227867011336,-0.032570236535931996,-0.04428151279621468
CTF1,0.006592713366674386,-0.03638973537835241,-0.025216891438527837,0.03653630400991569,0.020846247831257034,0.08355440824073034,0.005905061858623468
COL3A1,-0.04579229219106901,-0.054679909440412545,0.02555271348230797,-0.02524682297321933,0.026144786085652176,0.006339985703696509,0.06769234374179708
S100A10,-0.05456407564533649,0.017827627408105038,0.033881011824391565,0.07813748716795277,0.08065508709151273,0.006298315382355007,0.1033382528552153
FGF13,0.018550752020709355,0.029282956795736143,0.04620340146195759,-0.021045906087466544,-0.025008873859518152,0.010856842685179786,-0.018661508728049444
SEMA4A,0.06509758303875562,0.050841074890464064,0.025691951204175008,0.00896545346983585,0.011977688926114905,0.06732021621012337,-0.06345979164819433
EFNA4,0.06536234842594582,0.052309431969222636,0.06118927294387229,-0.019607241710099976,0.02394548140270388,0.0003818681362323769,0.03615569771375463
HSPA8,0.1000919111199974,-0.05315709666220669,-0.014557167628206349,0.023762650494560146,-0.030995255020579607,-0.028499305015488426,0.09268845946439319
NPB,,0.07188144960605528,0.016946197236854102,-0.05605786223688172,0.038881060395315685,0.11454179602083503,0.10327143010538835
ULBP1,0.005332659526932127,,0.005995402771589446,,0.08664633296430965,0.016016922188851385,0.06534293341653119
SEMA3E,0.16424985055144278,0.041177291606007436,0.006872287627721249,0.01644588583701554,-0.010224939823299055,0.007757888004963475,-0.0825916238261857
FGF3,,,0.020031554956454728,,0.004603402386829483,,
ADAM9,0.021604652339054082,-0.03696533127492175,0.038956644378162236,0.06742978725653828,0.08489914393088352,0.05864495901081098,0.02031370023408481
ASIP,0.046106231470560595,-0.07326237946963562,0.04732628461279488,0.0010745227079820836,-0.009739158752664014,0.017748745391881288,-0.0012843955354766717
IBSP,0.03982168096805852,-0.07993263210628712,0.03596078743668454,0.045595410424183434,0.03876721522646851,0.07348392121868288,0.060527589303538167
MMP12,-0.0077335231197451755,,,,0.10411579323410387,,
FAT4,-0.0235802986973949,-0.04662153946161594,-0.027572036084970622,-0.061835478451595545,-0.019295684777732657,0.057835581250601814,-0.0027652217475620496
MDK,0.09692695190744882,0.08188972308200107,0.06367795783840835,0.012502645583541859,0.003973361349938361,0.0634033085792683,0.020764893024897296
BMP5,,-0.02967058482726358,-0.004947144600075405,,0.07101877809409,-0.031772194230219306,-0.02268663642503607
CAMP,,,0.004063365803433336,,-0.01873904115316343,-0.03558212241348208,-0.007127185470789055
HSPA1A,-0.09572536614450607,-0.0339908376954695,0.053258563433425096,0.00806337703909324,0.038920056017316414,0.030491637970672114,0.04227496641156134
SEMA3F,0.04311119410252506,-0.05859958714846874,-0.007064144986085005,-0.035918000491062765,-0.05049292365085201,0.06894566120321231,0.025526211144350393
ARF6,0.003487653061964616,-0.05604448092929707,0.04330581073639956,-0.02724267868559642,0.037054250527944865,0.036995365399552456,0.0846328045560586
IL6,-0.053908160016153873,-0.011027803378722953,0.011125081127410532,,0.06700882308016108,0.07796251213589535,0.10434038780802327
CALM1,0.02240151077886119,0.0517349684013854,-0.04839153111911954,0.0198543309571047,-0.07391849437816599,0.0004776059457404738,-0.10999001096876215
VIP,,-0.026376985100335922,,,,-0.015034080547508093,0.02356373318365919
NMB,-0.07499348453839615,0.10767581599998897,-0.01207420148370559,0.0676843522577873,-0.0068881783870921014,0.038289201565244534,0.016143418771843967
CCL26,-0.10627429162889208,0.06235865487703945,0.066876263207304,-0.02547600585001448,-0.022779169311382623,0.06004654328073095,0.09393913337304247
FBLN1,0.021098918814979273,0.03869682895734254,0.03154660989157887,-0.01070198274085601,0.045024431511249706,-0.05061279457794767,0.01224477998529861
SAA1,0.02750992401133444,0.10464286575610249,0.030665482212957264,-0.03145436643560255,0.06295377075669817,0.1275848945136582,-0.022195998739347907
MICB,-0.023328861756901024,0.021927081282738865,0.09288363044033868,-0.041545315130797046,-0.026957701693259627,0.02474067542677293,0.039246031534628925
MMP13,0.023104238894372745,-0.05892120022054953,,,,0.09824465291613572,
F13A1,0.13346677969243761,0.07764350638742376,0.04035216623709338,0.007275082651677269,0.010861736048832836,0.10765767362203757,0.07458908478334103
CXCL11,,,,,,-0.020842693058109023,-0.03677353383405768
COL5A2,-0.07721807217474264,-0.07420811828139234,0.0011466005022004557,0.058936963004414054,-0.014247763499483142,0.04044581672071937,0.061840955100803216
EFNA5,-0.002863797061705705,-0.03264958991611302,0.008132680358345303,0.005401341582518701,-0.017487286728963967,0.05171688031267866,0.0022560939568676283
AREG,0.04736943085085023,,0.07036136799892509,0.04065196508177889,-0.0278988770904644,0.03797508373017015,0.047746172990796004
EDIL3,-0.06648656913042662,-0.026814208376807754,0.05075598859475843,0.030701990538305073,-0.04011122989619315,0.04439244356868053,0.002838358401208882
CD86,0.07178329474676479,-0.0016663893656480417,0.10439645945766698,0.047840729351660165,0.01446382675016078,0.01956060756957381,0.07945633483281107
AHSG,,-0.027513865089695753,-0.01728343683024811,,,,
HRAS,0.044400683223878704,-0.022961928076069327,0.010004534069550576,0.06655388973483954,0.021009736506266766,0.04099018319427043,-0.005097570450575714
C1QTNF5,,,-0.024532621731141395,0.08157298998839461,-0.01502100293568543,-0.02599491040086162,-0.01502426075675814
RLN1,,,0.023556797519646885,0.07667220455357797,,0.006906935597997885,
COL4A1,0.10351732900931658,-0.07972148313019432,0.06626287775733446,-0.05049017683247365,-0.03044434213094343,0.00665439978406981,0.0010389517871835143
CCL3,0.10661867261936628,0.0035191903808833172,0.08955676677713123,-0.04996337388158692,0.02076348509616747,-0.03361442595439959,-0.08712881462384078
BGN,-0.05210731077077862,-0.07318172776034947,0.014128812801757209,0.0027207367579069643,-0.027916165016247198,0.026599951382267176,0.017432765642784953
RETN,-0.02099101955795123,-0.021295434534874643,-0.02009191016785495,,-0.01609947846074203,0.0021637607187748875,0.07835429321396092
S100A9,0.030032353795785748,-0.055930881853202406,0.03686357463778211,0.042885266912386075,0.0419438107007037,0.0463305501343754,0.1000942913454635
HCRT,,-0.06208201431958655,-0.03103029207703339,0.0030288071757400346,-0.006523885687268803,-0.05361438291073721,0.027586342751897353
FADD,0.03749992473646959,-0.06316819284139322,0.08598818322694067,-0.0412196152599392,0.011309762470940024,0.061219862834561975,0.03723511089527518
ACTR2,0.04286579787248998,-0.09829521280212986,-0.03200937795817036,-0.058298081846250786,0.08936761961107569,0.03286198459910484,-0.011905666189390337
BMP2,-0.027267051599257918,-0.01182660074867158,0.022260476079547096,0.0553645146335662,0.012771732088045456,0.11355078895582106,0.07363263899420121
PDYN,,,-0.02001689916283837,,-0.00800587792951064,,-0.04722560549292369
CD55,0.026060111366730313,-0.009803064334975005,-0.018384257629347586,0.007283616246585111,-0.037069403044702076,0.029753513751961193,-0.011094569584637526
OSTN,,,,-0.02104590330866956,,,0.05974702231917496
PDX1,,,-0.00012075027931359189,,-0.04212307446539799,,
CD6,-0.024089785020383888,-0.040264425582842725,,0.01182696864480424,-0.017943678574280433,0.0701555265747418,-0.00863439133162416
IL16,0.05267817717530709,0.05608692885968238,0.06574232106939076,0.018391658399152834,-0.04802872699458838,0.0064422533280125635,0.011672145368142432
LAMA5,0.053104309546391434,-0.055519228405498326,0.046620708855567364,0.027250608384088677,0.07873363673498963,0.03688581346005589,0.10681583657409653
RGMB,0.02725148126844335,-0.0336288927678163,-0.0007792697577042709,-0.039091679689707386,0.038791583705714935,0.03125726377945325,0.053072414961419095
INSL5,,-0.028967517424626995,,,,-0.04469495644532752,
IL12A,,-0.0391747687410867,-0.02196863560741996,-0.04552361270836528,-0.01469939839068296,0.041158108804355324,0.036451606370909446
S100A8,0.03404219907357658,0.03687377470815813,0.035227051065912666,-0.04162506122952486,-0.014543410211727874,0.054743772457947974,-0.014763193831245375
TAC3,,,0.06136618532112435,,-0.008449611488014005,-0.019537043422496406,0.06524565226516636
MFAP5,-0.018563859896090256,0.08203774189257591,0.02315431527941172,-0.02905382996860821,0.05707393947355015,0.13568507634580762,0.07146146480561581
CXCL16,0.0898779708806692,-0.008005345179862771,0.03268515270627553,0.008235080778920854,-0.028380697732914836,-0.050678230156803734,0.057725099018359774
AGRN,0.06097618147401648,-0.07372785919448167,-0.033510081922430615,-0.01466558869994827,-0.03210268716266868,0.0300135351204865,0.061905334630230006
COL4A6,,-0.0007415180516322411,-0.0020572246780324165,0.05764835849656418,0.018929543633723973,0.09130727132804296,-0.028933269170804434
FST,-0.04033213639265929,-0.0013842280317224954,0.03837472797264618,-0.016785532430259174,0.013582419305339948,0.04826207559463402,0.085810226661185
MEGF10,-0.03360357841452626,0.019079019185093037,0.03654258963555005,-0.0262027020477523,-0.03758968027729303,0.0017219434116546532,-0.08419596429959542
C1QB,0.13445502647924812,0.02918554994888203,-0.03843773572223571,0.03699190187058628,-0.03097025353144472,-0.003139059071435247,-0.05160389172675846
HLA-B,0.013484079923295271,-0.00448349014203433,0.037792908009864935,0.001044042711681838,0.06414842025957358,-0.010561452934169619,0.026779949674543703
PDGFA,0.008098408769041523,-0.09578734494314793,0.034535345674847465,-0.04839551798999955,-0.03866769268510989,0.05821043055602397,0.023323558296515848
LAMA3,-0.007643344254402138,,-0.01521228250511564,-0.0027986226912531604,-0.014861011625522603,-0.022773702664072012,0.0066307472676903415
DKK1,,-0.01756147437212239,-0.008644445639227928,0.07110060220637739,0.05295177642349319,0.0905542586317075,0.1080938378712332
INHBA,-0.04812930325077432,0.048616142461760485,-0.004269073662656014,-0.003614376373548166,0.050720132374258514,0.01535852018255757,0.09893167575651976
LEP,,,,,,0.07022036001710759,
IL7,0.011963996200454245,-0.02788361892288414,0.0430572771259372,0.06656259172401732,-0.024889784758535143,0.11470456429491736,-0.03423428715917335
FABP5,0.14692769475539794,0.09603830790535847,-0.004414167814508498,0.00043636212606618156,-0.004470217248746318,0.08945094046425717,0.023789554186652472
CCL4,0.09402689195349745,-0.005729329989400853,0.11806265684116346,0.04277358260949027,0.0490462090184132,-0.03667971791555052,-0.10026170372550043
FBN1,0.015290287900923826,-0.0639030531567103,0.010915660113771725,-0.009720376344957904,-0.00020565177873029108,0.061353058789626116,0.06644912662141075
TCTN1,-0.006032932805035355,-0.005883791154924948,0.01186565563658815,0.06311344359662459,0.04787508095982137,0.020809961709855752,0.0001607975510098855
NCR3LG1,,,-0.02290491608832361,-0.022306816390565136,0.024182327189158505,,-0.03204282525242838
BMP7,0.02405865738911939,0.034344408822065596,0.014749743903950297,0.008544103388259583,0.033856954201742534,-0.0008311058700256619,-0.03818008210520384
NLGN2,0.0005779103491746013,0.06977209808402313,-0.01492896839058965,0.030576597900997947,-0.05615070803446041,0.07795172009007287,-0.03773428858937262
CCL25,,-0.028610251626730095,0.008904586721533084,,-0.03718599733533567,-0.04023487460341057,0.02709148909681205
NPNT,-0.019297179316094523,-0.09139374718620269,0.02581372284163131,0.04082477553130844,-0.009475967883255651,0.03026746369688374,-0.08101120475279368
KITLG,0.08611030637513335,-0.025549378002224683,0.015263392889190546,-0.03774775239238844,-0.010946798434607219,0.08385855345978399,0.03626668265216059
MADCAM1,,-0.03234864715534922,-0.01786091744704562,-0.029533288626493983,-0.013692345952312557,0.01647350750040202,0.04974795480495211
F12,0.06595009892554798,0.12597817181870896,0.008128577566999714,0.049785441582780546,-0.026564627453455204,0.027642110391123666,0.08717334155854116
S100B,0.11571140218315011,0.06921539095285213,-0.013600248725130444,0.007503335284896768,-0.06888374748857579,-0.06982008556155402,-0.11494513955912164
IL27,,0.17634711888399784,-0.021663897232771394,,-0.012796412833528368,0.0509977395822931,0.06714330949570999
CD99,0.013602994612957092,-0.02196303159840377,0.054334329567010835,0.04529894777628242,0.041220568198923044,0.09993019250182796,0.06304190966621244
PDGFB,0.07705736282870969,-0.14850120841000639,0.006822140505774052,0.06355625481432244,0.023231093653048856,0.02068718537219159,-0.03211789201413828
CLEC2D,0.08385611720547759,-0.07078628445056748,0.0025675961812160115,0.00487693322668538,-0.006081698650234769,0.00373330765626226,0.04277901918890783
F8,-0.013798691922182532,-0.06435600338765152,0.04187283657781791,0.04165939068640976,-0.06678897867169288,0.06430649734087818,-0.053794642096894926
C3,0.0036510238554523394,-0.018328636379083937,-0.04922360528267699,-0.024622515439612812,-0.039151266337779704,0.03305939304807839,-0.0475737835174253
DLK2,-0.04780835442026509,-0.024376403946614073,0.016041146211295165,-0.003108309857725378,0.05028673503773253,-0.02892961081842176,0.04883564706939277
TSLP,-0.010622825455414481,-0.0351507219796154,-0.010212152146896268,0.11220139507313313,-0.02926592285911524,0.07198907404116324,0.1306103552398648
OSM,0.09396146354442972,-0.011730671511533482,0.024726038002321114,0.030388311149590192,0.05846996185588594,0.0735602940519838,0.1241014574518954
PRND,0.019257368340819866,,,,,-0.021095982228823387,
SLPI,-0.005386530345345421,0.0625639567613054,0.053634113742097436,-0.005092132556658121,0.07934797026280749,0.027082465527394288,0.13436874976031762
AFDN,0.0786670070256908,-0.00868602774168872,0.055177084628841175,0.007632459327168256,-0.04199494416857183,-0.01178639222520771,0.02191853406502309
KISS1,,,-0.017086917429279844,,-0.016830644658650324,,
ULBP2,0.04517714905398458,0.09301934647340891,0.08446470720889367,0.029788223433203,-0.0283808275990843,0.0384961268780039,0.12770585323273012
ICAM4,,,0.012119243926447048,,,-0.030964556197710887,-0.030456601438160664
ANGPTL1,0.07416250235153922,-0.027513866608198625,0.025892235233406218,0.027119292015647462,-0.031187359060868974,-0.04586756793435876,-0.030779777272122995
LTBP1,-0.026756539545697546,0.01827698060786565,0.04296706782064468,0.02782056046657273,-0.022993896032101828,0.01805525739953692,0.03333495589241552
NTN4,0.0862268934497408,0.015215505977091969,0.002672774474088684,0.00662057640634725,0.03169667787354443,0.010597381433348714,0.0675959684722697
APP,-0.017509592168040256,-0.02600722410992168,-0.008785336997566066,0.030029920528424098,0.02562538831047807,-0.011979587495290876,-0.059482527275366605
RIMS2,0.08495876107681469,-0.03862085681678493,-0.06937476058806435,0.0006164251571183349,-0.041764797112668194,0.01854802760183405,-0.0457848915656267
WNT7A,,-0.04340377190717905,0.039089313625811944,0.028997052998469715,-0.013106131957635691,-0.0032415226945847176,0.056339914977755944
GAST,,,0.030253592438319817,0.05560581141792786,,-0.01261071098410181,0.04868843496194679
GPI,-0.06848380249274942,0.11314368055494842,0.009762111604892692,-0.016283675058601375,0.061208545874572126,0.05125860118780383,0.08099767088313822
IL1B,0.15225773859885358,-0.023564398794620287,0.055694869190586645,0.04046851215700207,0.10665733210781558,-0.07125328148535726,0.013902504425472723
SFTPA2,,,-0.014765385442197018,,-0.013692346902840602,,0.07087885139391906
HAS2,-0.016495211705711582,-0.029137202280784907,-0.024531239085870307,0.048104966474571825,0.05067800788201292,0.10254617057814033,0.10750286121491044
IL11,-0.0015960260745919836,-0.029441486112105234,-0.025215011936823645,-0.027061314252380758,-0.037637474461023813,0.016449400868293,0.06275811373828809
SEMA4B,-0.018389195529434806,0.013500593407194544,0.09499562276063439,-0.03723613616400122,0.01975623273472952,0.027953876112068152,0.07542417836375327
FGF12,0.06299962353916573,-0.009692778553497752,-0.01997043983137187,-0.029974806167324293,-0.009823866827744136,0.08881197861361834,-0.02729307984071883
CP,0.052081416935790055,0.07650885958654811,0.0507571760500964,0.009618008514554665,0.0803971823700324,0.09768909468416394,0.055463132788296364
NLGN3,0.015416182330331785,0.03366131301810469,-0.020473424693228836,-0.013173980884885287,-0.019193472159225875,-0.03148367927015991,-0.035721788400636195
GZMB,-0.017925176613616683,,-0.021181894887581276,,-0.02899650025672717,0.02469103930291756,-0.017325698058712653
PROC,,-0.05459633465712307,-0.018049602609825948,0.06755197987413374,0.049530635581686876,-0.05118154615450573,0.05414331916714841
TNFSF11,0.03253612496130815,-0.03001668011990136,0.004108841570750937,,,0.08462525219076486,0.08423278212929218
AGT,0.09083265601898648,-0.00047593398529020885,0.06855777995604768,0.002454073211080111,0.007132524543650159,-0.023454742459573758,0.005454434279268426
PTHLH,-0.014582471492124967,-0.056946251853043584,0.011513059519426013,-0.030939434228762528,0.006907634538008143,0.08890452384075719,0.047479610422099874
COL1A1,-0.0463539894446297,-0.05175925627467365,0.005290557078827478,0.011741821516624475,0.026991201314793153,0.00878001504602655,0.10418480258324349
LAMB2,-0.001099580461748765,-0.045680908357583185,0.09065049096280757,0.0023608788357358844,-0.027225768125844315,0.009576630301825515,0.02105590012647164
DSC2,-0.03011830829480888,-0.02804382996758589,-9.663162379341371e-05,0.11839103987489603,-0.010807181152747824,0.09564723793267958,0.04356411304885026
WNT5B,-0.03528725556873416,0.04291622303729995,0.04092540703065646,-0.019450315072856987,-0.022921661667328324,0.0029616097725651404,0.04678046524150696
LEFTY1,,-0.02824900683039727,0.03111651191377537,0.006734456793404737,0.001678378480248644,-0.011631240753563601,0.09530823685936815
FGL1,,,-0.023944105955311965,0.026029729495260678,0.018430806398002805,,0.05928178556473434
CXCL5,0.02575186947621728,-0.03361843612474319,-0.04856765220736713,-0.01608033184755602,-0.031442551461251765,0.11826150033332583,0.07547456619127807
S100A1,0.00712667958502595,0.06768692058124992,-0.010480337525762475,0.04046698056920168,-0.0035362157220010355,-0.03192525629821263,0.04206599231257383
C4BPA,,-0.025593821541515276,,,,-0.02598702467502578,
NPTX1,-0.020002938340624127,0.01404158287508739,0.07154942850773609,-0.021367642347037658,0.02646978481982798,,-0.0928852989984736
TGS1,0.023521809737119866,-0.04805378503626527,0.04464842768423645,-0.0019925379972027366,0.05135189756626301,0.090657887648728,0.03183612405946398
SST,,,-0.025873052604340068,-0.03393609862231456,0.0018966270679671672,,0.08149120465357572
IL34,0.0796327226879019,-0.08292845073883855,0.022110437625901563,-0.02312524230838331,-0.03979294873330033,0.03638047297516964,-0.0036419470681899827
DHH,,-0.02751387989510945,-0.00426202108409745,0.0032478007274475886,-0.01892490930972849,0.019755509946185256,
XCL2,0.004118295743943499,,,,,0.0035195837560327487,-0.030779756461662616
TF,0.07732633140958986,0.046280723288857004,-0.0079162867856628,0.03519855352912047,-0.044187681942467555,0.06259490746891426,-0.05800841568802989
IL33,0.006665359435958972,0.04968826574279731,0.0433489627648552,0.035855824819773216,-0.031471580177127,0.12009306976965431,0.05273471396314705
RBP4,0.08347056259889163,-0.03001669242256718,0.011857610123800643,-0.028321258932975095,-0.02929238284267317,-0.030259273411717347,-0.026514724526777198
CCL19,-0.03123309676678633,,,,,0.055499228272750736,0.013850110684821474
CCL20,0.04308406518907415,,0.05474200268784307,0.16429965566533952,0.0376786495606953,0.01826785804170981,0.032372106959400654
NAMPT,-0.03793563201502585,-0.06647192831695664,0.012487042128348107,-0.018128308715812166,0.04768551634636206,0.05772014458163131,0.13364289059033727
