,UKF243,UKF248,UKF259,UKF266,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
EFNA3,-0.03589758347555361,0.043415076869931714,0.035242366272883935,0.02956720043156052,0.05005253505972942,0.11762372745679997,0.11316719971311305,0.07213980997612282,0.04550525678220746
DRAXIN,0.039883381254982885,0.02814200326876505,0.031075587803817258,0.03628222535990872,0.1729670457460774,0.02551901862142638,0.06426504381096045,-0.013335594856881858,0.04064391307768071
RAET1L,,-0.01699938295637809,,,,,,0.049112810974508,-0.04779090268326433
NPTX2,0.005877230880507781,0.005778073251895806,-0.021194814599027712,0.006881844002519919,0.1366803470803779,,0.06857035183054025,0.074997780204546,-0.02451315145816482
FGF11,-0.0061145269075863476,0.08155549443558809,0.030571509879918236,-0.02383975987314257,0.13429536946575907,0.03942925442819689,0.13003861794075428,0.08702884167162733,0.029562869991360877
CD59,0.0005534578238725595,-0.11967050428651503,-0.08304659549164296,0.10490665207330446,-0.09292303634166679,-0.03908896571608081,0.04955640792851306,-0.01854111275165436,-0.05288551798485788
COL9A2,0.005592111051048403,-0.09474423398161892,-0.053005897361086934,-0.05261209391193095,-0.09409638277329999,0.03897263262109528,-0.08474562735474246,0.016863378562115963,-0.048211702262986225
DLL3,0.0374898437368583,-0.1411442042850606,-0.09312997448978191,-0.03167412461299929,-0.06703412721049712,0.05655213246373782,-0.06857762255831408,0.05200725946767594,-0.0401894195961758
LIN7C,0.002886427653384864,-0.03859942156449355,0.01255769307615891,0.0014929263879475878,-0.03051019523958409,-0.07314060194513779,-0.0391730359354404,0.024382078891645734,0.06365164453781601
GDF7,0.01073018522174184,-0.021245284437587084,0.04389218734472215,-0.02227318147934497,,,,0.003170845368140825,0.015783266789533526
PSPN,0.08379846573246126,-0.016121415152642482,0.06502870290196787,-0.014238225181265171,-0.018434704779517558,-0.018804491100430223,-0.029874379515109593,0.08109579850783707,0.05812687177883961
ANGPT1,0.03474001770742647,0.015178005946338537,-0.03244559879244346,0.02919221398654436,-0.04446928860206712,-0.023519032777024586,0.05748459025580171,0.12254167333980193,0.0015675136814888206
PNOC,0.0002472400809763804,-0.028554116991120513,-0.03545660528107001,0.08700751185495305,,,,0.03316488945156093,0.0048444213312756
L1CAM,0.030374066148065117,0.0337500219002586,0.03059494544299293,0.007459879172333348,0.007039590882170917,-0.01335994278208415,0.13616424091669313,0.049232961866808506,0.07318316918828172
APOA1,0.0363424753776364,-0.04700554226590493,-0.015880378156718028,-0.013405676888840552,-0.018451698916874707,0.09250263065289968,0.17934339042777978,0.0854494677745939,-0.06320997316699997
PSEN1,0.003089249409657893,-0.02224974421751735,0.061042765668707796,0.016745055596087403,-0.07324011056684163,0.012663576612318378,-0.0036085434492971703,0.03594594531894032,0.026851863871300143
CALM2,-0.0068801102905174435,-0.10858865519257568,-0.09410843969082043,-0.025443452135821,-0.05854769193967937,0.02013494592167567,0.033156768916100435,0.053803303339274,0.09411794914781094
CLEC2B,0.10637209395772568,0.10695381707855962,-0.016273861203018374,0.043303273561368705,0.059123811408635096,-0.07842510285519605,0.07999345591157743,0.0015882070314930177,-0.048866492883396506
NTNG1,-0.05795843208909115,-0.060366820327211905,0.0033904611651253587,-0.04880155619011055,-0.048383563024222885,0.030451737527092435,0.03786827758206235,0.02575380319689097,0.08352647978142429
LRIG1,-0.013504181745317001,-0.11547905724534899,-0.0009655466493270517,0.042194021626707746,-0.06134605469220727,-0.0025394399965687634,-0.08597846752937889,-0.00017783047901763846,0.001885646199614422
CPAMD8,,-0.03415351810419573,0.011637111298062271,-0.031022099015127744,,-0.04047724267660243,,0.09912519651424778,
GHRL,,-0.04529194033171485,-0.013214700760467374,0.02896763340559425,-0.0585658623464977,-0.030550310420845994,,,0.010208604621804418
NPY,0.046182650736001266,-0.01928039808641872,0.017375920201151827,0.0042654341509412285,0.11234950050557924,,0.14903282156723333,0.03867398812857722,0.09632173430553109
MMP2,0.07705188093178733,-0.12736267167010604,-0.07588175847699757,-0.03437379911956052,-0.039553225835230986,0.04661108923560414,-0.010777302593846776,-0.09357276215018011,-0.07908289336186264
LHB,,,-0.010504577492657687,,,,,,
PPY,,-0.028664319020419785,-0.018285405721232172,,,,0.1924061611812673,0.09452287370770032,-0.04226324885081231
ALKAL2,0.02595778693072394,0.024310913559472472,-0.010351962366017561,0.014360594652457393,-0.05263518964946524,,0.014247889675075346,-0.008383888221741666,0.09880405213700455
CSF1,-0.04095517355192587,0.008693263031322208,-0.06304259923371025,-0.048768982230246005,0.03743975359932843,0.09628946614371292,0.07295963776471358,-0.007460754870569201,-0.04390648403104439
SEMA4C,0.007801801213325469,-0.00812190589800718,-0.003578324220585607,-0.04985561482902338,0.02006623471007834,-0.11541076964685759,-0.00956925679494752,-0.017760649745242277,-0.01802263968660327
ICAM2,-0.03608071639561728,-0.032810044735898374,-0.028836540960309385,0.05382448667487454,-0.04719594757227693,0.008525066207889542,-0.05497282502593239,0.015284991924970681,-0.006508939396977029
SYTL3,0.024881071368088512,0.07347579869554006,-0.009164475186230437,-0.021416682665511173,0.04444484084250199,0.08738541502474387,0.056268462855155736,0.1199004888300196,0.07806273784268714
IL1A,0.01816055148086313,0.03593272628985297,0.015331717779422844,-0.022273178553457496,-0.06616729301323415,0.02996450321699432,0.03922290800878652,0.010806930674855067,-0.027576665690188542
HLA-G,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PGF,-0.05903475322523658,-0.07301631941409903,-0.040340046586308305,0.021941841512126838,-0.12244045363868457,-0.025527458164220116,-0.009835299125891945,0.04988898693741424,0.01864912567179875
LGALS8,0.03961834544112587,0.06060199759056197,-0.036344445516171935,-0.05709717496359044,0.03338910120489345,0.0030591694218677634,0.04745282051052521,0.02836530379761483,-0.04680892791182732
DKK3,-0.002573108354427477,-0.09918208608504517,-0.01888419756580681,0.01896609927281845,-0.15034638322604355,-0.014814026734917728,0.05076868264024167,0.03455270566811216,-0.026822843400118434
COL16A1,-0.01939300462388431,-0.1149546742545925,-0.05696955664351299,-0.0016697615498548334,-0.059507100581532954,0.02421258805201296,-0.010896863431640228,-0.010653551788673455,0.006124315019445401
TPH1,-0.038206884519974456,-0.01920660881260403,-0.02018979197149327,-0.012747532472186697,-0.03946547246672178,0.1050273846161366,-0.023730453081110513,0.03369344360986389,-0.01299272270256829
TNC,-0.06158849511956067,0.04026022221976575,0.04576370368447675,-0.023641628235400274,0.1196706469859132,-0.032092736236653874,0.10747362675068717,-0.011107138653938189,0.03665047595630116
TNFSF9,0.03769169074899446,0.0983604450878137,0.014180288191255778,-0.022295391857153114,,-0.03448937564525041,-0.01560523817249733,0.006799471052843438,-0.03422217595838761
C4A,,,-0.012453786174174327,,-0.032239041551123775,,0.01638950246061877,,-0.020162808199801735
CNTN2,0.04190637751556522,-0.0388833930790022,0.026048730956329372,-0.07734201764168824,0.015124853398247535,0.05294488797105536,-0.010169588738398483,0.03465923064041887,-0.011471222747759852
F7,,0.036087176205383105,,-0.011071268328072025,,,-0.02520283437192979,,0.0275036381994676
LUM,-0.03362689264601371,-0.08551730552579612,-0.04887525617661193,0.04721638139878181,-0.13787551186800576,0.03372184713779247,-0.010266970271443259,-0.0038427560795697606,-0.03331406185991236
BTC,,-0.016999375875588744,0.02352588474293811,,,0.045833725874808696,0.03691584552504319,0.07377559092571018,-0.03094646837689657
APOC1,0.11001711489961177,-0.02061278162710806,0.03789240932557309,-0.004605524984259897,0.0296074049189226,0.11793348799925071,-0.12841371256454967,-0.011810158908216685,0.006988281382304605
PKM,-0.04262439862306296,0.06392963954894788,0.059221006824949934,0.010044244970805288,0.18142872532101112,0.04870919796002715,0.1956978849170987,0.06803931315019913,-0.04225789402055824
TNF,0.10062744760420197,-0.016895929411919905,0.048838328584425154,-0.012229055120625047,0.027938262553889304,0.10464788429337715,0.03900094361155913,-0.019470276863785434,
GNAS,0.0074039900061405855,-0.004005262304621062,-0.09155528794535321,0.022744646971916343,0.08617035612556236,-0.078477616762363,-0.026224212895742373,-0.009729344168792411,0.051030688117847
BMP8B,-0.00630403951618989,-0.004408380273537556,0.05443287669530426,-0.010675002445173618,0.03958563487249665,0.032924390775133684,0.042238528250439104,0.009631214097923932,0.020469939065918152
LIPH,0.1595007233956916,0.015531605676421591,0.038426959710171744,,-0.04612338366575772,,0.1479596569743812,0.020171788564903526,-0.01834415930522283
CCL28,0.0532681827517393,-0.014059657125209275,,-0.02380843169236811,-0.015151402295344198,,,,
PTPN11,0.030698657234911247,-0.025832754051124326,-0.03706478749105778,0.0018855239867170367,-0.04977118218862862,-0.0981526127216769,-0.08085863730575073,-0.04919016900201492,0.05804353213970944
ADAM12,0.057051160203081486,-0.06765670869758514,-0.03345357873642897,0.008219766752684748,-0.06264412923335551,0.032188044799458096,-0.024166856490788587,-0.00459887384461329,0.05126913532434752
EPO,-0.07126918476814702,0.1066082983742291,0.10683246375182949,,,-0.028439636250554706,-0.009140141379618437,-0.028729951862173066,0.006794702848127176
EDN3,0.07991600437736444,0.009286674231495767,-0.02002321468959118,0.0074543770600376735,,,0.0554306408583624,0.09642172297868609,-0.017688044450241934
CCL22,,,,,,,-0.016815854890883813,0.025808662753930886,-0.026845877456327466
CCL2,-0.04370568525766338,-0.010348163200724668,0.04341620619757095,0.04003288728297268,0.07731797786509492,0.1119985584762522,0.07501446711240826,-0.04077790446175991,-0.04595599858040683
DSCAM,0.027201016975461314,-0.005407655226983722,-0.036937197668513395,-0.04475235771024686,0.04238577989193658,0.16550425027489732,0.02876159463380769,0.06178957066175047,-0.01122711800172193
GPHA2,,-0.02140673618974342,,,,,,,
ANG,-0.003973981020171332,0.10872022503394077,0.07032783503236366,-0.02592288971637085,0.08078334156414332,0.004256953515875396,0.14727944613232036,0.1734266539983999,-0.039164258407249096
FBLN2,0.021674905883452562,-0.024460023988785287,-0.012608890976712098,0.11105406024446986,0.16787472859751032,,0.09431103900430031,0.09096700390626844,-0.03169860587948175
VTN,-0.03713803363143534,-0.036307175166839095,-0.020682574617244816,-0.012747528303732084,-0.04004602687051523,0.04897436394008486,0.006248508528238094,-0.006422968191860429,0.03954804460444
VEGFA,-0.04717500809601779,0.169657298768174,0.09255505895989691,-0.005738479632689339,0.13300791442975737,-0.03643389149850953,0.14168858799395287,0.04865564825385009,-0.05521285718722309
F10,,,,-0.022167662108097154,,-0.03193206341228664,,0.018137818231615598,-0.04566241856518656
SERPINA1,0.05775405917042605,-0.0035830160192563726,-0.021830659058857838,0.06852496268299095,0.1043156163692663,-0.08535299587759985,0.010638954185390898,-0.04361634694490344,-0.022295956812197273
VWF,-0.011829284021689833,-0.09596334298843122,-0.0925479106823109,0.015571018904385815,-0.09975756671374021,-0.07591327283598817,-0.04820557106302034,-0.0021989901594198563,-0.056377272039071
GDNF,,0.03990056135141338,0.008827887180489925,-0.01984202206984155,,-0.046578936705272474,0.02200103956806763,0.04056816695635929,0.02562170263948517
VASP,-0.0030692367229863318,-0.03512496712911972,-0.006612435988626378,-0.023387669425090015,-0.029361126724352614,0.02226680225939579,0.03704118808106267,0.008358558414875069,-0.012280679758752964
ADAM15,0.04851486020397238,-0.05660939782730151,-0.006102293595752155,-0.046754691956421214,-0.11672243684765152,0.029882989110592898,-0.0017612094334523809,0.024153391675328525,-0.015144579685030102
WNT2,0.001613848447288995,-0.03359726282331783,,0.015359710810576412,0.12913828446690984,,-0.0025219079604014475,0.012227595331253909,-0.036736269874372285
CALCB,-0.0349138419206616,,,-0.012920983639626184,,,0.09714734463978277,0.01248113382071711,0.05869147655559554
OLFM2,-0.02114642186458432,-0.06869609290003272,-0.04224849395752695,-0.028620112898978083,-0.0877868921909345,0.04036957054784513,-0.07079928565541496,-0.029115929485358325,0.009814770703798542
MFAP2,0.06536873424636382,-0.09671958111336418,-0.011923851155876323,0.027138866710448194,-0.06585316620177474,-0.06816066125534681,0.06606947735998346,0.04694995833586881,-0.03368168687456811
HLA-C,0.03174151089279889,-0.0025298474473387585,-0.0007086586320056916,-0.014345845555141984,0.036136064235933005,0.007624466975483983,0.21177732993990958,0.08094701848263557,0.04903744953069482
THBS1,-0.047313670574769776,-0.01416748569781595,0.03601043968563462,0.002673911552702024,-0.04638422596726973,-0.01462340824444229,0.00344924777593757,-0.08002742482351836,-0.015214226441332081
HSPA4,0.04400599305836387,-0.03611574576819628,0.0332791283272778,0.02758585969706568,-0.013481285113558486,0.03516018083825965,-0.050467295049669354,-0.06469941018513307,-0.08944223840200885
LMAN1,-0.007663246312746768,0.08136913909595,0.07463645246927948,-0.04259319014257669,0.046699355664845746,0.019877603493804775,0.048068549590954135,-0.03658568874049141,-0.0007086541255496935
LYPD3,,-0.02930042477359776,-0.011792958787433167,0.007206961879407599,0.10561571107442674,-0.03125884470922101,0.04543814080803837,-0.042843954213214935,0.02353374820041296
APOE,0.05089782132653434,-0.11383169803462188,-0.09028632588598566,0.043643455400736046,0.03601633364547322,-0.000993966411795383,-0.14289998311645674,-0.14134166778642987,-0.011894003933714082
SOSTDC1,-0.01218442210268912,-0.012416463933534527,,-0.03851769083857223,,,0.022454687796159688,0.07693337718505149,0.05111473467877783
ANXA1,-0.04973901730352534,0.02907271081287872,0.03872014272708614,0.03856928219165969,0.00855550518321289,0.11971347321117232,0.08904393146889542,0.0542322851323689,-0.029309530755057333
WNT2B,-0.009053401363842233,0.016896233508425035,-0.008764504197501936,-0.03338891776720272,0.08268695659894788,0.007009681533398378,-0.01766268178434666,-0.01874655712816017,-0.012157712720078526
AMH,-0.02547353466039207,-0.03577880391866401,0.0015454463882986086,-0.007628031904669683,,0.06095310939687858,-0.003408436715771242,0.04300967919465731,0.01382882942061014
GDF10,-0.032554369265051154,0.04080215365944556,,-0.013087866008013187,-0.038714785973246874,-0.030856680868966382,0.10633739644334786,0.014155870848291783,-0.023634753239703765
EFNB3,0.06550112203077221,0.05829773189108417,-0.017081970952462718,-0.01526199498373382,-0.047390856510776375,-0.06551296878784442,0.029332746592751834,0.039524878949306896,0.027106229678259142
LTB,-0.039592398897740244,-0.01841238453349096,0.08972999265359283,-0.013261445205857543,0.020630281218219693,-0.019776381914966317,0.033420202424895074,0.056145227566048166,-0.017817593174981605
ANGPT2,0.06561249368687973,-0.07286240143691972,-0.03871188847163032,0.055933150342238495,-0.14048376106775773,-0.09865078395752978,-0.011127714640329928,0.013668908633269604,-0.04550379400234475
NRTN,,,,,,,,,0.08784406811405393
ADAM17,-0.020893607488940754,0.007622919182216193,-0.06655612624696802,-0.027844359578732065,-0.05256294309904642,-0.044162708897333106,-0.015063659506102245,0.01256013351420463,-0.05397327274995519
LRPAP1,-0.03802074494490999,-0.0670037099358198,-0.06966112801583932,-0.014972733299616943,0.03103436144811375,-0.054698237598330396,0.023580076996890076,0.05582567085373218,0.06676687146350808
NID1,0.00010538877695558165,-0.07983576264023365,-0.022937627993712024,0.004367330931950481,-0.13154700787289286,-0.0609468882063283,-0.04520308879557263,-0.059391778909853185,-0.07665948414948724
MST1,0.060367914254636064,-0.01473015979664092,-0.011786645031580638,-0.025528286028089976,-0.055441336327226906,-0.026640983251557625,0.145200275243414,0.06996330018673054,-0.024809965362379286
IL13,,,,,-0.041322469109876935,,,,
DCN,-0.009306999109510328,-0.09600379699437082,-0.07144328334656265,-0.022986409639486116,-0.1152084724287523,0.009796476474124379,-0.06039061203790228,-0.06483502043803657,-0.03502764691429313
IGFL2,,,,,,,,-0.0021756247113534147,
COL7A1,0.02422569577267739,0.003490340921677227,0.0009311484774252522,-0.018853905680544854,0.02059169783140344,-0.0005972830351836597,0.07425559591511001,0.059333992630512054,0.016577851317901127
CALR,0.014857490959315652,0.09878058914158024,-0.053972515177320476,-0.06299449763847308,0.02708798090752706,0.07844091848277125,0.03732229791112527,-0.10066559022844675,0.009026160514669167
PIGA,-0.051879190180593615,0.001287172494107685,0.011700197060621637,-0.04904919128179516,0.04590452051974665,0.016079986723102044,0.026474917175619186,-0.006163993866455992,-0.00014380431516568924
CD200,0.04925528586109614,-0.04845584579797275,-0.014249599435361165,0.00825580553828995,-0.009603689098940865,0.018553809819252278,-0.01523406088438361,0.012860987654564358,0.093647187349547
GRP,,-0.015917565691136025,,0.047980794200977235,,,,0.014361265965562316,-0.02988084443608724
CDH1,,-0.012757712288089477,-0.01737849443642023,-0.019958078146629206,-0.03732264586844487,0.05196645877741589,0.021932421203257894,0.004155032960134821,-0.01690916795220234
LPL,-0.020002261966586374,-0.0839823787098529,-0.023899685423536828,0.04876753351863251,0.04992849698934134,-0.02047349495810699,0.05289890320836298,0.09733163779610045,0.04106057538675181
SEMA5A,-0.03469610487157111,0.024197645033609286,-0.0348092079333613,-0.033342755313968,-0.056998319160968126,0.025062880749329133,-0.06498494875759732,-0.0048627262367225725,-0.03860015271357603
SEMA7A,-0.00091524981638744,0.005336106614106335,-0.0037710161444621006,-0.001619530093853998,-0.004133573664979677,-0.11089760646711269,0.03839171906190373,-0.037149711456184766,-0.016691624335550884
SEMA4G,0.03175372251807762,-0.036106130079355765,0.032258027258334925,-0.00953141928704273,0.0457433807077716,-0.00710319527215982,0.06258420848385748,0.032299583707950746,0.061904248564204914
SEMA3B,-0.05618400169791683,-0.03583514444370542,-0.049034648841632576,-0.04225865708302375,-0.0377467777214753,0.014635370593056538,0.04941943496117592,0.002725337489764345,0.011262669287204503
RPH3A,0.03441691766078078,-0.023748185424612517,0.029142213687604945,-0.008618329235897558,-0.02042599811478549,,0.11086792237065732,0.13381307780782636,0.0001961467729688303
JAG2,0.07136796193961009,-0.1009712484605819,-0.035414526174147754,0.013003985421557772,-0.07568735885854477,-0.060221735309665146,0.022065504685998227,0.05692961526198417,0.04989423990288107
CGN,0.008831716117330055,0.04891609330383988,-0.00448005157419246,-0.020977253583707514,-0.04439599839692387,0.032958159172568655,0.05780214057038115,0.050470894414792015,0.05348808500635109
GDF15,-0.021454968814574128,0.1249999240494259,0.12015153568743459,-0.01674244872621581,0.09123597339240568,-0.03563982359864105,0.15844653386983745,-0.006813542260184922,-0.04738913228142887
SEMA4F,0.021782365780721017,0.03910477728154211,0.02038328863838613,0.03993366317963696,-0.022660060383080213,0.004759762800713652,0.02222845508597092,0.02566955914571902,-0.005925022813085147
NXPH1,0.04712034650003159,-0.041021866674147665,-0.00423610538008151,-0.01115238361396557,0.002787567472744732,-0.029670935159639564,-0.03232111014861187,0.024256388360523354,0.034625532100121106
ARF1,0.051187421491977504,0.029789388666631302,0.05891747669690288,0.03134863236123857,-0.03278823978760668,-0.04252984430191142,-0.012007717984659565,0.035656289547696084,0.022444290013201543
DSC3,,-0.01620019449712732,,,,,,,
EBI3,0.07006687219406832,-0.052845267735270915,-0.016736146997153138,-0.008675139863388467,0.020441730581772507,0.08129756551839559,-0.01140593060589068,0.02476043828949561,0.06935608341508785
TIMP1,0.08794219549256105,0.047888000983100684,0.04848686330107718,0.0015602436710027753,0.1382039495203326,0.08607788769782114,0.1249341685719228,-0.05878826392893004,-0.028273681128158305
SEMA3C,0.03933015254956652,0.002932368782367772,-0.024600883782540568,0.005344705627414316,0.01648620990430406,0.0191437578355653,0.03556364593939944,-0.019912080742333936,0.08626753277257089
GAS6,0.03556982312652579,-0.055074297679778846,-0.047347798693121675,0.0494032983039065,-0.007479933116778727,-0.0311716009753993,-0.08660760608864547,-0.06433162119900046,0.020763324776791645
MEPE,-0.0167617890020558,-0.02676976715599328,-0.043425766524727086,0.0322364851142563,,,-0.04474149909009905,0.025550223728533425,0.06694181988536872
SERPINE1,0.01742298397053454,0.1285766380995679,0.1075371456175982,-0.0379365945964766,0.06617220128859953,0.0014921785609888407,0.07777755181684419,-0.054000395742047104,-0.038025907386757846
RSPO2,-0.05081955970260953,-0.03542356662572086,0.0724217492793018,-0.01137575410401417,,,-0.048483037033274265,0.01165676244605483,0.013798180191447434
SHBG,-0.02212314340593971,-0.02098404057717194,0.005833004245518737,-0.014236773109998754,-0.03939432858900899,0.04293574444931942,0.07116391649382502,0.05213896733689748,0.0014483184868368743
LGALS3BP,0.007858805783237806,-0.10507222555305003,-0.019301375755024407,-0.03249805417883135,0.06597863051045667,0.0649642938457897,0.1523032534738211,-0.052144488040498295,-0.013992100856362658
LAMB1,-0.048348635228866635,-0.09595935843037114,-0.002131550282832029,-0.04054801877588423,0.0051874157895611395,-0.03954685053862729,0.027387998201731063,-0.03214999571805741,-0.014704116599583374
SPTBN2,0.03011426347732888,-0.09346298786279918,0.03656808085134921,-0.029711692555229718,0.09646835888814892,-0.01847256932392256,0.012435261788797251,0.030965474447041147,-0.003297213478310867
COL1A2,0.04616598734898541,-0.11465033933200913,-0.07183742922138164,0.004267737847293884,-0.15273811280804334,-0.030545777774624628,-0.054979141939206895,-0.10028901047938522,-0.044913225048161226
CEACAM16,,,,,0.06110320276174602,,,,
WNT11,,0.0683075728287191,-0.01801206506353353,,,,0.006317571318307777,0.10670128642354407,-0.018103995684052257
LGALS1,0.11866884614649738,0.03473504274642332,0.1339706847906924,0.0033462031287393077,0.12966602092130655,0.0691219843370068,0.16980886329150563,0.030370842572623073,-0.03349120376834335
BCAN,0.016135201027964008,-0.14202521777378865,-0.11751054832404927,-0.060115609065061144,-0.12178327989897354,-0.04033822127606401,-0.13810487579919561,-0.002579560079071426,-0.08045748406378053
ANOS1,0.03109095750806096,-0.061444811144933734,-0.09763827428007014,-0.004818261926230936,-0.048268820067719986,-0.009697157552478998,-0.08979944387984187,0.036775940594933755,0.039177809935643335
EDA,0.0018912004372665337,-0.01699938170010837,-0.024741305904159065,-0.024399898605489648,0.0817317445076726,0.0008644528526385092,-0.04531660182662918,-0.006132967660974716,0.01964974850562649
FGF22,-0.05114592828770992,0.03301878725675922,,-0.02086614423976951,,,0.07138040600046608,0.0026662459843306164,0.02145864665273812
SHANK1,,0.0069957981343648145,-0.02171731903696174,-0.011269278163742829,,,-0.0259895556976009,-0.005430917330268605,-0.0065188180957864396
NPVF,,,,,,,0.040823821454953245,0.13380699636165547,
TGFB1,-0.015461703056774734,0.008097953815459054,-0.027750785134899567,,-0.022514711435687108,0.0018962905604500869,0.06626889377109528,0.0025922716225402417,-0.0522603402494419
MSTN,0.061690523438029575,0.04925697206006067,-0.04316851224477647,0.036436265682839426,0.022035497849946566,-0.1333227164885455,-0.03490386566524861,0.10263476062073644,0.0016212293286861558
WNT4,-0.03713802893216641,-0.01564567841817056,,-0.00723205984185922,,,0.08885545481920615,0.07458799286236106,0.025386112625887216
TNFSF4,-0.009249077585410801,0.0369720490777372,-0.0019786632375951626,-0.013757227912774244,-0.03335125252774261,-0.0013307920737999374,0.015112497334189593,0.11117028770007424,0.008491888214265568
NTN1,0.05373119267668233,-0.002055956366812642,0.0130901914968261,0.002717764795578331,0.07115976298065788,0.07485281568314683,-0.04773685470289103,-0.016437014336130793,-0.02113791545242935
CXCL12,-0.010257137428286642,-0.08209080528013538,-0.012823153063832447,0.011870125671156128,0.029697423613247457,0.06501648391582458,0.04055605226930313,-0.0883102321229746,-0.029027126670849324
GNRH1,-0.017038076716695934,0.018343974261980703,0.09162527476899616,-0.01146399831712143,0.0391185133153775,-0.07646191943395961,0.060238558222932594,-0.028597404269430433,-0.016868742938204603
FGF8,,,,-0.016021061551001668,,,-0.020285338710800335,0.007053165468879779,0.004751316758961048
RIMS1,-0.007823603605780986,-0.021257644853700103,-0.020201534813375763,-0.009635528214063395,,-0.07478411097921954,-0.02645079561841581,0.00396498861133301,0.060412942203352006
FGF14,0.003757653194830536,0.0024248533757711393,-0.039021668457827924,0.051426888159295074,-0.14803848791442464,-0.07878926824706001,-0.024750495953942332,-0.0016422687824074647,0.035240540419254646
IGF1,-0.015724590955191825,-0.018812506177984762,0.004818866769020441,0.014169275611358289,0.10642594008499182,-0.025253729999154994,0.005731515380258443,-0.09922007229827713,0.0443985421029308
TNFSF10,-0.026351877650707903,-0.05812294293006906,0.007114106355662049,-0.0058570907686647375,0.0019981555633015566,0.008447122311549692,-0.042390782279478526,-0.01723732634783402,-0.024833047525815152
GDF5,0.027214552501203863,-0.02398535693667537,,-0.013261450356333608,,,0.05594442250341578,0.026710473481395224,-0.044095274777158806
CHAD,,,,0.04157179253495585,,,-0.03846254796076476,-0.007295726824963537,-0.04258191070506375
RGMA,0.0014485348714402926,-0.03968625334075696,-0.09362987245537634,-0.060549307918864655,0.0024936452370937032,-0.019198267564089835,0.013408819966028673,0.03969104040034517,0.03327472622729741
WNT16,0.0476998058063696,-0.020319826804549246,-0.020601145402862505,-0.015447535286489643,,,,,-0.012837888427068024
CX3CL1,0.008099602758603913,-0.04768619922871203,0.02375300004625464,0.009602389144359708,-0.04079672406340627,0.021722610619793515,0.03988034738696812,0.07640543643743297,0.00667376438794525
FGF1,0.0673058717459194,-0.06014215997669471,-0.10348210593545859,-0.017587763722804232,-0.08416398005848647,0.012566832656124485,-0.058889230989225855,0.03971851534328276,-0.00712244257643921
ALOX5AP,0.02177111176270714,0.04275630196322589,-0.012301232161860475,0.08469940434389873,0.038879744087909444,-0.0809686643661414,0.13438570851730702,-0.012461330448949579,0.053089523187727666
IL1RN,0.10423091545398748,0.14751312619956708,0.07870699564670251,-0.015736700756955952,0.011105269725702303,-0.07478402491391224,0.12505690561722052,-0.024030480717668164,-0.04141208242168784
PCSK9,,,,,,,0.017988238803328876,0.021120268511847895,-0.02644334156217553
NPW,-0.03778387294733741,,-0.01492940830783749,-0.016300860430275562,0.023110649798485056,-0.016854719578655482,0.1201168568528375,0.08027018683943873,-0.028121171103439327
CXCL9,-0.011893024816744584,-0.05652169676683908,-0.0017246654601406953,,,-0.040315891309355686,,,
ANGPTL4,-0.04171106961218275,0.14390957283807687,0.09199198591720122,0.06115104918131298,0.14239566668114487,-0.02049713589722189,0.13957593993763656,0.01024932945991225,-0.05072428517599376
UCN2,,,-0.010351963144808228,,0.055694059686610044,,0.10111894928706851,-0.04942864944750961,-0.004880922509680849
OBP2A,,,,,-0.0237952196147022,,,,
COL4A3,0.1054014097438979,-0.00837233191786259,0.004341633941462624,,,,,0.015620487244723808,0.03960004180559093
NRG3,-0.0158201925574085,-0.05943269616705778,0.01117811771830663,-0.03175276932360481,,-0.0308567004088135,-0.08056256605310162,0.06940678287213804,0.03245437162928102
IL23A,0.05176547185885603,0.08528059230217891,0.10559379194088152,,-0.04946589173896584,-0.011464019976572159,0.03346539927471065,0.13428815777776282,
COLQ,0.198592287597405,-0.009924842584339757,0.015366395000856228,0.022567455892780114,-0.0011847919598567222,-0.006277116340419553,-0.02679071954026017,0.11573745234769138,-0.011909825528569451
SCGB1A1,,,,,,,,0.08840909411216713,-0.030595110179031697
TNFSF12,0.05457062546560676,-0.03705752585516123,-0.007547712258494334,0.04407322031387775,-0.09554696726443203,-0.016640207467120156,0.04378053024587257,0.013809245835177356,-0.01047528104930562
DKK2,-0.006904361648699293,-0.02684674543654252,-0.010504578356556197,-0.022482956864336278,,,0.1358791025528832,,0.04414656248913594
FYN,-0.009906233904058627,-0.10527462604049048,-0.09095354876037373,0.021066656969940322,-0.07792038117771657,-0.035564523766419345,-0.12535489027198807,0.0047472239176695906,-0.026405861971256668
ACE,0.02512426836572117,-0.11767958219343112,-0.027017130744241828,-0.011971387383769447,-0.06890949139773805,-0.015980825492772174,-0.039666290156150516,0.030706257119310444,-0.040531714500857484
IL18,-0.002689206398939888,-0.03597213782552564,-0.021928409545654108,-0.014408911286462479,0.002342168761433123,0.054601535760755424,-0.03861124499221482,-0.008101726773744902,-0.011184467163363262
PPBP,,,,,,,0.003883039664463225,-0.04292550787550695,
CCL27,-0.008236935688866976,0.04364470583269432,0.057941332099641606,,-0.0723747392619616,0.016494492827834245,0.05618458453792029,0.05733990206869151,0.017413866116273578
