,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH916T1,ZH916bulk
GSTP1,0.04923151348502155,0.02730936687494814,0.0027497380911887066,-0.023493114227579538,-0.0008772031337358094,0.1358594197713018,-0.041938555670340445,0.004385444297488802,0.08052927362662121,0.004532121425121437,0.04344106581802491,-0.022467801963379327,0.09077127630667936,-0.01591223634804923,0.10284853134286169
VCAM1,-0.04966666810198155,-0.028543245822708126,0.012080544019115845,0.011579062629860859,0.05383659050476625,0.1398129493564086,-0.028403217469599732,0.024601350936492745,0.0754475896294509,0.0022418733224844286,0.009329229814733433,-0.02034238498346167,-0.010468307688759188,0.05646538051211974,0.0053120714593429125
NXPH3,0.007552993884415315,-0.0034901295327738756,-0.0048245768182735,0.09132917909139841,0.05451591998229932,0.0959044444353698,-0.0026315942671080953,-0.038876142200215895,-0.028344166011387104,0.017001424908219404,-0.019168157556573598,-0.0007438638431483982,0.08448166968172986,0.08127595795019807,0.021801733552936627
MTMR4,0.011782535902437965,-0.030268695394317934,-0.02920721008305283,0.03729200756321336,0.042248302786872236,0.019258061465054575,-0.0015985949865303156,-0.02213637047588937,0.029457739023228957,-0.03656737283870121,0.0030786824654051607,0.005067650458984589,0.01196428276159299,0.016523777060500715,0.09104683777821185
LAMC2,-0.018846669737754018,,0.050540835853352575,,0.014876566806638966,,0.06561361063184626,,,0.09169169452332376,,,-0.01938102305463103,0.07628517355397461,0.022328822138346287
IL10,-0.039820941581731856,-0.016440463070592055,0.015530419308717508,0.02194903186622502,,0.009723096035487443,-0.012943024136971092,,0.14054172823411315,-0.03902227656412997,-0.01594695335003125,-0.01646536235684696,-0.03688945536515591,-0.0030989023102452186,0.009009345622816614
SEMA4D,-0.01300922983344278,0.0025677706894300357,-0.018891510535491925,0.03187277761027818,-0.0054043209242952426,-0.05585914897278073,-0.004863735449874848,-0.009951967611733241,0.10599307056465097,-0.046111839797239394,0.07014960084546666,0.09497837341233403,0.0067792025703420165,0.0009302917366528742,-0.010414907996856366
TRH,0.034178096743015515,,0.00023321711135137292,-0.018841012121508804,-0.028096947985550163,0.06170067172277031,-0.007649974117164203,,-0.037049777264947806,,0.017932772520814176,-0.001460187523440872,0.05340343661602529,-0.02018779961179276,0.008600415982040177
SEMA6D,0.06844065465112016,0.08693968573281921,-0.01887437301424607,0.06234629460600521,-0.006172937467137176,0.0008027740990295422,-0.014360323129010184,0.005540227842851125,-0.05709664394806113,-0.022286076503464904,0.024892485651164784,0.03968407309697498,-0.03435804071969233,0.01292002334462123,-0.018859596557462846
CEL,,,,0.03407100262483302,,,,,,,,,0.029291736292078385,0.022881519838647522,0.03140423140400807
PDCD1LG2,0.012572472233675781,0.061335274122329586,-0.005803154830868442,-0.024074160416667413,0.010823900112325558,0.025706460619210798,0.03799891822489685,0.05201327721929668,0.028620545638975068,0.06919085955542378,-0.0012959145650738102,0.027655379130915064,0.028720677045084388,0.07260691687852219,-0.0030053215578847775
SPINT1,-0.02327012573687206,0.06275763538457937,0.01380470308909777,0.08836592904191497,-0.018655424911709732,0.07307240664435313,-0.00851970540779575,-0.019558118790055395,-0.006151335609683802,-0.027529232649021233,0.047788354647172064,0.011915347359777735,0.06219342622277717,0.024947725013851826,0.005842417955968105
CTHRC1,-0.030034005511697114,-0.01721858301264177,-0.00430946087613524,0.04702662439983302,0.0016792432929151676,0.15099997438908136,0.017909435677755752,-0.012117748532911865,0.05441467867468707,-0.035798496012085464,0.04474542269750718,0.07114671559559112,0.05857824274694614,0.1084841203830416,-0.07785486953343854
PODXL,0.005081590122735694,-0.0256983117908796,-0.038428843938067475,-0.008041979294722345,0.04483016711818415,0.10546701430094343,0.024526964512883245,0.04794128026467748,-0.037057293738556096,-0.04075349397536674,0.028313548954407255,0.010483114647706047,0.014599475990180417,0.1455601229848618,-0.07910977083378541
JAM3,0.0162525849895718,0.018888452193212953,-0.0022977455311635306,0.035534133457922196,0.003257590084177866,0.11786669330429626,0.015547263380338065,0.008093324187710107,0.07788613290450457,0.03014855432243421,0.02259816547420103,-0.03622429878941361,-0.016720472035238725,0.011392041362235627,-0.062207465324192794
TGFB2,0.006859327972529935,-0.021108852916093355,0.012662622729040923,0.1064856758246235,0.010584231944504295,0.1464323298124395,-0.011838734281576646,0.008512100064437773,0.042519904623990835,-0.04204655671468572,0.010050879412672723,0.05709621563496913,-0.015424513317140084,-0.0936919013425134,0.025407859836621062
COL18A1,0.028266746902405722,0.005986528956390464,0.02322610411234106,0.025323850520269912,0.0222057009816104,0.13355775140030474,0.03201412500712567,0.03859684481769911,0.10967490532322907,-0.008657253430106026,0.011841181639883147,0.11813278740351897,0.03250794866623074,0.10520295765255591,-0.109119759440327
NODAL,0.009084399362180577,-0.011055423159366569,-0.028347559358286548,-0.02779931934984156,0.019847462144056728,0.10260152420486973,,,,,0.0031292368083068105,0.08164095259043998,-0.023566364941844015,0.018997284287048857,-0.062225955227011576
INHBB,0.06488872196706219,0.03574386048707891,-0.003828148140512968,-0.002371685249206138,0.06696226815378645,0.025533551196164416,0.021303325773351253,0.03436468230412432,0.07730693361273773,-0.038618793501933764,0.02564549145496225,-0.05328169653451919,-0.024895107658789446,-0.012754209815613062,0.021272113239479046
LCN1,-0.018846673978331445,,,,,0.1781569424948439,,,,,,0.05269861579063734,-0.02506663832295374,0.0602313428050546,-0.02095190262453429
ARF4,-0.022968262152396064,-0.032473697598005904,0.0636634082176774,-0.07872154423270182,-0.014799333361455407,0.06641272125035977,0.01745284376576282,0.004688944956795716,0.030919293566153222,-0.0075848336764623185,0.08391169483932645,0.07660778672625095,0.02117605226213925,0.07698884423976056,0.024250242996851704
CXCL14,-0.00598373495360709,0.014338652064731717,-0.03898615653424941,0.052057460139640625,0.04222460828210258,-0.06037146593760692,0.048616796074336166,0.015911495441547,-0.008146996839073658,-0.016604157826828163,0.03187678646406847,-0.0043031159077167105,-0.00255868385003091,-0.05198113657232553,0.04569655610290742
LIF,-0.039787466270235695,0.031389663051261694,-0.00023762484649222056,-0.020142727594534088,-0.01819592180295117,0.0940695086068746,-0.005080491043782012,-0.014188173106494967,0.0006501846146743298,-0.03839533030883073,0.0637937874283956,-0.0005571928702641128,-0.013325396763651768,0.013063007572631671,0.05866704383493783
IL17B,,,,,,0.011781956323118539,,,,0.003908961577688806,,-0.022496462077220936,0.01700547570904074,0.1519370925690263,-0.0236890063431265
MMP1,-0.025983252263183543,,,-0.018841008011396355,,,,,,-0.0656710263190345,,0.07206521740978981,0.0023672964977845576,0.10903037025896277,-0.03142670641691454
MATN1,-0.024745133122293934,,,,-0.017566175082780734,-0.024494262011035963,-0.015825781981561805,,,0.006680340404244811,-0.014505253604692146,,0.03655171562780215,-0.024552678204703107,-0.021588029354795382
ADAM28,-0.088097128857623,-0.0020063388948379285,-0.029222288036484675,-0.036922406578845546,-0.014144948993703402,0.026489515882668704,-0.05173806666448413,0.02094316354316583,0.05974725934292561,0.03434092177251621,0.033516200154910004,-0.00825545901495673,0.029980315456999567,0.030026460344947485,-0.0602589794671934
TCN2,0.006368904140483816,-0.04557963151095153,0.0002042330178987662,0.05034147795307768,0.06687843634958664,0.15790585106643373,0.038343519091951786,0.021570338988680677,0.07180331502891434,0.024388370132012987,-0.013916824539973706,-0.05412467460391627,0.020004334620293832,0.015470752808156565,0.04681421950412815
THPO,-0.009843994287276349,,0.034623137668170524,,-0.02497986690080563,-0.029333557523174014,0.0654227398324209,-0.014764141464313077,-0.03213225650279274,,-0.014505255270947167,,,0.03599336381296709,0.031099746376531668
CUBN,-0.045605127001873066,-0.014377114378144621,0.023578967986666997,0.08525919077663714,0.05019576473101233,0.028848877965559013,-0.05825979354908009,0.036371851450165936,-0.0030362203320772386,-0.023313151895516627,0.006179715803765478,0.03728827984608857,0.011945664869962049,0.11475779096434818,-0.03324929885478568
TIMP3,-0.02859763402525826,-0.08852650257707877,0.004749923052948876,0.018311590426674337,0.016417367248100726,0.05661010407987897,0.009161837691813272,0.01808372456492327,-0.016517722674104722,0.0035721002789403534,0.02952710327682548,-0.037327890675014956,-0.009075889882586181,0.07800373893844587,-0.12411559986519372
PIGF,0.0539825521409316,-0.026532428172113626,0.019383954361282315,0.015565925790854852,0.04173860126406388,0.0765228531509441,-0.0032659975834949486,-0.022681963317370858,0.03044003770368934,-0.018968932983906815,0.04241038213840028,0.009248267217243044,0.07759970945675296,0.01557782083649126,0.0662222719864641
CRH,-0.0220811224224901,0.03179668952781185,-0.01623546228774599,-0.019145898379050137,0.08294926022859278,-0.03592577613997134,-0.024913474996988476,0.05886682550935956,-0.02756487939613077,,-0.019839453159046207,,-0.04261665437152268,0.09452634336029857,-0.014667807417073258
BDNF,0.034030097049601395,-0.012411581241313792,-0.043542562857989915,-0.00453934636921791,0.052095138690736516,-0.06900846180284809,-0.0012120321715712917,-0.024017646632741866,-0.031893568528621366,-0.025510524118286203,-0.0163366429214799,-0.03112454580918675,-0.0315413860744053,0.013379801297891122,0.02967941913606776
CCL5,0.010922194166833914,-0.015491433190228127,0.024032599724194297,-0.007878555841689313,0.012448234866342498,0.04423260616769408,-0.022020507445048996,0.07567928809693175,-0.009793581429927329,-0.031437683333556066,-0.019678123113053076,0.09234659249297501,-0.030280084161588953,0.07811123075663902,0.019200198108826633
GAD1,-0.0075274517978803236,-0.05169596606777323,-0.013696210261557762,0.040629037695184556,0.042221543729680365,-0.07995430893468826,-0.07177582382346402,-0.009104910879564882,-0.07759362111792217,0.03591995494565645,-0.03033393211094051,0.019916024057588726,-0.0024633668668861504,0.024850854897007373,-0.07709394975589488
COL14A1,0.0023396409423620487,0.01984735723092482,-0.006741067007238003,-0.015697846351347695,0.07408961496313443,0.10579749979812798,-0.03437702323496491,-0.019338959164416625,0.13303215985337588,0.08646253427639031,-0.04100211791067369,0.017040502623662895,-0.04546266862123311,0.03563850526509513,-0.05509446886402654
HLA-A,-0.11670830903142382,0.00934868796457664,-0.009927867311418417,-0.06693812145262108,-0.0531000253988867,0.16525990411046976,0.025131297664736832,0.053575276903990214,0.11955891606406072,-0.045403153594247396,0.03140031002253523,-0.02497698560392445,-0.03740039553443542,0.09886565614859477,-0.09150595681291261
CD5L,0.09052267025103414,-0.04017232592848684,,,,,,,-0.017544241700498127,,,,,,
FGF18,0.04692444570920979,,0.07680111390553793,-0.026122858276264965,0.034995572024266466,,-0.01695794888033085,,,-0.017172384448698702,,,-0.02578852014611893,-0.02018780123144408,-0.029636467230548625
ADM,-0.042714637254777615,-0.02709170876857773,0.02025807875545703,-0.04618752082190899,0.033261381823886445,0.08477936651057794,0.020876057549811627,0.05189590570261251,0.00886841798698894,-0.028887001492090458,0.04823793371619785,0.027307547533243416,-0.012189438797738912,-0.01906703612705348,0.026075967612118306
CCL15,0.010407122409666928,,,,,,,0.03445398889731786,,,,-0.025635725636362943,,0.17109144839142026,
GNAI2,-0.016941386465794808,-0.022094611696064286,-0.0448119310222163,0.008948605710239258,-0.010500328316940356,0.12456635831710108,-0.016333508378287138,0.042036214537743165,0.05655773261494857,-0.053135254772712776,0.07217553922604637,-0.018588131832083472,-0.029282196981834315,0.0635176343310811,0.025341861842561198
HDC,,,,,,0.09494037113737261,,-0.01797344323568091,,,,,,0.01709134205360023,-0.021588019577781205
COL11A1,-0.004726496107804596,0.044697265236823484,-0.040719878217415496,-0.04538754969351406,-0.0041219879969314885,-0.024065563600104225,-0.014612942567726321,0.031185905067829006,0.042094496974951795,0.03864759910682843,0.07829357038084327,0.06609780598382715,-0.004231830757986175,-0.007710048018656077,-0.0233840252082346
NUCB2,0.044698368375075556,0.027339485860311666,0.005435542350167518,0.002855287732094669,0.03080226954633073,0.0785510996549231,0.016271937484880997,-0.04091432224019082,0.009247908096663655,-0.013371253819664792,0.02377725828134734,0.010653640419282342,-0.02843213222235261,0.0018746171839482625,0.051626895496072474
FGF16,,,,,,,,,,,,,,,-0.021272186868899038
CXCL1,0.01237337555884372,0.07190903396862233,0.047836986902299726,-0.020433665555558207,,0.07686037391611658,0.07591672318399363,0.0076627361334492125,-0.009708750038145877,0.08854116511345322,-0.01967812644931189,0.13391212633996635,-0.0323897934811604,0.00351340224345161,0.0013449152622788802
VCAN,0.026446745666630616,-0.01817955592661545,-0.03445056096738061,-0.03481396361836163,0.03294596152962832,0.08349010968668821,0.031286255603150286,0.04006203732408902,-0.02196760834020376,0.06230896680555901,0.023635914018570004,-0.03837899424347231,0.003686649844160677,0.013696822758280993,-0.05034982195609184
MMP7,-0.030909436980805543,,-0.0032961028887050765,,-0.018195916695446103,-0.017052885627443625,-0.015629487784416564,0.028327662102738772,0.08659804146626975,-0.02224962108840201,-0.0224193497928923,0.010382334676884592,-0.019838224073484324,0.059907939867205925,0.003407277539171163
PTPN6,0.0183130527040704,-0.0036736552013972848,-0.013532626448251456,0.012728836736932064,0.006475711361795443,0.12798811016795056,0.008347516792822184,0.028580236826656134,0.009776562726519247,0.024628947019706103,0.012186266730063792,0.09727030526125911,0.019858886203883385,0.0812685870494935,-0.05716234765705706
PTGS2,-0.05410947974197168,-0.013283233247302512,0.06657440527474297,-0.07626863736752598,-0.02842796571323874,-0.10863848775181949,-0.02228050336836179,0.011942259409439148,0.05204971734528018,0.012677989714086749,0.04808705995956191,0.07179766780864887,-0.04216313054157097,-0.037048556835475845,-0.007670565744962657
XCL1,-0.02419695794300659,,-0.014034522903724334,-0.02003397876122118,,,-0.02567084888559851,,0.015818157182285044,-0.017353686763054217,,,,,-0.03841979253956658
CD58,-0.002361381952817404,0.012265805591225861,-0.033011908181397695,0.018424790016577784,0.02493463266941604,0.1532244701898977,0.010170762664996339,0.042500170426881895,0.014442681491477568,0.011250948093559313,-0.0224450915346851,0.027200146079177128,0.005498796347981373,0.023637287260970072,-0.049475361284867146
TNFSF14,-0.024380929605230677,-0.015523572733705493,0.003277858112940333,0.03308694453277969,,-0.024828406851991162,-0.014871692941623266,-0.013122905994894794,0.08549786967370047,,,0.08905506100011426,-0.02062945971431756,0.009178462841459152,0.03747547132538356
CNTN4,-0.03366035102589995,-0.0121518032154314,0.022064413988460853,0.059974362465984185,0.03659140587011637,-0.06055127478847042,-0.04329770621727345,0.005751993698428098,-0.07032495937582936,,0.028136791882505823,0.02062716679314824,0.012828973596812152,-0.015292195864273285,-0.05637725147663642
NTF4,,,-0.01775305686862125,,,,,,,,,,,,
INSL3,-0.006197156027749814,,-0.012898950845038547,,,,-0.01802244325743343,,,,,,0.013938005010114881,0.07930494831261393,
BTLA,,,-0.02047455503974386,0.015367303140629748,,,,-0.016758399792203064,,,,,,0.011947210228898018,
MFNG,0.006771546910960149,-0.0007967429116169905,-0.008522496166711071,0.0005922083864848719,0.00703226994690428,0.17394613599169406,-0.011870672431980523,0.009184227167456574,0.1363068325495503,-0.0049496646600328455,0.04361683960806087,0.009193981225120175,0.04391498870535037,0.014123892714832666,0.03804349040033725
ICAM1,-0.017456960429124185,0.02040664092156878,0.0744773403718103,0.009706906694795864,0.00463140859729818,0.09313096341347903,0.000496030362785994,0.022809233784011326,0.07843286181493699,0.022020148708990463,0.014326589749549078,0.023558627339028502,0.011212187080528332,-0.0015807564495312224,-0.01006938064767067
PROS1,-0.017380025306145356,0.03752922594396728,-0.024085549474284762,-0.006124880400625152,-0.0058669923636760395,0.12829424360609873,0.035922758953031195,-0.007492635806236484,0.05004587862454074,-0.002616907264363292,0.04149639222775845,0.04054100861651766,-0.043943764571117955,-0.03473451907256611,0.04905124789887596
CLCF1,-0.033398612224600915,0.01565153314805084,0.01184908073879693,-0.04395658725369117,0.026264880937259077,-0.008875808998908703,0.04020762529925903,-0.028071418527074076,0.015076463939835803,0.006274716159133674,-0.0009486785920113299,0.08602413334351956,0.08560825861092429,0.04141307767802279,0.0017750824005779652
PSAP,-0.0732880205364627,-0.059690123006761006,-0.03502184934426574,0.036669070883203196,0.030611530681070014,-0.0953411265611743,-0.00040761743345642005,0.005090308376260627,0.13925760056750738,-0.0786582475699217,-0.011067481612897884,0.0366499232533997,-0.031431448283738915,0.006357650247227401,-0.0819187963670035
EFEMP1,-0.07607625818962852,0.06705858221551476,-0.020663341799802205,0.01114431025763398,-0.03402487119151804,0.09111164059808527,-0.0018236597796313545,0.024236304472390557,0.16533532446046326,-0.07484178924075274,0.05769004896674032,0.059406715400953915,0.019014877855296444,-0.02023105995356537,0.055769142790827494
C1QTNF1,-0.053330216495756734,-0.017584047388600015,0.02968325816495212,-0.044507285952725475,0.14782809963046512,0.1349741803893837,0.02621061826900548,0.06856998601917358,0.029319985323858058,0.025749885819868267,0.05846487431976886,0.034651310739534334,0.012850695710531782,-0.043823731597940514,0.03305740713542632
ALB,-0.022994645631603576,-0.020477820972868464,0.028143635123098868,-0.025443062449225316,-0.017405474231669403,-0.02860407012591417,0.07882988915392357,0.04104084835560595,-0.005824101269595556,-0.015655675628500208,0.04579241967185905,-0.013990106115419837,-0.021604993531163033,-0.01143539288024752,-0.014220620373553114
CCL13,,,,,,,,,,0.04985428952489961,,,-0.015313887322714981,,
EFNA3,0.0406789973126818,-0.010774973113225419,0.017333440129285872,-0.0073971330909277195,0.024797142244384042,-0.1046668683162791,-0.04517194130645731,0.006139504095700097,-0.03283186089480483,0.012452139846640497,0.017996146345098416,0.10478105189073657,0.0408828395381471,0.030388843912756994,-0.05022888114992158
DRAXIN,0.033848999988938706,0.042060910009243294,-0.025133804538030796,-3.4636286696243635e-05,0.024018094807590967,0.03979869666476815,0.06215488730277575,-0.011967862785443751,-0.02701551691973224,-0.050263377794570546,0.06686253650553854,0.040391466091288485,0.012314013588291088,0.060292762699034254,-0.0217944269109602
RAET1L,-0.01688582117535985,,,,,,,0.02643615326316465,,,,,,,
NPTX2,-0.062092868206698376,-0.04446898483159628,-0.006242459879529736,0.03948307629504704,0.015004840300289743,-0.12385337984464874,-0.026347677703948243,0.005193654798173959,0.052389123167673704,-0.03605270659468456,0.03790378937869902,-0.02989400513245351,0.007260087062619332,0.15864250030824079,-0.09507955548919204
FGF11,-0.034766282023907205,0.039879900427431565,-0.008254695129660438,0.011458222025495795,-0.004309948321820678,0.12824621681786633,0.03940335101352547,0.026894013331454126,-0.00979153132578569,0.04984401371687851,0.04624505998895513,-0.015789195451899288,-0.04145374660431626,0.026790079565244204,0.06849779450212316
CD59,-0.01642546185459777,0.007953925941091216,0.02568040198837077,0.0388015854499027,0.057542278750259516,-0.04316813751551154,0.004714312376150525,0.020151759780027367,0.10454810588265007,0.017968205682468603,-0.013712639995844005,0.05186919179926055,-0.06297989962988847,0.08138506776579524,-0.07588601711096304
COL9A2,-0.005887085023601711,-0.0024451093813607806,-0.03888920214122637,-0.03040985550698381,0.010308120815984818,0.05088788245534941,0.04349671045235682,0.009154654413624239,0.008266570320828148,0.04710457155292332,-0.018678642748308633,0.0493789264471522,0.04157577408084713,0.011474069672522236,-0.006155186046508591
DLL3,0.10288061051010164,-0.03160878510233457,0.01932544403758692,0.007495247858511935,0.027970210272877764,0.08984060412449905,-0.02371917920183239,-0.04052750478222212,-0.025241843267581658,0.018552134417116218,0.047750846912962684,-0.03245149068864574,0.05722453874675513,0.037987079252677435,0.07873821154759197
FGF5,,,,,,-0.022777260015970666,,,-0.018979256297056806,-0.006480950752417615,,,,-0.0036535921511925366,0.06596063213243693
LIN7C,0.007274072720261597,0.006010621462306935,0.006975430564366095,-0.00428332498755233,-0.019984289532679344,0.07880052243385549,0.05486773907953982,-0.008351891956509828,-0.02143261253027132,0.03140344045155343,0.024235565613867045,0.01720947135668873,-0.011232144060072873,0.02919175579631849,0.09799468284754216
GDF7,0.0038348746307700766,-0.01303974955821733,-0.023015494166359403,,0.13898525920131194,-0.003982958906179042,-0.033729170469165605,-0.013122905484938644,-0.03488682510669617,,,,,0.015195541582610252,0.028546084713370546
PSPN,0.04301408091178796,-0.02349417809896271,-0.0030327709255170182,0.0026908164849272346,-0.0010026206173814481,-0.005047094259867282,-0.034542117148168655,-0.0035254076230717976,-0.0533640396323574,-0.010722217043289534,-0.0218925699118383,-0.023885933390655877,0.019626764338047085,0.044259253808381666,-0.028886373326376533
ANGPT1,-0.059129902311291505,-0.04048401496236234,-0.01419618827084587,0.08747956089389947,-0.005173893084218326,0.11504757689557654,-0.03007741530948688,-0.015276595336201026,0.0019272026142283954,0.03246259781989336,-0.022988187398810072,0.03428609645618805,-0.011892426466832558,0.06785387663102606,0.030352704882390915
PNOC,-0.03237148324906032,-0.02728813189308453,-0.013784278963153727,0.06015119485658976,0.00864129487790331,-0.058295935896385404,-0.0689619076388174,-0.007581610302635929,-0.002628155700904477,0.05856823957049795,0.01844932682161313,,,0.08981189063068094,-0.08916900393655226
L1CAM,0.0011011858819541345,0.1087854108604277,-0.024930923956605275,0.0006489381949514618,0.023727230059523593,-0.06511193459807323,-0.06862442124550393,-0.05488943359814212,-0.011448467640715951,0.042138423045286325,-0.03366769489499057,0.0581665989435166,-0.014089850219160968,0.025968065929877854,-0.06341181370606662
APOA1,0.056459267801521364,0.017742767729011597,-0.005442825667578108,-0.0017244594671431545,0.02552030574716781,0.11432689660675266,-0.0003337049955165346,-0.02123816259390983,0.025958331690132886,0.020476184092103906,0.042701719849519405,0.02068264356343142,-0.032836734891370886,0.0723695209232642,-0.0575826928838147
PSEN1,0.017136891943478026,-0.052838953947377296,-0.023952770847035426,0.037670196302297454,0.015229048349670066,0.02607938237531791,-0.012541808892074223,0.06128926337595431,0.1034518391775324,-0.026340586948598546,0.009883693152463279,0.04639365394672036,0.059786214094559656,-0.022099584803155405,0.041761216891713464
CALM2,0.08498868696827662,-0.01825562437144259,-0.0011009551899166645,-0.0036612380582598443,-0.022659022023523268,-0.17027734887746412,-0.029176600707108754,-0.04429559886814997,-0.11583473620950274,0.040511451658581714,-0.03683525242513648,0.029696007928310654,0.0006957492318539703,-0.03702637948917746,0.026174902671023237
CLEC2B,-0.05172010569464166,0.029558567964620492,-0.007181667476016426,-0.022711559528448767,0.00722889970201165,0.1186542929750984,0.05132272227699773,0.012818834386080934,0.07882252859865828,0.04291731706375704,0.013589286448210912,0.01842433263472294,0.04073129545483773,0.059204531720210965,-0.006632341722153432
NTNG1,0.002560077737984782,-0.03414454452752515,0.017769762746961997,0.027362013092017252,0.05847402733381942,0.057479901693082695,0.0015753261870594512,-0.02836939617238995,-0.012694932386880459,0.09351394251960417,-0.0285712335275434,0.08693158209505426,0.08729429412607247,0.06278226386790055,-0.0521419499411552
LRIG1,0.006692541710230381,-0.04726433864136485,-0.007797077136337595,-0.013549567313490165,0.03272896021681636,0.037943525203865264,0.02927791773835687,0.022996842069567192,0.0773676538287607,-0.02047389392456589,0.00949667448204367,-0.0191401509017625,0.038004775237804246,-0.01158148845705019,0.019226743880720293
CPAMD8,-0.0232293105185233,,-0.015257157213210526,0.06259697670082873,-0.022574830575440744,-0.020605096970166895,-0.019991050699383627,0.010918906858100812,0.007363269976131762,,-0.02679101136006455,0.0008266796930551855,,0.20243559514059115,-0.02339959088514469
GHRL,-0.027847688971216616,-0.01653951406364434,0.044341531851499805,-0.01565879762791743,-0.018503406100838667,0.021794617049054936,0.06420574831661752,-0.011967862785443751,0.029331900902393557,,-0.00015718503290511508,-0.03699084425152049,,-0.034483790168223775,-0.020626982839028755
NPY,0.04429747046373211,-0.04747496931994519,-0.01163539493921799,0.03474839844766209,0.0017540828269672938,-0.05152693500760906,-0.021120928184098792,0.019891159947355862,-0.09473614183331698,,-0.022417509148347833,-0.03206165127147021,-0.05171363873322482,-0.01596363424368735,-0.0016468878455980916
MMP2,0.0696514815611002,0.023969295337524874,0.0029614744938752237,-0.038656072655004425,0.01295263332557829,0.16316785181292165,0.026047175959063716,-0.012248316886291378,0.009749399591348329,-0.02206555944706903,0.03591401867794091,0.029415856271831083,-0.03425126348524998,0.12171633113408734,-0.060741750884804165
LHB,,,-0.01328783170819218,,,,,,,,,,,,
PPY,-0.016691096844528797,,-0.023130239565520558,,,,-0.014610205743162878,,,-0.014480801833469108,,,0.030287288416552555,0.02022526773421154,0.024099661859308244
ALKAL2,-0.03166670517635713,-0.010466535456312442,-0.013094780238931673,,0.09890300133299104,-0.023362752844555478,0.028829135617144827,0.0041715279065771705,0.17204847686734423,0.006849212806462765,-0.0044977380999751656,-0.025768768711143888,0.029027217450605807,0.052180105981939146,0.031490871309343825
CSF1,-0.011180986889931169,-0.013886712559823131,0.02149543937181388,-0.006301956193613196,-0.019566795594903447,0.10410561216755754,0.007530495285847419,-0.028242322687644046,0.06461520846643991,0.05084062853078229,0.03071071043029479,0.02214416297153384,-0.0031442171244001303,-0.039060358235716935,-0.02727680682129659
SEMA4C,-0.004905148025288673,0.0419081795389565,0.04279056606037959,0.0499194155117475,0.01770762240584969,0.017729104393669978,0.09277176939122474,0.015421954942417753,0.042256558335946576,0.01013594399347735,0.008865012209732653,0.05427757239320257,-0.016282139414440143,0.10119582374209882,-0.0858939451197024
BMP8A,,,,,,,,,,,,,,0.32716023874059624,
ICAM2,0.0317895425020576,0.0011708794939371341,-0.01221528921783368,0.005286815633448603,0.04782175695662687,0.0783469369300619,0.010244193111747672,0.03634516743174068,0.03673172559534578,0.0320428207764449,-0.002312687243204232,0.06769499283504425,0.05258283546561864,0.10738538393788127,-0.05322739124193267
SYTL3,-0.03893419116638058,-0.019630289101261893,0.00892404132792427,-0.05673697732504359,-0.023906482196210842,0.027651200375511952,-0.05826266541303436,-0.026961470596699854,0.06742755838599866,0.0427411177904916,0.04797777635355376,0.06287578829123548,0.015436225798201614,0.09983688587224038,-0.02210777551903031
IL1A,-0.018530781563846813,0.08792904042911388,-0.011980157902936833,-0.037576131151067046,-0.024862550137082474,0.1116866298628068,0.05000886871107837,0.03957635435248009,0.011776341378551505,,-0.003956087795540428,-0.018727998098944657,-0.025977890844279736,-0.05502099450628014,-0.008209910909660393
HLA-G,-0.02598324675919458,,0.026861668073112487,,0.12217167085501779,,,,,,,,-0.007217574958612428,,
PGF,-0.03282263812020963,-0.003988417980771069,0.0638569445658453,-0.03314759032235541,0.07193851044317572,0.20316539207588658,0.06136896116639483,0.08566299280307417,0.1131885638803878,-0.024231798492924568,0.03743050174808329,0.03437643756054889,0.07551783222542931,0.13934811018376295,-0.04224787171827688
LGALS8,-0.019124685387348163,-0.015524967056479511,0.0070106870763356165,-0.012212479696451978,0.03578222708514992,0.030856663772239133,0.00015029876328095967,0.017197889044124975,0.020318214414194784,-0.01303231974851302,0.02664783211820699,0.012612004183547212,0.0033153669595083145,0.02852653628242598,-0.0758340922325444
DKK3,0.04830516188409959,-0.027720397755844825,-0.00450123120021061,0.03351944879113447,0.019083683002079126,-0.08714519903891865,-0.014565695542786543,-0.0815963831339005,-0.09071815844726715,0.026909443794728368,-0.04046974807058542,0.048877095913682694,-0.0020830355618407415,0.06095379340512114,-0.05695501304339972
COL16A1,0.05792401916329318,0.011667628683449838,-0.05840855519527184,-0.02101293512666239,-0.0007111120970574957,-0.0022905263294642378,0.015084237544703017,0.015874771976543346,0.03390463485323083,-0.0056885058655019955,0.06248593042787037,0.045687395149255246,-0.011227957434824572,0.08996129977864288,-0.06206759460482495
TPH1,-0.019078301996428584,,-0.025539204992121676,0.005005576446144481,-0.014229498697420098,-0.024494261779820444,0.09060096011472239,,,,-0.017456439712077745,,-0.037104289948047695,0.07077046307692629,-0.037996750716800136
TNC,-0.030052119863357544,0.05491537305289968,-0.036045016633573373,-0.016538167974344375,-0.02899540021110554,0.09425999688083328,0.06647515477119274,0.008242094699405745,0.13883879266969695,-0.0808705745281106,0.07588810461987482,-0.0007524197700508661,-0.016447877794522867,-0.013041387983841548,0.026680832819012176
