,UKF259,UKF269,UKF296,UKF334,ZH8811Abulk,ZH881T1,ZH916T1
APOB,,-0.017845845856942495,-0.011443966736612226,,,,0.03408165031144718
C4B,-0.016216410118806833,,,-0.02206370416497105,,-0.015771349944679634,0.02620513218856745
NTNG2,-0.0015561246396554708,0.07866369654712115,0.007712542012905042,0.004183071413908444,0.04035342280170458,-0.04058501566697295,-0.08240819665598555
LAMA1,0.00429634138528382,0.06804143194264865,-0.02880604748855802,-0.01104106906033983,0.0020997424332106617,-0.0275343054713296,0.035170037359394474
UCN,0.014976957633598208,0.04683234997523963,0.01951569981842134,0.008515590688324866,-0.03572400262922266,-0.04672012557637373,0.054149242588445244
ARTN,0.020319174663190456,-0.027033793280091173,,-0.014767027948484092,0.0406148784009493,-0.024649346951474183,0.013360557017111738
PDGFD,-0.01721877255217867,0.04621916353512001,0.09740561842743861,0.039067825381500956,-0.01899104920467766,0.051361772320804334,0.006412982988585951
EDN1,0.052344201546555114,0.08302389156816163,0.03639569909549166,0.0674986925023167,0.04208464560076202,0.007457284239841007,-0.025076778195052097
ARPC5,-0.020043884373187618,0.025585273667760595,0.04509551584391785,0.04506030529441313,0.02957069576281401,0.05939748753297024,-0.09282469945080173
GSTO1,0.02859475157196327,-0.06796401187212629,0.03760759916260925,-0.017027344338696324,-0.011261024337466233,-0.009643737533311342,0.001976321057012387
PROK2,,,0.011001091702197555,,-0.012201118143014705,,-0.015142907751404462
SYK,0.03004347560549326,0.10893525551593387,-0.033136576584222886,0.0008059128170096519,-0.030862962402787627,0.06697440078101469,0.005563671453823863
CD40LG,,,,,,,-0.017960756045118948
ST6GAL1,-0.01569522334823375,0.07879247407061614,0.010554962921925821,0.06892196860384557,-0.013950191281738822,-0.06244717986483788,0.04655314257731112
WNT3,0.05811645955310484,-0.016664632555318616,-0.007179725009492893,-0.013195755040013522,0.07023566982796556,0.01633373521816019,0.09050694010306055
HSP90B1,0.010692030315608881,0.03518224966090206,0.01841396449436644,0.028414480634716494,-0.049620924015045614,-0.025574929997307604,-0.05116386628474204
ZP3,0.0529100845373343,0.0492636445249795,-0.011443967755080447,-0.04802777038950883,0.03438422369038215,0.16632750440182126,-0.013212932896035406
NRG2,-0.027411409826870542,0.035850492106336895,0.010969402567424699,0.060709769789159436,0.028106763350886122,0.0407797198117407,0.04453118775970182
MELTF,0.03826658190400418,0.035298762635388975,0.0149959655079004,0.005603151617651048,-0.0006232383763120502,-0.025240080635690124,0.08045895094871851
NLGN1,-0.003700711930718234,0.09412424115799695,-0.009732545792747191,-0.01419968907106887,0.03497830512165442,0.04923946601983062,0.01750417661291821
SLIT3,-0.022262006555555578,-0.0702956582518805,0.012232458382458834,0.011730194066634354,-0.00393915842579747,-0.0007956282293850157,-0.0014243261394021758
CCL8,0.022327886506937945,0.0090350206119414,-0.010326772990053027,-0.013778670566787115,0.019706949734916487,0.02885049456025894,-0.00028287339102729534
S100A4,0.028420927919555142,0.15471207063876688,-0.017354867103816,0.009097631244063759,0.029508101799557745,-0.021143744479032427,0.01998681985699693
TNFSF13B,-0.0007170301539128283,0.10869282366999068,0.004525317529382257,0.0012579084091504668,-0.03145021263238546,0.046728887792079725,-0.05393150828933533
HSPG2,-0.05941681467378207,0.15017576721190004,-0.022236160031137507,0.0453330065996998,0.012497358410069387,0.004146234286105893,-0.05648231759427916
FAM3C,0.04719170461109953,0.06651480923365481,0.002663677335339842,0.05880623599458289,0.02248974633262861,0.0023067545553817383,-0.036901290968900664
FLT3LG,-0.02479510072309913,0.16338076456964323,0.005525155581505898,-0.011789478375840323,0.018374516390701916,-0.03460828689144288,0.05181613675943821
A2M,0.014132029342858586,0.18113416616162095,-0.05066175406502138,0.046187576995502015,-0.015373602866623728,0.05632917725545117,-0.07175160630192336
VCL,-0.040486262649581876,0.043352442883310846,-0.050245067045231746,0.012271233825856147,-0.041246362798501544,-0.04052816452403865,-0.05154818118329619
FGF2,-0.006547709843855869,0.0221385901176539,0.007654275943857505,0.026854129994328298,-0.007109391507586682,-0.028922451613991998,0.012464541828070384
AGRP,-0.004358902082546837,,,,-0.014467023711831927,-0.01312099647673095,
CNTN3,-0.022766871338809207,-0.05566450782208847,-0.012290451172909372,-0.03157756870140009,0.0849496852509643,0.012213022481528682,
RNASE2,0.03075526509162207,0.18190682899390878,0.03400583605349793,-0.0018036507850808098,-0.010283956349712926,0.01126629126954316,0.027451356685485224
ADM2,-0.014555478879263705,,,,,-0.016749343425163783,-0.017070296424874034
GAL,0.002530378770526082,-0.027557865617499098,-0.018777065772542633,-0.0023044221334463776,-0.03373566992233112,-0.016884818774987903,-0.01684079239403769
CXCL6,,,-0.013415443316350528,,-0.04386492031351969,-0.016541691531099936,0.03683846366995714
PDGFC,-0.0076690285035886045,0.08594890367107344,-0.04595858748586242,0.0016009029428738462,0.007690042071775055,0.024476380221823496,0.03985570981936095
COL8A2,0.04111120914137655,0.11461280791570116,-0.006452717478637043,-0.025051761143577937,0.03821826935998294,0.04212001027629597,0.03151902886798298
SPON2,-0.016835194786213523,0.08130870889807786,0.06364878944917338,0.07207071184957523,0.005928848773055416,0.007693555798619147,-0.044762137120007255
LCN2,-0.014277314497098235,,,,-0.0027221179629851127,,
SEMA3D,-0.00867772793345885,0.03208092464668119,0.01924665276389459,-0.014925748693712585,,,
BMP6,0.045731413311965965,-0.01981019168799296,-0.02086555140930465,,-0.025558269509236002,-0.024356360794239515,0.06124413446480571
TIMP2,0.00979017075959146,0.07314870013836422,-0.0264059135342077,-0.026104234952616424,-0.055183280716237,0.04533027066547561,-0.015822171842540735
EFNA1,-0.035960648546559955,0.04657913110400804,-0.023686782210274683,0.026708008902270344,-0.022502278198411375,-0.014816935794824416,0.01247346686561766
S100A12,-0.011727362178240485,,,,-0.015482211021295302,,-0.01860239724335494
TFPI,0.03577526222982894,0.12621712304842284,-0.025724895362692794,0.025276146794305333,0.034546763305902145,-0.054561950727462664,-0.03750087777642718
GPC3,-0.014738257782691085,0.09428437987912072,0.016760391387136447,,0.04746515162656635,-0.02383924613195601,-0.008552075063138334
NMU,,-0.00136855938420112,-0.013618000174465105,0.021519260147686722,0.06480301623713917,0.004129734060031823,0.13671992376294065
SCGB3A2,,,,0.11193105835596101,-0.017522533161192608,0.029421300330185057,-0.02685290317007362
LAMB3,-0.037667501813970446,-0.06150352261362236,0.053253644764099294,0.03807840448129086,-0.021165709899133953,0.014518206886517115,0.00731044710610183
LGALS9,-0.004178428108273905,0.140113281990523,-0.02759990485575242,0.07244377050294035,-0.050224357812163396,-0.06250278359156113,0.008051242612214474
VIM,0.04071444658998976,0.11044518356462543,-0.0258184408402165,0.06291868296255053,-0.006223671707663089,0.0062469957175720885,-0.021768467589698158
PLAU,0.02368798379577814,0.04350067088656629,0.04787224685777134,0.044341837396259305,-0.07098122801157399,0.010312582773765287,-2.471247817498122e-05
TGFB3,0.023589580676322452,0.06657654512553032,-0.0111329961112569,0.03181557426803349,0.06102980510399295,-0.05790383419434003,-0.06357835926251877
APLN,0.027517283838249817,0.14030466317868387,-0.0018207233878548455,0.005781367520694113,-0.030992200037316415,-0.07105033448369132,-0.06588576749183435
SHANK2,-0.013642785943699401,-0.05488231186113947,0.011524432475979935,-0.041059334546740475,-0.009242803985395133,-0.014410550931462394,0.16227278133391426
LTF,-0.03502748114817405,0.1239417524655486,0.01189109596213361,0.08524668438358142,0.0107608087790083,0.05348180518468644,-0.014572148024177618
PYY,,,,-0.012345282903031635,-0.020459283910256285,,0.0029540838089255534
PENK,0.03347310611170854,-0.031584973753855244,0.07979980800827605,0.053976355387176475,,-0.017677858856481894,0.020192820003923653
CTF1,0.03834687700325708,-0.007166668856097521,-0.01582026579087796,0.007142430939338536,-0.02081232487549269,-0.029773617857880193,0.052685903594906755
COL3A1,-0.059191918776461606,0.17698726837998155,0.010471771969424027,0.07912034128019615,-0.024322323787754833,0.003969256719260513,-0.07178716158259832
S100A10,0.009826361965375735,0.08864691349680162,-0.06500220209887475,0.08046152678616213,0.007281480180065565,0.023423921614766627,0.024056700033910645
FGF13,-0.03498798527490981,-0.08964558448284429,0.08774532060837716,-0.01173440258162258,0.06619609848141983,0.09279405583606376,-0.027895432015194423
SEMA4A,-0.020376966146173587,-0.01005376052533096,0.03619925026326977,-0.013443842117769198,-0.03181941666756199,0.006734168566143217,0.035690353856213906
EFNA4,0.0594891036886203,0.07062928969584141,0.015071005216945021,0.06625144231114682,0.023085546341321043,0.033896001723042274,0.08131211476020447
HSPA8,-0.030108497737788634,0.0680805997688076,0.011636127099042066,-0.006819742859545756,0.02395226160852664,0.023362861914879105,0.04590508752276886
NPB,-0.010169384239269922,,-0.015687123822618908,-0.0018351826276838228,0.06302260169408976,0.04078413166634867,0.024740335587242826
ULBP1,-0.0174272700011871,-0.023475566751482848,,-0.01377867023789126,-0.018878717190027167,0.04564632448959975,-0.03602691536290639
SEMA3E,0.004735934111807745,0.010002621130804341,0.016488246608198035,0.00019428779745649398,0.029878162994222614,0.07432051247854768,0.01113019749594279
FGF3,,,,,-0.011444285065274163,0.015071537352852405,
ADAM9,-0.066821608267618,0.11133073510523975,0.0045575978781100665,0.04157190911778006,0.025462033709936268,0.042061525343382034,0.005083801435086917
ASIP,-0.009367771347141268,,0.09935279322320044,-0.01768939297492998,-0.03490197305103654,-0.020069455570529537,0.024047898553748965
IBSP,-0.02379422347313805,0.07158657626194402,,-0.007821021328548427,-0.02119636144997188,0.04022712932922733,-0.06198686464014428
MMP12,,,,,,-0.012420915802897718,
FAT4,-0.02270425481229883,0.0044794240387683315,0.05791309857128858,0.0010004515507859232,0.007872175387540646,-0.043888017101357445,-0.04580386602904374
MDK,-0.07092870226509738,0.16294879074950985,-0.022292070383827835,0.02971040120464248,-0.005423714926184792,0.0286882194857779,-0.03667426306708041
BMP5,-0.01536241769625946,,,,0.043321146702035754,0.06896518561808697,0.03250052374675117
CAMP,0.013530355559624846,,,,0.02692967227294247,-0.018189164058588777,-0.022090910077465876
HSPA1A,-0.012680976325437852,0.061966933831198424,-0.04861379328187135,0.02233407263207385,-0.014969430061313883,-0.05359025073671639,-0.00817436972628888
SOST,,,,-0.017002516181135838,,,
SEMA3F,-0.026237573897950752,0.16908257382867728,-0.015419912142149758,-0.012744449893369461,0.01838471980653177,-0.017829847971673255,-0.05729105983565143
ARF6,0.013606719385329952,0.036685748539946876,0.015994768844649287,0.059882036763400405,-0.02827775263729872,-0.10023951255208335,-0.05408038573657854
IL6,-0.0364547235071563,0.08737818252090719,,-0.01755399185731051,-0.02588808518560583,0.08338845297297774,0.05805517086690465
CALM1,0.020624032367341193,-0.12063156356987831,-0.006426208685876702,0.0037400011077436007,0.07674987938322393,-0.00727452348122827,0.07060729476127646
VIP,-0.015879751309236106,-0.03661281701438938,0.05434051954881177,0.06497332488648742,,,-0.023318891992533643
NMB,0.007617803924941847,0.12495679645699999,-0.03474286990150661,0.016632176830862457,0.050443349148996126,-0.007257651285999837,0.04365468623114771
CCL26,-0.026140088368961326,0.023840035299215395,,-0.019494935483457244,0.0009193483700944979,-0.02211073898267006,-0.01375496709198883
FBLN1,-0.028651315806958854,0.07989992493338623,0.005841782157380295,0.05743052008290856,-0.019887499225059977,0.04830998270938463,0.0317401726988344
SAA1,0.04056273029629405,0.045894306208315264,-0.011794013329098926,,-0.07852560561961541,0.04065569650065679,0.041623488313268626
MICB,0.0067997269926372535,0.08535377052630812,0.10358302544386497,0.01192333690285027,0.008463668595210227,-0.02616665680668616,0.07367512177168811
MMP13,,,,0.01653491226409074,,,-0.02022099340199863
F13A1,-0.019851606442586763,0.0029641160192612143,0.03773251285780349,0.001245038647598058,-0.06080209906843908,0.02051330599348744,-0.023345983388211013
CXCL11,-0.03442887263533632,0.029557674668362954,0.022771535702730467,-0.014444663147143178,,,-0.03294283570745548
COL5A2,-0.010284669816462842,0.14481449375120806,0.0003992492891194557,0.031511100024862716,-0.05720406961861255,-0.019205898193033265,-0.08156458275537408
EFNA5,0.0716299838854161,-0.028364539730358785,0.033278998752191154,0.01802632571924385,-0.04303960297465299,-0.05006929558620877,0.03604376647981425
AREG,-0.02332441803366795,-0.03207715578862526,,,0.0249684930563719,-0.027080214419786062,0.011337814625720224
EDIL3,0.015444601680748992,-0.15432719589447322,0.04855834665075922,-0.029710785217812733,0.022270952155719236,0.012888759183101539,-0.04057052440766128
CD86,-0.019734151085788583,0.1299867442826914,-0.022670143683050984,0.0319095939610391,-0.005733085975241505,0.003019481953202619,-0.0041380767809464074
WNT9B,-0.009227679577691977,,-0.015239420832163635,,,,
HRAS,-0.03239145728085437,-0.021720053550407313,0.06915379660172938,-0.027107891855812097,-0.0017396711063232013,-0.019269190512587825,0.07867848974436994
C1QTNF5,,,,,-0.01570794945186935,-0.014580227690871061,0.04654953971017691
RLN1,,0.05014383460945915,0.050763420901163855,,-0.015677858623626244,,0.11196618039289125
COL4A1,-0.02338286385594281,0.17356131112256729,0.021811001920364566,0.06802969310303078,-0.002589650925188252,-0.002965647238940753,-0.11677236786299458
CCL3,-0.03806782763332606,0.03550557352883223,0.021077233248032096,0.014662762754856336,-0.014458831815939231,-0.04500476675645687,0.08098300920308035
BGN,0.03110582435027674,0.12235106286436112,-0.0013159424570592874,0.031030133065008434,-0.06500007630492767,0.013473422105617658,-0.08287548937679944
RETN,-0.011385791113464072,,-0.025490580501997463,,-0.008507169090883613,-0.01562705650660882,-0.02760099088765534
S100A9,0.014720872403978283,0.1668290338534823,-0.022143648897267495,0.10274141487624956,-0.04529490663086392,0.04234395925106682,-0.010421494296055172
HCRT,0.013594815676504245,0.11230913099158746,0.044598610437456714,0.007386115456753875,0.024104580624472186,-0.03683346985970193,-0.007650206911333125
FADD,-0.003272689869394758,0.0782359117573422,-0.0349236379579277,0.05179867285699076,0.017831367063508546,-0.008706133676730777,0.036472302081160125
ACTR2,0.003344387785747874,-0.012436665632721984,0.0209687941690694,0.019361792536285043,-0.02403238143536437,-0.004198021489489437,-0.058036675011017155
BMP2,0.008354536682144352,0.03488644792940374,-0.014076324582354409,-0.01366753392639179,0.012985942942345466,0.05744036448166576,-0.012744613567049203
PDYN,-0.007588410870930636,-0.06465499574197824,0.09923463934039513,-0.026266151969298213,-0.0001564073705860629,0.030414627277177374,
CD55,-0.01721881782045467,-0.000576609283695991,-0.00604126446036206,0.025995793210213437,0.00020401981711433867,-0.04750863678089554,-0.011571973853431674
OSTN,-0.019080983787487796,-0.02004296083375273,-0.017373969791719866,,,,
PDX1,,,,,-0.023605524438174243,0.013609805388983426,
CD6,-0.018862848769304115,-0.01096775733046697,0.02477798031285376,0.027770934164458933,-0.018380813002115713,-0.017417140542811245,-0.025297637208206148
IL16,0.04539425005456887,0.07727043529963272,-0.018468815379150256,0.05830908777353423,-0.0233401885473068,-0.04974642845765499,0.06422491330452773
LAMA5,-0.01066981820990257,0.07373086238056936,0.08265510228421331,0.00032782934319790783,-0.030851046818246023,0.022182509144128358,0.028488604820580337
RGMB,-0.018526349492217882,0.08384417871667353,0.0035238340283436365,0.022413897754139156,0.03271151701396083,-0.00070423001759987,0.00308142945111535
INSL5,-0.01579458624499791,-0.034445724886665724,0.04661401271920131,,,,0.03358267330720112
IL12A,-0.01016281693010997,0.08125644704243482,-0.013517074306964102,0.04189685741418938,0.018456812193675634,-0.014268060286828081,0.036770228852208146
S100A8,0.02078779914603604,0.14152420909289318,0.04363780708655444,0.04843823834964412,-0.03215565757011085,0.0738092682148238,0.06291110025475447
TAC3,-0.019652587789577278,-0.044444388993201814,0.00748470193499274,-0.03359707576551176,0.03726022202817084,-0.023761505935663715,-0.019852534532214337
TAC4,-0.017814756617245724,0.10505946948175567,,,,,
MFAP5,,,0.03393685346926815,,0.031751415649514475,0.02450388755865534,0.029492155124968843
CXCL16,0.02187101890727575,0.09850522168787812,-0.031393326441508176,0.049038805606125065,0.022215100245356813,0.03885795501081554,-0.015650166282673753
AGRN,-0.022029138439710938,0.14866202598863565,-0.021519847923210326,0.03168281220966397,0.07017138367534405,-0.0035606333817742534,-0.05832837474332437
COL4A6,-0.012595597600688527,0.15240331140362154,0.05747806677299307,-0.01271806177841816,-0.0038862159392880754,0.022726025389317332,0.04013484902295766
FST,-0.020620628153921544,0.000490847979107579,0.08289804699016619,,-0.0280575121278617,0.024480751757653733,-0.01984227710302698
MEGF10,-0.0014072846492724077,-0.053219612536513985,-0.024893491864113212,0.007363851676271067,0.03904045309706489,-0.032393656146099396,0.13181590498945206
C1QB,-0.02717431621515864,0.1783897734358295,-0.05747153967708093,0.027387768951461673,-0.05345285640907798,0.04838698162468204,-0.03635684399896544
HLA-B,-0.0011622352829409512,0.15525891332075645,-0.04242067153188403,0.055041817028248854,-0.02253663696212901,-0.0026634495100116896,-0.06944371685044361
PDGFA,0.011566036388808305,0.03178894223827469,0.02377016867774443,0.03301506427591596,-0.013442812982165736,0.03883998773010172,-0.06245500127807935
LAMA3,-0.0176606521578795,-0.04318390811332693,-0.022077899943838228,0.019746385582813122,,-0.014424931154366638,-0.03043687989371274
DKK1,,-0.03694996928391992,-0.014112617141133512,,0.025146991993836968,-0.012813033626434637,-0.0013501722851899844
INHBA,-0.02048467800435447,-0.09384700707188391,-0.02704239863097884,0.0027634169394412803,-0.03458410275735274,-0.050313757817663965,-0.02823615224884384
LEP,,,,,,,-0.016133865183574143
IL7,0.060605597419776516,0.1252139765521678,-0.026532658052477235,-0.015082914798682253,-0.014827382176762074,0.008202319561584633,0.06142862412297082
FABP5,0.054986980808828245,0.06497915052784481,-0.039393693834315326,0.0016699861508529747,0.02484848098418272,-0.002271440944222593,0.05868205437393647
CCL4,-0.03631573219359206,0.08704092340926696,-0.011826835246387557,0.012601403410745327,0.021355769344062688,-0.05123818010277737,0.048352254215403755
FBN1,0.07133058779485953,0.11164217220211636,0.031202509473314422,0.041823124277626716,0.051941753745470665,-0.0003148242115682255,0.004857281564048519
TCTN1,-0.004318939924962408,0.09059207445701041,-0.07555483945553998,-0.02317423108858737,0.021270474332023618,-0.025009638826189385,0.08917274002649328
NCR3LG1,,,,,0.009226073686439613,0.023101017510617626,
BMP7,0.0552589677305693,0.07707507663586505,-0.04466485579344909,0.010408607671158508,-0.04355490301483826,0.048646505954756315,0.09272769070471645
NLGN2,0.024129678263480732,0.010286490260886337,0.0015579508306429635,-0.019614270816692,0.023880423627931753,0.039498700192134195,0.08733780449292981
CCL25,-0.015709005016015586,0.054993419690445855,,0.0764553486785012,0.025366967867818193,-0.012024103668538882,-0.024979538502888237
NPNT,-0.012520317696035925,0.12185379409175617,-0.03265926601868325,0.030730488964753864,-0.04617721521546277,0.0075943846979035735,0.032453963770895364
KITLG,-0.02776585140133336,0.03750452306505163,0.013101913854187314,-0.013708961833412834,-0.019152185914927455,-0.05406170268880675,0.06940351046762407
MADCAM1,-0.02636439413688048,-0.006330227612059005,0.06645476763551711,0.010052527403219326,0.23386149913278378,-0.01329055872378632,0.043994915737701354
F12,-0.016303320165155646,-0.02566428287773227,0.004927198545095046,-0.025522227664988975,0.041886415785945985,-0.04287663446157398,0.0028684282605410862
S100B,-0.03964588935458259,0.061376229870896394,-0.053647961961975674,-0.0499836778600026,0.045211243132878914,0.02086296402020456,0.09722054844000746
IL27,-0.01993318294878289,,,,,-0.012420915802897718,0.02985721110258879
CD99,0.04776588411059071,0.11436558136037604,-0.07232163949059632,0.029153492175003654,-0.04009324065301972,-0.03035000324262396,0.02732300955708268
PDGFB,-0.0522277160793687,0.03691035063685874,0.07781145378958289,-0.000560771363813911,0.017790017442853794,-0.011629159605351793,-0.027847153553029688
CLEC2D,0.008705049737324473,0.09923251447290762,0.019145662404773195,0.02684888820184085,0.005634687635469814,-0.02815112271836219,-0.0013348962270414795
F8,0.05463908364303963,0.07638854749381814,0.004441501286897039,0.07114641520967392,0.017630943129237905,0.01188161338305602,0.10392969231241815
C3,-0.03141447382389763,0.12815794776866127,-0.0016842664778630378,0.03319356451793676,-0.08666813857581271,-0.003589524948584893,-0.01626430834482337
DLK2,0.06780906298811908,-0.04946412313816692,-0.005533091464828801,-0.020224112627551326,-0.011012340448640637,-0.05711843020468966,-0.017960745110687685
TSLP,-0.024156484872783504,0.07625059307573671,0.044754757178006394,0.13732244484438566,-0.024921663639681065,-0.02840714569435622,0.04213091664185477
OSM,0.00496198345020312,-0.02466037154370742,,0.03181369039793797,0.01775333051968618,0.07957203734493853,0.026445225286322763
PRND,,0.015601593240526249,,,,,-0.020987148729924337
SLPI,0.0314758962564711,0.2034683441496796,-0.017930992354605102,0.005092296527688378,-0.026910977436345792,0.04927773988898061,0.010337799826532122
AFDN,-0.012664550418690614,0.03295089575788753,-0.056734671414318774,0.0245475472563005,-0.003627333017315532,-0.023077956536014497,0.011819425751559373
KISS1,-0.014828880942172442,,,-0.014925753912967597,-0.021503888224656553,-0.01633676741546199,
ULBP2,-0.03693210170777348,0.0022491182027538272,0.03841380011237668,0.004096169966455196,3.0473828365943688e-05,-0.05442166707695102,0.015186327974259412
ICAM4,-0.009227678639196399,,,,,,0.002716990937056049
TDGF1,,,-0.014401871120410628,,,,
ANGPTL1,0.10084884729857944,0.12947893494621907,-0.0004343393882291882,0.016639990345345187,0.010546332689293293,0.020458986271272576,0.03095538700736599
LTBP1,0.020101691159687466,0.05129312919717951,-0.06219016814225812,-0.015369758301572594,-0.03923539110114459,0.000910595759690817,0.021135425068595365
NTN4,-0.034802197446218666,-0.052901450080611596,-0.04355480507455268,-0.018380293624288082,0.042195363135085394,-0.0015622080698039142,0.022186631991254972
APP,0.038617003476989764,-0.1499964634028527,0.019890245675220335,0.028655857649882644,-0.010447490890709081,-0.011595843326818806,-0.051305710832436756
RIMS2,0.0024970199004557617,-0.08030354611577176,0.03498492566022987,-0.01675773691447768,0.004461520724676248,-0.01480864862097275,0.0007632017339726634
WNT7A,0.012135049205775638,0.06324371762561538,0.029731971163136372,-0.024125490404648675,0.08873473733908549,-0.023190164663589106,0.04728609995832521
GAST,,,,,,,0.016713442126587513
GPI,0.037465140778528666,-0.0814035910573886,0.02099999823569429,-0.0012044710271067536,-0.03157206039746589,0.009575709367599727,-0.03410847488217155
IL1B,-0.07549618017646291,0.061767370873721375,0.08000470371174898,0.08758661482433312,0.039457847298303955,-0.04566984386301282,0.015005360341006253
SFTPA2,,,,-0.011961399404394602,-0.015284239341574789,-0.013290559646422138,
HAS2,-0.011597492008641273,0.10815270147720034,-0.02191824794309994,-0.028304829387803553,-0.06491382190198566,0.06210577071495379,0.021945777468039204
IL11,-0.0010293948551505043,0.027463584786005857,,0.011742790120690553,0.08182415223377011,-0.012624037816327318,-0.0088967325968954
SEMA4B,0.015088981829501113,0.09032540019989849,-0.03358673672938652,0.05854384462262846,0.013580936359448044,0.02366320130658356,0.1315872705223
FGF12,0.01446484300652916,-0.04893231652313283,0.06757830463112446,-0.03579959205651206,0.024269977408952637,0.002659661454263732,0.04936607243641105
CP,0.0953362457391137,0.06980799250605256,-0.011171705669347618,0.002574430886252176,-0.055154979137837304,-0.012427204838224223,0.07989011558106815
NLGN3,0.036073166176423234,0.10690914199899848,-0.010438419164550967,-0.03266385551547151,0.03702158237556356,0.03720250774302401,0.10814876565107213
GZMB,-0.011727362622792597,,-0.012246047075203013,,-0.021938148077570014,-0.0017612726809447569,-0.052119355532249126
PROC,0.0455542777048693,0.047106109188180194,-0.009653098282037509,0.022013460033567907,-0.021649480313159837,0.004904730351652679,0.12883400687803795
TNFSF11,,,,,-0.014467022973148426,,-0.048693584463459526
AGT,0.03269898656803168,0.10877317510327807,-0.05519415970532926,-0.030536002342320435,-0.0891225298288615,-0.019877439196402596,0.06455774931070046
PTHLH,0.004531331867582833,0.028497499975813276,-0.0013038824899025702,0.020459188960090236,0.031330722975398455,0.06646295681015135,0.02124060664849712
COL1A1,-0.03001698858585781,0.2029429565581913,-0.01256123437535331,0.007373199871309373,-0.02896879349508726,0.00407336353264825,-0.0816908897834318
LAMB2,0.009361379002893157,0.0903369785236572,0.05186004827875384,0.001433224103634628,-0.015400801785527218,-0.07130284505398359,0.007867249487394966
DSC2,0.06769072263799056,-0.022536490883501993,-0.03721410450690988,-0.041985332878384525,-0.012964060500379132,0.0628768752411384,0.04049449077403942
WNT5B,-0.03203783103458331,0.010675496265652975,-0.02174671890701523,-0.02655159808003511,0.04815523011491599,-0.01019823036616511,0.07345284299748168
LEFTY1,-0.014109448445908628,-0.012147908092993062,0.04781400848528807,0.04977503472630153,0.07416807301225846,0.04172150146575098,0.03141660402570612
FGL1,-0.010040042982122308,-0.011786385286147316,,0.08262650062810194,0.02050668580028111,-0.018687903953917184,
CXCL5,0.05286680476029072,0.015460443001955235,0.030951583634603732,,-0.03961186698136395,-0.030519903461164073,0.054009482661121815
S100A1,0.0205916128284396,-0.1425957591007844,0.07724117908811258,-0.012016910818809016,0.09911327352054156,-0.03787624008901574,0.060332268434242574
C4BPA,0.01915565744814157,,,,,,0.13844098645853076
NPTX1,-0.01972304950485808,-0.08675774030573895,0.010171232429727697,0.019720474027124395,0.04359054458596727,-0.02512490925229466,
TGS1,-0.005969390698718702,0.037839582523806696,0.0764070128485625,0.005561693527396626,0.030471855102953867,0.03611783953600408,0.040082113469300566
SST,0.0090289261355861,-0.07374279536950208,0.04243946638058758,-0.017352541697501125,-0.0397630837927445,0.001550325501602273,
IL34,0.010592880862157553,-0.05995682950575841,0.04941407082949242,-0.04115529626367617,0.0011387214079059847,0.028747566735672622,-0.03201063049551199
DHH,,,,,-0.040284457260721586,0.03943019260948153,-0.02382782610852776
XCL2,,,,,,,-0.01684078822468418
RSPO1,,,,0.013754604599645764,,,
TF,0.007114381058973443,-0.11555543455884362,-0.04894252931835578,-0.017590163311967926,0.04120627017797778,-0.005627295345266967,-0.049012702401344206
IL33,0.004202285112638126,0.09480861344360467,-0.03787890280618821,0.050183027253343886,0.011567318731901699,0.010062808603050439,0.032003359208463825
RBP4,0.042723120385882246,-0.07649658765565354,0.04044314138354543,-0.002962042553586477,0.07021734621153224,-0.02826079954351259,-0.02974909087929586
CCL19,,,-0.02086554997800374,,,,0.07085705518471534
CCL20,0.05257365699850977,-0.019095894115496607,,0.04039054702454497,-0.04660713726957892,-0.023761506458191948,-0.020952944256077823
NAMPT,0.021668184070271254,0.05996360658290704,-0.0005007890294479215,-0.013480196868698984,-0.06895142967024578,-0.022207662116996887,-0.0636981210694081
