,UKF243,UKF255,UKF259,ZH8811Bbulk,ZH916T1,ZH916bulk
OLFM2,-0.10889276490717809,-0.05533760346852788,-0.02216766993992643,-0.03239194038227195,0.013549855457544432,-0.06467064732658902
MFAP2,-0.04005788792738688,,-0.03288732724506176,-0.008564192864661358,-0.06631619199428981,0.08814568330712168
HLA-C,-0.0566652509507696,-0.09382877063430824,0.037228767612814705,0.05872539298802567,-0.04397390524409585,0.03475911681695027
THBS1,-0.023336836191184963,0.05401790381434247,0.061246247718291034,0.04258911378224892,-0.07956845023495361,0.08527585547179106
HSPA4,0.02968051205696298,-0.0580465988035399,0.0005345961464802572,-0.04183223075561268,-0.008694379277576606,-0.04650749511377863
LMAN1,0.09562278270203496,0.13712988394420617,0.055603321612326985,-0.005528392180261386,0.11896359212985205,0.1105119404425389
LYPD3,,0.006998135435564918,-0.012678409312760692,-0.03412312912453019,-0.030810200253066956,0.026666715155078152
APOE,-0.0904059684446179,-0.17958379314911524,-0.10390909763138902,-0.061313599154236745,-0.15997106582223153,-0.08935021498170179
SOSTDC1,-0.006268784444989109,,,0.08544467299626053,-0.0247762357365989,-0.028116792097734395
ANXA1,0.10633908278557935,-0.006840865271701405,-0.004598915453259397,0.007209578330404815,-0.053204554240299726,0.043710454244170346
WNT2B,-0.009787606101010328,0.018922886326612313,-0.03286322617122602,-0.030668833997919833,-0.0022765238443648874,0.0043867698709718315
AMH,-0.02006281521765356,-2.5449076395179193e-07,-0.01761719307422422,-0.04468832218950595,-0.006633062107566832,0.13981274600444132
GDF10,-0.029133675464689188,,,-0.027462543586493592,-0.03925475636371244,-0.02354962388086677
EFNB3,-0.06107443282573491,-0.012545133693267436,-0.003246659527819396,0.035747889003949644,0.06572069480206433,-0.018774767811936145
LTB,0.07831466348101167,,0.0020343648684490083,0.0030353126317672814,-0.032957089028411164,0.06638844308642851
ANGPT2,-0.09105959856360679,-0.06447633503789928,-0.04903820892240096,0.10189913946553672,-0.06322041747971054,-0.06780263951753877
ADAM17,-0.007608603437034945,0.03073710578481031,0.02703651699204072,-0.024495878807386677,-0.02183527275287295,0.06026561792499655
LRPAP1,-0.05739970256496241,-0.050028168815803055,-0.023144230404082995,-0.0729641826817953,-0.006465733756295398,-0.04340824769776077
NID1,-0.029272972790281737,0.0016492530032654641,-0.05221242929346101,-0.007638388215319183,-0.10835852352502716,-0.044039663497569916
MST1,0.013265066940454946,-0.051213425354269114,-5.088707125406091e-05,-0.0197034766362442,0.036011143015392696,0.060635120691203075
DCN,-0.018031501779166383,-0.0848267044951318,-0.056653315949738194,0.0119043563326903,-0.14716126539089072,-0.03915741374280502
IGFL2,,,,-0.017668257808733632,-0.039254744669826494,
COL7A1,0.026058550353766308,-0.026664320011474663,0.05146943410304056,0.06501600756585982,-0.010452756114740277,-0.0017123428490623707
CALR,0.02411584610084874,-0.012710121450960718,0.023466615541386675,-0.025359430196920597,-0.03424499092066204,0.1465413076247567
PIGA,0.0008982106704865092,-0.007152669700489808,0.01083893480853656,-0.023797737520078594,0.0009379035228463809,0.10041407010706153
CD200,-0.05725885736579859,-0.029235215694370594,-0.006713147590202612,-0.029130545919487046,-0.013855249996485023,-0.03960389388152396
GRP,,,,-0.016656806995167396,-0.01762881820863186,-0.005936143927029908
CDH1,,,0.028098939163712172,-0.00802925695975168,0.038038465094434794,-0.05272656723346022
LPL,-0.06661169637871496,-0.05291502653559519,0.05455965962341705,-0.033285724178129895,-0.0010754034229715247,0.020714254286067012
SEMA5A,-0.07067336256794358,-0.1416706285574054,0.03863886582913165,-0.08945184358151972,-0.016120269374041006,-0.11174028496528723
SEMA7A,-0.025942786489600574,-0.019527000793737266,-0.04921023797591533,0.011382084804205368,-0.006364728956948075,-0.03211956379131983
SEMA4G,-0.043626520909459725,0.014207749459089711,0.0636499775711577,0.007441186340640417,-0.016319692211148103,0.010706379289535937
SEMA3B,0.01584920777815975,-0.035126961420525085,-0.031388033846162997,0.009627856857915847,0.009218168114984942,0.01829856305897057
RPH3A,-0.088143026653379,-0.017257284354580828,-0.02313013996871059,0.028497177649139036,-0.013149967729710825,-0.10851713630946118
JAG2,-0.03224332926000605,0.023809431886242297,0.0083741596055888,0.03734387233217658,-0.0883504105845283,-0.06734809429537872
CGN,0.026853091206847205,-0.02746470164643989,0.0147873966337758,-0.05838506957486054,-0.00016116194328478757,-0.009010074538991334
GDF15,0.020344983046205967,0.09546192036910092,0.05994045166218049,-0.01626481330293536,0.029364611316229777,0.08558246582509507
SEMA4F,-0.03073445554912456,-0.058350688064570166,0.03561962170767132,0.0362758694629714,-0.0647313100501956,0.08032474211073277
NXPH1,-0.060938158980371186,-0.10246024341663242,-0.007339249817033952,-0.014288249671534,-0.01204659951567713,-0.07322634527972711
ARF1,-0.02288302348651287,0.09283967425808658,0.025520008047616005,-0.019931252548933125,-0.00512629838271136,0.007579852213277263
DSC3,,,,,0.04041169511021643,
EBI3,0.02863154877621475,0.020808997555797456,-0.026147892014847195,0.003694928070783269,-0.06115985122527494,-0.05570525446582932
TIMP1,-0.1090210455671672,0.11832091582317875,0.02914091769786849,0.01563467917824546,-0.0803410198177361,0.08349079512176835
SEMA3C,-0.03817516464841493,0.05637227904962664,-0.02644799152381278,0.022998402308012762,-0.006796925685832539,0.08088200739052613
GNRH2,,,,,0.0617671302373335,
GAS6,0.02694462354767502,-0.03237693215086213,0.004000811802842369,-0.02735039622525929,-0.10365660058138552,-0.0752364639387314
MEPE,0.17909660871049735,-0.058541412974986426,-0.03449049998122654,-0.009249804414244897,-0.0205300648255289,-0.11021012288277032
SERPINE1,0.04800256804832486,0.16585008419003766,0.1288869465772657,0.013483063919775306,0.11971218431832846,0.1371330765810757
RSPO2,-0.06073797310180127,0.08098609508264004,-0.014327454700654146,-0.02391376258317818,0.04525646574120998,-0.031210527492190974
SHBG,-0.04167966527068554,,-0.022925492205461334,-0.029739149292150054,-0.031148607341986892,0.09573446641683196
LGALS3BP,-0.011660502831105535,-0.15443011092041067,0.027460885562015168,-0.021243129335185164,0.005908342046156975,0.06867954398851817
LAMB1,0.034269668146386906,-0.04451926316198993,0.03148014025712629,0.05403044792848387,-0.08192878556527654,-0.031831835064542145
SPTBN2,-0.05989309991739125,-0.06066146031696257,0.032508084205689944,-0.021287426773872138,-0.03237554606573118,-0.06122671418440039
COL1A2,-0.10747513890292307,-0.07557871870724685,-0.02346553803210306,0.02901725966774381,-0.14918606244944935,-0.05444499385947155
DEFB1,,,,,-0.03181698698206753,-0.03511406762902721
WNT11,,,0.03897187026770133,0.07528414266054292,-0.019717137615670146,0.031268653894881274
LGALS1,0.11278321869472721,0.21179938697671163,0.0826732459254542,0.06109728804886875,0.11629201835098973,0.156130276148999
BCAN,-0.13840433734431967,-0.1820431591541398,-0.1300728630908312,-0.03918010789427616,-0.0901143030582492,-0.16982578907043205
ANOS1,-0.05588038749973499,-0.1324280753339983,-0.08105483334181215,0.02962914458791398,-0.053293505099647254,-0.04935446581525772
EDA,0.06186702397280752,0.00905887298725642,-0.026598956957215526,0.033314457579017305,-0.0032766446095135304,0.030013722254941165
FGF22,0.011058713208979602,,,-0.01682926164331471,0.13548064084965036,-0.04383008918149884
SHANK1,,,0.026374953764251235,-0.02141529425761383,-0.026487087426633586,0.05873787633437232
NPVF,,,,0.09213256854082294,,
RAET1G,,,,,-0.018525111151663505,-0.01210691809191872
TGFB1,0.03920751547776511,-0.015632236575723855,-0.020299743614387876,0.014157595703219296,-0.09340057458975022,-0.003753407837826724
MSTN,0.012076552909937274,,-0.038344830576861264,-0.031285280241951326,-0.03582769337038383,-0.0011559739325342237
WNT4,-0.03323570097453932,0.04302608405425518,,-0.039726905277685666,-0.06473845937778037,-0.03556423242950215
TNFSF4,-0.05871159632243715,-0.05656438400055991,0.04265222521551146,0.03503444224097419,-0.038227394461838995,0.022069424695379904
NTN1,0.0002675340777792283,-0.0654758655351076,-0.012558601318658328,-0.03652694620155496,-0.0853923374798103,0.02536989197357336
CXCL12,-0.07032534530798813,-0.07300027549156263,-0.05123342008353615,0.005754297195738153,-0.0849093746945805,-0.07587353967062911
GNRH1,-0.024159124132590245,0.03734703108340049,0.022322355494183117,0.04336716197873721,0.03770218655509762,-0.0024614379284029013
FGF8,,,,-0.02099733165714851,,
RIMS1,-0.05209192245939786,0.054681099823169065,-0.013715770185717178,0.05371897635264563,0.13258389907884052,-0.02141358814621173
FGF14,-0.049476543183336136,-0.08567892864230468,-0.013803546213927563,0.05256367278397944,0.13360233388973985,-0.07500224164443622
IGF1,-0.012277536056298067,-0.0429748094161385,0.020783204422222187,-0.054423922334930395,-0.0969305440361943,0.0352168378263558
TNFSF10,-0.012714883041061997,-0.018735658878347064,0.028129254106760954,-0.05425636968334139,0.04008750537778748,0.09660486045241323
GDF5,-0.06252416574285251,,,0.07859813576939342,-0.04285208951984596,0.039268486118092465
CHAD,,-0.022666788904138594,,-0.02545167432446327,,
RGMA,-0.0688669392701458,-0.09420844058897959,-0.07669228205165927,-0.013915295184938285,-0.014201003521401311,0.005091767874060501
WNT16,0.004552219488133966,-0.032245347186380745,-0.022147940854971744,,0.0692114174895682,-0.044086499867377914
CX3CL1,-0.056028259354420316,-0.0536232968340852,0.016663633477317866,-0.03663291684503338,-0.03169429097147273,-0.02101777880338796
FGF1,-0.12745361490389576,-0.043748076875425985,-0.07642071097834986,0.008684296053292628,-0.08150343163542817,-0.11366714169551029
ALOX5AP,0.14457125268095755,0.04233590181157826,0.008625894650474203,-0.004427236021824839,0.001402917517780466,0.09424506700694993
IL1RN,0.1033263765974846,0.013442429566414147,0.0842210275025691,-0.03795888506827715,0.080675002097014,0.05715873088531291
PCSK9,,,,-0.016129213549131306,,
NPW,-0.0644971418016515,0.11663876880463428,-0.016050352819497325,0.04214876585005202,0.010256439393218377,0.02457668015289146
CXCL9,-0.043764416380892124,,0.07199397611132188,,-0.00478763367520412,0.036084991844705545
ANGPTL4,0.11451634092520148,0.16649274245820986,0.08968477327019218,0.024911335549001382,0.031060699712543903,0.16301297468019874
UCN2,,0.04103561219872303,-0.011129219418654386,0.06270333259614484,,
OBP2A,,,,,-0.016688327253848986,
COL4A3,-0.005435708861618969,-0.004340258492775472,-0.025503032850689444,-0.012763375774247302,0.1331264967807916,0.026759728270209865
NRG3,-0.04674943216924324,-0.03407241460311641,-0.025303265810952522,-0.019512726042943934,-0.06409181500804277,-0.0909296553006709
IL23A,0.031082384224574683,0.08604303027819098,-0.017509535308790673,-0.0009857955170564166,0.010858370012961254,0.05922653351815682
COLQ,-0.0408754568944734,-0.04027388329313663,0.012872587234048138,0.027538747304070008,-0.02253971489568784,0.03652456757735853
SCGB1A1,,,,0.020243328757357612,,
TNFSF12,0.021237625452722543,-0.03014128874705447,-0.014141609920324028,0.0012728673293061793,-0.047292243792179854,-0.028330876812768125
DKK2,-0.046262614445507125,,-0.011293293435766724,,-0.03732312104590147,-0.004423273677723409
FYN,-0.06467301022313614,-0.1541867944434368,-0.06871155972921504,-0.05287792632379323,-0.05163191145557666,-0.07115034060078465
ACE,0.026539054454397536,-0.07308049247518356,-0.044446319464562574,-0.0051929320941984025,-0.05197560730557221,-0.11958753118086667
IL18,0.004813963209487596,-0.07493142295635095,-0.0238002561682499,-0.036199079588386585,-0.04696678963330123,0.029982177038480773
PPBP,,,,0.06707253675230267,,0.06144527253596297
CCL27,-0.03681776709711009,0.09370266443354615,-0.014850183236100826,0.047060785382518046,0.012816377014001097,-0.042419968323856305
SERPING1,-0.052663984263811484,-0.011924304136287634,0.013692661238814633,-0.015435592117498578,-0.06340995681413396,0.07949157084426907
AZGP1,-0.01438489032376646,0.05322312452467632,0.11070081817740482,0.027205795649679208,0.10149845527126491,0.1137865386572228
INHA,-0.024579220492101927,0.03361199247410062,0.04475881215167571,0.0989118442084748,-0.0324747598260224,0.027162052555346206
SEMA3G,0.01612737228735819,,-0.020981434784868334,,-0.01794550724146846,-0.042215240000882934
COL6A1,-0.0391566736202451,-0.02729755686762296,0.07528409961480273,0.028048634277780808,-0.042307371001705105,-0.05405034111932778
FGF17,-0.030556045657337185,0.048165335423737625,-0.020889370830920937,-0.0017125252499199971,-0.015898857452909178,0.05671496408703485
TNFSF8,-0.023102798474004514,,-0.014196949062296307,-0.017668255907821215,-0.014055968225416982,0.10778302256021398
FGF20,,,-0.035324921155640246,-0.027574331640511242,-0.027370988452477152,-0.027124178201432498
ICAM3,0.011576223827603165,0.11473292018767861,-0.024935049111445062,0.028487690207647562,0.008512753771087931,0.047502663600386644
LAMA4,-0.03054440160491329,-0.07412294667100267,0.002211695296785261,0.03674506995014667,-0.08893010811167669,-0.015043083136802991
INHBE,-0.036337861419122874,,,,,
DLL4,-0.02613123304302257,-0.02149904334788448,-0.04491551502566483,0.005731036419523821,-0.07943687505804331,-0.036555161362591834
SEMA3A,-0.05891632329427755,-0.050094186264184694,0.006692231180004055,0.06000920407408983,-0.05233681527015572,0.02911578266937443
RLN2,,0.03999797726172001,-0.014327457931434206,,-0.018349065226272433,-0.03186572226373596
C5,0.07785013901619829,-0.019402827161978605,-0.03221880922724972,0.03506530586838956,-0.007184865088344942,0.03927150373370272
COMP,,,,,-0.022667088902686067,
EDN2,-0.031245213225679188,,,,,
C1QA,0.08421176483724625,-0.1519317218757542,-0.03497027506853634,0.029916353895387757,-0.1247008295304455,-0.04488580407272369
UTS2B,-0.02484421202744152,,-0.014327457849121311,,-0.019550892760791597,
COL9A3,-0.10746759253557894,-0.15095701931930985,-0.04806001561540748,-0.03153461269217581,-0.025986977433875878,-0.06678309767315666
DLK1,,,0.050226042541181314,,,-0.05245922708908327
HGF,0.05138493310322908,-0.031581076884381415,-0.03150146465912428,-0.01736407966995482,0.02449010338959904,0.050295435733195906
P4HB,0.06630583898032466,0.1177342624400053,0.09984478492151476,0.04734321791140476,-0.060339509175962015,0.18271961266195044
ADCYAP1,,-0.04866336072690299,-0.028928672965240158,0.01962776155784106,-0.02811030618734928,-0.016651114956956616
GREM1,-0.024844196623959515,,-0.01238341532890864,-0.014497222565187698,0.007225991674601526,0.02103639473024609
EGF,0.00844143925246941,,0.01509922704649474,-0.0153997405179046,0.035820086354350474,-0.03870627315543721
VEGFB,0.029639384860181087,0.07437132816591274,0.06482151996106947,-0.017748146087275665,0.044154347099970334,0.12050568313368613
FARP2,-0.013589960880355611,0.008963558565378555,0.015122335934903969,-0.013153194631163679,0.097062984817145,0.02641588846884094
IHH,,,,-0.01878513050434505,,
LAMA2,-0.01165879486333118,-0.05773751270924327,-0.0021952447246889194,-0.05073922526969017,-0.10439952233742221,-0.020005642840527353
SERPINC1,,,,-0.015399741742987912,,
NRG1,0.011706233050642383,-0.03129470175890673,-0.0021262213517905227,0.10343556531199763,-0.02521852956902751,-0.0003032807758067736
SPINK1,0.029651781788146446,0.05410847607067595,0.06476412983835705,0.03335788032038882,0.1937873796935029,0.1654847517869502
EFEMP2,-0.00048461755040292437,-0.04734576958996963,0.07378633870325077,0.017231417698491017,-0.10800563130812271,-0.03393308377716397
SELPLG,0.02104114043335725,-0.05140017508819267,-0.059151217728256066,0.0072794604899628365,-0.08364441453909238,-0.0006694637872798176
GDF6,0.051442140888716015,-0.023553140510741803,0.12585757273578704,-0.03515051381239175,,
HLA-E,-0.021598038956173595,-0.07999951970066316,0.005504694193891586,0.03358798208202478,-0.15038358598287058,-0.018605060046367576
PTN,-0.12315420879551893,-0.19655727107441498,-0.053367865097435456,0.03452840538768855,0.01456847867073949,-0.13101320976545927
CD274,-0.002699802456182989,0.0222747428710031,-0.005638949025023127,-0.030316537338996,0.046021076253854126,0.0819751630953157
CD14,0.057411191988598884,-0.16848823433758253,0.04463357415078047,-0.036873725124864754,-0.12046733522454905,0.03647891125596946
SFTPD,-0.03158475156991172,,,-0.04113612149328474,0.012219301749738436,0.06284863619073103
SLIT1,-0.03648236369995415,-0.12129507922910474,-0.0405432369489658,-0.010784285910681092,0.01310011748450835,-0.06531722766381351
CNTF,,,-0.011293292274813524,,,
BST1,-0.038279417098891884,-0.07633962979092605,-0.015269972542898398,-0.006224658722963709,-0.0037109667593566284,-0.04878781000232232
AGTRAP,-0.005178655449240911,0.02450944045572035,0.02210310647346929,-0.01933496366985805,-0.027717638270749197,0.051914508289660696
LAMC1,-0.03937551540238155,0.019627911958115068,0.022552599300922425,0.03276539562480503,-0.04739990438840011,-0.03951095196500248
COL6A3,0.056195968725683845,-0.011097698376643098,0.0044814071411347755,0.0174050773160741,-0.12408761449784664,0.055604930599659305
FN1,0.11312916155514308,0.10238587790982501,0.04234093934149476,-0.02498338746901306,-0.050076238260467164,0.10472164356227569
MIF,0.15153094540280698,0.21255389494377136,0.07959572700601034,0.07713747073696636,0.11780349077862376,0.11514653965213172
JAG1,-0.03035980396052149,0.06041839666677081,0.04006213380831381,-0.05964207755142092,0.08618768632478627,0.06818963108658319
NID2,-0.04001696907917803,-0.08041998522064461,-0.002095608635382965,0.004047273662630322,-0.06843639570933087,-0.014904238652160546
EFNB1,-0.0921087972097248,0.03276095773412965,-0.00597262930954097,0.04399759618336948,0.060001509379357484,0.042549242148509844
COL4A2,-0.07066026366351544,-0.00894591178927035,0.00289076401813095,-0.030399154895710833,-0.11053824396666175,-0.10405332067423054
SPP1,0.1408775250706791,-0.20005965370550963,0.13004961979888502,-0.02808472647303461,0.11417549049772648,0.15495319025447318
PODXL2,0.015295936209371558,-0.08794560165955966,0.05129160268252869,-0.052633324939015194,-0.008897336656963153,0.0021603443079148132
FGF9,-0.028347931005944668,0.028486301594405808,-0.030921405519899147,0.010332553751564888,-0.025970790590333363,-0.02502630479434017
ITIH2,-0.023102823070009097,,-0.015088274445975583,-0.02240809664790244,-0.08335046336650453,-0.018672826167021296
ADAM10,0.029105017726117212,-0.09572484370237255,-0.043974494850630104,-0.01847842298668023,-0.05906283992091721,-0.033357761595516164
CFH,-0.05857065755976463,-0.058535525800803276,-0.030653306396321817,-0.010091920522398913,-0.09931374553357618,-0.007793795408975106
COL4A5,-0.07720670122135465,-0.005766456440755667,-0.04100908328967274,0.008161662451129707,-0.012059857283423502,-0.012821388382714126
LTBP3,0.019955330582877576,-0.07297421134390814,0.00015241254136622219,-0.06628609624336282,-0.023584253951745973,0.04028443585429002
GNB3,-0.05333907790369364,-0.07320806831621478,0.07048105541929271,-0.011933108772227237,-0.019639249070319546,0.007591018125601451
COL6A2,0.01719781315568443,0.12736065527819265,0.016761633570197856,0.047192731495592534,-0.05662663217189291,-0.031057864067774128
GDF9,0.03854384565582595,0.036310362918426056,-0.017952882900782802,-0.02551681811132893,0.03668387670886587,0.06984321317700255
NCAM1,-0.0884374974153312,-0.13758341448888697,-0.10613450209935381,-0.028442264646372964,0.04123962115477749,-0.06324574407135568
APOC2,0.0409411954148451,-0.08612914603414648,-0.035670626929587855,0.033104015516983866,0.0067085036938649475,-0.002428131166393969
BST2,-0.06851058541160886,-0.06039847316439807,0.01115459133579792,-0.037922248369129885,-0.0904713544249291,0.02009058068231431
COL5A1,0.08369227687385189,0.061881951892184685,0.031240103980062568,-0.005810214361850863,-0.0769375208344357,0.11150292856090213
CALM3,-0.06992611472586732,-0.0028508630703435846,0.013462313823895865,-0.0160245087960936,-0.054272082025406544,-0.08103455632186525
THBS2,-0.049683599380109536,-0.0974620875627441,0.050113276523706084,0.026289596609683753,-0.024785869252586797,0.0012146853729260096
SERPINE2,-0.11152717725222888,0.037044890251462056,0.03320083476634896,-0.030293068199949594,-0.07185364751822701,0.03695912804960158
EFNB2,-0.027579116397464055,0.040259000907779674,-0.009508145072505265,-0.02722561469724503,0.060983356925787345,0.008921393360165118
PROK1,,0.09320300479771255,0.025149411985086533,-0.017000102577794614,,-0.03634038422280522
MMP9,0.02826872091356956,0.025462455465892847,-0.02280728323707854,-0.03845386168652523,-0.030151209827270466,-0.02873014201737344
DMP1,,,,,,-0.013955924942823243
NPPA,-0.03809322174562194,0.05339289762332079,0.0062035976331731866,-0.04543980244262674,-0.019882107891007913,-0.03622874155572545
APOB,,,,,-0.015070809253754059,-0.03634038365222348
C4B,-0.03355721290886661,,0.0412022336660203,,-0.01668833192010547,
NTNG2,-0.007878020911611524,-0.04769308182057631,-0.019067332645091042,-0.012885864891859914,0.029304466389826776,-0.04637611471573576
LAMA1,0.009695362794265376,-0.01211971079319895,-0.045929991030736445,0.037660283489965994,-0.05151679831078966,-0.03781889630529754
UCN,0.15183885966133598,0.001304246048753806,0.0288861723888083,0.0018442044241259146,0.01986418938598039,0.014005868996758417
ARTN,-0.038379120655990126,0.04851820049910827,0.07191188539107654,-0.026783946810102825,-0.026115042149599914,-0.052407871166775734
PDGFD,0.08078695944197206,0.006993029240670454,-0.020168997894273438,0.0565043468767992,-0.09181472172011838,-0.03565029192876814
EDN1,-0.053684319455453294,0.06818807098211005,0.005807690610972746,-0.023313926324569672,-0.0739380023776248,-0.03024613564282131
ARPC5,0.06214300724418852,-0.012160470130019885,0.013798857998248286,-0.040425183352989155,-0.015939785745368012,-0.0125734553368989
GSTO1,0.03894069459863204,0.0279376386131415,0.020421917124764325,0.049391125729411824,-0.06677685325013108,0.014558897840462492
PROK2,,,,0.07695627158597841,-0.013741071480003064,
SYK,0.061911312321463755,-0.010348603531537841,0.06733661615118383,0.013494749110979655,0.004799964021097545,-0.09034258775857192
CD40LG,,,,,0.034085267982295865,
ST6GAL1,-0.031082358058318653,-0.060148616097668126,-0.01600454064661904,-0.02892681807601013,-0.06584469482815407,-0.0058825023562932705
WNT3,-0.020037180879402223,0.03837249943149918,0.05535851037484791,0.006150497907626317,0.023241442083771626,0.029276376266169538
HSP90B1,0.018717371436162554,0.05755662143804694,-0.02188334212906368,0.024613731913030644,0.04843115163665014,0.19885469077181894
ZP3,-0.08153343729373316,0.005503203615536384,-0.003583702632227355,0.027133849001618825,-0.012475611821826715,-0.04987025301072466
NRG2,-0.06830441478542258,-0.034150699621049316,-0.014865961666222985,-0.013121058625974126,-0.06659506511919107,-0.05507740552664027
MELTF,-0.019206786492950427,-0.042566728039972565,0.09092881125789544,-0.01674553214552554,0.04149933166068235,-0.001998331245054206
NLGN1,0.01538184782621589,-0.08448602859255286,-0.019851821999618904,-0.03445309189281016,-0.017673509963058966,-0.05789532732363912
SLIT3,-0.020171046597281115,-0.04312576837788582,0.006447416121893957,-0.03589330084849614,-0.06054174191479454,0.0317719200616767
CCL8,0.010068487218397199,-0.020352184936865175,0.010833725212026446,-0.028888617876603125,-0.05143555558853084,0.24192984522916144
S100A4,0.19504583359755853,-0.10235002216522912,0.09910854095480738,0.0037845824705085257,0.04718149012162375,0.04205135361482748
TNFSF13B,-0.08665630631550088,0.01578882939503146,-0.04035880428441156,-0.05753364576728141,-0.09654720807586298,0.019300121378102473
HSPG2,-0.056726658409024446,0.009179604909175826,-0.039359711761028,0.021021176146341535,-0.10433009956106777,-0.0659359597556995
FAM3C,0.01956993807615071,-0.03807895182368651,0.020921506278932685,-0.034835305183702335,0.022421320140009568,-0.00312232265732809
FLT3LG,-0.021752874983935685,-0.06521493257336165,-0.01383898892460488,-0.05252398840149714,0.012646560148266673,0.01605381918679936
A2M,-0.016056312859533305,-0.09627420399773778,-0.03539361096321075,-0.015646689397152705,-0.10156733048609749,0.11570739825418945
VCL,-0.05029098213584982,0.043940413943811756,-0.018443641315686658,0.020806613545336337,-0.08680653592990895,-0.04675400422624492
FGF2,-0.029181780157258363,0.003545647007889435,0.026151828267812226,0.07516306399040165,0.028050969424032346,0.026269739037412268
AGRP,,,-0.02284021093478388,-0.013201403986419084,,0.04549690963126213
CNTN3,-0.033918255486447495,,0.007871718949227722,-0.055086764620174755,,0.009997206885234455
RNASE2,0.049835722555367855,-0.0882955833430143,0.06019221929504466,-0.03363669400589553,-0.03613061436990204,-0.017263207955493843
ADM2,0.10333092598358357,,0.06501187681201356,,-0.015490034490719245,0.040755805849568415
GAL,0.03620237307937237,-0.004412542842345769,-0.004956467751672206,-0.01595044234291939,-0.01528177651646205,0.016160988538468958
IL36B,,,,,,0.19128044875487069
CXCL6,-0.03020613436904227,,,0.06250293440427379,-0.01235350020673118,0.07236331655533962
PDGFC,-0.07383827877137344,-0.025285727393682792,0.06212898128708071,0.0292114945527114,0.054209225667051705,0.013057285736698504
COL8A2,0.043878044523784965,0.015183273337693917,0.021300849293943783,0.04961086065011605,0.05371056398695238,0.029352031627230886
SPON2,-0.015182137485154401,0.06560347743686464,-0.012052064830488245,0.05777427075838028,-0.0776626667307449,-0.03932330093302519
LCN2,-0.026078719986360473,,-0.016961917726195184,-0.027796801825462486,,
SEMA3D,,0.012642014072165164,-0.026674180776596064,,,0.08248443575609418
BMP6,,,-0.012081560734278763,-0.02085636860436462,0.059936410794612004,-0.02976391306844148
TIMP2,-0.03797044016008234,-0.15194862266527095,-0.026489977213333404,-0.021648827837450875,-0.0769062995102806,-0.12672274492818844
EFNA1,0.07702457609928816,-0.09702425250033611,0.01475270497883533,0.04832305703633652,-0.0015508787251710405,0.027240219105044778
S100A12,,,-0.013932490767296406,,-0.016880302938954674,-0.025502265864578436
TFPI,-0.06092168739591719,-0.01738704209769712,0.04468141150301264,0.034449405374395704,-0.05499621627281025,-0.08097282753435969
GPC3,-0.037224449097415874,-0.05340101829003829,-0.017509533462211724,0.055878600190343686,-0.06653514326860413,-0.002072256518081298
NMU,-0.050966873121957364,0.09270535487375996,,0.02174435406168651,-0.01406700326677788,0.04020464927616717
SCGB3A2,,,,-0.023913757825848588,-0.006956436746934282,-0.029763939710599933
LAMB3,-0.046151091920820855,0.0009510684305547961,-0.0060852315230110286,-0.04015311758354534,0.04225290483541323,0.06987416621584888
LGALS9,-0.04937794500838065,-0.04648822556739558,-0.05285026747403563,0.018607691511168867,-0.0932594561834467,0.029471704501251146
VIM,0.1027148995124278,0.056711612048056664,0.14903496335701763,0.07237464086798542,0.10750478762984217,0.06283301496592171
PLAU,0.018820264787061353,-0.055922398784146586,0.06569344526357526,-0.042519300826864316,-0.052303648126202786,0.011604249562893451
TGFB3,0.012016196904663488,-0.06789518356482697,-0.025381837779797578,-0.03242174377215486,-0.030794600636776522,0.011151612793403097
APLN,0.06691365077074839,0.08914164129158511,0.09740829349866614,0.04446532155577407,0.02121366345918945,0.01784235083492014
SHANK2,-0.04959163679506849,-0.038136832634086716,-0.030584821459916554,-0.008411120221081897,0.009755719223418224,-0.04965139476512531
LTF,-0.029284088236433036,-0.04391912527464853,-0.04848971230383562,0.041316737647537106,0.0007992975006965328,0.09903944663673533
PYY,,,,-0.018939792103774746,0.1108298433666496,0.010425279376741061
PENK,-0.01634159203132227,,-0.03375072400833648,,-0.018349067278222362,-0.023091169737108508
CTF1,0.018431733233656978,0.07786265106877177,-0.0056414669132537915,0.05962443549969999,0.04209472116695676,0.06727951868487445
COL3A1,-0.10631849943591751,-0.11627031246401934,0.019987770195563317,0.02368225349032176,-0.1456640666157642,0.00015565144164896784
S100A10,0.1412425431701681,0.15323679556094438,0.056765430712522005,0.07485438223383646,0.17530644864446976,0.14981359678830922
FGF13,-0.07965907426745834,-0.039470721102173825,-0.007338114182438847,0.061216267379880895,-0.02531304631706558,-0.006349859457255692
SEMA4A,-0.03623250966528485,0.022300584439383042,-0.05606814470294688,0.05703457719829355,-0.05649220311181872,0.017704486759883502
EFNA4,-0.08219951347210086,0.05684431933047312,0.02121243272618921,0.006520300602197151,-0.010898419970082436,0.08255726301895207
HSPA8,-0.0719527645271284,0.018999003713901046,-0.019512017348420965,0.02144315401921324,0.053430900027774446,0.009521078556776343
NPB,0.11457210738184155,0.08642544673859369,0.13011936589542125,0.044413438385295836,0.07438310723701642,-0.0007848651481530455
ULBP1,0.022982694762094337,,0.035595832406732135,0.009739956023369908,0.09902625705967383,0.14628822172096992
