,UKF243,UKF251,UKF259,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
CD200,-0.0036790883049351614,-0.031034859774324478,0.01234650703684693,-0.0682859639471071,0.019084152716336178,-0.019698158724924874,0.03157311670073944,-0.006596079903171445,-0.004715869810582282,-0.005559709982065894,0.053518739374334885,-0.01293787502741648
GRP,,0.07854929638215268,,-0.0229341710013058,,-0.0241051895850828,0.08618111497150617,,-0.028529468464077008,0.06570776994783717,,0.0686039661457037
CDH1,,0.058740475984766644,-0.001430357614603031,-0.0123439486509923,,0.043349186617899396,-0.037134392373094884,0.07940611014416951,-0.01325392007817261,0.03582473906801157,-0.001765285835771056,-0.03220572146675828
LPL,-0.025447987845483487,0.012644347233282869,0.014842528659276918,-0.006176699335411387,0.03251457018218078,0.048461163238128574,0.09656454232644586,-0.07119322584314791,-0.012264361721651058,-0.004613850888901834,0.06398779155576541,-0.02479599629969345
SEMA5A,0.0037298836061516105,0.024913793454305274,-0.008312596584227781,-0.0016031937179679088,0.039500944935714766,-0.004222113139035091,0.017406902046665555,-0.08423064636055379,-0.01473085183231225,-0.011752150708422752,0.05659925253405256,-0.04798158153789648
SEMA7A,0.016354756455325605,0.05868151545462394,0.016166310672034553,0.02699758573621265,0.055656772834088736,-0.022555219678396427,0.018848670463306065,-0.03763744185014388,-0.052233911839560186,0.08926416198757355,-0.06063231741096435,0.001230690689226914
SEMA4G,0.0027121771209503145,0.005103520525588112,0.015782462332383833,-0.026667379924451232,0.004879687777062472,-0.039519819108853715,-0.028960264169287077,0.010117219375545694,-0.06661660065793949,0.021018392842531552,0.14432961626837484,-0.040632460083863654
SEMA3B,0.06849815355635419,-0.040673548506807544,0.01524982604895034,0.05396385538011503,0.01756364673090827,-0.022416583271842858,-0.04871091613854757,0.14402591849410923,0.04065084072633812,0.02978258544353617,0.094940894955383,0.08730708961161678
RPH3A,0.07182911397632157,-0.011375066047879877,0.051931056992797334,0.05630068607985345,,0.04062791095350784,0.004981114624941596,0.0027769311440565838,0.011149205296769464,0.023453064495251176,0.02689021693596683,-0.038490201048443196
JAG2,-0.008185226405438704,0.008012953236916573,-0.028506249290758418,0.051889295148051795,0.015238221055312706,0.04992850811469984,-0.006032025866083567,0.06318088196356672,-0.04499216009126834,-0.00989425266327071,-0.0007068973293688533,0.013336949012339764
CGN,0.02093157294273767,-0.019082076966455704,-0.012658026541507595,-0.015385835775908524,,-0.023158970936160914,-0.042698406857678076,0.05792009790321341,0.05632996640789568,0.016658284541920493,-0.05975478105659854,0.043720934633742436
GDF15,-0.025200075416034213,-0.021937903586357017,0.017504999185269123,0.000728233694174979,0.017247688436416084,0.03453885197081472,0.08692499061732328,0.006296594176455363,0.032823628499716984,0.01654619384221718,-0.020603163806839193,0.04179704529515448
SEMA4F,-0.002219929798303415,0.07273237290407945,0.023216293584914054,-0.04394422126785085,0.06542532786095388,0.0024265196064535122,0.12168030387762727,-0.0438550934117467,0.06603154299506717,-0.0043377593874696285,0.022765094956387386,0.06773553440339851
NXPH1,0.012235667428550532,-0.024396883084201983,0.016650520609089822,0.005138040950026127,,0.01621177334737084,0.0703815858505756,0.12410078653414945,0.053651742447158,0.012623167308803333,0.032846922362185775,0.021310615466465715
ARF1,-0.03277659763762648,0.012475206716446537,0.037202464237985795,-0.053975645376372686,-0.0016066041127115367,-0.09292268319654011,-0.006787043478849051,-0.0010757943356538389,-0.00517107942291408,-0.007389593291259581,0.030063197088393633,0.006495590587344394
DSC3,,,,,-0.0012869361320841446,,,,,,,-0.016006365283964895
EBI3,0.0445349620478788,0.009217651291805722,0.011532331101306224,0.03996590528640193,-0.019680832881238692,-0.005368797058593133,0.037435240340365904,0.06600320844982235,-0.020971423256351217,0.03551988302398124,0.09118563280898426,0.06097453194241706
TIMP1,-0.019802137257652168,0.007395060535249861,0.011849478208084128,0.024470767894721832,-0.004150548719146199,0.05041715178783301,0.057950944383492256,0.041370513644290355,0.0005787551173385586,0.02848682256420925,-0.04922597122484358,-0.03376802922990278
SEMA3C,-0.05442374191436425,0.023506091426161935,0.0222194192730544,0.011781502466479129,-0.01272104032832963,-0.04803562737973948,0.09962330657053643,-0.01943037934346946,-0.02857513350102268,0.04381044559767279,0.02454939619583614,0.05300798568457448
GNRH2,,,,,,,,,,,,-0.017345078264899266
GAS6,-0.007774871592054098,-0.03427645338591934,0.04753091483131898,0.013372120965178818,0.051937443201360504,-0.03305170056260564,0.025085359565218197,-0.012208982748956447,0.030703219501657865,-0.008311828478802283,-0.0018693385625404761,0.04687471389628678
MEPE,-0.027894691786792145,,-0.039570227535372954,-0.009049161616194124,,-0.044201920245835545,-0.02863852899340649,,,0.06834621209011771,,-0.02211826559685505
SERPINE1,-0.06043369521454016,0.021912244008606478,0.05964722385266988,0.007582813127348251,-0.05553315304325011,0.010780670250414761,0.10079788184813826,-0.0357368136103273,-0.00721840603751099,0.008856288823695449,-0.04452398917677328,-0.026719172008473305
RSPO2,0.03354237332595675,-0.021937900792158824,0.019150209325363543,-0.02948405804690291,,-0.03953157083442681,,,-0.07072440619007347,0.05019031727063889,-0.003998391613096165,0.02927925849402103
SHBG,-0.03849023515546237,-0.021140510822711078,-0.016290054348110695,-0.025089423720127985,,0.06807535813446017,0.029793550723452498,-0.03635563241755527,0.0993678868003838,-0.025860408047601702,,0.0196189661032911
LGALS3BP,0.017887262986111135,0.027128863811443808,0.042185900153222766,0.06999387364382624,0.015090645561588964,0.010690339376471894,0.018716312121823626,-0.03476244751622617,0.02592861076160571,0.010461285122000796,0.048503647377074334,0.0878638560154349
LAMB1,-0.010893375789737897,0.011307546870755298,-0.010026414468681685,0.021757792002527785,0.008987786411153342,0.00734750550939087,0.04996051657127836,-0.023070422685608077,-0.023206581890211405,0.037366407453476115,0.13890283052363694,-0.007194815987230721
SPTBN2,0.15510582765124584,0.04064661975989241,-0.014097942636307502,0.0018209326458770458,-0.016986819313054197,-0.03530262682715044,0.0684108256791905,0.03741372044403018,-0.006589456742875644,0.004576408058945726,-0.005263627454360673,0.0013905401315735943
COL1A2,0.026526214723755347,-0.03559480314063384,-0.055552107248263725,0.017234707827363756,-0.052551020428669194,0.005396379090410588,0.007566894716484048,0.029540580581944333,-0.00991882350523878,0.03429507232178083,-0.00505585846119204,-0.03887273140362392
DEFB1,,-0.012405529105808909,,0.09145059195839733,,,,,,,,0.02604671300827786
CEACAM16,,,,,,-0.03490160070341565,,-0.02170767526978105,,,,
SCT,,,,-0.012095959656219174,,,,,,,,
WNT11,,,-0.029092602981680413,,-0.018549016979456857,,,,,0.022215011128479893,,0.05519852794858102
LGALS1,-0.05238163419519074,0.005105588930587208,-0.026042914938886014,0.00951426413430622,-0.05393069906166682,0.03703816142237281,0.06376087999504446,-0.016140029436577365,-0.05607529912033576,0.04687123286007042,0.03560757145576291,-0.056718295916526676
BCAN,0.05789917533631158,0.04264892301931363,-0.029609985971802286,0.0530314199291523,0.12902990528828553,0.06413869627920474,-0.057013629195401434,0.01161175255457273,-0.03655178091641795,0.017848087781823948,0.05670852047239836,0.017623442530464772
ANOS1,0.09764293280233009,0.002933070507399914,-0.039706229685030424,0.017529097855213834,0.016777331832772236,0.05004164061872887,-0.06779087485211596,0.04050626150212788,-0.005467583384983334,0.01965479633158848,0.11590765570218146,0.05502917186461023
EDA,-0.04158176927481156,0.001679670128774152,0.02132631753787143,-0.01895317794622767,-0.01952281215261989,0.042128270432523686,-0.03713438093384392,0.08696494296562592,-0.03792062080597755,0.04738028977182515,0.009194016825823301,0.11866489190718393
FGF22,0.1277583577787826,-0.017082221372214938,,,,0.03771725824277517,,,-0.00892841304756955,-0.027356102927388905,0.09543412022943186,0.009794354346968388
SHANK1,,-0.013845185378130172,0.03279406693499635,-0.017705134331562688,,-0.026895526111491267,,,,-0.00506814841912082,,0.028824249945494415
RAET1G,,,,,,,,,,,,-0.019958209199332073
TGFB1,0.07285877504027861,0.023829575251351126,-0.00978259533999932,0.009168609913395026,0.0434837156114943,0.04411052074911335,0.08411488346850572,0.0015077560710182575,-0.06101934926317196,0.06013752359597941,-0.015361133603759122,0.012022350378433242
MSTN,-0.010606374592802089,-0.02459654426112282,0.0022083261575873855,-0.03195732488729404,,0.0382041780318663,0.08509142960681292,0.03456082226142786,0.055738938167996493,-0.013663470276216423,,0.015926662594513374
WNT4,-0.030692423697710934,-0.01621923480796194,,0.04113023215225812,,-0.02667335362437456,-0.031800189665748234,,-0.020123228095355064,0.06064026770337475,,0.06906575841732406
TNFSF4,0.16789692640569806,-0.020315551310896362,0.004531841083359106,0.022006238039883032,0.09662366184868126,-0.02162556979023478,-0.016419180341334424,0.04929327377936561,0.002606130834872691,-0.04107954599710364,,0.06616774307748263
NTN1,-0.04789862205046186,-0.009247382849887067,0.014607278149963836,-0.007727688466762707,-0.06273781662318548,0.042989965707904546,0.03321302845318555,0.06973406360388518,-0.004291135002464009,0.040443008848634505,0.012323389626120045,0.05685766617229598
CXCL12,0.1077547510090576,-0.03948731001260182,-0.005836400501753965,0.03972137006096466,0.054292121637676036,-0.02185903207890307,-0.010854950791127646,0.10008614230569632,0.005471202091660749,0.07681622982023216,-0.006683074185842112,0.018811493310950424
GNRH1,-0.03570457936541763,-0.007185335973249809,0.032862344172796334,-0.028054303950536808,0.006367640569712909,0.07088736521434529,0.05919302574282072,-0.03516042696963599,-0.020391291165547026,0.048675787792309536,,0.03209078915119695
FGF8,,,,,,,,,,0.01177091434408165,,
RIMS1,0.002982284863168522,0.008032296346476411,0.0792814852904479,-0.044569538427855125,,-0.054325259325023814,0.004537863188242733,,0.04450314418536058,-0.09505971244764945,-0.11680626334712381,-0.022586550222766164
FGF14,0.09952218255601648,0.013656670439849654,0.01454601622680923,-0.03536946010674241,,-0.04149362943962312,0.056727281482901855,0.030370731519067558,0.03893459591608145,-0.007807277426868697,-0.08069992796135995,-0.019480057065710286
IGF1,0.032232743186633016,0.01614505228173941,-0.042506932747642584,-0.022190916137117593,0.052058481343524074,0.0736963979883122,-0.01354227543912564,0.13020246395784732,0.005529205819076065,-0.04824342362841165,-0.005843065799846053,0.11368013970931021
TNFSF10,0.06358046123655892,0.01691777122232485,-0.03862354027523635,0.03514523011083209,0.036295061248517446,-0.004129902681420757,0.0025622682319203388,0.07956949987696477,0.014102494562223726,0.03160012838205637,-0.04992784691380584,-0.010968411000621358
GDF5,0.05393177200542162,,,,0.00569672311822099,-0.019528454708699974,,,0.03591347339758968,0.014264846696442094,,0.026177669064174316
CHAD,,,,,,,,,-0.022672201247671914,-0.02539672318644641,0.014747064807900842,
RGMA,0.018315526238194296,-0.030160212673563874,-0.006742930914425336,-0.004278678106314153,0.020711552930271507,0.07558822447769785,0.0492988656435644,0.03757097406484625,0.05248818124125488,0.0480646029624139,0.10051488790101118,-0.0279133266531333
WNT16,-0.01735067245200393,-0.012594075948148022,0.0009388540533872489,0.032922742193748064,-0.04177039025017194,,,,0.11347284929419908,-0.016248131892926773,,0.006233798703052521
CX3CL1,0.03210866407543716,-0.05872987287720552,-0.0014003770000998305,0.0013027054017074506,0.004391130697652284,-0.048308328675459186,0.08422836225404401,0.005500152159003438,-0.029346384132918787,0.02352524181773856,-0.046646484149510066,0.028485549473758566
FGF1,0.0984862020594873,0.06039082946630533,0.0015478620988925666,-0.05786306204907786,0.057541679172070814,0.04015364840957795,-0.019607002439997377,0.030714167625804284,0.02504240764155524,0.014018426967566066,-0.0627521702343029,0.008097587164007686
ALOX5AP,0.02341849187883197,-0.04931478524425839,0.019918004109884965,0.03707750244957268,0.031326100240669924,0.11178108681942736,0.07064259733169803,0.06957550478696381,-0.08195110740222047,0.0024934498229430995,-0.038826159571867795,-0.0002580484132462241
IL1RN,-0.06139850165612301,-0.027132193555145134,-0.028359728929541667,0.020398138009590325,0.04276415811301417,0.059048155606713885,,0.053965346445158144,,-0.028253646072561946,0.052903621791843804,-0.031687371929104
PCSK9,,,,,0.04902680586141422,,,,,-0.015771350196818742,,
NPW,0.02423171019792572,,0.0008010480833189071,0.08125186993588092,-0.01920322212842095,-0.00884770393657226,-0.03312050977498482,0.02943303858377759,-0.020917875796154724,0.03266442714548663,,0.004535640762167453
CXCL9,0.018391797669200977,-0.01995271301481989,0.016126340581013265,0.0715539850868138,-0.024768073004174034,,0.05296041025114402,,-0.024537034647089395,,,0.003913246782686454
ANGPTL4,-0.04082163551081028,0.010937344343141784,0.09324412656076533,0.013333879509779609,-0.06122409275584109,0.026971137142947656,-0.05478585787786945,0.05866943828694227,-3.652814965518499e-05,0.05279410986124205,-0.03991328344046843,0.020161124131416134
CCL11,,,,,-0.019363613879243284,,,,,,,
UCN2,,,-0.01672021241265782,-0.018953179115121985,0.006815241031528576,,,-0.04203339274297054,,-0.01782154727571516,,
OBP2A,,,,,-0.01548928660336634,,0.016883042811095903,0.03745551489372423,,,,-0.017979332150421364
COL4A3,-0.04249628145756948,-0.00929937032069857,-0.01810658438933726,-0.024517947509868743,,-0.0005819750636200736,,,-0.03518461452869029,-0.024925455326387586,,-0.029083442150099757
NRG3,-0.01628821066341422,0.02944855107497707,-0.005869998898891523,0.003592727681164109,,-0.055563462751809574,-0.009018581982975182,,0.052459093215213096,0.0365102074183451,0.03732175889596506,0.06450690745415572
IL23A,-0.04872123282020645,0.11538393988712725,-0.004077474820042227,,,0.013287613044752115,0.17912503860832085,0.053961533293269685,,,,0.03975491657560413
COLQ,-0.03774756677476958,0.0006025836744374508,-0.01534860388420122,0.05541067998559997,0.07682848973305337,0.10254057904609801,-0.03563543923892288,-0.050373974161531436,-0.0235975900100995,0.05354833281190263,,0.007842789582674913
SCGB1A1,,0.012264384053557745,,,,,,,,-0.018247549985663185,,
TNFSF12,-0.04078234985932814,-0.010412167453595408,0.0364658802169778,0.004748829610865818,0.010539532971089408,0.020816138013158996,0.08388272986516851,0.02896971233293612,0.03576524882973812,0.013376452189241614,0.003345807906951724,0.03940584585383481
DKK2,0.03882830992561906,0.0069018244860821806,-0.01696671239745622,-0.019431734477114222,0.022881464049175834,,,,,-0.0210037319307969,-0.02130215986782218,0.0669764362673464
FYN,0.10140932843115341,0.0026595936842821544,0.023158172792860705,0.001559201928189151,0.036767127344426075,-0.02999557157547824,0.03711728266948498,-0.05051772347992484,-0.03505098502016721,0.018876739866637127,-0.02742947021293033,0.06272508851598041
ACE,0.007011822865255571,-0.018625500438018187,-0.000983746646645913,0.023865741483052448,0.05724295040555207,-0.05513035972918865,-0.008765554519706566,0.051230221987499526,-0.073694350286469,0.08762372523841021,,-0.027137214603805696
IL18,-0.0731248280037376,0.03918085471501197,-0.008806843977747848,0.041588826705382734,-0.010389423346720267,0.017148162986715537,-0.017266838046074894,0.10016453138478204,0.020069993941829182,0.03131203163740236,0.03097360780868852,0.08074601071357228
PPBP,,,,,-0.014475362759838207,,,,-0.024083008710129968,,,
CCL27,-0.03855603649921525,,0.008722222894798863,-0.027184588708831316,,0.027153152115075383,-0.028638522226696148,0.08530255012143016,-0.0059850560488301195,0.003560036171005109,,0.05635229119640655
SERPING1,0.07394007283213201,-0.012216860330715765,0.017520955618326447,0.1100058047550835,0.06674678772992171,0.00825233427864576,0.018769568942833843,-0.017768300345415676,0.007213289615606176,0.02872849739169203,0.10592218238824706,0.0703964074725448
AZGP1,-0.014142376363732796,-0.04532894108316572,0.06728291385760926,0.08692227041412469,,0.04400446806753631,0.023622400697815328,0.03577604951234845,0.022255642896848202,-0.011094304642058853,0.11724435983121136,0.09065783242798085
INHA,0.04094004366196054,0.11593422824980476,-0.0008346617476277626,0.02608060756641274,-0.026636037189969507,0.045615862517128965,,0.024681609471008264,-0.020917875672169517,-0.015395145903774233,,0.026030446339189196
SEMA3G,-0.038978815507422715,0.04093665664327882,0.005203515848650595,-0.011015844005417464,0.10693256986559092,-0.029846562289706863,-0.06047167943420811,0.028438678064501895,-0.019298346061100303,-0.026165501042867453,,0.014143429410545404
OXT,,,,,,,,,,-0.015280422597880244,,
COL6A1,-0.06007967931617216,-4.864649452274615e-05,-0.022829209590538437,0.027774628359827896,-0.05435948899576436,0.01888863437640702,0.035489774913101825,-0.07345865854084845,0.016823499060377955,0.008607345415317852,0.029692756290608045,-0.05638490667652965
FGF17,0.01291251080556609,0.008620054470767335,-0.021528630737092727,-0.027535208611112954,-0.016444243910393973,-0.0036611251756212618,,,,-0.04214107370550187,,0.07836985207247048
TNFSF8,0.11273390743443153,-0.012405530382956541,-0.021329079336453425,-0.015517051327764188,,,-0.0350209966300246,0.021812649093996876,-0.01872965986379986,-0.0162481340375146,,0.0018361771152228985
FGF20,,-0.008031878962519834,0.025886697508879487,-0.02713536164261842,,0.05645172486893166,-0.02471252754062594,,0.09542212479567706,-0.021261017127452035,,0.013417954202999521
ICAM3,-0.026690660781270668,0.03915333455131085,0.04326050936789663,-0.01824445297486214,-0.02701587127146257,0.04618050514813902,0.008361635751832483,0.0032293672258539912,-0.07128062670369313,-0.014712356348906505,-0.04925958126150928,0.001804610991712515
LAMA4,-0.04087483512854646,-0.0406197741682863,-0.014689410349717479,0.024953238724386786,0.055457504555421235,-0.003121322376737249,-0.031004346335571847,0.05273669682469343,0.03386783382419551,0.00381893287286866,-0.002178175169869988,-0.012424748092908992
INHBE,-0.033557199223774814,,,,-0.019041595443932826,,,,,,,
DLL4,-0.04685694331340785,0.012715429137209371,-0.013269295302624875,0.023040644631928682,0.05978167665427761,-0.028879215832760364,-0.013777581928349322,0.00026174924885960483,-0.08106596761396576,0.0482896202738819,-0.028159693574711032,0.00932287613358115
SEMA3A,0.018782566578005627,-0.02335524948376745,-0.02915227964403624,-0.0032844841466946133,0.04035370951181115,0.04470230313326888,0.10050942970977711,-0.0015630375988379323,0.017336018933336576,-0.0001821359070461254,0.042147052070228175,0.018677575632014498
RLN2,,-0.013322716747026125,-0.007547399192738876,-0.015806054401149405,,0.048523502950376524,,-0.008497452922136786,-0.014918033723285302,0.002640212218271579,,-0.019768544404401574
C5,-0.003741272636696915,0.0021163214304924616,0.03375459105245461,0.042290462680511086,0.006279608295106207,0.04597911231105683,0.02031542809964554,-0.06991941716714084,0.00173646745490826,0.006013207569806339,0.022450120898481137,0.05546534119390843
COMP,,,,,-0.022492717896402677,,,,0.06946022179169155,,,-0.024420609331623
EDN2,-0.008288113622891882,,,0.01027521484355049,-0.015091442072423874,0.0673332690228969,,,,,,
C1QA,0.020081970377732117,0.006385455506920403,0.04454219364560277,0.03833929673396215,0.04983175447837048,0.02387229699265693,0.04535385780724378,0.06494278934214431,-0.11179443252517196,0.025922917952843787,-0.012894558947275495,0.03992716465084423
UTS2B,0.02617156867174079,0.0058711556377391725,0.03259205031324883,-0.013662634310558051,,,,,,,,0.09642251416485874
COL9A3,0.020441949981635718,-0.05071165268332222,-0.014612074496080495,0.017837241042383264,0.02570339139122062,0.06834714991741228,0.03848269683350325,0.11491645989601526,0.016175798315291468,0.02021421871638061,0.013441937763151418,-0.014879355592932164
DLK1,,,-0.03582625565435417,-0.04215819096650949,-0.023986424305833174,,0.10501926701504166,-0.08728579809246298,,,,
HGF,0.10049631206229527,0.0387171661793734,0.002796316927785997,-0.012097273456942592,0.028744231032496282,0.03700427043064845,0.03202071474521061,0.0875304987053643,-0.013587825657376085,-0.027919472196112453,0.03850074587546278,0.032326800905810665
GIP,,,,,-0.00031106489094924586,,,,,,,
P4HB,-0.02665098050205116,0.03675025084717621,-0.006568534678140173,-0.021793839514933216,-0.0959489285124304,0.029513626240666734,0.035929300750369396,-0.024098083515567765,-0.007900683671051957,0.04063260818652238,0.05001031367246216,-0.04437789257495668
ADCYAP1,,-0.01882665917001555,0.006255181659324025,-0.015920912160564394,,-0.017479419267524967,0.033855759592967105,,-0.037763941375831306,0.016928965021453187,,0.0670970707668334
GREM1,0.17505381529382602,0.003931862252996744,0.04425437426631137,0.050349257073964114,-0.06193606835522261,0.018589640108127227,-0.04810983289961909,0.012622351377995243,-0.033765392410157115,0.06355837105236603,0.039796396716354654,0.044985752458227106
EGF,0.07434828217124814,0.08403577447570255,0.013156758335172675,0.009590550686795174,-0.01968082625056595,0.0011398223060355417,-0.025946710955464858,-0.06432658019137173,-0.04095823557334308,0.09148183374934994,,-0.01216773613270079
VEGFB,-0.08345450591321091,0.02916200588232193,-0.011421766309634943,-0.01877651892758601,-0.02910724581548574,0.014283951407769108,0.06697314410231034,-0.029191456438745936,0.017182248111807324,0.03907795464359873,-0.056914511967663464,0.025497220833188512
FARP2,-0.016316963914557257,0.009998895336405599,0.023993200075394183,0.013261499900339698,-0.003506696163202605,0.01594165873091011,0.03526633485568339,-0.03964468046953788,0.03456648674999727,-0.023073396131158216,0.12324147334043584,0.009102516297574803
IHH,,,,,,,,,,-0.0176049096649062,,
LAMA2,-0.05304678321522508,-0.0156689131927312,-0.027858965911927037,-0.009849774887968977,0.03715030002769916,0.00033125037313288055,0.05329673717635145,0.12190563242040456,-0.09706846147849055,0.045196079004433516,-0.06632766467014532,0.007229047704816412
SERPINC1,,,,-0.014617784473500596,,,,,,0.0035890440088322986,,
NRG1,0.020249155199283036,-0.03443473840380865,-0.029429704349993657,0.07582564835755776,-0.03913533554063363,0.03851392129169307,0.002906483803955006,0.0061132557064599415,,0.036700266014409594,,0.08798955079199035
SPINK1,0.042435607404057926,,0.06136019436882384,,-0.025654117838967552,-0.020118140096159556,,,,0.012754534910751679,,0.0026567138719491216
EFEMP2,0.013034109777336187,-0.004510965434776131,-0.04854339740078721,-0.04428391434468757,-0.03620067913861054,0.07806412611435254,-0.026019634369506286,0.03874379093036255,0.03245126519640294,-0.008656861824831469,0.012103876767165574,0.022473730630489245
SELPLG,-0.00385742746376942,0.039940363806611354,0.007979005659813933,0.0618964209891589,0.040541369351121924,0.0744054885906236,0.06196350711177894,0.13483897695567776,-0.014626594118604825,0.013684782072098693,0.0951855032656494,0.09138144168335115
GDF6,-0.026904293149658493,,-0.00014900638218168298,,,,,,,0.056138743746964904,,
HLA-E,0.05948023705933658,-0.009577958035867128,0.0997127355284716,0.09326962666412819,0.07848493343268896,0.012719042883597749,0.011239325147646403,0.012745100076018792,0.01372375673953767,0.053851379325951354,0.02300392867854042,0.008235708913222903
PTN,0.062047722447407264,-0.016239009042897767,-0.03334484283924481,-0.05604416331091385,0.023218091828574174,0.04618432331515681,0.12435353603289495,0.04398015085156379,-0.0004810556691027145,0.010778219600141288,0.09404445041192853,0.0012969516788409747
CD274,-0.06730536183491741,-0.03670504070941697,0.029234596504835293,0.050521173450686664,0.0019393769639412814,-0.03310925253059767,0.0634975574213543,-0.02499153027056999,-0.05104806036958854,-0.00852705256499836,0.05417218406484905,0.0089455699066801
FGF10,,,,,,,,0.049013791710978666,,,,
CD14,-0.015848331018359266,0.012707872927493853,0.024566684428758215,0.0030259401058224202,0.04592487961837317,0.013750972032156136,0.052141150979017885,0.0034563967533167914,0.027703414636464033,0.006825142071268849,0.012400145212375608,0.0743041591131556
SFTPD,0.048995441974120056,-0.02114051228898417,,-0.014004596965337379,,-0.03401575718446341,-0.03279472437554219,0.05437965997729761,-0.0040355517216809945,0.08827271940750478,-0.0003026179484783468,0.025923493970032643
SLIT1,0.0933030348942153,-0.0016534185614909588,0.0047837841255154705,0.03204101191588194,-0.017872939792445884,0.018846758221392337,0.06567827855243875,-0.018582950439197558,-0.08216804304566416,0.003907932798490779,0.0351233984536368,-0.019108579560723683
CNTF,,,0.018531199871508832,-0.012460467533030612,,-0.023359307541224828,,,-0.019298353676349835,0.024155808760784495,,
BST1,0.12769192891300674,0.00046134910664267413,-0.018442521782201387,0.03593437016466933,0.04225160428037858,0.11731801503126903,0.15420683011310476,0.050121970750549985,-0.04311945237002466,0.007076408704025582,0.11804697130128833,0.03536299807236564
AGTRAP,-0.03135821039142454,0.005980740209702302,0.06058225186337344,0.0358515932883172,-0.021558010606642163,0.031179236297580255,0.004804453576198418,0.09112762624875355,-0.009506702360141114,-0.007669318449421714,0.06253803696409048,0.0058782527153471474
LAMC1,-0.013509700765245075,-0.014056796258727558,-0.005757228689622085,-0.017745301626393175,0.017856343808408143,-0.01544020352057697,-0.04444552896065031,-0.0354305719776108,-0.06318795241511956,0.04115634736792441,0.0838005294777668,-0.03528185935018925
COL6A3,-0.08669302777653835,-0.019459503800718835,-0.018456820486022783,-0.02583448429920786,-0.05563554217974881,-0.007903285645208355,0.08404217416507043,-0.0034809303267915536,-0.011686490523761835,0.02110398190737869,0.01709937433084998,-0.008216688720536979
FN1,-0.11636197268722533,0.010814986189678424,0.016815478596326035,-0.03946651594915816,-0.0678501146316633,0.026978935575054843,-0.0303865092034105,0.031834089165674505,-0.03770468029063745,0.045458646327450926,0.02500114642358836,-0.08741707713523156
MIF,-0.030476969632038088,0.010070775444189526,0.04776002176153878,-0.01871137177228584,-0.04557883898942407,-0.036270884624110974,-0.02413209131788459,-0.04967893792238168,-0.009708383673663291,0.03708713879576913,0.03803464636947339,0.028916819845600822
JAG1,0.03548130635484675,0.0213793325351675,0.0018933630413297,-0.012326261614257657,0.04630196229502328,-0.03616921969673149,-0.042357728638159696,-0.08980836277368046,0.028702302943385816,0.03847959323638294,-0.05978630325380531,-0.06614554058065011
NID2,-0.0012842423160332208,-0.023248890227523866,-0.018487945540042735,0.00260806972318437,0.06655561721157449,-0.05201232751799396,-0.010102879089489585,-0.013878270675430933,-0.027622422169331338,0.036507346036113206,-0.03053358083758184,-0.014296626499891694
EFNB1,0.050009687135502544,0.04541580529585423,-0.02759876870210534,0.022704198834054366,0.05310938986742138,0.09437860052084876,-0.014089090962367424,0.06524856223355348,-0.027834045107992977,0.008274510768598697,0.001586634954470913,0.03877427626772426
COL4A2,-0.02043656688005942,-0.025530780952112295,-0.0427703695750031,-0.06280722084320259,0.06655720351764118,0.021890112161743393,-0.035292941537971,0.023335560120095033,0.03108210118009458,0.07892441653157653,0.005481477293233848,-0.06850816079469065
SPP1,-0.05802351872205,0.041392438144246695,0.025943431767822493,0.06350316687540108,-0.05631999992758143,0.09796495656972229,0.11976782035258574,0.03350763820857524,0.01382491618156601,0.018548958593117497,0.003290337302777895,-0.036322397961502564
PODXL2,0.012026594792258555,-0.020778380610462,0.01974347399057972,0.0065588759800716085,-0.013612936324877528,-0.02388904881078686,0.05986652525071509,-0.02762398112412271,-0.04639920805541384,0.020803336268315754,0.02223702016914263,0.030971124235055974
FGF9,0.0013014021345227672,-0.041448097025015875,-0.04645541155600244,0.030779125879709584,,-0.036089290887951854,,,,0.032643222839765146,,0.10865289600633002
ITIH2,-0.02133493843927565,,-0.02266818041652838,,,0.011097884427980128,,,-0.01581224266813583,0.043747007527633545,-0.041301559548915616,0.12923912840422513
ADAM10,-0.05502795938441546,-0.022795635400320167,0.02964104564468153,-0.003939193163667784,-0.022914882289858583,0.031010004877887923,0.018590680381345114,0.07031356757984919,0.03566092665938961,0.0050302101021224375,0.020632910584708997,-0.011381549718256561
CFH,-0.00840050020874033,-0.037298125320038164,0.06449647346266056,-0.07522852862133725,0.025988981952712785,0.03912999266225344,-0.00228608319781062,0.0977429624716643,0.012405226441742228,0.03587171083360794,-0.030997849810407208,0.011031743900883252
COL4A5,0.013857436131953092,0.028699186296333383,0.06955307641900417,-0.003255127056485625,-0.04134549414234215,-0.008331191662008696,-0.029821001774197324,-0.0024576063786852526,0.002778409099439991,0.00483768469193357,0.10679344298371332,0.10305639708330414
LTBP3,-0.04205449069074343,0.0010549832219270265,-0.01846247095636463,-0.014454116344736041,0.027806891898376877,0.001880372132861362,-0.012193280455623979,-0.012743444627050382,0.03482823450202295,-0.011893537959093885,0.04962154072137693,0.04060682422965813
