,UKF243,UKF251,UKF266,ZH1007nec,ZH916T1,ZH916bulk
FBLN1,0.03348926761761764,0.003010954457961649,0.025055932427807695,0.019173913731729483,0.059151695281544445,0.03812184067821173
SAA1,0.014953787405924034,,,0.03432389991676331,-0.05005455247022212,-0.01815577893277322
MICB,-0.020288525853746298,0.011452256827832925,-0.020644312873231957,0.05486179194751048,0.03137239118374427,0.04697718148004889
MMP13,,,-0.01165560284330498,,-0.01654969870250223,
F13A1,-0.03761990925845377,-0.01605473859210828,-0.008248488650082606,0.05330623684052284,-0.04955203678904545,-0.021378304427058212
CXCL11,-0.06341127279719587,0.0401421204656141,0.06635532371428066,-0.04284114714864427,-0.02696178147758723,-0.04057353993704482
COL5A2,0.02732570755313669,0.022214230704414677,0.0037831539896252867,0.13830143657633992,-7.052232991430211e-05,0.04880579592787429
EFNA5,0.01885754453526933,-0.021509667486961623,0.017241978304026673,0.02411347177601774,0.014521246088994145,0.10094052280233445
AREG,-0.018425087741557804,-0.007597180802164707,,,-0.0313712399298053,-0.027732047904321544
EDIL3,0.06912779668826431,-0.03392554107805736,0.02626963561931633,0.05817862589457601,0.011108971571481678,0.013230841009175265
CD86,-0.006154293181972235,0.01106548302908782,0.035760236114946005,0.030532138848041342,0.011297860660792093,0.04865424912185587
AHSG,,,,-0.014443221402130191,,
WNT9B,-0.025208845161672596,,,,,
HRAS,0.012693425846674601,-0.0838593354708275,-0.010100426257706178,0.09996830034130275,-0.014227476510824079,0.007749148815640463
C1QTNF5,,,,0.01018781447025217,-0.019871382010011034,-0.027246928417666922
RLN1,,,,0.0668977738833819,0.11469379160440352,
COL4A1,-0.020970283670154268,-0.02398666656302686,0.04571215825925263,0.022314347211396628,0.00040923595369572936,0.03387780672074486
CCL3,0.010402143858446858,0.007145608037889347,-0.01922804677692895,-0.07013772249718216,0.09079551305815635,0.03878550010397568
BGN,-0.03268537361897269,0.040344180664684565,0.03318089675339387,0.0034140653918834623,0.02664036523917883,0.045003159166965435
RETN,,-0.010802299561324188,,0.011014405289435347,-0.022589794378552,-0.025643577780794086
S100A9,-0.06658380453795668,0.017753461585813382,0.058980876506847454,-0.03704213978382848,-0.060838498495913065,-0.05004578811559173
HCRT,-0.0425755307349474,-0.018509004968269092,-0.023828894479759243,0.04088016781676501,0.04631600023359975,0.030693171384176435
FADD,-0.030249227910038118,-0.0008264297182111439,0.06642541227211518,-0.027156675276004853,0.04165654843263015,0.05166281920106696
ACTR2,-0.001205571746338341,0.018259633692303684,-0.047706606355728334,0.13988938949639135,-0.010837949877061506,-0.003443611761285031
BMP2,-0.12724090378247063,-0.016615998289181543,-0.0026450125831659777,-0.015761116845396248,0.023262214385688894,0.02001260764392547
PDYN,0.13541094878018153,-0.04123622972968639,-0.03260519266664844,,,0.011505226175673294
CD55,-0.015690812191518425,-0.02445571085149464,0.008350912162335637,0.07636665904594077,0.03570870242965743,-0.027290369111328813
OSTN,,,,,,-0.034258198162574895
PDX1,,,-0.016964285907721737,,,
CD6,,-0.004413439320039132,-0.013640400000968295,-0.01757252750325625,-0.03479707154435913,-0.036365294024386347
IL16,0.00013827106269013076,0.001653474201215249,0.014427266462122713,0.010611271382774434,0.051292902864194655,0.01811746408607322
LAMA5,-0.005654814034235396,-0.006207591531647883,0.017059980736613547,-0.03742488866983913,-0.019309261133065726,0.02662686929356113
RGMB,0.03647759991739573,-0.04197561903695524,0.00402012416467587,0.03417038158774626,0.01581197211092651,0.018547407086544995
INSL5,,,,,0.05153597300796536,
IL12A,-0.029304183108435473,0.013108991565769047,-0.018883551784599845,-0.011257187762103903,-0.011308453965291267,0.057769221476529166
S100A8,-0.07062022761739675,0.003874794457414254,-0.024630171003052714,-0.006861517236821912,0.016780641670158185,0.04298218803679105
TAC3,0.18718353686682693,0.004918703158016914,-0.024652073370321274,,0.08065817721703834,0.05005465880162046
TAC4,,,-0.01496670026115569,,,
MFAP5,,-0.012055898344163667,,,-0.037008860525452304,0.024624569404619368
CXCL16,0.0685340636002292,-0.025643144605772977,-0.0032151214373147058,-0.023764302560797007,0.020561860180561598,-0.07947603067840667
AGRN,-0.04290202192776861,0.0016895890585274047,0.029261710289975068,0.036597656997608786,0.049062867111820556,0.06519643977524361
COL4A6,0.043019187353328776,-0.03024433463743916,,0.08708776063382091,0.05448762440919078,0.034679411904689
FST,-0.02795011827548743,-0.022032968003036137,0.006243547761821647,0.051070082509031556,-0.060160321262535524,0.0026870020146412942
MEGF10,0.08630827987667544,-0.016929110318806815,0.016560386874490827,-0.018779612773213977,0.09202229227831653,0.011994939290339216
C1QB,0.014298350767832913,-0.005578274532922727,0.019458346929041977,0.06430639250788907,0.026440406395604195,-0.013275693726652393
HLA-B,-0.04053918459264918,0.05108753611750292,0.018798828285232667,0.05793267489120486,0.014328673862391395,-0.04920836927345338
PDGFA,-0.0062150225569979865,-0.00022915364003702867,-0.027653384945904556,-0.04005851395852753,-0.02035909138945645,0.03870709384381076
LAMA3,0.18498272487424883,-0.01559251990943117,0.005529030539560039,,-0.024910803424494796,0.0030282869573601445
DKK1,,,-0.012350738081432753,-0.08735793612625231,0.020857004670074224,0.024443366362121816
INHBA,0.03098647686628781,-0.010802297991306952,0.050852818653434904,-0.09163030007293003,-0.01194027186357003,0.043212021500883546
LEP,,,,,-0.01320462364962504,
IL7,0.124829038285127,-0.020975363840060192,,,0.1159174845862488,-0.006583914888662539
FABP5,-0.03126337269851518,0.026560003343815784,0.027792322873360444,0.04008823998757383,-0.015333996452975321,0.03653028255450408
CCL4,0.01878745837329816,0.06257154922145017,-0.024458621102261692,0.02058912400743932,0.07382346099323002,-0.011978625297373431
FBN1,0.02902580823797818,0.02212767168090225,-0.01878371524512426,-0.08212326602514615,-0.006120697627997032,0.007141722641609526
TCTN1,0.044471000841081736,-0.040213202040635214,-0.04862857096510975,0.09775727714710207,0.061114569091167345,0.007286455134365278
NCR3LG1,,,,,,-0.023462885669299088
BMP7,0.0846999997263766,0.01096124441297657,0.0074069368667829105,-0.07696187055521023,0.058836132158473116,0.02466792988185293
NLGN2,-0.007530790902527829,-0.027759466201416044,0.0010103474253500232,0.09340044001987029,0.03552083947765268,-0.00899030578147384
CCL25,,,,-0.014338404067573172,0.13878689520659568,-0.024135531564567776
NPNT,0.10619647283572484,-0.0024805389708119937,0.1032657821060609,0.12074281832905116,0.02341742893341993,0.07373552296673531
KITLG,0.014528838903769058,-0.011425683694798476,-0.007999674150873872,0.00966288630194001,0.01076136117792663,0.0002178294522442894
MADCAM1,0.01362605276938956,-0.020151332483778216,-0.01888355389541666,-0.03152315701432698,-0.022581493014089946,0.03221703470147487
F12,0.05652198520497061,0.026835463847469966,-0.04291896272228218,0.059779262020571704,0.013022410009651712,-0.012064544839419806
S100B,0.06137229132041409,0.031893902991277666,0.04351157662481071,0.05680071014680244,0.056264652638271476,0.03254697057399712
IL27,,,,0.1667795627610459,-0.023541166766329683,0.08138379852178265
CD99,-0.06895099819386259,0.03149425512169383,0.08471866774648569,0.08748358530184687,0.028096488729070574,0.11963605356033373
PDGFB,0.07783074459217562,0.03252597952011706,0.009820731620097306,-0.009286093531799228,0.05557822172095089,-0.01344130961995588
CLEC2D,-0.04192205976326197,-0.04162216314199793,0.01548754541630284,0.23017764320592973,0.023528159152539627,-0.011188010775930134
F8,0.13197754594738156,0.03327280123936055,-0.007832306040008615,0.12031823291620808,0.10647361416425531,0.02632491272701631
C3,0.008640427810262532,0.12895642655393513,0.00859893729001352,0.08919904502167363,0.04972279340595277,0.03575518845322516
DLK2,0.06483708970710707,-0.01220396205563054,-0.04080284549811034,-0.0900353414737485,-0.01469981786478116,-0.017571679961512234
TSLP,-0.03952696547547413,-0.01112833965172396,-0.015385187640707274,0.18788445278246568,-0.05494288326448698,0.025073193423488425
OSM,-0.027174458990505277,-0.025289801973450984,-0.018303083430369113,0.1134277063162915,0.054623694325376435,0.0327408613999522
PRND,,,,,-0.017176751962666693,
SLPI,-0.06349268173572709,-0.018205737621077456,0.04188406303554546,-0.04000478504786006,-0.01608557173242946,0.0009204474271333744
AFDN,0.012493528574204263,0.0006813336716547705,0.028253817730801375,-0.012205049557496782,0.0015696819639488314,0.04426074552155941
KISS1,,-0.027886343543737754,,-0.020313129844021692,,
ULBP2,-0.04858228880743861,-0.027017884659469842,-0.03360022684174712,0.022146380472785426,0.0038486815615548725,0.07076161789634701
ICAM4,,0.004266143977578033,,,-0.015733821627503055,-0.022301396702365296
TDGF1,,,-0.013170721884530898,,,
ANGPTL1,-0.06695644982831797,0.02563479932228074,0.0015310783313706668,,0.1010999766703197,-0.022538037434997448
LTBP1,-0.01991366116516657,-0.0006967255261973998,0.006243473401833427,0.06687677755298188,0.0328317550528485,-0.013444098008344516
CD160,,-0.012638286194615407,,,,
NTN4,-0.06850368510084645,-0.024901727919631682,-0.008533249845521177,-0.005321048646495076,0.051688884368927344,-0.0679850314550605
APP,0.0358614450838119,-0.030569194614235833,-0.01333796025983623,0.01742388656899547,0.037261441056922605,0.008645695975098806
RIMS2,0.06327424066062941,0.03225490339941824,0.008571397587952117,-0.053492231780550965,-0.016227887826138373,-0.022978544918665994
WNT7A,0.09170686477015787,-0.025596886631559373,-0.031231459742642083,0.04284036665402605,0.09355330941253248,0.10791320954366374
GAST,,,,,-0.018080111848137015,-0.031032758531259152
GPI,-0.006754019782351082,-0.014749834643814904,-0.029600968137155816,0.06360713724096163,-0.03829883657861401,0.003215515732605828
IL1B,-0.0667656901301375,0.06267214302363644,-0.003655442240594266,-0.08897011558440358,0.06516309879478711,-0.029957965713026693
SFTPA2,,,,,,-0.018982998715381172
HAS2,-0.05325066956076516,-0.02206813440073591,0.02748657072223481,-0.007539105905117232,0.0010309852862956167,0.032148162282328356
IL11,,,0.013181979031498746,0.04969196904523895,-0.03445454020946203,0.05041312426001386
SEMA4B,-0.055992884254095945,-0.002553750038842182,-0.006985699815538616,0.014293335027645373,0.03624691641588917,-0.029652214889379927
FGF12,0.04048722266092549,0.010101079308079183,0.024982334826581732,-0.08048025156016514,0.026970047373153953,0.04967473239476565
CP,0.02573500354614305,0.05125587937546553,0.03895937247132841,-0.012095715780547559,0.004093395558071473,0.03726223009459751
NLGN3,0.05260422902127196,-0.017346781100882523,0.05337609592432758,0.011738666551715774,0.06569892283088667,0.013681185785335462
GZMB,,-0.01112833965172396,0.09420028960948129,,0.02170477834341478,-0.011405414258003174
PROC,-0.02713203263895213,-0.022714898622908365,-0.03227503320362141,-0.010217482005017063,0.10672487210955442,-0.028638922158763853
TNFSF11,,,,,-0.039852846771388,-0.01979433618152443
AGT,0.044355725751110964,-0.008086393378663573,0.029434714319331007,0.02766089202153944,0.030291608503500923,0.014239483858651038
PTHLH,-0.0015165200449678384,-0.0215976318492855,-0.057061492067906214,-0.042271450704439516,0.012509502791477804,0.14596750354110935
COL1A1,-0.003186040078560791,-0.02133282892261345,0.0931003961613452,-0.04425188712706683,-0.024826273307235407,0.012468206183276938
LAMB2,-0.02138493503339203,-0.006711420443507188,0.02006245762160753,0.09150437595761099,-0.0021420908023480614,0.0751729026647538
DSC2,0.01902785068370566,0.02369079409203729,0.04911796512099479,0.13514321465135556,0.023370329006821733,-0.027854032618384303
WNT5B,0.059764950749242506,-0.023215381783024045,-0.02429489468595225,-0.06826514233482345,-0.037257918981484554,-0.03501495484451629
LEFTY1,,-0.013196372228057583,-0.016964288393722052,0.10810765502970882,0.050660764655468524,-0.03031317121669925
FGL1,,,-0.019780999985609463,,,-0.004552530068348526
CXCL5,-0.02192925378987623,0.0471289260788607,0.022336409233654413,0.049576782356759316,0.026716265969157396,-0.02149293889528401
S100A1,0.08695010583281115,0.008886761569570953,0.028098172306337255,0.029950918775361053,0.05296912099229506,0.060276210120037074
C4BPA,,,,,-0.0132046204136006,
NPTX1,0.07234684970810223,-0.025596883031295977,-0.02128180305108209,-0.021494357488020834,,-0.0223589018091067
TGS1,0.003858315944370596,0.024586272902425994,-0.014484949465376625,0.11684273838484707,0.025460258368329998,-0.020029864317449478
SST,0.0944064831871794,-0.01386227396630471,-0.05663946091438972,,,0.08370284265253221
IL34,0.04544653959987212,-0.041014336065951285,0.019070592463340013,-0.010291001240190409,0.10378047671416642,0.010405922356877217
DHH,,,,,-0.019501680011070777,
XCL2,,,,,-0.01378319875242248,0.022866947934522295
TF,0.12784751528288105,-0.015749897392502578,0.022525158797524255,0.09950407799304567,-0.03508790158524442,-0.023487167549480978
IL33,-0.009696151332066225,-0.031720545022162684,-0.019201411158139097,-0.009757366757792048,-0.029602465842398003,0.02642206255449617
RBP4,0.03889648505835886,-0.03084633351884715,-0.047467302800619365,-0.07442520700958997,-0.02434788840181519,0.021864385268563775
CCL19,,-0.010466535747057096,-0.013945277939091914,,-0.02524359028298498,-0.02901802153529156
CCL20,0.0033431951150045816,-0.012779960508043644,,-0.06504012045157095,0.04199437016152522,-0.04462930863868352
NAMPT,-0.10676420817474544,-0.00551615153438917,0.025111327166816463,0.020253344610059107,-0.05267133904904398,0.024713241078575657
