,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,0.06252824701828893,0.02660022874768276,-0.012446064509783406,-0.013970432051595112,0.02924519127354553,0.0199027333002155,0.12553295898740693,0.019907397988166792,0.04923488977505014,-0.023133034596111386,0.021519825550112875,0.03765223458870129,0.04331787465511129,0.1343027422539926,-0.05260163744167181,-0.0056638130055040896,-0.042525624820671286,-0.01908841761870138,-0.06679639376397094
F12,-0.05100377968306982,-0.04758429498605535,0.0075950147395675,-0.01140817485185522,-0.084680678697027,0.01026457953603001,-0.04888320605047259,0.031458984055686805,-0.041890978572721324,-0.06207072778754194,0.028725733730619554,-0.057548320170805925,-0.044317892961988875,0.042651871923669905,0.062211577440072836,-0.001743219587762687,-0.08249484729369466,-0.016690675506491486,-0.06301376965469921
BMP1,-0.011486173254293476,0.09790065768286112,-0.026950188656497186,0.07552005237610836,-0.0034142301479640003,0.03094319675815029,0.1861246182371168,-0.008018611209526273,0.04958159580533067,-0.029856066511210817,0.08604645192593749,0.05468178006061212,-0.048297770219640386,0.14921947979800237,0.034382364662564814,0.0739087987377902,0.032175446662819726,-0.015306245083100436,0.010007339642442784
CORT,0.08040767108238434,0.03527105948055064,0.07405448487847752,0.029145973511557725,0.026187354931797118,-0.04329991132827427,-0.03373804921897118,-0.017506767543128958,-0.0011578961843146174,-0.0006105933937127129,-0.01719160720213714,,,,-0.012984155378044608,,0.005608488613077301,,
FAM3C,0.043341213546153834,0.03943893754651589,-0.003581455790085182,-0.01177330794353215,0.022402540052702688,-0.007485174509898172,0.13882343151102913,0.009431451793196774,-0.03889755936606879,-0.04634384272106348,-0.02838566696686072,0.12599071837188253,-0.010843866489149524,0.07140301075296412,-0.007642217287409173,0.035878464493418714,-0.0021695814995562244,-0.007760361832208934,-0.04952003544064416
DSC2,0.020878331627892092,-0.012487677784850123,-0.0026357296132813166,-0.056808142790606135,-0.011675249727893435,0.009214086041973433,-0.016761487340937263,-0.0141784049897626,-0.00466196011925409,0.045689862388736874,0.01927144871467957,0.05115725485748536,-0.019934120742708967,-0.016790755968038945,0.040828259195061174,-0.00543396246665144,0.031727489777349814,-0.028068331686341985,-0.020225856953554066
IL36B,,,,,,,,,,,,,,,,,,,0.037290524371696054
BDNF,,0.029915623699412915,-0.028082930386335074,-0.024551300981244528,-0.03255423216385322,-0.02628130331101484,-0.11676510393320293,-0.02869134252446705,0.015380070960395554,-0.02449133122023712,-0.017347630660166837,-0.021853148321893022,,,0.008670152870877036,0.03452686953057275,-0.017340374838803418,0.013811196890429821,0.04551663769823448
NXPH1,-0.011733931608481596,0.07995635570532986,-0.01960075159139975,0.029302634097988535,-0.010438780546204743,0.025781769058153402,0.04309785646401221,0.03931070731943166,-0.05116812044512013,-0.049976553573246825,0.013744546537350659,0.13048710958441706,-0.05194771617998309,0.06351972324663864,0.06930586549789358,0.006308978000245648,0.033148685296359066,0.1286514181004372,-0.1140891298158949
RAET1L,,,-0.012330323159741795,,,,,,-0.021833911014135433,,,,,,-0.014243229188557173,,-0.029525351086384856,,
HSPA8,-0.019855857236338523,0.0014013751482754085,-0.015496584087900318,0.002315914790561857,0.02455043159607702,0.005840555602461877,-0.020759009429674603,0.019795737611716303,0.006680903483967021,-0.052536758011064846,-0.05507055907966234,-0.10811109807681418,-0.002004471771468801,0.08028819629360827,-0.006307329449439182,-0.05658385346575582,-0.08111655669799474,0.09010262491720634,-0.0005201624617881996
LAMB3,-0.0028349781049155955,0.01870737710800688,0.016318736278861528,-0.01470464527568611,0.07661966043177272,0.03653400178635149,-0.12457295908272979,0.03695931449800243,0.05361848996631681,-0.002451035940896156,-0.03513977916949275,-0.018245912974092802,-0.07331318413908937,-0.00988844801787345,0.047439634750195955,0.12092549759703547,0.002526216188335566,-0.05184886485958672,-0.06381802047885696
PON2,-0.04310413877528946,0.08261564716907321,0.0036264233615495678,-0.07819492076218168,0.05577172363097698,0.07787888242086767,0.13759927990293352,-0.06429015781408609,0.06025402123956577,-0.0024126279085601578,0.09112606998681069,0.1301791751346951,0.020775082699359133,0.02749968355775046,0.04001533898626013,0.007691486332444721,0.04785122407744641,0.11776907634375201,0.14759596037225553
CFC1,,,,,,,,-0.008226655701753833,,-0.018269545271560807,,,,,,,,,-0.04582873751467379
TF,-0.1022908052226721,0.08457759392339106,0.004091042602933997,0.04421390163582117,0.0075321485882581226,0.033776734454905206,-0.1265228853835858,0.007117062949606971,0.02356556217099557,0.1009263040212873,0.0011801986535857226,0.07610808495161188,0.1106403631456538,-0.16798230961200725,0.018905440030222594,-0.005888076936509501,0.02102155736881525,0.05657580948998096,-0.013787160311829083
HLA-E,-0.06191924877240858,-0.011406232918522484,0.05401567004722915,-0.02763827241481576,0.0017010171383154357,0.03269209786808374,0.13337539852562716,-0.01430928496757221,0.04688256770532447,0.06724830557469069,0.008680008102438302,0.09105387447799143,-0.07312543685315487,0.05530058248845171,0.05655667424617624,0.007677443332375854,0.05504857663730212,-0.15527352325349927,-0.08371335280600618
OSM,0.017995775462494812,-0.033917043219655246,-0.05228584514253202,0.02964775965721175,0.029074572796904223,-0.013261399360574638,0.0964972280801722,0.014533238101259801,,0.022760477596793113,0.06267529228224533,0.07788043776860298,-0.05182041174228106,0.04983251050609991,0.06329195523328718,0.057275584379971274,-0.04488110358685007,-0.03783108874421509,-0.014991835965455069
ULBP2,0.0451220666314002,-0.06813724316350397,-0.04497644392626274,0.03555985401019527,-0.021620035448836068,-0.012561429023737776,0.12211097817453448,0.008978416061621254,-0.014266262354282477,-0.03662147648086171,-0.02998105217215252,-0.08473114966554328,0.13424594239028442,0.12273111188025193,0.0035082130221644322,0.001792860933081406,-0.04958307690513688,-0.03849369494656661,-0.036853548912031554
VEGFA,0.08551879798299644,-0.06479663245894848,-0.005505523047441708,-0.04565776705688903,-0.06053052163928575,-0.0776673661794929,0.05470437309446156,-0.01346994406477718,0.029586524996720952,-0.008805349052454572,0.026551173554047826,-0.02274997832815643,0.054917031414522574,0.12385574759483502,-0.08923824283656455,0.0074312987832168475,0.023572915522945836,-0.0057955247661089886,0.00468948354871121
TGFA,-0.01829552774017366,0.021747919578464756,0.0042121380541140065,0.016698094002813357,-0.01004030321193278,0.03962978886769721,0.0424760848891295,-0.012752861412946825,0.04406649578590396,0.02550424242902325,0.13425947869336685,-0.04323315345736041,-0.008322619340052097,0.021861568734949984,0.02355321480984545,0.0633988578405425,-0.04402239605350978,0.05626412743182744,0.08150550334582639
HLA-C,0.08919602287302025,0.051690318513634995,0.01130102811400823,0.027236917392468845,0.014870082305673509,0.028072671321990404,0.1717188578955098,-0.0010447156552253168,0.03253585083297552,-0.0005547101145410106,0.05922042749759344,0.09004029342237563,0.028531958954605828,0.01970604146501915,0.0141706190371008,0.0442031556161657,-0.03112084757484972,-0.02446702633804429,-0.020510591529123115
CD200,0.021167193638344052,-0.004902490286223665,-0.007531756507713413,0.05052886578514127,-0.010206641421664088,0.10929847350995872,-0.06883293530342953,0.057629164047681314,-0.018712290071138914,-0.0647817666875628,-0.01624105908454667,0.12865274001287608,0.049364759909361816,0.14225042684617736,0.022278151307734334,0.045356745750141855,-0.012126942712251176,-0.021559289470441313,-0.027479633085971848
BMP2,0.02788136256667006,-0.07330077351646161,-0.009060312754342475,-0.008940372601633115,-0.0019147613801966247,0.01975972818699812,0.09893673195137911,-0.001795991299470681,0.06855855174661261,-0.023171940617485027,0.0030966253821837248,0.03621903556412132,0.08145706216888204,0.13293212551574424,0.04122869502728004,0.015845943934392932,-0.028209705902317514,-0.056029365242114465,0.001458509601380417
TNFSF13,,,0.15202521442860675,,-0.022495038001632207,,,,,,,,,,-0.0037691721626485165,-0.026270407570899327,-0.019964931596984627,-0.0332793399943107,0.005514887792981443
CSF3,,-0.013112056793674486,,,-0.03576618990947613,-0.08105831241755505,0.03637944096619443,,,,,,,,-0.014795922773881927,,0.004088818818205622,-0.032039752080394286,0.0465126945904036
APOA1,0.06663808034467247,0.018844982345654973,-0.053969553429131595,0.0022958793969144746,0.07163879062030312,-0.012967709616538307,0.016194125036223365,-0.020511020193842086,0.017769094914150903,-0.0388421062901966,0.11219571742998236,-0.12737599419760126,0.09082057832155016,0.048943696954408825,0.01904126629785679,0.011412645217605695,-0.008286050537436508,0.04201424328418202,-0.026071869249596657
IL15,0.011538151123644048,0.014578439569873116,0.005180427436910947,0.03849943941082791,0.015060673948977345,0.034150328321242866,0.01258087881064633,0.030804375877547106,0.012090003540683366,0.03039605310780451,0.011487600497877557,-0.015554880082136728,0.015858893613136287,0.04677594990495194,0.01930212640919911,-0.04725459865222876,-0.00826184211258337,-0.05947779124307763,-0.009926983715633596
FGF16,,,,,,,,,,,,,,,,,,,0.04126745866110181
IL12A,-0.006078522500301699,-0.03514799138709531,0.06602023666365477,-0.03714265485435053,-0.02853575977197114,0.04320757504572987,0.18908497536613586,0.040182191330408235,0.027570606684098366,-0.017289359007688333,0.06324215329797751,0.10847612690574444,0.052751724339341936,,-0.029029208986717944,-0.0035961584269298195,-0.019333572321872907,0.05600061138601781,0.0014083568871833072
ANGPTL1,0.013296244404278878,0.025920434695096986,0.049545284806028905,-0.05198523630038542,0.02029467006528677,0.19793418198821283,0.11175060160526044,0.009601367253551334,0.08757788507960235,0.045841641923237475,-0.023806763537533276,,0.029038265406317935,0.022796093698833182,0.13078570381425655,-0.01732318984752623,-0.020000184159238415,-0.04481748394742526,0.060123455764150575
PTH2,,,,,,,,,,,,,,,,,0.008551244386501618,,
FBN1,0.047369358956502856,0.037974405388177715,0.020999807893900563,0.0026172169216638606,-0.006719272106964462,0.03852809672751636,0.0916225937734282,0.05991647088282412,0.036953827219103556,-0.0046498934561595645,0.08418438714809796,-0.004825927526689299,0.029673975283922824,0.08805943577201365,0.05468197765493903,0.0683925137771986,0.01097876410656208,-0.11007438529578743,-0.03285602107593659
CD274,0.09992429384028052,-0.05779217481782079,0.009052398549996557,-0.01527064818106658,0.03552236644636946,-0.011774215705622761,0.09725029137326764,-0.021024363426533674,0.014807894575252643,-0.014435343319203335,-0.025723513538915607,0.06354807884521063,-0.031065010513801505,0.05280971351086207,0.09604646455440999,-0.03546768301245519,-0.009322064589197217,-0.02322538301269115,-0.005565766023473171
NPPB,,,0.05870522602353881,,-0.0353185029870027,,,-0.0006976153399113415,,,-0.0011592736975310361,,,,-0.03559525126857874,,-0.025155140201516785,-0.03456185516987237,
PMCH,,,-0.014427471914186769,,-0.043136064248178174,,,-0.015091752208644426,,,,,,,0.11455447128090296,,-0.016830646153136113,-0.0013217448663686924,-0.004650729144130761
MFAP5,0.045876560403879586,,-0.013417847052952394,-0.02242949915859066,,,,,-0.038773335987374535,-0.02053159875886215,,,0.02686761318622354,-0.010176340860511843,0.008288329958700885,0.015482485176167689,-0.002873995599190629,-0.026524342272595005,-0.02286869807441898
GDF10,,0.1651231634197797,-0.01612402224111229,-0.026749049593686097,,-0.009763464503633601,-0.026925644103398965,0.005312526966839835,0.0022627942434850384,0.047552404170584296,-0.01599665803856429,-0.013110958731336877,-0.02112382493986852,,-0.025400135545192593,0.028492383998190946,0.00014840662149085402,-0.03438085473154145,0.055493827256277224
COL4A6,-0.019662567051862097,-0.005604707757537095,0.14681366526494416,-0.03812988103909929,-0.010286452493600577,0.04912295786704538,-0.019740371489740817,0.0003059254213071939,0.028649214687976793,,-0.015630351324395168,0.23987163057973215,-0.016885909009364646,0.08135411189417745,0.02133055116340158,0.03911458389895087,-0.0023980539047731932,-0.006096194394396092,0.06735224844452123
TFPI,0.04160430832779833,0.06277417710939703,-0.00810544063897121,-0.0025451189091801685,0.008388478167130802,-0.0410489340539481,0.11318397612572899,0.010575451883575466,0.040420175697849496,0.05858655484435817,0.0216269525951648,0.062240152507068915,-0.030680326865860596,0.05981795563495999,0.034601997038994164,0.03218856317915422,0.02375928755429226,-0.05934214399943704,-0.01842655089133788
CNTF,-0.03200875647091848,,,,-0.021231812193982853,0.038745930472775074,0.15159621788578972,0.036649485654643585,-0.034739029935258056,-0.01207896677617264,-0.018148505866784168,,,,,0.17190224739402132,-0.01846046785473407,,
FGF11,0.03450772114176358,0.027426290040625002,-0.05880276152360878,0.03191802575321865,-0.008642868900414116,-0.013600331693492706,0.1486554405002675,-0.007450036151254322,0.022180871397237244,0.08098907122667112,0.03864628753284428,0.05928368519535182,0.11871643918132016,0.0839399568402192,-0.0037410090240290474,0.053043245569167716,-0.0014471173807569966,0.0645479429723587,0.002740196834116149
JAG2,0.10579726461297059,0.013603480062531615,0.017768218602064473,0.022868510532588537,0.03438388354866344,0.027591243429376553,0.0906545473886414,-0.0032624325532961667,0.03955002143788288,-0.040530460729422645,0.04905109180887063,0.041744789076294024,-0.06663854836762254,0.0812208223891413,-0.015513480944777742,0.015576215532052497,-0.01593870252807154,0.0032547825271156353,0.0818131203259896
CCL18,,-0.0369173817990009,-0.004720301311197575,,,,,,,0.010912731667758606,,-0.04787003352160418,,-0.06178102769375515,0.040511656443618295,,0.05240045940540293,,
NLGN3,0.06709124421040025,0.17647816599133853,0.007168773675360263,0.03861511371885048,0.04306691603448452,0.05770846532969517,0.14486342429817936,-0.02904627345707805,-0.012655711408845019,0.040036048793558036,0.0418639392571758,0.1519779034293299,-0.02584771245673152,0.1315476491744661,0.030102409543110303,-0.07827262664753415,-0.031636442051383246,0.19284086664039948,0.043520170474503475
CNTN2,-0.036913541170211936,0.03474545936770333,0.033683040871860005,0.000266507739649271,0.060590513568123755,0.07579997196240439,-0.03622183415902431,0.03384770926696186,-0.029067179433959967,0.06803238974900613,0.0389625358759843,0.08474637448793201,-0.018048566726280312,-0.10075882679558042,-0.0004257442893895981,0.003693256439247993,0.023413801263718,-0.0073812495201171354,-0.00888746050756203
FBLN1,-0.027848875303387834,0.026927339197085485,-0.010681157069509705,0.003919563546910748,-0.011927902282874813,0.07785844408346185,0.0357849867389502,0.00944422190540245,-0.05950136094770465,-0.04963288403561414,-0.012284556321859206,0.04440712390985502,-0.0556413000820733,0.01879235598709479,0.07451505550662982,0.020000886312955133,0.0540466193595409,0.018936115820932534,0.09074403560578247
NTNG2,-0.05453914117134498,0.13545711701059004,0.03055852601140318,-0.01574309190313652,0.007895650368441167,0.05754792706016308,-0.002955597771166073,-0.04912364103085217,0.05055760505328576,0.027514507479937583,0.0035680395387501403,0.020662392546829497,0.06457257816761473,-0.04190643053569463,0.021013041315612473,-0.022403002732574763,-0.052418913257746245,0.04017098341500738,0.05590530067447265
CLEC2B,0.026711298331929402,-0.1032400880165628,0.010415723421072618,-0.016020669535106898,-0.014799454714273352,-0.008056384415594166,0.11602563002393014,0.022101037259712398,0.019483093551558257,-0.0325499748423729,0.009482903880959188,0.04152803260148418,-0.05143162107732277,-0.009363065193278687,0.016994864091648132,-0.00959614577609899,-0.03243583765655442,-0.041290321663703576,-0.005990703599244217
EDA,0.011087742675981272,-0.046125924840858805,-0.012330322248519798,-0.0061478014280557415,-0.018980292706099834,-0.021698755409581955,-0.026646579798146483,-0.026300205491196164,0.08515983007060228,-0.020531588574417118,-0.032631611529766916,-0.0629537115206659,-0.003734397661707537,0.04259347678597441,-0.02540013408552066,-0.020128645853958578,0.016840302306991368,0.019127162667757977,0.06309426973960298
SCT,,,,,,,,-0.022149596557739265,,,,,,,,,,,
C1QB,-0.041802022757321596,0.027781754966093704,0.05483984128468785,0.004336724092011676,0.052835457420339856,0.030461845293336145,0.14317830096015569,0.018272412193070395,-0.01214573436829239,0.046152389384596315,0.03182720706799332,0.0914771709302834,-0.0184538042667998,0.027009088297616706,0.05098738876744754,-0.006837117742921766,-0.09610308405133858,-0.11230275026563517,0.037810591427316714
PSAP,-0.07774176942503505,0.13260154700761473,0.0027265699003274618,-0.012132435593111736,0.052696861309597255,-0.04358799812937363,-0.10906012404528874,0.017460982596927268,0.0698063287295472,0.06550999806568088,-0.09346764780205177,0.07551997043243222,0.16653936410616588,0.12962163049266492,0.018894838304199555,0.025505542836205736,0.005067519280580673,-0.10861035553316938,-0.11575843851708682
APOE,-0.02983528533492576,0.14682635556657342,0.09922479306535692,0.040026523680221505,-0.0008526604864840839,0.02567876735593004,0.1095353859724868,0.015377910440453462,0.03371501257918439,0.06324704630032943,-0.05765473600855545,-0.010703643672949164,0.06818799879825375,0.04715449020789444,0.027154856009083093,0.007859376693172092,0.06329461068761187,0.0011001363137842616,-0.028241756941804644
TIMP3,0.04514245830278935,0.008884142650796147,-0.016899899048671393,0.004426909902208123,-0.01594480878166943,0.062071209319836985,0.09303162102484226,-0.02575103569931037,-0.008043956803905211,-0.04007908098312707,0.0447195703339394,0.04048283309663015,0.07217570795908781,0.06193444160957498,-0.0018030017354811487,0.07735354232799252,0.07379246199030826,-0.04653836299564434,0.03213607070376699
COL8A2,0.014472655931666663,0.03822393286614306,-0.014863429935450822,-0.026666779817875064,0.009403365088801373,0.009983768349798063,0.10603289536131379,-0.0022178252569818426,-0.000362162703125012,0.06216215593286233,0.016041848796862844,-0.10434175666754764,0.06827788236699706,0.05095230055867333,0.049167401881945315,0.025154534793359964,-0.030605669278834357,0.08627889574057475,0.09742582781784999
PTMA,-0.035878683053096314,-0.13437553847859596,0.03348226755182296,0.04056409670466909,0.02637887835936612,-0.03208001685259299,-0.07165169132475731,0.008624659865308965,-0.0037855224736085577,0.042515621621891576,0.020707711772487578,-0.1349755500578056,-0.08352542520863905,-0.11314886344160026,-0.05940108316714055,-0.02819567355674218,-0.06801896428713762,-0.11107027585067283,-0.04105438105092508
APOC1,-0.07385105539060316,-0.0020351259497870763,0.06876818343337959,0.03449132414002553,0.05122605557203107,-0.039636474788559826,0.19511434243739478,0.031226902376531133,-0.03690662312546793,0.08087566286750526,-0.015365211871566323,-0.0828165443661524,-0.10605395968483733,0.04979215606141638,0.046202316352935875,0.02550438649745151,0.039827747867188526,0.03596716111358495,0.016915085706596174
PF4,,,0.009495555401993042,-0.02040267692567702,0.08947511501835578,,,,,,,,,,-0.01240782228314356,,,-0.0077863524140641205,0.050684530420492896
WNT16,0.019042272410230546,0.02593456549367385,-0.03625775737567,-0.020402675126278615,0.04460197539376963,-0.022815456346037155,0.12080177148120302,0.07017809839273295,0.046712900358011525,-0.025926346199947367,,,,,,0.007443360101031933,-0.016830643931662632,0.02360829432885331,0.03268144570229309
LAMC3,0.009327688665751616,-0.03563904805600148,0.0066220859635561045,0.037016344502987006,-0.007777005307354767,0.02749016916152113,0.14892212994418713,0.008998066159853062,-0.0028428299650173827,0.0012767881067849518,0.029553795113525048,0.006690329469320475,-0.10743504682768294,0.1034322812632165,0.09785191731635012,-0.013483021926101537,-0.002443687269288945,-0.04131042399642796,0.0406169669056059
C3,-0.07313018330661968,0.10364190325173166,0.06664080750503527,-0.0147540355004437,0.019872962959232045,0.03691548738169456,0.11429301249098277,0.018266886082392995,0.06631488789250267,0.07591794522632563,0.02642214991497168,0.056914948983682226,-0.016662611837154864,0.008124625141969271,0.028264608020506506,0.05972918725125361,-0.017712825221502228,-0.10851558312153642,-0.055299285953824565
S100B,0.04356781173156429,0.14447510923320103,0.002922454200855551,0.04118020160338822,0.040330579136912084,0.059531088310167755,0.057086112169485934,-0.033200776293835714,0.04363700171090775,0.09018409906400805,-0.014514310878406649,0.08863850994190385,0.03204712100997517,-0.07932840581071911,0.06922379441721038,0.04891279259938646,0.0285218679773746,0.15831073401819348,0.14680452089197327
F7,,,0.03753016091228072,,,,-0.028677361277471086,,,,,,,,,,-0.01975656911826376,,0.007822396912147055
CD5L,0.05318618136975328,,-0.0161240215013742,-0.003739702590076309,,,,,,-0.025750714515665376,,,,0.023418225049022762,,,,,
COL6A2,0.016670234180048826,0.008837557729366424,-0.025736628842413536,0.0031228351771184337,-0.008854322161812152,0.03862876524788868,0.10510593014369622,-0.014875528599324828,0.07305913660949576,0.038802882687803374,0.0022432346426615795,0.029558765100390565,0.08309021920546591,0.12838118469732906,0.008236247739808496,0.013817985268881323,-0.0032935957833924202,-0.15097773546161317,-0.04222356254486904
MICA,0.03300444364772328,0.0892017693266377,-0.020465641167987023,0.027966120075371664,-0.0032056090014987884,-0.006584297491888837,0.13966977647989967,-0.002178282488635059,0.07085259207969938,0.029095580292867965,0.037104225595056224,0.051383402581926765,0.04026233768378181,0.10259361042896932,0.014974381037219025,-0.0032150624154896517,-0.01744139821791331,-0.019114928730675218,0.021571148477113614
NPPA,-0.02588801480686375,-0.024644127908209492,-0.02565248441523618,-0.011106003347494542,0.004516502638871437,0.0706895017328099,0.02739374111434303,0.0246351958754731,-0.02659144011685919,-0.017539137538220274,-0.021991115269767224,-0.017103291584398498,-0.07724371519651796,0.06607058553893434,0.04679268572552094,0.0015941700419082104,-0.02270206603786909,0.12298637434604355,-0.06578408314035555
COLQ,0.11820798309142103,-0.02840474396553736,0.003570730808403726,-0.011277741304411653,-0.035807517513936286,0.03929448926615377,0.054548170746653316,0.020796076330310536,0.028488857278329935,-0.03780850923585529,0.0033863337369567435,0.00764249799509168,0.03434564760839274,0.044988221346060495,0.033901297964320835,-0.02224007907778781,-0.04400707590964942,0.03053255420194608,0.06041077369136987
SLPI,0.006304869072280246,-0.06203731858775974,0.01831245284943289,-0.033871020225644304,-0.015196441002794325,-0.0421223277462825,0.16123438310022606,0.036838806484858176,-0.0007234390114314569,0.04128533111310465,-0.04732026798728556,-0.007027830380662777,0.019465170404777292,0.15566194523566843,-0.03253422927707157,0.019720951604023377,-0.009514782658494663,0.018942664675332215,-0.09277399588007688
CD59,0.04553114995824626,0.06255708134281901,0.007265188091884148,0.040522942726050844,0.02274505934731345,0.013833503153016556,-0.1003228102723162,0.009848004380690605,-0.051499331447581245,0.0010814759650521588,-0.06636154149295119,0.11093331361882235,-0.13921295374124393,-0.03332487801263944,0.035278501702536214,-0.0358819787449095,0.05124088229641088,-0.08352120176792963,-0.05944048150220549
PDGFD,0.025307265447169377,0.048001975157676555,0.012602203306936004,0.0011849740566929415,-0.03218606222648759,0.023938269740898997,0.06039958299159181,0.002778917998562333,-0.041941090892081645,0.003863914772358937,0.11160400550900017,0.09617166309354774,-0.012209388837611093,-0.0011362082656938537,0.06779313971280784,0.040977888862438513,-0.015514508381116537,-0.05602744553594843,0.051522238936231333
FGF12,0.059551417000779504,0.12261375209790137,0.05303141159623888,-0.05366211678893392,0.04543278073259439,0.050388546468720485,-0.10900439278134053,-0.007854020913309091,-0.08253960863318184,-0.04244798257337102,-0.05659587516739602,-0.03678800044707789,-0.05637974047727839,0.07419855249603974,0.02084381570221368,0.07279186669562222,0.029343222637494157,0.01118280757964982,0.023921950867683957
TAC4,,,-0.03917434940074296,,-0.01923170468123179,,0.004443997907743347,,,,,,-0.031377907967273626,0.029839711250099363,,,,,
PDGFC,0.04041699894590364,0.1172259570322881,-0.03162124284521802,-0.023454087623180183,-0.022281548668909794,0.010629841866919872,0.13487921014228532,0.007690075411425958,0.060838851705969206,0.04148872141449486,0.0061343106163734866,0.06796168716338913,0.010447110635926056,0.1176640040005006,0.014749327513455302,0.03856749325999876,0.047040998407969783,0.0455014852556526,-0.05441722926034559
CCL28,,-0.026299721252325745,-0.01959611727528459,,,,,0.06288145348663886,0.005879718756293592,-0.021786339216955823,0.03110923329145826,-0.04787021674387902,,,,0.1220286633566967,,-0.006624412613643239,0.03522274009009557
GNAI2,0.04231852021887687,0.048259591907168435,0.03446746306905035,-0.011449144658938428,0.011178957754957749,0.04802285675372696,0.13324268792306124,0.011568754356414976,0.04091378493038219,0.055858638746590326,0.0579109386213102,-0.03907325298982073,0.06494469378864037,0.03596425893665428,0.03790500604876239,-0.01405236150593348,0.0283883884221785,-0.07348783409657739,-0.02440111014446946
IL1B,0.028543510198344887,-0.00794057925703801,0.05886263067874901,0.03666202346810504,0.044546986720996745,-0.004625292624772524,0.06522855601225912,0.006222155188247261,-0.011417149537206683,0.06315999239587902,-0.043806814648170815,-0.02989338215972117,-0.20321662786086972,0.06265915285148886,0.042613679142698285,0.0426557608868536,-0.027576091353348126,0.06671416962280353,0.04494562374073729
TRH,0.1075560054454365,0.05894703594640196,0.05332279083853956,,-0.026977272619552586,0.025631650032361192,0.015938241418404102,0.008170329502453598,,0.010789741537205319,0.06078932214843693,-0.07718045074558756,,,-0.007987980246724523,0.06018545882161462,-0.05150023666558894,-0.02802793981031384,-0.09246037405625411
LIPC,-0.02713035709155374,0.002371461314503972,-0.017260301246177483,-0.03070711918550901,0.046391455036243014,-0.002920853466230327,0.07048135998162718,0.077162967515763,,-0.015040672998657008,0.06138468334485049,0.04656740344646196,-0.023456498807912746,0.10116180523847185,,0.017573651566323654,,-0.046721343402282324,0.10460665959186333
UTS2,,,,,,,0.04293665271278301,,,,,0.11711021108716987,,,,,,,
RSPO4,,0.009002420109202375,,0.02083684803720442,0.001992410530500411,0.04698964062092321,,-0.014788616723396843,-0.010259854433451315,,-0.02922354481430116,,-0.057659464833414505,,,,-0.022136723088094716,0.01608544390744983,0.014692974741061252
CP,-0.0787329881448885,0.010152075986615022,-0.04726260033326637,0.037113999640919396,-0.012256285733451234,0.008564290548691776,0.07927771587853878,0.013790898451116338,0.05626632466141365,0.014525716955065065,0.024649730319209452,-0.00795417817452523,-0.024866989790825637,0.05099948854026876,-0.04990609338430802,0.033005919685700574,0.08017842422178109,-0.04712191598433452,-0.03717336133664148
CCL25,0.015044701812712358,,0.12217686864382848,,0.00858292290389511,,-0.00038045757640762265,,,,0.04117664433762779,0.08841021324185404,,,-0.0006658101741990797,,-0.012988956581145648,0.016788492245666996,0.010728380133934122
MADCAM1,0.04785639108217081,-0.010799072687032268,0.051548300665294686,-0.03749071882380234,-0.02488793173312218,0.03821753914287141,-0.044997136527551024,0.01208629464889668,0.019186486120096987,-0.024491353161374435,0.06074389922190177,0.07231724421315622,0.07057004639423635,0.0013569965409720858,-0.015244845730108135,-0.02623616411102043,-0.01800903368214916,0.09242587608532159,0.026853094904418146
SEMA4D,-0.06860510243386807,0.08487041623645214,0.0344826353294162,0.06934028664466474,-0.023390981506699292,-0.013616197921058686,-0.0580600158052814,0.041321740503723794,0.035542335339941424,0.012702852244001825,0.006575206899577807,0.08627225897604468,-0.06667875195558397,0.004291315936543183,0.07017400205931669,0.017450959519755317,0.05625154555920975,0.015987331825173277,0.028855758543016228
SERPINE1,0.007521951637619701,-0.06760976436443078,-0.050571886295713346,0.02731954803850798,-0.005620894853833584,-0.015993980735233903,-0.08629190868729637,-0.031486932752526696,-0.011371901471456784,-0.04599790024645623,0.01815621756740339,-0.10360660776809584,-0.02673896311208705,0.10727389531086198,-0.021498708035776335,-0.026692768351352186,0.03050768478374387,-0.13214419367361885,0.01068143868694798
TNFSF10,-0.03327381505495431,-0.05039817932557433,0.056503418902378706,0.02814281001027268,0.01820171813005269,0.03282658177856866,0.10237571330839272,0.01267624518568858,-0.03009130122150006,0.0203652578649398,0.06487511578305677,-0.047578457008378164,-0.14557941781337885,-0.020578299831456,0.07750813943716657,0.06233843445344218,-0.02612925579748994,0.0008812779028972425,-0.0015357462589404693
FGF14,0.03974309423261699,0.06158979460360952,0.06800043131693802,-0.013008538642095368,0.05426505313210305,0.03148856324378144,0.08580357215721342,-0.00889211997699007,-0.015611884650463065,-0.03788366143638104,0.01137734186206658,-0.035499522674037116,0.026761186524826546,0.05627903649163225,0.028019629278587206,-0.014858271638834089,-0.028352477730555655,0.047109905090159505,-0.1079541692506746
