,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CCL5,-0.06565027972983764,-0.04598128385555096,-0.03675208467517875,,0.06675269180691917,-0.04031892653884827,0.02017416054829683,-0.007689775016728875,-0.016796121112464826,0.029341464798995884,-0.028277692278811356,0.1464123545923356,-0.004449519236776681,0.008163775584249845,0.023063255979938774,0.04629721406982343,-0.006027886481794987,0.09333261605764802
GAD1,0.09054083591579337,-0.07513580387823716,0.021637640576254457,0.016607867153008347,0.047628972010604925,-0.0014474897349823232,-0.06343688327315909,-0.044517855657445,-0.0317844482890612,0.1258968962806046,0.10662874391522255,-0.05261213932029198,0.033801080673074434,0.04618367952953039,0.05690409411056637,-0.00619679900436022,-0.03511686922223716,0.0032136200488403605
COL14A1,-0.008716253992419452,-0.0020618621231475423,0.02519104899577333,0.03947179660386422,-0.01864297063688746,0.055370221241855436,0.08028790066330031,0.035123403124698714,0.028882864363891002,-0.06073301348114084,-0.021731216976149388,0.027098777331138243,-0.004868402654555619,0.024443293409616516,0.0415813010420022,-0.016236212997809765,-0.03450341653562206,0.07320549113347323
HLA-A,0.08248124108832547,0.05916923832542537,0.07888443797287213,0.016556103207495114,-0.008361924939625882,-0.010750249638420223,0.11965813589905992,0.031696123168226495,0.043370283428196016,-0.04182362582195012,-0.07515302162050606,-0.024496408916591703,0.05496689789187994,0.11463712891695822,-0.07785654987189851,-0.0209864617411836,-0.07491455087653599,0.07012573211305075
CD5L,-0.03453291902773897,,-0.0176505206831222,,,,,,,,,,-0.032014995284156245,,,,,
FGF18,,,-0.015970530992099045,-0.027466779523521966,0.003985417321962522,-0.022667231807803726,,0.009528030709780354,,,,,,0.03781465311859914,-0.01139031684775051,,0.06619723103506656,0.06433777574897181
ADM,0.012847718602693842,0.0792968009140289,-0.015111006461544863,0.02917043508221197,-0.006680703096424466,-0.017432658615383102,0.053803601985787194,-0.04377254895640722,0.08009927265936122,0.06727378206095956,0.07259725565439396,-0.08665648832064521,0.02726325587091961,0.056084438996580076,-0.022402606866777027,-0.010187098369085788,-0.02213050282222104,-0.024327786184050515
CCL15,,,-0.006903833460828664,,,,,,,0.0685559372274171,,,,,,,,-0.02014581900176432
GNAI2,-0.018170598892247782,0.04519485229944562,0.02360286295006768,0.053138845521088954,-0.07825441975043664,-0.03267913927064178,0.06381283418423613,0.019101936623133517,0.06787155741063289,-0.0643081033252062,-0.030558186807138638,-0.006397761969799472,0.08093828503543685,0.03146479494432694,0.01991637280113268,-0.0340302517228689,0.04446069407741667,0.04689644445227813
HDC,,,,,,,0.053379132885014585,,,,,-0.04024938677715847,,,,,,-0.018366787778528543
COL11A1,-0.022747212523748055,,0.05583479604494816,0.04618764675355031,0.02257493052172632,0.00552002038130647,-0.021625034345540008,-0.03694353392410735,0.06453219144605586,0.012800014442333946,-0.020528572963420977,,-0.05050283413428616,-0.00854327930550294,-0.010329025349999882,0.012805943835516285,-0.021629907684420698,0.03224977653925431
NUCB2,0.06923161080198477,-0.058004852128811665,0.026463696995483926,0.04296757057976122,0.06478702365159489,-0.017702099099389457,0.06601851880399201,-0.011538988688909013,0.024522760725255232,0.03418345120760685,-0.01579790377532,0.06529764102159143,-0.024629334935902917,-0.0020467947861200035,-0.038655869543605115,-0.029242838596333712,-0.06620909633789518,0.002576114176147642
CXCL1,,-0.043606484652813964,0.04669331559792518,-0.027064750782015524,-0.011911242273636598,0.09070047413937922,0.05746720727025205,0.09320935106295607,0.1067504319788387,-0.009615857046388013,0.02839573743015388,0.008868128372412942,,0.12661978258892376,-0.06952346972843074,-0.032181368326701404,-0.008054471257056103,0.0703043711571049
VCAN,-0.010776229573578315,-0.03814182269498436,0.058486197276188714,-0.019726932109610563,-0.036598727094132,-0.006979975333002123,0.13412424858085265,0.04948073038825682,-0.027394044649355274,-0.13529607375152705,-0.04698643173196239,-0.02733205801234948,-0.023583768647858945,-0.04958650182759445,0.014574150607021408,0.013260217438696827,0.06270194577105873,-0.0026482919299785613
MMP7,,-0.1204267892436712,0.01322839968102164,,0.008974350519555929,,0.07336365212326575,-0.01782795785531738,-0.01913587552129655,0.022676335716782278,0.199446069737977,,,0.04241959850253564,-0.007496420128629673,,-0.04611764415146609,0.0016144593063279345
PTPN6,-0.07923556423801986,0.0811001916322645,0.07137767840196331,0.018025431224086542,0.025706702633119242,-0.03416423853756309,0.06992217956681136,-0.0049565399957772205,-0.021289280474142042,0.03168403858323277,0.02542143190848737,0.04194236601313479,0.027496493915617645,0.05768637092476665,0.014869478049968238,0.03268663780947669,0.0019067214792482464,0.06959077062041501
PTGS2,0.01442166260610971,0.012381704329944676,0.036577716378646756,0.022438195733011656,0.039614886765528365,0.024001006576425798,-0.049431556273061214,-0.034178493325296634,0.03461322997458089,0.10650642236840378,-0.05498014817487648,0.031661206842858204,-0.04946314174095449,0.04581839850706778,-0.00637608786911782,0.05079958908278721,0.005970258539156994,0.003181061289835089
XCL1,0.008152516297649081,,-0.019341813694108936,,-0.016286683731626544,0.02389254516773404,,0.029063804074598777,,,,,,,,,,
CD58,-0.041754236085664254,-0.0056887067503952424,0.01358190337487419,-0.038375264062235744,-0.003528453435856457,-0.048858819417287515,0.11010497481067609,0.02217610098258652,0.0503197187460098,0.04298092237937044,0.015561501877588252,-0.023631155576380992,0.0036890753438452604,0.030734745033530648,0.017544925415779643,0.06256788433046181,0.0025677705527258603,0.004305445944672264
TNFSF14,-0.028853367476273865,-0.04343291687554039,-0.0012055139629315206,0.011073079180508288,-0.030401384371328298,-0.016512167991395005,-0.0347162857171902,0.0021746140466735917,,-0.03844324943324066,0.003328138352533838,,-0.038237893176167666,-0.022226558720535375,-0.034302141842591345,-0.018415699239576595,-0.01846203249155131,0.018203570699785718
CNTN4,,-0.03884545029952009,0.08868268418975579,0.002711080289963758,0.009794790427471617,-0.005181965894921589,-0.05916086679856623,-0.00683271263598218,-0.022094054311830803,-0.03586950936643483,,,-0.049724610788704604,-0.02282583804921648,0.0064831423182053535,-0.026867068983318535,-0.03635604927974438,0.0673610294313385
NTF4,,,,,-0.02060194168852623,,,,,,,,,,,,,
INSL3,,,-0.01732669536363376,,-0.014968883112313754,,,0.005890038325197678,,,,,,0.010325895835774122,-0.025913370134056382,,-0.0044918930772635795,0.01832239379738504
BTLA,,,,,-0.02376016660955377,-0.018123202054317267,,,,,,,0.08428440036427866,,,,,-0.010679442657787018
MFNG,0.00908536728648046,-0.012466632953203789,0.0010744189224781452,0.06765798003288405,0.04576054922729052,0.023404390002103023,0.09006272747956955,-0.0027250990480186953,0.025595745501507353,0.06053463317068035,-0.03484479482607282,0.02909237689568934,0.005764007349961344,0.029681621422257068,0.04278604651234092,0.030220216174517506,0.006017238776846462,0.04702905308704695
ICAM1,-0.08025453816895597,-0.021563214791137805,-0.02236327388822724,-0.012922455224814243,0.040239140809576655,0.0010417505466767789,0.10387660719127975,0.06746889877451992,0.07585396818726094,0.00024230939790236236,0.09987380138786908,0.08397797193598266,-0.00014550500029479355,0.058303339674692437,0.0744893723324557,0.007328609930623978,-0.0013517384287834832,0.08513569713289486
PROS1,-0.019501713000382476,-0.03438590631746529,0.023525087599705286,-0.014485470726851158,0.02627268001214366,-0.007017777341123172,0.13397609510633365,-0.02171620221444515,0.032932739356075776,-0.007967275977332515,-0.12505894325312988,-0.04663592114329546,0.0778019023654257,-0.00813757393288881,0.034991081070028976,-0.04167861807862217,-0.0785504521957519,0.0286025228472119
CLCF1,0.010060505258367314,-0.031096721007578765,0.0584424006145878,0.06194844965123905,0.024238079934323576,-0.0012873979712204333,-0.041167978944923155,0.02559083144604448,-0.009670863543736715,0.14188711854359118,0.05474256792620417,0.07766047639907456,0.043195116490097815,0.0016369543638315295,0.01860627894993123,0.09983482595074086,-0.011669320426601812,0.013401675376217509
PSAP,-0.155209782300651,0.0876517158189822,0.03679430617500573,0.04031300007387633,0.017250410881081295,0.011239371829180689,-0.0560147262661089,-0.023541623776402013,-0.014853207925007824,-0.07533838417366352,0.01735683674500977,-0.01351827282635192,-0.020669636744661726,0.07113617624855677,-0.03701376978114677,0.049100218785844606,-0.08130287776515603,0.1317345637805426
EFEMP1,-0.07273793877305477,-0.04637309664075951,0.03623994914517253,0.002781480073065573,-0.0029458308210912306,-0.01325552896749016,0.1372623907629174,0.07979675659531933,0.061901879834782826,0.007127830525828751,-0.04570767151133384,-0.02544642878918943,0.08180994676783818,-0.038665199831046965,0.033711081799059905,0.0368587768986771,-0.008634745467732996,0.008301296302438137
C1QTNF1,0.03792986544564237,0.0369204192973742,0.026590177648105798,0.004331126930669561,-0.03808146671272601,-0.0025593632761069787,0.14167700872260613,-0.016383477437855006,0.048305603288887514,0.03463119356222803,-0.1132885627889305,-0.10553567092935638,0.02408426207312292,0.07647085526021917,-0.03442614453705713,-0.010311993052024121,-0.059247608109164865,-0.04620916364236738
ALB,-0.02655400108186554,0.036138262749340865,-0.01414840465695322,,-0.026575114891976316,-0.042808574445756246,-0.027947249476212122,0.06615561657059747,0.02395516748841804,-0.005139048656659394,-0.028558070556743184,0.08091616953738576,0.021241350814149636,-0.03664149159075553,0.026232133940028875,0.01034640327148091,-0.03486208368283773,0.03560799123885524
CCL13,,,,,,,,,,,,,,-0.016499463414534062,,,-0.03414353330943797,
EFNA3,0.003912197879931253,0.012637619293935011,-0.013954513699150645,0.014460732256721193,0.05656960492926039,0.02231630196671167,-0.13532649725789178,0.018935873571705505,0.01957945670144212,0.12523595606277038,-0.019475157326168502,-0.09104436813390143,-0.0048661171223257724,0.05283577789791292,0.11207434293465887,0.03481762230178812,0.10545233913406761,0.08144677269726532
DRAXIN,0.07098960715321814,0.04217306055131807,-0.02456763735356549,-0.011268295294303437,0.00622312071087587,-0.008841806717255235,0.08333651653171525,-0.05132465522372022,0.09191514583335426,0.018800485571376743,-0.026373369251889534,0.040878037172122905,0.05303125803253229,0.048856421633658643,-0.01265424857798348,0.06023897542311592,0.0643043508370603,0.08970366481958834
RAET1L,,,-0.01349766396317784,,,,,,,,,,,,-0.01075329607100918,,-0.026217108267662072,
NPTX2,0.01926819090851332,-0.016380242433986857,0.05298954703864896,0.055631274690557085,0.02466295045008728,0.07305217824840383,-0.10560871091114357,-0.006171845168903037,0.09300093035064166,0.09165350762366274,-0.007317309826397017,,0.018822202197636022,-0.010746617189404733,-0.013015340977928027,-0.012700820896923226,-0.05103919223298276,0.06086342128575417
FGF11,0.0424608118129073,0.06411747505734516,-0.005153004867894168,0.011911635658277863,-0.049107899107959006,-0.027045550124466845,0.10312904001495592,0.024396926649711295,0.0536146667330149,0.02301794951491552,0.03378103073123112,-0.052368119347929926,0.016272948934314607,0.06220594747858775,-0.005876675498722241,0.09341575688260824,-0.05972429019029556,-0.005401953612764873
CD59,0.012155770433633938,0.003897781938998287,0.007370938989008723,0.032078897592143864,0.021679264291906905,0.004645542407968862,-0.08992872033235326,0.049615308128248055,0.005097774744128463,0.04248720890851615,-0.11533890569865907,0.08870854163534438,-0.044857741864001585,0.0562630398690435,0.000950090450759562,0.049349188927498705,-0.05126355592790638,0.07434139373364371
COL9A2,-0.028358271108083446,-0.07004873549192972,0.0012341730029582054,0.012186414427085292,-0.01088880537089081,-0.005829536454385872,0.010058664509166258,0.010528869310154777,0.004426017795035699,0.16499351767596465,-0.10836302494975844,0.10023987847870278,-0.026122667529244928,-0.010006088201627798,0.05911546768832685,-0.03646339871913576,0.062108931734357005,0.05780741428784371
DLL3,-0.10913544800739526,-0.0045990429224798055,0.014965140817127144,-0.02871235976506232,-0.009262829397965806,0.016294780792817532,-0.018445696890807987,0.024412710434949494,0.0006399970549213983,-0.010055246221931578,-0.001613294071956961,0.11073678253644954,-0.004851944331228286,-0.07470815888581048,0.06725267282973643,-0.002703667705279705,0.04051084325686551,-0.03905336607072857
FGF5,,,,,,,-0.022254237430154505,,,,,,,,,,,0.06134100912915676
LIN7C,-0.04432358642866418,-0.0008141929764457862,0.0463371952676078,0.0034260845917730987,-0.029717577649721234,-0.014259268394963732,0.01084413890477511,-0.03554736817612887,0.003000860857623457,-0.0018128902534805885,-0.0516716857566057,0.07431983695771542,-0.010583735013096457,0.010264479700413283,0.012577353278239837,0.0009265065779802512,0.023291432773433023,-0.010080671429390026
GDF7,-0.01826980031443124,0.07241411245754503,-0.010979808653822046,,0.017045025269723017,,-0.001244516720199125,0.04183276632554469,,,,,0.08758607567007215,,0.05212310485465434,0.022644378603209576,0.03772064259915966,0.015395826403272183
PSPN,-0.02335403856267279,0.00964122319614992,0.01598809696093161,-0.030147346250148036,0.010072500482498956,-0.0429616149150828,0.06453718641536663,0.011132977518447044,0.007811550537789188,0.08227121818778044,-0.03642663228386838,0.07415386167699894,-0.04538020837094953,0.0061294640819885,0.07968125788675981,0.0037343677170756373,0.023954218478162315,0.045068776913562224
ANGPT1,0.004065575493345256,-0.020108776401422626,0.04905018650496506,0.03349670124329344,-0.01177459169026161,0.006795259152731795,0.07487646393542799,-0.007881649039870273,-0.01962140278766383,0.058888190803533885,-0.01730447494348157,-0.05894443697838656,-0.04283289073443667,0.008121339390387824,-0.05113077496081824,0.032391378913232585,-0.031056620568914717,-0.006284538647332626
PNOC,-0.025800756281629533,-0.04471907890708622,0.024525491075488574,-0.053414402780493336,0.0068568572351744616,-0.01857298280834045,-0.08418120284067618,-0.020674231219212663,-0.009847900659106162,,,,,,-0.02391377170338364,,0.022186344056548894,0.19397866363137453
L1CAM,-0.027434921427566178,0.03454600627844351,-0.05189563740212991,0.07814586304976578,0.08119736476273023,0.06136329259868856,-0.07406019243917718,-0.04554188838622584,-0.05902232196230889,-0.04696045537560026,-0.03975557653001815,-0.01837459335439837,-0.0035812246649368864,0.014961688983169632,-0.0764497262576551,0.0249258413655915,0.03320552704527268,0.014511917286450255
APOA1,0.025722351097193164,0.04047282030966914,-0.046296072310928825,-0.00449379356343975,-0.02331156225022278,-0.019414501224855992,0.018403535992572443,0.005449863400641426,0.009108008347478163,0.08989501103621007,0.05696134812528236,-0.05023785576246142,0.02934600395477858,0.01537266418050263,0.045674893269064716,-0.029533385448762856,0.02001245350779211,0.04221963539769626
PSEN1,-0.04141058125106103,0.07535109204109007,0.0511307291652256,0.10845450173970932,0.06591305422740004,0.009792391225722088,0.028344663205759943,0.03556425551514055,0.030217271248599097,0.05236538399873405,-0.10358738982709902,-0.03693738967063182,-0.012472340332666476,0.057715147156483,0.00557652432460575,0.05191236526599514,0.029651551177213572,0.056768513791031365
CALM2,-0.083972849697419,-0.046564273917008375,0.043796949378692766,-0.05549703347163323,-0.04382466411779064,0.013295939194292544,-0.15883693229930076,-0.009949477867536716,-0.04998397543457602,0.002094578811838553,-0.08578138060760275,-0.0023400480445769384,-0.06066748880460695,-0.05518719004523214,0.030268118714759727,-0.02634923618273821,0.024010293701949403,-0.04432578850600912
CLEC2B,0.01559553089570307,-0.10413308946454723,0.0028402594859216223,-0.040677790274202125,0.033073674337750686,0.026571438372605394,0.09784785959365754,-0.008864144129740145,0.020314684851960592,-0.008223662530664153,-0.021268972709474036,0.021657271011837755,0.029745087548111202,0.035360346725059506,0.0422106508671153,-0.048720648546667605,-0.046982643919806874,0.04071244644875006
NTNG1,0.0034455310883489774,0.0008122687555274434,0.036879099134057666,,-0.002750260333775548,0.012252831364033599,0.042603723116923266,0.036367257203880725,-0.037448159431517275,0.059651619933752426,-0.058598897527232505,-0.04422278889972997,0.06447395133027953,-0.05176333986561147,0.022409454016360443,-0.035791585318078675,-0.015815763461127206,-0.004273154040039245
LRIG1,0.01160421038374248,-0.007296097274004217,0.024863180977293443,-0.023829341065893232,-0.01575209178653542,0.017233688570974386,0.1322619625246159,-0.03540097873314988,-0.025828086796252328,-0.04634478811995474,-0.026494856789345638,0.09571339980029663,0.10424816513164493,-0.06695325405180746,0.07175455782218049,0.0042809259335491075,-0.017571234202264658,-0.04530148807229611
CPAMD8,-0.01607585635200447,,-0.0018719884701745607,,-0.017705517735079057,0.010860190156971889,0.019540550642292598,-0.022803025554520986,-0.022867275956342442,-0.03230325895275448,,0.04660613482209752,0.03217383956297981,,0.03938576251496648,-0.017637631287766006,,-0.0005898223278259004
GHRL,-0.02564787310438515,,0.005903952739400879,,0.042520406733656695,0.004241469889356934,0.0618032275806966,-0.03283918907802781,-0.01580132505020819,0.07210054034806718,0.03741157978803672,0.05215278565838673,0.012857055535611986,,,0.019505523350520068,0.07227734300410836,-0.03967725274769998
NPY,-0.023583908679382287,-0.05938947452827839,0.043716381559600184,-0.0055408682140193595,0.025605505851576664,0.014998934109769664,-0.08816074354912813,-0.005277405358064459,0.02305071047182704,-0.03772321114612338,-0.0507457870368181,,0.0398149860220039,0.0889821424461221,-0.019388204276465572,0.0009901468701280745,0.035898085492551614,0.024890563565960096
MMP2,0.02481238177902233,0.048550367046154945,0.011093045087547848,0.01222074657502194,0.010832473626215866,0.003204279415468513,0.10087838125809216,0.02406102093979161,0.010977552356305032,0.06738309256038977,-0.11066966834823881,0.09714123871291794,0.020022134095037388,0.04484196955674369,-0.012737076723088138,-0.007962390311459873,0.010747459516462445,0.10953645688630723
LHB,,,,,0.02281972659738214,,,,,,,,,,,,,
PPY,,,-0.02275972880096742,,0.04884774981782249,,,-0.016665301885729518,,,,,,0.10425116723709055,0.042265509219447425,,-0.04030967049405545,0.03470683396966688
ALKAL2,-0.024073727171420912,-0.030692442949950036,0.04327207773383936,,0.024063108635509377,,-0.022826285886019836,-0.04019939474717923,-0.01597402896201989,-0.05163838534122903,-0.022969839286725136,,0.010417170911258294,0.03422755570065367,0.04931799431589188,0.04530222045532937,0.04054775939867338,0.03571868531332014
CSF1,0.025621377060028597,-0.007039588370875728,0.07506349820996812,-0.05389232323910986,0.01772736679041598,0.03894622609211281,0.04087950576768591,0.014518271673113524,0.056388076098590534,-0.002336322685736655,-0.09911835134409648,0.10809749224616524,-0.0027583133777277936,0.05979629127591825,0.034881244545042954,0.05607298954245684,-0.059930623963876536,0.06869784243585147
SEMA4C,-0.046625943226953424,0.012079044224020528,0.02523422758909606,0.06822592572689286,0.025952310931929005,0.042683117602077845,-0.005014772280701308,0.006749055780389703,-0.047831960641968096,0.030345501451367596,-0.11394988483829402,0.049202209889427945,0.008475853048000505,-0.0499205972522932,0.01926568833730356,0.034574676528050595,0.04628287368292188,0.06097551688421398
BMP8A,,,,,,,,,,,,,,,,,,0.09502415980125749
ICAM2,-0.01562727802425892,-0.029949473018591015,0.01004387080107482,-0.05489220718831674,0.036812355556939534,-0.013087478353687676,0.05714986110199926,0.014827684858065347,-0.006632174691962167,0.12068944849779123,-0.044026876105348306,-0.01829438211473554,0.03906832707486394,-0.03235737179873871,0.03686231164537453,-0.015168622755959175,-0.007405247722051592,0.06381704894771295
SYTL3,-0.0008165606317056071,-0.01700736587345472,-0.0017839280544361656,0.0206709862926204,0.03695544572034639,-0.02328608353704263,0.016515288686964,-0.0012911085199497603,0.06563951321416861,-0.040717677248963836,0.1901134491444797,0.008791713731566668,0.03608142268203342,0.022178956213563274,0.039099969857697175,0.0026009563594363255,0.028646722703866728,0.060991177567861765
IL1A,-0.01867988671442233,-0.006429241367750553,-0.03435471767607264,-0.02791310251961952,0.05401320980661196,-0.005887087419677619,0.0013289705079268048,0.004084622817493185,0.04710268691064439,-0.013286105583474395,-0.06800002523002452,0.06022789696699995,0.042457833319251244,-0.03033846089318624,-0.0064456120146940184,0.07137404002105358,0.03934757420877883,0.0179679317037387
HLA-G,,0.02395985750702149,-0.020769681840508068,,-0.01628668226080221,,,,,,0.06496835495931574,-0.04995278768280278,,-0.01165421628653816,0.027103507297276362,,0.05858502517992596,
PGF,0.06917295454378929,0.17301781569286767,0.0027046285023878975,0.014405694796533532,0.0188160475884181,-0.04167250369230539,0.06671448244002792,0.025730423798349812,0.05391531959206905,0.08563224846355191,-0.019454334532391718,-0.07287997862481463,0.019063875630966398,-0.05603883081622469,-0.024551800988723973,-0.045033425755511586,-0.0293541894109787,0.08464756870747774
LGALS8,0.03894399962233317,-0.013980628717283238,-0.0018801962609430415,0.007188742825149385,-0.014013088212482787,0.0009819696472913107,0.026737845346119924,0.003598365480053805,0.027175769149451502,0.039825878569086225,0.004524136762174657,-0.07011516192584549,0.04154175104724039,0.03582048104347573,0.013350000590272151,0.004607346772947511,0.013234478464701204,0.02855919247901374
DKK3,-0.06748707217165502,-0.04204127460872758,-0.0020622706427651277,-0.04597391431182772,-0.024576187691005436,0.00614562590402674,-0.11102028184166252,-0.04603186869583997,-0.034284306742701644,0.01272761433682321,-0.12478151015679181,0.010560127849965352,-0.06059252723083737,-0.02995569579051987,0.003532334250554867,0.007879754069619996,1.4814577337891594e-05,0.06599878772619415
COL16A1,0.0432365023159767,0.024549769572229246,0.04644158371052203,0.04390044967009902,-0.011480784197994257,0.04993859090332331,0.015504331256315828,-0.026890375803846484,-0.0001332442229339868,0.018721939446044163,-0.058502822214573584,0.00011143875624481806,0.016509050586833166,0.08832014954970942,0.020563002995472233,-0.026013540183117828,0.005093657860557011,0.08186131278024567
TPH1,-0.02994847938779227,0.1566167098451134,-0.015250221275088807,-0.023788886549842167,-0.009625500348443802,-0.0216661197051183,-0.02393181255964396,-0.030802917892382427,-0.014899819150029095,,-0.0537356939386606,-0.047874946776065026,,0.058661980703051085,0.02073345455586261,-0.04153817924203533,0.02214532496276813,0.01856031109662504
TNC,0.003707090912815003,-0.06001149646675609,0.00037893123462430105,0.07346808537055845,0.029844943447711828,-0.004968232165317536,0.14817413885949954,-0.01277314463286419,0.07203112992859177,-0.040200175402979266,0.08725189606534646,-0.013077097269362537,0.10107946994934408,0.05723022215784029,-0.020820642775338696,-0.011204287884580503,-0.03868841612534742,-0.01541848966167605
TNFSF9,-0.01607584872214149,-0.015427470654879937,-0.02711819975201995,-0.004383377928572553,0.06192186924338353,0.02280016910380499,-0.025635761200396057,0.02500195854050283,0.029672486342513342,,,-0.04857614491456577,-0.053036231328479067,-0.017597502512299044,0.09447333258459212,0.04041104292360535,-0.038242122536424415,0.04929090911684597
C4A,,,,,-0.018281504935536628,,,-0.006119544401409418,-0.013097507045841984,,-0.04852641286511444,,,0.07463381700238654,,0.006746503620429916,-0.025006012999375264,-0.020763641065894886
CNTN2,-0.10296824094807437,-0.02532772837679228,-0.023905944862587482,0.006725072555902468,-0.016388255022887852,-0.02267145951953073,-0.007446404563749106,0.0284267717134973,0.05070626173358067,-0.05495792745168176,-0.030425422932176493,0.00878579151109003,-0.04635073785672343,-0.051718094109265166,0.061652346992609,0.07716998871262654,0.027700445094026128,0.04196309270363429
F7,,,0.07589385321844397,,,,-0.02013194095334175,,,,,,,-0.02314402307727639,,,-0.024745038254008384,
LUM,0.013830241081365163,-0.034820498934228346,0.010474919554091345,-0.010018500748116433,-0.06365106220668852,0.03000950892413793,0.058043498334960565,-0.010212293745844165,-0.01028112061640057,0.07110163007578553,-0.0815806552323463,0.043852900639804245,0.034268468892976314,-0.029675436965530304,0.024155177238600726,-0.06882111005275605,-0.025315604041595885,0.11316339735910835
IZUMO1,0.1055929294032985,,,,,,,,,,,,,,,,,
BTC,,,-0.013497658340966993,,-0.014583589352708561,-0.02960175202448151,,,,,,0.01445052788431813,,-0.016743887038303446,0.0040775349889740995,-0.025024891463300388,0.03939432992586215,-0.008854618599899822
APOC1,-0.16600101803508788,-0.0017075338853743535,-0.010942136233884629,-0.02664185635896021,0.018386046287672247,-0.015773403603623132,0.10318224577627456,-0.017999934227261493,-0.006965385832926166,-0.02870563992621758,-0.07228114282784764,0.0646382879749143,0.07779134040560619,-0.03452161991412368,0.0031039900148025056,-0.020639062837681292,-0.019358165434084418,0.05124618689085785
PKM,-0.011335793308672643,0.04654165282046456,-0.011113147178375592,0.06509160391543599,-0.017354748567723517,0.027103361603194015,0.03490318070081784,-0.021050965231654194,0.06672254259687456,-0.004634860563783301,0.0512259761456532,-0.09378576881160491,0.077477261303776,0.05832666598858902,-0.020621876949159162,0.028903628474798215,-0.009382481779186054,-0.02814408597401405
TNF,,-0.013088561908212289,-0.014919031054103391,,-0.040359251662152186,-0.015502334929260559,0.022700493218704775,0.020259456536894316,0.036585493674952084,-0.006642183916158365,0.04058237227572443,0.0756609061713833,0.02310574491251285,-0.01625159495675596,0.052687541455058814,,,0.135022397589527
GNAS,0.07732165154226954,0.06085480486302594,0.045619170495084786,-0.01638805783836201,0.012047381400646269,0.0329574604526733,-0.13310945627602938,-0.019834253878768252,0.054008418675174835,0.06293018685221649,-0.020325878920761053,-0.006867091789507558,0.04015284149164276,0.055103328182994314,-0.04999754608128137,-0.022735009547338297,0.0207859429329426,-0.005316438210310961
BMP8B,0.04607826009143058,-0.06462764037491396,0.0011491672840339066,-0.04051214482814508,-0.0236114940375213,-0.04144346072328126,0.03236436124803886,-0.02860340551275961,-0.020160661112685035,0.08663454207860881,-0.032448949494670656,0.007866053876647483,-0.013317700658261936,0.03479202549968038,-0.011080225764896973,-0.03588319336722732,0.03630776539972673,0.051281618540536804
LIPH,,-0.013864787366729883,-0.015250217520603567,-0.0270647479365574,-0.023160267611404137,,,-0.015928639452888554,,,0.013294540826271461,,,-0.016499469482635337,0.040911082553915804,,0.02204593326679711,0.013794639597513463
CCL28,,-0.02348162381787819,-0.02145132796100653,,,,,-0.0014410693715031335,-0.011816203836310182,,-0.03758167243718917,,,,,0.0793101797954171,,-0.019224873926872547
PTPN11,0.0035284475193972354,0.06512433934353752,0.006296323470562767,0.057402991998084345,-0.01486396560612197,0.045860749379330046,0.030903507781548316,0.011045040397072041,0.011987012208729384,-0.024595437037756962,-0.03494687030004177,-0.07598452350848395,-0.06188529135242257,-0.04227226772180702,-0.022535651202062502,-0.06498625646104318,-0.00020962225205191771,0.006392639661699438
ADAM12,0.013412762364406503,0.005161089649172941,-0.019160334660158346,0.07935589105590177,-0.0051970629142986035,0.01987279237125751,0.09998968855371411,-0.03375153466488851,-0.026216972207892587,0.09643634564183912,-0.05078247095503244,0.023159728403046233,-0.023876753881252294,0.03668562326625303,0.041128240725785324,-0.018634718014603327,-0.03778763546696914,0.04795216153476903
EPO,,0.10297475765847972,-0.0040514516119911775,,0.039978864917811434,-0.023248846103388874,,-0.016665302613173234,-0.014899821338118001,,,-0.0071880090575646835,0.04662875031422544,0.07726034860100989,-0.01594341799199592,,-0.023674371720923605,-0.020444055681910683
EDN3,-0.02257663308282182,0.005028559616012804,0.013159538338096797,0.08607148227411854,0.04290371232054636,-0.023817452181337354,0.03996532128925304,-0.025830397120405427,-0.015053565320027178,,,,-0.028047039628390377,0.05126821388072006,0.041579101835467244,-0.006070186042234163,-0.04099505511309036,0.011335842516581303
CCL22,,,,,,,,0.008149607215277138,,,,,,-0.020280273400321458,-0.01232693828462448,-0.02502489257080516,-0.002412232860805649,-0.03159142341064823
CCL2,-0.044137652041371406,-0.1068091950113082,0.024473376756550227,-0.00142111012823965,0.005637363816098368,-0.001309775470684425,0.007448181322802043,0.08848528732309276,0.004374490783373397,-0.04546203047849758,0.007712032279947761,0.06350634537460717,0.025999087854092925,0.007925052345151064,0.031953981145774094,-0.01853727752090544,0.002382645966498455,0.012892820273317314
DSCAM,0.03051591814593981,0.11887597582228167,-0.012584548377356562,0.07275926150593394,0.015252713885031362,0.04743459888686477,-0.02667630992900915,-0.0017679093532349914,0.02385002925943437,0.025973949349057106,-0.05042796681946323,0.0023121041623903747,0.12030860156206259,-0.005809301013870579,0.024861846237590232,0.04098619657858326,0.010979592508741108,0.0007281329067017619
GPHA2,,,-0.016997142330342364,,,,,,,,,,,,,,,
