,MGH258,UKF248,UKF255,UKF259,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk
LPL,-0.03180265728712435,-0.024269829837285848,-0.0069120258669508605,-0.043375472470890096,-0.018087035854877614,-0.0026062807798906615,-0.03820499896737446,-0.00881141005438017,-0.056936608355039976,0.052886193919677374,0.0397523764851243,0.037130560840578586
SEMA5A,0.06556854202837613,-0.041719366719802226,0.07133782534454382,0.003492325695146854,-0.06395851241779232,0.007209824734890791,-0.007462512008226309,-0.009673255765213133,-0.055755540044961326,-0.0526793461537209,0.010747204288721262,0.06067867890730022
SEMA7A,0.06759615047033918,0.03226731961846806,0.0195319212305025,-0.038956022520511495,0.042389725250448956,0.03182097865462766,-0.023575846198974848,-0.010180189526699085,-0.0059628321503265745,0.1168295043743953,-0.09399319032797805,-0.03836609630279495
SEMA4G,0.061910992172453286,-0.04824128814342637,0.022221509921290263,-0.029123594074829406,0.005811409722764941,-0.023571433075050694,-0.0406454405537802,-0.03370245315031651,0.04095902054615473,0.07165337187691508,0.026929511388481885,0.04537663542067386
SEMA3B,0.03350227720894467,0.03418246817428325,0.0738492121148915,-0.01777258629699406,-0.08736651562267757,-0.0008438542248415754,0.0002935761816129137,-0.003947462015279537,-0.022543667583512436,-0.025126166519436628,-0.05482109172081717,-0.11483853974564275
RPH3A,0.050395216584868695,0.03538455831882658,-0.042231115429326914,0.03865520944491884,0.0805787670759186,-0.0006068678996914009,-0.0045953826761199485,,-0.02491997585092525,,0.06484583498636225,-0.06502477864925067
JAG2,0.02739656240356468,0.018581591151089847,0.03610101188761355,-0.041407122324598485,0.05269026783310354,-0.017060604079711203,-0.004608148891475782,0.017048038773383085,0.027100141578578638,0.07634921417014805,-0.047508846541917976,-0.01584031359230815
CGN,0.07793726821319767,0.07566429856644023,0.1508576588023097,0.035527270903421206,-0.029377887180803784,-0.02315828171915166,-0.017444390902443555,,-0.02045975128050276,-0.04200858718765403,-0.0375314614225157,0.05558074550923438
GDF15,-0.014601431713425018,-0.02051664035149892,-0.02466451049013734,0.046776209458264356,-0.0035599639258898953,-0.03094504399735714,,0.0670771436893019,-0.018654712572497043,-0.03838519986934103,-0.010932605546388011,0.02481201017326414
SEMA4F,0.02428290083734705,-0.017584609279968764,0.02348832702303956,0.0010789469340580012,0.044316948282290186,-0.033985712752512484,-0.01394963905077735,-0.028643497150843487,0.047575981080494045,0.13673794479535267,3.4333397812760995e-05,0.10352885179893266
NXPH1,0.06585497773080978,0.028788891033964398,0.09072457598090676,-0.01433772748155894,0.08544259059017449,0.025220973492577074,0.015163764134768627,,-4.846726328182891e-05,-0.030501294313541916,0.00837645079087522,0.018070335798149338
ARF1,0.020205803735739963,-0.0045584359115476685,-0.030254616498736592,-0.008339490722536171,0.009194288313312387,0.007289053996227024,-0.004892871487640042,0.019281957689559842,0.05493183846041693,0.036273556486364614,0.01588541291069812,0.05952063463881357
DSC3,,-0.01620020029545216,,,,,,-0.03533668166004944,,,,
EBI3,-0.018038237964534687,-0.0317753092916071,-0.025630401382255252,-0.02670697549600115,-0.010011767180510115,-0.030087681237391705,-0.03371597764542579,0.028561784052567415,-0.02986765718842454,0.02512795944237271,-0.06898174411137277,-0.08615148905967618
TIMP1,-0.014750814594686378,0.020070896781933908,-0.07238691957302058,-0.027304993957891956,-0.04093605984575038,0.009742446856379653,-0.031147019554699396,0.07677684470312701,-0.06002233039953186,-0.035872054390878254,-0.028085824479408866,0.04368320786765434
SEMA3C,-0.01436473874005514,0.037026158552804424,0.06251526607453141,0.019361876398800302,-0.0017487425181907609,0.07975339532766405,0.011411838071161766,-0.04178521634179601,0.089096019787948,0.023086741925539642,-0.0045414336059677925,-0.022015076458740974
GAS6,0.013965195619363876,-0.02853114966801001,-0.004039360795871176,0.0169974617117123,-0.03359019756417722,0.0168451772224501,-0.03964970833347652,-0.0003402482821953529,-0.05218205834925475,-0.0862323817270876,-0.01068721896606791,0.06289750379851612
MEPE,,0.01579424580147498,0.014851169592731339,-0.018894088244428585,0.040648156413002345,-0.021297632668798173,-0.037010925489083454,,0.10193978886090081,,,
SERPINE1,0.020718486519913315,-0.008616721184835639,-0.0594437163288633,-0.021773333946624788,-0.0034226034082377424,0.022353737956772615,-0.05039142624560112,0.027147490304071844,-0.07686184951024307,0.04953978759480492,-0.067357701655404,0.011237785558111333
RSPO2,-0.02579430021924112,0.015366120468311203,0.005984676200954466,-0.013835772288866541,0.08874185464262377,0.020118358166536062,-0.008622082526346062,,0.10216469165510066,,,-0.05971129991641511
SHBG,-0.04365256943303912,0.04669946390523215,,0.03379769603195815,0.03636846373167814,-0.028677376426542195,-0.017936233046543407,,-0.012587615374765233,-0.04459389412154651,0.09028085044193633,0.1058018456456035
LGALS3BP,0.05277691236849255,-0.05464631522523175,0.014739392222297866,-0.02206778073449438,-0.055143905323507984,0.0012035631784886533,0.021988247287270914,0.06446004874976832,-0.04534022308212275,0.0014546635827425143,0.064175022439542,0.10628997669956856
LAMB1,-0.04536813934614346,-0.01128608585934721,0.04255352523441858,-0.024345280861143084,0.010612204276584925,-0.04730708564642621,0.04192662851550805,0.03463783893426608,0.014822657713588651,0.001702106357019874,0.04271632478290746,-0.016450887250646938
SPTBN2,0.04388318495468078,-0.016846815762021745,0.10662838764590749,0.030917515769064284,0.06464105519108057,-0.03729060399274942,0.009935128274981114,-0.026679627900989933,0.09833759851446118,-0.00540922892022295,0.1667391152054564,-0.010291152511366699
COL1A2,-0.011335622468004108,-0.0230750855089546,-0.0041297474637094385,0.04539543767595957,-0.002641095073241888,-0.015644894326267072,0.009567135652080562,0.036787512279876415,-0.01735469041123868,0.017424605965510206,0.02848660320313945,0.016717936250056395
CEACAM16,,,,,,,,,-0.022849373030700317,,,
WNT11,,-0.008557393353828421,,-0.01869992464513046,,0.01563292279522696,-0.017211666766017288,-0.016160667544418344,,,,
LGALS1,-0.0313836523764851,-0.05473035820216065,-0.08733839938575944,0.04453674456821087,-0.043196924729124404,-0.028392415729728074,-0.05723654533431544,-0.03906729165598199,-0.041074201267492415,-0.0010643270104629893,0.08566676926399013,0.01947912681738771
BCAN,0.05682350718797518,0.06430301689157858,0.048648765281078706,-0.018769437846620916,-0.044735732692985725,0.03470259761042251,-0.01293965059830476,-0.016304865011709937,-0.03200673862949055,0.11625884682421607,0.01697441597645691,0.031300197694421945
ANOS1,0.0360271590592647,0.02930456028762986,0.07995746583678301,0.038098106553359386,-0.076724064124755,-0.014827131788744442,-0.010891321294760226,-0.028866037435688663,-0.03563804453167951,0.029932686224081836,0.015019841415905615,-0.01825500859247671
EDA,-0.05470084358557486,-0.01699938778447589,-0.02786813193969967,-0.003219446459950195,0.07613446197968207,-0.015762527116849407,-0.0310350710510927,-0.017009078005591358,0.051191776312485775,0.040296040604808715,0.01054298380576877,-0.019636041300493096
FGF22,,0.03252309518180367,,,-0.02922228255134557,-0.012084028524281804,0.008190188312105261,,-0.028559579026756588,,-0.02194603738675691,-0.02515094512244273
SHANK1,0.07159660503345884,-0.023220146737447756,,-0.022546677910221385,0.0544670692224151,-0.01149718565508227,-0.013626348908514987,,0.04091745003216661,,-0.008911176152485116,
TGFB1,-0.046134304210469955,0.007296707584483929,-0.037671350326857096,-0.018664368881560464,,-0.026181359179640918,-0.031255868989255094,-0.010244169098781607,-0.04096525673629889,-0.03183450633631318,0.03396031892518317,0.030411193133932254
MSTN,0.07726569125918856,-0.0015610051642824532,,-0.000364973490468789,-0.04029724415983425,0.017496049152716287,-0.007033622684146413,,-0.017956137030722564,0.14249402200173075,0.0509453317195363,0.010969978926056913
WNT4,,-0.01564568401802468,0.03735700063203226,,-0.01993383412727858,-0.013701283553987682,-0.04147561651074394,,0.1213554959097759,,-0.03336781534691252,0.17452791274414772
TNFSF4,0.08148064681940018,-0.01662559853671249,-0.03513432960540686,-0.014656389276589894,0.0007461743339384901,-0.02174875817542725,-0.018944832882352235,0.06184063261047874,-0.0260941254332054,0.030007673969269077,-0.03817630610291027,-0.009642379306064111
NTN1,-0.05198980955696486,0.002864978230999827,0.09626204026351254,-0.03471001459524961,-0.0299705990708179,-0.010596439787486934,0.027888272536636328,0.02227343750267757,-0.024995561914030143,-0.089288737257624,-0.03265468604503938,0.04166704729054257
CXCL12,0.00781594510389833,-0.013787399280342935,0.11507881909787492,-0.02960178427421643,0.016033964357899964,-0.0009836004374218494,-0.0576247307265504,0.049277948314330966,-0.001005742612229435,-0.004239272969157341,-0.038718286351861406,-0.04865133797933785
GNRH1,-0.029093091550161643,0.05801906798830395,0.08177113008080283,0.03816842524863389,-0.01605491623855338,0.027186786998295475,-0.006184375459723709,0.016398578445829714,-0.03510937502211131,0.03670849275710935,-0.026163253642970383,-0.018360797882784306
FGF8,,,,,0.010292407731154533,,,,,,,
RIMS1,0.008238399809697641,0.09889384762358339,0.01486848080916596,0.015331556980478214,0.010540408436084595,-0.008123262358236691,-0.0018539564618713876,,0.128297170484809,-0.04037302174690506,-0.014686446587266618,0.021458321837213523
FGF14,0.0015224261240036419,0.054316341210203935,0.06499295131681324,-0.04051186008460356,0.04835853419024656,0.03528328573714674,0.03418254610613706,,0.1245843949136425,-0.07199585685619228,0.022606669036648267,-0.012156441945902381
IGF1,-0.06644862562130341,0.034641237842630804,-0.031434174540763006,-0.037977667912208836,-0.012385991598488758,0.04625660845919403,0.003872528921545917,-0.03274401256916826,0.0512409636951958,-0.014521837981370404,-0.011526721886385913,0.12070192809734936
TNFSF10,-0.022574279944302323,0.025033310241195476,-0.03605653006031038,0.0019822490323682753,-0.01907784513373709,0.047408569439763085,-0.013110209884242727,0.007176128837775861,0.02888155019065453,0.012539295505056516,-0.025700509353233144,-0.020955816382679862
GDF5,-0.013772255983178246,0.0342099600750651,,,0.04117959048331477,-0.021297645540333775,-0.020341577540367778,-0.021801907102412012,-0.012784884857975957,,-0.010457353918140054,0.07927048846665001
CHAD,,,0.0002912613993148084,,-0.03177805194089114,,-0.017094164760972603,,,,,-0.020414582935761188
RGMA,-0.034428705935836273,0.018277684812465885,0.047867788978788135,-0.016949913001117756,-0.07387152219409075,0.031057043027085795,-0.008489572907796875,-0.030933521879976167,-0.01936150357130628,0.10672238280868408,0.012577312061007899,0.0376984378087405
CLEC3A,,,,,,,-0.03229060833318609,,,,,
WNT16,0.06523027293287206,0.0919568742145693,0.05039589979291834,0.03509961020466312,0.03005452635250781,0.013360795329155439,0.02937407536392491,-0.015918568946798488,,,,-0.01686461944396059
CX3CL1,0.09629059130522946,0.07896665597929312,0.10018938253706129,-0.03124637008876194,0.02928430492603595,-0.03171417832045558,0.005075605535777308,0.062049512331651215,0.08195489114901866,0.11269291304769795,-0.020097374172642367,0.02598359988861556
FGF1,0.018271585861180592,0.03156143677459949,0.12389744364334283,0.0159131598192607,-0.011050614199781731,-0.003046696743389729,0.027761185788818324,0.07573369810923428,-0.01074636809950423,0.06617459277426513,-0.025590620772883946,0.05311733628687914
ALOX5AP,-0.09750697898403493,-0.04615303129653839,-0.02773331329643677,0.0024299318502557787,-0.055918897327462046,0.002027321576342434,0.017679606147402865,-0.03780720102490168,-0.004565156250018144,-0.025611944696945926,-0.012789642048038776,-0.01038701411599252
IL1RN,0.12505231664722868,-0.014226073536283235,-0.03185477531939927,-0.027525076831171225,0.028283069356438977,-0.01227369090034097,,0.028250933106204554,-0.01373057112571227,-0.09000806451371335,-0.013832083941266289,
PCSK9,,,,,,,,-0.022350930184387583,,,,
NPW,,,-0.07116700125331299,-0.015499544853308317,-0.02282876720537914,,,-0.01673063801401058,-0.015292866760159732,-0.00988165090851655,-0.0490502083764183,-0.018834947062072394
CXCL9,-0.0020784058552450425,0.01478998406997623,,0.00037193999404950916,,0.03668359371193488,-0.020341574216090074,-0.021578965288545433,,0.15135548450594927,0.06466561311310305,-0.022093722763337254
ANGPTL4,0.0032347071844107734,-0.020895564480332314,-0.048562848690202026,-0.01875301362415316,0.02716923735132803,-0.03876674486750466,-0.02243487114544468,-0.019619340356464135,-0.02292285733586358,-0.01623415411619179,0.08262843111859483,0.0002990452753696616
CCL11,,,,,,,,-0.016870377913153357,,,,
UCN2,,,-0.02243969699076022,-0.0107472924428303,,-0.013006021955664214,,-0.04544979860911147,,,,
OBP2A,,,,,,,,-0.013494904424015785,,,,
COL4A3,,-0.03143785245285337,-0.008562006084504057,0.055933546583369895,,,-0.0292643208418185,,0.06061867504614097,,,0.003611627846380123
NRG3,0.018456885078729536,0.014726643129780257,-0.04504560958867164,-0.01525831714539376,0.037065635674397586,-0.016402760373086887,-0.009126509456082251,,0.0707139780159916,-0.04594846472331554,-0.036043136756381135,0.0446353520977408
IL23A,,0.05483275878242026,0.03622825215537896,0.01807768829159261,,-0.015910793213730397,,,-0.021067789469340164,-0.07600224411039862,,
COLQ,-0.04701956155417143,-0.007667820658522453,0.014772581160017902,-0.02455325808668092,-0.004343874999705641,-0.0077356310563861065,-0.022840623925713708,-0.04255361905821949,0.02137391316482179,-0.016891102089016508,0.1416984403043048,0.005021927766708017
TNFSF12,0.002353033783459067,-0.04272574659043954,0.024017104272656745,-0.02416985776374233,0.06521045662393328,-0.02069266478319183,-0.0035261898809883572,-0.03984712828305411,0.06599243347218815,0.08133017345332091,-0.021920775289509236,-0.015937651201185822
DKK2,,0.023189605271246406,,-0.010905735850031038,0.029600283047638253,-0.006306091387880377,-0.013997167547779552,-0.012267929139181373,,,-0.02834009372747195,
FYN,-0.031781690515065665,0.027878736994498048,0.07855317682043318,0.014353116892082206,-0.03500690237735635,-0.007767253196443442,-0.01769093371787358,0.03440394422171138,0.033250807105934005,0.09512499638100795,-0.04846879501129212,0.07616638592981963
ACE,0.018033728982435052,0.02157527133736004,0.0015205112943404483,0.030424038029534046,0.014181818566190564,0.004299701115131031,-0.02122531586752723,0.018586912531345236,0.08526397339679141,0.05428727730033672,0.05437791348375573,0.05737870814875263
IL18,-0.013199189178753167,-0.039350140690233085,0.02155388936194023,-0.012978780188922534,-0.04626310021434282,0.017343317513288884,0.054621949588598624,-0.03639895200031264,-0.023796676554907838,-0.08742120052382513,0.018240401680988765,-0.02810713292892459
PPBP,,,,,,,,-0.012611532212498364,,,,-0.02168490713737342
CCL27,-0.01364649942059709,0.0644597617505636,0.052393908222455286,-0.0025795818070787043,,-0.01952646697851571,0.024932677596530693,,0.03206905699868114,-0.021785778425773256,0.041883936573308064,-0.02328159557270995
SERPING1,0.00570723997198583,-0.036664089006426946,0.05077094856667086,0.03685920272459545,0.0259032481748519,-0.005600367371273003,-0.011479223436650001,0.04137330900231165,0.049100520452141104,-0.08968194610283782,-0.003690168033285916,0.0770842006570656
AZGP1,0.02643693173088018,-0.04511727609405187,0.02133791205479403,0.012940601894506392,-0.06715907806424658,-0.03423688442057861,-0.027821739413458457,,-0.030609378130219408,,0.040110209010063624,0.022537320697936975
INHA,-0.02764093564750157,-0.0326046886064314,-0.002117033411678086,0.005122754259329295,0.009395690086870977,0.023860398694723697,-0.022215438192796165,-0.023206412620388066,-0.0033132960224553443,-0.025669543802721444,-0.023802997479534516,0.007718656789359708
SEMA3G,0.061136485858094114,-0.01700367252751175,,0.023218692795737034,-0.019275966214118395,0.04022861109397085,-0.0271337507995735,0.0631858106247905,-0.019539941483967628,0.09821360267143031,-0.05100500185427775,-0.01737668441999238
COL6A1,0.028823174753742423,-0.04600647426254355,0.11018956820672939,-0.031834043805074576,-0.01964242744489219,-0.029478002961441763,0.04097563769924209,0.008865269884016239,-0.07768134786667237,0.003940284008371859,0.017935062271637412,0.04362640692951666
FGF17,,0.009824932239102174,0.003340037216758266,-0.020172499869158003,-0.030747649006952968,-0.019155111724350724,0.0582988224421952,-0.014326902560363305,-0.018179066800647514,,,
TNFSF8,-0.04273295268692617,,,-0.013709745277617305,,-0.012273691005194022,,,,,,-0.01686462600041547
FGF20,-0.015689758860778356,0.10129777048104001,,-0.0059776159185030795,0.0003997379077001427,-0.01977061789990357,-0.019144345523830743,,-0.016717750017067393,-0.021643845531567743,0.02262342445656067,0.09323057356453789
ICAM3,0.02784714574527005,0.02305887091606345,-0.055670477498045115,0.0014709711731990221,-0.022114690172636044,-0.01834794298136688,-0.0016509821129790947,0.001725883535028871,0.007303977037072902,-0.021944992903928207,0.051063171536244664,0.028789654967480496
LAMA4,-0.011465721493519382,0.043730278177630075,0.01735253064059959,-0.012722129458251755,0.06840849903740584,-0.01545486707463636,-0.03148975113190412,0.0036214011109182184,0.004666655348762769,-0.013225098798666427,0.05400542508493688,0.05244344725243321
INHBE,,,,,,,,-0.016589822189796717,,,,
DLL4,-0.053144688675260565,0.02326707028364027,0.056856956996827794,0.05245909705950554,0.005247075046188271,-0.06680029142540826,-0.02019081998658415,7.028950543791856e-05,0.006629911274692824,0.13203824577260462,0.07833081249220543,0.003001594133491321
SEMA3A,-0.04247117041244483,-0.08197772251687357,0.030906607164013562,-0.04341861482741405,-0.016447124347478432,0.07014562917849353,-0.025501237518535596,0.04131866162368958,0.036030780263638866,,,-0.0030982633742856467
RLN2,,,-0.012893355661247566,0.07106588366311681,0.06033740885295902,0.03309333128634438,-0.009441579457357687,,-0.013170939970557039,,,0.008320550434289191
C5,0.013223201117749836,0.02867213896744848,0.045162508601663924,-0.05080815375922301,0.0016105181432762713,-0.011250272217761433,-0.03354777239018886,-0.03250135866745908,0.036449844237278664,-0.10726412636992115,0.02886999712321019,0.15039959873862563
COMP,,,,,,,,-0.01959658220684836,,,,-0.020195841852831638
EDN2,,0.050060994088458564,,,,-0.016775097758747026,,-0.013148285883203251,0.006286563987917366,,,
C1QA,-0.07324591566699776,-0.06344102091148451,0.05669801698967722,-0.034412269221831625,-0.07429207905472383,0.015747140052897866,-0.007291922882274375,0.0026319162390710956,-0.023260972269770874,-0.018282648375623187,-0.0013405276016211372,-0.04542801362773879
UTS2B,0.0038216939207917633,-0.02055324198203839,,0.07099194907360111,0.0740102361241002,,-0.03518094573663078,,,-0.000933327009958999,,
COL9A3,0.06607805892788314,0.015761497336086838,0.10941273696132134,0.002851171243959071,-0.0705896195254815,-0.04556724959197973,-0.03201297324370296,0.0017141807953964085,-0.05884379766520819,-0.03829266623917577,-0.026527402792944115,-0.026514055843970315
DLK1,,,,0.10303604833464597,0.07564096414963975,,,-0.020897960749900395,,,,
HGF,-0.0599361204336677,-0.025056194257624842,0.06491550289913665,-0.02332653714173478,-0.0351343887169325,-0.009025020272731794,-0.009145307997091595,0.013151147321438144,0.048154454909717315,0.05113758981990615,-0.0479059861978872,0.018543486444880495
GIP,,,,,,,,0.07200388239949641,,,,
P4HB,-0.019640824138642328,-0.05506205200484193,-0.03636666255207135,-0.028327488580064224,-0.008786593401867007,-0.0008586838562455881,0.004790123329958747,0.036662887975085934,-0.020951708011588917,0.0322664935430479,-0.007088967438097542,0.09883783815130388
ADCYAP1,0.0614144931588502,0.0463425182609518,-0.04637325883237932,0.012856180147893552,0.06995915147219868,0.0312897760066351,-0.02759406176989481,,0.06875349490897469,-0.06027439549706632,0.15500981172682612,0.024498409413574306
GREM1,-0.02257200929344579,0.02359564919679403,,-0.011958447486238902,-0.05023315077947004,0.06203215134032377,-0.016372472466168263,0.023880158216450453,-0.02602377820486029,-0.016880522644760282,-0.03847012180385028,0.007994800636568157
EGF,-0.0023957194920869564,0.01498801167183416,,0.008195164104918953,-0.026962517354963068,0.06829181016560014,-0.002627615874834658,-0.017146746395623323,-0.02397256841942219,-0.03885607890117861,-0.03985360946350484,-0.03687975807379161
VEGFB,0.04733971499435909,-0.034567717703037605,0.05552771899832077,0.009244083461404415,-0.04167831079555257,0.015100741924165745,0.02251001332470448,0.05421098821018474,-0.0660724591368786,-0.028206585226296203,0.05839078214970433,0.002427118419813178
FARP2,0.05242399766308396,0.011301806443241622,-0.02133619369092742,0.03832809791986392,0.030656375520517195,-0.009602535730957392,-0.016559445891445677,-0.0015612725557398524,-0.026437768004586797,-0.01818829489173319,0.04970953197167476,0.0013046336884185183
BMP3,,,,,0.03185404675472965,,-0.02521059486968966,,,,,
IHH,,,,,,,-0.03852865895941411,,,,,
LAMA2,0.03911671644911689,0.036456879708267775,0.03199739674789537,-0.026936932600506676,-0.06860499391907118,0.0034494353588808203,0.013895966017225071,-0.013176937996714263,0.017020986636637307,0.07548125351546067,-0.051140453740684044,-0.00199757902718067
NRG1,,-0.03564571977972463,0.010953585473901864,0.0895524778493466,0.017863189140147676,-0.027033308661167495,-0.04302097630585233,0.06989833753528424,-0.013784234697818143,-0.010249452301886966,-0.03196064439252892,
SPINK1,,0.03201974982299995,-0.025301925161199855,0.01584113574450223,,,,0.048092862994910376,-0.013170939970557039,,-0.030100163713023625,
EFEMP2,-0.00035890186722030594,-0.007650969261553015,-0.027383098567461,0.019337957468890696,-0.043417400192297693,-0.012813477317120837,0.08759596170106375,0.04993406010130355,-0.01894339306117458,0.03103781624580058,0.1379267754457874,0.012488228835898677
SELPLG,0.03895114511129414,0.02408242567786153,0.10680799761312293,-0.01658510821713719,0.004144488538778608,0.08158958283742294,0.007412255580533317,-0.05017455470092783,-0.01198258037475552,0.0034031764043285498,0.054615013742100156,-0.0006257505097349923
GDF6,,-0.00027868259955120717,-0.00488630783743651,0.021826036951590782,-0.0336208253583177,-0.015762526785082245,,,,,,
HLA-E,-0.01796694156663336,-0.07865805632581582,0.028166462891753282,-0.02201606598370495,0.01007246945102755,0.03015371414803554,0.04113983699458144,-0.0026770954821836446,-0.04587450603099172,0.004140922872993606,0.07586931207698341,0.09540194796505894
PTN,0.07284770062593718,0.04956786949405917,0.17169050332560962,-0.06159735492844888,-0.0650010305343839,0.0027037640321207566,-0.06606954820295864,0.03638724164494106,-0.07571326972213334,-0.1462218696792141,0.01422066004490872,0.09246201103037162
CD274,-0.032549423071382685,0.01590550670945852,-0.013598251988381794,0.05192068700508382,0.04421653055848457,0.06350130904097732,0.009647310252014124,-0.007444318043884822,-0.005873770646568357,-0.060060188462613746,0.04003573978340739,0.0036999170258407398
FGF10,,,,,,,0.04471966619077206,,,,,
CD14,-0.10951075006719205,-0.08121439859066497,0.010238309656295616,-0.02334716465503113,-0.03272947945996356,-0.007310227655061217,-0.03017647718679953,0.008576096849199943,-0.07161888602103762,-0.0760297456904298,-0.03615511256516823,-0.026050054740529727
SFTPD,,0.03969695763026775,,,0.0044119515508917575,,0.006717161573186102,,0.03717940044787821,-0.006866747082634658,-0.022983039168390958,-0.022985285094736116
SLIT1,0.016456156716784142,0.04972138870784679,0.084741755575411,-0.0036854336066323963,-0.060287050085038915,-0.026257906188902926,0.03337039548114191,-0.01557164125446722,0.07896813443012954,-0.040850227896363264,-0.03573439829483002,0.07492405381778221
LPA,,,,,-0.016847675018260993,,,,,,,
CNTF,0.045250801421207756,,,-0.01090573472891885,,-0.016491606163641072,-0.01637247105113409,,-0.015292866831063772,,,-0.017376691276942063
BST1,0.016927085688758357,-0.052609416412374176,0.10135030333551305,0.0438177861746814,-0.027129395454183896,-0.03556641319819392,-0.030753096382526532,-0.038466759168402684,0.011791287152132015,-0.02433951021643187,0.00670979460635347,0.02830908686115402
AGTRAP,-0.06973302697982822,0.0018235511184660285,0.08244974809065268,0.014044336378972018,0.026064876841927195,-0.03309143023423557,0.00952017196987436,-0.040597317055833367,-0.0015209649464233482,0.10489914276274387,0.07228601115285865,-0.033972354500149834
LAMC1,-0.01115831052836516,0.05179261583263768,0.03921639019310582,0.009164188250148657,-0.0615452686009866,-0.01712055538619313,0.00027722880559400396,-0.004367875743502381,-0.040786898054589175,-0.09636886503079177,0.06203820068401578,0.00835549745663339
COL6A3,-0.028316399101528972,0.0284557182149584,0.05147480065953569,-0.04896255785101348,0.01839066057907708,-0.025928586155348432,0.024420178906274608,0.012969630266512818,-0.008361995235108246,-0.02054780849511077,0.06613291576380279,0.018798423888242252
FN1,0.008194409003808809,-0.01043948097155953,-0.058518886849532416,0.026568004613913756,-0.025755115433360752,-0.031558261141149326,-0.065314658269603,0.02323080527990871,-0.07825810436524708,0.03860881726224468,0.06238751358222488,0.026461955960472287
MIF,-0.0037304494664510525,-0.019687696098123764,-0.06495762440523076,0.03343851403395572,0.006879240465705362,0.04167434312492917,-0.013643591051014752,0.02207773088635501,0.06066330958465465,-0.040621534687229566,0.0351031951693837,-0.023566040809233385
JAG1,0.06533850281358732,0.04733106803709626,0.040503286848973724,-0.015544298805386264,-0.0041182404904948336,0.04400688763064435,0.007527767501438077,0.03426110950172625,-0.082143852393637,-0.028556450284490355,-0.0027062610483690338,0.010271912954392856
NID2,0.029096510413533765,0.036783235363342846,0.014200065644275981,0.06350717244456813,-0.033840301830319455,-0.015409240333872363,-0.019920411579431092,-0.025241418459160423,-0.034051420270168165,0.028965917153761695,0.036218931048291644,0.03294701856512417
EFNB1,-0.05794178380391695,-0.04213447298644153,0.12425784824301594,-0.00405549448196289,0.031796154479469166,0.00498151357589413,-0.01531560633497715,0.013526882841121225,0.011845637818522858,0.055581323403024144,0.12474249994016842,-0.015157848246922552
COL4A2,-0.03776784772928217,0.01444810754678507,0.013393413747410649,0.0026409863151250937,0.028193103789868224,-0.0165359619051433,-0.001920962153143499,0.009866957607784613,-0.05850669012180012,0.04326579375094629,-0.024557572945180555,0.048950844222975
SPP1,-0.07607730670821028,-0.11209396467530555,0.005736455238687942,0.024615357927139078,-0.1039769692120698,-0.017524346498137236,-0.0184441403810674,-0.041566773235516954,-0.08101443648344599,-0.1171615023043479,0.03377657230881793,0.017372163584155987
PODXL2,-0.044268322008707825,0.06436673457964989,-0.0037496673778946938,-0.01220312445746755,-0.08128103330888777,0.13746365832738122,0.03199399875029389,-0.011860150782832674,0.024154260967577647,0.08675408419743826,-0.026218770753289187,-0.02103191405528501
IFNE,,,,,,,0.045947122906696274,,,,,
FGF9,-0.02056408945279739,0.08870185341535645,-0.032022818193759094,-0.020164879076547147,0.003093375823057537,0.06742189561219504,-0.04623101559608884,,0.06897652513245785,,,
ITIH2,0.07908589367646773,-0.00020898278457945113,,-0.014570482603369244,-0.013222802747160808,-0.016057806715461958,-0.004838893203488337,,-0.021434521683024815,0.018148530881675284,-0.018608821530534496,0.010217148457693654
ADAM10,-0.04075758369032305,0.03667968319064463,0.09959961109605951,0.03064578937109232,0.012482727632428808,0.021780876105624118,0.04860566804749117,-0.038929856591462794,0.011430166398626793,-0.05283357228833614,-0.060063534430842315,0.05026226549323098
CFH,-0.03241199607507448,0.04893105351967209,-0.015290896728967692,0.05747495423086629,-0.004167302598086462,0.00973829297362753,-0.07032017891120713,0.018562355863474874,-0.018886297482838377,0.04541460839120413,0.03445327294596511,-0.0028570150090773843
COL4A5,0.012198794376105227,-0.013064840499919182,0.06636347808824246,-0.042843489875644604,-0.028561051902534412,-0.03140162253576922,-0.055835680570705204,0.04542888621027256,-0.07331378147894431,0.051128367666131956,-0.0654495064061986,0.04936508536800672
LTBP3,-0.00782494165243376,-0.030583093980265673,0.013478517751880635,0.027376335647966127,-0.013554847881206767,-0.03773062162775111,0.05438539302664428,0.04081930781921051,-0.036501612245576784,0.05695576407296212,-0.009118102505815478,0.10445746825182199
GNB3,-0.016940341450890593,0.06019803209871434,-0.01170195317847559,-0.035255165300985526,-0.02303440373048758,-0.051936456550187526,0.00013694375375099494,0.06822183507224557,0.06408726244483538,-0.000664095720149754,-0.00466942527368992,0.00494398239214029
COL6A2,-0.012335150042627568,-0.030269065233160083,0.013328795742125595,-0.015375096489660605,0.0759659852274962,0.021177953369909706,-0.021156073720597704,0.04933493228144817,0.00952680615128582,0.012237722888948152,0.0017245993943168652,0.05675593771611624
PLG,,,,,,,,,-0.04949990418028684,,,
GDF9,0.028099341934714125,0.08508933389031924,0.08299189123913905,-0.021886283485989654,0.009326444028671832,-0.026593582387795155,-0.025095742704626972,-0.01834369465842066,0.013440465495769209,-0.006174583240388361,-0.03951742309999788,0.05603072401736314
