,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL12,0.019132792673419274,0.08530608841451666,-0.054797122458670876,0.046037679707542564,0.006313677178965125,0.06827688343849518,0.032796823518618824,-0.0262543736525893,0.010931307705226637,-0.0012273392768831816,-0.038538668464977194,0.057964421111117104,-0.057141541850560154,0.10046052063207553,0.044487544961316794,0.12253560603578459
GNRH1,0.0695845201589437,-0.006467934163367947,0.024625747891387464,0.039936699844902855,-0.03119652512249855,0.0511847581171263,0.010625717976149718,-0.026088966578878676,-0.020923231213970744,0.028123392208104333,0.007026870687166643,0.0537866263595522,0.06291638485792005,-0.007383054664247326,0.04657397594499004,0.060055059753276026
FGF8,,,,,,-0.016264934631334077,,,,,,-0.044428333968209235,0.05690186869109294,-0.004432154808943732,,
RIMS1,-0.06199591614010763,-0.008214899875901377,-0.04374839182587082,0.04873558965214731,-0.017053911145802347,0.014989193029706251,0.04413243980012809,0.0427237502927522,,-0.01660464333477084,,0.07024527073678133,0.002298421904231339,0.02556141559708847,0.0263580734846532,-0.03735538428623709
FGF14,0.058072366330511466,-0.03945796885092873,-0.0006138222931829134,-0.055564453418459926,-0.00524739353377317,-0.0065819836887450805,-0.012889527686856313,-0.05520767947621278,,0.025294488836504335,-0.06503079549632623,0.00458987398188697,0.06988119460927704,-0.03190177659514123,-0.01080897146494404,0.02056248413951673
IGF1,-0.03140469575328098,-0.0009205376392390107,0.022060447038176577,-0.02250517655994671,0.07759520623274156,0.004810581412112221,0.05956195391926348,-0.019023074455915105,0.009171714406358875,0.002740870466643156,0.04705364137239669,-0.014268491128369918,0.014770596525881488,0.030847217147346322,0.009498185254710849,0.06357712617925382
TNFSF10,0.025718476402072466,-0.010089325758461635,-0.017816937118519418,0.021147662390969043,0.007954505264200785,0.030940142933926017,-0.02234278599068629,-0.012081351021672815,-0.07285443129345298,0.049973778127040555,0.0154975088043626,0.05426788452493941,0.030097279959523996,-0.016658783569792945,0.04242593994458212,0.05748950813291403
GDF5,-0.00036578800669647576,0.07896476691396889,,,-0.022598427506584737,-0.013463316552139601,0.044236689293820346,,-0.026462214489907904,-0.011577639268143026,,0.023012074408619583,-0.018764825077993246,0.01975016134446216,-0.006442349280227212,0.07152037959324645
CHAD,,,,-0.037371447673425505,0.03603659712673225,-0.00638289223631035,,,,,,0.039645807128820626,0.0317243026012278,0.04109393721739225,,
RGMA,0.09472930392381274,-0.07950667752033275,0.05877704168059226,0.03442930472415038,-0.04797181668657047,0.07766211073758816,-0.06880684209929673,0.012619964479146694,-0.00720850690959342,0.05097277850634698,0.02063563434714537,0.012576207403883878,0.0646921057763933,0.013669125333620533,-0.020057489282876716,0.03322128653941742
WNT16,0.014035470913559549,-0.0036429885279687718,-0.027831426873941027,-0.03651729692337037,-0.014852831453798244,-0.015682678132790256,-0.04998248691034015,-0.019349517470299366,-0.02398909290832688,,,,,0.1861956945275188,-0.005217337915071699,-0.04543556012609746
CX3CL1,0.028653655684014505,0.05914486494030405,0.016722313018134555,-0.014604743701302655,0.0298465713624561,0.0109347153050245,0.015176629382331617,0.008151770317416393,0.022545809327538836,-0.056704649050366,0.0019049220447406514,0.08284807851493883,0.055971666763086896,-0.012868730991263637,0.03724068958957044,-0.022872684825259476
FGF1,-0.009088628526735318,0.01845383464214997,-0.0018235003689455508,-0.07564067071292363,-0.03655808677141665,-0.002815338385853706,-0.06388033539459906,0.015842101582301652,-0.024470266953633624,0.05008341845288002,-0.022792658285310147,-0.020699809309073523,0.05398883891681963,-0.05176315550590322,-0.05387793388847179,-0.12827106841000374
ALOX5AP,-0.09738753475629676,0.05097773761055385,0.024660350737796304,-0.04808396992024155,0.07883024538547738,-0.027643399618604864,-0.08352775123907678,-0.03593400111756025,0.009527769838277885,0.008538259888755142,-0.12271838846521411,0.04226775475681907,-0.09914974034792615,-0.039499625098004115,0.000383551746434832,0.06547538515084356
IL1RN,-0.01987661524012761,-0.015496736879734305,0.05242375449847824,0.0012699940271777316,0.11029564765252974,-0.015976245288736885,0.027418825890083827,0.007499781514164317,-0.037419871062674956,-0.012434026681116634,-0.0719766260000287,0.0735904069461324,-0.029966590996729416,0.03873788146277653,-0.013374340311889554,0.06800127478221138
PCSK9,,,,,,,,,0.04907924506320306,,,0.09325260263516592,-0.019919217879972452,-0.014424934192326665,,
NPW,-0.04724503856803317,,,0.06744547297492016,-0.026988182774165252,0.028945605511146135,,0.0017172127454164446,0.023536462690073326,-0.013848798537629933,0.026542283351499572,0.04066766386691399,-0.0012248591162918009,0.003556986648691963,-0.030237466763024867,0.004867772090222614
CXCL9,-0.054979165633587845,0.037229129245648404,0.005112854768951591,,-0.023686809871018125,,0.013836099348411452,-0.0006006425632987776,-0.03503068458325936,,,,,,0.06974406239581751,0.06014846938838995
ANGPTL4,-0.015514551694669055,0.07503906592461182,0.016134962698091462,0.1424473561155703,0.11184172769456345,0.013261448727489274,-0.0072542885521282435,0.005910205918219481,0.01489541671313412,0.015133487199981628,0.13331612460788508,0.03501110299043249,-0.12106764338204673,0.09069112305728794,0.08273756354376026,0.10824172700630708
CCL11,,,,,,,,,0.06784834099096206,,,,,,,
UCN2,,,,0.02871960383583251,,,-0.01879805897391472,-0.017625418808099043,-0.05591600587801842,,-0.04440162487603896,-0.025413041209901798,-0.034601451316017516,0.07628401400248332,,
OBP2A,,,,,,,,,-0.02736842063650628,,-0.05972001184226941,,,,0.1386887870653727,
COL4A3,0.020741834025328646,-0.009186722512221752,0.009159321050697266,-0.014263616317179787,-0.05174013233240238,,,-0.02280034871994847,,-0.01568082257347522,,,-0.01576248353069185,0.010997867940361368,-0.0019145935055640785,0.036558520543551826
NRG3,-0.06928654697700622,0.02165740322882173,-0.018723255615561842,-0.03858641911238906,-0.05566838713255977,-0.03711045489340917,0.06789776851747739,-0.011763721137813475,,0.016226856015510414,,0.12109079141016553,0.03406564609568248,0.003500107054965881,0.01543152124815932,-0.00559212477258882
IL23A,0.08442559323965346,-0.034401211774134174,0.000887673754023819,0.08645901031081228,0.024614373158500884,,-0.02299642659169965,,,-0.019078409337494672,0.1439129062287182,0.045404687204653314,0.03855198453116519,,0.01655086333282434,-0.013669278168130504
COLQ,0.18605610975289139,-0.01523088210825629,-0.01151248940408533,0.05523044384608541,0.012824448773627388,0.010828722672800535,-0.0023176053229158233,-0.013384351224924247,-0.039226981481522004,-0.024711322563071556,-0.013254787266051182,0.037370531972613766,0.05113659317161072,-0.0009275309447800426,-0.05020908365372398,0.09090657552755668
SCGB1A1,,,-0.0037050143376347517,,,,,,,,,,0.08732260190948125,0.050958085788551995,,
TNFSF12,0.010935722750783763,-0.02921066795531625,0.028491995503070182,-0.07699547295480136,-0.028749481471640494,-0.006783998280496805,-0.06957798319388656,0.038266724852967074,0.004190666475469684,0.022781353286049036,-0.08362107926762193,0.023307425568334993,-0.011741186300020717,0.028631191094934758,0.03643402107222047,-0.02649754010434875
DKK2,-0.041961887602100546,0.022183618930459795,-0.003402347611038305,,-0.016417571095965536,-0.02282519310929618,0.0597211404731801,-0.01807044909176501,0.06978783091600359,,,-0.030330440465860805,,0.11711650669395175,0.002055932484594115,0.05712652360599058
FYN,0.00030589360618208647,-0.029855399621087766,-0.0028473262611468653,-0.07212402793698273,-0.07690485698706385,0.0411620742594502,-0.010171151190567624,-0.0377459384910205,0.025661598453792886,0.009649436301724351,0.051607809809912614,-0.04201201315257869,0.08302755503536718,0.010162052475892839,-0.04410419550085452,-0.058448951462333434
ACE,0.05984511481718127,0.1091644758646883,0.04421418496918278,-0.05187698848172616,-0.015170932776363475,0.05777788431501576,0.03167953366153745,-0.04288515516743254,-0.017064879606218122,0.02557627754235965,0.06815939220523358,-0.03562510744324058,0.06368748935772675,0.08617070203120664,0.05463680752294622,0.013669919908538799
IL18,-0.07754278762558801,0.06162153321556633,-0.030387069376443455,-0.04118723652865124,0.03343092488702883,0.053120916360308856,-0.040114769066334224,-0.013442635540343325,-0.003942395786382987,0.0010834089538992676,-0.05487648650541197,-0.045762025242906325,0.04049634799696776,-0.020464846363009218,-0.021120388756513,0.04057608321937632
PPBP,,,,,0.008034184659695043,,,,-0.02557689240453269,,,-0.031460306436130854,-0.02357982337400777,,,0.0642009450330247
CCL27,0.01605659226724696,-0.007873646935059476,,0.05085093045277976,0.028619760121624663,,-0.028222286496639316,-0.02528017902478354,,0.04355855641327643,0.0060310532141233655,-0.019549437552992592,0.09981958194280001,-0.019018577867646918,-0.006134215773909171,0.09196949186396194
SERPING1,-0.0676131205283895,0.0798833330215417,0.012416447019095826,0.07905685996708801,0.028450864071887547,0.0030633402099422206,-0.05274880991346549,-0.06145351229494446,-0.005336124850921514,-0.022567247400712802,-0.06997516932910595,0.018639966653014865,-0.0810067417550996,0.058834913561113894,0.029496252371419278,0.1252030177431423
AZGP1,0.03273394761513405,-0.010739243975124756,0.07117938210162386,-0.028950332919925034,-0.12766800961955724,-0.025389740584236493,-0.037391253595987876,-0.02411051681774667,,0.044549939734360375,0.05863484080716317,0.03574117351325577,0.05133376829482632,-0.009185003603302272,0.030680931431383843,-0.005229024253199673
INHA,0.11272444516304976,-0.04376190189655554,0.04468827579925183,0.03291910065126601,-0.021986425185350187,-0.021070451256691363,-0.028443353055342176,-0.022899897919851968,0.019054605576881968,-0.029356141331978006,-0.060715621652330916,-0.01584586507310023,0.03771957142463607,0.02928958320344463,-0.027297985252718093,0.0037567572204893593
SEMA3G,0.02405584419532414,0.06490458886593771,0.07815362946979766,,-0.026852033351092104,0.06716898802214165,-0.013452999883338866,-0.006900397717132686,0.03564493106427438,0.058119231737041824,0.024244560177652464,,,0.022957248730363856,-0.007873537904206585,0.11818355448451455
OXT,,,,,,,,,,,,,,-0.013975917575517709,,
COL6A1,-0.058352203614264214,0.21841684835698977,0.003088116575234675,0.002225189774971611,0.020907142570876457,0.021439039983996926,-0.0942277691206895,0.032884022520010596,0.0011869492724038957,0.0473838540242378,0.00615411984315185,0.07128274280537597,-0.08842310562479869,0.07080509730650647,0.05179466802423372,0.2209956306429272
FGF17,0.026333659835347297,0.03211180834954738,0.03719161703129313,-0.051715414761729764,-0.0007732504352024029,0.011363639841828335,0.015340463427872389,-0.02560623633594133,0.02361428771536338,-0.01646246172628359,,0.043444693397104266,0.06681817630124695,-0.027532599864184056,-0.02570690047409086,-0.05096156168337909
TNFSF8,0.11772201544023728,,-0.0017143919424881557,,-0.015541781129376904,,0.025312165593368623,-0.014430008108792827,,,-0.05029889900833759,-0.03413680059495138,-0.02181990076050273,-0.014861014517737851,-0.00279268557280895,0.06942958450858673
FGF20,,0.05460336645458541,0.012751354100522047,,0.026681633942366292,0.09169106989706535,-0.015029189483258577,-0.03283126215452098,,-0.015139133533287089,,0.05773805374748621,0.0135483994474713,-0.03006854275702878,0.013825564596994848,-0.009070573483691028
ICAM3,0.015690645824039808,0.06115524774301244,-0.01365851075195234,0.03609805561589705,-0.06585510339096255,0.03680902902051121,-0.00508488108155808,-0.03164148773060149,-0.03276674261479667,0.02057518968368897,-0.03272344121084235,0.039274375742552804,0.10607653883206032,-0.03302004740003534,0.019900111082004,0.05609710625468795
LAMA4,-0.01143422525954663,0.12185417174837011,-0.050759572344380915,-0.025786741204898964,-0.021774531571568497,0.0012363632145969104,-0.07276941455747749,-0.024017918223255136,-0.028917394619165912,0.05838898844804643,0.12288618053564464,0.057520596722916775,0.0014421489786293055,0.055436186781030385,0.016932423842214734,0.0780848769811403
INHBE,0.0674769496249679,,,,,,,,-0.02227023384982417,,,,,,,
DLL4,-0.004097325821162618,0.12168743984544408,0.034841679432993475,0.0033452314672012826,-0.003226907144615502,0.03352195451426908,0.012717144284050968,-0.0146315839230698,0.07096940618914392,-0.009833695218371559,-0.0026406377968135023,0.02609228202455838,0.01193072947988371,0.030382973775951602,0.09950555998359736,0.1463604574301964
SEMA3A,-0.006973527063043239,0.053623085716124265,0.026707958413713213,0.02054315514208823,-0.01947321806847073,0.01639270326392108,-0.031066850092084985,-0.04550792918723277,0.041729987232830765,0.002777512242960119,-0.014879582903963025,0.03951070808910078,0.03940700428465878,-0.04913775653554295,-0.01159072585246362,0.03384715552385416
RLN2,,,0.029569502239460355,-0.013270516474950271,-0.023838671284596245,-0.016407529833219494,-0.005968996060518746,-0.014698765142866234,,-0.011927240135161995,-0.01330294869715371,-0.02360551469818496,,-0.016300102090281487,-0.01486891596159276,-0.03284082302362211
C5,0.043323082233005024,-0.04625025047776338,0.01498185539115443,-0.04724653290326569,-0.01761204059938177,-0.010623015607934574,-0.03649548915348802,-0.017822708816252652,0.0014274057733669045,-0.042743928026679354,0.07551698551613986,-0.03295338408380534,0.030864943932205197,0.0243069164967627,-0.006232512937649158,0.02722468613412199
COMP,,,,,,,,,-0.0005676235922732659,,,,,,0.02379879235531227,
EDN2,-0.04630800490004414,0.025806040881059783,,,0.05251975870969281,,-0.024245636216597248,-0.017849199179787764,0.03436782312397893,-0.020247241286568247,,,,,,
C1QA,-0.09126604918057955,0.0873940158948934,-0.027652525069911456,-0.1545627777642394,0.03701758196661008,0.027767741260063605,-0.05826898733885113,-0.04202590890289112,0.02148936569916443,0.006590079317275004,-0.15656150472941727,-0.07202492048020573,-0.04092566654128985,0.012225674913064817,-0.01150900801949774,0.09707691498145019
UTS2B,0.02796787464182085,-0.02758649132127308,0.03747901753173749,,-0.01704644818260899,0.04724560956002346,,-0.012705501820185762,,,,,,,-0.03161188505966059,
COL9A3,0.05739363163422319,-0.012853965291545085,-0.005884633292870698,-0.06116529858272894,-0.020994078142659738,0.017987014921402415,-0.06937767962994029,0.00041430201610561816,0.01717960820555186,0.005161823023026147,-0.01871259433995879,0.06586627264478627,0.08002690416956748,-0.041010013189372696,-0.015515867199282864,0.00651743737236136
DLK1,,,,,-0.013883650955688968,0.12167102388929822,,-0.03920480925459586,0.022553298738390837,,0.1127831675567248,,,,,-0.02075801263107261
HGF,-0.08251021463456175,0.039444525765423906,0.02997568131194523,0.013054390148749933,-0.01476514378456592,0.07345730355379497,0.12375288610048829,-0.03811704433129282,-0.00048065143031976606,-0.018166512295909612,-0.06914544462337471,0.042432803502400286,0.001590531096393727,0.015445846613752123,-0.032603346554117056,-0.010538161731260032
GIP,,,,,,,,,-0.0007600506841480046,,,,,,,
P4HB,0.07720060496098886,0.1185582697222904,0.041168230900112665,0.016665154323037105,0.1717420358760991,0.03213401471983122,-0.06606615305919625,0.023908234241160228,-0.008154131462316527,0.01701905589266227,-0.027552997085964856,0.04899526480579438,-0.11333012651477924,0.04577214125729328,0.12085301052722386,0.1390637109399445
ADCYAP1,,0.025078013780423153,-0.03356074862651985,-0.055110412757595005,-0.028057013651195138,-0.02595192470815018,0.10161036158967279,-0.024364789340895372,,-0.017575126286550915,,0.036588428948076145,-0.03005544414807132,0.007120523016314284,-0.004729687318607354,-0.003286043352298319
GREM1,-0.03682116587556009,-0.03626143495154389,0.07368471646840205,,0.00923128035488464,0.08308736111640426,-0.046686455718952045,-0.04019964667965226,0.01212018885519538,0.018928740415088383,0.009061829511356742,-0.020778433131007336,-0.036317543655523594,-0.06345518956054916,0.10338276810240211,0.13320870495957254
EGF,-0.009490003741356893,0.03846452725749084,0.027448174373677945,,0.014104859411423018,0.058441682090567715,-0.01007516131123242,0.02591642252707353,-0.03477456031980327,-0.005344858359066582,0.1139711505129371,-0.02886163492710063,-0.019018335006650254,-0.020522546962834315,0.050024972052019445,-0.01465182741965811
VEGFB,0.04406110784402412,0.008693885428048807,0.017600508618980364,0.07609752632288713,0.013833635839262285,0.01697316388055922,-0.07381200339029646,-0.02642675867167183,0.022235356065790527,-0.03071875746722488,-0.05744681456922588,-0.03543126507135887,0.010142653357225098,-0.042218488941071566,-0.015143627261103285,-0.025488644389109635
FARP2,0.08162587314824578,-0.030858250639722383,0.055368927881157035,-0.024078769552057854,-0.03602260187679206,0.042117523802077755,-0.07373226218654462,-0.04641079811263334,-0.03271871012866777,-0.001462373625442586,-0.10441846911040066,-0.03253509151278088,0.06115063386638975,0.0014219131661023683,-0.033884010941435394,0.1526603788240712
BMP3,,,,,,-0.01905496035311119,,,,,,,,,,
IHH,,,,,,,,,,,,-0.0019647473816878378,-0.0052457434468652295,0.006760175587091158,,
LAMA2,0.04584911753332234,0.07600183924337836,-0.008845183176501766,-0.019626741079997376,0.0044305942225776945,0.02951638994866112,-0.010794051879053627,0.01282528919872002,-0.01814334815747106,0.06397349253833551,-0.01859343730160023,-0.02844334927933493,0.049724558963483524,0.08805367448687842,0.040387973974354605,0.060143136910474085
SERPINC1,,,,,,,,-0.013593739173097944,,,,,0.0022482777302073446,-0.015901496796080678,,
NRG1,-0.008956639313427325,-0.017999743780714842,0.0009036929117197112,-0.004473703912842002,-0.03143641552037361,0.03542340962902994,0.0050395101072179945,-0.009723125991349646,0.017152311343333778,-0.0240902052424061,-0.050857235322754046,-0.005239604518159096,-0.04107717106603364,0.009451038997279147,0.014652992217229214,0.02444860246066804
SPINK1,0.026002557386881783,-0.01110975137742122,,0.009916722879116779,-0.001427237255345997,,,,-0.01822674047698664,-0.011927240135161995,,0.053990737266093054,-0.05193254007917972,-0.019546139485781606,0.04595335908925152,0.050733288361498034
EFEMP2,-0.002784417674924142,0.03313999693916169,0.0067124978231023185,0.02884290666077175,-0.004307155116761294,0.015286915101359207,-0.0429513074918947,-0.008667166622188164,-0.023411900007559067,0.044234643386368365,-0.018556008171776283,0.0358381748883671,-0.03606802842312665,0.08569847681281555,0.028913422165190494,0.08592677490958683
SELPLG,0.01367589829550477,0.10528204370764468,-0.009365937417627613,0.01942054994672078,-0.05905883662956653,-0.012476479403484245,-0.0712614954768143,-0.013527874064391151,-0.007956280035888637,-0.002431574478809616,-0.001637316739749998,-0.07018997102673089,0.016171227776169337,-0.012495390618640016,-0.03365779491681287,0.04897335382503597
GDF6,-0.02864272011388964,-0.027362037783189012,,0.027111131878939737,,-0.024372353778255147,-0.005971668110387558,,,,,0.1284744105930804,-0.041157352875649755,0.04849934045109582,,
HLA-E,0.04624907531265308,0.14131703654262062,-0.025461975958121455,-0.09551452744193947,0.13093370227485365,0.04111314651123315,-0.07034899469870197,-0.007913255452613692,-0.026040668176076722,0.05363144157360055,-0.041027445472376856,-0.030634791019634792,-0.11590595823185836,0.007268618224009651,0.012057961392334268,0.15186974529761074
PTN,0.0727649597303087,-0.07073398542855784,-0.010568120458867281,-0.03190643511436089,-0.12732599080847032,0.02852455109978186,-0.06098127407193562,0.03429699751802889,-0.003442886660739381,0.04428513925785527,0.038080064197565294,0.04276183915087387,-0.039285189316774945,-0.00812006207840215,-0.07696474403142045,-0.0177404576213103
CD274,0.044194726224589316,-0.03406279834339703,0.0018184718218175228,0.018083432158718594,-0.05153656139590578,0.06940857073419188,-0.02679008405975608,-0.023412393195733128,-0.039794568930151195,-0.019629150793295396,0.039900483440189684,-0.04604384403059222,8.031626045558933e-05,-0.04068136318687913,0.04087087201349094,0.0710609887477772
FGF10,,,,,,,,,,,-0.04699791979372402,,,,,
CD14,-0.0470486743776489,0.08173561600189991,0.0836120684274961,-0.12810714210112634,0.10556121095413987,-0.020808110202103106,-0.04501035486958775,-0.044819988423892496,0.007464545481561113,-0.003667683115054001,-0.10994606884609169,-0.06699379128198564,-0.05368579289635449,-0.026913499444692842,0.0023834278351012373,0.131235738433144
SFTPD,0.05319949546640675,0.007429419892753906,-0.01862633455781002,,0.06535950306432439,-6.588970419996527e-05,,-0.023331790317329817,,0.01411623770987003,-0.04874821648469397,-0.0024656793500904078,0.18468899665385308,-0.033277220391365964,-0.012873990088523708,-0.009019308712149192
SLIT1,-0.07479489691415737,-0.074633529265513,-0.03967234380639983,0.026034057081529574,-0.11391430861261954,0.024956782975414402,-0.0541388069273013,-0.017191581648948684,-0.01835705000421378,-0.01616041021876599,0.09623731359068452,0.02997764817167777,-0.020588107441701035,-0.0028141126090535477,0.006918166876221512,0.0036231345830227833
LPA,,,,,,0.10922129602691942,,,,,,,,,,
CNTF,,,,,0.08115802428038517,,-0.02383589588695786,-0.011587552540943298,,0.03432881891299817,,,,-0.016300103887711817,,
BST1,0.1067114602587274,0.0177080679582168,0.05565206915189594,-0.03067109647918263,-0.048267340965345185,-0.019666597019932352,-0.05572592030635241,-0.017207357177871026,-0.009679259570493209,-0.0038349494220500896,0.00012678807860417522,0.043956845284101334,0.01892034936209306,-0.01500675896777599,0.04099442059487848,0.07563032339610129
AGTRAP,-0.05414336270551309,0.07699189926281763,0.01533670401122161,0.016612874954222905,0.040264387562003054,0.02480801091836577,-0.049743523126122874,0.0349764774900451,0.02529248053597896,0.06574961582977595,0.02695228052994595,0.021872421929664324,-0.016963714026027008,-0.01632765520925347,0.005395244087037266,0.031576401546624736
LAMC1,0.045078074192032296,0.08010710028248984,0.005112837356624608,0.04818207099807726,0.061172676716933376,0.042315742115341566,-0.02047137797423364,0.05356330156717434,0.014590966988368976,0.04117881332980559,0.04026013719918679,0.027824359649171484,-0.015327614512579916,0.05812927360017336,0.05984680943421262,0.15271184882323216
COL6A3,-0.04680558974745441,0.17550070880233543,-0.005373376608861777,0.002051237092921369,0.017903445762767874,-0.03960049413857085,0.005441799652125423,0.1306412102294511,0.026323042535951996,0.009962085656685125,0.04982125801012553,0.0060162656149785314,0.015291362071231811,0.0965160288488606,0.043769642846583856,0.23445573394278182
FN1,-0.07802997630795444,0.17428641689834545,0.027906101352663523,0.04109836349971621,0.04070571571280732,0.07889454656416338,-0.022307772177927475,0.04405425926708558,-0.01219876818625275,0.01891963162305074,0.015184179375169563,-4.828605718983658e-05,-0.06899688583855337,0.10985148254941525,0.09040231364806331,0.19663057573363663
MIF,0.02513759477138313,-0.03534746521882622,-0.008621944446541874,0.13250534947738463,0.11104319795134751,0.028600889231216498,0.0985958780287157,-2.204994848951206e-06,-0.0022279175447267596,-0.016880057505059862,-0.024528873011177833,0.07959515430278202,0.01788953295684135,0.00942437744685199,0.016663289792526056,-0.08626125511582772
JAG1,0.07358697859030902,0.041206308598070694,0.028598435431665924,0.0042714375739648725,0.034818432949851735,0.04428359634605182,-0.054813279769399315,0.06664918668551134,0.007669290241798555,0.04469769270812638,0.0751556883747455,0.01994924384657304,-0.012587684718546502,0.05106065449437264,0.08394174541386897,0.11172688959110756
NID2,0.09151713916799419,0.11417874247050216,-0.01126256705280695,0.04350603818320874,-0.004874444350511298,0.040744596371178,0.006866666593116587,-0.021629402003076136,-0.040521255129763234,0.027452828560739953,-0.020492772810716906,-0.018802173196964613,0.039607410113140576,0.012404254133531667,0.035267492728536416,0.10644483423365692
EFNB1,0.04678017970820161,0.011208962898342714,0.06467461880922228,0.0443746861117415,-0.021924978201588598,-0.0005747928273658896,-0.04603577838758965,0.03341247863951152,-0.015365497762189664,0.06061700765826676,-0.10103948575069857,0.05594483161676624,0.013460784564876501,0.01622479679904169,0.0604853639597578,0.06682870965603509
COL4A2,0.05873993372252166,0.13323682252636962,-0.023809325999778818,-0.004725776036104034,-0.03731056031866895,0.07140165070067435,-0.050297868307595237,0.027967855856702736,0.004092404411312022,-0.0023987294873862703,0.015886469327745453,0.0032926250710863443,0.025136692168059114,0.1022757741379709,0.04270232184964754,0.16899300189083258
SPP1,-0.12596427202354105,-0.017201660747854088,0.005899975847327734,-0.17659538908175268,0.1598184215825352,0.020966389961628983,-0.08091115066178657,-0.009930310194209936,-0.022564913038988072,0.007825875081281514,-0.14907856767347716,0.013881496930000894,-0.10944720744910272,-0.06607153225367758,0.057048069214459464,0.06148603727440719
PODXL2,-0.006281047989235482,-0.02262286860413937,-0.03735384987399752,-0.02969526622592472,0.0036291367802470122,0.020061079293007038,-0.031915754996452085,0.04355192620089016,-0.02405304885741177,0.05074053236226818,0.0049805757562257575,-0.0117634264463404,0.04937289257222475,-0.02510974430704107,-0.0234862724635209,-0.05889987161150991
FGF9,-0.02024308521114955,0.003422311967785448,-0.002793424214858065,-0.0455767870668728,-0.045951176297352674,0.05423258665936624,0.05988774612359345,-0.04054706639347198,,0.0011944418878689124,,-0.016496336217051665,0.060981372446009985,0.007755393665934066,0.0007269347006412067,0.02645201588139129
ITIH2,-0.034240305425458605,0.013919362585489908,,,0.08458493872419133,0.07848754542771312,-0.023208910353831706,,,-0.01941051191997507,,0.027269387207907565,0.10635882089629803,0.10088161001323671,-0.028208329100239637,0.1692219764708829
ADAM10,-0.06219623564285372,0.04806625127451184,0.0777574071055756,0.044870643705363554,-0.02928443071883917,-0.024204362294683656,-0.04164934258951435,-0.01937905889224453,0.07405955591097269,0.04701498855952075,-0.051191078880956635,0.008673753769492202,0.008413936328161654,0.004658703701878464,-0.0024627929956274656,0.03836682786617373
CFH,0.03021355318067213,0.14233776965651074,0.010137016548181272,-0.0373302937796888,0.044005228098757634,0.026324582025049788,-0.0475749990348271,0.023822191119389748,-0.0246352679479705,0.017352108778580552,0.06277454174055477,-0.008174813743992716,0.09168411767796814,0.08711860028659925,-0.010216253945017791,0.16029799861705796
COL4A5,0.05281192511021317,0.04977164240481754,0.08208286023745054,-0.030868012027538097,-0.03428976049480598,0.016359296036621104,-0.09275853718928033,0.00560304531420952,0.031475051045257905,0.010584751766858714,0.019200528050513536,0.03489225017177817,0.03575169800347665,0.02974795022115008,-0.06962444836316206,-0.008746326505074599
LTBP3,-0.11990928062105392,0.046924692126087617,0.020184011640316895,-0.06939434570843524,-0.06342864071924069,0.027906188745935957,0.04490175727954412,0.0004466863956382289,-0.003484912989849127,0.047453248437576166,-0.08187008590463554,0.04299907184561213,-0.02995577415174933,-0.002253732744652969,-0.005211732301806796,0.05615727747975634
GNB3,0.02451005835041904,0.022203590074945496,-0.0036233807552194493,0.034155523329599695,0.007494156383064487,0.04205274091639909,0.010828472823925432,0.016838453953834157,-0.01100497879733957,0.01705952371483311,0.21274472033463865,0.04472537230943989,0.021477775467077433,0.0262411416473208,0.01500870345169365,0.012361684927768868
COL6A2,-0.0715328678151904,0.1627301127626632,-0.01347421826409918,0.03982399513077113,0.0534566746059156,0.043105383003003164,-0.021831000670328927,0.0331853007954105,-0.00641690683698643,0.0050970055287080165,0.07111712274471878,0.053676463910614786,-0.05119810661447263,0.08879915453791062,0.06601559180331128,0.22419751852135453
PLG,,,,,,,,,,0.05601452929744119,,,,,,
GDF9,0.03587664893356395,0.03510912088114007,0.006568649099592152,0.04256410017465612,-0.021399446099147106,-0.010060489919923574,-0.034326966305097635,0.0026470450088092305,0.042772987168691476,-0.02462275966347695,-0.0396656566635158,0.06513142319734705,0.12219423708077896,-0.015569211275426743,-0.060506623791201,0.0020343536203826515
NCAM1,0.04562008313221248,-0.0955102356449271,0.03249662793136615,-0.05286641494134487,-0.045913958545135074,0.03350640322107622,-0.03848317977822314,-0.0743235643006128,-0.011164133801497153,0.009800439151266618,0.0389249379939206,0.05115590319402429,-0.02863099997175227,0.046977202446348225,-0.005344121580401304,-0.07210441625401338
APOC2,-0.01686049368169095,0.053617764752095405,0.024258531703478328,-0.059136927746721454,-0.004184902411995707,0.014423697057205294,-0.030135714143632787,-0.05917679685044571,-0.03543152739700678,-0.016669755736567076,-0.02815150818417285,-0.0137514928782755,0.08970865659512002,-0.031530635293499844,-0.0684940435960825,0.005253033913239859
BST2,0.02188563937208998,-0.0786930790296497,-0.04039160478454687,-0.0540619463142646,0.014531700774070323,0.0468625695275079,-0.07238663142436134,-0.028332699776391558,-0.004464132815871729,-0.023500167148116032,0.0237155498647552,-0.01792598233132355,-0.015120043488076313,-0.021869863233881813,0.030612940060433334,0.14743785943553878
