,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HSP90AA1,-0.013902718574833021,0.07713766902918892,0.09024485916936371,0.03720029633129512,0.03598586924925557,-0.0265615151737966,0.04283000360353518,-0.10787379995775177,0.02578990621178357,-0.07921535717121943,-0.07142033189308009,0.019244370534764375,-0.03825801124946558
BMP4,0.04971211691296402,0.028674487969552808,-0.0341061621469394,-0.014675120060900234,0.014230086004312536,-0.019411438558260764,-0.013124867159520118,-0.04263579591592446,0.06429019483626633,-0.0027452280736429313,0.013101036257314208,0.0726284822367921,0.04689656982593448
SCGB3A1,0.05987664351268831,,-0.014525342680032749,,,-0.01866785362162771,0.20909694245127045,-0.04666804035842468,-0.025407761631875005,0.009207154988195028,0.011984471314151672,-0.015311486578923336,-0.026296875572372366
IGFBP4,-0.008592444290566364,-0.05129739227911262,-0.08596463385917376,-0.005710470406491932,0.04029330877636383,-0.03209892963468642,-0.008334631473997007,-0.08149248262286704,0.019533214373059736,0.02231072192484364,-0.005328370473523112,-0.029259500580865055,-0.030098890059081805
RSPO4,,-0.014062831378612462,,,-0.021648136197615863,0.04228558067106331,-0.02136625612747451,,-0.05500198112604009,,,-0.02481725603805524,0.04995796692133483
LEFTY2,0.0362909740120799,-0.005341331133538532,-0.032616812720116586,0.04294593600112437,0.01994032599050181,-0.0204695268148492,-0.01901471597499468,-0.05553540422950835,,5.431215305900847e-05,0.1307354243783269,-0.00950903461885277,0.07959424256753372
PF4,0.0192659991122198,-0.011475743837245879,,,,,,,,,-0.017195108589925914,,-0.017859126431828153
ANGPTL2,0.03780392179532116,-0.00177500593503577,-0.07979649002339081,0.026246518579755563,0.04947481825620549,-0.011811465171575565,-0.06603693497237265,0.02991626380402017,0.09587809052872229,0.09509110865772091,0.059464449920625814,-0.0032952212665931127,-0.04401344952350555
LRIG2,0.0063690605148628955,-0.012546137798050395,-0.004700940557619802,0.050305200925006545,0.052702406574083614,0.0020616791545515194,-0.00693229333386882,0.05103173177341359,-0.04464517418755532,0.045035963726987725,-0.043526931032753666,-0.03637675698747844,0.012557442358905706
ICOSLG,0.0691468402063889,0.036718737503844155,-0.038054207147669036,-0.01520421036612964,0.013547202017198412,-0.010178953435755134,0.01539101052468541,-0.0619977242125322,0.018280827515390063,0.09973497145563415,0.03013458769444793,-0.019420850198750925,0.02687828286588719
WIF1,-0.012156128025113365,,0.052537717531930865,0.011603988954783425,-0.016705353952817886,0.02277971921221807,0.04905760692758961,,,,,0.044784559856527774,
NPPC,-0.054132512440850586,0.04615320259981865,-0.027866818582516963,0.04977076117429266,-0.01537892257106407,-0.015045760896108023,-0.05365475920449852,0.027786192353710493,-0.04034367067343055,0.13796029580089086,0.00598709459126385,0.039858106830856596,
LYZ,-0.030873740566429966,0.005810618236358555,-0.03255484821592934,-0.022106696887074295,0.008442713061902167,-0.020209484862154434,-0.035161247837453086,-0.06391398152726277,0.06722134649357615,0.01620000904180903,0.0465471468862715,-0.008099357103783024,0.005356073174457645
EREG,,,,,,,,,,-0.0027625608182607914,-0.03979045806233203,-0.0066983822506516254,-0.026971417736420075
SPTAN1,0.06499451527335917,0.021639153336351382,0.009190465739918588,-0.0245021332067369,0.04619081254644801,0.03055388708618878,0.09485405618296887,-0.021450890636542274,-0.022213498664023668,0.07847210838016307,0.004761594279288458,-0.024966778337929766,0.06892732867083037
PTH2,,,,,,,,,,,,-0.02015566963831028,
LIPC,-0.02216024036999006,-0.020622766358552137,-0.01764572653089923,0.018536493720804823,-0.012908259879734223,,-0.024196525605966718,-0.04203331520540883,0.15041000408850225,,,,-0.02258069544852231
COL8A1,-0.03729766553748063,0.009819172948688976,-0.03586519115180133,-0.038453603890307844,0.029067125865258895,-0.03401254660918372,-0.043888298907210056,0.029892744018125486,0.025837061058632718,0.04410457066384813,0.04816116544361467,0.027747194010685476,-0.09502974951373698
GSTM2,-0.007656177899939073,0.049450819828095204,-0.009622375970960235,-0.04217130728947249,-0.021138855214751888,-0.05517611223273478,-0.042802549332500384,0.1529457788890805,0.03380078495512916,-0.04379534502800787,-0.00017469553687060678,0.010831274280215013,0.1130109537715564
IL4,,,,,,,,-0.04017983775648238,,,,,
SPX,0.003343380537936241,-0.024087254747197993,-0.01792740280985976,-0.018077895225387698,0.024327604331736228,-0.03109487034307074,0.029465633912208793,,,-0.025087039508626237,0.05600819968219409,-0.006206552378901325,0.1850129975550023
MFGE8,-0.004478127726685228,-0.038550361745859456,-0.04847757564258154,0.00394047865716588,-0.028314331212249914,-0.040481198391436615,-0.051653423266487926,0.018157186311431033,0.014459616793807849,-0.009394986938190346,-0.02235281470345104,-0.037033255080069036,0.0280186805790872
TGFA,0.05115261870789069,-0.0417712525045074,-0.07286891012294486,0.003933732549612311,0.06957552380560347,0.020806280920533785,-0.06526451385495542,-0.01238554680524363,-0.009908018981024095,0.04559365590912611,-0.00487991475871231,-0.006277995098406588,0.023353600671717004
SLIT2,-0.05488074349390706,-0.024340766028987583,-0.015622065659440488,0.00757755115119966,0.010337729867625755,0.0715761204301632,0.062220430516581764,0.033091556901761444,-0.02440337275167466,0.12220950959964436,0.028708973983554188,-0.012880239786549836,-0.08462058463891509
PLTP,-0.025857661471677656,0.05995925792494167,-0.01994403093665751,0.004994054122296001,-0.04741585590722682,-0.01869944672428641,-0.03266353079762547,-0.0764526184376382,-0.008385383007300256,-0.004560649602235491,-0.002239342798015643,-0.01975305199896631,0.049004770477757614
APOD,0.07317608629418014,0.01389715914670127,-0.05255369799768593,-0.024879888840530006,-0.0058517447853487945,-0.007862246655086108,0.089522319822407,-0.0475023647288476,0.15665022220473288,0.019572598322177028,0.009983101350326838,0.0022522618138279475,-0.0032078863644537173
B2M,0.05058456160421673,0.015346040047982595,-0.07771443505170107,0.018409753690389438,-0.02324461505447247,-0.0071962793716556,-0.08261085177308695,-0.05364567277177666,0.041888010603124984,0.09909673013352101,0.11720553721818355,-0.002720461837066217,-0.08809660571179619
OMG,0.09810081463867239,0.02605348724139074,-0.009095150167202712,0.031534369516417506,0.0038968397348559734,0.024274346403946212,0.1025281131189852,0.005491522741029198,0.013831407820984248,0.044594253184079835,0.03350400398345657,0.0017744661297334299,0.03924390574814666
CXCL3,-0.044699589352013215,-0.03973422889290637,,-0.020557259738174485,0.01714318409009972,0.00948656306658953,-0.01109288188700149,0.05479371702987493,,-0.03312108423067511,-0.026100161187292647,-0.046155059783623116,0.015781712038814937
CXCL10,0.03165493460371546,0.03340072185076645,-0.015553641057795959,0.026905286066313556,0.038393607734390926,-0.030336885879130738,-0.01762793175417628,-0.03462687184441561,0.05818050486023437,-0.008915697301096672,0.04735420002265579,0.009366149653261081,-0.007403556615803508
RSPO3,-0.023702705113663538,-0.013326837655394441,0.022108282849121867,0.0050441989084801615,-0.0326962373083074,-0.029603573321650534,-0.011591847777560789,,,0.06878806367206106,0.06354259617232255,0.07781010953695736,-0.012727510442954336
CORT,0.0005816590746829346,0.0577254244783927,-0.026179340992958322,0.01876779502266781,-0.05300855246979008,0.009957611726309698,-0.030752812180249882,,,-0.028371907429179184,-0.01799380717898089,-0.022267661666546184,
NCAN,0.13275135125419507,0.03025078917030109,-0.0033978156245069286,0.0403919237497269,0.011877536292289104,0.025527119027021778,-0.014395432691004054,0.08191444034716246,0.03868561158353586,0.019970896391520238,0.04220374920456274,0.02051170028602173,0.13926860297752347
PRG4,-0.013569168627109437,-0.013153014046301707,,-0.022271917336683905,-0.017412999063262505,,-0.013552786255093159,,,-0.02725252447940264,0.06556362365218985,-0.005199964018726116,0.03056733174490602
ZG16B,0.09246761371939467,-0.015265681410945333,,-0.024046113845260956,0.09872602886170367,,,,,,,,-0.015869835789202313
TGM2,-0.007464032174881203,0.009772319381765125,-0.04429287205234905,0.006255298702930038,0.004176333321875264,-0.057877852457677334,-0.014214507455172923,0.010012007761403327,0.023901103606532418,-0.028918140131586566,-0.05082616570142489,-0.014879711191740502,-0.008393633840850482
VEGFC,-0.03331908319875104,-0.02344219287807609,-0.023326843039747112,-0.029364124648635574,-0.03307385593615387,0.04224632224848509,-0.013831158585530407,-0.019808223176067227,0.08657893911785514,-0.017605091341900008,-0.0009182208760525635,-0.04235602575069425,-0.021615807889450615
WNT6,0.02133215855849381,-0.018192312045795533,-0.01167122568985372,0.012526319014695982,0.0027403868064894165,,-0.012071136782453855,0.1193619119253398,,0.0474897766439118,0.041149690617298174,0.002149363632044547,-0.01916608833611176
NRG4,-0.016071452172175177,0.10877671830203368,-0.014287737805404316,0.04323623469570135,-0.028413553593149975,0.05711944089431654,0.005062230842999377,,-0.04389809507973368,,,-0.03277183049905193,0.05220863240943343
PMCH,-0.018523213528527763,0.005313627588879099,,,-0.02164813515285947,,,,,0.04255488018542789,-0.025246274130250476,0.0011717996838038988,-0.02744535064695028
COL9A1,0.05098414305547326,0.05110772489757873,0.012051894219428856,0.03246572488720118,0.03404917205296754,-0.023606986292480543,-0.018386200679821323,-0.014744894440485698,-0.023485807690013454,0.011285786092293516,0.08795344088663519,-0.02506988062783101,0.11526678657698769
GDF11,0.06076085266721549,-0.049341360136303226,-0.03273134596521877,0.022309935259807796,0.03176847327874958,-0.04297593008596051,-0.04608054412677396,0.06527662884685828,-0.016117078434900522,0.02844499077123815,0.033261048280582274,-0.0074292863544889514,0.03202940155318146
RAET1E,,,,,,,,,,,,,-0.013961990089325669
IL24,,,,,,,,,,-0.01885613652177913,-0.016920941325774194,,
SORBS1,0.0010347341636270757,0.06600324005250072,0.012798114303768633,0.07119660633655815,-0.008727797265710073,0.011416024688095733,0.012645746250037154,0.07483968024953079,0.005376416360332503,0.029775472089968762,0.05471846715567865,0.013318145454381076,0.09772084011795312
DLL1,0.0855014177462653,0.05490358006832417,-0.06549581786358433,0.013159292261839471,0.02672721649878383,0.04313636037242672,-0.015150893811034887,0.020465412569535962,-0.11847824434094849,0.06927414726997441,0.07105806449047766,-0.01865155032619222,-0.017574524587960622
TLN1,0.030542206279253338,0.012913407323370724,-0.03559049053335651,0.014036815840397671,-0.00557282591801626,-0.011940621264423657,-0.05029952726372253,0.10235547408690782,0.07863105958837656,0.007907604783095741,-0.03775129842737814,-0.0053120869155512,-0.030295366607381226
COL2A1,0.07718648364218986,,-0.012644320518887118,-0.0013749859505563567,,,-0.01126155251741799,,,0.0009920908812381616,0.018883416583027435,0.04235143923155992,-0.018522829474247333
SHH,,-0.013668141135739048,0.01355804692628792,0.0565259152747092,-0.013502751973970602,-0.02143402522774453,0.20676008812165209,0.052387723410543964,,-0.01596528878879944,0.029746399863925185,0.0320728857312052,0.036117501171907505
PON2,0.10571182563042107,0.010561093354364882,-0.07041010748271341,0.02308371031126237,0.030261494855262805,-0.02721915891971246,0.016327013415187944,0.054518803079132594,0.035524854255194215,0.054793013345534894,0.05949509752235341,-0.016680896670941445,0.10267113974267301
ICAM5,-0.03191814161029425,-0.021302768072492772,-0.02798781704722955,0.019524908301022915,0.0716081817116044,0.08026972645417746,0.09361614793311505,,,0.0009965812861505408,-0.05400544826731512,0.08688267899791384,-0.027445349492227992
HPX,0.03397150983457827,-0.01568218469582174,-0.011671226477160264,-0.029935663236988094,-0.018751205402721658,0.011929770496993845,-0.02731912721658445,0.006858107526960065,-0.057107302826740446,0.009728611196645504,0.049894578480480914,-0.004426020583192136,0.013550226666756352
SFRP2,-0.02319893800016461,-0.015566531539061188,-0.02759074327155714,-0.01640660971322207,-0.0012900233825096418,-0.05056196152004773,-0.02108471455032297,-0.04017986140570325,,0.04364822439968176,0.0605398596577322,-0.035893537326522534,0.029804115874081525
CFC1,,,-0.019721516499953573,,-0.018613073405724725,,,,,,,,
CD70,-0.025387186411312282,0.017928176840636502,,,-0.03471989893876354,,,,0.03962073512944057,0.04634967307846753,-0.0056146549971348636,-0.015503340871687733,-0.019418119043137852
HP,0.027483721740978656,-0.0510863687462265,,-0.013486517313691895,-0.030224369002883104,0.07882044306554502,-0.03754201255169272,-0.11183683645149174,-0.022651937125714974,0.07915300998936213,0.09216168181098221,-0.03338235886248177,-0.019038965694078924
CXCL2,0.027915358825570745,-0.012617463730663244,-0.01803838577481401,-0.005487551396028814,-0.0014165951145817428,-0.025943742288507064,-0.021272763342407044,-0.05688946517943327,0.04114088480725853,-0.019708074556828208,0.06572589872977498,-0.053633159891737905,0.02644678573218393
NPPB,-0.022511331575075743,-0.041821865859351784,,,0.052006021012094804,,-0.013831159591510237,,,0.0291716937935383,0.036114290986841734,-0.0014824666445386787,-0.012910643325708774
CCK,0.10105260030350419,0.03209569101852832,0.061308076592054096,-0.04507706504970867,-0.014107979701352118,0.005633510579032266,0.09333340388267668,,,0.025425092081859776,0.08095398366203682,0.04010036928957652,-0.016748589691420197
SEMA6A,0.00944343309970831,-0.0037332350120795354,-0.059214263722057445,0.03669308823573022,-0.031467037612921515,0.059943903538100404,-0.10312928963355635,-0.00908502367380279,-0.005324590121472339,0.05774168970307031,0.024543728035449484,0.02449046757089367,0.07599397702918671
IRAK4,0.007645475099553853,0.03538022070029784,-0.04486344335602875,0.026176393432151498,0.019586853363229816,0.018089995372066237,-0.03745431387248535,0.09130485830349033,0.03833742307726908,-0.040583905781375516,0.02366096091610989,0.035308276309930824,0.08063595959747318
GSTP1,0.03905764882355126,-0.011799061786360242,-0.06042209506492864,0.004223006338487872,0.024176824467816195,0.011684954984415432,-0.029743567782848056,-0.019162592058924257,-0.060903462605261485,-2.0541716527806403e-05,0.03538324022336416,-0.033996747383855344,0.08389767963965848
VCAM1,0.06784478644972877,-0.017307048758774566,-0.04012463575953626,0.016592831753112283,0.027663991395117046,-0.007779866744831546,0.0026132728580009093,0.012109364553298304,-0.03214787174695768,0.07040236337742894,0.01932057157820025,-0.03967407236842658,0.08374552474977762
NXPH3,-0.05132348335508889,0.007804339957734378,-0.03672803585916784,-0.040946711784388454,0.025530298364843433,0.019045701693120528,-0.017373981992549997,0.06331301585642214,0.009568667758698588,0.03965414197893997,0.030168789089919292,-0.019662395778185803,0.13441777856820505
MTMR4,0.04373403894214209,-0.026497955465718776,-0.031765309240367294,0.028279348506366653,0.024799713839385618,0.017067532583005893,-0.003542394429976622,0.08447222759361653,0.07405356028338705,-0.011146674272958058,0.027406362863409892,-0.01442062793434286,0.0339637953885683
LAMC2,-0.0176690414303697,0.038808639077438756,0.12604776961551414,,-0.02051782201684292,,,,0.023661932550131926,-0.004860272803235518,-0.02222194388576878,-0.018314984348881253,-0.008075336870058599
IL10,-0.008525129597737071,0.00035740801116905286,,-0.02697572389551245,-0.0014937543614028026,,-0.012380854219418798,0.03409994806579334,-0.015692730664988188,0.05696470821140342,0.08912521339126467,-0.04560805791808954,0.027647453619228664
SEMA4D,0.025177806334166566,0.04750746064536731,0.008200404737779441,-0.004074173726128751,0.04199950883417207,-0.04233552277050428,0.06844809561784164,0.043958811723291295,0.0011141404121261663,0.025427524553742722,-0.0072661752170278295,0.003432265449443188,0.053024766846622606
TRH,-0.03597979265903255,-0.013296764622485944,-0.021876635047723678,0.03324535362175596,0.06184471883340375,,-0.0032302059465955124,0.008363347009109358,,0.044939828123812836,0.08353969536387493,0.04704469110997065,-0.01446078633156646
SEMA6D,0.03078593018565439,0.017906949689153944,-0.038503240583353894,0.02929830175638056,0.024971865382170284,-0.04512034768277707,-0.0067767981584599055,0.013163430768072647,0.08479054556318584,0.05088471752793534,-0.0047478802959802285,0.04584873585941078,0.08477534024197166
CEL,,,,,,,,-0.02822917820716187,0.005304000282876168,0.09652192136664593,-0.027625680486245134,0.013305567318050182,-0.041381494644161146
PDCD1LG2,0.026262238339948042,-0.017767511351707854,-0.011230018672457924,-0.049240042441545825,-0.008885113443176778,0.011181164971846212,-0.021178921735978223,-0.031248314031407043,-0.009342576297113015,-0.03673295590055406,0.10447826843866602,-0.007205523771115313,0.009226497555337361
SPINT1,0.012599233061412722,-0.03808812685954744,-0.01452534711825553,-0.0009039627769559077,-0.03564523213734163,0.02784165726884058,-0.018172428625093624,-0.041770925817552366,-0.06341170135138643,0.0823373825854268,0.11960793130224102,0.07668746436768384,-0.020872491029521073
