,MGH258,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
LGALS1,0.16833323031078246,0.008656611112171534,0.14460769102051765,0.07014164945386973,-0.027819092006775337,0.02592455960287688,0.019794305358289566,-0.04244506367367354,0.041698790192281156,-0.08665274632138606,0.0013887796915697142
BCAN,-0.19199131337096637,-0.02423243089338464,-0.11616638263817342,-0.06558412684304606,0.09088217658791944,-0.02147260382226595,-0.13115431356877028,-0.033363906496123294,-0.01829026170727273,0.024768825402095376,0.0398237470569295
ANOS1,-0.03555601657342166,0.008444771138759506,0.0013042273595033425,0.0414076412544394,0.07752774015334918,0.018159497138996575,-0.026802351271641624,0.05405871799802127,-0.07356302778078573,0.011629835684244893,0.07846670846566346
EDA,-0.017453757362031478,0.0570365902259893,0.010256617283006801,-0.04704916622091879,-0.012467864893371724,0.04958643444539895,0.018429623722858602,-0.015679114617281182,0.10356755302584927,-0.011085412881790551,0.01776651379968483
FGF22,,-0.013818738555756393,-0.01965538442786253,,0.08056349068709845,0.01316713737440831,0.015382101220266894,-0.021544626956370768,0.02965379490653551,-0.04074916891829584,-0.09158194850420723
SHANK1,-0.027556370606772036,-0.017299810603243298,0.06919129384338203,,-0.020654532050095594,-0.027749549611846322,,0.0018829123253276366,,0.004328152842354088,
NPVF,,,,,,-0.01752252548219891,,,,,
RAET1G,,,,,,,,,,-0.026991662604329517,
TGFB1,-0.01765797231483497,0.00706774645568723,0.022605752002898504,0.05189300715572703,-0.03707682943781955,0.038087183864035576,-0.016644804871553925,-0.001833684794604411,0.006643238925344115,-0.018163215473636356,0.024665426624447432
MSTN,-0.05870110010586053,0.02194761308692329,,0.03544897949284997,0.05898262349458621,0.09175629672575869,-0.017106337382072106,-0.0037089295333965163,,-0.036498320138655865,-0.02097669680805355
WNT4,,-0.028175824039172577,-0.004243355198640173,0.044411546317126877,0.03381209117523182,0.0036078261958006706,0.013662337655510358,0.017273877091045966,,-0.015715371811749076,-0.04662301726041843
TNFSF4,-0.03773724253921999,-0.012869881695584054,-0.030647584883704657,0.020018116787800966,0.019053890384586603,-0.01719827196393456,0.005311418128576719,0.0043329337280685635,,0.09062071795807497,0.04958124784576906
NTN1,0.05007481458785703,0.010871431118456022,0.059590296646077526,0.01988377278275429,-4.538033063508992e-05,0.02297314868481508,-0.12116043966387516,-0.04531781474698554,0.07409620665974559,-0.012774965391835542,-0.03589050777172016
CXCL12,-0.0010123743286040334,0.012342843582489578,0.1408592988608063,0.034848471016135515,-0.00012385361063493568,-0.002364237999067821,0.005369623412571549,0.03800400046195346,0.0025687240906933587,-0.02475022925008316,0.04536627492659862
GNRH1,0.01569476771389324,0.041053217962740786,-0.04068766237337897,0.007085611453167162,-0.059774960051308536,-0.037071121394593835,0.008181212721672604,-0.020245593015279964,,-0.037019963749791364,
FGF8,,,,,,0.024001465941969523,,0.03168822592035403,,,
RIMS1,-0.029546319148832427,0.043859956287450375,-0.13712196955241818,0.012270813841963178,0.03551372405205227,0.02423096844952791,0.03484177820251751,0.029973315386641945,-0.052056093664030405,0.06276467616491423,-0.02028540755179451
FGF14,-0.0988820503732002,-0.027607147974741588,-0.09656394148029435,-0.047382706872976674,-0.04148407923935794,0.02477317907446303,0.07368371186156798,-0.07366494347191146,0.01294976677805332,0.037592638353303676,0.03591415245664863
IGF1,0.02744725574745421,0.025812497576034286,0.03043691221155646,-0.004243134838928715,-0.01059331561437811,0.04523936587463296,0.03417674771303305,0.0619930799921344,-0.0025511123043100376,0.1094657897740012,0.09855303136132197
TNFSF10,0.00603105841586464,0.0005677377248628775,0.028611117134729493,-0.04881014321099645,-0.019669536607301665,0.022339846229371962,-0.010013876017949749,0.021999781733734416,-0.021203930543119597,0.026710763200222875,-0.04151898101198933
GDF5,-0.02312016849744167,-0.013818738759630479,0.08330553186817317,,-0.0451879486774568,0.04385700374948099,-0.025319783752689982,-0.04378586229859465,,-0.04818230616053466,
CHAD,,-0.01161265868771409,,,,0.07723121953445763,0.023310908519627586,-0.02000149394153583,0.20996431781722485,,-0.07504989955273676
RGMA,0.04459932357409468,-0.009294787624363155,0.04432109396805293,-0.0327518587851467,0.056750829771294704,-0.04029992763638932,-0.02072523277272617,-0.019679452807819662,0.06779511653341173,-0.05529849302682222,-0.0515877632088836
CLEC3A,,-0.007051634720563242,,,,,,,,,
WNT16,0.0328637637844853,0.046937089210450186,-0.007165751923717301,,,,0.03984218044358103,-0.012796411144532505,,0.01169112324856461,
CX3CL1,0.024550562736428725,0.024606888276023378,-0.0880399902169117,0.017905914601096532,0.12060028732449628,0.03673771635001153,-0.09962666556610929,0.022102010168502186,-0.12787977005616397,-0.003828517476628062,-0.0283426415993003
FGF1,0.09370427612707354,-0.024814463029517668,0.09012572292340834,0.16717132126602408,0.017940702082827224,-0.028506677576066366,0.035707324639818655,0.003373457683686447,0.003033356058824496,0.0871194324354037,0.013902681771131669
ALOX5AP,0.0890104958255548,0.03653573366660955,0.19393777577517773,0.1353586056385864,-0.007658550895807795,0.033328826429756535,0.059474680569120524,0.00024398472080847138,-0.03346057280510981,-0.08821695060580972,0.01920497123787567
IL1RN,0.0022708570042761275,,0.10264909699442495,,-0.010294189945627643,0.043087326602670444,,-0.035654524950710316,-0.009343226156823562,-0.025777489993064423,
PCSK9,,,,,,-0.01528423336994737,,0.04767265855803408,,,
FGF23,,,,,,,,,,,-0.06069345356477536
NPW,,,,-0.0543594806558522,0.023886807777673782,-0.020603588318430673,-0.051788019219826925,-0.05554144268470419,,0.0816306103728439,0.0503040170785671
CXCL9,-0.009198763252510829,-0.013818736501333403,0.023051213398310226,0.19633170142865006,0.03203978525380086,,0.061804056120523115,,,0.1615947599021647,
ANGPTL4,0.14717429768074147,0.003990189563805562,-0.004915263521875307,0.0892500130201595,-0.03573754555926286,0.0751908263332429,-0.036643812440746555,-0.09130177898020556,0.1430833805883986,-0.11614754972470884,0.015874615378212227
UCN2,,,,,,0.008595668675579479,,-0.0140355733000328,,,
OBP2A,,,,0.02409730470959309,,,,,,,
COL4A3,,-0.019880267589304577,,,,,0.03840733803366778,-0.019630341286187066,,-0.032355233648981935,
NRG3,0.0557174026649879,0.002302098627249374,-0.07216981111362315,0.007632991640952135,-0.023096312880816358,-0.0030264074578698424,0.057848398921047484,0.026346797245936256,0.010836161617263806,0.013727481091531737,-0.10244149756012937
IL23A,,,,-0.04700335974419716,,0.012612479148067882,,,,-0.02114730397327914,
COLQ,-0.024262928717941754,-0.03502570771219648,-0.04355658734381624,-0.043743381595002594,0.0661032658835558,-0.0011110611989259263,-0.0011343013655969534,-0.04138961342492266,,-0.0018874108428179044,0.048786335575269325
SCGB1A1,,,,,,,,-0.014371076843523421,,,
TNFSF12,-0.021396452121639178,-0.005652186706781112,0.034601444958599605,0.04975747363171051,0.03803682848122095,-0.025857939685957395,-0.05961591023032094,0.010130586497111524,-0.08599890639603949,0.020067725323016247,0.01795314351226486
DKK2,,-0.009508761124042404,-0.06558699934265301,,-0.019197797424638247,-0.01804197004350122,,-0.016541740990730514,0.06285805163936023,0.001869985897470421,
FYN,0.035963375683121,0.01841479953015921,0.011008963402578493,0.03547001925272628,-0.021253078638347238,-0.01487532695848336,-0.014036800616774987,-0.009764860531327245,-0.046979680040224486,-0.04715341180232823,0.13121880114143747
ACE,-0.02742830042752519,-0.014419092839871032,-0.027238056725452688,0.09243032188652232,-0.007468800928567465,-0.04708432167986156,-0.07222631543931841,0.05911663090429571,,0.07334722749100063,0.020203498810972987
IL18,0.05517087037604184,0.0495219069044314,0.07836042885403217,0.0755928955605015,0.10687148231617352,-0.06334828459770526,-0.023842227054142427,-0.004672344926218686,0.07423765068374241,0.06794492667439479,0.13100057197090986
PPBP,,,,,,-0.0187140673713237,-0.05962418603617206,,,0.0695844037989174,
CCL27,-0.02342004270106801,-0.0097953920390798,0.0532686947483992,0.016702465299760674,0.0065311278044794105,-0.03473989437199119,0.05070589169114421,-0.022787902556676686,,-0.017385582478617097,
SERPING1,-0.015354243334196459,-0.007964234075864825,0.11893300746996621,0.015276230871808585,0.03994246391394073,0.007123804382878955,-0.05970473260294856,0.06595663640507216,-0.05142197971789691,-0.07485522787304051,0.11588635048339781
AZGP1,0.008785221970183934,0.012054504200610548,0.02555502598166765,-0.0799759884563712,0.027597407445887675,0.0011803985903406434,-0.054285450469958973,0.006671035185531514,-0.026375498408995352,-0.05672887140851515,0.07755157240749042
INHA,-0.032102558984138316,-0.015091717257806019,0.05170673089144497,,-0.05756335692920275,-0.03668966087159448,0.01499880968813813,0.02867081624455,,0.007636755312935805,0.06710349473760066
SEMA3G,0.004428652846621477,-0.018432897503850222,-0.02627606452798147,0.047789956385445635,-0.037080770401730405,,-0.03754207244555989,0.05083930746081367,,0.09008015908432687,
OXT,,,,,,,,0.01902282351293128,,,
COL6A1,-0.04165190369063871,0.009030893939667713,0.07279128168230799,0.10233115406140085,-0.006290071382894974,0.014899258807549963,-0.063689725048943,-0.02060250097264207,-0.012707446085652756,-0.06565770995592903,0.0025942193497640632
FGF17,,-0.019130243857219804,-0.06461871463633943,,,0.017109278024151173,,0.011747679179295489,,-0.04597257857246228,0.051913604320642154
TNFSF8,0.05007725371013657,,,-0.03196044112541644,,-0.020306171761940744,-0.014562574134613003,-0.012796412833528368,,-0.03406567595759732,
FGF20,-0.020431070537185063,-0.01965783409102183,-0.06558701815778394,0.014406196637174344,-0.03867702274479494,0.01647023772926131,0.04738017169936162,0.002993568424586786,,-0.005278776985018239,
ICAM3,-0.020979101979814094,-0.006623132721036045,0.010462441827367575,-0.025370584020579373,0.009376495432347585,-0.03845079786970039,-0.017234615833002235,0.03303789426982933,-0.020812130443426606,-0.06136075905619364,0.05708482102827935
LAMA4,-0.12164906078048336,-0.0004393572703524011,0.08210078718006852,0.1099158779225677,-0.03249974194933408,-0.018299110795622485,-0.09938753549905088,0.03450889148450053,0.006230365210410363,-0.013482462959436928,-0.007896866739877089
DLL4,-0.015885616017101693,-0.013716323927366726,0.06342777036871489,0.052384993467537715,-0.031238416436427295,0.049982806870478826,-0.049519424745836454,0.07729922693258494,0.03616745110486302,0.02965250883926531,0.05217678936727472
SEMA3A,0.021961167616142696,0.004170355986913088,-0.02542206863210837,0.1082544229890809,,0.030277297736966288,0.049746399217359384,0.0008633448342783587,-0.022662846830612083,0.024853731561611733,0.0909526640911335
RLN2,,-0.016160567289643064,0.002192050128935594,,,-0.014041668452703547,0.00629991402401304,-0.01403557175231474,,0.08835614906219669,
C5,-0.025160027635761383,-0.006679698447637248,0.10788241573860627,-0.0013078456812884035,0.02178154684901177,0.01471319144795712,-0.009129004171777878,-0.009836356078321794,-0.051353723548920246,0.007283297978412825,0.033068613902325204
COMP,,,,,,,0.05195903055398513,,,,
C1QA,0.08036743904784237,-0.01462334981060578,0.19670833252785522,0.07118204504559984,-0.07443541673128716,-0.08583803236030371,0.011661547172244446,0.020544391444831653,-0.03627778007573415,0.04927398648796522,-0.0008500832924721811
UTS2B,-0.021562779110154733,0.000751527814381135,,,,,,,,,
COL9A3,0.05686915086803315,0.08334911605534158,0.1066877716967143,-0.10226483141384521,0.027276784275378996,0.06083016213923379,0.05441296159929002,-0.057868808654395684,-0.06687031478339948,0.024307520374027922,0.051634089501461124
DLK1,,,,-0.06764589610599211,,,,,,0.03704511672957044,
HGF,0.07650484703393369,0.0321639078185298,-0.0011470602429289602,0.09376173569592976,0.01511865297942145,-0.05137308408646815,0.02857292518909079,0.032316694642065255,-0.013164723576767118,-0.034912099915727086,-0.013992555948195215
P4HB,-0.026163686099949575,-0.019483111547021228,0.12998629589277505,0.03393164013426065,0.0009407480706715865,0.03909236827438907,-0.09844515608516574,-0.032286078667468084,-0.06548636833237503,-0.09665496119173582,0.016174482149938597
ADCYAP1,0.037569732575080075,-0.018745602702571362,-0.07951831073048704,0.08906413599555883,0.0638545065195124,-0.0603695350657348,-0.04857312107386239,0.08046654415733531,,-0.019619148713646492,0.03698617317080194
GREM1,0.014633527041413076,-0.011122388094543608,0.0922714955096782,0.0020069795640362685,0.02555606322110373,-0.05278970190298006,0.021130744325898926,-0.007502951223075819,-0.013738641395585092,0.11026650970090189,0.0347624233934051
EGF,-0.037253962365274756,-0.017048408048575034,0.10768773816189611,-0.04258538717697702,-0.05527900515045654,-0.017168255546678543,0.05817839893924538,-0.017671403457580163,,0.07324228618231045,0.09139183700079614
VEGFB,-0.017998034288727257,-0.0423663935193398,0.04353636921773028,-0.04294720858271245,0.012461724687983036,-0.04297419066168398,-0.020846725503844733,0.00409237072458407,0.01844756838000986,-0.0440286350373971,0.07863745853232015
FARP2,-0.07265032463478402,0.022929690597919737,0.025009721215904182,-0.06705063967705657,0.11398599110721508,-0.022776988804668382,-0.0483092318217247,-0.05758914274154487,0.022659213825984473,-0.05674641998889233,0.0301943863205447
BMP3,,0.028039048131125066,-0.04020132934459449,,,,,,,,
IHH,,-0.012928442413477261,,,,-0.01838081946996198,,0.040320662376957195,,,
LAMA2,0.0037054012390655396,-0.0039665948632350454,0.12543884327059981,0.047098645463024835,-0.028866678939691717,0.03072709284484153,-0.0028187125225505585,0.05145184766587965,0.17520593961734127,0.07053709222170933,-0.0008721456319133198
SERPINC1,,,,,,,,-0.013692343643888123,,,
NRG1,,0.009047106299479241,-0.06655214689704411,0.09418150040204903,-0.03205721846302591,0.030765396627077647,,-0.001477564241322152,,-0.04733297092554802,
SPINK1,,,,,-0.023562406580036183,0.04663642843910989,,0.07458495002035698,,-0.0601177079275666,
EFEMP2,-0.013437216933647841,-0.001111336572344038,-0.0035654181068836945,0.0237071472725174,0.02015515762481529,0.03958967921117544,-0.1579571098648997,-0.08562706852469384,-0.009864193175294956,-0.09488782283833982,-0.11736084527988627
SELPLG,-0.020879551925383946,0.043297898224197814,0.06057546277342513,0.01622803889377058,0.01076262546651214,0.03897066713813106,0.05644272090090509,0.07410076136821504,-0.029813762822865113,0.039951476006152925,-0.03857527575107013
GDF6,,,,,,0.004935625741116804,,0.01099061193697076,,,
HLA-E,-0.09095376156497251,0.047598458777965647,0.1490132826653182,0.060474477307015044,-0.032280625401773705,-0.04007243891900544,-0.04370436642851554,0.04156649770636128,-0.04371285606514059,0.004888245520656311,-0.06203368284964224
PTN,-0.136148643459684,-0.027688010444620534,0.07698966964562298,-0.07909508615855036,-0.0296881409709612,-0.058698405981631493,-0.10550613278047313,-0.045224026092760834,0.00045525082277460624,-0.05903076652641763,0.09904072936435512
CD274,-0.04618840220174417,-0.013193221253934292,-0.04867861462308459,0.011619907621776225,-0.035983837628045086,0.041791228974164034,0.016164686507535393,0.10542969340166912,-0.037485854181566344,-0.10186143160909915,
FGF10,,-0.012426562586722676,,,,,,,,,
CD14,0.05216003267948833,0.013365745205536872,0.17471573112175082,0.012153110856087468,-0.07763836690195224,-0.031748755049195325,-0.06568562667718361,0.010693391158903024,-0.003834308929179276,-0.07691923886240291,0.03116108513088091
SFTPD,,-0.030089515020948164,,-0.05382478100179265,-0.005715604013194215,0.06189840414311937,-0.007510251275372208,0.07235817916028758,0.06544072526256287,-0.011642845194528491,0.0914353924446838
SLIT1,0.016107780427123415,-0.034574371111114575,-0.13479975633724728,0.053870719893407686,-0.005122783911894203,0.008499925740347703,-0.04246093739903204,0.00904730230053783,0.021184099528146462,0.09373710889163853,1.800265507793099e-05
CNTF,0.043734295368944305,-0.011122387133261843,0.09254405355845584,,,,-0.0477784417902292,-0.0140355733000328,,,-0.009610349168021734
BST1,0.016657731795174678,-0.020891644422194988,0.010105770565832721,0.01158102041633885,0.03895359338716204,-0.008699274717215287,0.013875384137358735,-0.03010754842339999,-0.07011429066235747,0.01352880385395925,-0.07719982235924382
AGTRAP,0.029738961713630926,-0.024984044000819126,0.06915935256336436,-0.016802180296485017,0.03027139438842464,0.039454517988130336,0.03501030026359589,0.06778952386703431,0.08254015276624406,-0.03077385203812747,-0.00048347088958499584
LAMC1,-0.023159372425877737,0.029594000885289837,0.012253101531714137,0.15839598455190612,0.009785165398691318,-0.0010413990307396777,-0.10580043221525684,0.03670662158161052,0.02932053411614908,-0.07009784400065618,0.0073040469804125895
COL6A3,-0.04567649940713899,-0.011965137738035866,0.12730488169559823,-0.007001056481496522,-0.021132144108298594,0.004812050248591786,-0.026533171576565918,0.05809195718916486,0.07220623911500519,-0.020342757488894546,0.003236070164362834
FN1,-0.07369225237423174,0.020050279993255902,0.14343389671520052,0.10956314409435423,-0.04351642832208128,0.07052830640199462,-0.09320517886322634,0.01242782768191075,-0.0054676648405201774,-0.05411171338386534,-0.03959011441432469
MIF,0.011737748946135747,0.04413354083561682,0.06037793545689356,-0.0919621299054278,-0.08591453681746274,0.07737082759289415,0.07223667400022349,-0.015933504842213182,0.061828445943537286,-0.11441345551578326,-0.0549865275925141
JAG1,-0.1333086239764017,0.017693028805037096,0.0954039202277579,0.041007872685938994,0.0204089456466008,0.030477845271034334,0.021349078842164464,0.0342213240848749,0.06386995862991102,-0.08618021453677677,0.04413505759045719
NID2,-0.011154560393837956,0.01382727821461365,0.03778027513820055,0.07432091476149894,-0.014485362400201676,-0.022492879631807173,-0.09773186108906372,0.07235937936462837,0.0045409749330277,-0.029069348989433683,0.08464335095223544
EFNB1,0.007494966921303157,-0.019258214523172223,0.08452914301354797,0.005338264466670063,0.009818458241537823,0.03478271098446535,-0.0727122452967253,0.04065255064043031,0.030355665955737486,-0.0479985332652917,-0.13140181104351883
COL4A2,-0.040754314365560394,0.05679460246770247,0.16959534396123868,0.10972722425337138,-0.03867434728701549,0.016312313086823866,-0.15094709432227604,0.059142237790622505,0.025043095512691425,0.016047302272049774,-0.04453291252652652
SPP1,0.16874208746932043,0.0011341811507659056,0.15591866727988932,-0.008846567686566248,-0.07212671022958778,0.02575345513809117,0.024761549641826874,-0.051133790234888434,0.04802060744849897,-0.13234287511733467,0.03937129116814257
PODXL2,-0.025165990722239455,0.0375348708484758,-0.08029626083898564,0.0035830886476584966,-0.009719476222056411,-0.0253862810079704,0.00999826408557171,-0.03480133118101422,0.0934187989029102,0.03480232218407861,-0.02374012234881796
IFNE,,0.14800922497579735,,,,,,,,,
FGF9,0.046254433926603916,0.007869881769046972,-0.10076137569840056,,,0.03995579573283765,,-0.008030123200279172,,0.027105459304679252,0.12693307698259018
ITIH2,-0.07383678738529484,0.05723163998282727,-0.022547727332298376,,0.018394546519827797,-0.004656468905510322,-0.06106104584002865,0.07900074688189959,-0.0037099901505077124,0.03478786540379295,
ADAM10,0.051510952096959856,0.010399640718972905,0.05754514930858057,-0.051029642813331624,0.0007929647223276375,0.07283567402311128,-0.07741211435717485,0.018372451254750084,0.07539818042077584,0.006942072436610587,0.036261392804689
CFH,0.004491131963451211,0.027279444671755446,0.10690435171531475,0.08837944960162945,-0.022780250797015497,-0.007813953149914407,-0.11233513278170801,0.06356441771376979,-0.06510594140573998,0.06400070603016161,-0.09636889697771436
COL4A5,0.06352150558972935,0.010033021010244711,0.07300241079750837,-0.025461212476063273,-0.022305534579975642,0.02515864378699051,-0.0022387041157148385,0.060537888756725514,0.057504010660676175,-0.028350536497982852,0.005081065079000624
LTBP3,-0.0824234717100598,0.019889207306648865,-0.0833652585329746,-0.0382430730878239,-0.01222851972436579,-0.03102550939057348,-0.06851961898863776,0.026628200281539206,-0.014206594406992998,0.02876911622631221,-0.009629260854155957
GNB3,-0.03965229229884502,-0.016448555935023097,-0.06837479567132324,-0.03658385568069095,-0.03049517351054787,0.03109938516547052,0.08113330091966094,0.045027502636624146,,-0.055891242355347516,
COL6A2,0.0008657510463950674,-0.0524165896895338,0.06976687508877677,0.09076947015569993,-0.010147199170438074,-0.003938897922760205,-0.05090329722913232,0.016684661238239796,0.1355026639261298,-0.05812522454879766,0.02978828795013499
GDF9,-0.02729849363221291,-0.01704840795783593,,-0.05488980105719082,0.015096396349303402,-0.013239132239759725,-0.07014282291311215,0.05883151678855762,,0.02443125283145035,0.045124142264189156
NCAM1,-0.0633121262168743,0.06063049793346685,0.00711934377682612,-0.08773557603168274,0.0029400770781689706,0.023937771809112517,0.03837635907843969,-0.010145620367647394,0.024290906536227296,0.08913273406863659,0.006014222643998857
APOC2,0.0020955124817171127,-0.011269940202651535,0.14008402653939284,0.14768658318363959,0.0324510523057044,-0.014610841800692656,0.0207869817824954,0.05278861430244773,0.09295836577891055,0.029764973409204216,0.07470593172517534
BST2,-0.18979883345922602,0.01398787950453819,0.06204689271258594,-0.08479983060772811,-0.060418988439979386,-0.07552338614522565,-0.10410745928017748,0.046984442462402756,0.1071823616193169,-0.029336216985369607,0.02339062282685417
COL5A1,-0.046870535216503785,0.0763922634042563,0.06859417125482722,0.0667556996140147,-0.02194521284458886,0.015332239833910327,-0.01608306635963787,0.008654304436709942,-0.005749906081998123,-0.012303535914113971,-0.06171310177203431
CALM3,0.007999090128512428,-0.02219612112548125,-0.17501029948756733,-0.0354768276994245,0.11695622783573739,-0.03126149963328048,-0.010405161723104628,0.038373482627981244,0.0445394335196123,0.13212274303413898,0.09532424381925174
THBS2,-0.06371666008077735,0.015218906627016724,0.12681838335539056,-0.01477995796778436,-0.051312409361826655,0.039452527097572014,0.031005154420046484,0.031521230413694,-0.0682296347127261,0.043052937790872485,0.17680688772599135
SERPINE2,-0.1266618225233382,0.0175251148304512,-0.05966673906520184,0.043407123487884364,-0.001741092746495954,-0.044085271382511476,-0.03710077264833949,-0.027925738760401952,-0.017069488915979012,0.031258475955190095,-0.07505529034681456
EFNB2,-0.006697789612186456,-0.017891081339667485,-0.08472165686094603,0.07572346482487587,-0.009330231877774254,0.0591343136484846,-0.02720865500095192,0.0822452136514804,-0.09335295239971357,-0.09501626156300651,0.03816748999394104
PROK1,,,,,,0.04743842694008546,-0.04777839515224861,-0.013161711695526039,,-0.03378593297218164,
LACRT,,-0.01573806497829283,,,,,,,,,
MMP9,0.010682299090281771,,-0.016002482620736013,0.05228209020631888,-0.0012742683147403718,0.09821989177405384,-0.045467190217850395,0.00740979403903585,,-0.03977762399461646,
DMP1,,,,-0.04878684779651711,,,,,,0.060502141105210766,
NPPA,-0.006990091867491136,-0.028676517896117918,-0.037161197880158835,-0.036406387271567614,0.05266967437983022,0.0708768042846748,0.04918842217917811,-0.033731091612613555,-0.08965193350842401,0.02080810331878165,
APOB,,-0.011612658669259073,,,0.017557002883608522,,-0.0008496166662130482,,,-0.03378593244170743,
C4B,,,,-0.04578014391933143,,,0.0033444806073779647,-0.016248134037514596,-0.015021673812247548,,
NTNG2,-0.03662711982750299,0.010268522500348187,-0.016060213162468282,-0.006947271194295938,0.08692814321850156,-0.017074116746778396,-0.04562735641938905,-0.03741047401756805,0.03584052796013872,0.08915503687087631,0.03946599572969248
LAMA1,-0.005473458125621782,0.05476462001771374,-0.030175685598421303,-0.07136915587528736,0.03666288936694009,0.01042191731758756,0.01577504415759153,-0.00798210767745967,,0.030899185524631053,0.040506942571731784
UCN,0.00944070343551758,-0.01644855910678063,0.027700481919057055,0.01853073611073652,0.03428108954596106,0.03824220587865935,0.11206779332470561,-0.010900853105590856,-0.05648103202949259,-0.01328279636379915,0.08137403776415261
ARTN,,,-0.04827534790227386,,0.03744097930536118,0.040262108656020625,0.019221932699743267,-0.010012279728138965,,0.005134453572049486,
PDGFD,0.008359234944653179,-0.017299810091410496,-0.04528935754224445,0.033665066898977795,0.018170410832885182,0.034028342188115526,-0.07865098623958741,0.012661062379137897,-0.0412054393311197,-0.012634785617105402,0.013531838338332906
EDN1,-0.028236322595685575,0.03936618576694948,0.03873363849379996,0.009706443801565406,0.04672901726264083,0.08282264624360278,-0.01359944186492646,-0.052742116418572606,-0.0014859315536574472,0.09744275014577342,-0.04936073688226703
ARPC5,-0.06630926604444948,0.03449523447785639,0.18466237427807486,0.07947161541824065,-0.004662335374972592,0.013955836524411635,0.007507236087467133,0.052119517875699746,0.017375617200364613,-0.026766119977460857,0.002995700727359813
GSTO1,0.05586181321425006,-0.000533849170734147,0.0784541574308524,-0.041970990864839804,-0.042349657723148124,0.028038197607627362,0.0726674866097573,-0.007300769661144709,0.05032030803216364,0.05858804174280506,0.0737948631547826
PROK2,,0.011699780919185401,,,,-0.012201114776064281,,,,,
SYK,0.034347355968050525,0.021417461043057077,0.0170361781374884,-0.025243998120880257,-0.07178836962835641,0.008229742775341482,0.003137013593550279,-0.030825847775026883,0.0210088149041017,0.025937491581371656,0.00761241767460221
ST6GAL1,-0.02799957080854875,0.010454903130824783,0.1003872936466513,0.018192280205965132,0.12372838031453173,-0.025911396378506556,-0.04927526009438216,0.025446211520414583,-0.008166989502778093,0.08030534155192563,0.01214505076592719
WNT3,0.09067836685758593,0.01821874152217121,-0.046084211681049925,-0.01654315587990206,-0.0447771575548865,0.038347802958065544,0.0709534321304909,-0.037261484622350495,-0.05973686906048312,-0.009689804790193528,0.003036953948837625
HSP90B1,-0.07880524151405884,0.03181202695567533,0.11511404441083,0.0871397272308602,-0.07720151322908941,0.04174044495144836,-0.03421489853607064,-0.07746127050352176,0.09816292037426423,-0.08521377098690638,-0.06612475964495536
ZP3,0.02083332775842552,0.012628712063290587,0.00692484511994908,-0.005935892773964109,0.02154103714135175,0.05716221992204657,-0.018281489713729993,0.009250241652351129,0.05439312907901549,-0.02098069715195383,-0.078326759696322
ANGPT4,,,,,,,-0.002658638623089746,,,,
NRG2,-0.03656225483474704,-0.020375533632784475,-0.05455953321286451,-0.04211520732669016,0.015437244156156774,-0.05010347030660779,-0.07227169713340396,-0.005983688633005752,0.01097964554669378,-0.015127891297309893,-0.0364108102498349
MELTF,0.04944889429050803,-0.015801130685496146,0.006681657251629102,-0.027540962678077062,0.005678918827210408,0.0012039901605859812,-0.03367439514619577,-0.05272581192766786,0.13014816433163304,0.0668380787268325,-0.022108182369702894
NLGN1,0.0004317802750536996,-0.007942588844041636,-0.04150573150177387,-0.021727879465628555,0.04197694172923003,-0.05491686601372444,-0.019262825631525624,0.0015660768944187338,0.08271428915807087,0.011112942169389186,-0.029947800317183554
SLIT3,-0.03232614574840066,-0.014109456208358974,-0.02917788094157692,0.06321438280314769,-0.02436376483601625,0.07690723585124278,0.05656371160333089,-0.01930572161310897,0.07347567768424414,0.06477601471336926,-0.056305743508465365
CCL8,,-0.010478996719271329,0.004195343194228436,0.11108078836891311,0.06375055351224909,0.10695056484062458,,0.0723581005241707,0.021066869261093725,-0.09648121310841296,0.028115879058692228
S100A4,0.06629600867290938,-0.07612531347341636,0.009467461043601157,0.13016660507184916,-0.03181859822358028,-0.030057139013274066,0.009188530908095401,0.004005227977133567,-0.015614593398449462,-0.07894425105792535,-0.033560241403392914
TNFSF13B,-0.02628139160704083,0.05512176329458354,0.13927313204636152,-0.004924335736213536,0.05070047851869796,-0.05660280500876294,-0.003965097699051542,-0.029273770760716827,0.05216259204691413,-0.034955830063403276,0.05594486528345764
HSPG2,-0.044463106660090505,0.024875314681181666,0.12206711281631108,0.11637356837474049,-0.023167418859223528,-0.0034451623795478396,-0.028169478843438296,0.047365740675434406,0.04922682660878569,-0.0002355275060256451,-0.03184316304446573
FAM3C,-0.08475404228279233,-0.028990779798167082,-0.14233330262409896,-0.11891412587778409,0.030856142084556597,-0.007111088747924861,-0.07989044423496504,0.019460525804929265,0.11231111668090012,-0.07871691236837668,-0.060093788268633236
FLT3LG,-0.05436732030445809,0.02007983022342992,-0.006893097106187988,-0.0014872440622869904,0.07381295259281717,0.08113970170466511,-0.013116260687101108,0.03572115592203791,0.008240302714267216,-0.09358628909939182,
A2M,0.12953240130376142,0.023171990592206686,0.12208772378617805,0.16745439824515143,-0.018192329288787654,-0.055999073204515484,-0.18751205896064027,0.047015066322372775,-0.05895959513882903,-0.08020370189415442,0.000736604278568736
