,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NTN1,0.009127744696046658,-0.0009885260153913895,-0.011083737024665145,0.036574931068287186,0.03846164333182466,-0.007060631590438711,-0.08068971798583523,-0.03534377199859741,-0.059547309128301695,0.07616045024706533,0.04687701915089166,0.11189417335779904,0.023469197521513965,0.054499359777245154,-0.048491788425938404,0.056127926390877596,0.08507001640934021,0.09051539720810536
CXCL12,-0.047340390991699406,0.059882679680776055,0.10356541229234636,-0.008230618053698098,-0.06975562277083502,0.10079424425455245,0.08608899709638126,-0.02996332582805205,0.03807402098470553,0.07587745671404848,-0.0663028123589864,0.0997210693031533,0.024044898726075247,0.03744732371797852,0.02042841214881924,-0.034012676436349185,-0.046095974455406544,-0.0028273984976549434
GNRH1,0.027289701361024595,-0.006469176565314554,-0.049837408992313155,0.09419585461000364,0.006960364482884398,0.06653853967294415,-0.03573754242789695,-0.028990006863015044,-0.025346802076988226,0.0020756713265739778,0.005399540407303993,-0.03605499253349317,0.007424569017772366,0.0072134879977433595,-0.0019025034613675126,0.0021789907983121638,-0.014091784613491564,
FGF8,,,,,,-0.025319625117474338,,,,,,,-0.028766704535867386,-0.010404223520307827,-0.011394355524170618,,,
RIMS1,-0.003619418124767913,-0.031893993335116104,0.0479574371311105,0.0010557192172937506,-0.05513260871524984,0.04646581352501218,0.10718557966489875,0.08325317432847697,0.029144858629856087,-0.019089334057159596,,-0.024643034617617812,0.0070783607411036495,-0.004069462940472362,-0.01882940032963659,-0.05152316895363991,0.0021006014132572805,0.0517665361567308
FGF14,0.029362595510645104,-0.03138580225065054,0.020462176431675607,-0.04370406899954746,-0.015088621170637999,-0.031764332047714346,-0.07964125672808153,-0.022694719370369355,0.006735031207391734,0.02923765237097827,-0.11177311871758114,0.04216916923386359,0.0008832748722278699,0.022823715822030168,0.03801881167951714,0.022020214058547,0.007921521794318358,0.1361315450035703
IGF1,-0.0008854922653272747,-0.036521977026074015,0.026529435073672995,0.004678634398660626,-0.05654572786587683,-0.006605795604699659,0.04095901024666728,0.0192721313875683,-0.012742746874044602,-0.007524190912918129,0.017531536394693015,0.021026105665278714,0.04628845546005713,0.045280486644013795,0.05217532012599906,0.0260463660808926,0.007592260325411086,0.11242531716073037
TNFSF10,0.047763824488348414,-0.003310196423233425,0.0269389383715601,0.016878292792802597,-0.031744120915978426,-0.04039829433339379,-0.04205102674662914,-0.00217475656193153,0.022040885180402738,-0.021629888957104656,0.09590053996255035,0.05091194556947304,0.027173242659261687,0.023722038426076494,-0.045223673778424754,0.04576287622791246,0.07704067079979579,0.05114374871239623
GDF5,0.019412814026805256,,,,-0.02605016317342294,-0.020958346016426738,0.023163369190212463,,-0.0026925999878788668,-0.01872992106851964,,,-0.03792213040577513,-0.04011417295427984,-0.0071718519829496626,-0.027558305912307735,0.01887244727606985,
CHAD,,,0.09813800509246615,,0.026618442699490555,-0.01402821765307125,,,0.021939170831869245,,,,-0.015405459949843379,0.08329401638051806,0.016455503503547866,,,0.015109974703214266
RGMA,-0.008860638659709761,-0.012904065895264907,-0.03483297453180542,0.003365302134889091,0.08166705434789291,0.0325203285008276,-0.11858856450783761,-0.005373796443337928,-0.03236082806956,-0.040429100957744935,0.005107437591912614,0.0060135061198432855,0.07213895223449221,0.007227028152036914,-0.043891321706293285,0.09538956803380222,0.062401050325963534,-0.021673625756799
CLEC3A,,,,,,,,,0.004567947171643809,,,,,,,,,
WNT16,0.02501817354521423,-0.012026455360480288,0.028586524027727905,-0.021804666077423714,-0.01712148700815809,0.00689526010382498,-0.052211218775507495,-0.00831861609509378,-0.01339987658046644,,,,,,-0.012796411144532505,0.0001458678506632071,0.04734789436675618,
CX3CL1,-0.023366845658148748,-0.003873832731489727,-0.0543913332386759,0.0024336255150778237,-0.0030794508802163513,0.04459607329508872,-0.04426537376427767,0.019085994000159482,0.004898196880859229,0.0013221648914213426,-0.06880700984093839,-0.09807742220655019,0.009424620154995338,0.019856120151976894,-0.027839712883912435,0.10462324336164164,-0.023880859110473766,0.07791000931172828
FGF1,0.0026369970517512564,0.052406850069471024,0.02923574219300013,-0.016417843603333333,-0.006664377053883259,0.009020561393070737,-0.10185900588256508,0.04032591334963505,-0.0646750037795067,0.003949069231268257,-0.020753561127863328,0.05196266652731949,-0.02323872481113996,0.06386462743442875,-0.04885542304074978,-0.007403999789804028,-0.09048877166199942,-0.04322199730629216
ALOX5AP,0.07769083610274455,0.04777798975338186,0.051229841065412694,-0.01867144868294289,-0.045344944688203555,-0.01297345297643779,-0.1516575177453695,0.06242057598997524,0.040459387737462146,0.016023871419473073,-0.06350297174970217,0.07369328510068013,-0.02241626604870827,-0.06284304332421255,-0.0010831501946049512,-0.056688710240235855,0.06827501973811086,0.03478284422167715
IL1RN,0.04857686313984985,0.025645434116923518,-0.02069963597748649,0.007957752944005797,-0.012550790243826328,0.03491626323532739,0.036003334524774486,-0.007775692965115508,,-0.020115356240368986,-0.06254130878468583,0.00783704120690014,-0.04347907149774413,-0.0468783834300349,-0.014582612720348439,-0.04580831296592147,0.04300437849650007,
PCSK9,,,,,,,,,,,,,-0.0166367505531144,0.08453972342955968,-0.012420916001472897,,,
FGF23,,,,,,,,,,,,,,,,,,-0.037733210361895364
NPW,,,0.0035116867636148562,0.005623229856207193,-0.03111041973236028,-0.025761818208671936,,-0.017340389902853557,,-0.007235199644192426,-0.03964816090347507,0.006454667836974151,0.011026589061565048,0.0075665363356926885,-0.03100561940929971,0.04385788560118027,0.09546234149524994,0.10117771520238397
CXCL9,0.00637603520254452,0.015078878144160394,,-0.014907557640117112,0.026972501941723966,,-0.02464430256826395,-0.006376908784767584,-0.018309266035835013,,,-0.04704703554349173,,,,0.02861827890549514,-0.02361918387277333,
ANGPTL4,0.08220453345442685,-0.013911049570274107,-0.003719346050181,-0.030291334125181615,-0.006582323012576749,-0.0059310488502958975,0.005550543327743172,-0.01833313172364534,-0.051375311536865524,0.010802771987299873,0.016434421743293456,-0.027546042625629385,-0.014089008286482761,-0.09828289193132789,-0.01361544919502259,-0.01048242217527393,0.045201569975022206,0.006242588798933757
UCN2,,,-0.01870978873361117,-0.025652710114349397,,,-0.02445905633463329,-0.019585329708842275,,,-0.048310145708493436,,0.016460428048071005,-0.034601458410341436,-0.0140355733000328,,,
OBP2A,,,,,,,,,,,-0.08296242672986982,,,,,-0.011418309546949968,,
COL4A3,0.03216533519952145,-0.007193724987438073,0.03251992259157657,-0.004002678164833321,0.01899210846467175,,,0.007970279556007341,-0.026340549160991916,-0.02536791502036145,,,,-0.015762486762468546,-0.019630341286187066,-0.013616262531562407,-0.006427112150981526,
NRG3,0.01965458241217127,-0.024147660044313023,-0.021918538225801972,0.02461423690918477,-0.03978429603825354,0.05108339067845824,0.17189797295858406,0.025073686125280655,-0.005542164524828226,0.008612385916748658,,-0.0340740272419004,-0.00025333444374599917,0.09179784153741323,-0.04027259794092139,-0.030670098018238487,0.017155325514941262,-0.010815939874208971
IL23A,-0.03194721324457825,-0.016041984079356975,0.018936303052175182,0.006654575734365147,0.01156770993109262,,0.06956455084378364,,,-0.030864418274581275,-0.02902948026060803,0.01340791661149415,0.009801797466833191,-0.009886560256680419,,0.10810193421611777,0.02413437798423772,
COLQ,-0.014116508180119459,-0.007918789407336245,0.01681046837511887,0.009488487127399168,0.02918386991037548,-0.01569415800968992,0.015722286723040102,0.010352204824778291,0.010107852523273831,0.028699044148811192,0.048273104107778575,-0.035407768757770616,-0.024295462528330397,0.07352426552187827,-0.015926413328688133,0.05777263487753633,0.07070396815431626,0.10302673519129918
SCGB1A1,,-0.012203962291266173,,,,,,,,,,,,-0.025050151278410766,0.1423118371873746,,,
TNFSF12,-0.004532403441496385,0.011408785176869149,-0.017139032732205847,-0.012460401734034572,0.08062532245823288,-0.034499115342059995,-0.038981586079240134,0.041996740793508444,-0.013871683704817502,0.024472051178137864,-0.07405310858314976,0.02567831630409586,0.022299597809181074,0.006261120575348083,0.015361225716949168,0.04147170726711568,0.008443418372741367,0.021836932651144253
DKK2,-0.022914455009640268,-0.01432118362840031,,-0.0260308986503059,-0.018925228573384446,0.07386818744260445,0.06426333446752083,0.06255491645630883,0.07732418997166059,,,,-0.01963852211853043,,-0.016541740990730514,-0.029775705104060107,-0.049215007852515036,
FYN,0.009941901455549974,-0.021315860935343114,0.034749663595633855,0.005392734271907047,0.06521622519791559,-0.008487698408090312,-0.10508492808878411,0.021954236964470325,-0.04279153068581811,-0.02540795830580612,0.07395241104074533,-0.010575582829615963,0.08081628606740049,0.10533051697082141,0.07801632034348843,0.07928530204848916,0.05390678580991942,0.07286667581765914
ACE,-0.048372117927285116,-0.017286096980679816,-0.04701215298463863,-0.03225163033900734,-0.03280436416373905,0.0061208416690617,-0.022774547244946222,-0.00686482889021129,0.011445624746450193,0.04210649310028619,-0.044053794082362346,-0.045255370141863156,-0.010996429890613333,0.10274649934873273,-0.01689872477502127,0.03298116140012384,-0.01718250119496044,-0.004219971617091514
IL18,0.006192661515109978,0.05886589897314607,0.08180423265076539,0.047348897615023575,-0.0516490644395142,0.0018618161058741249,-0.1457431107908157,-0.012118536076579868,0.039760761777757676,0.02798731221812682,-0.00984653565840473,0.07508001764514857,0.033826089215070076,0.05546267628348711,0.039505186666425794,0.023450818624487977,-0.013692455345801748,-0.06484575898287122
PPBP,,,,,-0.017915673081751526,,,,,,,,-0.020370094014860077,-0.02357982820857102,,,0.04770766850297663,
CCL27,-0.02118891189783688,,-0.015196281195245331,-0.00362832146107505,0.04856664824054888,,-0.05687470397935197,-0.007611606123462951,-0.01297849761817999,0.03607864646351847,-0.07374791181865906,-0.03387568375679651,0.04185481120834241,-0.0025827210392579043,-0.009123558172857251,-0.0027643219918494395,0.05385643653810136,
SERPING1,0.027374456150969922,0.0045582478081239355,0.05471791756054152,-0.03386186110836418,-0.018882081267880525,0.018112036049320317,-0.10679217225060997,-0.015949142859062092,-0.02967543055400565,0.005407899198823013,0.03987870980429793,0.0055399305513246,0.044961125991887355,-0.03398576517557628,-0.06442127804131223,-0.03337251035701744,0.11346576450368799,0.07355388310506365
AZGP1,0.036839898805337265,0.05318843209555111,-0.026519746399781545,0.014321621270645528,0.08929309848500266,-0.00036413175433840084,-0.026338258645101472,-0.058020214767662295,-0.025042094731181526,0.01514693799423336,-0.13291996177021895,,0.004446908244700994,0.01788422454894465,-0.004587393774598587,0.010078799461402088,0.08042418016017717,0.12554282198995062
INHA,-0.022648291971872504,-0.018701202656935086,0.032308600959127264,-0.021210016254288595,0.03472455052614045,0.02468401700374986,0.0320385323255218,-0.003314070310113374,-0.019995913966816742,0.0039047843705229805,0.042000971753759477,0.05359575956630386,0.015658921745760182,0.08288182252415521,-0.037412175767194536,-0.01761076190148781,0.019196512463117942,0.10918068410062959
SEMA3G,-0.0024975618061963134,0.024912850442320715,,0.010417697032233008,-0.030953474534027806,0.027973137626716025,0.07455272539108473,-0.012150881790008483,0.02289297613301945,0.017768110227406035,-0.05398338325374173,0.013988725022130662,,,-0.020606954162711074,0.04075789109591934,-0.05940618122836603,
OXT,,,,,,,,,,,,,,,-0.012034280082980017,,,
COL6A1,0.04932073243523928,0.04925450308324957,-0.0740291580997868,-0.0505862128110111,0.00843290956194931,-0.028965739210439836,-0.15222157100121222,-0.02023986755484586,-0.04046106073380168,0.04646852146354899,-0.008556224363362838,0.0822802638114362,0.01489160182467897,-0.0823754872140404,-0.052154709503573815,-0.036685407832657176,-0.029842499983254188,0.009593253563424017
FGF17,0.035443866272257075,-0.013383553837581597,0.04242004957982101,0.06494206440223022,0.014664584206525182,-0.034698121757294385,0.02375973196156537,0.09167959840137005,0.030415845885517667,-0.026632424934437696,,,-0.04208540829681747,0.008159707609749503,0.002559643122421207,-0.025568853343463364,0.08542123735786396,0.1816075490685774
TNFSF8,,0.015564774657775463,,-0.032723788174472454,0.023529281782102583,,0.018642291789631737,-0.016034595806716956,,,-0.012673420598500363,,0.018574812710844116,-0.02181990523422964,-0.012796412833528368,-0.03667703022158677,0.04677363159927191,
FGF20,0.02373935228870059,-0.028238178527787407,,0.05135803694485018,0.005776299131723113,-0.021741877856558577,0.04645292385974692,0.0023889141493499185,-0.026045833787053985,-0.02449158844536416,,-0.018569859694610755,-0.024035236536902746,0.05128638643155796,-0.025891199148098898,0.057808887211379625,-0.027124180346289627,
ICAM3,0.003582256376036798,0.01571540902504181,-0.01687583277348576,-0.01884844059658423,0.009188437268767558,0.03640347626171835,-0.04140489371264913,0.044396585506031094,-0.0022847084530054785,0.03602586274941916,-0.06459827692708742,0.06764431967198375,-0.015594569586706976,0.018618738819947547,-0.04504871592794916,0.03885890594702707,0.10281172289309523,-0.04358377990636511
LAMA4,-0.02605496875963062,-0.014026141214967232,0.013732795546796439,-0.05201783984754833,0.08724884051540231,0.00893710631709783,-0.10297152382121955,0.02752515310843935,0.021784830589254147,0.022990089723486273,0.04242363043383318,0.009112128239764934,-0.04841491674442314,0.003368436400001269,0.002738612068829499,0.014983329850962094,0.03389410699111845,0.04237050272474021
DLL4,-0.04701337341779609,0.073035341476692,0.0424693766848228,-0.018714770953017348,0.04470093312297013,-0.05075575106391135,-0.05106334536528436,0.00010807757285837208,0.04698186467253524,0.09283543454747534,-0.06429586597485423,-0.028653957467104234,0.01031296132928366,0.06390901489818351,-0.007097936538560557,0.05222374627663304,0.0380524888795741,-0.04074366717835247
SEMA3A,-0.0078029948950465635,-0.007764392519345045,0.0865549563867758,0.009955213972467215,0.012275144727046985,-0.015433319592309445,0.049442920103815825,0.060736697262826246,-0.0011055962143354777,-0.03114009032187834,-0.07058759683987559,,-0.010475464762003818,0.053148595957042404,0.0233841724337182,-0.0029085053011794365,0.05460965767046289,0.23133307696827535
RLN2,,0.038855882665961884,0.022934403389056446,0.05703817905593507,0.0009915818042975156,-0.025541603080320486,-0.034609697953284606,-0.01633323807906282,-0.04371046336175979,-0.019295493763703608,-0.015290287704775715,,-0.015284229816622405,,-0.01403557175231474,0.025304569309150766,0.0010924011941606771,
C5,0.001624934719578898,-0.03526345640897786,0.0015007458279268724,0.002774687373393867,0.04986868017436168,0.01883641705623507,-0.07455144443819393,0.020992091256246077,0.02793142302220402,0.00973763100119968,0.10479955357253613,0.09973073893937444,0.016440215515223375,0.07893298487305447,-0.02199543960112556,0.08426574554232759,0.06165400761242699,0.05400432043919678
COMP,,,,,,,,,,,,,,,,-0.025169906415791712,,
EDN2,0.049109366992785376,,,,-0.023562099072100124,,0.05327627826300522,-0.01983399400497105,,0.003435118720289608,,,,,,,,
C1QA,0.01512603686082069,0.01251341946330226,0.013861975245907533,-0.045885110240745604,-0.04908609947183134,0.014048073204232231,-0.10344282450297544,0.0191592193571844,0.008265637912526326,0.03874236301264175,0.05578415715003091,0.043837165570818334,0.007900067815680858,0.027272733573497604,-0.031077138070970508,-0.05612337663721763,-0.0234718054753765,-0.021331000636247675
UTS2B,0.04198495444383572,-0.014471885036487855,,0.08342962658193052,-0.019650161789127676,-0.019012267650823797,,0.06435087837569288,0.031830224823528146,,,-0.012608707656758618,,,,-0.01750976975040182,,
COL9A3,-0.0008435447741006345,-0.015840319215332712,0.04887106033133972,-0.03947053824467564,-0.010067393003230347,0.008366220696330634,-0.14047983406520848,0.023160703049291527,0.011238776999614182,-0.003120194776974894,0.07849616290683191,0.02452609633943041,-0.02228460593897788,0.021736341537610875,0.025787828708370868,0.15525578673744111,0.029079649109339592,-0.03696912753889194
DLK1,,,,0.010230023356891481,-0.01600427165709486,0.06069917765990526,,0.0951551951396431,,,-0.09180572860776617,,,,,,0.044401557553234036,
HGF,-0.0005169184046395934,0.020001295440000275,0.0018574087214570413,-0.010386821016546442,0.04784935621716742,0.04974145129642405,0.08609524620715735,-0.010750111666508421,-0.007876098641444394,0.02915494502290879,-0.06188133772619853,-0.035469239011134905,-0.026661685674400866,-0.004693290800103192,0.03947593052297644,0.07759687341241493,-0.036132563381911134,0.06624212332966116
P4HB,0.06032145444070014,-0.06496949515067148,-0.051938262159411684,-0.020844622955086545,-0.019990923560541937,0.05198156222380856,-0.1326751872772088,-0.03619540026569357,-0.0008685669464432913,0.08212925794904709,0.016603359273051704,0.03848738867831157,-0.053678922112756385,-0.1107886381338022,0.002383673680640023,-0.03989968300687228,0.04103229937805564,0.07285304786061013
ADCYAP1,-0.01364404934427593,-0.017978133292777546,-0.03130478848396776,-0.009502432128395825,-0.032342506289856736,0.05364787846212932,0.1353631412926304,-0.02707410460559651,-0.0016569424635593335,-0.02843245678090312,,0.13311482242915748,0.05240498401114984,0.006565396579801203,-0.036998321041532715,0.013840667884701304,-0.025128319623993547,0.019410951361108153
GREM1,-0.03367473804578013,-0.03483710032892227,,0.027240194677523203,-0.03917532011848837,0.06696122647669818,-0.08735975735328678,0.0436901912807913,-0.014736713632042481,-0.020466912681194646,-0.06937554556883921,-0.054350209746816695,-0.0222562391167049,0.008126483433983072,0.005208304311099074,0.01940334233373556,-0.02539406326514434,0.07059955290313244
EGF,-0.02145010779449024,-0.027054007421472046,,-0.03462285722422544,0.01641078281207418,-0.030426674568000824,-0.027489511548260338,0.012532537507374143,0.027791466390198312,0.006144476341784171,0.08086398457206918,0.007207690840368148,0.07546559997786563,-0.01901833890597308,0.06730324970957596,0.05663676260838392,-0.015886135746333623,-0.037212053291664944
VEGFB,0.015066959852870087,-0.0049293657593492855,0.002863398419288132,-0.0415120183316113,0.05709628314623865,0.047978778850307366,-0.11671984826240667,0.020853593447074582,-0.007292500372742866,0.017955506855121334,-0.031130310182422505,-0.012714468987713352,-0.001823500179434921,-0.06200989463588297,-0.006952600320158202,-0.013038520870412604,-0.010139877106073013,-0.008926771909414806
FARP2,-0.013673428604911197,-0.030374609458813116,-0.03771303341609182,0.008387776653278289,-0.01573764296150591,0.011094808676004549,-0.007444777301313854,0.03109404453828907,0.0555177438217348,0.04371159506427762,-0.07985314980840906,-0.009227008897969556,0.00429431244467754,0.029958385252546536,0.007602811119591583,0.07699983325704134,0.07403315879127194,-0.06508302711234441
BMP3,,,,,,-0.00358148690697665,,,-0.01911550728163354,,,,,,,,,
IHH,,,,,,,,,-0.0036780094443200364,,,,-0.020007356671539675,-0.023199220656295753,-0.013864957751393178,,,
LAMA2,-0.019096002530214477,-0.03329234888558474,0.016981853028980875,-0.00879733248485235,-0.007101285828267859,0.004784962041491155,-0.10390930821368856,-0.005243951975804406,-0.0020217124456034545,-0.0062720874225686025,-0.08575723464110169,0.0022172091986732705,0.0811583791197374,0.014992626734976361,-0.0485899911548073,-0.02675433954371849,0.008681160983157504,0.024118097791946562
SERPINC1,,,,,,,,-0.015105335457832604,,,,,,0.06474751014718355,-0.013692343643888123,,,
NRG1,-0.0035554938332603516,-0.009758347182790516,-0.02013165561518293,-0.04791647038693702,0.02634974415418866,0.03182135215650096,-0.00485355777358176,-0.03269278952380661,0.009072922329009844,0.0665691039153287,-0.057885748574430795,0.03200601673540243,0.02180681662742085,-0.019564651008909188,-0.054738193808247085,0.045755405426519354,0.06118383992566538,
SPINK1,0.04496341149554545,,0.016897294101019242,0.030635588914749785,-0.009161033303504073,,,,,-0.019295493763703608,,,-0.0421859171678521,-0.05193255072689094,0.027818450437214568,0.003049725595799196,0.004860480878443613,
EFEMP2,-0.03126433100410858,0.030084140744262876,0.012525134790134044,-0.019306047769466563,0.03527273172232145,0.04793156528291424,-0.10829287634785216,-0.01140744420596463,0.01470767706282975,-0.006131045924445994,-0.054275861152608844,-0.06879225431728522,-0.005211171648418248,-0.06010753137856124,0.006059372327387124,-0.04444956481111376,0.10902468023885582,-0.04680372455989079
SELPLG,0.01057880004815964,-0.009991002153586434,0.009071349328137966,0.028686210235840687,0.003891724496245163,0.031477169472306436,-0.04881899372784055,-0.005522306311346511,-0.0054902262344638025,0.0031643060253972936,0.08292253784507339,0.08854844879162228,0.03824508399678328,0.08224600419186977,0.007999395587779097,0.04096403641041407,-0.05834572845698798,0.03340093439495336
GDF6,-0.04064015781151853,,-0.025176292134537787,0.11121563993222236,,0.023513049818121835,-0.0026520927588504686,,,,,,-0.0271809547252148,0.034388316551068096,-0.009600391600242213,,,
HLA-E,0.033040409507605166,-0.005378150906255625,-0.018395696052949436,-0.014305232009919473,-0.008057434102372238,-0.07896047131846913,-0.1242788640320285,0.001415484410228613,-0.056127886070089616,-0.026416638164490688,0.06344230147887422,0.01591349241061481,0.007792644618784157,-0.08322914691216074,-0.07378804150105253,-0.03993082361390756,-0.024830829850101505,-0.11489972879570047
PTN,-0.00185737831509798,0.03662308579068614,0.01658598378299017,0.01791494026082949,0.06298483299858304,0.008912867308935916,-0.18168424231035346,0.027495565283476284,-0.0041660087327242135,0.05401423803486321,0.0275019947308979,0.0653979018058209,0.05792077536908326,-0.0039619683313375075,-0.01599573929571877,0.11775954843273287,0.046674090643008384,-0.0555577565035855
CD274,0.016269184971047016,0.09529460514189207,-0.03872294731445902,-0.06428783177061914,-0.0594083740282056,-0.01508486313670796,0.010987242742732314,0.029729047917389242,-0.017480483674075935,0.021938131735178338,-0.06721622420598347,0.10998264875126801,0.010362102601699955,0.03349713813732555,0.03831696151200209,0.028045995764117048,0.17353536505219433,
FGF10,,,,,,,,,-0.016464691999106103,,0.038594181576795616,,,,,,,
CD14,0.08277078928592847,0.037492766729670224,0.021955466043054223,-0.09036643919656846,0.04358931370080636,-0.019039619008345395,-0.07161169137025844,0.023230232259182516,-0.039191369887953235,0.016652498925788763,0.0008685325994969726,0.041812608996910514,0.03009535070916454,-0.010158396623266962,0.004210486745378442,-0.050784006828276815,0.02620021258142953,-0.06041044026861551
SFTPD,-0.012045594964657767,-0.020187700025625168,,,-0.020119756243379493,0.03314885656708895,,-0.025926238181217028,-0.039867388408096095,0.0011495202027377394,-0.009779854588729146,0.053583684950934116,0.04507046161206841,0.011534246005890434,0.07731498726039605,0.06267229428639626,0.001377171615774755,0.10298320973706045
SLIT1,-0.0022468562351869066,0.05118957195368861,-0.049030285694015734,0.011573445266770913,-0.009391108368111025,0.018433316836079978,-0.1216185006284448,0.005654340749452755,-0.013243854789750825,0.0172480572734027,0.14271365350398726,0.045418423034824316,0.035667596868325095,0.026079458233039234,0.015413253707256618,0.10996896491932472,-0.019180263607490557,-0.0013277442581222233
LPA,,,,,,0.020487257732847795,,,,,,,,,,,,
CNTF,,,,-0.026030895974323447,-0.017915670073058648,,0.00016084140552827204,-0.012876064932347806,0.024022759424283942,0.0076547604298448585,,,,,0.012345575698600278,,,-0.03615085981684952
BST1,0.039080985697470344,-0.029800692587045746,-0.04910873248070128,-0.02703002384608172,-0.0021439429113906273,0.019022034188906658,-0.11942548840248164,-0.038342193361754984,0.004101860181006721,0.10513218047686601,0.009491534032008277,0.012820993071979639,0.005832750027618363,0.07340705985696433,-0.010454529989581077,0.055087840979316016,-0.0011682265945921124,-0.03721206140230266
AGTRAP,0.025124637078062412,-0.011563590999309748,0.022762583503351953,0.037237920818249254,0.021833861784559795,0.011435332876554101,-0.055147542391174115,-0.03483926203598547,-0.015708620239717388,0.014246858965912853,0.05831120591625741,0.0918537017597267,0.012162500548092413,-0.05468724300093635,-0.005221901237596957,0.0006663326426329419,0.01969696705660892,-0.13331875344252145
LAMC1,-0.027372637647282837,0.008171986441645903,0.041764777115403245,-0.01052301135758996,0.00925870151567298,-0.017635959048417655,-0.04864217148765696,0.012787345520220107,0.008211233782282435,-0.01629414912869336,-0.018233423841909395,0.016973668807572284,-0.02056148569259103,-0.03514047560545991,-0.028295608036018854,0.019788509931367132,0.012998800826829974,0.05942490796926757
COL6A3,-0.0019543998150495317,-0.0008292451998074492,-0.018128284533360944,-0.043638527439450625,-0.017376109312996747,-0.024908088020019384,0.10676827749605931,0.04710542478332926,-0.02577618699151195,0.05311866132067733,-0.04135882562317257,0.13519829865049598,-0.012553056425256958,-0.022531712031630836,-0.025279366438617466,-0.07557420216642263,-0.006058014263217418,0.06841728124028788
FN1,0.014713555948622165,0.037725565134997335,-0.03171198350698266,-0.08575320793294579,0.03754079620198616,-0.014532926769061483,-0.08641794887631823,-0.02701812654380981,-0.012916636530302018,0.0023384481553063103,-0.04799355830058002,-0.019042775536933128,-0.07911846358345495,-0.07995496127707506,-0.047501176614539564,-0.04936068209393083,0.025242118195711483,-0.03489312611772733
MIF,0.03783165820924614,0.023240685102055653,-0.01772437357333521,-0.0121759092802721,-0.019896860632465076,-0.0036240305012527267,0.07949788856644617,0.03013900872841676,-0.03006452613148405,-0.019222851296252955,0.0020138122449773355,0.02568677837888292,-0.003350459894842174,-0.05067561853931816,0.025437288813696515,0.05367814323824983,0.09459468379442605,0.008859197115711237
JAG1,-0.018055672365565493,0.023416290271381705,0.013155950898642202,0.022180230212819632,0.06704752777932425,-0.023246277793568318,-0.13941583841420713,0.04054559245257957,-0.03648955562711006,0.03902951547111112,-0.05333389282439143,0.058254795918933476,0.004226693379643512,0.0019533484699504455,-0.035346838709176,0.027364684156323985,0.0289176758276402,-0.06592232221606671
NID2,0.012264476024521432,-0.02220105243554118,0.008514144366680142,-0.0036808944109408726,-0.0015607370937556868,-0.008534194595269266,-0.058787767214003,0.0014605317636838333,-0.07262262660073132,0.07194332471448284,-0.0786962154884892,-0.08701350586183113,0.04997528465460033,0.07351348763267622,-0.0007761197604169611,0.0023579587860366735,-0.006772431913011272,-0.03481719642772668
EFNB1,-0.03005560016491302,-0.00795286073700257,-0.014760165760289674,0.022601340032973753,-0.03640110264865708,0.03174290793976207,-0.03535946487135479,0.024071350187733067,-0.014774370527338416,-0.0008588979354656407,-0.029082803541477,-0.03321256312037636,0.007146641219360077,0.01438011471449644,0.028658002412136233,0.04748997577719111,0.09415108719853758,0.09473825352151907
COL4A2,-0.025354167004979743,0.04851120943319489,-0.06588100091730503,-0.05473209193344024,0.04874577853543628,-0.017969530641882153,-0.0950059036394353,0.0005874385289541877,-0.0105171920307858,0.04633644692647795,-0.026196880189323774,-0.03041287500274181,-0.013715507516051217,0.018931452902173008,-0.009765575579825408,-0.024057912656685696,-0.04616900794763351,-0.06352949140487069
SPP1,0.08899563933115676,0.045915858773786594,-0.0021751240529092174,-0.03986414539767652,0.01463358328561306,-0.045166919842930975,-0.17158062588136488,0.015753636203762852,0.016126965717756278,0.01973301958525631,-0.016790407597791934,-0.012185788704998477,-0.008798730142385105,-0.11845360257203799,-0.02141477142674961,-0.0324050915136767,0.1000370923950311,-0.018876240155026498
PODXL2,-0.017026556927291183,-0.01999807097836585,-0.045678430920249806,-0.037021382486277676,0.04246780422796091,0.037474453047559614,-0.004342327882994748,-0.0049490594741112125,0.010540746459200234,-0.007260719944177797,0.0708190373429547,0.041702745707461526,0.06579091251445043,0.04924878176001326,0.03204390706277997,0.057560962923603756,0.008834397672197628,0.09481764226653713
IFNE,,,,,,,,,0.01847917375606515,,,,,,,,,
FGF9,0.03759311393522238,0.01671099219112243,-0.02588933030102666,-0.005707391938264248,-0.02154039975099443,0.03606601092805759,0.06913101326926936,0.00672289313603809,-0.013525660980098836,-0.008257858561877494,,,0.0016813255171276695,0.06227303664019283,0.007571833744767259,0.05065782992771014,0.044315300344804874,0.04929960062823365
ITIH2,-0.013783761805202167,,,-0.03477828191971755,-0.027304785873232842,-0.01722839506817126,-0.029545486298195783,,0.015131399599838545,-0.02069385780341808,,-0.06643852386184795,0.12729110369923125,0.096659779000826,0.001335261132931717,-0.023562511084240557,-0.022304815980492502,
