,UKF260,UKF275,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FGF20,-0.028922018542107866,-0.026873550619544002,0.023454729427930664,-0.022070050432063202,-0.04844315100545808,-0.029741546046984826,0.06247773173536456,-0.017299409231058906,
ICAM3,0.04715397939376583,-0.030447204910774663,-0.062388982881835246,0.011355872709695802,0.051196113216128665,0.01279983923160824,0.05493150727533843,-0.005205781948525815,-0.06503118878809175
LAMA4,0.07781519236428235,-0.023058458943282505,-0.01579564407986721,0.04267803745926326,-0.033982732240451084,0.041893604150141706,-0.0340844581975952,0.0006333295591846581,-0.0027913044194852977
DLL4,0.07172185151827491,-0.008618536051125742,-0.015848003689250868,0.06922760119323859,-0.012735851204235343,-0.028305433670961257,-0.01302328749042671,0.008706040538970295,-0.060793467613112176
SEMA3A,0.017438266400502125,-0.03724985146315243,,,-0.02041584648410448,0.06246051520092717,0.03883803657807197,-0.02631305437794497,0.0107694575963349
RLN2,-0.021685647427393064,-0.012031459748714253,,,-0.030437290162882328,-0.016122837771223107,-0.02853746456737932,-0.020323497574371487,
C5,-0.015959901354422476,-0.010540129216616352,0.03687599841639817,0.11002330657671433,-0.05066781955750361,0.010573605538458259,0.08011690615772714,-0.03416196395513319,-0.06546786483187286
COMP,,,,,0.06850896409596005,,0.015929776742946274,,
EDN2,0.062382299878116804,-0.01461020156394741,,,,,,,
C1QA,-0.013449031819087154,0.030187978903909857,0.05549650192884979,-0.012507782622455678,-0.03803347643628982,0.01997704805837857,-0.04641703950653003,-0.04066020846098164,-0.05527347542077207
UTS2B,-0.015506873716415896,0.09464778870458074,-0.0324577971656153,,,,0.010653844953383245,,
COL9A3,-0.00046407438030619195,-0.020955159934673912,0.05758612177208187,-0.03188680589519541,0.007952256160435014,0.05610307121429432,0.06116187307562794,-0.02102607184813431,-0.0339974724040104
DLK1,-0.012629729066510723,-0.023532392314276805,,,,,,0.03656843723362839,
HGF,0.02623767198943266,-0.03676214700015933,0.0013503038091651379,-0.03791688335337586,-0.0810211973201497,-0.03873140829361248,0.10351999334185029,0.04285480369355134,0.11580689093546823
P4HB,0.02182657962891278,0.010608386883706838,-0.06586300568673185,-0.014339938714241853,-0.0506284853520962,0.05618385746397897,-0.0031364849813207136,0.03746273454050975,-0.05449028478465366
ADCYAP1,0.0048092953674056865,-0.019943442826090504,-0.037043161135235765,-0.024822006565606566,-0.03685714709353036,-0.02777301493373493,-0.03388279505312441,0.006653799189480952,-0.046123692953137944
GREM1,-0.030915101279913388,-0.015898010267378488,-0.001443210828378306,-0.06459454747228834,0.029737404195264855,-0.0028501936820915378,-0.004796854532991148,-0.008089301467222414,-0.13086588280469083
EGF,0.010819053138020163,-0.017005558776575128,0.10910950069145893,-0.03154354562280892,0.016392687191094647,0.016315221188933773,0.01630656194046128,-0.004836925578474699,-0.055523960243966296
VEGFB,0.035676758197956925,0.03876236119716189,-0.09366903407568297,-0.06932809045893172,-0.047436738178807746,-0.03667732123372718,0.015463497236332833,0.03018165735617418,-0.05350713130204757
FARP2,0.026778847903324146,-0.04210685180222638,-0.050615550814662666,0.04771479868780546,0.04164898369911492,0.03995803054574362,0.03622311445161025,0.11490833695985626,-0.0342242571182427
IHH,,,,,,-0.015926851322868838,,,
LAMA2,-0.01611196680612236,0.041851893471959084,-0.020501390617243008,-0.0007921386470783336,-0.06730807749826946,0.03534565208588439,-0.022453795209278003,0.025670939106940318,0.014004052082878134
SERPINC1,,-0.011126956863789691,,,,-0.015728567326930485,,,
NRG1,-0.028597190473294266,-0.03417290217674079,0.03845891025923953,-0.018719916217265042,,0.011581715034186297,0.08505362993251647,0.002220087193650327,
SPINK1,0.09655282261928391,,,-0.0238238367896196,,-0.0002230826221618301,0.0343909836859038,0.042154212968378596,
EFEMP2,0.02856226985416297,-0.01945172994358839,0.05500672833248603,-0.03481263511534491,-0.09994695240892786,0.05632438078109117,-0.025299214334902145,0.03550169879958253,-0.006447325775985545
SELPLG,0.033369983397703674,0.013345318960192205,0.00021691974548952147,0.05667801653476422,-0.009338631928286413,0.00015913949706603865,0.0322367790275134,0.030291440614580147,0.008787367879530552
GDF6,,,,,,0.0027897674700687702,,,
HLA-E,-0.004744899869956694,0.0412058664317076,-0.005725338125561757,-0.03101434565995834,-0.06702044353020067,0.0235854928466918,-0.04833780892490985,0.01815619011806064,-0.045143386045139886
PTN,-0.021023007502388207,0.031817510945266324,0.015306888961683323,0.13326968205801415,-0.11371924904591181,0.03753249550854617,0.03606153011630767,-0.013625904493313908,-0.030568362332042923
CD274,0.06761463361571571,-0.025842533465664706,0.08486730860607299,0.10769661432545864,-0.049822285527788744,0.020061808265072117,0.05939795964530966,0.00952671977591482,
CD14,0.05942316487712783,-0.04116173670663631,0.02357783731709547,0.015264876912376407,0.010112226600702101,0.02266204986349654,-0.007937709939913466,0.004577685837472508,0.08638677750019738
SFTPD,0.007612043388229523,-0.01909789654708747,-0.005477071026830938,0.0697266004995246,0.04295654892471195,-0.04254225022624579,0.052871599366319445,0.012005838600144007,-0.05394032611376806
SLIT1,-0.02546714940434031,-0.0064448083539242074,-0.05047348523661646,0.021509774600554664,-0.0787195560904841,0.001393216686825788,-0.007483045967206806,0.020998026142990147,0.00804476020463681
CNTF,0.0877346213469449,-0.009484822066847799,,,-0.018834958274970063,-0.016122839549106302,,,-0.05394055758018461
BST1,-0.0024272159298844086,0.02439174471024374,0.10586879970862555,0.029329766959365275,0.01827102436662304,0.03641558089620879,0.09044924933234597,0.010609979121642646,-0.055523972345817345
AGTRAP,0.023122752190887073,-0.014245574686113012,0.015775104768758527,0.04479951957235542,-0.0016810635758259004,-0.019926878435896796,0.0018920067174507812,0.06390286384739623,-0.005356146280935707
LAMC1,0.06521445997534916,0.007138877497460787,-0.050235600191725634,0.006870886756599202,-0.03703623095842474,0.05628240570881889,-0.02471318993234285,-0.017451847542270315,0.15107090208012872
COL6A3,0.008660325693448332,-0.019665031518055938,-0.05507954711847126,-0.024129322865432453,-0.05263428524689566,0.0165953920206544,-0.027715891344632742,0.012269457948087432,-0.0072682333002980805
FN1,0.049116333501910886,-0.0191414612037549,-0.06916046197412859,0.012194140524513165,-0.005651362637183608,0.011456537407207954,-0.06034052731576821,0.038874819657607536,-0.012466569592099797
MIF,0.011308032614740164,-0.019978673281914307,-0.10215768882051772,-0.042154362367200784,0.006244530830042799,-0.009851284794711009,0.04647291307292407,-0.029056193929565446,0.1096125418812468
JAG1,0.03416461114265826,0.0025764182975286216,0.06624769756415068,0.08387481816221715,-0.02834232035650044,-0.023905480644513463,-0.027641050167412046,0.011702903582274892,-0.05786683976478459
NID2,0.01778956103323954,-0.02496670446111617,-0.011145077641637073,0.03432313572146559,-0.036907464565742315,0.04069378176592075,-0.04467298581119286,0.01010365275153823,0.09162323387554684
EFNB1,-0.020220370087985204,0.012798248560880047,-0.014928854296609001,0.0948406121991172,0.013930172347200936,0.006427188141164588,0.10871344459829126,0.049110294564732634,-0.054003356429220994
COL4A2,0.06133576563316653,0.02510462780781393,-0.006819535448637686,0.002734757528968567,-0.0696986053161502,0.037143504001919375,-0.05788383355266732,0.026121045192562278,0.04208582847451002
SPP1,0.02014510470701783,0.04581765124200916,-0.05912833194867167,-0.12185161125271905,-0.018615060576053565,-0.010941856377069717,0.015752093915966405,-0.03716096109981415,-0.04431956794447069
PODXL2,-0.0038672713731526163,-0.01585881144298569,0.03625381356746507,0.02827358479253257,-0.015105077722509307,-0.04426002266954252,0.03727690069051522,0.015903720869817253,0.029297118767930983
FGF9,-0.022387816178674858,0.0009417746106661401,,,,-0.00938119119264994,0.08471233772741553,0.011469983034765048,0.05853915657825429
ITIH2,-0.021547500266601863,,-0.014976787489169249,-0.039712195973170154,-0.013610050797135112,0.006154361224319898,-0.0020874656934898777,0.015086180576652848,
ADAM10,0.014539055750044298,0.008068507076101057,0.05826893755446364,0.05076394777809762,0.0455350610129764,-0.049946485239660623,0.02617693016221026,-0.010665006305209642,-0.033226178204367324
CFH,0.006454987872685643,0.04344762062621842,-0.04396313039895865,0.016859228591254008,-0.021233423703882603,-0.05064413977351773,-0.05238837418201159,-0.004940558299856719,0.034727108868240174
COL4A5,0.008496159203649727,0.03340419188412693,-0.0002457480711005143,0.012457254985462836,0.010871807482855114,-0.011438322424656746,0.12292588102476422,0.05256371200964322,-0.0015772037378620765
LTBP3,0.028452565441932514,-0.01114958371251075,-0.08578554337233452,-0.018662696431953514,-0.04543215435140723,0.02502922855412684,-0.039178328082308034,0.05653703041418877,-0.01852231646548417
GNB3,-0.02354610216821955,-0.019052935130359785,-0.010382577082722128,0.13721465273993205,-0.032181367116268,-0.008080828693923016,0.028909390903019753,0.12207449013481614,
COL6A2,0.00024929406163469794,-0.0013171012317458024,-0.07272559490151406,-0.042612988083001194,0.056856884899593466,0.02240574862559609,-0.05306657163172902,-0.01854387619552377,-0.06654521735285764
GDF9,0.014546789291929351,-0.035367628699394325,0.09647511054277884,0.01534203854094628,-0.02765132334489939,0.020479232392970743,0.0590223543847565,0.09473403636537853,0.05888699738692987
NCAM1,0.005999601035396526,-0.005167511295829182,0.034778260253837956,-0.01850586625266071,0.08767754704506824,0.0032878515221586844,0.07375507528657185,-0.008341202349649274,-0.07923966985370297
APOC2,0.0525073751996277,0.05885443009646399,0.016707809659751837,0.042168631448261065,0.012378866602527207,0.0019160613324904249,0.0871598065845441,0.015291015061695203,0.07690809731887568
BST2,-0.006879445194078979,0.0764995995033213,0.03556383828816574,-0.016433921580487437,-0.046197751399996115,-0.02293037280708959,0.059224233591752794,-0.0025584466322789447,0.02240915903383483
COL5A1,-0.001948201205009126,0.02101720813486626,0.05189136118505529,0.03146221462040961,-0.07697918482089683,0.030442346927189237,-0.06144221983239821,0.0594574983441455,-0.044385549751912765
CALM3,-0.05619224331481796,-0.013978734657213726,-0.0036679075635252744,0.06811744242223887,-0.012187573447116839,-0.027544040992883958,-0.05638958216179072,-0.017771159697547362,0.03866666399869272
THBS2,-0.04526589316811299,0.03840544035172019,0.03355925982660196,-0.048434716280253184,0.02093203025896011,-0.0016080822793928383,0.0031094264269466093,0.02374315846137808,0.05559340711731748
SERPINE2,0.06203506459539161,0.03173722722453199,-0.020774094453559457,0.0011762944710762956,-0.007692608291378727,0.009623230499695472,0.05609959968365712,0.09378754605002272,0.05416699726672564
EFNB2,0.049052066931450276,0.029362745761029777,0.0219730280473974,0.04694755234773639,-0.09613479808884216,0.02644278720933916,0.027921054752237204,0.005694306566860279,-0.06619116390598272
PROK1,-0.01550687584468907,0.002684030371099872,,,-0.018834939889598216,-0.01511902373507367,,0.11042082669911596,
MMP9,-0.011091275420388975,-0.015838262574999665,-0.08355070848328475,0.025933071320646987,-0.0618414310017695,0.017904961576105494,-0.03651429531818729,0.05267793061373765,
DMP1,,,,,,,,-0.019663699650439126,
NPPA,-0.035832110069112924,-0.0389202759354286,0.020599371032010906,0.08265919184802092,0.07114315109079365,-0.04337180570556858,0.023245789577093615,0.10142349487426916,
APOB,-0.02041247302470884,-0.019241018603173822,,-0.0254678463562337,-0.02066815556052397,,-0.02343894251707933,-0.023177372001644485,
C4B,,-0.012460466911428629,,,0.1010794767561833,-0.018664435891522044,-0.02595460177321647,,
NTNG2,0.05197909270416813,-0.023668187043354987,-0.030311301701731387,-0.0382836041181255,0.11517891001198374,-0.01872197460813808,0.03395938237494106,-0.007222359347127707,-0.08097772169713098
LAMA1,-0.016072096053715675,-0.02294064399461972,0.043285742028195955,0.05868993178113307,-0.033017926005992425,0.041005008001890886,-0.004199004807488987,-0.000929822353946978,-0.010460481828156173
UCN,0.0894602984169197,-0.02821404439125758,0.05714887164624427,-0.05207464779194153,0.06977173741772615,-0.003271040329150841,0.02023316952323174,0.007294983461443573,-0.06434000783018935
ARTN,-0.016770286188344696,-0.015838264112429536,0.0036384405777017906,0.018877978845618607,-0.026062414156095306,0.06297651870424423,0.0703674005233906,-0.03342498355193615,
PDGFD,-0.026633485427263223,0.00450592285992134,-0.011553122812708223,0.00908538711483293,-0.024031568248396824,0.0007443137771483471,0.0410220467567112,-0.050121851667778196,-0.05552380493758018
EDN1,-0.04048240755978606,0.03088356051750945,-0.046600051205368295,0.08895590304201845,-0.029283248848749374,0.024556211120905024,-0.0005650711711822231,-0.0273101403652962,0.06460240442446005
ARPC5,0.016123611395874798,0.03429401928578267,0.026744625207133717,-0.06862911215798104,-0.028125723494211885,0.003284246657918682,0.010008876128438935,-0.04095635183194081,-0.05770090859076439
GSTO1,0.015449296897542939,0.012586213835450886,-0.02033706857093072,-0.10515589131744528,0.016620205092638174,-0.00988733115869484,0.019393345506256383,-0.02497885319249445,0.007825696318278503
PROK2,,,,,,,-0.021370861983582103,,
SYK,0.012633564788273918,0.03171844871619835,0.052329257730409445,-0.04077334453345259,1.990288340579241e-05,-0.019537960144527602,0.049005178853854206,-0.01808354693555742,0.027303288254787512
CD40LG,,,,,,,-0.025347631040374345,,
ST6GAL1,0.04226904205632969,0.019953511292735013,-0.04450677984343449,-0.049943015734543274,-0.017709605405426362,-0.03478207591102638,0.023921046614628856,0.03060675150270436,0.009754543268143796
WNT3,-0.016863007438327603,-0.019162242889782338,-0.05012907982605031,0.10013127846641554,0.06167918536885136,0.026943533022904188,-0.004285646329264499,0.026825873506878605,-0.016127018199901044
HSP90B1,0.009751636976493292,0.021319597784579643,-0.05462839567336011,-0.034564677321371085,-0.006012726359159277,0.007644518815824924,-0.04961819830082573,0.05781379801741876,-0.048826032420871995
ZP3,-0.025523006012589257,0.010101272738782646,-0.019130176495299314,0.07609971620040017,-0.030792609495757732,-0.026417554400020953,0.04716502973459434,-0.005166652214629677,0.024688588089894062
ANGPT4,,,,,-0.02606241299027044,,,,
NRG2,0.08061627968258632,0.07643968502416235,-0.04463459433159092,0.09990154807350171,-0.027788201417587283,-0.031922586910298534,0.058467585254058124,0.08597377382015238,-0.059587528221710005
MELTF,-0.025115401320973927,0.00634178241126478,-0.02529945940511223,0.060073854380564874,-0.030675824973760295,-0.0026553178483414183,0.06301473761013839,0.005791446207830958,0.13495011310704447
NLGN1,0.04073887140058406,0.05142437774171017,-0.00629181391022521,0.024871620957677597,-0.02032761282232058,0.03510234917621246,0.06301752045829874,0.05354840506767868,-0.051760631870050616
SLIT3,0.09943771043303372,0.042001520945584396,-0.037043131572657026,0.03729502359556881,0.030529641165885562,-0.03576476678346976,-0.01649077005611536,0.031124706383195356,-0.03793202356934929
CCL8,0.018920725305235565,-0.017019683274336086,-0.04571475231145829,0.09505469887016857,,0.013735220037536992,-0.040189750750552464,0.05777925483970585,-0.048661127859154205
S100A4,-0.016649977139481093,0.02805199035949176,0.0011453497895372166,0.02975724258493634,0.08964892410148005,0.03776952751829897,0.02476876729224813,-0.07385162739211988,-0.011395713842128837
TNFSF13B,0.07524553589789913,0.05513987657902369,0.01608089009116388,0.023569462798094767,0.007203111362756421,0.03375264018123586,0.0314095050422815,0.0714478219586951,0.09288253143415709
HSPG2,0.04374721453822931,0.0338409460492257,-0.05656791960537775,-0.015527012245747306,-0.08046635688407718,0.007304494259581088,-0.04424237599027859,-0.018755629689581135,-0.037338710945024216
FAM3C,0.017730234801863427,-0.02303393028260043,0.03865597855705249,0.013812147421413644,-0.031923415071372745,0.05624637205700132,0.06147676382875149,0.057774508760368576,0.038738398804402954
FLT3LG,-0.02693830918994322,0.044058319296608535,0.02063294734575012,-0.032154048250279954,-0.031804835277566404,-0.04095680802635689,0.026089805224988934,0.024463892923779682,
A2M,0.007119231914280206,0.008591265318773255,-0.06615581751086455,-0.005975159011182557,-0.02350208192027181,0.051223498879262384,0.005790605324762441,0.036566495880086286,0.01597142753274797
VCL,-0.031149450403302314,0.03464488253525059,-0.012262595438359,0.049672857233488264,-0.005100677167367535,-0.01929692953938966,-0.042025438432234836,-0.05096440876911277,-0.04820681695640236
FGF2,-0.029527843729294245,-0.030521644818506038,0.018628621931812053,-0.00793132416555538,0.021202875644965577,-0.008848637011518315,0.008800421920483265,0.0788832693522293,-0.058823228655578846
AGRP,-0.014138106495236419,-0.011243782587854753,-0.031107716547036403,-0.040151448639723156,,-0.015527903345740262,,0.012160355290479614,
CNTN3,-0.03885147312799768,0.02200410322155317,-0.04367495936631388,,-0.029533374007467597,-0.045974520074725155,,0.025870306338577613,0.019468492261097217
RNASE2,0.056100343502074476,0.029846406921868598,-0.025265438408481593,0.043120683026760885,0.02566074215702649,-0.054771935601211526,0.0023092919986178067,-0.0054209051485153,0.0745910579543115
ADM2,,,-0.028734593164067797,,,0.018110698592507184,-0.0062543159561472056,0.08977724556209152,
GAL,0.01899083213895995,0.017042686333309996,0.04999947457706111,-0.03949123711523098,,-0.019982158703671517,0.04774363092426119,-0.034036583380280816,
IL36B,,,,,,,,0.11848898785873319,
CXCL6,-0.01413809839164503,,,,,-0.013161110684940868,-0.005721121167514341,0.03715164431254022,
PDGFC,-0.001193176562979886,-0.026932430726433535,0.012340255027168623,-0.02935797512095686,0.0018081932142220026,-0.025270001321370857,0.04564677692500773,0.059413875292558704,-0.0425280224562139
COL8A2,0.002960684750496093,0.011749978290296875,0.05866804686697719,0.020539047130307374,0.059736680319232474,-0.014054868974654968,0.0530989581140528,0.08321180719789206,-0.005252781055470454
SPON2,-0.0011753027170579053,-0.01900534923222037,0.019001903787287267,-0.002777810428338846,-0.04205885972516833,-0.010491250960092971,-0.00453700940067414,-0.03794144219184128,
SEMA3D,0.019805296822970067,0.015583565239975075,-0.034185730094020456,-0.030467321422163723,0.020577688653604966,,,0.03948666032193771,0.016158022178345426
BMP6,-0.017115227625230118,-0.01027396383499668,,,-0.02481280518157465,-0.0019701733139618513,0.02841911452858917,-0.01898299401607081,
TIMP2,-0.037175088478241275,-0.020763444853136286,0.01521638480541478,-0.052005647942304015,-0.15638637389160168,0.05202061830265741,-0.006018419193394411,-0.0028317672861934264,0.052673767335690624
EFNA1,0.027405097462394907,-0.02566250756802369,-0.0801096142059596,-0.014561845731797068,0.05083217512752485,0.025125412826034865,0.05341619945240024,0.03219364361270146,-0.04054422322922678
S100A12,,,,,-0.0201601350500014,,-0.026253165546401426,0.10906105812045873,0.13596839445629053
TFPI,0.0022887956136076223,0.01739711377281054,-0.012210580070242618,0.04878304041657633,-0.07722450718637197,-0.018887860711187445,0.003966828562017205,0.02452956692112583,-0.06639568108172685
GPC3,0.03949483127564046,-0.013477032646614968,0.034412902627996955,-0.022786328262391242,0.007575889202250257,0.010239432810206422,0.03130429628964279,0.022641867381373564,
NMU,0.00816778772693262,,-0.0028445504172409544,0.042412233277446094,,-0.017422695650715518,-0.007355684154865109,-0.010760412373789061,
SCGB3A2,,,,,,0.0030365406875898595,-0.03789692818097719,-0.018983011008054804,
LAMB3,-0.036917553850257544,0.0011378924159446263,0.04836953120283218,-0.05122501235498823,-0.010525202807255711,0.0299823758271914,-0.020768872373073424,0.03400727364291797,0.003775637216929448
LGALS9,-0.035427480711050986,0.06910249541615883,0.041361919164171146,-0.04313902630974126,0.013688303935571536,-0.014688790883410777,0.011434170861577907,0.048155912781471535,0.14837282960522283
VIM,-0.0026852229233444345,-0.007938725560105487,-0.0958122164723164,0.03777621540270822,-0.11542401814003826,0.03938540684189048,0.09732557078978778,0.008279030839162564,0.02566381122720242
PLAU,-0.009047154195803637,-0.0336657908551929,0.023926982421203405,0.06874595640511055,-0.07179750064992152,0.05938927095256051,-0.005233644818170715,0.0384443643887324,0.0926478860115153
TGFB3,0.02749119750939982,-0.05033820310586097,0.08594923850246737,0.02259492307571993,-0.012410161807763975,0.05095699515070113,-0.007476325989721391,0.009129878225255631,0.006210644733839165
APLN,0.02385241182836397,-0.01807451803864309,-0.08814083121903911,0.00036988503900619424,-0.050814712266228274,0.003939644738231689,-0.013538248171084503,0.040326712605357785,0.0572882925810822
SHANK2,0.04320930379818175,-0.02251623206193272,,,-0.01964001400323416,-0.06683107322336684,-0.037467530313007445,0.052574740867306,-0.06478343064697607
LTF,0.047855230893584476,0.04724168834398296,-0.06610163270633457,0.006133231342280083,0.020902154351867968,0.009446603882035057,-0.0075136331704188895,0.08216566564816977,0.06346705085097994
PYY,,-0.012773351716127545,,,,,0.0026927496272250587,-0.017299409231058906,
PENK,-0.024984324608509845,-0.010612146862388809,,,-0.023054013977329302,-0.020920673530390285,0.0016399892787539473,0.04064825441047531,0.16217288641570796
CTF1,0.058180525444180224,-0.021601943051341926,-0.01814710183608093,0.030962221193071567,-0.02138110365581183,0.019108881357652773,0.06488818091132162,-0.031033128437404828,-0.03966715874145637
COL3A1,0.0603505443679572,-0.014236483423615968,0.023573097236565293,-0.0155598061018378,-0.010268246912711939,0.02446969410740545,-0.05997128877922849,0.006888449820479761,-0.05313352381055288
S100A10,-0.01209203991421139,-0.0003443791372316467,-0.10698306699700805,0.021092532971482142,-0.02348276610833152,-0.014647581737178379,-0.001779674304942613,-0.004092773632643322,-0.0665595268696304
FGF13,-0.035377771660992804,0.03225621493434018,,,-0.01827992057281616,0.010976549465576746,0.04808244383128961,-0.01946735996438056,0.03313481319066183
SEMA4A,0.00556854372873115,-0.01700298928308315,-0.04537962802387821,-0.04313191582715383,0.041321384942568616,-0.009462359464375082,-0.0066464679493969305,-0.0021827163999306935,0.005349940386760387
EFNA4,-0.009824068394223225,0.09116196907879406,0.01059810312162376,0.0017747503622346258,0.022962040772249323,0.023139831670463497,0.004429340793037992,0.004155481468377508,-0.0643404140337197
HSPA8,-0.0008565694994886837,-0.007176912686780252,0.042461361921772175,0.076394099662737,-0.0386027542751351,0.03463909643636299,0.04434813069485414,0.012751440331617589,0.08291499734254365
NPB,,-0.015235459286993937,0.00310802790647412,0.029765034264341197,-0.05772142122948107,0.011119096376514467,0.06293715603653255,0.03491033558863212,-0.07484846335289476
ULBP1,-0.013296219543325839,-0.015668171980549997,-0.031107716547036403,,,0.07179168851206111,0.000989205186733673,0.0034529247018108295,
SEMA3E,-0.01983649080642857,0.012065710436578043,-0.035022120110996896,-0.05278411626297503,-0.008074920096841348,-0.0017217778136964861,0.030081062263297327,-0.07935999126309667,0.06103353597088381
FGF3,,,,,,-0.0049462731166576256,,,
ADAM9,-0.01654857170832338,-0.0016517291447035213,0.10541140060273856,-0.0213063974867493,-0.09133756568439853,0.062803334584923,0.035765394065584474,0.026531364787021335,-0.0222118275481079
ASIP,0.06997656080529242,-0.014054128762900617,-0.06735190995156617,0.05513576138922351,-0.014117932314573475,-0.010912023859908523,0.11303537558197273,0.01582631664212157,
IBSP,0.036394081448475904,,-0.07349558689562131,-0.02538693291576823,-0.023727208734866598,0.010283847337883407,-0.02993173476569077,0.0033737936916154987,
MMP12,,,,,,-0.014699400338611071,,,
FAT4,0.022138737765378343,-0.020759712716127105,0.058346390594644464,0.03394180307084367,-0.050113567026336,-0.035829093146971434,0.05066522240642747,0.025600586990684168,0.04503344053181285
MDK,-0.00402706032385376,0.016438254119636682,-0.004699984469245304,0.023620310733028893,-0.059932875606236356,0.02502789056074475,0.02500589210290163,0.006124069981310646,-0.0687471990994586
BMP5,,,,,,0.12197046116883051,0.05935183378989222,-0.01362209096315396,
CAMP,0.05071228141997777,,,,,-0.021525772218784104,0.008577619804045401,-0.0237489617038785,
HSPA1A,0.010816626130048745,0.0258505858635706,-0.03984256456852025,0.05395263078689565,0.010891271009816723,0.008267410203409955,0.03746363064481766,0.0049016012010340455,-0.03210112098342176
SOST,,,-0.03664642823590525,,,,,,
SEMA3F,0.07342266852102075,0.018795742916648414,-0.003348618862440339,0.06625927212568183,-0.0067512286667424076,-0.008809917204602799,-0.0030115912696971428,0.036347161304726865,
ARF6,-0.004033495667991489,0.056796691175030854,0.05045351134336985,0.005285289573393539,-0.06674148747280448,-0.05265952015564338,-0.020229376495594083,0.01418673972619291,-0.09367046257033328
IL6,0.0595653920465014,-0.004983460463813924,-0.019916269727766285,,,0.007419773649452133,0.004943057735728455,-0.01755062022839538,
CALM1,-0.03647479512590548,-0.026685227561341045,-0.044927639017098585,-0.07485178324948688,-0.059110689362373174,-0.0289214884832919,0.06855983985642874,-0.020745028955221574,-0.025956807180158924
VIP,-0.03425225517332379,0.05409238083804278,,,,,0.09304134183953888,0.08030494353927435,0.0022635149796878433
NMB,0.01051107128846362,-0.030870957336315927,-0.040904874932230204,-0.04080368096996534,0.01570670075921172,0.012065525850329339,0.02638717108409922,0.016171227118195398,0.06871393625091562
CCL26,-0.006108371783491187,-0.009484822263997461,-0.047768100187424854,0.08233064323973638,0.1627756367301373,-0.02616671823932479,-0.00837228056397361,-0.03671113274544812,
FBLN1,0.01678504206255639,-0.022552126948588647,0.013743675387205757,-0.05747373831240178,-0.0018479953468199712,-0.005899084284375005,-0.023406181211635874,-0.0031342488518602395,-0.005862202270393887
SAA1,0.01940097951301068,0.055660569631159555,-0.046709115987113005,-0.02482117848952519,0.017363469619737244,0.0014867224614265847,0.04404984923832854,0.003791618484526298,
MICB,0.007656546617989618,-0.01856463848484883,-0.02442338499842012,-0.021833418004636777,0.0245169620664134,-0.0309666509320343,0.03898544967421063,0.055074773349091916,-0.05231625239855143
MMP13,,,-0.027222860892869124,-0.023136861202969195,,,0.05877154465774343,,
F13A1,0.01847464147438466,-0.0308185597591986,,-0.034848242204861275,-0.0023111560063034248,0.022070378485703316,-0.02473451439537579,0.02267382829337315,-0.043426078523397256
CXCL11,-0.019063375247787225,0.01440218292964498,-0.001263662337670483,,,,-0.02762413432106383,0.020784284960554542,
COL5A2,0.0615385568671621,0.0023830290708458904,0.018842803394025595,0.03913587048294686,-0.0378015665625731,0.01886872896335192,-0.051879014566936305,0.02216974049572179,-0.03309476416103426
EFNA5,-0.037369787694729206,-0.03150764137101517,-0.0362461072328178,-0.02278634822225728,-0.054422241682153524,-0.06716972747240336,0.06988263007772028,-0.011958721038803008,-0.022415443587184863
AREG,0.10239756509362712,0.011214112037788127,,,-0.02523538857000938,-0.032047790946219776,-0.03363696273754814,-0.02067686558714646,
EDIL3,-0.010824134678579763,-0.027071569699570877,-0.03765638947594346,-0.09805763806796085,0.04960349515584072,-0.040890630141946924,-0.005750845310689967,-0.02058951675017915,-0.046967290736848494
CD86,-0.004067068449022406,0.01450209693256764,0.03358110624737982,-0.01589800642757164,-0.05473590851203949,0.011096142622055296,0.00888131164746669,0.03709796234408702,0.036880766887646396
AHSG,-0.004929091784292525,,,,,,,,
WNT9B,,-0.011243782587854753,,,,,,,
HRAS,0.026774592084149867,-0.06862626772554606,0.05126490834695162,0.02231035970451737,0.024229759661552882,-0.0036758356694684803,0.05872087448824525,-0.014202426491258632,-0.09744564585018346
C1QTNF5,,,0.06356007996050404,-0.0013717811388600895,-0.06458298684535257,-0.01725481496350028,0.08614147179218391,0.036279158394489516,
RLN1,,,,,-0.017708630904655652,,-0.022427510681296333,,
COL4A1,0.037122274086792716,0.02146457811686406,-0.057967585894385415,0.0235014971353939,-0.07335476728025958,0.015825895587097388,-0.0653921712233933,0.029546092099095124,0.012247576816392478
CCL3,0.06665561438690275,0.002648059627016168,0.049789802085839066,0.01991202343850873,0.022078980068814,-0.0009837752698285496,0.11462857983674016,-0.045958863250124854,-0.08731124461381183
BGN,0.013711905466805898,0.02258277815876285,-0.015554037560437857,-0.01515481711251221,-0.09426535714287435,-0.011607088786128567,-0.05857854709597847,-0.018216883965883068,0.02828845469237423
RETN,0.005405482978511709,,-0.03418573765680743,,,-0.018493673361118075,-0.03895268838413694,-0.0018756114230069725,
S100A9,0.038153250756181714,0.01130828857915349,0.04652026064957923,0.023256127953815993,-0.06453696436175572,0.012111826541591115,-0.031228259756859465,-0.004205779663822597,-0.07253484584172741
HCRT,0.04738175240960932,-0.013477027796799622,0.0707733164498046,-0.029915862422921123,-0.062062749817247576,-0.025784765722387495,0.04158936610670004,-0.014712949505677052,0.003078011831636583
