,MGH258,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TNFSF4,0.007314338123812465,-0.011711550156225792,-0.016638033885628508,-0.04787140233858347,0.09235185448180439,0.027602800659732394,-0.012458526209090291,-0.02160814642444098,0.14705226735753704,0.054632526949507355,0.04917914724127789,0.06377638249125483,0.0739151569536336,0.00045788026596123825,,0.09010629438640592,0.10919004524758233
NTN1,-0.02040956433033905,-0.0392664846313245,0.0625986334382482,0.007535622330305697,-0.040603738964722136,-0.02294549681463578,0.12221311172123142,-0.00790494448964238,0.11890690358074811,0.1005919248571136,0.10568498547296719,0.14219708433479245,0.26714859554486087,0.05097428716094807,0.05706927664524545,0.09220909558125354,0.23185208838984403
CXCL12,0.07450322347308141,-0.006634804364184396,-0.026404767189204148,0.05438686410241418,0.01961761025688209,-0.04167190070579693,0.029767585237365717,-0.018760818258619714,0.06949795442750366,0.1013184646893959,-0.03185082198853606,0.04883309622727903,-0.05737446852659546,0.023655675997563373,0.019309331916318184,0.14912261111805067,0.014469923626693769
GNRH1,-0.015556972080009954,-0.030605223735455035,-0.0183306796766396,0.0566639563478345,0.004976569754279462,0.007979658351452801,0.06475549988594445,-0.026246089957459216,0.016270718035903665,0.009529227862766543,-0.03432620529168704,0.017855507686349806,0.005693311378939651,-0.03673813276689797,,0.13039964221845984,0.015780042858783674
FGF8,,,,,,-0.03262435657705022,,,,,-0.012113956509502099,-0.025676671227218402,,-0.03044181383700731,,,
RIMS1,0.030030943894367845,0.047584594623872406,-0.027353377271114844,-0.036569816451386496,-0.02387515598908267,0.024609315635119665,-0.06150040445328048,0.0695454622749794,-0.047647452410581256,,0.1355439850738233,0.11593998794083009,-0.0009321949325712851,0.05333524351326411,0.028024463086529006,-0.009834881106070968,-0.07919871341112476
FGF14,0.14586477020689503,0.08169440865020625,-0.04036088769988528,-0.019508050777206413,0.10116241691770773,0.07794398483460674,0.10541170719940954,0.06104231405424825,0.05031494996746107,-0.015347701302831612,0.06690020862369728,0.1433807571435272,0.07086719520355572,-0.002497831540755357,0.039913048230089045,0.10766296458130419,0.10128283639270125
IGF1,-0.04420996049163153,0.016212298037862435,-0.019980037791417257,0.0029488765125037604,-0.036102187432441875,-0.04290703159839599,-0.039197794248523696,0.006503002200972317,-0.05273848489584587,-0.0798587229400229,0.11684724133011869,0.1404536306372455,0.008510916654797878,-0.0002323930266712215,0.0373795307963217,0.13319682717641268,0.05922067352087036
TNFSF10,0.008860445603575092,-0.03132676752798236,-0.0009083234797856127,-0.04437445730141569,0.047826922327597055,-0.02045896070669362,0.07381878565670252,-0.028540016049935925,-0.008095047779788735,0.01569807461764377,0.061314394572090654,0.10770140125053039,0.10320654271867122,-0.02486123143834283,0.08346920860107877,0.1689908648863729,0.045162243044256034
GDF5,0.008056447659427125,0.004661605512295161,,,,-3.170802384720531e-05,-0.045804693992397394,-0.010586967734861055,,,-0.00837092742948075,0.047634923073326535,0.13418105176668763,0.0685244111027135,,-0.028287403482031417,0.11250780614269194
CHAD,,,,0.008386895696545094,,0.09912428942790538,,,,,0.13438305876573858,0.15477056155796964,0.05610527133876195,0.029993033540318605,0.00650726780695356,,
RGMA,-0.030118824509193197,-0.009443248002821425,0.089140475077438,-0.009176679494921437,-0.1063988859574123,-0.03729183523887319,0.14311422480833955,-0.018124436377068565,0.09966270484321661,0.036764217513300716,0.0914736309524877,0.25301592768276665,0.18808005089693497,-0.022830968350590904,0.12996185979127323,0.07933435364146264,0.06696058933281943
WNT16,-0.0065782969832786945,-0.032806511637372075,-0.010314298597010137,0.0705236495211829,0.025561409415632754,0.06720927067724228,0.100119720061195,,,,,,0.07099803048587078,0.006143809618765982,,-0.007218182049638823,-0.025669225387478987
CX3CL1,0.07462336158719272,0.03336637679055348,0.03170616947775244,0.018343415493962383,0.003259084891228799,-0.0018974556294387938,0.029526346913501828,0.05219478075104374,0.11253744863198847,0.014841223575191338,-0.0011125711879694598,0.18179647022789955,0.14635860478316795,0.0005066570952549043,0.0186601234130664,0.13353726392054435,0.023587747091472062
FGF1,-0.08058342071776924,0.004421957718261609,0.020398870659696356,-0.015216056388109269,-0.08293276440403201,-0.048612860138720126,0.018677960940238523,0.04097570729887308,-0.05655467276327405,0.053957260341425846,0.1386103590278953,0.26027174925365176,-0.030414618200453804,0.16385302462037454,0.005392356433539859,0.05126629175303343,-0.18616334999562556
ALOX5AP,-0.04348508303403602,-0.01526424272689895,0.019536090067243644,-0.05892199406615144,-0.0340851077847887,-0.04741837975792557,0.03133936459048342,0.022901730092497907,-0.03176534234541145,-0.09341401294622682,-0.14644633848581234,-0.3142059837362646,-0.08754683494465537,-0.1522748412547359,0.06647957218738476,0.018448352895624194,0.16054768513309425
IL1RN,0.15780102792100295,0.021196032592304955,-0.022220728783265222,-0.028977952004414553,0.08133172044830492,-0.00888972990371046,-0.02639693926648851,-0.011370076078428142,,-0.04268883148104175,-0.1018227135093279,-0.13836520647509273,,-0.08427832258579594,0.044199871307264944,-0.03774201660276748,0.03879015837306993
PCSK9,,,,,,,,,,,0.021140507121536554,0.05603082077571659,,-0.0022885082702050756,,,
NPW,,,,-0.01914914971742414,-0.01979454372631138,-0.033194122717591625,,-0.01266378921373972,0.09542128750885316,-0.020897260205200472,-0.0658456851923943,-0.06555356244464629,0.06614332898681222,-0.13047589128787918,,0.032153675233893786,-0.003779539302843475
CXCL9,-0.056998000768685546,-0.03010357189325839,-0.016340876512307013,,0.011139606982397618,,0.017541890776394398,,-0.06998896846408689,,,,0.003269529195202182,,,0.2086840716573162,-0.06159887272921276
ANGPTL4,-0.040226012530872095,-0.05590498502936447,-0.020534724230487515,0.006866944559787507,0.09646772507549332,-0.04570065274346222,-0.03767926702691385,-0.049053479842547355,0.03811112810631853,-0.07552173547308494,-0.2079779362701733,-0.3421108828187217,-0.06288827230476586,-0.24189822928703644,-0.03511075155087536,0.3433972095961153,0.16040811110338485
UCN2,,,,0.14964993757172063,0.02738546226099504,,0.0012553522651923782,,,-0.10662034556031338,-0.07978225900481932,-0.04878091615350583,,-0.018561732500389394,,,
OBP2A,,,,,,,,,0.0649157216810635,-0.0008931221729259924,,,,,,0.01615282160030972,
COL4A3,,0.08012847146835474,0.002366799252452408,0.0021267224485066643,-0.035610323409565,,,0.03193349217679991,,,,-0.06344974680574893,0.03233375140302382,-0.003073563626963435,,-0.05371960336959289,-0.042542969198071885
NRG3,-0.037934672127391454,0.04078213364280496,0.008917878424982933,-0.02883606525435983,0.0735983468459639,0.04531993884344073,-0.025195132394330806,0.06792074580801047,-0.05643712829677636,,0.060662794221062,0.1987597216184983,-0.007299661256705965,0.10092870318227926,-0.09749615781978221,-0.0021015900987739716,0.052102248077808826
IL23A,,-0.03194720401273405,0.12830924555459455,0.07982416025662352,-0.021594121088492364,,0.010192317125048223,0.021232627343874388,-0.04877782235365227,0.08464473496733499,-0.0065541586776411325,0.05905300718541273,,,,0.10173770966802033,-0.030245057440283947
COLQ,0.0013051288114341874,0.030176024246106426,0.01353712249503458,0.023481800845935027,-0.038723297203185986,0.027254511482344083,-0.009305091769969097,-0.04142395388186318,0.02536842906517041,0.12349395313463032,0.06936674004074514,0.14922189316081397,0.023614936102265473,0.04520470202151926,,0.04655900112650789,0.06304834877870151
SCGB1A1,,,-0.0104665345994137,,,,,,,,,0.03455886320297812,,0.09091421826428303,,,
TNFSF12,-0.017970873891589922,0.007318683383885203,-0.07980329632808322,-0.014054947996057124,-0.027891663181185578,-0.0009878515653521985,0.056879946275586464,0.027842003065083276,0.0019910512591559395,-0.02268236034820079,0.13933919487973967,0.0629080713373504,0.09237643480926015,0.08725985213779465,0.08186791304076244,0.09872392888453284,0.06476050106991328
DKK2,,-0.0023504716144768906,-0.01228233588188655,,-0.013927768021198605,-0.028815406525373767,-0.006825499333753603,,,,-0.03581865390448098,,,-0.00897143598329094,0.12539042264986658,-0.029038289530582073,-0.05942151365580141
FYN,-0.006684272632757704,0.0008968097440212578,-0.038447867359963146,0.039903490485059284,-0.10245138698724118,-0.03413452312638193,0.06176536348293253,0.01659569733754861,-0.004563769895999224,0.007253436476163439,0.21886717390490387,0.4364625958900007,0.2671892448894077,0.250566068463616,0.017486779596279825,0.05003945756123886,0.08502704383947733
ACE,0.07242306504668801,-0.019765602487925794,0.0019041966055878643,-0.027187067495554388,-0.017266069294692623,0.03588976657389009,0.10242972039651234,-0.0017395359176550671,0.0530033956158769,0.1625728213164454,0.15359086261411414,0.27787173911391705,0.2159266889601128,0.11915819069014186,,0.16004733267628654,-0.002742447756132472
IL18,-0.06207915074215317,-0.0007655282370130301,-0.03948270066515979,0.1241902019453389,-0.05725603476919292,0.0681789848455779,0.10545275672156187,0.006006197066711633,-0.027298701776107496,-0.12235485515307416,0.23692812556785137,0.27116313377857454,0.07283472183529642,0.08376517546815633,0.10213685486153176,0.0867091958053328,0.028137978816238148
PPBP,,,,,,,,,,,-0.024632868809059627,-0.0836892268159168,-0.016541357389200942,,,,0.016220169073972526
CCL27,-0.03923606694055867,0.09062450178418971,,0.10402070058145146,0.06574326955875061,,-0.004096577106259538,0.015055844888675365,0.10999922101044064,0.011157154014601383,-0.026880104484125603,0.03431806876520079,-0.01734018337794266,0.08727997956230651,,-0.004570123254683898,0.14368993850530146
SERPING1,-0.10290234937356249,-0.032059959876192395,0.036027234530861776,-0.007567785529266134,-0.04046855723630706,0.027317365885397356,0.06719805424165776,0.07794072250379695,-0.08884044537874568,-0.017426674689040886,0.02196823683651254,-0.021502913828087184,0.23812412610734862,0.043267969547277435,0.05266697675385391,0.31287343219920943,0.22590890345071638
AZGP1,0.01590146753385992,-0.017889915412213797,-0.05990757941824074,-0.03700366282364577,0.09443320453346699,-0.05788277577778217,0.0006121129584472192,0.023093139822851185,0.09915979550340184,0.07354019061858567,-0.04743558738093128,-0.08051287778159952,0.24337671204993205,-0.19486256844503613,0.07906120302158333,0.19891449995897056,0.16523224892363114
INHA,0.011228911627747144,0.027542556171099877,-0.016038789696977227,0.08965612452809768,0.10601656550096616,0.013650381809432061,0.0489363365434844,-0.04284306549835548,,0.0065116923715222985,-0.0650864166963172,0.1093193733642937,0.12092349629549733,-0.020992122395329018,,0.028362577162680116,-0.025647432481238165
SEMA3G,0.009350915551696603,-0.012412515221374994,-0.013843233755095571,,-0.014660091354486777,-0.03471078934903263,-0.014928288594522198,0.02675619233321417,0.017926153805214035,0.04137275191435816,,,0.016415465028519715,6.342261970068445e-05,,0.04055117998020213,0.015080845393304102
OXT,,,,,,,,,,,,,,-0.03126591986167618,,,
COL6A1,0.05378681505916652,-0.01269917396166757,0.031012946236713582,0.01585571427949709,0.02374476210072153,0.0164344513901647,0.08268363571060501,-0.06699849217751187,0.08797831019195201,0.01969125587035816,-0.2321448861392226,-0.3160483270297194,0.2845885484326849,-0.2548042497876774,0.10682789462438105,0.17214091784425106,0.19718498615485672
FGF17,,-0.018063154450012768,-0.01147819257065489,-0.012203933055476329,0.02090308307741026,0.023611015185166645,0.009646386497621805,0.07593477519328615,,,0.019103303683983407,0.15618815532041982,,0.02294722617927339,,0.0306384274855609,0.10195688301029651
TNFSF8,-0.03140905224419658,,0.21105306161860712,,-0.01750878202829692,,-0.026396939491995217,,-0.046984201556723934,-0.10514470488083147,0.020104461852000082,0.02763435759550209,0.08551022459215887,0.07441077061483246,,0.045685889903473796,0.07007999420896746
FGF20,-0.04751043488160453,0.05902237898592519,-0.024218025714240695,,-0.004429148141008915,-0.014895243063050113,0.03505143903236935,-0.013843713259548713,-0.04209097233084027,,0.03410262479032259,0.08773390877345102,0.04829704418942842,0.09251284523351774,,0.053642062574863814,0.03411257439338012
ICAM3,0.08945637705886568,-0.0011094966379466501,-0.012531521664112786,-0.04345246914744369,0.04685985822993219,0.04288188738447225,0.005141871522176784,-0.011816575392933746,0.08908625630457548,-0.0459272104782146,0.02885781187161977,0.19796531520338453,0.08936098110718736,0.08814873194037531,0.030689929711636418,0.1804638114158226,0.10141004968370246
LAMA4,0.11249241432952337,0.0011349888442653236,0.0005988976149988076,0.016823309716888602,0.015783384514398025,-0.03701048311019804,0.036455152050552046,0.05123385433390313,0.08225807225574192,0.1023818834014203,-0.09221782259763443,0.005059509626539087,0.24263764907186097,-0.08973191429504761,0.04264646645993557,0.1330326958323552,0.14661154748517372
DLL4,0.03368692022399772,-0.03778975185566634,-0.011499041815822621,0.01248202209148862,0.01397721773237503,0.04922629599661746,0.017852714813308027,-0.029350272562431976,0.10284287700665855,0.07039601029496168,0.10650047262351371,0.09350031616155251,0.16074625764073813,0.05513461650198427,-0.01454001305702195,0.19095680190405248,0.13949197323123147
SEMA3A,-0.05269186805269617,0.0015352376782691995,-0.019127486444820756,0.03316950507579594,-0.03369107414681231,0.013809622835802221,-0.003488995388892086,0.007340026166840678,-0.08992386589502568,0.025091295361063304,0.021653721666236296,0.05058415864739036,0.042763463448716836,0.08961560990121323,0.167239322939643,0.061061316119049476,0.07467481716438171
RLN2,,,-0.010911040970212829,0.04150311863786414,-0.0176697357185911,-0.03291037535412689,0.03660527600402263,-0.010906654072765323,,0.019994323309112823,-0.054204414086712976,,0.0764646622085225,0.04582997161865042,,0.04652157760238022,-0.07071275150659154
C5,0.054411974458955244,-0.041112332390652116,0.016440952002158067,0.11850848469207112,0.03624048456906024,0.00325207478509566,0.10359065235980898,-0.039086430005195696,-0.037545284152109004,-0.021428661663980844,-0.006986833501676717,0.05736979623156204,0.14565857780962216,-0.04096769992136012,0.019934555333965143,0.08419636272173514,0.12254913934410444
COMP,,,,,,,,,,,,,-0.04075352150577136,,,-0.010776882045473796,
EDN2,,-0.023940105065176097,,,,,-0.03607808281327594,-0.02874412090848753,,,,,,,,,
C1QA,-0.16828999716239318,-0.05598887463750397,0.0378842367616691,0.017172871251498877,-0.11511903703051102,-0.05405054739716021,0.042855351004922056,-0.02253678953838468,-0.1452928399795445,-0.030801156142547328,0.02472717323913632,0.13340418660707362,0.12149416194317277,-0.17371089447483273,0.09864380468031635,0.02420488813947693,0.022432435182031182
UTS2B,0.03489752983750203,0.07299753596205923,0.09169239107179562,,-0.017669735617076434,0.005170869528726395,,,,,,,,,,0.034952669586758474,
COL9A3,0.0746373142556615,0.007807048560970706,0.032352573592464955,0.071180949094846,-0.027589869244058957,-0.01554602674711651,0.09485967311918646,-0.06778694279154576,0.06905752008107448,0.10246072035475663,-0.06060857815500635,0.12746019625699476,-0.10829786874056838,-0.13110281284738043,0.12641319148583446,0.047579996704454904,0.13384586940795548
DLK1,,,,,-0.0294093378925201,-0.06569329232060234,,,0.08442286197837147,0.050488018530346054,,,,,,,0.07773647434783286
HGF,-0.0012591757464897881,-0.047118157818800584,0.01325732342296948,0.07293302636776053,-0.018357360646355295,0.017743664458179296,0.0724437336972775,-0.016612046296947708,-0.02966805503638435,-0.05253397805691442,0.1484285969649539,0.07327684475391065,0.18174944605068416,0.008297848531388617,0.015465203911541102,0.10226745773503759,0.012677737779838856
P4HB,0.06623588014790413,-0.03991659531158356,0.002210272469941717,-0.02042075663231416,0.09572061239896472,-0.03678979981653281,0.07353734352042395,-0.015604091089646792,0.05766575869191498,-0.05047581085438035,-0.26957427467812756,-0.4128682188473788,0.20826603245557418,-0.3028156081784763,0.0014352730090340406,0.09118003843319036,0.18904241026077803
ADCYAP1,0.06774377867655203,0.07036638662183181,-0.01541866073089979,-0.016754502462026824,-0.027540777465264017,0.04169212237393918,0.011706905185543204,0.0700950993423179,0.10686372200906764,,0.02808496449673094,0.14554422982171303,0.176961614907593,0.14632790602690604,,-0.008471805119131957,0.03913583369762902
GREM1,-0.07392180940810031,0.007761309976893994,-0.00839377610317625,,-0.015272191145317991,-0.007404312333570344,-0.025825797477185514,0.004286522022626099,0.08754760710076691,-0.02174014154393879,-0.0424393960087382,0.014989975843443396,-0.16820977860481456,0.04743482519065828,-0.031928175882223145,0.18916118729006814,0.03550131087862553
EGF,0.012115097840321857,-0.013052213897293443,0.010987379787456945,,0.037885888154678325,0.03680126322934463,0.006194595064992404,0.11482166929247976,0.07667368023190096,-0.004087761295472399,0.010876283698907169,-0.03397735451457245,-0.06153829849801419,0.050860746789594735,,0.06812702904001756,0.10366566701083418
VEGFB,-0.006651846131178702,-0.0172723790795944,-0.017599346151851707,0.007759539714934487,0.024265940475281415,0.03089587689943561,0.07816529118478238,-0.045662295080077825,0.02071521982581691,0.024967603441973345,-0.000761430997551639,-0.1544346832421892,0.13527575899213096,-0.03235237551157082,-0.0378221547615374,-0.11939836769815904,0.03578190276305462
FARP2,0.1067734658310451,0.06365241192646427,0.044068206086616574,0.001616879024227017,-0.0027756620696713736,-0.024665506994682212,0.10576825372758775,-0.010459860189614681,0.05827440214098469,0.01562541277122222,0.05315698724681841,0.22251430160021474,0.020260025671407098,0.030034176565966814,0.057225701307047384,0.1272086596065491,0.1625886167306975
BMP3,,,,,,0.0019721159161178357,,,,,,,,,,,
IHH,,,,,,,,,,,-0.03051178742882335,0.042693888969922746,,0.013088440132290892,,,
LAMA2,0.025263207325958305,-0.013043753909361912,0.015904513962062303,-0.009516070516041652,-0.029294654087773295,0.02363253697730872,0.04057913906640785,0.01626878178367149,0.0804385905217529,0.031013498523682636,0.07898263575314685,0.14910368016138964,0.10709155773154616,0.009958882369410036,0.058719851028653916,0.03416056505779124,0.046026837749320426
SERPINC1,,,,,,,,,,,,0.09694454744200436,,0.0034583312477815607,,,
NRG1,,0.015004518749933063,-0.03563860591516926,0.053652674618095836,-0.0024235686239345976,0.0073232825338111545,0.010613877325955628,0.10261583126395368,0.02736086875502863,-0.11782251260753722,-0.030480543404088845,0.046922861910525034,,-0.08554720245399176,,0.12554592782309523,0.12606241833599788
SPINK1,,0.02853867046687546,,-0.061171058986596166,0.15352783329780648,,,-0.010906654072765323,,,-0.11516597608559546,-0.143421548108615,,-0.02125332341505235,,-0.016551444992456595,0.003186142482720247
EFEMP2,0.0694192596726685,-0.0414840715895109,0.07090426652681074,-0.010124566847826352,0.004328444134039729,-0.03175754280330116,0.02856364616022825,-0.05507873204030098,0.14202174107199458,0.012649264786418375,-0.19122737071076745,-0.25632321122579194,0.22451969577689557,-0.06885335523872466,0.0537055349826395,0.1750422085218063,0.1536265353976032
SELPLG,0.015392571670985612,0.013729987378994678,-0.058614406031981356,0.1378832672017962,-0.05141572151418759,0.02608052369068436,0.0021871131361019935,0.05608581019665914,0.03248800304381158,0.005360536726898935,0.1536782744422564,0.18905248405541328,-0.024404491784639156,0.08838485050757924,0.01648655414303249,0.005469575947545417,0.0035279649403581
GDF6,,0.002645057633708931,,-0.010349257162790582,-0.01979454543891327,-0.009835994599777007,-0.02239501978077898,,,,-0.04771569199569294,-0.011280237729437469,,0.02548550941481724,,,
HLA-E,-0.005843341441496056,-0.0003951869116836626,0.009251149023155185,-0.0373172724107797,-0.06244578725443275,-0.027669076282936834,0.06807362398465527,-0.03558327619545016,-0.0958158778895839,-0.05821523588986628,-0.01949414245296466,-0.013947773008759348,0.12482090547653253,-0.0994076686279272,0.08634213845825883,0.02300410149484511,0.053502253516031294
PTN,0.23117949517746744,0.05992252617472161,0.038876063736444,0.08285519022647352,-0.13642736241197922,-0.02906277490333712,0.1518122705645187,-0.04169200919219402,0.22527483255279074,0.12410165109053095,-0.09534076139322695,-0.0684770650228922,0.35560257913553756,-0.19808141930762996,-0.016368362720205996,0.07175588300140245,0.19296645668964588
CD274,-0.004902626822717821,-0.012883629485044923,-0.030060700876431607,-0.039321722560184444,0.04741569204967059,-0.01912395369942744,0.05840297819008098,-0.017949530236544716,-0.07854376259300774,0.07247285811905908,0.030204320473873263,-0.04858838060925066,0.1899789046261587,-0.009409772364290392,-0.014038730588330469,0.21683180786276968,0.1900202755625724
FGF10,,,,,,,,,,-0.06029713615403602,,,,,,,
CD14,-0.12500552686512884,-0.05416191540890744,0.011465892485111578,-0.006951103791882636,-0.04655670191368409,-0.017299350012238233,0.0025637616452614076,-0.02898752023700845,0.015822954564196287,-0.09701541791559913,0.03277388098083295,0.017127988155665883,0.13033721329887246,-0.23188224356745796,0.06290523865502533,0.006341481789080132,0.1659743691857479
SFTPD,,0.05571793730289453,0.05852421299919605,,,0.02069965047725263,,-0.018440973910155124,-0.05585676471252266,-0.0823260768936167,0.06082495317648421,0.02723961672192418,0.08188812234219832,0.06505013155374607,0.17895273948038687,0.07081892476462048,0.014692907675155355
SLIT1,0.042830457349723024,0.04194794385276796,0.03987307195412623,0.1263383652638667,-0.10080657284255266,0.06531712663858177,0.05673494686402025,0.046967614080251824,0.02733174040651173,0.007000356722694402,0.07509473839644534,0.07902822866335929,0.16684837672812244,-0.009026237322133321,0.06085034637371508,0.041514239778161335,-0.021703273827013276
LPA,,,,,,-0.009232361551856708,,,,,,,,,,,
CNTF,0.06355079264883243,,,,-0.013927766589420805,,-0.02391426068929447,-0.012663789272454271,,,,,-0.0059594405161030985,0.007444053566205951,,,
BST1,0.04123422315898651,-0.042380816395983144,-0.03346755376024635,0.09402787272035867,0.026789333954861858,0.028519672747758178,0.05690347634304479,0.08306154128961098,0.025429641364278745,-0.01234286302875443,0.05417227581471282,0.05448343553637498,0.06068332530743572,-0.08983179928662495,0.007385766334075304,0.12986256148267533,0.2035911702472882
AGTRAP,0.007919324446900059,-0.02319105566528227,-0.05372979780367167,0.019000052519490176,-0.012652077776643093,6.584083565699912e-05,0.0468701342255917,-0.0179279848761335,0.07458675596168617,0.02293397786646524,-0.10699864016662243,-0.06312716345248542,0.017549774081054983,-0.009395600359009756,0.1619193047757554,0.12930178313758361,0.00579026822956403
LAMC1,0.07649773841983752,0.029862733134419447,-0.049294369155495246,0.03132278033427258,0.007362977750372861,0.02664331169496153,0.06785617282309415,-0.006771937793027708,0.12169342862643578,0.1537660031303029,-0.09093625304493111,-0.16103098883977524,0.12628639784239742,-0.14264827611564654,0.07922974480847533,0.20489960760465187,0.13107202371175708
COL6A3,0.06401034453833745,0.012476138935251629,-0.01593694794097082,0.0030027197219998918,-0.0005992944595637086,0.03700351857444048,-0.05903727738151821,0.00974066727491251,0.08769932593194443,-0.07539640976975329,-0.1182699598220918,-0.12165975565901532,0.15863034303456247,-0.12668981583863592,0.009569693487853618,0.12476994658348178,0.19540084904590538
FN1,0.22514275011304097,-0.04605153011243633,0.016777980779054895,0.00472031050924011,0.06281538846230661,-0.015671972432566527,0.06159075305971702,-0.013716156303903502,0.07092748215032994,0.1187256657709654,-0.2188934079336321,-0.3054515262057929,0.13914041619664339,-0.12672857378139604,0.018326612047756607,0.16263307571405264,0.08280184187319115
MIF,-0.020273540133096738,-0.04524445721568251,-0.007600890114713118,-0.08175128217899319,0.13246179432567481,-0.0008756596929135333,0.011225517372767002,-0.007075492153539647,0.030859389356531666,-0.17002364777443488,-0.1768476915260191,-0.29493120046983906,-0.1044433299469714,-0.08184038614501073,0.02814290978971559,0.009910291268951042,0.004162524026783662
JAG1,0.13972471777930057,0.050106376907815796,0.03257237153386142,0.04982066553197505,-0.006757090607043006,0.02536418987229572,0.12015242053240927,-0.00022983541769774384,0.09653765109389274,0.19980261972017854,0.050428621232416114,0.003078666016427812,0.12055647861685889,-0.04710963075284483,-0.12839387465307228,0.14894830284768984,0.12161917954219867
NID2,0.025414442240994137,-0.0005803090987617721,-0.01904038032191274,0.039942087224292246,-0.029442975165106283,0.0011149554317568978,0.004702115066304175,0.11061033850981179,0.028861257025251285,-0.0055111270850906925,0.06003678865799832,0.20055673801209478,0.12059572181557919,-0.011639704511131208,0.04340286217068701,0.1722465502182085,0.06043264117378593
EFNB1,-0.07195693545177935,0.037875539280687244,0.004183387225746131,0.12547333354228016,0.004213908938429146,0.055949221275755405,-0.0019494054762930007,-0.022366504865825663,0.07077396403217891,-0.030790139537113504,0.014041969294577471,0.02016869391920823,0.14599049961996127,0.04520815457633938,0.0071029147919879874,0.10679714900797657,0.12496285789895464
COL4A2,0.0795504640110766,-0.03876216500875253,-0.01655789683505008,0.0172953939245587,-0.042470236087115844,-0.04913184089627374,0.06279787616277678,0.005295666862028655,0.04801913067617982,0.10015358235061599,0.04460540496424251,-0.0056659670671727405,0.2137162528025194,-0.03951456322540296,-0.034595707655952324,0.15166562201553926,0.09063328878643255
SPP1,-0.20265585213798798,-0.07409136167521464,0.06947292659849083,0.008872586412975905,0.10164109742682247,-0.10227832892501508,0.0494049546637018,-0.033685686450926684,-0.043366407890378184,-0.07619231690950387,-0.10834922020560364,-0.35428739052213293,0.13778559514987704,-0.33012572834920895,-0.08940711735320596,0.2155346857912428,0.22824146750844135
PODXL2,-0.023914009056159764,-0.029124775164655232,-0.022063825156744914,0.015268824540823525,-0.04111002005687066,0.047309469302386144,-0.004829454376982277,-0.0011938413272058568,0.0628773731121875,0.053135360265462575,0.1454909478378634,0.23521599712644986,0.08596276299632152,0.15611459258235408,0.09197827435104815,8.919028614252125e-05,0.021908913693968617
FGF9,-0.008651608722450134,-0.0301855525298725,0.0029852532856667214,-0.03406004589636656,0.032863033759713986,0.0241649399525198,-0.017800906485701793,0.01992369434713378,,,0.10078855225162302,0.15724974447724302,,0.22502379346740214,,0.03253061557531403,0.05656731385559413
ITIH2,0.2123893163990881,-0.023414506182346456,,,-0.01860803383167026,0.012572237315332743,-0.03453541009487905,-0.01774959978061854,,,0.1042814457291305,0.11112646723289725,0.07891698593117734,-0.042815425234405416,0.08393048058982136,0.009967913164824198,0.07668567210410002
ADAM10,-0.05170802307848865,-0.020441488931786576,0.008065885212817002,0.025281702048798628,-0.07356076829323033,0.01579489242129288,0.04170399540251629,0.020776249817978418,0.05625618056100508,0.045706062972656385,0.010754761686726889,0.053154425869330044,0.021513806067124296,-0.050864603069954765,0.04067694655582738,0.1174707268906287,0.15207076639059544
CFH,-0.0494836771885326,0.0005266673691412472,-0.021718908642064615,-0.04431586440248189,-0.008393845968699444,0.042687096468585595,0.05385081260086534,-0.03050711339019367,-0.04132726523320868,0.14512420327516004,0.18801094456242026,0.1316664953413737,0.1936539761894427,0.06518775721809544,0.021454245266576646,0.08878308851343619,0.08641430600580942
COL4A5,-0.07191211067512843,0.015317248420341788,0.02632754743888978,0.09248893277351533,-0.04684451979675712,-0.022054226425330167,0.08060684386082125,-0.00818850817225697,0.010527329701352338,0.09224254136767315,0.1912421212957705,0.2223354696126156,0.08979845483680575,0.24450638971088773,0.10146843081380194,0.09257372487654597,0.0604862345402217
LTBP3,0.10503003917336247,-0.0650718998313637,0.027958487912074448,-0.0038431642914300086,-0.0017093147283959468,-0.019488255458340837,-0.012385395848482065,-0.025925436870199395,0.010365074778987763,0.008551410250823633,-0.05031127500320291,-0.08025987353483689,0.22146327577292135,-0.1091959597122819,-0.011313156866847973,0.13360766602089721,0.06869054841846856
GNB3,-0.022720952481188023,-0.02504309634355272,-0.02471472527636894,0.012470391122663975,0.00857997683533148,0.02832272853612839,0.07082623187092786,0.008537009181317326,0.01805602512427745,-0.10163744158961385,-0.006765365546411853,0.1031809053690909,0.04946832275006176,0.020376521767732445,,0.06508865938199293,0.04795425273954523
COL6A2,0.09532297957121301,-0.03615768511340144,0.08347104481081076,-0.037914448797043254,0.025558884409617847,0.020824186430216423,0.04061556235053273,0.018759825150349307,0.14758682058623965,0.016179457665978565,-0.2514701941204899,-0.3138240296715049,0.07067171090483135,-0.25948391369029983,0.0114068690432719,0.15774208904387968,0.17138474479826413
PLG,,,,,,,,-0.05383705267501923,,,,,,,,,
GDF9,0.0843542315359458,-0.01713234161913823,-0.027288132768479797,0.06155461943932274,0.08245610177785077,-0.01142089189804806,0.05488517598191711,-0.038357555165258024,0.009850319887855003,0.036484849794286914,0.04469720545275683,0.007243570158631108,0.07446117733750214,0.08432555965237991,,-0.0003713071494288886,0.04428046023845726
