,UKF243,UKF248,UKF259,UKF266,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
COL18A1,0.16467287282604423,0.27844873560515,-0.011139013322280124,-0.0889105531624571,0.010574144070085596,0.11365263802040063,0.09346668395125546,0.0445648418183967,0.0812044072699102,0.061382680373980224,0.17488945023563102,0.39642968199194356,0.3117904233217391
NODAL,,0.12680005446835294,0.030156713438976912,0.0027412343475923485,,,0.00413934725457635,0.06996917267277292,0.07662961150381895,0.0702236925466169,0.06445427099035786,0.06477853527468651,-0.0027350592267428348
INHBB,-0.0617565953977809,-0.03296885914966337,0.04200930971025329,-0.013020411725129712,0.009851389243771647,-0.005579052579422334,0.010604065009810636,-0.0951080062539823,0.0724989289854471,-0.030559575976519805,0.00018104881357951605,-0.08969543452376666,0.1698771674861169
LCN1,,0.12381436700229558,,,,,0.05179325831125217,,,-0.024225472456671865,,0.04702493464885849,0.12774566659725084
ARF4,0.11271958634201194,0.02393558619017723,-0.004993808699070203,-0.07975342459788201,0.008109000862747085,-0.02057126970854028,0.027623537620395648,0.0648008680363224,0.09254719608687346,0.02004888033970203,0.02240663977617523,0.1449093545494317,0.0558643978766271
CXCL14,-0.08782086910626613,-0.02318531468754218,-0.0069155867577537005,0.05999467405900434,-0.08337346792824374,0.04048461936901825,0.09650110775263057,0.049141860518955395,0.09386728159847975,-0.0633832001552856,-0.06820262640105025,-0.16086321102847323,-0.07804119605880253
LIF,-0.07198124673913531,0.12304782897287452,-0.009141945474917151,-0.01774014706834852,-0.0225887772736633,0.09482265824097341,0.03835869638988849,0.05843062521184311,0.05583008787433044,-0.06913206563378992,0.08435004349858885,-0.035874621441127415,0.22825197456632712
IL17B,0.06636447844565535,,,,,,0.06846451465936429,0.05646282360388579,,-0.03172556315973293,-0.031153221606995258,0.034218584522614524,-0.03323391406211815
MMP1,,0.07574528976283898,,,,,0.033455379717897735,,,-0.050123919891411184,-0.022559014541205385,0.21780692159155363,0.07188228752051261
MATN1,0.009232891012884903,0.05746674866929169,,-0.017126174357725978,,,,0.05901617406432456,,0.04395305578079106,0.01615050811379292,-0.011160444743197535,0.08142580689945843
ADAM28,-0.004451552682642585,0.04145324008355452,0.007867113234032951,-0.025576973774193212,0.01510656704123598,0.05013603616660642,-0.030372501419803074,0.07858460231588577,0.1256592312506259,-0.04171582533218575,0.02875327289499299,0.22342705125023354,0.02181247482739457
TCN2,0.03317132880928781,0.21572200181861456,0.010347622652166079,-0.03508197376942529,-0.028320463930425428,0.011180203660709785,0.05468254483305777,-0.1160076981815839,0.139257476962055,0.024581257219684783,0.12232669300926129,0.25373541464909566,0.2089258954526788
THPO,,0.012217488189611008,-0.008243592263015728,-0.024354166684547412,-0.023505767844174106,0.01967929327313697,,-0.04607649717715146,0.027835103623923444,,0.06495584263362222,0.00960891570706352,0.04306927201864227
CUBN,-0.02697897126083371,0.11468103661136765,-0.018219694491109703,-0.00357321860124892,0.009770284084520442,0.009320379243086518,0.11348833829163421,0.07315409176834861,0.16853431192122026,-0.03216278474873993,0.0996150326779964,0.08404471681518134,0.02565107097070233
TIMP3,0.11041546370371463,0.025966554895595052,0.03151351189467114,0.012208657125595617,0.018813203701009747,0.03258052508436615,0.043263063545328106,-0.02076856850023675,0.014729367642550792,0.04196214679869943,0.1180323927331,0.4412105983064891,0.38109186250974897
PIGF,0.022050798911105132,-0.03630624597633003,0.031892191514400585,-0.0041055911842562175,-0.0042754376636619075,0.01188816927419978,0.017078272149337017,0.18296265186376126,0.14142645746369675,-0.010531005231976932,0.021228205216244418,-0.0008899193597063543,0.008251996289442171
CRH,,0.04627328842656211,-0.002517021651305818,-0.014432369092755682,-0.042528791022418716,-0.032605096977913084,,,,0.006386306929966085,-0.013835455506355024,-0.0059267711139365745,0.03954690165683261
BDNF,0.01419961746554891,-0.05798950908432842,-0.00882757218844723,-0.004743312014733055,0.01652428829168694,-0.03772528368084876,-0.05558004806784368,,,0.010570379215158781,0.02036037925814927,0.09788429388352848,0.16530781172277662
CCL5,-0.05088207610827859,0.10434056053008635,0.006032695192384299,0.031702312784519154,0.009098073454385297,0.020925486392950908,0.01459040817572738,0.10188014730803828,0.07590099021668105,0.11334075668810678,0.046348498438055434,0.36055344803656975,0.11828141919013578
GAD1,-0.022055475418180277,-0.03677464892257128,0.09659434709436034,0.022008439075490875,-0.06925890434852848,-0.01043789081246993,0.015666107337008062,-0.017847539308273753,0.029053724339077127,-0.0035475856157233445,0.024252294531321217,-0.000359360279276102,-0.10171524324690179
COL14A1,-0.014823579996784101,0.2726989216764741,0.013724703815676064,-0.02234238735599778,-0.0021646880988969485,0.07184883535637643,0.01963028025760253,0.02006639253560722,-0.0015732901470619713,0.011122897059268812,0.020651728389095066,0.35107608404478935,0.025919540745843923
HLA-A,0.14666472749130668,0.05285394216781637,-0.07780864999226138,-0.03117881463498205,0.03983993754950342,0.038615141605769225,0.0450728142020783,-0.0742283053563912,0.04683357738858118,-0.026505589912646337,0.04436385665430489,0.17775908392014741,0.1613765488857442
CD5L,,-0.02746311632322302,,,,-0.03966517790937054,,,-0.07409679221603745,,,,
FGF18,,0.0028604829028219193,-0.019445361677618844,-0.020023962997843498,,,,,,0.009531601220326895,0.0492424615661579,0.04626335472630071,0.020421349157593464
ADM,-0.13626293758649108,-0.06560357357533746,-0.07294303227096832,-0.04323653782899841,-0.003998993782063296,0.02401967395313395,0.03363324415309701,-0.12578137288849547,0.1671558256949808,-0.02927228387225962,0.0006317448078749825,-0.012892386189887407,0.07936182835894487
CCL15,,0.1734228169170446,,,0.010168754293913847,,-0.01298085624975627,,,,,0.11370140365650566,
GNAI2,0.1538837556665353,0.19952133437052375,0.02597773466667,-0.06638624327614966,-0.000667369162406975,0.05919136180599297,0.08348642432864455,0.08760333724668595,0.13079466647458726,-0.014715825556708816,0.07377356237304755,0.23072826209209604,0.07261285498370372
HDC,,,,,-0.028615248985492794,,,-0.04091713932493221,,,,0.002586052710756302,0.09095947278313476
COL11A1,,0.08735165381089355,0.00796430101556502,-0.09219492840725374,0.004493678264721185,-0.03566255195533628,0.18772185949632786,,-0.023942573139426868,0.0008215632634107056,0.022571844051040086,0.16444597898311997,0.2749864434093286
NUCB2,0.005770094959756603,-0.0018955436312576915,-0.03304131086196647,-0.02038589454614789,0.026688509498741967,0.056268702064633164,0.06148988703446907,0.05520548909254924,0.02121199658080297,-0.04535510028888497,-0.008477685092383872,0.12070544960855417,-0.1515855554553498
FGF16,,,,,,,,,,,,,-0.010710800200925512
CXCL1,0.05813474095215927,0.04262615093894449,0.01553768464055351,,-0.021390389069142993,0.03120768493963194,-0.049027474544985336,0.07517589554773359,,-0.03465641957203701,0.04738529410730869,0.11844440612824204,0.1483104427174015
VCAN,-0.007582530809171382,-0.03318038935472915,0.04548043577837315,-0.10415012388577854,0.007202912273639584,0.07143718347314072,-0.030583117279822058,0.012436427997460654,-0.04083265791323843,-0.005758183620161746,0.014039419127390554,0.10734597460069967,0.10724597147067123
MMP7,-0.05524530145199298,0.08141252997755603,-0.023362052232404288,-0.01774014208877716,0.0017111587876888644,0.024424269053366626,0.12439407719478233,,,-0.013132724045898705,-0.061988519880239304,0.2285206965846947,0.022585615198088726
PTPN6,0.0128543289925787,0.08040356517555862,0.06809818730579782,-0.01359364151055266,0.03781270638261756,-0.06213314637418521,-0.022898911058480912,0.015111929431519452,0.03149569448249395,0.05057151463398221,0.05353600921596652,0.19801991285106277,0.10088203560097986
PTGS2,0.005075744895771202,0.04416670825187851,-0.018705744588312066,0.07362626429759286,0.010657225069778129,0.018126097165699035,0.0195287853765226,0.02267519490126608,0.024080579119837037,-0.049322215826698254,0.016186900566366028,0.053041519023536654,0.02877227449193984
XCL1,,-0.030094663433433626,0.05320622002010757,,,-0.030618572127936193,,,,,,,0.08938463545679765
CD58,0.013572595590753453,0.06672074818586436,0.0787082280732073,-0.06441015979858848,-0.016975838850630483,0.10805903179620309,0.07444306416041822,-0.04329921427080399,0.12630693330466047,0.049187285314136305,0.049727209251533504,0.09842584127419209,0.20179990758321428
TNFSF14,0.017761882951813922,0.09686581653615373,-0.012441087084849492,,-0.020892781507310578,0.05171278873862649,0.05133599771101024,,0.09979745767580084,-0.0012688353234323116,-0.03257403307463893,-0.0016583185786969935,0.0102323627113483
CNTN4,-0.025485936391822377,0.04352358598572187,0.05516884593262556,0.0097995578589484,0.014776526596082688,-0.005632144235319008,0.07751424420269534,,-0.014316094038374362,-0.009207679914693451,-0.0198253158161958,0.11797217871354465,-0.06676891367479619
NTF4,,,0.006449390237006967,,,,,,,,,,
INSL3,,-0.014082006042501595,0.0459928536538598,,,,,,,-0.006820282867573567,-0.03257402992746283,0.07187801637646746,
BTLA,,,-0.010374242109967112,,-0.026680796571039115,,,,0.17331098111577192,,,0.12113482354477126,
MFNG,0.08164065659550139,0.09021593045747577,0.003879377775045888,-0.05091102512946503,0.010554830730765416,0.017684922000267837,-0.01483238249244264,0.1443537648643296,0.03548205917386481,-0.05755263273598019,0.04178861801614395,0.15679894088906812,0.13890575663244772
ICAM1,0.015845300300912094,-0.034718634889341266,-0.0329229830890858,-0.031111677317644103,0.023526221659231707,0.044110311252176286,0.043045866638929425,0.032482099767737006,0.1597953931928365,-0.027321692253418465,0.027587040688698286,-0.018978638638211667,0.09968132717493884
PROS1,-0.01910557793880264,0.1010181702602376,-0.006825603887775342,-0.04140112684538076,-0.0014098156015709285,0.05391050173802986,0.12246684680334131,-0.005340422611304597,0.0711541649307456,0.0011889687905111137,0.0071124630716918,0.04140497555384673,0.0918899678981591
CLCF1,0.04910003310646121,0.09617500335005065,0.025321358766477196,-0.016491233609458266,0.08836226686146337,0.00799782483285447,0.019988973102415687,0.09288812040228685,0.00837743743787591,0.040477479582168276,0.04374152689680128,-0.02648583481353772,0.17027455195225394
PSAP,-0.03715147108111179,0.1330854824486378,-0.030974657344465393,0.09343470876875941,0.03318455416690867,0.038738921237673946,0.0732117046249862,-0.08471774310617351,0.10562473034586255,-0.004897835152248263,0.053804247279728185,0.2201363477679761,-0.1202273253474782
EFEMP1,-0.04822369468997947,0.10851385266045792,0.035166676287510544,-0.04863192111966145,-0.025360606945812065,0.03482044782749502,0.10227256561887263,-0.014075392040704385,0.15968649275829197,0.03909675219757317,-0.036508491276813944,0.04851221085690752,0.11238916528668975
C1QTNF1,0.0018563804333471237,0.03579131441176653,-0.05033794514267006,0.020363739248239743,-0.009485782586427457,0.048761286855698395,0.13956389234656474,-0.0762674486110221,-0.023021526741199623,0.008647582347687015,0.06150396184452821,-0.15315523291023989,0.21844506892523363
ALB,0.030698973507130207,-0.041679725944819064,-0.035484047382246725,-0.0169694987705479,0.0654494317035731,0.012971421699100049,-0.03752027150514237,0.01515194687306362,0.08448196846839436,0.011785717179539036,0.04501984147665666,0.0341798113906866,0.004697660113529983
CCL13,,,,,,,,,,-0.022272750059323564,-0.03653854331990688,,
EFNA3,-0.08483727435658117,-0.09625671132221728,0.00857217905014714,0.062265021604352044,0.008068571437255517,-0.015410569292922706,0.02897833935977285,-0.15695166824113757,0.0917454149183731,0.036482844337295685,0.049700687234062506,0.011167142837775547,0.03932912830777962
DRAXIN,0.08070146232845304,-0.06329731730552554,-0.048339703519754695,-0.03874804704024955,-0.019053854564150926,-0.03195528398357382,0.03689731426738998,-0.013257689700622485,0.1421791659246356,-0.052312497200449594,-0.042250517078281265,0.21136574590434754,0.06032961855410337
RAET1L,,0.029332845665386718,,,-0.022821278935778917,,,,,,-0.020508129110501084,,
NPTX2,0.08284608371438001,-0.07289957764777284,0.013663820902971335,0.0028121259993737413,0.03599621221400218,0.08655428473207291,-0.04819739637531169,,-0.035295774977845425,0.0006152186988645256,0.026396576896971356,0.17128083806977146,0.0038599905511334676
FGF11,-0.019793575072268223,-0.049061144681194,-0.03176727604319349,-0.052094513821410775,-0.02959140781769186,0.05216597756239053,-0.050115248747433144,-0.01591267356010129,0.058253445389812246,0.013440330488560212,-0.014734671740517858,-0.0074611729445695244,0.10128657858298465
CD59,0.13669602205489845,0.20920436932645595,0.07767956658950746,0.008904545367210217,0.04639110928612783,0.020042760834417,0.1447562035214668,0.03290484745637881,0.05156365066738896,-0.03121722861715029,0.11715873281319744,0.3200041544878989,0.13506678096143365
COL9A2,0.0543499078064346,0.07742606134959994,0.005116188236428229,-0.020486511367597347,0.014864009810669794,-0.007462297592097964,-0.0015225321311616233,0.02100268107186435,0.027420392409333118,0.020627900750360743,0.06192721224313272,0.15587188299027174,0.2024765481751415
DLL3,0.08009361937356121,-0.05912568176302592,0.06571927836275766,-0.04341727960934093,-0.0054847295734552735,-0.011123611128929015,-0.07865583578468803,0.13191852665921888,0.007289007308347268,0.02996453199250695,-0.03175734119742077,-0.0838387165890131,0.04446823775547701
FGF5,,,,,,-0.022449599116369345,,,,,,0.14015136517703078,0.09760475935870833
LIN7C,0.006544779481293799,0.009301970568115969,0.031270138054166376,0.04833290798954724,0.0070874674299221604,-0.06539873935560331,-0.03100361653168425,0.04714485278515617,0.06025744710293083,0.03751467057678261,-0.014037217303030442,0.03401265877670262,-0.05716863565793083
GDF7,-0.010862604560852574,0.007492923019580053,0.05078176110598847,-0.02423979167653225,0.07740191314337505,0.010373201830123205,,,0.05350658801440036,,0.06989098806385888,0.06901662916109584,-0.04446349400100474
PSPN,0.05076488244730804,0.016463116006658736,-0.011246097476724306,-0.04076406267051409,-0.0010292637567370976,0.0067784404476515445,-0.01490374289032841,0.0751928239880338,0.12474424073578115,0.02728093038471704,0.023268119219329732,0.10300999344370267,0.044315576935290146
ANGPT1,0.018386655237963737,0.11313838222886627,0.07324326932789262,-0.0013981733443544496,0.01679722269886071,-0.05003065609997542,0.04582623024502377,0.10702223276097904,0.05197607686122638,-0.007347000641770751,0.053749834380386614,0.15486038346035108,0.0226183127726415
PNOC,-0.03414144870166807,-0.09078871627366564,0.11656700630403441,0.03378626910325595,0.03878685482995222,0.01922238742634036,,,,,-0.01906148818369846,0.0597751214850263,-0.09913201226524967
L1CAM,-0.039592932364960615,-0.09517292309201433,-0.01535682590063207,0.09034990755170307,-0.015003111730114125,-0.018901099901664754,0.11721325855413618,-0.005416026695875334,0.12604798532895972,-0.02941285054284444,0.01584479945653648,-0.06877359395021126,-0.16805984270894664
APOA1,0.0615522180453248,0.03898612456122589,-0.007536851759245362,0.015636207766876672,-4.9045842891613246e-05,0.16596019203256807,0.028438841588489295,-0.005612309146269873,0.006215547064496949,-0.006496504859121767,0.020716447120205286,0.11337458453674093,0.0941561961442129
PSEN1,0.04023522018621249,-0.026647162998261403,0.053779246959255705,0.0774352544327014,0.03988879348411835,-0.036985217806962956,-0.05425841830763382,0.05469220312103848,-0.03684622482337242,0.059391777898684654,-0.0012452027254586098,0.10811808744558553,0.13495788565948738
CALM2,0.08860799456105324,-0.07206796195222212,0.052266827823248756,0.05574695832128048,-0.020536533369624136,-0.066864434378894,-0.0016698884444332548,0.019443990732714175,-0.08073239504708678,0.015968474968706004,-0.040479369136002044,-0.20599768044368397,-0.1577797026795997
CLEC2B,-0.020699468570138643,0.06554771915582622,0.011295005826234149,-0.019079513303201658,-0.04921088134557728,0.13686601573044477,0.1331519804172397,0.01462362098456566,0.12805446671232032,0.005676086662601898,0.0908025756605024,0.2207500369754039,0.045023606812788976
NTNG1,-0.060248400007499876,-0.027746993288635655,0.05548880385932042,-0.0043065185275234395,0.03385279499842305,0.0052890215802263545,0.03398033993477691,-0.06322260045224562,-0.004572278036409898,0.03085246645693027,0.038362977534665686,0.05496102484793153,-0.008264920459482161
LRIG1,0.07806302418150268,-0.02039948933597764,0.057849566914055406,-0.010082128477542331,0.020319529347812306,0.017678045039331847,-0.021363941086203753,0.1711970284107735,0.11175479217776935,0.007550129424681587,-0.043845377033615886,-0.20076065302510082,-0.021832547088006114
CPAMD8,,0.042578702578431514,-0.039949672883342655,0.039066595976036116,-0.0007544936272092631,0.12636688101820656,-0.04902746810931544,0.04392566062455263,0.06487895119237914,,,0.11572629327987774,0.031221936455103814
GHRL,,0.08418690485053788,0.007995647353154386,-0.018039929444026093,-0.019053854564150926,-0.025037722041472303,-0.031028024232440575,-0.06944213290029544,0.051264172440061186,,-0.02864411025797411,0.08666272751227891,-0.01704316005088516
NPY,0.007443014020543383,0.0007677876129938291,-0.05128147241712098,0.007945197812264137,0.028175812548520356,-0.0701802016681147,-0.057253465792801474,,-0.038748828630556155,-0.055190975041750114,0.017627615282116874,0.06461355071683976,-0.10882344090875307
MMP2,0.14481068389180002,0.15951595506399913,0.05286490842361905,-0.07420860674450074,0.03465073552700089,0.06353594065036913,0.01847390972668653,-0.07293554296604045,0.020984716339063684,-0.03743136989959254,0.1254053064486041,0.3352717419201452,0.3408484747575067
LHB,,,0.033351755487514,,,,,,,,,,
PPY,,-0.00466179904534093,-0.007396497253243301,,,,,,,-0.011386618609077198,0.0147412532052695,0.04142324869404704,0.10371129528620314
ALKAL2,-0.02356415101518822,-0.003662301050700835,-0.006213593847125211,-0.024379536564351042,-0.027023729236008855,0.13683784951383401,-0.016507769204516107,,-0.006332147129129972,0.0002985825620053505,-0.009263487062644963,0.09073383124247075,0.006752261292062877
CSF1,-0.05105455122865939,0.07194518968086505,-0.00523859309911425,-0.03796814957555551,-0.014944595906618782,-0.05024235358634372,0.011506751094366868,0.053054205235701556,0.10276377178089574,-0.03813507918777997,0.10083750455762096,0.00276300120163675,0.23031121642175573
SEMA4C,0.014955539506034189,0.08398975217876442,-0.010490351088448485,-0.028535458139363694,0.011109757365048155,0.00914922807696378,-0.008522596652002081,0.13105010087820698,0.13513778382092295,0.020995287768367035,-0.06353116870909783,0.2063954309711917,0.08563285008435303
BMP8A,,,,,,,,,,,,0.15526311954469724,
ICAM2,0.10983618232951005,0.19151219641705583,-0.021299396073270693,-0.06591825060216648,-0.007756781619480517,0.07339419638496772,0.005756709228931573,0.006902886788297659,0.056236202799094935,0.06437271720536777,0.16802703597606194,0.37274269431197166,0.02239017917307544
SYTL3,-0.007200197619168614,-0.017428850915063264,-0.08394705278138948,-0.023307668313833425,0.03287364024514532,-0.03819315913086361,-0.020966259468566284,0.03292976542734746,0.12531492676232578,0.0728784885090097,-0.044568046687767586,0.19000231415212276,0.10751902876474907
IL1A,0.09142206149822718,0.008846886884756525,-0.02991974928764524,0.023889252081782164,0.008291215327154681,0.11791466653715915,0.05912890143981731,0.11148420244344115,0.0006109008291896477,-0.031638441277102664,-0.04223820874596297,0.015226483097156032,0.07730981543255874
HLA-G,0.027715181831309138,-0.032316337779634705,-0.04757250289599936,-0.013092260426171556,,,,-0.05076190256235556,,-0.01268914739910257,-0.03189265898695713,,
PGF,-0.0606735938710882,0.24662781109712284,0.0588516170852312,-0.041688598504728835,-0.025707821915719162,0.008640191656533845,0.054546083007007966,-0.07035560085372602,0.14502698300638048,0.05179509404597092,0.10261783894275434,0.2884976889845857,0.1336571941316535
LGALS8,0.010727574674751357,0.02246643713954868,-0.033197938017331334,0.052615654518564245,0.030834942276378802,0.037011248481324664,0.0953779839505639,0.01254049029753985,0.09115361523743588,0.008311146419856235,-0.02186803108116799,0.11297710027316744,-0.036840631803917084
DKK3,0.08522450266946498,0.055280038071167645,0.022014735420821805,0.0713945977557045,-0.02004905356201691,-0.08198389080602868,0.09272006749566242,0.0222647186389654,0.06828722158272484,0.07105089542884094,-0.00025898825917060943,0.10376096211125918,-0.2133335356128079
COL16A1,0.103779274734556,0.1517652962561752,0.021981805093160427,-0.027959670517716462,0.0030264027098349123,-0.0013625320467160126,-0.052141734187491316,0.04709102530089317,0.11548642062909034,0.07267117692350321,0.09675963375294931,0.32371911203032144,0.2952447391801247
TPH1,-0.03971645847943904,-0.023728399198621807,0.06732998352499009,-0.013873075644904363,,,,-0.011855072281786231,,-0.044916401034176996,-0.06357084995338888,0.10807146267783514,0.13207658038127404
TNC,0.017171544977958607,0.004733037147813766,0.04098812699013383,-0.10042290363919429,0.010026652785200842,0.0532440578640577,0.0895005026480436,0.0011216433088572098,0.1834323165196208,-0.027209127601070467,0.024327285611428003,-0.02258400781023798,-0.017013732098829937
TNFSF9,-0.013794749910016748,-0.0067717415942049755,0.003722695923511016,-0.0029469147604664204,-0.03182569136266275,0.012810271123818003,,0.02085431546571321,0.07762437941112892,0.001839232372682329,0.042398841008357564,-0.01942859087957212,-0.07585901379305539
C4A,,,-0.040251994179043904,,,0.014361865173852588,,,,0.04380264660704296,-0.02676006847197818,0.10471923134453459,
CNTN2,0.06389280902470026,-0.06593564250395104,0.02319505655623915,-0.05770248871644471,0.04047139416890645,-0.02777353847487749,0.009328403910482886,-0.04901373317597367,-0.15251428357523916,0.020968726726591752,-0.04308220416879813,0.03309124029696953,-0.2653216341008064
F7,,-0.023148841746976775,,-0.012048805785393694,,,,,,0.08157278817973336,0.04617771275655016,,-0.021951897571527934
LUM,0.08526543176347155,0.2810866591768658,0.009887299393314923,-0.008364693063303756,0.016940824520695643,0.057295773156353084,0.14140077625662417,0.010983854349493056,0.15007426458891332,0.054199648531607456,0.2083233602354318,0.43080316131957297,0.31581075643955064
BTC,,0.013089894826609105,-0.0030594883150748845,,0.018995926330385045,0.09790500464746356,,-0.0164366026883954,,-0.002877450333400986,0.047452567389726676,-0.03441882957916414,0.1301350760074714
APOC1,-0.04510385105588982,-0.06116397921781554,0.10150389869893443,-0.08869155559993673,0.00826254479889422,-0.00912136479359978,0.06608187550283469,-0.054090691399050206,0.13880889452514314,-0.02966235506939729,-0.06915927265175145,-0.068170361042256,0.13449699265028317
PKM,-0.11382510516870828,0.02483562414772654,-0.03238318110557818,0.017085282508676924,0.029420727722656744,0.057716733605216265,-0.02753525779919638,-0.2488371402992253,0.16398058702760474,-0.020153173842208754,-0.03981476695013072,-0.073341389228498,-0.04772199157243687
TNF,0.09736190913982137,0.09600662922388084,0.005513288595635551,-0.029600538222161306,-0.0061227235993617886,0.0690605314565662,0.1501738708614839,0.08282193637609685,-0.039167992522463536,-0.021938150559389615,,0.09433581634684857,0.12748546432651214
GNAS,0.09847258514398287,-0.17989051487772753,0.028062381643601798,0.07392688507514253,-0.06339567347417141,-0.01748021340512525,-0.012523328792141629,-0.018138282989249466,-0.007737393728541571,-0.019934066197937868,-0.10278857201336637,-0.11547473474727203,-0.12633017463209167
BMP8B,0.01437788695503332,0.03811248293870438,-0.032155559938348954,-0.06965380438749069,-0.018496306350012252,0.021490186319483157,0.05841710194212198,0.04973674041997402,0.0397729065503137,-0.0032225463532537567,-0.03418399329783029,0.2216180714322453,0.1379137089429583
LIPH,-0.040800819194010296,-0.023728393356875446,0.0257894719757382,,,,,,,-0.02227275825069923,0.013833623322159186,0.000510849225427238,0.13369713663464078
CCL28,-0.02982123175711701,-0.03337693689932093,,-0.025910596782194553,0.06987213733500788,-0.03355864244111519,,,,,,0.033349217509229805,0.03934139328848622
PTPN11,0.03376879932166014,-0.013102502515731343,0.004525863599049929,0.037693359920569255,-0.013742678599077148,0.031125811131416718,0.03708257800838518,0.06424435270943778,-0.06843170399374357,0.02409093051262787,-0.0324043152237947,0.03228376426730646,-0.14411353931808843
ADAM12,0.09669573400297908,0.21798009192472273,-0.0027519427058207437,-0.04279116266844894,-0.02114297774092484,0.01452179399635283,-0.03181202332988717,0.07189979144355425,0.13767356561921598,-0.01825659983102616,0.06230901010735593,0.27591615222506494,0.20714157269594657
EPO,-0.08228244395863571,0.045305514546097554,0.04670258286039101,,,,,0.02071738441957945,-0.020991827580525643,-0.024188784278188675,-0.025335018753241755,0.030822103890046193,
EDN3,-0.012036326716291554,0.09453569419198003,0.04584510899216223,-0.017281543644495172,0.003147772555197345,-0.013871567960247,,,-0.038771562616583446,0.02181766827314739,0.00861322681869411,0.06426940687697287,0.13910594624198327
CCL22,,,,,,,,,,0.03837263165895871,0.012427137126841058,0.07649001991838313,
CCL2,0.045090879458891175,0.22570316034824955,-0.03968480208192132,-0.03547029949975142,0.05571771584996413,0.025456566066615657,0.10499264141749319,0.015268682105386715,0.15551268927841974,-0.0406689965837353,0.12488073593705988,-0.0045203364643414375,0.1401020891979985
DSCAM,0.0008539534864170435,-0.027563138428594453,-0.022523943979529316,-0.07082948439267929,0.07594948954738431,-0.04885033700413306,0.037876529190942164,-0.024641826205428832,0.017782248808039948,0.023472952818111757,-0.027431383068773362,-0.056223003045244725,0.16542616565594156
GPHA2,,0.02384436392791887,,,,,,,,,,,
ANG,-0.029855075421281296,-0.044463781581451534,-0.0461131420565492,0.027177389042199247,-0.029451048736155526,0.05871981162796625,0.00891691654342915,-0.09811081373122803,0.07348914455439266,-0.027041529809794903,0.01897238081978846,0.06792355721358706,-0.007723091085053941
FBLN2,0.18520909300609853,0.12407102603387536,0.018394129934784745,-0.008054939305014469,0.04202549911290062,0.028056401110188246,0.08544065820546332,,-0.06802113788964093,0.05987551441281764,0.18936440405653618,0.36382673311325836,0.31056184047004004
VTN,-0.03860537673412736,0.06120474131469292,0.05017897787591261,-0.013873071108396117,0.06266101409281068,,-0.003607992190046756,-0.04811656489643935,,-0.02764943574930649,-0.03280542981834878,0.031958326152901076,0.04477988656196531
VEGFA,-0.13995844150668094,-0.22428339497859648,-0.08289070713626077,-0.035513162098474466,0.04212424384736627,0.01911707439263477,-0.047128284669909766,-0.2028662820394492,0.10830528385224814,-0.03287984625131951,-0.0535187716825608,-0.29086678116103276,0.025547350726109093
F10,,,,0.03804666010702382,-0.006645440504990097,0.02158752584507484,-0.04510347867773849,-0.008362939114867204,,,0.08592994577288106,0.07816056167876169,0.0971254211265079
SERPINA1,0.0416725990696846,0.019971153772798497,0.040542752030496565,-0.04793381686392544,0.017252014146200124,0.061430379896725416,0.08759914447120158,0.04043717737818727,0.03250829401757092,-0.028395187027294405,0.043772723500445025,0.1489751807429089,0.17016324503503583
VWF,0.1788950109089552,0.2708047326476318,0.04566244135201219,-0.0028231432071085865,0.04668986045086388,0.07301583745312612,0.05960712243800837,0.0960281113996534,0.0719610078037015,0.04189679586823151,0.14937953986551092,0.27165485192519123,0.08051752412865797
GDNF,,-0.037160382803747435,-0.05067042225213288,-0.021593973086428565,,,,0.02430895865920651,-0.02309380905410022,-0.046244397662122474,0.009116337584631465,,
VASP,0.09081439330558784,0.183866272588619,-0.02887816328938553,-0.0667547004671882,-0.026049363724044282,0.004429165124094234,0.03160260797834147,0.06428518019277356,0.0703047593530564,-0.0012312846777524005,0.03614407429848505,0.2697781872150808,0.1410533214644999
ADAM15,0.09688825332456498,0.11847158917730122,-0.03359969391867757,-0.03339450947217919,0.01942052375723239,0.02999108477205929,0.020664702031059554,0.023938328715563117,0.005433370406553006,0.03223586876657655,0.06701655040352293,0.20982446422835666,0.10082639715436735
WNT2,0.03312641290577166,-0.03323941440710769,,0.010648272902053325,-0.024821352261578004,0.1244594965411148,,,,-0.030003785594378194,0.08056881901205082,0.11457917016540926,0.05099606400182559
CALCB,-0.0362933060473621,,,-0.014061841680357514,,0.059370139492479775,,,,-0.00913614089421131,-0.03957440134923089,,0.06870568245117022
OLFM2,0.10172508156667774,-0.018259021388690184,0.016838646148278843,-0.06620560054207186,-0.006198509440627651,0.10166721770952299,-0.04086408257309542,0.08064297819736975,0.06177347722632591,0.026839046626741532,-0.03452950754602194,-0.11241950604996542,0.05352008032938896
MFAP2,0.06006738081871495,0.24811014850061647,-0.012803698620267952,-0.034807671415740454,0.0635990619121544,-0.029580219552981138,-0.0031312003758096605,0.007609657373868573,0.0713530314536289,0.08983062611391737,0.10880796354206723,0.45751095919466744,0.30159543195018845
HLA-C,0.09968886822139553,0.06711024616796228,0.040165998534263406,0.0031205619923498394,0.05352015612543283,0.05169737892312523,-0.03170181334065037,-0.060205206895623066,-0.00799602571267727,-0.0052816758079196864,0.10831946255121916,0.055689379694369934,0.05077778791389319
