,UKF243,UKF248,UKF251,UKF260,UKF266,ZH1007nec,ZH1019T1,ZH916T1
JAG1,0.1039401528758888,0.09631089907671014,0.07620306020254854,0.012541008066223618,-0.03441572913651614,0.05796956872065368,0.03162282079169841,0.01854662470461695
NID2,-0.03656132166561822,0.07227808906949167,-0.021659164343347786,-0.008920923477701993,0.016986722861108992,0.024716939022485777,0.005337767337594466,-0.022747382767369043
EFNB1,0.05888838766603008,0.047579289718732716,-0.02165360014854166,-0.011934608937966393,0.06266702271977602,0.12001874674931483,-0.03306010105993501,0.04441960354561163
COL4A2,0.045436137925208404,0.08962834241636854,0.010118242277008808,-0.06408675723348659,0.0003738502470856529,0.048753065358143076,0.10890256285656234,-0.053108812593645506
SPP1,-0.0064339986546531345,-0.06848007375339067,0.02020711162596102,-0.06051539001885526,-0.02717429980156133,-0.11209429668749385,0.031769441242371035,0.011041006630405095
PODXL2,0.01471716213924319,0.04499340176477163,-0.03696247781649931,-0.030587382337135025,-0.01711678877551479,-0.049560282922407974,-0.00991563348708106,0.03135234066951338
FGF9,-0.060360956131714084,0.029791494014437717,-0.01471969915926379,0.04264948590773275,0.08245932119210603,,,0.04448105634813702
ITIH2,0.05965145162513338,0.06976548538730372,,0.07220760357367731,-0.02027381171581508,,0.0506969313949844,-0.023085883578803316
ADAM10,0.05804212346866256,0.061336530625030486,0.04489044218827474,-0.0036398592123430026,0.021009886515125337,-0.09726357224550844,-0.01110352036113004,-0.015560756075248166
CFH,-0.003955963413044961,-0.02275520188332993,0.01778166314706149,-0.010859268015858852,0.05865410378920557,0.04301234158740039,-0.006691990543498266,-0.04062942143837721
COL4A5,0.07263112031263967,-0.015621006043177989,0.06074780863120268,-0.012435070600633646,-0.018226426430934133,0.10654136479233217,0.024566725198513006,0.026368648702597527
LTBP3,-0.005235278315059596,-0.04078955020254669,0.010118151818344565,-0.015015926404331347,0.01801987023966967,-0.010904142499540276,-0.05934827515433548,0.023897122515663716
GNB3,-0.03143085106360632,-0.025233613005029933,-0.016741806482267797,0.03393003493892878,0.08317137527605895,-3.696056338715431e-05,-0.03569227593785155,0.01734158480336598
COL6A2,-0.041462072917792706,-0.024281143272631114,0.07632193614708269,0.030491966824801663,-0.030794195664432145,0.09670559365776732,0.11254904784694497,-0.0511773317377187
GDF9,-0.02764834558981283,-0.04018479316201044,-0.02071354941831371,-0.021930118172521895,-0.025855092499145117,-0.03645335795821625,-0.03794406889060598,0.06784344075163283
NCAM1,-0.019798982940266868,0.06397902020935582,0.042746368038623625,0.027777979610223828,0.027562860565620722,0.10620177805057607,-0.103555448872268,0.06312721999335445
APOC2,0.04679917886711429,-0.011221798091253173,0.020463867490813005,-0.01609535927412724,0.004154770474795577,-0.04411108287479849,-0.0041425602618298816,0.06255696922348206
BST2,0.07271213998398195,0.02068843671613724,-0.03162778467182854,-0.056909638848474504,-0.00792212527964436,-0.011796681056170917,0.03788450218132198,0.02990183847590367
COL5A1,-0.01859892759557126,0.005592355690353,-0.0037227963475276547,0.05481995167955531,-0.027553702261036945,-0.00022251418546467033,0.006174320785073288,-0.03741655861714183
CALM3,0.058810484144312065,0.06655390433880255,0.03093381375507282,0.05559745343328077,0.01370128881034694,-0.08117101007743528,0.04411596991720094,-0.032417718847674276
THBS2,-0.018939642569264444,-0.0023204025885115187,0.0017667606324729785,-0.014926907893909332,-0.05388843286316857,0.048662295859173144,-0.051517045728218046,0.02106126865635476
SERPINE2,0.07431578210886519,0.036309734755992036,0.048625069404543905,-0.016528632221820324,0.008907206825327123,0.038496271667275185,0.02108790562084104,-0.015253003083131152
EFNB2,0.09241286221147003,0.004552084428165552,-0.004662091018099121,-0.027506142933492805,0.011723795331815171,-0.027896207850991245,-0.017961817998401505,0.014831954081761491
PROK1,,-0.02194205225124662,-0.01511018766443811,-0.01400648218944788,0.02162331289282925,,,
MMP9,0.08307423873414727,-0.0229558913628211,-0.011732913277508833,0.04418187549437389,0.015167491713377283,0.04075709737628024,0.10915335544541778,-0.0338059635563992
DMP1,,-0.0160704335165989,,,,,,
NPPA,-0.01877372937073358,-0.006162366010371531,-0.011049376645323811,0.02514000330989615,0.04529254639472476,-0.012557924210994817,-0.0017171387866270192,-0.01879142457123615
APOB,,,-0.011906086529132956,-0.018437430126268122,,,,-0.014244061890816466
C4B,-0.039221237228580584,,-0.013673138940320144,,,0.08350130382428966,,-0.015772851259812613
NTNG2,-0.03146228828636846,0.020585082785163907,-0.023905508222941664,0.04806176279252778,0.01648030086744468,-0.01667748921736768,0.2469627606048139,-0.016259013153029682
LAMA1,0.0646111259174996,0.09389592992164414,-0.014750179395305487,0.04304011257891092,0.05170287756322811,,-0.03278491256289605,0.011184778622156947
UCN,0.02680844859185457,-0.01955343508559354,-0.03715956577801379,0.042185617136171666,0.009513438242555398,0.008313983912164945,-0.030349449379413473,0.010387014910159427
ARTN,0.05251773954572399,0.010926447731012933,,-0.015147649156515421,-0.020901771443121685,,0.010248208836528938,-0.00035680916961743195
PDGFD,-0.014393913972115365,-0.007359100943339399,-0.01128800578821093,-0.02365994806619042,0.03661064858100639,0.08540691248151508,0.10914594732296967,0.05538866424927044
EDN1,-0.03505015757223326,0.057874291304440224,-0.0026041002594372137,0.023576302384501816,0.03397224106564628,0.12713147672814606,0.07725782321864769,-0.02336666208158211
ARPC5,-0.023195317942072476,0.02802672090878715,0.02474863182953472,-0.0750517528490865,0.014723486181425468,-0.04985906909824923,-0.038398132873850535,-0.023214811926975706
GSTO1,-0.06975663932314662,-0.019588227466499183,-0.01213433851419337,0.0015154072751079153,0.012828561132328916,-0.07462830128388577,0.039416865576318856,-0.03546977745877847
PROK2,,,,,,,,-0.012987270246190773
SYK,0.0007842389252824512,-0.01183398050575684,-0.028939255004401244,-0.004436955506053255,0.04386004844345767,0.11290148788788314,-0.04970269523227235,-0.008966082028586527
CD40LG,,,,,,,,0.03805774244282932
ST6GAL1,0.05790464262655885,0.021134941816771925,0.00029857906776926046,-0.0025738033217434565,0.03382642840408713,0.0066466972621619875,0.03685613454571717,0.0023074358137347927
WNT3,0.1127914360068889,0.04883375052187825,-0.02035610039786967,-0.013329767448544734,-0.04419066252368658,0.02779743049674969,-0.06253216544576432,-0.018636736622347633
HSP90B1,0.02889213422346665,-0.04058474290175531,-0.0012267641219937666,-0.06263198208730869,-0.020731820125520207,-0.020839946636845623,0.0073347312657249695,-0.03690361085759593
ZP3,-0.0002800080983473211,-0.023644004676390475,-0.01363071570386554,0.038872234256275735,0.01546050102614519,-0.052042915547126485,0.09057813266776439,0.032116370229922725
ANGPT4,,-0.012571589744005714,-0.01668226453163535,,,,,
NRG2,0.02944418561428091,0.017854253511213947,-0.02457135615508293,0.04050265349388443,-0.005798725848531319,0.19059564331584491,-0.09988263613708254,0.027236660618388444
MELTF,0.007583186752009906,-0.009821988008100486,-0.02071906126907242,0.06378761410142135,-0.02063834874893454,-0.0065082596177070354,-0.06757979448471081,0.07619366479480952
NLGN1,0.06319685610317573,-0.03563612365833805,0.024984729732964287,-0.052267107577545276,0.0042744809184951885,-0.0928164031158264,-0.03269245386974666,0.013609798574993734
SLIT3,0.018576060540709736,-0.008099415132297007,0.004218857895085859,0.03513483352221475,0.017422445173819304,0.08975118590076052,-0.04156675267675634,-0.05334206504779277
CCL8,-0.029583809597767543,0.037589515663957095,-0.010827364904816452,-0.0020050904004565656,0.011079594834791442,-0.08536278494686364,-0.051297331579066165,-0.008149495576474791
S100A4,0.05101661421453685,-0.013964844692857201,0.0030534535651070335,-0.005048069275377116,-0.039357154703404014,-0.009018888419481634,0.019090592176045623,-0.00949470986889934
TNFSF13B,0.0641929707675315,0.005873318765218504,0.0025731372231867955,-0.004272847693000916,0.019875275208911546,-0.012829907580571384,-0.0874279165357881,-0.027532620240576653
HSPG2,0.0009159863386610919,0.08181543332939757,0.02450873280408698,-0.08104577814578615,-0.03494899431444863,0.03398850563501893,0.0785117711042431,-0.025730203339378248
FAM3C,0.03542305185012799,-0.03451665107473138,0.02608455728302519,-0.06268882479056945,-0.03801780463354404,0.04281643998013267,-0.001755784810954527,-0.026681516578262916
FLT3LG,0.026322435583013802,0.02511181036961851,0.033228759514789215,0.01656644777454106,0.05783648127832313,-0.08203199154477386,0.011352678374585425,0.0875739486593044
A2M,0.014850729651051236,0.06264204086519455,-0.04191241219897652,-0.07223283128997297,-0.010102971705380631,0.037654244715549665,0.12535101531850734,-0.0503200206748224
VCL,-0.01971035232368943,0.014369908115961791,-0.0343217860471923,-0.021331318898036824,0.04403321848840803,0.003317131399530309,-0.04335914529237303,-0.09869114180407515
FGF2,0.07842315658815142,-0.04031540917545949,-0.023195021204628102,0.0303933549862459,0.009485712900883918,-0.04348204678136372,0.016607937958684166,0.026198444104925243
AGRP,,,,-0.012770150403046382,0.042144722358202415,-0.012146458793767143,0.02049668682831497,
CNTN3,-0.018402241123965133,0.1733625903882945,-0.012245396482767068,0.1511757912952566,0.001912740944656348,,0.04977816855653742,
RNASE2,0.01076435876546336,0.060186511209279786,-0.026594373062238226,-0.031811467094502034,0.01596567919199419,0.012108628931445672,0.023872813134256307,0.005975532122798934
ADM2,0.07753158700049531,-0.017888830002514882,-0.020333161869372198,,,,-0.03224359487467456,0.07029153256809055
GAL,-0.04032998337934267,0.031887124453778795,0.08679817694215337,-0.023647476499856934,0.04437586860061546,0.05991022248143537,-0.05843697697117172,-0.01444345601069096
CXCL6,-0.03530453989322685,-0.013405254069661907,,-0.0127701430835315,,,,-0.02645282362818631
PDGFC,0.06405563852003586,0.013143720820180478,0.05420946910251902,-0.002739630319906196,-0.006381698053645169,0.008097749856253294,0.07731682806499271,0.05203283641560816
COL8A2,0.0628667009927042,0.005503946248560757,0.02001452363777078,-0.001492664385913201,0.051372842699532066,-0.02918176904111122,0.09144497143555708,0.029974089307192867
SPON2,0.0022410687441122654,0.02411179516325108,0.018050550962420926,0.007483851419081657,-0.008750815113333869,0.087045155805908,-0.04592617852515596,-0.05593136733779729
LCN2,-0.009832916359705056,,,,,,,
SEMA3D,,-0.012742462071833226,-0.029911732332176488,0.009143791298679645,0.03653282128570629,,-0.03836041197287387,
BMP6,,-0.015373455823343573,-0.01173291400185183,-0.015459215208925193,-0.01741953960239967,,,0.011100647932716512
TIMP2,0.011295061605020203,0.07660522301936308,0.028049862188793313,0.0018527801536511969,-0.020238799327593655,0.08229918494000112,0.013445366379195198,-0.05310193279888352
EFNA1,0.0012865479704210314,-0.0059029342654883035,0.000994047943618012,-0.005733838350733541,-0.018845273224594786,-0.00644147463686485,0.014399860614844976,0.06015025766387873
S100A12,,0.09314108210771203,,,,,,-0.015954291222835832
TFPI,0.011833587944643703,0.06390824354750901,0.13564091419030266,-0.02697452582478434,0.03899965589552987,0.027381147628910793,0.07550338264352519,0.0049820118563173015
GPC3,0.025331603637158324,-0.024547139767481865,0.016970424324233364,0.12036880156418048,-0.013022245059806696,,0.06001348549926014,-0.04100096941886625
NMU,-0.018487859202907582,-0.0065420161116687215,,0.053393830867513904,0.023961085679666698,0.13848240915550683,-0.03869796867233731,0.004173529068068057
SCGB3A2,,-0.004809210014330996,,,,,,0.014591010779200237
LAMB3,0.03770082964311225,0.022403746568989153,-0.02630616176465197,0.043792984863189104,0.0019785295271614405,-0.014759752493696151,0.05570150383210704,-0.0010815398745041352
LGALS9,-0.003843351486316133,0.04792211484579721,-0.015856402857153905,-0.05094508594363186,0.0016739629128366524,-0.112723984998254,0.03957411564902497,-0.010711388113726157
VIM,0.013229057043034603,-0.08157255526667576,-0.04228980920113128,-0.010565436912277484,-0.03728804018047323,-0.02893781392547583,0.09631942052771147,-0.000958064445855701
PLAU,-0.023536576555302426,0.03384848131266642,0.009182687319173446,-0.04217004982726441,0.02684855106729097,-0.09674543544265814,0.07033483210601991,-0.028689142660347628
TGFB3,0.007524134677096872,0.04430628786713407,0.032648581650838976,0.024562783177849424,0.060683808285073554,-0.010216487258141222,0.02894570004813218,-0.029983580142148015
APLN,-0.05240602647675873,0.08938333862089097,-0.04352334914542399,-0.048093861054528515,0.01801692000494229,-0.022039437658001853,0.05919778268148398,0.0524893635804627
SHANK2,-0.023321960641423247,0.01688361600477713,0.11303635556382066,0.02283181785274758,0.026723651745253357,-0.04986734226819457,,0.1220257813120085
LTF,-0.08681302067476912,-0.003194538171450305,,-0.0796501451033144,0.09740152542647357,0.08491653813340709,-0.04771039163621955,-0.010601975736596192
PYY,,,,,,,,-0.006335493804430297
PENK,-0.04870158660455519,0.015210426365809956,0.03739683054177409,0.09859820989079772,-0.04904912853966281,,,-0.01734248277906177
CTF1,-0.04422042164064348,-0.020635895952729636,-0.03155812891155288,0.0016619621497229843,-0.02882113838019307,-0.001418354803057174,0.13402372638979715,0.049617004579212656
COL3A1,0.048053349184545485,0.08575753552188503,-0.005437445354863829,-0.02277438453240685,0.0056065697923818845,0.04076066742357468,0.06587101017797481,-0.07369355894067085
S100A10,-0.017082840064152966,-0.0867260304422083,0.019685581004456568,-0.027952226964551755,-0.03505950279621684,-0.04656565160108851,0.06623892642799414,0.061572564335200745
FGF13,-0.04710785985041758,0.03169727984490819,0.02608598109735165,0.00870672293831237,-0.01837174613276073,,,0.04783882364720888
SEMA4A,0.034389669539816155,0.008685472311420313,0.0008806579304947984,0.010181380194157,0.04186339900977727,0.03329358614197134,-0.050921282692635156,0.017364175347004008
EFNA4,0.00635596820732235,-0.0016013841130851699,0.024219863872880706,0.008854326067193294,0.035435622981235766,0.07921353890672271,-0.015058171493022245,-0.033971603555918654
HSPA8,0.06799141999887469,0.04076073771904404,0.01562312116324101,0.0517073488879997,0.00991570219335679,-0.02883303644528585,0.03464924299089334,0.053596255861867774
NPB,-0.01306834087488675,-0.011681631045278487,-0.013823143284343798,,-0.020901781867554474,0.07652613774328337,0.09509273957556295,0.026966441151958554
ULBP1,-0.055392149311911096,0.030355473187891332,-0.023572824638295516,-0.012009721628381062,0.01970972724967401,0.08162642837567384,-0.034906518567770085,0.04251931772374913
SEMA3E,0.07435348840000897,0.0025917919263527232,-0.02071881425153871,0.05693358891520107,0.004858911986773494,0.004596126636739274,-0.03929893999415568,0.06110539209276193
ADAM9,0.05551849443388855,-0.04512566075943562,-0.05000217054664168,0.05333345289200256,-0.01588224016647798,0.05443099267269343,0.0573678716600279,-0.013335147788014088
ASIP,0.07134890101945954,,,-0.018956240859149872,,-0.11694540152843379,-0.035778634611235656,0.052590326113801995
IBSP,-0.048902068586385135,0.04155644268469528,,0.0286775232569191,0.07282798453788861,0.03631366833976054,0.11580214786214742,-0.011920474896802051
MMP12,,-0.011864717790215232,,,,,,
FAT4,-0.03354065921598274,-0.03891480130743496,0.03503771686651303,-0.026317748158493085,-0.030399404565399527,-0.009318873600537915,0.03445453635761545,-0.03660522332092524
MDK,0.07771707493439138,0.020934748554232385,0.020523474599486263,0.0023796968144741107,-0.034011722609004015,0.056761966962210655,-0.013433850965480103,-0.051121671836968224
BMP5,,,,,,,,-0.026195557524649388
CAMP,,,-0.01173291400185183,-0.018568348610965263,,,,0.04605405967300007
HSPA1A,0.0029028457736708156,0.028826386054406156,-0.027019131528731227,-0.06330990020232628,0.003189288284421937,0.013159331369703132,0.012677130036412956,0.0229802451423226
SOST,0.08704142304191183,-0.018378215681206272,,,,,-0.01805234744962136,
SEMA3F,0.012182395936054061,0.07458063309311962,-0.00942286484864754,0.001855234173406903,0.01164611174462533,0.06946755085992176,0.020595695803693855,0.03444182753078713
ARF6,0.002213515189119798,-0.03792681321992842,0.0005719027556524489,-0.04801917762162162,-0.015874675737270007,-0.1326577244043756,0.0026607154932292995,-0.007170779307346287
IL6,0.0027376695266584194,0.01147235815574886,-0.0155170038770121,-0.006883804859576084,0.15102062251458157,-0.04480038715835906,-0.05993768449409379,-0.005324481545948571
CALM1,0.01122928051260205,0.0295092504025775,-0.0001894086937945107,0.04474786692852162,0.06283578890211686,-0.018607628245423915,0.04467526181587125,0.08479137569207221
VIP,-0.04518896300688133,-0.01956689134359163,0.07822122175699579,0.06700923618389702,-0.006819959524862897,,,-0.01999937905721443
NMB,0.07321862325337279,-0.0355901567416126,0.024784394637235904,-0.03460842539087887,-0.04801795150128617,-0.03839549563805803,-0.03282047968257982,0.0882921329832378
CCL26,-0.04713943545277671,0.06116131296323029,-0.012245397277445768,-0.020441905770338203,-0.01350778729690041,0.18160006446996574,0.15480222598855256,-0.013800232411407962
FBLN1,-0.025671336340729625,0.0839970260330079,0.03336267410959163,0.04298733234571925,-0.03577216216767793,0.07425245597779934,0.0445239462417474,-0.04459502149461614
SAA1,-0.04773957899937037,-0.02609107068768371,,-0.018093835825769785,,0.02006205870735427,-0.052413124634942646,0.007325515968952303
MICB,-0.013981354797775836,-0.02129866350809969,-0.040973983949413616,-0.04907017909324792,0.010347969072429686,0.05568654482641212,-0.07016240175269907,-0.017954417409291778
MMP13,,-0.014038421130288746,,,-0.012747529984560019,,-0.03054725337322414,-0.017342475452499527
F13A1,-0.008416511360422244,-0.004718153227528895,0.0016344297633835896,0.0065847264258200745,-0.03964936718734001,-0.062358274065606914,,-0.015883380568197887
CXCL11,0.021594453109589705,-0.014730467794171151,-0.023572822938175114,-0.017218866556563135,-0.0006657759337114842,-0.03702129348735134,0.09147445349020816,0.0019009086107131998
COL5A2,0.038070319081019814,0.042067022464882114,0.01843519224035947,-0.0473957697594044,-0.01663845635312661,0.046462194380821206,0.013555768317278906,-0.04975978047730978
EFNA5,-0.026456346213699175,0.0377181544295701,0.033651484084813665,0.02910019793442912,0.07284221229048611,0.018249760306725298,-0.040672397577580365,0.08028052646672006
AREG,-0.03000669026001139,-0.03387013818854961,-0.03328556133580795,0.0012581271783106648,,,,-0.013097382646329632
EDIL3,-0.021256274208325186,0.05004203209508534,-0.0034600932815045814,0.014148322278548314,0.030934479617163998,0.02211653803473261,0.10264007558024582,-0.048513085454604706
CD86,0.01944484554979775,-0.008698095089074626,0.042718076270247526,-0.010542172148867058,0.011183639522539845,-0.032073133460374346,-0.02189208968315272,0.003962264815474809
AHSG,,,,0.03712859395655352,,0.025092926702831704,,
WNT9B,-0.04105456751083788,,,,,,,
HRAS,0.004966395294639631,-0.026092988585923054,-0.03073053113030433,-0.03639205645446537,0.04312919230458276,0.035980892407166544,-0.03529387714808683,0.03566344443411211
C1QTNF5,,,,,,-0.004636399577061632,-0.06240883275396055,0.028956504614533564
RLN1,,0.0983344832520357,,,,0.0909207112184537,,0.01642290242994757
COL4A1,0.04912339505873061,0.09248979619069549,0.026381418022830762,-0.06647017293627891,-0.03754402354764946,0.07316857595201692,0.09864385311897149,-0.05034622769112375
CCL3,0.0061072450271725896,-0.025425138555365833,0.010673562203601149,-0.03983019282294231,-0.027511989325887824,-0.011905425098300197,0.03631807939055129,0.0016489352928724993
BGN,-0.039452346441105623,0.06423916959309149,0.02552442226408118,0.0006843866830849962,-0.013349062316960227,0.058327941030633504,0.11686284859241429,-0.0387796351609302
RETN,,-0.016475532194363297,-0.011557259871270776,-0.022618014568214006,,-0.07379052667887646,0.06439589428575851,-0.023671908566396872
S100A9,0.010292865273766568,-0.009424232655827319,-0.05666998860375418,-0.011197854703092504,-0.03108112655025837,-0.06234745750047344,0.028276023820339623,-0.031278995748178495
HCRT,0.004062889268243205,,-0.0033632754963453856,0.02496897325411597,0.00389508419837184,0.10569733883704992,0.022676073081776358,0.08790511812121628
FADD,0.06862819893989894,0.05210584986339477,0.04586038813494698,-0.020149664133777567,-0.0129498216854676,-0.02822514286285606,-0.14017098215151652,0.029757527939876013
ACTR2,0.01662704860093366,0.028127387640499515,0.05415720894464654,-0.05569849299496781,0.03287829193251628,0.006584044723232137,0.012965971405225695,-0.07643313464885655
BMP2,0.0039024855031823736,-0.01517252112337809,0.05547728363645596,-0.06517740395841731,-0.059561907777024074,0.10917188376923133,0.001505234350384377,0.008176485254709615
PDYN,-0.04460752117918132,0.0330481768140231,0.019226923770043914,0.014641241918833243,0.08946978320871876,,,
CD55,-0.02192096378755944,0.04668288498952311,0.09485379659143567,0.04523251036229576,0.017001254581880246,-0.003561857548870083,0.08460705340624719,-0.013958187003888557
OSTN,,,,-0.014341208377018454,,,,
PDX1,,,,,-0.018553544263868616,,,
CD6,,-0.024125193571189356,0.039152029150103775,-0.01803953213401036,-0.014918268094010598,0.019002528227968697,-0.04181852282399198,-0.016859207294414515
IL16,-0.02872817348574054,0.04418937454413313,-0.04109663421266264,0.034329550301604214,-0.0025273097305988862,0.06045654535187204,0.008090474159704956,0.03131290353218881
LAMA5,0.03395322542984379,0.015766631461390457,0.0022036173700447923,0.048734771276217476,0.013049993372242531,-0.00426014352005878,-0.030114888817628103,0.034346339791568696
RGMB,0.045150822297212255,0.03577921544199376,-0.020769073448950386,-0.04963286707005575,0.007490595491917685,-0.08573720726451409,-0.01699023703352866,0.01971096557856225
INSL5,,,,-0.012770150403046382,,,0.030869196515351544,0.04708002069086196
IL12A,0.012943486407874386,0.018173618549242446,-0.005460060831204498,-0.02056141641172053,0.015609511384295173,-0.08419310646470754,0.03640636569749696,-0.027306458863772982
S100A8,0.058894383036943235,-0.0005981288245485169,-0.0395322024507925,0.03417390522373079,-0.01613717060761234,-0.0733627773364158,0.04568805240912754,0.09509509481379859
TAC3,-0.061663332303177866,0.05694347065231234,-0.023174385203667408,0.04011743783761059,0.055789248051046944,,,-0.02836280023166191
TAC4,,0.07346528975923161,,,-0.01636881960666617,,0.02942889682056618,
MFAP5,,-0.012911181979156883,0.2091727064780619,,,,0.0021139853833888294,-0.0028704369881767614
CXCL16,0.02287300272938608,0.03015941130679353,-0.01069843017592592,-0.036606515455226064,0.012513195713923113,-0.07388450970985709,-0.052587418971504526,-0.04225603245400537
AGRN,0.03069852314106755,0.08880550212845506,0.09918041300957019,-0.05320687662690987,-0.0021855949820084215,0.10663457888690801,0.07545155563192409,-0.027190445967425345
COL4A6,-0.0026017556020693053,0.06683120132952447,0.04167360929792024,0.043661843201792734,,-0.03931010204958118,-0.012066575084241372,0.01900803202862324
FST,0.00546993301925317,-0.007643601609434656,-0.023572826831999807,0.03745365111012708,0.042652086480315834,0.0598387812146558,-0.02170117023671041,0.035113737336417004
MEGF10,0.04757832985401947,-0.0033181940929772635,0.010040969995989104,-0.01162309312192687,-0.030054049792506646,-0.019905683170063276,-0.0009109805699040808,0.05227058344087559
C1QB,-0.00513621549862528,0.03097032892462513,0.0012574349998077368,-0.03350406077020086,0.020038030883239327,-0.020995706883511205,0.09393225069834385,-0.03215854993099579
HLA-B,0.043852937520826994,0.02821014002840978,-0.025233995216001597,-0.0011009814522395871,-0.009333749384714901,0.01495752605620439,0.001985697319520652,-0.07662510121494974
PDGFA,0.12050433854676745,-0.0026020812542428013,0.04776706938871546,0.010389567888576845,0.09566725773670827,0.01572156457099397,0.008160325570365756,-0.025383008842149748
LAMA3,-0.04051752284035131,-0.02183842593046329,-0.016682263217959587,0.021180962776231396,-0.02756724011166163,,0.074233476427679,0.006025153302104217
DKK1,,0.0075716020002953395,,-0.05003131088710258,-0.01350778729690041,0.06777812929308427,0.021952386095737384,-0.0363262753871806
INHBA,0.03854840617434054,-0.0372829694714684,0.01627468230712059,0.003567352574762119,0.00867803881046192,0.0200051486234832,0.06979358142306034,0.009638281709360279
LEP,,,,,,,,-0.013837161970114488
IL7,0.002061857069079006,-0.008450339856916084,0.03562485022249385,0.046946226096312035,,,0.07873868157660581,0.016010985907651053
FABP5,0.061851494181347236,-0.0025876994662100985,0.012464886178174853,-0.0004985824573367953,-0.010320434634303934,-0.017438442213898495,0.028319765920129827,0.05468179321120578
CCL4,0.001068847452800731,-0.0038422246514727663,-0.022008103578855808,-0.09247347361599054,-0.01679083699766163,-0.0047736221101869,-0.017018310193628105,-0.03573543957531282
FBN1,0.007085576431157531,0.008721873399322816,0.05724495583990963,0.0046880027282003535,-0.03773109665577695,0.04137393566852929,0.10275628358095185,-0.04756888665562526
TCTN1,0.08309441351767559,0.021157787954767762,0.039082023256590555,-0.011152950266409136,-0.027707383753195765,0.04834073528929155,-0.04157909287248879,0.04219486797842018
BMP7,0.04743003173194467,0.028541923727042496,0.03837759883049738,-0.009198958388151888,0.015912543810955557,0.013655784622919862,0.035779474332586006,0.06588198701951291
NLGN2,-0.020862426427982722,0.012784948897239516,-0.07407177434469027,0.03286543517576491,0.010560907921324875,0.03811506767850623,-0.0616539047344054,0.045408446639296066
CCL25,,-0.02772505339790728,,,,0.02463628709606239,,0.017109278123236593
NPNT,-0.04012004221090847,0.01676367312958637,0.032261437450234326,-0.028854304423831408,0.053050568875176375,0.08421510796847957,0.02671165647030031,0.062022808472896485
KITLG,-0.012315631069866658,0.07067255272470604,0.021307252039121396,0.014204948201159605,0.0193186348957886,0.05933624911068498,-0.01739703465259599,0.07274977876687483
MADCAM1,0.0069383871776002685,0.0072481513850235985,0.009962583425396708,0.008885303176850604,0.051897869905719284,-0.05620469408590465,-0.05229571870339517,0.09816905434629186
F12,-0.010101315257567238,-0.04061739842531008,0.009282958897877055,0.0208317905894793,0.019531851862821307,-0.043572662739799574,-0.02760110963345899,-0.0003432335577147131
S100B,0.05666084090439435,0.08242381334950635,-0.02783900485665055,-0.01358450636725271,-0.00019893443268348355,0.03897099308602142,-0.048708863657084385,0.007305418644799359
IL27,,-0.018256978331244567,,-0.014006480651568978,,-0.03587765101451485,,0.043730057424914856
CD99,0.05432667929214638,-0.025985829289468586,0.0605321975309791,-0.01467767085482975,-0.047123592343607065,-0.0032826023154730725,0.02731407594867075,0.034376637591189085
PDGFB,-0.07392260060440332,0.060343206698140354,0.0035353104565907702,-0.009891680000820427,-0.032444678713297884,-0.0025083943954055644,-0.0004626500305792548,0.010649195535148292
CLEC2D,-0.03129558642533253,0.04405324432703357,-0.017644622090454844,-0.05719153910487938,0.0007623048363780723,0.014967475896423013,-0.08565057330690588,-0.02002909080870192
F8,0.05725132060188903,0.048507820052066684,-0.037425044211331145,0.029496982579687105,0.03493810401370463,0.0022509820998563865,0.09470374286574418,0.039101238066684724
C3,-0.09450661406952625,0.032245177711872505,0.04757777590685484,-0.05878041524306894,-0.026870766223378924,0.11960857677225828,0.00422517997684554,-0.062280070544311714
DLK2,0.07202559370680943,-0.04638169215760439,-0.01305688294750088,0.038824246825658895,0.04299418783339618,-0.017624763258105535,-0.03490647252922564,0.011036503403647853
TSLP,0.012625840658481281,-0.03714494372270558,0.014739456993462144,-0.02269446803409188,-0.0168265119706487,-0.05331632838401092,,-0.011139959848339664
OSM,0.00038656727433189654,0.02982265258593867,-0.014922727250331044,0.018979635313651707,-0.020017763814983904,0.07635134864495081,0.046167212200069724,-0.012605589457538783
PRND,,0.03713789421572031,,,,,0.10259609253973645,0.07557427284496691
SLPI,-0.04518926050781744,-0.07059971544247719,-0.01947811571420359,-0.025179736929657068,0.02661294978984965,-0.029589646375141717,-0.008637677437075483,0.000439695024884293
AFDN,-0.02280509569309592,0.06451140240784496,0.04336482096471348,-0.025691366384173984,0.05175511604546,-0.05857878250449692,-0.03620228890935065,0.03950094135923619
KISS1,,,0.028056386530695903,,,0.01396251182176425,,
ULBP2,0.03212076413039985,-0.03612389812125014,-0.01764245640410188,0.02262303720237019,0.03459328808638338,-0.09315464029555245,-0.01302163064617679,0.061872806097505464
ICAM4,,-0.012045151763208707,-0.01729839869170386,0.1063231178818868,,,-0.034906518567770085,0.009155112840014948
TDGF1,,,,,0.09064731297296706,,,
ANGPTL1,0.10238594641313338,0.0017214310625077798,0.06146987057553694,-0.012770150403046382,0.005803014699521604,,0.018062194503836077,-0.02442283482164772
LTBP1,0.007931352064303081,0.014234083312921576,-0.045964542849469416,-0.01075018644501329,0.035381715818913334,0.003514294966100645,0.006896440678149909,-0.0038008044450660605
CD160,,,-0.013521561501740005,,,,,
