,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,ZH8811Abulk,ZH916T1
EFNA3,-0.027133351473120397,-0.004480951181381516,-0.006908949009565196,-0.040368353201742015,-0.04339805559851271,-0.08697204595423064,-0.0002548748446099326,0.07952899623450002,0.026713821823058367
DRAXIN,0.03913410961528668,-0.015064659234964256,-0.0302857280842339,-0.007825568494455412,0.06451924771839025,-0.026020110956286566,0.05390903385364466,-0.031387350501023724,0.06610333784094267
RAET1L,,-0.02517378456371733,,,,,0.0232312275340277,,
NPTX2,-0.0035516947005861305,0.0011819470321260837,-0.04898573290028413,-0.02011192381648542,-0.05279876886523005,-0.017044910250855378,-0.034894246964457795,0.059072940704194235,0.027324000982349658
FGF11,-0.01857779624365622,0.0844515364002833,-0.0019490695528618625,-0.0486836370499891,0.08441071434311131,-0.01964643606491249,-0.0292850726172644,0.04216695654232612,-0.030302073069169544
CD59,-0.013433678955202125,-0.028325869978356854,0.0438283154446494,-0.030988124678703675,-0.0469166229823424,0.0653493032886394,0.06761717143472971,-0.05663960537044666,0.04636290327054803
COL9A2,-0.017755497179233134,0.05675964452393262,0.0018066737557555996,0.025311553898303446,0.015349775463727589,0.04403114197698838,-0.032901242183043994,0.08574966592915799,0.051889841205748334
DLL3,-0.012721443207635443,0.040277095034285344,-0.00662529682178596,0.09224817560879232,0.05001375976308898,-0.035222420943442266,-0.039245798723973165,0.06362652208445213,-0.015633667362374173
FGF5,,,,,-0.013977897636712356,,,,0.06874099660543138
LIN7C,-0.04801764044353844,0.026067877837647694,0.022088895962981712,0.036476774972234186,0.0838736220038256,0.008876351122011189,0.0016210714160232033,0.03549536061445252,0.0609828356184911
GDF7,0.09950002248675147,0.016901469190559747,0.014241266662599266,-0.029083959908191927,0.06854465613841271,0.0014699930038599394,-0.018131305896332783,,0.005674544727305286
PSPN,-0.03718188234139001,-0.05288260554585057,-0.024794140684636784,-0.018089595319724525,-0.04253968518018653,0.06577613942705851,0.024312478451162467,0.0008411263583598535,-0.0016023464780394814
ANGPT1,0.024117835793387395,-0.07489047093306625,-0.032207518264669464,-0.025128913300408146,-0.0020350266896718944,-0.016596376721847435,-0.004534250002751559,-0.0008497277876150345,0.07261881588668509
PNOC,0.034919333486251196,0.08778446607748534,-0.040652492922587546,0.029174781037179267,-0.05396294378321609,-0.047076997149735324,-0.026402331583228234,,0.0019951949597095705
L1CAM,-0.04080702830837996,0.07431908970741564,0.037083816277749655,0.026869129738310807,-0.07239898563806417,-0.05020624484365601,-0.030788340709185433,0.020561507816249436,0.015419568060652318
APOA1,-0.021657332663018423,-0.011488160463166456,0.021288350095806957,0.10493600254310621,0.048897579327778905,0.004681290992345935,-0.029343777801965322,0.025217874172284344,0.01668966820835644
PSEN1,-0.008401987798628534,-0.01327172740416398,-0.02203836598968109,-0.003517158602787994,0.008004383529861648,0.024661130372544658,-0.016209573308120593,0.0029884230097435077,0.006671654914049997
CALM2,-0.009692972736871192,0.024209515246649264,-0.02301377096589304,0.050711017521264876,-0.12889057373934917,-0.07733408193463107,-0.07018208898637238,0.10982989750517143,-0.07877985493067693
CLEC2B,0.02082049936918121,-0.010055662680018543,-0.013280939885792079,-0.040698657727684016,0.06026710860687772,0.05270340499106105,0.03212830058272549,-0.017431179871633864,0.09130439443398282
NTNG1,-0.024397777327275872,0.04133538715048125,-0.0508668332514898,0.062389795231030803,-0.03934989615488269,0.06130027885704917,0.05748819977525534,0.0677896202743071,-0.003984160623546131
LRIG1,-0.008847274770511214,-0.006454953944409825,-0.038587106913309674,-0.012240691129008172,-0.011407957533933486,-0.07666289668285242,0.006073477541548194,0.02767570559676226,-0.0901076220702109
CPAMD8,-0.023911419865724485,-0.02286447002967107,,-0.01927999223021623,-0.012644889510045432,0.05668159777955106,0.018099784767219504,,0.03106295648980351
GHRL,0.02635283144935267,0.024379603735790307,-0.024639740127675582,-0.02624899051897808,0.04489204159537822,0.011420601960890512,-0.01653543731891265,,0.04015020682898964
NPY,-0.035078986161586286,-0.04807200873310567,-0.007755964983781932,-0.023708557032032635,-0.01957586602685529,0.020330428842608838,0.004518021208244211,-0.0334332507290638,0.07603475876406038
MMP2,0.0335396976131544,0.017242560174882886,0.04218566564510548,0.0026214811118082434,0.1431052661714924,0.021192100012539582,0.002658117371793751,-0.006410025077114357,0.10846496744939665
LHB,,,,0.10647129234287309,,,,,
PPY,,-0.0009711765263523799,,-0.029228960079151992,,0.007703386293904305,,-0.015192479836953364,0.036406316050663336
ALKAL2,-0.008715459036115786,0.015560526280224548,-0.015592520595723988,-0.016547464100611805,-0.014337201557344137,-0.022562084316095354,0.003438885799477285,-0.05305291008140881,-0.015477692305371807
CSF1,-0.05651689809287226,-0.034823896911219954,0.012449387105626214,0.0011573550269837866,0.07584681946416612,0.056318198444958244,0.03844370550562304,-0.027824632166016498,0.012152592994530321
SEMA4C,-0.016166461241807515,-0.03520627625227676,0.01107530937196681,-0.003750229033775526,0.04120781127464882,-0.01659163166104581,0.07354871511995548,-0.006156066205212792,0.12808292960043638
BMP8A,,,,,,,,,0.04447695880280619
ICAM2,0.04980057269413069,0.007570682917729985,0.01651012979500236,-0.0366545146753201,0.049929809057693626,0.041314574316272744,-0.018233736763499462,0.04296012360614909,0.1480096816144074
SYTL3,0.04183530069876071,-0.007624530501450369,0.07470747362406549,0.09166448056557684,0.01605770230663222,0.018324910705903856,0.0012754976893188782,0.01142805452152858,0.10354214270984699
IL1A,-0.02778468558640905,-0.008084974282048617,0.012332531347371278,0.033995917789039654,-0.011968978711695692,0.07644833138153112,-0.02007990099542722,-0.04263863485583628,0.02416426853197724
HLA-G,,0.030688516957654646,,-0.017734985903413627,,,,0.010779050089004804,
PGF,0.009141577804538524,-0.03651019777862491,0.0032457129887276436,-0.0374417872808092,0.11082933667261682,0.020790817621107825,-0.029898974958517087,0.00045962758734178154,0.11778867127623559
LGALS8,-0.03384764327422744,-0.058956872109497654,-0.008541146121004402,-0.002094295698592132,0.033133945984289086,-0.027987965383342216,0.014162463658152219,-0.03461601889771898,0.027436742117487114
DKK3,-0.028425912912363835,0.03132611493267913,-0.007711120595413944,0.034042831728068525,-0.0375511322104945,-0.019277388064438974,-0.13335647203751555,0.07278086240849778,0.05061208717886577
COL16A1,-0.004659894100410425,0.0031478561175200667,-0.027740463098800152,0.04100316629814176,0.0176714235709012,-0.018351383359708425,0.044045309787836426,-0.02774266933853914,0.09271951743348053
TPH1,0.0006158438168272505,-0.028442387214218285,,0.003585815532845608,0.03615554129846935,0.04321398774539643,,0.0017716503069912712,-0.02733921762051495
TNC,0.011253642446795737,-0.10159348245942208,0.027924494051782465,-0.05615329122725057,0.09328959986858941,0.0057008167994545625,-0.02142904003379459,0.00523905051287852,-0.090257263347831
TNFSF9,-0.023911408516975576,-0.001239232468289276,0.024126161447423078,-0.02908396186454888,-0.03393236799669318,0.04261579339342117,-0.027619174004219142,0.053517735023153344,0.005771170028689166
C4A,,,-0.01536573013607048,-0.019907199461074217,,-0.02347742216780915,,-0.018789889045893092,0.01745489996732393
CNTN2,0.03178663866894187,0.04620236374591126,0.008452806961759873,-0.02194224632009323,-0.046196554231209656,0.016744759935362355,0.006458606061857708,0.04177218450308012,0.01237555671169772
F7,,0.0454921225258275,,,-0.01264488216041266,,,0.03174535868939128,
LUM,-0.029719939770898443,-0.014435577321842103,-0.022654434028442538,0.07027465665427575,0.10241409632031516,0.0025115608792766024,0.00645152512183168,-0.01749277119715566,0.10269795374499875
IZUMO1,-0.022848108320346405,,,,,,,,
BTC,,-0.025173774078026994,-0.024044638565819267,-7.322334185126848e-05,,,0.011793007578357289,0.18380789760655764,0.01475919485080321
APOC1,0.060783793146821426,-0.042732986531064616,0.07293842553430561,-0.02020255556356056,0.0851650855212999,0.04896141307098908,0.034537216871944464,0.03482621848913795,-0.07365476574284181
PKM,0.009385510917123188,-0.006724261965929998,-0.018222369115834497,-0.024048431907940426,0.03905899896957253,-0.10311239933311737,-0.03511025658753013,-0.030559597628548863,-0.06606469275595385
TNF,,0.06530405625984248,-0.034118310925271136,-0.04394822394388238,-0.01855793359558392,0.01704710030223134,-0.012008765841891329,-0.01662386471333637,0.06485205407206704
GNAS,-0.033434028811115644,0.1077021897123803,-0.039901529658418394,0.05328839221797809,-0.011496469964108637,-0.11666768386685814,-0.04242195487524684,-0.008585463245162813,-0.05543812520271259
BMP8B,-0.05538459239329291,-0.022390821355863816,-0.01807186513004696,-0.025711161254849055,0.00918856798056929,-0.02253798754083339,-0.016051582279706697,-0.013628421609758705,0.11009939294395119
LIPH,,-0.00488714149732522,,-0.02521980923002964,,0.04103448407492284,,-0.016877417216648555,-0.030209567423710074
CCL28,,-0.003329217509425467,,,,-0.009678836247548514,0.04250343058830038,,0.07016507779138106
PTPN11,-0.028109434551283206,-0.02345973070513131,-0.03771895273047221,-0.0005563560716187571,0.0456357050259836,0.007533629306616497,-0.0020677587869750544,-0.002416180246030271,-0.01684734829077769
ADAM12,0.01054428276568004,-0.02604552573392865,-0.018297614955331276,0.014693098188117029,0.07877337960774382,-0.07951781386363886,-0.018348433488518508,-0.0032471484275492053,0.1362559705455544
EPO,,0.05173076994359635,,-0.025711161974788645,,-0.0052292147018518755,,-0.018329306125058988,-0.020145891633472354
EDN3,-0.019511607187859614,-0.02025063792364667,0.08440553578853709,-0.0037396718364317402,-0.022404946871795714,0.07190088550030614,0.0006559305401285552,0.05892810461772561,-0.012524142404121667
CCL22,,,-0.019425965686040294,,,0.030543754312062757,,-0.020744826723377505,0.0960235608444132
CCL2,-0.05497009866100863,-0.09816321967371097,0.028207483199643453,-0.04916683505273351,0.010379909418990254,0.10222935385575277,0.04238035794264157,-0.005083503524191055,-0.12078704984264114
DSCAM,0.05125734216478755,0.009405600125168702,0.05952787352850943,0.0172882309786966,0.03822418196780816,-0.022639938695951656,-0.030090773514140252,0.030284974441964978,0.03467090033909703
GPHA2,,-0.031700477978275285,,,,,,,
ANG,-0.004555499199546896,0.021892378149417493,-0.00539412274812836,-0.032738117464365335,0.026035690326143147,-0.06012856179468211,0.006488387896513079,0.04411894209339602,-0.0026453195564172002
FBLN2,9.100533925717524e-05,0.027202352769284215,-0.01696530720331021,-0.023431389730457837,0.04605977505930143,-0.02048695277802826,0.03687410631495672,-0.017689778093100083,0.08832762522161187
VTN,,0.031969836129025805,,-0.024432000479905916,0.052059265466508894,-0.014678155292520699,0.009311280156411953,0.02070065644344246,0.033639643897596355
VEGFA,-0.05855982380274449,0.001899455947916672,-0.004988179194957546,-0.08594758187919083,0.07681305278564046,-0.08863353121235067,0.00773500072079992,-0.04174338388189179,-0.10948419933696915
F10,,,-0.022173511154977118,,0.1903121381323665,0.032170183056986434,0.003919923417685829,,0.09607562514736394
SERPINA1,0.05886373735678841,0.008382587306054843,0.06705965853626578,0.02766982217045085,0.0687083022596205,0.05890615408147593,0.025418503182899507,-0.06239113116158513,0.006592498757974907
VWF,0.021478992891215052,-0.036341892353773934,0.02225392112190432,0.004330260382898765,0.07630869340956992,0.0718807614076904,0.016860734980739315,0.023880718048334405,0.15397835580046826
GDNF,,-0.003925792996679201,,-0.00700303770194922,,,,-0.0063905665064972915,
VASP,-0.018395882144556043,-0.011081158325741995,-0.010693284834369148,-0.01365849759370809,0.0739594209293255,0.03589272378531776,-0.05061178624936447,-0.0003095749459887238,0.08314343541945399
ADAM15,-0.033077127941944603,0.05769971001994961,-0.06767874263659211,-0.010192794989221782,0.005356216206450686,0.021704537156307404,0.0210393971462141,0.008075752937352888,0.028796287886650996
WNT2,,0.09127058392045183,,,-0.03245748074984266,,-0.021540623872724693,-0.022735684635704835,0.020869737412799603
CALCB,,,-0.016475694001712355,,-0.013977897484809996,,,0.046330824803052735,
OLFM2,0.008020355648337215,-0.0007268032633484663,0.011028680020132782,0.021226225992177425,-0.024422125676477925,-0.0761559734466224,0.02825802460407213,0.013024911745772846,-0.028756784375299382
MFAP2,-0.004643485510325649,-0.022861440694092922,-0.017388872781616868,0.016298895947517437,0.10180835036709122,-0.02342204491127153,0.03984069393111815,-0.03188646198153055,0.14435900318328176
HLA-C,0.014827324045092748,0.043420341935954225,-0.022744542456069394,-0.00284299556434185,0.06947407937240642,0.14933093550959123,0.13029058121077491,-0.0255899448686851,0.12434579685719716
THBS1,0.05460972786730555,-0.06422160949877634,0.030756017429036497,-0.04510603783516559,0.012551498743571723,0.08608856285481488,-0.01902993959094185,-0.04554402833229841,0.04064743681244248
HSPA4,-0.030427300915653266,-0.035872315499285545,0.06297588455826612,-0.009410677586960002,0.06788753552112589,0.019937415851915847,-0.005923008619140823,-0.027141742228616036,-0.029816200943051534
LMAN1,-0.03497267847036992,0.0169252920226425,-0.007940690583623107,-0.02888716344765645,0.09840330682176006,0.0037008920650744496,0.014289866993764397,-0.0899427542655673,-0.007420045324139944
LYPD3,,-0.009436219462959292,-0.017906697632979026,-0.01885087631458588,0.05095902524041197,-0.027728107700340177,-0.02515644622310004,0.1370920854835175,0.08278280972151444
APOE,-0.017296812200935832,0.03311081128411665,0.09084229195832118,0.017260668682501805,-0.02088903853696976,-0.01325211886638268,0.030217456999570107,-0.06136226075178633,-0.01369630200125909
SOSTDC1,0.014128832850888118,-0.010317541565634206,,,-0.038743225203732086,-0.023587239987099197,-0.009722544574938666,-0.037857123273142335,0.015198192953839122
ANXA1,-0.019975150539349847,-0.05749848845170157,2.587149621291078e-05,0.012847280026367992,0.09203639203008206,0.03993372280229953,0.060715095659043886,-0.043632471078444236,-0.06908673103695043
WNT2B,-0.044394298213238134,-0.0009344640455890222,-0.025222251511431083,0.007230403252646148,0.03740086194124779,0.036625794696508604,-0.019978979075608434,0.03879537409345651,0.023938183714333722
AMH,,0.0501414952928771,-0.024044641095213922,0.01888561994245661,0.07821746729824208,0.06114752855535192,-0.008183813214107084,0.02412592485333994,0.03821771165901077
GDF10,,0.08743619651145379,-0.020145327738583147,,-0.022523218002441545,-0.026671218878108485,-0.017986370132795047,-0.02826389793262935,0.044386104715339755
EFNB3,-0.03835896813202212,0.02101507292313916,0.06832054783665369,-0.032140335841983586,0.0006316480070662194,-0.01973564859983954,-0.0068256850455491215,0.029526352705664352,0.05096632471191945
LTB,0.038079052691014914,-0.005013765719790187,-0.01833263522542982,0.010674382708340197,0.010359461933289642,0.014928847426511651,0.1728324920686634,-0.03441383394220408,0.16248006723682296
ANGPT2,0.022074417594127115,-0.02016400145903825,0.043429747263703064,0.0027424329220652847,0.1279951208377286,0.01894897400430402,0.0117444865996397,0.09264409085156901,0.13463623807988453
ADAM17,-0.022430524279140572,-0.0018846262737292137,0.028570225202250693,-0.010054985776119277,0.03581051549104807,-0.020945180712255547,0.007761141716915344,-0.049182270177312,-0.004175117249974443
LRPAP1,0.015253431731137017,0.012626707695868374,0.0026559210931102473,-0.059591818642915476,0.040838234830152774,-0.0562466698741867,0.006034939059988936,-0.023223618151194874,0.03133834352992234
NID1,0.0031379186974404816,-0.002768613899833249,0.0012854658781551287,-0.019676991193394885,0.12082901318690441,-0.007485323100170646,0.04292948380456796,-0.047769056317737896,0.1241123929757898
MST1,0.11503665911104635,0.07256202381949668,-0.011980831868862478,0.02840429290796505,0.08009096966369063,-0.01626423968337606,0.007662005617388309,0.030507379088908028,0.002205266671392578
IL13,,,,,-0.014158627844602336,,,,
DCN,0.026707780953501147,-0.00641713416860063,0.0035180607348492088,0.027838976773808193,0.10635168584760692,0.06255889979977859,0.012629823654858438,-0.002758872513881455,0.09465328730130664
IGFL2,,,,,,-0.011743410644177447,,,0.026796942906894435
COL7A1,0.0378797567258613,-0.021620456418749393,-0.025077522432414064,-0.04958141977289759,0.05229100917051411,0.023324146741826497,0.022158978756120724,-0.018286665248031207,0.08560443907851498
CALR,-0.052618709229335266,0.004901387024127655,-0.006664947866228965,-0.022794627525918418,0.047840155099017186,0.029574369857100262,0.01924028685990361,-0.008615620413702204,0.10909255831938316
PIGA,-0.03780499815543949,-0.010702087974494028,0.053630680490126696,-0.02913022751103464,0.02742563190225315,-0.04131222101478038,-0.02603526222999476,-0.010060255041970044,-0.018721479027232906
CD200,-0.027476461124465272,0.03230859247276166,0.003869419605792585,0.048542545884745415,-0.0012774764896279912,0.0071691034064531615,-0.011293213145083534,0.08391097182075374,0.06374599503266226
GRP,,0.023500143580332908,-0.017099637439860853,,,0.07866275139718633,0.05167156759248261,,-0.023904400084132797
CDH1,-0.029092596070894698,-0.07208908885413672,-0.023485258624825627,-0.05060487119570266,0.07308821991041062,-0.03136577155853738,,0.003221236259862809,0.045464663025013494
LPL,-0.013976777597174047,0.004163807155464118,0.0315472932226901,0.004638650987741266,0.08504899741975382,-0.003744810452852726,-0.02379549074884905,0.049113448443257206,-0.05389439523190295
SEMA5A,-0.0499024048957812,0.012300249559048813,0.01755029281528353,0.002761166328397756,0.03757715730768887,0.022129380977827087,-0.020813605835721363,-0.04109509258542738,0.01695882811856935
SEMA7A,0.05438816508717592,-0.06692718785272052,0.038034347976118286,-0.007006949960501477,0.06726052018155533,0.009401333520567715,-0.01936926566523265,0.048516089281004496,0.11839823564882876
SEMA4G,0.021438961878242433,-0.02725763885566559,-0.027841123969973625,-0.02818463710885505,-0.03838657896402817,-0.0089665667340796,-0.034345679680754075,0.04784478521141613,0.07044847413913206
SEMA3B,-0.014238485725638015,-0.019213331056798736,-0.022982569881528837,0.030346812717159995,0.04158754555296098,0.0031477034130080557,0.02685738425592105,-0.020828426050118566,-0.018656072376658277
RPH3A,0.006415992081070107,0.020223406713869584,-0.0008490243653093232,0.07229036990166104,0.004924709561652437,-0.02299165107839523,-0.06689086359266849,-0.062167578823276434,-0.014793986121257933
JAG2,0.0024861472170260887,-0.024824782553669045,0.014320352321536448,-0.03627383763937259,0.013632783980531245,0.03052502527094524,-0.006721943574035583,0.015856340061995777,0.11936475706408595
CGN,0.01346057730474833,0.015773286591180245,-0.023281578955458085,0.05740205405244977,-0.015562952015975896,-0.016378202902434722,-0.005806796148780734,0.07908126313639682,-0.021732662735734154
GDF15,0.009858493769915256,0.02636031091456151,0.07004146040302174,-0.02347141327316605,0.07453057527587076,0.03382237858444808,,-0.058939547090665866,0.044557452871799616
SEMA4F,-0.007579967438187132,0.03656579524977988,-0.044144248755860094,-0.011997252269766136,-0.024051729077511987,0.01931562228192762,0.03632375422494915,0.08452024302533884,0.02390678954182639
NXPH1,0.005848477776244256,0.0013767434183536015,-0.018927749515897735,0.006626369345706113,0.03875191206936828,0.0016506058056125217,-0.012847983439076468,-0.010943772460985851,0.019165514988958805
ARF1,0.05399943038005933,0.04020221769704343,-0.017980079565057972,-0.058999185541759924,-0.02177155160021662,-0.0701110844731294,-0.005719967498919088,0.03444958715321547,0.04433217826331085
DSC3,,0.005450949382582686,,,,,,,0.021213672039152857
EBI3,-0.027978214830978558,0.01758522628678206,-0.04560644757218765,-0.00036789561278315834,0.014250903118101095,0.03982033588649016,0.03662910791754911,0.009286182850388638,-0.025629067590938463
TIMP1,-0.038070295909246175,-0.05202417150719134,0.05359134010258875,-0.03650647995700441,0.11898353238269901,0.002545089968815092,0.004071327387846979,-0.0901839563612127,0.11433033737839308
SEMA3C,-0.04556846075011798,-0.048528491715501346,0.03505637099210032,-0.024075579199164684,-0.039436143989929624,0.009754491967939233,-0.051138808166682904,0.003629559585506831,0.09642650602171687
GNRH2,,,,,,,,,-0.021830825859963307
GAS6,0.03015864027807806,0.019286426018123803,-0.03168017442727665,0.029442081306738813,0.03888072425896438,0.06342855213714432,0.02642708865102069,-0.03284690699645106,0.04109021444149867
MEPE,,0.03631987487034078,,-0.01734189544124991,-0.022286125509085476,-0.04641483243418359,-0.02814532088415256,0.025524838135191553,0.1396789031387553
SERPINE1,0.0426128199541575,-0.07030512700130061,0.08182873675811293,-0.05636154693881192,-0.02767658843172625,0.003102007831085034,0.0336703343693865,-0.04795336415810489,-0.031172207908946033
RSPO2,-0.02526378419162823,0.00015540131745858614,-0.026765900289968194,0.019927022008390506,-0.04436538295200001,-0.01986123369254353,0.0029205866402846055,-0.025630718487364843,0.0937121924038495
SHBG,-0.028382614237634562,-0.031074523006014924,-0.0257930241421242,0.036219214485818,-0.016810825875654037,0.1254005878115682,0.023044582313125086,0.03754760713128451,0.048217117031864196
LGALS3BP,0.009855155018223241,-0.04267399293463962,-0.009459235583170108,0.03165983330984442,0.0681314110409219,0.10470324679922705,0.012743391072814672,-0.02415182380793313,-0.010175802462291543
LAMB1,-0.049183103253970024,-0.029256968348524762,0.02326361087949834,0.003533771966806241,0.1253983990905848,0.008242743499425057,0.027624783469588084,-0.0030151669446984507,0.11150916482848354
SPTBN2,-0.022490933592742512,-0.01054179483016623,-0.021261718542174502,0.003626330706416428,-0.0195369487577164,-0.0424200148586325,-0.020037801212927402,0.07018442322918289,-0.016533766974917936
COL1A2,-0.02296130499640311,-0.054455259215635037,0.026457198937994135,-0.038357141330374545,0.10305627941143063,0.02721230039175635,0.037466258249406505,0.010964659869051421,0.10461306915149456
DEFB1,,,-0.015135684960753449,,,-0.007440024156559505,,,0.03730520227484158
SCT,,,,,,-0.019225303112499263,,,
WNT11,,-0.0343858833768676,,-0.018190466305641934,-0.01379495111692044,,-0.02446774056106905,0.06366283309688928,0.004795896212567736
LGALS1,0.04101559718242388,-0.0664954059752333,0.03000144477458562,-0.061216899966863705,0.03475060918117361,-0.010937334172451579,-0.021382707607160715,-0.02906093984777265,0.05918227924820704
BCAN,-0.025151940704142842,0.08082579473300804,-0.003990021613323831,0.08798279356886622,0.1064737445823615,0.07773883217456858,-0.013688143173299418,0.027846107192575166,-0.02741810365502751
ANOS1,0.00041200507790790323,-0.01206673836783047,0.02943190076938824,-0.016750323620763074,0.0685706992077123,0.05728365368984482,-0.03418860216772064,-0.05372659886829973,0.00816103800253686
EDA,-0.007955420166444507,0.030588900520298157,0.0018058158634291844,-0.039548624384038125,-0.016494117591816473,0.006401648432822953,0.05323309751921335,-0.03735476579033975,-0.03586873295847518
FGF22,,0.07262417991984377,0.08996225605939791,,-0.012644887839673222,,-0.023327181219856212,-0.027946456523124684,-0.02774081589096491
SHANK1,0.0020466427198302644,0.07894734302082643,-0.01689217463594385,-0.0014658339426810868,-0.012030807672150517,0.033600652441442204,0.009651800798331332,-0.03285254956657438,0.011969470610918503
NPVF,,,,,,,,-0.020744828113885942,
RAET1G,,,,,,,,,-0.02511975921083378
TGFB1,0.034352611882804,-0.011224225224509535,0.01993128982332318,-0.030345691747804084,0.029640962811689826,0.009937205056213507,0.005985445941487452,-0.06957191369419054,0.1254367266065077
MSTN,-0.0005595796739627007,0.05567890380014661,-0.01590037743139106,0.002411409182057773,0.07665508082267027,-0.022923605789813204,-0.019033893772527805,-0.023489171118432305,0.025173669092941702
WNT4,,-0.023169131424529293,-0.01978869472345583,,-0.014337204968657627,-0.019881129312082586,0.05036996277404867,0.029462942467029688,0.045940535381304194
TNFSF4,0.12338313463667934,-0.005491165182741928,0.11003394409471845,-0.039994512350557794,-0.006213486762894947,-0.004913088198587035,-0.008037611219905068,-0.005019638060641329,0.046856382856687424
NTN1,-0.04361800876013831,0.0019322281670294337,0.01867820374532072,0.03782849972079817,0.07830703586028787,0.0022896191063836433,-0.00782172737391354,-0.023882430365432722,-0.010098157685839652
CXCL12,-0.0005997726754534155,0.008382912060554058,0.05082921050921009,0.02708420402784909,0.06636494451006719,0.036769164734500315,-0.038773790847633965,0.005625528319576275,0.1398699248519769
GNRH1,-0.02574353822222761,-0.007314498372588772,-0.027308130140465063,-0.03311643546473516,-0.03519719646833299,-0.019035458588436395,-0.03229344946612535,-0.0025254905352622477,0.030819077256210737
FGF8,,,,,,,,0.024770091241920752,
RIMS1,-0.032285730793190165,0.05980698544002153,0.04687683345085956,0.050326654493329896,-0.029234984257734787,-0.034633099896902386,-0.06054425939380853,0.06825297886356674,-0.013172555255825287
FGF14,-0.028882463522819708,0.04786388831592574,0.025715738514072925,0.04185296394877952,0.06978177937375134,0.05462387425519557,-0.06197868416976168,0.039869988927365,0.0757484106004655
IGF1,-0.016374873687935502,0.005663213103844005,-0.011565742922973564,0.026996417020390403,0.010535424834812462,-0.016614213960169707,0.012356132989670431,0.0358512086975273,0.12121419133660251
TNFSF10,0.05173812613663011,-0.004631473894747334,0.005163874982069311,-0.006773703991463749,0.03072179434932906,0.01342073355327388,0.015566904210945766,0.03648975041025581,0.10704518737814227
GDF5,-0.0057998917258510205,-0.0355190661777041,,,-0.022286138978031174,,-0.023327181564012645,0.07801676779809993,-0.025596210605925464
CHAD,,,,,,,-0.019603134726056515,0.03498242833931642,
RGMA,0.07120090039109252,-2.7036327450871757e-06,-0.008080992845412286,0.05228633712953184,0.06921111113620247,-0.029414494397277238,0.048842380712965136,0.10603864155191489,-0.017235661969909128
CLEC3A,,,,,,,0.015707395861929624,,
WNT16,0.02692979804974215,-7.166537544867131e-05,-0.015365726386769965,-0.013978094019451253,-0.036186999609880977,0.0020180549438516666,0.044516803032806744,,0.009014099815849625
CX3CL1,0.022754051142926533,-0.031257973922499925,0.032725084620662793,-0.0053250008233006706,-0.012616261854867292,0.021711524967538462,0.004476923737252471,-0.005435142199404517,0.05315456991856865
FGF1,-0.0032334552348509387,-0.10424918014964156,0.028681656404420254,0.0158184989892282,-0.012709309048564363,-0.046111049546103365,0.07078685636300382,0.012660120746701347,-0.004559343023665527
ALOX5AP,0.013341091868618938,-0.010013623136030426,0.06280656813736271,-0.0038851203126254413,0.05506563223576726,0.0771346532684399,0.06450128994775947,-0.04671078305650015,-0.032858138839483804
IL1RN,0.05971541933764536,-0.050522021192743176,-0.023312766886739944,-0.042380000118059105,-0.01284335306737895,0.01733499503067366,,-0.04728991754616496,-0.05617149010820571
PCSK9,,,,,,,,0.09876877973153414,
NPW,,,,0.0013220644967264067,,-0.02667122139173701,,-0.003289891448838623,-0.01666779314900706
CXCL9,0.08457779223036586,0.012621554784960912,0.01588209236368961,0.06204573749863351,0.03452063802640974,0.04188656907462386,0.025757366512525328,,0.1581011782866778
ANGPTL4,0.031917429243095624,-0.003275064733806175,0.0692249769265163,-0.06259146223331705,-0.03727594857831843,-0.06857850815191746,0.060712938644671983,-0.04275736668665222,0.009154523204784512
UCN2,,,,0.0532311763023388,0.1271055555342929,-0.030124159123361766,,0.011185489715485455,
OBP2A,,,,,,,,,0.2031266401980444
COL4A3,,0.05868169349191045,0.0006126041150465412,0.012053078788432045,,-0.031905341348878305,0.05437268736884949,,0.07157908839079256
NRG3,0.05585265443715244,-0.035970623691088756,-0.010815200974567786,-0.059484332061293325,-0.0521206356848721,0.023069100678328548,-0.06514657968549942,0.029267368984875357,0.05106550968223799
IL23A,,0.026474285810112845,-0.020496208623059745,-0.026034029686963573,-0.01664926520353544,,,-0.018094919241367576,-0.006853822229807014
COLQ,0.007471740443854671,0.08030006130406549,0.01836477250469593,0.013769223039666307,0.03063286525264062,0.013722975244138505,0.030752636003841146,-0.01673212769163228,0.0456673761280594
SCGB1A1,,,-0.01559251997211632,,,,,,
TNFSF12,0.002770283099320808,0.015862405275409122,0.011856540918278157,-0.06175898755640734,0.056126699235978385,-0.03064215318239433,-0.013659345240772976,0.006214433690560358,0.05266040830549172
DKK2,,-0.03076895617514393,-0.018297609941812527,0.0006313404346685698,-0.024237991549545878,-0.021916817425943473,-0.01605158046965593,-0.02135979586781253,0.08508246650256084
FYN,0.032980178294894726,0.022945360937643235,0.008299269740862423,0.05708048350463327,0.11086119247176682,0.012381819290797439,-0.004262257131820617,0.05722728202515558,-0.025234852786949695
ACE,-0.026718818747065685,-0.033121154235724065,-0.036608541749533555,0.010834090125050457,0.029790834946395853,0.01888028060672636,-0.024340629236486166,0.07998999566575479,0.13768553131387404
