,MGH258,UKF243,UKF248,UKF260,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH916T1,ZH916bulk
INHBB,0.03768767195621891,-0.0003292972731734048,-0.04412084825475291,-0.0069659233969415185,-0.03372892802009084,-0.014439730049445121,0.0421151018530837,-0.05476510901634578,0.003485668889787679,-0.06474921184365269,0.08717732639330956,0.031144449726596607,0.030480997138593494
LCN1,,,-0.011142083293789145,,,,,,,0.07131146091660757,,-0.0013433741115996772,-0.029683915156067255
ARF4,-0.0037200741814034234,0.007088649947858721,0.01698920682963736,0.012396415102338937,0.05080060946138837,0.03176830087614181,0.005650195484271449,-0.0232771128006966,0.02503379725238267,0.1189257080167683,0.03727261225593277,0.054350287632719325,0.014455988614799051
CXCL14,0.012001551562057249,0.08711548371313006,0.008382280169183798,-0.02176055402013342,-0.05882075730240994,-0.02227538222441701,0.026902445143325373,-0.03533465991500802,0.027388827496375247,0.010377049355272996,0.17222184682189146,-0.0107875400592124,0.03612988157029884
LIF,-0.013087668475234128,0.0472013107236304,0.041614240177850294,-0.024560720753416594,-0.002365388183033375,-0.012265111940957987,-0.017557361293367855,-0.01686180809920696,-0.014550167559442145,0.0842314767444041,0.11919218199279961,0.016024250916833925,0.04491988772884486
IL17B,,0.022963957028684378,,,,,,0.013676588119763465,,0.13398459059757528,,-0.009513741571638524,0.11445711645102456
MMP1,,,-0.01536120173208182,-0.01183963542334971,,,,-0.0936632453599608,,0.1451719501457328,,0.11849701714191713,0.0006291502791725322
MATN1,,-0.025461615984157127,0.00869891741945161,,-0.010851014066343683,,,0.01916282601732755,-0.013552786051955024,,,-0.04043549997914337,0.020726402568080893
ADAM28,0.0010568440478799061,-0.00664408137644466,0.006921668635120981,-0.0006810711389120198,0.003281428583591904,0.0022547200362898518,0.001620511432301214,0.07779692828826225,0.0178968306878832,0.025710705154586958,0.00949152363941106,0.06647619506479298,0.05262441283579063
TCN2,0.04570045602053031,0.08186039548211599,0.06129969912882819,-0.07686611741555145,0.08618567836750615,-0.010495980884280616,-0.07420260490027764,0.1487205155892639,0.015217781709510329,0.0015329802468324416,0.07602639442497251,0.06842499626284539,0.14819685776803335
THPO,,,0.016277345335965098,,0.0021798277748588616,-0.012763013702521284,-0.03307197576847454,,-0.013552787608797695,,-0.02349282010980457,0.04871317007098287,0.09914124792440084
CUBN,0.050511655311622494,0.0507138583181285,0.04268575989807577,-0.029735460423934483,0.031108291506981755,-0.003661179481950405,-0.02543129133144817,0.0014157010410895752,0.04292514840450077,0.06268211720579278,0.09486171697858077,0.0994052462651453,0.038674657338552854
TIMP3,0.057287735467165195,0.001980826767947223,0.01916732571879137,0.04052898540710333,0.0012928223233678472,0.02556809954524303,-0.028914359068665473,0.010858081954236591,0.05026241292750483,0.018035874496261376,-0.024746594918224014,0.04718190723024214,0.1321881164118803
PIGF,-0.027828687549270325,0.029171795323216745,-0.05007325274698084,-0.00768485327759285,0.03632924980648312,-0.013591522583770152,-0.04883630487690755,0.017415099309384795,0.020545318509064176,-0.05907682174366785,0.00893258197651165,0.0333748978927155,0.06165608206694618
CRH,,,-0.013054277138481155,-0.012031227656362319,-0.01708202905542269,-0.023092014954334963,-0.02837102409444935,,-0.018536722719922617,,,0.006268259404311662,0.04019203040048025
BDNF,,0.11311634023937275,0.01905080092375829,-0.026229978351464046,-0.02859392138162013,-0.02076230127006987,-0.03282630727963573,0.046877468704952165,0.028908089310185937,0.012146250264889758,,-0.004214150838632214,0.0680357136860997
CCL5,0.04761383995133329,0.02202672053482844,0.015172065529940909,-0.05401241900795686,0.06608849095898191,-0.03189285275780502,-0.029389943560686416,0.05193482064170496,0.017904823179589125,-0.02171185123166011,0.028468722043203176,0.12303602029956315,0.030867742465452274
GAD1,0.021070397321296064,-0.029972865049732424,0.010076502745124555,-0.03056061585987533,0.010533313721361456,-0.0061795257004337205,-0.0225065310549889,0.0735834987074453,0.002396109362624457,-0.00317940036849867,-0.011958666235650558,-0.014828237226192444,-0.08321261378876084
COL14A1,0.005917295393470968,0.17983191807680932,0.044794022109047094,-0.04620141745801247,-0.02357075076076683,-0.016717761842404078,0.0011920300920343718,0.1071112276274441,-0.01965188192670663,0.0810451066441074,-0.02577326467022826,0.13823108402195883,0.12715749750636138
HLA-A,0.03548444387301974,0.07860989591800283,0.0013090294027423481,-0.03662884849904416,0.03093800513735735,-0.0362843175963967,0.06409980095657968,0.09722205171300798,-0.006883303644273509,-0.013761946502112333,0.13044671301605687,0.04824715348302607,0.009136814934354432
CD5L,-0.04141580819666455,,-0.013054275628200723,,,,-0.034514288331658254,,,,0.026336428867612068,,
FGF18,,,-0.011811759961219694,-0.01641552925510852,-0.011627289068634548,,,-0.02090602134889602,,,,0.015064724146044364,-0.01243249422973228
ADM,-0.012130242652805124,-0.021006522020320755,-0.07519605269660358,-0.09610244141915868,-0.026341840351099932,-0.02999472656812389,0.03528400907262227,-0.034595296662934115,-0.07276509510656061,0.046755979849437954,0.07887582941935416,0.03421509760422616,0.040725829496833434
CCL15,,,-0.021779902552693645,,,0.03636904765654886,,,,0.10911244295454285,,0.0025471282317869447,
GNAI2,0.04151100817609281,0.03235830149659301,0.028386254510580224,0.005562634508094474,0.015448001837191463,-0.01399387033054437,0.07120775779269414,-0.04702645964114735,0.03615461472664084,0.002255464019198858,0.05475527142466356,0.02776523823867361,0.001987281420416939
HDC,,,,,,-0.015537327575258162,,,,,,0.03176788244555943,0.0793319553582701
COL11A1,0.007561705399902895,,0.07675204970008485,-0.014632788019771937,-0.02220683834682002,-0.029697133673449845,-0.016039834825529703,0.03196111171342484,0.01357808723784765,0.14029867991680564,-0.042302196886671195,0.01403893142557976,0.08449978819566072
NUCB2,-0.029871712705095536,0.03268948045429725,-0.0018097608580207823,-0.05515250078133885,0.019892185842212144,0.02550634652242847,0.04695377533737168,-0.0044843300278919924,0.028918620723144366,-0.0016823964705545043,0.041511574874581514,0.039305714179534476,-0.02422823271817306
FGF16,,,,,,,,,,,,,-0.042213508579503276
CXCL1,,0.04035191354624715,0.01854645053760517,0.002224796631448236,0.04321910421250164,-0.011614418665306351,-0.0021352943453666574,0.05835428742020061,0.14975323859382603,0.011840721225032266,,0.014316847230506816,0.09549726237117412
VCAN,0.026860692919667632,0.025673469737707875,-0.0010822815871138931,0.03990703016297576,0.04215919811254276,0.00021401209530810732,-0.014050572139318252,0.04250422940636483,0.04685859031321612,-0.12761224521013204,-0.03022362177757151,-0.04554655740119227,0.05049961826689622
MMP7,,0.04779619069642128,0.006260711414501394,,-0.010716424123373012,-0.022436540754754642,-0.020311163874555647,0.024943897498033725,-0.02094721398519527,0.13800246089630533,,0.12129088957335905,-0.024214274668902556
PTPN6,0.008433078405478196,0.0732531253428506,0.010778295771475687,0.026487829572807105,-0.03274500533286929,-0.026805142331130877,-0.023453451382842244,0.0025436240278817676,0.08445691080139703,0.0572089883106609,0.0645768102631449,0.09960767947404012,0.06762660383990697
PTGS2,-0.014049358468715575,0.04248159765523598,-0.000796829576078655,-0.07257563421741076,-0.03629226794020661,-0.02477001361537548,-0.017344889813811812,0.11048094126994362,0.012981756629610057,0.08858160690491336,0.0281076533105327,0.04802879181534496,-0.016503111443643907
XCL1,0.135923782184331,,0.03307860992482076,-0.012589294822682416,-0.017601325651847674,,-0.007140118783632521,0.013181418109206663,,,,,0.06873373809612718
CD58,0.026111451544496195,0.01729874295866339,-0.007695243969778208,0.06149412217621999,0.0006437936616759512,-0.05208880313004555,0.08316786916319177,0.046326161205129966,-0.010329570139005644,0.07944119596762952,0.09649701285866934,0.07542065940519367,0.08002823465715356
TNFSF14,-0.03460424333851857,0.023168161656681147,-0.014413914558813856,0.011459195467198459,0.10405377678378759,-0.01134423084705478,0.06276218890132224,,,0.03704976045311014,-0.03202883389412793,0.004514164537149815,-0.022071937489972368
CNTN4,,-0.014034019086183387,-0.025341394225786063,-0.02964958845761039,-0.009225633223040843,0.02185304489584361,-0.074029316341477,,-0.02544641682753001,0.01597910810981158,0.10664566199849365,0.028069740868404632,0.01965990879304134
INSL3,,,-0.012814775329490867,,-0.012357164121440245,,,,,,,0.08881585320393937,
BTLA,,,,-0.013124758949015816,,-0.014486970793202774,,,,,-0.03009449357610695,0.05218995184975913,
MFNG,-0.008230173609201743,0.042740539479456774,0.07128907971216435,-0.003342681585045297,0.006401253393489281,-0.039884342445212564,-0.01869721188977921,0.06384774065905564,0.0331771639245435,0.041751260932806136,0.08870873569131432,0.1117229374843898,0.08197971847284413
ICAM1,0.03802348109277186,0.012805867406471027,0.022608839005574807,0.031547928325543394,0.08686560550557064,-0.014991960036561707,0.059117766068618946,0.06667815924272207,0.01720142135229629,0.035452862507390714,0.15403333838374822,0.042537384416302074,0.01268577318694109
PROS1,-0.07985337812520214,0.11688633680366439,0.06347556566376655,-0.020252724773359168,-0.014231458457140684,-0.042315099725626845,0.07176403657370742,0.08212244903930684,-0.04527643276750742,0.12147671271180517,0.12926988168126533,0.013131478832125908,0.07176620882372235
CLCF1,0.007936414943501101,0.08345428090031888,0.006558593910339893,-0.04050244537805288,0.0012508304306795637,-0.0098644194307744,0.003380493024363519,0.11879867131202465,0.039719187640596176,0.053208805717674265,0.1649783611316886,0.0218683456886088,0.04139025612821541
PSAP,-0.015474103735193052,0.022727536682216987,0.0007014288499550846,-0.0708597094030132,0.019806279882418676,0.02655787859970122,0.0333932349192232,-0.032725671331491006,0.05074764444773868,0.03191290495913321,0.09360884734423766,0.09890213612759403,-0.06761187779832414
EFEMP1,-0.005993879897120835,0.10096711345519872,-0.007553856431101652,-0.022725194032364743,0.07362943526429912,0.019125437549738767,0.07213979060514085,-0.03498071728237917,0.02891406445528505,0.031871469826994354,0.1756819284428814,0.08140580716565413,0.05723831780280393
C1QTNF1,0.020073574799848976,0.04969072376790634,-0.011067526289742918,0.03948858632954159,0.024548199509257268,0.02443785142564867,-0.049657612204741026,0.06794315211256464,0.011808305912415473,-0.016237103042137106,0.03245758473130549,-0.0163327934640305,0.09143573089894774
ALB,0.0701732785332704,-0.0028260195365804254,-0.019811977059990195,-0.018187172371711212,0.04769632998514768,-0.012884650257666407,0.021087977091088242,0.0017879817764930805,0.06426667618815503,0.037127040447554355,-0.04316009359573482,0.08212170578292857,0.13673470534893675
CCL13,,,,,,,,0.02833865162437195,,,,,
EFNA3,-0.042244283739646116,0.01265364114187675,-0.03889442249024565,-0.03664267352195176,-0.0124484367730541,0.061047724906063056,-0.03644732131106217,0.0028866685017731484,-0.0582808631167616,0.0687980958402164,0.09846848753995788,0.04205331627892053,-0.009537870343282295
DRAXIN,0.028632466959362668,0.1336137997763102,-0.004681562574577927,-0.03630982728817271,-0.03127983472140294,-0.010345741883449226,0.04884748413846788,0.052359678346099024,0.028372634317330874,0.06797391465113152,0.018486106165269935,0.09267541724940635,0.03919142131391272
RAET1L,,,-0.009982834437323083,,,-0.01239135422834517,,,,,,,
NPTX2,-0.03707368388299251,0.07262479462033121,-0.013172852995444323,-0.004471523308459074,-0.01936483452233166,-0.02294306764906481,0.07122725899336002,0.027145096300358326,-0.04616751693274168,-0.055129459126922326,-0.008771308229422844,0.1256774615137751,0.015735442350522738
FGF11,-0.030546715154305144,0.04728770300084793,-0.01523804917383775,0.014919698968350695,0.01721788926709675,0.02787823265080222,-0.020770491070169157,0.02629191486199449,0.01178255393918858,0.014932099804512034,0.023977715631962652,0.09460586195274984,0.004418463804620228
CD59,-0.016430847086785102,0.055062279252706105,0.0601242288785664,0.020514745301285726,0.012238022283330522,0.046535628458406225,0.003323684839281329,0.06583492739075217,0.05373236537056958,0.18188216975946242,0.05337309922051581,0.026349908288871356,0.028871583580305636
COL9A2,-0.07061957425482021,0.04878254920283692,-0.01182973855547462,0.07011772201325016,-0.05650554021485419,0.032415986938085235,0.04929410005986766,0.06598774272935183,0.01639028945566206,0.07781465871415609,0.039012093277610654,0.051457650811129824,0.0970926243846532
DLL3,-0.007299249186093759,0.028074176528626538,0.041157092172696655,-0.0303731659609733,0.038719856424838765,-0.01582960511288371,-0.06149402163005183,-0.024423279303412593,0.04644680220150827,-0.01023358013977245,-0.006680965492483529,-0.0017229698644387937,0.016617361966646146
FGF5,,,,,,,-0.01953431139532252,-0.04598279689142192,,,,0.0664501528522825,-0.013480829750356098
LIN7C,0.0866591991137636,-0.015894377716966824,-0.05330074094530914,0.0209613562288138,0.054959427097547475,-0.04817187094014433,-0.08339541296845317,0.04449617237041875,0.01947117113265093,0.06568960225169129,-0.032702278667220204,0.0019982490364754565,0.009412669320380873
GDF7,-0.021911224620370234,-0.00215651844728588,0.03648580377602043,,-0.03520289504148299,0.08879854987997879,0.02874229567075839,,,,0.07173849372340674,0.040181526740790216,-0.06548705075151955
PSPN,0.048941949731655436,0.011635627601073778,-0.03745504192450027,-0.030530480501868778,0.020492954375515807,-0.03626026348883964,-0.022634083927263092,0.007066666257525583,-0.022269573029983444,0.006582366145307478,-0.005191155038743848,0.017739057804732842,0.08030526986032979
ANGPT1,0.036066719722186544,0.0844121832719075,-0.034748421323682666,0.0526224548031805,-0.0006291942383671234,-0.04090587988167337,0.0003001702423016967,0.05156552299220528,0.04239314823545733,0.03686296412652896,0.17722454740961935,0.027054371611576214,0.023809168161261343
PNOC,0.03110559204505955,0.03860667410104379,-0.04245965349347166,0.017032536849312895,0.014944618428516923,-0.042152906189101745,0.0013694299335790684,-0.01905954818904713,-0.026816427436407563,,,0.01127014646242792,-0.02791396419001727
L1CAM,-0.017819542456313724,0.060525574595125746,-0.032803999593732536,-0.0017898985099451886,-0.04458867349517334,0.0012175293554184238,-0.06386911895006002,0.052424293623247804,0.008101590200556558,-0.06293949738905948,0.02792951881726994,0.04586872459917823,-0.06599473944449369
APOA1,-0.0003081047404330779,-0.04275925393949229,-0.04369464689282038,-0.03670641073480281,-0.016091177311932468,-0.01835954775004303,-0.03982243885362585,-0.012209684071392718,0.02320396475480339,-0.014059394290799563,0.0052445359330727595,0.03021834858920706,-0.010552826351488426
PSEN1,-0.025577708930335327,-0.04466843213716861,0.006690885582530599,-0.0236560578814765,0.016092452778962176,-0.038875418288953655,0.019300128538550957,0.025291471478737663,-0.005256878790018275,0.11166042343558673,-0.07084607658368733,0.07382406868812079,0.08138354724054236
CALM2,-0.039912203454956934,0.06765350333712014,0.05360621746815163,0.027872520674565165,0.015507966454851,0.007521823718640724,-0.08589164168825227,0.06426476770108443,-0.0015711709185211504,-0.06509082362263761,-0.08174719116253308,-0.02102643508298175,-0.03252455091044387
CLEC2B,-0.029782240261762617,-0.037453454807090523,-0.026919192455715828,-0.020058681203681948,0.04123599480352134,-0.047335917204685364,-0.03135702042969376,-0.02720501872043968,-0.020682410065155424,0.08968359048703707,0.060953410045375,0.08876624306900484,-0.016001393751060702
NTNG1,0.02081439203638053,0.028697311823254332,-0.003853605727890574,0.04423766536256527,0.009331322720894767,0.0006960415816073114,-0.013156239539139794,0.07055859321830797,0.007833480088646837,0.034169945593274624,0.0013567724669549688,0.07451076264671178,-0.0033001657993464387
LRIG1,-0.03637585401424524,0.07950876765912487,-0.008511586290569254,0.06743893592958965,0.028560195465392856,0.0038437780217659254,-0.025924897031392384,-0.03196161674915558,0.014670542534998441,-0.04642317325966861,0.06120896660038545,-0.039068591465958306,0.049894212198917424
CPAMD8,-0.019279997232117596,,-0.02005654661473345,-0.01598416232677294,-0.013706948104854023,-0.020997232466167918,0.020174114548116764,,-0.01147526739335711,0.04609652881080954,0.01130997013648929,0.037051180548666726,0.026461922888553258
GHRL,-0.030759849530540995,,0.0002957418419606343,0.041248811996959914,0.0011441169903067402,-0.010345741883449226,-0.021786342662618956,,0.13558793608899836,0.011975430517441162,0.06720673365790264,0.05583290544043873,0.06775909835233147
NPY,0.10526572752163597,-0.03997795550183916,0.008413534112952417,0.006688529390501761,0.04316352013150338,-0.024464988526646317,-0.05498020400305039,,0.03604528020106905,-0.050559133859506854,-0.030377171631690066,0.03896192927219425,0.009315281701734955
MMP2,-0.02841857406105788,0.04136193211543674,0.07157175513626604,0.03302945750108744,-0.0449843148353996,0.01250914040023859,-0.03937375385549423,-0.09692266819108394,0.07047175390151157,0.12164444281658196,0.03837369710272368,0.09561336913458696,0.1281716113514619
PPY,,,-0.016833031632603995,,-0.010017549099055022,,,-0.017629232165401385,,,,0.019281098678631245,0.02757010098168063
ALKAL2,-0.012874005937895209,0.056543599996820286,0.0376649316881978,,-0.012840365228001952,0.013968074341334628,-0.05250413760372202,-0.04494610556832989,-0.04451191739137691,-0.0692091674444924,0.20188529527832094,0.05457978602214324,0.04950838121253346
CSF1,0.007681741906021578,0.06017517591039248,0.043277180345728514,-0.013436323453516308,0.05145573385590404,-0.007437500519788379,0.011593375585800932,0.07051019549769803,-0.006822366024727085,0.0052595399254679485,0.022951998276384687,0.04355816522747984,0.06728979084710138
SEMA4C,0.06001016722625919,0.019888734877115854,0.012098981653778403,-0.03785031331396799,0.021136919029557992,0.00403953285064188,0.08773857868716929,0.02707945109272784,0.028761799629230943,0.11662512950449803,0.10392857774280678,0.07549877213066622,0.010160121731325933
BMP8A,,,,,,,,,,,,0.04794511283140099,
ICAM2,-0.005513376127584644,-0.028840784701731192,0.028576658558082817,-0.003988266615743826,-0.01363614528655477,0.023901288190698106,0.011502370834008879,0.00383302523884323,0.010832935293196278,0.09344566426786888,0.13726890885868195,0.0919743854771186,0.012343382742414385
SYTL3,0.01836562882940436,-0.02453615057439483,0.03519332481533362,-0.03375994718236653,0.013734834983833983,-0.023307120125986628,-0.024913328862640277,0.01910241289284859,-0.01749011462834162,-0.053333941594198984,0.06470786453273925,0.12834588153520382,0.09306178964088072
IL1A,-0.02240304692106972,0.0012678752738011975,0.04723088053795123,0.08662691823618802,0.061303849958326724,0.020092507584572317,-0.02287414083558834,,-0.0260484252622351,0.062425239343666894,-0.048329631882241056,-0.011242645165897382,-0.0034785264393773696
HLA-G,,0.020338350146850297,-0.015361198478144092,,,,,,,,,,
PGF,0.011631731131322275,-0.11022566133036418,0.0586299505451187,0.025701671676201927,-0.0013376326142286311,-0.018706918452451957,-0.04327059153012656,-0.021669946030881244,0.003910572823538331,0.11380024816595558,0.160626420584663,0.12553026596229275,0.010071663283813214
LGALS8,-0.009343029514098359,0.051782984358236916,0.005032443842813161,-0.03274200489932374,0.032910852060281756,-0.02284488759076984,-0.039722505859898116,0.04374333523598313,-0.06588374478478869,0.13842214225137767,0.12191104927797518,0.0077937087047642885,-0.05870722964572323
DKK3,0.001312414797880497,0.05544902331831381,-0.058298219292042715,0.04142715943143671,-0.04611246594260161,0.022422793551176608,-0.08255973737881096,0.1458912518949186,0.009868445417188456,0.052671806717942464,0.09710244730219247,0.0636072955852521,-0.0804893997105272
COL16A1,0.0029894599401198018,0.0774604353110942,0.02819127717524892,0.08866063773414426,0.026377301936081374,-0.06687464283720657,-0.009254861744352414,0.0681585420828694,0.027652080023607997,0.049191705187430115,0.013302656475478711,0.0663985410975298,0.1079920312891123
TPH1,0.02976614776336499,0.03477493284566513,-0.011279020913327789,0.03133101947520548,-0.01080031947421761,,,,-0.016310186577510866,,,0.04753172344230072,0.04560839235514264
TNC,0.0016365553291659194,0.12012928780660471,0.0028749596321696255,-0.04419963812286539,0.0029396310976467104,-0.01105763019846314,0.026183574873214023,-0.1839202035720798,-0.03926428833668188,0.05368918110636571,0.1762717408833688,0.10160045705762251,0.006239615026802411
TNFSF9,-0.01927998808151722,-0.047789325057432816,-0.0030338282208342503,-0.02982112832896279,-0.022510882258920048,-0.017280513346623238,0.021694212970654027,0.06051567646235763,-0.001571018052210748,,0.002614555062725379,-0.0364738181465538,0.09722979843697739
C4A,,,,,-0.01187530198963145,,0.044488340686384686,0.05550861292228239,-0.014337273591507237,,,0.11324912302050776,
CNTN2,-0.038264647711772334,0.09451184492154267,0.042323438994709285,0.030321978559755,-0.009325248304179717,-0.05311060604102394,0.027519718339417347,-0.004474275305455801,0.002155439828038413,-0.0808136510271817,-0.12628645175725567,0.06695267437735307,-0.0875308552813677
F7,,,-0.011003534962385132,,,,,-0.01905955086357726,,,,,0.0007023125428815509
LUM,0.026467238006582086,0.019819235114994876,0.059593255303098426,0.0028280832588779958,0.00046997160828832023,-0.018580725657294333,0.016466010100260848,0.005427641353840458,0.07253882125699011,0.1226600018257229,0.16143428801767062,0.0641333667836992,0.09135712910664573
IZUMO1,-0.018422639376879796,,,,,,,,,,,,
BTC,,,0.058092658243783506,0.04607217786593299,,0.026195683299734734,-0.009876796637384003,,,,,0.049944011712856375,0.05860507484912736
APOC1,-0.06446351680703412,-0.06740422796359428,0.03917458869797999,0.03622378109851675,-0.001308852874829694,-0.05611092372429859,0.07334195562264625,0.10948202626636751,0.01054866600167421,0.05345601246967179,0.16951292665439005,0.028168696374404893,0.08570242562759932
PKM,0.001915219323784377,0.030445961969758777,-0.06588630883337022,-0.08863021969708824,0.0049069014707184685,-0.002368056132120609,0.019723582433273164,0.0497735405625369,-0.08969428356029915,0.08006987909793774,0.09560143051583733,0.030365535543146534,-0.03859607600288557
TNF,,-0.03202886470925447,-0.01106615872374111,0.058878002369357245,0.015186821768458699,-0.015125245987191789,-0.05008396873278092,0.144826465097316,-0.024376232721225355,0.10335751408183393,0.16595086234358497,0.09065942641072494,-0.03248819676235273
GNAS,0.03487256300529297,-0.03452125294819971,-0.03334776406353426,0.01568651365969148,-0.05554368789698231,-0.04660390993689403,-0.08053904464444532,-0.07514136631320606,-0.04886535373001821,0.10717361862475963,0.00866211382573466,-0.08127926907811929,-0.05619507345456209
BMP8B,-0.044657105016808044,0.024803930770880285,-0.04325594922770392,0.017423266147561605,0.0179581274908203,-0.0100430078675242,0.11726793311741379,0.004033729097152775,0.024948944091873242,0.10208478227058707,-0.022768894685492983,0.07806124259154783,0.0649217359372399
LIPH,,0.07123644020573637,-0.011279018136521025,,-0.009574739713361702,,,,,,,0.012501886762658052,0.13266472349805775
CCL28,,-0.025461610961708153,-0.015865342038418183,,0.004133362561388931,-0.011878757650862866,-0.02920074287522727,,-0.012934686472871881,,,0.019275861611292834,0.02154072919483781
PTPN11,-0.08324231682128584,-0.08635596476048402,-0.051629140329367385,-0.04499783086094828,-0.0038354562780101107,-0.028049345875904894,-0.06190674593159218,0.038513715600870274,-0.004317447313198909,-0.04723872404288802,-0.08564145918215824,0.01651774568262801,-0.12055995045494892
ADAM12,0.06456040965976809,0.10879559547675419,0.027179590887688038,-0.02572343947629821,-0.04746524487528559,-0.011480080821372023,0.039423754872680836,-0.0598841051460038,0.0134407715721449,0.03779099325235124,0.08573313522364719,0.06135861243908151,0.07536712442434303
EPO,,-0.07025342192826563,0.0070882500580348486,-0.016836732274750306,-0.010017549536323018,,,0.14011651039299997,-0.016310188972717004,,0.017654281629145053,-0.035609020961191305,
EDN3,0.04492336406588819,0.08694700101655423,-0.01964751498386626,0.07007062934966773,-0.015526707717387614,-0.009718603355569528,-0.018861412634254334,,-0.016478485849669586,,0.005517391205981007,0.028450703932562403,0.09573210248612693
CCL22,,,,,-0.02017055293494923,,,,,,,0.06079844008689157,
CCL2,0.07747806268029354,0.08694528025462069,0.08327581771937424,0.012358497598108533,0.08185911665630596,-0.0008853904968210473,0.028736359285803866,0.13968241899889233,0.033237115812990804,-0.02662582894876866,0.08258146310968818,0.09506146556259042,0.04154481246042872
DSCAM,-0.03015651086943632,-0.042119543349806436,0.013735533581371515,-0.004113350523504579,-0.025974936272520642,-0.016721432631291597,-0.03977955298164954,0.020873257798983084,0.039098460234513396,0.08408725813283555,0.03669712272594534,0.01299846850366373,0.04347200085481503
GPHA2,,,-0.012571038829705384,,,,,,,,,,
ANG,0.04091915555352822,-0.016733165224532658,-0.028758808149929888,0.015254258159499467,-0.009023853330263763,0.019224901337158075,-0.06360478807533716,0.052525836035130676,0.0029884515341814647,0.024196324996386492,0.13065438625087095,0.01912484182826294,-0.002530256586180559
FBLN2,-0.006242954318385893,0.019901041053336777,-0.021576877210355807,0.01613079992223335,-0.03505332478767739,-7.003710274395574e-05,0.004122587389827236,-0.04175514307047101,-0.008539528645289132,-0.012586822715097548,-0.042302156234242425,0.024961207373923364,0.11504201581778593
VTN,,0.0019936889718116615,-0.021321274984363692,-0.016975008355852035,-0.016457708896528832,0.02024046878185955,,,-0.013552785057305823,0.024607082913329262,,-0.02694767946413487,0.013022822171860661
VEGFA,-0.0298715349200529,-0.0288040750417939,-0.07285376836624517,-0.07733290254696885,-0.005431693578807567,-0.004152677621939837,0.03229052519060195,-0.02386364403448505,-0.05856738095640233,-0.042228012286222645,0.127975448818745,-0.11169881614532245,0.002195984108874576
F10,,,,-0.015837970053113482,-0.010984026552674801,0.019734104970799825,-0.03207966767193322,0.08542188542424535,,-0.018936716375851263,,-0.012569117311882753,0.04660008137349169
SERPINA1,-0.07220310310055998,0.07241536784526541,-0.00335501869753875,0.044521527862301895,-0.00018089669329671593,0.039980581007981485,0.08537168357304124,0.04645504995935883,-0.003403909768909851,0.11753052878472614,0.059496147224201566,0.07409657380995337,0.05981880884885497
VWF,0.061532894850470345,0.04502596242740848,0.046688700355314396,0.06416224091754662,0.030340327933879654,0.02397420504748899,-0.0038569549836698384,-0.04628156034083202,0.025502494488052148,0.024116229976660557,0.10383192936760302,0.051735511490713995,-0.00626326730268477
GDNF,,,-0.017663759416820572,,,,,-0.014452669526299623,-0.0163101877025318,,0.026883434785246955,,
VASP,-0.0011621071438518025,0.06878775056824118,0.06105657809452409,-0.021246170624693944,-0.005850866324170071,-0.0014454881642239582,0.05526231199986176,0.10673413535368143,0.06815106590414266,0.15668960569560883,0.10889491180222864,0.12221844413794744,0.04452477456690009
ADAM15,0.06700020472676917,0.01739082234985842,0.004687353305166792,0.02333991929906384,0.013413501775635604,-0.013532870145083191,0.05777235876821565,0.05254773308827833,0.005640389779456915,-0.020755830730066673,-0.05080568705884803,0.03562192267071919,0.11455162351780698
WNT2,,-0.00976130472697154,-0.019729887441977578,-0.013640305874005183,,-0.01347734143933296,-0.03307199846640707,,-0.015263917503292833,,,0.1276124298701026,0.019533171538118888
CALCB,,0.07749755408186096,,-0.020504059435268437,,,0.07460744239068257,,,,,,0.02605094379362014
OLFM2,0.015874917041848343,0.1069710721460598,0.026315370381833614,0.0023593909166242204,-0.048449330385240255,0.09592140269957386,0.021534582843942367,0.027976756747364287,0.02654222536116398,0.008213617016802269,0.08891223705351539,-0.012223662757243554,0.04147433114060677
MFAP2,0.04105793910491577,0.051361253723731085,0.004768592951289362,-0.027437266552949497,0.017230052720433986,-0.02855853792682409,-0.025738954931654512,0.008064519460548676,0.11594826457503041,0.12135712130431342,0.08050763968895916,0.13233959226856104,0.07179021452332807
HLA-C,0.0649649378212832,0.06451538477478035,-0.010689539666275196,0.04747009312950753,0.0213036274826385,0.005389740457582675,0.04883996015996205,0.1252382783673177,0.04326743918153108,-0.02708227299395517,0.055125218373539904,0.06122936802888908,-0.03322021287061626
THBS1,0.08675420285841329,0.04495032821049955,-0.00898798597629407,-0.05529375989379075,0.032817268738077984,0.01127491126591024,0.01814073542055123,0.04300062189018998,0.0397256243079627,0.07345098810436668,0.12466841056249865,0.020385871132943805,0.09005157739378111
HSPA4,0.05629044858144072,0.05852380249838221,-0.025999904559839065,-0.06204248157477057,0.03958011006103927,-0.023399846068584616,0.001679513419714364,0.02496808983929436,0.037902639335123646,0.05449885846953159,0.0037529134253690977,0.0013001882278272983,-0.03694276989600086
LMAN1,0.05265784876862551,-0.03355233125934292,-0.03476191228323034,-0.04378694941657873,-0.03161945921821305,0.05286430108475019,0.08642155508759375,0.023430726188379856,0.03340585143582782,0.04263079363762808,0.07159522543357391,0.022037900170262307,-0.030147700706817843
