,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PODXL,0.0033282425248961087,0.05214038775893123,0.02686218997659839,-0.023125536092418193,-0.025376603570117933,-0.03939643537788515,0.08754038848591329,-0.05422773755360621,-0.02710360038603571,-0.01147945910660835,-0.03662815141251029,0.02533244174293966,0.03972050286506479,-0.02932815214646,0.0212943489927629,0.0032882925811342873,-0.041393306936742376,0.014801359702035872
LCN2,0.02394003300024027,,,-0.029411385254194376,,,,,,,,,,-0.038543044127810025,-0.008647882493721035,,,
C5,0.026421350720049808,0.010396758935551852,0.007664159176156865,-0.0045440558207483816,0.03366408363981257,0.0464762781626299,0.050633423272913494,0.02443975911172392,-0.01034954690319433,0.021781647649422062,-0.07177385196864065,0.02745027846531809,-0.011664926551244103,0.04292929269575153,-0.0071347292918983556,0.024644244947571517,0.05798005892998526,0.00431333784315722
DLK1,,,,0.040159130820907316,-0.015163968465073854,-0.019252442037381887,,0.023064689343884386,,,-0.0557568050663682,0.050459951892827905,,,,,,0.06667700836415529
CXCL5,-0.027947459463311966,-0.03058844629239221,,-0.019009091796669167,0.0007761035388243544,-0.01194136328140469,0.005536203818171294,-0.02081516036321545,0.018689561517576617,,-0.02967737207093991,-0.02404722782263272,,-0.01621474846698295,0.02056724369951266,0.01395322255118681,-0.01890132829852862,0.02581368917690389
BCAN,-0.08203314057139446,-0.03421938947705263,0.04241099910431883,0.002044782191739463,0.02109902036556655,-0.014952682890470512,0.11515145998156137,-0.09178828273870103,0.012159844601658568,0.0013486872495338388,0.01027179075027864,0.04974931722609149,0.0007469436748307165,-0.0015832137009399675,0.0694674936281772,-0.07537196225651106,0.08807255224089579,0.04293930585157563
RELN,-0.03713802700043176,-0.008631609413698229,0.10945949068028586,-0.027564679764419734,-0.05738973642497375,0.016268969176021875,-0.016565911713932215,0.01319832629410017,0.036224679877981,-0.01838619204349641,,,0.09758601929085738,,,-0.021138475431488994,,0.12617704842803795
COL4A3,-0.042089129559326706,0.04512114450139429,0.005951909455367116,0.010177925084361187,0.04306641692313882,,,-0.012270102472737314,-0.030437852907510148,-0.015024260864420156,,,,,-0.011400049286235692,-0.028546536516413715,0.06780654211589594,0.019977685406675647
GNB3,0.04496368557429518,0.007760585275121735,0.08506473818315309,0.028933544753068606,-0.019954156235690215,-0.03276778754382393,0.06234611379180288,-0.010378523760747802,-0.025183701569516923,0.02752910319060529,0.022263807597069897,0.055689220694379774,0.08755701146309075,0.03579458224292506,-0.024588262493817622,0.006755565739499999,-0.033316305176606276,-0.018234281451706587
PYY,,,,,,,,-0.008000362080630548,,0.018706691705288967,,,,0.007238706922389889,-0.0169167285577959,,-0.01781400166673977,0.03971541315018401
MSTN,-0.039558572386511344,0.055582732419063176,,0.024356929416781938,-0.014264377829739631,-0.030490278623333433,0.09639762920897911,0.0020097670191548686,-0.042763917368109715,-0.026705177011271865,-0.022593477037016335,0.022024091222255238,-0.033901313720381146,-0.02500580795172799,-0.02794352708877866,-0.031663200669049325,0.02905330578396553,0.007877213387544013
COL18A1,-0.04800181795002655,0.06639053292205467,0.02785273470601104,-0.008444638897232163,0.01973221740606237,0.03164631157882373,0.1308095246594759,-0.043156360234872286,-0.010103734874013129,-0.004470277679069396,0.021598542444381436,0.053294584807397266,0.05826187789529423,0.08353575340143496,-0.016191883669272485,0.04020718165259016,-0.0013589007117052042,0.024594333781720434
FABP5,-0.05371530656866939,0.020403456897181812,0.0418443645632898,0.03142918749946064,-0.004319630389796152,-0.02955984053182071,0.01681302003362815,-0.011636915553628287,0.011527356940736746,-0.054798251152307825,0.03997169311361307,-0.062353214976859424,0.09528224045195738,-0.02991411716350418,0.02703384860608854,0.04763008783882734,-0.0020790057595750405,0.013623841139551743
TGFB3,0.041721751832646044,0.05768217960814347,0.05090973525282563,0.08853738314428991,-0.006974294869373618,0.06251736236778875,0.06532112768568042,-0.033678912170368946,0.002261670425429938,0.03852121655950587,-0.04530128011130997,0.06392616434091997,0.03586029352624003,0.007017737159842802,0.0074311007680161086,-0.038740299012420806,0.04790080468293341,0.06422224307527648
BSG,-0.03217283030666768,-0.05127105653296842,-0.011131786797447127,0.012554053647351307,0.08337843869770906,0.009528520157905208,-0.013316994660886441,-0.00778282460819434,-0.022769634109820743,-0.023036151873413683,0.03769383719535716,0.0577603008327135,0.03821444504760231,-0.01763377648266189,0.04435075076402623,0.05446005857393014,-0.008054548400592528,0.06196394235461832
TDGF1,,,,,,-0.014404585062458262,,-0.017085875114781903,0.028483823867600032,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,,0.015179158262156362,
S100A10,0.08789705620152147,-0.006415893287209285,-0.06649197949924884,-0.03893278712027989,0.009867430324550244,-0.010874184662388996,0.051669602904181156,0.049638778497760015,0.020252718829870883,0.026863769171380194,-0.09470529378301021,-0.06020731896510394,-0.06773818746037791,-0.0211936425329112,-0.041445150114876164,0.09635469282890655,-0.07862627315541819,-0.00573028291468745
PLAT,0.03264636365213425,0.001417382591798745,-0.018505152234298165,0.0023358732898551846,0.012065692643673829,-0.04377440685106793,0.11638807838351348,-0.0540707151612362,0.02618592177662937,-0.020946596142611754,-0.010536191233535386,-0.017609566800205503,-0.019125632969125332,0.0176646087120051,0.08275456830843801,0.021458098893759214,0.005750051300946308,0.006010766150688536
SFTPD,-0.008846125685953886,0.05108669405863089,,,0.17363522256390848,-0.028821126823406776,,-0.002667814767795132,0.007281749150822783,-0.01932219908328733,-0.028556467432302453,-0.043416502738689015,-0.031058574564261726,-0.02638531828717572,0.016634016830317178,-0.016562904123797715,0.050485314085441,-0.0239661866185706
EPO,-0.027796135919821226,0.03399131381948875,,-0.0299844064684189,-0.022702123871825578,,,-0.015582501247763775,,0.13434217669660972,,,-0.055255428062798206,-0.019512783424358086,-0.015927008658190675,-0.02089848904724962,-0.023239191768539287,
FGF7,-0.04194575829886027,,-0.0316240206764816,-0.0305559821538976,0.024960349461422008,-0.03422596834576199,0.024563279292329845,0.021204530201470943,0.05241888321117891,-0.02996718700647074,0.025473804013730315,-0.04232220075420041,-0.006349335591962551,0.013981383759386016,-0.020773519933608077,0.020241345432123786,0.06210454836311801,0.024683188774970753
CGN,-0.029510695375362078,-0.007601936040424296,0.0513683746778302,0.026651105271720363,0.08819523676813608,-0.022228318193539896,0.0013039625978627173,-0.009861805596962916,-0.018143930529593334,0.04422754437995424,-0.015144781606317315,-0.0221425831330528,0.032055191743859686,-0.011471380362736264,0.024940346847618304,-0.020109660808174924,0.0005549804135231511,-0.06090585920202874
FGF13,0.019044430615739447,-0.03374987239362446,0.07889428855514875,0.06593490526608715,-0.053963954560187585,0.013034666861396826,-0.052674057578012475,0.05001071622973166,0.010729769939364421,0.009039547179152417,0.009061835518655357,,,-0.00046750389396377326,0.031077311932419433,-0.008138556078629617,0.024817466192861275,0.06534756183080671
