,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PODXL,-0.01229993781322499,-0.04785900526311195,-0.04463134434130615,0.20657728107346002,0.014166244004204402,-0.0310099504659058,-0.056459161415466835,-0.0839906451841617,-0.048448944312441025,0.014854643419523566,0.015887867223985646,0.07593081778653958,0.127903826535368
JAM3,0.015534659536318053,-0.012918198881333262,0.0007605460395331274,0.13482316258534466,0.02878884751628816,-0.031761017544720355,0.013365419709951663,-0.06957499073869831,-0.018692199400297038,0.04473946830950167,-0.04838016818405875,0.041766777795663464,0.09077772756914416
TGFB2,0.03088733939234127,0.020357938724792458,0.027326290213745153,0.2203159211447087,-0.007014707830973853,0.04218491339172757,0.008152306481202106,-0.04469113360569822,0.041085928091179766,0.06865728374913956,0.031340406646186425,-0.0049396219343344466,0.025286527920300002
COL18A1,0.000728795567462776,-0.062464179474902244,-0.0060617887429929695,0.15702727558419982,0.05064278901007545,0.04434627141059887,0.012563583039070602,-0.14131855630419998,0.005046238869275685,-0.02007446980106987,0.006657172897287137,-0.011222782999999308,0.021944362736254615
NODAL,-0.02610047559474381,-0.022983833110797297,-0.029728586127675365,0.02492214734204781,,,,-0.13189194545922706,0.04817491751039635,-0.025035701921612738,-0.013574474091988687,0.02198346032341038,0.019575410702174265
INHBB,-0.015426129023336137,-0.016117729178615526,0.02102702997264546,0.15226359277547066,0.030903863472432014,0.013870776959838132,0.0030232360014873527,0.0686202249555144,0.1338496256449987,0.05395509026574075,0.0017104619491715486,0.08563055606876208,0.04063857247305153
LCN1,-0.012702695224942455,,,-0.010436683361805811,,,,,,-0.00666000053612985,,-0.005357865885633753,-0.02599683918181765
ARF4,0.053787427456084,0.04359422543274617,0.0032479921347056957,0.10424379423011468,0.00408940812510874,-0.011582471023590122,-0.019186763878470212,-0.11772558494739103,0.023209719817452113,-0.002862298436970666,-0.0023481988306166945,0.012823887906105596,0.12655698586878864
CXCL14,0.04404734070582054,0.048901865658829584,0.03516709585053373,0.03267380037597303,0.09509558850087439,-0.0242663522690639,-0.03811943664064522,-0.06390795375376986,0.12117164525380324,-0.0018679914731410548,-0.004870863559705132,0.030337625171330616,-0.01760571108741019
LIF,0.04173086964728852,0.0844500652425077,-0.026282729277231777,0.12339231166403804,0.057654087747400995,0.0043789948263327615,0.037728259927672494,0.04648971820626403,0.00015630221392990098,-0.04390217234372522,0.0029011618772531948,-0.028139715712541206,0.06819221618470875
IL17B,,,,0.041847318586161524,,,0.04700872349813079,-0.07037678000840138,0.029687864503173674,-0.03785622826970275,-0.016887907138041537,0.044856165994669475,-0.02939300068902484
MMP1,0.060258200803992384,,-0.012343219213746775,,,,0.03745754981113402,-0.049341101086470836,,-0.00694849191602955,-0.012229057639806341,0.04511739717959456,-0.007690546763184606
MATN1,-0.01667826825648507,,,-0.03555301435698147,-0.013266745392618833,,-0.015105619040401743,,-0.04341098458750665,0.10972761520766003,-0.017404801307920856,-0.028250460726277998,-0.026786136679147955
ADAM28,0.02908939766431889,-0.042917247466915574,-0.03222080032675194,0.09177852435950073,-0.007790754357445826,0.012471940891018808,0.00029789123432084224,-0.0548469499285472,-0.026130402236991226,0.047153383712442536,0.10118274771820619,0.02985030039229772,0.004052855009353355
TCN2,0.0063439032342353764,-0.004991716430450983,0.02804786593612938,0.11997036718214664,-0.04549238663595572,-0.007449110993787538,-0.0809051354139921,-0.13734415606103284,0.10006244857728992,0.06358445985918218,0.004685637362463299,0.025603362876658643,-0.009838229842972628
THPO,-0.02173247410734626,0.050523511675376644,,0.06355727299509732,-0.006308400513104074,0.0022651527451287607,,-0.023488291146539126,-0.04160530386460148,,-0.01509785898212478,0.02528634232075987,0.038345350122016515
CUBN,0.03490640673751529,-0.00372159329333001,0.0692558310470939,0.04740864989950905,0.007956573770651636,-0.018553396369464147,-0.0480151083047766,0.007985330924600686,-0.12137730894497539,0.03234123021918608,-0.010811807105758076,0.10718244302287858,0.05629045734128424
TIMP3,0.008195517062936414,0.05546110868308169,-0.03796553164802503,0.09090420026208551,-0.0016773671168956886,0.02383670326740166,-0.025863939087878245,-0.11702564481991651,0.090522944468534,-0.03209105068422284,-0.03034857202728521,0.05261122669281975,0.04968196923169395
PIGF,-0.0429846804962729,0.00012611360318433008,0.0038159110324429307,0.12885631678011517,-0.06320112655974901,-0.014715810477267747,0.06790599056226085,0.06886512554775216,0.05288281140214861,0.08771736519803051,0.05197175557783242,0.08122360816102067,0.06074872327550414
CRH,-0.014882719819954536,-0.013163502049043851,0.016091921036718644,-0.0521456671899168,-0.020884954058858023,0.046351761092692276,,,,-0.024264309338711907,0.012221133530993642,0.0480634727398114,0.027230465476429763
BDNF,-0.02399275070114591,-0.002198464116435726,-0.0009596489519780166,-0.07974777759011406,-0.024285868551832207,0.027818866243282527,-0.023300388737431347,0.08961488502498431,,-0.003244758104219347,-0.013025960045562852,0.013328486475478404,0.085792239555649
CCL5,-0.01912458272430235,-0.050857565093591614,-0.03707716252939788,0.02741776608341863,-0.051660599261574264,0.022093109183754685,-0.0012083882003121342,-0.03044848616759528,0.025315521703613425,0.028147600943844865,-0.0307716304718846,0.06712442792143572,-0.04494803779159081
GAD1,0.04312155748018093,0.0021380323227876766,-0.018947351846952124,-0.09631989016601952,-0.041087136791030716,-0.06366725319360984,-0.022629927017410133,-0.013113132997723676,0.08121414882652973,0.04844714941165526,-0.031561316093693344,0.03124955237241366,-0.03213530378612172
COL14A1,-0.007827227319132461,-0.023509445259720853,0.01732862334718815,-0.014358027686709594,-0.028818241976654148,0.05165855505062196,0.05606815874936409,-0.12651589914999686,-0.0004391298206887087,0.0027559292003609516,-0.019473500742656847,0.06206292954156066,0.03209187432284519
HLA-A,0.0516658923613269,0.06977496831891988,-0.07291890525422055,0.20905410879302738,0.000981648750510404,-0.0016947816642655805,-0.09305719090664112,-0.06413089512640066,0.10111510795519048,-0.00022956495080655347,-0.01387039897502274,0.020311211432816542,0.050878500093684206
CD5L,-0.014882718098137213,,,,,,,,,,,,
FGF18,0.08857651188215199,-0.010458303938269346,-0.0171137428527467,,-0.014215840357115336,,-0.015684633970984865,,,0.05122073596948024,-0.021132681794420096,-0.005234443746789983,-0.03677253022394221
ADM,0.046169687308553406,0.07781547719691179,-0.0035226791541456237,0.1312459657277133,0.11510908840737144,0.06336459218054459,-0.01668288918526539,0.21279386852281357,0.03306806641336149,-0.029398354264963514,0.041006350649363706,-0.013341705786047629,0.056928365599557496
CCL15,-0.024830496852418272,,,,,0.010589355358453288,,,,,,0.020284226421545162,
GNAI2,-0.014080629028996258,-0.0494446527399749,0.06273874239673666,0.2020811018808195,-0.005537407462572293,0.040795641253760326,0.014988525128828284,0.013977675011264875,-0.04878282426556372,-0.034356116497764225,0.01189279311420035,-0.003033256348941705,9.95880192957453e-05
HDC,,,,0.07936696150172175,,0.02674379405625544,,,-0.049543719250704936,,,0.05993506606533735,0.0501651162381023
COL11A1,-0.03972039467559492,-0.02929601862654282,-0.012099331427467434,-0.008788209107696295,-0.027150685504693777,0.037772290582828695,0.05637140561426408,-0.017815511779145768,,0.026556440466089466,-0.035170064878326496,0.022250786983003944,0.062235964683604046
NUCB2,0.002473002095779771,-0.0021725707257043525,0.035713151781627095,0.08816214351776228,-0.00897926758329776,0.005992555192700923,0.029165917256210393,-0.11890078466673376,-0.07312320870157739,0.023662177372041623,0.02233538034227834,0.02258895865069382,0.024033966341181077
FGF16,,,,,,,,,,,,,-0.02639424356758786
CXCL1,-0.04592210057183467,-0.03462216365993989,0.020335415484335158,0.0825112966489787,-0.010758231923809097,-0.03737330051678007,-0.025648563435718866,-0.06131919685537516,-0.04268337863972194,-0.06827685495914657,-0.0348836580164194,0.05142393868672389,0.012259594010563344
VCAN,-0.013732702613137901,-0.04628248369887471,-0.02425192887611826,0.10567699924873977,-0.04131391688117578,-0.010179788718962876,0.017216792498745002,-0.073933889425827,-0.07283174241891495,0.008829083199062823,0.04073723693211016,-0.07348126780819748,0.094908512394653
MMP7,0.0034760635489193207,-0.0207918196328811,,-0.024751980168551485,-0.013102192061945598,0.0877881616813027,-0.031093460211589027,0.10508484581050861,,0.036352592612794145,-0.045294061582449884,0.0063593235871071884,0.022662362443022662
PTPN6,-0.03040318330582391,-0.009568083852601952,0.0506634976951416,0.1320594631123524,-0.026141780642699886,0.013734813597244338,-0.04160731865452568,-0.051783430652492565,0.14596455329145322,0.06024218817629688,0.03445155548175064,0.007238437849051066,0.01968416043171286
PTGS2,0.0645018671383587,0.07764606354144626,-0.01122829312021297,-0.08706090974233827,-0.0026631302428093374,0.09904181073930089,-0.02093893171613357,-0.026534063991355963,-0.050721565063905294,-0.017452409574617068,0.004769322296036139,0.0045183982138637694,0.012506164521526468
XCL1,-0.01630879711052206,0.08791671782776803,-0.013124764419383804,,-0.02151986022393179,,-0.02816794561293495,,,,,,0.008251249239720572
CD58,-0.0276927145633839,0.07503593117806551,0.031901709950801424,0.15858135601897957,-0.012545823616143318,0.019135829122313583,-0.023371241799371553,-0.08865078751802544,0.010582392722930042,-0.01846878655456369,-0.02133503895384833,0.04522271425220886,0.06383599640049385
TNFSF14,-0.01643279437168048,0.05533325518375664,-0.005413182807141368,-0.011962684581924855,-0.034701747809967806,-0.027764854863405342,,-0.052333597413438966,,0.001156957430079936,-0.017658117436961086,-0.02170425794613534,-0.036071400606813256
CNTN4,-0.016767768165837995,-0.005891782921467151,0.02980848208735492,-0.07759863225957025,-0.0031146466972880992,0.014509951891883468,,,,-0.04072166330281968,-0.020382247897923998,0.015734724725306827,-0.019134593902898536
NTF4,,-0.014393948033328953,,,,,,,,,,,
INSL3,0.03156926009123155,-0.010458301886934071,,,-0.015108205479378987,,,,,-0.023355243256294848,0.024464517407824862,-0.027584199797761583,
BTLA,,-0.016600503419132828,0.09298616439428838,,,0.022034230346917746,,,,,,0.02064056397419133,
MFNG,-0.02304434435733702,0.0019428114818915508,0.005967054078921717,0.06012468944805502,-0.05420260221169445,0.009395850017483505,-0.04668037730220533,0.031127363515639668,0.05362078827239219,0.025587427308143174,-0.009949306086891,0.07532087518001554,0.014756313856776088
ICAM1,0.04748775416030941,0.042800165859578035,0.004867489105151068,0.15953125835806434,-0.013755184331815625,-0.005063301593654191,-0.022297991074661128,0.02139365283653464,-0.0345787160446978,0.05656777345817518,0.013259523556888326,0.002191792354985708,0.09570367012161947
PROS1,-0.030797592129072977,-0.049335879499082726,-0.021131576029935775,0.16295448265586596,0.08999090803886953,0.02175051628104252,-0.04447382133606185,-0.10222286548087438,0.004494454144176154,0.073997779898126,-0.044493319622227856,0.030369602962281254,0.04020324609465274
CLCF1,-0.0005029813933051054,0.078338121672608,-0.01605600595622612,0.05791018176742992,-0.017727062768886036,0.033197565245995146,-0.022265693504181738,-0.0057304776499681265,-0.020332319479916122,0.01711645840525295,-0.0037141958261616716,-0.02783843940634146,0.00336248012828016
PSAP,0.05292208156103235,0.07490366325187821,-0.06640821691215291,-0.12629778843586453,-0.07649237872536693,-0.002519314742354686,0.08968304204616026,-0.09826258526171427,0.07551960417470165,0.034692930158558344,0.0043421029538004636,0.0015034432975351518,-0.04993442696755457
EFEMP1,0.04188088926481115,0.027775179904335274,0.003934828557822945,0.11032244476363953,-0.0987622998084872,0.04042670606984018,0.00679916760222746,0.06338642712746431,0.06964587856057375,0.08415700664560778,-0.01780591198450078,-0.05615212064694996,0.0456503189682016
C1QTNF1,0.07837291334548928,-0.011425577518139543,-0.03342002171400053,0.12853317755097138,0.010016505959005722,0.0573682354174661,-0.02518118302856657,-0.00791783206510334,0.08748535208789333,-0.0025718155954823118,0.010239243992384059,-0.05779823185277292,0.1414991512018428
ALB,0.03686318242721618,0.012221663274873637,0.04446146988641503,0.016820697259121158,-0.016494197738516892,-0.018645511028510888,-0.014299327069870128,0.09856978482938002,0.11817932203734785,-0.003053240696810782,-0.029559247657161416,-0.03119112462160996,0.08642293564617547
CCL13,,,,,,,0.044194217783989305,,,,-0.019807246079722896,,
EFNA3,-0.0015610273501457032,0.07225717841696146,-0.012320408744771739,-0.09453136769593343,0.07467062029750199,-0.005137265150500159,-0.03044575014939599,0.09698622477232811,0.08260170224144135,0.007265498137546141,-0.005944208101069161,0.08283828600032922,0.08483060348989353
DRAXIN,-0.003984681120401122,0.00436335741610714,-0.021687266021502276,0.17024091038967484,0.01749385341691035,0.0014958579597313044,-0.014828106862525331,0.12958422201694564,0.04445831789511334,-0.037811837161250215,-0.0044563882637472406,0.0893485075789668,0.09271229622342998
RAET1L,0.1055332669031418,,,,,-0.03987335214367375,,,,-0.02364303836678148,0.049315061313241926,,
NPTX2,0.0034602410169696893,-0.013824128807677638,0.0003352455215725961,-0.11390438107807672,-0.04140820448212017,-0.03307813278102086,-0.008589138023025729,0.009976672685432852,,0.0658920401705272,0.020023708262367948,0.06044789702805812,-0.010232714478927282
FGF11,0.03605041627730804,0.02859479314295042,0.03703930846375221,0.14908491570065543,0.012412596616568647,-0.004197481808366055,-0.012217368342125405,0.09166321747707211,0.08737414931191777,0.059864582584049975,0.0016742194548680044,0.04548013592528416,0.03182193957105733
CD59,0.03844502183877346,-0.05886484703378103,0.0033349960344096967,-0.06835570381158794,-0.09872783805289641,0.028019375541842605,-0.08071302874923253,-0.13859042371489297,0.05443881682825487,-0.02077676109564729,-0.011948693636886235,-0.02260353029230828,-0.00612971338917742
COL9A2,-0.026135493650542362,-0.026487578484644905,0.027350951182200774,0.08715508541610723,-0.08659945590455766,0.012931559203812804,0.01958854521760287,-0.1344120922386812,-0.08253486233473899,0.006916526405924241,0.03403645593911484,0.06559794132667768,0.018740212456710748
DLL3,-0.018217859241172335,-0.09316110019334489,0.03600289322559804,0.05786506724621769,-0.02784846912942566,-0.01222646588405771,-0.018323438489427614,-0.011591791870498106,-0.02352222211496133,0.04573190888959607,-0.028230942020244083,0.0173386714572659,0.11818585639806907
FGF5,,,,0.018591704452981195,,,0.013182076295387351,,,,,-0.006210443978012352,-0.04527657146723544
LIN7C,0.01233653320860556,-0.023556966581625743,-0.05704625577029808,0.08334570292554906,-0.03805146110343272,0.017063637643565575,0.08058480147935229,0.06407956301940029,0.015342448279258309,-0.056530831437101095,-0.003983654731609933,0.03404942132175265,-0.017362059572567288
GDF7,-0.02683939812821093,-0.0027972056072949766,,0.018795911560347038,0.07148325966200594,-0.0189615130322282,,,,-0.00024884244111158507,0.03817053620404881,0.2442063154980326,-0.04094616216994236
PSPN,0.008456275322779953,0.04384807202837175,0.008920510461998236,0.09672872603889586,-0.012645598684177825,0.029777491662012025,-0.04177950260273609,-0.10619450799843921,0.010084541502716706,0.03469328770635901,0.019264195777463362,0.055695536695455974,-0.04065258778526805
ANGPT1,0.026445032154353953,-0.03714903276792228,-0.0007660414819403083,0.1388559432452808,-0.009197532508342456,-0.02013162721231249,-0.07144010418541315,0.0611138781485208,0.038062119503464074,0.007166944854279245,0.04728210509204372,0.05100824187731985,-0.028386142306797535
PNOC,0.013118451296488542,0.00656587000877325,0.013326808837689236,-0.09963387908494213,-0.060330873126481374,0.022270001058689513,-0.014299327069870128,,,0.07553067810985499,-0.01701845942577122,-0.028469454940293192,-0.054934173861178305
L1CAM,-0.020290510304401117,-0.0028666581699789,-0.011636560463517812,-0.08692674736367155,-0.05922024324943196,-0.02585319931519718,0.021364560409761278,-0.037288811486692525,0.12280550371198444,-0.02532606329855304,-0.021240368850319297,0.08732040889217137,-0.0781357555990676
APOA1,0.0022369987260228243,-0.016287077241476416,0.017173216277290057,0.115425983331791,0.00786393495157166,-0.03192299449159521,0.022479720958209926,0.057248837610282356,0.023505639414039606,0.01516563164582574,0.05440370363757893,0.13947275136667597,0.09559996457474448
PSEN1,0.04754205496930324,-0.023642113354813,-0.008758503529493459,-0.014829633706526029,-0.04998405574090768,0.07720885237289532,-0.025434259010049042,-0.015456520153912218,-0.0719547648072169,0.046097161697752714,0.01014635927812155,0.0062482591558520074,0.07499872879496523
CALM2,-0.01740761152019245,-0.044582928569858446,-0.024844140834482404,-0.2296935718020427,-0.10208509226580688,-0.02025076299811273,-0.03188930961614793,-0.045149147693916834,0.0240176493599158,0.03855264853619165,-0.018077313292041448,0.04319477115282315,-0.04368280363622244
CLEC2B,0.04379283256222233,-0.027836108356252543,0.021338091506087398,0.15386823848464315,0.007407894678038422,0.027752652814134176,-0.034121861547923626,-0.04347828616124041,0.07361622105734171,0.044972657319211705,0.02992597033165049,0.05099814743203987,0.021721370672918704
NTNG1,0.02277417404109863,0.018038773061745353,-0.020919391234427286,0.05862843267232332,-0.017872782965355643,-0.006848311179158885,-0.0234324684112027,-0.005803626991169022,-0.03843135334868852,0.04841322406405056,0.1100901255578035,0.03871752921076052,0.07502766729178582
LRIG1,0.048371959813644304,-0.06249612187129929,0.01603043722563939,0.10549572425001875,0.07127118735910108,0.04619124501721764,0.06566656272064077,-0.08740670298354174,0.008048710864385446,0.044607790104005604,-0.008326949378698422,0.04218716636339111,-0.014778291209867693
CPAMD8,0.06872182970150766,-0.012370304995273636,-0.016664028282354946,-0.029907955915441584,-0.00032874596918752816,0.04591638360352227,,,-0.00976899389375691,-0.022769420646845832,,0.02908066669439851,-0.029033897878520423
GHRL,-0.0303229266112823,0.019973730094390244,0.07004414160508222,-0.033009445409957774,0.009885624349694205,0.007040716463434125,,0.09447874076080057,0.032425978771777254,,-0.015527738356917451,0.004654038194202415,-0.02559368307890187
NPY,0.007001067045809562,-0.019380878042849638,0.07004385835421699,-0.06006501883376183,-0.05587823607400518,0.03623659109768589,,0.19674876547518008,,0.0843339206975034,-0.04001357630108649,0.049620913652470816,0.005516597887766388
MMP2,-0.00018418628112381878,-0.023614257535390853,-0.022748601472887577,0.18523008097311075,-0.011163986593342305,0.023386599926668535,0.028877715604371364,-0.19910523444146896,-0.0019463811281519177,0.014633259388354013,-0.027244791369160998,0.055505160759778745,0.12490526796568302
LHB,,-0.010773601442205771,,,,,,,,,,,
PPY,0.05230560441095678,0.041966537607272154,,,-0.01224772841899031,,0.015174657234750389,,,0.044490608051636196,-0.031482724822318967,-0.0010884169093538566,0.0911686979476752
ALKAL2,-0.004448163009426695,0.04402288717888537,,-0.009041687196514476,0.009764528884276657,-0.025427840543733628,0.05117334964367131,0.00727633448014422,,-0.012987865947894379,0.004429146042463027,0.054638826876221985,0.04331052309907347
CSF1,0.03645686959210824,-0.019903061090069254,-0.0008326330099753067,0.11452702764184043,-0.051810183043220194,-0.012700454336471234,-0.04002754424989135,0.02937187465673924,-0.08138639474178021,-0.017349978262550535,-0.006104500313513328,0.009823854298366182,0.07599899989944821
SEMA4C,-0.02399408020641759,-0.01854416271718347,-0.01695841984601178,0.03086165885693301,-0.0070416069766487755,0.0003035136432724706,0.0032502072072339047,-0.07557525893600321,-5.2579787642502285e-05,0.00039270502926794796,-0.054086802054445576,0.07041603698926646,-0.010165386384667654
BMP8A,,,,,,,,,,,,-0.02475830415406546,
ICAM2,0.026247581931327552,0.04110372216895777,0.048424426096309085,0.10449916362202213,-0.010550300279107173,0.014470399646175075,0.06230172623871891,-0.1404073766215275,0.02312898452633676,0.06766433220729497,0.041651127501101344,0.07888586346727824,-0.03716528346058803
SYTL3,0.09581171400551136,0.059475915836808856,-0.017097180642478664,0.037980160818882155,-0.03511393993904835,-0.008467534753740041,0.0163672613052678,0.11689895809793449,0.03548355187124271,0.09174687704998076,0.0058374148891823865,0.018221757369346458,0.051752674788235406
IL1A,0.05266817352329687,0.033744674501701544,-0.03482713470754655,0.017953105517946738,-0.011657946646293424,-0.004927133774552898,,-0.05251563911101944,-0.02930604959971804,-0.030446973735149832,-0.022896988182399287,0.04975488106899729,0.05702264469077632
HLA-G,-0.01751275927603983,-0.011379007942144002,,,,,,0.07062848609391911,-0.021436468307635372,0.12972222613923315,-0.026034889353094236,,
PGF,-0.03473987763783998,-0.03954187555488992,-0.03105197795311073,0.17184953871491798,0.00938865634280468,0.026886031803849894,-0.0003881537490475438,-0.09299890540955734,0.019923662509635995,0.0595873620444692,-0.03068817241579111,0.06882285505100127,0.0024196933133341036
LGALS8,0.021630125505397755,0.06554683078401449,-0.021356307485337636,0.05824181499503431,-0.025215833265508903,0.006343117649374544,-0.00955244168286145,0.05275396111124642,0.020556553239699796,0.05665756610343374,-0.02690355836475838,-0.008919016269162713,0.05900001774675106
DKK3,-0.03581916168955514,-0.06539800101902848,0.029270002754454467,-0.0855037178957946,-0.010991895514239066,-0.039887640045819336,-0.018343839402347475,-0.17130991583314867,0.07585877722726059,0.058847871974042586,-0.010202894009008867,0.09219629710607705,-0.08041465346725434
COL16A1,0.003896142373461898,-0.010146113090566292,-0.05092869719832917,0.06903637758409249,0.02245179578681567,0.018044029273362176,-0.05473773459196606,-0.01881601334988919,0.03014569857186103,0.03492190143477716,0.024304897259817933,0.07713820335285056,0.08166723655420707
TPH1,-0.012858812963426617,0.03538560932822897,-0.0163579039731958,-0.0017875464572909654,0.03368079256020305,,,0.07748634654913437,0.09931452552745516,-0.004592499341914614,-0.020920457727735205,-0.004072171021434684,0.07205897540208753
TNC,0.04639608798403004,0.09867666808378214,-0.04014151192586497,0.1914121353580507,0.06256381142700504,0.041854218521089,0.018162020458858945,0.1632744663893208,0.085078391734255,0.024190782924988274,-0.07165161498635728,-0.02739690846650468,0.01689180046216173
TNFSF9,0.04137935872286234,-0.0030885741981547827,-0.031089531983369195,0.04729915971808555,0.00924290195059579,0.017500404156358205,-0.03130151418134535,,-0.042214591977942285,0.023129403046062865,-0.022184907602415434,-0.03918183790665815,0.011912142903767702
C4A,,-0.012772729677208649,,,-0.014519067710506301,,-0.015684642482592548,0.017812385866616407,,,-0.014506414683639796,0.004726979221497804,
CNTN2,-0.028699350147064956,-0.042685331419608855,-0.01691532940564237,-0.04725675271514118,-0.06365917342222702,0.0432166644388159,0.029002934100333413,-0.07538562898015487,-0.017871738175280646,0.04933306006161173,-0.04293313476302106,0.07355923396437868,-0.08006511791234115
F7,-0.012544741170808744,,,0.05644841389809878,,,0.03964596805896312,,,,-0.014355018782248244,,-0.0358875385055648
LUM,-0.04983727031158243,-0.016687088935421784,0.030318473121426714,0.19741605634117773,-0.019024827438478754,0.05925960233459551,0.07319206970620766,-0.19349802582250072,-0.012964037426361551,0.039447332159140196,-0.028298222324784364,0.015263416805999873,0.05709074001835468
BTC,-0.011381071849380038,-0.029241808075659174,-0.0182611899750207,,,-0.03561050310577078,,,-0.026548014513522282,-0.010167129715568875,-0.013891628740479396,-0.04223103357998858,-0.020679065439436768
APOC1,0.01657806414174921,0.043083220787650645,0.05452754708810016,0.2136639399508021,-0.05863611439953967,-0.03651164912814561,-0.0973890066245185,-0.2053147366421435,0.013624904048174695,0.09182374429698016,0.0015996783113407533,0.02582578187462839,0.11345506091622454
PKM,0.042932385713332834,0.083184888712688,0.04535758434342208,0.10479704865263904,0.04567180508098381,-0.05757592661163826,-0.04757653151887767,0.12428199499691438,0.012733846548596744,0.0069037206039712015,-0.04743666861978978,0.004160465012641174,0.016892324666376225
TNF,-0.02927272186841337,0.02246119172093181,0.01003892264175546,0.01374701794418784,-0.024657528827886997,0.02858004784347756,-0.020355296729418316,-0.09197969343533893,-0.02278522852893954,0.011397015926950003,,0.06374466635057399,-0.027930973638524384
GNAS,0.010660527483765364,-0.07330588896677413,-0.026808234000158616,-0.10248551908573379,0.03125483805687908,-0.01731573465994707,0.03690928567452222,0.05721344723199031,-0.040174060564009954,-0.017146282914884244,0.019388891373238782,0.06973034588643033,0.002635523596352207
BMP8B,-0.019575252479487444,-0.01649663042948115,0.061423081012617134,0.03021255553540082,-0.022033117428839954,0.051710117559653546,0.07654718533766801,0.027334642026131128,-0.05656422980760559,0.007395711643905454,-0.027910473718660556,0.00514260202196002,0.033357391788693555
LIPH,0.013697708538516257,-0.01618137229376803,,,-0.011706337601363739,,,-0.008450994184142125,,0.03731057044027611,-0.022796404748570528,0.04574795608671124,0.06220415083552068
CCL28,-0.018087515524662465,,,,-0.018025834093340173,0.028519829639802718,,-0.04722038478504297,,,,0.0017265248888888877,-0.002790348545299754
PTPN11,0.019477621875498098,-0.017816182337015044,0.003134446887108335,0.061522990336921955,-0.005273949765468388,-0.02126503096400339,0.024064611676593687,-0.027189669323785824,-0.029888709519016184,0.01647682691500245,-0.001382962810120418,0.0308242976007062,-0.028385368745949994
ADAM12,0.0022336285439363062,0.005210455852968645,-0.00459311320785545,0.14771340792446155,0.03821858533427379,-0.018262638212091918,0.054755461161670835,-0.08482048472890087,0.06605426564979267,0.061969804988521095,-0.02108624919008526,0.026882557547442062,-0.022167325616183977
EPO,-0.017278059507644116,-0.016496630891404174,-0.01755286120555319,,-0.012247728953606075,,-0.013001501771569288,,-0.02569431102727535,0.06555952847777309,-0.013733906863398536,-0.0204440586425876,
EDN3,-0.022399437177665238,-0.0064611825533325284,-0.017982158363892962,-0.029987339582118834,-0.018983375822090386,0.027582607663450137,,,,0.04549510445174972,-0.001653851545873151,0.07653864151104486,0.049763069698429856
CCL22,,,,,0.019606314998222508,,,,,-0.025035690882069216,-0.012050905398760262,-0.018220862108769064,
CCL2,-0.013522854969942075,-0.020325504460955338,-0.003893808094171563,0.057636675141062736,-0.08781758488754696,-0.024036109379893603,-0.04658710919544218,0.06081799492883006,0.03942955610251985,-0.006691893807791501,0.016261522617984442,-0.030414920464361825,-0.028653456708470276
DSCAM,-0.05127896021310971,-0.014119717327436557,0.02504414544486769,0.08329983310811753,-0.017095861065962052,-0.003845537055708686,-0.0191281310569595,0.03275878201137633,-0.08953250386175886,0.0018227970049442624,-0.05803393518203639,0.0937805521765573,0.06683171534285663
GPHA2,-0.014331796909441296,,,,,,,,,,,,
ANG,0.04687091373376103,0.058427723218209514,0.006473673206095249,0.13877849137342987,0.13198629282950206,-0.029956164704717295,-0.035102197152412265,0.0828892144584891,0.1465920541989579,0.07274297477557704,0.06387802717399353,0.08322950951679671,0.04966638641335952
FBLN2,-0.030901231814938947,-0.025013643462665783,-0.02435526879793232,0.05124010672209867,-0.004406012466170207,0.009935474283964033,0.04178932966794778,0.04591971537707775,,0.13816243697346417,0.032829177337568016,0.04148024853060848,0.05192989148519873
VTN,-0.0243076317769526,0.006054818588619824,-0.017697018683383157,-0.050415026816647786,0.033521731378803085,0.11055280678297211,,0.007078320127867649,-0.06291025416937866,-0.019250834210429568,-0.017783555722898737,-0.03334084718273818,-0.000781200978640475
VEGFA,0.05573401043979662,0.0858045590298507,0.0019487598162785257,0.12524361279125107,0.10884783380369559,0.006547822324919603,0.05114188141679586,0.18448413314199455,0.01002771898611895,-0.04950232568249657,-0.013913840219886538,-0.09554285970184302,0.07456597843167705
F10,,,-0.016511617906814498,0.07593443880147993,-0.013429370081832672,0.007744688838472333,0.0003239447717939209,,0.011963288524654715,0.016518283136682032,-0.023786241229470883,-0.024032220894349563,0.04415175236633891
SERPINA1,0.046936488740783204,-0.02836565425966874,0.016503961051055865,0.1829447539762729,-0.009436745618036405,0.006842129696007024,-0.03305763276833301,0.007082441136246073,0.004268918280213185,0.021456645624970214,-0.042597375098144236,0.0627956240630564,0.02102890949339017
VWF,-0.0037146019297670018,-0.039243221929258526,0.00012879372777242838,0.17045171121387098,-0.05924891747690651,0.03773456698147212,-0.03370951258000162,-0.16003356883050793,0.07499251960900186,0.05342769108877574,-0.024242642500381245,0.035853065080256645,-0.09197774055881204
GDNF,0.013364249893282179,-0.013418051310509369,,,,,0.11478284796996051,,-0.057012073167241,-0.03047606169542857,-0.019231637803105463,,
VASP,-0.003243804694258099,0.002432896409566858,-0.014166606735297158,0.11608527848694296,-0.0751618472586347,5.259880223828617e-05,-0.018642799529802814,-0.02168687314039725,-0.05033822355105356,-0.009696802788411332,0.018615443075910457,0.0589612200969441,0.04002498769586377
