,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
CCL15,,0.11016731459176937,,,,,,,,-0.020395222255405254,,,0.09689878965651391,,,,-0.02341709334713874,
GNAI2,-0.01538403562873323,0.10778697322087889,0.001829925012223526,-0.005276997877622038,0.034961890885014654,-0.013943151201385196,0.07326155371865783,0.21553387008401825,-0.01462551088271906,0.01987409588650622,-0.016139998718498548,0.022331060426702607,-0.08172561940467252,-0.08094534540143956,-0.11712910088961165,0.012376825973351437,-0.023372637406726585,-0.02783317464883601
HDC,,,,,,,,0.09913149010395497,,0.03519030315884962,,,,,-0.0038582174592593625,,0.14708280978670926,0.10119261654992537
COL11A1,0.10301392764641973,0.06325863090412788,-0.005748114744112771,0.07879078320376685,0.00919526155967883,0.018438017730934876,0.2063425258006769,-0.043276964170945946,-0.008696053065266478,0.08546463467236264,0.00540559497424073,-0.042160520816528796,0.08633987150805188,0.014877627319052409,,0.004728628370344221,0.0080135821096499,0.10812885843191179
NUCB2,0.020251323143084924,-0.03859273719668967,-0.03170221889502161,-0.09018491636523027,-0.011825939394195432,-0.014656121530482664,0.013396307568213165,0.13282912517363174,-0.01935857240384669,-0.004769307848019689,0.015930206152868127,0.027120280988090863,0.08416600791937583,0.00645661800861144,0.004990080826235773,0.020687047841324923,0.03671226364460628,-0.07876962158778067
FGF16,,,,,,,,,,,,,,,,,,-0.03136783103499249
CXCL1,,0.04012364239753389,0.00452657571777791,-0.03694391508660526,0.07882826908316976,0.020461663048388024,,0.004537725714326194,0.06250877747360024,-0.015398329920937781,0.059285873013200506,-0.02782669466139356,-0.02580152299132743,0.10822382071839495,-0.006842022019708103,0.04626558994610772,0.046113017698814596,0.08382761386769493
VCAN,0.012202354166339056,-0.03759234434205075,-0.012462655328842633,0.06626967637191515,-0.024595400946252278,0.053517594121766085,0.22648312136780155,0.17384559370079872,0.03875994337048084,0.022653458346899802,0.04146144408979592,0.06487550081133721,-0.057988572170923715,0.015679206497941734,-0.07072050131164681,0.03114515629304672,-0.10340864336084472,-0.039011951335335554
MMP7,,0.061990737050908414,,,0.004903950045147606,,0.0284347371761039,0.05806355448771099,0.04449961462233151,-0.029746237567471533,-0.004979191621389656,0.01221519500370591,0.12218124664517703,0.1771289291428785,,0.04014540017567646,-0.026425736791197245,-0.0543667748081881
PTPN6,-0.03970758228767634,0.10163434886736172,0.02119632825638577,0.06529012572648561,0.007715427521369342,0.001579701838492254,0.02743037359540474,0.18377349607566684,0.012639463388889606,0.04747292119274689,-0.033964959002585,0.0526020581834375,0.0512249117929972,-0.02068229034858113,-0.044685712844878364,-0.043040661337397035,0.03039833294445607,0.0771227207092486
PTGS2,-0.0007398851125595202,-0.06083402408478583,-0.009516704326296732,-0.019753593092593714,-0.03635581060195525,-0.020051498201835084,0.058630585424627235,-0.16978956009904936,0.02511448967638335,0.0058246771841231285,0.03910337529101614,-0.01220563497801524,-0.0334557495167663,-0.004277719784293294,-0.03827367085737666,-0.031452304411410024,0.021353117115785036,0.05016978924012987
XCL1,0.002116302881330362,-0.015215293716203615,,,-0.006032724893856326,0.045124264209317366,,,0.05575081896574789,,-0.022252465393572778,,,,,,,0.008215402992889576
CD58,-0.005392595230712437,0.06494874115164416,-0.01867819312696532,0.015948575332069854,0.009758990343853271,0.007714819426228695,0.05867648236851428,0.19091569729191102,0.02600047207876448,-0.005775856058539773,0.08205198346882354,0.03855410101627829,0.024597673656735538,0.10487109935479585,-0.030137781130668152,0.054298225473846266,0.08747782506013989,0.0951702639813169
TNFSF14,-0.0026604351350296104,-0.00159915052306799,0.038034388885891744,-0.07554312768151596,-0.0007081436787163991,0.0319137175284564,,0.06785235731696992,0.011102356754351337,-0.01504011645490493,,,-0.030705702336757953,0.15936472041522792,,0.023379587901471342,0.03872113164524928,0.0012750661415951673
CNTN4,,0.06258052662255104,0.008204306392243616,0.01951857634784148,-0.0031242235652027793,0.010050226710697314,-0.02053600323802122,-0.09299138939350894,0.011185353506612743,0.005709454186058554,,-0.001786861223981847,0.15119797958334766,,,0.05815017795856185,0.023114699213164953,-0.04124475060890537
NTF4,,,,,-0.025539205590799238,,,,,,,,,,,,,
INSL3,,-0.0065999389547810195,,,-0.018556182181747125,,,,-0.02791612315714842,,,,,,,-0.017860911631562656,0.05778560703355273,
BTLA,,,,,-0.019829438362147195,-0.023804438029237162,,,,-0.0037133545710352333,,,,,,,-0.0037915643431625594,
MFNG,0.022260426207778322,0.1026926995770803,0.03186508868008344,-0.05169483892195813,-0.008536909239683154,0.03130678465175698,0.15040201898981367,0.13881895259914165,0.02026530435412826,0.030347971350608436,-0.05761919900415506,0.035785047978822086,0.020960737492860097,0.05595836005730494,-0.006244494558390619,0.09192129946556737,0.0677032625266923,0.02311501963284518
ICAM1,-0.011249664858385995,0.019016937497009744,0.018061110688457477,-0.01890906503661464,0.03560067685633245,-0.04098637263611307,0.1022902434992448,0.1503106785570026,0.07926419275995027,-0.020288459292634085,-0.01283311211768429,-0.03168875925256634,0.021361148351431554,0.02367058206297338,-0.029171005640151564,-0.019987054891511306,0.05826245457388011,0.038818518890054984
PROS1,-0.056764993328968325,0.08373593709812874,-0.002250469037955788,-0.023876066278389008,0.044467935610846714,-0.041490944506368956,0.12618362686369666,0.19717108742083234,-0.0011928204663057373,0.027739169123136766,0.06503457088389282,0.004385221418341297,0.07126339040999687,-0.06173667814938401,-0.01092037957750507,0.025043587531935075,0.05447222391032732,0.035628390249038536
CLCF1,0.007415146767237528,0.041151264750951336,0.04773320230988751,-0.0032783753184957003,0.007969313251232167,-0.026774331408722367,0.0711459909485632,-0.002541222676653568,0.009057493561571275,-0.041076744318162,-0.018941776897584618,0.014048026293697547,-0.04657811575065834,0.0046310303194290435,0.059161143657401806,0.050655301967187163,0.010465684372042705,0.11841478427241668
PSAP,-0.02740844783381393,0.06219249564395668,0.022891466541283365,-0.018542961206738456,-0.0020394940390624284,-0.08061204502213293,-0.13952943030712142,-0.1166544337720321,0.06487334072195722,-0.0742152965109854,-0.03957076424484329,-0.047416282144115814,0.006417832898655774,0.03275289610366844,-0.07762832617157896,-0.021647288735861393,0.10149339268902911,-0.15976140102304845
EFEMP1,0.015494146833701298,0.08005082855274209,-0.0008612623582090754,-0.06777352912832624,0.001606252231621844,-0.07070170558814978,0.12843998567073575,0.14672668293262686,0.0528045029854002,-0.01883501150897279,0.0003887509297319567,-0.019219049695021907,0.024853077123055862,-0.04376979601644753,0.007096211175300802,0.05332516219025869,0.030479747804912725,0.048460163862362536
C1QTNF1,0.03633120531124162,0.018882864094497652,0.0430944077306436,-0.043938735475531496,-0.0013385483625998338,0.04607255215272216,0.0350089441545516,0.1507602851995861,0.052605760384709994,0.0031847841703355143,0.02252483801434654,-0.020886435363444072,0.08011770973403683,0.007455019764840689,-0.017767014212169117,-0.005494201521479824,0.0023862858868816126,0.08504326461683821
ALB,-0.03051836303288715,0.07132903383672597,0.02247601868645213,,0.030070560430679856,-0.0046127910533955785,-0.0185079979502694,-0.032588981948768844,0.04372690547493189,-0.017082395710092138,0.0158084025514127,-0.006057329614498332,-0.03265104184571778,0.04548949023308331,0.005167134722283675,0.0688726232190579,-0.024772129846203597,0.035521839842558176
CCL13,,,,,,,,,,,0.08333614674413724,,,,,,,
EFNA3,0.03215895707923012,-0.004541513429463007,0.04167254600680855,0.008106476569027321,0.010241140748218486,0.01676346190971337,-0.04996855663115549,-0.15730432209522793,-0.020319172570369935,-0.0347153512617673,-0.043367713487821674,0.0067855440600350205,0.020169056890953378,0.012344444023806658,0.09201578782695266,-0.03095383254960327,0.07420729253551814,0.06988504521183804
DRAXIN,-0.014195975491241117,0.05427986527426873,0.009792273006753902,0.006136110596249379,-0.018802742193401955,0.05076125516491537,0.15379616522335338,0.17018787935089402,-3.647452011642531e-05,-0.013716325490666594,-0.05136265441902392,0.005796280895022392,0.05414632288093989,0.0029779284735047297,-0.030533386864634242,0.022253132245162024,0.04000069736915202,0.04343042244135971
RAET1L,,0.002725226268953334,,,,,,,,0.01821947345447622,,,,,,-0.018081002811088782,,
NPTX2,0.026209054197398815,0.06399999170527125,-0.033577198042732743,0.03058186974860448,-0.010071904658813559,0.016575406160694257,-0.1273567718595961,-0.22608767720322528,0.04549486133159885,0.051281869804865855,0.04367613936155383,-0.0013393505054186937,-0.042892907729223,0.06039256850344188,,0.021341640492780572,0.00886073720681082,-0.022374918005893314
FGF11,-0.014807026706843921,0.02886208932943096,-0.012732431335202871,0.012550652787812104,0.08200498432127531,-0.00293436793325355,0.10725933427849434,0.1830891656849357,0.058953069687671715,-0.03108937921578676,0.005159546173963538,-0.017104585356666615,-0.000568795149386506,-0.011380291820385854,-0.01731947166237784,-0.0707607778254405,-0.006945579116674098,0.14646490953683503
CD59,0.05262465505033081,0.121603561655309,0.026412172067189425,-0.05371399916208366,0.03884933208377182,0.01871553432876477,-0.09209529155151805,-0.12163714562322078,0.01551433158658851,-0.013956903927652973,0.07882700952301572,-0.027773854014779425,0.04011020421882859,0.031070976466925908,-0.036022366306882166,0.04150733565995421,-0.014342158740607966,-0.0701748171181587
COL9A2,0.04473933620958703,0.053469614131968615,0.025589519160640856,0.04723146432946947,-0.017362478337355918,0.01680831119609338,0.07613954417887994,0.04090449215757841,0.06966468107173844,-0.01049448108135613,0.011024243889764918,0.005794871411565253,0.06212005883680345,-0.0876283838024886,0.053040967409807606,0.05271115209069199,0.09716417662127291,0.09083648799650176
DLL3,-0.04696519429904043,0.036042190671275245,-0.002309678771183115,0.08480336698595567,0.014978893679492579,0.0025722214101057,0.09816306624717003,0.10853438567789621,-0.006060105524382398,0.034711962810013805,-0.027082261350868535,0.062293201274386825,-0.08016631316197954,0.07666647542414093,0.041476051146641824,0.02122243638427684,0.0263847589713355,0.008448380162480257
FGF5,,,,,,,,-0.02298248116152324,,,-0.035762510188833245,,,,,,-0.03766872729479455,0.06956640398061531
LIN7C,-0.005884654622275634,0.019766630222493208,0.025537013089811756,0.025205191271787875,-0.04760538416678827,0.020682498395888243,0.0688815205157411,0.09287848245134418,0.020168388643735855,-0.03552527363703468,0.04599711140913303,-0.03757481325462682,0.058040376293913926,0.019695924104781288,-0.03638517094990538,0.04488681577617226,0.011295147466287176,-0.03739720526828373
GDF7,-0.02099737801528315,0.037982871944058895,-0.030237466838425396,,-0.014745588043233055,,-0.017273679908407568,0.08386094583294332,-0.04427090349677167,-0.015040115870445977,,,,,,0.09167403291923908,0.0599709174665564,-0.048661833902881285
PSPN,-0.006016439139602107,0.04576653883470412,0.009314901867410137,-0.016790128317328824,0.007652206520663548,-0.01944762278318725,0.027845269428043037,0.0320232553952111,0.02253608745295834,0.006138074053808554,0.03826507739705692,-0.005075280945801686,0.00011910270670426761,0.015652618816659178,0.08315749736657448,-0.020286750731689666,0.10285302945346855,0.09691736274616598
ANGPT1,0.05080079135209406,0.09258675861554733,-0.0033484733378564145,0.007271258572190773,0.006177703893767291,0.027989001842714963,0.047207754125960795,0.19119916726306144,0.05287464185932588,-0.040088221315555166,-0.038865255386156,-0.021582896810805916,-0.06448418618579418,0.08167903754564254,-0.06861376729942058,-0.024549445942837343,0.06505745003449939,-0.0061248211432506075
PNOC,0.08301391275369141,0.015369247585315424,0.005519064527517747,0.009611001967675314,0.047769351562620396,0.03191870015730744,-0.05848050988824834,-0.1744712306838491,0.0006023995096400528,-0.0057667414333275845,0.03394887746015824,-0.03159744999029653,,,,-0.016482679055711026,0.05780471536130229,-0.04824561255717712
L1CAM,-0.031530799796381466,0.022308145124161193,-0.010941729828124877,0.08100322410696008,-0.0004405440323502089,0.006149886700623755,-0.03854389295329888,-0.13232042455422438,0.015862937924647526,0.041298027403187394,0.046225060832205775,-0.020086716035910113,0.0032706120555435533,-0.024467303750653667,-0.00899685053518179,-0.04343274368065234,-0.029418161884904336,-0.09572842186874887
APOA1,-0.044224481656688505,-0.0009898357533100403,-0.010143226328837955,0.06173174492216655,-0.01852507583417144,0.025656884238226162,0.0590246477129668,0.06945434651056528,0.011529327568745518,0.024196604855904212,0.06558944113760626,0.0009842647720681896,-0.024209515293601064,-0.07182449619119112,-0.039397728689264236,-0.05516529178214217,0.02774230281676449,0.10468489439948855
PSEN1,-0.05455895536417466,0.006208530104471575,0.005360502707645137,-0.011510995669585676,-0.04174359073174047,0.04774201034269369,0.02188815548556192,0.028711676665511245,0.021781724823815792,0.020941049302129998,0.007208760473406477,0.012174214429456875,-0.018277575881581607,-0.06105428229154697,0.018341124143540152,0.021242572524848416,0.0037993883434889104,0.010807034155928616
CALM2,0.04403454914513665,0.05644950693883332,0.007002143186489043,0.019114264139051325,0.0009006052409276146,0.05202033054596262,-0.12673136375366625,-0.27454066765469914,-0.015640632900763205,0.059455921456870106,0.021837325215333294,-0.0037206488710131123,-0.02416094698221268,-0.03679172027047144,-0.004469157368795116,0.07522969238299616,0.06673552614969447,-0.018726319625275087
CLEC2B,0.06778496739457303,0.02474135543633128,0.006370030376453813,-0.11108863568168191,-0.023903257434273434,-0.06849462505558061,0.03675864191487201,0.18092763434084144,0.006262053706652052,-0.021681958241758996,0.002259943375415544,0.02381046669113596,-0.010010793197164776,-0.040605478756106615,-0.06357786598139992,-0.030993899352685057,0.05688880712674596,0.0023514866191003177
NTNG1,-0.029349983250736,-0.0033414375456618742,-0.03310871644282497,,0.027934642906932167,-0.0018039988426554303,-0.03116706035954123,0.013427592828782342,0.04800474402871986,-0.0201031266807266,-0.03463346871136229,-0.03037579343343913,0.10071019103827798,0.0864537088132048,0.0709165188219312,0.021584165680221756,0.0608581220167224,0.010982121107405856
LRIG1,-0.0017209063978946228,0.09100006758003137,-0.0010953181922288813,-0.003645821368186571,0.009626133158977616,0.03341180253514612,0.007607181278946917,0.09755653849282397,-0.06839225350638675,-0.07150490110013266,0.0036176498541931447,0.00032043750744211477,-0.04939731069594403,-0.08375339309840041,-0.09212855189585269,0.09350156012281143,0.07303750556154895,0.05932518687403188
CPAMD8,-0.018475890646478418,0.04948814971289762,,,0.004687968994325268,-0.028990551600604122,-0.011432954239926452,0.011078741141797467,0.025254668502452567,-0.02783801086028368,,-0.03788497318109832,0.004040969793902356,,-0.04717199999218942,-0.017412904058088968,-0.008095151944873858,-0.034504887423977275
GHRL,0.113231102604617,0.03160269874014654,-0.030125467904273225,,-0.026882099283459564,0.0057773498882021735,0.024432248379876915,0.09129019740225593,0.007272066550104806,-0.013716325490666594,,-0.0134361651105842,-0.034762896699265515,0.13958459725217454,-0.005815520272384149,,-0.017680685286811496,-0.030416417289109255
NPY,-0.027104852658282774,0.05099042283661077,0.05919520527343401,-0.03466781177809717,0.023885473157072252,-0.00283116792592346,-0.10937953729485779,-0.19174880142814266,-0.03900918665597222,0.03988254764120371,,-0.025020224889541625,-0.03013058754700308,-0.04225630328223481,,0.011347762278767567,0.09830190166191488,-0.03364129348131944
MMP2,-0.0017994106368907333,0.0833200545375596,0.05361219129795811,0.18404669376058333,-0.03596263837633438,0.010831354183448952,0.14492412219051146,0.17176804379722538,0.014169158564255813,-0.05045491201194073,-0.08012635602939505,0.07899978458740652,0.002218211508630637,-0.009754438295018904,0.06317169090181257,-0.002717554226816749,0.044207434490473006,0.06840053447155184
LHB,,,,,-0.019115618699520158,,,,,,,,,,,,,
PPY,,-0.015974105044876556,,,-0.033274717024783906,,,,0.03983963815141261,,0.06029328280826217,,,,,-0.06122965814158549,0.008554714164498071,0.06614356443624929
ALKAL2,0.11109814760204052,0.03927506410212692,-0.024270521251998443,,-0.018837898575062916,,0.029043295129197087,0.05581081369277569,0.005453670533400722,0.0072253811112647165,-0.010316018363338104,-0.00490629619848091,-0.04124502774387152,0.023052238155611002,,-0.004937206633615798,-0.017581494380103715,-0.0061354943002392805
CSF1,0.009466765283184943,0.07450538453372658,-0.016653776724886285,0.0014402772841938674,0.0001982109052836135,-0.009656929879750281,0.08201125110623202,0.08808970439276506,0.03956002965081167,-0.006747149288308791,0.03456521191608471,-0.005291694865814624,0.0025210253730546532,-0.041837137411665455,-0.07817319810216106,-0.0010220317104644519,0.06420782212811395,0.15673554064031162
SEMA4C,0.015843113801781293,0.04006448944012017,0.021733634914310945,0.024629066130961934,-0.008112185758305844,0.08323545876203559,0.05735184035013981,0.020445657921454443,-0.011480027409157895,-0.02400701981844143,0.05464523485638078,0.0042211631680858066,0.10512680818649847,-0.008607583947450472,0.05927558342326608,0.0006500899625739107,0.05946380137712966,0.06728019620267636
BMP8A,,,,,,,,,,,,,,,,,-0.028778548813567457,
ICAM2,-0.012432054316551807,0.08553949708712325,0.00916272008973554,0.0027647457769343427,0.014135405040198766,-0.009850205859565966,0.05126449544359314,0.16273556386741025,-0.019016285049579997,-0.03726618560753247,0.06311851101149399,-0.01722496544085135,-0.02160530407599417,-0.048897112143940595,0.09307743184834531,0.01770430507538198,0.03935584916225498,-0.02765872001113094
SYTL3,-0.04148973637300277,0.006866579564419618,0.0544262287300686,-0.08916910489501349,0.012326589335725193,-0.025423519676595712,0.03948144172319779,0.07733759805871987,0.04759462904262776,0.047077836055258886,-0.00703240247665038,-0.016062227933017755,-0.010556850271482551,0.08903239504639897,-0.04375272165414533,0.02551804860911339,0.07248251962418888,0.091640933078454
IL1A,-0.021468687991930125,0.004602947685407551,-0.033994829738515704,-0.006713132803890375,-0.0038479159126706595,-0.009268192312983186,0.008172552299047587,0.05933980062988075,0.015255132628625857,0.0007135000797696953,,0.015795293982489425,0.011584615614975797,-0.025186095084239794,0.0028269934456224524,0.001816470204211623,0.04689778404884876,0.09257682650086344
HLA-G,,0.024770994261258287,,,-0.020189792444772505,,-0.023608564724919096,,,,,,,0.03243386280048077,-0.01666755313330447,-0.0438394381431843,,
PGF,0.023425349092811267,0.10327627529074271,0.0012558619156808465,-0.0009322025996358506,0.048848202821388124,-0.013131835463019471,0.08365737628740912,0.18189967920888056,-0.016110257032371882,-0.024801525623954775,0.12960448589870474,0.03557152748713523,0.015887793846636203,-0.026291223765116143,0.06576424820254273,0.03817415411973424,0.07030199535350662,-0.08158542408743183
LGALS8,-0.10282526736017567,0.05720072415209823,0.006137641600178692,0.04031676371108016,-0.0038729335557094076,0.011032319186707806,-0.030556149758167436,0.08633253907792025,0.0006878557075617295,-0.024697613099318845,0.019431811112772486,0.0070725465926844595,0.06199154264643096,-0.04142915264793932,0.028010318766240244,-0.0058653335177238945,0.040846880222214915,-0.009670509727193785
DKK3,-0.020870490178338873,0.04250668122683296,-0.08089242441321227,0.028084774671280774,-0.028579443020468276,0.006549015242123826,-0.1837686005914411,-0.18742583384835718,-0.03292070774676848,-0.0013360304401072904,0.0330217417241506,-0.04004250050212925,-0.02958766731054155,0.03798267214095343,-0.10555043015608584,0.02027920928053808,0.0848000890662189,-0.16118363115468254
COL16A1,-0.03694212084516036,0.11250866817244981,-0.02029838552685149,0.15774563084376003,0.04342890928768875,0.04890912638627321,0.04566325661333506,0.1213439364832185,-0.008521234439253515,-0.04461978471375002,0.00504788904492734,0.07017042332311055,0.029968016731894084,-0.08945154952383806,-0.0032053155119651905,-0.047672622364010854,0.054946402082440574,0.12905737776427795
TPH1,0.023081291795154956,0.061360122006706576,,-0.02051958582221628,-0.012470685218493743,0.06604284591283541,-0.009136537314930238,0.013363450218095782,0.008474278842349343,,,0.02962311750518254,,0.08628150322318456,0.10942705211287974,-0.028311902218395725,0.03077651170991434,0.0889086556348941
TNC,-0.053096784736341114,0.07328381638067119,0.015818668764306893,-0.024184160761277496,0.015788631446638772,-0.054040851622985574,0.11581953475154512,0.27200508352746594,0.019913063366295964,-0.0576859636478886,-0.04083894335453251,0.03207028407200343,0.09020511134084747,-0.06336232219917469,0.013262515913362067,0.01996401522344005,0.05860622807917333,0.03470670440052845
TNFSF9,0.031309930464364824,0.04254211944010189,-0.04058584460425082,0.03032962649376339,-0.02383503007653214,0.07266413760610296,-0.0010715151603765006,-0.08570704326674566,0.027130603526093398,0.06454814248005294,0.04587121862067213,-0.04188112138513956,,,-0.017190197987917457,0.038460625157906256,0.021511589425633644,-0.04506732283713995
C4A,,,-0.023917510804650988,,-0.022662675203954548,,,,-0.0063177388223088615,,-0.023182089276180175,0.008758260370982894,,-0.001033269743528209,,,-0.0387547140934797,
CNTN2,0.003813523515270797,0.014156841984460225,0.046176565137366454,0.03940120755382606,-0.026650098937634578,0.06415339642993191,0.06244351111637998,-0.05752305284505525,-0.039487137487560234,-0.042556074112308474,0.006460349679023426,0.02815857129109859,-0.0005142040621763329,0.0026093970857610197,0.017827317650197693,0.022508033705046927,0.03959780389150914,-0.08826507289430363
F7,,0.03494631212932657,,,,,-0.005022259974519422,0.013704188888526264,,,-0.003411708630094299,,,,,,,-0.0053089356529941985
LUM,-0.06858398342093598,0.13589488532832428,-0.016470398481669264,0.02895821485956583,-0.03995430999881981,-0.0002126106993561588,-0.01841219203277804,0.2508295771681724,-0.042558992395642314,-4.9788680469798264e-05,-0.06783419819784679,0.00370645311346573,0.09691641421665254,-0.06676839800605056,-0.1021181647317244,0.011173803689392964,-0.0022165490157447093,-0.06402694998934534
IZUMO1,-0.01765429042592003,,,,,,,,,,,,,,,,,
BTC,,0.05283426692550845,0.036328153533838,,0.0010399131787892694,-0.06587254837501234,,,,-0.017609953587492688,,,,,0.005982170266166152,0.03787164801555706,0.07603030125679844,0.04811521678478255
APOC1,-0.011573667335529033,0.03909156446849669,0.01419371253113216,-0.035991335416630084,0.009705109546980775,0.049798564403140254,0.1639410936441636,0.2917079423173166,0.0051817600569707195,0.051394870311436365,0.0010600656287907675,0.005829280867328008,0.08016091358795502,-0.0033332747941050085,0.010489342366610385,0.0659123347711585,0.09132894586204175,0.0657354401164151
PKM,0.09026576065644085,-0.060007726100671024,0.05223937602485069,-0.10364410501146151,-0.018059807929951956,-0.051011862926793494,-0.05073786841382465,0.07407791414942083,-0.030830636002906416,-0.004001274082174529,0.028239167746561395,0.019754480758696003,-0.032615779958048846,0.004141050320577927,0.12217317398641808,-0.04088931966913429,0.03464222307791909,0.03320316116127607
TNF,,0.027566437712502403,0.027717757876330715,,0.002299117439939766,0.004250765096865815,0.047200548285745346,0.013760007044951167,0.04725923619424663,0.09580499725404654,-0.01747573779279506,0.0068385260066035096,0.052236932873320555,-0.02773715633987082,0.00368950504607874,-0.018081007742686367,0.07298527426641445,0.10582297737869371
GNAS,-0.04101301740156693,-0.03329775455286993,0.04819087023704035,0.027801857550260392,-0.05746328555615422,0.035483488977761664,-0.13242540377513934,-0.16997909026376537,0.01406175717874798,-0.004315467456656357,-0.0816756918185371,0.054955879578292836,-0.003446629850415616,-0.12061716636591335,-0.0969510751855867,0.027175451129873126,0.05270459864880219,-0.04442861566156271
BMP8B,0.04016170704210579,-0.009758744005413442,-0.004088298063330611,0.08542903867274487,-0.029269998413111904,-0.059574306167347206,0.08855267569596327,-0.02535660495944991,-0.02931601290539168,-0.013314962461673265,0.01618359049422879,0.020614581410023175,0.014368945997153082,-0.0008367502383566728,-0.04401708427418501,-0.026537484672231253,0.02129324219482603,-0.008020803220956888
LIPH,,0.06843122654306046,,-0.006758452509330055,0.023609677016044415,,,,0.0050784812591106315,,,,,-0.0510701098855291,,-0.02015876810100965,0.08620237628754326,0.08525420560448763
CCL28,,-0.03771102956044601,,,,,-0.030607929490312914,,-0.007959965134209025,0.019800817775454352,,-0.019576296113960206,,0.00042704576696386257,,,-0.004325938383919342,-0.050221260324734854
PTPN11,-0.018932332184230533,0.0028995496582439407,-0.013755173168031392,0.06801228479587591,-0.022110403380717156,0.03222591511214542,-0.013669206842883485,0.04960271907636306,-0.033423334374924216,0.004901967974564898,0.04246156496268206,-0.016493614962980938,-0.019275497066127537,-0.007513248121897919,-0.07102942747196613,-0.03660233779206445,-0.014968517928909969,-0.09379818226680767
ADAM12,0.021672372282099842,0.11987344271394612,-0.016873647375997294,0.0578497935313444,-0.025370266340913012,0.03725239918801874,0.08716472777306539,0.2008421998292612,-0.04950913503339714,0.003202736190983997,0.033496215345859594,9.608028811419545e-05,-0.02378015177867886,-0.029980708402734892,0.00027582724895376464,0.04370361242552087,0.008772045346291394,0.039830612022868306
EPO,,0.01595867538842128,,,-0.029269999232702685,-0.01848483569791804,,,-0.022630689682564053,,-0.019216375198060274,0.029619173611949823,,,0.140716431175206,-0.02093641744821812,-0.023763757643979512,
EDN3,-0.025947196520692505,0.014548510837651766,0.031030624967637067,-0.04357889231990795,0.01491656666943955,-0.007605083135867748,-0.031162872445005572,0.05273776847204608,-0.019566624500475437,0.02353267690159444,,0.017334075112394372,,,,-0.004878995050704817,-0.004312742026857563,0.00613715020501795
CCL22,,,-0.030237466106213085,,,,,,0.030150595173970677,,,,,,,-0.01914603318718318,0.021083012176404344,
CCL2,-0.01262550734367022,0.12872424947390154,0.040134596656343634,0.049666549914577106,0.02657863223816668,-0.08553541265012866,0.06159305086569209,0.07178758482753109,0.0700952371763056,-0.04053079164190934,-0.048703386764288314,-0.03385971095961034,0.06958829655327857,-0.01417423268872516,-0.023691271585806136,0.06768981912679965,0.014455313575293432,0.0812084494823073
DSCAM,0.019236580023409392,0.03051844985186396,-0.0047570292519085195,0.08552536943111083,0.007865760770586296,0.09856711297030975,0.14842564881554574,0.05688177109817681,0.04791478289526899,-0.028157889668148778,-0.00038468341790178255,0.016734380621619985,0.0047328540811735825,-0.0068050159251358605,-0.06307430201435393,0.04374756175410952,0.026276682765919393,0.07888052168257909
GPHA2,,0.005797161046210543,,,,,,,,,,,,,,,,
ANG,-0.03566054919383421,-0.03752935891299367,0.013047317439084341,-0.06468337481266523,0.07029581701176713,0.027676615942070142,0.0839280438154552,0.11216573633537294,-0.037379115610929964,0.001976407556985779,-0.004951670179996404,0.01244882498800706,0.03601608231315829,0.04062528301927333,0.03258127842491785,-0.025075854807007074,0.07907035039788167,-0.0019214882622035836
FBLN2,-0.02432868899122725,-0.007293537549797191,0.014717556461318433,-0.028563560611600567,-0.0034017504408410844,-0.021844746378844156,-0.024708422778986633,-0.009017376544542276,0.07585599033929734,0.00727321935430726,0.03523573835684994,-0.031925164846193683,0.01504527829549946,0.0323231167403559,,0.030563471865032103,0.049620605340230654,0.10618346554241348
VTN,,0.017556533498859123,,-0.04310192004732451,-0.012786824311806113,0.03140003430284963,-0.01000887598461522,0.13780579001990592,-0.03717968167492853,-0.02100049689175466,,-0.02051177150734343,-0.02188235714885466,-0.017821528040276553,0.04364609557344321,-0.01472206668511888,0.004449412852866751,0.0046542396083599355
VEGFA,0.01267144831999574,-0.13638054817145645,-0.04809629479881686,-0.06326807781800935,0.009970411597212602,-0.07230555129721371,0.12042764970415974,0.12350074777532785,-0.03333488916388617,-0.051635495621285485,-0.053694640677045734,0.04543981728834823,0.003918070684166644,-0.009207518961342769,0.08132625727881669,-0.06505463287423785,-0.09945322960635872,0.09384043158859555
F10,,,-0.004489821966122122,,,-0.02872540197521303,-0.010181180269126632,0.07023533688664622,-0.024814062109431607,-0.0020413925282474006,-0.01198600473816223,,-0.023736454975357216,,-0.03721348578680935,0.008145326317802449,-0.020757984747515553,-0.0205820096089256
SERPINA1,0.004501302544531854,0.07631603700172825,-0.02916008953114729,0.0314209469976196,-0.04421612587106696,-0.012276287054665286,0.06470053325069496,0.17663419048637463,0.008288624448194119,-0.03099885935957191,0.029195868684781023,0.00872954546439448,0.034968099695920594,-0.02834603131949327,-0.07684106133343452,0.028290198478690402,0.06011100247300817,0.005443273274737732
