,UKF259,UKF275,UKF296,ZH8812bulk,ZH916T1,ZH916bulk
THBS1,-0.012554887886856787,0.01853761822870372,0.02529960048350389,0.05792599172835079,-0.16313757540792773,0.055526840151496844
HSPA4,0.0336467517573396,0.027342416246901948,-0.008646176168368951,0.03587860126111206,-0.009282038086588817,0.012421861055022226
LMAN1,0.014824565511720348,-0.006520430425209614,0.018460984036253524,0.05385612011451379,-0.061702344897125255,0.016566694024103344
LYPD3,-0.0123085245248781,-0.020199003836447866,-0.031022545421123107,,-0.010544677409937104,0.0022994384441026674
APOE,-0.070224511580366,0.006472739272903884,0.01900646936630385,0.1142263881956864,0.006897775004996565,-0.07652710070367662
SOSTDC1,,0.023513105400082054,0.0021110502098180208,,0.016985708360872338,0.01623594487923548
ANXA1,0.02339093146445297,0.017128075051100655,0.03810867410373153,-0.022721456969733964,-0.11250622794841283,0.06337991708399095
WNT2B,-0.07296526197743815,-0.03474029469627242,0.009319250350009321,0.005433742091194134,0.02259404887577021,0.13128032477809665
AMH,0.08220231671085895,0.1129054412560416,-0.00511658750792573,0.025699127556357802,-0.014534048237422235,0.011142219649241324
GDF10,,0.03807521003491301,0.018976771442947075,-0.026984372746437668,-0.05975559290700599,0.018695026249908757
EFNB3,0.0276618900709246,0.0034597096085314267,-0.022278236535635213,0.14415645138848857,0.1375577255288776,0.016400066607593643
LTB,-0.041539057553104296,0.00750359477527813,0.01800872702185875,0.09094494022268354,0.01620224867018794,0.05175965979629045
ANGPT2,-0.032847980913808236,0.054825703232631307,-0.04705612245006201,0.069771283015374,0.026426569612192096,-0.06444048510792563
NRTN,,,,0.046949155948029606,,
ADAM17,0.03267611832419106,0.023015240693764455,0.00517938056905666,-0.0016650774832091511,0.03587915309553483,0.012092939653721319
LRPAP1,-0.0391599135577104,0.006941738264233764,-0.03234005339836184,0.13331545682519735,0.09306881637266659,0.038144440667421155
NID1,-0.03256834310964471,-0.011983982829958,0.04005024220539977,0.1332516558660015,-0.06358002586701622,0.05621551498435522
MST1,0.022800084475449532,-0.03251578016760823,-0.04231127740650083,0.110991097307691,0.09433147301201168,0.0425200581155352
DCN,-0.02617736524135169,0.042359820915105525,-0.0005146256579027256,0.13300341053626746,-0.11605394434028782,0.0027549140445514366
IGFL2,,-0.017102522672687373,,,-0.039866582274495674,
COL7A1,0.08672149369611276,-0.0031683962474224983,-0.01596441314058809,0.12839183087193656,0.05275358260718333,0.027891407170584418
CALR,-0.010857805411501909,-0.0033486983598235574,0.029292980236352212,0.09207438310903875,-0.06475260921756733,0.01329923892767183
PIGA,-0.00011222940101076438,-0.006918276514362665,-0.012062284499198528,-0.028350422082571602,0.017058795571463836,0.053721902266186915
CD200,0.01219066241543091,0.003332224145585772,0.03342172092634785,-0.024730259274114718,0.024557404646104626,-0.0733654520667428
GRP,,0.03724343056261965,0.0033947362523833293,-0.029529684518833196,0.019457223299262506,0.012206336644272826
CDH1,-0.028644979241931753,-0.013780192550607629,,0.09417128710664437,-0.010009827249515367,-0.024948184357108674
LPL,-0.013245584491070354,0.013342330205452854,0.04946958852875504,0.17506208740797388,0.1570881105370377,0.07833169213750749
SEMA5A,-0.009351841019147683,0.031092008944352274,-0.024073048342696718,0.13267968162297972,0.12964456221505308,0.04955894945497059
SEMA7A,0.05315525506867076,-0.0066001058954565095,0.038024708442102415,0.005579629481753833,0.032591822745277,-0.04028348007583013
SEMA4G,0.009454328457862758,0.005282534114557136,0.02693848022045517,-0.04762469149958927,0.010427008709190699,0.012263298654063833
SEMA3B,0.057394526847429565,-0.04641142941502187,-0.03972572679785787,-0.10398172281567197,0.10897007058049586,0.09858913564860722
RPH3A,0.04260061642409563,-0.03774111617234878,0.019391571320418684,0.02387199650043951,0.07187024956533893,-0.06918089606080703
JAG2,0.007222463157906351,0.028082464139901987,-0.009292962043451583,0.04542610982753177,0.023175494148478457,0.021415958182372553
CGN,0.023128608734369716,0.06176608712170848,-0.02466957051003435,0.015580076284468019,0.04288662968599102,-0.009736779597166564
GDF15,0.03151980867315067,-0.017467645949597838,,0.03842433464566124,0.0868794734522512,0.14943867327821736
SEMA4F,-0.016101425112876478,-0.04883711974199707,0.006097264486420785,0.03618795957337055,0.06356627104229404,0.06324856016534149
NXPH1,-0.043188376039520436,-0.035928048112166634,-0.03916717671286336,0.04818550693992529,0.09686805820793001,-0.012550098785443702
ARF1,0.021719087659952035,0.0015700242457979408,-0.0006789312945789167,0.06520112032259891,-0.04775760005237852,-0.06033907614583602
DSC3,,,,,0.01655271996031009,
EBI3,0.04324318180945029,0.05312638755257541,-0.009539559210641181,-0.02933220398432069,0.09403248459865417,-0.024413460215542786
TIMP1,0.007896959534380216,0.0144824664733341,-0.028836630145061205,0.18264805811224447,-0.11485439278315396,0.046117917629180584
SEMA3C,-0.015396874497021115,-0.018486335977402995,0.009647376305066001,-0.02390127804278571,-0.0330440188309886,0.04959981005427981
GNRH2,,,,,0.01741243058953499,
GAS6,0.05099466368356788,-0.012992708399235955,0.08312055229993635,0.027807821846203236,0.02357439827893215,-0.017077338888235507
MEPE,-0.03812434515210512,-0.0031072544556191273,-0.011881999071049025,,-0.0373107602237799,-0.10205697644774704
SERPINE1,0.05591919458250091,-0.017639063595543767,0.02052615140351321,0.10751517066490109,-0.10890969292234917,0.12516149537011684
RSPO2,0.0045636877413833335,-0.0016451542575598621,0.016621667107310074,0.04865303080871202,0.03694427761573754,0.007745349535751882
SHBG,0.0016732966603480103,0.000131705820244079,-0.03204290624431682,0.026665485332940428,0.027843685657826606,0.055817844393525835
LGALS3BP,0.01813994174922352,-0.054020365731134154,0.05214847057308892,0.08492895048720493,0.007242898337788924,0.08399500289621802
LAMB1,-0.006656907978787268,0.0218215487289935,-0.038530698276094344,0.10047559246761818,-0.05227161347272772,0.0286411787715243
SPTBN2,0.08670513012567402,-0.032459970165899875,0.013356604699669265,0.0558999340636792,0.10613919096352988,-0.03408833208649813
COL1A2,-0.003562687006121963,0.04574804863146425,0.07282754086906364,0.12115663926071554,-0.15748874210896716,-0.02034235231074553
DEFB1,,-0.015237340469992656,,,-0.0585651058126473,-0.01393952219767738
SCT,,-0.01400499361597191,,,,
WNT11,0.03201404917419043,,0.007215220211368048,,-0.010459320768390474,0.017897976294054225
LGALS1,0.08039230701420018,0.002969698083651328,0.0027677373469172087,0.06933069088597861,-0.03425809573828929,0.09102249938805324
BCAN,-0.11420291307611934,-0.02239780651393209,0.0004947355557861872,0.13048663435057187,0.16863806252911595,-0.07070449978940958
ANOS1,-0.04502940272170958,-0.006031631080288031,-0.004241263171837671,0.027809398770269014,0.1119445281248796,-0.011603016543604338
EDA,-0.002086480527033661,0.003119535580332512,0.014807169218115935,0.12207046822373321,0.07390145000275249,-0.0026015171433125496
FGF22,,,-0.028766723746347242,-0.028911632344409858,0.011401956141935222,-0.02093148392627893
SHANK1,-0.03958465843299712,0.03351576425516118,-0.028060953662754847,,0.13842041145869388,0.019734590634098666
RAET1G,,,,,0.09766233227646823,0.04906456426716249
TGFB1,-0.034167007818468285,-0.02424479826088289,0.060208830305655256,0.13252671219963064,-0.00921212200803384,-0.006306969788021044
MSTN,-0.009597871107267337,-0.005749538400595465,0.0565610072613905,0.10071598481718352,0.06127872827690612,0.027898552688902956
WNT4,,-0.021520329683856063,0.026257543707219402,0.05109773269901766,-0.04383774772310162,0.048394059933043035
TNFSF4,0.051227111623270434,-0.0368215394007923,-0.026791470863367285,0.09530864331245845,0.022732883939249205,0.0958124090980023
NTN1,-0.04334677994788026,0.049476116111587934,-0.022017107788841243,0.057921932985780536,0.05623528263511346,0.06745797260990787
CXCL12,-0.02026200817279029,-0.02389248599273394,-0.05038244548772098,-0.006629785180883389,-0.05362660901954708,-0.045223633584380876
GNRH1,0.061551143446820146,-0.005513531374551995,0.011128614258114832,-0.021106190457367675,-0.00530200136401159,0.09414085894148692
RIMS1,0.031972432732646945,0.012202717340807379,0.005492402129815452,-0.010599684517058595,-0.025544619995862206,-0.08400750007168391
FGF14,0.00019512128212334222,-0.009224385262282375,0.001418036177110744,0.020514042581584936,0.11318658661736765,0.06669322807565646
IGF1,0.0257928410042672,0.009926163104071982,0.07310839144329657,-0.009935084840103083,0.02640883845055723,-0.037012635716919255
TNFSF10,0.03844955204938449,-0.023501258122689526,0.0369912995436406,-0.0015568615051981477,0.020935040377574966,0.029633962775800944
GDF5,,,-0.028766724170755698,0.01583559971698978,-0.027994535446243047,0.004930595381047592
CHAD,,,0.05773759056530399,-0.02346706707957967,,
RGMA,-0.042997783380735885,0.07311448774359655,0.04672724254411293,0.11366781905171604,0.15996076157607123,0.10700295402584768
CLEC3A,,,0.03511783590587982,,,
WNT16,0.030764598354708128,0.022714970230085726,-0.016470053629856773,-0.019386296404308598,0.014523091995097642,0.009294549812792761
CX3CL1,0.011809248257325797,0.039830314704485316,-0.024525695511179554,0.08777952952287138,0.0946730326481145,0.002077226098928775
FGF1,-0.04298505576638048,0.040536637788260284,0.027342442521667912,-0.038409025740006805,0.06894423373161628,-0.07657148034522318
ALOX5AP,0.021059370766489054,-0.03804039857466794,0.031371911111352284,-0.06291803858569221,0.013380995598101695,-0.006979275970127259
IL1RN,0.036819689445791295,-0.022542422109089456,,,-0.030149523667140684,0.00010707406929461703
NPW,0.0024485108106762697,0.03754207873729341,,0.001108195965386843,0.10008873206274262,0.07125397876977245
CXCL9,0.06343412531763126,0.00030067874827684454,0.012095982279750865,-0.025397279765957636,0.0018434229326667368,0.04504712024220032
ANGPTL4,0.09645875801107616,0.02317867762897752,0.009456892505013473,-0.06765957791298526,-0.06016815518574017,0.05802730903633246
UCN2,0.02164645665003388,-0.02194444757206008,,,,
OBP2A,,,,,-0.048359825204609505,
COL4A3,-0.03877186294263531,-0.028387470536568753,0.05012986224422652,0.10796625630195912,-0.01919241767895894,0.02801804525658935
NRG3,0.0032391960421204367,-0.03215222508030408,-0.03778598818801234,0.03368489539811988,0.04656690050627576,-0.05173486518868972
IL23A,0.0022508522930781622,,,,0.050868337953978264,0.025697416963555868
COLQ,-0.04196271620036922,0.021531257238652998,-0.03270061507499466,0.08798005032137148,0.17239348782664055,0.08815845698720436
TNFSF12,0.018099348755573355,-0.019998337368862678,0.036717079901564684,0.07000000126349422,0.0648951975712545,-0.008598450500435194
DKK2,0.09014455564007447,0.02722756127153227,-0.019794563977143107,,-0.012501842973344522,0.11893095171283281
FYN,-0.07683322094706445,0.03583455188818848,0.030056203248473887,0.13284702584081867,0.09850166611840785,0.04399967320616994
ACE,0.003266737742614501,0.04449370871080718,8.925820716546011e-05,0.12726888284346388,0.04902401583956134,-0.027142979792754932
IL18,-0.046677473758935634,0.04298950511678539,0.02832611930020379,-0.008709242828144857,0.07634744346632767,0.033115100799371015
PPBP,,,,0.058257680831784966,,0.03917115402471431
CCL27,-0.017904870462704312,0.0032835681642111314,0.009516355524862094,0.08681295172933513,0.03090145250403268,0.06275611908322198
SERPING1,-0.012069648211182215,-0.03778823787035611,-0.01995757784197591,0.11974004817804701,-0.052244526358243525,0.05436501384435881
AZGP1,0.0907464454099994,-0.05826318650985575,-0.016564387261753157,0.20035239947247507,0.05960694701678875,-0.012664208203352957
INHA,0.02185027274245401,0.043027496539523265,-0.031416707064946967,0.048418407941182226,0.04450167097331121,0.05663805851785665
SEMA3G,-0.04747176658663248,-0.002419788538159852,0.029859954413528088,0.08124525701193142,-0.03985976104308233,-0.012084273672366669
COL6A1,0.054341165577281796,0.03962632972783282,-0.028802326067214525,0.17145849197587223,-0.12789378320770475,0.028099765883030658
FGF17,-0.034909588255515114,-0.031880928158917805,0.037290154718799706,,0.0029511748082441456,-0.0451819252276271
TNFSF8,0.07105109767390552,-0.017966016005378466,,0.031276414788326774,-0.006076245707495289,0.031262307646426464
FGF20,0.014112612496637707,-0.0036054938046988904,-0.04092207696572916,-0.013075895527483549,0.052483203652365126,-0.02184282519501566
ICAM3,0.0187585125398116,-0.020074614048970832,-0.02535368114799243,0.15561132592728547,0.08677361909898212,0.0886604677095697
LAMA4,-0.03844624025425016,0.022051297328295656,0.06804222218788249,0.1116204832072419,0.0039161731291283055,0.04354913642547881
DLL4,0.029564244620080844,-0.003484667458303281,0.022793235046931606,0.0844463203513821,0.04996754980653466,0.05375753372894458
SEMA3A,-0.02140346098849487,0.039802766024468555,0.03101655937525032,0.05699358343781723,0.07498425733280994,-0.05824942696753999
RLN2,-0.004057144860302879,-0.018300630729037464,0.016108663112278293,-0.0007679601756364044,-0.04549314006042077,0.006372865345500975
C5,-0.022463826602170497,0.010611130026135618,-0.01601051411383095,0.07610332387658833,0.11539014881046991,0.04217925977337207
COMP,,,,-0.023215618804475525,-0.024830757681597256,
EDN2,,-0.022223064306654928,,,,
C1QA,0.05264549522994662,-0.04208020780084193,0.003928487435042756,0.09510495202714953,-0.07016930421336738,-0.03634214452389916
UTS2B,-0.027371092850657218,-0.01581892728935679,-0.013613824702159173,,0.005764652604531155,
COL9A3,-0.08872130318303474,0.08004094120644367,0.016500192525528617,-0.04727266952753256,0.1356017759979731,-0.013503869961357474
DLK1,0.06733522822580082,0.03127659559382592,,,,-0.04061689916379005
HGF,-0.037895308075915866,0.008088479953086463,-0.038545359532710904,0.08531025395440921,0.04553693893228925,-0.03721928820331969
P4HB,0.028269628204353008,0.01422833028122136,-0.023748285949031434,0.11484235138159751,-0.1012507793105152,0.014453660591060999
ADCYAP1,0.014590575274322837,-0.020990085080258167,0.007415886230523913,0.07243987242055845,0.013882167550239292,0.08660269237328193
GREM1,-0.021082195100750392,-0.021633053612825727,-0.01104593486438632,-0.09870648613189911,0.010763330547212301,0.04975118991926305
EGF,-0.012609869114036604,-0.007194929205395168,-0.0017006285100335708,0.007760649317718698,0.06453950216825159,0.013185935069889894
VEGFB,0.018774937071547825,-0.012198032624659,0.009169219421036158,-0.016142459226698515,0.029487564949740225,0.004522476079674784
FARP2,-0.0109079160030566,-0.02112729883735009,0.05061124424143518,0.03979897437920003,0.06366247450300186,0.017609765056989142
BMP3,,,0.002463993222438714,,,
IHH,,,0.04286711634751626,,,
LAMA2,0.012122803467456877,0.07658667458052432,-0.055152383950431,0.04501722350850861,-0.051253493350344424,0.01882109596398211
SERPINC1,,-0.016924823168186637,,,,
NRG1,-0.048866782949533394,-0.030546868606544597,0.04165387553855353,,0.06836497327524942,0.0863279368093062
SPINK1,0.05018380596095517,,,,0.018417515887406425,-0.03308897717773608
EFEMP2,-0.003403064333667175,0.022116797884713445,-0.009365054720538751,0.10824295056913917,-0.032566782233274756,0.08609649189582134
SELPLG,-0.0038840999262637747,0.02251928655458188,0.0364589350240678,0.05975553806443102,0.09732368446103618,-0.007422127626023024
GDF6,0.02740891049312982,,,,,
HLA-E,0.018342749846063208,-0.02534495524388514,-0.00011966061655269853,0.014017053686383457,-0.07924567312980113,-0.030893931572068337
PTN,-0.08953940745456247,0.060146701265258576,0.00930326826470335,0.20005018239699698,0.18642772328222398,0.08286922086464085
CD274,0.01092573122361146,-0.00922097310606057,0.027371360557571903,0.12588865668646382,0.007301496741473892,0.10287321619205898
FGF10,,,0.008080761863949735,,,
CD14,0.08369330381233332,-0.02231436921548903,-0.02003959931070079,0.1306049266196505,-0.0027661937482489833,0.033674769151448826
SFTPD,,0.03736817333230755,0.0017147753664215192,0.0686125631848985,0.07704925272143132,0.013665389283900556
SLIT1,-0.04985168534879419,-0.006925989705178426,-0.0030630662647344363,0.009470852625079877,0.08472427687571718,-0.07013367113837292
CNTF,-0.028679681769931402,-0.014427029620787032,-0.010661665172359952,-0.019974935618342654,,
BST1,0.0015387645534336743,0.0008698724027678956,-0.008954023774237171,-0.002031740097657739,0.11370457327372199,0.042811489185740174
AGTRAP,0.06793074631441293,-0.031572349859429,0.008638810794646803,0.012800152354205058,0.0850058028989456,0.03857843957419734
LAMC1,0.010822757084673814,0.0630258739309719,-0.021994750198285264,0.0862128652384819,-0.05887027140014719,-0.014974175768220821
COL6A3,0.037728064809917125,-0.020601915559287004,0.008111480819616752,0.09797960217199368,-0.0769368327005743,0.042604040108703695
FN1,0.0012690954296457385,0.02186089330312965,-0.01888670850499827,0.11087799679762368,-0.11524051643766331,-0.014275987752954453
MIF,0.0993419655176439,-0.03814516430439919,0.046212704943174275,-0.04000411596295303,0.14638468238613336,0.1089437892204429
JAG1,0.057505843053467315,-0.017385063534423827,-0.018872943554574705,0.0027333567389520546,-0.06215402008026281,0.018349968052052284
NID2,-0.039250011024960646,0.02103962210391264,0.04028201309424384,0.04678457658241403,-0.03813366470913931,-0.03583250665895363
EFNB1,0.018940135629311128,0.013011781337806644,-0.052811241557703635,0.057872757367799905,0.07775789272163079,0.07795335630020869
COL4A2,-0.024662159553257772,-0.008517077152645817,-0.002888226547410525,0.14828353000033526,-0.08652341346438211,-0.019666698512267492
SPP1,0.0759998810115877,-0.04170123555189884,-0.010752694809567864,0.05583329387638175,-0.08637208129852834,0.09056470770568009
PODXL2,-0.011319198173508885,0.025865665103597828,-0.022873688730598828,-0.040151433138605495,0.1551582311815681,-0.06350853737781338
IFNE,,,-0.014688825599459936,,,
FGF9,0.04226665260896578,0.0480296127191942,-0.007963607420933848,,-0.01385223906434583,-0.005282871558650147
ITIH2,-0.03035974427129442,,-0.017780990495849327,0.08696002987963554,0.020396472525470256,0.05084067479106118
ADAM10,-0.026248864954332207,0.0034164813207049763,-0.0005142739489642433,0.03798913944568376,-0.07386651511449244,0.0038212038290817885
CFH,0.0048827765002518375,0.01777933283642716,-0.005417579235280586,0.10329247179138262,0.003385469755348374,0.030257142383053204
COL4A5,0.008238401889907989,0.010344382911604626,0.06557661212201661,0.08912326698664579,0.12409526432751639,0.08299182996971469
LTBP3,-0.032070234109251645,0.04870887810234281,0.02732718686278354,0.07251905136810832,-0.0696666887372801,0.07337860301145557
GNB3,-0.006773476875658694,0.06411100797356935,-0.008327127799814487,0.07260211192607202,0.09711714357302945,0.05204475154880911
COL6A2,0.029022311934883575,0.0038784185284335285,0.05797042152353511,0.03997011515019161,-0.11678320839078601,0.009714885299814124
GDF9,0.03825164009801385,-0.03093086712911372,0.0380559218204775,0.03857353449843807,0.10132832892574796,0.002655125206788444
NCAM1,-0.01908275214531384,-0.009452517041418565,0.053374802903122964,-0.11852581491795793,0.04315080161125745,-0.06244603596591031
APOC2,0.006067693674888831,0.0020966025701494263,0.027356515055682904,0.06657996742267462,0.1425884976447688,0.05394340772873366
BST2,0.016780327190761942,-0.016652653769037674,0.03545046110224234,0.11071187832545588,-0.006493695621539162,0.07521769897747974
COL5A1,0.03297888386224223,0.06425282979416011,0.017612071876312665,0.08461365137604446,-0.08742502741350691,0.01054260223488278
CALM3,-0.007205891948221645,0.0016894345058204618,-0.007781054532939342,0.08308725679026946,-0.01597804487684371,-0.1244246157269817
THBS2,0.090503354269759,-0.024148606647480527,-0.013466839207995587,-0.07568515727528355,-0.08238154525642387,0.09664039895022786
SERPINE2,0.059864606511223314,0.028977523850136255,0.019020743464702908,0.05522773275582953,0.16065216428049123,-0.07352839908549776
EFNB2,-0.05550754440104618,0.029597618577344473,0.014370805648886001,0.08779853425351707,-0.028316313995046558,0.12576041794516057
PROK1,-0.025713009740350005,-0.010758517584494118,,-0.01997491612020448,,-0.026132674659284774
LACRT,,,0.019344366454104724,,,
MMP9,-0.0395847981905033,-0.024091024765766918,,0.07259282527657496,-0.03591849240897996,-0.07505520202346667
DMP1,,,,,,0.1645896159263339
NPPA,0.05063834778379445,-0.039027071575349286,-0.0442592141934448,0.011854974506670491,0.07498990553350418,-0.025689551155829028
APOB,,-0.00031982508098409674,-0.024174286426458472,0.022887637950278757,-0.043672543695801674,0.018059179719405866
C4B,0.04039097957364375,0.08662030377182997,,-0.022183921702237992,-0.04835983872659674,
NTNG2,0.06658445345146655,0.01961988384200211,-0.024449747571455217,0.017094656664590934,-0.00393126566462485,-0.01887055320282908
LAMA1,-0.012848890711253308,-0.0009196805491727743,-0.009455224248028424,-0.04766697365499037,0.09626744501140008,-0.015394284527849123
UCN,0.04044668449036937,0.06305925675935403,-0.0009648380635864207,0.006680089732305556,-0.024072840995612903,-0.012215930258589481
ARTN,0.00978807433263947,-0.02409102710429748,,0.0634950836274516,0.08657993075732834,0.06464485349867564
PDGFD,0.007069217925553662,-0.04714764588800957,-0.03601333477407524,0.21756221531412365,0.13712019885194346,0.050133032094025226
EDN1,0.011715391364050863,0.03404333267562488,-0.008562136910930853,0.06415298505934404,-0.013299226424533137,-0.006597741605923741
ARPC5,0.003519612253683901,-0.02273777098828495,0.0351123182587877,-0.02718649549027263,-0.03962166652971566,0.0847800401755904
GSTO1,-0.015102052067473112,0.04968814358576401,-0.018826392356328134,-0.0519378967183917,-0.013952252011819256,-0.04711967079979642
PROK2,,,0.05269317551970689,,0.049055340048798066,
SYK,0.007318164867121925,0.017746272666274956,-0.009663159592852444,-0.01797125435947203,0.044069035916380984,-0.024467123603102842
CD40LG,,,,,-0.0277716792254488,
ST6GAL1,0.016120930970870154,0.02092307189484223,0.009035788551220544,0.01599250205744178,0.11929111231949505,-0.06041477033327374
WNT3,0.03908660873946694,-0.01602966699378816,-0.03012425413966923,0.05922756770839484,0.05454017117797643,0.022834285476944226
HSP90B1,0.014362984133363241,-0.014997666265987792,-0.04088273639471603,-0.034861243541606655,-0.10372145647667518,-0.025980292346229113
ZP3,0.03562052558168418,-0.001767522044208627,-0.024174288577875288,-0.0014631755057246377,0.10681059193084952,0.05754444792909136
ANGPT4,,,,-0.009324612874068055,,
NRG2,0.04379870114548162,0.025527948337173204,-0.008524250433519504,0.04322288934819494,0.1169454153246262,-0.024366242417510293
MELTF,0.058068471872378014,0.015218364848329759,0.045013005204999165,0.1017005150578127,0.11559345030688688,0.05358079960074055
NLGN1,-0.019575280726549783,-0.043090559054413516,-0.01237225688037605,0.07874307377074867,0.10416002876787406,0.11663153003632488
SLIT3,0.03934007150961358,0.03891109261390501,-0.0294021108801688,0.009652371753868664,-0.01993431861086746,-0.02273965134192072
CCL8,0.03685248845887714,6.480143896966276e-05,-0.021814321368471477,,0.008640736296902547,0.0652790801361431
S100A4,0.007419824399091329,-0.040659149425948,-0.017768899638612046,0.03654513232494466,0.020446399347278727,0.0540965395782577
TNFSF13B,-0.005560972708593844,0.02394758919049079,0.0062803271875075985,0.11807081237953929,0.05366873679608569,0.0067702612506760065
HSPG2,-0.0272086259169411,0.05356008136478905,0.007088811969948089,0.15019718660014547,-0.01297950163424928,-0.0028322927995285798
FAM3C,0.06486839855649316,-0.0035013562644224984,0.03758147364667384,0.11247805768713977,-0.006808665494999278,-0.021921017604787655
FLT3LG,0.03267568159208017,-0.039346050546026023,0.010491339022257268,-0.03134447785109761,0.14638806743782729,0.06747421562915616
A2M,-0.01056433676327535,0.024446240922826337,-0.050528159353809776,0.12564648001423867,0.000611595032079721,0.13653233196541562
VCL,0.011995886253989278,-0.015937393565525825,-0.02011508243605836,0.08377752872489118,-0.09283906469620916,0.03277270759733095
FGF2,-0.014585997046393049,0.05481591370337587,-0.018847585094561924,-0.05864378194400913,0.08065249089661838,0.0939050359359323
AGRP,0.021542220517821446,-0.017102522672687373,,,,0.07629948161865467
CNTN3,-0.008254256772797532,0.06011818799522442,0.013210620274152707,0.0809596907655865,,-0.05635052390885566
RNASE2,0.03369053985652157,0.02406359165786419,0.02214961502248163,0.015923420372996603,0.05735807893102074,0.0767414506757491
ADM2,0.08302613677341751,,,,-0.026419540048152744,-0.039717051720913644
GAL,0.02941584033160625,-0.03649321259222411,-0.0173058210964876,,-0.025744332077458312,-0.021275151135040606
IL36B,,,,,,-0.05331828204365008
CXCL6,,,-0.017813083597669355,,-0.03685512423200587,0.04672440633246879
PDGFC,-0.05652680771516934,0.04589291257050002,-0.0008388224159913234,0.11444950184007124,0.0603386576776245,0.028301447530808967
COL8A2,0.018243997473290884,-0.017791692829369852,0.03659543955313811,-0.017795028800450648,0.1765919038327847,0.075646151966733
SPON2,0.029127645924039068,-0.025694132694128666,-0.0013901927907416986,0.0694027574163076,-0.04560912665339002,-0.0036064689044002793
LCN2,-0.009291381123151289,,,,,
SEMA3D,-0.009738161511239143,0.019177990544538663,-0.02957512556070668,-0.03329174670856671,,-0.040854024977781365
BMP6,-0.030681515072090437,-0.01562736543982975,0.013580480896036693,-0.026314589009261848,0.03654702738116805,-0.04071777250717354
TIMP2,-0.0065534398784034414,-0.04587759860851237,-0.011800122735485832,0.13765186509947883,-0.06273017528776917,0.05929112233375024
EFNA1,0.023419955081425286,0.034353346322073534,0.03644389061170039,-0.012309666796011164,0.07518495317796996,0.008064834934175768
S100A12,-0.01854697644505907,,,0.098545768304119,-0.01867064317452346,0.024548558044862515
TFPI,-0.006100996893115103,-0.0008870307734299902,0.01481071450315975,0.09824210313320603,-0.00933680814740205,-0.05670525802307167
GPC3,-0.010356042140320654,-0.006514050133615984,-0.014262897675389246,0.0459984228912887,0.018455068694936096,0.09735029443814783
NMU,,,0.032109794503784816,,0.046047386433400415,0.0374161436066115
SCGB3A2,,,,,-0.03432713962183722,0.023412215148419943
LAMB3,0.02617833029705356,0.011575771397517639,-0.03925768719881609,0.11208223582769752,0.04936928648046286,-0.009893930781191662
LGALS9,0.005536310087355187,-0.0028222177847885234,-0.02055492937463473,0.008415518407970335,0.06957280478316348,-0.06143271628557083
VIM,0.08858599046887852,0.030809395378652807,-0.0008909738345458723,0.13675419386052062,0.12130884095983477,0.07282035312337906
PLAU,0.05946791345647618,0.05331425474338172,-0.0015232564017067178,0.10905567731640323,0.055885729458997425,0.06753054324721613
TGFB3,0.0007998305167676669,0.014398600770350947,0.02620989674134342,-0.06954040096930364,-0.036746123675610205,0.05023373367987796
APLN,0.07842358569495896,0.02341880248903199,-0.006918983046144473,0.05606673147379513,-0.053626673699935186,-0.06730460357991509
SHANK2,-0.0648690133466393,0.009999684196368418,0.01624161807478253,0.07715086448385954,0.09198267440750617,-0.019333752062255193
LTF,-0.002704097945439021,-0.014146845397009887,-0.017767706215728884,0.008897325331064963,0.025394993069633283,0.05174075253290634
PYY,,-0.005265235486402288,,,0.0207043779270948,0.0770032551907092
PENK,-0.02961666323347358,-0.03904127031720047,-0.03918307740469858,0.12102994027559813,-0.05317235650671901,-0.10416008059845448
CTF1,0.023998005739163834,0.021101567274725373,-0.01174117550418834,0.058398677942073325,0.1254722103055992,0.08058110469889178
COL3A1,0.005350765678385403,0.00962947366521459,-0.04589664005268217,0.1427953059876146,-0.1309185938177072,-0.004891498305640753
S100A10,-0.022770674922020385,-0.0008295258395120675,0.05086026283189054,-0.09233820580722918,0.03637606872389577,0.06562651187253403
FGF13,-0.014187099684778437,-0.014856894327214147,-0.013220703716507687,0.031301471452904114,0.03710697296209184,-0.07246139180163866
SEMA4A,-0.009246221841980592,-0.00864654265944429,-0.0441307097148668,0.019862110744346562,0.04017059452784859,-0.019167255804018866
EFNA4,0.08718265613176633,-0.04639921155364314,0.027399852703523332,0.05172502009804357,0.106734119911567,0.030728478233726507
HSPA8,0.004164503281457411,-0.04107966709323021,0.004668396002784699,-0.07117462789967918,0.05139494788899445,-0.04957331709319189
NPB,-0.030681518020044544,-0.02317412186234148,0.07435657604951186,0.02304456091428997,0.11354870734265238,0.047562830961016316
ULBP1,0.08054539683673406,-0.023832305938249875,,,0.015555865419432983,0.03396333088340967
SEMA3E,0.016895011640456425,-0.003912712080764216,-0.038333605318826645,0.05064740261734878,0.08400480663512448,-0.023645881398327854
ADAM9,-0.01739072162045255,0.04289474942659165,-0.0024924509888921303,0.11602338785436955,0.05534905607840493,0.08297817360021122
ASIP,-0.028263013633124945,0.07017503614266628,0.030373229251353676,0.02016916729593945,0.06222160234407966,0.009430817333292743
IBSP,-0.015668493081736533,,,0.015356567444373909,-0.034270320888165784,0.07390023036240008
