,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
GNRH1,0.00327386683399215,0.03742586729965881,0.0191047272491045,-0.0008815400028994439,0.007731130804868008,0.030473723682329177,-0.0238249271334328,0.07224077872404143,-0.032841820543038365,-0.04861846223904205,0.04798771308437107,0.018218252056004823,0.05036861252747951,0.010698935624519982,0.014855375995075387,
FGF8,,,,,-0.02254982020642343,,,,,,,0.03958631705735203,0.001078649108956844,0.007703427576758222,,
RIMS1,0.02447094927127039,-0.026374786770321866,-0.0013709360824134148,0.10187287710450701,0.03913799235658896,-0.04648704644072481,0.024681821655451085,0.09442559814350038,0.09854926358163142,-0.05547721296439737,,0.023637130919089967,0.046071569166176905,-0.004282213514794379,0.1265511838702499,0.07293825562021321
FGF14,0.1351022475162174,0.01378110339556746,0.040806773515309216,0.06089676556827238,0.022890447882284164,0.06440944577686152,0.009165631298711568,0.07707211874484156,0.10942537163089576,0.16719944340692203,-0.0739921805940785,0.003384433632757237,0.020536030135066306,0.03158919892378938,0.13024567750746943,0.07533241402183136
IGF1,-0.08521710364462527,0.011218823903371904,0.05082639094004542,0.05919043061081488,-0.04371354763591683,-0.011039416764713948,-0.0260549083842653,-0.01872420363698859,-0.026270717686039606,0.03655173793920301,-0.016431932005336717,0.003128703760428802,0.016904272358506812,0.04036190430953509,0.0652826793284443,-0.06746815554987991
TNFSF10,0.04209364879748928,0.0037172364528906708,-0.04367353861405569,0.05879112420859931,-0.025685147182927002,0.04407837411412345,-0.00691546660630187,-0.013423442488549486,-0.010145369501230555,-0.0535717064818922,-0.13234310045608022,0.06722044117986362,0.04884183587442686,0.023238802728695288,0.11884724584635305,0.01166008186941727
GDF5,-0.04263209070619078,0.00686284683562805,,0.04256384793091815,-0.034464681189326385,0.07773792733621572,-0.01720994226937382,-0.02992993803279945,0.07083055848934824,,,0.048597430223204695,0.11894287112578408,0.00025103755429701694,0.001941045283379942,
CHAD,,,,0.026882140428254177,0.0061172231822326185,,-0.014462476575166545,,,,,-0.00970581734023217,0.07513388138226834,-0.032471698997431714,,0.15274346862349866
RGMA,-0.060946598524925226,-0.0360917893132139,-0.044813870143583866,-0.029758418978244067,0.07944928535550061,0.1359263924995014,-0.05304339647270306,-0.0048240448207636025,-0.09673842095177716,0.02496299580971384,-0.12781359724306673,0.021351540961454158,0.10919940993863009,-0.046481020202986556,-0.047974957662878515,-0.03185942038153724
CLEC3A,,,,,,,-0.03417522237432438,,,,,,,,,
WNT16,0.013903424877027438,0.00682573406424068,-0.021128742500065825,-0.0011218859990201674,0.016168445074424456,0.032769516426748024,-0.016168472729851547,0.004606398902384163,,,,,,0.03823626444030491,-0.01971109056526316,
CX3CL1,0.027640211865312608,-0.0036735656485006396,0.08780773484372596,0.020423543940016164,0.04876458023483267,-0.06923610863391463,-0.0016859982715311398,0.11746277862603952,0.04926135742974313,0.03302331348875004,-0.03376647538219428,0.0702537016799632,0.02321963819742131,0.03113482106427071,0.053028256564710136,0.04729596346760892
FGF1,-0.09764235452589032,0.017007075522984846,0.02509363690208189,0.05496457686245357,0.002122148929052103,0.010507052224088884,-0.05280371094717778,-0.10798466661818627,0.058573021318086775,0.0198858169908483,-0.036842843536142,0.06488942649795638,0.05336563736011411,-0.09136307396651602,0.09713071974030947,-0.06503288273979534
ALOX5AP,-0.08580205174187092,-0.0037006696546186386,-0.003963289257606843,-0.010191792083194137,-0.013749237643564482,0.1073727692201218,-0.06536020165085747,-0.1464728862296798,-0.025217879181289156,0.09278451193897977,-0.04814946857453864,-0.005540827568855496,-0.10389072210285447,-0.036174254004299175,-0.021168816309146684,-0.07146988607419777
IL1RN,0.011634933280830411,-0.022135439592909315,0.04050396263345687,-0.0019723500670667973,-0.0047190734846377,-0.023818772745990435,,-0.040834081970335355,0.012873897744729513,,-0.04176896306061916,-0.009263565200263718,-0.023502973316937768,0.016743550448212328,-0.06612606215094007,
PCSK9,,,,,,,,,,,,-0.04962673897179313,0.04344859472492121,-0.036168090783142585,,
FGF23,,,,,,,,,,,,,,,,0.21058535550405072
NPW,,,0.11910042764211555,0.0784631504627794,0.03040948283456516,,,,-0.014406396187585787,-0.05070021295445912,0.08228525493833336,0.07570018828129796,0.047259356626776,0.045459422602730115,0.04845740826104977,-0.025605897468090322
CXCL9,-0.018105957276606955,0.0034172060953961275,-0.028570770380060485,-0.007835020321452191,,0.149133854791898,0.04819191373127637,-0.020667601863704272,,0.08882886035703064,,,,,0.05532573289866937,
ANGPTL4,-0.05683815036076025,0.009287527908389853,0.04847474044890884,0.004441292769349723,-0.0024622715971787273,0.0797536000583153,-0.009362335901996982,-0.051481716228779104,-0.05803980140322091,0.09732490738617297,0.1272036187337049,-0.03787881518525197,-0.13114587055865407,-0.0062378076996524355,-0.0003698685493249206,-0.015056543196134597
UCN2,,,-0.010617077807063738,,,0.027038841300029724,,,,,0.114597807838769,0.01707556050475726,0.02672904452499379,-0.0008312538761655464,,
OBP2A,,,,,,,,,,-0.015135994585039343,-0.004691541572972394,,,,,
COL4A3,,-0.030589955184485308,0.040861654207392066,-0.07399418062036707,,,0.06864958339706559,,-0.016312183466810945,,,,-0.01188136119236968,0.0033948676565616494,-0.01413470864386771,
NRG3,0.009118272817574715,0.028913434246751586,0.05036995583054207,0.027107644611841446,-0.0003862906292604704,-0.03491524423941755,0.06708793145637829,0.048532179050017006,0.08414544875670495,0.03589295047544412,,-0.0012411118856306914,0.13352194677076712,0.07276256856546658,0.05429724172137998,0.007929642287745597
IL23A,,-0.024939260908064056,-0.016703785930158005,-0.005624421780624965,,0.0678159558646409,,,-0.019846568119108624,0.01003905796857869,-0.07163561960254052,-0.029133773489648344,0.07187484384661863,,-0.06240773181571055,
COLQ,0.030312644521436376,0.039093608933369425,0.03711802221849785,0.03857616863678663,0.053812432328344297,0.05899747909014713,-0.0373158972447877,-0.045196077864966565,0.04903574763307645,0.09655173194999876,0.0397139919153547,0.06668719376230965,0.18993049716237478,0.03724270763680621,0.07825771169936559,-0.03667304940487026
SCGB1A1,,,,,,,,,,,,,0.11786814728344731,0.058157856654909565,,
TNFSF12,-0.040652306433298306,0.014920091535077673,-0.000556208801018267,0.018728888783179725,0.019198468170925038,0.1077812934181172,-0.005364455219783354,-0.060721912906508406,0.04344783364682451,0.0719302147826876,0.060614165336587957,0.015372381172843511,0.025550665848981597,0.031213660434560284,-0.015208370454381347,-0.02623594812205781
DKK2,,-0.026122682359449676,0.1734895422488662,0.04536945678463964,-0.05843010528276447,-0.052666320207747634,0.08472677229869245,0.03992822865340085,,,,0.08463215602088255,,-0.04816739681622729,-0.0012447081622982662,
FYN,0.03540461802292793,-0.028475174324355354,0.002725897149957062,0.022323133213651907,0.03317246061678123,0.09730376745089943,-0.001571505515325145,-0.039618745850720394,0.022183674062923826,0.06994485795608033,-0.009620182651380692,0.08001205243107348,0.20422425462171298,0.0864552105831696,0.06522470815078256,0.006733959758058525
ACE,0.06146231664734454,-0.036950442029326167,0.037982950762736715,-0.004975910205610515,0.01739558563933782,0.08057781752377277,0.014100062630061081,-0.05645702505566129,-0.026817084054296492,0.08925777620604008,-0.1592805941891446,0.04541361641538898,0.06652907763170503,-0.02678011121991065,-0.011227684472907758,-0.03396334269971962
IL18,-0.05814783439078037,-0.04739251504392648,0.03869189700759052,0.003458534330064728,0.007210009824483218,0.11969619109917175,-0.013890590493834834,-0.05784685550861003,0.008855209090836112,0.024999962164143914,0.039299727611141276,0.02604655958451385,0.08143017809097512,-0.04893053021606269,0.02333232950330872,-0.06384702993168012
PPBP,,,,0.0528839110636924,,,,,,,,-0.06076314814476232,-0.014560671973523112,,-0.0037121875123897804,
CCL27,-0.043185039282273144,0.12602513196947498,0.023037981269009557,0.045654533845684284,,-0.026795450033073175,-0.012199241510442672,-0.003459871860688887,0.03642590627068845,-0.026554121378136588,0.023496692011233018,-0.05087377143986771,0.0034405338605316624,0.02283181852508064,-0.017640464646637908,
SERPING1,-0.0011413882651563271,-0.012876012254770603,-0.0013283602816420415,0.04464527076852621,0.037272670855462625,0.11204482537502618,-0.05344740162845888,-0.15697285266126784,0.0261071608936014,-0.012746753831453206,-0.04521617928327022,-0.04448924552523221,-0.10237513326708254,-0.024054678058104642,0.0813904393032414,-0.04753954032884768
AZGP1,0.001060408849757164,0.02727111054449129,0.08643918095020481,-0.08080505423691993,-0.020616981171300848,0.012345676366938984,0.025339213075744143,-0.03968897001807485,-0.019025418903581687,0.06808439294377164,0.16269855259915827,0.0714775501888347,0.013349407921896407,-0.05853416336572283,0.05131171916395096,0.007550400094183753
INHA,0.06329039160830831,-0.010276000658519208,0.03661239506573504,0.009485566044284514,-0.02333179060637664,0.10122776948938306,-0.018795317522848916,0.07502273431421365,-0.015044131573928424,,-0.03795895277072834,0.018005124824399397,0.04995908680834737,0.018345773109974813,0.02279248644365055,-0.023108438344491045
SEMA3G,-0.057086487981308075,0.0036548799196436596,-0.02001591641201683,-0.03542553646501639,0.02190277583091733,0.001294611504924117,0.0027698895464571215,0.11991578770349261,-0.018407283795451077,0.0013806129678825337,-0.004817932025077123,,,-0.025967171619037277,-0.004651637975889791,
OXT,,,,,,,,,,,,,,-0.01384035815980935,,
COL6A1,0.04880775846369125,-0.0001926303834627101,-0.0038594172617755235,-0.0506841173102479,0.01920040032705371,0.1170038590370725,-0.036793001756979256,-0.045310610559213836,-0.09211074313419594,0.010825597235387749,0.10997884359997138,-0.03265794960446478,-0.1530387868968851,-0.06636098238259851,-0.0074928081598087054,0.03771733291242711
FGF17,,0.028803559407920173,-0.019928089033876807,0.18563610946193024,0.05417191201512334,0.029110992750048584,0.05069868307550877,0.10234137721924597,-0.017125293952929218,,,0.04467660326374331,0.03190294240217554,0.03295341965871915,0.042201100916393536,0.024423291574201474
TNFSF8,0.016976797322679326,,0.07021118030539862,-0.020504068609301512,,0.09055837013333853,,,,0.030359201956844564,-0.05323489493261207,0.00888420107183058,-0.04408199538020561,0.020673863785790114,0.04473466573387756,
FGF20,-0.005541421129593518,0.019813565222517933,0.005097140072057107,0.038799951914540956,0.019053803349007577,0.011516491669793388,-0.02448198751942112,-0.03700390947990469,-0.01574868426489687,0.31583439934432816,,0.010348352068183493,-0.0024545406922058238,-0.027564879665058207,-0.01716086424950094,
ICAM3,0.1160240735806792,0.013322149505580087,-0.014460329739113912,-0.035819987306501655,0.04210078741880173,0.04820902195300626,-0.02588343140533007,-0.031494022046624624,-0.05196111260772919,0.07287556234389347,-0.04249302182392831,0.08398257498121947,0.15139796977258313,0.03336408322834194,0.024622514413361753,-0.039229314335481644
LAMA4,0.09123265166028001,-0.009534141484738107,-0.02408860101009541,-0.04072025406523842,-0.054595239426545254,0.0970976815388739,-0.0395557958955178,-0.03529657138298898,0.07878571446913674,0.04989491139839315,-0.15570732110405644,0.047760037718100376,0.0038995987269873906,-0.031153791973635717,-0.003928236898934136,0.02856001086331097
DLL4,0.08953094254845319,0.028253017392542136,-0.023722719024699333,0.008052088528190926,0.020401136711347547,0.06182790976825641,0.04901637153868432,-0.028834352984996776,-0.01105546603251735,0.04277100757757405,-0.12644914463495135,0.02911982743720215,0.06702076334682604,-0.02671303170230366,0.030223533220062687,-0.03667295792961748
SEMA3A,-0.04075648954164609,0.027063705066280058,0.04991173458945028,0.0883508976903407,0.006047226368499339,0.04944069519181187,-0.050696458059424604,0.09116737309079098,0.08497162859094573,0.04387064234332227,-0.04400709570501618,0.0718212731318645,0.11557950423488947,0.01834517389177171,0.011695838494082799,0.08330999199829478
RLN2,,,0.06998514427262087,-0.019483489796051724,-0.005889376852635911,0.01975150626602095,0.0005176633226996004,-0.026765023390229164,-0.012407469597071955,,0.03517388874895082,-0.006967927194322845,,-0.0037608441241932574,0.028131454401960132,
C5,0.06717502859028385,0.001192701479011398,-0.020835889686200922,0.03330055271789983,0.02016070101943043,0.04499971907737907,-0.04114238765162845,-0.04265028172097824,0.007604142000699708,-0.04248401555574948,-0.13366130599264225,0.009764907002235267,0.05435293668374536,0.01867600992257634,0.03778713627628937,-0.04839434528968669
EDN2,,-0.018688600296567773,,0.029967642533032614,,0.04074564576759213,,,0.010683920090298326,,,,,,,
C1QA,-0.13083877967575022,-0.03827760447065572,-0.03017309789565165,0.011219123265003626,-0.04889003239968826,0.13190403945195342,-0.056789890297798164,-0.17099208469826876,-0.007327826506567329,0.0025403973958969817,-0.005752689370509419,-0.0693153710642309,-0.1157555139233517,-0.0329681671055283,0.028809575990738488,-0.08764167325753364
UTS2B,-0.02640342292908383,-0.019998909024378102,-0.01366814050827107,-0.02248915617660167,-0.03126447777693011,,0.01091060345181076,,,,,,,,,
COL9A3,0.0008778588572509107,0.017576156098177295,-0.03580813905745151,0.005587296097389826,0.006965847886351376,0.16683220638859136,-0.03806956287105088,-0.0854057017391391,-0.07803305487824402,0.01598066725322506,-0.11114405119630692,0.10300210795219672,0.2505818350970278,-0.00309102986457805,0.07082471649141878,-0.016648831780831357
DLK1,,,0.07045376363712649,-0.018316519153969976,0.022105828499566115,,,,,0.08446776057538427,0.21516772277593058,,,,0.10700817177220527,
HGF,-0.03537114859959552,0.009528156317319887,0.04433251026317202,-0.0016693235967086184,-0.003992556171683558,-0.06282029775400212,-0.027865552564454006,-0.011917958507053955,-0.0003746668165236938,0.1881662264263417,-0.07533456387107926,0.04189960248970747,0.04043332851963759,-0.04339379934009799,0.004518438776996324,0.11038886382110495
P4HB,0.11013197434876733,-0.016003728823681364,-0.044486639665083934,-0.0518319058117743,0.06063791330205155,0.12602194322262006,0.02222794652870062,-0.10180348464392422,-0.043131363083526844,0.024147722160879424,0.02975728896436019,-0.08099553310219773,-0.22788809807508223,-1.8835628811119736e-05,0.023877326612048416,0.1351411974883656
ADCYAP1,-0.021151416980417163,0.0034088811859824646,0.016201601368840118,0.003587205968187863,-0.008735505982655161,-0.0008406278091004144,0.11313105464499784,0.011214671459461518,0.01827338008249724,0.028025046187257277,,0.029858896439652335,0.05048931910915563,0.03308790352180621,0.10850360699657799,-0.047680246092166256
GREM1,-0.06443508394000516,0.01392183030807494,-0.011813558446321414,0.05641759907912304,0.0430497767310109,-0.010628180974011971,0.006582141137373755,-0.12714431611245358,-0.042146772825509056,-0.0284268642056617,-0.028901273967175005,-0.03138203187201075,-0.09805377096385924,-0.014868906624654822,-0.015734574533406973,-0.04355525063818311
EGF,0.06546249002371178,-0.012685739717575516,0.04488691385363301,0.10138940459190934,0.06439700809867491,0.08257031409367346,0.0059239667872946775,0.04700144951972008,-0.02258296784379988,0.0886386310089792,-0.03522965775864572,0.12065442146055337,0.02336186856462417,-0.021630336355402926,-0.00039877696534204143,0.11330568672143639
VEGFB,0.024935730807829917,0.026754150963994524,0.027852310765653924,-0.03062673757673468,-0.023026158312343094,0.05611267110118637,0.0006180111426634454,-0.05927715464140077,-0.04386377529619017,0.016387728577269323,0.09158803759173786,-0.0031881699353581566,-0.038490752635773694,0.011790472623784987,-0.10015754280020739,0.06355226689067564
FARP2,0.09619779260050852,0.007058117382527627,-0.012903150781112873,-0.013448845469094056,0.02712242231736374,0.0998173057448934,-0.013919677890331276,-0.02184201052024744,0.0009616755384372191,0.03962961597090805,-0.02834446068300617,0.056601309046825234,0.10292392824892323,0.021779968813295053,-0.036825507718247136,-0.043294255420064084
BMP3,,,,,-0.005262096808740563,,0.0010889128707966308,-0.02268141461257543,,,,,,,,
IHH,,,,,,,0.018348632427964605,,,,,-0.016366140834427233,0.04481608350666129,-0.04037295241328093,,
LAMA2,0.038908812550844774,-0.0020970606766340587,-0.003024986704113673,0.005861630460543835,-0.020923976632513278,0.07517803843206315,-0.040014342423474285,-0.055069680913659824,-0.06750159788232411,-0.00041266460914681023,0.003276834402033878,0.09160475269994808,0.09258304699251267,-0.02219335735195592,0.02253188544990126,0.05827448973606944
SERPINC1,,,,,,,,,,,,,0.08552545157884864,-0.030236788988599293,,
NRG1,,0.04480515066014702,0.026743434419159585,-0.013557961228804713,0.02215497956020435,-0.00019407894155896305,-0.02073981690030857,0.18341724658870892,0.09058715185077147,-0.03909818697560227,0.04785968356903754,0.038489010129613935,0.022425326622909355,0.0009059075117856775,-0.05375333646638786,
SPINK1,,-0.00901702085237048,-0.00471867436617213,-0.036667065494124164,,,,,-0.012407469597071955,,,-0.034104631512665975,-0.02270598095940615,0.1164311376766605,0.0016266565416487616,
EFEMP2,0.013622623597216528,0.0034710480578675853,0.05882510081763519,-0.058044262661688224,0.030754094236641938,0.11817597684615068,-0.011163502188555273,-0.06721958414971095,-0.07055378209925903,0.10269145865004915,0.04128783409187342,0.032562381649250606,-0.042127507876335936,-0.006820856330712294,0.09099667283494474,-0.04452217472965113
SELPLG,-0.027293494593373057,-0.020750418726875233,0.023643638988901008,0.019196113564053822,0.019595668120284404,0.032853371638868624,-0.06073799665400695,-0.07921238498752416,0.025436190386286275,0.03194890173689646,-0.012134576327283448,0.04492332866991242,0.10439466942828897,0.043670183618420344,0.0039049191174426717,0.08794289922309535
GDF6,,0.012400007199563409,0.0037827159638052503,,0.07202523087861455,0.02720901889563411,,,,,,0.052088997787721615,0.054431517685784934,0.0407112937232012,,
HLA-E,0.06258502369156728,-0.00057399533991087,0.004258450754015721,-0.00882277231326437,-0.006336074429384758,0.09595147526795625,-0.06801741524505404,-0.16577835751038547,-0.016544370010257436,-0.04859835555990455,-0.13977754370775028,-0.10539220894633412,-0.17660287441250355,-0.07137541100756356,0.018120723015428317,-0.0563601665942433
PTN,0.18427093668046673,-0.0021273424914403957,-0.048751128981195435,0.024129606223703602,0.013258142874713554,0.16628743719617692,0.038979310325553775,-0.09808072247861781,-0.12496276287145607,0.14119939290542224,-0.06008046465296849,0.12290706779370635,0.07923296922815823,0.030756339069167544,-0.006116193588433204,0.058276785392195406
CD274,0.10341214752974562,-0.007797809066923684,-0.017527534218225106,0.013792389699491061,0.006392259239023048,0.06511275597032892,-0.016430918919358484,0.019628664733657777,-0.020419484216316206,0.05246373173796665,-0.05790991502930204,0.00661228242375683,-0.02338719815833074,0.040120340381843554,0.043081504204383114,
FGF10,,,,,,,0.07580909218302821,,,,0.09193768441814461,,,,,
CD14,-0.116926354390128,-0.03153963961529062,-0.016672725471625273,-0.0759109195936929,0.012953876853871189,0.08197193772283336,-0.03909564025341872,-0.16218705862540303,-0.029926720028930025,0.0022274073634225176,0.008094384016120634,-0.045859036174316976,-0.09780540739235134,0.01280420204259126,-0.006494279500885514,0.009308571219569392
SFTPD,,-0.030154778295461936,,-0.023026596180132752,0.04991968675210911,,-0.005846482694230112,,-0.02097855323953026,-0.05020150719052581,0.04691306391713293,0.0510033714051155,0.09673783202905117,-0.028657554837293552,0.012230731887976127,0.005362964883183706
SLIT1,0.048591260037237405,0.024579404674900378,0.03813087577950145,0.042687830476907336,0.05938246276408727,0.03390431772540762,0.043492452256367664,0.16472108544758943,0.050758982971970436,0.04415422288217117,0.10081263649151183,-0.001988514413264389,-0.040961356305292365,0.07627795722472723,0.08908785722956866,0.07442441017410953
LPA,,,,,0.04260427079697873,,,,,,,,,,,
CNTF,-0.05128370791945308,,-0.010773600399919522,-0.020504070480702682,,0.08832770816585239,0.04928188696947968,-0.036274061940311096,-0.014406396254379783,,,,,-0.040869762684881,,-0.03253901901808217
BST1,0.10161599134815442,-0.011915078493411542,-0.022183871308157077,0.025414637669873716,-0.020514214405445173,0.10930454421850855,0.05082662707717251,-0.03968777584693528,-0.029991642993495486,0.05493707392624698,-0.03502895307702781,0.02766515734905344,0.08964393118341894,-0.022236695068658736,0.05099897931275655,-0.03349419570671475
AGTRAP,-0.05397331730046158,-0.049508377019345844,-0.01998548884760683,-0.03895760675158885,-0.0031355954738583013,0.12645333483009388,-0.012847084348584125,-0.08292296435690549,-0.0582460695889708,0.03242436910274704,0.01621333624403348,0.07221899934694692,0.017777783357667602,0.04081182030820167,-0.0003527784488638217,-0.1028128127897607
LAMC1,0.059883616218709516,-0.0062742419983146894,5.9343398537494175e-05,-0.04551662781744787,0.009733861353175477,0.11503969651421565,-0.017903692106076393,-0.03520550469315113,-0.027753133966916796,0.03725661665527993,-0.0953171690095061,0.003868676827605806,-0.025519969403717424,-0.0045868644070333735,0.019353917040551567,0.10019466632942879
COL6A3,0.00033040543865295226,-0.055730412296891345,-0.006166319714390029,-0.044535685108559986,-0.025218853469782088,0.03854629813743758,0.028936943893194143,-0.06056853961371654,0.07413205741051607,-0.007596353353752106,0.017247794416752733,0.003890528929032038,-0.0556685511705507,-0.06693417169487996,0.01467518321112487,0.014904652166643788
FN1,0.15238554903245233,0.014150123764192146,-0.007992031671461671,-0.046321320932735235,-0.020327753167136395,0.12851477796282787,-0.04266893244308938,-0.07430989029846669,-0.04469692862552319,0.019711942276756773,-0.20885478944901562,-0.06637347752909542,-0.15422224482800836,-0.041291066445990725,0.027853105081342255,-0.028283524342906385
MIF,-0.03395147569743095,0.022910647622895842,0.01952692398881913,0.01040401393680071,0.052583497126953864,-0.010511402214070114,0.07223918992094831,0.0211551258393989,-0.013925045833626026,-0.0491828027980035,0.21656644002306885,0.03587067973189703,0.0382781539428135,0.10427834684185533,-0.017837900173695874,0.09785033524267783
JAG1,0.14314171604953574,0.026176992568253,-0.02035572290471617,-0.05078930220767677,0.003446703379864234,0.1328387888466083,-0.02600885095533313,-0.02028638742214484,-0.09240319410136912,0.10940950764533167,-0.02255371891426456,-0.041720317382439566,-0.03265463949802566,0.020622627320564173,0.0013806706305180634,0.046262390742289536
NID2,0.019540890582037968,-0.021566303314442963,-0.012260420661411966,-0.048474932220648234,0.06576573508597733,0.10067274231435082,-0.013877564771487138,-0.04612490530679997,0.0015854683420344713,-0.00514197333287145,-0.12242963553590964,-0.0096479393346566,0.0703336855535701,0.0007393701175479005,-0.002377169126820666,0.002591869847615898
EFNB1,-0.00539098348802754,-0.028080421308040913,-0.02738265407637159,0.0051438427199404484,0.03236134222041122,0.15948552573534583,-0.024435530212466017,-0.003535879783456863,-0.044901808849734194,-0.006789236199651147,0.06366201236427213,0.07532826643450534,0.04255987270946169,0.021343340700194995,-0.030830699116105864,-0.06180067154624294
COL4A2,0.1194599882043096,0.013392547750480563,-0.08226235050139746,-0.06787439184496,0.028333760774138846,0.14128037132853397,-0.003989059976003702,-0.07434592315871352,-0.02362783403639622,0.03625378427777179,-0.09797202004316234,-0.015587044535684682,-0.0742854340550753,-0.011154267906998274,0.07934052613633613,0.009285984226439052
SPP1,-0.1878771653328865,0.0621191301444666,0.04318106939283184,-0.026794372647217086,-0.021593612234733432,0.1595148385562032,-0.0786006968865245,-0.17538645500549424,-0.0730980436710151,0.0714847445095422,0.0846302892891185,-0.089423268139967,-0.17726563714165272,0.0033170788279272665,0.007842572618966374,-0.14414763977676637
PODXL2,0.09477164335054676,0.07526292771029265,0.022427882877640692,0.02958927282659909,-0.026600729486738073,-0.01685330116590153,0.03337838885239075,0.08484459778060618,0.0015877857904124568,0.13193506832149868,0.004978278913089659,0.009371901548517251,0.13205960095100353,0.08337946211305731,0.06578939669356997,0.04512338475920156
IFNE,,,,,,,-0.015476116290936478,,,,,,,,,
FGF9,-0.013866240741993396,0.020305181276383755,0.0858352593291434,0.07040975246830058,-0.029642822444971288,-0.031490297885179236,-0.008175862218067702,0.05673856095380253,-0.0142439048853001,,,-0.0009286107579593745,0.0717724230776581,0.039090263291738835,0.06412322220427066,-0.028751761388709482
ITIH2,0.09806760387868031,0.0345804758089062,-0.014393946038905842,-0.031249696590872716,-0.034127866628396536,8.048684984040889e-05,0.018930271201584668,-0.015422830889228974,-0.020192042231186497,,,0.13681222892208,0.0654405314822087,0.048636232018615264,-0.04439447026349507,
ADAM10,-0.04721438858595679,0.07223838199853228,-0.03203358699135854,-0.017495790853618763,0.03487078566127251,0.02689272464286225,0.005774905621879861,-0.0861350129313536,-0.04221385034499637,-0.013877913631975535,-0.12072625480710668,0.06891969488378033,-0.05147151698631514,-0.018299937802032134,0.033609669162039564,-0.04897201162381233
CFH,0.013438164785102293,0.012250922434966085,0.025680780921389985,0.01778781780335811,0.036091172957142724,0.04342965410747615,-0.03640494878223369,-0.08348623473747382,0.0274254966569534,0.12628035217119815,-0.061457066094806924,0.019410584730858566,0.10413011343336674,-0.00605557732997625,0.0908039952268429,-0.052538158086304514
COL4A5,-0.07274681415903274,0.07340050173450256,-0.01724398660448416,-0.08085532418135447,0.03115146570352301,0.035213871711288404,0.017321915015092518,-0.08959884623609637,-0.012986373980268157,0.04539003182436489,0.09461130333524286,0.1158735102006837,0.1413027737466616,0.03164949985801224,0.00399761394942886,-0.05277755236455212
LTBP3,0.05424835329890675,-0.03037132084885893,-0.009012602054508392,0.024980751930965602,0.05997410655201176,0.09720114759998423,-0.05570099010428652,-0.058776824384754574,-0.09305396328885836,0.026117816515379307,0.022819240179432123,0.0173366909732922,-0.1366133216364569,-0.0003329794861762672,-0.010314958599967807,0.06412655483830192
GNB3,0.046718238061185816,0.026642328485107777,0.027238427267652004,0.011739030140093113,0.060897473232075144,0.04692241659381391,0.006856330328760534,0.041613613017771785,-0.013699168138560624,0.018316698430508187,0.07200913533053127,-0.025197019658981107,0.0737531905506709,-0.025978013827194744,0.030099631936989016,
COL6A2,0.09519842384431233,-0.04443982504928936,0.00445005765614626,0.09078520587057738,0.07621113653682192,0.0539507518489659,-0.030036158933806067,-0.06148992134743017,0.06622335194093734,0.03854092249716826,0.0038919853400234245,0.030162430343689622,-0.10859929165016148,-0.03513822128013561,0.02255662167298155,-0.05846762625029755
PLG,,,,,,,,,-0.030060554206417983,,,,,,,
GDF9,0.036940308308645774,0.08925619430095084,0.015965474605739306,-0.03664421298343358,0.0004457003247624459,0.07335496190426424,0.03223915912678433,,-0.03613810444885802,-0.051194834259842524,0.027703666352929642,0.09272663661739107,0.12815853598235624,-0.007661281897384434,-0.00419329475642951,-0.03442709634199286
NCAM1,0.008921115439026444,0.04261238833330765,0.0042293721067631325,-0.010595546875833837,0.06465165475276446,-0.029742869961048926,0.019791483219377452,-0.06978857432970821,0.01703309081793797,-0.06525992669522548,0.06156256400883201,0.03910379533042775,-0.0015641926841384395,0.046632542356955554,0.10271886283661895,-0.08953872315844244
APOC2,-0.11765387409141553,0.03982749889246834,0.038131861249317965,0.0425490536317581,0.002041447074638327,0.03755826485782638,-0.008679583258731959,-0.11110709042571987,-0.015165805984478326,-0.06549200281118758,-0.11865983597003187,0.05270305693489975,0.0962968377936876,-0.017903510590955237,-0.07577039074125476,0.03931946972619947
BST2,0.1730408491806145,-0.03749175720682682,-0.005064250860775176,0.00350724234889082,0.09805170153176514,0.15558227747361422,-0.05274094110691029,-0.05280597696925126,-0.10000667862430251,0.06188244016827954,0.04721567372346955,-0.020590279163722757,0.009544230635761231,-0.006555847787792106,-0.08579000233712579,-0.08540748362930078
COL5A1,0.06095962013270189,-9.360836086021056e-05,0.0026571854627315586,0.03187797809404508,0.028752047389255738,0.01690911447108383,0.019424767360439653,-0.05899550140543368,0.014888912959210136,0.05425082522998081,0.007762737406507182,-0.02194179997791015,-0.1440563632610049,0.004177324839911215,0.004683173693519833,-0.026775070787108075
CALM3,0.09230580869060466,-0.02519892863422005,0.040819379099201976,0.048751707142962404,0.018118758386080958,-0.10879771005595616,0.10720752047860828,0.16967441016507157,0.0893757158839981,-0.0320029721881462,0.07756120021254329,0.15208246755666904,0.211994332979027,0.0740110098291076,0.0931515186955352,0.12066694125507506
THBS2,0.06645409920159973,-0.01193789876549178,0.03467861556461972,-0.059812996982861105,-0.005725510083234877,0.11570113597469688,0.029221862588513788,-0.06330902233342428,-0.08703094347415226,0.0696020287324394,-0.061753341940759,0.03510350928030226,0.02126609829892512,-0.005722557073847497,0.039529003609458976,-0.05016197295931795
