,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NTN1,-0.06862171196879993,0.04935605629624043,-0.018474544487509983,0.07639613788116764,-0.05424102066138383,-0.14297524724713712,-0.20837283491693093,-0.06297959653225929,-0.009433883496562219,-0.09513353991481997,-0.08284296483835604,0.019661782826666703,0.032084957515989714,0.046480338453320794,-0.041226955530319985,-0.04967262968547884,-0.03097431484271956,-0.03792783629543615
CXCL12,0.07278050561925997,-0.011990540171545078,0.03779686459914866,0.0215387633599809,0.1873664065961395,0.02073102582173245,0.03667733577766956,-0.0018982787579186814,0.0016888185224000077,-0.07570572157625596,0.08044058080670999,-0.0015700736728039397,0.006152992029022681,0.020362571496665434,0.03160462597625508,0.030839611138241376,0.05056732062322854,0.005830843713039628
GNRH1,0.03473942696265855,0.004067269077650833,-0.01150816419628934,0.013719939011708624,-0.05321760862366743,-0.026658515663439655,-0.0753330526378122,-0.045631316980680584,0.016620774164900532,-0.012791518879353148,-0.10647306272790723,0.028845991480185892,-0.017031072587238804,-0.0006586351583196146,-0.010103345205499461,,-0.01971698717661174,
FGF8,,,,,,0.02665559376897643,,,,,,,0.036235823588587644,0.010228238673912584,0.03639532444649148,,,
RIMS1,0.29643683555339023,0.036040013311871705,0.05714974797182515,0.0013547214268716347,0.13370223494471256,0.09420508185931521,0.1600674260347697,0.08057998839897246,-0.015084036669368667,0.24280369048986522,0.4052685175585013,-0.01836534390812888,0.06707694731794817,0.10728268149403423,0.06752246821368965,0.09499006807755424,0.1588888837125322,0.1589206665524327
FGF14,0.2647920038511028,0.004420182605838681,-0.03003528288827146,-0.00944665732356503,-0.019208582833805755,-0.032044318239956696,-0.11201299008809083,-0.008559900802011841,-0.011096663619975347,0.23571219673702043,0.3461276922385135,-0.019023780080230205,0.03573297357844486,0.12366044818406963,-0.002206543852307204,0.07846012160257512,0.1138211709001342,0.13458368525804248
IGF1,0.10554729305218467,0.05380100545019908,0.08292111705469979,-0.018197520201223356,0.06288756162081402,0.03917527871301099,0.12266937385828,0.023309810818521917,0.06474435351169852,-0.043917087858352966,0.04114355952479456,0.060481550199711055,0.08296333470269655,0.01037138676772564,0.060845938860165184,0.03455060741616377,0.08629209441971243,0.01421193085905076
TNFSF10,0.011288390245391319,-0.013683756802423525,0.0005152209761642701,0.022180698358227,0.09762226863387634,0.05646538497187107,-0.11554998193530856,0.05127249846831172,0.03551536616711936,-0.05891763083672697,0.03328475551833136,-0.014398755254638823,0.0593585356035816,0.10178576796541731,0.00942244310304849,-0.038826272071479775,-0.0002578895039634704,0.10334894603729433
GDF5,0.03532122012875816,0.030461487566079724,,,0.1542907287981946,-0.015535119445049239,-0.045753214192970654,,-0.008490488606294706,0.02964648347607899,0.05646298205507848,-0.03125762390567839,0.06548441459706905,0.019480609405574608,0.008615039049860027,,0.03056829427892593,
CHAD,,,0.055640938853680634,,0.03078181415702537,0.029188888429797628,,,-0.014261885641499576,,,,-0.0007409822923314974,0.03243740450046303,-0.02604762563012014,0.045613182957212804,,-0.009156318972264111
RGMA,-0.13163529879614486,0.004442983388557062,-0.018712284123436316,0.036266188170005896,-0.0794105452126658,-0.12471951680252868,-0.22784107474717824,-0.003006305267314212,-0.024601180887977334,-0.026610292069138203,-0.23252991181272226,0.07730221431332202,0.05497117462038114,0.08690481227364424,-0.06293394152443232,-0.04126183632685366,-0.025260606433901215,-0.028135541331751647
CLEC3A,,,,,,,,,-0.004882494366645763,,,,,,,,,
WNT16,-0.046878128656173336,0.13930039137281208,-0.019584118076680913,0.02445833942128446,0.13488546576116497,-0.022317840524347942,-0.07345207468201047,-0.01806636739171014,-0.030248075991880653,0.16603557900964216,,,,,0.023031154829016177,,-0.01667370461176063,
CX3CL1,0.0060290023289818525,0.009296398407306916,0.1028336574821958,0.04714558555880468,0.07022730059638561,0.12610459878757632,0.008576009520729762,-0.021964485823577597,0.004654511848503988,0.218910752039001,0.20364659095348359,0.05273396597839811,0.09021286756252045,0.05090346452079375,0.020166736751990183,0.10111935189598571,0.02957515053665645,0.13050157324429912
FGF1,0.08693558387067538,0.014731773457364237,-0.0039047024687769304,0.038166129652660606,0.1995553848941342,0.004674674493542313,-0.07521889286650207,0.06196420696705731,-0.011944172759422418,-0.2139705803986069,0.0656384861146801,-0.024002145549163727,0.008464333216995952,0.05526809718706781,-0.03554968101497583,-0.07522730981687135,0.1569870155168199,-0.21117364672541894
ALOX5AP,-0.034217718722961775,0.014875008226576576,0.07787439917277737,0.002827225620463264,-0.12134725068349603,-0.07246986979308237,-0.26735751528801255,0.10341885674897008,-0.017794302132682176,-0.2527387417885857,-0.06898878389720448,-0.02128426474010684,0.060951286765555106,-0.061682749406881225,-0.03436580172284401,-0.02492405922150748,-0.1578440527415144,-0.056640993697708114
IL1RN,-0.03454599923119989,-0.05624837300253312,0.02308363239617796,-0.025461510753049664,-0.059848836185282236,-0.055868417969538245,-0.03383957831249201,-0.07177528066653761,,-0.10441064610545793,-0.035618199747624424,0.024412056692233244,-0.016077242897620143,-0.012019105547751659,-0.058454441607993395,-0.04419782835667931,-0.035793275035160485,
PCSK9,,,,,,,,,,,,,-0.01346119376368719,0.026537724931915346,0.0081795030908763,,,
FGF23,,,,,,,,,,,,,,,,,,0.018146884673291706
NPW,0.25490484767979754,,0.012850334777858657,-0.022582050045634322,0.08751322958780369,0.010591057913158288,,-0.03548100331376675,,,-0.02019797679036567,-0.015454804744762532,0.06086686762741776,-0.04640406145656457,-0.02066419099163895,,0.06489246614843064,0.04114745285953588
CXCL9,0.05470685186360348,0.019938051080951237,,0.011416944885415826,-0.03108235209479957,,-0.04092702034297331,0.04613253085330573,-0.008190015200915016,-0.052845994324236,,-0.023396708801333786,,,,,0.14244557935402788,
ANGPTL4,-0.26722329481481605,-0.027241831711889587,-0.08292050690769519,-0.07080846686463957,-0.16041473778692658,0.023119391752884952,0.061713900277289756,-0.014314113832425491,-0.041129109438479014,-0.06359196132454657,-0.18739310247705634,-0.05196360375835053,-0.07069941783791242,-0.16134529469365008,-0.09472405827190494,0.11119946205597024,-0.1925301392866488,-0.0811511422772522
UCN2,,,-0.03275893267663699,0.07862644863633356,,,-0.035858675444601834,-0.029186278041298138,,,,,0.01866342748187035,-0.010500313837816303,-0.010562607960727407,,,
COL4A3,0.07174263646717607,-0.01938296499656309,0.09397673154021291,-0.010083065931187718,-0.10535670252421073,,,0.03349884953757201,-0.019247321291296745,,-0.01482210553846256,,,-0.03491051686747917,0.04506593191017302,,0.007202208479450863,
NRG3,0.19877009908046375,0.04836088329688552,0.08098275724436037,0.05051103688605884,0.15018718136612833,0.13829687092812254,0.15640193523433987,0.13738943522236163,0.05740969623389298,0.13418054997745177,0.2548929712213462,-0.018926191275800325,0.0005828113658689284,0.07227797741943513,0.08200383963093971,0.0463185785389343,0.11315023783476301,0.057197078530217306
IL23A,0.007767088890123844,0.024202824244207163,-0.023254209464373305,0.05896946305139472,-0.010693470114313944,,-0.0438673694279639,,,,-0.05465153100256999,,0.01088789707197722,0.034588224793888685,,,-0.048047651056606085,
COLQ,0.026443473074090826,-0.0507049111267166,0.05256443280722648,0.017906776830784225,-0.027397394506905707,-0.013421359047217285,-0.07311279837122055,-0.006043753652713848,0.009565625630533084,0.08375017602297455,-0.07601629928371488,0.034958580142807935,0.013413760468708584,0.017615232347421753,0.08831302371831436,,-0.07073216039770076,0.019988096328562355
SCGB1A1,,,,,,,,,,,,,,0.09145604797074221,0.12288662965692326,,,
TNFSF12,-0.003267218495391632,-0.02363843312739897,-0.03164611937766988,-0.029938911610758012,-0.030854383251024776,0.05377324128720818,-0.13622202565566038,0.007520114293182991,-0.026727341819799348,-0.03302372283715609,0.11479309500258582,0.005086716281172642,0.06590945711848603,0.02367566983353244,0.008709959021603045,-0.05081606243279502,0.03331172215952565,0.02850085247075359
DKK2,0.053920937309557486,-0.04533884295906097,,-0.015889103524049812,-0.002245350501153988,0.054380999728308586,0.07920896553201619,-0.011858903663368526,-0.003628421236413727,0.1149085259054922,,-0.02719112488782156,0.004523897716363557,,-0.03592107494588567,0.04643983329458826,0.07776912017702071,
FYN,-0.07450645939482005,0.04447782415083883,0.127825554155529,0.034888069885235046,0.05111087415648266,-0.16041354087269533,-0.1525393911066559,-0.05563918025898032,0.006321752900282609,-0.052292648181901685,-0.09313087831666267,-0.013752873032761468,0.001867898950017029,0.1081189908938774,0.04104267805551911,0.0020535545627181503,0.08232118796758824,0.015347664490419535
ACE,0.07643657584511668,0.06907740150831607,0.09388440975117478,0.0226802780600726,0.05648373727641416,-0.005858697341134463,-0.06906470870327579,-0.04063861005912048,-0.01700911513250944,0.003623923227627951,0.06133171445151208,0.08374007753775156,-0.0008446968576603322,0.11553990438216152,0.014846130583487264,,0.12982306139581198,0.09840995702672327
IL18,0.025849012259903763,-0.011970166054457767,0.11078911692471786,0.03922829870593704,0.024390522028119338,-0.015645292323829097,-0.1717510963557725,-0.003212010291827582,-0.0033748948781372706,-0.18566550610300303,0.013289173092418127,0.062813529288792,0.0023708648845142,0.17543937771891444,0.01810636345668613,0.02378058717994663,0.03563085718142651,-0.037234940972041074
PPBP,,,,,-0.026512460493552437,,,,,,,,-0.04214133976859178,-0.010945334952192269,,,0.019769978414504973,
CCL27,-0.0500118012331042,-0.028708593535186816,-0.030141514836896418,0.04864361303847746,0.001758723607516577,,-0.02537764830404291,-0.028337606634349647,-0.027554996484670177,-0.01822102585172448,-0.06631871309891985,0.016775250969501908,-0.033971429482613565,0.031833223365039756,0.08830214541719546,,-0.011892802312501512,
SERPING1,-0.12222289585224803,-0.004232790638358798,0.08851041766023829,-0.005312748396943297,-0.08732106902248678,0.04700958269484509,-0.20911356337657802,0.039611002649849986,-0.07012040279588037,-0.24832155489491736,0.12057525716624845,0.014255433106994968,0.0029075415025636847,0.025615949073636186,-0.06494881251145053,-0.008324687028783318,-0.08159486889732603,-0.10119766734111733
AZGP1,-0.08084969402073829,-0.025089983345654855,0.017388631039921696,0.05541550097187921,-0.12571666997779937,-0.134166682068657,0.05639233442551284,-0.07876374431158248,-0.031679317421747996,-0.05839586832338322,-0.09297840418370128,-0.032036987027434405,0.002142120046623158,-0.07971980748193003,-0.1041111039134094,-0.022668532768579663,-0.09606397813532502,-0.034929795851130915
INHA,-0.042125628543709916,-0.020104159975071086,-0.02658631758112517,0.05564927781024941,-0.03839621301910197,-0.014279394511367133,-0.04067174044653726,-0.030242056007050995,0.021111773190322865,0.07525290907981153,-0.07451065121438824,-0.0398180004692041,0.05771734654722377,0.03797361503075604,0.015273620588926697,,0.010727433674972925,0.016764829467964915
SEMA3G,-0.0378637900339369,0.02559774432108586,,-0.029519837705097158,0.02849161189840565,0.01373572909703849,-0.01839850800181621,0.009229680678426423,-0.012228473550149997,0.08253700076986882,0.05217917848956602,0.0876134022261497,,,-0.027318416399382272,,0.03642535882622076,
OXT,,,,,,,,,,,,,,,-0.055797077855534026,,,
COL6A1,-0.19337191687355906,0.01713457998408206,-0.11937216412314886,-0.034478771147827735,-0.1372508568786489,-0.1132628053545916,-0.2550370509583758,-0.1421338300302836,-0.06029795351931089,0.07447540912359239,-0.2703756083238322,-0.00811710946498869,-0.021317879989525872,-0.06932835726605602,-0.09438701952163482,-0.04684830368785204,-0.06450234245852512,0.0481812160764143
FGF17,0.12477242194119313,0.010694471734382831,-0.027734823615328152,-0.019666198621906862,0.1614435749227735,0.11880140160741015,0.017839617328898574,0.02676486819633045,0.050480459284434474,0.06313339781453498,0.055421899993809996,,0.03864528852664094,0.06005260130458736,0.10293972120576338,,-0.006720327545483306,0.06898667366966346
TNFSF8,-0.027661560114938595,,,-0.019974402919707108,-0.026512453621361443,,-0.022473194455062982,0.013290488587169138,,,,,0.006986371281529908,0.02307020531477772,-0.014009251559366305,,-0.06087452327026514,
FGF20,,0.019681144850269,,-0.018838714112994,0.03175476131771563,0.003290651551375633,-0.05450922449835829,-0.030242357006507188,-0.016276888881858027,-0.08858545378265908,-0.04336718072299916,-0.02675385509037915,0.10057842019183916,0.0762103206341971,0.013373981618570117,,0.05008350039241582,
ICAM3,-0.08928947584297636,0.011216503856252683,-0.020264755155338106,-0.006048271152610126,-0.0065368350436206596,-0.032428672141265664,-0.05068827348409141,0.08470228323711597,-0.022301291561236707,-0.10535078379197622,-0.08060170004932854,0.042247043537900056,-0.0002303852693445442,0.035820845100122206,-0.004408113952602846,-0.038306596867442144,-0.023101390584867307,-0.06195156259767568
LAMA4,-0.07948873487545396,0.06817110039897083,0.0075719053274029965,-0.02010317068869498,-0.1078274207142165,-0.05590926045553838,-0.17847497481945568,-0.1695635347904873,-0.05450765040261421,-0.03476113079402286,0.026294499353716916,0.07075117929158681,-0.09020131026559437,-0.01763868868025417,-0.051020092133630436,0.030281859255125,-0.041729295271086216,0.03693361077533885
INHBE,-0.029886837188513246,,,,,,,,,,,,,,,,,
DLL4,-0.05025362010129921,0.0279070070468789,-0.023999565795884872,-0.0123243918312341,0.050623757837818556,-0.03475783813290939,-0.11656634151320944,-0.034244303644443225,-0.038584801516192646,0.03126790496357134,-0.04902665479464167,0.004454326310603609,0.0055751083259880894,0.11989598541108817,0.02748867921981495,0.06870129282524519,-0.04501007311580862,0.02640121392222673
SEMA3A,0.037557595146656235,0.014043281852338128,0.0515500786754081,0.03941044507026766,-0.019472472847514542,0.010515516450322126,-0.0221024805448655,-0.020991656908013297,-0.03638210106895653,0.15934221197353202,0.18195777658901152,,0.05769393850294693,-0.036922157064584224,0.029908427460128797,0.06250953241469841,0.007216648469074198,0.04261059758749882
RLN2,,,0.07863084364985978,-0.02015802242311709,0.03331760525860057,0.02855501822548454,0.023655251988283686,0.0068498189218351635,-0.029056215850962738,-0.03136176622947424,-0.014538570638211271,,-0.01303819592880102,,0.020633773168072137,,0.030187720924483255,
C5,-0.0056430370178996775,0.04381062777115265,-0.04990033926864053,0.019742318340222834,-0.02432185383591657,-0.03845757379013844,-0.14083637169522065,-0.05012901922005488,-0.018656847689164514,-0.05935384200979539,-0.01883349572843316,0.0591759756641756,0.012364802505397555,0.0019528141242559766,0.04865463391822251,0.09312510189525046,-0.0994995499635817,-0.015241858607191624
EDN2,0.0551659582276686,0.05923950243581405,,,-0.03486830876761847,,-0.04625032835811918,-0.04838295284801358,,,-0.0861224054656599,,,,,,,
C1QA,0.0739704692709809,0.04679455322650896,0.08537821889279613,-0.017511861161494637,-0.053398524962046875,-0.12207234423017714,-0.24687059360486635,0.029850994977376158,-0.05334672818246085,-0.3205701438160004,-0.16793504115314198,-0.05482550782416293,0.11378915286543739,0.20087132173764152,-0.07745591122056543,-0.08105228360525532,0.08724449610888238,-0.18415625457659274
UTS2B,-0.029746598243439264,-0.024186738462336557,,-0.02015802230730693,-0.0023015858246249144,0.015481976718136763,,-0.03444018352221156,0.020664010638557946,,,,,,,,,
COL9A3,-0.023905877181089382,0.03500142671698045,0.07170811436430935,0.006118380934374011,0.05287627837099282,-0.11298211235477884,-0.23767246365942896,-0.0905919120875859,-0.04709583685825691,-0.08188269978717705,-0.24508701115355166,0.009380207221129332,0.08599618990150532,0.04286370891202274,-0.02158987814285128,-0.09178240455879356,0.07742932520944101,-0.11443817432687407
DLK1,,,,-0.03355081831035542,0.09863592821836974,0.07849521368696469,,0.007047955840017818,,,,,,,,,-0.007276265038395156,
HGF,0.10522047530971959,-0.05827602051414882,0.08103315649367843,0.07811072382458688,0.07948104081980868,0.06194531467568283,0.10436858260831847,0.0411827144832795,-0.05093616249517996,-0.07957554101564883,-0.010118116241783723,-0.04596377365958717,0.08978775798308196,0.05467366046210373,0.0013818633451351398,-0.04687268258040546,0.05979839302040059,0.1322943198536707
P4HB,-0.15227421626429613,0.00632283934067169,-0.005576802844588667,-0.06052378482022553,-0.20029020925640087,-0.15252504395159502,-0.23248563562818825,-0.1742434014189903,0.011665706617086121,-0.20174528814584392,-0.1821404458401336,0.01466270372382074,-0.03908597088836811,-0.12670051689713596,-0.10957758843797197,0.019113927355976387,-0.1559406860745593,0.04773543503136214
ADCYAP1,,0.07599592181226707,0.09946984643605644,0.101628433434489,0.0954508213453753,0.05400004165373412,0.12261264220129302,0.1077652941392615,0.03721526250835302,0.13843293689141256,0.12242170175547747,0.06314192461713733,0.11014192393665384,0.12319022566364256,0.10667041145041199,,0.014665325068578521,0.07336890179673412
GREM1,0.18876654919921196,0.033831717198827986,,-0.017422850939051708,0.15335847275355285,-0.035586401643764656,-0.054439103732642956,0.01143303103027252,-0.03128791207371397,-0.16154737295462676,0.018015583093973782,0.030975978446180545,-0.020091758901794286,0.09680680374192428,0.0002587675914773358,-0.023089332999005282,-0.0036212260437977354,-0.05309216313971558
EGF,-0.10402202418401804,0.04276231056021768,,-0.055558564668804426,0.002536611511162518,-0.06657488420404169,-0.08988101692836743,0.02643680718712848,0.034124027270022506,-0.044077234791657045,-0.01653263906807903,-0.038237857735176045,-0.016872914684944295,0.0284922719687918,0.055764372815250575,,0.022290279692924412,-0.0434075212173826
VEGFB,-0.18854288378216127,-0.023890091972684102,-0.02423438197344767,0.00170494781685146,-0.02249392979497545,-0.03803869144395674,-0.1277941330815657,-0.07242457236410434,0.04763585122840747,-0.12215495173998878,-0.21149191102279577,-0.02533609932510114,0.01994413940581736,-0.02936544438717885,-0.033938184203113175,0.008983835344899271,-0.006688300321626356,-0.017378981967766903
FARP2,-0.03709812889360057,0.05971939047891507,-0.008752291052387114,-0.010437506655431831,-0.06926490850980363,-0.06600554292489973,-0.10405766187662764,-0.05572627382477656,0.045166806150067254,0.02140424539848922,-0.10282420576703528,0.0993942608347307,0.0915659272207697,0.029083514143096262,0.00397903411844128,-0.07638316028716471,0.008029201227165923,0.020462156298732475
BMP3,,,,,,-0.015343693578865504,,,-0.05137706903783698,0.03899078283598324,,,,,,,,
IHH,,,,,,,,,-0.02842793673280825,,,,0.004507087713758426,-0.002199455559693449,-0.027590799693714706,,,
LAMA2,-0.0636629589833928,0.040955364325141574,0.13448833842363814,0.034569239281197595,0.04338430910134538,-0.019500157097942287,-0.12926075539677628,-0.00338438951307957,-0.03835278455979868,0.05021262495374178,-0.09060313310305707,0.031604488540294316,0.05523811206413341,0.10970235979155941,-0.005515506028400055,0.05398429579063892,0.028857188441311587,0.02192622028303731
SERPINC1,,,,,,,,-0.036847885152459466,,,,,,0.10022399839898923,-0.028463686893705153,,,
NRG1,0.033104012799492176,0.03725511410543091,-0.019006746333926926,-0.01866991630479051,0.010532526250549722,0.05078919551402496,0.007550237991423354,-0.043068808134883625,-0.04046809720782497,0.12872443413273071,0.06356649405380121,0.023582656404039903,0.00999788084086633,-0.016328087657778594,-0.04091640633492378,,-0.059453783241530736,
SPINK1,-0.06980473998302524,-0.027713237376822325,-0.007642117648520066,-0.025097994113957134,-0.047411754801843974,,,,,,-0.0341664717687361,-0.028879837820413236,-0.06806700877952931,-0.07610090330982326,-0.0378972208739667,,-0.08811953481786487,
EFEMP2,-0.14278430779164172,-0.02069313447078923,-0.007729933065415991,0.0212671100761658,-0.10900551690832552,-0.051330165580398976,-0.1787331056619557,-0.10360989709636755,0.00416901385570429,-0.06011114507868327,-0.2078174237539554,-0.03222604628688653,-0.01425473961558835,-0.03987066925411325,-0.054904136422427315,-0.007721254149681162,-0.1203354411799768,-0.04464587044841144
SELPLG,0.09472085818078475,-0.023524445899069726,0.022787161641869728,0.0018348645274275856,0.10575866213771154,0.004611047616220186,-0.09797235702588657,0.10293291169475113,0.011382442607547356,-0.003125655327763852,0.0111661403275106,0.017548575394539478,0.044351593251659396,0.08054683962602692,-0.03824568861210768,-0.08959367428055562,0.014275004732922036,0.05350433146409628
GDF6,-0.034882477713402915,-0.021921560940720886,0.05325727092089564,-0.022582051999408156,,-0.02380401003833405,0.012406721515461005,,,,,,-0.06538767548724946,0.00911488441026358,-0.034551575528364055,,,
HLA-E,0.0852853480233046,0.007344861773833895,0.07795854237203993,0.01687710375854696,-0.056772864453689446,-0.05567595983030874,-0.23271636150667857,-0.03890291050751651,-0.03473044787977224,-0.29330281167371064,-0.1967029808253485,0.012730404692721197,0.0044560017708708795,0.022240052361904936,-0.11281111495378224,0.025639488493865246,0.016941011582095593,-0.0679618771283294
PTN,-0.0890328655506226,0.07397131648372808,0.07642119948645316,-0.002096936455779966,-0.01595558687748865,-0.21955656478274369,-0.2886744919923866,-0.14623422811259856,-0.021240608637435016,-0.13000027985553667,-0.3610452849520998,0.02037608340602754,0.13215513733967885,0.0479729204726536,-0.04228766979927737,-0.16725319084574428,-0.10628916083979517,0.027179810505992663
CD274,-0.0647707276536238,0.028339350256610572,0.022513266699896724,-0.022134875237547286,0.007727141552653584,0.0643233783475481,-0.06411278320256544,-0.07639062039077671,0.004666742191880388,-0.013083194626037473,-0.009210819424222264,-0.03647453136557412,0.014395659365886979,-0.036238515993159436,-0.001387415607730051,0.010032684324050039,-0.08514318513683451,
FGF10,,,,,,,,,-0.02635902999410318,,,,,,,,,
CD14,-0.050410437919533924,0.03302046460851981,0.10690700404005467,-0.0521989735105833,-0.24430377923138843,-0.1388126087125681,-0.1789201045689456,-0.025600247605976456,-0.020044083920006325,-0.2794101443534698,-0.18169020529797184,-0.12034176354575053,0.12030031037507963,0.1266536366040462,-0.0985876258190425,0.015196519942738719,-0.09927155408908825,-0.06457435586119711
SFTPD,-0.005432677849036268,-0.006268386487630311,,,0.14545082805818574,0.012237633232604472,,0.027664080521093797,0.05478824838584617,,0.04109915264005451,-0.057157373996960685,0.01640275049654492,0.022638149287017184,0.04730978001361202,0.07421769205666831,0.0030379141930809953,-0.0026691554045216188
SLIT1,0.09704401347664274,0.09649573567056477,0.0833203464671989,-0.001455985226265603,0.07663189408212967,0.09871790886451487,-0.0848348616358851,0.01921192853234791,0.014293403305140399,0.28979991530221244,0.11062175945893683,0.12060459645627272,0.0797132906771013,0.06112680747965578,0.13213609494648068,0.10347033386634813,0.175469142239354,0.01417729137695603
LPA,,,,,,0.004403140258200484,,,,,,,,,,,,
CNTF,,,,-0.015889101890646264,-0.026512456041146392,,-0.03688227865459209,-0.03140981298741975,-0.03128790936957354,-0.08701268603441302,-0.039670919768415185,,,,0.016218886610757686,,,-0.06372695063116318
BST1,-0.028171890319672863,0.034511435624083465,-0.04636465270831556,0.041581481436155636,-0.05374797398772333,-0.017272726959608308,-0.1524075995230685,-0.03859129719579792,-0.01573881826266129,-0.01575766781851962,-0.025133809398585484,0.02697043848910375,-0.014199312291676062,0.17675287418642072,0.010318343431135515,0.04994277152188231,0.06022198571739416,0.022103045018452092
AGTRAP,-0.07371791491797265,0.06356619802619232,-0.012071161657017496,-0.054582998893474836,0.005072380720812179,-0.049547498708226494,-0.17448418789259723,0.07151681320843672,0.01735183930593392,-0.17900952371021084,-0.17363047456270234,0.004547171069625407,-0.024969993267152338,-0.012045945662504661,-0.005039073355895679,-0.12348585807345734,-0.018454538039723863,-0.06385857041144515
LAMC1,-0.07413200212471485,0.03221799624575633,-0.048234866758995514,0.040778949455349295,-0.10145877078914414,-0.10849683132531145,-0.23697046309089978,-0.14176509615021587,0.014165507765501356,-0.08996899429444286,-0.16702016191910474,0.026432519419675293,-0.008948072877536791,-0.017277110722448485,-0.06874992035660328,-0.07162318838284618,-0.06881909152939082,0.03938640500411683
COL6A3,0.007751497569471802,0.008234125040919547,0.020996170375843767,-0.007374169466067364,-0.01337536656280387,-0.05616824147937071,-0.013111812502984363,-0.038106046793628556,-0.03879105922495245,-0.07194251096008376,-0.00733184523956869,0.017703268390557494,0.0006221044513942449,-0.04329802514676854,-0.07612395581950071,0.025234048472054713,-0.06813015591469537,0.14717625227908876
FN1,-0.2461856603534625,0.06580768560667943,-0.08199051103906209,-2.494670604555296e-05,-0.16870284221768372,-0.08125427755143659,-0.189552229931289,-0.11272149738911134,0.03001808706789256,-0.1153041230584906,-0.21104399710264624,0.021953609659697882,-0.11979836374153134,-0.17741852484221782,-0.08150923461115307,-0.10200515725978625,-0.053845639726508604,-0.012854092988423493
MIF,-0.15099241071292935,-0.05445025474612296,-0.041218454079852966,-0.003566753598022201,-0.01030612666210589,-0.03482365693427188,0.039910329158309506,-0.008322390939275877,0.01262571060436518,-0.084130843428284,0.039395745165103024,0.00357041231414556,-0.052023745685146894,-0.09192104009722997,0.05865456584937005,-0.02797401331043035,-0.14105658363835236,0.030520333874125238
JAG1,-0.17398215279230256,-0.0042045601943915285,-0.004130969324401178,-0.03903386981304179,-0.10930653451839147,-0.05081411998776386,-0.21885967244277058,-0.11667216642603083,0.025046326289449854,-0.011438908517590381,-0.3180559934879056,-0.002587059029486858,-0.04851877363356079,0.01138799697692896,0.03161204027522169,-0.05068193209161274,-0.1190639924622706,-0.04866420000262845
NID2,0.0119198418332467,0.06260436735116187,0.014133964482376965,-0.013131257499367579,0.02552075552409153,-0.11449961946023743,-0.1436592005249179,-0.04489257211120276,0.050721786016694505,-0.06975275614571333,-0.048767886139167736,0.050209065486353455,-0.03846336946834198,0.0400493248107557,-0.015371856294328978,-0.04865301301236688,0.009676165509678966,-0.03321218854036467
EFNB1,-0.01578253872939118,0.02798871038816994,0.11834075593813793,0.015850407931542562,0.03095107338884938,-0.09987542086613273,-0.12309022459915314,-0.013051851041746144,0.042585158561617986,0.0011721643028507378,-0.14351822179694573,0.05495998970582387,0.047815311859122224,0.04634463642942778,0.013091524525462321,-0.010995768486248676,-0.05049320963788739,-0.0014679288765712304
COL4A2,-0.02341193025569237,0.10917622860145787,-0.06287817004407655,-0.025748239860551407,-0.07487977268969574,-0.05800071689365485,-0.22836975837251355,-0.12596826339513317,-0.024615842865147876,-0.14067156075213016,-0.14267022324399412,0.07103964611623168,0.025593478746352077,0.035586449901721,-0.03174180242166108,0.025989010147258153,0.07455670798975207,0.04368138990058731
SPP1,-0.11002439837793547,0.00466363712555179,0.06698399009377484,-0.006774740506502321,-0.25001063075251917,-0.19826340466836584,-0.2811036712479676,-0.09669426612744368,-0.03585922095641712,-0.34132254122338906,-0.36709480533988803,-0.154971436752996,0.07378897910565567,-0.05935751330680576,-0.07967998249083998,-0.07965138884174952,-0.1933573079760424,-0.23499955398596564
PODXL2,0.08055369837775585,-0.01680362461062501,-0.010608048995178476,-0.009081315288765561,0.017432861305187078,-0.06873468365871044,-0.0024817921064614478,0.02146637026626935,0.04271213274853753,0.18281189275755438,0.08089597031518922,0.051038764390845544,0.08867857373714744,0.08888565088273503,0.11487705103055944,0.021580812060815316,0.16341604300773455,0.0358462628230999
IFNE,,,,,,,,,-0.034956626576173676,,,,,,,,,
FGF9,0.29599960864092606,0.06729404404612561,-0.024442695781848666,-0.002453929094452375,0.23839188715470247,0.061975195949953384,0.19924484803996098,0.15026928702950318,-0.01222346756476332,0.21124073653409522,0.26075588729283544,,0.0710043814205582,0.12118401223571178,0.11149575948591639,,0.09729408963923994,0.2595780731862759
ITIH2,-0.027661589564351836,0.03386327937891392,,-0.02122845350959439,0.061767734833074545,-0.054679024790503274,-0.035776159534514795,,-0.06529545159171236,0.05289181387174104,-0.00018813732583148213,0.026027578851664786,0.009572720558940224,0.022364437659150884,0.027266196051909886,0.09452245375266559,-0.016960681248725632,
ADAM10,-0.052908942489159,0.0597523192519084,-0.04893723880558627,0.008759821723364234,0.024243382891914505,0.08050836365816111,-0.1135110968914213,0.0016000357090586636,-0.03173416350070403,-0.10161043983410466,-0.10506510249562646,0.0479345123898451,-0.013865598799691788,0.0005206066610401239,-0.04486835481794142,0.017889255412136446,-0.05012387935965696,-0.12640385205404644
