,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
PROS1,0.0008882099281974203,0.03740536509552607,-0.001784484956528342,0.0034991483508379157,0.03438690878174959,-0.0031142550343853073,0.054798810657864315,0.004958294553944292,-0.0033990776340218566,-0.004566385156351458,0.031870131787136304,0.03223746044860609,-0.018803373114451963,-0.07805941033315399,-0.012321750350711584,0.0034995861227346387,0.021885840710721496,0.0009529661944830228,0.08163104598753962,-0.03672520643425156,-0.045271951810720995,-0.022722992742396208
CLCF1,0.03178529793906094,0.025964037769642033,-0.03448437003144538,0.010923617071647547,0.12483571212685884,-0.002785627815093811,0.06766472216856025,-0.07288830175718722,0.07753823100845986,-0.011120548060201435,0.054189104404427216,-0.03687679722191356,0.04054851150424808,0.01054171015034006,0.03645436454041502,-0.02545475470048671,0.011131157438565626,0.0446710186428187,0.00847516422162092,0.057712561768416416,0.03830199433295853,
PSAP,0.11642572084585115,0.027601805881028504,0.10656242673013128,-0.04616657672834547,0.03679243174453141,0.0017837543164716575,-0.040007122759094155,0.060637414456329725,-0.01946053481535374,0.03796788473600664,0.10324171435341688,0.055202475104979734,-0.07029178666820195,-0.027756943130834565,-0.0068846506693268856,0.0841150945015559,0.02515485647331556,-0.007298066357773993,0.036808798413021135,-0.0002977538704999799,0.034302225635089965,0.06475042058068371
EFEMP1,0.10064304508804994,0.06457221967011792,0.011378620921345225,-0.06038663435237101,0.009594659328176389,-0.07259288319339208,0.01508420955657724,0.05442579670449313,0.01870598732387963,0.0221835678723044,0.06574112422237717,0.041437493867147054,0.049452908816097825,-0.00817100657597336,0.019296187649927344,-0.004478635559783391,0.02450927201635667,0.04527460450155807,0.1039147839331166,0.02982058360279592,0.0011900486465464956,-0.05248738267225957
C1QTNF1,-0.04952420432232754,0.10430955766508304,-0.008926453130478091,0.04846545664413096,3.7090245368039017e-05,0.023007600411154877,0.06252093886995706,-0.15317433517462098,0.005962627844910093,0.005824941203517173,0.006490018512257729,-0.0007157413410467524,0.0808874083455287,0.048778510969852376,0.04806766182387376,0.09349767484645197,-0.0713691678916272,0.0006662003834867329,-0.009232515912259999,0.021540780253749402,-0.019652728716849362,-0.09061069802363049
ALB,0.10723455700142095,0.0567471385012412,0.03190580796807766,,0.07306095740034668,0.05002101574613914,-0.011628457966580373,-0.009991589145281744,-0.015906688202391547,-0.028642046917680634,0.011995181667185436,-0.007074388851235564,-0.004518219498429389,-0.0321655492100457,0.028772707437351903,0.011395486668779292,-0.010799093122825794,-0.00794651976398951,-0.04029219508714013,0.011422326901848513,-0.033086681878870386,-0.013302590014625259
CCL13,,,,,,,,,,,,0.06741987434724157,,,,,,-0.015517350250319136,,,,
EFNA3,-0.0307422554320401,0.008424733782993838,0.0027465384452388694,-0.006143464492241222,0.10403662822853171,0.08614763864942547,-0.003791264487993412,-0.09255739072211662,-0.008159457557005544,0.036089951074141986,-0.0721628964543765,-0.06614501702406993,0.10213076674353684,-0.04896019933286557,0.0007038741076348629,0.07811059200342832,-0.006481969092102378,-0.050408351012016336,0.05103965759191338,0.04589708086071773,0.05201411196761372,-0.07671009062037382
DRAXIN,-0.053441729204006645,0.04098909905569638,-0.015040117346978568,0.13153615739727617,0.0012941945864544586,-0.005940601422641381,0.026941392422560245,-0.018788568962790922,-0.006142227388515395,0.0025810293291807732,0.07555924774221104,-0.02949264507224706,0.12122139808495562,0.05306895733810469,0.013180476554044711,0.013563707281616265,0.016728451545616342,0.02119892300871409,0.0006415673043750941,0.018838929391761808,0.04937958156972308,0.015869908106936156
RAET1L,,0.016436186658384897,,,,,,,,0.003067712286544088,,,,,,,,,-0.02176929485223476,,,
NPTX2,0.10315991253581228,0.01788222220495408,0.012295923162838514,-0.07216514473007922,0.043311116837768095,0.06489354688041435,-0.021137175961779178,-0.04274365776182198,-0.05639959167055375,0.03064341391202653,0.07338284754773457,-0.03884432904237256,0.05836568193959318,-0.045957418768853224,-0.022851908775500137,,0.01923157404284247,0.05223193237511205,0.012568020801090709,0.006548949943829263,0.0031346289193970997,0.05192824579935741
FGF11,-0.03715660669053327,0.07639586515565808,0.010904621078010997,0.11801562626069463,0.023730796967505803,-0.010688166687429817,0.04949913269637581,-0.07883367074214098,0.06500354755809226,0.03520282094538659,-0.04433871014539249,-0.00721744503985959,0.0917860073668244,-0.13099016910320976,0.1029154918843161,-0.029790854299228915,-0.035075644491577025,-0.006544305787185178,0.04278654752281118,0.056506726707678916,-0.006733601064519026,0.017093317285419116
CD59,0.05044110330340317,-0.009992183470129017,0.03864182817537719,-0.015838804220146226,-0.0199692212039127,0.0497418439104682,-0.01701495440452396,-0.053444070592779586,0.04168213611235059,0.005308094415876422,0.020474452978170864,-0.08061459852740077,-0.07531863153947693,8.747591681827081e-05,-0.06261873168161983,0.06282644189420826,-0.005562284049260662,0.026878147808951466,0.030338640907132015,0.04040347129202502,0.01824418932614921,0.057592991787074437
COL9A2,-0.007539226958364244,-0.04021925207273236,-0.0029470522772261747,-0.016592947833375192,-0.021876772914921603,-0.06291843553086685,0.0037313861155634227,0.05986198469019464,-0.054666779794367015,0.07002305088499977,0.13005423229685426,0.027731545576744027,0.0009429156469274047,-0.020411438680186536,-0.08564674572538719,0.034195650686970544,0.044121066519054064,0.012304884301052565,-0.004639919297693924,-0.01898367161575298,-0.06859618968224568,0.0865972119520179
DLL3,0.09510665233063034,-0.12540627165070936,-0.0256810411573989,-0.0329311348050246,-0.13042714080732742,-0.03253979591604739,0.015429051219866324,-0.047295659533710635,-0.024437963087793342,0.03199166988388845,-0.055084187556537954,-0.030115597538109853,-0.03662039423496783,-0.0748468131357712,-0.04447919011904371,-0.03595389661388655,-0.042801063667916237,0.02129602122451607,0.01856997443486565,0.022539104033646788,0.020732779970975296,0.13234987317577307
FGF5,,,,,,,,-0.036917352546296536,,,-0.029459114044004663,0.01616103538467457,,,,,,,,,-0.03950105329340302,
LIN7C,0.08451087089262525,0.0033105713755899675,-0.018288458400907,-0.061395621139193,-0.010968629896733023,0.00940017519570322,-0.012036094762969556,-0.006328661774460495,-0.039636796805137535,0.005017319628234568,-0.004157556751223554,0.07970417068007019,0.0632830931047263,0.02027627776649041,0.10504593471002413,-0.007664773256674561,-0.03663176543485876,-0.08107413247181744,-0.0024301490096183807,0.020349954706867016,0.001208159509539171,0.08579388343079346
GDF7,-0.00542488442019469,0.05552141450019555,-0.036233030567716144,,0.07234659283968659,,0.06973615152334746,0.11409977095140177,-0.00700110024523544,-0.025217757024219124,-0.06572233755052964,,,,,,0.045893367548084076,,-0.018661699754615322,-0.018462489525123423,0.05073781849117395,
PSPN,-0.015032224100040617,0.014315001933346245,0.03433600481537634,-0.0382912197683786,0.007190752789358514,-0.03787059586282043,-0.023293027454933463,-0.035476979993578704,-0.03147629685177174,0.041393383051486966,-0.06901712277936886,-0.011741260299471697,0.019934177221099136,0.01738856687071029,-0.031192024360555518,0.01793153753342987,0.013983686837980349,-0.041777701571938976,0.016435073691014823,0.09145142649204957,0.034628761269235774,-0.08165251435989467
ANGPT1,-0.024135443853335974,-0.017168274472530554,0.0587176888458053,-0.031219896115070325,-0.0395907895232913,-0.02123177268595488,0.023089177190057767,0.018731598221864168,-0.042993193668909246,0.06074018878498022,0.04223331090651036,-0.06485711784101901,0.0580569808878223,0.12506214806572258,-0.04202990085807351,0.00904386230624949,0.008023772714399508,0.006393821418222066,0.05046451721370299,-0.013801111475334395,0.040225099947882384,-0.021168435699838867
PNOC,0.02296258570253366,0.13189848984978758,-0.03824297769123802,-0.06394026349544507,0.027194952650502733,0.0922656852490338,-0.07895130816801309,-0.06361774075341656,0.004424945827340909,0.029800147845152572,-0.096350060484283,-0.023501745010931108,-0.032191077559857374,,,,,,-0.01984493360614223,,-0.0531783537697509,-0.012892620396815727
L1CAM,0.06510718489156034,0.03946620965369037,-0.0436103055825496,-0.025431370991837253,0.006090695712810843,0.03995675265395778,-0.07308962714963163,-0.11723220648064549,-0.019929693033809863,-0.01575976166055676,-0.0672467465136374,-0.01047697422095808,-0.07688929634136359,-0.07018155201187304,-0.016134446349963687,0.03424568208863958,-0.08351282635412971,-0.07203360754891763,-0.01736676276861064,-0.020659944974950148,0.09424407801423992,-0.10102475198065843
APOA1,0.005419613808668218,-0.05899563324653768,-0.00976036316839803,-0.06271848200695562,0.029303333990636875,0.016126779278905323,0.04220260958367081,-0.025409813439742957,-0.004081456161542033,-0.025387789025204534,0.011103969501940505,-0.009541503341583959,0.06244506381333051,-0.015433597015898672,-0.00821490789882086,0.10537977380690607,-0.009608861360315166,-0.0007969373105177605,0.055306795523238306,-0.0005838472384120244,-0.035266945835388114,0.1659950388725366
PSEN1,0.06083854213207591,-0.027515271831507808,0.045543902693937655,0.10426108282317467,-0.008004175662658035,0.0012233123668772235,0.02616429382721894,0.14483838608589078,0.005164627731769998,0.03750390341935819,0.12835017870729504,-0.0456946573407483,0.06945264585845745,-0.07861938682253214,0.08037474214114139,-0.01338970514681048,0.04652720485416116,-0.034401525841338855,0.02721732056134104,0.03528557394434393,0.0532066421548134,0.057942161999728216
CALM2,0.14096665306601605,-0.05912025516371744,0.008156011831080907,-0.0680143302085961,-0.07944312255212073,0.0057986733212481625,-0.09085160684445248,0.035717131054358586,-0.0010203874628743866,0.006275647121545039,-0.12916722160015032,-0.06251227082045786,-0.0406141048097835,-0.056075048803737836,-0.037077663992195586,-0.14082917925755192,-0.004570106525921197,0.028799354481183124,0.03823768569051877,-0.04277868527964188,0.026739666768213207,0.08717364216286842
CLEC2B,0.05456042495283589,0.046810620441433165,-0.0095728719369603,0.07533896288411762,-0.010002640899480848,0.04036432135454273,-0.014406490250092503,-0.045012911331427215,-0.008804708840559007,0.06874267312143352,0.05652647342064946,-0.01759003969769415,0.008836940080854441,0.04112979163285607,-0.022935176268585232,0.021725878011602178,0.0050177470414098715,0.05003790316205922,0.01255042905072684,0.027069098380036665,0.057144580247118444,0.024206979447492945
NTNG1,-0.07428954227529998,-0.0003477670273978252,0.05424879541547832,,-0.01387413623329317,-0.02652851077699934,-0.002543718069372897,-0.005234625041611783,-0.011467003559545656,-0.020839556536329552,-0.043418560594451615,-0.03851257439499811,-0.033126141471579724,-0.03212158382781358,0.009681519504241827,-0.03985329794507565,-0.04786288585218786,-0.016122931484534933,0.011351309585335896,-0.028542769378775226,0.00452011737758726,0.021194945570490658
LRIG1,0.011688023133467155,-0.06833941113847683,-0.06314274760970898,-0.01754819569767841,-0.04615637890347324,-0.07021345957306968,0.02004798023565063,0.0191629179112686,-0.006285033324339442,0.04886350498458561,0.045258370151225594,0.023807972004667187,0.0187378452050959,-0.000584897698968595,-0.03160867872849216,-0.04796088457496559,-0.03046550806363181,0.05157924029146769,0.02199029340539136,-0.015007296228738011,-0.007067888955879437,0.01069293275040847
CPAMD8,-0.008096559742318515,0.029017597562457878,,,0.05441770682166867,0.041454346273056976,0.06309661319196153,0.02731249480684443,0.0012435063153461085,0.03702059511122428,0.01839044304874613,,-0.04625412430917369,-0.017311149746719184,,0.17010010733170458,0.0596126417909236,,0.07523780290218192,0.015975250698699445,-0.025330309037304037,0.007907284761765275
GHRL,-0.04795485884039874,-0.03794366888895717,0.0006919412779583641,,-0.029543237856615265,-0.031406885681913875,0.061531000974994705,-0.007052619451411541,0.010907479556938786,-0.022998158157040628,-0.011088321696292501,,-0.03674917953497291,0.06144987126226673,0.0671235891898634,-0.03452085136735738,-0.019422744309598516,,,0.06571425109012018,0.022704606020744846,
NPY,-0.033666995525790264,0.08201546615843483,-0.023755451030983813,-0.024569724862595115,-0.05087523707565977,0.02125930139505754,-0.0189989678014758,-0.013653397687695948,-0.0017052674321534934,0.04937641832557596,0.005872198239899748,,-0.018494586391575547,-0.06747163108016803,0.04669002354498155,,0.0685230031461163,-0.051229145286797534,0.027502399480073894,0.04965789871791046,0.02303688429195168,-0.0308530153755853
MMP2,0.006580412603709252,-0.03368963130767282,-0.03474542229090219,-0.06857244822024362,-0.07740092405461922,0.009621049300396567,0.055305061634549145,0.02653373054564573,0.012364188566055683,0.0029560778728659623,0.020348074453760582,0.035507876556774357,0.04515916050693746,-0.029966061081638795,-0.16179497247530147,0.1312361484726458,0.002556451676948443,0.027002128130078663,0.006385230192406116,0.00826021523336934,-0.06936526619453205,-0.03941815850974535
LHB,,,,,-0.019659016265196706,,,,,,,,,,,,,,,,,
PPY,,-0.009402600111954769,,,0.00018229487330624763,,,,-0.011811474570448953,,,-0.021738066137782973,,,,,,-0.05770669493160943,0.04728382667280823,,-0.045344357857586864,
ALKAL2,0.07975942554970372,0.007387167612618988,-0.029082943459421685,,-0.01937340142166489,,0.006996886626332975,0.05303919307755239,-0.02849118078144924,-0.009686444773488566,0.027512936702231643,-0.033935796646411366,0.11874628542641659,0.009075066797251317,-0.004995095339766707,,-0.037423915218738536,0.01931483634289605,0.041753145172470724,0.08501593513356141,0.10260250892566732,0.076352689444699
CSF1,0.02051943935919004,0.04346154270638629,0.01875779531226069,-0.02281950011922137,-0.04659641469944484,-0.04169468877298154,0.008982091753325445,-0.007410774966827102,0.029125052658657814,0.020218220943268306,0.11095835060217689,0.0006607717850463852,0.05425701535438929,0.034915177194647894,-0.01632516568308604,-0.04377605702640607,0.06865570678001562,-0.026112508555028148,0.014093910547710383,0.04238064905938856,0.02899790305498914,0.05617422898291604
SEMA4C,0.05735088201557867,0.05155663906817929,0.005686120477092905,-0.054920102380752275,0.010600455249100981,-0.03217071341661538,0.08820070352854587,-0.06649448068498988,-0.010478743334283034,0.09558950341901777,0.05211931804410016,0.016498489621685777,0.01625448867570967,0.048804285790559336,0.014043867065174449,-0.05059717731789539,0.0029722081049777566,-0.005688028513533249,-0.003232083045297802,0.0463729227370557,0.07519092102371012,0.015405406051375647
ICAM2,0.030647765000279124,-0.0746550834034072,-0.019287898223661476,-0.05310353621127772,-0.002525550463657983,0.06842608165813675,0.04009794556164037,-0.049797426389753825,0.024788956075378656,0.031928112417765685,0.054637217159933395,-0.021642697260943332,-0.07874045968447038,0.03589650044662788,-0.05682777017091771,0.06422257137226015,0.025686824488385194,0.11142902946570543,0.10386686148955725,0.03177345211869083,-0.0048131501664100025,-0.08759615602834947
SYTL3,0.011528233860319637,0.06552810362748057,-0.008650139494535948,0.0024973463376058223,0.054507154266003506,-0.0017050680543323595,0.04089766178030288,0.05616370265218046,0.029895770832443352,-0.03967946639696806,0.06364634073096478,-0.019350412044104447,0.025983362047208858,-0.04538670403240576,0.09574505119104258,0.07852745754004722,-0.03934065770795864,-0.056242522296209345,0.019028224959406998,-0.004397886103062484,0.010404634055201076,
IL1A,-0.04137612001062127,-0.018283434116454212,-0.012781708951877128,0.0398870666313221,-0.0364236655056083,-0.010161179647472237,0.008481931177523095,-0.0429977470437661,0.01576917237762162,-0.045593910206889555,-0.011790665887682348,,0.05735565473057935,0.05677884234934411,-0.0869024785870041,0.032386825417004994,-0.06392499135739577,-0.03920261412601709,-0.01455292783385583,0.033388311103838636,0.06940429749606027,0.029795249190646127
HLA-G,,0.028508699511550804,,,-0.007109350508862914,,0.05758183510863367,,,,,,,,0.0063604232311066196,-0.045017136644722115,,-0.005709760902870751,0.012415780232944958,,,
PGF,-0.12482798794267405,-0.04286306272365414,-0.026255462570771448,0.01368151393885466,0.020456464432589718,0.08206324803603256,0.021545991656683347,-0.11548218546519229,-0.007992682629240976,0.07491381777720353,0.04672459909608343,0.014548646896450999,0.11311072080421812,-9.391150875014894e-05,-0.07434443603759018,0.11391701245056124,-0.028175459136641136,0.11229325317629865,0.05211227540698285,0.023185337892723645,0.002344592043899639,0.036053357300540594
LGALS8,-0.004286730277218935,0.03482586844923167,-0.01452836386536376,-0.013675142262694963,-0.01103873411016654,0.04916390778847364,-0.04037446880833826,-0.04834257848842428,-0.006950826538362039,0.04372152452739199,-0.08367721124818132,-0.014428970288907052,-0.0154955657874013,0.09719718912430501,-0.15045123452408135,0.05674942358856534,0.02020104022156824,0.017806774988137642,0.009337968216992228,0.017977684287613073,0.011215071053831108,0.003874719553280735
DKK3,-0.031650307818410106,-0.044796775252595795,0.06225677207206968,-0.05648536274237867,-0.07000623848471518,0.05025207595735805,-0.0739365190173314,-0.10658820222285516,-0.012781202554487222,-0.058038868607427824,-0.08999150755220589,-0.03239315198430642,-0.09676525959014755,0.12356445456116603,-0.03569479166851985,-0.019184313217336196,-0.0024884142945044907,-0.002811525134761741,0.05282152214896486,0.007544548584991714,-0.017708760025580125,-0.13158326731584052
COL16A1,-0.024928013609523972,-0.08578374731175267,-0.02347390262905876,-0.056954408395499964,-0.025677410278364916,-0.05917430170202964,0.022704006690001343,0.0021615409849978164,-0.03569511116456229,-0.04301556137688835,0.03672838310113928,0.010782397169843123,0.05679845379814212,0.10026851958583967,-0.0416293845702755,0.005448129803388259,0.0409979336583209,0.06025150356729207,0.019116647392932926,-0.0035272109193913957,-0.03296757423348077,0.017372131747471122
TPH1,0.013480016993747018,-0.0281667986726378,,0.021904239043152435,0.05142816454143893,-0.009820971920481855,-0.021420466952971322,-0.03970026670692033,0.015233406572088635,,,,-0.024253229409501843,,0.126737343439478,0.00015346724318561958,,-0.012513807868982228,-0.003769625273677941,0.009235389861767496,0.03215268796429816,-0.040052430939883726
TNC,-0.011504246497885638,0.07294201178160709,0.010302057713485895,-0.011975049306211294,0.09566466946292305,-0.04618854558257502,0.057183967843845156,-0.0050848854918981055,-0.002398569870515902,0.004580597927633712,0.10466596248105997,0.019973239212223166,0.0757408560742978,0.02164967381198747,0.054804724193088246,0.05855344719421476,-0.052095145533696804,-0.01329182136649311,0.04674713315476169,0.02537763169917625,0.026947821869127517,-0.08835590393285225
TNFSF9,0.008677893609970394,-0.013748262534009844,-0.026053396356499465,0.027086740268011188,0.018621598871258003,0.002747806078114589,0.054348690354198405,-0.01485035474171067,-0.02202594592757644,0.009211588613909567,0.020546744021728416,-0.035582222536837786,-0.016840568935487448,,,0.06502938931336676,-0.021512731743149653,-0.038137635193786185,-0.02013084082264278,0.016035200876210826,0.0839417788873618,-0.06953899443127358
C4A,,,0.029828988588615105,,-0.02330690455018316,,,,0.005409000585229275,,0.007037361058936584,-0.02577858848967886,0.07109882828060668,,0.013075770165016931,,,-0.017275711856802014,,0.014791377968602727,,
CNTN2,0.21353869602832007,0.026789346236593146,0.03925651648260297,-0.009223738256526972,-0.036863691449874926,0.03513461096587969,0.00898435928155754,0.1747361922415682,0.00034580939812200345,0.05967734796607446,0.1378357154002221,0.10074658828256787,0.03761807785325234,-0.03347446302228287,0.06036923415859105,-0.00747386959089451,0.0010673967069051936,0.04404951759849995,0.0021594147798849363,0.05653588695995238,0.03467432084957221,0.18563293691653646
F7,,-0.02747883494094785,,,,,0.07046773432459769,-0.033396694177832476,,,,-0.023501748308812274,,,,,,-0.021766399504556763,,,-0.031309693405191165,
LUM,-0.011441224321655834,-0.027921238973429442,0.03861213469726898,-0.04696940695094462,-0.052842095659496886,-0.0620795735655378,-0.00792604615126701,-0.07233451390082712,-0.027870169396959195,0.06213819142860671,-0.03692216541613172,0.021344858506676827,0.0017426846840083235,0.08684188020104722,-0.02312864372347411,-0.035136262737295705,-0.03398449882913659,0.058410357869322645,0.061844718366310183,-0.027664157348564932,-0.01326691946108458,
IZUMO1,-0.019123388069081055,,,,,,,,,,,,,,,,,,,,,
BTC,,-0.024929856307272083,0.0038899723588310866,,0.0034512486828074357,0.004993685835202283,,,,-0.02223580764569776,0.04103091147280912,,,,,-0.001981207165887631,,-0.01574722481558171,-0.031801404135409356,-0.0555174907730261,-0.029236080817672074,
APOC1,0.19237928771958157,-0.04487428878136399,0.0655268893000461,-0.07009567546238153,0.00013564565764596177,0.09378443778572051,0.09904627043115175,-0.013102868022866776,-0.00047609562634849277,0.09362907477857886,0.17463572005476224,-0.0641736942049922,0.01648157647792694,0.04234492161605076,-0.007507096071572454,-0.004600958942138073,0.11122208467032252,0.060404843245632445,0.08366658723807506,0.024862866156820623,0.01666325431774139,0.11448015111414572
PKM,-0.0277483139617192,0.09508881001158606,0.008932257186857095,0.05427631525069378,0.09790240719954857,-0.03668896220978316,-0.0288491692979025,-0.12546205001524882,-0.004870101823486181,0.04502713167769125,-0.07655663149655523,-0.0033655668934498093,0.06825355849021252,-0.05685792401041873,0.0042393227291499585,0.0917761254046689,-0.046677693077420056,-0.029728014982507555,0.021671992553653145,-0.04389274950850369,0.009104074292319886,-0.011120674174587357
TNF,,0.005267818472228899,0.02044528078497145,,-0.016490469047765507,-0.016081652934713163,0.0028992230516359536,0.017250574316630404,0.03235297153970847,-0.024568227482755174,0.027223250209208728,-0.02158647599964598,-0.002507296444758835,0.05703324108521067,-0.038355868277672456,-0.007692019706574715,0.14046848945820226,0.09953575557247114,0.016120358501416833,,-0.024368074756508352,0.030404973011574615
GNAS,-0.0928725271800533,0.07844085010664587,0.005490947351191775,-0.015649028248141943,-0.060040841667144025,0.047146482223178174,-0.060651373641166774,-0.09485851283297084,-0.015992897199251465,-0.03420935194348642,-0.172945879999399,0.024966536766690677,0.09416573414196917,-0.03190990288692956,-0.06532249702802434,-0.05062450766531876,0.06559829841449687,-0.01372154910224453,-0.039906540540720896,-0.013638754899422546,-0.03504592759664615,-0.09545275193588068
BMP8B,0.05659126248381341,0.0029714781038287907,-0.017851117449421413,-0.030902087745160397,0.017987513885241606,-0.0002216178579309801,0.0503900428804571,-0.017226202212031437,0.02386229532140451,-0.009549105834873887,0.013242397072575483,0.09517535521489623,0.07409065882447846,0.0111470966999783,0.08814009233127729,0.01841721225582076,0.012988095913835427,-0.032358077227365986,-0.0012291912414609087,-0.023969978326380276,0.0957190438769615,0.05733994231214957
LIPH,,0.03606012890841659,,-0.026182838980538945,-0.029526789423468747,,,,-0.011289367641203536,,,,,,0.058674150967522216,,,-0.015517355957223082,0.11086149793156115,,-0.038856641804562386,
CCL28,,0.015478851549912444,,,,,0.03474051788833253,,-0.017383768950534208,-0.026405989076601667,-0.010317224832427462,,0.006958729222201685,,-0.012825162926629613,,,,,0.12971727249862397,-0.007502641683746809,
PTPN11,-0.027046771003392648,-0.06021262468772891,0.012768121426945058,-0.07363683324120206,-0.03181935958609968,-0.029578048444468492,0.03971552291684565,0.05052325079473994,-0.04266749061195979,-0.02235382486938802,0.07732522482481397,0.044608545851949725,-0.013857748030058712,-0.012824178111214656,0.06103191966855943,0.10159459960174304,-0.06393165553959379,-0.0734049241329675,-0.008619846031608378,-0.032190049188908054,-0.04068247723670961,0.12156368332085533
ADAM12,-0.045192178203561806,-0.015929502350402882,-0.03412844625865697,0.0447926982478,-0.001142419009121783,-0.014618017865141799,0.04480935267144106,-0.07210239056443529,-0.03941315128866471,-0.025519746902626112,-0.03768100838350975,0.016181101434146312,0.05129849158850697,-0.05897759880263076,0.034421254665685456,-0.04304041953262736,-0.052870325310703674,0.04046490515997485,0.042747380527360705,-0.00034722311765251687,0.017172994913802597,
EPO,,-0.028091051050372295,,,0.03800991934289186,-0.035956150470180845,,,-0.011811475086022148,,,-0.021368696435962117,0.0460084132992696,,,-0.04557375016338957,0.024083758116056446,-0.016852244863087465,-0.025207177353029117,,,
EDN3,0.03435103692390447,0.03130861389214846,0.012787548051559064,0.0028570936174001273,-0.029473602396434696,0.03322551355108076,-0.01946051597251743,0.008879587452173335,-0.018307203843305062,0.0030297452812923947,0.0084824461298288,,-0.026209366936757676,,,,-0.02516634272024596,-0.012027004502765839,0.11527853428016414,-0.004369244912974238,-0.03885663086955894,-0.06578262716529117
CCL22,,,0.010790718960692749,,,,,,-0.023782660879148716,,,,,,,,,-0.01907311150784509,-0.023051577728136225,-0.0571163508737891,,
CCL2,0.07948739808159799,0.025694135378287228,0.04875389208745612,0.04997038890533267,0.03598957430753049,-0.0689950789449503,0.00328761623189898,-0.055411644048763704,0.02572600660795519,-0.005308803136014885,0.10051672068602426,-0.07614721361761534,0.012627966030428558,-0.04155211152970806,-0.007264596087684763,0.0075595581976049655,0.054728241614067016,-0.006068364709077532,-0.016159355326774892,-0.03430172704334535,-0.003023247522092813,-0.040983374159411265
DSCAM,-0.08123829112338432,-0.00170400617802582,-0.026831376594774248,0.03327629900825273,0.031944143176908066,-0.01600235443392339,0.11665964033057195,-0.037789055525799184,-0.031627847184829805,-0.0307431171283825,-0.0966634995844419,-0.031438154847409694,0.11010300261163591,-0.02939889916626426,-0.008305239007415224,-0.0012356365973258349,-0.037441328447475206,-0.03982259794834061,-0.007696145407222766,0.001018526073058902,-0.008514006036155024,0.1538596202943035
GPHA2,,-0.031393320620925556,,,,,,,,,,,,,,,,,,,,
ANG,0.00627613809579602,0.09267540327152242,-0.005521302448773999,0.03145174188568614,0.0615910948440226,0.0586656139834702,-0.005211105189845321,-0.03584308925739326,0.006398714304297966,0.03000548350110801,0.004997973980910222,-0.059486514926137,0.09188231560997184,0.030874436639251244,0.03366524542958776,0.135307235360237,0.07156118049487982,0.017953907156285698,0.010789858086741889,0.03225067860133313,0.06291900190281137,
FBLN2,-0.035492793297504356,-0.035695895659102375,0.04902112529604227,-0.03590275707495743,-0.006668249698855892,0.011725607535114025,0.007140494955497212,-0.003870752673848148,-0.04133061393014744,0.03538932824757857,0.0364727278674509,0.027321000818814212,-0.03129233173137431,-0.04005273186872157,0.08338636597700659,,-0.021043516594043243,0.013574480531540164,0.08990737319143767,-0.015425078645860051,-0.05638884237714138,0.01945589467791542
VTN,,0.002885955114175352,,-0.030547134713630943,0.00839336624088942,0.08651101085618679,-0.03252750121126462,-0.010020526842116231,-0.019404927113113826,0.030972357646781495,,,-0.012933980832701123,-0.012497102862215555,-0.039039242113196586,0.08069225808543258,,-0.01926326913393802,-0.017725178954458475,,-0.026738194104328636,
VEGFA,-0.041227221234649405,0.10366846288536581,-0.022590369879128373,0.029867955854649804,0.12539015396775657,-0.008247243927145176,0.04931195447196121,-0.0999259485083626,-0.005651907318737818,0.04252959253034014,0.013596067983672293,-0.0035052673959445812,0.12422584596180511,0.00533710193459559,0.12157604248834784,0.086477184105183,-0.033011222687710964,-0.0637260884418229,-0.039170076994407235,-0.021196161737695996,0.008906798903492379,0.05754088093463789
F10,,,-0.016561688831218023,,,0.06587235513980745,-0.006412852456362663,-0.023702748106827407,-0.012951027144982289,0.006516032662359994,0.024948754404726294,0.026871204275065393,,0.06321527846180533,,0.1288170395789501,,,-0.03027298640519496,0.006847549012182249,0.07953014592879348,
SERPINA1,0.04881139421895724,0.04658473566867237,0.01263236018371969,-0.012608067227995541,-0.025519950719485186,-0.06292834762647664,0.05266376160110382,-0.01282093975836085,-0.027204325611416766,-0.015344961989594346,0.04633511062702124,-0.028726878645413203,0.010962140497183434,-0.03582478133259093,-0.0690563694808629,-0.010777388196214911,-0.05078068358275474,-0.0012804624737777367,0.027274661488891374,0.010190266374426288,-0.0391747287573833,-0.025970219273641997
VWF,-0.1281429139658687,-0.05837472849214474,0.053052534906359285,-0.05560422380196384,0.012713533069034916,0.02433423114793818,-0.009197896140137295,-0.06706764211812673,-0.009772548945054133,0.06376896848855101,0.10206346592609968,-0.004341703366844932,0.0004996385471915383,0.04906655533547262,-0.11497312103965292,0.0346657941728164,0.07696463153287338,0.06329527434287428,-0.0024833866700535783,0.03838739106092534,0.03394460202683552,-0.044834663477617276
GDNF,,-0.010759281254348291,,0.02262292706006554,-0.024484448434036427,,0.04590073712296847,,,,,-0.01453237789344328,-0.0334179861034935,,,-0.026448739996750216,0.009006446226424505,-0.04248659110785089,-0.0003467005910014882,,,0.10806258271540263
