,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF10,0.031699453205557095,0.017811033162985473,0.0046140974423058475,0.04825315811005035,-0.005887600137896944,0.04527762271880286,0.014469436173550166,-0.1272180239278074,-0.024623109780713633,-0.0009777505968632167,-0.033524277111184816,-0.006942320296432894,0.0021097824754306195,0.00979105543383373,0.04925707998668365,0.006479626640717206,-0.020044234566074192,0.006759068369007108,0.15012087037311816,0.021085607144217047,0.05098890610799387
GDF5,0.012289847866577407,-0.03424277791002485,,,,-0.0523124096037233,0.010974092909814619,-0.053771409590607826,,0.030247856352450676,0.02853799269365614,0.04156433960359668,0.03389238557151623,,-0.026573311195684634,-0.036364147363210114,-0.03306729183020094,,-0.03456580783311739,0.09635747513601628,
CHAD,,,,-0.02783195536115716,,-0.04549729856272246,0.034078296380754,,,0.036768651721658725,,,,,,-0.012014737509002053,-0.02000149394153583,-0.007536416235414768,,,-0.04877379983995327
RGMA,0.03143391071714578,-0.05170708288463582,-0.06540621123805807,-0.0032272127750329373,-0.0023019412006771395,0.06686939079440911,-0.06125605636767561,-0.2055476098647849,-0.04434698483827065,0.010260180775515682,-0.0008712238766319824,0.0012786901056545245,-0.12375626752504532,0.04129096117425963,-0.02971904128765208,-0.07762791812247959,0.04927339574045795,-0.050722529510021416,-0.18662506323547665,0.042505189583190946,0.11127543390047556
CLEC3A,,,,,,,,,,0.0892486673052261,,,,,,,,,,,
WNT16,-0.030255081031157666,0.03102584989999326,-0.010966475454310084,0.13756946221642988,-0.02541046691794645,0.021353043965008787,0.08540264307490063,-0.04691562937467819,0.03244200865380536,0.0021586907025402087,0.12268036147616698,0.035522003030953195,,,,-0.02405650223023635,-0.012796411144532505,,0.03992113499069494,0.07469313852065476,
CX3CL1,-0.0033291958594306105,0.013692641527546692,0.06334624686409322,0.008888441037774628,0.043474060317701145,-0.07762965362003715,0.0709244155060471,-0.009347906097578962,0.029892720700560333,0.04467689781792066,0.17317500933308216,0.015550416219470438,0.15232241472446892,0.07601405097634442,0.06654686833330749,-0.03322467358526496,0.01544218574612907,0.1409404468139063,0.14136096576294835,0.009504156900541082,0.010562001905616715
FGF1,0.04524719143346734,0.01715830884631534,0.02705428086405528,0.008508443769837747,-0.001714785829696476,0.054885439415268876,0.02901716293049022,-0.07275317275309331,0.04143866761923903,-0.014288421986945037,-0.24495458390061794,-0.050597384026168736,0.030933593322432732,-0.07089298074364404,-0.0022234333454968667,0.0032424708209429455,0.0219047278652393,-0.08100737629374696,0.023407749448312185,0.019605906411547486,0.0025969002246716026
ALOX5AP,0.08397401639939714,-0.012653740812125528,-0.004794226034919326,0.01105357937509926,0.005367492168768037,-0.06307992784838762,0.04157472955520492,-0.25774727087968724,0.029471643390812263,0.0309227591252429,-0.24970585611804083,0.04162971707092397,-0.0326147133526377,0.015330314718274904,0.007721513911254784,0.043499045328300914,-0.020749847801031403,-0.07258619690890837,-0.10805864814930892,-0.05085093252851947,0.01630100251138724
IL1RN,-0.014443449853978663,-0.03502976630118764,0.00492055168091653,-0.008078524240597473,-0.03270193631276893,-0.04623790669122344,-0.03472950218891418,-0.03098810426443069,-0.004002454218709333,,-0.07004330634023641,0.060761946635722375,0.02560597471673938,,0.02240183080869021,,0.0170840330753904,-0.011573657072537534,-0.0477799476075521,0.05263448493306613,
PCSK9,,,,,,,,,,,,-0.030668870295172186,,,,,-0.012420916001472897,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,0.003982698422598107
NPW,,,,0.06499367061971151,-0.018414667169821892,-0.016842150628042347,-0.01199366895732856,,-0.010796494869850813,,,0.008018805313996529,0.02914342484919814,0.06256163595060753,-0.04000888618625742,-0.02686707206828728,0.014676585051681266,,0.0404540380105336,0.07301278924325424,0.0250730661457767
CXCL9,0.05066962143320213,-0.022425790416182742,-0.01737411608638839,,-0.0017868342351162003,0.015248682274479943,,-0.03747832676603873,-0.007613790043810283,-0.01552536718504443,0.020021151893832686,0.04114676230718331,,0.055372786053546556,-0.01496850925783229,-0.03151554606355387,,,0.0820744816208007,-0.008873167260869012,
ANGPTL4,0.13611187141050346,-0.09652815995193365,-0.0336557544218934,0.030858187518110636,-0.008807856518138786,-0.027491593984872612,-0.08272830859584251,-0.03537718492149894,0.012231065913644187,0.009129601145870298,0.0024102277309082007,-0.03160633038290373,-0.1262517970121541,-0.04372830401123538,-0.043749201674607725,0.05228992055581099,-0.051488074439467395,-0.0803015091125506,0.10134394585198844,-0.07335876162761909,0.07848837060885004
CCL11,,,,,,,,,,,,0.031697881113917074,,,,,,,,,
UCN2,,,,0.04441956976446638,-0.012768620961745171,,,-0.021395571500166532,0.02481839897903297,,,0.04039518563353827,,,,,-0.0140355733000328,,,,
OBP2A,,,,,,,,,,,,-0.032222367244997684,,0.010643276199879391,,,,,0.14174024519538647,,
COL4A3,,-0.030286911076680405,-0.026723608807546526,-0.024853162005320627,0.039870348557445284,0.08659019405751887,,,0.021228898081687916,-0.015268067836276896,,,-0.03294906447077504,,,0.0008097457599921883,-0.019630341286187066,,0.0032610529762003584,0.052169146303385046,
NRG3,-0.026214922057462262,0.038010622322461204,-0.030713284366088854,0.01895130120666467,0.021749194022350253,0.07885487691175151,0.08465870320522387,0.12605542641633258,0.012282072513237695,0.04034796647040663,0.16855743209648316,,0.16952061262134288,0.1290253084986604,-0.005929767490364273,-0.025643734055055205,0.020649280577865033,0.03994910124564653,0.009419942121810364,0.1361059485301223,0.05803864215691987
IL23A,,0.0033661273203566405,-0.01462808611278758,0.031695746171578366,0.03908511283780385,-0.04232325030088221,,0.0301596532027943,,,,,-0.040088186465694634,0.08014473580232306,,,,,0.007915998750716864,-0.04077445753045882,
COLQ,-0.026353033125900798,-0.010559898634982464,0.025033879735568483,-0.0065337857284042495,-0.048131254936226865,0.00424562955722817,0.06435419675945572,0.04018227552719649,0.04850135001377374,0.03910085007201412,0.12901451473581368,0.04959745836851655,0.002496325127023723,-0.048560704250557925,-0.007173074701402768,-0.02114785900312289,-0.024724196969349736,,-0.019392125230764553,0.04273260848622299,0.14655250316709995
SCGB1A1,,,-0.011128337394597999,,,,,,,,,,,,,,-0.014371076843523421,,,,
TNFSF12,0.00378938917534996,0.045740065103086265,-0.0319279781485424,0.0435350772685815,0.008332842419213124,0.02432043079862498,0.07094615745960739,-0.13819927238753704,0.02752776763529063,-0.05140442568116148,0.007960783306359777,0.024938665068100586,0.07908847829083408,0.047287985613096654,0.08084910195560012,-0.022339456710983096,-0.034421572497890914,0.0348335079948126,0.10704886103759595,0.02093785617747627,0.07341383282163247
DKK2,,-0.007137712766165103,-0.013058952453572106,,-0.012956864077040999,-0.011113200813147745,0.0238477329965949,0.0407092486125629,0.022315508666869845,-0.02251499561618153,0.11882422620205337,0.009730064388907857,,,0.035809158689919594,,-0.016541740990730514,-0.0732763598046788,0.1961638483987344,-0.05222218063718203,
FYN,0.008526824671519571,0.006269044480235357,-0.007077433527455838,-0.03796028495301336,0.01655556368954012,0.024287772496428498,-0.15014667274961796,-0.14431109630489922,0.04234217079948651,-0.006566959142037591,0.01413283256265811,0.06596572811958491,-0.07942614053213515,0.018955681478360412,-0.003862038557710898,-0.06181699069879298,0.02922516866931143,-0.007444091946921078,-0.06568170245185909,0.032827854590909436,-0.0783553313386608
ACE,-0.05937119041862268,0.023101582187076527,-0.013327521867827912,0.016301067228923275,-0.0009918775070846164,-0.03658264211752404,-0.003989322875537695,-0.10344303159594816,-0.0066049407958362425,0.0502459448218371,0.055597228228356575,0.014194638125959846,-0.03012968272476088,0.07302117586726692,0.12405424153175228,-0.05329571956567811,0.02182825389490104,,0.13564381203316567,0.12007021570838042,-0.008501912241391869
IL18,0.07175330635870798,-0.01147270318749199,0.023378305625547106,0.02952298330244519,0.010326969077107504,0.024482191779656673,-0.04557783260477704,-0.209809852800094,0.026164225126246547,-0.018562250075960872,-0.1539876313240213,0.010746202523334109,-0.006306391308576558,0.013945762126143981,0.06185884331794377,-0.0025906938021847676,0.013948078277166327,-0.004921275164841729,0.13007650241020144,0.026339607745091177,0.0023161571303113187
PPBP,,,,,,-0.025174479212837417,,,,,,-0.0013728016863053733,,,,-0.030932391842349295,,,,-0.05731525796809175,
CCL27,-0.016440253874085715,0.08850200710528987,,-0.035247062161807584,-0.030082642439001876,-0.04136624248054739,,0.012980605109203663,-0.006800162967393031,-0.010388343337395928,-0.04559541955063297,,0.010195720158037604,0.06030199838446719,0.02808378569506657,0.030815435818574207,-0.03383689040655763,,-0.06240753689668742,0.08638721936769295,
SERPING1,-0.09049062420070991,-0.03462716191789746,0.07740947356427373,0.014485909658995808,-0.027078136766927007,0.00362419643900257,0.007049823619740201,-0.21866673242018766,0.008682935099330014,-0.06755982963940009,-0.21422243442916697,-0.023195916674924995,0.11706946082754559,0.03990131730974113,-0.011072938458957904,0.0044052299831774016,0.014397195209702302,-0.08250367263636152,0.16030869758275426,-0.013228039507659866,-0.029882758631376526
AZGP1,0.002890687657713634,-0.025459474037156513,-0.02811415519302777,-0.0010611176014149366,0.05142120108752098,0.050172897543198196,-0.0505295499499072,-0.0006601052950820739,-0.04231416410104529,0.022701154511258453,-0.06908151296599342,,-0.048794645052143044,-0.018017097929306853,0.055015471134435875,-0.06827903063947949,-0.1211582977814438,-0.023027706340574,0.050026303568049726,0.014494137582844326,0.0004147781779288328
INHA,-0.022535151897181523,0.007072240453062751,-0.01705292821168937,0.07611004524470745,0.014656584804624378,0.017951475126574114,0.0038193770342892113,-0.0618201223212049,0.010966863049479705,-0.03573440782322448,0.07613588739187546,0.039529541479981355,-0.06085808526955558,,-0.03385081735102262,-0.02686707190903978,-0.016273808460969347,,-0.008133295915400006,0.01701773116189388,0.06758036562185299
SEMA3G,-0.02494342846975393,0.038373538977714845,-0.02802909845848954,,-0.01146702517163717,-0.003113702070789541,0.0141586935737155,-0.04987677463630046,-0.00713880122199695,-0.0024101475692549384,0.02671760283856036,0.0005518169439374246,0.02690149784081494,0.03253332207463297,0.16962037770285973,0.05615967617798942,0.10316015284107359,,-0.00012464448581643654,0.1041025379820592,
OXT,,,,,,,,,,,,,,,,,-0.012034280082980017,,,,
COL6A1,-0.05808609862051473,-0.08152206011012468,-0.012925282544179253,0.051525827226934356,-0.0696798515176845,-0.06079832376118194,-0.09908247713829965,-0.23922908139990173,-0.14090589523077557,-0.05190650810649521,0.0019397559151590167,-0.011841589111316053,-0.18503064210979892,0.07336947473153568,0.07876620443600552,-0.05025252144248931,-0.050928527455659615,0.048670463519792845,0.27371095214757274,0.05376341075332886,0.023764854520139257
FGF17,,0.03914809093166119,-0.012203962867859902,-0.03243271140505485,-0.023966501893410857,-0.00904354605208366,0.10983715012150959,0.03726968340567819,0.04038859321364895,0.011596455627763328,0.08839575103459092,-0.03420896519739472,0.05762850771324993,,,,0.00407931530162031,,0.01760086577941558,0.030399689943105934,0.2292341895400446
TNFSF8,0.008176708258177711,,0.10966396034207104,,0.0011070673543354648,-0.044302160766518446,,-0.030988104529159313,0.03478973240424646,,,,,0.014408758537688486,,0.05934793386332805,-0.012796412833528368,,0.05507608824243794,0.021944061814544297,
FGF20,-0.0237654650182797,0.07611631175752774,0.023267119767993734,,-0.033309856276613356,0.029871973882470763,0.08965328618358126,-0.04991603372033848,0.029430316168321265,-0.014701439637592071,-0.05037055140964155,,-0.03181084949355427,0.055419340418661,0.007509387360093672,-0.013822790320818902,0.005524787234052436,,0.049780705870195625,0.04499552827945113,
ICAM3,-0.07950353384443651,-0.028432690287426475,0.01685493322471164,0.007785436727681151,0.018993108265204943,-0.008978704919529902,-0.042793177808238096,-0.09661413767563982,-0.03881120381316908,0.018017665566906774,0.0039900552785047195,0.05801643162831376,-0.05254660374370956,-0.0010226019278211833,0.018808538057059457,0.004470351708514815,-0.014531632779811718,0.06572454538253152,0.13246783066545642,-0.04878903396315044,0.015703590327019235
LAMA4,-0.12155220425375123,0.015248245249871869,0.047603511010356,-0.003691963551788859,-0.022869834254827064,-0.020873292855074565,-0.06036141404727047,-0.16573246427806418,-0.07250805043519809,0.04742431106914283,-0.04172414000121646,-0.044751514124716264,-0.013278877802268284,0.10435005450166022,0.09702579789746933,-0.07478437610341927,-0.04340483156476865,-0.0738662740872954,0.1337942317193551,0.09422420552558988,0.04069311589026974
INHBE,,,,,,,,,,,,0.06968027200692421,,,,,,,,,
DLL4,-0.028517381427302015,-0.0003613607469724832,-0.02650125716661871,0.04363702771971494,0.03209809254516818,0.026605843512890873,-0.01861919441694756,-0.14749611744362934,-0.06322740143292915,-0.03247772965017966,-0.04391689851531063,0.0016065929942031512,-0.03856094794742923,0.08920783815821313,0.043175688565615974,-0.042178242470364766,0.022943922841346453,-0.0468566657275104,0.1880671646332748,0.1063210125615832,0.05593128916498638
SEMA3A,-0.043719420440176245,-0.008424409837299833,-0.02033692437996514,0.06574575977220193,0.0023831078825781804,-0.04843675283837992,0.02605711826468858,0.009950306952948951,0.014594089070745317,0.004866540292712354,0.17874602977293996,0.03629058074517381,0.06751496043025823,0.04319042817273231,,-0.0005335904835772486,-0.04110868338841609,0.040504747135427906,0.004627976677330101,0.03045023770024988,-0.08897385908661308
RLN2,,,-0.011600950065135396,-0.02482427036500428,-0.01643797941167307,-0.015697242826663904,0.020815520637587213,-0.029108046132898874,-0.028548449181413502,-0.00570830764504954,-0.06813331245653814,,-0.02506191255786733,,,0.06548201492188284,0.012479246449166915,,0.015614042085816416,0.12939756018041715,
C5,-0.004668902848888589,-0.017102157483773937,0.03286015681473897,-0.005393602235041751,-0.0003579989239866408,0.0034084133737610186,-0.04412481794132828,-0.11117024713399302,-0.03867329658555193,0.008124506046011129,-0.0356647063489112,-0.00477016332729212,-0.05748658131692195,0.03172468741432975,-0.02190864517400396,0.004481976425468093,-0.05292406472444636,-0.07327632650428731,0.02974642407592713,0.006745782348122523,-0.03883963004021971
COMP,,,,,,,,,,,,0.11311404243057764,,,,0.04358544309039879,,,-0.004707557479032644,,
EDN2,,0.030436261472304927,,,,-0.0031383285646098924,,-0.006119936008792481,-0.034667330946532404,,,-0.0074875249898373394,-0.03820942444744669,,,,,,,,
C1QA,0.05982176265379755,-0.032824211922505266,0.04313463470725331,-0.023801257608800544,-0.011639360958018746,-0.016153164668258876,-0.11821145205107461,-0.24664733072075126,-0.004404174436818476,0.01528646519696246,-0.2925102900075899,-0.04379755678457182,-0.12558694566469433,-0.06274099197999637,0.02367056634942266,-0.05066994726811821,-0.04109363318524366,-0.001886986591105189,0.22707363010457188,0.11275111606256348,-0.04958478012968004
UTS2B,-0.015136503691584216,0.0022035528402933506,-0.013196371438899467,,-0.016437979317234983,-0.0402885885311597,-0.010252763725768726,,-0.02467706433243954,-0.010954105953788661,,,,,,,,,0.03607023043942538,,
COL9A3,0.013522420089018182,0.002058579697171995,-0.021774485274917557,0.020858776492568412,-0.06002204795030311,0.019025032432505657,-0.09803854368270559,-0.21209581816691417,-0.07064904220974065,0.009052592229708879,-0.08556870420495785,0.007879351772989094,-0.16058561899535273,0.0632496368610465,0.0324696967501174,-0.00617246263562228,-0.09145117206657097,0.022624124006372256,-0.032770044696472114,0.10574239605550455,0.11367135677215659
DLK1,,,,,0.04645040664414208,0.028696873636662328,0.06335082216675575,,0.019674261167345646,,,-0.0007492588276090618,,0.02107735166080273,,,,,,0.039403611468795036,
HGF,0.015683989747337534,0.05400002621588047,0.13670656241974125,0.06768487215440051,-0.046222831589516664,0.013053964327882089,-0.044300781492679,0.1173375526914931,0.01673434038059965,0.007244661456752386,-0.10339794490082986,0.0013149193481073254,-0.00935407682720068,-0.021826137226084917,-0.020426229107367782,-0.03526839436648067,-0.00421706563751265,-0.022044257287129033,0.06337548249500487,0.01160518893720009,0.05973883015413353
GIP,,,,,,,,,,,,0.03202854898808305,,,,,,,,,
P4HB,-0.01285100109365715,-0.05884096808753256,-0.005505416963899665,0.01969876753252229,-0.00728322886200552,-0.03924264593210592,-0.14598951277284491,-0.21449487718061674,-0.13183275220893648,0.0018423651012118268,-0.17422976289879785,0.008897448097984598,-0.10439461834310709,0.05172477488661331,0.017847201573619118,-0.027910683560380633,-0.0825452238456927,-0.08493219434134078,0.15625915099498863,-0.023245710739810535,-0.07121051276227189
ADCYAP1,-0.016648266060012133,0.08185674027404603,-0.01639358826520321,0.10271220871860091,0.058147014179939546,0.019713714718146026,0.051438962490058,0.18598947766388793,0.07318339501771708,0.016999585865737712,0.11238918878129726,,0.15525525252198447,0.07481874662513212,0.08201440810507865,-0.0485042814296444,-0.01463649570330245,,0.008005951175376754,0.053175839458418056,0.045474464688676046
GREM1,0.11225562987693975,-0.006873918000531556,-0.03176665062191747,,-0.014207567538983541,0.010196889723665671,0.03277063948023547,-0.05472967432804026,0.005690800388599853,-0.02633576718600531,-0.14877132849264302,0.06390607406627184,0.03471949405167808,-0.012940461275253536,-0.054028155057626336,-0.021703194343372586,0.013571265639174506,-0.0606996635988315,0.15058778046196983,-0.012554421056382893,-0.0025337477073559193
EGF,-0.04809309567775287,-0.01927101569566507,-0.013238387386462512,,0.040836588418272986,-0.07087068823381855,-0.00416119751266598,-0.08360825495898297,0.04299093901967199,0.011103083887328623,-0.0032656427292985504,0.008679738402124925,-0.030234061099242468,-0.03535779504597246,0.009408887408237216,-0.0013653493796751117,-0.017671403457580163,,-0.01903899045779141,0.0808369037618108,-0.07276107335851097
VEGFB,0.049021179390089396,-0.07120437569813007,0.00769016479705319,0.04316563733035945,-0.017682436599350718,0.05051300132324011,-0.0320711319098287,-0.19666834333634156,-0.03542180052853184,0.05958269376681441,-0.14996994023675447,0.03558093739366963,-0.14708895376822026,-0.01472428216490032,-0.030595723168765597,-0.026870199220284646,0.00183813389625374,-0.0936580532511101,-0.07970538991518941,-0.019048898290033606,-0.0024132573358945715
FARP2,-0.04392288011924617,0.012049950140410761,0.10916666234419849,-0.011268035248872384,0.01362958741268886,-0.020121319259174816,-0.08115651377631845,-0.10758867452079457,0.03522980761388939,-0.00566669434149664,-0.009792531767785453,0.0027124829734367357,-0.02160367871451464,0.06257551954680124,0.033176284521741976,0.003064227989398896,-0.03758002574194583,0.00914360064578089,-0.01110883945734432,-0.008885967374743264,0.024552442000043195
BMP3,,,,,,,-0.029896415331874423,,,0.02266607397642063,-0.0472968778807716,,,,,,,,,,
IHH,,,,,,,,,,-0.02488254981945229,,,,,,,-0.013864957751393178,,,,
LAMA2,-0.05990129927445521,0.05074990785406466,-0.0351836175522932,0.050137912279713266,-0.009830833041360761,-0.015742109591247316,-0.0170914867750256,-0.139190053834089,-0.05324002618367534,0.02076768893382428,0.02260078778632676,0.03529498376365539,-0.07127107707209113,0.03891831666346544,-0.014174445495255006,-0.04251808968883689,0.0015207568298574313,-0.1553132645739878,0.24893319581678208,0.06215510271544548,0.010278574057016184
SERPINC1,,,,,,,,,0.0401669227446587,,,,,,,,-0.013692343643888123,,,,
NRG1,,-0.01735429176240942,0.0010470366282482296,-0.022226220982946843,0.013528979789463774,0.0037421979684876764,0.05180994038102169,0.04102383937437067,0.03066537681026417,0.013654600905384957,0.19527802122992655,-0.053941230675934974,0.09321481419501976,0.0076610851891738855,-0.03883959531652885,,-0.038765344038345466,,0.016676937160683566,0.03128100993927553,
SPINK1,,-0.07664414777630882,,0.01843463983818474,0.01579253933740567,-0.03391552596156076,,,,,,0.01313385477541312,0.029723109033598066,,-0.024551863570900813,,-0.016830645704790335,,-0.04175257473989474,-0.09789330267138649,
EFEMP2,-0.03529795116978404,0.03370188781961736,0.04001521213606925,0.024611080255959043,0.012463442195774397,-0.03294525839055937,-0.1449830869426053,-0.1713195756438857,-0.07223188825403035,0.013419995803830909,-0.07631504091349993,-0.05348133239217255,-0.13964675030368467,0.024655988957619928,0.022072840318846817,-0.04324998395703762,-0.030546268161991616,0.04607895001874846,0.11051309500040042,-0.09467039937575863,-0.050092157396133506
SELPLG,0.015981493710880607,0.027277255756844827,-0.005066867015243708,-0.016506336596116403,0.004902452257240806,0.023519481807702393,-0.019207912750062915,-0.080816272972323,0.043457219603086295,-0.06411871261206963,-0.10322686891068727,0.03540088588972927,0.004878893819879885,-0.02857805909832625,0.06962920218256101,0.09121926139583604,-0.015091813064924171,-0.0757874221209846,0.07375346018898413,0.03650530500246631,0.07437127353190362
GDF6,,0.03008669558553966,,0.006873108319655555,-0.0184146687630384,,-0.015491805542990069,0.0012884576728296835,,,,,,,,,0.04503636040120494,,,,
HLA-E,0.08344752971258423,-0.08974032634857203,0.015702493872349715,-0.06891453851986708,0.005495606878015314,-0.04845062465503674,-0.0685867704406624,-0.2466471857551132,-0.0441842643744605,-0.026637222821583328,-0.28555316993326296,-0.05906267144745013,-0.14285254901471314,0.013781105910502736,0.07146984362569216,0.10467354800870517,0.01859522929461375,-0.004893645322368878,0.25163936512103136,0.03616255003276494,0.04222818450268123
PTN,-0.1325435929506672,0.09012746807373932,-0.016779838550784246,0.07608409793614657,-0.10555664711308607,0.12814303909739186,-0.2317335517908391,-0.2563665946794332,-0.10780392692082974,-0.025466836684400456,-0.083430237285309,0.018752647616268988,-0.21350895284325963,0.06558969191403016,0.006467277158560644,-0.08595492704575314,-0.0685506763488677,-0.045880827862410996,-0.21259158927718713,0.10646486888865368,0.008124373054471504
CD274,-0.053394653900805604,-0.03945110276235301,-0.021763089635714262,-0.029543658468417184,0.010101944410762686,-0.0456144057574306,0.021455867779335933,-0.07940829995968571,-0.04982917464037054,0.037516320847716125,0.018053628836407064,-0.04935075027220833,0.013166437835211688,0.13204923971176152,-0.026404994297065085,-0.028217204833862995,-0.03502960833183082,-0.0866484078163917,0.04737734878188571,0.022417755299404648,
FGF10,,,,,,,,,,-0.008919780641394003,,,,,,,,,,,
CD14,-0.06473926411302422,-0.05779873478861242,-0.005320864251724369,-0.02543372026789975,0.010763301538284224,-0.023996322566525966,-0.20576931817626168,-0.149070326739095,-0.0012157202699635914,-0.015377725246933146,-0.25131885968217665,0.009742137788372459,-0.08955557051697258,0.00046160635519610705,0.07240320281911211,0.020260318096323695,-0.0692324676809228,0.06987658999883238,0.06408215643174062,0.07251611341747273,0.07045006363262965
SFTPD,,0.06482305581726086,-0.018408409641421736,,,0.002917447296748245,0.018322545697731014,,0.03316195711576819,0.008910255625520164,,,-0.04237468911499462,-0.04468963889295401,0.03893057567873643,-0.000708404623834325,0.029772984728230166,-0.06023328902100199,-0.00012260664955084097,-0.0061458558583135986,0.06437318365371561
SLIT1,-0.005598818578737554,0.07530398989016397,-0.03537879107648854,0.07213028898960024,-0.03361713985880412,-0.021454870847444085,0.07276609088468135,-0.07830413516839511,0.01860334479992393,0.060899329476842026,0.2768385021467594,0.00614663173754664,0.011160054441734372,-0.006370365748648427,0.07106854926491102,-0.05366632862218847,0.05764049653496695,-0.005350793547942079,-0.015882203215029245,0.058638438883163835,0.014086835473858516
LPA,,,,,,,0.0417236067712529,,,,,,,,,,,,,,
CNTF,0.004727590345744095,,,,-0.012956862745072349,-0.02788275307082062,,-0.04163732127820167,-0.010348780434406641,-0.02633576490986708,-0.053589020999208155,,-0.02909955493958722,,,0.058404642521347964,0.012211903571933299,,,,-0.08536463581535737
BST1,0.04155214066848642,-0.00814602420289535,-0.015614674037583265,0.02395646945741106,0.018539816902372656,0.028095247966380407,0.008733996337464614,-0.15109675585493998,-0.034960090964077685,0.005495135242780627,-0.04783420297728977,0.08069524534605187,-0.030808919806674606,0.03156973488770367,0.06413486091384686,0.0021346496076718275,-0.01939011355653613,-0.07477235002552798,0.04906345617310434,0.050834544798545836,0.01144247769050383
AGTRAP,0.011290972317071341,0.04522285008405089,0.006159081948363249,0.0010684740478823162,0.02243972555293477,0.01595958636947343,0.007783901513596619,-0.18936352078537858,0.01559568430870674,-0.010233503795932557,-0.13914431108874895,0.039548607508753525,-0.05364073591911281,0.06339604146154378,-0.018876204816552607,0.07881065431554776,-0.007712126051571197,0.004291153255872442,0.034365511905394656,-0.058975307460091775,0.13730080792647578
LAMC1,-0.0593918612827345,0.021768944373857103,0.02347007270301416,-0.01997454555003153,0.010229054864799856,-0.04638729532539066,-0.11534455481325688,-0.20689868090144795,-0.09936400429168707,0.01647360061869326,0.01798060166818858,0.03428329264787258,-0.12407934471536397,0.07906713624621671,0.014842888637587847,-0.023696845943274897,-0.026187699791442254,0.050307681154786905,0.16183548111732737,0.04480579507358199,-0.0040306800381446255
COL6A3,0.09423302566264305,-0.011543140200461335,-0.01694464696435454,-0.005670188604237351,0.014894641539898213,-0.024883390843885213,-0.07905003728039216,0.01717705948531948,-0.03392901819882429,0.009158047881522384,-0.059190276748910545,0.037674542546126,-0.024449807001293844,0.025034247574671358,0.057314421311143275,0.0014433971228701022,0.033486384226198165,-0.10483973425384197,0.29183825666058866,0.0976661788469369,-0.03360488579715426
FN1,-0.1011188088088031,-0.047269348083937665,-0.040207315566529296,0.04444284542587127,0.017313332966757525,-0.08910687257515844,-0.10837954286078505,-0.19738717441120096,-0.10915994228117551,-0.04509481422667109,-0.09261362764184332,-0.0408422168231148,-0.17629998512132203,0.0875812834569553,0.05985179376019773,-0.052311901563077766,-0.005636398152732732,0.014845651965102312,0.2269519388716485,-0.00631027335622555,0.12082313121221878
MIF,-0.028081966890736068,-0.08773256488578043,-0.02053905232345359,0.025582037287255107,-0.013686931357662168,-0.03431228148696798,-0.05238339841419053,0.0867163982062404,0.01013596744985659,0.04544538465212737,-0.03138849036900712,-0.08139201936663176,0.025955934362280383,0.057001443448181796,0.005724552748142349,-0.05153710752861474,-0.060206083112280276,-0.12266281721486426,-0.21266022594180928,-0.1299355233044771,0.024178462967202656
JAG1,-0.07862683493045639,0.05986359729033252,0.0273528012038307,-0.012569364038923728,0.009921065181913083,0.027776710796373907,-0.11669804723344936,-0.22929561739443075,-0.08684652591220034,-0.03809373406731275,0.007824488052967848,-0.007918436573621734,-0.21332836830460875,0.05008582755469248,0.14435498000710117,-0.08996096459849551,0.030496403024521026,-0.04516440701842889,0.12408711033184751,0.002748333967358762,0.11505079412547194
NID2,-0.06867859221291489,-0.0021359472519736048,-0.02024431050517701,-0.0015217383481833018,-0.03129925437251696,0.040286154637862344,-0.08698638051842894,-0.11429918365910662,0.016292408158328792,0.008792501619921622,-0.038129854782736755,0.046526898720750984,-0.023322231623372405,0.07843628797533188,0.06909429180564299,0.024459372352597705,0.0016584206694611888,-0.049210672337291234,0.21422607604451457,0.09380325476220794,0.062050958699894625
EFNB1,-0.009080663903020713,0.004542188282927903,-0.05698154935492811,0.0006547250731183896,0.022949082527016235,0.004316015471309277,-0.1078517682223668,-0.07542666144172823,-0.050661301577419764,0.008153405939745102,0.00462958004685926,-0.006331775117844071,-0.13321488495672204,0.06319965086729264,0.015040096454126491,0.0009354417809796646,-0.024059866692712623,0.017250560731516346,0.01788392628529395,0.007595468099079026,-0.015102784976152197
COL4A2,-0.05347844078661973,0.0049759058304659045,0.0002626393778707806,0.0906444662456024,-0.03482172659515486,0.004731154537310446,-0.04764497195641316,-0.2278366761195871,-0.12569158340622852,-0.008662593650021033,-0.09836394719121176,-0.045038266611553385,-0.14622160981738808,0.0867606741668173,0.08460749854915244,-0.02347993565365077,-0.026717681108697468,-0.04314379643027259,0.21873512564205844,0.14688569653952843,0.061594996049447695
SPP1,0.13965378711392215,-0.11892900592865577,0.02447915630186431,-0.028309995919895144,0.0329084072317592,-0.05292375838033555,-0.1601456026112389,-0.27759049367225047,-0.1569582085765668,-0.021876623140521082,-0.2971185527150542,-0.01961317182761816,-0.1997251728636704,0.009829256737530913,-0.07687869724668273,0.04870706056371622,-0.11509018168934186,-0.07567595815694635,-0.12767106955369448,-0.10699635177255672,-0.0807915967202959
