,UKF248,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
NUCB2,-0.007674545849742997,-0.06869476774617649,-0.026538658900872567,-0.05246834676135214,-0.04808428657915642,0.048099158114523186,0.014943158071293393,0.016207364236076032,0.05548100627728627,-0.02720531341019847,-0.02019089634614042
FGF16,,,,,,,,,,0.02101229090975736,
CXCL1,0.10597945862420075,-0.016715556821524424,-0.014047943456194235,,-0.017559287003921936,-0.012057883317622824,-0.045611965653561556,0.018931161392282896,-0.014625916468872983,-0.008853336207764895,-0.040737273152538424
VCAN,-0.014011842815362514,0.04419190562753121,-0.035148637879348854,0.014960968215076566,-0.09116127247089635,0.011810421544302412,0.003653248219767568,-0.022921936883547548,0.0802922433626291,-0.06868266960089284,0.08323534765060792
MMP7,0.0059491917860528655,,,-0.022412367876360945,-0.016160200279571553,0.1509017025312204,-0.032881146788902256,,,-0.09707522141230732,
PTPN6,0.0274795054359468,0.0358641366264135,0.07158059999582975,-0.011247498950633624,-0.09032535664527253,-0.001877496505511647,-0.004917505326900755,0.012004977763375821,-0.01131539821579128,0.03742088519758682,0.019658644574402247
PTGS2,0.023615456546626477,0.07052323781180665,-0.057875336858191906,0.07208241598635946,0.1940660019465992,0.019721505362766383,0.06537296629453533,0.1915862666221747,0.046312357269374174,-0.08250246915635728,-0.023353040686475913
XCL1,-0.027867393597524857,,-0.018938858388486232,,,,0.011236091484745633,,,0.013347656946959972,
CD58,0.04821996360851447,-0.003770662586628521,-0.0032853915248886164,0.020403013139420792,-0.1444928258779779,-0.03182579626395989,-0.04137212950048754,0.04628867829816014,-0.002895858783649216,-0.0440605851988595,-0.004375827912429985
TNFSF14,0.008290807024634675,0.0015182842491737983,-0.024034475170634666,,-0.033672152207957926,-0.011777379120193448,-0.04587923161753549,-0.04285480259027751,0.09247877424122625,-0.005772209218932989,0.06451929812426777
CNTN4,0.032358700054316146,0.03395689896050886,0.1794652084805719,0.07048071977996931,0.10175156815531779,0.00711597074871237,0.13391788074775055,0.07267155107128231,0.00597483907669525,0.09225201617458767,-0.06175335871968691
INSL3,-0.024964041484375164,,,,,,,,,,
BTLA,,,-0.019744390342704296,,,-0.01504011595277216,,,,,
MFNG,-0.03128410984901329,-0.09445443757819827,-0.018179995335369625,0.004341199451355697,-0.10592728386709507,-0.03393023972486007,0.008133939969683502,0.03967956909158238,0.008106094902195325,-0.054440094648736385,0.02687971840219198
ICAM1,-0.04608736682300936,0.037670937234503106,-0.09475582200628534,-0.010452038028089056,-0.11119941465339668,0.0005328398653525015,0.012088656146282264,-0.0544519277660299,-0.016391127487459644,0.0007947394330246824,0.030393849932972318
PROS1,-0.05207848090959316,0.048826253274081896,-0.09951469145325549,0.016952557064200107,-0.12400844751369079,-0.0018795299896380397,-0.024572421410549702,0.06974364772717334,0.022369986945594514,-0.008309041542826204,0.05066402070659639
CLCF1,0.002916001748253227,-0.04279205778143378,-0.059345067764387846,0.05078426852006569,-0.03525116930600048,-0.022776371617420618,-0.034852445818347275,0.0247893862762077,0.1272987917002704,-0.012767680768180505,
PSAP,0.014527942366805649,0.03942445728804918,-0.03891670041103562,0.03286422146396865,0.0821071773078842,0.05167532713026575,-0.02734926101263085,-0.011014120572932037,0.0040939233294460114,0.06225777450795459,-0.06077124805818249
EFEMP1,-0.05212814606228617,-0.008603255811114338,-0.18925605337289805,-0.04982686482647292,-0.11826068524426414,0.04607127732122662,-0.07819917122093359,-0.004046191707448884,0.07753981924985083,-0.08106535796728784,0.0434188571486264
C1QTNF1,-0.05993342304926566,-0.061675262016000605,-0.018608654164157128,0.0953044087152322,-0.09255663944042178,-0.026136620319239825,-0.0011362305470786326,0.02065341589353691,0.006939333886802819,-0.07483305706310392,0.03663316197765049
ALB,-0.02981099664059109,-0.02299765157742862,-0.01298277489278544,0.03982007605805373,0.1020890742303803,-0.013376615211866259,-0.06650013417687539,0.07511656241759149,0.04732612280091258,-0.0312059250460001,-0.015121337420768566
EFNA3,0.00510990728610098,-0.037435907307424285,-0.007572236524500549,0.09038519023667181,0.16678712326697293,0.011886575358285899,0.07675206665456773,-0.015413356391844569,0.04512362454986789,-0.009960507439865873,0.025097368691552425
DRAXIN,-0.048838616776782647,0.0002717026465513392,-0.0160446794922895,0.029885550623945222,-0.10626651139738039,0.09450174244940994,-0.01866945005710251,0.01440065924889795,0.046572774465214024,0.021465889924098414,0.09878244682274245
RAET1L,-0.0020929989420563544,,,,,-0.012864484029582481,,,,,
NPTX2,0.04499757009536612,0.07386252909890983,0.11247250821299032,0.004836328536293364,0.21736857274909913,0.03452691304086488,-0.03990444567255912,0.06903245172978928,0.07672237992796596,-0.003540144199804269,0.04001429079773307
FGF11,-0.005863391784486711,-0.06250359684764835,-0.058534672452916485,-0.009194155642686639,-0.07974783795932083,-0.02434498474354384,-0.01728799768272006,0.04949819889825277,0.02023304436093007,-0.10219156417289134,-0.02963942789736198
CD59,0.03293879614303354,0.04219826831900999,0.03448636400576241,0.03381608839939456,0.1458425074107239,-0.0139974940442458,0.04002310514664695,0.006220859980638402,0.07287022079396258,0.15588822505907085,-0.0828738722284392
COL9A2,-0.04851689330519763,0.013382607158561493,0.010404871497338332,0.028763604024951442,-0.060664439207662055,-0.009372204260706287,-0.027240446124438288,0.032367629326679435,0.05786208973096044,0.010901836996033502,0.07672589172027197
DLL3,0.02588621070240055,-0.03197465131524707,0.05426722551353358,0.01772324097231104,-0.05121121057059734,0.06662262324913247,0.10273042183545568,-0.023896437841498756,0.03204270766583172,0.015078591600958357,-0.005634632624751012
FGF5,,,,,0.24682102176592505,,-0.03162352312140842,,,-0.012237792921154785,
LIN7C,0.045589685818554784,0.01965538326211701,0.027226529829632414,0.029835168810336297,-0.03986221029801621,0.032050004038554555,0.09079290660818568,0.018799951115953905,0.06105848195125601,-0.05324911997815014,0.004026503253203975
GDF7,-0.013838032974459439,-0.014644312858977214,,-0.020631659799979617,-0.028112102683505884,-0.011777378662524476,0.06240906349103841,-0.004018871825122439,,-0.014601347576774724,
PSPN,-0.0193961257365559,0.027155790021839987,0.0331434650446979,0.12912770617142916,-0.02402865755767197,0.0841320281192045,0.021023851124140683,-0.024052991838668037,-0.024693430908298654,-0.05392257562641293,0.004648331966558038
ANGPT1,0.012030295844701272,-0.0016643414408562638,-0.017963605872224134,-0.0060849128184302295,-0.10226705127981034,0.026518660438747083,-0.01894231264527605,0.03777855071898686,-0.00425512751347465,-0.029910285367520946,-0.019633109806007715
PNOC,0.03756153217741081,0.060219467414685,0.16964018818921994,0.02408719684506785,0.191008481150776,-0.03819491748142685,0.06138885093633255,,0.06728681895953795,-0.012769746110735876,0.04189221784141817
L1CAM,0.08205755482278335,0.002899120598837142,0.0792147590420457,0.012708509297748742,0.10440348607419735,0.01945324444167836,0.0637740273168259,0.027093877849688072,0.05847457816666484,0.0713682964422932,-0.025485931524795297
APOA1,-0.0024160119760955646,-0.020280407349172108,-0.005328571827945199,-0.0029259453404122454,-0.04619498238110022,-0.019060556616201874,-0.026293938719585724,-0.028411435729438717,,-0.08116540909299846,0.1273982696902307
PSEN1,0.032619014991264225,0.03846152095588244,0.04210042069089464,-0.021548158300424957,-0.0977460207902928,0.05984439046449248,-0.030480621564839064,-0.016475482578934643,0.10716578757302646,0.003407931993424446,0.058395716589647706
CALM2,0.04458256266658342,0.018421882589348685,0.14704702998210595,0.02410835554016776,0.14722552506563644,0.02566289998704928,0.14472650814302837,-0.001961911883958397,-0.10357709370979067,0.08750174239293688,0.002678179440235064
CLEC2B,0.04693261327153943,0.028240133813566434,-0.009329863416945623,0.01492443302295042,-0.09288770997690671,-0.020324804584207937,-0.09447010202467934,0.05321517457986585,-0.02664209504830926,0.049949957225276634,0.04321928931597298
NTNG1,-4.909785405428636e-05,-0.00031539859070058116,-0.040379965101927685,0.0322442988378569,-0.04295132617749231,-0.001170082103412534,-0.07097353716389282,-0.04830889748645503,-0.05361477340138222,0.04217556116177573,-0.0682505593321091
LRIG1,0.10450063345676572,0.024404328007264497,-0.025267601289024954,-0.053601211229427556,-0.09809156357846899,0.017636435119213013,0.0006581895263986244,0.005717214421422717,0.06877328736493563,0.027732512151938428,0.023842663650758798
CPAMD8,-0.03907149745897283,,-0.024045968501739158,-0.05117950223392282,-0.019526460277315954,0.030313429663310455,0.005025904748981193,0.019150291795641487,-0.0434699855960446,0.06843694499646712,0.00883679892827984
GHRL,0.013219486719525038,-0.0013107979930165054,0.059300256312490175,-0.033888882078077526,-0.021169543313200825,0.04228886659938044,-0.004036832005490933,-0.029545915603017732,,0.023651040807370134,
NPY,0.06265036377931617,0.03691903803148902,0.1276671424035445,-0.002593988528984366,0.14587607165669483,0.05213363510808721,0.01701226830991278,-0.049703683198730864,-0.020949333567514467,0.04243464753361645,-0.013314773914243079
MMP2,0.011353273194473459,0.04392339570046429,0.05222692327835942,0.034500988923592366,-0.13600802463693562,0.014308224065759854,-0.04668890121701147,-0.006378785076760438,0.06241708233991719,0.012156919005079684,-0.00824338286782362
PPY,-0.03279187415928118,,,,,,,,,0.004136768850726232,
ALKAL2,0.11778169727504317,-0.01175446039722649,,0.04310178409207904,-0.00376666527569521,-0.02855844606402781,-0.013167829872933034,-0.02158558926372916,,-0.02552809774765635,-0.04639646513348602
CSF1,-0.07673624617627924,-0.034254116435604304,-0.12472013705272664,-0.030149600639580734,-0.09066063207876997,-0.004329583050798153,-0.026285014964297755,0.013783155125241107,-0.13133397459775706,-0.044922821757791755,0.06743626026762327
SEMA4C,0.041048541963784116,-0.018857404957134952,0.045427683913798464,0.036361244784689495,-0.03328890114855866,-0.019441577777524185,-0.02121505801445381,0.05992638228495833,-0.027717562937938135,0.042018888203049,0.06394057401825953
ICAM2,-0.029825372057571194,-0.03489032447263242,0.0778640583393549,0.03151833991889423,-0.041373501163387,0.008660655444284581,-0.010975983618619475,0.06513957598326493,-0.02892205169488436,0.09455315147141473,-0.056056516092896046
SYTL3,-0.03525664769661371,-0.03781328684631871,-0.02262401709638174,0.17955425007260067,-0.07391874339528043,-0.011999014315333014,0.04309388508414811,-0.05959864424207443,0.0036428308850409543,0.05643001649882939,
IL1A,-0.01904526172120001,-0.023454430673672755,-0.04257224287037045,-0.028427629505396738,-0.03714013276361518,0.12354649855732881,-0.07800466949802558,0.0105349172876843,-0.011890043535436616,-0.03042459396209428,0.03976626561530301
HLA-G,0.053126325246071,,,-0.009844981582409897,,,,,,,
PGF,0.021712559085130145,-0.02842740666288856,0.05520001367388848,0.048979926321252885,-0.11391185169594266,0.04092562633205085,-0.026041825441230914,0.07305183059483633,0.11630683748487558,0.08872036059126497,-0.027071317565021586
LGALS8,0.03185232428837277,-0.0408391216552932,-0.0472954316300953,0.03645941970555244,0.013251483386695817,-0.03408437350464735,0.05713381373489638,0.026204481190508198,0.0066681527047449535,0.003411537883789013,0.013370525898762779
DKK3,0.10324047928422746,0.1164470910481286,0.18292546928137857,0.012791451047926188,0.1822461797286011,-0.01919972060728791,0.20904870601089467,0.04155281050839436,0.040427236140480646,0.13669744166212505,-0.06352425563082569
COL16A1,0.012300606102213485,-0.020836463463539293,-0.021942806083099575,0.08173155081510598,-0.06574854749612508,-0.002499519179363258,0.0045629191493100725,0.04057307411365586,0.024832777344686186,0.05091954066842664,0.05715223227892561
TPH1,0.03881642853511183,,-0.023604235244273918,-0.026061245197724472,-0.023212034884297288,,,0.08376707658839176,,0.03234383600787672,-0.03533960009535021
TNC,-0.08114149953958431,0.0164884131480397,-0.1240089180835254,0.010385106907407614,-0.17079535148478622,-0.012391917321704712,-0.09336814703333716,0.05267661809334735,0.09967195396573482,-0.10217344490927492,0.052051497015248346
TNFSF9,0.016093235023067917,-0.01965613750670365,0.0721907033047254,0.04308498954965482,0.08843305877706446,-0.01794032225001688,-0.03063744241858674,0.018248126908521383,0.027062328522449556,0.0389043606707696,0.0452618458517315
C4A,,-0.011583493845660927,,,,,-0.03805661548788054,-0.02805729248650217,0.16909831630101912,,
CNTN2,0.0381008439780253,0.047282340246600246,0.0747285831151186,-0.016179788234732314,-0.04567897960499014,0.020348474332791966,-0.0903364706132036,-0.003014343424710446,-0.075087984782707,0.12012833998887802,0.0430976481510279
F7,0.04091171221413376,,,0.041313363908748124,-0.019526448927884056,,,,,0.015820220733998202,
LUM,-0.044499395211825575,-0.01707810138675938,-0.011902165936606503,0.04742591549432267,-0.11337963997325488,0.06080430003395169,-0.07344818644377386,0.08536137659873287,0.06778736266633686,-0.004534107038826002,
BTC,-0.019447222663881127,-0.01812611053180554,0.015204272097476908,,,0.030397977043361498,-0.020116295196891742,-0.024074215828701135,,0.0139730642372823,
APOC1,0.06530743678929833,0.01913231630614116,0.13369123136751312,-0.02774345315148541,-0.16655751052105058,0.06748156688312086,-0.12448921557183863,-0.04734177768155932,0.05039036923703101,0.0008491072674778174,-0.07878813446822869
PKM,-0.007086390420310307,0.056550460057794225,-0.1397644934977648,-0.007031239930980074,0.023244347238098963,-0.008673162745317006,0.09287647963894681,0.020250564928382956,0.04977604605407398,-0.06525084126895195,-0.016060414656549036
TNF,-0.04270108454759971,0.027643645634889576,-0.009866264738952099,-0.03499838001581621,-0.028657486717883915,-0.015702761930624004,0.02319791775558536,,,-0.02507687127793423,0.012245564977272819
GNAS,0.031860878976216866,0.10738396059377799,0.1868736202047904,0.01735042746910678,0.21116790819620215,-0.016692154499380645,0.13564446482120282,0.027815742121816305,0.1251750032561921,0.07492596859069388,0.11113600897989717
BMP8B,0.007940587287812153,-0.009353963170766528,0.005349358497079313,0.020430906830551827,-0.033846821604443376,-0.010426472517846043,0.015150347191554961,-0.0036460766952990933,-0.008655916491409569,-0.09100402940067003,0.04250897594341518
LIPH,-0.00591716678402751,,,,,,,,,-0.026807356486445305,
CCL28,-0.030906749952877118,,,-0.017280852124461128,,0.01072133756275468,0.10366725694637001,-0.01939427935432764,,-0.057497572238637114,
PTPN11,-0.014528210205259781,0.0214065858974063,0.026028782853376925,-0.0035564743821534083,-0.06026366380028072,-0.007875359844594953,-0.010414974382908412,-0.014390617524340614,-0.06391842158074211,0.02030781493197105,0.0007121878867760403
ADAM12,-0.008052512685449823,-0.013793702502154956,0.027725070001549345,0.10661469290695964,-0.06969501841936329,-0.011918416152370737,0.017481174313664874,0.030817868207759058,-0.05935702349475763,0.026300884889502604,
EPO,0.016541368130893616,,-0.0253285424455895,,,,,,,,
EDN3,-0.002006652732057852,0.0438757040744169,0.14315883215836814,-0.0324642175853623,0.0462204925120814,0.008620752142286237,-0.006393396037308252,0.027981380201154083,,0.027776310036062946,-0.03772396971010225
CCL22,,-0.01464431250435934,,,,,,-0.0027421780460174325,-0.04688876685543753,,
CCL2,-0.015535369312919779,0.051998886044475306,-0.18414947060314435,0.06372532250794759,-0.0491238039669844,0.0019875040334666498,-0.04052516460829951,-0.056523094960585024,-0.06440190330714951,-0.010424234506926667,-0.017378904654187104
DSCAM,-0.011253649876857936,-0.011059526810818406,0.004193064553494824,0.057433218134355334,0.052075340764148714,-0.028688356540299866,0.020396186026719974,0.02871181473867349,-0.016523694202965934,0.09216055912283547,0.10712625626366679
GPHA2,-0.02448922644193751,,,,,,,,,,
ANG,1.0641141297521933e-05,0.02628439705688587,-0.03483035836511824,0.07398298640827265,-0.08987248351186113,-0.028082592778329866,-0.06611071694215433,-0.024375039550008096,0.060976987439594746,-0.025762012700793237,
FBLN2,0.08965889328781362,0.0251013812000497,0.07739512988641493,0.028799824035378337,0.047225401227273055,0.053207588730454225,-0.0004932276154066212,0.046845430364885594,-0.059357017664657334,-0.06185035967657364,0.09934917215971116
VTN,0.011008751984309435,,-0.011601061538647194,0.05980200036456548,-0.03291522233409567,-0.016444740594144698,,,,-0.044606806790645395,
VEGFA,-0.010999363013512052,-0.040415430553002424,-0.17158415248304992,-0.0039038599178674214,-0.06752753812048538,-0.025433090443334846,0.09333058248225849,-0.04221751866194056,0.09159032540583027,-0.15160500441937838,0.020326395721157596
F10,,-0.016715556483543417,0.0064722645527944015,-0.0286710852496891,-0.03175042237003096,0.06323941302662385,0.03431698684402069,-0.020828731388374343,0.18393806824831999,0.005741710436373109,
SERPINA1,-0.07380640548375256,-0.04580834166722935,-0.11269787356308672,0.06521585817119792,-0.1693381043255701,0.0005326696660378127,-0.06981130983049967,0.07071774117740486,0.013101072263717824,0.005183049922964179,-0.012431229788585558
VWF,-0.05898365029470188,-0.08197307120930429,0.08841432246934718,0.03387914425868805,-0.09421027561350268,0.1369856066716977,-0.04874223740064497,0.11212535964640394,0.06644329960210617,0.11903090285967591,0.041533215103048395
GDNF,0.11251788612289873,,,-0.03160129637777707,,,,,,,-0.050006373602159065
VASP,-0.0018971805675825268,-0.04860775761521532,-0.07759329356756316,0.04020437272287302,-0.09502958584720904,-0.04305734060403982,-0.1062324120501296,0.09815325217281659,0.0648536689232054,0.013790208437877323,-0.0370101137359448
ADAM15,-0.05759235252011718,-0.009778668646771826,-0.005511360415845759,-0.07734830067662815,-0.12212551041569417,-0.017966357123463016,-0.09490070410774762,-0.004111009780100284,-0.04258466420747491,0.032214352696649295,-0.07958737572456212
WNT2,0.19526683153992286,,0.0503995492982521,0.07795774187208866,0.16509843944857586,-0.013991936677181353,-0.0028340467737488838,,,0.05060201369348451,
CALCB,,-0.021186514121150798,-0.03084553054822441,-0.026415851347136907,0.08864118891471962,,-0.035842925590643816,,,0.06850979439012107,
OLFM2,0.0010522682294586737,0.01913038912521229,0.08628819636215604,0.012418534167855997,0.07014698898303677,-0.030609128992123882,-0.007156832875818201,0.03261251846219187,-0.07691265808790722,0.019485063679289066,0.012756228185822505
MFAP2,-0.002851497976361967,-0.03180345423488841,-0.041275584783131,0.04728971482754704,-0.09414125340954908,0.011265815805947247,0.04057079361785797,0.09109228190243356,,0.05453250440768312,
HLA-C,-0.06146001463684092,0.047259791167849,-0.01417517065609684,0.01565153162946479,-0.21138794481735157,0.06556350499977824,-0.0804102575240402,0.01160469848386646,0.04084352033002202,0.08351083559071995,0.0835527078526621
THBS1,-0.019747440876303608,-0.023992925765962944,-0.0826931115819935,0.013549966892682876,-0.05931520054159146,0.03212040624831277,-0.07422520776141439,0.002213382093601021,0.022843713951043395,-0.016357221203893383,0.06437212473234613
HSPA4,-0.09242839468334332,-0.04280402991872867,-0.009897197149148662,0.05170163884812442,0.04614887001246482,0.019008317913279497,-0.03834813512881528,-0.009834471823503726,-0.06499670000779818,0.01798482932125871,-0.022975077898380613
LMAN1,-0.011876674224972083,-0.026048452452731626,-0.08198266722353803,0.05170522493180158,-0.17557318537617825,-0.03418369549336803,-0.017234329347700465,-0.02752283125265093,0.04772916316450777,-0.057171176292634754,0.02733019696910816
LYPD3,0.10380767240570787,-0.0134990085073021,0.09039928269946444,-0.03275370292591086,-0.03348432261172006,-0.016340631759613495,-0.043130690968793364,,,-0.04600210485186818,
APOE,0.0038695722684221213,-0.005186836876322141,-0.05294964615783287,-0.010787060990126378,-0.08917282578947062,0.007301575366535754,-0.1425817869603533,-0.004881664088427216,-0.04294533794209404,0.11360640834764767,0.012834908532738037
SOSTDC1,0.032499215207085076,,0.14200053877608243,-0.03458268354513962,-0.023869762873493627,-0.02521775678017474,0.12162020727561368,,,0.018380878962492724,-0.037736918652017726
ANXA1,-0.04100113876200783,0.033182934024825694,-0.08783511743076504,-0.002377588280568517,-0.20119679124656448,0.05752175987855538,-0.04082278249264859,9.505028740188795e-05,0.05338652762911866,-0.04627327839696832,0.05560051434637886
WNT2B,0.008335952438143248,0.01603447767871677,0.024623629086193193,0.0071051820293890474,-0.07452721765398095,0.016513669303210868,0.06166434223341528,0.01794273823900883,-0.03642671799858975,-0.048306022178088937,-0.021753603420858934
AMH,0.010350323744109371,-0.01812611243859599,0.06309620354082861,0.025617779821018562,0.002774540030205569,-0.013870923053262811,,-0.01939427688114477,,-0.05689111843495489,
GDF10,0.029463082477947475,-0.01518660537522471,0.0075305420824135815,0.029656159583838514,0.05415584163685472,-0.02862345520750601,-0.04649419928783976,-0.024477755501893447,0.045887497013185216,-0.0048844909133584895,0.09988216478964344
EFNB3,0.006991678351083168,-0.024918090076257133,0.12445472864465931,-0.01182730234974294,0.15301385777530854,-0.004951449751848436,0.10770199453206458,-0.00820952052876566,-0.009866111045064366,0.055581169960402015,0.008625377069661612
LTB,-0.018434766824799418,-0.006772936461139997,0.12488281982965205,-0.027111896042635114,-0.0021404664668897566,0.02623028180204606,-0.005486810484616801,-0.04672440899158515,,0.057289280406540986,-0.04423623627066145
ANGPT2,0.018239833138271926,-0.02413551888124769,0.02792214853619811,0.032521826684892084,-0.14997286902621215,-0.011309857442255055,-0.016604815205618715,0.12298828488643267,-0.05066217533616495,0.11199069301821922,0.10406712862364809
NRTN,,,,,,,,0.07683818446936044,,,-0.05240129314623731
ADAM17,-0.017108401236774887,-0.04314778545499879,-0.05212410494350194,-0.05913099493279284,-0.070622517500436,0.023463935684655508,-0.06656675643668854,0.06323721051728565,0.01461518469270011,-0.09584809418418645,0.011323059085338993
LRPAP1,0.023528515406488173,0.006585027172189697,0.047798542919398244,0.013779972735718729,-0.07211651773900098,-0.020696732338675198,0.05109140977692279,0.016603808389295073,0.10731221064052734,0.012728529403972295,-0.005471460069864403
NID1,-0.0033463351344179748,-0.04563634874207856,0.043438471524601896,0.0544005621790533,-0.13626364576635142,0.00904328726476259,-0.009804070941754943,0.06748712342487473,0.11872189250685665,0.04591517128273101,0.08067179952336517
MST1,0.013662587057203593,0.025470228759487012,-0.03706496036158142,-0.018541557357928833,-0.10414737302534731,-0.017003430602303214,0.027490060702981878,0.07312191462352559,-0.03981064753946183,-0.04068406359350392,-0.05804214180425934
IL13,,,,,-0.021864001577023957,,,,,,
DCN,-0.05788576549440804,-0.012713309272631354,0.016230193047593502,0.019958557753059335,-0.1049529471938567,0.08333327492135935,-0.015836268968838843,0.0920473154418273,-0.001196158799384595,0.02541543740124445,0.0885639945631177
IGFL2,,,,,,,,,,,-0.04355603207377488
COL7A1,-0.03595332038433694,0.015088593770075777,-0.05832471178589683,0.013077255147266084,-0.07361316482327268,0.0449872529658537,0.0313821073868133,0.01762741992224003,-0.0510078410223152,0.004490028715889567,0.07717672889374755
CALR,-0.023048973547751987,-0.0887407490109211,-0.15838723980646172,-0.02585554223097003,-0.13235486399024796,0.04181104063127135,-0.11806149767174012,0.08661727858615254,0.03372501277797466,-0.06693176748200853,0.033565765583459105
PIGA,0.006447341283506401,-0.051735648760594874,0.030350022501891682,0.0015920622714269378,-0.024657302698926745,-0.034677478845800136,-0.043468668233089966,0.00616650710244353,0.0698009632163762,-0.025821764161101872,-4.665220460917955e-06
CD200,0.015294861377249952,0.013296562424584676,0.1579234725280883,0.059209259470081245,0.0781824669901837,0.05732628223772027,0.10344917474708115,0.05255925281109286,0.05239778532928541,0.05436182364288043,0.06388944133591212
GRP,-0.023117400931317797,-0.012890604175241313,,-0.013431953459307654,,0.016301853182527613,-0.039641478431775005,-0.026786629598254043,,-0.01882283897552598,
CDH1,-0.010457115700060991,-0.008870796213041633,,0.027599784855550123,-0.0802909746940652,,-0.04809983998414305,-0.010419588207139608,-0.0701694141894674,-0.004899618181457887,-0.006056044978239483
LPL,-0.007753331931967055,-0.025389043845494865,0.05828637675873244,0.047734003743360655,-0.18755282052885616,-0.006361461825065931,-0.009743035958285776,-0.033543912946029715,0.007951100085004116,-0.10975175604352362,0.03533883784926485
SEMA5A,0.049365903278923276,0.0029720859285447,0.04413023636036022,0.010310338302024193,-0.1203225173884052,0.013251977512428799,0.028465166519477964,0.006485830925272475,-0.024721706066415834,-0.046903940303257105,-0.043259546958725505
SEMA7A,-0.005134742555440904,-0.04388967938069447,0.14295661428556036,0.022974597982939438,-0.027477319033453615,-0.03363399869059056,0.0895175795490811,0.06756454934327617,-0.05365494008018701,0.048045347266186395,0.04118051387837153
SEMA4G,0.01059637888836705,0.011540553490041867,0.06408714133526024,0.0012929574140516087,-0.017542124242847516,-0.009723538341179666,0.015689791167943827,0.030923199399741596,-0.017482615786801412,-0.043190528901260516,0.19659070702731993
SEMA3B,-0.07291313505552599,-0.04966469553541208,-0.05048263831254141,0.027793295702648737,-0.10024271912617845,0.030982028688224045,-0.10080440518761777,-0.053709861109064415,-0.01992368471203706,-0.04270287273584041,-0.009926995826768146
RPH3A,0.057281955776441705,-0.03891024541448729,0.17899853447017686,-0.00102586742242416,0.1309055570181022,-0.051227333943695955,0.10117149242851119,-0.009229566564731595,-0.011419121014961956,0.097037988158666,-0.03157718513704199
JAG2,0.025709024059752852,-0.04051312836485809,0.03425923118839549,0.024154210625002493,0.03021802467175656,0.06919020836361711,0.005690767762751971,0.08418359929847134,0.05391296268671781,0.12879980290748227,-0.06272920129446355
CGN,-0.025858037969310792,-0.017550876148393964,-0.04611373976603472,0.06682907665898419,-0.04106889567662623,-0.012994303397741555,-0.013072143200492804,-0.02838833571370804,0.128126882021402,0.007621589979010946,-0.0400059005200047
GDF15,-0.011047116604598133,-0.02017754301465198,-0.02073229204275091,0.0034129208012226484,-0.09633806132404589,,-0.05622316630924852,0.10332012294583257,0.11061649219411798,-0.11213748976462948,
SEMA4F,0.08778771789983646,-0.03327825161945725,0.06887732384991288,0.008294217994460692,0.09507443861944968,0.012532129561869802,0.02270665605606909,-0.0019291873099379013,-0.024949551302648726,2.6957963304982036e-05,-0.006656217023511744
NXPH1,0.023512072310807562,0.035918959511711514,0.23236620074285838,-0.03834338184803562,0.0009106732894526874,-0.05100214885351946,0.11622534496787952,-0.02204491342581901,-0.00012851519776508987,0.05981122296799961,0.03202911891278893
ARF1,0.0016400186182043426,-0.05408221631919137,-0.01076477862712437,0.026794596252992433,0.1532294916091987,-0.03167343174988561,0.04281254678116232,0.008369249130802395,0.047736002734324635,0.025204508347277933,0.07726879130955921
DSC3,0.146157986498071,,,,,,,,,,
EBI3,-0.02482094128314135,0.021663444046780906,0.04072321975022928,0.017738158847327094,-0.04004777452997906,-0.030587066014970844,-0.05234668258536251,-0.033752952917078666,-0.06838639047698525,0.029600124314084507,0.06817391005583583
TIMP1,-0.014489737124522934,0.04127433704578106,-0.1364521690171653,0.019032048720085556,-0.10680746858814676,0.07813014172543878,-0.12561297035232222,0.04436249997493671,0.06961803566702458,-0.09180971319719602,-0.04316445349165215
SEMA3C,-0.0020938783547788734,0.030078305735090283,0.014482457341177582,0.06176009132362594,0.09212283009134696,0.0035198010737277348,-0.02434471760474501,-0.01117560202120931,0.016483706364345804,-0.0059168403078908504,-0.0516457191429751
GAS6,-0.03945212483127482,-0.054111399268490415,0.02262133744197086,0.04786657578112102,-0.1281394437085982,-0.021209975397935298,-0.0184557102597391,-0.04702705261589339,0.014691663177815072,0.08397360753716661,-0.002128650849412974
MEPE,0.015012688443689588,,0.24540764251096905,0.06613478571408674,0.07046966173229473,-0.02756938878095132,0.06633292877874766,,,0.020679710587931235,0.022692753221077975
SERPINE1,-0.03217279268805814,-0.024443236584092837,-0.11255549502799223,0.04753338720995901,0.1885896149042113,0.060061100094802505,-0.01916020566911956,0.04535967627938342,0.06499642826022974,-0.1327996382281413,0.10940374570028909
RSPO2,0.0593777025722178,-0.020177540444668296,0.10811924201559737,0.014670313184630733,0.0645417671130955,-0.03876370487320491,0.05831620701507721,-0.025237678361518148,0.12674831108644563,0.07075382616382835,-0.03498599469657545
SHBG,-0.024005664236072793,-0.01944413534309835,0.04871103004188135,0.023738462029380892,-0.04633947830844355,0.006019822890614033,-0.021050870248015476,-0.001983519815378507,,-0.06055062653945843,
LGALS3BP,-0.03534187503210483,0.040147817375511353,-0.07663696704554514,0.01742931712840943,-0.18466050422786034,0.04357837071768902,-0.09926272086316833,0.006586908397748389,0.05390171431571235,-0.040932981996117786,0.10939183098066263
