,MGH258,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk
CD58,0.0469153672072553,-0.04325815991438,-0.012544843481373589,0.017764398308663575,0.06193051859658512,0.05148852886329373,-0.044577140969057426,0.05526281667068633,0.0031143166100696725,-0.0035807570549885033
TNFSF14,0.0928399439829394,-0.012141368907129621,-0.02138518264995958,,-0.0044841965046019,-0.026873550194374183,-0.03870199508490701,,-0.03418951506831305,-0.029470345486844365
CNTN4,,0.08881302257102264,0.09342520596563056,-0.009721366320457442,0.007680646031357362,-0.006467682506863873,0.03046548855773501,0.004184958856592918,0.012076773202570272,-0.03779382737935739
NTF4,,-0.013094780300502679,,,,,,,,
INSL3,,0.020750118074450714,,,,-0.01170001927627365,,,-0.01984543709566432,
BTLA,,-0.015102176598661336,-0.015568275777261933,,,,,,,
MFNG,0.009424867204796732,-0.04395456535350005,-0.014141477518104226,0.011170838239841278,0.027111162210851452,-0.01448671352716952,-0.054093971639946795,0.024498438543164535,0.0914038307115142,-0.054035275126251586
ICAM1,-0.007025054602182257,0.031123887442410233,-0.05671271010802916,0.02948635578570283,0.05301860103065037,0.00021683411955901149,-0.05182362277367915,0.01635964772184684,-0.031842484813055294,0.05410442754003188
PROS1,0.017422938414483505,-0.01595253083622581,-0.05364168275339393,-0.016712391414703213,0.08977111599697511,-0.016505422105893088,-0.0767920931810826,0.06366736957033292,-0.015805603527993095,0.0461464134256955
CLCF1,0.016677314063302754,-0.013279537005039648,-0.06253849833833905,-0.02105135419576232,-0.03706865548144016,0.022088309807598967,-0.03125309351837022,0.035901366358823926,0.05955590052889928,-0.04139641544035432
PSAP,0.050590126743817215,-0.019349646187372525,-0.011613645338412203,0.002741997527609562,-0.09277985279309994,0.04753297941069305,-0.05675683921384375,-0.017213191330813674,-0.03825127188782789,0.00799400276979364
EFEMP1,0.01194918938661362,0.0020254598824558222,-0.09977550255208577,0.003437443631357841,0.03288643497706164,0.018939438181503603,-0.07048185821731065,0.04490292755509789,0.041460679965623325,-0.06620417835289738
C1QTNF1,0.06253894972225559,-0.025149837568169995,-0.01496067040010903,-0.030294568558580485,0.05112755510774684,0.002722007083417369,0.0019576394111197604,0.05626142943206289,0.008957828157617139,0.07420676457060417
ALB,-0.024967910225263734,-0.01689138316340613,-0.03677361707967162,-0.004120124790086333,-0.024433222777948824,-0.012773352318428311,0.005184667921689168,-0.01803883969668159,0.012329704275209252,0.07684528268529688
EFNA3,-0.0383143472652936,-0.05782368804450025,-0.055073768963901114,0.005610293161523991,0.007721339795675563,-0.01274060668931609,0.0060854121185679125,0.046842795353954136,0.05675478982111546,0.015042501091404524
DRAXIN,-0.004776853167000136,0.018167005630285525,-0.014354571909797907,-0.0026047029944594197,0.04516077443181249,0.0036304688907451035,-0.018600977505699962,0.076086685553325,0.04378811868423967,0.11519587813956572
RAET1L,,,,,,,,,-0.020089982600882413,
NPTX2,-0.043396656698025775,-0.011133084537623737,0.02970775946268378,-0.02681299888397507,-0.02061720400450468,0.03414809607602906,0.0005593621666412267,0.011603167232956747,0.05629764048799285,-0.03911765051383699
FGF11,0.061322413165024216,-0.024760223335725938,-0.03842029962566188,-0.033537892392870035,0.07280332455811286,0.019009852666835452,-0.005804509494436418,0.02129897305432078,0.034627386017662506,0.02329628894798916
CD59,-0.005455689097309852,-0.003039209626221502,0.07421636531657214,-0.03430207555146558,-0.02280357453890215,-0.03597311069479099,-0.06257113868002462,0.00014760524034840216,-0.0043828766992458495,0.022707594828416017
COL9A2,-0.026002184778428444,-0.016475587322806372,0.004563081235300279,0.0426166721652241,0.022574832984184275,0.00947118138063194,-0.02450060589312044,-0.026056055000619853,0.09094880751335808,0.05879766932834662
DLL3,0.05434102445268985,0.06506981562448819,-0.005732194567304413,0.008265317026627313,0.03330449487615099,0.005802709313619092,0.0031766402359346114,-0.05722886563150515,0.10121064443029212,-0.006959180434078231
FGF5,,,,,-0.01945603775237883,,-0.013067775845466478,,,
LIN7C,-0.01984755535718525,-0.012194014281462601,-0.0029329039371695574,-0.004126597262681965,0.036011043550684046,0.022686031087316063,0.018460984655081274,0.05228961787373692,0.04422333555191456,0.048036227923816587
GDF7,0.16833428445012788,-0.01697639126863134,,-0.030942526938767582,0.013753405952070138,-0.007295921780922074,-0.0240206045652587,,0.0065438564751798284,-0.039219041039667585
PSPN,0.021647096103333097,-0.03221755370537943,0.11041224763497043,-0.01333674024984986,0.02745501874759443,-0.03527657872030161,-0.020503239652867166,-0.006527639232366413,0.0475954245854842,0.04818165884316716
ANGPT1,-0.0051675890193457015,0.04384125119281774,0.07053525821222832,-0.027252105381148896,0.07291554902307028,-0.019233031337533707,-0.0800095466926229,0.01034915897830253,0.008533080770134456,0.01070841752121446
PNOC,-0.02425965731482821,0.04111693678696142,0.14270482087661693,0.02436467283884646,-0.02416546640087834,-0.0029759530169527165,0.013113058542312716,-0.027367237900947902,0.02638074665252514,
L1CAM,-0.0257962125228818,-0.015770272798609125,-0.02791828344767469,-0.011360448010169924,-0.022277291073242028,0.0390130697256161,-0.04476595996532772,-0.04609987043815587,-0.016322344155525057,-0.01136895880954899
APOA1,0.007118383482928834,-0.014817039614191632,-0.04354026823141842,0.09560653590844657,-0.01252936225678689,-0.015235460408015067,-0.019104469802304926,0.002848778994318686,-0.013869304891934145,0.014573649119675404
PSEN1,0.07246939180469794,0.016224186790797006,-0.03484545271089993,-0.004627869446811681,0.016430313624099926,-0.031372372496761246,-0.0006441161181000694,0.03192356429243603,0.0017584230862822175,0.03511773764100443
CALM2,0.02873420589423631,0.023393819616088208,0.040141962214120246,0.000787828012685547,-0.06427411213379565,0.015911136602909225,0.0325646507606301,-0.00812894710001499,0.056992650143974595,0.02082816920713549
CLEC2B,-0.043547132238065854,0.008241311835289417,-0.022898123681730487,-0.006357232528296757,0.032060949482641744,-0.013052244810370667,-0.03162320016786582,0.019786138678781148,-0.029248703014133647,-0.017286238503494013
NTNG1,0.021769824814928996,-0.01883258009169266,0.0006152142368663331,-0.0033524375273555713,-0.02960880059151005,-0.020149764564798216,-0.047744555141269,0.04134345807187076,0.11398418466206384,0.01004528549031873
LRIG1,0.03367168593174497,0.029008679330044352,-0.019048158879050186,-0.036847168518152285,0.019523654591660482,-0.02857015964140826,-0.0835055777065586,0.010764552643700135,0.07532306970051296,0.009608088599608433
CPAMD8,-0.015115633118852174,-0.011253787063024132,-0.018960031809984748,0.012190993149790537,-0.017600604474019274,-0.012978022746126892,-0.010515483326908296,-0.011525836969043014,-0.019347651411419517,-0.00713707109855515
GHRL,-0.024115905967051182,-0.010566026810961878,0.012581591421528973,-0.023028292084525885,0.06918508688839314,-0.0227550779071615,0.13381366634239086,0.04027818875673359,,-0.05290904444596952
NPY,0.1053586817408572,-0.04117061130468814,0.04101753646792406,-0.003745039394807452,-0.014018841706745722,-0.025521325533769915,0.038085110655150654,-0.018371871951603006,-0.005209595362596603,0.01093198917577371
MMP2,-0.09796900198553601,0.010239488068099954,0.012457652171844835,-0.02154017542607748,0.040467206465253695,0.006021969710307005,-0.034920694105089516,0.055708324712999926,0.055094421616517786,0.09913032333450557
LHB,,-0.009801198642943525,,,,,,,,
PPY,,0.12059720935903528,,,,-0.009484823249745835,,,-0.03584351968183946,
ALKAL2,0.08069488923935149,-0.009658802513907076,,-0.03957658935939646,-0.019956158072764414,0.025402744452735597,-0.03830531599105063,-0.0454261939091594,0.11174858845927481,-0.0325369554889733
CSF1,0.020202460297249144,-0.04731432388961462,-0.05260602705605945,0.026339901226136497,-0.006567234337357211,0.0299767037083433,-0.012071101313690344,0.05290496655555761,-0.04341385260373138,0.027945446135478023
SEMA4C,0.005069551625359234,0.0387106880605409,-0.010790272749421582,0.04882595163221791,0.012293771995738566,0.033942613018472734,-0.08050574700999277,-0.02534374224448652,0.10570520783712159,0.02484661687718507
ICAM2,0.02282833400404484,-0.0020322258289525797,0.04339055735844951,0.008369816035142644,0.0027371945936823594,-0.004296020712830962,-0.007803435019576315,-0.029264714991039765,0.03714600608032063,0.026085464350213104
SYTL3,-0.0056410137197086116,-0.044343976741745485,-0.03704919048673047,-0.02975265482082828,-0.024236492337233385,0.004993591525049739,0.029200333266819208,0.018844907494011336,0.004967731824967681,-0.005826205208424248
IL1A,-0.01756412274993501,0.015366894303074438,-0.0632848107944411,0.052015490641487555,-0.03136345381639839,-0.035969092466109714,-0.03223383846216107,0.026706650957743026,0.022694597803140846,0.032751343201673354
HLA-G,,-0.010351962414691973,,-0.01671250422990966,,,,,-0.01003950341100176,
PGF,0.0769304537323492,0.011540389725247993,-0.013424855383685876,0.04222963703037988,0.06659701507695422,-0.0398526588954458,0.02048863571200206,0.028008437157103258,0.03626240316653136,-0.05213246652513568
LGALS8,0.050011868555627316,0.022910894830093155,-0.009280540720285098,0.006463439735279207,-0.015043334284265424,0.00794476206327378,-0.010642611675110476,-0.024582999248791988,0.014539158987980715,0.005161276368473687
DKK3,-0.05372029701139423,0.04985808266037911,0.09850013050759052,0.0005162679303584493,-0.02957707958544705,-0.0015018886430022524,0.014764585838729754,-0.05468164712124117,0.04849812733892932,-0.015169426792120203
COL16A1,-0.019015281542847966,-0.06981553084083986,-0.02876072341243547,0.0427605065107514,-0.009282449261938677,0.07336408861357163,-0.012595418129505495,-0.0044708198870037795,0.08307190204984506,-0.007859240002886257
TPH1,0.03966167724047543,-0.018837898222048975,-0.018611729074228298,-0.017709228800081214,0.06931434038851332,-0.021936405890702403,,0.14222196396092712,0.01573947912414127,-0.023582209267002857
TNC,-0.0009224840389294406,-0.05474415187305537,-0.07870886540277153,-0.02360820036672276,0.03371046794549077,-0.018399146692948246,-0.040068681454587536,0.02784892698277312,0.017255869154125292,0.009349871697559811
TNFSF9,-0.015115625944726764,-0.016976392410562532,0.049137450303361245,0.029027375282343126,-0.018551654051152992,0.00736506656181286,-0.0513952473151706,-0.02824058769748056,0.03554632600105181,0.07227090291794412
C4A,,-0.01161988973237078,,,,0.036815394205597825,0.05245329135822349,0.07802062648641336,,0.027970535967601327
CNTN2,0.08434285679824298,0.06492729162922392,0.026145660139357797,-0.003445244835544164,-0.04885839987232029,-0.014545035670102761,0.014163893657066034,0.014156297005951885,0.08250700286066417,0.005463787592779578
F7,,,,-0.01538051574739684,-0.017600594243959187,,,,,
LUM,0.07698488664134531,-0.011663292493207753,0.008853388929010437,0.032154499640748194,-0.011215020196790538,-0.022380239579230268,-0.05058128101623887,0.06019606616909845,-0.006112633623961555,0.018894426526547214
IZUMO1,-0.014443459433590855,,,,,,,,,
BTC,,0.01658959105557525,0.017337154663952793,,,,-0.019165839947439478,,-0.015098017599639607,0.011371909048887444
APOC1,0.055402615201133175,0.05457417348244703,0.09797278739987834,-0.0027031618135946647,0.038841882482837535,-0.0035457622776620514,-0.019114115855293608,0.06650773591932412,0.11247872740495693,-0.006430910097566016
PKM,0.10029213671526081,-0.012609751938738315,-0.0427338077685053,0.01985573977743932,0.0756203563551606,0.0021645492374380696,-0.053968554795165276,-0.007034689430701057,-0.04556564796971376,-0.006642531051316084
TNF,,0.02064515439948368,0.04916434344564346,-0.037785615634147104,-0.011237006938567278,0.03041586626934373,-0.04916326721095131,-0.023838185025546955,-0.02008998808042969,
GNAS,-0.03733419121360665,0.02919205988911375,0.11262214158407564,0.009940372850157538,0.009099106268789217,0.036851032309653683,0.020616660638320888,0.04292531717783291,0.07526461969861001,0.06491847906346893
BMP8B,-0.008986983116946562,-0.01500767896844233,-0.04978560861791768,0.02084026849296756,0.006520372143947159,0.011377178373419571,-0.06574087725017558,0.009234782989713437,-0.033156888204223994,-0.012964680148171044
LIPH,,-0.014720875374629813,,,,0.020754378972725737,,,-0.022398608342460626,
CCL28,,,,0.03498902195932851,,0.10311702588463421,-0.019534282764937568,-0.013200365437070276,,0.10784041559174491
PTPN11,-0.05682785781977121,0.015100490997729041,0.04797774124630697,-0.02263799503999061,-0.02634255082819159,0.009942117865953882,0.0300953484153584,0.021147994196384568,-0.010463820151190805,0.06195020350536035
ADAM12,-0.004118009064700016,-0.02733859307787604,-0.008885679582779377,0.04777354383681932,0.03770960756534831,-0.031185143102757638,-0.03354813069854611,0.024654288811453817,0.03913838162331643,-0.02080899764185238
EPO,,-0.015007679388673145,-0.019971329931426654,,,-0.009484823663760245,,0.0653880415643075,-0.02326266229003397,
EDN3,-0.02122811346820253,-0.003022041607826487,0.032744387004963085,-0.02206019906850036,-0.01878297831644283,-0.01470100888886866,0.07131561214872689,0.023891876322639945,-0.002109212949992696,0.0987182410257445
CCL22,,,,,,-0.019097897853645927,,,-0.02127334847658625,0.0013123226180283944
CCL2,0.0204304990024971,0.031491093134026045,-0.1180151698998869,-0.032288838125236925,0.030750175776259915,-0.019562469604416162,-0.08846560086483678,0.0404384510712662,-0.006885229753188803,-0.048909968106336923
DSCAM,0.019499656292679367,-0.013981983744974533,-0.012563996423644967,-0.00926376730409944,0.03707656882499656,0.029236052837314067,-0.039128864884991905,0.03435056743521846,0.04117562689555222,-0.036619377603413224
ANG,0.01885648349402549,0.00577180641027632,0.0032221834273736326,0.015997022333711853,0.005644285468387354,-0.02918971750034501,-0.04254939406084871,0.046903226068612844,-0.039658785750607696,-0.025382387418615558
FBLN2,-0.01990396804627886,-0.02275596416634831,0.0731305430745157,0.00798027350421663,0.06169974125796809,-0.024828305835562746,-0.03734093803631426,-0.02227450226621016,0.03138751917898749,-0.004969270264766437
VTN,,0.1020843068958314,0.03378216614158393,0.0027322564757473124,-0.02966885965244982,-0.01558250011413178,,-0.01383115979051488,-0.016357835162310826,
VEGFA,-0.02676492223428316,-0.08632311510613616,-0.07707920620772565,-0.0016364258444146464,0.09560851630647506,0.009250249099452258,-0.04477876136314984,0.021553790949992036,-0.08503616157246709,-0.008982564761980272
F10,,,0.038850160081924774,0.08153757325947139,0.053102063703311,-0.010399904147458906,-0.02146018346130493,,-0.027937688119221853,-0.012909045608502484
SERPINA1,0.10060756979182933,0.0316393972366873,-0.03743998678855642,0.03306114864904489,0.05422709529619679,0.03650286080769977,-0.0727881223947381,0.06374481078876022,0.0716248669321725,0.03612222912213908
VWF,0.03982331702145933,-0.009810390870765347,0.04669381855192701,0.01815515285625779,0.07382698834830444,0.006928130541796171,-0.05846587838838273,-0.005923655044667915,-0.042164094776593206,-0.0001668164095274182
GDNF,,0.011409007209245313,,-0.001315890384311604,,,,0.06576470340738334,0.032716672621060316,
VASP,-0.04097805041248889,-0.014599365566304635,-0.07722843632916601,0.006406670372812383,-0.06879366752830034,0.05820934887530918,-0.09639612845788934,0.005017206367887295,0.0007517778370472412,0.005664558833028991
ADAM15,0.016102525380298292,0.010796396539588615,-0.027098879048464822,0.03640297876989167,0.0901325352622993,0.015111533754575314,-0.028411960256669675,0.06535012264435071,0.004074372969333745,0.028949167323104624
WNT2,,,0.0735096390079423,0.010021266835171374,-0.04517803658523407,,-0.0221240182965499,0.05125476389564892,-0.023891919426988904,
CALCB,,,-0.024321425870115914,-0.017950192015239053,-0.019456037540943737,,-0.014811357844793068,,0.0005655203161919319,
OLFM2,0.056846098127681335,0.013655183600536048,0.02896782927394753,-0.042348063713634906,0.049590317628565354,0.044507676504041124,0.010466963173388485,-0.033388676915174505,0.1120038475656353,-0.0066799720424418185
MFAP2,0.02851427437359406,-0.017671193849511917,-0.0325454306574212,0.018774351357547462,0.012081306309262775,0.056780686829496795,-0.017218466867686164,0.0244994681094273,-0.036752530942534285,-0.013228910299713473
HLA-C,0.05556811386613692,0.007819760167141209,-0.04423770219107047,-0.007933732469187433,0.017002643790888564,0.02312216344652298,-0.06704039903935402,0.04761077339262402,-0.0021716267473138344,0.019548481844844676
THBS1,0.14034824565657678,-0.00014086014924496922,-0.07978299005645169,0.023894630008129827,-0.0029809095502039465,-0.050648936649659915,-0.06394707731976773,-0.01863728405641315,0.003974935698674388,0.002882267951005642
HSPA4,-0.020152349373892847,0.012121112272702012,0.025095700521437576,0.009157664359776947,0.01760677150530082,-0.0209257458393081,-0.022786799130842212,0.02934969806459805,0.05927195092269832,0.007759392715124525
LMAN1,0.09818375928538042,-0.02776218379272149,-0.028496869288362592,0.046799651602388706,0.07628905892733596,0.0061409111733994265,-0.011867859053011841,0.04468046202083091,-0.01907213278144759,-0.08411685957912775
LYPD3,,-0.011003310865617262,-0.020135351450656692,-0.004751999510951693,-0.017769539307816027,-0.01327951603967292,-0.017822878225061446,,-0.034973832565496375,
APOE,0.020013760588271864,0.03638505990428502,-0.07839221171058645,-0.0373117519487534,-0.008333160158479038,0.06061374260968448,-0.07777577127010625,0.017320132505396973,0.05911237430548595,0.0192611774078842
SOSTDC1,-0.015115631863379494,,0.09232189206749804,0.03186892954283131,0.015666131427057556,0.001314610662337021,-0.020248271325534757,-0.02531048844131627,0.03593726373278495,
ANXA1,-0.011144197191776107,0.004377825422956114,-0.06001286151069053,0.021955984116298944,0.02490609934748612,-0.015349537345817227,-0.07542617408008837,0.03525661946023117,-0.04396851025355641,0.024672540019506826
WNT2B,0.022773075274973135,0.01861305359549883,-0.028918996076103275,-0.01436720573898215,0.022881521093909236,-0.015906554166377675,-0.029820680862720866,-0.015133242293980333,-0.0054871861091906286,0.08760031033893896
AMH,,-0.01528957199545396,0.18708261433777146,-0.02012049668074271,0.020275589142341253,0.06779645235531569,,0.0040737322480491125,0.00781331648637697,0.08373085478817764
GDF10,,,-0.0013261845285644479,-0.0371601388201863,-0.03135039268062847,0.13621258841271583,-0.044052484108815924,0.010892671237292468,0.034089192924454316,0.003546404712448274
EFNB3,0.029291556515219076,-0.035946013719857506,0.02128413153859909,0.04262203702594922,0.0075518405208006316,0.09396367370866993,0.06844168405657551,0.05421730629169441,0.052125258483306645,-0.055396695052279864
LTB,-0.0013590604006368614,0.020749838826881365,0.03495407391041084,-0.018423170749529802,0.01751043550311047,-0.01650286033869106,0.040362375540580274,-0.008380352486128458,0.0452616810289636,-0.06954932173928194
ANGPT2,-0.0030003380527067226,0.04504697048459343,-0.02869615346785055,0.03734854850929268,0.06543043078156441,-0.03504779887971987,0.028749883305073148,0.014316596218214116,-0.0037615535814622828,-0.02216107418657967
NRTN,,,,,,,,,,0.03981881444591276
ADAM17,-0.027996165452740585,-0.03874000797984201,0.01506204090306226,-0.023062859436694245,0.0638538019501382,0.015120741959523853,-0.01149168625730008,0.04168136983776956,-0.007252583041198926,0.0578099215595696
LRPAP1,0.07330174852064947,0.03294908011077876,-0.0176066419472902,0.02256927909068789,0.029359393007047086,-0.008447787375365568,0.033871931757330026,-0.015563215857794162,0.05160636381557228,0.03705366856488055
NID1,-0.010631288351486988,-0.001198279999232395,0.02988309370075728,0.008351979353841636,0.031108426369182766,0.01858319637649653,-0.0022206235142283952,0.02276868484636708,-0.02789374530728184,-0.03272257428264259
MST1,-0.0009866950539197616,0.009006332900045665,-0.000330811456430588,-0.04951969982456699,0.06560084182645516,0.025241402016102307,-0.03162349972692529,0.06929002531810147,0.009192248413954707,-0.032364483676605084
IL13,,,,,-0.019707598740954624,,,0.015729059650311513,,
DCN,-0.004915183731934301,0.03394448325856484,0.0884884722865866,0.021826020100001606,0.00958082516535612,0.04408714026440543,-0.07368461194819757,0.03290768023654991,-0.002328098585492488,-0.020685678051088948
IGFL2,,,,,,-0.011243783405843505,,,-0.023049425261453222,
COL7A1,-0.005636526468208966,-0.005714332626132583,0.010349331566750646,-0.03708467416742002,0.049025651858750144,-0.040187087004627156,0.08504048057213956,0.00732753195688422,-0.09109540243360499,-0.06322107285848388
CALR,-0.005650641014188988,-0.031090099170235773,-0.07771726555577689,4.847817433336306e-05,0.004778973919790327,-0.03634116388976072,-0.06713245175568802,0.02411326113151032,-0.030625465734439215,-0.00235792032468281
PIGA,0.15743005072794078,0.032345803553895706,0.020452600586850906,-0.01390207550073467,-0.03756951999551293,0.02883852551499163,-0.015142188410871971,-0.03936833612157784,0.016284902579832405,0.04243489512270525
CD200,-0.043547711994225156,0.0001443564241236108,0.08336263676002935,0.058558163559889534,-0.01857074619725576,-0.019964248736812677,-0.0067012782171763435,-0.007474015764569909,0.07598746067858096,0.026497908009921113
GRP,,,,-0.023960588230901216,,0.04651030822587451,-0.016381032320166685,-0.016816957122241134,-0.021729919955083575,-0.00013623879400499392
CDH1,0.041984854102606634,-0.03676762497108599,,-0.027726320609868453,0.06147112782254893,0.08725518236760915,-0.007146869490254796,-0.02736724550102123,0.025827087848803425,0.022423748169480968
LPL,-0.05772340833877964,-0.06654897899024588,0.002361745548571434,-0.051090580921747245,0.04406934927653683,-0.03712987101262037,-0.00021194144565069432,0.06514119928237411,0.008706799789653195,-0.027731203248156245
SEMA5A,-0.007487055805962486,-0.03753021920429796,0.011052355130861585,0.0067700261674820406,0.04035767842031607,-0.017787478307758828,-0.01599277012431266,0.014488336225380498,0.06464826696142366,0.061373620769840646
SEMA7A,-0.027276829967484918,-0.017581421714435334,0.10251669347171259,0.07028596171352669,-0.034169513651596664,-0.03264398765107514,-0.023289393940308222,-0.008399128478754011,-0.0026433164287586112,-0.0037735181441760357
SEMA4G,-0.0005687203123891473,-0.03323450136227577,0.004135936079302187,0.015308899854841025,0.06573079186033066,0.05261331513496956,-0.016021566425651262,0.029647979821705302,0.1283620086309715,0.013037472612891544
SEMA3B,0.08620902542619326,-0.0018642094404132568,-0.07231039846655435,0.004196883106972537,0.05132299367242067,0.02496240439851255,-0.024595518410600002,-0.0017305600688924568,-0.08579633797483147,0.01983790801544476
RPH3A,-0.05284538843340976,0.031403841532457365,0.02768913852187523,0.03441627987960451,-0.0378760184072882,-0.0019179890624045183,0.04697422034121608,0.023865338368991434,0.027890605234903887,0.007500699572067813
JAG2,0.07562318562164203,0.036629156108943725,0.044655630716851365,0.029676231704002846,0.0017172317762347681,0.0644627233631827,-0.03635988147509638,-0.02199736367081215,0.09118410868351101,-0.007186035432818853
CGN,0.039980118946848046,-0.03427933033818714,-0.013903339455934473,-0.029142187644686565,-0.003380533352125906,-0.012747108663667626,-0.030121769345921114,0.01998288622233406,-0.03006390676483677,-0.034155828527048716
GDF15,0.0011077569077073508,-0.035646835955721955,-0.013014424936645175,0.016119659502138832,0.010917733151430024,-0.039985943202487696,-0.034712103376700824,0.029299106770406598,-0.09353151261410866,0.0077185473284196535
SEMA4F,-0.016595775398168804,-0.023603556164951703,0.007901031611972361,-0.04301590308980141,0.007122180021787147,-0.024815722589401932,-0.006104225212208252,0.04319589121639191,0.046620353801193656,-0.03644788392288769
NXPH1,0.02251746796915323,0.04799948307309627,0.07071389818557676,-0.03431649289579627,0.03917491409923996,-0.0012427287818296032,0.024344411063611203,-0.009814704210537987,0.08697715303992673,0.045324189294457286
ARF1,-0.027668139971174822,0.05018158818016979,-0.02013343425458737,0.030007333260385936,-0.010979921181591384,-0.003195897229750245,0.04604236725710928,0.0164193990025556,0.0374113952606843,0.03842355815777158
EBI3,0.005506873371916144,-0.02872918824851261,-0.045257483781855234,0.09245286566247063,-0.041195588518336226,0.00018282661595718622,-0.08042598854794947,-0.0318279803371166,0.03944015637657593,-0.020236732603138827
TIMP1,-0.04545442135111019,0.011550910660359381,-0.0612970721875228,0.000600678193612288,0.06901310702416223,-0.00832667422702895,-0.122364028419915,0.006432425358780179,-0.0991760059398162,-0.007316745217289827
SEMA3C,0.011704802549890075,-0.02295362654168439,0.009914159993246902,-0.027138692803013325,-0.03031435923369203,-0.03276207394759942,-0.03917522102414998,-0.0004681447689702423,-0.02323872542055097,0.014543074237232716
GAS6,-0.01229337155956442,-0.008384100115458547,-0.005492836129929596,-0.04519928413220106,0.049880909735375706,0.02646838007470947,0.04082056569841875,-0.025623317722270254,0.02637634618960341,0.0507541197106866
MEPE,,0.04428854509584525,0.16638680856909288,0.08052428292635554,0.04863193494181409,-0.024482785499830795,0.02315661743514407,-0.03083741759720266,0.09542391900511496,
SERPINE1,0.02585348086206889,-0.01085954546065387,-0.044574098712536404,-0.009198214240285465,-0.01433808534224664,-0.00806158042175917,-0.017619936047069896,0.041387524912523385,-0.0928519629990288,-0.05243530520440934
RSPO2,-0.01597053187050209,-0.012434480863910453,0.13274715325460207,0.010671586104396674,0.03180020744716543,0.03907865099804963,-0.04522500073897542,-0.006674266327455195,-0.017878794092677463,0.06625110073446219
SHBG,-0.0179421040732495,-0.019896527337233315,-0.030205273396919603,0.018276855722397903,0.007235442790540869,-0.019097897926113057,-0.015044901453033499,-0.013413786428300278,0.004698916291693849,-0.01524543039775249
LGALS3BP,0.05900019901983368,0.0037140966116423115,-0.07411939576877213,0.026582710740534567,0.02050894251281374,0.04485332945164027,-0.02414728011408922,0.028388713117563275,0.010457202993137859,0.0260815497468884
LAMB1,-0.02116672006510095,-0.03069481869543992,-0.01583584659146107,-0.006744134529315458,0.06660579529447705,-0.013213904927817214,-0.016718625137226266,0.037593639378325105,-0.0402025211749024,-0.026463855202356324
SPTBN2,-0.0284200017629342,-0.013151851902019463,0.03707305111372966,-0.0359667281680174,0.013072638980332061,0.03886961038249127,0.005002133612746883,-0.03088128533056756,0.08267343004276222,-0.0027858795344753336
COL1A2,-0.04728470505504368,0.013100156298003362,-0.00794096597133137,0.019453356695023752,-0.009002384729266894,0.013090554135125498,-0.018433138027103335,0.03826465891246072,-0.027151083182610704,-0.03261366283837316
DEFB1,,,-0.016378858000217465,,,-0.010017548826249863,,,,
CEACAM16,,,,,,,,0.060841239382066946,,
SCT,,,,,,-0.009207361851341755,,,,
WNT11,,-0.016805990320001934,,,-0.01920139184723289,,,,-0.04847750377704805,
LGALS1,0.04789815266951721,-0.03257255540739499,0.015343417140068481,0.031272557653570184,-0.034326147859160654,-0.051369147130106915,-0.04319837127740994,0.03591172071148069,-0.10554838937425222,-0.028830891382702076
BCAN,0.005495752639960241,0.0069608530811905754,-0.003404455940594253,0.03749517216498852,0.0635924425350737,0.02161123495226438,0.03978800242836732,0.008081378899603451,0.1168854433475354,0.07898108676459421
ANOS1,-0.0017110491535685037,0.036664983630044654,0.09466695751485853,0.026082049493410083,0.03972634178306278,0.053726549991946954,-0.06624850492480683,0.011113901654683195,0.13185781192487314,-0.022723919486128966
EDA,-0.022483172038988898,-0.023084646100425186,-0.03516965280057093,-0.03389702187824874,-0.02295840067648657,0.004228170913178148,-0.018409235844169806,0.054169911402079794,0.04481845693577355,-0.027071633851586032
FGF22,,,0.02170302078053851,-0.0289878314351285,-0.01760060214900405,,0.006084533202994653,-0.007951681179330344,-0.003163606208970855,-0.04962436606123811
SHANK1,0.030530854193875034,-0.020263143188978268,,-0.015655596551639676,-0.01674585508812065,-0.013477027292621261,-0.02462527001760941,0.017479339168570113,-0.027937685185853524,
NPVF,,,,,,,,,-0.019845430167335715,
TGFB1,0.022250414777398836,-0.013686095706166626,-0.005314806812792893,,0.06019026752357166,0.031162835420918984,-0.05484885406190216,-0.010113449277906838,0.07022934577224078,-0.0023699270186050103
MSTN,0.039301498527940334,0.01836335715141185,-0.039817374008650486,0.0001823136167445694,0.008912565397905173,0.0827710110479506,,0.02577616748734305,-0.04081374273155693,0.06269951186589771
WNT4,,,0.01680542980683264,-0.007663549138468268,-0.01995616282102097,-0.014148200848407394,-0.02324633473038246,-0.018608633739394892,0.12532335566683273,-0.035750748265422454
TNFSF4,0.10589398740487942,0.027295656593642515,0.00844771048838862,0.0568930680591166,0.017626757128102542,-0.02420773950227928,-0.025070778067253545,-0.02780677794588428,0.10610043531524334,-0.017808405171739504
NTN1,0.08416608548156125,0.03422165667066062,-0.047959942492486286,-0.02469915907670001,0.03277329853346889,0.013990424128312856,-0.05358673510434216,-0.017320047981972432,0.052628854065764265,0.00276140558944768
CXCL12,-0.018354766950684172,-0.03891001794764033,0.14056698529155934,0.051275530060147505,0.004102246953119075,0.004238134004459939,0.0019082056756432896,-0.02965939220966421,0.023500065702671245,-0.04529007681153547
