,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
BDNF,,0.0942465088889083,0.042440856134991364,0.014781779835600696,-0.0432249017673479,0.008811352355638933,0.11511938494338719,0.0783324160697282,0.05540867586708627,0.016696463958988876,0.0044680639372089714,0.0010313627113604964,-0.007804583629320554,,,0.007669546380481093,0.05635711412019376,0.1988448002901468,-0.045106205500413915,-0.0014371995533351254,0.05853193699567237,0.11374803560767856
CCL5,-0.062445000500484946,-0.06656124735967653,0.10264699906449103,0.025665295705830853,-0.018121491794324176,-0.010576201427118827,0.05920487893575778,-0.014345673466547169,-0.0007598073975138992,0.04694513967385579,-0.008835986221692032,0.009977123003877614,-0.08047986496646854,0.11514631528123981,0.10290867000183875,0.013879753719908931,0.027576458547123702,-0.020999543279061034,0.1297099317963629,-0.06083152682072502,0.23612507960808074,0.18515536049923983
GAD1,0.02346747997940872,0.004513446214792769,-0.012902835547574003,0.06697470026801243,0.016040060083035095,0.043044288344939716,0.10540553904131633,0.012049295941757918,0.022537566049019263,0.03168455344603081,0.041356131943836784,-0.02969301313643559,0.006506808491922067,-0.009076308968473376,0.08056286339699816,0.08515683946397523,0.02836761055631121,0.07235706823422812,-0.08939360486573841,-0.027087427403411444,0.02401600539337431,0.027335329295341926
COL14A1,0.0139636326610081,0.08056677546270428,0.30746132391609254,0.012252946685441477,0.01520689679303711,-0.008469772117082417,0.13918543000391695,0.01953622309109752,0.040254185167533735,0.03292199679791292,-0.013565657225366339,-0.03823329684502416,0.1176165639807635,0.02174311238596,-0.029177280424546072,0.01612931211950554,-0.016245311771857642,0.13993912080486226,-0.029382986838119556,,0.31986699721023026,-0.005109113494438829
HLA-A,0.059065065497529975,-0.04103652610185825,0.06399602763943311,-0.07134589633201427,-0.04732833309500216,0.019663907425823593,-0.06018655010118166,0.05145799856290717,0.031489643675423756,0.016933164152734787,-0.02226694752534856,0.007029569929065515,-0.0015731631001510466,0.14623708818709405,0.13479973578702487,0.024093704047468197,-0.043610007495032174,0.22352833981984552,0.10000590090432025,0.06554871442687975,0.13251132315041525,0.01202771647941297
CD5L,-0.04582405036693046,,0.012553458257254164,0.04432657063247224,,,,,,,0.038689673388699164,,,,-0.015300664960912801,,,,,,,
FGF18,,,-0.024625745954184982,,0.05401126411314403,-0.021589162531847592,0.07819637647764574,,-0.00569316742445354,,,,,,,0.10053140094446929,0.06064894862578058,,-0.03434531863425852,,0.02856089462001403,0.0812778048337497
ADM,-0.008216303204232462,-0.13763759447562582,-0.11491386947137362,-0.029747777079616355,0.02151849748384709,-0.05640669663993443,0.03834587065199379,0.0656039652594439,-0.041789916863118615,0.012846978095523346,0.0028538046178410268,-0.05247705750263025,0.01979825565244646,0.11416672372263781,0.06488863139160868,-0.01180910267797341,-0.05050743376599365,0.15127281348912802,-0.005556574817812899,0.02465275717645295,-0.012608002821312244,0.0409756372321624
CCL15,,,0.07921352932856573,,,,,,,0.03968461791702448,,,-0.02637698211228788,,,,,,,,0.03723776204272946,
GNAI2,-0.01644303078234824,0.014425733494915625,0.15104490361183268,-0.0035723099261592674,0.00504307726431207,0.02667850323911309,-0.037157626184857254,0.012040885898558434,0.026607760402463328,-0.0004825511569114413,0.04515821116501777,0.03103917754793735,0.04166969746378835,-0.0753824531505948,-0.001269489717488715,0.03362451345656182,0.03379425829053878,0.09890488314202696,0.09507542351822675,0.038046279962363636,0.15740295867864137,0.04446079513216975
HDC,,,,,,,,-0.010125158021303943,,0.03752377418849919,,,,0.028840391786003353,,,,,,,0.04590162234755645,0.013309475939610717
COL11A1,-0.022966205896052434,,0.08342363140519804,0.12188803765873277,-0.030454909604929713,0.0058790876440299,-0.07238142920320917,0.03308646394404582,-0.03800560994272577,0.004627983742613597,0.042092323856288465,0.09064944923190801,-0.06963528481467648,,0.05692357163563563,0.03550560959357574,3.5477860561162165e-05,0.017294423566568948,0.0779217167423667,,0.12741412607632696,0.16201050237771888
NUCB2,-0.04625052812077328,0.05251957058915003,0.004469119690884125,0.03669294263200974,-0.01567146990050255,-0.029473552235509706,0.054194239909029024,0.08556715230224006,0.017076122804623714,0.022356788753324724,0.019553425056482252,-0.0018232535950678751,-0.020967903420561564,-0.10900301599179048,-0.04453949167510286,-0.057461152726167454,-0.0070026378851613,0.011790842848730275,0.04257061716632166,0.009534092610202884,0.1407976802498292,-0.10124479490971118
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.05156180754783935
CXCL1,,-0.08354440520437179,-0.022810774808963565,-0.029956012246212263,0.06738572894031444,-0.02475253034445769,,-0.05326310124497913,0.02711432760744098,0.06132893577410663,0.10123344820477412,0.05779715354972479,0.02438985065842604,0.01574497343616691,,0.05433408136751854,-0.0038815571001545386,0.08968914219385635,0.05174384632532268,-0.062055155738345205,0.12245202526658915,0.1839843120374701
VCAN,0.06088672347860655,0.03157587055940302,-0.014700861905364945,0.07560252989919401,-0.007235499682761251,0.01626000084247188,-0.10538728659187896,0.010109711458429408,0.08932399094313868,0.024465791220232496,-0.011977581747965219,0.023542053301215973,-0.013344374565365854,-0.030632816658524045,-0.027256841048108927,-0.004762450569932546,0.05011972259136435,-0.09264895522791673,0.10678798824583727,0.054132132192537104,0.08932087332417676,0.028179041578784748
MMP7,,-0.014424057823072023,0.0010772266051857912,,0.03166194347428278,,-0.0306864068105206,0.06921069111992316,0.04064065576904536,0.04037968887413705,-0.018940112624366942,-0.010444840552549765,-0.06737457890449476,,,0.01904106810866636,0.0042496613902042926,,-0.023021093846156457,,0.11299997856778311,-0.0484974167501787
PTPN6,-0.08994023633699183,0.05586428637246313,0.07548314237514832,0.03693766409284308,-0.014610655771061833,0.033396979831216346,0.0224504452844607,0.0547582822061033,0.01310180496251696,0.06302732966328083,0.00404378159132395,0.02456688721446923,0.032437929127163444,-0.01114029333861137,0.11489371100069624,0.013335448734533985,0.019972053727516256,0.06841163469990705,0.136588092538726,0.0027653161196173463,0.20160915747318137,0.11371433171838087
PTGS2,0.007999147158774622,-0.019892308746414383,0.07901110608887875,0.03503794774811864,0.007882469812774176,-0.008547867694402396,0.019148819247586976,0.05851185825450329,0.01026049547684748,-0.032093926702884704,0.07759163954048091,0.0024377796819211625,-0.03662929326508807,0.056378172478355366,-0.001127387746033322,-0.01453217543924036,-0.034262838246933644,0.035814431522021274,0.01682371621936763,-0.09493489925430086,0.06189912683573768,-0.0022888061092263246
XCL1,0.07530525196377022,,0.052150046363603306,,-0.0176417652493779,0.07231477877912276,,,0.026225589898681657,,0.019852952574341127,,,,,,,,,,,0.0016617708956529593
CD58,0.053218187551414026,0.08148813022661992,0.014238633150374425,0.003982648066715027,0.017998249075337504,-0.019616602992982082,-0.009517439666712998,-0.005125999123100995,0.022432195789658244,0.053129884835840024,0.09750954377103706,0.013723639299148797,-0.055465840054333235,0.026996113254209374,0.03988621067894544,0.08033985188076792,0.03268135165085854,0.03984276549044781,-0.011758539267520539,0.11280605166782567,0.08252276522945963,0.05047200780309741
TNFSF14,-0.0028677419703081485,-0.010935242631801683,0.01581951520892724,-0.031243133188042855,0.006385737017375491,0.013344959384050165,,0.13269931931310722,0.018706055186487294,-0.014698454306863364,-0.009486347974839921,,-0.033618382252651395,,-0.009394907111943228,-0.03795178758344292,0.06117521649770246,-0.03329252849329547,-0.013928318342902826,0.02589218879776621,0.08138177809382194,-0.05089146412572154
CNTN4,,0.037841808819556816,0.05460703300463484,-0.024457024993368607,-0.022505376559921568,0.02666249195016114,0.055992711306217156,0.02167071242707263,0.10263083300578459,0.005773784129363038,0.024120634461386927,-0.011018319312598127,-0.031367662590279996,,0.05486780174301563,-0.01877791633089503,-0.04086119364849909,0.03169554042438139,-0.06785231190868811,-0.04431305580475841,0.044189384250817365,0.0027692090865849743
NTF4,,,,,0.0046340046775811715,,,,,,,,,,,,,,,,,
INSL3,,,0.02559477195174345,,-0.016214321237172032,,,,-0.008009634521203797,,,,,,,0.03232677834997399,0.036391563765882796,,0.01598191289229319,,0.08386582901904019,
BTLA,,,,,-0.014137621429075759,-0.017261249987017276,,,,0.07107995557922624,,,,,0.11251412238476101,,,,,,0.01784473894086189,
MFNG,0.00845232724280216,-0.032259475711607394,0.08732800643631375,0.02787664551648726,0.013187638737393923,0.038800583354256256,-0.03965688446049165,-0.01250549072102813,-0.03256610058951771,0.02996971110974766,0.02993972717317388,0.04995015617436833,0.05415390085307307,0.05428736330006851,0.07832351468948062,0.0840217040600315,0.059676785115625165,0.026255899264618885,0.03802182495910375,0.014303725832512543,0.11066708800303739,0.06901232056572908
ICAM1,-0.024093756636281508,-0.01126140340433322,-0.02449011399305696,-0.027675734638252986,0.03254611407151895,-0.004776028261822464,0.030625694791008663,0.08844462095808998,0.002495392416096201,0.06006301983692982,0.07795220583387985,0.026394743556888797,-0.06453825097723773,0.03166753325632268,0.04064237157690905,0.008256461325059684,0.017518711560162433,0.021131277460346348,0.03336245963519481,0.09118895292276492,0.03005742403601788,0.08170160799442412
PROS1,-0.07673934897150021,-0.04569245801472973,0.07184841732309122,-0.04030789897209207,-0.014278135233295842,-0.01682900061771861,-0.03883263648957871,0.03671725696549796,0.019344177170992016,-0.06514071167327011,0.021230788025195207,-0.007590007563389362,0.024016107421197953,0.14521007487569276,-0.03921363322991216,-0.01205287661039328,0.04778923733491379,0.12640338257236644,-0.01951666202823287,0.01822747277556508,0.0334480870362021,-0.03599940897908099
CLCF1,0.016315543892574277,0.0038918124418554786,0.05371843610664004,-0.02869768201159675,0.007134269027932787,0.003267215239011496,-0.010333699663757903,0.06475665677261387,0.02524223135568966,0.027551783576884568,0.005543375703145455,-0.0166765616940639,-0.058221306025792875,-0.011479390374869334,-0.015329304977222223,0.03165340956406275,0.041225434054550154,0.07007002872968447,-0.011539273057164531,-0.06594672310009794,0.008044706145031824,0.053134641891090004
PSAP,-0.07043254716345362,0.02144383575630896,0.02233595298100759,-0.039312684981631534,-0.03923124629741368,-0.050927703260610586,0.12310640171680434,0.017234228467693326,0.022409413925601685,-0.015348261415859828,-0.029843423266089308,0.04418824392371764,-0.04469595636987687,0.13392850506453705,-0.04503085819073637,0.05691370976596289,0.0004713063952082628,0.030551012977849405,0.02898539044136312,0.055086569872585936,0.20613856588143817,-0.12230320885208941
EFEMP1,-0.07802178444687037,0.02178263240542663,0.005001203062696529,0.020865355791304874,-0.001995956422844468,-0.058221547707907814,-0.06027997897411939,0.01302670858298933,0.04769760466618192,0.004177185756191906,0.005656925583306983,0.028997506120125766,0.015839291660032402,0.13641783563822257,-0.08352845955877478,0.030364417491090315,0.040520914532331774,0.05709966864531318,-0.02171986544118182,-0.004684263667396035,-0.008881195912014845,-0.019769080181223534
C1QTNF1,0.13197477995508014,0.010979365231383037,0.059277341105681156,-0.04750513781127509,-0.027331184026343255,0.0353092182960623,-0.025865344639004997,0.045905819209935195,-0.03781608374573623,0.011058437895208906,0.015217255376183278,0.015073491183119977,-0.0238300405693096,0.05402502366199085,0.040047944055538326,0.0329979248022154,0.005937610460865082,0.1275231997735226,0.05068252550708842,0.05562098113951717,-0.1728697215923074,0.03714047325171155
ALB,0.05087016280632724,-0.0055745305054417426,-0.006830741161891314,-0.016721594350371977,0.054493273198599,-0.021309197757701685,-0.03670057150431467,0.006932199906372277,0.09834008243424922,-0.01669433967146335,-0.003863294626938959,0.04590603538450657,-0.03574825267561537,0.14570177979172141,-0.00346012993682474,-0.011291063110103979,0.0010267603936142523,-0.01581881063783003,-0.06089629628133196,-0.05227203911073464,0.041288341972065205,-0.019483562657689482
CCL13,,,,,,,,,,,,,,,,-0.011907246900243213,,,0.022095226784952886,,,
EFNA3,-0.014158373412500357,-0.021484204370787175,-0.0634544942076092,0.07337033248087363,-0.00609896545563194,0.03700409172018465,0.09434742180139598,0.01486650629832124,-0.0032114922016800904,0.013072297707565617,0.051998723410560756,-0.006674097627688993,-0.04289284371180477,0.08282745478639626,-0.07713544521779003,0.006211430060860927,0.021292215345497585,-0.02621126057701407,-0.03702303547907136,0.016384646567524953,-0.05592395757985453,0.057120594426062245
DRAXIN,0.06424945041888212,-0.023214432549414996,-0.09981280405423296,0.035370062476020085,-0.014426123356193043,0.004757259520823147,-0.03245379780187687,-0.017877834536787842,-0.01584697775589929,-0.013404735534270337,-0.02592865234834484,-0.0008769912660982668,0.0476702403700494,-0.10128176624663152,0.005764509325167918,-0.012734092663006954,0.005109873176392083,0.10151342263573704,-0.028680980763097334,-0.03338267429146463,0.13544860716363752,0.021022181259561703
RAET1L,,,0.013142188104673805,,,,,,,-0.01605518755577648,,,,,,,0.019466612072293728,,-0.027264650538380345,,,
NPTX2,-0.011801842362825976,0.12275235698345588,-0.06026351303125153,-0.0023328901943184097,-0.031212756111209914,-0.045321267819712165,0.13720104429603866,0.07293235133483711,0.019971488347113476,-0.010888039030075474,-0.009068214420708492,0.007725585508364861,-0.12462434128769838,,-0.01087830909716196,0.10781778985325019,0.1250268988443984,-0.0016562987265682381,0.006478912161156787,-0.0019724036056968275,0.1397950693378754,-0.08269974145088184
FGF11,0.02191590858790058,-0.05596365754884658,-0.09422650885950683,0.05305920362796422,0.03596077388224737,0.015499094021917492,-0.021067425865768586,0.05616274052462307,-0.04519138549000635,-0.021237766199248713,-0.03885903014932229,-0.03410543319313518,-0.012682681840620528,0.07073425678145849,0.03354423337062386,0.02719681566562269,-0.03661407205703381,0.044192677747522835,-0.016763541963720503,-0.003586802906900224,-0.04142818611341427,0.02247848497543406
CD59,-0.005716787427679013,0.07566514765817343,0.1774362084609797,-0.0254015708791331,-0.033686787810734045,0.0183070502972678,0.1661947099065522,0.08160728540026532,0.02468711530844307,0.03705121560209395,0.038598191966156686,0.07332278406024778,0.03212885490192836,-0.0006831131888288636,0.1519856297715948,0.06905222298846139,0.02189191508865027,0.0581883489913058,0.16690478043361828,-0.021586094306165912,0.2358308147645044,0.08534600826831834
COL9A2,-0.008392950275804415,0.0626597135100313,0.017771538514032417,0.023547245060783414,0.0003437340137862474,0.002194516011677754,-0.06471311774766733,0.008942096533731117,0.011625739798529306,0.02852609914093559,-0.007646802899445941,-0.02634626628987646,0.04700705917596102,-0.028171033125678955,0.020894358959794662,0.0013407289390510767,0.050861506931351684,-0.019996722853008703,0.024854691522346577,0.025800339807523092,0.1751943110232607,0.18653728391792676
DLL3,-0.02226480859178397,0.10991155415323013,0.02060804676236078,0.08495226837599744,0.053879410322138825,0.0067967385491918015,0.013709083580000597,-0.03287881495647149,0.09803912826280803,0.03376729995491908,0.006294051220160834,0.03568165827220589,0.059544357587806,-0.09629501272393558,-0.02527361901462537,0.03353492013413987,0.03816480132743696,0.032508124540655665,-0.02375732660990188,-0.04687108374806501,-0.06895529346756499,0.04956521148820635
FGF5,,,,,,,,-0.03391367280898097,,,-0.018215699511456837,,,,,,,,,,0.1261362337047585,0.09449260956966586
LIN7C,0.00745252598367024,0.017449540014463943,-0.019193782985205483,0.02364729400321853,0.01523994905773344,0.021260752047894713,0.009392333633000958,0.01629318255051238,9.165796685266071e-05,0.00857336563832232,-0.034233626170345643,-0.012727005923793448,-0.013847923759042495,0.034375420599022384,0.038286794176531684,0.007627430805168825,-0.03531577305790824,0.031098482680057875,-0.11694429047183069,0.06818620990418088,0.019873984164785283,0.02823314582602386
GDF7,-0.029148155494851377,-0.026505707135301166,-0.004827625201936586,-0.0004450612205755437,0.05239390643391236,,0.03089094325709049,-0.06066601860540331,0.0014447130174373808,-0.014698453735681405,-0.03348328897117394,,,,0.022636802662331038,,-0.02283984589492308,0.011578862210428312,0.10133846779504868,,0.06460843854911386,-0.05018534395482736
PSPN,-0.04109701963372161,0.0026964295870301187,-0.016510960876369773,-0.011845988998618386,0.039062935852156117,-0.053726548287263816,-0.019187154379092627,0.027970979542410266,0.03652866993968162,0.05792150650718874,0.09009772034989841,-0.059928009797763235,-0.02110103189003007,0.061019352673004894,-0.052830579285115496,-0.033844622334729964,0.029476814055355707,-0.006650844443061037,0.040642367316973294,-0.056060061406173055,0.04193011107205329,0.016332363081409614
ANGPT1,0.06148434979599809,-0.024380197032964842,-0.0017003289004848103,0.03009244768946057,-0.002883594373582639,-0.004233738026711139,0.050079678803888424,0.007728993217282643,0.016878951823086574,-0.02874635429247712,0.06505624590504777,0.016291056456346754,-0.058714943544845896,-0.04550886225194398,-0.010772627174413511,0.057001322123269985,0.03392108309665515,0.13596070251745737,0.0170250045669147,0.10524033580928115,0.15775536830941858,-0.019103726264542747
PNOC,-0.02990145465785977,0.008180920185034161,-0.04706963425565154,-0.011872173317854668,0.0009238497743955763,-0.04221880846810073,0.04065102956718444,0.02619856137298965,0.035640492915923375,-0.0005514806805034039,-0.024244011721929623,0.04692538771909444,,,,,-0.024287992590126834,,-0.03506047107367795,-0.04564855798445535,0.10661192849313748,-0.04276128119404122
L1CAM,-0.03277280163007638,0.04099309533199177,-0.0491653999179429,0.08840691249165947,-0.029059450198114012,-0.029442747244280573,-0.028915030216883634,0.038913638125683915,0.020059210366372163,-0.02089570105599319,0.02422215930898969,0.008788949449683628,0.06603593870385234,0.04418656918008047,0.029414310326009368,-0.0041613419296113105,-0.06866718550260384,0.1218666524315961,-0.07750466875277956,-0.05576959553585242,-0.060778510869986854,-0.09008655297568315
APOA1,-0.0524063799688625,0.06483297616722812,0.004613383693563115,0.07468143330575475,0.021540685364036968,-0.012769861543572606,0.03177356973651832,0.049277261839987326,0.04278851595077002,0.023273427784217315,-0.03644048905518256,-0.04191665298595129,-0.03416099937742063,0.029166079592993853,0.0904744541449785,0.0921981765781323,0.07610712538500315,0.029177194289251585,-0.014253656252137582,,0.00012233301480341795,0.1440809888656374
PSEN1,-0.03335644362518958,0.03674896571769502,0.00135650206359951,0.010184195721969005,0.034351625291460526,-0.0158496551796171,-0.03439540501692312,0.027635810999837224,-9.537291884688407e-05,-0.003094551919588615,-0.018732785402204587,0.019868737966501238,0.008262709242708423,-0.06572589019335287,-0.04282684129066408,0.026397259290010324,0.0272387881752562,-0.04948485773874409,0.01021610198418135,-0.00439200286061461,0.09584478900689607,0.03943865077936135
CALM2,-0.0041509157735065624,0.1151006078744171,-0.06713972284583691,-0.03930536286320181,0.01945011016245235,0.03847097941965035,-0.017259646015944794,-0.05961453351963634,0.026067516699434586,-0.05219473374924877,0.014449759731404131,0.027868511128825033,0.048129433561159306,-0.06119139132369566,-0.0424894868393275,-0.0050102561141802185,0.041492299831265636,-0.10669825089257269,-0.15213167101849492,0.08981809448177604,-0.20020215094487925,-0.046397586910006346
CLEC2B,-0.05412371992589027,-0.022178806001824394,0.045637749652038664,-0.01398137813737677,0.0492478611802434,-0.03355907368149897,0.02826685018480948,0.033606715534761376,0.01214314411067531,0.0617068169382721,0.031123106486585183,0.0564566256328659,0.1046023610907897,0.024809898077152944,-0.0007355295042147818,-0.005409296931818624,0.032612379192583106,0.0857851838601646,0.12389734388243251,0.21964590462390043,0.1639619312358747,0.026902731697857386
NTNG1,0.07826852182955603,0.12681652335510482,-0.04462827100152896,0.049184760320832355,0.0135738952053457,0.07297874074124566,-0.018609564810684518,0.059515608814999434,0.006695328771495591,-0.056622856655440555,0.032198673255785695,-0.0031763222288119512,-0.0376445338664111,-0.0402024739013564,-0.028424981173346988,-0.022531296926184573,-0.006560483366132009,0.04386609816306652,0.059552781471446756,0.10162575351973281,0.025401798675603774,-0.05468203443714754
LRIG1,0.0026155630003132676,0.03421590271317025,-0.06295460235468148,0.05326108496655805,0.03799868670648527,0.02140539892501987,-0.007762768929956157,0.012210600794893337,-0.015750777593922325,0.0019473535722810444,0.032284936676492626,-0.0023660590253332587,0.02439531656475958,-0.01556659607905134,-0.0566289179631301,0.05368755558940979,0.04033045567811044,0.13781099398573748,0.007385696473868977,0.043869445239844894,-0.19459578694606222,-0.06047292793772396
CPAMD8,-0.025647875324121074,,0.042639263073485076,,0.0571179404822081,0.06653103478070965,0.01199424528817485,-0.030679481041775588,0.07383461393206142,0.03755928059271344,-0.015112350861440702,0.05281580386149615,-0.028248998809686163,0.11132593706381906,0.022072475650939023,,0.005888013056100084,0.04815896643745618,,-0.05053817273610985,0.08201081958004512,0.13994649687350347
GHRL,0.01592284101240664,,-0.04946551076905385,0.007693552846358438,0.04133504480618142,0.07964378269682594,0.037672386720773485,0.042547887536006176,-0.026989158347328814,-0.013404735534270337,0.006156743026888635,0.06431935000636886,-0.03806043374706717,-0.0707153862120857,-0.010741764296601298,,,-0.05033759464111044,0.050826665631658184,,0.029620558807418172,-0.037792061120679836
NPY,-0.037626434089704515,0.032552394395441726,0.009051597593466715,-0.0050905145586058655,0.01300078946178555,0.058072553965511794,0.0684586478283381,0.10186407924397992,0.01858277612953189,-0.005619109166935224,-0.00023699760574694842,-0.01023391928402674,-0.009078441524483083,,-0.023292368164228455,0.007080936156260264,-0.009719437014112216,-0.01976206170415231,0.009314090750571434,-0.006190276592520938,0.049802091414421594,-0.009643059325993734
MMP2,0.00731222410201989,0.0912617287406388,0.12574121788909143,-0.011776184263186383,0.011010086498620118,-0.0324870384553098,-0.10356688230520919,0.01663026756359776,0.050643070854646505,0.01132617012011462,-0.023239688453872618,0.03269422478769662,-0.06336367557286332,0.09335556928035027,0.035854515185423895,0.04716530412155337,0.01632309442260676,0.09357828026217818,0.1933291237907461,0.012812117347744659,0.2846723618617144,0.16987617986107018
LHB,,,,,-0.016703154733315403,,,,,,,,,,,,,,,,,
PPY,,,0.08477275735902766,,-0.029075320862421348,,,,0.16410920132211382,,,,,,,-0.011144101243850842,-0.009188007601736764,,-0.045819161762556085,,-0.0032446014376389413,0.08164215343496582
ALKAL2,0.01062685382847685,0.03213091537834207,-0.011270326955921528,0.009160688330311927,-0.016460483947489293,,0.010324518647373947,-0.034785428771142685,-0.013122807160395076,0.02229375334823232,0.004876786874027515,-0.0456728276050437,-0.0276228021600467,,0.0055138779759944,0.0011776170675714794,0.01849094718199129,-0.046825361448269265,0.031484611216394245,,0.027311852857321024,0.02429287266750642
CSF1,-0.03114377800105083,0.052557712802446095,-0.01530728133522649,0.055378759166556484,-0.06744697612287294,-0.0008861872358816988,-0.024552763095672343,0.014194634454724485,0.03051581903655076,0.016637143552104782,-0.032407702704030455,0.03024999237930853,-0.019916029827769015,-0.1347313850032886,0.0776463775389226,0.032098381991677916,0.0036499511171264225,0.055956093329418574,0.07046475375051187,0.13371567880677837,0.0006239133812047486,0.15127071805150322
SEMA4C,0.0547702404271538,-0.012312200465824156,0.06243067675651137,0.021001743125779678,0.02014957604395945,0.01789168600407259,-0.038608189434647375,0.03131324326293585,-0.05035876781827764,0.042576481900525986,-0.04126783657143944,-0.01875578895663211,-0.07044842538289249,0.07083602830597342,0.04489466413469361,-0.020402104791650586,0.028360481140962047,0.06006595502021703,0.02608964937177381,0.015324511738563678,0.15433440102331555,0.012959668608045136
BMP8A,,,,,,,,,,,,,,,,,,,,,0.11570721993622352,
ICAM2,-0.03416745699432256,0.10577006277907848,0.1794897686709937,-0.0033603562182546167,0.020532581215396417,0.006963977936577066,0.009981301253563274,0.019905163992805473,0.03892077633527865,0.08416616039678132,0.047084408073830665,0.10120553317900378,0.15586665801065994,0.13262606749078384,0.11849239151973481,0.01046982922707912,0.08707041784637583,0.1318703689373197,0.09962612908040365,0.12408215744062921,0.2600920391180378,0.08006764171794979
SYTL3,0.00729535314139842,-0.02695397301084994,-0.02958245856890924,0.001101147883605893,0.017877479453541067,0.06326296144752215,-0.036519867059431034,0.04837758889822347,0.013927374166678767,0.07546479490275204,-0.04019880947512298,-0.012242477158166397,0.015531423151369381,0.08115571933155484,-0.006304163707009833,0.06649366744595718,0.04662222087285223,0.048892614789335806,-0.02210336474291684,0.0439225136746751,0.08208890546164817,0.11493905262299213
IL1A,-0.02980241892124593,-0.016823773503206955,0.0025381979683587554,-0.04203277342120882,0.01762756994163005,-0.026977497755813002,0.021989792711350865,-0.017643991489981272,0.05539111550572435,-0.03012062598551141,-0.04493204677452945,0.014971571990536713,-0.04717448183662186,-0.040898416739503944,-0.0030566225517507984,-0.01959486114576332,-0.04553210102412009,0.004416174711484768,-0.039371872400710564,-0.0072970433265023915,0.040044696637246545,0.0705288679494697
HLA-G,,0.028465604686461518,0.002297003815115878,,0.04639294842534626,,0.08010758074164018,,,,,,,-0.04541155574044177,,0.028662098047946432,-0.017876786066175664,,-0.02440294976170785,,,
PGF,-0.001000979960925409,-0.07945486147391854,0.17433712955662453,-0.0017785129023945396,-0.005624046906864676,0.02330679478835168,0.04562824774654784,0.057183273543509175,0.024296039926544364,0.0850874369356437,0.0015813263667648423,0.060779689352171706,0.01775160014999034,0.19588306011772802,0.14690092665826146,0.027661758121339163,0.08018145021497969,0.15505579687780885,0.15485704166769657,-0.060324728583650164,0.18745746021416823,0.10549358378439123
LGALS8,0.06378996239245936,0.1232459450584406,-0.011253911870747188,0.03206216171238215,0.04600789979590363,0.04268651770043011,0.003233401743016201,0.02527061973524949,0.007595774326108398,0.04804056815614287,0.009457062589199688,0.08765302116347695,-0.02643614952285069,-0.04445545756724008,0.0338345201264076,0.03362483158922131,-0.012972242979417287,0.0711649802693483,0.013600960778530484,0.0031004309876826314,0.04207932968898544,-0.050766581359758124
DKK3,-0.02193905094768889,0.11214083748312074,0.010372778648283565,-0.09781997503258144,-0.015586444478576647,0.05422932230985177,0.11710773025484647,0.02544158341540346,-0.014782530006251328,0.0003691061312103166,0.05533098297814962,0.04513951280384676,0.000817374812200948,-0.06957789711974105,0.014863712240829417,0.08691201410297832,0.04435948179403189,0.09588681484700663,0.06109888799504437,-0.013165921726864066,0.10885892382406541,-0.11421818920267165
COL16A1,-0.0012302681862628433,0.05973669705685204,0.0699844222517303,0.0033249622630501523,0.01571369017421975,-0.007694897696115666,-0.09955802511401157,-0.024734458248272695,0.04158331717552886,0.07633582559078737,-0.035955699187652235,-0.025565728854527535,0.06736205706684234,0.023982190998392213,0.027022331764969293,0.11249785315911896,0.06520031105163503,0.09426672419974466,0.15856409963987478,0.042952069542262106,0.23408279050301986,0.2186906370214317
TPH1,-0.006494652263001415,0.14691246657350074,-0.023515065031415393,,0.040602134863981204,-0.020635664015542905,-0.03682736668783762,0.08235437681413872,0.005933814984798428,,,0.03458401202475958,,-0.019967887019462217,,0.014545345895099452,0.002502250565110173,-0.022837889899604974,-0.005948802694171797,,0.1038169650829294,0.05300976803493447
TNC,-0.003556240793681446,-0.020612711745563058,-0.06545436356769213,-0.033402192734908645,-0.012523486154915036,0.0004945283223707368,-0.07404797771036649,0.03052330950224847,-0.008170667758249268,0.07105074672104389,-0.07661934898615048,-0.017164332903353154,-0.02861025933016118,0.007572068338162092,-0.04347320654813475,-0.01775423446628017,-0.055035491596165956,0.168287301348368,-0.06185294393001148,0.03299884914906824,-0.05138497428526682,-0.07829362823993305
TNFSF9,-0.025647863151222153,0.04935155643226009,-0.03325202995830302,-0.025608744087190907,0.011472532912922575,-0.03921976418620236,0.12159325988764065,0.11556893260590854,-0.00543328057737206,-0.022389956555796595,0.0380911095903722,0.051968317297943864,,-0.044160064228067314,-0.013317770039999488,0.014832457436755642,0.07286683819783964,0.031234996957385467,0.07825707798418012,0.030419306842965444,0.015635056477174444,0.014869232828513773
C4A,,,,0.042618725927533456,0.07093338797304088,,,,-0.02032383396147148,,-0.021921272639005448,-0.016814897717904138,,,,0.07215050169144148,,0.02535713037964768,-0.017507992459369983,-0.030189026416921814,0.026867369734163878,
