,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HDC,,,,,,0.04372399520862289,,-0.018198754822278878,,,,0.09387184695154181,,,,,0.03818606514498776,-0.025038068588149966,
COL11A1,,-0.015288915605256746,-0.006484924264029448,-0.026241236236844764,0.004306490976145584,-0.006825285994935833,0.022167739359772547,0.0207350886755816,0.02786043031504462,0.056547336989745615,0.19361432946703855,,0.07406373007343395,-0.007798928928420189,-0.006523174822816738,0.06385520352816229,0.06715563306730199,-0.0066656419956553315,-0.00667762827831952
NUCB2,-0.012771082429257586,0.04562178974630784,0.052189272234523534,0.010951715873066696,-0.025944454094060158,0.052709711866384845,0.02356629288177556,0.04526564531132648,-0.05003751187814203,0.0903195573184699,-0.10167462877455564,0.0255199513292622,0.0668060335779891,-0.030855736938247027,0.027903991016585344,0.0037732332859404397,0.029479379506041205,-0.021566206164995928,0.01613414281495895
FGF16,,,,,,,,,,,,,,,,,,-0.024671761665049342,
CXCL1,-0.04199677576721634,0.10037731717365166,-0.016497259377361285,0.0562820753957326,-0.0020992550063187528,0.007591299886785178,0.025500782921449635,-0.014542354086059327,-0.008105204041527928,-0.0034751216454153872,0.028042322681531572,0.03500532482957241,,-0.013357091127686519,-0.003261730508592426,0.03399115984019925,0.036346073640626746,-0.006444789208125779,0.1665640131770825
VCAN,0.000658936719014683,-0.06253934163426451,-0.05557725472467264,-0.034790600479164734,-0.0332512252568961,0.028824201279790317,-0.034470236329826556,0.008347618095171533,0.007430453161859043,0.021625961198327374,-0.02846614962911667,0.04334033806171413,0.010808349085956986,0.05151761555317348,0.06249771465548523,-0.06863182611270148,0.005980086648102882,-0.098756663467374,-0.001435315970766496
MMP7,-0.03924411692359165,-0.05862193258754294,,-0.014855862444226021,,-0.017341511252789783,-0.0183404845826103,0.01695273041348,0.10540077257238797,-0.031403091071631715,0.1036484486841334,,,0.029421211539245106,,0.013461451189577473,0.026993334923632546,-0.019759543741629824,
PTPN6,0.01697131293866134,-0.018215331908761546,0.05265508093035844,-0.08024291982368457,-0.008035381722214581,0.0719610741780801,0.028885314164287617,-0.031666130891797074,0.035729228597569315,0.01569344981222875,0.06911218087625223,0.02536280077995638,0.1075675400921914,-0.04488633323426456,-0.005147075455877449,-0.03405325609169117,0.07131652994239364,0.01820425807857469,0.05875986873807767
PTGS2,-0.043939711212553745,0.010453171872900747,-0.014722938611127747,0.011648058550553465,-0.024092810856433416,-0.09415054104312455,-0.022729633268226187,0.00470929396984809,-0.017171960661832398,0.003564910905082467,-0.03346989305951958,0.011588426609353372,-0.026020582047248064,-0.06814424106252577,0.058020754772653275,0.0070344805380365884,-0.004347345618639263,-0.06041263837606696,0.029188334554687875
XCL1,,-0.01873101218042668,,-0.014149253865531133,-0.014138105877391146,,0.03416800137936689,,-0.010234985916524202,,,,,,,,,-0.04455977989468867,
CD58,0.024668919228881654,-0.004025008768870947,-0.022144072009219164,0.01398878522764955,0.04451667550733512,0.12430840977488118,0.04227838946402506,0.06157590459969881,0.010027832202657214,0.0481872390827908,-0.01894177608228823,0.042244305629090165,0.0647199513905154,0.07730709972421307,-0.08601263053418225,0.04244758151477852,0.017561852657584087,-0.033372446629444164,-0.05728578044397905
TNFSF14,0.029558085868727303,-0.018873425762088034,-0.017206097651724647,-0.003809614425558817,-0.03979404701325863,-0.03613358722775891,-0.01948690292480067,-0.034005126434364166,0.027310075230816137,,-0.04547846361153083,,-0.05569113581991777,0.10074765170099532,-0.0025260705869466437,0.02262815609687061,0.02790408504913015,0.011054911850571664,0.14886710115139787
CNTN4,0.13174957585916003,-0.0331817509169097,0.03363831191421827,-0.025428754791295426,-0.01123607195602828,-0.06157612477181893,-0.015638421715233976,0.012287369416881511,0.006034275084043274,-0.021205493247283134,,,0.04258403823999776,0.11502799773540703,-0.045684208042472675,-0.020913260323262923,-0.001870843559926751,0.005208238393297812,0.06317305671892694
NTF4,,,,-0.017898186510969635,,,,,,,,,,,,,,,
INSL3,,-0.016779529936306634,,-0.013004398607452842,,,-0.02114850769668173,,,,,,,0.012065587199138274,,0.022481465979748302,-0.023745811917454118,,
BTLA,,,,0.007910975501576727,-0.01473944603331525,,,0.010574565659419811,,,,,0.1534773538814319,,,,0.08252420271717248,,
MFNG,0.051080645333938905,-0.011255807952812696,0.03145909496646293,-0.03287971986172213,0.00221681077617536,0.06029394067066716,0.021055679365982415,0.020517144264433036,-0.038002473258922906,0.10655321513757014,-0.1431352151406048,0.058693336335185115,0.022694600033563397,0.06137097947664552,-0.03325830543325463,-0.032819893477694394,0.06370041080591926,-0.04760638189677087,-0.011205414411970836
ICAM1,-0.08002899376567399,0.002248083482618344,0.019289635789353873,-0.0137554994403818,-0.03846852812853,0.09953222670324258,0.02523573616683133,0.018704815014223983,-0.009547758640734531,0.005465856578993085,0.07476863018726544,0.026662094512741184,0.05694071316819555,0.04163504556237172,-0.046646698256794655,0.018411426599775866,-0.00263141117530643,0.03520181784164686,-0.06030331575830703
PROS1,0.0011062071188643174,-0.04978801124020999,0.04489156302232108,0.029667630818148064,-0.03229624912377566,0.07139221584481464,-0.051559523232158185,-0.013589481247171622,0.04596491406503964,0.057855336506827275,0.08672098661602864,0.011360006046997127,0.06432199769470538,-0.030066898731850797,0.056404892344962806,0.03376912519665088,0.022285877221420104,0.043951539472503055,0.05421205139320474
CLCF1,-0.07518836977005512,-0.028602185840798003,0.02116881179774687,0.03511996676968853,-0.04654769405278512,-0.03546709746136812,0.03543662212893652,0.008930669722993258,-0.05051457662831592,0.02748698017400596,0.0524637566520094,0.024839495457033085,-0.01527814698437016,-0.0013804969576504717,0.030069441407388972,-0.01036599864483111,-0.011294325858651907,0.008346062893660494,
PSAP,0.04006463815501557,-0.062310723301626146,0.0011066222176166843,-0.023648010308606512,-0.021862559618021964,-0.09302827478440831,0.011673733126594841,0.005342854268002606,-0.018805564452839138,0.0259286724502764,0.07060642880394684,-0.02371815403302972,-0.03057946016325716,-0.018603002711260492,-0.02809639535446932,0.0005861254576034988,-0.00954937480583368,-0.04771774220875368,-0.002758960572173021
EFEMP1,-0.03210369682309651,0.0032683193659167097,-0.012256496064867856,-0.05681801304343099,0.011094068828546999,0.07420166313746195,0.027276784462997597,0.0766198211797288,-0.0363788593462752,0.12015494271232023,0.03135878801386743,0.01648979779724612,0.051210064257233706,0.01848699784056988,0.020930465625990363,-0.04361335245800253,-0.04867764401870568,0.01557173382110559,0.08257360533862552
C1QTNF1,-0.02013990487803049,-0.012708047521213219,0.06721335772212932,-0.009449024169452484,0.0447317101766878,0.18221209926420878,0.007185172947166414,0.010178751096349777,-0.035423466549833305,0.04299367372874566,-0.0036476091595358646,-0.035650332792354064,0.015116818588401765,-0.015213406064882303,-0.021693761266433718,-0.0013884506931918837,-0.04882449639492034,0.006408282928769658,0.07562716487496372
ALB,0.0904325947839922,-0.025941591142100307,-0.022697312880087563,0.054874254622534036,0.0789355387831917,-0.029088203298909307,0.07362622212282789,-0.015607611408020862,-0.010979281123252251,0.06540284118479549,-0.05239471666010615,0.09896247072883879,0.03363493703747589,0.04339416866962247,0.0175585527374768,-0.019036976174797274,0.035212182313282506,0.02049870717454113,-0.023864419660543694
CCL13,,,,,,,,,,,,,,,,0.10900196528002024,,,
EFNA3,0.005330118836366206,0.019758356961152905,0.019627930443596647,0.012727025768369498,-0.044422135385409324,-0.09640431402984509,-0.005660781705555976,0.023985978174903482,0.02814166761365796,-0.005720050517033276,-0.05003927515602858,-0.09383827812318771,0.09921283587980015,0.022555790120546246,0.08048209299332397,-0.02779477301036756,0.06161591726978301,-0.04117178364436578,-0.01228561572608817
DRAXIN,0.1115737162807056,0.016534121141193004,0.0352826089824249,0.034379864045237137,0.0056138886411733315,0.11885865174691457,-0.02276228301423149,-0.012487258420898152,0.024429174155042595,0.03088831662362042,-0.03634366527441069,0.012315753866773426,0.040947761342388644,-0.055788348396168766,-0.04464886283264549,0.022467767447926904,0.0029535824134104983,-0.00023426272993052154,-0.051346824609249955
RAET1L,,-0.01307141678128122,,,,,,0.07503643749101052,,,,,,-0.015175128310244958,,-0.022448248763025053,,,
NPTX2,0.1385702198730926,0.031213382209978633,0.10512080889070499,-0.03754784038610943,-0.01425794676607606,-0.13694712448082674,-0.005113977527397918,-0.029819816885932965,0.016161858375450772,-0.007355140367584795,-0.045567082217088585,,0.021975991151819464,0.021230123226034372,0.012779438747221102,0.07187857194562042,-0.004443257534327653,-0.040148431656892046,-0.03315184746136862
FGF11,-0.024125977543834175,0.007291257902798424,-0.029010425359417884,0.07176072574866253,-0.032442810427514304,0.1358180983662589,0.012956217769259521,-0.0043165123541203335,-0.009905287429084694,0.04863062346819877,0.02228723002880871,0.028220032569544348,0.09051219437968562,-0.02625371837624517,0.053431055206741546,-0.05686355614398389,-0.0027357341988588166,-0.024596009547704432,0.052590917110440186
CD59,0.041770819075562036,0.02625842737299867,-0.0028271212123245296,0.021054905097621937,0.00204715690039182,-0.09208796252791622,0.05484494906364712,0.014696240286954059,-0.03993947508152101,-0.06690009041482958,0.04159908818777243,0.1221092431401023,0.018260318520579185,0.017818185639835168,-0.024313210475127234,-0.004279824960603462,0.03834050996239674,-0.030481210246530607,0.11268458669680896
COL9A2,0.016620685801595494,0.003561333175566632,-0.007869588643501945,-0.03425412587622289,0.017158096581241775,0.040979755007638057,0.019608937031941272,-0.04398320926679385,0.023828205803628325,0.01119160022222517,0.04600975335578995,0.1528378408127766,0.04592780921585348,0.033985198043712764,0.03151782699380814,-0.04044729943986803,0.07067797376399348,0.012965297318256425,0.05789549698038249
DLL3,0.16078383517739794,0.006122720439341639,0.05360930775293705,0.022635849874413697,0.020022984443301174,-0.013276137108509558,-0.0200911643277019,-0.0292879633618228,-0.001892162911237716,-0.0042086931724929525,-0.09649541163376309,-0.09789441929075801,0.061585656235191084,0.04158742693187625,0.07175714118143346,-0.004366040059602402,-0.02213743867426612,0.012811532810121389,0.04842532371077206
FGF5,,,,,,0.10067717254963385,,,-0.021121530382887218,,,,,,,,0.040164985482852675,-0.030373703289659267,
LIN7C,-0.03969494911644321,0.033005543914883216,0.044318301004356374,0.03016522909470163,0.014851358920948835,0.0769273726532651,0.0005697845400519262,0.04180077506619934,-0.045520542356718145,-0.016195206083970213,0.031117819913873898,0.06047281642181714,0.04767047818313287,-0.021150085212357034,0.018579169221000575,-0.00020778271783217873,-0.0010466016507490999,-0.06167429059404192,0.03021746112329436
GDF7,-0.012243573300487611,-0.030825639061417397,0.07362397498964042,-0.023203643760063397,,-0.04143441489071054,0.026919691848196405,0.009648549980277317,-0.038824658085671364,,,,-0.006101937728899464,-0.01300885904600087,-0.013776930388307445,-0.015021001243565153,0.03006743020343801,0.04586763596487669,
PSPN,-0.013767275335369204,0.06984512949718664,-0.026040598356591695,0.014265996239710197,-0.01950442656672725,0.009597295613415237,0.0542330924032295,0.020148847046355403,0.021235908943063722,-0.010017575477996496,-0.08871151029574921,0.029012920371055795,0.04413814765741986,-0.049929452180589036,-0.01706721330054401,-0.025188156160160322,0.041672050048433135,-0.003948652266899434,-0.023885452322847014
ANGPT1,0.06921580591650012,-0.009420112102020033,-0.044871881410640684,-0.046896625083451327,0.06593986479197053,0.1237011790069512,0.012175283371482326,0.007151871972511522,0.08344527670235506,-0.032199869716357084,-0.03535636687278071,-0.02204632818023702,0.12775525950409392,0.01248525351883828,-0.01780230917028017,0.004000723318632938,0.027678106724792748,-0.018802470854858394,-0.042101701976094724
PNOC,0.15712594665049193,-0.008755677263614453,0.08078295511325068,0.008322271175421789,0.023617842346876253,-0.11615091219032256,0.0023777326612320214,-0.0015400584537717688,0.024611148645525115,-0.023513519198547456,,,,0.016197017082948854,,0.0029844554877211135,0.04282801226402304,-0.0383487438675791,-0.042064702899871256
L1CAM,0.11166584367479557,-0.019148568256183014,0.016127125894015024,-0.018118215462110576,-0.018194990588432772,-0.05843696113726604,0.0036704489069893176,0.03662394370466026,-0.027399038096438948,-0.05681625303623714,-0.040357502811362904,-0.04248582603750485,-0.06903286308670031,-0.024452290138694443,-0.04653882555168352,0.025948810133294843,-2.313192772109439e-05,-0.13206258962161765,-0.03877713533784602
APOA1,-0.012364815348867965,0.05286559303051935,-0.020015554605217395,0.066154871011333,-0.0412222549918069,0.03425580771358172,0.023614271663558003,-0.02028427138531587,-0.026169595591174346,-0.020161279858073113,0.00880917886596629,0.01523340802682723,0.039192407266167247,-0.021261623576495792,-0.001952029377774781,-0.0034214678090107244,0.0642289174212093,-0.03287094488399684,-0.033000446836657954
PSEN1,0.051173786163216245,-0.01990923333444968,-0.00020123829302268398,-0.04830050184090388,0.007906179494961139,0.020867998724836676,-0.0417951736631076,0.0076270396724886875,0.026903050575399864,0.0030556187044181414,0.11560199617501833,-0.05228517286738908,-0.02090623363551494,0.015218427115164595,0.04442116737243131,0.006048062862235325,-0.014975227402080618,0.020670760574239843,0.06852801735305028
CALM2,0.15209830607586572,-0.02629683632959355,-0.002028758327032894,0.005111672030532496,0.015997393378136982,-0.13434509271677317,-0.029819097552509617,-0.03482147247180378,0.013565010113226462,-0.01528959345933287,-0.0002507394196079649,0.11256876002575227,-0.11238640484044497,0.058194505470848944,0.04405463638171153,-0.020491877417873675,-0.04814310116871999,0.02353702859283411,0.025685108314174154
CLEC2B,-0.07139029727240347,-0.010665695827196814,-0.0165030521140775,-0.0020721317934333816,-0.042844684395636906,0.07357363372403038,0.04872095694979456,-0.0005670489229168782,-0.05522443510783403,0.03719566887193884,-0.06136856278499635,-0.004749186799515964,0.03120057175995542,-0.017973282877681844,0.011396109537943991,0.09526413111620026,0.040117716383769125,-0.07715266090758176,-0.061808427975412514
NTNG1,0.07444393344764214,-0.047174075596671736,0.027374631015156185,-0.026505159624160897,-0.03592345465183665,0.0026833442449965693,-0.011621760350945596,0.0449664371965723,-0.0771698324151771,-0.05006399470025074,-0.059486124416090136,-0.04869351760197678,0.055285219420400405,0.04268052705965496,0.005570497293238688,-0.07355677037035106,0.040918164315544105,0.05121252126725864,-0.03990863013822612
LRIG1,0.03425536938124227,0.016601836408326055,-0.001308444536672951,-0.04274839207490073,0.005634640398528675,0.10116588471028715,-0.06069092560156425,-0.0024432579941202305,0.017107277740676465,0.040795136925247825,0.011337586131365686,-0.10125678414727382,0.1196052535538091,0.03567708445732488,0.006688427031189028,0.02415369993345713,-0.01699200008907705,0.06808402740289521,-0.038531245822692135
CPAMD8,,-0.026261827904728485,,0.02178513026630511,0.08309854961423498,-0.020953844925689556,0.024252721464368972,-6.763894775021718e-05,-0.012362380306702865,-0.0002547202498323464,,0.07475233445596798,0.04857421219977122,-0.014614402535982644,-0.02905904313349334,,-0.024881048869062658,0.05224039516891893,0.04068161481534413
GHRL,,-0.034826548141657,-0.018332151945488904,0.015950801035703017,-0.004958573727520242,-0.03604253797647896,0.02011507666822767,-0.05077680751012724,0.07117346018275425,0.02480614284442072,0.12311077798121249,0.039957296394011195,-0.0593905586336046,,0.029541869033919477,0.006310344579707884,0.05287386717299421,0.0172493760333168,
NPY,0.08993811253053391,0.001892513659835708,0.03616636173971476,-0.03649050798054066,-0.009309373051028103,-0.036563281975050585,0.027579433707377914,-0.007968716282924133,-0.001331119987030668,0.009223847039872505,-0.05151411252851159,,0.013603542406410984,0.05609125277255803,0.07520354384845619,-0.014680312871424477,0.05364289790309686,0.01641189323727695,-0.04950234569361292
MMP2,0.10984750275593953,0.05404926491026226,0.007150749533562218,-0.013072671586624937,0.016496893105424917,0.12473251132174737,-0.008495180760858744,-0.02723354220727985,-0.08624760420608432,0.03358590085671839,0.09842603519640652,0.08909154679606204,0.04325480605602536,0.015766625558069788,0.007092673607345015,-0.013881912217630339,0.05254626732083822,0.025760726960894847,-0.04030956295358148
LHB,,,,0.02944589646676309,,,,,,,,,,,,,,,
PPY,,0.04199100185338491,,0.03968789736943451,,,0.11186230259741245,,,,,,,-0.0014034697745959298,,0.01466474371134792,0.016826104293278698,-0.026231979747410122,
ALKAL2,0.018572352683687454,0.002858164116892178,-0.011600952578753628,0.0723801778500167,,-0.02375817502100612,-0.041355066327521374,-0.0072491235122563715,-0.059819127011216416,0.11254066127719418,-0.0001050376963699831,,-0.007275838061598408,-0.007419942817882743,0.013956755708113014,-0.016205930689363816,-0.015351839991740689,-0.0008477818886858353,-0.06008283995067618
CSF1,-0.03346586646887332,0.02375819167564393,0.006118706773256983,-0.025337805314723367,-0.030635407151091507,0.11606605274764643,0.003129250832392269,0.020866913544754766,0.08935729213586747,0.08674939071940715,-0.06866873520962297,-0.05068493875606808,0.02464569778161688,-0.014271975188665345,0.022769358292669097,-0.008926801508335889,-0.00989616798693033,0.03711309703123043,0.02757974156400121
SEMA4C,0.02468933866463822,0.04354707397905152,0.01437970352640544,-0.018050946175300495,-0.011456626039514799,-0.04104833148774891,0.04380885776081607,-0.03131466836001187,0.025227057233798467,-0.011254811637893745,-0.003668225179447992,0.08852972118461883,0.04429418801463666,0.032348931443793943,0.022887016381436864,-0.10738986571045775,0.05681741919030729,-0.014752433156531606,0.1112988142668776
BMP8A,,,,,,,,,,,,,,,,,-0.021313144414117424,,
ICAM2,0.09050448737334325,0.03242184730904502,0.01288297586421734,0.05324059679193347,-0.023850627514031025,0.11515050763908798,-0.0030437341356559368,0.0207747655647537,-0.002772252186779702,-0.0227653043892459,0.051512762164115745,0.010859140932380574,0.019360558872064032,0.010713698108514148,0.018901071214352704,-0.015534679757927449,0.06710539945993281,-0.008327519812680128,0.025768172501203855
SYTL3,-0.060863872193649055,0.014873176443457653,0.006236081451706284,0.029253952526706584,-0.048780823938642234,0.07610599352088913,-0.02079797912550531,-0.03045959032941927,0.037031116977436815,0.05077664572975261,0.019479552984890836,-0.04026851305897724,0.10400698049598678,-0.039185059731281335,-0.006162078882204886,0.07040446081129911,0.06831432025527633,0.054700378872472345,
IL1A,-0.03897908142410516,-0.03326981871620608,-0.023148126652512577,-0.013490124971795227,-0.053320356505583304,0.06867611302987063,-0.012610450483411315,-0.05843630339279528,0.017326097614272423,0.032401629618914136,0.06776603428391484,0.009176908657703362,0.11678358960000434,-0.03427535858658969,-0.04471017378200555,-0.023959266542010797,0.010844851782507587,0.0062164323472500135,0.05884176741508479
HLA-G,-0.038142014740334095,-0.02011378920771195,,0.005973277210325941,,,,,,,-0.016162327147385958,-0.05770447302473741,,-0.036793816461544386,,-0.02724274688153247,,,
PGF,-0.03759695430736842,0.05560130161520619,0.024208713493034738,0.025415916701689,-0.050125717961600556,0.11158240191484271,0.01154189537600654,0.01133568087010487,-0.04913269236722425,0.0940292657855357,0.12967541965843465,-0.04054305006061811,0.09214867780278757,0.058357319758342074,0.012322819233067947,0.005167084136163806,0.04244577003227014,0.019527049471869302,0.03526292347938759
LGALS8,-0.0115759696736978,-0.025263936101496246,0.0009217108271846476,0.032911694628194606,0.028437291053910217,0.07831758092161192,0.005403591902995591,0.018608341455786142,0.02299439986186312,-0.015562359693012218,-0.006368826661853303,-0.020374339418079052,0.07247620046717976,-0.024339616801322028,0.03126664827584668,-0.01675171109740017,-0.007594960223422104,0.024026892234634185,0.028382526436978417
DKK3,0.1431910262954594,0.0032138186896539384,-0.030523701903259766,0.05133209591340995,0.03171988632158176,-0.14111850779476023,-0.009761716313429038,-0.061802699130804994,-0.08387932851561214,-0.061282115989860365,0.03993960228081959,-0.016949138424786993,-0.06112785721687365,0.04734211189794784,0.051607123569342966,-0.0026767995744299464,0.024714179870533655,-0.024753361679128793,-0.11057280520577274
COL16A1,0.05294775979605479,0.03912797875602807,0.023234223156053623,-0.03492462826094387,0.0066195724439198295,0.030685258693375336,0.007544778046768736,-0.009609303910723134,0.007115375530627375,0.021980487128015883,0.040039022427816276,-0.044801884651840616,0.017292436512580764,0.004074710267068922,0.044991370907125294,-0.012861629224521763,0.07228841004158215,0.04710440271067647,0.060336682047064945
TPH1,0.01737081487142946,-0.014768629507836358,,0.0326556425208103,-0.017620870814540487,0.021740651186211647,0.009905922634607316,,,-0.009903487794323443,-0.01462287653468575,0.02257932684682864,,0.0042677875461594175,-0.01703101531728025,0.005855181599679213,-0.024703257267367155,-0.017867750289114328,-0.031559288531195794
TNC,0.006884064848929115,0.009680827191847643,-0.06901685065424945,-0.061256783853209255,0.005698076004395735,0.13761471590358443,-0.006082519759142732,0.062231679866734856,0.00182692248940508,0.06245307554499358,-0.047190417266667894,0.03701597010076254,0.1569225185054081,-0.041344248877315526,0.04258202267165048,0.00872252106275909,-0.05300541658459402,0.015312614232751957,-0.006425029721183227
TNFSF9,0.04178880239798789,-0.026261825178320253,-0.019399437438279526,-0.023203645320875953,0.002533782064546346,-0.048114032328516694,0.02467280916702453,0.058923409266444134,8.076089381598832e-05,0.05458091330047315,,0.08951895644906853,-0.07321690398434387,0.018742544775069227,0.0515910895421088,0.04323043209229196,-0.03372961914186756,-0.060582256984087764,-0.02524211266556045
C4A,,,-0.01143221877131036,-0.015882278961097927,,,-0.020323831023041333,,0.01754111206105493,0.05925544152188055,0.08681101475355277,,,,0.06651903713061441,-0.01517942242907885,0.0009816478614831444,,
CNTN2,0.06687901343196333,-0.004160243431493916,0.015172390024842854,-0.01192843799400648,0.048422618321821334,-0.02337943004206985,-0.0036176143866055196,0.010706655231845096,0.020136934577755138,-0.006925525919736248,0.0335533800332572,-0.03205613053102319,-0.06331957321879383,0.012229129707457136,0.07879537992807187,-0.007213501261928475,0.07316706209780004,-0.09733702386632562,-0.034178777940092185
F7,,-0.014407911146256013,,,,-0.020953832746613946,,,,,,,,,,-0.01502100269605927,,-0.018383916967492673,
LUM,-0.05100739654724525,0.0492346533631315,-0.016855069278185652,-0.05996136889129237,-0.01952042458333211,0.1758055564951124,0.0029276909704627554,0.029607339197534804,-0.007887858830677535,0.011736397081824395,0.07393459584414731,0.11371791628314909,0.019913261747073255,0.05194993650653206,0.00018962643304098933,0.001437205251266403,0.06167595237718103,0.05053978842177349,
BTC,,-0.013071411336616023,0.000252774445797581,-0.03636079091325457,-0.0008135879430181144,,,0.02986523706042938,0.04205097830407135,,,0.12059551263832334,,0.016696176009538054,-0.049086388946995345,-0.014536114227968617,-0.016503127049228364,-0.020540141398043405,
APOC1,-0.04321000820585761,-0.059641796728704226,-0.06960014490276187,-0.02968531976452109,0.028866455730297832,0.16604786524543233,0.0294677910207248,0.029676835998152528,0.06926401153363158,0.057706360018433725,0.04561403314694971,-0.12974273145434956,-0.008958634754798142,-0.011048967538532775,-0.09798465495298077,0.010539272116034504,0.004741198894230844,0.04583919678190138,-0.012982230651779293
PKM,0.013390531634263392,0.05498354322404539,-0.005216723994955673,-0.027525688582157974,-0.03864414932870369,0.019464833011621364,-0.012745587315562244,-0.04113012679146666,-0.08368302985572632,0.010337623067325465,-0.01773016724202594,-0.0396489681311828,0.17014090271239565,-0.03672003347635066,-0.01802843105525107,-0.01970702265271324,-0.07780245430873658,0.01632230909857522,0.04872005511684552
TNF,0.014716374221694636,0.009592505173527112,0.024866480899351447,-0.017865552421494,0.003334840456891096,-0.01810843981193034,-0.008892294690288136,-0.011172815250727008,0.017012733785638844,0.022609126746999476,0.09297620980642128,0.0118187767075751,0.0858156622718837,-0.015175132449264618,,,0.10336082583187506,0.011878876106507424,0.1011805095935886
GNAS,0.10287835486627209,0.027644578948118937,0.007937498614360099,0.02159253488470018,0.013636648283445458,-0.10545678337283823,-0.027458073147287355,-0.05054840225064793,-0.07794427530788633,-0.0075087477046779415,-0.11193011957389211,0.06022388123067201,0.046246722297674986,0.06700004948138424,-0.03126756944754966,-0.05587264712792237,-0.029609931522574188,-0.03984106896376978,0.02621743412615218
BMP8B,-0.01893912119098407,0.004614667617192126,-0.031669017256810116,0.0072453924440605754,-0.022547626724747916,-0.054453142202091284,0.048454326357797006,0.03542534921641156,0.00778172111511688,-0.004521700295323253,0.03568853930428572,0.004711251294938173,0.03295295210564571,0.020939924883759453,-0.029522076307263348,0.006214535266078803,0.04415699461975174,0.0015501989550815339,-0.06703858488063073
LIPH,0.009842276026979263,-0.014768625871915245,,0.0978984463146956,,,0.10174609148210936,,,,-0.041948048851832814,,,-0.01691896714499064,,-0.02385401666016536,0.05087467147582081,0.008610645019583753,
CCL28,-0.03127971581615316,0.04326543433594483,,,,,0.05238296114863002,0.01662685619623895,0.021281313491838535,-0.019391081676908357,-0.03815068434221721,,,,0.09493002856414529,,0.03325112910681666,0.055699450985308444,
PTPN11,-0.016946360266923435,0.06010460712030754,0.037036855086067993,0.01763914813268121,0.04567236002758451,0.03167455286114911,-0.02312918933543399,0.003686011365780494,-0.0041880948712974715,0.01064559246198924,0.08120559339592784,0.08223633583120911,-0.10111925629073042,-0.027111045513556947,0.013058907816672767,0.04189785873107526,0.060910055497234133,-0.032525582161689555,-0.00830864702180123
ADAM12,0.028344773961917872,-0.013788242639380666,-0.013613563124572884,0.004910376820093248,0.04334764814624446,0.1389358731254941,0.012291046316116966,0.021776997774534203,0.007654799182111694,0.02057739080082218,0.047461657887503936,0.03230347362510489,0.07787142036486186,-0.0008529197477946339,0.021035660355260118,0.03734033752210786,0.01749527194622566,0.010070397191595795,
EPO,-0.06457638002675484,-0.01984423136167515,,0.022535942586232406,-0.018908088727958565,,-0.01714440476704826,,,0.004383502107582171,,-0.09412954869527021,0.023615504193742597,-0.017571637173725417,,-0.014371075033189656,-0.0175992334349203,,
EDN3,-0.028929134108973957,-0.02572624625631382,0.04580576398599306,-0.0255355501491999,0.07420112849764593,-0.016552106707664386,0.02581662075807284,0.04103591947005877,-0.02408830956391796,-0.02470378123914241,,,-0.028378239671110164,-0.004548431674499603,0.011305880121971904,-0.03466217474215911,0.03532598745004296,-0.016194523223376025,-0.05183338095421805
CCL22,,,-0.014453064553401977,,,,-0.026196875864342342,,,,,,,-0.01606899314619471,0.017808149805355798,-0.012609992730109319,0.020754660542321387,,
CCL2,-0.031552028975957616,0.002996265737693433,0.03928185229462465,0.007724046303407125,-0.024985732091394906,-0.0003225370928870624,0.01736889351908871,0.012533644334741459,-0.03303010811480184,0.013271546155613148,0.10431656829628635,-0.06290775557439533,-0.004195492944151028,0.021593703126952732,0.0568699063434229,0.036603222544745365,-0.017064409835834703,-0.025941590147636452,0.06873415932231347
DSCAM,0.04630000895243445,-0.05691362440815763,-0.0032583197768675273,-0.019498630599496646,-0.042021713385900085,0.051121436523731925,-0.017951804587997104,-0.008728279326283743,0.014854631904277589,0.01098097576005517,-0.04579700404234292,0.05678205598298718,0.03744061114778629,-0.028787399592012056,0.040668683432295585,0.03981586087783679,-0.034393226681619385,-0.032421977353808605,-0.05176597784300084
GPHA2,,0.004204303952087013,,,,,,,,,,,,,,,,,
ANG,-0.08252416540402746,-0.017213443603687664,0.004790763064401423,-0.006608491426216063,-0.009013790383244664,0.029388017492359718,-0.029575508122186907,0.009540301091862196,0.06027020711103163,0.08521461315271964,-0.15607790977214406,-0.03820807431035058,0.14844036284359355,-0.029915369795093856,0.022744903372467557,-0.021740182642823482,0.060075830358876786,0.016005946246870555,
FBLN2,0.023983294490666843,0.054246755875961616,-0.02628332495083203,-0.010828124547751852,0.08111986152230545,0.03609694147388304,-0.05035268012297479,-0.020622640071466667,-0.004030159237864857,-0.019079291367004425,-0.004925019927056901,,-0.03129187550532839,0.012386945987719822,-0.03408109276952045,0.01900038693861299,0.10002280613173142,-0.029446032213635225,0.04232519835178314
VTN,0.018265873589665988,-0.027917849722814476,,-0.01567180643842855,-0.01906337636737461,0.009650037603740929,0.0014763759994032718,0.04810214080917673,,-0.02031770638948083,-0.03642084682380567,0.07721243991210257,,0.052514116189120344,,-0.018608602504199965,-0.028701412119053984,-0.029963373873560496,
