,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1
NCAN,0.011413157844453414,0.09123680754858343,-0.025971208301171014,0.03381591420897003,0.04661995325372399,0.07145773994905516,-0.02078222594675913
PRG4,-0.016659281668349176,-0.014298342193935196,0.03033429354933334,,0.06818480070804485,,
ZG16B,-0.01933513380195373,0.01998277943385922,0.015493798224910883,,,,
TGM2,-0.03157167167206962,0.03258725692899738,-0.04285792461880657,0.03011241753234047,0.005388404294764803,-0.06043360537168329,-0.06984003928040056
VEGFC,-0.019478111429161785,0.06744744156278616,-0.02220624271221473,-0.022047167154603284,-0.016471758822581388,0.06520067543411114,-0.0398553466404482
WNT6,-0.023041931644148528,-0.027876090534632855,-0.007549651449667167,,-0.014375719327156134,-0.047615989183535025,
NRG4,0.15316839189031292,0.09845112425727963,-0.03298899610745177,0.011331802296884215,-0.019216227919398005,,-0.03580116805597485
PMCH,0.015790607921464892,,-0.02513414043583202,,,,
COL9A1,0.006541678173948612,0.06128577253124353,0.030541768249138207,-0.020142535983385786,-0.006660793168001424,0.08574263296997643,-0.05237330948856551
GDF11,0.046835673155494695,0.06097657099465553,0.04533046737605128,0.0442054316011103,0.052199164308541615,0.05532923459903843,-0.028084400575192348
SORBS1,0.01668444404585517,0.0097211295886682,0.04179652642275971,0.03294504781787364,-0.0037590436701686047,0.09692129420534804,0.047551368500589226
DLL1,0.04147490200325928,0.08221859387708687,0.00795443542361623,0.010147923450970696,0.04156884290810266,-0.07196853652719847,-0.033193124806447885
TLN1,-0.03230966912997993,0.11047619878175952,0.0511178490090466,-0.01288825486060461,0.010042054526045686,0.05910891169229213,0.03524845451106766
COL2A1,,0.004549836559218748,,,-0.013411571842492167,,
SHH,-0.00048098362591973465,0.052351337350096956,-0.011234861123852054,-0.010917754816969055,-0.012799906214218759,-0.05960628880240144,
PON2,0.05807310301719395,0.09134351058338534,-0.019433423248464185,-0.05070662938394115,-0.008996298552140696,0.12920586778727802,-0.04091208282117064
ICAM5,-0.016261756066481562,-0.051129244083591076,0.050301812993905695,0.011913509450476908,-0.024997525424176405,,
HPX,-0.027799402843518232,0.004330424962619102,-0.017192197974423513,0.04986210347434842,0.11178599900258529,0.08826318502565715,-0.026688168006235934
SFRP2,0.07151680981219226,-0.020882215314682324,-0.00775966093283822,-0.030194792237007013,0.056212892195672486,0.07774728635203697,
CFC1,,,-0.021610341843239154,,,,
CD70,-0.033511901498382145,,0.008350450132232195,,,,0.06235303839462289
HP,0.0027018645333238777,0.01942433132996985,0.017995591759677156,-0.015341906955913566,0.028643468103878026,0.1412116199976011,-0.020320502975134512
CXCL2,-0.040230596639712235,0.08614898586978516,0.012668704879801698,-0.0132148494895822,-0.025334090784885736,0.029589940917832503,-0.03526990059760962
NPPB,-0.056347771236553455,,0.04231119438519107,,-0.016471760020619647,,
CCK,0.02727262518080798,-0.13623890686692472,0.0007330815730835213,3.0656836576511494e-05,-0.07935604956740666,,
SEMA6A,0.008509569980154098,0.10570802691585593,0.055184852065363804,0.008742561633349761,-0.009508381732042987,0.049173132826371,-0.031705099367313846
IRAK4,0.04258930398888652,0.06447669983227937,0.02941735766061979,-0.009616530526264723,-0.03208574415252384,-0.007674567417503601,-0.05684460524243967
GSTP1,0.03467153823256924,0.104871467228444,0.005531951123060849,0.015606070700229147,0.047813495557627435,0.03110452074457503,0.017948734854172015
VCAM1,-0.0256492631956915,0.12804235918758652,0.04373351122886974,0.0004554836530142278,0.02748165198795944,0.09480639940529087,0.029978523554537194
NXPH3,0.01566130054450505,0.09144921281869009,-0.01674568290944473,0.03777681796451332,0.015028961131021605,-0.0057327888386450535,-0.036481645867960245
MTMR4,-0.012735677581772083,0.03919124517175252,-0.01588391762702372,0.056546746232807546,-0.04052977143670933,0.06034747368157101,-0.02619404511215648
LAMC2,-0.007327187312074775,,-0.0238218126581041,,,,-0.035801189518946674
IL10,0.03424816005224075,0.022255073465647406,-0.0072210451316641455,,-0.014744567019364052,-0.008515184693129561,0.004755954659768644
SEMA4D,0.016424580244216724,-0.009998180586990825,-0.020584667733767593,0.049358955817143585,-0.005304336822511923,0.038719715507451034,0.003455254889133708
TRH,0.03232659563227468,0.01596217521035879,-0.009428133478708668,,0.04751758371890526,0.07062606693073413,
SEMA6D,0.008508811892048966,0.061074746249624015,0.03849053603550319,0.0048241361128869035,-0.008388683672619503,-0.023987907800617325,-0.07699714602509558
CEL,,,,,,-0.04809745203895001,-0.030877095415681625
PDCD1LG2,0.05278458676060352,0.024093492913825548,0.04571825448769422,0.011812909949429747,-0.025222333241288756,0.1306327642440931,-0.05281776722235688
SPINT1,-0.035003775301673035,0.028767947398047673,0.012359025233474073,-0.015539407822064165,0.08726954676034893,0.08616430708856743,-0.0646273562800473
CTHRC1,0.015751873405904785,0.04064542033420796,-0.01699148852381646,-0.0019906133644917107,-0.03195868397979899,0.15639235408054944,-0.0075547860344435894
PODXL,0.029002489786582448,0.10113000142151742,0.07868036415633783,-0.002198797732220361,-0.02154497853819387,0.05949179044740267,-0.01317671192073054
JAM3,-0.0005336876199444535,0.12058593927986322,0.00733449748187081,-0.0018949866410840701,0.00571391165756906,0.04455683954701063,0.012793881941148774
TGFB2,-0.015065643680004195,0.09396871594002507,0.022547677208760445,0.03306056445773857,0.05885109427357294,0.10756001993275179,-0.04701725594073946
COL18A1,-0.006729393954950873,0.04059945660002713,-0.017079573400015632,-0.007326748254581874,0.004874539587937934,0.024150074737083953,0.0002093825213042635
NODAL,0.03600112887765686,0.04515340022597337,,,-0.022644941755794196,0.0805068152298559,0.010847023386511268
INHBB,0.020362028815000214,0.0682105210270898,-0.02243473309225175,-0.0435126711340725,0.011221372028592093,0.02477969322140044,-0.015597417138748175
LCN1,,-0.022961429674360854,,,,,
ARF4,0.04860697394631654,0.023627749956696125,0.023814694647415795,-0.02299911904584201,0.03892883927655535,0.10294316083037862,0.025045490599259597
CXCL14,0.05621594919899097,-0.047181391247293654,-0.06963080391276077,0.03778366017974748,0.034742878654204105,0.11569450670059303,0.007686204563155971
LIF,-0.02687218347987831,0.017163846106617725,-0.00912392566139621,0.16401303404440262,-0.0272792100835782,-0.0027875324612933153,-0.059504863081660475
IL17B,,-0.006876437615936876,,,,0.04838781551450678,-0.03418569563004616
MMP1,,,,,,0.02290408266778602,
MATN1,,-0.02407349798121997,-0.01916055089469295,,0.11036269231467714,,-0.03735498902093455
ADAM28,-0.016340364525781147,0.10249868196095524,-0.00287012295217452,-0.018414678944514724,0.020121274100111372,0.023362798498197213,0.0015922038174987
TCN2,0.05813135067821117,0.05601696011565973,0.03980588909106751,-0.005184314054449762,-0.02202692992837752,0.034216182198504336,0.0263694792200779
THPO,0.014202224403349877,0.011381141633089722,0.012996231969096751,0.08450083657013092,0.03736015474830801,0.06711188057918865,-0.00931420385765457
CUBN,0.017431754714308377,0.046166112494543776,0.0060223141830860385,-0.033658585754291113,0.07882190835531916,0.08635278383125336,-0.00594895678213913
TIMP3,0.04801853429320689,0.1181703752104461,0.020095195521000354,0.011210650204222062,0.042610017988433606,-0.005713166552985584,-0.033145616095672695
PIGF,0.05754459834250178,0.09011629946878558,0.017089827601812813,0.011821079288958706,-0.01228447655271888,0.11876823448283866,0.011836946930955735
CRH,-0.01952653450516075,-0.03530864081513033,0.006187862931406331,0.007314693457207618,0.01920210609777953,,
BDNF,0.008441362786040966,-0.09357183927092043,-0.03602808388625965,-0.019082612696992667,-0.015104874338063309,0.10379931514326508,
CCL5,0.0006483033569680322,0.03976667346026775,-0.007868050444613342,-0.029312692705058683,-0.018194409846639403,0.07459338191380188,0.05299107292969343
GAD1,0.03862126724229154,-0.07558431587841477,0.04314467002202345,0.012749895429063325,-0.020687243563860338,0.018721262108611584,-0.03934363560770011
COL14A1,0.04916259897890627,-0.012066080332574718,0.013355275628953393,0.0577060233549159,0.022691460809288584,-0.028118725439991492,0.06107590946338068
HLA-A,-0.05845842265220226,0.1417489473211118,0.004924185987284337,-0.0007798041946271316,0.035856196175496284,0.09591404396906875,-0.09034904650983304
FGF18,-0.01551368564043399,,-0.020531285150379327,,,,
ADM,-0.013361516020387878,0.05409059975894446,-0.05939579450131484,-0.02756812660631323,0.011482885116445731,-0.005212733490781339,-0.037366777036440944
CCL15,,,,0.06781044919035803,,,
GNAI2,0.00736541802219535,0.1516401130041304,-0.017330261578315246,0.023183067206590986,0.0481086532112432,0.006833035218326701,0.017408422505790513
HDC,,0.14045593939554007,,0.06585313655542495,,,0.02583078620464466
COL11A1,0.02982067612995726,0.053969796765845235,0.05603342370205723,0.07336153736431027,-0.03198932545573619,0.0729012357530538,
NUCB2,-0.0006457664664501152,0.03155349216183881,0.0033952178371401795,0.031280881428842694,0.0017738007835395569,0.06575040598377306,0.0012580918389136972
CXCL1,-0.00663632246336066,-0.010824935248859965,-0.016105708759950953,-0.010674801902150503,-0.018194412931347225,-0.005256124618478679,0.013705522433502877
VCAN,-0.034875673188501356,0.04621532505921623,0.020417694371548185,-0.011741660534885063,0.06215881889246521,-0.06701993850421034,0.05160187123492541
MMP7,-0.03084226233823706,-0.016759950046311943,-0.018922894078801242,0.0064483015633985535,-0.02072895043310691,0.08601349522481579,
PTPN6,0.011194009504813491,0.09626243199040284,0.04747245321564511,0.0013065158077109392,-0.034079448892444526,0.05233024744523841,0.011537941264129131
PTGS2,0.0485260882862809,-0.06016980244437853,-0.023426216425772865,-0.02276609756177836,-0.01921252779572082,0.00334242092109517,-0.024607423298812655
XCL1,0.017589376336146864,,0.040479886027877054,,,,
CD58,0.00960824146881821,0.08790132184186336,0.0017707357694466278,-0.029920527303860026,0.024927618430133986,0.13622790543729787,-0.09260343370870988
TNFSF14,-0.014719569081523323,0.010503219750389628,0.03583392845233428,-0.010426472517846043,,0.09557113044430801,
CNTN4,0.028346450059953426,-0.05951112104229863,0.027090191798711732,0.005451552575242262,-0.03348381704885412,,
NTF4,0.019343340690420752,,,,,,
INSL3,-0.015513682597515099,,-0.00895380540507742,,,,
BTLA,-0.024624928959560675,,,-0.013314962017136884,,,
MFNG,-0.0017317789919930418,0.08097413668589208,0.04259618517075884,-0.013219684194473596,-0.04964899211185704,0.03618511502410295,-0.03025709374965105
ICAM1,0.025466118529824944,0.10245954610621823,0.04564778474641617,0.012108451348174603,0.025728194772181922,0.11641266319054071,-0.02143714556602605
PROS1,-0.010453033227142295,0.11778871982453022,-0.0035524078676526893,-0.04426173229958199,0.006881972276054138,0.005986577418327751,0.0010500100886323804
CLCF1,-0.01438716783824577,-0.024189660465239047,0.027268831952068657,0.06621633417134709,-0.0035809547248939087,-0.010892603095996295,0.0037310927658155734
PSAP,0.0005069992078656188,-0.050644797725183884,0.05827549784604533,0.022394784830036794,-0.01808793026763912,0.15277387234904008,-0.04390324155307332
EFEMP1,0.04349024659303696,0.10016994113791458,0.05144408916086733,-0.031201928727501087,0.041539219089483846,0.09996707790383384,-0.05724614648333449
C1QTNF1,0.027929036689873506,0.07685931495173627,0.06799730598015791,0.037211461518955095,0.03378392114507657,0.001716443335828382,0.04239864012894572
ALB,-0.006645601030984188,-0.014703920144725522,-0.02382181204832762,0.011743627039161852,0.01960075435412273,-0.05316607692388013,-0.04782913259944861
EFNA3,-0.001030805005390297,-0.1264089867146532,-0.01012454525500864,-0.017059452603649345,-0.017290304765641258,-0.05353897258566304,0.011050359063335726
DRAXIN,0.02795851445341831,0.1116291259300952,-0.014343956748803203,-0.009508762196294469,0.04252104832389196,-0.0965580156779469,0.061695315265184944
RAET1L,,,,-0.011388882689590102,,,
NPTX2,0.004554884905735266,-0.09730231389669754,0.015000722864073565,0.022068238975193853,-0.013089762947865976,0.06281801141072951,
FGF11,-0.009989868687449527,0.030691072432333384,-0.013634821391440155,0.045378872829433814,0.009991663265508805,-0.016147418504550867,-0.012486321465409435
CD59,-0.012663705797734846,-0.04492320042148794,-0.008368986987496557,0.04013417749610952,0.010917862872761589,0.12823038187926578,-0.040815145940683674
COL9A2,0.02358691011431731,0.02676360475154061,0.09695399591974561,0.015255981208953984,0.0255837637583155,0.05103057067920373,0.0011201914341119957
DLL3,0.021511550170229213,-0.01647447221946398,0.03909261854968824,0.045119934345711446,0.051277196584297476,0.06434398903163842,0.016376553488278645
FGF5,,-0.02238599075837195,,,,,
LIN7C,0.014533932554624554,0.06874979324108496,-0.01345950666308874,-0.024414501598488608,-0.014816122188516192,0.12851722652081796,0.0020381581666014223
GDF7,-0.01697939422330763,-0.001558706633030881,-0.01890238152390741,-0.010426472112673304,,,
PSPN,0.03655941941891058,0.008044033079774714,0.0903541161850289,-0.02740981977571061,0.0018463564885279323,0.0636420456067344,-0.025504236216740972
ANGPT1,0.03312562192016083,0.12386507347222418,0.028522205645037345,0.0034358037685307467,0.044052094005991714,-0.07109386303537203,0.08426403251477371
PNOC,0.056690829330049215,-0.07999244440955532,0.032704954488495294,0.021307153126556223,-0.026537008478319548,,
L1CAM,-0.021734270706482803,-0.06811488571821184,-0.021433064928148844,-0.022037423459595168,-0.035655902899527595,-0.040951650007840346,-0.01281250340171728
APOA1,-0.024159997435257603,0.0153040491855321,0.0013843154176529154,0.04996069145748396,0.002201858681317294,0.0761046527460422,0.03245793862718076
PSEN1,0.004264862642249081,0.045015404816627184,-0.00036971933159270687,-0.04250010924181944,-0.022805017841402056,0.04168865203525155,0.06686698456348403
CALM2,-0.033496373428903936,-0.15223069973767017,-0.0029613924930500086,0.04181470400792585,0.004465395350054743,0.04921366125519352,0.00040559008873926984
CLEC2B,-0.014500429546347397,0.17861412908898353,0.03899462009449295,-0.009041291381641803,-0.027603321492477788,-0.09231189868344661,-0.04379398382552404
NTNG1,0.05991958544265275,0.04599323844884269,0.0103562092359267,-0.00035955925863369,-0.00512926760292723,-0.040552064669203566,-0.03307003506234851
LRIG1,0.017466294189474815,0.03495944247555923,0.006438512112905383,-0.034382472644164656,0.05580827196577946,0.06137297808051081,0.07611457861698444
CPAMD8,-0.018349918314261842,-0.02025114127099088,0.033110276012641514,0.04224307111839628,-0.02477099254286344,,-0.042632142721539375
GHRL,-0.0016365209783067282,-0.043066908024360834,-0.0002291635581188746,-0.009508762196294469,-0.017116796322104385,0.04694925715187518,-0.033613952981600526
NPY,-0.04971435538544633,-0.1281780337610269,-0.00825061953691778,0.012000256667622599,-0.03797169899592786,-0.052272508450105164,
MMP2,0.005185259860891272,0.10058619478304054,0.04100765723030137,-0.027245430501232314,0.04482276752672431,0.16459955179429603,-0.10278388243359989
LHB,-0.015981393061078396,,,,,,
PPY,-0.0072834472089000355,,-0.00240202465682658,,,,
ALKAL2,0.02108622915176126,-0.022961425952974047,0.034915207766817294,0.07777978858544024,0.05047253208729849,0.13737282118803318,
CSF1,-0.013738237112172745,0.10995865813856273,-0.005945954737278191,0.0033489473096639274,0.008368856503855862,0.06682691887595092,-0.026922823478569016
SEMA4C,0.07228032655360417,0.021975798740322995,0.0008035623079205012,0.005344125167294115,0.017708695783493263,0.0830865645877527,0.016419249396050436
ICAM2,0.01866459048614558,0.0037935272945895135,6.382831425662802e-05,0.02506212098192551,-0.04382633524182112,0.02383332203423034,-0.06128125036029083
SYTL3,-0.03515128049244903,0.0657359798930433,0.009324314953422666,-0.021421553452152034,-0.04187411933890916,-0.050774026069811434,-0.10321381803943881
IL1A,0.03908952224406206,-0.03498146867863704,0.07103489275725404,-0.026803886097409302,0.056129156168324694,-0.06130812842732532,-0.020956151630974768
HLA-G,-0.01687944366088448,,,,,0.00847264038843167,0.09126917906978188
PGF,0.007074592191258577,0.11459169037404009,0.02386735435235016,-0.017193512170877237,-0.006275011150939827,0.03267992977104618,-0.0404218477751868
LGALS8,0.04099310421762229,0.00044681007249342214,0.019954045894545018,0.012120143630830242,-0.02410053663779051,0.04057296306633783,0.009131749189824245
DKK3,-0.0016976026665869008,-0.14244074556936043,-0.028685291605566474,0.0252157026658933,-0.015504525414975082,0.047318938162098326,-0.01622711324388548
COL16A1,0.0270414274063615,0.04156519650548207,-0.006391232244938295,-0.0044254889727145435,0.011320039027509974,0.0631949289352792,-0.03112927281318916
TPH1,0.0826223494489119,0.03822940763971733,-0.011885309164968137,,-0.016140239430355766,-0.055352368728519924,-0.035801138007879166
TNC,-0.043971163079617216,0.11447703627619477,-0.0019138518849178298,0.018894809287950544,0.040060318696165144,-0.006574371690102875,0.07796621123458287
TNFSF9,0.013618478398640787,-0.04730703873789835,0.002934017007684185,-0.015882504502243655,-0.027383863796309933,,0.10032119595377502
C4A,-0.0034639593661398653,,0.05962100679852196,,-0.014187883593221226,-0.002184503217616892,
CNTN2,0.016213005800685357,0.00818583590552343,-0.01254662140386795,0.05520647815127408,0.033968957069254735,0.043073876096435613,-0.05218422230548915
F7,,-0.02025112950035014,,,,,
LUM,0.0367459891243579,0.05939573019814322,-0.007319032546375242,0.0008964861612138447,-0.003290121383832109,0.042925495741454364,-0.07227509267782561
BTC,0.0038175745200602264,,,0.027348939500486145,,,0.05367999150258607
APOC1,0.05061781196307866,0.14702121420568093,-0.016880828892502666,0.013494007512097754,0.015764624326802555,-0.008114379254860792,0.0044429347407250845
PKM,-0.039945570552198856,0.010419049208704475,-0.048552586280840776,0.03645236477922356,-0.024335371588064404,0.00789222575116254,0.025321745722507016
TNF,-0.003195453197383076,0.022097088110195586,0.02260367363726563,-0.013901600182268818,0.02850724227043071,0.07472716521626167,0.08302268602679806
GNAS,-0.035830544448669815,-0.12583690397488986,-0.0239409191539559,0.02445603833427442,-0.010239305137036737,-0.1269041526079691,-0.0006400105450657974
BMP8B,0.0005402962516284275,0.04948442150215095,-0.012069218095898516,-0.009230519630551994,-0.003675622060358803,0.07849154404172241,0.035775781849353094
LIPH,-0.02400319635746661,,0.1637334480849692,,,0.03841652486900222,
CCL28,,,0.047887621712771465,-0.01091775562950839,-0.012799911002648797,0.021066263310213267,
