,UKF313,ZH1007nec,ZH916T1
SHANK2,,0.0732801478074163,-0.023106452569594826
LTF,,0.0299694724629474,0.002354037739629767
PYY,-0.013558006468417034,,0.04307093912085522
PENK,,,-0.01759922897809575
CTF1,-0.029003381807079252,0.15482352132698343,0.06907670732469744
COL3A1,-0.06695673597412026,-0.0524880098557772,-0.012131782951634295
S100A10,-0.07830558472726615,0.054217690152264644,-0.08488217379303763
FGF13,-0.016987840779931703,,0.010544045612554082
SEMA4A,-0.03337876800931761,0.10356730811471902,0.05900135596848784
EFNA4,0.023269555159498044,-0.03674381281813569,0.0027610389710322823
HSPA8,0.055734937776497726,0.0023954522028806955,-0.0562673030938059
NPB,,-0.038694004901433814,0.059205133430187275
ULBP1,0.05549860706699503,-0.055489060537728584,0.05090299870361366
SEMA3E,0.017697428775446927,0.1258151077565006,0.01926062229360321
ADAM9,-0.020308733478708877,0.10065524410785953,0.040378886749585514
ASIP,-0.008468612058782674,0.09241928045434346,0.09206692921556539
IBSP,-0.032418170584208136,0.041381676863298106,-0.051685352694067606
MMP12,-0.015272893437370184,,
FAT4,0.03082474009030157,0.012244668324858146,0.04920415868963719
MDK,0.036098293141384935,0.009381198312164317,0.10401395153475557
BMP5,,,0.028892877704043685
CAMP,,,-0.019226692418725634
HSPA1A,0.004777928565027341,0.0708472341324775,0.004584575794669456
SEMA3F,0.029970544497809927,0.014396754305743439,0.03695003037941529
ARF6,-0.010382530186728809,0.04149940145051114,-0.006694061143180411
IL6,0.07667089918363429,-0.04271011764548151,0.054892411784450805
CALM1,0.05560175778183372,-0.014236243797540207,0.0017735671030824826
VIP,,,-0.020295459187227822
NMB,-0.039959000646330955,0.02290775137020405,-0.02984427671176635
CCL26,-0.045633926767321226,-0.0723669480594349,0.008407504836210986
FBLN1,-0.08209553668843833,-0.01358931555847459,0.04632770606649274
SAA1,-0.03438406121892985,0.09637454338957153,-0.038191543098931933
MICB,0.07199318056118899,-0.022380559757877515,0.006995961421287037
MMP13,-0.012346229616468496,,-0.017599221543067665
F13A1,0.057164186184137024,-0.08208337025304478,0.004437465416408265
CXCL11,,0.11745139466896236,0.04396159722839806
COL5A2,-0.04514253011159576,0.048371512033951576,0.00534841863901053
EFNA5,0.027625072350582022,0.07805467008400878,0.060019861707232454
AREG,-0.0025014806109603977,,0.006213976661474402
EDIL3,-0.03489766594040248,-0.09011225223576634,0.030561182283854623
CD86,-0.06426178099422597,0.04627149322802913,0.04185901935243419
AHSG,,0.032767155301750145,
HRAS,-0.044465954768545334,-0.06777322548773934,0.0551488211309821
C1QTNF5,,-0.046262318275352224,0.011863265592118798
RLN1,,-0.03475255234776129,-0.013831181491872891
COL4A1,0.05989642608139126,0.03952320855004554,-0.03309833599179263
CCL3,0.11427048416758911,-0.08136367160259014,0.06478850533024383
BGN,-0.07791042062625664,-0.05863378793607165,-0.02644039869149738
RETN,-0.013354639584343013,-0.023960382545795862,-0.024022358535166058
S100A9,0.06341637977248991,0.05371009801716736,-0.059295951175659375
HCRT,,-0.01577962742883895,0.1325771327161855
FADD,0.00230013140503559,-0.05721027187432214,0.059792909358746836
ACTR2,-0.0047497716855641695,0.0011084691378163757,-0.04337912083801063
BMP2,-0.013159542374757019,-0.007979382918796914,0.08443796380407559
CD55,0.02468962929862942,0.00028252565684692857,0.011730021950424161
CD6,0.0797123715725444,-0.03582829354232305,0.052226255069788036
IL16,0.0886996144618155,-0.03645571537317533,0.049943342450122365
LAMA5,0.021273353920659,0.029641616166422618,0.0440318392431743
RGMB,-0.024362390141294064,0.11753872165013189,-0.019668893014019036
INSL5,,,0.1664294464664127
IL12A,,0.15902450423113715,-0.03908982445622445
S100A8,0.07170216671286496,0.06938008239312704,-0.017501247536419868
TAC3,,,-0.028782696347241815
MFAP5,-0.07485791931139786,,0.026206901144247945
CXCL16,0.03008451094002644,-0.032967423858557054,0.035365553481345194
AGRN,0.08562363729200752,-0.026609359772622184,0.0328308068219329
COL4A6,,-0.014364369389371068,0.0980899500381765
FST,0.003636089592124942,0.10055199185736843,0.04822002270064082
MEGF10,0.049343294883397566,-0.03793074648391149,0.022606603311043395
C1QB,0.05780123575929413,-0.013440292804989765,0.09795113223625349
HLA-B,0.022339095275406586,0.04570759826549949,0.014363005595103399
PDGFA,-0.02456089125687844,-0.033104374793953874,-0.014104933664277342
LAMA3,-0.024145616226461306,,0.006244268457791914
DKK1,,0.058632810997604846,0.09524874304777596
INHBA,-0.04188593173486982,0.062139622192760376,-0.0012639344542582935
LEP,,,0.015266656957666751
IL7,0.014087160399333153,,0.1218483829483275
FABP5,0.0763170116408741,0.07042339982174795,0.05494713699326344
CCL4,0.10255726923866573,-0.0014133753263006438,0.07909621226017263
FBN1,-0.02680133566336974,-0.10067124775105933,-0.01663012418328878
TCTN1,0.02540317503813005,0.10274465055078949,0.025873614045701564
BMP7,-0.028381134982818246,-0.012256489394422762,-0.016271921177492835
NLGN2,-0.034276904900656845,0.02887980386406128,0.04498156142320943
CCL25,,0.07735958563035011,-0.021740793017244502
NPNT,0.0017718011696293923,-0.03276288446885719,0.005981718567080713
KITLG,0.033141653955502094,0.06893299028884305,0.04648086203821356
MADCAM1,,-0.053582329281040335,0.010920811033037358
F12,0.10114828840801712,0.042819830102492386,0.06047739353757219
S100B,0.10404234305628612,-0.03577850938434321,0.03843716328627018
IL27,,-0.003114167915170359,-0.025034063565175166
CD99,0.006342089287513391,0.10927206404897878,0.028857015684542076
PDGFB,0.016930017964928556,-0.013746147477420648,0.05614472558977617
CLEC2D,0.0718234746471182,-0.019383733292065015,0.026327783692689875
F8,0.022304957320578193,0.018618135893881404,0.03218211247771565
C3,0.09638967199369854,-0.08325944113729462,0.09391702396701879
DLK2,-0.030416023416134048,-0.04072317142845927,-0.01563202786319684
TSLP,-0.016151544678884945,0.042043745239621025,0.01076119046526684
OSM,0.06641963640240135,0.13128706478818242,0.08295773297351643
PRND,0.07750962776343759,,0.026473705212662804
SLPI,-0.0055356233821820455,-0.025659832841914223,-0.011138927671994352
AFDN,-0.009145769862732933,0.03471661926146361,-0.05273101973306499
KISS1,,0.08399206843298405,
ULBP2,0.024553756960022398,0.06448841066014563,-0.031012640024592794
ICAM4,,,-0.01673160445511128
ANGPTL1,0.11357381303232844,,0.0077767208404042965
LTBP1,0.006728714797105962,-0.0365709676162539,0.0011453181089120083
NTN4,0.022725489845201497,-0.03489575518799505,0.0542733386819706
APP,0.012893336493504296,0.03960922001893621,-0.00882301021562372
RIMS2,0.011320092349512586,-0.04406869758464087,-0.017257002569181452
WNT7A,,0.0283537138890699,0.05396427811722241
GAST,,,-0.01922668802971599
GPI,-0.02853899251383194,0.018449765595514592,-0.057279403567986005
IL1B,0.08685669511149398,0.02088679532868067,0.08792849631895758
HAS2,0.007453117721839488,-0.09565756838797354,-0.04135052630211974
IL11,-0.012938794904662071,-0.05042647779376965,0.08238320477302963
SEMA4B,0.01960044871251178,0.09724317371960592,-0.003465472044197073
FGF12,0.02792393948423981,-0.007620634044082923,0.06536862254036323
CP,0.08036990398271676,-0.03718681281824425,-0.0002852030768121837
NLGN3,-0.023541523386757957,0.03756822588355414,0.02918027199145035
GZMB,0.019974921174555703,,0.052401593573528964
PROC,,-0.05480728188269995,0.1123754511535066
TNFSF11,-0.004740612476722146,,-0.032566986474936596
AGT,-0.001171409962799093,0.1658121317115168,-0.04459219855048462
PTHLH,0.00976748964292986,0.09493004912891065,0.051870740030150846
COL1A1,-0.08069688727511498,-0.07014457570989509,-0.016762217933803374
LAMB2,-0.008670839150784369,-0.017261550181702983,-0.010390342635586814
DSC2,-0.016498183125057773,0.10033555048518689,0.04831208084626516
WNT5B,-0.04226748598928798,0.02893902857718965,-0.005491209432124599
LEFTY1,,0.009685673780430972,-0.02889346139371953
CXCL5,-0.024025835303656148,0.04461454409380247,-0.013741219262179517
S100A1,0.08395093043701975,-0.03279837455799201,-0.006478712588228197
C4BPA,,,-0.01404201032469155
NPTX1,0.10916106536432829,0.004667522747886112,
TGS1,0.03193482163798683,-0.006473639143585614,0.09026859841685966
IL34,0.015181424283312525,-0.08527498611928955,0.02618714758371224
DHH,,,0.038837090033615726
XCL2,0.028335370812404035,,-0.014657280037330295
TF,-0.024970431544658094,0.020226476929353806,0.01883057579517191
IL33,0.10529804699419026,-0.024286895668942092,-0.006439760591622203
RBP4,-0.019728552706374282,0.03799376020827124,-0.025891944608311544
CCL19,-0.0009184236856904628,,0.06668697372998092
CCL20,-0.01958544488323178,-0.033334958248313715,0.006825961623305642
NAMPT,0.021427687184207088,0.05857792676522369,-0.005172938175411617
