,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF8,,,,,-0.004407865041529836,,,,,,,-0.02642805529553038,,-0.001745689099694373,,
RIMS1,0.04582434795613283,0.032715386253820866,-0.009205315847880896,0.10265857543360501,-0.051714451900966255,-0.03288703389407,0.004584462136209301,0.007054972029407591,-0.04793239132569623,-0.022219001280700545,,0.004429900273454849,-0.08002205567231281,-0.006780932426583967,-0.0379506303280542,0.05882777525855339
FGF14,0.038663204011851554,-0.0011391643842967578,-0.021166941706061558,0.030262872323855296,0.007884181621021245,-0.004549391581892772,0.005604366149726515,-0.04637809687047584,0.03710992372717221,0.0065359759659234275,-0.029456011325024314,-0.0008511510185834585,0.0688201223037631,0.019831023730680172,-0.026273506909703606,0.0375516138187281
IGF1,-0.014653130736813558,-0.03235842312068085,0.003284184479738946,-0.060946575497854386,0.01856493926805227,-0.0018616463666625126,-0.020883865347497046,-0.0006309626362444701,-0.042718510489280506,0.029766569235234217,0.056263232960633014,-0.006584121763841215,-0.01922211503999946,-0.0072692901597203345,-0.041712225306418285,-0.015661949260527233
TNFSF10,-0.03813166608557341,-0.03145534785384223,-0.004629733150313374,0.10693491683573894,0.020842279654536465,0.056153185603574476,0.025565583196481438,-0.0516477689120682,-0.009879619496771838,0.04880623191541676,0.048693644942615195,-0.03368453366653653,0.09497896299899104,-0.003915239043600996,0.0779173475842597,0.014826459903417147
GDF5,,,,-0.014949772466277985,-0.01781579410870584,0.027070979227707986,,0.04332218855004505,-0.034488663785844226,-0.011256681632660623,,-0.009522857567230151,0.03609698063072834,0.0010517427113553065,-0.04114118099966298,0.0644420191788951
CHAD,,0.01011335893034864,,-0.017780446603809643,0.0789826557269299,,,-0.017424930568128588,,,,-0.0353326479068039,-0.002794255663682131,0.045031660802078266,,
RGMA,0.04246251248453498,-0.04115346691915091,-0.04222334288516352,0.004298831886261461,0.09346043762079921,-0.0003344931586407301,-0.022092737112592555,0.012133198985791543,-0.0020908709920894825,0.04355069210351901,-0.026356134206718534,-0.04234829786148795,0.05282111005967565,0.0562410437659576,0.05899234564602933,0.03243643735487983
CLEC3A,,,,,,,,0.05032477448914233,,,,,,,,
WNT16,-0.011432213994623934,-0.019344681462722595,-0.024745511603383112,0.020465790787007266,-0.02075264022834642,0.025497497327056178,0.08019737657472047,0.0004975406836540166,-0.021059206588677264,,,,-0.02725323795777253,-0.014035569899762547,-0.01866747532104632,-0.0009100954498461199
CX3CL1,-0.02706096457282905,-0.03955979054608545,0.006222109202350811,-0.028752547349875483,-0.040631419481093445,-0.041709554487835275,-0.04651080545730391,-0.04158690883723716,0.005573011425442817,-0.0040970471787351425,0.04782796047775771,-0.03791116538824383,0.06544248406944736,-0.048012874515279955,0.0818682026787782,-0.009127341690981327
FGF1,0.029226736983004355,-0.07800137386842308,0.018627240706045288,-0.029766677269956687,0.019601727891389222,-0.03684682446237844,-0.015766792228596224,0.005948826827103925,0.015898856861152107,0.021372375614603315,0.03865868861196355,-0.06671440347883412,-0.05196219362044302,-0.017460743300322927,0.011921361070813617,0.1177463670466046
ALOX5AP,-0.03594395110809096,-0.024474973476670957,-0.021264385604186357,-0.05052909874077441,0.012989142944626395,0.011559099067472978,-0.029601373369941862,-0.0022984065322491838,0.026296591056026775,0.057015969279065236,0.04721386778897968,0.11793861256174396,0.020578927502338376,0.01133275712062208,-0.0130657715540337,-0.09696957326502548
IL1RN,0.027706137966683825,0.10811736243743159,0.08196875324015489,-0.031380633067409215,-0.004043987813163994,-0.016009920429622345,0.023301243390200725,,0.013664455565624664,-0.012089328102186356,-0.012867605120722657,0.08937330068419899,,-0.03910718181342124,-0.005163606031118976,-0.0686917308345971
PCSK9,,,,,,,,,,,,-0.015284231219723048,,-0.013623713148060233,,
NPW,,0.03267460115236611,-0.017932781856969185,0.0447914651368015,-0.021899020500562347,,-0.01620294823356906,,,-0.013464879369830297,0.028643549977966847,0.09159293790634174,0.04106379633990598,-0.018807905017749125,0.007079553628372647,0.0703204825475143
CXCL9,-0.018111982641511867,,-0.0013646772677901758,-0.016552634028398842,,0.0005970432401440395,-0.031523535731273054,0.027140055351902226,-0.0007860305079214633,,,,0.00865776921160097,,0.04984458917813991,-0.01479168858172173
ANGPTL4,0.015193412693963178,-0.006321692658792374,0.0543281933852234,-0.06514049567375618,0.03790353714900362,0.017218315995995555,-0.004679850845338028,0.004711678585161236,0.01057593881218642,0.02402146581112403,0.030483916687234092,0.0834828540413003,-0.015870988166652233,0.03145876469409397,-0.0092526560216595,-0.11016918720392342
UCN2,,0.0016497032921455482,-0.012434484544827908,,,-0.016965180100007297,0.025913356255410247,,,,-0.008852977695411587,0.07397576640408966,,0.032951015544082626,,
OBP2A,,,,,,,,,,,0.098749005279258,,,,0.06704244661631578,
COL4A3,0.020004259263102224,-0.011789944200667292,0.01395867173815947,-0.04262896943769135,,,0.022883263966772847,0.018905366729594184,,-0.015246115668290318,,,-0.04109473085799306,0.012563462425891854,0.0797937790083017,0.055040934414218874
NRG3,-0.011393368429559306,-0.020440778737885412,-0.01369599530509425,0.029916572006755564,-0.03109181270750889,-0.026015224221868017,-0.04222020758004544,-0.03987703111654725,0.018770801457837875,-0.04090373242897592,,-0.035071997922922094,0.010686601837433835,-0.013009285260904103,0.002884994268621342,0.0529252519878002
IL23A,-0.015249330696075945,-0.022969902090784866,-0.005010048820682102,-0.05103114148025694,,-0.020754191660221966,,,,-0.018549513851298563,0.027364201516929896,-0.015284225887942666,,,-0.028537463401551656,-0.029202796071063533
COLQ,-0.002430660555473061,0.06387014376489399,-0.031672911175950245,0.027682863937646667,-0.01923976021119381,0.12425056723053507,0.03771261857844014,-0.04793533721727609,0.017377105937699266,0.014934484631122945,0.003277901522010573,0.03686703616687532,-0.026932104114464693,0.011580911727382577,0.08678207702185496,-0.010740569248887045
SCGB1A1,-0.011600950098276018,,,,,,,,,,,,,-0.015762720601417566,,
TNFSF12,-0.03000988524999548,0.013540571090557112,-0.062337088108745546,-0.01892956679443042,-0.02325481052043247,0.07413515352974087,0.029978316017121552,-0.013073112526158923,-0.046761603067705534,0.01964015965512867,-0.06084814580093915,0.018273005753595622,-0.02598841201428784,0.04952981622116096,0.007168915043540356,0.05488243709516678
DKK2,0.01013459557460801,,-0.012617801608967333,0.05386736355766989,0.07259145101054626,-0.0028561357735519036,-0.018762710327866666,-0.023286118112770936,0.033065267302553956,,,0.31839380042486776,,-0.018143584112516226,-0.0224775600251917,-0.03687562462509896
FYN,0.015728810570785706,-0.04087163856392237,-0.036273165057912206,0.0076695372556716745,0.0722391452624658,0.0026736561379343197,-0.0382835608406242,0.01712189544180376,-0.008462613565540778,-0.011006007471725714,0.048049697853217964,-0.029580385325767095,0.0823455866097035,0.060004787207786965,0.024277309958667975,0.014659304416369265
ACE,-0.02723702562295648,-0.04384256866269452,0.0782717928226046,-0.05096191177135596,0.04638419584896399,0.02273425968459742,-0.007176433378694279,-0.008527779313718226,-0.029118757940329497,0.05145336067595093,-0.017586571278250692,-0.0371061145900847,0.0736564270840297,-0.001826888656422971,-0.021543890368293794,0.02262185122370974
IL18,-0.007944027770484882,0.0051465726144786506,-0.008057975431851962,0.04578125114031125,0.04920119589734529,0.05570879190363541,0.022066999561564587,0.019647733338350626,-0.03626239692700068,0.06198967402314744,0.01912794545664168,-0.00953742833681423,-0.06700993935056575,-0.014701170844176801,-0.029796198491470204,-0.020472388338893865
PPBP,,,,0.05710239546833396,,,,,,,,-0.018714064738581716,-0.03504282656782249,,,-0.024380505706902075
CCL27,,0.0936200331022397,-0.00805089707963879,0.008576248239841974,,0.07758041110901126,0.004615039925707369,0.0032912328025329466,-0.029157283511403606,0.011638241974738589,0.024623717394914094,0.03031237977338546,0.04490565418042993,0.07660694129369403,0.01617728085324038,0.002251522470484836
SERPING1,0.03284041175324982,0.023575059730724567,0.0343701864615762,-0.037672614403414045,-0.0017447061087676784,0.021044836750456108,-0.007374129560208727,0.016439310531379505,0.0049070416865558,0.014986920772349395,0.07938566604087574,0.028604635624934767,0.09753473770226143,-0.005924202392013044,-0.004306588973513836,-0.08384974630434257
AZGP1,0.05200468560984694,0.03502829857428677,0.007024845815149634,-0.052643776052359946,0.04582808480710707,-0.049626864660088484,0.0461974145555326,-0.024090144621625766,-0.019660906365824952,-0.02213898050360759,0.09007457711528392,0.04144461725491507,0.024778641376278325,-0.0040902486619718995,0.03780177685929018,-0.05928248190367377
INHA,-0.017777154142479885,0.06993159266722347,-0.018271292214618033,0.06093048247062078,-0.02788219529066029,-0.040679373302138805,0.0246138626748381,0.01881076868765095,0.07448061727355364,0.015951587496138297,0.09260531883829665,0.13063230848094076,0.08250786284806258,0.051447943979781925,0.019216290672380103,0.015997437616901606
SEMA3G,-0.029219474660648403,,-0.023442194528347622,0.013815029836047366,-0.017208511811460738,0.013582754523572337,-0.02902182451384565,0.025983135308961215,-0.03296872197691124,-0.017204292635347517,0.0045935356766019205,,0.09694914647568886,-0.022602458009917326,-0.01454718230469564,0.0023114636789658225
OXT,,,,,,,,,,,,,,-0.013199636788018897,,
COL6A1,-0.004198239718285789,-0.052602547020788266,-0.0027920749365888224,-0.03283663204542196,0.06614992698729263,0.030794531977888805,0.04100736041946353,0.01770235510524577,0.023236705024306567,0.10130948114804751,-0.03067137813918106,0.008424194578499172,0.10169216117592923,-0.01100865279190966,-0.018862256765274383,-0.033696495744793
FGF17,-0.012722256632871487,-0.027395735981706675,-0.023339333063456758,0.02968231951051501,0.1086119674085742,-0.024986111921627557,-0.026587186213158722,-0.01439644543902105,-0.00322654054213906,-0.016006086063895638,,-0.015712683992886816,,0.05662950109345215,-0.01883335440844345,0.11116967436157715
TNFSF8,0.10296473316585561,,0.07468418285119957,-0.0193100112113673,,0.07940426601673624,-0.014982807610322769,,,,-0.06171096165279233,0.0004501231684452453,0.13785305417520108,-0.014035571752314738,0.023632015143297675,-0.00891536130489581
FGF20,-0.014258059173774096,,-0.005339666646386123,-0.029979095699871762,-0.01848184103485465,-0.02578898409549568,-0.0014041172057017443,0.03554255189177681,-0.0030104433071556865,-0.014719443440206866,,-0.02208124185536864,0.013157066783176151,-0.028398410407990272,-0.03242292897849658,0.003910808437517338
ICAM3,0.0706492982559403,-0.01627606845347075,0.0016955531647767795,-0.05224764446782128,0.07661680584868745,0.04042204873762924,0.02875392419497033,0.03325333888276136,-0.04219447129039205,0.011394351913219658,-0.006111206620938751,0.03957870745658845,0.030401333533397277,-0.011035829275221136,-0.0045625970210204396,0.05339149484405453
LAMA4,-0.0101245601593142,0.0016311135111758547,-0.012413880695546626,0.011548289823399865,0.04984906694386214,0.0052217509329890695,0.05445417940638002,0.040693384098960006,0.028688306457554158,0.07800955715930619,0.011518991269147991,-0.05354327227682609,0.08211946254595001,-0.017062783883522097,-0.018928417191543347,-0.07244230078616128
DLL4,-0.014669641106634638,-0.022196211695099905,0.015659661856899435,0.0033930719965178436,0.035353735978884665,-0.004063409504238163,0.03869191897478583,0.008155860652887204,0.04792671364301919,0.04718495431843549,0.020181682962969322,0.026983443326730333,0.07384818798900121,0.02400255558068892,0.020375321154821373,0.02014426074693725
SEMA3A,-0.02120061933051331,-0.018917286181777414,0.0364381203959128,-0.042840677078181275,0.02341338655101072,-0.037290400987219134,0.025322510419690854,0.01738494717647089,-0.009631681684592198,0.003810742300096883,-0.017938903584592745,0.029703730847824288,0.08565835252275643,-0.03143816878886162,0.005921243996145935,-0.03399398545577879
RLN2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999998,0.9999999999999999,0.9999999999999998,1.0,1.0
C5,-0.03352104737213509,0.07683157276562282,0.017217728109751185,-0.030077436372720912,0.05825095321126946,0.015076573379565177,0.021923513714168383,0.00764168320431529,-0.0036263545539142305,-0.007086297830434595,0.012039891796649277,0.009807799831511633,0.02094625444855768,0.04590345893149826,0.06969509893222985,-0.002610959225627263
COMP,,,,,,,,,,,,,-0.016290940352149785,,0.005191473951924553,
EDN2,,,,-0.02539589292036089,,-0.021881598819570657,-0.003908152813642339,,,-0.01817122659875679,,,,,,
C1QA,-0.0502724947553236,-0.06429376883340117,0.02710025556351949,-0.01417662879596118,0.010554467128337507,0.06359957930128887,0.04105973591362029,0.007341898332015592,0.04370321552941076,0.06269949311090223,-0.007279242469370053,-0.03361627155743263,0.015364292283778964,0.0074093951048699825,-0.0771786685829341,0.018150401045037665
UTS2B,-0.013756812101626418,,-0.016007821077995477,-0.0035117037799511836,0.2134769926181438,,0.007689810037774622,-0.00031637365141614954,,,,,,,-0.0050257877589547995,
COL9A3,-0.037491014512302356,-0.03599527157212436,0.03981742996189992,-0.010479271114635447,0.07717823369576589,0.018125367440739712,0.04175536655030382,0.0671515560461015,-0.015708099833907155,-0.01127226429554889,0.04298952534581907,0.07251474862970532,-0.0012411505627431439,0.02547934088193429,0.0506473890914831,0.02979542269955416
DLK1,,,0.041693305794184086,0.06618036363355706,0.054035121364903474,,-0.040706707164154976,,,,0.012214522966632859,,,,,0.040525709354641726
HGF,0.023321396279677643,-0.020717067498543167,0.025654623546866196,-0.013824919931644458,0.03136533703122046,0.009158994284562284,-0.04663264222102486,0.0044363722426107805,-0.03838892318966406,-0.017662896602207632,-0.0442220357912382,-0.014166183599080829,-0.043584456086978515,0.0335760629359805,-0.0210436329417245,0.09203001153034132
P4HB,-0.012998269067535947,0.029606665143866437,0.026384234639545114,-0.08458905893180145,0.10185516702906693,0.0612204025433498,0.07081093617784888,0.014701495554125156,-0.006609433258711913,0.040133247895262014,-0.020238605791281516,0.04054570238001954,0.04283726869827822,-0.014819769188231252,-0.023494143058947474,-0.13668823237632793
ADCYAP1,-0.017089812489745764,-0.029194203018694943,0.015712663179424595,0.008409038749520733,-0.041655893325577883,0.007772509799453298,-0.02529818059757262,0.02184641104742574,0.03292614801772914,-0.017087905114290234,,0.024290937646763117,0.11321419567190395,0.02424877797510789,-0.033298704672601355,0.11455034968847091
GREM1,0.006919212646211568,,-0.013835775962993556,0.037220173175391016,0.008885437296491947,-0.012843140152854727,-0.04173965583825076,0.03561633892851879,-0.012591296747542922,-0.002058224833250321,-0.0782295375103168,-0.04355942641500632,-0.04679009208630081,-0.01885163912115643,0.01467150491519792,-0.0006626393927051113
EGF,-0.02467605108699429,,-0.009865210377011432,-0.029142462724186614,-0.025864415497827493,0.025418175951434103,-0.008042446863632504,0.037789235816795226,0.0151595157379349,-0.021107078680201074,0.01806803432509447,-0.01716825313140525,-0.014062281847436362,0.03849118776335668,0.01366794305549807,-0.028172421640798445
VEGFB,-0.020621294185135714,0.04306850901054061,-0.0018258376954008659,0.044660205344373906,0.047989055855775606,0.04508202642787043,0.018453616256658117,0.044642818515018445,0.09702758793961831,-0.02515108164599013,-0.13269442988133917,0.044561292568263196,0.051419078260835874,0.004666429750666335,0.010550049045974202,0.013878829564918142
FARP2,0.0301041637165052,0.00452989841039611,-0.05551760368492543,-0.025668781682904013,0.0603742663403578,0.037585720704657,-0.027315728708961425,0.0006826544606217093,0.0048547572129570135,0.07748725468135557,-0.06739105438118155,-0.039638016471252306,-0.04710338757679294,-0.011569476800109231,0.040585563903494895,-0.03799688702466041
BMP3,,,,,-0.010648760391765552,,,0.014394965061151533,0.01570779395752833,,,,,,,
IHH,,,,,,,,-0.000845109209105856,,,,0.07432949204454367,,-0.015207590743915799,,
LAMA2,0.053268684911677994,-0.012110209154314325,-0.0402377488736361,0.0636688377416582,-0.03561532655193664,0.047545903413904134,-0.027517245249598293,0.015690182610981308,-0.03983950639811142,0.006346622308436397,0.07528646468878991,0.04931979802911509,0.08581790127812128,-0.020417615961276312,0.00401164760038597,-0.013804623621924422
SERPINC1,,,,,,,0.10381826901189245,,,,,,,0.1540884227260445,,
NRG1,-0.0395012967154537,-0.018774368701871137,0.016293535035366225,-0.00038512422830216237,0.003372678261065853,0.0010186207742738263,-0.007127213980659151,0.010412030406869175,0.049509365284675866,-0.02342237174597271,-0.05596390156092734,-0.01474554706172003,,-0.01952001345664507,0.01053650074244629,-0.036669993458679405
SPINK1,,0.036477116064625725,0.0352796513308596,-0.034531753637338056,,,,,,-0.011596590794398213,,0.029995869355280817,,-0.01846046532731605,-0.030298824915449264,-0.06942766574201154
EFEMP2,-0.04356562211901391,-0.006028673496825631,-0.03894484989036056,0.0028055217815105594,0.07608306762307378,-0.054221844563220115,0.041552659953270676,0.06587922539784145,0.011891314308529997,0.06952930716320752,-0.049261707519700194,0.08045878074139645,0.08368256362013468,0.012063110610177044,-0.03527619154601576,-0.05530023046675606
SELPLG,-0.01085933706870897,-0.0004871360976437208,-0.03333117255281052,-0.009014619484653909,0.03094269608952599,-0.015496013248831392,0.07990217235007642,-0.01923299799154996,0.027070868152237037,0.030693731486582804,-0.026258412184482282,0.01082484886119106,0.03733184120555058,0.005334983008068651,0.021231546507128073,0.01605983370920715
GDF6,,-0.007020741104813159,-0.002182728080559391,,0.09717167818028168,-0.0019310313110671082,,,,,,-0.020517521976749834,,-0.016476375184160435,,
HLA-E,-0.01720728385204955,-0.04525324041707068,-0.05826658126491182,-0.03793200786874231,0.09474712281784814,0.03885119986196797,0.009503234679832889,0.007933146250648202,-0.01487679281838678,0.06104342413275367,0.01600697496949366,0.0008505402293437585,0.041984697681130466,-0.020963080093632656,-0.03786750023199568,-0.04632327081642925
PTN,0.0300187287082973,-0.043160663973505944,-0.05203070460583332,-0.05779856577616888,0.10568976694845277,0.036874007715769944,0.06364560590598012,0.045369688313705546,0.028796269991540183,0.06300578031156069,0.026658289398297213,0.07427194439620506,0.1142853429842032,0.040870607723832796,0.04297930512178479,0.01043825641662641
CD274,0.032450421502381165,-0.03611222564111891,-0.027540558872709335,-0.016897188170762887,0.008198652617113006,0.038184181894350896,0.0822540315118541,-0.023642032966713418,-0.006896258249104288,-0.0017683993129826532,-0.00020936170903620147,-0.015103871122972064,0.03867587725274115,0.0009416234700220736,0.057837947939902705,0.05019736673178669
FGF10,,,,,,,,0.0012567921875677884,,,0.036264542971902784,,,,,
CD14,-0.020957669147006537,-0.019170625274731026,0.0004669961963717701,-0.04195260221138411,0.05256012329984779,0.07967406330897593,0.019849632644433703,-0.007021829938239883,0.009437764354552132,0.012072663978773577,-0.026457436115519168,0.018714644552287,0.06344418472127632,-0.009784116475794403,-0.062347052265316553,-0.03913813874852885
SFTPD,-0.019190201920227738,,,0.01168934029937692,-0.03653988203011138,,-0.001478432997666214,0.028234101720157372,,0.10139099425139002,-0.05980845261901876,-0.02533891412859703,-0.04110304001431094,-0.0023763869273582673,0.00605447402176562,-0.04762638954769577
SLIT1,0.025920413412016143,-0.016167162025033658,-0.04488548985133744,0.02832867206690078,-0.016502595109172086,-0.002704651574881784,0.06010412389240267,0.00311313937149355,-0.04318639390205826,0.032916306815492194,-0.03935401809480107,-0.011555384090463179,0.0721127357550196,0.04850198529011225,-0.02549620206630843,-0.035098046970517535
LPA,,,,,-0.016161520124694885,,,,,,,,,,,
CNTF,,,-0.012617800311854383,-0.01931001297378715,,0.13968485528899743,-0.012031460348914816,-0.010283124423324096,-0.013735045041758721,-0.013464879432259033,,,0.02648563978668378,0.15296659590570105,,
BST1,0.010140169649310759,-0.04579779565565864,-0.008091821842472702,0.017127707954387342,0.04839537241377233,0.03040017762704304,-0.03311704561585421,0.00934901470588276,-0.03263930718777005,-0.028031566656373266,-0.00041925576761470113,0.016587963917201822,0.04440887481208701,0.023868168759650726,0.0004153499934008849,0.016648766106481167
AGTRAP,-0.07415277183200916,-0.010260663172603423,0.015967189958816002,0.01273060250170431,0.10074854821808528,0.03978592308985869,0.01529547504470324,0.06032528713660132,0.017818502080817398,0.024215350241799542,0.0032811918254294376,0.05828565733481761,0.006558475617323928,0.010965961389557825,-0.015728084173168854,-0.07096376345657013
LAMC1,0.004928627325245436,-0.030129158616731818,-0.00504782960562116,-0.05631635259618219,0.07982495167058942,0.03439427137854294,0.015841585994899904,0.04680801267223128,-0.0010163054429226587,0.015772912382190966,-0.004848967821605032,-0.0002576271654501191,0.09960079698081341,-0.036552792610733055,-0.017605757843716475,-0.1003732619755971
COL6A3,-0.01766427426632514,-0.002536645290957784,0.006731716507696388,0.04841470497151022,-0.009659312127393196,-0.0027060062222853377,0.020774810727877107,0.05488242006645497,-0.007566311178366151,0.09950415591829716,0.0619804675609181,-0.06450924851532239,0.09016197490683778,-0.01987197780191824,-0.026319919318997652,-0.04075343165444833
FN1,-0.013752169169520618,-0.03853832517314644,0.05615852874033393,-0.051256939634643756,0.050763988593326,0.010993306404127894,0.038633069503319475,0.05702678429697673,-0.027469740599379136,0.07449330657012332,0.022623534675661507,0.009935732810539355,0.08101604194364527,-0.0024685322619981127,-0.03361285593755576,-0.07890346629825754
MIF,0.055442176270712414,0.023667994225168607,0.01458890464011585,0.0073738123347313255,0.025962097628449636,-0.022629110254446586,-0.018534922891570577,-0.030723327050726945,0.03746401662898382,0.018684065569666473,-0.020117328349285958,0.11630752725681569,-0.030122006031872182,-0.054288552018832655,0.05750516778829445,-0.052201881042821356
JAG1,0.024274527593014933,0.005003103112555834,0.028130901505786527,-0.03160071153387934,0.05552107061583532,0.02896996970507184,0.05118335580296768,0.01974771228820433,0.006681022776383733,-0.011492148223078919,-0.09301800113811902,-0.0782051885504939,0.06938857640109117,0.002693864894100678,-0.021985650439649566,-0.10188988931901602
NID2,-0.005491440039467058,-0.0652315612496077,-0.0037919149720369192,-0.022981640693887254,0.057421599931121246,0.02154298724817115,0.022082719205633775,-0.010418635534410496,-0.006899945595572099,0.04416470945691759,-0.015632181412828374,-0.0803986196888422,0.08734367161366967,0.0536138403403809,0.00550567129982117,-0.027107137842365205
EFNB1,0.05659479144865829,0.07672375563059636,-0.005065215598546376,-0.06826629533004351,0.08819945073210171,0.0009071397707261872,0.017360144208392075,-0.0009315835530077116,0.010541359144384012,0.032711488264371036,0.10268559361891187,-0.010841995586092168,0.007430749492434386,0.017721672953453265,0.05365876712751981,-0.03947309082674705
COL4A2,0.08589942059310922,-0.05681716124352973,0.05492674075315207,-0.09119175215230611,0.04542294194586697,0.018347833381398414,0.04026175782090911,-0.018445563387027075,0.09961842313726814,0.09763841999688876,0.0006345099977072764,-0.08961315971805876,0.07354842347312253,-0.018260074472919288,-0.02325159646922504,0.003809721532497032
SPP1,-0.014700041988121686,-0.06476382241086918,0.00989108429016729,-0.06841789784796046,0.07078770017741645,0.05351599814469958,0.09326234368166857,0.03543500754092995,0.018592638136761108,0.07688141353180086,-0.07224862316694794,0.08502827885856974,0.04658547327372533,-0.04215381837439078,-0.0005730976522076201,-0.12476002611710625
PODXL2,0.023211737806269686,-0.021451387252328962,0.014686457136099092,0.013690170518669598,0.0334260311135002,-0.02880385322196691,0.0321405597237523,-0.004547303418979361,-0.014782434227824996,-0.012361144086529075,-0.07096381878895056,-0.039422313000465344,0.050651353317277596,0.022480844656396853,0.06728288980753513,-0.002110707748083105
IFNE,,,,,,,,-0.014850005016739875,,,,,,,,
FGF9,0.014111007840194641,-0.02414385790254749,-0.015802364227499855,0.053060731507414555,0.008919966501686192,-0.03497417602865229,-0.03483354300873226,-0.01767474445971722,-0.0098263137495037,0.00119310400775447,,0.039734936273005915,,0.005036120943368774,-0.030764292648319688,0.06832914783421738
ITIH2,,,0.05309996925623279,0.03433233970525103,-0.025703452692539888,-0.020945957485507424,,0.006720744335761666,-0.0476311879721326,-0.018872409819447506,,-0.040395355794105414,0.058238114344749625,-0.011740286116281489,-0.04841288605599302,-0.06942766713991075
ADAM10,0.019459172103921372,-0.041027862062767734,0.008728833214930584,0.028310131281131235,0.04063896640246883,-0.022037120387219767,0.028547851357248945,0.03689356249523565,-0.05748962147451054,-0.003349055506168622,-0.009707308814549006,-0.007856089421703244,0.0774988249630609,-0.015683588152364543,-0.03894108030207803,-0.07703424213057641
CFH,0.1090614925861884,0.004804799486458089,-0.018068249521841225,-0.0033455622354096807,0.03745569441591732,-0.0003407287424520415,-0.008610680174640261,0.058008437351700144,0.055557039824519205,0.06567712359879214,0.03921875910702506,0.013347134155035793,0.06999000775464767,-0.009293689831733154,-0.00358419525971188,-0.04081894446997285
COL4A5,0.0062643344659005,0.029967916273332312,-0.014878076201419578,-0.01931510264747734,0.034738915594027336,0.03935297680288786,0.030466139650122456,0.030181422064273024,0.026526306759574358,0.0013395871766468466,0.03075805406961542,0.038371349763112704,-0.021039764117422026,0.02020765777003758,0.06432664564359021,0.0010613050878212234
LTBP3,0.029144610454352838,0.025147179384296395,-0.024464160919077056,-0.03620448178318594,0.05935614469614657,-0.023201457650765235,-0.01702794352772331,-0.016724829747625503,-0.017459513646725638,0.018542822462139973,-0.14112706603533595,0.002651129116902247,0.11379057311749566,0.0033871996782253357,-0.023802182085729113,-0.02033927409755188
GNB3,-0.02739343112091921,-0.003933551357305135,-0.029831848435152956,0.040296114884439065,0.022075301994626238,0.040946422108262805,0.01730081010050838,-0.027123101129145955,0.03844080318554677,0.02652073303543452,-0.020710792356818233,0.05322013494825248,-0.0155555975711312,-0.006011953250928129,-0.00905681394433718,-0.05703981992078653
COL6A2,0.018125524516015557,-0.0001291777112950387,-0.012482184310102057,0.005602647712374058,0.11374827964914058,0.028161475578828237,0.023532354498826277,0.029063111114747603,0.024249014014788062,0.07869828749052483,-0.008078928307782044,0.00028398448738512096,0.13275960838101133,-0.004385746896042828,-0.024000184854187437,-0.057821634382062594
PLG,,,,,,,,,,-0.010815610058637251,,,,,,
GDF9,-0.03024575742003449,-0.02996383531714055,-0.026533277633869458,0.02007970994673707,-0.008405658850747398,-0.0050069932031543566,0.023793803085792747,0.012519654035021144,,0.0217686344644536,-0.00042964034296443703,0.04747068395059651,0.03919312989745785,0.11071262914607975,0.05722962582090125,-0.03774369292306033
NCAM1,-0.021184124867125436,0.020898402214362493,-0.0416420551377237,0.06699370267603943,0.008770799509710929,-0.026244218842495837,-0.05744488709784657,-0.019442485453496545,-0.07882226812066845,-0.04799182758916297,-0.03771495594245775,-0.06754910403933338,-0.10657343891366704,-0.002876820206333534,0.03859728080021801,0.04822946231717452
APOC2,0.004538162625774363,0.05059385796613643,0.004144259500830957,0.05573500864584317,0.08369280315480378,-0.015065883932428909,0.0217395051598478,0.019236082297369658,0.03193489623264285,0.09722616514828918,-0.08439046409392371,0.02029838552594273,0.08248322280646793,0.04227109499129816,0.0529522621315347,0.02045843009843461
BST2,-0.023170601923689204,-0.086103915211175,-0.008369741293672338,-0.021682766069965005,0.0503143706646508,0.06505860277817709,-0.0070312902405538355,-0.031511058990721874,-0.009726180593005855,0.08411321431302941,0.1047107903244991,-0.021613625604968476,0.08393101125155959,0.03774313653816939,-0.009119807663379803,-0.044201734262751965
COL5A1,-0.02747137178356369,0.012394937323292608,0.0051365775573770775,-0.03461010284816414,0.015649938256738098,-0.04565744070661534,0.07747742990029761,0.04160732428015924,-0.04060390271182138,0.06223292690548224,-0.006477885043910807,0.006497513896887922,0.06529928456121249,-0.018983236961979358,-0.02811748715196821,-0.13756789876134126
CALM3,-0.008894163740445998,0.006101436392001185,0.004140982445549986,0.06259825578856058,-0.08601826324877525,-0.06203532999370509,-0.05244297486364335,-0.04233633273761185,-0.052238850149743256,-0.046131168140269144,0.033889922816960724,-0.0572164681378168,0.05745647228458114,0.03252863950196379,0.0016821065170087718,0.07425876597611814
THBS2,0.01108386795295103,0.09156612364370344,-0.025128863991424076,-0.03397314823011257,0.01793250188525899,0.05821057973080792,-0.054004364026155646,0.07903603414741048,0.07185499179131571,0.023564008233821165,-0.00959618939997776,-0.06314192589766769,0.01245203154983835,0.006922288679747206,0.03523448237086257,0.06529745374508676
