,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
GAD1,0.05453042514910591,0.00040223461201387134,0.03584062896631164,0.013861107761468447,0.013782995811169119,-0.007150262182722257,-0.12665262337690922,-0.05892759210000896,-0.009329192374868745,0.022791168039494016,-0.006269217733441673,-0.04779987350566044,-0.03741423029270891,0.10047608728367508,0.03266748850618642,0.06542909855241784,0.03281414729632433,0.032678817794182545
COL14A1,-0.05153865788658777,-0.023912399466370762,-0.03652236944153202,-0.046671508652806226,-0.020418101710985313,0.04976420777128457,-0.0006934179779512085,-0.025433370790730322,0.02509667681412611,-0.01889335455402181,0.05760626194552456,-0.012615484655271276,0.06154523802842199,0.2038923434705814,0.027050537879798157,0.009747682066648925,0.05704529417528163,0.1174136512985736
HLA-A,0.1020048202937383,0.013017089316064786,0.011718766210309404,-0.019935798897636154,0.013295175890616285,0.03491179837047681,0.07771082819952277,0.15547535512223457,0.013559642979971375,-0.03361513210697557,-0.011077144033012503,-0.02575694113352136,-0.09330246480128032,0.010742250514805004,-0.05349641552668662,-0.08189082842909584,0.02388560422316892,0.13905059230449432
CD5L,-0.03916975938266362,,0.013393458674938843,,,,,,,,,,,-0.06515493417710205,,,,
FGF18,,,-0.029497195707744957,0.024938694489684006,-0.016128240537529794,0.057281577366763314,-0.030347390657128524,,-0.018284875197744216,,0.010823064485439779,,,,0.013898685399279964,0.03996455995190599,-0.036350624820709,0.015451539523210817
ADM,0.07090887500646084,0.013815002205299295,-0.046804801841233805,-0.05470998939385572,-0.03212173564112377,-0.020496378309586723,0.0641287691445395,0.060664181361966316,-0.01523884301382409,0.035353928940812566,-0.07322415160891792,-0.009713950195432808,-0.05075777747090717,0.014613927204914437,-0.05783036823207964,-0.12906205513484958,-0.008388224770940951,0.022341718345902015
CCL15,,,-0.02046546480807402,,,,,,,0.011624657221094252,,0.06017302305018864,,,,,,0.02905719846407775
GNAI2,0.02989883531929442,0.028482869275175782,0.013458132551439522,0.0629856656857158,0.006942437106537533,-0.01931457825215314,0.09142560602274948,0.11748691247426647,-0.021096845002792103,0.045694815257809634,-0.03991941263468674,-0.16911224809721742,0.06754836845192483,0.047032937033009745,-0.020104162712167993,0.04442835300919455,0.05967480099616177,0.09820776462087043
HDC,,,,,,,,0.055753123732947614,,0.02941187741050231,,,-0.06026943632483599,,,,,-0.055047848166016065
COL11A1,0.012564360096903166,,-0.03275698660032521,0.001254900871858962,-0.029499088917576254,0.03437783483077907,0.18443695663259027,0.03361994292993661,-0.03492209278630836,-0.01644212518753635,-0.01821684043322271,-0.0028346288810275487,,0.06681986426959063,0.02172198775307283,0.007289126043912518,0.0639481426624041,-0.031310396629312044
NUCB2,0.0629623103862043,-0.008226225881387248,-0.04579247324996446,0.009373598064463475,-0.03722164129946389,0.029818678183863374,-0.005639394720360476,0.039772259161551686,-0.0060645871622091885,0.0042563501447010965,-0.04880456408922196,-0.0856689533111148,0.042083372835867584,0.02040128960550165,0.019522592477496253,-0.0851726957884663,0.04874637250665499,0.027872861842582926
CXCL1,,0.02789184560396432,-0.00460800809993145,0.06017466184841057,0.019115203068961646,0.05982526104847089,,0.008153459028143534,-0.024466204082895245,-0.004877582833491883,0.08199672981442263,-0.04827572546376631,-0.030745137261916612,,-0.04301896692304953,-0.02719201933369449,0.023339359356226247,0.07558562421485784
VCAN,0.09769902561097935,0.04548276628164139,0.00938059875138839,0.07694964065276644,0.023659713503568134,0.03407369887693885,0.1692108963048262,0.08076346696548145,-0.011571117381818274,0.021861733336209277,0.022119728579543658,-0.049719633535083706,0.08614502110520965,-0.010689503738744574,0.008055763636718772,0.07776213097946487,0.052039389110799465,0.0038246554041937554
MMP7,,0.020770812366378587,-0.016559806666721435,,-0.03206403927743685,,0.04356591471326217,-0.010464976452121006,-0.016852464620541362,0.04852829932141715,0.08036733221143114,-0.017321536705086793,,,-0.004167966283320295,-0.008950320393579458,-0.012647517914383028,0.10571657600534873
PTPN6,-0.07493783447765343,0.014119165534692547,0.04368711380754281,0.06456070177103583,0.035789146818383265,0.010571123003274419,0.11117665167030663,0.07387350397652213,0.0465568238991842,-0.04183715031412597,-0.01666181581636665,-0.0014869279579871322,-0.05604157141677545,0.0667470623966108,0.07825155377907823,0.12016290866504015,0.061202786330626834,0.08295679131173507
PTGS2,-0.04187412980971485,0.031642912941347405,-0.07203800467702604,-0.06971381086804954,0.01818370125891341,-0.011207775970174897,-0.013895948019856445,-0.06461759868360374,0.0200319063272317,-0.024523316702393334,-0.006390720479741245,0.13708090616440574,-0.043519940638453006,-0.030457932289871613,-0.01379839775960157,-0.04610748550712631,0.12161288979295122,-0.027009545878239064
XCL1,-0.011595778882113165,,0.004098820259049474,,-0.01754810290715589,-0.022405681039629352,,,0.014549914090703504,,0.08777606557325977,,,,,,,
CD58,0.023246218171499647,0.0815279429117,-0.008152863528009618,0.05047134775809428,0.026711598611587235,0.018110897133077893,0.07100351049978558,0.019569207674213582,-0.008724014379764423,0.015138886670419979,0.06564277740668259,-0.03188769229608656,-0.03130657462678354,0.13883821525600984,0.06910751347491728,0.08894258218368352,0.03377038773600812,0.06294916406947339
TNFSF14,-0.05615469371512449,-0.04328073837064009,0.05453919675549509,-0.027712354548466926,-0.009103412994977078,-0.043558572079519596,,-0.004492174134676945,0.053423632551740825,-0.03885063458600112,,0.0044893705875449375,,0.17437841697665468,0.052404004471925815,0.04991748086492638,0.009385623959198761,0.05117394319269372
CNTN4,,0.013005056483457737,-0.017935504000223864,-0.0032127602435607396,0.06298715147679973,0.004697177666131228,-0.02243739905319403,-0.037158969962683294,-0.026861279467230374,-0.03936776738469837,,-0.03992815279211929,,-0.010990204181577038,-0.016160993615956177,-0.01599881510634538,-0.01644555414647087,0.02502902360717357
NTF4,,,,,0.05497199112956199,,,,,,,,,,,,,
INSL3,,,0.03418328403888465,,0.020926454000886646,,,,-0.01943266417690533,,,,,,0.017362554924869694,0.06918946336864683,-0.026437462292614677,0.21208612942681057
BTLA,,,,,-0.025600414155888977,-0.023358668366701394,,,,0.005700694262151182,,,,0.03321120329868308,,,,0.06921761922428078
MFNG,-0.03727837315315163,0.005647604178954563,-0.013815353444083297,-0.008788768669613398,0.024744348257066475,0.08957332635566828,0.0655982142420657,0.06907339713872325,-0.015436584178082961,-0.007759980410100669,0.0012108699515885155,0.04382077850474829,-0.029066888152517956,0.026204508883563005,0.0490573387212149,0.09347838119800751,0.06008689096473484,0.06480661113180193
ICAM1,-0.11159777820522465,0.04947612591484939,0.006494255949458707,-0.029181524871056828,-0.04037690287324029,0.014396420949416292,0.07285756421594872,0.09153353753005682,0.007948022030830316,-0.006796634533529594,0.01746049848213945,-0.02539406139445428,0.015517231626333111,0.05946681478042602,-0.004106442764370506,0.019337945526456877,0.05571128910267058,-0.05428237131219802
PROS1,-0.010676865991799544,0.006210201226793685,-0.018177762439613106,0.03228529070546678,0.02582659605736835,-0.04344555260411479,0.053835527835866384,0.11327584902362468,0.005832144354531522,-0.02791376220421378,0.05833747072113758,-0.020543291854746223,-0.014239062388012648,0.09967738705004196,0.05108088823993338,-0.044312714208033045,0.058358274226886414,-0.03076560855101656
CLCF1,-0.013259638444908793,0.002429618387718918,0.001666828450354312,-0.006636107419410308,0.017866189513550092,0.009100370608713946,0.06592562382002326,-0.03780265760299548,0.05083176593567917,0.0456670856011509,0.021888636977653,0.03864885160531217,-0.017799728442838482,0.0694882256919207,0.019395801110216732,0.0557547390951068,-0.02366708421075704,-0.03273993019289265
PSAP,-0.14304691218281596,-0.010764130811761372,-0.02985912273416069,0.0670287668519091,-0.020621938663053632,-0.025926375099435326,-0.11146178539970975,-0.06278660535630971,-0.00233711366511493,-0.013561171166605079,-0.07955314319073362,-0.0774224881304005,0.01253072352226563,0.11218690592466254,0.02513941144919952,-0.023904056457404045,0.09878535274353185,0.08876233367437936
EFEMP1,-0.06679289713942634,0.005810638452161437,-0.009441755560263011,0.039301200268605875,0.008435055098346581,-0.02830009289340221,0.1093488164919982,0.0653157528221329,0.0364969702788078,0.04021997081339803,0.030653759763527307,-0.11767577964158646,0.05434559783567681,0.14697372096530364,0.04319585542218026,0.01066921988353243,0.034294723936006605,0.03872019652576368
C1QTNF1,0.0975884091600908,0.120078546513976,-0.05275035254650053,0.043433500503385965,-0.040464256531471315,0.03126533895543774,0.14264698676315457,0.06482812593612448,-0.018481026529462333,-0.008378258077572443,-0.00920090503781817,-0.07829297489095322,0.029401808768755235,0.04582496056438405,0.0012264521000807137,-0.07843572197882794,0.0812244311896161,-0.08637515823354154
ALB,-0.0455427140975977,0.029247326218091244,0.02150742008049588,,-0.018065515808657787,-0.0131836749706134,0.10556551452255679,0.025176405355928976,0.031302720106359504,-0.030379413106057823,-0.012926618261057057,-0.011047866775079235,0.003024855730177061,0.041657027505956096,-0.027529570779440887,0.058319279716689536,-0.06957141714553339,0.001990373340866976
CCL13,,,,,,,,,,,-0.0379185316356963,,,,-0.036761303649975784,,0.021587420959465368,
EFNA3,-0.006665325106534792,-0.06346319311894455,0.0030235549476380044,-0.013205923169700762,-0.04179987662271512,0.024919100273303015,0.005852657454619423,-0.07384631978040879,0.013462989488766623,0.00286679498356719,-0.09027707157696421,-0.005905531664136122,0.10388517307817771,0.08891200751387593,0.0658044198670034,0.016638852965296633,0.0708859760656252,0.0036939459343590256
DRAXIN,0.05919892864289259,0.004206136487136785,0.01900826421137544,-0.03384876770663795,-0.017290967865268948,0.021446157628556266,0.06214684072706665,0.01923846889498949,0.00479394942686739,0.020387261372535794,0.03564659200000692,0.05129772138149694,-0.004978895709296741,0.13980363464909346,-0.026778071044264537,-0.07685945187762809,-0.002465231234972502,0.13137245428910388
RAET1L,,,0.0331062106507401,,,,,,,-0.02952520428957134,,,,,,0.03475516859435752,-0.008299327790483995,
NPTX2,0.00792184957510745,0.05378593800362492,0.06572762864480966,0.014306309592961294,-0.01032229669928697,-0.003269809268792033,-0.1326315616532932,-0.053556377063321954,-0.03175782948637129,-0.03670946870817486,0.025292706892932736,0.09100588531636236,,0.11678441521223809,0.030920661010061367,0.09760976279404246,-0.03091965839345044,0.07781338535758038
FGF11,0.09355342071074552,-0.02115781088326067,-0.030044094102733756,0.008296520562941547,0.037998430133144225,-0.009547863174451904,0.11342886096072327,0.07572708231844576,-0.06304529182088073,-0.012394844506156839,0.016130512307350707,0.12064395441481775,0.007379910514069306,0.13468905406545884,0.020377281042354527,-0.06157896753420245,0.02185099510723133,-0.0339000049521043
CD59,-0.01506812799744556,-0.06440788695155567,0.02749683667923739,0.024883857035372135,-0.010105465961193437,-0.019198602081726402,-0.07621588872537481,-0.05253723198024584,0.03147589849539195,-0.02801422342245165,0.013107741885371995,-0.08494830437951933,0.0058307656611692954,0.06238777781566151,0.03714705818780136,0.022014005097105036,-0.027991203356491447,0.0940055548172448
COL9A2,-0.009868800396261281,0.03874346280356445,0.025437719007432122,0.018592059796070193,-0.015357711502426536,0.02115596887562308,0.0957735219253237,0.01988526903153085,-0.0025694623861154064,-0.028791243922724315,0.07250827618171292,-0.026110522716729964,0.0857117602898316,0.12419035185921423,0.06913286977415364,0.13984010518730708,0.025937478852838616,0.07193448882901461
DLL3,-0.09898498235153885,-0.005770960487310989,0.043558318881460105,0.09969346752207071,0.002701395852567443,0.04575182403455729,0.12864057808037754,0.027273009744830393,-0.028407611893986245,0.029086204430413515,-0.012069072209694004,0.04731550415669591,0.07611378055487762,0.04596486997556292,0.08830811132765753,0.16287468163817576,-0.047029975598549836,-0.06175076948352771
FGF5,,,,,,,,-0.013977897636712356,,,0.0007408160560057924,,,,,,,0.05177952296791275
LIN7C,-0.00335638573791801,0.012904015673500658,0.0423672408369553,0.03840210261584227,0.025393667365373872,0.041456436641343186,0.01925300636579279,0.03298159511005916,0.05002534972971495,-0.013765543381229057,-0.002945024668639399,-0.014182363602842772,0.09621952302027771,0.07606596783855532,0.037470280134894764,0.06740275126351047,-0.045878628882082204,0.02139287487619863
GDF7,-0.03158618743775345,-0.03337053738095927,-0.0015236407851078311,,0.003294347571203972,,0.09927357429184447,-0.025004174654555643,-0.02145595339997481,-0.023452119379516138,,,,0.06925020018177931,,0.015442913732641318,-0.03689760280010942,0.009239380570353369
PSPN,0.024870161843255984,0.044581539080499014,0.06168682469973486,0.08246754935755087,0.04933223466318146,-0.029247924002961005,0.09878418271231039,-0.013446474897519656,-0.02163246436224356,-0.035221674453945216,0.08432824788945288,0.018569943893217162,0.06665348227204726,0.1461728541990751,0.028174164165411165,0.05749712319133931,-0.04393949020556312,0.06069720092869983
ANGPT1,0.01830399525845683,0.0009873774319715332,-0.01551037744642579,-0.005464970743450552,0.016587674426008222,-0.015145730007179725,0.08678417591231292,0.12524934416113362,-0.047544994691272956,-0.03205011911185749,0.06673703286317667,0.020382869340490113,0.054574495388698026,0.09929317789548245,-0.0071136998906756515,0.06304625955231018,0.03999299475148576,0.03732911497044593
PNOC,-0.01681583951260273,0.07855532722868538,0.05178855373447616,0.027701446658020424,-0.005810576052171882,-0.05912138863933358,-0.07937830357131914,-0.04084056741109014,-0.013614964314348105,-0.005653121582534464,-0.027720614762059802,,,,,-0.02066016914574816,-0.023491037563901935,0.07271399468923505
L1CAM,0.02325142304225831,-0.03648616486564828,0.03658985589732448,0.0014680373549287907,-0.013865134421533101,0.02625418332024051,-0.04550013534000538,-0.019774464731643,0.01850254731810134,0.04137762720900557,0.036844688967563675,-0.05961060610842719,0.12119714487853218,0.015778226247365613,0.040172364190210655,-0.088692976686111,0.01067390889736927,-0.001198377206151728
APOA1,0.08700048080130002,-0.037590070450412384,-0.015070675358463645,0.002984080234975814,0.021060442837045865,-0.009109598888433634,-0.012806927670748113,-0.01619311864439184,-0.025304709222990954,0.0002916358170590804,-0.0024070287538147327,0.06916103080687272,-0.078053219128535,0.062201870194230006,-0.04038769790890212,0.03438569734351366,0.014392323840722431,0.02251111710456842
PSEN1,-0.055556605149681394,0.08549944551918093,0.03329553620306123,-0.02801739457771468,0.01612025447191097,-0.0678567958797273,0.04494158472223133,-0.012571682044810364,-0.008145633455577263,-0.0029712274276916624,-0.02662252570560218,-0.05947854208871662,-0.11016715587895562,-0.06987917163582748,0.015256137278815944,0.03432659240666902,-0.015176400304923048,-0.01944339447023893
CALM2,-0.018588637583893855,-0.008791821478570916,0.08622287832330776,0.028433860498435996,0.01285583183588722,0.002279144124015574,-0.13316633580869025,-0.10825965290665183,0.004833381793407614,0.02799862278968892,0.02985206291408933,-0.000975366550235181,0.20474490400937012,-0.06657694619875877,0.07350354766257551,0.16336269855211136,0.024286929549478805,-0.11360713537809682
CLEC2B,-0.029210697035197405,0.034927631997903316,-0.05907909833107827,-0.10302473835507243,-0.0012862843533175477,-0.02421729381262224,0.07940257071276546,0.10263262410881097,-0.01250142250447799,0.06031663059184493,0.04990671393708544,-0.08589401533796731,0.054147278542213136,0.024376011967317802,-0.06331840297165545,-0.020221972260215215,0.04516130839268979,0.09476647657064839
NTNG1,0.05563712595124685,-0.009512159637795125,-0.003444759522193948,,0.015482574143503767,0.00919503947506376,0.03840317075697629,-0.011999569840309183,-0.027438533295615592,0.05476602546466489,0.08163927573061595,-0.06804070195689209,0.041982690517419624,0.021799902446167228,0.037248149029875235,0.11667428549549282,-0.007579861278188065,0.02413386467118107
LRIG1,0.05667648880296929,-0.014213190900755712,0.03316126428973934,0.12832056679741113,-0.03394704761921316,0.09122974509125552,0.05882105105651201,-0.011230805825211116,-0.0014190320352931319,0.006415301535368801,-0.04721701136651823,-0.09603927189827427,-0.002822325390112104,0.11890245179514872,0.09313764520452758,0.09281272595106058,-0.13896893053267106,-0.1263885860142007
CPAMD8,-0.021635517206344792,,-0.02079573284672938,,-0.019076826956264087,-0.02844766508558307,0.008861145269587995,-0.012644889510045432,-0.021555311299114817,0.005610414693103002,,0.09722180787892955,0.059203405618201206,0.04351725645929608,,-0.026513459465730815,,0.11100208569053852
GHRL,-0.03166275165287995,,-0.004118347895729968,,0.013802302139234147,-0.0069679353696783285,-0.027340481318500986,0.03148159738637701,-0.007236768625929333,0.006488333028419037,,0.05231045188397924,0.005954669498829046,-0.009063272672540422,,,0.05186514706298074,0.11786156509321132
NPY,0.008707697533563161,-0.06471341759990332,-0.009055839458817407,-0.0031840664171414288,-0.019573971013882942,0.004942454285855447,-0.12459934463969623,-0.0666659211037363,-0.027569201572606762,-0.006850534797930445,,-0.05637558577336763,,-0.0779003242150981,0.03468749611121037,-0.022837130530817738,0.0013296180921189241,0.06772486105737109
MMP2,-0.044139663830561754,0.03968538966657697,-0.0220342276585114,0.08547380682396387,-0.04429495544372958,-0.016755346338416358,0.08423703430969681,0.0659556875543276,0.052781967343681506,-0.016664064026901827,-0.030949303772252173,0.05973594562584349,-0.01618808279076138,0.10996751568628645,0.09888116357735809,0.09176640522463776,0.020601165764304756,0.14343286604986294
LHB,,,,,-0.01661447559193106,,,,,,,,,,,,,
PPY,,,0.017145680426020844,,-0.028920956340825255,,,,-0.015753425754040075,,-0.025640332528388078,,,,0.03431624898517148,-0.0643212595757983,0.03324502992310692,0.059769265404779594
ALKAL2,-0.03046225841464175,0.04938293718094651,-0.02313742091593531,,-0.01637309317571355,,0.0030280148368320918,-0.014337201557344137,-0.007289365524452471,0.003837797968776486,-0.06537057778896035,0.0806855960624073,,-0.009364721086762154,0.009962977295184264,0.10083145521933137,0.020028258451644274,0.03268862291142201
CSF1,0.024198148825148955,0.0008603234811279269,0.0026409075832550455,0.04389503735498928,0.008976355171054768,0.009758604022171822,0.11371206991730283,0.0587202176889729,0.052200530059874066,0.01820501447181237,0.027835267432228403,-0.018346430443735868,0.04169378492448362,0.10423059293307711,0.02394525822586469,-0.0032549163922097643,-0.000999363534020023,-0.0323371801619424
SEMA4C,-1.134015886117462e-05,-0.03409604699834649,0.006352475753787799,-0.04332888202642389,0.008563875100051344,0.038486016141711356,0.030575969966144187,0.0163039378330467,-0.021949268574166913,-0.034322040080001635,-0.017056328745085975,-0.055156019209090364,-0.009612794556084997,0.09883339763071879,0.05447219009039081,0.02560005966422356,0.020175939090836963,0.14865931843727223
BMP8A,,,,,,,,,,,,,,,,,,0.12813196035543445
ICAM2,0.017658232360232243,-0.010488647844065469,-0.02176826940899724,-0.012326517770124047,0.021797989684227748,0.0024546041407708715,0.0784281035150701,0.06808095764468347,-0.02693828684580709,-0.008331700768523104,0.04032490748931167,0.023975512795833175,0.011574687474359018,0.010730119547302849,0.06865865116872526,0.14863481893100727,0.007634393965436941,0.17370635644950258
SYTL3,0.010117190901215031,-0.04649676966544414,-0.029902087912679943,-0.032192750445963494,0.05217988581387811,-0.022281451138571575,0.006033431158278616,0.08490469609170878,0.0592283005998084,-0.03149017995890846,-0.03088156986899923,0.054184598556014284,0.06633027862625744,0.0701850814482463,-0.020358050585219653,0.014286965099607148,0.06141405366083211,0.07345159927447925
IL1A,0.008580087795812163,-0.06488911495910413,-0.0334252307779712,-0.06377023870242053,0.0024842172411280675,0.04569290685996384,0.02595547971841298,0.012591150295420796,0.030199620138025768,-0.04840759990776222,,-0.004776306779772217,-0.12806562169667537,0.10269045312024047,-0.001506114076010022,-0.03550635517223581,-0.030871181654320092,0.015900060939139787
HLA-G,,-0.018322283769631853,-0.01993641357435455,,0.0808006395293508,,0.05350315569027564,,,,,,0.06821134900407715,,-0.011327245456870569,0.014101316214588601,0.00254463317855222,
PGF,0.05217052880461145,-0.026250759478098976,-0.057026371874873534,-0.06430176197438049,-0.0011437648252364894,0.02665045389562891,0.04318469373939452,0.1395591585642564,0.02841597697722926,-0.028781060971169663,-0.01831627600579734,-0.02270300402634002,-0.07035097006463581,0.13185367165764977,0.03426244187669284,0.07771862161035036,0.0008678424001467124,0.23087238441534888
LGALS8,0.023660686238721976,0.025487092945715578,0.01133609484541565,-0.0127212014730362,-0.01568463469255249,0.021214339502996424,0.03525519907514483,0.017877100928623352,0.008665136681889856,-0.01436580178381909,-0.006469271428917573,-0.004563194182951685,-0.010727907253404105,0.07865066395281972,0.006932659299945679,-0.00270344006694877,0.00819753946775924,0.05064855413958416
DKK3,-0.027515653590048667,0.01282959963563407,0.07018882502516555,0.05473478418793881,-0.015645258940915684,0.021776209239822934,-0.1747201774451754,-0.07221782039833512,0.011761494725088724,-0.030059184179825962,0.08096091668796525,-0.050066740375063305,0.038460283055965626,0.10715072846554641,0.06815978975479571,0.06981474131943954,-0.03136784215233807,0.11004572101698293
COL16A1,0.10103403578663785,-0.028635427963945904,-0.03206645882537403,0.08961896309604894,-0.0036775366518025853,0.02452429293306919,0.07680825256216757,0.009561258336842342,0.02835610384474755,0.029059871440051677,0.07212300965933408,0.021041041047708643,0.047491222326429945,-0.022019996847078796,0.08009543462940112,0.04878170284209432,-0.05250911268592892,0.13533923666828765
TPH1,-0.02916195784595154,0.051072977064121464,-0.02816680057540072,-0.04108433266045713,0.06836119950692995,0.11768617779356809,0.049930687901556664,-0.015031583412803013,0.02752247446276696,,,,-0.00858182544499728,,-0.01922486470696203,0.02801056425063193,-0.01979740057171024,0.09024070726062706
TNC,0.045327594225475235,-0.0034168730810843874,-0.02558085171855427,-0.048087501858289666,-0.04463233296923701,-0.006489148830395684,0.1409480733662594,0.09504563288407415,-0.002559052365221252,0.03501395991453977,-0.07915861370089955,-0.11288572238856716,0.06944775112220264,0.167957495126175,0.00358533251205888,-0.0772977793172103,0.027218117493857916,0.045129131693851084
TNFSF9,0.008779676667505159,-0.02570266921269945,-0.03562523761693466,0.02619275642516076,0.01047030241284656,0.009666223042738708,0.005077392055763257,-0.011403449525971159,0.02989359674649893,-0.04650590641084585,0.08828784951523143,,-0.034932020581148554,0.02350354736636023,0.044413713758128935,-0.02061673598029269,-0.0027613385162376914,-0.003694802031482532
C4A,,,,,-0.019697424914288327,,,,-0.01867489605996648,,0.11894283640667368,,,,-0.019709755270407893,,-0.021151239481840542,-0.03167498057129435
CNTN2,-0.021948276318097773,-0.07399619816709235,0.02924022493922594,0.0374981623833612,-0.0043215618765322485,0.011516115207661042,0.05753477585715273,-0.04188540388505224,0.012650060753408188,-0.024821522864271094,0.040624030074640445,0.01599821176036163,0.04314043847795075,-0.11749305370792207,0.11212541462160142,0.16177515875994475,-0.0553944641186571,-0.023874701477111928
F7,,,0.012429073150932656,,,,-0.018260611855934396,-0.01264488216041266,,,0.002322538319488009,,,,0.042436930849520646,,-0.010870286031955256,
LUM,0.009780397601384968,-0.02412420560168184,-0.0394819438822272,0.03716305043781328,0.015553586465644795,-0.0006265156571296756,0.0022222803447640846,0.12932727165384783,0.01619610523212754,-0.05431157557626261,-0.019978853857803326,-0.008557624251962886,0.03589034998103699,0.07357428244154036,0.04550812966495744,0.09386554132965963,0.051310125383982885,0.14622819474419163
IZUMO1,0.027554453756303394,,,,,,,,,,,,,,,,,
BTC,,,-0.02492985799136855,,0.00012030912001744824,0.010968700140725212,,,,0.003939974900878169,,,0.01973412931556931,,0.02637714031712926,0.009707797315842589,-0.01085938556059164,0.06946412372916565
APOC1,-0.12748940267456216,0.02012628253452736,-0.041107945310308,0.10938723385729293,0.024930910534491847,-0.06848965486871865,0.17503616872167982,0.10625690423782619,0.018156955167797792,-0.006505990833783862,0.09801501357018216,-0.022756088599042403,-0.1296020649360799,0.03613020949094741,0.0530337881264398,0.026425016298264232,0.01414156584901637,0.014072401909778775
PKM,0.05397788453297651,0.026324865223678807,-0.04175622074094714,-0.09595175104242,-0.039212209797571444,-0.04045161406087686,-0.03951944470721494,-0.003252164019695338,0.00627090910337363,-0.050944921040491815,0.010740776250817773,-0.012358401141006626,0.05086492271736429,0.13803942014944282,-0.043707860362254124,-0.08842020115623743,-0.019223567058427586,-0.03496918182094317
TNF,,-0.013476728605271266,0.03962549326167772,,0.040959344017927675,-0.004221706209452655,0.04018514913021202,-0.01855793359558392,0.03692754812437429,-0.010283677282390904,0.027504283600743425,-0.004575509039006885,-0.053820309749663606,-1.5048174295610719e-05,-0.036209045227219724,-0.036961629764572096,,0.06245598984877863
GNAS,0.06825785556803847,0.044678294982775944,-0.017422730864870666,-0.02655620225829387,0.006894742506860102,0.028431290129819604,-0.12619796623932134,-0.06125620681639052,-0.00832162278020963,0.0022719402345007652,-0.04938189173234604,-0.02085672214945864,0.0745723590678129,-0.05973957796897041,-0.04064155291518447,-0.0047914960651194195,0.05696544899521723,-0.03660386643330409
BMP8B,-0.017225684770141036,0.025240000854077186,0.004021756552303561,0.06544419163570922,0.05547939250124688,0.04786782427196978,0.12446508490576742,-0.000871136541135436,0.0005262954091100505,-0.012018628221423808,0.03458794246256609,0.07470544765639184,-0.003089632980960885,-0.003051658492569593,0.015407021129214571,0.03876570551146045,0.038689041606243424,0.1979457486499908
LIPH,,-0.020617674124020616,0.10963151788369177,-0.023681748252808447,0.023193785403324334,,,,-0.015057071315271228,,,,,,0.03887365376899278,0.038372451508272,-0.013713241636287031,-0.0074085570156493235
CCL28,,-0.015641604955104534,-0.030300077793743472,,,,-0.03926890010700074,,-0.0231854127826496,-0.004271226351522941,,,,,,,,-0.028497066564457996
PTPN11,-0.0080844688160256,0.019740638029025863,-0.007803563971383558,0.021241844300816298,-0.08186015401251955,-0.0011778672312962308,0.030267799241985586,-0.00020893100264191122,0.035570776800935906,0.06399729387973091,-0.01592347151128915,-0.09580241005091819,-0.050743505149988606,-0.06936276991060127,-0.07807189510596761,-0.03615387035735641,0.06903162223163452,-0.06974453522898133
ADAM12,-0.054774672550285314,0.016421236194017513,-0.07371115835442374,-0.04020259020418404,-0.004003948525623126,-0.010102773013668064,0.11184124445420546,0.09141128822549792,-0.0009450118683130976,0.00010596194707644905,0.019409953918895873,0.011162899225463135,-0.034309095570845556,0.0759780053200939,-0.008583125869906913,0.0465278091511924,-0.003203965448807764,0.14117918704943969
EPO,,-0.026582876079439575,0.027962981393109335,,-0.02544022746382711,0.01939091164340522,,,-0.01575342644168022,,0.054104256431797566,,0.05744061679482179,-0.011611638090296398,-0.017467547258597234,0.03655984196341544,-0.04360262140106609,0.12410326623796179
EDN3,0.07037479202564671,0.07311865116199882,-0.02664764607059252,-0.04389891733386535,0.02414380085550329,-0.005726761046543049,0.03092600310282206,-0.022404946871795714,-0.02441703402817565,0.013198353785692474,,,,-0.02475256942279178,0.020400043052313296,0.016501845645506424,-0.018109295579813396,0.015611964588497416
CCL22,,,,,,,,,-0.023196869562031684,,,,,,0.0033275395818097757,-0.021310854281727028,-0.038259402140155566,-0.01893303531096361
CCL2,0.026935763749866722,0.012268115880449636,0.04070125199993912,0.06054424623963381,0.04369144221353755,-0.002683483022775364,0.042919637931985784,0.08407927689126433,-0.01833874962623495,-0.04327496587659586,0.08008360320623907,-0.19154905136017428,-0.037442003206334576,0.1288769072505776,0.010028257202460299,0.02517143360632008,0.021079254610197214,-0.043200181999548316
DSCAM,0.052968340079457756,0.01797566541940073,-0.02731159299360557,0.029650207210129058,-0.01938864521201555,0.06207923272124866,0.07017560846516824,0.03532937630511816,-0.05968162439604874,0.005372417947363733,0.17494018697662148,-0.08519749133028631,-0.028440602163034526,0.07361608734365334,0.05175230823410109,0.1075074883203629,-0.014107012373484582,-0.021551333206255352
GPHA2,,,0.012634110590464175,,,,,,,,,,,,,,,
ANG,-0.009010537412064024,0.025400926355567365,-0.003614402025785366,-0.03386409576623288,0.0012688480061580662,-0.027336459915855923,0.01976279446687399,0.07905998240473136,-0.016966179039089258,0.0034920372731378248,-0.006860125424839435,0.06683331049969385,0.07424421129597607,0.14825252442649706,0.055751853680073106,-0.009134904196068641,-0.03912313589544965,-0.01080628427808254
