,UKF251,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HSPA4,0.037396265208194834,0.006372505041098589,0.05907020514420528,0.0023964864645160066,0.08363062428895786,-0.05880462290190298,0.01017092453107029,0.04598854076898331,-0.02897769302191158,-0.04547122265152059,0.03642533099066299,0.012154510906923884,0.006992595391369526
LMAN1,0.014654444824173274,0.056716904700726066,0.039950629794172195,-0.004026223361221906,-0.0029616091757185097,0.006834082935369975,0.05424541178436615,-0.03310814798715902,0.08064298813478026,0.047149741885994426,0.029717695065135007,-0.008863710789011396,-0.04370168193870498
LYPD3,0.06310905894225596,-0.017660958102057398,-0.00762403012880049,0.07600466927582362,0.06962459622244814,,0.07841904911198015,-0.0039031955740514795,0.00011426025138299765,0.0919566330369209,,0.017294939567839198,-0.024855657921686737
APOE,0.057979379938353524,0.009353277808622615,0.004385655906277944,-0.008686620316932379,0.03282443168625079,0.006256957797485925,-0.027909516209729347,-0.12732854791857717,-0.09696583025643099,-0.12544849814501483,0.05445181837597019,0.0720855733095051,-0.06506531418493687
SOSTDC1,,-0.011835046633168967,0.047345946623726244,0.014295379689880223,,-0.001988495264338609,,,-0.04108655683417583,0.016346879244577193,,0.006583742991183224,-0.03741582180714186
ANXA1,0.05267870589376579,-0.03764635261473433,0.06298162884530398,0.01019407332651264,0.01802015895754858,-0.040581926931638215,0.055048993651051335,0.004651703641488489,0.07054655108448311,0.05236151193904752,-0.0044265054299216676,-0.035748963954762035,0.002340472603492825
WNT2B,-0.00014460142332544944,0.02849172639633332,-0.011396399666226355,0.018967724531255187,0.09314588936426199,-0.021180485076834475,0.09692498616058261,0.06600387312634638,-0.052936618810974896,0.021096432337170262,0.022799558336883272,0.065646781300709,-0.0019354695857751844
AMH,0.0018231864912326794,-0.010667991048568323,0.058781578016108886,-0.015455633965852773,-0.001817095989092669,-0.03762091817432895,,,-0.0520790298158891,-0.01579069323900277,-0.0174870556728793,0.027487805103023535,-0.005960136677049455
GDF10,-0.014377663459212453,0.13306845251979835,0.010710338665703643,-0.01385297189558637,,0.04417659166606768,0.029257799385979024,0.05391743107432957,0.01387992751471551,0.08036874747736411,0.06964073505780909,0.04109286002525149,-0.03231886470466423
EFNB3,-0.02351860433677339,-0.04938535107678013,0.022539957855558353,0.05081228067613931,0.07700920776026336,0.051297358242250846,0.06079765996974125,-0.08157118029034194,-0.047241885052000464,0.004691395191349385,0.056686406059244604,0.11062016077626388,-0.005499630031128325
LTB,-0.0209753595520242,-0.014618868014997075,-0.00981838695669695,-0.03101591154320126,0.07208015749793766,-0.02404106469950831,0.16839883311950432,-0.020545886878409945,0.01264391514546143,0.0035065602478921622,-0.004865681756108467,0.04737759068567078,-0.029094344840676006
ANGPT2,-0.032732634753447204,-0.061147700478778544,0.06877329919066795,0.04298231950899112,0.08909179964272193,0.05388334568431694,0.0304231689338323,0.011421002931044345,0.032686321564100645,0.0426345127761484,0.05688284378386801,0.07715305378369687,-0.09105861179552834
NRTN,,,,,,,,,,,-0.02207063606396218,,
ADAM17,0.0065015847169893155,-0.06472807467864265,0.07477772091075145,0.011732823634959028,0.061750316736036245,-0.052084798938057314,0.06582958546157193,-0.015665437907890493,0.02212714588190606,0.06650859102128603,0.024938959095880127,0.05741732899065691,0.014449942168683349
LRPAP1,0.022993415943669476,0.013826137395714425,0.040279823509153115,0.01500525577352418,-0.0006537783686963866,0.023178297780872843,0.050528710764474495,0.13413186632906185,0.039590417439767434,-0.01282269989455113,0.08220158465700142,0.04980911965086004,-0.03037880135026233
NID1,-0.005207635888879984,-0.05844152207629201,0.07670495727448477,0.04259230488493823,0.0740266498815117,0.0003233265419816119,0.01838230045311439,-0.0071455466308993935,0.03548032214346403,0.023328266483133204,0.024370453737904224,0.033771373957317476,-0.009830090061533122
MST1,-0.005553612144143085,-0.03929410228671384,0.06113172070597118,0.0073364377995310676,0.022634641065869418,-0.01850265104474326,-0.030865592460524217,-0.09841884319653223,0.06331646623893382,0.029180322100381316,0.0424120859743982,0.06409111069333641,0.08314098112627348
CCL14,,,,,-0.0262790614588629,,,,,,,,
IL13,,,0.028668441913007082,,,-0.015169929305053596,,-0.050106476188715394,,,,,
DCN,0.014556584151083098,0.03426731819366658,0.0734851606918412,0.04584898240934053,-0.043965994882439983,0.033321516868434264,0.024777406850599103,0.049395389840941835,-0.056495503489951575,0.013422388054515946,0.06878934882575866,0.05898267298845177,0.05284408196218316
IGFL2,,,,,,,,,,0.13335735291174738,,0.0016286318107401538,
COL7A1,-0.005356373517437781,0.008553558609782224,0.07845639965822188,-0.0068349160312191695,-0.0062523458616729885,-0.025466289281214215,0.15488634862239362,0.026377113587634674,0.05378114947181162,0.09857846673605884,0.08001345291138491,0.07323118470949154,0.03676452047752365
CALR,0.041322916752115475,-0.026927459838021046,0.06638616947633136,0.03564767579198246,-0.06783232381969947,-0.03994542042814295,0.012397697972823177,0.002728290061961864,0.07725473357791557,0.10769265044728989,-0.013023813948464222,-0.003366540999336181,-0.06353052164075475
PIGA,-0.03614550789556755,-0.01179327049680427,0.1104956021154743,-0.022778331226681287,0.014979305428248539,0.011686263806553377,0.11382700175176522,0.02534976876965142,0.0694707403579695,0.08595104366256053,-0.01510849209246458,0.07201010973683217,0.0444860127960138
CD200,0.01579462782551826,0.04236822172695438,0.017542498027512878,0.019025359661643117,0.049219387509158774,0.06185875336577057,0.05328701882389297,0.059561433489557565,-0.03369401763344665,-0.05477140247939766,0.030807691790058923,0.050602827671115305,-0.0508950227583227
GRP,-0.012203962902723159,0.01906551965485815,,0.0117521241241052,,-0.013068154145144553,-0.012974364289945074,,,-0.026849059852306276,0.016442971353150093,-0.004574813910665118,-0.0484425670864167
CDH1,0.04170142286196139,-0.02200095884946976,0.07774246732266987,,,-0.02126659300702896,-0.03603315222795852,0.022612280823268095,0.04109482617266076,0.07722657047857373,0.040070794703386016,0.020961595653882833,0.08524143612063055
LPL,0.013431150624331742,-0.009578323945469093,0.11875585224128088,-0.034607318522997525,0.02869639925722316,-0.08186973147713314,0.15172963767294426,0.018637267850526017,-0.08566054818248627,-0.04488149063969629,0.1645681102921089,0.05132292066892879,0.14067306087759499
SEMA5A,0.004307402926670274,-0.04486201517092805,0.04462471688864329,0.01928359891523037,0.035164942256836335,-0.04380383321406577,-0.04648004292605758,0.04958087593651711,-0.10590072596327942,-0.011057550328256806,0.023607931586667595,0.08022766872816747,0.10228001667354726
SEMA7A,0.0639634364433978,0.006881387890945005,0.05039290041703713,0.029588701085633898,0.015445458616867462,0.00299966013379866,0.0044913595828555315,0.09844005964197809,0.027751156310961776,0.12934866008067838,-0.06875383194041536,0.07054806672204708,-0.06819927468179122
SEMA4G,0.11548355577989465,-0.03612381141638198,0.0385140178284024,-0.016504394600962924,0.010652039485403993,0.0336879686788223,0.09393369458531295,0.048864608281360265,-0.003709924502578745,-0.03241154620618877,0.018614270404983514,-0.02127972450515678,-0.003603880274800492
SEMA3B,0.047289675801290704,0.04351984389835337,-0.021358505248260582,-0.03831112071574489,-0.03582669957065258,0.022013473393814917,-0.03726853638303702,-0.007091006684950435,0.013811302052072967,0.043008957572283665,-0.10209637640316578,0.06609356591127369,0.013850492974073335
RPH3A,0.059904436237078716,-0.010686036489713092,0.054068967402961736,0.008692947146867818,,0.005507324019197217,0.05222955710719228,0.06098120949449541,0.0026961457451250364,0.018161888340129367,-0.04991180360017012,0.07717518232455788,-0.018376064999472266
JAG2,0.03253772516131008,0.04331071127804447,-0.061418883633036804,-0.011270766819252846,0.04712980499929696,0.06181741727048905,0.046763815315145264,-0.08518761612953125,0.09750062769144247,-0.055825409496853835,0.02007532809622137,0.061554009080502535,-0.0012080990528878775
CGN,-0.016615997086985183,0.12847777443345523,0.01702766704122911,-0.014478863171942163,,-0.032384322846362126,0.0496866216277726,0.0008292513205502844,-0.05548033382383006,0.03625788521335479,-0.024740049502508566,0.04924747358500435,0.08844604183260564
GDF15,0.09847393179471205,0.006407546054871537,0.06464564350686128,,-0.0029928281321763214,-0.040636521094688204,0.07772335573938383,0.03936531176609009,0.10886763305427005,0.13680935391742088,0.049759669740943153,0.0366742249860261,0.08516009774434855
SEMA4F,-0.03150562554789955,0.003370570973883876,0.08847021336728145,0.06528711897415958,0.03700453364756206,0.01902014935436589,0.12022211833487077,0.10778180185322878,-0.034462754575006416,0.052180087383995676,-0.011096130292819532,0.07126219526750974,0.043562873569119226
NXPH1,0.038992617541545496,-0.08376980915253171,0.04107515084978555,0.0544495347476224,,0.01319321029418233,0.06492708138917716,0.028533482024741937,-0.06225663476258635,-0.08178057327362959,0.08918478384859997,0.10519353141182347,0.006748527147049392
ARF1,0.01680149996421379,0.037686379790888486,0.024915276130977285,0.03650354055010813,0.15929567771670985,0.035788872924671616,0.0871201949479615,-0.0125335014460458,-0.01713569144216361,0.017419376103334556,0.026750575213344417,0.01126135443150177,0.024596168669251114
DSC3,,,,,0.03404545062583724,,,,,,,-0.026132759141062622,
EBI3,-0.007166248719276502,-0.023471490251461447,0.00413269224910398,0.003611845683147384,0.012048395780088136,-0.0247329496145281,0.027597125741477976,0.0233555978878911,-0.007312080568149038,-0.038762367436049876,-0.01671536457744661,0.0457965529575898,-0.013896498782433705
TIMP1,-0.053525366597765724,0.02153651291014138,0.0985975824783246,-0.008009899298112811,-0.14571573984893715,-0.05758103020342322,0.13127252368063133,-0.08930255186395154,0.12744828508468506,0.08301657034426042,0.0823729937104907,0.017348002444845242,-0.06933132716417892
SEMA3C,-0.03788843459241111,0.012351885929855998,-0.05418560548501942,-0.03165019662649864,0.0021576605001253643,0.03308709040380986,0.04449490323053793,0.053637767672120265,0.0071576984929791485,0.0011907878019841117,-0.008205843056380084,0.054235542506842704,-0.07911260985671696
GNRH2,,,,,,,,,,,,0.03279143353497575,
GAS6,0.03298794913094865,0.06535519135401724,0.05141046364159926,0.013147839887393707,-0.016344755118434872,-0.04896420871881969,0.07003619286396166,-0.02273453909423254,0.013814082326556863,0.007250844640106039,0.06513767811200719,0.0032342015521019973,-0.00020773218997631124
MEPE,,0.0007466854860520962,0.0006725807611068636,0.054999561533058176,,-0.009600690396528064,-0.014681131371739453,,-0.009363812805866154,0.08941150221016203,,-0.03611134053273879,-0.019752855724152564
SERPINE1,-0.009484960660894081,-0.03332850770544838,-0.029023652670660257,0.041597209866161444,-0.16386806770054826,0.004081114295002348,0.18359314536507557,-0.016769098175846188,0.12575425031191126,0.0754623579720914,0.06256180252056887,-0.046641566595756474,0.03629421159835449
RSPO2,0.015525848715066756,-0.03394166730461955,0.016230765648696525,0.027902294870569992,,0.09780582602122247,,,-0.011287906582661225,0.02777238626234598,0.06804270080919153,0.03655734010662666,-0.016145981999936762
SHBG,-0.018408408417230633,0.03227680192752778,0.07363794599448177,0.06618714753577336,,0.02227925408878641,0.09400319071674568,0.0906204583271786,-0.014595507625429018,-0.047936450217215494,-0.02922077046783594,-0.0389680676276572,0.02504393841774359
LGALS3BP,-0.04865289907686632,-0.03636818712305701,0.025055762062070663,-0.028285021264277926,-0.05833991358762903,-0.009336224117142149,0.03872480414631819,0.04241919227097235,0.12783764450861876,0.03568885953026099,0.05323119965178873,0.025901545621662483,0.03899625123045537
LAMB1,-0.04236621474491183,-0.051033764226854295,0.0913293258662579,0.011877763419889407,0.008193967577396596,0.0016094828428560495,0.08328343133173982,-0.03725408495944314,0.007382596501303717,0.049778507057821865,0.03417628369241882,0.04672017073647012,-0.05138163034623823
SPTBN2,-0.02982105066735204,-0.03845342405328781,0.02538128386765498,0.02358695255737737,0.05997210780191153,0.05895696488185008,0.06904686275707013,0.004278102103175065,-0.011596197952326841,0.008108630610766823,0.025438891963486997,0.05816597698288161,-0.07928747380530773
COL1A2,0.04312945279951683,-0.044145744262596404,0.09466956797319034,0.060018781851837025,-0.14507850041412199,-0.01651045877728372,0.028388745013421604,-0.013124500336457024,0.012917944868003817,0.04248374800122045,0.086324838982085,-0.00478706954199882,-0.005842827668308143
DEFB1,0.1994288226841801,,,,,,,,,,,0.08120274068337627,-0.00016573122955267737
CEACAM16,,,,,,-0.018921215960349583,,0.019845805866861722,,,,,
WNT11,,,0.053776242929992814,0.0022657608409077166,0.03770938202039627,,,,-0.05270812146431306,0.039341578177039066,,0.08965896133587674,0.06068364404297096
LGALS1,-0.016194561346533496,-0.07645427971203517,0.03551868051307158,0.012313155532799392,-0.09790073823171633,-0.02617668654366069,0.10177009317167292,-0.12670415708809912,0.15391998827021042,0.11525029727953189,0.06948428948538979,-0.03626243393634626,-0.05060327721436046
BCAN,0.006726388718060292,-0.05535682004425138,0.09186167024936268,-0.015757191839402163,0.036435848961051155,-0.06112508044511514,-0.14646584524408549,0.052532381934006604,-0.12197405900854127,-0.06867341552918424,0.049639654097524084,0.09164990998654325,0.15103819809456548
ANOS1,0.006628833607661118,-0.05206305738356924,0.0696343769420544,-0.0009032159746124883,0.030250547287288956,-0.016695128778788062,-0.051033504204986105,0.05264870602529191,-0.0035075285882316958,-0.03828496215671515,-0.05778228521202844,0.07483490813762207,0.0883529511923656
EDA,-0.022290731010900032,0.0022607750000808555,-0.03353933231113902,0.0053972777100609525,-0.006614038878821998,0.03884961997728356,-0.061611127327506475,0.038963348359057376,-0.040541345326177154,-0.005135856603621359,-0.0009039339432359995,0.0471764067290584,0.02868842898080325
FGF22,-0.014874593633539851,0.07582298974830823,0.03127459356472478,-0.016883530941854297,,0.17070219066182019,,,0.02700570328424879,0.06295731305787357,-0.023646941604680234,0.004538088522003287,-0.02832494232231968
SHANK1,-0.012055897286033767,-0.012422785566936404,-0.018168090348079882,0.058796626171043184,,0.008709153862339603,,,0.04249333466306809,-0.01086209128981272,,0.10458038763848361,0.07419672018863267
NPVF,,,,,,,,,-0.022514483025208358,-0.024520621496026667,,,
RAET1G,,,,,,,,,,,,0.05715633786528331,0.026560784907154574
TGFB1,-0.02246119786564508,,0.15723185085264219,0.011024517131231001,-0.026965999434005863,-0.023533758893306424,0.013963531023403685,-0.09170762325818206,0.0732032161797772,0.07569204254827086,0.07909387443640345,0.032043342841361094,0.02737850434997066
MSTN,0.009484394311782262,0.030526180436297033,0.0766594236101464,0.05410332353544772,,-0.0014043629594125803,0.1886792513639514,0.009173943028107354,-0.025492934504873777,0.12489524861096138,0.03675710344378946,-0.03515442049387917,-0.001576229379351913
WNT4,-0.01412313548446403,-0.009903925357101879,0.053730841186317865,-0.034424806219338265,,0.1005941480644893,0.010501153565253366,,-0.00979192295449436,-0.013489852906987159,0.011749040334665853,0.01066881827049504,0.02436642277024332
TNFSF4,0.019604961809085535,-0.015165398339861816,0.053019679904619414,0.0026396059846493787,0.003271795502944513,-0.005967785761862081,0.05808886188130637,0.03476746860252152,0.06557495573397049,0.02097568524858927,0.0111047718573718,0.07439599451377228,-0.011244521502646586
NTN1,0.10819163338510869,-0.04054119243148004,0.033574316899479456,0.014434575811002272,-0.0031197540029987915,0.017967777899096298,0.11358971190591961,0.06207653043276657,-0.05851768587743587,0.06430664458432411,0.05251631459709306,0.013042612616777001,0.10478789551394302
CXCL12,-0.0006080217787160048,0.07517608849258106,0.060829665335752875,-0.04640372343001411,0.08368861166772484,-0.030666573821293033,-0.005415027609770512,-0.035188392609482165,0.0988603122477075,0.07429404052206647,-0.01900996725026077,0.033304709711884616,0.016102046788286705
GNRH1,-0.01948973528526952,-0.01263743700031445,0.12712780496663306,-0.023373053441040494,0.04946780800450035,0.013338259804439182,-0.06635459999797563,0.01467058675968804,-0.03683828353191301,0.023836608011775815,-0.01726283896035826,0.0561582921496813,-0.04563965731963853
FGF8,,-0.017660954793282103,,,,,,,0.05751277565883066,-0.033845539217994644,,,
RIMS1,-0.01764069895845631,-0.0370259082825049,-0.03241418501993428,-0.026614547344165657,,0.088348740045289,-0.06012911770843777,,-0.08337490781187151,-0.02473183523097969,0.011315695271475634,-0.04031089855231038,-0.04870460823973177
FGF14,-0.027274419282373383,0.04617466833282669,0.14137114335081946,-0.02135523695078504,,0.06994748712954776,0.13730432555205221,0.043525919816417354,-0.015751818624646426,0.012887889737760937,-0.030627356470303835,0.034334705690648705,0.047259401557288666
IGF1,0.03040484340387925,-0.003391270699163846,0.0011760034114599689,0.010456538906866281,0.013747446877012697,-0.023092994005533645,-0.04525562695207042,0.11331265623816106,-0.031225194805699057,0.014140650310375463,0.11497718754203305,0.08859513627153393,0.023534638833558788
TNFSF10,-0.03268646871527218,-0.0021318500710304058,0.02787007825213424,0.036704655193075565,0.000502258386544712,-0.01581040452328953,0.06405153985596346,0.00043072503828974114,0.06097412884556572,-0.008232998914627638,0.0868106943947398,0.07075226478556487,0.02218667423063822
GDF5,,-0.014618873692668599,0.031437073228868524,-0.01688353119094465,-0.040428423430786176,-0.01058696740172884,,,-0.04476444058030611,-0.008621707562186014,-0.006415692614398576,0.08044896644854792,0.04220803299071651
CHAD,,-0.009786165010199854,,-0.014188175098626582,,,,,-0.04539850230230657,-0.04317896385423465,-0.019193809545355208,,
RGMA,-0.04444970198918168,-0.06687068614188299,0.06495416827487076,0.011639351971577755,0.036558713222621095,-0.025217451704207947,0.05183449275015316,0.10862237233329539,-0.013490299940309872,-0.014489405133137892,0.12914321792512193,0.036984805589480564,0.05884344620887946
CLEC3A,,,,-0.015344206103503845,,,,,,,,,
WNT16,-0.010966475485638191,-0.017028723190022736,-0.005127844401178216,0.02759950601612197,0.007897447064155965,,,,,,-0.015856130623919818,0.03647154761927411,-0.017999111782309972
CX3CL1,0.0212730796987221,0.016422251894804587,-0.01039447676961384,0.0287015259137187,0.06189657503479922,0.01997998738356483,0.07329840861880063,-0.037875339881914515,0.07234522521633831,0.002668041172164693,0.05801087464759679,0.08319580680441112,-0.06614360676358991
FGF1,0.013218836389386944,0.010491899797096693,-0.08994676664799336,0.03976416416335767,0.013218471832323386,0.01046592224190602,-0.07496536178259207,0.05053102555858918,-0.06498902857742474,-0.05562968651981855,-0.06021766073759102,0.012351205211247262,-0.024552109146785184
ALOX5AP,-0.011582154477486482,-0.03103458704631615,0.04583929278893228,0.05903274068807096,0.07248220244994719,-0.016433253860223526,0.1530510482215368,0.07608068067761525,0.11503433404590227,0.014977337654412311,-0.05481258465331167,-0.05306824494108173,-0.002802395825031116
IL1RN,-0.023625753625683355,-0.01734748722981037,-0.02211193565167408,,-0.02845828399631851,-0.011370075720654443,,-0.021544329453455555,0.0918256939343026,0.050007240192680484,,-0.033223341343600485,-0.014970216434654487
PCSK9,,,,,-0.006355473579236644,,,,-0.019638528310921305,0.006997654152365928,,,
NPW,,-0.017969393490826355,,,0.03804412272450088,-0.012663788815257714,-0.02788156690321614,-0.08006834119124115,-0.004420983303780475,0.008329662282901737,-0.01770863445233473,-0.05175609891615125,0.07374729107060167
CXCL9,-0.01737411613602131,,-0.002120107391001503,0.016513491632036276,0.10288539205839452,,0.0828502687070733,,,,0.07439716893656595,0.061372813020144606,0.012964769818771631
ANGPTL4,-0.04271810303157963,-0.01515905128283729,-0.026423146329329777,-0.006305376433748231,-0.13800030730938673,-0.035610036426056944,0.026727153781771196,-0.046140403505789115,0.1301467874526399,0.12966131462558225,-0.04303565601770999,-0.037621558034128845,-0.0480711038057234
CCL11,,,,,-0.04306442047061799,,,,,,,,
UCN2,,,-0.035599413914991475,,0.04611904088975464,,,-0.07074060980723934,0.11098616742617429,0.04451044441336817,,,
OBP2A,,,,,-0.03444796798971007,,0.05460159845646593,-0.011546283129385996,,,,0.02862517265276219,
COL4A3,-0.02672360888388829,,,0.011888243576510584,,-0.014339050783390248,,,,0.020320597497985208,0.10818311348499583,-0.02845121634175273,0.013528890448487246
NRG3,0.05725711949611196,-0.019402824405955203,-0.02102224817073486,0.01134238606381562,,0.021271968615606665,-0.01406505195547544,,0.0013855018015676466,-0.030224730194666025,0.010154422154854304,0.031282462354138896,0.014423223545718242
IL23A,-0.014628086154575868,,0.009435564035769608,,,0.060572406479551366,0.051360836203885644,-0.08168539813028065,-0.019638521460179616,-0.033389730919160705,,0.04923495410558781,-0.020775482775232536
COLQ,0.10790239569659284,-0.03638088661197833,0.14620461861278933,-0.004250996828825762,-0.012226763641575092,-0.011044102365601629,0.0603156433776899,0.06850988405250923,-0.04489410969261432,-0.000918796685067657,0.010362596940358942,0.05954437381085425,0.0423937198998972
SCGB1A1,-0.0111283374263885,,,,,,,,,-0.0068961804365215,,,
TNFSF12,0.010472587493269998,-0.04261426497406076,0.06648949154404567,0.032041530591029106,0.02015470768318678,0.016773149756148978,0.04104278633675742,0.021465758200796277,-0.05438595508702086,-0.005529592872955127,0.05364898403619289,0.019460538110543452,0.04213266270927092
DKK2,-0.013058952490877825,-0.0247842805881692,0.005040154670320472,-0.011617664087696,0.05823457907890461,,,,-0.023181911117686155,,,0.10089061480670442,-0.009539573279381803
FYN,0.035627827699941085,-0.008741183213395171,0.06183368432116753,-0.01951819166915273,0.04112309338783336,-0.01696578764194782,0.03595266483957028,0.07457723219127115,-0.1269010692516995,-0.061414189447468216,0.12812740120737948,0.021354369386870166,0.011382675992660095
ACE,-0.026127412759795625,0.05708646672515399,0.06712574669103866,-0.017617034950995702,0.1270372921189893,0.01589415745925209,-0.00594565812907066,-0.033157522468015614,-0.026380746362723993,-0.03787388856874565,0.1003777050955007,0.0818258385109373,-0.04434435867547529
IL18,-0.030491107400297427,0.06363962649311207,0.08812599409140255,0.03383621849397116,0.0025443197207669836,0.0851138372750464,0.09578012785970295,-0.048892225626399326,-0.027244798194076054,-0.06660920253318295,-0.06636714746844484,0.07737862030324232,-0.027517511547558306
PPBP,,,,,-0.032193014808182,,,,0.031108558799074378,0.010791739960918693,-0.02038816952142354,,-0.022615303353391347
CCL27,,,0.08500668665951687,0.08430601761266114,,-0.008993274622150145,-0.031192910414979763,0.09437724796731013,-0.014490624194042831,0.08536138471607585,-0.021889377448499808,0.005006159004310022,0.01372052582633386
SERPING1,-0.010111781706333759,0.05076946800053342,0.06473429694987207,0.0354622329902954,0.033707725470059534,-0.027817759620807,0.03336694968912329,-0.035568194216729895,0.027034656629793347,0.010283603865084295,0.123876343676484,0.03559440395775549,-0.031129405890939
AZGP1,-0.03817845407728176,-0.024772889346553632,0.09856061396436298,-0.02309207357400301,,0.03282477324717509,0.1171256126248607,0.06047659826647121,-0.01747513504233064,0.0705577952967906,0.12625447630605285,0.04608130548934296,0.03726468372682609
INHA,-0.017052928260404745,-0.022878929153615543,0.049352349741927225,-0.018438837543658656,-0.031532485635396144,-0.017325195379792033,,-0.06302716643767564,0.10848749259126551,0.030241035273509367,0.15180048357316567,-0.016396101560334678,0.022071185410622834
SEMA3G,0.1650741985401289,0.04789507257576702,0.008025255350047692,0.002770261881236483,0.046664483576568695,-0.016180726367152034,0.05452321078721294,0.15367398373516822,,,-0.016337574582668737,0.01584471522670836,0.008091421466675517
COL6A1,0.02531492748707398,-0.012164072047158666,0.050485416188052724,0.00023727283853205124,-0.16202249185051362,-0.028292648417917805,0.09198203255137435,0.006220956035003134,0.08599109750011576,0.12684788753439732,0.11115293236106777,-0.0001399891690938713,0.01406913204344661
FGF17,-0.012203962902723159,-0.008674050084391875,-0.01985719374392749,0.025969368309645424,0.04252194790649334,-0.015053806878224461,,,0.08208750326339641,-0.014801591474156729,,-0.027965282157782205,0.00364642616695004
TNFSF8,-0.010802296682277694,,0.012428060267219874,,,,0.026021125906312535,0.0018951707029679402,-0.026091156774497557,0.05841801490010686,0.04627379287537378,-0.0030975220414723435,0.008637166563184731
FGF20,0.02509220079971433,-0.015165403127581727,0.02668196139719008,-0.024017651740530995,,-0.013843712823938918,-0.04100153665150676,,-0.02837192705887468,-0.025303224447776676,0.005218634741656397,-0.00979083646925747,-0.03108918778423901
ICAM3,-0.012178501961268318,-0.007900411697272586,0.046316309370766015,0.10143054066223305,0.0034915223139190977,-0.0036503532308593185,0.06900222111506317,0.10101622074393882,-0.038881386182436896,0.06855128321498971,0.07159924045268368,0.07778714097546689,-0.01255683282839982
LAMA4,0.02328183954305055,-0.0815280844363107,0.09529176505456118,0.027927074621059613,0.02047396413396695,-0.018674221007886255,-0.005864567467090085,0.08770622345456158,-0.007980555029793956,0.002670160150886196,0.04229417830795911,0.055583089237612585,0.004290418179170746
INHBE,,,,,-0.042348255741039,,,,,,,,
DLL4,0.07059987741132746,-0.055155893331546524,0.030053922587280995,0.052362326606452195,0.054378272382540775,-0.029350271638888852,0.051424447498569725,-0.0058605530439921425,-0.040950896139539526,0.007637447126188783,0.10146058850916558,0.07267044347865337,0.03314218225928899
SEMA3A,-0.020336924438061958,0.04510687941931031,-0.013062171081423758,0.010941267537887546,0.08510381135822925,0.0392373643195622,0.05595692354009066,-0.06351268316112504,0.019975604458708777,0.03838432493665745,-0.006176427968398586,0.04756546943550778,0.010506759133219926
RLN2,-0.011600950098276016,-0.017815788948556583,0.06896068292684199,-0.009424890773164116,,-0.010906653729573779,,-0.028039285764465974,-0.01804197153801628,,0.12429403481274516,-0.01878305891398752,0.06444191017682102
C5,0.07239293710916063,0.008957681875462139,0.05290158483362615,-0.00018530415571764121,0.051185850308817456,-0.028678832942847083,0.04079028147376772,0.13471029524770298,-0.03261807136802717,0.06355846052782893,0.005146954405857195,0.07722902458833163,0.032624178526417316
COMP,,,,,0.10384582962417391,,,,,,-0.01898814897914595,-0.019024487205157585,
EDN2,,,0.042395376397067655,,-0.020935707958470193,-0.003544952069001876,,,,,,,
C1QA,0.004427919752846215,-0.06919809460603231,0.06836722416792387,-0.03663836215656196,0.14507039198841257,-0.04897087469948704,0.014477274212588525,-0.05994292219280684,-0.08584540582148861,-0.11946702404699583,0.022520514625884242,-0.0073387123286966375,-0.009222600109884637
UTS2B,-0.013196371476597754,-0.01326144435160866,,-0.008251961012020952,,,,,,,,-0.022403983291851257,
COL9A3,0.08398841661545213,-0.06711596447608781,0.052921287457381436,-0.02239669166325928,0.04029050810207942,-0.03473437094395356,0.06864003252767391,0.0593431482092368,0.0700207801267371,0.06103771425585358,0.001504043119483016,0.09463663675929673,0.11061130000247976
DLK1,,-0.04898258049684907,,,0.1551047717629307,,0.11765773312774377,0.11293474207364133,,,,,-0.05111649319415545
HGF,0.048193536113274066,0.048480569888842896,0.02676847978220758,0.019295475239722693,0.05038943735624269,0.0038850971617969267,0.013053524401588747,0.03716536023889879,0.01799863617841389,0.020520153611551416,-0.05194896628355424,-0.023376198104667616,-0.03785709515011474
GIP,,,,,0.08774692363811085,,,,,,,,
P4HB,-0.018763397947381764,-0.016525226684952918,0.05668894186214003,0.006036182490388459,-0.14691734603921988,-0.0639953025774928,-0.0507615095255107,-0.03745007406212311,0.14785787633721387,0.07856210486482211,0.07440447155650533,-0.040891237096180595,-0.06929246676533916
ADCYAP1,-0.016393588312035037,-0.03008705683375832,0.035635232733144374,-0.022903100885480736,,-0.016071263300538655,0.1445402670219693,,0.07394817397078238,0.03999772693531248,0.1509645580381632,-0.015319521956186079,-0.06852554447235146
GREM1,0.015563253826878627,0.031338561004527365,-0.04049386300376012,-0.01358916971935287,-0.027796036073730025,-0.005359412700033074,0.020640286192940265,-0.01762529255567767,0.11340407091210677,0.05939507406207358,-0.061378677464104414,-0.03337101444292622,-0.05227064308431983
EGF,0.027916727056828218,-0.021223225919111535,-0.06260489454090612,-0.020829493490747867,0.032247685435741004,-0.019851316864524106,-0.02426410548459794,0.0893157770514563,-0.02205928583016259,0.14300285115587344,-0.03467438226754734,0.02919819214087856,-0.02025621829908856
VEGFB,0.029746705315541643,0.0030614243001394906,0.02308409366720987,0.02621646540220547,-0.12670820150609113,-0.00907922193251321,0.025649001814056528,0.06895846169304261,-0.03231141456861602,0.025198359546873043,0.0006903816938846522,0.036924616093572254,0.00552512271868393
