,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF14,-0.04123451440342641,-0.00904653184389482,0.061418002108564594,-0.004496696566699094,0.007684807281338495,,-0.004936485689034297,0.03173861046196567,-0.033979887169120954,-0.023033625324640542,,0.012897496654909135,-0.027153293592810827,0.020326210614810495,-0.035580643577964824,0.04854910365366695,0.05856217410353288
CNTN4,0.037980797500742375,-0.01837325992788826,-0.03137253835543985,-0.0015479244736882286,-0.007328886505109661,-0.02588010676940468,0.01280817286704558,0.02181183756684387,0.01104085564737972,0.22856514086134577,,-0.014335623112085548,-0.018187344099409336,0.1429809211765627,-0.02524212004480448,0.007288867102266271,0.013619948978572091
NTF4,,,,-0.002787035474681568,,,,,,,,,,,,,
INSL3,0.01358043557177649,,,0.0038671652091524953,,,,-0.023111820966944092,,,,-0.026677714281704026,0.005878554247420081,-0.012675635833502886,-0.020312033348871848,,
BTLA,,,,0.026697600072466254,0.14726788030900065,,,,0.020496291168844057,,,,,,-0.019640720633303674,,
MFNG,-0.01872352776306776,0.002048289756114357,0.0650757637354066,0.01976535099370237,-0.028918647986642437,0.05967123073551102,-0.0006455899982557716,0.05696871200086527,0.02430522410699249,-0.006207462406134665,-0.028714923879796714,0.07526874599623876,-0.01905803089470902,0.027814377480334582,-0.02096278149064557,-0.08079130191893208,0.060540625134656946
ICAM1,0.07913851842193925,-0.004086023765473794,-0.0645135482059498,-0.00550999231514836,0.12493500477816853,0.0009871675019174605,-0.029216365631576577,0.021037249210140267,-0.024015424540127814,0.007463638711577191,0.05581513881183263,0.05660858022570733,0.04010789181877624,0.00577656264926655,0.0009820372765806116,-0.021537903631035388,0.03007911032168078
PROS1,0.055848806057877926,-0.013214922464467581,0.06151181747423916,-0.036075783793560856,0.02060375138290899,0.011058072995567702,-0.022394281432095473,0.016727165024569692,-0.028739317032408222,-0.02087610487199901,-0.011462818216177308,0.09929880054678972,0.11408849043439852,0.077890290545575,-0.017188882998510884,-0.038105602063353276,0.057253711599130744
CLCF1,0.05175927584226191,-0.013957181165048491,0.009293452173988435,0.05696150962487138,0.09341505721561094,-0.016996220880526543,-0.02545648336868883,-0.018533121912561006,0.02619190885053418,-0.02077262397671925,-0.04641958127187427,0.05448274122137225,0.12513378806563544,0.015349359931085141,-0.000342048595300372,-0.07143321368721679,
PSAP,0.10995695015266484,0.003533250442803751,0.04400870911805382,-0.09080945500443448,0.025878441367645097,-0.05645085635574111,-0.002715239823313112,0.029492596512002093,0.017011623362054227,-0.0758516215750574,0.020651705082246292,0.06179619817671109,0.0019736071332987714,0.05795139714457786,-0.028845845656743734,0.006763751021638207,-0.07876590539222518
EFEMP1,0.11521850612340243,-0.05062387447205617,0.04144326833771843,0.03543878620886899,0.00046063017981009846,0.02363369610533267,-0.02500584925139278,0.020263617509074412,-0.06192998887367143,-0.14952361212550935,-0.1063415546606909,0.06523134697801873,0.08650594200623017,0.011863021086461553,0.019057635210010655,0.015010517528187719,0.02055777492985928
C1QTNF1,0.08544721234665915,-0.013804481711629915,-0.012751744435199745,-0.005272524043711764,0.021942616246281067,0.01711208199872837,-0.040728564204323844,-0.03654108948679371,-0.04449090836435635,-0.012026197645918698,-0.0977860790242776,0.00024924464901977545,-0.024346506094163188,-0.022144001420320025,0.014695334879489744,0.020257859566899624,0.0648394604680384
ALB,0.0002586587870542911,-0.008277493549235312,,0.042769399574597314,0.08335891922333949,-0.002972818383417411,-0.033599080220357576,0.04295717786367528,0.06060275888949565,-0.09268703876570858,-0.0371029773870531,-0.002982062125138254,0.07078915201289843,-0.019968425798005562,-0.02296804577069411,-0.00868946104169051,0.0643922507011778
CCL13,,,,,,,,,,,,0.04774566794703452,,-0.012410044121375507,,,
EFNA3,0.04789082150753668,-0.00231214832819611,0.007956752953869342,0.011822825735254618,0.046870934998063496,0.018062425286751324,0.06411769296609002,0.09847665771496726,0.045097030676447936,0.15592974406214416,0.07496810255466807,0.060941804138764336,0.08723890203799727,0.06371900239274668,0.09790044661648678,0.03933741565714037,0.1873429965846146
DRAXIN,-0.012710656020257505,-0.02995738842951408,-0.04165578022975184,-0.015055489334245192,0.11888951883230144,0.07625805909107439,-0.026141868238614748,-0.05471261170263995,0.04664536529566894,-0.03547603374858157,0.00572348904850369,0.0135588065906147,0.0031378303177709015,-0.07161241680076041,-0.020515597575183227,0.06902037381443811,0.12732208200536224
RAET1L,0.03054468134915756,,,,,,,,-0.029077617087789324,,,,0.035006520378100314,-0.006440346000966293,,,
NPTX2,0.07085585879585087,0.018433827655688982,0.07116344950964484,-0.010532218884224545,0.03833993314343879,-0.04977674458185899,0.08644713151281716,0.06632641914286383,0.0008177398779001777,-0.04977168276586535,,-0.02326336289426797,0.0071786435549685305,0.038276703151388126,0.022154352042530693,0.03729453184066067,-0.05182694906468031
FGF11,0.08349732847477152,0.040631704997832085,-0.03943499427720194,0.021427213651829837,-0.0039547722700208595,-0.014462786083868341,0.007790060534681638,-0.03608756951474354,-0.02462428990530359,0.03376466456184949,0.031668914398722055,0.08437504439059339,0.04953717753963773,0.007522626177247749,0.001054898325959927,-0.00640290934684314,-0.053102887178188334
CD59,-0.0021746923178333935,0.0030385115011899236,0.06880877729086061,-0.04580465135510426,0.04767851248351201,-0.0318751220906534,-0.00719856824940822,-0.010447892167421178,-0.004018302337053583,-0.035278203398163364,0.017119644221980722,0.045649629852983924,0.015365046200552774,0.05198813224960809,0.0017016068370120558,0.022700128493571673,0.02407510283712609
COL9A2,-0.07981582092314002,0.043615404838016555,0.10192402759794836,-0.03762857664002999,-0.12040822813214094,0.005990874114435553,-0.000649371886556383,-0.006966714714283985,-0.019494153681017035,-0.059260455151846095,0.02017188851497952,0.003631628097754145,0.04027177239554158,-0.04250953074933217,-0.030033650382298528,0.023788280913685803,0.011936319975404263
DLL3,-0.07754834074404217,0.04359545058754679,0.024856767162727462,-0.04071368249756486,0.06086556707181063,-0.01626924520453485,0.05533681559946181,0.023120262994961147,-0.006977451369122967,0.09621310868096575,0.11480822033411159,0.04094154918131335,0.0869531247701716,0.0014146987927702761,0.05903347282764367,0.02338542552633994,-0.0002778673170686503
FGF5,,,,,,,-0.026754758434996778,,,-0.024923037338796177,,,,,-0.03544192776407398,0.025980381553856093,
LIN7C,0.0004883142308668943,0.006760411057617192,0.019984913594035956,0.018226252704593042,-0.03819205119371801,0.012932729964567046,0.020814501612835646,0.024205041564467063,0.02305132145492177,0.11727749484424806,0.02951978447651015,0.052237987908804136,0.053359216313427396,0.005087237338212487,0.02509339126445946,0.04519132432382615,0.011075687712908814
GDF7,-0.031003324308191985,0.03021175441434185,,-0.033319021978589755,,0.010233640899031388,-0.0043389111843487,0.00888180597549462,-0.033979885848662475,0.19622220427095713,,,0.054103797013805195,-0.027461583114467992,0.11198148373281855,-0.026500243163506226,
PSPN,0.008448196476086004,0.00251578629971602,0.01182165919510647,0.008199239458932903,-0.020667789194084338,0.14150604371507675,0.013243915512385043,-0.021494742680664976,-0.01293429006840025,-0.00760229036279133,0.005388574262296621,0.007477346831336193,0.058771651256020706,0.05162293777020054,0.02129759742432693,0.03714298132858667,-0.0581277015141561
ANGPT1,0.019440726371983328,0.013504900019594644,0.03297346832587881,-0.01388221841918962,-0.0341814998701469,0.0174110370273551,-0.014946004018296072,-0.021656991241607037,0.054234397699793116,-0.06809634250258108,0.11596983912062946,-0.0008533611075039828,0.019224282105141207,0.07960699430350256,0.015448693518736343,-0.0032817614595861888,-0.06618818263804273
PNOC,0.044772794708926894,0.03556917971212439,-0.00474277508849055,0.005054790005625883,-0.05309356791550228,-0.016657512075936836,0.06378179944969498,0.04005303552819547,-0.00967779361188154,0.10703946259039306,,,-0.0456814904482109,-0.002449088410561872,-0.020963904061424527,-0.001951299723419902,0.07841585561802572
L1CAM,0.014440418154774868,0.01913751742503327,0.08084157081946625,0.061567865614557224,0.12662514899429597,-0.010391060427492382,0.08345876710115153,0.056830205320241925,-0.03533660991798972,0.07621800530393756,0.006004767210752721,0.02698579537089998,-0.03778776371008702,0.03996389420166268,0.04100228937548112,0.07956160932828885,0.004627246462622841
APOA1,-0.05165026855128769,0.021428127166499715,0.02038343008573646,-0.035712668679402024,-0.008854952365932742,0.022885414543233028,-0.04269902235176994,-0.020172904977710515,-0.021352257393193064,0.02949912491242354,0.028106529729353888,0.043676132326025095,0.03528679300389731,0.01047856602995185,-0.011054236771387727,-0.013284683600020424,0.024147452239657724
PSEN1,0.017899662376027817,0.04058675383303136,0.054260794517441736,0.008595932465231493,-0.05187731916263331,-0.010992772961899155,0.008034986132061878,-0.015559201159703589,0.008866111859016954,-0.08499175932064412,0.04082507570781185,0.04273698439943768,0.007302792396054457,0.03047791413220305,0.008206266316258076,0.03426951097457297,-0.13141341284667676
CALM2,-0.006658750290265295,-0.04848765904875319,0.08609014482636919,-0.06328468152970626,-0.09403525365919123,0.023110244638235026,0.05521139791330764,0.04866180525501175,0.017531205200535638,0.19595041263051527,-0.053223511425034606,0.042404351318151116,0.07015847318293948,0.061482404197676914,-0.03783059627195359,0.03439800587101503,0.03940286351106754
CLEC2B,0.03636328844196736,0.023440023471251473,-0.04608134192743909,0.028481562873129623,0.03169042447140452,0.04380666474100856,-0.026009218850214635,-0.016661478382739216,-0.0054254492527469516,-0.06005874051699635,-0.01022874183237597,-0.03634448225677937,0.0007526851141856734,0.03406763657703051,0.028885210745365167,-0.032293076552794675,0.08000411834921728
NTNG1,0.06152628914621277,-0.04468711871708422,,0.0282893981862667,0.001956256817029952,-0.05576427998942131,0.05912775849647068,-0.007909462788321227,-0.006751298415881304,0.018148775785391733,-0.03843136744047656,0.0004188800916164941,0.07767580520190115,-0.031169194922580516,-0.010780072716030015,-0.011000936156759188,-0.02202614402100083
LRIG1,-0.02736561013044294,-0.048813418882353014,0.12645784700774637,-0.021761276800584206,-0.09548518404843882,-0.03679642766021244,-0.002852889687851087,0.014541800006762697,-0.008295136080546483,-0.0075357550520021395,0.043614774196656,0.02870905415880655,0.035903930486799324,-0.0002206187547728636,-0.02345180178675802,0.019265793652747765,-0.022359136347372445
CPAMD8,0.011785893446574663,,,-0.016334096610438744,0.04865257272840522,-0.010240633190358514,-0.008667453091786686,0.016553089080798562,-0.0351051775538692,0.0329261679492835,-0.0296563433793888,,-0.003649098350164579,,0.0598083654196706,-0.017922363074144534,-0.05277024872120177
GHRL,0.0008875842932247424,0.12385124331973309,,0.002637737213228265,-0.02541459367067633,0.021094457231269268,0.018434015798958273,0.059703116726250026,-0.03098906806641043,-0.0277963128910844,-0.025390790224136407,,,0.0330963835126458,0.03012293180202112,-0.012601147231466393,
NPY,0.04454530681544589,0.05344842653366591,0.01465415675473055,-0.005338208760419664,-0.014933056224632188,-0.021503167601331495,0.046640870105729884,-0.032917482167899415,0.005136445102019193,-0.06118792810213798,,0.012252753915952702,0.042014328232427636,-0.04387759835755654,-0.025649130257201683,0.014480169026568797,-0.10949074795249654
MMP2,-0.009544687669723523,-0.018480832401214578,0.10599049094641536,-0.003783680593731092,0.029122626344253836,0.07144868560893743,-0.00900351162360714,0.03302922896798053,0.035177067806912966,-0.06959880025482419,-0.029338278409415754,0.06500590828234706,-0.040492702649276756,-0.057091603360369794,-0.003013637787601327,0.08490370872481608,0.05565251237882726
LHB,,,,0.02908715826980794,,,,,,,,,,,,,
PPY,0.02739393321288187,,,-0.041121227073207534,,,,0.010401085454656046,,,,0.02195981615296107,0.10687995943575239,0.0905275092481916,-0.02971506712229385,0.026543500673134206,
ALKAL2,-0.0047919214979349764,0.004301991059737156,,0.029603105451020524,,-0.00419404441145463,0.000726852096364097,0.012388792729947052,-0.01967209858602258,-0.02764724118452808,,-0.07057848052680164,0.05006881569669493,0.024444226423172375,0.02052528091609526,0.06583106449118031,-0.06981820576387375
CSF1,0.029676177114077502,-0.030008092920709502,0.03646032176227183,-0.052639514643096595,0.0690264432128628,-0.015076413358122093,-0.08969286128906148,-0.02036055676616004,-0.025286829758174763,-0.015723097531526623,0.05413491598061718,0.05480568595215291,0.03293576455876074,-0.04051098358963294,-0.0754480789077921,0.02829040806198567,-0.002970767083163373
SEMA4C,0.03031146716396696,-0.06885432246139822,0.06991838576412615,-0.04643862244146185,-0.04016057985594194,0.04722535888560609,-0.036715926629537134,0.014845964883845148,0.028219651858110876,-0.05755810938623055,0.06130514152426889,0.12549298702199943,0.03184078025716133,0.06083468929486095,0.06861958398386621,-0.053372037372686816,-0.051648104169827146
BMP8A,,,,,,,,,,,,,,,0.07033299137778534,,
ICAM2,0.010151052286742904,-0.03712102671635405,0.017155153551247457,-0.06954781513434823,0.023621078606409295,-0.004495939292945197,-0.00699450217843012,-0.012273902220490721,-0.0230156122129791,0.009351071582170398,0.04789091702819734,0.033839698082775274,-0.01279843891587068,0.056692090102407916,0.08201319181648088,0.04517509167651357,-0.07909023763666895
SYTL3,0.0992566161260679,-0.040322383660135595,-0.06605303705569028,0.04038240444175136,0.041780316420170396,0.028310463307494465,-0.030635569620603695,-0.006495691114227441,-0.040885897836818015,-0.004985885407328332,-0.026609838535734693,0.008013674143196354,0.063645660838798,-0.0017365836047763981,0.09643469858503914,-0.07982089111065008,
IL1A,0.020033926052368544,-0.02126614997266208,-0.07317956562076373,0.004513341802451433,0.08157256973906742,0.0020654030393897783,-0.05374675749530276,-0.004812646509698993,-0.07346588066119103,0.035193297895343464,0.08032366909827982,-0.048066737882839904,0.09864309792344252,-0.027005774975240395,-0.006864918700010374,0.008363530420106433,-0.02301768681001581
HLA-G,0.0685155908860338,,,-0.013001662849315391,,-0.01142524108749048,,,,,-0.020172014123941557,-0.002353822347759127,0.08463873855766459,-0.02534410066314577,,,
PGF,-0.019763092458850287,0.01834844662303088,-0.030157865807543607,-0.044695444052625426,0.014716069788471337,0.037288703865716775,0.006404602568202737,-0.04162634294170032,-0.016205035015844454,-0.014562592679232942,0.05257297397900982,0.045263179767820474,0.029339576683861477,0.10410392722708564,0.03507836712651962,-0.04471728425804928,0.06599981560080657
LGALS8,0.05564676689227972,0.007645741447972053,0.05129188626680624,0.02552961078962341,0.010764681454443394,0.05434001012175768,-0.02564390955855012,0.029579163663226094,-0.011453304978109837,0.10135535091265936,-0.027609345872942115,-0.04247666587341919,0.011833498849763736,0.033106410263213704,0.06286933436355646,0.04297304965495106,0.08645818516465437
DKK3,0.0021434501578883425,0.02369508484368611,0.09740161141210034,-0.10208558826585618,-0.018751452845851783,-0.03989165995193499,0.08942633015346232,-0.013799070204192108,-0.0005980791995731518,0.164156148723835,-0.08175405588111599,0.03516401328228218,0.06000014592752751,0.08268160771857745,-0.05406455846514773,0.03861023181352828,0.020489325561892188
COL16A1,-0.033542806318222464,0.01133585036327447,0.11979067911058416,-0.024121313966121365,-0.08287191363229474,0.057863509626533194,0.005805669906293354,-0.004781988675664497,0.012722909458393694,0.010638410042798573,-0.06905290232597017,0.009841543908139645,0.04124393400619309,-0.005704135551462504,-0.014699325141496512,0.00968799382513207,0.10353566484742152
TPH1,0.05207432535798389,,0.018855262813633505,0.0009861112245271497,0.06139375047644504,0.010256039637440468,-0.015328850039801735,-0.029526789336430867,,,-0.04160523830633957,0.024373483668823408,0.06578313477532342,0.09237887956283952,-0.013728257690719373,-0.05344841017960484,-0.03667291529896617
TNC,0.09421345682161908,0.012516305431075138,0.020992790059365447,0.03861574544205426,0.06907061672859588,-0.00434851326097386,-0.03312570578570396,-0.016852233156544414,0.03290335613000401,-0.13822589421454287,-0.04181068798446999,0.021186035777155283,-0.04464880973433411,0.014414649944205582,0.008552791345199246,0.018235811750166347,0.15123236490466496
TNFSF9,0.059302198922278525,-0.026463295394104542,0.03664548480854412,-0.004599115614294019,0.0020210267659403966,0.08498433401540753,0.022314418308586947,-0.03854108415172442,0.04422971190645145,0.09255249360163077,0.00161732936164973,0.013265651442891978,-0.04919327202680287,0.0787916474138087,-0.028852125639501586,0.02047931258424154,0.015352332458596896
C4A,,-0.015594997706389353,,-0.028006759980980386,,,,-0.009989679120530108,,-0.02999306703276687,,0.011660037653410511,,-0.03839295653700851,-0.024551020664784037,,
CNTN2,0.018818100759522224,-0.0015585347134295506,0.07093441467688553,-0.004082609963396121,-0.07385835262291637,0.0031068338983774348,-0.0144841878471865,0.03154134450816682,0.0035287081086079284,-0.12120436299499347,-0.024958162609677714,0.05220035600323055,0.07518653759337894,-0.018494088505139044,0.11556775963376431,0.028014021554225277,0.009444958856282827
F7,0.009870870941107028,,,,,0.006010680395931528,-0.024203265500548663,,,,,0.04354445226534793,,0.0019053337460515044,,0.0229871969122878,
LUM,0.00666720701077865,-0.022992454220171512,0.01081021525329585,-0.04958097709733701,0.024727196326060557,0.004715192776122039,-0.012782369285500845,-0.024860493422723694,-0.021504307732504193,-0.034712421957319814,-0.03733969275146512,0.003529782811855496,-0.013772858671402452,0.06687471056924701,0.02168842308059119,-0.003807358188264889,
BTC,0.04687152620977857,0.003752574482006545,,0.036167913576946986,-0.025110803429889587,,,,0.05320444722794472,-0.020403164237755754,-0.08664511488018814,-0.006811416212835341,0.04694815075916934,0.03623064511999244,-0.028527352741044017,-0.014026487626892124,
APOC1,0.004379442851634902,-0.03560256727163944,0.0595782339617456,0.04030444876372166,-0.043116651950016634,-0.010827250951297291,-0.044432999257498544,-0.01801235445371122,-0.03817936766911615,-0.17287688076341776,0.0773466505443435,-0.003723361904907423,-0.0749709364914809,-0.03131330344345735,-0.00250644966180655,0.010513986665928144,-0.07314177228229944
PKM,0.043270156136704124,0.0193874678929054,-0.01796415952362092,0.03352145791016299,0.08346394365254341,0.04840769046774811,0.03762184867630648,-0.024968067173509887,-0.009613628688168745,0.09647956276287804,-0.0639473580467946,0.005557110907050392,-0.024844953694047118,-0.027436804334861547,-0.006640397177226756,0.014317885587642751,-0.003052843697045741
TNF,-0.00893624077579656,-0.0346273802750483,,0.03235011265194813,-0.06205014494516763,0.0633492419039354,-0.0355212953554967,-0.016334364258953116,0.013658269410005287,-0.04190691751310462,0.05780696753502881,-0.04441128261119682,-0.030111084176466223,,0.0036474002739235968,-0.032574347441616504,-0.026106694349485732
GNAS,-0.03675264712511427,0.07428440259779714,-0.07901544154250043,-0.10726129064143743,-0.0978161972409394,-0.00275234237823532,0.0686060071513064,0.021739879933193887,0.01552605366765993,0.17489990432974373,-0.0466931065708097,0.015117781286029367,-0.019156343826473,0.027903909002333548,-0.02726345351342646,0.014925028548258923,0.03478766926343232
BMP8B,-0.021569333213103357,-0.008419718679968193,-0.044753139512677655,0.013546262520104553,-0.030807011286663435,0.028671544377986687,0.028372540658491777,-0.02640520364043682,-0.030082275191505387,-0.09901229812906824,0.006344498748462613,0.06277418656095322,0.07919337602930603,0.028635335396351994,0.01425364788804958,0.007876766361062581,0.20960476223649066
LIPH,0.011111098851876132,,-0.026890320990304344,0.04060928501911142,,,,-0.01790780375542294,,,,-0.0023756996650484965,-0.04853719733491335,0.031299713657812506,-0.05439551733520794,-0.05194213179349337,
CCL28,-0.018985040474835273,,,,,-0.010159436160945485,,0.0434945681694603,0.016490701922682392,0.00785634237822495,,,,,-0.01415652220273053,0.04520707904426221,
PTPN11,0.02141019858274649,0.048990479954968885,0.05261181639526736,-0.02517742499085105,-0.025664651512564706,0.0067684820186172225,-0.003911527064527928,-0.03641415149664869,0.005033232885468667,-0.03660793248576915,-0.0005895719715441114,-0.027663897921386037,-0.008310941588474249,-0.07043480509930863,-0.006288272739178993,0.006390222761158022,0.06035286543024994
ADAM12,0.0295340344129458,-0.01857062832249899,0.08267017296629442,0.04615506515632093,-0.029337036785343138,-0.03914676199083682,-0.028759485954117207,-0.02407079203298054,0.0019590184350769613,0.09909180189391424,0.04551705401254006,0.019671079771131385,-0.015827684052811215,0.022369740306040133,0.018302082733232014,-0.046506704100358356,
EPO,-0.01766723661927091,,,-0.019320600663162355,0.14422116247687095,,,0.011313866262601968,,,0.042926910986835536,0.03249937272368431,-0.002180511543070642,-0.014978067124796008,-0.01505428484346422,,
EDN3,0.03781385275628462,-0.04489768479149353,0.03592112880408839,-0.03876031587188529,-0.03157313955742813,0.06483618769238862,0.014447473056232916,-0.02903987399080584,0.022265548680903233,0.053896141556234185,,0.03682596027329533,0.08007111571364726,0.03938844779918309,-0.02735352595423122,0.019119439487140406,0.13068717112358721
CCL22,,-0.019715814844817412,,,,,,-0.007176765912324278,,,,0.01631051137952337,0.0021149584290097536,0.09240381663234992,-0.023262815071238084,,
CCL2,0.04925345868141115,-0.01999876519097432,-0.05365701817364238,0.05000294334619295,0.05978360462705593,0.024951258213537216,-0.025155398331251563,-0.043998530641706404,-0.010675802264912344,-0.10267755683288865,0.09130859934901513,0.03275572154897795,0.007285060769214842,0.01046544835387888,-0.013265225330159312,-0.05574277484536158,-0.0676212190539081
DSCAM,-0.01724632012535324,0.00997704453083943,0.07617237264234064,0.009145473163900504,0.03260405538947643,0.059995194305333836,0.0038931939368528753,-0.017789328760345766,0.015817717423892933,0.026717333848847634,0.11182403715970544,0.06165687994111607,0.11706809266148167,0.07646708101512606,-0.008323164174268856,0.03803768194061844,-0.024308370510580064
GPHA2,-0.039296912110096824,,,,,,,,,,,,,,,,
ANG,0.04485007988490051,-0.03113694169103136,-0.05356252659546699,0.13121774317990692,0.03441695791674864,0.007755034103446291,-0.011492823472460344,0.019348350893746015,0.0022403272947936217,-0.007441410222354013,-0.06343512027971299,0.031007185938887228,0.08075401318587334,-0.052834392863929006,-0.030500163156094835,0.08918235119038943,
FBLN2,0.040117086275488954,0.0009742568789387474,-0.022757965869447505,-0.02773514924742324,0.004020216487645116,-0.043858946599978854,0.08579246258177953,0.02156537202013682,-3.532417716692434e-06,0.01686774371592462,,0.03740494337463703,0.07922257043336041,0.08425970730742323,-0.006816540250029162,0.03133051109420089,0.026401144882285735
VTN,0.007334568834106227,,-0.015332439735187343,0.026876133867257894,-0.007402143417396726,-0.03642926885859464,-0.02198409316433988,-0.02163114516153683,0.018896674392559733,,-0.014648676961879908,0.0037910644624485576,-0.020248115536555696,0.05139631084309052,-0.024551025761870144,0.019810535115926217,
VEGFA,0.07711936621314869,-0.02427032724071861,-0.0949106710915352,0.0572059458788501,0.08557088105869701,0.04589715763946495,0.033675398433373895,-0.05217415599241464,0.005219641959778695,0.020088341349000234,-0.06108829628612174,0.004406932918448723,-0.0017104409130085894,-0.09287879154242087,-0.029943381696999376,-0.016362235271180792,-0.06302604088240997
F10,,-0.022504355637010958,,,-0.02899115923356388,0.006342754189604965,0.010152497342836192,-0.020543617668808002,0.025019214165532475,0.011584400832452317,0.013858740987530937,,0.04477013299910005,0.0049568855233646176,-0.026578260610907747,0.03139969975253188,
SERPINA1,0.05504422386207343,0.008877534336124518,0.016019669262837283,0.02301812111702388,0.041240275065829515,-0.02892469972217333,-0.05213363524210629,0.05293540992070858,0.005019161123042225,-0.1209003545844699,0.02217789289179555,-0.049037481915680595,-0.08465148706019267,0.03933752318644116,0.016222135928358472,-0.06822006616334762,0.06705781926909465
VWF,-0.014469938946732241,0.01626621201937225,0.06137601045187976,-0.10393361740453887,-0.06430565501686294,0.02726608449311043,-0.01865156433125381,-0.01602299079651253,-0.006200309276238201,-0.05161475249793272,-0.025291073958041047,0.026818200626232306,-0.016980163518101537,0.014730518847891885,0.030294421672849098,-0.013439849082134142,0.0202386694756285
GDNF,0.041512972672209235,,0.15405945108872746,0.05962648092975749,,0.04158589634029388,,,,,-0.022243153200172016,0.011400952281303313,0.02648541965654349,-0.050898823066379946,,,-0.051893046287236545
VASP,-0.001444141162967604,0.03651787852063168,0.025806791293621262,-0.0424229807693045,0.03217416176769288,0.03701197549752983,-0.05261482638747096,0.030670027601950225,0.00899925552801168,0.010537333184423162,0.08121510540414079,0.00043213437884460855,-0.009049011508805674,0.02717930325046378,0.025795819838402987,-0.06915235254208145,-0.010790990693061702
ADAM15,0.06992964738231021,0.002253454471388093,0.014377683403919964,0.008983406012899642,0.058570882766648555,-0.0011763762947988327,-0.018469435276965235,-0.05886879307324426,0.11080275137520498,0.03629296172961143,-0.03593508862831046,0.015877338124262112,0.025741774596416356,0.040805272176787755,0.022443006806545245,-0.025743545308742812,-0.041267230422050744
WNT2,-0.0006389504778519758,,0.13324434588583375,,-0.02496836894258823,0.0014615892015201455,0.024835783247480158,,-0.026173343097438448,0.011951227687607043,,-0.016656143477861075,-0.0158199979005858,0.010456653149510041,0.022836851664632007,0.022428287470319247,
CALCB,,-0.005024581349942707,-0.03614335112295228,,0.1803087971439133,0.005603217778208092,-0.026754758144244113,,,0.008985493893198287,,-0.007896521292472177,0.009971335374292341,-0.0046568100486203455,,0.035166735890313626,
OLFM2,0.016497107239711435,-0.006537850129077817,0.05616904719020954,-0.05070386440125322,-0.05668378778499533,0.02183259609091063,0.0227837583925334,0.019837342541601816,0.007537569021330256,0.06517461268260663,-0.04437199408922075,0.06020076219769644,-0.03587040222272216,-0.07085588313063497,-0.06215541377048954,0.012152693404368599,-0.010243038253078509
MFAP2,-0.02780753443501442,3.680960585752548e-05,,-0.010302117649170573,0.01767464453740208,0.04922971104745621,-0.004845028260966978,0.04475011676151357,0.030209735910414336,-0.03283929091950599,0.1141080638784727,0.015813196915094505,0.022438767818902246,0.0581213769512413,-0.004278287122740971,-0.06641287243959883,
HLA-C,0.024986061551726498,0.016677734510645678,0.06881831870460273,-0.016593419769383437,0.09104570056469048,0.004568885650495861,-0.02878600927251377,0.03991514825508824,-0.04398970803645534,-0.13918310709465395,-0.023497120931442347,-0.013069829449727928,-0.023638461526161853,0.0011322017110446181,0.06146163636860167,0.09289960368614164,-0.06298657288076868
THBS1,-0.023560617893563913,-0.012181986382159272,-0.05768024237103518,0.03886749294015803,0.1294838176927983,0.06314655763485394,-0.057926353364625975,-0.022849708565426174,-0.006463131655841377,-0.017984991795553667,0.03502406434781003,-0.02700021033247559,-0.04700819637557446,-0.008397711158809256,0.03631894931187282,-0.06826941585514719,-0.035869097961902185
HSPA4,-0.01952770232723711,0.006675423896786163,0.052220016333959465,0.033991970057172645,-0.003869250503373419,0.02499862943604661,-0.04146565648032273,-0.03997745697823915,0.02842355783666223,-0.0016609342266456421,-0.03439383318615298,-0.014855469522621671,-0.019206649239750826,-0.031488627880704986,0.004539472569602494,-0.04296590652924915,0.08356558665320044
LMAN1,0.0592188322424796,0.0055728640839695235,-0.06254845562338099,0.06454640610963963,0.12431557728633576,-0.03222333641986715,-0.055227513992109935,-0.005897281159235807,-0.03669897468283314,-0.06004920806053084,0.06366827650631188,-0.061521364979666426,-0.009875984038779654,0.006586147686932961,-0.008921216308143883,0.04662402164238333,-0.05462320559660984
LYPD3,-0.029627301563856828,-0.018173878236984978,0.006915276612836093,0.008825017548547044,0.016078874273806547,-0.0370130204946749,-0.04150421580854776,-0.026231905263521257,0.0455980892950176,0.06589233274751305,0.04840012464041279,0.06244880437685828,0.06298133366586214,0.016361615094302576,0.07588235020978357,0.04107238902398843,
APOE,-0.07115969638982138,-0.03484611689584954,0.04857912539661386,-0.08342517202177882,-0.046262368868671536,-0.053516234460735584,-0.02317661568114267,-0.01528940033613237,-0.03603338935427742,-0.16623519307045895,-0.04436141869114299,0.029165842005771284,-0.12131231563935783,0.027417206341998478,0.02093096214573136,0.016539377842368537,-0.04626469079345017
SOSTDC1,-0.05329663843020955,,,,0.029293032662412958,0.0034509877325632527,-0.001173326151704454,0.07428919203137513,0.015475256119435362,0.14765882565230912,,-0.021375593056924897,0.10822823710564684,0.08129377121673399,-0.02510519561973899,-0.024306679035044767,-0.039160681434861844
